"","date","PPIH"
"172","2007-09-07",23.860001
"173","2007-09-10",23.26
"174","2007-09-11",17.93
"175","2007-09-12",17.190001
"176","2007-09-13",17.09
"177","2007-09-14",17.24
"178","2007-09-17",17.200001
"179","2007-09-18",17.559999
"180","2007-09-19",17.51
"181","2007-09-20",17.68
"182","2007-09-21",17.51
"183","2007-09-24",17.76
"184","2007-09-25",17.629999
"185","2007-09-26",17.75
"186","2007-09-27",17.82
"187","2007-09-28",17.84
"188","2007-10-01",18
"189","2007-10-02",18.76
"190","2007-10-03",18.200001
"191","2007-10-04",18.049999
"192","2007-10-05",18.110001
"193","2007-10-08",18.110001
"194","2007-10-09",17.73
"195","2007-10-10",17.469999
"196","2007-10-11",17.299999
"197","2007-10-12",17.24
"198","2007-10-15",16.91
"199","2007-10-16",16.92
"200","2007-10-17",17.48
"201","2007-10-18",17.33
"202","2007-10-19",17.33
"203","2007-10-22",16.799999
"204","2007-10-23",16.82
"205","2007-10-24",16.25
"206","2007-10-25",16.309999
"207","2007-10-26",16.4
"208","2007-10-29",16.41
"209","2007-10-30",16.049999
"210","2007-10-31",16.360001
"211","2007-11-01",16.07
"212","2007-11-02",15.8
"213","2007-11-05",15.23
"214","2007-11-06",14.44
"215","2007-11-07",13.89
"216","2007-11-08",13.01
"217","2007-11-09",13.34
"218","2007-11-12",12.51
"219","2007-11-13",12.84
"220","2007-11-14",13.35
"221","2007-11-15",13.11
"222","2007-11-16",13.86
"223","2007-11-19",13.58
"224","2007-11-20",13.52
"225","2007-11-21",13.19
"226","2007-11-23",13.16
"227","2007-11-26",13.16
"228","2007-11-27",13.58
"229","2007-11-28",14
"230","2007-11-29",14.14
"231","2007-11-30",14.57
"232","2007-12-03",14.61
"233","2007-12-04",14.6
"234","2007-12-05",14.4
"235","2007-12-06",14.23
"236","2007-12-07",13.29
"237","2007-12-10",13.13
"238","2007-12-11",12.92
"239","2007-12-12",12.66
"240","2007-12-13",13.1
"241","2007-12-14",12.98
"242","2007-12-17",12.76
"243","2007-12-18",10.96
"244","2007-12-19",10.72
"245","2007-12-20",10.75
"246","2007-12-21",10.61
"247","2007-12-24",10.56
"248","2007-12-26",10.61
"249","2007-12-27",10.67
"250","2007-12-28",10.62
"251","2007-12-31",10.67
"252","2008-01-02",11.53
"253","2008-01-03",12.39
"254","2008-01-04",12.34
"255","2008-01-07",12.7
"256","2008-01-08",12.72
"257","2008-01-09",12.65
"258","2008-01-10",12.96
"259","2008-01-11",12.41
"260","2008-01-14",12.32
"261","2008-01-15",13.15
"262","2008-01-16",14.68
"263","2008-01-17",13.52
"264","2008-01-18",13.83
"265","2008-01-22",12.94
"266","2008-01-23",14.2
"267","2008-01-24",13.98
"268","2008-01-25",13.98
"269","2008-01-28",14.16
"270","2008-01-29",15.21
"271","2008-01-30",16.74
"272","2008-01-31",15.98
"273","2008-02-01",14.63
"274","2008-02-04",14.27
"275","2008-02-05",13.91
"276","2008-02-06",14.41
"277","2008-02-07",14.27
"278","2008-02-08",14.39
"279","2008-02-11",15.1
"280","2008-02-12",15.23
"281","2008-02-13",15.23
"282","2008-02-14",15.53
"283","2008-02-15",15.64
"284","2008-02-19",15.25
"285","2008-02-20",15.75
"286","2008-02-21",15.65
"287","2008-02-22",15.51
"288","2008-02-25",16.209999
"289","2008-02-26",16.4
"290","2008-02-27",16.469999
"291","2008-02-28",16.469999
"292","2008-02-29",16.07
"293","2008-03-03",16.049999
"294","2008-03-04",16.73
"295","2008-03-05",16.440001
"296","2008-03-06",16.02
"297","2008-03-07",15.79
"298","2008-03-10",16
"299","2008-03-11",16.4
"300","2008-03-12",15.57
"301","2008-03-13",14.9
"302","2008-03-14",14.89
"303","2008-03-17",14.24
"304","2008-03-18",14.78
"305","2008-03-19",14.61
"306","2008-03-20",15.24
"307","2008-03-24",14.86
"308","2008-03-25",15.17
"309","2008-03-26",15.8
"310","2008-03-27",15.98
"311","2008-03-28",14.94
"312","2008-03-31",16.08
"313","2008-04-01",16.17
"314","2008-04-02",16.370001
"315","2008-04-03",15.14
"316","2008-04-04",15.78
"317","2008-04-07",15.91
"318","2008-04-08",15.9
"319","2008-04-09",15.73
"320","2008-04-10",14.85
"321","2008-04-11",14.6
"322","2008-04-14",14.42
"323","2008-04-15",14.87
"324","2008-04-16",15
"325","2008-04-17",15.75
"326","2008-04-18",16.07
"327","2008-04-21",15.18
"328","2008-04-22",15.85
"329","2008-04-23",15.97
"330","2008-04-24",16.48
"331","2008-04-25",15.51
"332","2008-04-28",15.74
"333","2008-04-29",16.07
"334","2008-04-30",15.76
"335","2008-05-01",13.25
"336","2008-05-02",12.2
"337","2008-05-05",12.26
"338","2008-05-06",12.29
"339","2008-05-07",12.01
"340","2008-05-08",12.1
"341","2008-05-09",12.07
"342","2008-05-12",12.07
"343","2008-05-13",12.91
"344","2008-05-14",13.86
"345","2008-05-15",13.64
"346","2008-05-16",13.79
"347","2008-05-19",14.35
"348","2008-05-20",14.28
"349","2008-05-21",14.83
"350","2008-05-22",15.17
"351","2008-05-23",15.16
"352","2008-05-27",15
"353","2008-05-28",15.29
"354","2008-05-29",15.66
"355","2008-05-30",15.78
"356","2008-06-02",15.94
"357","2008-06-03",15.99
"358","2008-06-04",15.91
"359","2008-06-05",16.1
"360","2008-06-06",16.43
"361","2008-06-09",16.209999
"362","2008-06-10",16.25
"363","2008-06-11",16.209999
"364","2008-06-12",15.9
"365","2008-06-13",16.9
"366","2008-06-16",17.17
"367","2008-06-17",17.85
"368","2008-06-18",17.950001
"369","2008-06-19",18
"370","2008-06-20",17.200001
"371","2008-06-23",16.940001
"372","2008-06-24",17.040001
"373","2008-06-25",16.67
"374","2008-06-26",15.3
"375","2008-06-27",15.07
"376","2008-06-30",15.86
"377","2008-07-01",15.08
"378","2008-07-02",15
"379","2008-07-03",15
"380","2008-07-07",13.33
"381","2008-07-08",13
"382","2008-07-09",12.3
"383","2008-07-10",12.13
"384","2008-07-11",12.82
"385","2008-07-14",12.7
"386","2008-07-15",11.99
"387","2008-07-16",11.12
"388","2008-07-17",11.22
"389","2008-07-18",12.91
"390","2008-07-21",14.91
"391","2008-07-22",15.09
"392","2008-07-23",14.98
"393","2008-07-24",15.31
"394","2008-07-25",14.98
"395","2008-07-28",13.3
"396","2008-07-29",12.77
"397","2008-07-30",13.44
"398","2008-07-31",13.39
"399","2008-08-01",13.76
"400","2008-08-04",13.35
"401","2008-08-05",13.23
"402","2008-08-06",13.1
"403","2008-08-07",12.51
"404","2008-08-08",12.44
"405","2008-08-11",11.86
"406","2008-08-12",11.54
"407","2008-08-13",11.7
"408","2008-08-14",11.56
"409","2008-08-15",11.46
"410","2008-08-18",11.2
"411","2008-08-19",10.89
"412","2008-08-20",10.81
"413","2008-08-21",10.56
"414","2008-08-22",10.5
"415","2008-08-25",10.44
"416","2008-08-26",10.6
"417","2008-08-27",10.75
"418","2008-08-28",11.17
"419","2008-08-29",11.27
"420","2008-09-02",10.8
"421","2008-09-03",10.45
"422","2008-09-04",10.01
"423","2008-09-05",10
"424","2008-09-08",10.15
"425","2008-09-09",10.79
"426","2008-09-10",11.04
"427","2008-09-11",12.28
"428","2008-09-12",12.35
"429","2008-09-15",11.92
"430","2008-09-16",11.8
"431","2008-09-17",11.65
"432","2008-09-18",11.88
"433","2008-09-19",12.75
"434","2008-09-22",12.34
"435","2008-09-23",12.42
"436","2008-09-24",11.61
"437","2008-09-25",11.48
"438","2008-09-26",11.51
"439","2008-09-29",11.2
"440","2008-09-30",11.25
"441","2008-10-01",11.26
"442","2008-10-02",11.31
"443","2008-10-03",11.01
"444","2008-10-06",9.9
"445","2008-10-07",9.8
"446","2008-10-08",9.8
"447","2008-10-09",9.07
"448","2008-10-10",8.8
"449","2008-10-13",9.57
"450","2008-10-14",9.49
"451","2008-10-15",9.13
"452","2008-10-16",8.35
"453","2008-10-17",8.12
"454","2008-10-20",8.1
"455","2008-10-21",8.41
"456","2008-10-22",8.1
"457","2008-10-23",8.16
"458","2008-10-24",7.17
"459","2008-10-27",6.86
"460","2008-10-28",6.64
"461","2008-10-29",6.69
"462","2008-10-30",6.6
"463","2008-10-31",7.07
"464","2008-11-03",7.62
"465","2008-11-04",7.8
"466","2008-11-05",7.93
"467","2008-11-06",8.18
"468","2008-11-07",8.57
"469","2008-11-10",8.79
"470","2008-11-11",8.24
"471","2008-11-12",7.61
"472","2008-11-13",8.78
"473","2008-11-14",8.46
"474","2008-11-17",8.28
"475","2008-11-18",7.57
"476","2008-11-19",7.1
"477","2008-11-20",6.23
"478","2008-11-21",5.08
"479","2008-11-24",5.08
"480","2008-11-25",4.9
"481","2008-11-26",5.01
"482","2008-11-28",5.39
"483","2008-12-01",5.21
"484","2008-12-02",5.19
"485","2008-12-03",5.18
"486","2008-12-04",4.75
"487","2008-12-05",4.79
"488","2008-12-08",4.86
"489","2008-12-09",4.95
"490","2008-12-10",5.58
"491","2008-12-11",5.57
"492","2008-12-12",5.6
"493","2008-12-15",5.6
"494","2008-12-16",5.58
"495","2008-12-17",5.11
"496","2008-12-18",4.86
"497","2008-12-19",4.5
"498","2008-12-22",4.36
"499","2008-12-23",4.7
"500","2008-12-24",4.7
"501","2008-12-26",4.75
"502","2008-12-29",4.38
"503","2008-12-30",4.25
"504","2008-12-31",4.33
"505","2009-01-02",4.63
"506","2009-01-05",4.73
"507","2009-01-06",5.14
"508","2009-01-07",5.27
"509","2009-01-08",5.4
"510","2009-01-09",5.54
"511","2009-01-12",5.53
"512","2009-01-13",5.36
"513","2009-01-14",5.32
"514","2009-01-15",5.48
"515","2009-01-16",5.4
"516","2009-01-20",5.15
"517","2009-01-21",5.08
"518","2009-01-22",5.1
"519","2009-01-23",5.03
"520","2009-01-26",5.13
"521","2009-01-27",4.77
"522","2009-01-28",4.6
"523","2009-01-29",4.9
"524","2009-01-30",4.95
"525","2009-02-02",5.03
"526","2009-02-03",5.01
"527","2009-02-04",5.18
"528","2009-02-05",5.35
"529","2009-02-06",5.49
"530","2009-02-09",5.6
"531","2009-02-10",5.08
"532","2009-02-11",5.41
"533","2009-02-12",5.34
"534","2009-02-13",5.49
"535","2009-02-17",5.49
"536","2009-02-18",4.95
"537","2009-02-19",5.17
"538","2009-02-20",5
"539","2009-02-23",5.14
"540","2009-02-24",5.05
"541","2009-02-25",4.85
"542","2009-02-26",5.1
"543","2009-02-27",5.12
"544","2009-03-02",5.01
"545","2009-03-03",4.85
"546","2009-03-04",5.2
"547","2009-03-05",5.1
"548","2009-03-06",5.02
"549","2009-03-09",5
"550","2009-03-10",5.21
"551","2009-03-11",5.2
"552","2009-03-12",5.17
"553","2009-03-13",5.21
"554","2009-03-16",5.1
"555","2009-03-17",5.59
"556","2009-03-18",5.52
"557","2009-03-19",6.1
"558","2009-03-20",6
"559","2009-03-23",5.82
"560","2009-03-24",6.1
"561","2009-03-25",6.25
"562","2009-03-26",5.9
"563","2009-03-27",5.93
"564","2009-03-30",5.99
"565","2009-03-31",6.31
"566","2009-04-01",6.31
"567","2009-04-02",6.4
"568","2009-04-03",6.35
"569","2009-04-06",6.43
"570","2009-04-07",6.23
"571","2009-04-08",6.03
"572","2009-04-09",6.22
"573","2009-04-13",6.31
"574","2009-04-14",6.4
"575","2009-04-15",5.87
"576","2009-04-16",6.41
"577","2009-04-17",5.79
"578","2009-04-20",5.2
"579","2009-04-21",5.38
"580","2009-04-22",5.47
"581","2009-04-23",5.4
"582","2009-04-24",5.32
"583","2009-04-27",5.2
"584","2009-04-28",5.18
"585","2009-04-29",5.49
"586","2009-04-30",5.14
"587","2009-05-01",5.45
"588","2009-05-04",6
"589","2009-05-05",6.04
"590","2009-05-06",5.99
"591","2009-05-07",6.41
"592","2009-05-08",6.43
"593","2009-05-11",6.06
"594","2009-05-12",6.15
"595","2009-05-13",6.15
"596","2009-05-14",6.15
"597","2009-05-15",6.15
"598","2009-05-18",6.44
"599","2009-05-19",6.26
"600","2009-05-20",6.25
"601","2009-05-21",6
"602","2009-05-22",6.2
"603","2009-05-26",6.38
"604","2009-05-27",6.28
"605","2009-05-28",5.91
"606","2009-05-29",6
"607","2009-06-01",6.08
"608","2009-06-02",6.08
"609","2009-06-03",6.08
"610","2009-06-04",6.26
"611","2009-06-05",6.08
"612","2009-06-08",8.04
"613","2009-06-09",7.99
"614","2009-06-10",7.79
"615","2009-06-11",7.57
"616","2009-06-12",7.02
"617","2009-06-15",7.02
"618","2009-06-16",7.07
"619","2009-06-17",7.25
"620","2009-06-18",7
"621","2009-06-19",7.02
"622","2009-06-22",7.02
"623","2009-06-23",6.55
"624","2009-06-24",6
"625","2009-06-25",5.91
"626","2009-06-26",6.23
"627","2009-06-29",6.18
"628","2009-06-30",6.18
"629","2009-07-01",6.4
"630","2009-07-02",6.41
"631","2009-07-06",6.42
"632","2009-07-07",6.2
"633","2009-07-08",6.01
"634","2009-07-09",6.1
"635","2009-07-10",6
"636","2009-07-13",5.99
"637","2009-07-14",6.09
"638","2009-07-15",6.02
"639","2009-07-16",6.1
"640","2009-07-17",6.13
"641","2009-07-20",6
"642","2009-07-21",6
"643","2009-07-22",6.18
"644","2009-07-23",6.1
"645","2009-07-24",6.15
"646","2009-07-27",6.15
"647","2009-07-28",6.03
"648","2009-07-29",5.9
"649","2009-07-30",5.92
"650","2009-07-31",6
"651","2009-08-03",6
"652","2009-08-04",6.6
"653","2009-08-05",6.83
"654","2009-08-06",6.71
"655","2009-08-07",6.95
"656","2009-08-10",6.85
"657","2009-08-11",7.25
"658","2009-08-12",7
"659","2009-08-13",7
"660","2009-08-14",7.24
"661","2009-08-17",6.82
"662","2009-08-18",6.88
"663","2009-08-19",6.86
"664","2009-08-20",6.82
"665","2009-08-21",6.68
"666","2009-08-24",6.54
"667","2009-08-25",6.58
"668","2009-08-26",6.45
"669","2009-08-27",6.4
"670","2009-08-28",6.38
"671","2009-08-31",6.48
"672","2009-09-01",6.4
"673","2009-09-02",6.39
"674","2009-09-03",6.3
"675","2009-09-04",6.3
"676","2009-09-08",6.14
"677","2009-09-09",6.08
"678","2009-09-10",6.1
"679","2009-09-11",6.1
"680","2009-09-14",6.16
"681","2009-09-15",6.19
"682","2009-09-16",6.35
"683","2009-09-17",6.68
"684","2009-09-18",6.73
"685","2009-09-21",7.05
"686","2009-09-22",7.3
"687","2009-09-23",7.43
"688","2009-09-24",7.03
"689","2009-09-25",7.15
"690","2009-09-28",7.24
"691","2009-09-29",7.24
"692","2009-09-30",7.18
"693","2009-10-01",7.06
"694","2009-10-02",6.8
"695","2009-10-05",6.72
"696","2009-10-06",6.8
"697","2009-10-07",6.94
"698","2009-10-08",7.11
"699","2009-10-09",7.07
"700","2009-10-12",7.25
"701","2009-10-13",7.21
"702","2009-10-14",7.2
"703","2009-10-15",7.22
"704","2009-10-16",7.14
"705","2009-10-19",7.25
"706","2009-10-20",7.2
"707","2009-10-21",7.1
"708","2009-10-22",7
"709","2009-10-23",7.05
"710","2009-10-26",6.91
"711","2009-10-27",6.9
"712","2009-10-28",6.85
"713","2009-10-29",6.96
"714","2009-10-30",6.72
"715","2009-11-02",6.81
"716","2009-11-03",6.82
"717","2009-11-04",6.83
"718","2009-11-05",6.84
"719","2009-11-06",6.91
"720","2009-11-09",6.84
"721","2009-11-10",6.85
"722","2009-11-11",6.51
"723","2009-11-12",6.4
"724","2009-11-13",6.5
"725","2009-11-16",6.8
"726","2009-11-17",6.8
"727","2009-11-18",6.72
"728","2009-11-19",6.83
"729","2009-11-20",6.99
"730","2009-11-23",6.97
"731","2009-11-24",6.99
"732","2009-11-25",6.97
"733","2009-11-27",6.7
"734","2009-11-30",6.84
"735","2009-12-01",6.77
"736","2009-12-02",6.73
"737","2009-12-03",6.86
"738","2009-12-04",6.84
"739","2009-12-07",6.88
"740","2009-12-08",6.87
"741","2009-12-09",6.78
"742","2009-12-10",6.38
"743","2009-12-11",6.54
"744","2009-12-14",6.61
"745","2009-12-15",6.47
"746","2009-12-16",6.54
"747","2009-12-17",6.43
"748","2009-12-18",6.5
"749","2009-12-21",6.56
"750","2009-12-22",6.65
"751","2009-12-23",6.7
"752","2009-12-24",6.75
"753","2009-12-28",6.8
"754","2009-12-29",6.8
"755","2009-12-30",6.77
"756","2009-12-31",6.8
"757","2010-01-04",6.9
"758","2010-01-05",7
"759","2010-01-06",7.14
"760","2010-01-07",7.32
"761","2010-01-08",7.18
"762","2010-01-11",7.05
"763","2010-01-12",6.95
"764","2010-01-13",7
"765","2010-01-14",7.08
"766","2010-01-15",7.09
"767","2010-01-19",7.25
"768","2010-01-20",7.15
"769","2010-01-21",7.1
"770","2010-01-22",7.07
"771","2010-01-25",7.2
"772","2010-01-26",7
"773","2010-01-27",6.93
"774","2010-01-28",6.83
"775","2010-01-29",6.82
"776","2010-02-01",6.88
"777","2010-02-02",6.9
"778","2010-02-03",7.02
"779","2010-02-04",6.8
"780","2010-02-05",6.81
"781","2010-02-08",6.83
"782","2010-02-09",6.8
"783","2010-02-10",6.7
"784","2010-02-11",6.75
"785","2010-02-12",6.79
"786","2010-02-16",6.85
"787","2010-02-17",6.71
"788","2010-02-18",6.44
"789","2010-02-19",6.16
"790","2010-02-22",6.33
"791","2010-02-23",6.45
"792","2010-02-24",6.44
"793","2010-02-25",6.28
"794","2010-02-26",6.4
"795","2010-03-01",6.34
"796","2010-03-02",6.43
"797","2010-03-03",6.52
"798","2010-03-04",6.46
"799","2010-03-05",6.5
"800","2010-03-08",6.46
"801","2010-03-09",6.44
"802","2010-03-10",6.47
"803","2010-03-11",6.53
"804","2010-03-12",6.51
"805","2010-03-15",6.54
"806","2010-03-16",6.59
"807","2010-03-17",6.7
"808","2010-03-18",6.72
"809","2010-03-19",6.74
"810","2010-03-22",6.5
"811","2010-03-23",6.48
"812","2010-03-24",6.44
"813","2010-03-25",6.48
"814","2010-03-26",6.63
"815","2010-03-29",6.68
"816","2010-03-30",6.59
"817","2010-03-31",6.7
"818","2010-04-01",6.67
"819","2010-04-05",6.75
"820","2010-04-06",6.79
"821","2010-04-07",6.8
"822","2010-04-08",6.74
"823","2010-04-09",6.8
"824","2010-04-12",6.95
"825","2010-04-13",7.07
"826","2010-04-14",7.13
"827","2010-04-15",7.14
"828","2010-04-16",7.21
"829","2010-04-19",6.93
"830","2010-04-20",6.85
"831","2010-04-21",6.96
"832","2010-04-22",6.95
"833","2010-04-23",6.87
"834","2010-04-26",6.92
"835","2010-04-27",6.94
"836","2010-04-28",6.84
"837","2010-04-29",6.9
"838","2010-04-30",6.79
"839","2010-05-03",6.95
"840","2010-05-04",6.8
"841","2010-05-05",6.63
"842","2010-05-06",6.54
"843","2010-05-07",6.47
"844","2010-05-10",6.73
"845","2010-05-11",6.81
"846","2010-05-12",6.77
"847","2010-05-13",6.76
"848","2010-05-14",6.76
"849","2010-05-17",6.78
"850","2010-05-18",6.74
"851","2010-05-19",6.68
"852","2010-05-20",6.58
"853","2010-05-21",6.56
"854","2010-05-24",6.55
"855","2010-05-25",6.49
"856","2010-05-26",6.45
"857","2010-05-27",6.42
"858","2010-05-28",6.32
"859","2010-06-01",6.45
"860","2010-06-02",6.49
"861","2010-06-03",6.52
"862","2010-06-04",6.37
"863","2010-06-07",6.3
"864","2010-06-08",6.31
"865","2010-06-09",6.26
"866","2010-06-10",6.5
"867","2010-06-11",6.2
"868","2010-06-14",6.19
"869","2010-06-15",6.15
"870","2010-06-16",6.14
"871","2010-06-17",6.14
"872","2010-06-18",6.11
"873","2010-06-21",6.14
"874","2010-06-22",6.13
"875","2010-06-23",6.16
"876","2010-06-24",6.04
"877","2010-06-25",6.09
"878","2010-06-28",6.1
"879","2010-06-29",6.09
"880","2010-06-30",6
"881","2010-07-01",6.05
"882","2010-07-02",5.91
"883","2010-07-06",5.86
"884","2010-07-07",6.23
"885","2010-07-08",6.26
"886","2010-07-09",6.28
"887","2010-07-12",6.2
"888","2010-07-13",6.3
"889","2010-07-14",6.2
"890","2010-07-15",6.15
"891","2010-07-16",6.15
"892","2010-07-19",6.1
"893","2010-07-20",6.11
"894","2010-07-21",6.08
"895","2010-07-22",6.25
"896","2010-07-23",6.43
"897","2010-07-26",6.43
"898","2010-07-27",6.25
"899","2010-07-28",6.28
"900","2010-07-29",6.28
"901","2010-07-30",6.3
"902","2010-08-02",6.26
"903","2010-08-03",6.25
"904","2010-08-04",6.29
"905","2010-08-05",6.55
"906","2010-08-06",6.74
"907","2010-08-09",6.72
"908","2010-08-10",6.5
"909","2010-08-11",6.43
"910","2010-08-12",6.39
"911","2010-08-13",6.41
"912","2010-08-16",6.41
"913","2010-08-17",6.42
"914","2010-08-18",6.62
"915","2010-08-19",6.45
"916","2010-08-20",6.45
"917","2010-08-23",6.7
"918","2010-08-24",6.55
"919","2010-08-25",6.58
"920","2010-08-26",6.5
"921","2010-08-27",6.5
"922","2010-08-30",6.46
"923","2010-08-31",6.44
"924","2010-09-01",6.61
"925","2010-09-02",6.5
"926","2010-09-03",6.55
"927","2010-09-07",6.58
"928","2010-09-08",6.81
"929","2010-09-09",6.8
"930","2010-09-10",6.9
"931","2010-09-13",6.89
"932","2010-09-14",6.91
"933","2010-09-15",6.93
"934","2010-09-16",6.78
"935","2010-09-17",6.85
"936","2010-09-20",6.79
"937","2010-09-21",6.81
"938","2010-09-22",6.79
"939","2010-09-23",6.79
"940","2010-09-24",6.85
"941","2010-09-27",6.87
"942","2010-09-28",6.9
"943","2010-09-29",6.87
"944","2010-09-30",6.84
"945","2010-10-01",6.85
"946","2010-10-04",6.87
"947","2010-10-05",6.87
"948","2010-10-06",6.88
"949","2010-10-07",6.88
"950","2010-10-08",6.98
"951","2010-10-11",7.04
"952","2010-10-12",7
"953","2010-10-13",7.18
"954","2010-10-14",7.68
"955","2010-10-15",7.79
"956","2010-10-18",7.62
"957","2010-10-19",7.47
"958","2010-10-20",7.62
"959","2010-10-21",7.79
"960","2010-10-22",8.76
"961","2010-10-25",8.71
"962","2010-10-26",8.53
"963","2010-10-27",8.47
"964","2010-10-28",8.63
"965","2010-10-29",8.7
"966","2010-11-01",8.68
"967","2010-11-02",8.69
"968","2010-11-03",8.8
"969","2010-11-04",8.7
"970","2010-11-05",8.74
"971","2010-11-08",8.8
"972","2010-11-09",8.87
"973","2010-11-10",8.7
"974","2010-11-11",8.69
"975","2010-11-12",8.51
"976","2010-11-15",8.57
"977","2010-11-16",8.3
"978","2010-11-17",8.3
"979","2010-11-18",8.63
"980","2010-11-19",8.59
"981","2010-11-22",8.35
"982","2010-11-23",8.09
"983","2010-11-24",8.27
"984","2010-11-26",8.27
"985","2010-11-29",8.04
"986","2010-11-30",7.99
"987","2010-12-01",7.68
"988","2010-12-02",8.2
"989","2010-12-03",8.11
"990","2010-12-06",8.14
"991","2010-12-07",8.14
"992","2010-12-08",8.15
"993","2010-12-09",8.34
"994","2010-12-10",9.14
"995","2010-12-13",9.58
