"","date","FLR"
"131","2007-07-11",57.525002
"132","2007-07-12",59.52
"133","2007-07-13",60.224998
"134","2007-07-16",59.869999
"135","2007-07-17",59.865002
"136","2007-07-18",59.435001
"137","2007-07-19",60.505001
"138","2007-07-20",60.255001
"139","2007-07-23",60.634998
"140","2007-07-24",59.189999
"141","2007-07-25",58.535
"142","2007-07-26",57.605
"143","2007-07-27",56.630001
"144","2007-07-30",58.279999
"145","2007-07-31",57.755001
"146","2007-08-01",57.41
"147","2007-08-02",60.395
"148","2007-08-03",58.900002
"149","2007-08-06",58.275002
"150","2007-08-07",58.415001
"151","2007-08-08",59.799999
"152","2007-08-09",60.16
"153","2007-08-10",60.5
"154","2007-08-13",61.785
"155","2007-08-14",62.119999
"156","2007-08-15",58.535
"157","2007-08-16",56.720001
"158","2007-08-17",57.455002
"159","2007-08-20",58.634998
"160","2007-08-21",60.855
"161","2007-08-22",61.48
"162","2007-08-23",60.424999
"163","2007-08-24",61.775002
"164","2007-08-27",62.514999
"165","2007-08-28",59.580002
"166","2007-08-29",61.695
"167","2007-08-30",62.439999
"168","2007-08-31",63.575001
"169","2007-09-04",65.004997
"170","2007-09-05",65.690002
"171","2007-09-06",66.404999
"172","2007-09-07",65.375
"173","2007-09-10",65.5
"174","2007-09-11",66.224998
"175","2007-09-12",66.625
"176","2007-09-13",67.055
"177","2007-09-14",67.275002
"178","2007-09-17",67.154999
"179","2007-09-18",69.665001
"180","2007-09-19",70.809998
"181","2007-09-20",70.419998
"182","2007-09-21",70.595001
"183","2007-09-24",70.629997
"184","2007-09-25",71.205002
"185","2007-09-26",71.635002
"186","2007-09-27",72.254997
"187","2007-09-28",71.989998
"188","2007-10-01",74.730003
"189","2007-10-02",74.339996
"190","2007-10-03",74.625
"191","2007-10-04",75.25
"192","2007-10-05",75.57
"193","2007-10-08",75.839996
"194","2007-10-09",77.894997
"195","2007-10-10",79.165001
"196","2007-10-11",77.809998
"197","2007-10-12",80.639999
"198","2007-10-15",81.775002
"199","2007-10-16",79.160004
"200","2007-10-17",80.540001
"201","2007-10-18",82.114998
"202","2007-10-19",78.004997
"203","2007-10-22",78.425003
"204","2007-10-23",80
"205","2007-10-24",80.650002
"206","2007-10-25",84.044998
"207","2007-10-26",82.120003
"208","2007-10-29",82.875
"209","2007-10-30",79.794998
"210","2007-10-31",79
"211","2007-11-01",76.135002
"212","2007-11-02",74.629997
"213","2007-11-05",73.349998
"214","2007-11-06",76.910004
"215","2007-11-07",72.544998
"216","2007-11-08",70.120003
"217","2007-11-09",70.214996
"218","2007-11-12",64.370003
"219","2007-11-13",67.165001
"220","2007-11-14",68.535004
"221","2007-11-15",66.974998
"222","2007-11-16",67.440002
"223","2007-11-19",65.959999
"224","2007-11-20",67.904999
"225","2007-11-21",66.165001
"226","2007-11-23",67.559998
"227","2007-11-26",69.139999
"228","2007-11-27",68.105003
"229","2007-11-28",72.754997
"230","2007-11-29",72.014999
"231","2007-11-30",73.584999
"232","2007-12-03",74.264999
"233","2007-12-04",72.239998
"234","2007-12-05",74.470001
"235","2007-12-06",78.175003
"236","2007-12-07",79.029999
"237","2007-12-10",78.290001
"238","2007-12-11",73.919998
"239","2007-12-12",75.334999
"240","2007-12-13",73.730003
"241","2007-12-14",72.014999
"242","2007-12-17",67.82
"243","2007-12-18",68.760002
"244","2007-12-19",68.495003
"245","2007-12-20",70.25
"246","2007-12-21",72.400002
"247","2007-12-24",73.375
"248","2007-12-26",73.654999
"249","2007-12-27",72.445
"250","2007-12-28",73.129997
"251","2007-12-31",72.860001
"252","2008-01-02",72.199997
"253","2008-01-03",75.775002
"254","2008-01-04",73.629997
"255","2008-01-07",69.455002
"256","2008-01-08",70.650002
"257","2008-01-09",68.794998
"258","2008-01-10",72.879997
"259","2008-01-11",71.894997
"260","2008-01-14",71.535004
"261","2008-01-15",67.160004
"262","2008-01-16",62.974998
"263","2008-01-17",57.605
"264","2008-01-18",58.555
"265","2008-01-22",59.134998
"266","2008-01-23",60.279999
"267","2008-01-24",62.220001
"268","2008-01-25",60.474998
"269","2008-01-28",60.904999
"270","2008-01-29",62.07
"271","2008-01-30",59.955002
"272","2008-01-31",60.744999
"273","2008-02-01",63.084999
"274","2008-02-04",61.630001
"275","2008-02-05",56.200001
"276","2008-02-06",56.215
"277","2008-02-07",53.5
"278","2008-02-08",55.825001
"279","2008-02-11",57.395
"280","2008-02-12",58.474998
"281","2008-02-13",61.134998
"282","2008-02-14",60.630001
"283","2008-02-15",60.389999
"284","2008-02-19",61.84
"285","2008-02-20",62.485001
"286","2008-02-21",64.074997
"287","2008-02-22",65.919998
"288","2008-02-25",68.300003
"289","2008-02-26",67.275002
"290","2008-02-27",66.035004
"291","2008-02-28",71.239998
"292","2008-02-29",69.625
"293","2008-03-03",68.714996
"294","2008-03-04",68.360001
"295","2008-03-05",71.125
"296","2008-03-06",72.150002
"297","2008-03-07",69.254997
"298","2008-03-10",66.404999
"299","2008-03-11",70.830002
"300","2008-03-12",69.364998
"301","2008-03-13",70.315002
"302","2008-03-14",68.269997
"303","2008-03-17",63.040001
"304","2008-03-18",68.934998
"305","2008-03-19",65.720001
"306","2008-03-20",65.565002
"307","2008-03-24",68.830002
"308","2008-03-25",70.885002
"309","2008-03-26",71.160004
"310","2008-03-27",69.195
"311","2008-03-28",70.175003
"312","2008-03-31",70.580002
"313","2008-04-01",74.389999
"314","2008-04-02",74.410004
"315","2008-04-03",76.330002
"316","2008-04-04",76.445
"317","2008-04-07",75.464996
"318","2008-04-08",76.235001
"319","2008-04-09",75.565002
"320","2008-04-10",76.199997
"321","2008-04-11",74.730003
"322","2008-04-14",74.150002
"323","2008-04-15",74.949997
"324","2008-04-16",79.5
"325","2008-04-17",78.199997
"326","2008-04-18",80.050003
"327","2008-04-21",80.769997
"328","2008-04-22",79.985001
"329","2008-04-23",79.75
"330","2008-04-24",78.525002
"331","2008-04-25",80.735001
"332","2008-04-28",79.419998
"333","2008-04-29",77.945
"334","2008-04-30",76.434998
"335","2008-05-01",75.43
"336","2008-05-02",76.410004
"337","2008-05-05",78.995003
"338","2008-05-06",81.25
"339","2008-05-07",80.120003
"340","2008-05-08",83.404999
"341","2008-05-09",81.985001
"342","2008-05-12",83.18
"343","2008-05-13",95.514999
"344","2008-05-14",92.735001
"345","2008-05-15",95.82
"346","2008-05-16",95.684998
"347","2008-05-19",96.300003
"348","2008-05-20",95.675003
"349","2008-05-21",94.425003
"350","2008-05-22",94.364998
"351","2008-05-23",93.394997
"352","2008-05-27",92.18
"353","2008-05-28",92.599998
"354","2008-05-29",91.220001
"355","2008-05-30",93.275002
"356","2008-06-02",92.800003
"357","2008-06-03",92.230003
"358","2008-06-04",92.754997
"359","2008-06-05",94.510002
"360","2008-06-06",90.915001
"361","2008-06-09",93.349998
"362","2008-06-10",90.805
"363","2008-06-11",89.625
"364","2008-06-12",88.834999
"365","2008-06-13",93.089996
"366","2008-06-16",94.084999
"367","2008-06-17",94.544998
"368","2008-06-18",95.245003
"369","2008-06-19",94.934998
"370","2008-06-20",95.775002
"371","2008-06-23",98.635002
"372","2008-06-24",95.584999
"373","2008-06-25",95.019997
"374","2008-06-26",91.735001
"375","2008-06-27",92.190002
"376","2008-06-30",93.040001
"377","2008-07-01",95.705002
"378","2008-07-02",89.980003
"379","2008-07-03",89.959999
"380","2008-07-07",87.635002
"381","2008-07-08",84.735001
"382","2008-07-09",83.5
"383","2008-07-10",87.660004
"384","2008-07-11",87.370003
"385","2008-07-14",88.410004
"386","2008-07-15",85.800003
"387","2008-07-16",85.57
"388","2008-07-17",86.68
"389","2008-07-18",84.25
"390","2008-07-21",88.599998
"391","2008-07-22",87.080002
"392","2008-07-23",82.599998
"393","2008-07-24",78.68
"394","2008-07-25",79.809998
"395","2008-07-28",79.080002
"396","2008-07-29",80.370003
"397","2008-07-30",87.389999
"398","2008-07-31",81.349998
"399","2008-08-01",80.419998
"400","2008-08-04",76.25
"401","2008-08-05",75.010002
"402","2008-08-06",76.699997
"403","2008-08-07",76.989998
"404","2008-08-08",76.32
"405","2008-08-11",76.18
"406","2008-08-12",71.639999
"407","2008-08-13",75.800003
"408","2008-08-14",74.019997
"409","2008-08-15",71.360001
"410","2008-08-18",73.110001
"411","2008-08-19",74.120003
"412","2008-08-20",76.769997
"413","2008-08-21",79.489998
"414","2008-08-22",78.800003
"415","2008-08-25",75.589996
"416","2008-08-26",78.510002
"417","2008-08-27",81.220001
"418","2008-08-28",80.900002
"419","2008-08-29",80.129997
"420","2008-09-02",73.510002
"421","2008-09-03",70.169998
"422","2008-09-04",65.639999
"423","2008-09-05",65.029999
"424","2008-09-08",62.919998
"425","2008-09-09",56.619999
"426","2008-09-10",59.799999
"427","2008-09-11",62.290001
"428","2008-09-12",65.010002
"429","2008-09-15",57.990002
"430","2008-09-16",59.509998
"431","2008-09-17",56.810001
"432","2008-09-18",58.529999
"433","2008-09-19",64.110001
"434","2008-09-22",60.549999
"435","2008-09-23",56.869999
"436","2008-09-24",55.689999
"437","2008-09-25",56.73
"438","2008-09-26",55.509998
"439","2008-09-29",48.720001
"440","2008-09-30",55.700001
"441","2008-10-01",52.220001
"442","2008-10-02",44.880001
"443","2008-10-03",46.759998
"444","2008-10-06",45.619999
"445","2008-10-07",40.639999
"446","2008-10-08",40.830002
"447","2008-10-09",39.209999
"448","2008-10-10",37.939999
"449","2008-10-13",45.299999
"450","2008-10-14",43.18
"451","2008-10-15",35.240002
"452","2008-10-16",36.799999
"453","2008-10-17",39.939999
"454","2008-10-20",42.650002
"455","2008-10-21",41.23
"456","2008-10-22",37.150002
"457","2008-10-23",35.060001
"458","2008-10-24",33.360001
"459","2008-10-27",33.18
"460","2008-10-28",36.18
"461","2008-10-29",37.139999
"462","2008-10-30",40.23
"463","2008-10-31",39.93
"464","2008-11-03",37.43
"465","2008-11-04",42.580002
"466","2008-11-05",37.75
"467","2008-11-06",34.009998
"468","2008-11-07",41.029999
"469","2008-11-10",39.709999
"470","2008-11-11",37.330002
"471","2008-11-12",34.889999
"472","2008-11-13",38.02
"473","2008-11-14",35.73
"474","2008-11-17",33.970001
"475","2008-11-18",33.27
"476","2008-11-19",31.91
"477","2008-11-20",29.559999
"478","2008-11-21",31.9
"479","2008-11-24",37.18
"480","2008-11-25",39.07
"481","2008-11-26",44.68
"482","2008-11-28",45.540001
"483","2008-12-01",41.610001
"484","2008-12-02",44.150002
"485","2008-12-03",44.650002
"486","2008-12-04",42.84
"487","2008-12-05",45.040001
"488","2008-12-08",50.959999
"489","2008-12-09",48.740002
"490","2008-12-10",52.139999
"491","2008-12-11",50.689999
"492","2008-12-12",48.189999
"493","2008-12-15",48.080002
"494","2008-12-16",51.369999
"495","2008-12-17",50.98
"496","2008-12-18",48.049999
"497","2008-12-19",45.259998
"498","2008-12-22",43.16
"499","2008-12-23",43.259998
"500","2008-12-24",43.950001
"501","2008-12-26",44.150002
"502","2008-12-29",44.18
"503","2008-12-30",44.16
"504","2008-12-31",44.869999
"505","2009-01-02",47.889999
"506","2009-01-05",49.790001
"507","2009-01-06",49.650002
"508","2009-01-07",46.790001
"509","2009-01-08",49.360001
"510","2009-01-09",48.700001
"511","2009-01-12",45.119999
"512","2009-01-13",46.049999
"513","2009-01-14",43.029999
"514","2009-01-15",43.68
"515","2009-01-16",44.599998
"516","2009-01-20",41.599998
"517","2009-01-21",43.490002
"518","2009-01-22",40.139999
"519","2009-01-23",42.09
"520","2009-01-26",41.040001
"521","2009-01-27",40.68
"522","2009-01-28",42.849998
"523","2009-01-29",40.720001
"524","2009-01-30",38.900002
"525","2009-02-02",38.299999
"526","2009-02-03",38.700001
"527","2009-02-04",39.099998
"528","2009-02-05",39.610001
"529","2009-02-06",41.549999
"530","2009-02-09",41.860001
"531","2009-02-10",41.23
"532","2009-02-11",42.259998
"533","2009-02-12",42.52
"534","2009-02-13",42.02
"535","2009-02-17",39.209999
"536","2009-02-18",38.57
"537","2009-02-19",37.970001
"538","2009-02-20",36.98
"539","2009-02-23",35.02
"540","2009-02-24",35.330002
"541","2009-02-25",32.950001
"542","2009-02-26",34.900002
"543","2009-02-27",33.25
"544","2009-03-02",30.459999
"545","2009-03-03",30.719999
"546","2009-03-04",32.959999
"547","2009-03-05",30.92
"548","2009-03-06",31.75
"549","2009-03-09",33.470001
"550","2009-03-10",37.700001
"551","2009-03-11",37.119999
"552","2009-03-12",40.419998
"553","2009-03-13",39.849998
"554","2009-03-16",36.900002
"555","2009-03-17",38.740002
"556","2009-03-18",38.099998
"557","2009-03-19",38.810001
"558","2009-03-20",36.549999
"559","2009-03-23",38.130001
"560","2009-03-24",36.900002
"561","2009-03-25",36.459999
"562","2009-03-26",38.52
"563","2009-03-27",37.220001
"564","2009-03-30",34.830002
"565","2009-03-31",34.549999
"566","2009-04-01",35.009998
"567","2009-04-02",37.470001
"568","2009-04-03",37.400002
"569","2009-04-06",38.669998
"570","2009-04-07",37.009998
"571","2009-04-08",38.009998
"572","2009-04-09",39.889999
"573","2009-04-13",39.439999
"574","2009-04-14",38.720001
"575","2009-04-15",39.529999
"576","2009-04-16",41.650002
"577","2009-04-17",41.18
"578","2009-04-20",38.59
"579","2009-04-21",38.59
"580","2009-04-22",39.09
"581","2009-04-23",39.43
"582","2009-04-24",40.959999
"583","2009-04-27",40.049999
"584","2009-04-28",38.59
"585","2009-04-29",38.200001
"586","2009-04-30",37.869999
"587","2009-05-01",37.73
"588","2009-05-04",40.77
"589","2009-05-05",41.240002
"590","2009-05-06",41.77
"591","2009-05-07",41.709999
"592","2009-05-08",45.169998
"593","2009-05-11",43.209999
"594","2009-05-12",45.66
"595","2009-05-13",43.360001
"596","2009-05-14",44.459999
"597","2009-05-15",43.25
"598","2009-05-18",44.77
"599","2009-05-19",45.060001
"600","2009-05-20",45.290001
"601","2009-05-21",43.970001
"602","2009-05-22",43.610001
"603","2009-05-26",45.529999
"604","2009-05-27",45.470001
"605","2009-05-28",45.860001
"606","2009-05-29",46.98
"607","2009-06-01",50.5
"608","2009-06-02",50.200001
"609","2009-06-03",48.09
"610","2009-06-04",51.669998
"611","2009-06-05",52.900002
"612","2009-06-08",51.5
"613","2009-06-09",53.900002
"614","2009-06-10",54.759998
"615","2009-06-11",53.82
"616","2009-06-12",53.849998
"617","2009-06-15",51.470001
"618","2009-06-16",51.200001
"619","2009-06-17",51.09
"620","2009-06-18",50.389999
"621","2009-06-19",50.27
"622","2009-06-22",47.360001
"623","2009-06-23",48.849998
"624","2009-06-24",50.220001
"625","2009-06-25",52.419998
"626","2009-06-26",51.830002
"627","2009-06-29",52.150002
"628","2009-06-30",51.290001
"629","2009-07-01",50.459999
"630","2009-07-02",48.810001
"631","2009-07-06",47.529999
"632","2009-07-07",46.330002
"633","2009-07-08",46.16
"634","2009-07-09",48.290001
"635","2009-07-10",47
"636","2009-07-13",47.490002
"637","2009-07-14",47.349998
"638","2009-07-15",49.09
"639","2009-07-16",49.610001
"640","2009-07-17",49.389999
"641","2009-07-20",51.349998
"642","2009-07-21",50.84
"643","2009-07-22",50.860001
"644","2009-07-23",52.759998
"645","2009-07-24",53.400002
"646","2009-07-27",54.970001
"647","2009-07-28",53.650002
"648","2009-07-29",51.619999
"649","2009-07-30",52.560001
"650","2009-07-31",52.799999
"651","2009-08-03",54.009998
"652","2009-08-04",53.799999
"653","2009-08-05",55.59
"654","2009-08-06",56
"655","2009-08-07",58.209999
"656","2009-08-10",57.490002
"657","2009-08-11",53.959999
"658","2009-08-12",54.830002
"659","2009-08-13",55.959999
"660","2009-08-14",54.029999
"661","2009-08-17",51.52
"662","2009-08-18",52.540001
"663","2009-08-19",53.220001
"664","2009-08-20",54.439999
"665","2009-08-21",55.869999
"666","2009-08-24",55.48
"667","2009-08-25",54.959999
"668","2009-08-26",53.93
"669","2009-08-27",54.09
"670","2009-08-28",53.580002
"671","2009-08-31",52.900002
"672","2009-09-01",51.48
"673","2009-09-02",50.860001
"674","2009-09-03",52.459999
"675","2009-09-04",52.990002
"676","2009-09-08",53.540001
"677","2009-09-09",53.439999
"678","2009-09-10",54.23
"679","2009-09-11",54.279999
"680","2009-09-14",54.380001
"681","2009-09-15",55.07
"682","2009-09-16",56.029999
"683","2009-09-17",55.900002
"684","2009-09-18",56.049999
"685","2009-09-21",55.02
"686","2009-09-22",54.720001
"687","2009-09-23",53.380001
"688","2009-09-24",51.84
"689","2009-09-25",50.869999
"690","2009-09-28",51.5
"691","2009-09-29",51.060001
"692","2009-09-30",50.849998
"693","2009-10-01",49.349998
"694","2009-10-02",47.59
"695","2009-10-05",48
"696","2009-10-06",47.98
"697","2009-10-07",48.779999
"698","2009-10-08",48.709999
"699","2009-10-09",48.75
"700","2009-10-12",48.490002
"701","2009-10-13",48.02
"702","2009-10-14",49.389999
"703","2009-10-15",50.919998
"704","2009-10-16",50.240002
"705","2009-10-19",51.540001
"706","2009-10-20",50.599998
"707","2009-10-21",50.41
"708","2009-10-22",50.639999
"709","2009-10-23",49.540001
"710","2009-10-26",48.240002
"711","2009-10-27",47.720001
"712","2009-10-28",45.82
"713","2009-10-29",46.959999
"714","2009-10-30",44.419998
"715","2009-11-02",44.470001
"716","2009-11-03",44.77
"717","2009-11-04",44.950001
"718","2009-11-05",45.25
"719","2009-11-06",45.400002
"720","2009-11-09",48.009998
"721","2009-11-10",44.380001
"722","2009-11-11",44.720001
"723","2009-11-12",43.650002
"724","2009-11-13",43.240002
"725","2009-11-16",45.279999
"726","2009-11-17",45.369999
"727","2009-11-18",45.380001
"728","2009-11-19",43.959999
"729","2009-11-20",44.32
"730","2009-11-23",44.18
"731","2009-11-24",43.18
"732","2009-11-25",44.099998
"733","2009-11-27",43.07
"734","2009-11-30",42.48
"735","2009-12-01",42.889999
"736","2009-12-02",42.75
"737","2009-12-03",42.32
"738","2009-12-04",42.57
"739","2009-12-07",42.169998
"740","2009-12-08",40.799999
"741","2009-12-09",40.610001
"742","2009-12-10",40.189999
"743","2009-12-11",39.860001
"744","2009-12-14",40.529999
"745","2009-12-15",43.48
"746","2009-12-16",43.790001
"747","2009-12-17",43.09
"748","2009-12-18",43.639999
"749","2009-12-21",43.939999
"750","2009-12-22",43.84
"751","2009-12-23",44.889999
"752","2009-12-24",45.400002
"753","2009-12-28",45.450001
"754","2009-12-29",45.580002
"755","2009-12-30",45.25
"756","2009-12-31",45.040001
"757","2010-01-04",46.009998
"758","2010-01-05",45.98
"759","2010-01-06",47.18
"760","2010-01-07",48.970001
"761","2010-01-08",49.759998
"762","2010-01-11",49.98
"763","2010-01-12",49.119999
"764","2010-01-13",49.439999
"765","2010-01-14",50.200001
"766","2010-01-15",49.09
"767","2010-01-19",49.5
"768","2010-01-20",48.52
"769","2010-01-21",46.540001
"770","2010-01-22",46.41
"771","2010-01-25",46.810001
"772","2010-01-26",46.759998
"773","2010-01-27",47.130001
"774","2010-01-28",46.049999
"775","2010-01-29",45.34
"776","2010-02-01",45.959999
"777","2010-02-02",47.599998
"778","2010-02-03",46.799999
"779","2010-02-04",44.310001
"780","2010-02-05",43.060001
"781","2010-02-08",42.439999
"782","2010-02-09",43.279999
"783","2010-02-10",43.529999
"784","2010-02-11",44.419998
"785","2010-02-12",44.110001
"786","2010-02-16",45.490002
"787","2010-02-17",45.580002
"788","2010-02-18",46.810001
"789","2010-02-19",45.939999
"790","2010-02-22",46.400002
"791","2010-02-23",45.009998
"792","2010-02-24",45.279999
"793","2010-02-25",45.049999
"794","2010-02-26",42.799999
"795","2010-03-01",42.869999
"796","2010-03-02",42.75
"797","2010-03-03",43.330002
"798","2010-03-04",43.66
"799","2010-03-05",44.650002
"800","2010-03-08",44.889999
"801","2010-03-09",45.139999
"802","2010-03-10",45.279999
"803","2010-03-11",45.860001
"804","2010-03-12",45.990002
"805","2010-03-15",45.68
"806","2010-03-16",45.849998
"807","2010-03-17",46.200001
"808","2010-03-18",45.939999
"809","2010-03-19",45.25
"810","2010-03-22",45.360001
"811","2010-03-23",45.849998
"812","2010-03-24",46.77
"813","2010-03-25",46.220001
"814","2010-03-26",46.259998
"815","2010-03-29",46.98
"816","2010-03-30",47.080002
"817","2010-03-31",46.509998
"818","2010-04-01",47.599998
"819","2010-04-05",49.5
"820","2010-04-06",49.970001
"821","2010-04-07",49.34
"822","2010-04-08",49.740002
"823","2010-04-09",50.77
"824","2010-04-12",51.189999
"825","2010-04-13",51.080002
"826","2010-04-14",51.689999
"827","2010-04-15",51.34
"828","2010-04-16",50.66
"829","2010-04-19",50.799999
"830","2010-04-20",52.360001
"831","2010-04-21",52.610001
"832","2010-04-22",53.110001
"833","2010-04-23",53.389999
"834","2010-04-26",53.009998
"835","2010-04-27",52.25
"836","2010-04-28",53.200001
"837","2010-04-29",55.130001
"838","2010-04-30",52.84
"839","2010-05-03",53.610001
"840","2010-05-04",51.389999
"841","2010-05-05",50.810001
"842","2010-05-06",49.25
"843","2010-05-07",45.950001
"844","2010-05-10",48.959999
"845","2010-05-11",50.470001
"846","2010-05-12",53.389999
"847","2010-05-13",53.099998
"848","2010-05-14",51.279999
"849","2010-05-17",50.310001
"850","2010-05-18",50.09
"851","2010-05-19",48.279999
"852","2010-05-20",45.299999
"853","2010-05-21",45.790001
"854","2010-05-24",45.009998
"855","2010-05-25",45.150002
"856","2010-05-26",44.279999
"857","2010-05-27",47.810001
"858","2010-05-28",46.919998
"859","2010-06-01",44.560001
"860","2010-06-02",45.599998
"861","2010-06-03",46.09
"862","2010-06-04",43.990002
"863","2010-06-07",42.639999
"864","2010-06-08",43.869999
"865","2010-06-09",43.630001
"866","2010-06-10",45.59
"867","2010-06-11",45.610001
"868","2010-06-14",45.810001
"869","2010-06-15",47.299999
"870","2010-06-16",47.029999
"871","2010-06-17",46.18
"872","2010-06-18",46.470001
"873","2010-06-21",46.32
"874","2010-06-22",45.419998
"875","2010-06-23",45.080002
"876","2010-06-24",43.810001
"877","2010-06-25",44.360001
"878","2010-06-28",43.459999
"879","2010-06-29",42.220001
"880","2010-06-30",42.5
"881","2010-07-01",41.759998
"882","2010-07-02",41.759998
"883","2010-07-06",42.560001
"884","2010-07-07",44.400002
"885","2010-07-08",45.200001
"886","2010-07-09",45.41
"887","2010-07-12",44.669998
"888","2010-07-13",45.740002
"889","2010-07-14",44.98
"890","2010-07-15",44.389999
"891","2010-07-16",42.790001
"892","2010-07-19",43.099998
"893","2010-07-20",44.380001
"894","2010-07-21",43.959999
"895","2010-07-22",46.02
"896","2010-07-23",47.040001
"897","2010-07-26",47.849998
"898","2010-07-27",49.099998
"899","2010-07-28",48.59
"900","2010-07-29",47.970001
"901","2010-07-30",48.290001
"902","2010-08-02",49.610001
"903","2010-08-03",48.970001
"904","2010-08-04",49.220001
"905","2010-08-05",48.860001
"906","2010-08-06",48.75
"907","2010-08-09",49.23
"908","2010-08-10",48.740002
"909","2010-08-11",46.66
"910","2010-08-12",46.299999
"911","2010-08-13",46.080002
"912","2010-08-16",45.900002
"913","2010-08-17",47
"914","2010-08-18",47.759998
"915","2010-08-19",46.75
"916","2010-08-20",46.59
"917","2010-08-23",46.310001
"918","2010-08-24",45.040001
"919","2010-08-25",44.959999
"920","2010-08-26",44.59
"921","2010-08-27",45.75
"922","2010-08-30",44.889999
"923","2010-08-31",44.66
"924","2010-09-01",46.34
"925","2010-09-02",47.419998
"926","2010-09-03",48.080002
"927","2010-09-07",47.669998
"928","2010-09-08",48.07
"929","2010-09-09",48
"930","2010-09-10",48.59
"931","2010-09-13",49.759998
"932","2010-09-14",48.939999
"933","2010-09-15",48.990002
"934","2010-09-16",48.68
"935","2010-09-17",48.630001
"936","2010-09-20",49.889999
"937","2010-09-21",50.459999
"938","2010-09-22",49.560001
"939","2010-09-23",48.16
"940","2010-09-24",48.91
"941","2010-09-27",48.869999
"942","2010-09-28",50.060001
"943","2010-09-29",49.59
"944","2010-09-30",49.529999
"945","2010-10-01",50.349998
"946","2010-10-04",49.66
"947","2010-10-05",51.740002
"948","2010-10-06",52.049999
"949","2010-10-07",52.34
