"","date","GE"
"79","2007-04-26",34.46154
"80","2007-04-27",35.423077
"81","2007-04-30",35.442307
"82","2007-05-01",35.673077
"83","2007-05-02",35.875
"84","2007-05-03",35.903847
"85","2007-05-04",35.721153
"86","2007-05-07",35.807693
"87","2007-05-08",35.653847
"88","2007-05-09",35.826923
"89","2007-05-10",35.365383
"90","2007-05-11",35.548077
"91","2007-05-14",35.192307
"92","2007-05-15",35.23077
"93","2007-05-16",35.41346
"94","2007-05-17",35.125
"95","2007-05-18",35.53846
"96","2007-05-21",35.673077
"97","2007-05-22",35.903847
"98","2007-05-23",36.153847
"99","2007-05-24",35.942307
"100","2007-05-25",36.115383
"101","2007-05-29",35.96154
"102","2007-05-30",36.278847
"103","2007-05-31",36.134617
"104","2007-06-01",36.009617
"105","2007-06-04",36.35577
"106","2007-06-05",35.96154
"107","2007-06-06",35.85577
"108","2007-06-07",35.346153
"109","2007-06-08",35.884617
"110","2007-06-11",36.01923
"111","2007-06-12",35.625
"112","2007-06-13",36.192307
"113","2007-06-14",36.346153
"114","2007-06-15",36.653847
"115","2007-06-18",36.60577
"116","2007-06-19",37.778847
"117","2007-06-20",37.567307
"118","2007-06-21",37.307693
"119","2007-06-22",36.76923
"120","2007-06-25",36.740383
"121","2007-06-26",36.557693
"122","2007-06-27",36.596153
"123","2007-06-28",36.653847
"124","2007-06-29",36.807693
"125","2007-07-02",36.78846
"126","2007-07-03",37.21154
"127","2007-07-05",37.057693
"128","2007-07-06",37
"129","2007-07-09",37.134617
"130","2007-07-10",36.442307
"131","2007-07-11",36.73077
"132","2007-07-12",37.5
"133","2007-07-13",37.98077
"134","2007-07-16",38.576923
"135","2007-07-17",39.14423
"136","2007-07-18",38.89423
"137","2007-07-19",39.14423
"138","2007-07-20",38.576923
"139","2007-07-23",39.25
"140","2007-07-24",38.673077
"141","2007-07-25",38.865383
"142","2007-07-26",38.009617
"143","2007-07-27",37.298077
"144","2007-07-30",37.759617
"145","2007-07-31",37.26923
"146","2007-08-01",37.451923
"147","2007-08-02",37.528847
"148","2007-08-03",36.596153
"149","2007-08-06",37.596153
"150","2007-08-07",37.96154
"151","2007-08-08",38.903847
"152","2007-08-09",37.442307
"153","2007-08-10",36.759617
"154","2007-08-13",36.701923
"155","2007-08-14",36.23077
"156","2007-08-15",35.48077
"157","2007-08-16",35.76923
"158","2007-08-17",36.971153
"159","2007-08-20",36.75
"160","2007-08-21",36.875
"161","2007-08-22",37.634617
"162","2007-08-23",37.615383
"163","2007-08-24",37.89423
"164","2007-08-27",37.5
"165","2007-08-28",36.58654
"166","2007-08-29",37.221153
"167","2007-08-30",36.923077
"168","2007-08-31",37.375
"169","2007-09-04",37.53846
"170","2007-09-05",37.259617
"171","2007-09-06",37.884617
"172","2007-09-07",37.259617
"173","2007-09-10",37.682693
"174","2007-09-11",37.98077
"175","2007-09-12",38.365383
"176","2007-09-13",38.951923
"177","2007-09-14",38.798077
"178","2007-09-17",38.634617
"179","2007-09-18",40.076923
"180","2007-09-19",40.16346
"181","2007-09-20",39.653847
"182","2007-09-21",39.66346
"183","2007-09-24",39.278847
"184","2007-09-25",39.51923
"185","2007-09-26",39.682693
"186","2007-09-27",39.798077
"187","2007-09-28",39.807693
"188","2007-10-01",40.403847
"189","2007-10-02",40.5
"190","2007-10-03",39.951923
"191","2007-10-04",40.096153
"192","2007-10-05",40.16346
"193","2007-10-08",39.932693
"194","2007-10-09",40.403847
"195","2007-10-10",40.201923
"196","2007-10-11",40
"197","2007-10-12",39.451923
"198","2007-10-15",39.25
"199","2007-10-16",39.201923
"200","2007-10-17",39.423077
"201","2007-10-18",39.221153
"202","2007-10-19",38.5
"203","2007-10-22",38.625
"204","2007-10-23",38.923077
"205","2007-10-24",38.682693
"206","2007-10-25",38.615383
"207","2007-10-26",38.826923
"208","2007-10-29",39
"209","2007-10-30",38.923077
"210","2007-10-31",39.576923
"211","2007-11-01",38.78846
"212","2007-11-02",38.778847
"213","2007-11-05",38.653847
"214","2007-11-06",38.634617
"215","2007-11-07",37.576923
"216","2007-11-08",37.51923
"217","2007-11-09",36.903847
"218","2007-11-12",36.778847
"219","2007-11-13",37.701923
"220","2007-11-14",37.509617
"221","2007-11-15",36.83654
"222","2007-11-16",37.16346
"223","2007-11-19",36.692307
"224","2007-11-20",36.576923
"225","2007-11-21",35.740383
"226","2007-11-23",36.221153
"227","2007-11-26",35.317307
"228","2007-11-27",36.009617
"229","2007-11-28",36.98077
"230","2007-11-29",36.673077
"231","2007-11-30",36.817307
"232","2007-12-03",35.509617
"233","2007-12-04",34.85577
"234","2007-12-05",35.298077
"235","2007-12-06",35.826923
"236","2007-12-07",35.798077
"237","2007-12-10",35.971153
"238","2007-12-11",35.60577
"239","2007-12-12",35.817307
"240","2007-12-13",36.134617
"241","2007-12-14",35.490383
"242","2007-12-17",35.076923
"243","2007-12-18",35.384617
"244","2007-12-19",35.16346
"245","2007-12-20",35.115383
"246","2007-12-21",35.71154
"247","2007-12-24",36.08654
"248","2007-12-26",36.10577
"249","2007-12-27",35.759617
"250","2007-12-28",35.903847
"251","2007-12-31",35.64423
"252","2008-01-02",35.346153
"253","2008-01-03",35.384617
"254","2008-01-04",34.653847
"255","2008-01-07",34.78846
"256","2008-01-08",34.03846
"257","2008-01-09",34.423077
"258","2008-01-10",34.53846
"259","2008-01-11",33.817307
"260","2008-01-14",34.096153
"261","2008-01-15",33.201923
"262","2008-01-16",33.23077
"263","2008-01-17",31.932692
"264","2008-01-18",32.990383
"265","2008-01-22",32.740383
"266","2008-01-23",33.259617
"267","2008-01-24",33.317307
"268","2008-01-25",32.692307
"269","2008-01-28",33.384617
"270","2008-01-29",33.423077
"271","2008-01-30",33.596153
"272","2008-01-31",34
"273","2008-02-01",34.76923
"274","2008-02-04",34.009617
"275","2008-02-05",32.89423
"276","2008-02-06",32.884617
"277","2008-02-07",32.91346
"278","2008-02-08",32.53846
"279","2008-02-11",32.701923
"280","2008-02-12",33.048077
"281","2008-02-13",33.634617
"282","2008-02-14",33.067307
"283","2008-02-15",33.048077
"284","2008-02-19",32.96154
"285","2008-02-20",33.03846
"286","2008-02-21",32.39423
"287","2008-02-22",32.259617
"288","2008-02-25",32.89423
"289","2008-02-26",32.634617
"290","2008-02-27",32.71154
"291","2008-02-28",32.548077
"292","2008-02-29",31.865385
"293","2008-03-03",32.115383
"294","2008-03-04",32.23077
"295","2008-03-05",32.375
"296","2008-03-06",31.596153
"297","2008-03-07",30.990385
"298","2008-03-10",30.48077
"299","2008-03-11",32.115383
"300","2008-03-12",32.653847
"301","2008-03-13",32.932693
"302","2008-03-14",32.51923
"303","2008-03-17",33.009617
"304","2008-03-18",34.75
"305","2008-03-19",34.221153
"306","2008-03-20",36.048077
"307","2008-03-24",35.96154
"308","2008-03-25",35.83654
"309","2008-03-26",35.701923
"310","2008-03-27",35.41346
"311","2008-03-28",35.201923
"312","2008-03-31",35.58654
"313","2008-04-01",36.951923
"314","2008-04-02",36.557693
"315","2008-04-03",36.384617
"316","2008-04-04",36.115383
"317","2008-04-07",35.826923
"318","2008-04-08",35.528847
"319","2008-04-09",35.03846
"320","2008-04-10",35.33654
"321","2008-04-11",30.817308
"322","2008-04-14",30.528847
"323","2008-04-15",30.75
"324","2008-04-16",30.990385
"325","2008-04-17",30.788462
"326","2008-04-18",31.432692
"327","2008-04-21",31.211538
"328","2008-04-22",31.086538
"329","2008-04-23",31.115385
"330","2008-04-24",31.548077
"331","2008-04-25",32.048077
"332","2008-04-28",31.89423
"333","2008-04-29",31.557692
"334","2008-04-30",31.442308
"335","2008-05-01",31.846153
"336","2008-05-02",32.057693
"337","2008-05-05",31.903847
"338","2008-05-06",31.73077
"339","2008-05-07",31.317308
"340","2008-05-08",31.336538
"341","2008-05-09",31.028847
"342","2008-05-12",31.153847
"343","2008-05-13",31.086538
"344","2008-05-14",31.259615
"345","2008-05-15",31.125
"346","2008-05-16",30.89423
"347","2008-05-19",31.153847
"348","2008-05-20",30.5
"349","2008-05-21",29.798077
"350","2008-05-22",29.817308
"351","2008-05-23",29.259615
"352","2008-05-27",29.23077
"353","2008-05-28",29.375
"354","2008-05-29",29.461538
"355","2008-05-30",29.538462
"356","2008-06-02",29.240385
"357","2008-06-03",29.288462
"358","2008-06-04",29.278847
"359","2008-06-05",29.865385
"360","2008-06-06",28.865385
"361","2008-06-09",28.903847
"362","2008-06-10",29.163462
"363","2008-06-11",28.682692
"364","2008-06-12",27.932692
"365","2008-06-13",28.028847
"366","2008-06-16",27.85577
"367","2008-06-17",27.75
"368","2008-06-18",27.125
"369","2008-06-19",26.836538
"370","2008-06-20",26.326923
"371","2008-06-23",26.346153
"372","2008-06-24",26.528847
"373","2008-06-25",26.913462
"374","2008-06-26",25.509615
"375","2008-06-27",25.25
"376","2008-06-30",25.663462
"377","2008-07-01",26.076923
"378","2008-07-02",25.490385
"379","2008-07-03",25.875
"380","2008-07-07",26.057692
"381","2008-07-08",26.98077
"382","2008-07-09",26.14423
"383","2008-07-10",26.576923
"384","2008-07-11",26.596153
"385","2008-07-14",26.134615
"386","2008-07-15",25.625
"387","2008-07-16",26.615385
"388","2008-07-17",26.923077
"389","2008-07-18",26.923077
"390","2008-07-21",26.625
"391","2008-07-22",27.403847
"392","2008-07-23",28.201923
"393","2008-07-24",27.60577
"394","2008-07-25",27.60577
"395","2008-07-28",26.625
"396","2008-07-29",27.307692
"397","2008-07-30",27.85577
"398","2008-07-31",27.201923
"399","2008-08-01",27.125
"400","2008-08-04",27.086538
"401","2008-08-05",28.125
"402","2008-08-06",27.884615
"403","2008-08-07",27.471153
"404","2008-08-08",28.5
"405","2008-08-11",28.798077
"406","2008-08-12",28.596153
"407","2008-08-13",28.182692
"408","2008-08-14",28.384615
"409","2008-08-15",28.653847
"410","2008-08-18",28.221153
"411","2008-08-19",27.60577
"412","2008-08-20",27.548077
"413","2008-08-21",27.64423
"414","2008-08-22",28
"415","2008-08-25",27.23077
"416","2008-08-26",27.182692
"417","2008-08-27",27.134615
"418","2008-08-28",27.721153
"419","2008-08-29",27.01923
"420","2008-09-02",27.432692
"421","2008-09-03",27.471153
"422","2008-09-04",26.634615
"423","2008-09-05",26.807692
"424","2008-09-08",27.971153
"425","2008-09-09",27.038462
"426","2008-09-10",27.009615
"427","2008-09-11",27.076923
"428","2008-09-12",25.721153
"429","2008-09-15",23.653847
"430","2008-09-16",24.096153
"431","2008-09-17",22.490385
"432","2008-09-18",23.836538
"433","2008-09-19",25.596153
"434","2008-09-22",25.14423
"435","2008-09-23",23.990385
"436","2008-09-24",23.64423
"437","2008-09-25",24.692308
"438","2008-09-26",24.278847
"439","2008-09-29",22.211538
"440","2008-09-30",24.51923
"441","2008-10-01",23.557692
"442","2008-10-02",21.298077
"443","2008-10-03",20.740385
"444","2008-10-06",20.557692
"445","2008-10-07",19.51923
"446","2008-10-08",19.85577
"447","2008-10-09",18.278847
"448","2008-10-10",20.673077
"449","2008-10-13",20.192308
"450","2008-10-14",20.048077
"451","2008-10-15",18.509615
"452","2008-10-16",19.125
"453","2008-10-17",18.875
"454","2008-10-20",19.365385
"455","2008-10-21",19.567308
"456","2008-10-22",18.23077
"457","2008-10-23",18.076923
"458","2008-10-24",17.14423
"459","2008-10-27",17.048077
"460","2008-10-28",18.740385
"461","2008-10-29",18.461538
"462","2008-10-30",18.60577
"463","2008-10-31",18.759615
"464","2008-11-03",18.557692
"465","2008-11-04",19.971153
"466","2008-11-05",19.163462
"467","2008-11-06",17.634615
"468","2008-11-07",18.134615
"469","2008-11-10",17.740385
"470","2008-11-11",17.125
"471","2008-11-12",15.663462
"472","2008-11-13",16.211538
"473","2008-11-14",15.403846
"474","2008-11-17",15.490385
"475","2008-11-18",15.442307
"476","2008-11-19",13.894231
"477","2008-11-20",12.346154
"478","2008-11-21",13.490385
"479","2008-11-24",14.673077
"480","2008-11-25",15.163462
"481","2008-11-26",15.567307
"482","2008-11-28",16.509615
"483","2008-12-01",14.903846
"484","2008-12-02",16.932692
"485","2008-12-03",17.432692
"486","2008-12-04",16.875
"487","2008-12-05",17.163462
"488","2008-12-08",18.153847
"489","2008-12-09",17.096153
"490","2008-12-10",17.307692
"491","2008-12-11",16.39423
"492","2008-12-12",16.451923
"493","2008-12-15",16.298077
"494","2008-12-16",17.23077
"495","2008-12-17",16.721153
"496","2008-12-18",15.346154
"497","2008-12-19",15.865385
"498","2008-12-22",15.451923
"499","2008-12-23",15.798077
"500","2008-12-24",15.490385
"501","2008-12-26",15.355769
"502","2008-12-29",15.057693
"503","2008-12-30",15.211538
"504","2008-12-31",15.576923
"505","2009-01-02",16.413462
"506","2009-01-05",15.990385
"507","2009-01-06",16.211538
"508","2009-01-07",15.490385
"509","2009-01-08",15.519231
"510","2009-01-09",15.384615
"511","2009-01-12",15.221154
"512","2009-01-13",14.365385
"513","2009-01-14",13.567307
"514","2009-01-15",13.240385
"515","2009-01-16",13.423077
"516","2009-01-20",12.432693
"517","2009-01-21",12.528846
"518","2009-01-22",12.961538
"519","2009-01-23",11.567307
"520","2009-01-26",11.942307
"521","2009-01-27",12.557693
"522","2009-01-28",12.980769
"523","2009-01-29",12.230769
"524","2009-01-30",11.663462
"525","2009-02-02",11.173077
"526","2009-02-03",10.932693
"527","2009-02-04",10.826923
"528","2009-02-05",10.432693
"529","2009-02-06",10.673077
"530","2009-02-09",12.153846
"531","2009-02-10",11.173077
"532","2009-02-11",11.480769
"533","2009-02-12",11.230769
"534","2009-02-13",11
"535","2009-02-17",10.394231
"536","2009-02-18",10.442307
"537","2009-02-19",9.673077
"538","2009-02-20",9.019231
"539","2009-02-23",8.509615
"540","2009-02-24",8.730769
"541","2009-02-25",8.663462
"542","2009-02-26",8.75
"543","2009-02-27",8.182693
"544","2009-03-02",7.307693
"545","2009-03-03",6.740385
"546","2009-03-04",6.432693
"547","2009-03-05",6.403846
"548","2009-03-06",6.788462
"549","2009-03-09",7.125
"550","2009-03-10",8.528846
"551","2009-03-11",8.163462
"552","2009-03-12",9.201923
"553","2009-03-13",9.25
"554","2009-03-16",9.288462
"555","2009-03-17",9.615385
"556","2009-03-18",9.923077
"557","2009-03-19",9.740385
"558","2009-03-20",9.173077
"559","2009-03-23",10.028846
"560","2009-03-24",10.009615
"561","2009-03-25",10.086538
"562","2009-03-26",10.480769
"563","2009-03-27",10.365385
"564","2009-03-30",9.548077
"565","2009-03-31",9.721154
"566","2009-04-01",9.778846
"567","2009-04-02",10.326923
"568","2009-04-03",10.519231
"569","2009-04-06",10.759615
"570","2009-04-07",10.240385
"571","2009-04-08",10.230769
"572","2009-04-09",10.894231
"573","2009-04-13",11.663462
"574","2009-04-14",11.067307
"575","2009-04-15",11.375
"576","2009-04-16",11.798077
"577","2009-04-17",11.913462
"578","2009-04-20",10.913462
"579","2009-04-21",11.25
"580","2009-04-22",11.346154
"581","2009-04-23",11.423077
"582","2009-04-24",11.644231
"583","2009-04-27",11.625
"584","2009-04-28",11.538462
"585","2009-04-29",11.75
"586","2009-04-30",12.163462
"587","2009-05-01",12.201923
"588","2009-05-04",12.596154
"589","2009-05-05",12.596154
"590","2009-05-06",13.144231
"591","2009-05-07",13.423077
"592","2009-05-08",13.971154
"593","2009-05-11",13.644231
"594","2009-05-12",13.153846
"595","2009-05-13",12.413462
"596","2009-05-14",12.538462
"597","2009-05-15",12.365385
"598","2009-05-18",12.951923
"599","2009-05-19",13.173077
"600","2009-05-20",13.240385
"601","2009-05-21",12.730769
"602","2009-05-22",12.596154
"603","2009-05-26",12.875
"604","2009-05-27",12.490385
"605","2009-05-28",12.682693
"606","2009-05-29",12.961538
"607","2009-06-01",13.326923
"608","2009-06-02",13.269231
"609","2009-06-03",12.980769
"610","2009-06-04",13.221154
"611","2009-06-05",13.019231
"612","2009-06-08",13.038462
"613","2009-06-09",13.048077
"614","2009-06-10",12.884615
"615","2009-06-11",12.942307
"616","2009-06-12",12.990385
"617","2009-06-15",12.644231
"618","2009-06-16",12.288462
"619","2009-06-17",11.778846
"620","2009-06-18",11.509615
"621","2009-06-19",11.634615
"622","2009-06-22",11.076923
"623","2009-06-23",11.153846
"624","2009-06-24",11.25
"625","2009-06-25",11.403846
"626","2009-06-26",11.298077
"627","2009-06-29",11.307693
"628","2009-06-30",11.269231
"629","2009-07-01",11.326923
"630","2009-07-02",11.019231
"631","2009-07-06",11.038462
"632","2009-07-07",10.586538
"633","2009-07-08",10.298077
"634","2009-07-09",10.442307
"635","2009-07-10",10.365385
"636","2009-07-13",11.019231
"637","2009-07-14",11.192307
"638","2009-07-15",11.769231
"639","2009-07-16",11.923077
"640","2009-07-17",11.201923
"641","2009-07-20",11.221154
"642","2009-07-21",11.028846
"643","2009-07-22",11.182693
"644","2009-07-23",11.490385
"645","2009-07-24",11.567307
"646","2009-07-27",11.846154
"647","2009-07-28",12.038462
"648","2009-07-29",11.788462
"649","2009-07-30",12.605769
"650","2009-07-31",12.884615
"651","2009-08-03",13.192307
"652","2009-08-04",13.288462
"653","2009-08-05",13.451923
"654","2009-08-06",13.759615
"655","2009-08-07",14.134615
"656","2009-08-10",14.009615
"657","2009-08-11",13.451923
"658","2009-08-12",13.586538
"659","2009-08-13",13.557693
"660","2009-08-14",13.384615
"661","2009-08-17",12.846154
"662","2009-08-18",13.067307
"663","2009-08-19",13.009615
"664","2009-08-20",13.278846
"665","2009-08-21",13.663462
"666","2009-08-24",13.653846
"667","2009-08-25",13.75
"668","2009-08-26",13.567307
"669","2009-08-27",13.644231
"670","2009-08-28",13.538462
"671","2009-08-31",13.365385
"672","2009-09-01",12.826923
"673","2009-09-02",12.692307
"674","2009-09-03",12.932693
"675","2009-09-04",13.336538
"676","2009-09-08",13.942307
"677","2009-09-09",14.298077
"678","2009-09-10",14.230769
"679","2009-09-11",14.105769
"680","2009-09-14",14.759615
"681","2009-09-15",15.384615
"682","2009-09-16",16.346153
"683","2009-09-17",16.01923
"684","2009-09-18",15.865385
"685","2009-09-21",16.115385
"686","2009-09-22",16.35577
"687","2009-09-23",16.346153
"688","2009-09-24",15.942307
"689","2009-09-25",15.740385
"690","2009-09-28",16.115385
"691","2009-09-29",16.067308
"692","2009-09-30",15.788462
"693","2009-10-01",15.355769
"694","2009-10-02",14.769231
"695","2009-10-05",15.221154
"696","2009-10-06",15.461538
"697","2009-10-07",15.538462
"698","2009-10-08",15.596154
"699","2009-10-09",15.557693
"700","2009-10-12",15.701923
"701","2009-10-13",15.759615
"702","2009-10-14",16.192308
"703","2009-10-15",16.14423
"704","2009-10-16",15.461538
"705","2009-10-19",15.230769
"706","2009-10-20",14.980769
"707","2009-10-21",14.932693
"708","2009-10-22",14.75
"709","2009-10-23",14.615385
"710","2009-10-26",14.432693
"711","2009-10-27",14.355769
"712","2009-10-28",13.865385
"713","2009-10-29",14.298077
"714","2009-10-30",13.711538
"715","2009-11-02",13.913462
"716","2009-11-03",13.769231
"717","2009-11-04",13.644231
"718","2009-11-05",13.875
"719","2009-11-06",14.740385
"720","2009-11-09",15.240385
"721","2009-11-10",15.173077
"722","2009-11-11",15.221154
"723","2009-11-12",15.144231
"724","2009-11-13",15.057693
"725","2009-11-16",15.384615
"726","2009-11-17",15.403846
"727","2009-11-18",15.471154
"728","2009-11-19",15.153846
"729","2009-11-20",14.990385
"730","2009-11-23",15.403846
"731","2009-11-24",15.5
"732","2009-11-25",15.557693
"733","2009-11-27",15.326923
"734","2009-11-30",15.403846
"735","2009-12-01",15.548077
"736","2009-12-02",15.451923
"737","2009-12-03",15.384615
"738","2009-12-04",15.576923
"739","2009-12-07",15.461538
"740","2009-12-08",15.115385
"741","2009-12-09",15.057693
"742","2009-12-10",15.009615
"743","2009-12-11",15.307693
"744","2009-12-14",15.336538
"745","2009-12-15",15.144231
"746","2009-12-16",15.086538
"747","2009-12-17",15.182693
"748","2009-12-18",14.990385
"749","2009-12-21",14.971154
"750","2009-12-22",14.884615
"751","2009-12-23",14.817307
"752","2009-12-24",14.846154
"753","2009-12-28",14.75
"754","2009-12-29",14.846154
"755","2009-12-30",14.759615
"756","2009-12-31",14.548077
"757","2010-01-04",14.855769
"758","2010-01-05",14.932693
"759","2010-01-06",14.855769
"760","2010-01-07",15.625
"761","2010-01-08",15.961538
"762","2010-01-11",16.115385
"763","2010-01-12",16.125
"764","2010-01-13",16.182692
"765","2010-01-14",16.057692
"766","2010-01-15",15.807693
"767","2010-01-19",15.903846
"768","2010-01-20",15.865385
"769","2010-01-21",15.403846
"770","2010-01-22",15.490385
"771","2010-01-25",15.740385
"772","2010-01-26",15.721154
"773","2010-01-27",15.673077
"774","2010-01-28",15.538462
"775","2010-01-29",15.461538
"776","2010-02-01",15.625
"777","2010-02-02",16.201923
"778","2010-02-03",16.038462
"779","2010-02-04",15.423077
"780","2010-02-05",15.182693
"781","2010-02-08",15
"782","2010-02-09",15
"783","2010-02-10",15.086538
"784","2010-02-11",15.163462
"785","2010-02-12",14.951923
"786","2010-02-16",15.423077
"787","2010-02-17",15.528846
"788","2010-02-18",15.615385
"789","2010-02-19",15.548077
"790","2010-02-22",15.625
"791","2010-02-23",15.336538
"792","2010-02-24",15.5
"793","2010-02-25",15.307693
"794","2010-02-26",15.442307
"795","2010-03-01",15.288462
"796","2010-03-02",15.288462
"797","2010-03-03",15.413462
"798","2010-03-04",15.490385
"799","2010-03-05",15.721154
"800","2010-03-08",15.644231
"801","2010-03-09",15.855769
"802","2010-03-10",15.875
"803","2010-03-11",15.846154
"804","2010-03-12",16.384615
"805","2010-03-15",16.625
"806","2010-03-16",17.375
"807","2010-03-17",17.346153
"808","2010-03-18",17.490385
"809","2010-03-19",17.375
"810","2010-03-22",17.375
"811","2010-03-23",17.625
"812","2010-03-24",17.740385
"813","2010-03-25",17.596153
"814","2010-03-26",17.634615
"815","2010-03-29",17.692308
"816","2010-03-30",17.596153
"817","2010-03-31",17.5
"818","2010-04-01",17.625
"819","2010-04-05",17.817308
"820","2010-04-06",17.884615
"821","2010-04-07",17.788462
"822","2010-04-08",17.846153
"823","2010-04-09",17.807692
"824","2010-04-12",17.990385
"825","2010-04-13",18.221153
"826","2010-04-14",18.60577
"827","2010-04-15",18.75
"828","2010-04-16",18.240385
"829","2010-04-19",18.211538
"830","2010-04-20",18.26923
"831","2010-04-21",18.298077
"832","2010-04-22",18.221153
"833","2010-04-23",18.336538
"834","2010-04-26",18.557692
"835","2010-04-27",17.98077
"836","2010-04-28",18.221153
"837","2010-04-29",18.740385
"838","2010-04-30",18.134615
"839","2010-05-03",18.51923
"840","2010-05-04",17.865385
"841","2010-05-05",17.403847
"842","2010-05-06",16.64423
"843","2010-05-07",16.23077
"844","2010-05-10",17.346153
"845","2010-05-11",17.307692
"846","2010-05-12",17.73077
"847","2010-05-13",17.35577
"848","2010-05-14",16.961538
"849","2010-05-17",16.884615
"850","2010-05-18",16.567308
"851","2010-05-19",16.596153
"852","2010-05-20",15.634615
"853","2010-05-21",15.788462
"854","2010-05-24",15.394231
"855","2010-05-25",15.336538
"856","2010-05-26",15.394231
"857","2010-05-27",16.01923
"858","2010-05-28",15.721154
"859","2010-06-01",15.365385
"860","2010-06-02",15.721154
"861","2010-06-03",15.817307
"862","2010-06-04",15.105769
"863","2010-06-07",14.817307
"864","2010-06-08",14.884615
"865","2010-06-09",14.730769
"866","2010-06-10",15.076923
"867","2010-06-11",14.961538
"868","2010-06-14",14.798077
"869","2010-06-15",15.182693
"870","2010-06-16",15.240385
"871","2010-06-17",15.298077
"872","2010-06-18",15.336538
"873","2010-06-21",15.480769
"874","2010-06-22",15.182693
"875","2010-06-23",14.798077
"876","2010-06-24",14.5
"877","2010-06-25",14.336538
"878","2010-06-28",14.423077
"879","2010-06-29",13.923077
"880","2010-06-30",13.865385
"881","2010-07-01",13.576923
"882","2010-07-02",13.346154
"883","2010-07-06",13.432693
"884","2010-07-07",14.057693
"885","2010-07-08",14.259615
"886","2010-07-09",14.375
"887","2010-07-12",14.355769
"888","2010-07-13",14.625
"889","2010-07-14",14.615385
"890","2010-07-15",14.663462
"891","2010-07-16",13.990385
"892","2010-07-19",14.057693
"893","2010-07-20",14.365385
"894","2010-07-21",14.269231
"895","2010-07-22",14.625
"896","2010-07-23",15.105769
"897","2010-07-26",15.519231
"898","2010-07-27",15.557693
"899","2010-07-28",15.432693
"900","2010-07-29",15.528846
"901","2010-07-30",15.5
"902","2010-08-02",15.778846
"903","2010-08-03",15.769231
"904","2010-08-04",15.846154
"905","2010-08-05",15.884615
"906","2010-08-06",15.817307
"907","2010-08-09",15.75
"908","2010-08-10",15.625
"909","2010-08-11",15.096154
"910","2010-08-12",14.903846
"911","2010-08-13",14.788462
"912","2010-08-16",14.865385
"913","2010-08-17",14.980769
"914","2010-08-18",15.096154
"915","2010-08-19",14.663462
"916","2010-08-20",14.451923
"917","2010-08-23",14.317307
"918","2010-08-24",14.009615
"919","2010-08-25",14.009615
"920","2010-08-26",13.942307
"921","2010-08-27",14.144231
"922","2010-08-30",13.961538
"923","2010-08-31",13.923077
"924","2010-09-01",14.432693
"925","2010-09-02",14.567307
"926","2010-09-03",14.798077
"927","2010-09-07",14.846154
"928","2010-09-08",15.096154
"929","2010-09-09",15.298077
"930","2010-09-10",15.365385
"931","2010-09-13",15.625
"932","2010-09-14",15.538462
"933","2010-09-15",15.711538
"934","2010-09-16",15.605769
"935","2010-09-17",15.663462
"936","2010-09-20",15.913462
"937","2010-09-21",15.884615
"938","2010-09-22",15.865385
"939","2010-09-23",15.519231
