"","date","INOV"
"152","2015-09-18",22.209999
"153","2015-09-21",22.309999
"154","2015-09-22",22.18
"155","2015-09-23",21.809999
"156","2015-09-24",21.51
"157","2015-09-25",20.99
"158","2015-09-28",20.309999
"159","2015-09-29",20.530001
"160","2015-09-30",20.83
"161","2015-10-01",20.360001
"162","2015-10-02",20.629999
"163","2015-10-05",20.92
"164","2015-10-06",20.59
"165","2015-10-07",21.559999
"166","2015-10-08",21.27
"167","2015-10-09",22.379999
"168","2015-10-12",22.26
"169","2015-10-13",21.799999
"170","2015-10-14",22
"171","2015-10-15",22.34
"172","2015-10-16",22.27
"173","2015-10-19",22.77
"174","2015-10-20",23.23
"175","2015-10-21",23.08
"176","2015-10-22",23
"177","2015-10-23",23.045
"178","2015-10-26",23.200001
"179","2015-10-27",22.6
"180","2015-10-28",23.049999
"181","2015-10-29",23.07
"182","2015-10-30",23.049999
"183","2015-11-02",23.379999
"184","2015-11-03",23.530001
"185","2015-11-04",23.190001
"186","2015-11-05",19.09
"187","2015-11-06",19.860001
"188","2015-11-09",19.790001
"189","2015-11-10",19.1
"190","2015-11-11",18.74
"191","2015-11-12",17.549999
"192","2015-11-13",17.83
"193","2015-11-16",16.82
"194","2015-11-17",17.18
"195","2015-11-18",17.32
"196","2015-11-19",17.51
"197","2015-11-20",17.85
"198","2015-11-23",18.110001
"199","2015-11-24",17.889999
"200","2015-11-25",18.26
"201","2015-11-27",18.58
"202","2015-11-30",18.559999
"203","2015-12-01",18.690001
"204","2015-12-02",18.26
"205","2015-12-03",18.76
"206","2015-12-04",18.76
"207","2015-12-07",19.190001
"208","2015-12-08",19.59
"209","2015-12-09",19.940001
"210","2015-12-10",20.309999
"211","2015-12-11",19.75
"212","2015-12-14",19.129999
"213","2015-12-15",19.049999
"214","2015-12-16",18.450001
"215","2015-12-17",17.950001
"216","2015-12-18",17.549999
"217","2015-12-21",17.120001
"218","2015-12-22",17.41
"219","2015-12-23",17.309999
"220","2015-12-24",17.120001
"221","2015-12-28",16.99
"222","2015-12-29",17.299999
"223","2015-12-30",17.219999
"224","2015-12-31",17
"225","2016-01-04",16.75
"226","2016-01-05",16.190001
"227","2016-01-06",16.67
"228","2016-01-07",15.76
"229","2016-01-08",16.190001
"230","2016-01-11",16.43
"231","2016-01-12",17.139999
"232","2016-01-13",17.25
"233","2016-01-14",17.700001
"234","2016-01-15",17.58
"235","2016-01-19",16.01
"236","2016-01-20",15.26
"237","2016-01-21",15.77
"238","2016-01-22",17.09
"239","2016-01-25",17.120001
"240","2016-01-26",16.959999
"241","2016-01-27",16.76
"242","2016-01-28",16.559999
"243","2016-01-29",16.879999
"244","2016-02-01",17.76
"245","2016-02-02",17.389999
"246","2016-02-03",16.959999
"247","2016-02-04",17.639999
"248","2016-02-05",17.200001
"249","2016-02-08",17.27
"250","2016-02-09",17.24
"251","2016-02-10",17.49
"252","2016-02-11",17.469999
"253","2016-02-12",17.799999
"254","2016-02-16",18.48
"255","2016-02-17",18.92
"256","2016-02-18",19.469999
"257","2016-02-19",19.690001
"258","2016-02-22",19.379999
"259","2016-02-23",18.700001
"260","2016-02-24",18.799999
"261","2016-02-25",17.5
"262","2016-02-26",16.43
"263","2016-02-29",17.190001
"264","2016-03-01",18.1
"265","2016-03-02",17.709999
"266","2016-03-03",18.34
"267","2016-03-04",17.57
"268","2016-03-07",18.15
"269","2016-03-08",17.51
"270","2016-03-09",17.059999
"271","2016-03-10",17.5
"272","2016-03-11",18.610001
"273","2016-03-14",17.959999
"274","2016-03-15",17.83
"275","2016-03-16",17.959999
"276","2016-03-17",18.450001
"277","2016-03-18",18.709999
"278","2016-03-21",19.139999
"279","2016-03-22",19.280001
"280","2016-03-23",18.780001
"281","2016-03-24",18.68
"282","2016-03-28",18.309999
"283","2016-03-29",19.09
"284","2016-03-30",18.790001
"285","2016-03-31",18.52
"286","2016-04-01",18.549999
"287","2016-04-04",18.299999
"288","2016-04-05",18.51
"289","2016-04-06",18.49
"290","2016-04-07",18.17
"291","2016-04-08",17.48
"292","2016-04-11",17.98
"293","2016-04-12",18.200001
"294","2016-04-13",18.85
"295","2016-04-14",18.780001
"296","2016-04-15",18.870001
"297","2016-04-18",19.1
"298","2016-04-19",18.99
"299","2016-04-20",19.059999
"300","2016-04-21",18.23
"301","2016-04-22",18.34
"302","2016-04-25",18.65
"303","2016-04-26",17.93
"304","2016-04-27",17.49
"305","2016-04-28",17.9
"306","2016-04-29",17.1
"307","2016-05-02",17
"308","2016-05-03",16.780001
"309","2016-05-04",17.389999
"310","2016-05-05",16
"311","2016-05-06",16.5
"312","2016-05-09",16.75
"313","2016-05-10",17.200001
"314","2016-05-11",16.6
"315","2016-05-12",16.74
"316","2016-05-13",17.129999
"317","2016-05-16",17.870001
"318","2016-05-17",17.790001
"319","2016-05-18",17.889999
"320","2016-05-19",18.219999
"321","2016-05-20",18.27
"322","2016-05-23",18.33
"323","2016-05-24",18.700001
"324","2016-05-25",18.74
"325","2016-05-26",18.5
"326","2016-05-27",18.709999
"327","2016-05-31",18.59
"328","2016-06-01",18.610001
"329","2016-06-02",18.74
"330","2016-06-03",18.51
"331","2016-06-06",18.43
"332","2016-06-07",18.709999
"333","2016-06-08",18.41
"334","2016-06-09",18.469999
"335","2016-06-10",17.66
"336","2016-06-13",17.26
"337","2016-06-14",17.200001
"338","2016-06-15",17.129999
"339","2016-06-16",17.23
"340","2016-06-17",16.92
"341","2016-06-20",17.780001
"342","2016-06-21",17.98
"343","2016-06-22",17.65
"344","2016-06-23",17.74
"345","2016-06-24",17.42
"346","2016-06-27",16.5
"347","2016-06-28",16.73
"348","2016-06-29",17.52
"349","2016-06-30",18.01
"350","2016-07-01",18.459999
"351","2016-07-05",18.08
"352","2016-07-06",18.4
"353","2016-07-07",18.75
"354","2016-07-08",19.219999
"355","2016-07-11",19.620001
"356","2016-07-12",19.91
"357","2016-07-13",19.799999
"358","2016-07-14",19.6
"359","2016-07-15",19.25
"360","2016-07-18",18.969999
"361","2016-07-19",18.43
"362","2016-07-20",18.690001
"363","2016-07-21",18.639999
"364","2016-07-22",18.6
"365","2016-07-25",18.77
"366","2016-07-26",18.23
"367","2016-07-27",17.98
"368","2016-07-28",18.219999
"369","2016-07-29",18.620001
"370","2016-08-01",19.059999
"371","2016-08-02",18.65
"372","2016-08-03",19.27
"373","2016-08-04",14.03
"374","2016-08-05",14.6
"375","2016-08-08",14.73
"376","2016-08-09",14.5
"377","2016-08-10",14.68
"378","2016-08-11",14.75
"379","2016-08-12",14.73
"380","2016-08-15",14.83
"381","2016-08-16",14.98
"382","2016-08-17",14.97
"383","2016-08-18",14.96
"384","2016-08-19",15.11
"385","2016-08-22",15.23
"386","2016-08-23",15.56
"387","2016-08-24",15.45
"388","2016-08-25",15.43
"389","2016-08-26",15.46
"390","2016-08-29",15.55
"391","2016-08-30",15.63
"392","2016-08-31",15.7
"393","2016-09-01",15.88
"394","2016-09-02",16.09
"395","2016-09-06",16.389999
"396","2016-09-07",16.549999
"397","2016-09-08",16.389999
"398","2016-09-09",16.02
"399","2016-09-12",16.110001
"400","2016-09-13",15.67
"401","2016-09-14",15.81
"402","2016-09-15",16.120001
"403","2016-09-16",16.139999
"404","2016-09-19",15.94
"405","2016-09-20",15.7
"406","2016-09-21",15.7
"407","2016-09-22",15.58
"408","2016-09-23",15.49
"409","2016-09-26",14.78
"410","2016-09-27",14.59
"411","2016-09-28",14.76
"412","2016-09-29",14.43
"413","2016-09-30",14.71
"414","2016-10-03",14.9
"415","2016-10-04",14.89
"416","2016-10-05",14.86
"417","2016-10-06",14.37
"418","2016-10-07",14.49
"419","2016-10-10",14.05
"420","2016-10-11",13.8
"421","2016-10-12",13.9
"422","2016-10-13",13.95
"423","2016-10-14",13.75
"424","2016-10-17",13.85
"425","2016-10-18",14.2
"426","2016-10-19",14.65
"427","2016-10-20",14.8
"428","2016-10-21",14.5
"429","2016-10-24",14.45
"430","2016-10-25",14.15
"431","2016-10-26",14.25
"432","2016-10-27",13.95
"433","2016-10-28",14.05
"434","2016-10-31",13.6
"435","2016-11-01",13.45
"436","2016-11-02",13.5
"437","2016-11-03",14.45
"438","2016-11-04",14.8
"439","2016-11-07",14.5
"440","2016-11-08",14.5
"441","2016-11-09",15
"442","2016-11-10",15.25
"443","2016-11-11",15.5
"444","2016-11-14",15.6
"445","2016-11-15",15.6
"446","2016-11-16",15.55
"447","2016-11-17",15.25
"448","2016-11-18",15.2
"449","2016-11-21",15.45
"450","2016-11-22",15
"451","2016-11-23",15.6
"452","2016-11-25",15.95
"453","2016-11-28",15.2
"454","2016-11-29",15.45
"455","2016-11-30",15.35
"456","2016-12-01",14.9
"457","2016-12-02",15.1
"458","2016-12-05",15.1
"459","2016-12-06",14.95
"460","2016-12-07",14.7
"461","2016-12-08",14.9
"462","2016-12-09",15.05
"463","2016-12-12",14.85
"464","2016-12-13",9.6
"465","2016-12-14",8.75
"466","2016-12-15",9.2
"467","2016-12-16",9.4
"468","2016-12-19",9.4
"469","2016-12-20",9.35
"470","2016-12-21",9.45
"471","2016-12-22",9.5
"472","2016-12-23",9.8
"473","2016-12-27",9.95
"474","2016-12-28",9.95
"475","2016-12-29",10.15
"476","2016-12-30",10.3
"477","2017-01-03",10.35
"478","2017-01-04",10.4
"479","2017-01-05",10.5
"480","2017-01-06",10.5
"481","2017-01-09",10.75
"482","2017-01-10",10.65
"483","2017-01-11",10.75
"484","2017-01-12",10.9
"485","2017-01-13",11.2
"486","2017-01-17",11.25
"487","2017-01-18",11.25
"488","2017-01-19",11.3
"489","2017-01-20",11.25
"490","2017-01-23",11.35
"491","2017-01-24",11.425
"492","2017-01-25",11.4
"493","2017-01-26",11.3
"494","2017-01-27",11.3
"495","2017-01-30",11.3
"496","2017-01-31",11.55
"497","2017-02-01",11.35
"498","2017-02-02",11.35
"499","2017-02-03",11.7
"500","2017-02-06",11.65
"501","2017-02-07",11.25
"502","2017-02-08",11.9
"503","2017-02-09",12.2
"504","2017-02-10",12.25
"505","2017-02-13",11.3
"506","2017-02-14",11.6
"507","2017-02-15",11.55
"508","2017-02-16",11.75
"509","2017-02-17",11.3
"510","2017-02-21",11.7
"511","2017-02-22",11.2
"512","2017-02-23",11.6
"513","2017-02-24",11.85
"514","2017-02-27",12
"515","2017-02-28",12
"516","2017-03-01",12.05
"517","2017-03-02",11.9
"518","2017-03-03",11.7
"519","2017-03-06",11.75
"520","2017-03-07",11.65
"521","2017-03-08",11.8
"522","2017-03-09",11.8
"523","2017-03-10",12
"524","2017-03-13",12.2
"525","2017-03-14",12
"526","2017-03-15",12.25
"527","2017-03-16",12.25
"528","2017-03-17",12.15
"529","2017-03-20",12.25
"530","2017-03-21",11.75
"531","2017-03-22",11.7
"532","2017-03-23",11.65
"533","2017-03-24",11.75
"534","2017-03-27",12.1
"535","2017-03-28",12.1
"536","2017-03-29",12.5
"537","2017-03-30",12.275
"538","2017-03-31",12.6
"539","2017-04-03",12.45
"540","2017-04-04",12.8
"541","2017-04-05",12.25
"542","2017-04-06",12.4
"543","2017-04-07",12.4
"544","2017-04-10",12.55
"545","2017-04-11",12.85
"546","2017-04-12",12.25
"547","2017-04-13",11.95
"548","2017-04-17",11.85
"549","2017-04-18",11.5
"550","2017-04-19",11.4
"551","2017-04-20",11.85
"552","2017-04-21",11.65
"553","2017-04-24",11.85
"554","2017-04-25",11.95
"555","2017-04-26",12.05
"556","2017-04-27",12.2
"557","2017-04-28",12.25
"558","2017-05-01",12.4
"559","2017-05-02",12.6
"560","2017-05-03",12.4
"561","2017-05-04",12.95
"562","2017-05-05",13.05
"563","2017-05-08",13.95
"564","2017-05-09",13.6
"565","2017-05-10",13.65
"566","2017-05-11",13.5
"567","2017-05-12",13.25
"568","2017-05-15",13.4
"569","2017-05-16",13.35
"570","2017-05-17",12.95
"571","2017-05-18",13.05
"572","2017-05-19",13.05
"573","2017-05-22",13.45
"574","2017-05-23",13.65
"575","2017-05-24",13.55
"576","2017-05-25",13.7
"577","2017-05-26",13.55
"578","2017-05-30",13.55
"579","2017-05-31",13.6
"580","2017-06-01",13.7
"581","2017-06-02",13.55
"582","2017-06-05",13.4
"583","2017-06-06",13.45
"584","2017-06-07",13.55
"585","2017-06-08",13.7
"586","2017-06-09",13.5
"587","2017-06-12",13.6
"588","2017-06-13",13.5
"589","2017-06-14",13.6
"590","2017-06-15",13.6
"591","2017-06-16",13.6
"592","2017-06-19",13.8
"593","2017-06-20",13.35
"594","2017-06-21",12.85
"595","2017-06-22",12.85
"596","2017-06-23",13.1
"597","2017-06-26",13.3
"598","2017-06-27",13.1
"599","2017-06-28",13.4
"600","2017-06-29",13.2
"601","2017-06-30",13.15
"602","2017-07-03",13.2
"603","2017-07-05",13.3
"604","2017-07-06",13.4
"605","2017-07-07",13.3
"606","2017-07-10",12.65
"607","2017-07-11",12.45
"608","2017-07-12",12.5
"609","2017-07-13",12.35
"610","2017-07-14",12.5
"611","2017-07-17",12.85
"612","2017-07-18",12.8
"613","2017-07-19",12.95
"614","2017-07-20",12.9
"615","2017-07-21",12.95
"616","2017-07-24",13
"617","2017-07-25",12.95
"618","2017-07-26",12.8
"619","2017-07-27",12.7
"620","2017-07-28",13
"621","2017-07-31",12.7
"622","2017-08-01",12.9
"623","2017-08-02",12.65
"624","2017-08-03",13.4
"625","2017-08-04",14
"626","2017-08-07",14.4
"627","2017-08-08",14.35
"628","2017-08-09",13.7
"629","2017-08-10",13.1
"630","2017-08-11",13.05
"631","2017-08-14",13.35
"632","2017-08-15",13.25
"633","2017-08-16",13.4
"634","2017-08-17",13
"635","2017-08-18",12.95
"636","2017-08-21",12.9
"637","2017-08-22",13.25
"638","2017-08-23",13
"639","2017-08-24",13.1
"640","2017-08-25",13.3
"641","2017-08-28",13.15
"642","2017-08-29",13.3
"643","2017-08-30",13.35
"644","2017-08-31",13.55
"645","2017-09-01",13.65
"646","2017-09-05",14
"647","2017-09-06",14.35
"648","2017-09-07",13.95
"649","2017-09-08",14.3
"650","2017-09-11",14.65
"651","2017-09-12",17.1
"652","2017-09-13",16.200001
"653","2017-09-14",16.799999
"654","2017-09-15",16.75
"655","2017-09-18",16.65
"656","2017-09-19",16.1
"657","2017-09-20",16.299999
"658","2017-09-21",16.6
"659","2017-09-22",16.700001
"660","2017-09-25",16.75
"661","2017-09-26",16.65
"662","2017-09-27",16.950001
"663","2017-09-28",16.9
"664","2017-09-29",17.049999
"665","2017-10-02",17.4
"666","2017-10-03",17.1
"667","2017-10-04",16.950001
"668","2017-10-05",17
"669","2017-10-06",17
"670","2017-10-09",16.65
"671","2017-10-10",16.799999
"672","2017-10-11",17
"673","2017-10-12",17.299999
"674","2017-10-13",17.450001
"675","2017-10-16",17.25
"676","2017-10-17",17.299999
"677","2017-10-18",17.1
"678","2017-10-19",16.9
"679","2017-10-20",16.9
"680","2017-10-23",16.75
"681","2017-10-24",16.799999
"682","2017-10-25",16.299999
"683","2017-10-26",16.25
"684","2017-10-27",16.75
"685","2017-10-30",16.549999
"686","2017-10-31",16.75
"687","2017-11-01",16.4
"688","2017-11-02",15.45
"689","2017-11-03",15.45
"690","2017-11-06",15.25
"691","2017-11-07",15.15
"692","2017-11-08",15.4
"693","2017-11-09",15.15
"694","2017-11-10",15.35
"695","2017-11-13",15.45
"696","2017-11-14",15.4
"697","2017-11-15",15.55
"698","2017-11-16",15.8
"699","2017-11-17",15.95
"700","2017-11-20",15.8
"701","2017-11-21",15.95
"702","2017-11-22",15.9
"703","2017-11-24",15.85
"704","2017-11-27",15.85
"705","2017-11-28",15.85
"706","2017-11-29",15.8
"707","2017-11-30",15.9
"708","2017-12-01",15.6
"709","2017-12-04",15.2
"710","2017-12-05",15.3
"711","2017-12-06",15.4
"712","2017-12-07",15.35
"713","2017-12-08",15.3
"714","2017-12-11",14.95
"715","2017-12-12",14.9
"716","2017-12-13",14.85
"717","2017-12-14",14.7
"718","2017-12-15",15
"719","2017-12-18",14.95
"720","2017-12-19",14.75
"721","2017-12-20",14.95
"722","2017-12-21",15.1
"723","2017-12-22",15.05
"724","2017-12-26",14.95
"725","2017-12-27",14.9
"726","2017-12-28",15
"727","2017-12-29",15
"728","2018-01-02",14.45
"729","2018-01-03",14.5
"730","2018-01-04",15
"731","2018-01-05",15.2
"732","2018-01-08",14.05
"733","2018-01-09",13.75
"734","2018-01-10",13.65
"735","2018-01-11",14.05
"736","2018-01-12",14.2
"737","2018-01-16",14
"738","2018-01-17",13.9
"739","2018-01-18",13.5
"740","2018-01-19",13.65
"741","2018-01-22",13.7
"742","2018-01-23",14.2
"743","2018-01-24",13.65
"744","2018-01-25",12.95
"745","2018-01-26",13.6
"746","2018-01-29",13.15
"747","2018-01-30",13
"748","2018-01-31",13
"749","2018-02-01",12.9
"750","2018-02-02",12.65
"751","2018-02-05",12.6
"752","2018-02-06",12.55
"753","2018-02-07",12.6
"754","2018-02-08",12.4
"755","2018-02-09",12.5
"756","2018-02-12",12.35
"757","2018-02-13",12.4
"758","2018-02-14",12.5
"759","2018-02-15",12.65
"760","2018-02-16",12.7
"761","2018-02-20",12.7
"762","2018-02-21",11.675
"763","2018-02-22",11.7
"764","2018-02-23",11.9
"765","2018-02-26",12
"766","2018-02-27",12
"767","2018-02-28",12
"768","2018-03-01",11.9
"769","2018-03-02",12.15
"770","2018-03-05",12.35
"771","2018-03-06",12.4
"772","2018-03-07",12.7
"773","2018-03-08",12.55
"774","2018-03-09",11.75
"775","2018-03-12",11.95
"776","2018-03-13",11.9
"777","2018-03-14",11.2
"778","2018-03-15",11.15
"779","2018-03-16",10.95
"780","2018-03-19",10.8
"781","2018-03-20",10.55
"782","2018-03-21",11.1
"783","2018-03-22",10.45
"784","2018-03-23",10.45
"785","2018-03-26",10.45
"786","2018-03-27",10.3
"787","2018-03-28",10.5
"788","2018-03-29",10.6
"789","2018-04-02",10.4
"790","2018-04-03",10.3
"791","2018-04-04",10.55
"792","2018-04-05",10.5
"793","2018-04-06",10.3
"794","2018-04-09",10.35
"795","2018-04-10",10.5
"796","2018-04-11",10.5
"797","2018-04-12",10.4
"798","2018-04-13",10.4
"799","2018-04-16",10.4
"800","2018-04-17",10.7
"801","2018-04-18",10.7
"802","2018-04-19",10.65
"803","2018-04-20",10.7
"804","2018-04-23",10.8
"805","2018-04-24",10.7
"806","2018-04-25",10.7
"807","2018-04-26",10.75
"808","2018-04-27",10.75
"809","2018-04-30",10.55
"810","2018-05-01",10.7
"811","2018-05-02",10.65
"812","2018-05-03",10.4
"813","2018-05-04",10.55
"814","2018-05-07",11
"815","2018-05-08",11.15
"816","2018-05-09",9.025
"817","2018-05-10",9.275
"818","2018-05-11",9.75
"819","2018-05-14",9.95
"820","2018-05-15",9.7
"821","2018-05-16",9.9
"822","2018-05-17",10.2
"823","2018-05-18",10.3
"824","2018-05-21",10.1
"825","2018-05-22",10.1
"826","2018-05-23",10.25
"827","2018-05-24",10.25
"828","2018-05-25",10.3
"829","2018-05-29",10.5
"830","2018-05-30",10.3
"831","2018-05-31",10.4
"832","2018-06-01",10.5
"833","2018-06-04",10.4
"834","2018-06-05",10.55
"835","2018-06-06",10.6
"836","2018-06-07",10.35
"837","2018-06-08",10.5
"838","2018-06-11",10.3
"839","2018-06-12",10.45
"840","2018-06-13",10.45
"841","2018-06-14",10.5
"842","2018-06-15",10.7
"843","2018-06-18",10.35
"844","2018-06-19",10.25
"845","2018-06-20",10
"846","2018-06-21",9.9
"847","2018-06-22",9.95
"848","2018-06-25",9.9
"849","2018-06-26",10.25
"850","2018-06-27",10.25
"851","2018-06-28",9.95
"852","2018-06-29",9.925
"853","2018-07-02",10.1
"854","2018-07-03",10.3
"855","2018-07-05",10.55
"856","2018-07-06",10.65
"857","2018-07-09",10.7
"858","2018-07-10",9.95
"859","2018-07-11",9.75
"860","2018-07-12",10.25
"861","2018-07-13",10.45
"862","2018-07-16",10.2
"863","2018-07-17",10.2
"864","2018-07-18",10.1
"865","2018-07-19",10.2
"866","2018-07-20",10.1
"867","2018-07-23",10
"868","2018-07-24",10.05
"869","2018-07-25",10.05
"870","2018-07-26",10.2
"871","2018-07-27",10.05
"872","2018-07-30",10.1
"873","2018-07-31",10.65
"874","2018-08-01",10.8
"875","2018-08-02",12.35
"876","2018-08-03",12.2
"877","2018-08-06",12
"878","2018-08-07",11.6
"879","2018-08-08",11.75
"880","2018-08-09",11.85
"881","2018-08-10",11.75
"882","2018-08-13",11.9
"883","2018-08-14",11.75
"884","2018-08-15",11.4
"885","2018-08-16",11.55
"886","2018-08-17",11.55
"887","2018-08-20",11.45
"888","2018-08-21",11.85
"889","2018-08-22",12.025
"890","2018-08-23",11.95
"891","2018-08-24",11.8
"892","2018-08-27",11.9
"893","2018-08-28",11.75
"894","2018-08-29",12
"895","2018-08-30",11.8
"896","2018-08-31",11
"897","2018-09-04",10.7
"898","2018-09-05",10.7
"899","2018-09-06",10.7
"900","2018-09-07",10.65
"901","2018-09-10",10.6
"902","2018-09-11",10.65
"903","2018-09-12",10.55
"904","2018-09-13",10.75
"905","2018-09-14",10.75
"906","2018-09-17",10.7
"907","2018-09-18",10.65
"908","2018-09-19",10.9
"909","2018-09-20",11.15
"910","2018-09-21",10.65
"911","2018-09-24",10.6
"912","2018-09-25",10.6
"913","2018-09-26",10.175
"914","2018-09-27",10
"915","2018-09-28",10.05
"916","2018-10-01",10.06
"917","2018-10-02",10.01
"918","2018-10-03",10.11
"919","2018-10-04",10.13
"920","2018-10-05",10.19
"921","2018-10-08",10.2
"922","2018-10-09",10.22
"923","2018-10-10",10.2
"924","2018-10-11",10.07
"925","2018-10-12",10.1
"926","2018-10-15",10.14
"927","2018-10-16",10.5
"928","2018-10-17",10.49
"929","2018-10-18",10
"930","2018-10-19",9.81
"931","2018-10-22",9.72
"932","2018-10-23",10
"933","2018-10-24",9.93
"934","2018-10-25",9.99
"935","2018-10-26",9.93
"936","2018-10-29",9.83
"937","2018-10-30",9.78
"938","2018-10-31",9.41
"939","2018-11-01",9.49
"940","2018-11-02",9.39
"941","2018-11-05",9.53
"942","2018-11-06",10.17
"943","2018-11-07",10.08
"944","2018-11-08",10.55
"945","2018-11-09",11.51
"946","2018-11-12",11.25
"947","2018-11-13",11.01
"948","2018-11-14",11.25
"949","2018-11-15",11.54
"950","2018-11-16",11.42
"951","2018-11-19",11.22
"952","2018-11-20",11.07
"953","2018-11-21",11.04
"954","2018-11-23",11.18
"955","2018-11-26",11.51
"956","2018-11-27",11.7
"957","2018-11-28",12.45
"958","2018-11-29",13.2
"959","2018-11-30",13.3
"960","2018-12-03",13.2
"961","2018-12-04",12.7
"962","2018-12-06",12.66
"963","2018-12-07",13.05
"964","2018-12-10",12.85
"965","2018-12-11",12.44
"966","2018-12-12",12.6
"967","2018-12-13",13.96
"968","2018-12-14",13.81
"969","2018-12-17",13.2
"970","2018-12-18",12.67
"971","2018-12-19",13.01
"972","2018-12-20",13.61
"973","2018-12-21",13.39
"974","2018-12-24",13.4
"975","2018-12-26",14.23
"976","2018-12-27",14.12
"977","2018-12-28",14.23
"978","2018-12-31",14.18
"979","2019-01-02",14.02
"980","2019-01-03",13.51
"981","2019-01-04",13.8
"982","2019-01-07",13.81
"983","2019-01-08",14.46
"984","2019-01-09",14.67
"985","2019-01-10",14.25
"986","2019-01-11",13.97
"987","2019-01-14",14.16
"988","2019-01-15",14.34
"989","2019-01-16",14.43
"990","2019-01-17",14.67
"991","2019-01-18",14.46
"992","2019-01-22",14.39
