"","date","AN"
"151","2007-08-08",20.629999
"152","2007-08-09",20.870001
"153","2007-08-10",19.93
"154","2007-08-13",19.66
"155","2007-08-14",18.940001
"156","2007-08-15",18.59
"157","2007-08-16",19
"158","2007-08-17",19.120001
"159","2007-08-20",19.6
"160","2007-08-21",19.299999
"161","2007-08-22",19.389999
"162","2007-08-23",19.200001
"163","2007-08-24",19.65
"164","2007-08-27",19.450001
"165","2007-08-28",18.860001
"166","2007-08-29",19.33
"167","2007-08-30",18.969999
"168","2007-08-31",18.98
"169","2007-09-04",19.18
"170","2007-09-05",18.68
"171","2007-09-06",18.49
"172","2007-09-07",18.030001
"173","2007-09-10",17.879999
"174","2007-09-11",18.139999
"175","2007-09-12",17.74
"176","2007-09-13",18.09
"177","2007-09-14",18.23
"178","2007-09-17",17.969999
"179","2007-09-18",19.030001
"180","2007-09-19",18.530001
"181","2007-09-20",18.16
"182","2007-09-21",17.690001
"183","2007-09-24",17.58
"184","2007-09-25",17.42
"185","2007-09-26",17.559999
"186","2007-09-27",17.469999
"187","2007-09-28",17.719999
"188","2007-10-01",17.719999
"189","2007-10-02",17.969999
"190","2007-10-03",18.219999
"191","2007-10-04",17.969999
"192","2007-10-05",18.5
"193","2007-10-08",18.389999
"194","2007-10-09",18.27
"195","2007-10-10",18.190001
"196","2007-10-11",18.07
"197","2007-10-12",17.969999
"198","2007-10-15",17.700001
"199","2007-10-16",17.73
"200","2007-10-17",17.969999
"201","2007-10-18",17.549999
"202","2007-10-19",17.139999
"203","2007-10-22",17.76
"204","2007-10-23",17.370001
"205","2007-10-24",17.57
"206","2007-10-25",17.1
"207","2007-10-26",17.120001
"208","2007-10-29",17.299999
"209","2007-10-30",17.200001
"210","2007-10-31",17.690001
"211","2007-11-01",17.49
"212","2007-11-02",17.16
"213","2007-11-05",16.82
"214","2007-11-06",16.6
"215","2007-11-07",16.17
"216","2007-11-08",16.620001
"217","2007-11-09",16.51
"218","2007-11-12",16.68
"219","2007-11-13",17.48
"220","2007-11-14",17.07
"221","2007-11-15",16.84
"222","2007-11-16",16.559999
"223","2007-11-19",15.79
"224","2007-11-20",15.85
"225","2007-11-21",15.87
"226","2007-11-23",16.370001
"227","2007-11-26",15.86
"228","2007-11-27",15.75
"229","2007-11-28",16.780001
"230","2007-11-29",16.209999
"231","2007-11-30",16.5
"232","2007-12-03",16.440001
"233","2007-12-04",16.49
"234","2007-12-05",16.360001
"235","2007-12-06",16.73
"236","2007-12-07",17.42
"237","2007-12-10",16.870001
"238","2007-12-11",15.93
"239","2007-12-12",15.96
"240","2007-12-13",15.63
"241","2007-12-14",15.2
"242","2007-12-17",15.15
"243","2007-12-18",14.94
"244","2007-12-19",15.05
"245","2007-12-20",15.18
"246","2007-12-21",15.48
"247","2007-12-24",15.67
"248","2007-12-26",15.63
"249","2007-12-27",15.41
"250","2007-12-28",15.47
"251","2007-12-31",15.66
"252","2008-01-02",15.14
"253","2008-01-03",14.63
"254","2008-01-04",13.9
"255","2008-01-07",13.8
"256","2008-01-08",13.18
"257","2008-01-09",12.98
"258","2008-01-10",13.37
"259","2008-01-11",12.98
"260","2008-01-14",13.02
"261","2008-01-15",12.3
"262","2008-01-16",12.38
"263","2008-01-17",12.33
"264","2008-01-18",12.5
"265","2008-01-22",13.32
"266","2008-01-23",15.47
"267","2008-01-24",15
"268","2008-01-25",14.25
"269","2008-01-28",15.03
"270","2008-01-29",15.4
"271","2008-01-30",15.41
"272","2008-01-31",16.280001
"273","2008-02-01",16.59
"274","2008-02-04",15.68
"275","2008-02-05",14.99
"276","2008-02-06",14.92
"277","2008-02-07",14.81
"278","2008-02-08",15.51
"279","2008-02-11",15.6
"280","2008-02-12",15.52
"281","2008-02-13",15.62
"282","2008-02-14",15.2
"283","2008-02-15",15.1
"284","2008-02-19",15.15
"285","2008-02-20",15.5
"286","2008-02-21",15.2
"287","2008-02-22",15.46
"288","2008-02-25",15.44
"289","2008-02-26",16.110001
"290","2008-02-27",15.48
"291","2008-02-28",15.09
"292","2008-02-29",14.57
"293","2008-03-03",14.62
"294","2008-03-04",14.9
"295","2008-03-05",14.8
"296","2008-03-06",13.88
"297","2008-03-07",14.03
"298","2008-03-10",13.71
"299","2008-03-11",14.51
"300","2008-03-12",13.87
"301","2008-03-13",14.07
"302","2008-03-14",13.74
"303","2008-03-17",13.74
"304","2008-03-18",14.41
"305","2008-03-19",14.56
"306","2008-03-20",15.72
"307","2008-03-24",16.219999
"308","2008-03-25",15.91
"309","2008-03-26",15.29
"310","2008-03-27",15.27
"311","2008-03-28",14.65
"312","2008-03-31",14.97
"313","2008-04-01",15.89
"314","2008-04-02",16.290001
"315","2008-04-03",15.77
"316","2008-04-04",15.95
"317","2008-04-07",15.86
"318","2008-04-08",15.48
"319","2008-04-09",14.95
"320","2008-04-10",15.2
"321","2008-04-11",14.95
"322","2008-04-14",14.77
"323","2008-04-15",14.79
"324","2008-04-16",15.15
"325","2008-04-17",15.2
"326","2008-04-18",15.7
"327","2008-04-21",15.81
"328","2008-04-22",15.16
"329","2008-04-23",15.11
"330","2008-04-24",15.53
"331","2008-04-25",15.7
"332","2008-04-28",15.96
"333","2008-04-29",16.1
"334","2008-04-30",16.01
"335","2008-05-01",17
"336","2008-05-02",16.57
"337","2008-05-05",16.6
"338","2008-05-06",16.469999
"339","2008-05-07",16.120001
"340","2008-05-08",15.94
"341","2008-05-09",16.030001
"342","2008-05-12",16.67
"343","2008-05-13",16.52
"344","2008-05-14",16.860001
"345","2008-05-15",16.99
"346","2008-05-16",16.459999
"347","2008-05-19",16.370001
"348","2008-05-20",16.08
"349","2008-05-21",15.6
"350","2008-05-22",15.72
"351","2008-05-23",15.51
"352","2008-05-27",15.94
"353","2008-05-28",15.8
"354","2008-05-29",15.93
"355","2008-05-30",15.79
"356","2008-06-02",15.34
"357","2008-06-03",15.31
"358","2008-06-04",15.32
"359","2008-06-05",15.47
"360","2008-06-06",14.45
"361","2008-06-09",14.1
"362","2008-06-10",13.96
"363","2008-06-11",13.59
"364","2008-06-12",13.72
"365","2008-06-13",13.91
"366","2008-06-16",13.98
"367","2008-06-17",13.52
"368","2008-06-18",12.8
"369","2008-06-19",12.71
"370","2008-06-20",11.97
"371","2008-06-23",11.64
"372","2008-06-24",11.3
"373","2008-06-25",11.5
"374","2008-06-26",10.71
"375","2008-06-27",10.44
"376","2008-06-30",10.02
"377","2008-07-01",9.92
"378","2008-07-02",9.44
"379","2008-07-03",8.98
"380","2008-07-07",8.97
"381","2008-07-08",9.22
"382","2008-07-09",8.9
"383","2008-07-10",8.7
"384","2008-07-11",8.09
"385","2008-07-14",8.1
"386","2008-07-15",7.57
"387","2008-07-16",8
"388","2008-07-17",8.64
"389","2008-07-18",8.25
"390","2008-07-21",8.36
"391","2008-07-22",9.17
"392","2008-07-23",9.39
"393","2008-07-24",10.43
"394","2008-07-25",9.75
"395","2008-07-28",9.62
"396","2008-07-29",10.43
"397","2008-07-30",10.17
"398","2008-07-31",10.32
"399","2008-08-01",10.39
"400","2008-08-04",10.45
"401","2008-08-05",11.5
"402","2008-08-06",11.39
"403","2008-08-07",11.09
"404","2008-08-08",11.87
"405","2008-08-11",12.16
"406","2008-08-12",11.86
"407","2008-08-13",11.44
"408","2008-08-14",11.97
"409","2008-08-15",12.37
"410","2008-08-18",11.93
"411","2008-08-19",11.05
"412","2008-08-20",11.32
"413","2008-08-21",11.49
"414","2008-08-22",11.93
"415","2008-08-25",11.41
"416","2008-08-26",11.24
"417","2008-08-27",11.68
"418","2008-08-28",11.48
"419","2008-08-29",11.35
"420","2008-09-02",12.02
"421","2008-09-03",12.64
"422","2008-09-04",12.14
"423","2008-09-05",12.28
"424","2008-09-08",13.33
"425","2008-09-09",13.09
"426","2008-09-10",12.62
"427","2008-09-11",12.73
"428","2008-09-12",12.4
"429","2008-09-15",12.25
"430","2008-09-16",12.71
"431","2008-09-17",11.74
"432","2008-09-18",13.3
"433","2008-09-19",13.32
"434","2008-09-22",12.31
"435","2008-09-23",12.61
"436","2008-09-24",12.7
"437","2008-09-25",13.04
"438","2008-09-26",12.83
"439","2008-09-29",10.75
"440","2008-09-30",11.24
"441","2008-10-01",11.49
"442","2008-10-02",10.7
"443","2008-10-03",10.93
"444","2008-10-06",10.46
"445","2008-10-07",10.25
"446","2008-10-08",10.02
"447","2008-10-09",8.55
"448","2008-10-10",8.1
"449","2008-10-13",7.9
"450","2008-10-14",7.67
"451","2008-10-15",6.91
"452","2008-10-16",6.95
"453","2008-10-17",7.34
"454","2008-10-20",7.5
"455","2008-10-21",6.96
"456","2008-10-22",5.96
"457","2008-10-23",5.15
"458","2008-10-24",4.43
"459","2008-10-27",4.21
"460","2008-10-28",5.05
"461","2008-10-29",5.86
"462","2008-10-30",6.52
"463","2008-10-31",6.87
"464","2008-11-03",6.5
"465","2008-11-04",6.97
"466","2008-11-05",6.09
"467","2008-11-06",5.77
"468","2008-11-07",6.55
"469","2008-11-10",6.15
"470","2008-11-11",6.13
"471","2008-11-12",5.96
"472","2008-11-13",7.28
"473","2008-11-14",6.35
"474","2008-11-17",6.16
"475","2008-11-18",6.14
"476","2008-11-19",6.17
"477","2008-11-20",6.25
"478","2008-11-21",6.45
"479","2008-11-24",7.56
"480","2008-11-25",7.75
"481","2008-11-26",8.2
"482","2008-11-28",8.54
"483","2008-12-01",8.55
"484","2008-12-02",9.17
"485","2008-12-03",9.25
"486","2008-12-04",9.3
"487","2008-12-05",9.51
"488","2008-12-08",10.16
"489","2008-12-09",9.68
"490","2008-12-10",10.27
"491","2008-12-11",9.5
"492","2008-12-12",8.88
"493","2008-12-15",8.77
"494","2008-12-16",9.61
"495","2008-12-17",9.69
"496","2008-12-18",9.63
"497","2008-12-19",9.65
"498","2008-12-22",8.75
"499","2008-12-23",8.32
"500","2008-12-24",8.75
"501","2008-12-26",8.56
"502","2008-12-29",8.57
"503","2008-12-30",9.45
"504","2008-12-31",9.88
"505","2009-01-02",10.64
"506","2009-01-05",10.9
"507","2009-01-06",11
"508","2009-01-07",9.86
"509","2009-01-08",9.84
"510","2009-01-09",9.65
"511","2009-01-12",8.96
"512","2009-01-13",8.97
"513","2009-01-14",8.09
"514","2009-01-15",8.35
"515","2009-01-16",8.42
"516","2009-01-20",7.91
"517","2009-01-21",8.11
"518","2009-01-22",8.06
"519","2009-01-23",8.14
"520","2009-01-26",8.97
"521","2009-01-27",8.79
"522","2009-01-28",9.24
"523","2009-01-29",9.67
"524","2009-01-30",9.28
"525","2009-02-02",9.36
"526","2009-02-03",9.73
"527","2009-02-04",9.86
"528","2009-02-05",10.3
"529","2009-02-06",11.38
"530","2009-02-09",11.33
"531","2009-02-10",10.71
"532","2009-02-11",10.86
"533","2009-02-12",11.03
"534","2009-02-13",10.68
"535","2009-02-17",10.16
"536","2009-02-18",10.2
"537","2009-02-19",10.14
"538","2009-02-20",9.78
"539","2009-02-23",9.57
"540","2009-02-24",10.14
"541","2009-02-25",10.15
"542","2009-02-26",10.17
"543","2009-02-27",9.98
"544","2009-03-02",9.92
"545","2009-03-03",9.72
"546","2009-03-04",9.64
"547","2009-03-05",9.47
"548","2009-03-06",9.72
"549","2009-03-09",10.4
"550","2009-03-10",11.22
"551","2009-03-11",11.51
"552","2009-03-12",11.78
"553","2009-03-13",12.1
"554","2009-03-16",11.85
"555","2009-03-17",12.79
"556","2009-03-18",13.5
"557","2009-03-19",13.7
"558","2009-03-20",12.07
"559","2009-03-23",13.03
"560","2009-03-24",13.04
"561","2009-03-25",13.74
"562","2009-03-26",14.08
"563","2009-03-27",14.29
"564","2009-03-30",13.85
"565","2009-03-31",13.88
"566","2009-04-01",13.97
"567","2009-04-02",15.15
"568","2009-04-03",15.38
"569","2009-04-06",15.35
"570","2009-04-07",14.69
"571","2009-04-08",15.24
"572","2009-04-09",16
"573","2009-04-13",16.209999
"574","2009-04-14",15.66
"575","2009-04-15",15.72
"576","2009-04-16",16.309999
"577","2009-04-17",16.639999
"578","2009-04-20",15.69
"579","2009-04-21",15
"580","2009-04-22",15.37
"581","2009-04-23",16.940001
"582","2009-04-24",16.190001
"583","2009-04-27",16.950001
"584","2009-04-28",17.469999
"585","2009-04-29",17.860001
"586","2009-04-30",17.709999
"587","2009-05-01",17.43
"588","2009-05-04",17.559999
"589","2009-05-05",17.389999
"590","2009-05-06",17.27
"591","2009-05-07",16.92
"592","2009-05-08",16.629999
"593","2009-05-11",16.24
"594","2009-05-12",15.92
"595","2009-05-13",15.06
"596","2009-05-14",15.46
"597","2009-05-15",15.97
"598","2009-05-18",15.66
"599","2009-05-19",16.15
"600","2009-05-20",15.39
"601","2009-05-21",15.09
"602","2009-05-22",15.23
"603","2009-05-26",16.26
"604","2009-05-27",15.68
"605","2009-05-28",15.56
"606","2009-05-29",15.88
"607","2009-06-01",16.99
"608","2009-06-02",17.620001
"609","2009-06-03",17.370001
"610","2009-06-04",17.379999
"611","2009-06-05",17.440001
"612","2009-06-08",17.84
"613","2009-06-09",17.780001
"614","2009-06-10",18.049999
"615","2009-06-11",17.93
"616","2009-06-12",17.57
"617","2009-06-15",17.1
"618","2009-06-16",16.26
"619","2009-06-17",16.48
"620","2009-06-18",16.76
"621","2009-06-19",17.059999
"622","2009-06-22",16.57
"623","2009-06-23",16.1
"624","2009-06-24",16.049999
"625","2009-06-25",16.959999
"626","2009-06-26",17.23
"627","2009-06-29",17.549999
"628","2009-06-30",17.35
"629","2009-07-01",17.77
"630","2009-07-02",16.879999
"631","2009-07-06",16.950001
"632","2009-07-07",16.35
"633","2009-07-08",16.83
"634","2009-07-09",16.700001
"635","2009-07-10",16.530001
"636","2009-07-13",17.33
"637","2009-07-14",17.57
"638","2009-07-15",18.040001
"639","2009-07-16",18.1
"640","2009-07-17",18.23
"641","2009-07-20",18.690001
"642","2009-07-21",18.82
"643","2009-07-22",18.889999
"644","2009-07-23",19.59
"645","2009-07-24",20.01
"646","2009-07-27",19.75
"647","2009-07-28",19.67
"648","2009-07-29",20.200001
"649","2009-07-30",20.629999
"650","2009-07-31",20.68
"651","2009-08-03",20.690001
"652","2009-08-04",19.68
"653","2009-08-05",19.5
"654","2009-08-06",19.469999
"655","2009-08-07",19.98
"656","2009-08-10",19.190001
"657","2009-08-11",19.059999
"658","2009-08-12",19.299999
"659","2009-08-13",19.27
"660","2009-08-14",18.49
"661","2009-08-17",18.719999
"662","2009-08-18",18.9
"663","2009-08-19",19.209999
"664","2009-08-20",19.1
"665","2009-08-21",19.110001
"666","2009-08-24",18.51
"667","2009-08-25",19.57
"668","2009-08-26",19.74
"669","2009-08-27",19.73
"670","2009-08-28",19.629999
"671","2009-08-31",18.98
"672","2009-09-01",18.02
"673","2009-09-02",17.75
"674","2009-09-03",17.889999
"675","2009-09-04",17.67
"676","2009-09-08",18.26
"677","2009-09-09",18.32
"678","2009-09-10",18.459999
"679","2009-09-11",17.860001
"680","2009-09-14",17.809999
"681","2009-09-15",18.42
"682","2009-09-16",18.4
"683","2009-09-17",17.799999
"684","2009-09-18",17.92
"685","2009-09-21",17.93
"686","2009-09-22",18.18
"687","2009-09-23",17.76
"688","2009-09-24",17.52
"689","2009-09-25",17.66
"690","2009-09-28",17.809999
"691","2009-09-29",17.99
"692","2009-09-30",18.08
"693","2009-10-01",17.4
"694","2009-10-02",17.25
"695","2009-10-05",17.73
"696","2009-10-06",17.950001
"697","2009-10-07",18.040001
"698","2009-10-08",18.09
"699","2009-10-09",17.99
"700","2009-10-12",18.25
"701","2009-10-13",18.290001
"702","2009-10-14",19.530001
"703","2009-10-15",19.799999
"704","2009-10-16",19.690001
"705","2009-10-19",20.74
"706","2009-10-20",20.559999
"707","2009-10-21",20.559999
"708","2009-10-22",21.17
"709","2009-10-23",20.530001
"710","2009-10-26",20.040001
"711","2009-10-27",18.780001
"712","2009-10-28",18.09
"713","2009-10-29",18.09
"714","2009-10-30",17.24
"715","2009-11-02",17.559999
"716","2009-11-03",18.08
"717","2009-11-04",18.200001
"718","2009-11-05",18.02
"719","2009-11-06",18.559999
"720","2009-11-09",19.110001
"721","2009-11-10",18.76
"722","2009-11-11",18.75
"723","2009-11-12",18.360001
"724","2009-11-13",18.280001
"725","2009-11-16",18.719999
"726","2009-11-17",18.59
"727","2009-11-18",18.469999
"728","2009-11-19",18.030001
"729","2009-11-20",17.780001
"730","2009-11-23",17.75
"731","2009-11-24",17.450001
"732","2009-11-25",17.629999
"733","2009-11-27",17.440001
"734","2009-11-30",17.65
"735","2009-12-01",17.700001
"736","2009-12-02",17.719999
"737","2009-12-03",17.6
"738","2009-12-04",18.059999
"739","2009-12-07",18.07
"740","2009-12-08",18.07
"741","2009-12-09",18.049999
"742","2009-12-10",18.16
"743","2009-12-11",18.35
"744","2009-12-14",18.41
"745","2009-12-15",18.01
"746","2009-12-16",18.16
"747","2009-12-17",18.43
"748","2009-12-18",18.9
"749","2009-12-21",19.309999
"750","2009-12-22",19.549999
"751","2009-12-23",19.66
"752","2009-12-24",19.879999
"753","2009-12-28",19.51
"754","2009-12-29",19.35
"755","2009-12-30",19.25
"756","2009-12-31",19.15
"757","2010-01-04",19.27
"758","2010-01-05",19.57
"759","2010-01-06",20.32
"760","2010-01-07",20.68
"761","2010-01-08",20.690001
"762","2010-01-11",20.450001
"763","2010-01-12",20
"764","2010-01-13",19.91
"765","2010-01-14",19.530001
"766","2010-01-15",19.18
"767","2010-01-19",19.34
"768","2010-01-20",19.190001
"769","2010-01-21",18.67
"770","2010-01-22",18.360001
"771","2010-01-25",18.610001
"772","2010-01-26",18.549999
"773","2010-01-27",18.34
"774","2010-01-28",18.030001
"775","2010-01-29",18
"776","2010-02-01",18.25
"777","2010-02-02",18.549999
"778","2010-02-03",18.48
"779","2010-02-04",17.6
"780","2010-02-05",17.59
"781","2010-02-08",17.610001
"782","2010-02-09",17.959999
"783","2010-02-10",18.23
"784","2010-02-11",17.690001
"785","2010-02-12",17.719999
"786","2010-02-16",18.110001
"787","2010-02-17",18.459999
"788","2010-02-18",18.5
"789","2010-02-19",18.42
"790","2010-02-22",18.360001
"791","2010-02-23",18.02
"792","2010-02-24",18.129999
"793","2010-02-25",17.969999
"794","2010-02-26",17.75
"795","2010-03-01",18.200001
"796","2010-03-02",18.01
"797","2010-03-03",18.08
"798","2010-03-04",18.4
"799","2010-03-05",18.76
"800","2010-03-08",18.9
"801","2010-03-09",18.950001
"802","2010-03-10",19.01
"803","2010-03-11",18.790001
"804","2010-03-12",18.540001
"805","2010-03-15",18.299999
"806","2010-03-16",18.450001
"807","2010-03-17",18.469999
"808","2010-03-18",18.290001
"809","2010-03-19",18.559999
"810","2010-03-22",18.92
"811","2010-03-23",19.709999
"812","2010-03-24",19.18
"813","2010-03-25",19.030001
"814","2010-03-26",19
"815","2010-03-29",19.02
"816","2010-03-30",18.969999
"817","2010-03-31",18.08
"818","2010-04-01",18.16
"819","2010-04-05",18.040001
"820","2010-04-06",18.65
"821","2010-04-07",18.65
"822","2010-04-08",18.530001
"823","2010-04-09",18.360001
"824","2010-04-12",18.370001
"825","2010-04-13",18.280001
"826","2010-04-14",19.59
"827","2010-04-15",19.559999
"828","2010-04-16",19.08
"829","2010-04-19",19.18
"830","2010-04-20",19.59
"831","2010-04-21",20.77
"832","2010-04-22",20.549999
"833","2010-04-23",21.059999
"834","2010-04-26",21.1
"835","2010-04-27",20.57
"836","2010-04-28",20.290001
"837","2010-04-29",20.530001
"838","2010-04-30",20.200001
"839","2010-05-03",20.52
"840","2010-05-04",20.280001
"841","2010-05-05",20.01
"842","2010-05-06",19.32
"843","2010-05-07",19.030001
"844","2010-05-10",20.139999
"845","2010-05-11",20.41
"846","2010-05-12",20.860001
"847","2010-05-13",20.049999
"848","2010-05-14",19.459999
"849","2010-05-17",19.459999
"850","2010-05-18",18.99
"851","2010-05-19",19.110001
"852","2010-05-20",18.4
"853","2010-05-21",19.280001
"854","2010-05-24",18.85
"855","2010-05-25",19.16
"856","2010-05-26",19.049999
"857","2010-05-27",20.049999
"858","2010-05-28",20.030001
"859","2010-06-01",19.639999
"860","2010-06-02",20.48
"861","2010-06-03",21.32
"862","2010-06-04",20.860001
"863","2010-06-07",19.9
"864","2010-06-08",20.42
"865","2010-06-09",20.41
"866","2010-06-10",21.059999
"867","2010-06-11",21.33
"868","2010-06-14",21.41
"869","2010-06-15",21.799999
"870","2010-06-16",21.360001
"871","2010-06-17",20.959999
"872","2010-06-18",21.18
"873","2010-06-21",20.67
"874","2010-06-22",20.209999
"875","2010-06-23",20.42
"876","2010-06-24",19.790001
"877","2010-06-25",20.030001
"878","2010-06-28",19.940001
"879","2010-06-29",19.530001
"880","2010-06-30",19.5
"881","2010-07-01",19.459999
"882","2010-07-02",18.9
"883","2010-07-06",18.299999
"884","2010-07-07",18.950001
"885","2010-07-08",19.219999
"886","2010-07-09",19.370001
"887","2010-07-12",19.299999
"888","2010-07-13",19.73
"889","2010-07-14",19.82
"890","2010-07-15",20
"891","2010-07-16",19.99
"892","2010-07-19",20.049999
"893","2010-07-20",21.639999
"894","2010-07-21",21.27
"895","2010-07-22",22.540001
"896","2010-07-23",23.139999
"897","2010-07-26",24.34
"898","2010-07-27",24.25
"899","2010-07-28",23.91
"900","2010-07-29",24.33
"901","2010-07-30",24.43
"902","2010-08-02",24.639999
"903","2010-08-03",23.709999
"904","2010-08-04",24.530001
"905","2010-08-05",24.549999
"906","2010-08-06",24.43
"907","2010-08-09",24.85
"908","2010-08-10",24.02
"909","2010-08-11",23.26
"910","2010-08-12",23.110001
"911","2010-08-13",22.68
"912","2010-08-16",22.799999
"913","2010-08-17",23.370001
"914","2010-08-18",23.82
"915","2010-08-19",23.42
"916","2010-08-20",23.42
"917","2010-08-23",23.23
"918","2010-08-24",23.49
"919","2010-08-25",23.5
"920","2010-08-26",22.98
"921","2010-08-27",23.24
"922","2010-08-30",22.58
"923","2010-08-31",22.559999
"924","2010-09-01",23.209999
"925","2010-09-02",23.879999
"926","2010-09-03",24.540001
"927","2010-09-07",23.92
"928","2010-09-08",23.9
"929","2010-09-09",23.450001
"930","2010-09-10",23.35
"931","2010-09-13",23.5
"932","2010-09-14",23.540001
"933","2010-09-15",23.57
"934","2010-09-16",23.26
"935","2010-09-17",23.34
"936","2010-09-20",23.690001
"937","2010-09-21",23.26
"938","2010-09-22",23.120001
"939","2010-09-23",23
"940","2010-09-24",23.700001
"941","2010-09-27",23.23
"942","2010-09-28",23.219999
"943","2010-09-29",23.08
"944","2010-09-30",23.25
"945","2010-10-01",23.59
"946","2010-10-04",23.51
"947","2010-10-05",23.59
"948","2010-10-06",23.200001
"949","2010-10-07",23.35
"950","2010-10-08",23.27
"951","2010-10-11",22.940001
"952","2010-10-12",22.860001
"953","2010-10-13",23.07
"954","2010-10-14",23.370001
"955","2010-10-15",23.74
"956","2010-10-18",23.889999
"957","2010-10-19",23.51
"958","2010-10-20",23.84
"959","2010-10-21",23.719999
"960","2010-10-22",23.82
"961","2010-10-25",24.200001
"962","2010-10-26",24.549999
"963","2010-10-27",24.799999
"964","2010-10-28",22.950001
"965","2010-10-29",23.219999
"966","2010-11-01",23.52
"967","2010-11-02",23.799999
"968","2010-11-03",24.969999
"969","2010-11-04",25.690001
"970","2010-11-05",26.379999
"971","2010-11-08",26.540001
"972","2010-11-09",26.280001
"973","2010-11-10",26.84
"974","2010-11-11",26.629999
"975","2010-11-12",26.4
"976","2010-11-15",26.360001
"977","2010-11-16",25.74
"978","2010-11-17",25.959999
