"","date","ASRT"
"1002","2010-12-22",5.82
"1003","2010-12-23",5.79
"1004","2010-12-27",6
"1005","2010-12-28",6.41
"1006","2010-12-29",6.56
"1007","2010-12-30",6.48
"1008","2010-12-31",6.36
"1009","2011-01-03",6.52
"1010","2011-01-04",6.43
"1011","2011-01-05",6.53
"1012","2011-01-06",6.75
"1013","2011-01-07",6.75
"1014","2011-01-10",6.96
"1015","2011-01-11",7.07
"1016","2011-01-12",7.02
"1017","2011-01-13",7.06
"1018","2011-01-14",7.12
"1019","2011-01-18",6.58
"1020","2011-01-19",5.66
"1021","2011-01-20",5.9
"1022","2011-01-21",5.81
"1023","2011-01-24",6.2
"1024","2011-01-25",6.29
"1025","2011-01-26",6.21
"1026","2011-01-27",6.18
"1027","2011-01-28",6.24
"1028","2011-01-31",8.38
"1029","2011-02-01",8.34
"1030","2011-02-02",9.33
"1031","2011-02-03",10
"1032","2011-02-04",9.87
"1033","2011-02-07",9.89
"1034","2011-02-08",9.62
"1035","2011-02-09",9.19
"1036","2011-02-10",9.47
"1037","2011-02-11",9.56
"1038","2011-02-14",9.58
"1039","2011-02-15",8.87
"1040","2011-02-16",8.96
"1041","2011-02-17",8.89
"1042","2011-02-18",8.51
"1043","2011-02-22",8.33
"1044","2011-02-23",8.19
"1045","2011-02-24",8.14
"1046","2011-02-25",8.59
"1047","2011-02-28",8.39
"1048","2011-03-01",8.38
"1049","2011-03-02",8.49
"1050","2011-03-03",8.63
"1051","2011-03-04",8.7
"1052","2011-03-07",8.62
"1053","2011-03-08",8.59
"1054","2011-03-09",8.77
"1055","2011-03-10",8.55
"1056","2011-03-11",8.6
"1057","2011-03-14",8.8
"1058","2011-03-15",8.83
"1059","2011-03-16",8.68
"1060","2011-03-17",9
"1061","2011-03-18",9.16
"1062","2011-03-21",9.3
"1063","2011-03-22",9.16
"1064","2011-03-23",9.02
"1065","2011-03-24",9.19
"1066","2011-03-25",9.14
"1067","2011-03-28",9.22
"1068","2011-03-29",9.73
"1069","2011-03-30",10.02
"1070","2011-03-31",10.04
"1071","2011-04-01",9.9
"1072","2011-04-04",9.38
"1073","2011-04-05",9.06
"1074","2011-04-06",8.88
"1075","2011-04-07",8.93
"1076","2011-04-08",8.8
"1077","2011-04-11",8.58
"1078","2011-04-12",8.35
"1079","2011-04-13",8.16
"1080","2011-04-14",8.44
"1081","2011-04-15",8.42
"1082","2011-04-18",8.36
"1083","2011-04-19",8.29
"1084","2011-04-20",8.48
"1085","2011-04-21",8.54
"1086","2011-04-25",8.7
"1087","2011-04-26",8.79
"1088","2011-04-27",8.82
"1089","2011-04-28",8.76
"1090","2011-04-29",8.83
"1091","2011-05-02",8.54
"1092","2011-05-03",8.25
"1093","2011-05-04",8.07
"1094","2011-05-05",8.07
"1095","2011-05-06",8.64
"1096","2011-05-09",8.55
"1097","2011-05-10",8.75
"1098","2011-05-11",8.34
"1099","2011-05-12",8.36
"1100","2011-05-13",8.16
"1101","2011-05-16",7.96
"1102","2011-05-17",7.84
"1103","2011-05-18",8.01
"1104","2011-05-19",8.04
"1105","2011-05-20",8.23
"1106","2011-05-23",8.08
"1107","2011-05-24",8.13
"1108","2011-05-25",8.31
"1109","2011-05-26",8.55
"1110","2011-05-27",8.63
"1111","2011-05-31",9.12
"1112","2011-06-01",9.07
"1113","2011-06-02",9.12
"1114","2011-06-03",8.85
"1115","2011-06-06",8.75
"1116","2011-06-07",8.94
"1117","2011-06-08",8.46
"1118","2011-06-09",8.41
"1119","2011-06-10",8.24
"1120","2011-06-13",8.17
"1121","2011-06-14",8.21
"1122","2011-06-15",8.49
"1123","2011-06-16",8.01
"1124","2011-06-17",7.86
"1125","2011-06-20",7.78
"1126","2011-06-21",7.87
"1127","2011-06-22",7.9
"1128","2011-06-23",7.9
"1129","2011-06-24",8.1
"1130","2011-06-27",8.1
"1131","2011-06-28",8.14
"1132","2011-06-29",8.14
"1133","2011-06-30",8.18
"1134","2011-07-01",8.39
"1135","2011-07-05",8.5
"1136","2011-07-06",8.45
"1137","2011-07-07",8.63
"1138","2011-07-08",8.74
"1139","2011-07-11",8.54
"1140","2011-07-12",8.31
"1141","2011-07-13",8.54
"1142","2011-07-14",8.44
"1143","2011-07-15",8.31
"1144","2011-07-18",8.26
"1145","2011-07-19",8.5
"1146","2011-07-20",8.55
"1147","2011-07-21",8.45
"1148","2011-07-22",8.54
"1149","2011-07-25",8.3
"1150","2011-07-26",7.96
"1151","2011-07-27",7.46
"1152","2011-07-28",7.81
"1153","2011-07-29",7.56
"1154","2011-08-01",7.7
"1155","2011-08-02",6.52
"1156","2011-08-03",6.35
"1157","2011-08-04",5.79
"1158","2011-08-05",5.79
"1159","2011-08-08",5.11
"1160","2011-08-09",5.24
"1161","2011-08-10",5.14
"1162","2011-08-11",5.27
"1163","2011-08-12",5.2
"1164","2011-08-15",5.36
"1165","2011-08-16",5.33
"1166","2011-08-17",5.37
"1167","2011-08-18",5.06
"1168","2011-08-19",5
"1169","2011-08-22",5.04
"1170","2011-08-23",5.3
"1171","2011-08-24",5.69
"1172","2011-08-25",5.47
"1173","2011-08-26",5.72
"1174","2011-08-29",6.3
"1175","2011-08-30",6.28
"1176","2011-08-31",6.22
"1177","2011-09-01",6.08
"1178","2011-09-02",5.88
"1179","2011-09-06",5.84
"1180","2011-09-07",6.15
"1181","2011-09-08",5.89
"1182","2011-09-09",5.61
"1183","2011-09-12",5.65
"1184","2011-09-13",6.33
"1185","2011-09-14",6.36
"1186","2011-09-15",6.37
"1187","2011-09-16",6.42
"1188","2011-09-19",6.03
"1189","2011-09-20",5.98
"1190","2011-09-21",5.97
"1191","2011-09-22",5.53
"1192","2011-09-23",5.47
"1193","2011-09-26",5.45
"1194","2011-09-27",5.83
"1195","2011-09-28",5.46
"1196","2011-09-29",5.58
"1197","2011-09-30",5.4
"1198","2011-10-03",5
"1199","2011-10-04",5.47
"1200","2011-10-05",5.28
"1201","2011-10-06",5.56
"1202","2011-10-07",5.45
"1203","2011-10-10",5.49
"1204","2011-10-11",6.12
"1205","2011-10-12",6.06
"1206","2011-10-13",6.28
"1207","2011-10-14",4.94
"1208","2011-10-17",4.52
"1209","2011-10-18",4.51
"1210","2011-10-19",4.32
"1211","2011-10-20",4.4
"1212","2011-10-21",4.57
"1213","2011-10-24",4.63
"1214","2011-10-25",4.48
"1215","2011-10-26",4.61
"1216","2011-10-27",4.77
"1217","2011-10-28",4.7
"1218","2011-10-31",4.48
"1219","2011-11-01",4.38
"1220","2011-11-02",4.67
"1221","2011-11-03",4.8
"1222","2011-11-04",4.9
"1223","2011-11-07",4.85
"1224","2011-11-08",4.85
"1225","2011-11-09",4.41
"1226","2011-11-10",4.73
"1227","2011-11-11",4.86
"1228","2011-11-14",4.8
"1229","2011-11-15",4.95
"1230","2011-11-16",4.8
"1231","2011-11-17",4.73
"1232","2011-11-18",4.77
"1233","2011-11-21",4.52
"1234","2011-11-22",4.55
"1235","2011-11-23",4.26
"1236","2011-11-25",4.27
"1237","2011-11-28",4.42
"1238","2011-11-29",4.47
"1239","2011-11-30",4.87
"1240","2011-12-01",4.93
"1241","2011-12-02",4.82
"1242","2011-12-05",4.93
"1243","2011-12-06",4.85
"1244","2011-12-07",4.9
"1245","2011-12-08",4.49
"1246","2011-12-09",4.73
"1247","2011-12-12",4.48
"1248","2011-12-13",4.4
"1249","2011-12-14",4.44
"1250","2011-12-15",4.73
"1251","2011-12-16",4.59
"1252","2011-12-19",4.69
"1253","2011-12-20",4.87
"1254","2011-12-21",4.87
"1255","2011-12-22",4.96
"1256","2011-12-23",4.99
"1257","2011-12-27",5.23
"1258","2011-12-28",5.13
"1259","2011-12-29",5.35
"1260","2011-12-30",5.18
"1261","2012-01-03",5.35
"1262","2012-01-04",5.3
"1263","2012-01-05",5.6
"1264","2012-01-06",5.48
"1265","2012-01-09",5.53
"1266","2012-01-10",5.57
"1267","2012-01-11",5.85
"1268","2012-01-12",6.11
"1269","2012-01-13",6.1
"1270","2012-01-17",6.14
"1271","2012-01-18",6.1
"1272","2012-01-19",6.14
"1273","2012-01-20",6.16
"1274","2012-01-23",6.32
"1275","2012-01-24",6
"1276","2012-01-25",6
"1277","2012-01-26",5.92
"1278","2012-01-27",6.03
"1279","2012-01-30",6.07
"1280","2012-01-31",6
"1281","2012-02-01",6.02
"1282","2012-02-02",6.39
"1283","2012-02-03",6.7
"1284","2012-02-06",7.06
"1285","2012-02-07",6.92
"1286","2012-02-08",6.93
"1287","2012-02-09",6.53
"1288","2012-02-10",6.49
"1289","2012-02-13",6.55
"1290","2012-02-14",6.45
"1291","2012-02-15",6.48
"1292","2012-02-16",6.8
"1293","2012-02-17",6.68
"1294","2012-02-21",6.6
"1295","2012-02-22",6.38
"1296","2012-02-23",6.66
"1297","2012-02-24",6.73
"1298","2012-02-27",6.52
"1299","2012-02-28",6.55
"1300","2012-02-29",6.29
"1301","2012-03-01",6.19
"1302","2012-03-02",6.16
"1303","2012-03-05",6.19
"1304","2012-03-06",5.96
"1305","2012-03-07",6.1
"1306","2012-03-08",6.29
"1307","2012-03-09",6.08
"1308","2012-03-12",6
"1309","2012-03-13",6.07
"1310","2012-03-14",5.97
"1311","2012-03-15",6.03
"1312","2012-03-16",6
"1313","2012-03-19",6.11
"1314","2012-03-20",6.08
"1315","2012-03-21",6.21
"1316","2012-03-22",6.21
"1317","2012-03-23",6.48
"1318","2012-03-26",6.54
"1319","2012-03-27",6.5
"1320","2012-03-28",6.42
"1321","2012-03-29",6.37
"1322","2012-03-30",6.26
"1323","2012-04-02",6.46
"1324","2012-04-03",6.28
"1325","2012-04-04",6.11
"1326","2012-04-05",6.24
"1327","2012-04-09",6.06
"1328","2012-04-10",5.93
"1329","2012-04-11",5.98
"1330","2012-04-12",6.27
"1331","2012-04-13",6.24
"1332","2012-04-16",6.05
"1333","2012-04-17",6.29
"1334","2012-04-18",6.44
"1335","2012-04-19",6.33
"1336","2012-04-20",6.48
"1337","2012-04-23",6.29
"1338","2012-04-24",6.38
"1339","2012-04-25",6.4
"1340","2012-04-26",6.33
"1341","2012-04-27",6.25
"1342","2012-04-30",6.07
"1343","2012-05-01",6.07
"1344","2012-05-02",5.98
"1345","2012-05-03",5.88
"1346","2012-05-04",5.72
"1347","2012-05-07",5.69
"1348","2012-05-08",5.71
"1349","2012-05-09",5.63
"1350","2012-05-10",5.69
"1351","2012-05-11",5.63
"1352","2012-05-14",5.6
"1353","2012-05-15",5.55
"1354","2012-05-16",5.46
"1355","2012-05-17",5.3
"1356","2012-05-18",5.12
"1357","2012-05-21",5.21
"1358","2012-05-22",5.07
"1359","2012-05-23",5.11
"1360","2012-05-24",5.44
"1361","2012-05-25",5.49
"1362","2012-05-29",5.47
"1363","2012-05-30",5.22
"1364","2012-05-31",5.14
"1365","2012-06-01",5
"1366","2012-06-04",5.13
"1367","2012-06-05",5.16
"1368","2012-06-06",5.27
"1369","2012-06-07",5.11
"1370","2012-06-08",5.24
"1371","2012-06-11",5.06
"1372","2012-06-12",5.09
"1373","2012-06-13",4.99
"1374","2012-06-14",5.07
"1375","2012-06-15",5.15
"1376","2012-06-18",5.09
"1377","2012-06-19",5.13
"1378","2012-06-20",5.09
"1379","2012-06-21",5.14
"1380","2012-06-22",5.71
"1381","2012-06-25",5.6
"1382","2012-06-26",5.5
"1383","2012-06-27",5.58
"1384","2012-06-28",5.45
"1385","2012-06-29",5.69
"1386","2012-07-02",5.66
"1387","2012-07-03",5.75
"1388","2012-07-05",5.68
"1389","2012-07-06",5.59
"1390","2012-07-09",5.64
"1391","2012-07-10",5.51
"1392","2012-07-11",5.56
"1393","2012-07-12",5.53
"1394","2012-07-13",5.5
"1395","2012-07-16",5.41
"1396","2012-07-17",5.59
"1397","2012-07-18",5.61
"1398","2012-07-19",5.65
"1399","2012-07-20",5.59
"1400","2012-07-23",5.42
"1401","2012-07-24",5.1
"1402","2012-07-25",5.23
"1403","2012-07-26",5.35
"1404","2012-07-27",5.65
"1405","2012-07-30",5.57
"1406","2012-07-31",5.52
"1407","2012-08-01",5.44
"1408","2012-08-02",5.47
"1409","2012-08-03",5.19
"1410","2012-08-06",5.1
"1411","2012-08-07",5.17
"1412","2012-08-08",5.21
"1413","2012-08-09",5.18
"1414","2012-08-10",5.16
"1415","2012-08-13",5.05
"1416","2012-08-14",4.97
"1417","2012-08-15",5.06
"1418","2012-08-16",5.35
"1419","2012-08-17",5.38
"1420","2012-08-20",5.35
"1421","2012-08-21",5.12
"1422","2012-08-22",5.19
"1423","2012-08-23",5.1
"1424","2012-08-24",5.13
"1425","2012-08-27",5.11
"1426","2012-08-28",5.26
"1427","2012-08-29",5.26
"1428","2012-08-30",5.28
"1429","2012-08-31",5.29
"1430","2012-09-04",5.41
"1431","2012-09-05",5.51
"1432","2012-09-06",5.56
"1433","2012-09-07",5.59
"1434","2012-09-10",5.66
"1435","2012-09-11",5.65
"1436","2012-09-12",5.61
"1437","2012-09-13",5.61
"1438","2012-09-14",5.72
"1439","2012-09-17",5.7
"1440","2012-09-18",5.9
"1441","2012-09-19",5.91
"1442","2012-09-20",5.9
"1443","2012-09-21",5.86
"1444","2012-09-24",5.79
"1445","2012-09-25",5.77
"1446","2012-09-26",5.71
"1447","2012-09-27",5.77
"1448","2012-09-28",5.91
"1449","2012-10-01",6
"1450","2012-10-02",6.14
"1451","2012-10-03",6.19
"1452","2012-10-04",6.25
"1453","2012-10-05",6.22
"1454","2012-10-08",6.17
"1455","2012-10-09",6.05
"1456","2012-10-10",6.03
"1457","2012-10-11",6.06
"1458","2012-10-12",6.05
"1459","2012-10-15",6.32
"1460","2012-10-16",6.37
"1461","2012-10-17",6.37
"1462","2012-10-18",6.45
"1463","2012-10-19",6.21
"1464","2012-10-22",6.04
"1465","2012-10-23",5.95
"1466","2012-10-24",5.9
"1467","2012-10-25",5.9
"1468","2012-10-26",5.78
"1469","2012-10-31",5.65
"1470","2012-11-01",5.72
"1471","2012-11-02",5.65
"1472","2012-11-05",5.71
"1473","2012-11-06",5.93
"1474","2012-11-07",5.72
"1475","2012-11-08",5.69
"1476","2012-11-09",5.71
"1477","2012-11-12",5.68
"1478","2012-11-13",5.67
"1479","2012-11-14",5.61
"1480","2012-11-15",5.47
"1481","2012-11-16",5.41
"1482","2012-11-19",5.55
"1483","2012-11-20",5.83
"1484","2012-11-21",5.82
"1485","2012-11-23",5.9
"1486","2012-11-26",5.89
"1487","2012-11-27",6.02
"1488","2012-11-28",6.06
"1489","2012-11-29",6.15
"1490","2012-11-30",6.02
"1491","2012-12-03",6.02
"1492","2012-12-04",5.82
"1493","2012-12-05",5.84
"1494","2012-12-06",5.78
"1495","2012-12-07",5.79
"1496","2012-12-10",5.82
"1497","2012-12-11",5.94
"1498","2012-12-12",5.85
"1499","2012-12-13",5.85
"1500","2012-12-14",5.85
"1501","2012-12-17",5.79
"1502","2012-12-18",5.79
"1503","2012-12-19",5.74
"1504","2012-12-20",5.88
"1505","2012-12-21",5.85
"1506","2012-12-24",5.89
"1507","2012-12-26",5.87
"1508","2012-12-27",5.88
"1509","2012-12-28",6.01
"1510","2012-12-31",6.19
"1511","2013-01-02",6.38
"1512","2013-01-03",6.36
"1513","2013-01-04",6.38
"1514","2013-01-07",6.4
"1515","2013-01-08",6.41
"1516","2013-01-09",6.4
"1517","2013-01-10",6.4
"1518","2013-01-11",6.52
"1519","2013-01-14",6.51
"1520","2013-01-15",6.38
"1521","2013-01-16",6.32
"1522","2013-01-17",6.29
"1523","2013-01-18",6.25
"1524","2013-01-22",6.21
"1525","2013-01-23",6.25
"1526","2013-01-24",6.21
"1527","2013-01-25",6.21
"1528","2013-01-28",6.24
"1529","2013-01-29",6.29
"1530","2013-01-30",6.59
"1531","2013-01-31",7.01
"1532","2013-02-01",7.02
"1533","2013-02-04",7
"1534","2013-02-05",6.99
"1535","2013-02-06",6.96
"1536","2013-02-07",6.77
"1537","2013-02-08",6.71
"1538","2013-02-11",6.82
"1539","2013-02-12",6.71
"1540","2013-02-13",6.81
"1541","2013-02-14",6.85
"1542","2013-02-15",6.84
"1543","2013-02-19",6.83
"1544","2013-02-20",6.74
"1545","2013-02-21",6.76
"1546","2013-02-22",6.63
"1547","2013-02-25",6.26
"1548","2013-02-26",6.25
"1549","2013-02-27",6.13
"1550","2013-02-28",6.47
"1551","2013-03-01",6.53
"1552","2013-03-04",5.89
"1553","2013-03-05",5.95
"1554","2013-03-06",5.86
"1555","2013-03-07",5.99
"1556","2013-03-08",5.91
"1557","2013-03-11",5.91
"1558","2013-03-12",5.9
"1559","2013-03-13",5.87
"1560","2013-03-14",5.8
"1561","2013-03-15",5.68
"1562","2013-03-18",5.84
"1563","2013-03-19",5.7
"1564","2013-03-20",5.63
"1565","2013-03-21",5.57
"1566","2013-03-22",5.76
"1567","2013-03-25",5.81
"1568","2013-03-26",5.81
"1569","2013-03-27",5.87
"1570","2013-03-28",5.87
"1571","2013-04-01",5.66
"1572","2013-04-02",5.43
"1573","2013-04-03",5.38
"1574","2013-04-04",5.42
"1575","2013-04-05",5.43
"1576","2013-04-08",5.43
"1577","2013-04-09",5.42
"1578","2013-04-10",5.4
"1579","2013-04-11",5.37
"1580","2013-04-12",5.41
"1581","2013-04-15",5.25
"1582","2013-04-16",5.26
"1583","2013-04-17",5.28
"1584","2013-04-18",5.45
"1585","2013-04-19",5.51
"1586","2013-04-22",5.31
"1587","2013-04-23",5.45
"1588","2013-04-24",5.43
"1589","2013-04-25",5.51
"1590","2013-04-26",5.49
"1591","2013-04-29",5.53
"1592","2013-04-30",5.51
"1593","2013-05-01",5.29
"1594","2013-05-02",5.42
"1595","2013-05-03",5.41
"1596","2013-05-06",5.47
"1597","2013-05-07",5.35
"1598","2013-05-08",5.56
"1599","2013-05-09",5.2
"1600","2013-05-10",5.13
"1601","2013-05-13",5.31
"1602","2013-05-14",5.34
"1603","2013-05-15",5.34
"1604","2013-05-16",5.4
"1605","2013-05-17",5.48
"1606","2013-05-20",5.63
"1607","2013-05-21",5.74
"1608","2013-05-22",5.71
"1609","2013-05-23",5.79
"1610","2013-05-24",5.89
"1611","2013-05-28",5.81
"1612","2013-05-29",5.74
"1613","2013-05-30",5.94
"1614","2013-05-31",5.76
"1615","2013-06-03",6.01
"1616","2013-06-04",5.92
"1617","2013-06-05",5.71
"1618","2013-06-06",5.78
"1619","2013-06-07",5.75
"1620","2013-06-10",5.75
"1621","2013-06-11",5.66
"1622","2013-06-12",5.57
"1623","2013-06-13",5.73
"1624","2013-06-14",5.76
"1625","2013-06-17",5.96
"1626","2013-06-18",6.04
"1627","2013-06-19",5.84
"1628","2013-06-20",5.76
"1629","2013-06-21",5.88
"1630","2013-06-24",5.71
"1631","2013-06-25",5.63
"1632","2013-06-26",5.59
"1633","2013-06-27",5.71
"1634","2013-06-28",5.62
"1635","2013-07-01",5.81
"1636","2013-07-02",5.77
"1637","2013-07-03",5.94
"1638","2013-07-05",5.79
"1639","2013-07-08",5.86
"1640","2013-07-09",6.06
"1641","2013-07-10",6.12
"1642","2013-07-11",6.2
"1643","2013-07-12",6.14
"1644","2013-07-15",6.2
"1645","2013-07-16",6.24
"1646","2013-07-17",6.24
"1647","2013-07-18",6.17
"1648","2013-07-19",6.1
"1649","2013-07-22",6.04
"1650","2013-07-23",6.05
"1651","2013-07-24",6.05
"1652","2013-07-25",6.14
"1653","2013-07-26",6.17
"1654","2013-07-29",6.33
"1655","2013-07-30",6.38
"1656","2013-07-31",6.52
"1657","2013-08-01",6.57
"1658","2013-08-02",6.52
"1659","2013-08-05",6.51
"1660","2013-08-06",6.47
"1661","2013-08-07",6.44
"1662","2013-08-08",6.73
"1663","2013-08-09",6.8
"1664","2013-08-12",6.89
"1665","2013-08-13",6.9
"1666","2013-08-14",7
"1667","2013-08-15",6.81
"1668","2013-08-16",6.65
"1669","2013-08-19",6.8
"1670","2013-08-20",6.88
"1671","2013-08-21",6.95
"1672","2013-08-22",7.02
"1673","2013-08-23",7.2
"1674","2013-08-26",7.32
"1675","2013-08-27",7.11
"1676","2013-08-28",7.17
"1677","2013-08-29",7.27
"1678","2013-08-30",7.17
"1679","2013-09-03",7.31
"1680","2013-09-04",7.35
"1681","2013-09-05",7.45
"1682","2013-09-06",7.36
"1683","2013-09-09",7.4
"1684","2013-09-10",7.51
"1685","2013-09-11",7.52
"1686","2013-09-12",7.61
"1687","2013-09-13",7.58
"1688","2013-09-16",7.65
"1689","2013-09-17",7.62
"1690","2013-09-18",7.62
"1691","2013-09-19",7.49
"1692","2013-09-20",7.49
"1693","2013-09-23",7.5
"1694","2013-09-24",7.5
"1695","2013-09-25",7.57
"1696","2013-09-26",7.54
"1697","2013-09-27",7.55
"1698","2013-09-30",7.47
"1699","2013-10-01",7.73
"1700","2013-10-02",7.64
"1701","2013-10-03",7.62
"1702","2013-10-04",7.55
"1703","2013-10-07",7.41
"1704","2013-10-08",7.15
"1705","2013-10-09",7.19
"1706","2013-10-10",7.39
"1707","2013-10-11",7.44
"1708","2013-10-14",7.42
"1709","2013-10-15",7.28
"1710","2013-10-16",7.29
"1711","2013-10-17",7.43
"1712","2013-10-18",7.33
"1713","2013-10-21",7.23
"1714","2013-10-22",7.67
"1715","2013-10-23",7.71
"1716","2013-10-24",7.64
"1717","2013-10-25",7.49
"1718","2013-10-28",7.47
"1719","2013-10-29",7.36
"1720","2013-10-30",7.26
"1721","2013-10-31",7.2
"1722","2013-11-01",7.26
"1723","2013-11-04",7.34
"1724","2013-11-05",7.43
"1725","2013-11-06",7.3
"1726","2013-11-07",7.1
"1727","2013-11-08",7.45
"1728","2013-11-11",7.48
"1729","2013-11-12",7.66
"1730","2013-11-13",7.72
"1731","2013-11-14",7.81
"1732","2013-11-15",7.92
"1733","2013-11-18",7.77
"1734","2013-11-19",7.88
"1735","2013-11-20",7.98
"1736","2013-11-21",8.11
"1737","2013-11-22",8.55
"1738","2013-11-25",8.49
"1739","2013-11-26",8.49
"1740","2013-11-27",8.71
"1741","2013-11-29",8.82
"1742","2013-12-02",8.64
"1743","2013-12-03",8.61
"1744","2013-12-04",8.56
"1745","2013-12-05",8.5
"1746","2013-12-06",8.55
"1747","2013-12-09",8.53
"1748","2013-12-10",8.45
"1749","2013-12-11",8.17
"1750","2013-12-12",8.18
"1751","2013-12-13",8.2
"1752","2013-12-16",8.48
"1753","2013-12-17",8.35
"1754","2013-12-18",9.82
"1755","2013-12-19",9.85
"1756","2013-12-20",10.05
"1757","2013-12-23",10.28
"1758","2013-12-24",10.35
"1759","2013-12-26",10.34
"1760","2013-12-27",10.44
"1761","2013-12-30",10.59
"1762","2013-12-31",10.58
"1763","2014-01-02",10.58
"1764","2014-01-03",10.87
"1765","2014-01-06",10.57
"1766","2014-01-07",10.95
"1767","2014-01-08",11.02
"1768","2014-01-09",11.21
"1769","2014-01-10",11.52
"1770","2014-01-13",11.22
"1771","2014-01-14",11.39
"1772","2014-01-15",11.96
"1773","2014-01-16",12.04
"1774","2014-01-17",12.19
"1775","2014-01-21",12.37
"1776","2014-01-22",12
"1777","2014-01-23",12
"1778","2014-01-24",11.68
"1779","2014-01-27",11.35
"1780","2014-01-28",11.75
"1781","2014-01-29",11.91
"1782","2014-01-30",12.05
"1783","2014-01-31",12
"1784","2014-02-03",11.49
"1785","2014-02-04",11.52
"1786","2014-02-05",11.93
"1787","2014-02-06",12.14
"1788","2014-02-07",12.2
"1789","2014-02-10",12.25
"1790","2014-02-11",12.32
"1791","2014-02-12",12.46
"1792","2014-02-13",12.45
"1793","2014-02-14",12.3
"1794","2014-02-18",12.69
"1795","2014-02-19",12.63
"1796","2014-02-20",12.85
"1797","2014-02-21",12.81
"1798","2014-02-24",12.89
"1799","2014-02-25",12.75
"1800","2014-02-26",12.96
"1801","2014-02-27",12.61
"1802","2014-02-28",12.05
"1803","2014-03-03",13.43
"1804","2014-03-04",14.02
"1805","2014-03-05",13.99
"1806","2014-03-06",13.83
"1807","2014-03-07",13.7
"1808","2014-03-10",13.55
"1809","2014-03-11",13.01
"1810","2014-03-12",13.5
"1811","2014-03-13",14.94
"1812","2014-03-14",14.65
"1813","2014-03-17",14.47
"1814","2014-03-18",14.81
"1815","2014-03-19",14.98
"1816","2014-03-20",15.13
"1817","2014-03-21",14.69
"1818","2014-03-24",13.85
"1819","2014-03-25",13.88
"1820","2014-03-26",13.95
"1821","2014-03-27",14.09
"1822","2014-03-28",14.18
"1823","2014-03-31",14.5
"1824","2014-04-01",13.93
"1825","2014-04-02",14.37
"1826","2014-04-03",13.51
"1827","2014-04-04",13.21
"1828","2014-04-07",13.5
"1829","2014-04-08",13.8
"1830","2014-04-09",14.05
"1831","2014-04-10",13.05
"1832","2014-04-11",12.96
"1833","2014-04-14",13.02
"1834","2014-04-15",12.29
"1835","2014-04-16",12.83
"1836","2014-04-17",12.87
"1837","2014-04-21",12.8
"1838","2014-04-22",13.52
"1839","2014-04-23",13.21
"1840","2014-04-24",14.28
"1841","2014-04-25",13.47
"1842","2014-04-28",13.71
"1843","2014-04-29",13.47
"1844","2014-04-30",14.01
"1845","2014-05-01",13.88
"1846","2014-05-02",13.94
"1847","2014-05-05",13.98
"1848","2014-05-06",13.9
"1849","2014-05-07",13.81
"1850","2014-05-08",12.53
"1851","2014-05-09",10.57
"1852","2014-05-12",12
"1853","2014-05-13",11.33
"1854","2014-05-14",11.23
"1855","2014-05-15",10.93
"1856","2014-05-16",10.93
"1857","2014-05-19",10.98
"1858","2014-05-20",10.86
"1859","2014-05-21",11.11
"1860","2014-05-22",11.49
"1861","2014-05-23",11.52
"1862","2014-05-27",11.59
"1863","2014-05-28",12.11
"1864","2014-05-29",11.84
"1865","2014-05-30",11.93
"1866","2014-06-02",12.68
"1867","2014-06-03",12.66
"1868","2014-06-04",12.19
"1869","2014-06-05",12.54
"1870","2014-06-06",12.48
"1871","2014-06-09",12.9
"1872","2014-06-10",12.85
"1873","2014-06-11",13.22
"1874","2014-06-12",13.21
"1875","2014-06-13",13.33
"1876","2014-06-16",13.17
"1877","2014-06-17",13
"1878","2014-06-18",13.35
"1879","2014-06-19",13.3
"1880","2014-06-20",13.25
"1881","2014-06-23",13.46
"1882","2014-06-24",13.13
"1883","2014-06-25",13.53
"1884","2014-06-26",13.29
"1885","2014-06-27",13.23
"1886","2014-06-30",13.9
"1887","2014-07-01",14.3
"1888","2014-07-02",14.11
"1889","2014-07-03",14.19
"1890","2014-07-07",13.26
"1891","2014-07-08",12.99
"1892","2014-07-09",13.34
"1893","2014-07-10",13.4
"1894","2014-07-11",12.96
"1895","2014-07-14",13.08
"1896","2014-07-15",12.09
"1897","2014-07-16",11.83
"1898","2014-07-17",11.52
"1899","2014-07-18",11.41
"1900","2014-07-21",11.46
"1901","2014-07-22",11.73
"1902","2014-07-23",11.52
"1903","2014-07-24",11.77
"1904","2014-07-25",11.74
"1905","2014-07-28",11.04
"1906","2014-07-29",10.69
"1907","2014-07-30",10.95
"1908","2014-07-31",9.95
"1909","2014-08-01",10.8
"1910","2014-08-04",11
"1911","2014-08-05",11.37
"1912","2014-08-06",11.21
"1913","2014-08-07",11.99
"1914","2014-08-08",12
"1915","2014-08-11",12.39
"1916","2014-08-12",12.24
"1917","2014-08-13",12.36
"1918","2014-08-14",12.36
"1919","2014-08-15",12.73
"1920","2014-08-18",13.16
"1921","2014-08-19",14.94
"1922","2014-08-20",14.75
"1923","2014-08-21",14.57
"1924","2014-08-22",14.8
"1925","2014-08-25",15.01
"1926","2014-08-26",15.1
"1927","2014-08-27",15.49
"1928","2014-08-28",15.27
"1929","2014-08-29",15.35
"1930","2014-09-02",15.31
"1931","2014-09-03",13.99
"1932","2014-09-04",13.86
"1933","2014-09-05",13.95
"1934","2014-09-08",13.97
"1935","2014-09-09",14.12
"1936","2014-09-10",14.19
