"","date","VNCE"
"309","2015-02-17",241.899994
"310","2015-02-18",240.399994
"311","2015-02-19",235.399994
"312","2015-02-20",239
"313","2015-02-23",230.800003
"314","2015-02-24",230.800003
"315","2015-02-25",230.800003
"316","2015-02-26",229.399994
"317","2015-02-27",227.300003
"318","2015-03-02",227
"319","2015-03-03",223.399994
"320","2015-03-04",221.600006
"321","2015-03-05",219.399994
"322","2015-03-06",218.800003
"323","2015-03-09",213
"324","2015-03-10",211.5
"325","2015-03-11",208.899994
"326","2015-03-12",209.600006
"327","2015-03-13",207.399994
"328","2015-03-16",207.699997
"329","2015-03-17",207.300003
"330","2015-03-18",213.899994
"331","2015-03-19",178.899994
"332","2015-03-20",167.699997
"333","2015-03-23",169.899994
"334","2015-03-24",169.699997
"335","2015-03-25",168.300003
"336","2015-03-26",169.899994
"337","2015-03-27",170.399994
"338","2015-03-30",173.5
"339","2015-03-31",185.5
"340","2015-04-01",184.899994
"341","2015-04-02",189.899994
"342","2015-04-06",198.600006
"343","2015-04-07",196.399994
"344","2015-04-08",201.5
"345","2015-04-09",201.699997
"346","2015-04-10",200.899994
"347","2015-04-13",205.199997
"348","2015-04-14",202.399994
"349","2015-04-15",201.800003
"350","2015-04-16",194.899994
"351","2015-04-17",195.800003
"352","2015-04-20",194.199997
"353","2015-04-21",191.800003
"354","2015-04-22",191
"355","2015-04-23",192.399994
"356","2015-04-24",189.399994
"357","2015-04-27",186.899994
"358","2015-04-28",189.5
"359","2015-04-29",185.5
"360","2015-04-30",184.300003
"361","2015-05-01",185.5
"362","2015-05-04",186.100006
"363","2015-05-05",185.5
"364","2015-05-06",182.300003
"365","2015-05-07",184.100006
"366","2015-05-08",181.300003
"367","2015-05-11",181.5
"368","2015-05-12",181.399994
"369","2015-05-13",179.199997
"370","2015-05-14",181.699997
"371","2015-05-15",181.399994
"372","2015-05-18",182.800003
"373","2015-05-19",181.600006
"374","2015-05-20",181.5
"375","2015-05-21",180.899994
"376","2015-05-22",178.5
"377","2015-05-26",167.600006
"378","2015-05-27",168.699997
"379","2015-05-28",162.399994
"380","2015-05-29",159.199997
"381","2015-06-01",154.199997
"382","2015-06-02",157.600006
"383","2015-06-03",159.199997
"384","2015-06-04",152.800003
"385","2015-06-05",122.699997
"386","2015-06-08",121.5
"387","2015-06-09",125.099998
"388","2015-06-10",125.900002
"389","2015-06-11",126.900002
"390","2015-06-12",129.100006
"391","2015-06-15",128
"392","2015-06-16",128.199997
"393","2015-06-17",127.599998
"394","2015-06-18",127.800003
"395","2015-06-19",126.5
"396","2015-06-22",126.800003
"397","2015-06-23",130.300003
"398","2015-06-24",130.600006
"399","2015-06-25",130
"400","2015-06-26",121.099998
"401","2015-06-29",119.5
"402","2015-06-30",119.800003
"403","2015-07-01",118
"404","2015-07-02",119.599998
"405","2015-07-06",120.099998
"406","2015-07-07",118
"407","2015-07-08",115.900002
"408","2015-07-09",115.199997
"409","2015-07-10",118.699997
"410","2015-07-13",119.599998
"411","2015-07-14",97.199997
"412","2015-07-15",100.599998
"413","2015-07-16",100.5
"414","2015-07-17",100.800003
"415","2015-07-20",103
"416","2015-07-21",101.800003
"417","2015-07-22",102.800003
"418","2015-07-23",98.5
"419","2015-07-24",96.5
"420","2015-07-27",98.900002
"421","2015-07-28",99.5
"422","2015-07-29",100
"423","2015-07-30",99.5
"424","2015-07-31",98.099998
"425","2015-08-03",96.099998
"426","2015-08-04",95.099998
"427","2015-08-05",92.199997
"428","2015-08-06",91.900002
"429","2015-08-07",92.800003
"430","2015-08-10",95.5
"431","2015-08-11",96.400002
"432","2015-08-12",93.300003
"433","2015-08-13",91.199997
"434","2015-08-14",92.900002
"435","2015-08-17",93.300003
"436","2015-08-18",94.199997
"437","2015-08-19",93.699997
"438","2015-08-20",88.199997
"439","2015-08-21",82.800003
"440","2015-08-24",77.199997
"441","2015-08-25",80
"442","2015-08-26",81.5
"443","2015-08-27",83.099998
"444","2015-08-28",90.599998
"445","2015-08-31",91.800003
"446","2015-09-01",88.5
"447","2015-09-02",87.900002
"448","2015-09-03",92.699997
"449","2015-09-04",52.400002
"450","2015-09-08",49.599998
"451","2015-09-09",45.700001
"452","2015-09-10",45.099998
"453","2015-09-11",45.400002
"454","2015-09-14",46
"455","2015-09-15",46.099998
"456","2015-09-16",47.099998
"457","2015-09-17",46.799999
"458","2015-09-18",45
"459","2015-09-21",42.700001
"460","2015-09-22",40.900002
"461","2015-09-23",37.799999
"462","2015-09-24",36.700001
"463","2015-09-25",38.200001
"464","2015-09-28",36.900002
"465","2015-09-29",36
"466","2015-09-30",34.299999
"467","2015-10-01",35.5
"468","2015-10-02",36
"469","2015-10-05",39.900002
"470","2015-10-06",38.5
"471","2015-10-07",40.299999
"472","2015-10-08",41.5
"473","2015-10-09",40.900002
"474","2015-10-12",39.299999
"475","2015-10-13",40.5
"476","2015-10-14",40
"477","2015-10-15",41.200001
"478","2015-10-16",42
"479","2015-10-19",42.599998
"480","2015-10-20",43
"481","2015-10-21",39
"482","2015-10-22",39.900002
"483","2015-10-23",48
"484","2015-10-26",44.799999
"485","2015-10-27",42.400002
"486","2015-10-28",44.299999
"487","2015-10-29",43.5
"488","2015-10-30",45.5
"489","2015-11-02",44.5
"490","2015-11-03",45.700001
"491","2015-11-04",47.200001
"492","2015-11-05",45.700001
"493","2015-11-06",45.599998
"494","2015-11-09",45
"495","2015-11-10",44.700001
"496","2015-11-11",42.400002
"497","2015-11-12",39.5
"498","2015-11-13",37.599998
"499","2015-11-16",37.200001
"500","2015-11-17",37.099998
"501","2015-11-18",37.900002
"502","2015-11-19",37
"503","2015-11-20",36.200001
"504","2015-11-23",36.299999
"505","2015-11-24",43
"506","2015-11-25",45.299999
"507","2015-11-27",42.5
"508","2015-11-30",51.799999
"509","2015-12-01",58
"510","2015-12-02",66.699997
"511","2015-12-03",58.299999
"512","2015-12-04",61.200001
"513","2015-12-07",56.900002
"514","2015-12-08",57.700001
"515","2015-12-09",53.099998
"516","2015-12-10",56.400002
"517","2015-12-11",45.900002
"518","2015-12-14",45
"519","2015-12-15",45.599998
"520","2015-12-16",45.700001
"521","2015-12-17",45.5
"522","2015-12-18",50.099998
"523","2015-12-21",48.299999
"524","2015-12-22",51
"525","2015-12-23",49.400002
"526","2015-12-24",47.799999
"527","2015-12-28",45.599998
"528","2015-12-29",47.200001
"529","2015-12-30",46.299999
"530","2015-12-31",45.799999
"531","2016-01-04",47.799999
"532","2016-01-05",49.400002
"533","2016-01-06",47.299999
"534","2016-01-07",45.299999
"535","2016-01-08",44.799999
"536","2016-01-11",44.700001
"537","2016-01-12",44.400002
"538","2016-01-13",44.099998
"539","2016-01-14",44.400002
"540","2016-01-15",40.299999
"541","2016-01-19",38.599998
"542","2016-01-20",40
"543","2016-01-21",42
"544","2016-01-22",45.700001
"545","2016-01-25",40.700001
"546","2016-01-26",48.400002
"547","2016-01-27",48.799999
"548","2016-01-28",48.400002
"549","2016-01-29",51.700001
"550","2016-02-01",50.599998
"551","2016-02-02",50
"552","2016-02-03",51.200001
"553","2016-02-04",50
"554","2016-02-05",46.599998
"555","2016-02-08",46.599998
"556","2016-02-09",42.799999
"557","2016-02-10",44.900002
"558","2016-02-11",42.200001
"559","2016-02-12",44.400002
"560","2016-02-16",46.900002
"561","2016-02-17",51.400002
"562","2016-02-18",50.900002
"563","2016-02-19",58.599998
"564","2016-02-22",56.400002
"565","2016-02-23",55.200001
"566","2016-02-24",55.5
"567","2016-02-25",64.599998
"568","2016-02-26",63.099998
"569","2016-02-29",64.599998
"570","2016-03-01",64.800003
"571","2016-03-02",65.900002
"572","2016-03-03",64.5
"573","2016-03-04",69
"574","2016-03-07",75.099998
"575","2016-03-08",73.5
"576","2016-03-09",77.599998
"577","2016-03-10",79.199997
"578","2016-03-11",76.400002
"579","2016-03-14",78.5
"580","2016-03-15",73.300003
"581","2016-03-16",77.400002
"582","2016-03-17",66.699997
"583","2016-03-18",69.699997
"584","2016-03-21",68
"585","2016-03-22",65.5
"586","2016-03-23",61.299999
"587","2016-03-24",63.099998
"588","2016-03-28",64
"589","2016-03-29",67.599998
"590","2016-03-30",58.200001
"591","2016-03-31",63.299999
"592","2016-04-01",63.799999
"593","2016-04-04",62.299999
"594","2016-04-05",60.700001
"595","2016-04-06",61.900002
"596","2016-04-07",60.099998
"597","2016-04-08",58.700001
"598","2016-04-11",58.099998
"599","2016-04-12",60
"600","2016-04-13",62.599998
"601","2016-04-14",61.799999
"602","2016-04-15",64.300003
"603","2016-04-18",63.099998
"604","2016-04-19",63.700001
"605","2016-04-20",66.199997
"606","2016-04-21",66.199997
"607","2016-04-22",66.800003
"608","2016-04-25",61
"609","2016-04-26",67.599998
"610","2016-04-27",67.300003
"611","2016-04-28",65.599998
"612","2016-04-29",61.799999
"613","2016-05-02",63.200001
"614","2016-05-03",62.5
"615","2016-05-04",60.599998
"616","2016-05-05",58.799999
"617","2016-05-06",58.599998
"618","2016-05-09",58.700001
"619","2016-05-10",59.799999
"620","2016-05-11",57.200001
"621","2016-05-12",56.200001
"622","2016-05-13",54.099998
"623","2016-05-16",56.099998
"624","2016-05-17",54.5
"625","2016-05-18",52.900002
"626","2016-05-19",57.900002
"627","2016-05-20",58.599998
"628","2016-05-23",56.900002
"629","2016-05-24",58.599998
"630","2016-05-25",58.299999
"631","2016-05-26",57
"632","2016-05-27",57.5
"633","2016-05-31",56.299999
"634","2016-06-01",58.900002
"635","2016-06-02",59.799999
"636","2016-06-03",55.799999
"637","2016-06-06",56.900002
"638","2016-06-07",59.599998
"639","2016-06-08",60.799999
"640","2016-06-09",55.299999
"641","2016-06-10",54
"642","2016-06-13",52.799999
"643","2016-06-14",51.299999
"644","2016-06-15",51.599998
"645","2016-06-16",51.099998
"646","2016-06-17",55.200001
"647","2016-06-20",52.599998
"648","2016-06-21",52.299999
"649","2016-06-22",50.5
"650","2016-06-23",55.200001
"651","2016-06-24",53.099998
"652","2016-06-27",48.799999
"653","2016-06-28",51.099998
"654","2016-06-29",53.700001
"655","2016-06-30",54.799999
"656","2016-07-01",51.700001
"657","2016-07-05",49.700001
"658","2016-07-06",49.900002
"659","2016-07-07",51
"660","2016-07-08",53.099998
"661","2016-07-11",54.700001
"662","2016-07-12",55.900002
"663","2016-07-13",55.099998
"664","2016-07-14",53.299999
"665","2016-07-15",53.400002
"666","2016-07-18",53.599998
"667","2016-07-19",53
"668","2016-07-20",54.700001
"669","2016-07-21",52.799999
"670","2016-07-22",51.799999
"671","2016-07-25",50.599998
"672","2016-07-26",51.5
"673","2016-07-27",51.099998
"674","2016-07-28",48.700001
"675","2016-07-29",50
"676","2016-08-01",49.299999
"677","2016-08-02",47
"678","2016-08-03",47.799999
"679","2016-08-04",47
"680","2016-08-05",47.5
"681","2016-08-08",48.900002
"682","2016-08-09",47.5
"683","2016-08-10",47.099998
"684","2016-08-11",49.900002
"685","2016-08-12",50.200001
"686","2016-08-15",54.400002
"687","2016-08-16",54.900002
"688","2016-08-17",52.799999
"689","2016-08-18",53.900002
"690","2016-08-19",56.299999
"691","2016-08-22",60.900002
"692","2016-08-23",64.599998
"693","2016-08-24",61.900002
"694","2016-08-25",63.700001
"695","2016-08-26",63.5
"696","2016-08-29",68.300003
"697","2016-08-30",69
"698","2016-08-31",70.199997
"699","2016-09-01",68.599998
"700","2016-09-02",68.699997
"701","2016-09-06",68
"702","2016-09-07",67
"703","2016-09-08",64.800003
"704","2016-09-09",63.5
"705","2016-09-12",64.599998
"706","2016-09-13",63.700001
"707","2016-09-14",62.5
"708","2016-09-15",63.299999
"709","2016-09-16",62.799999
"710","2016-09-19",61.799999
"711","2016-09-20",60.599998
"712","2016-09-21",61
"713","2016-09-22",61
"714","2016-09-23",61.099998
"715","2016-09-26",60.5
"716","2016-09-27",59.099998
"717","2016-09-28",56.400002
"718","2016-09-29",56.099998
"719","2016-09-30",56.400002
"720","2016-10-03",55.5
"721","2016-10-04",55
"722","2016-10-05",55.599998
"723","2016-10-06",54.700001
"724","2016-10-07",54.599998
"725","2016-10-10",54.900002
"726","2016-10-11",53.700001
"727","2016-10-12",55.900002
"728","2016-10-13",54.099998
"729","2016-10-14",54.799999
"730","2016-10-17",54
"731","2016-10-18",54
"732","2016-10-19",55.5
"733","2016-10-20",55
"734","2016-10-21",57
"735","2016-10-24",56.5
"736","2016-10-25",56
"737","2016-10-26",55.5
"738","2016-10-27",53
"739","2016-10-28",52.5
"740","2016-10-31",54.5
"741","2016-11-01",53
"742","2016-11-02",49.5
"743","2016-11-03",44.5
"744","2016-11-04",46
"745","2016-11-07",44
"746","2016-11-08",45.5
"747","2016-11-09",48
"748","2016-11-10",47.5
"749","2016-11-11",50.5
"750","2016-11-14",41
"751","2016-11-15",41.5
"752","2016-11-16",44
"753","2016-11-17",44.5
"754","2016-11-18",43.5
"755","2016-11-21",43
"756","2016-11-22",42.5
"757","2016-11-23",43
"758","2016-11-25",43.5
"759","2016-11-28",43
"760","2016-11-29",42.5
"761","2016-11-30",42.5
"762","2016-12-01",42.5
"763","2016-12-02",39
"764","2016-12-05",42
"765","2016-12-06",42
"766","2016-12-07",45.5
"767","2016-12-08",46
"768","2016-12-09",47.5
"769","2016-12-12",45
"770","2016-12-13",46.5
"771","2016-12-14",44.5
"772","2016-12-15",44
"773","2016-12-16",45
"774","2016-12-19",43.5
"775","2016-12-20",44
"776","2016-12-21",44.5
"777","2016-12-22",40.5
"778","2016-12-23",42
"779","2016-12-27",40
"780","2016-12-28",42
"781","2016-12-29",41
"782","2016-12-30",40.5
"783","2017-01-03",42
"784","2017-01-04",43
"785","2017-01-05",43
"786","2017-01-06",42.5
"787","2017-01-09",43
"788","2017-01-10",37
"789","2017-01-11",34.5
"790","2017-01-12",34.5
"791","2017-01-13",31
"792","2017-01-17",30.5
"793","2017-01-18",30.5
"794","2017-01-19",30
"795","2017-01-20",29.5
"796","2017-01-23",30
"797","2017-01-24",30
"798","2017-01-25",29.5
"799","2017-01-26",29.5
"800","2017-01-27",30
"801","2017-01-30",30
"802","2017-01-31",30.5
"803","2017-02-01",30
"804","2017-02-02",29.5
"805","2017-02-03",29.5
"806","2017-02-06",26
"807","2017-02-07",24
"808","2017-02-08",22.5
"809","2017-02-09",25.5
"810","2017-02-10",26
"811","2017-02-13",25
"812","2017-02-14",21
"813","2017-02-15",20.5
"814","2017-02-16",20.5
"815","2017-02-17",21
"816","2017-02-21",21
"817","2017-02-22",21
"818","2017-02-23",21
"819","2017-02-24",19.5
"820","2017-02-27",19.5
"821","2017-02-28",17.5
"822","2017-03-01",18
"823","2017-03-02",17.5
"824","2017-03-03",17
"825","2017-03-06",15.5
"826","2017-03-07",16
"827","2017-03-08",15.5
"828","2017-03-09",14.5
"829","2017-03-10",14
"830","2017-03-13",15
"831","2017-03-14",14
"832","2017-03-15",14.5
"833","2017-03-16",14.5
"834","2017-03-17",14.5
"835","2017-03-20",14
"836","2017-03-21",15.5
"837","2017-03-22",19
"838","2017-03-23",18.5
"839","2017-03-24",16.5
"840","2017-03-27",17
"841","2017-03-28",16.5
"842","2017-03-29",16.5
"843","2017-03-30",15
"844","2017-03-31",15.5
"845","2017-04-03",15
"846","2017-04-04",14
"847","2017-04-05",13.5
"848","2017-04-06",13.5
"849","2017-04-07",13.5
"850","2017-04-10",13
"851","2017-04-11",13.5
"852","2017-04-12",13
"853","2017-04-13",13
"854","2017-04-17",10.5
"855","2017-04-18",10.5
"856","2017-04-19",10
"857","2017-04-20",11.5
"858","2017-04-21",11.5
"859","2017-04-24",12
"860","2017-04-25",12.5
"861","2017-04-26",13.5
"862","2017-04-27",13.5
"863","2017-04-28",10
"864","2017-05-01",9.5
"865","2017-05-02",3.8
"866","2017-05-03",4.6
"867","2017-05-04",4.2
"868","2017-05-05",4.2
"869","2017-05-08",4.2
"870","2017-05-09",4.2
"871","2017-05-10",4
"872","2017-05-11",3.6
"873","2017-05-12",3.3
"874","2017-05-15",3.2
"875","2017-05-16",3.7
"876","2017-05-17",3.2
"877","2017-05-18",3.3
"878","2017-05-19",4.5
"879","2017-05-22",4.4
"880","2017-05-23",5.4
"881","2017-05-24",5
"882","2017-05-25",5.9
"883","2017-05-26",5.5
"884","2017-05-30",5.8
"885","2017-05-31",6
"886","2017-06-01",5.8
"887","2017-06-02",5.8
"888","2017-06-05",5.7
"889","2017-06-06",5.4
"890","2017-06-07",5.2
"891","2017-06-08",5.5
"892","2017-06-09",5.1
"893","2017-06-12",4.7
"894","2017-06-13",5
"895","2017-06-14",5
"896","2017-06-15",5
"897","2017-06-16",4.5
"898","2017-06-19",5.2
"899","2017-06-20",4.8
"900","2017-06-21",4.7
"901","2017-06-22",5
"902","2017-06-23",4.6
"903","2017-06-26",4.9
"904","2017-06-27",4.7
"905","2017-06-28",4.8
"906","2017-06-29",4.7
"907","2017-06-30",4.7
"908","2017-07-03",4.7
"909","2017-07-05",4.6
"910","2017-07-06",4.8
"911","2017-07-07",6
"912","2017-07-10",7.8
"913","2017-07-11",6.2
"914","2017-07-12",5.9
"915","2017-07-13",5.8
"916","2017-07-14",5.6
"917","2017-07-17",5.6
"918","2017-07-18",5.3
"919","2017-07-19",5.5
"920","2017-07-20",6.1
"921","2017-07-21",6.1
"922","2017-07-24",6.3
"923","2017-07-25",6.4
"924","2017-07-26",5.8
"925","2017-07-27",5.6
"926","2017-07-28",5.8
"927","2017-07-31",5.6
"928","2017-08-01",5.3
"929","2017-08-02",5.3
"930","2017-08-03",5.5
"931","2017-08-04",5.5
"932","2017-08-07",5.4
"933","2017-08-08",5.5
"934","2017-08-09",5.3
"935","2017-08-10",4.6
"936","2017-08-11",5
"937","2017-08-14",4.9
"938","2017-08-15",4.5
"939","2017-08-16",4.6
"940","2017-08-17",4.5
"941","2017-08-18",4.6
"942","2017-08-21",4.6
"943","2017-08-22",4.7
"944","2017-08-23",4.6
"945","2017-08-24",4.5
"946","2017-08-25",4.7
"947","2017-08-28",4.6
"948","2017-08-29",4.6
"949","2017-08-30",4.7
"950","2017-08-31",4.6
"951","2017-09-01",4.6
"952","2017-09-05",4.5
"953","2017-09-06",4.9
"954","2017-09-07",5.2
"955","2017-09-08",5.2
"956","2017-09-11",4.9
"957","2017-09-12",5.2
"958","2017-09-13",5.6
"959","2017-09-14",6
"960","2017-09-15",5.8
"961","2017-09-18",5.9
"962","2017-09-19",5.9
"963","2017-09-20",5.7
"964","2017-09-21",6
"965","2017-09-22",6.3
"966","2017-09-25",6.2
"967","2017-09-26",6.1
"968","2017-09-27",6.1
"969","2017-09-28",6.2
"970","2017-09-29",6
"971","2017-10-02",6.2
"972","2017-10-03",6
"973","2017-10-04",6
"974","2017-10-05",6.1
"975","2017-10-06",6.1
"976","2017-10-09",5.5
"977","2017-10-10",5.5
"978","2017-10-11",5.6
"979","2017-10-12",5.1
"980","2017-10-13",5
"981","2017-10-16",5.1
"982","2017-10-17",4.9
"983","2017-10-18",4.9
