"","date","PRS"
"121","2019-02-14",24.98
"122","2019-02-15",24.950001
"123","2019-02-19",25.07
"124","2019-02-20",25.049999
"125","2019-02-21",24.98
"126","2019-02-22",25
"127","2019-02-25",24.940001
"128","2019-02-26",24.950001
"129","2019-02-27",25.040001
"130","2019-02-28",25.219999
"131","2019-03-01",25.200001
"132","2019-03-04",25.24
"133","2019-03-05",25.18
"134","2019-03-06",25.26
"135","2019-03-07",25.18
"136","2019-03-08",25.139999
"137","2019-03-11",25.15
"138","2019-03-12",25.219999
"139","2019-03-13",25.200001
"140","2019-03-14",25.25
"141","2019-03-15",25.389999
"142","2019-03-18",25.309999
"143","2019-03-19",25.26
"144","2019-03-20",25.25
"145","2019-03-21",25.309999
"146","2019-03-22",25.379999
"147","2019-03-25",25.379999
"148","2019-03-26",25.42
"149","2019-03-27",25.639999
"150","2019-03-28",25.67
"151","2019-03-29",25.700001
"152","2019-04-01",25.700001
"153","2019-04-02",25.74
"154","2019-04-03",25.74
"155","2019-04-04",25.780001
"156","2019-04-05",25.83
"157","2019-04-08",25.83
"158","2019-04-09",25.76
"159","2019-04-10",25.75
"160","2019-04-11",25.82
"161","2019-04-12",25.790001
"162","2019-04-15",25.889999
"163","2019-04-16",25.860001
"164","2019-04-17",25.92
"165","2019-04-18",25.99
"166","2019-04-22",26
"167","2019-04-23",26.09
"168","2019-04-24",26.110001
"169","2019-04-25",26.15
"170","2019-04-26",26.08
"171","2019-04-29",26.049999
"172","2019-04-30",26.02
"173","2019-05-01",25.98
"174","2019-05-02",25.93
"175","2019-05-03",25.969999
"176","2019-05-06",25.969999
"177","2019-05-07",25.950001
"178","2019-05-08",25.950001
"179","2019-05-09",25.940001
"180","2019-05-10",26.08
"181","2019-05-13",26.07
"182","2019-05-14",26.08
"183","2019-05-15",26.27
"184","2019-05-16",26.27
"185","2019-05-17",26.139999
"186","2019-05-20",26.040001
"187","2019-05-21",26.110001
"188","2019-05-22",26.15
"189","2019-05-23",26.17
"190","2019-05-24",26.23
"191","2019-05-28",26.299999
"192","2019-05-29",26.379999
"193","2019-05-30",26.35
"194","2019-05-31",26.48
"195","2019-06-03",26.450001
"196","2019-06-04",26.450001
"197","2019-06-05",26.43
"198","2019-06-06",26.379999
"199","2019-06-07",26.440001
"200","2019-06-10",26.51
"201","2019-06-11",26.42
"202","2019-06-12",26.459999
"203","2019-06-13",26.299999
"204","2019-06-14",26.370001
"205","2019-06-17",26.41
"206","2019-06-18",26.540001
"207","2019-06-19",26.52
"208","2019-06-20",26.52
"209","2019-06-21",26.610001
"210","2019-06-24",26.559999
"211","2019-06-25",26.57
"212","2019-06-26",26.58
"213","2019-06-27",26.5
"214","2019-06-28",26.5
"215","2019-07-01",26.48
"216","2019-07-02",26.59
"217","2019-07-03",26.59
"218","2019-07-05",26.559999
"219","2019-07-08",26.58
"220","2019-07-09",26.68
"221","2019-07-10",26.719999
"222","2019-07-11",26.709999
"223","2019-07-12",26.719999
"224","2019-07-15",26.84
"225","2019-07-16",26.83
"226","2019-07-17",27.059999
"227","2019-07-18",27.15
"228","2019-07-19",27.16
"229","2019-07-22",27.200001
"230","2019-07-23",27.200001
"231","2019-07-24",27.23
"232","2019-07-25",27.01
"233","2019-07-26",27.030001
"234","2019-07-29",27.219999
"235","2019-07-30",27.32
"236","2019-07-31",27.16
"237","2019-08-01",27.049999
"238","2019-08-02",26.950001
"239","2019-08-05",26.860001
"240","2019-08-06",26.719999
"241","2019-08-07",26.469999
"242","2019-08-08",26.389999
"243","2019-08-09",26.450001
"244","2019-08-12",26.530001
"245","2019-08-13",26.66
"246","2019-08-14",26.67
"247","2019-08-15",26.85
"248","2019-08-16",26.9
"249","2019-08-19",26.9
"250","2019-08-20",26.959999
"251","2019-08-21",27.030001
"252","2019-08-22",27.09
"253","2019-08-23",27.02
"254","2019-08-26",26.969999
"255","2019-08-27",27.08
"256","2019-08-28",27.129999
"257","2019-08-29",27.08
"258","2019-08-30",27.139999
"259","2019-09-03",27.049999
"260","2019-09-04",26.969999
"261","2019-09-05",26.9
"262","2019-09-06",26.99
"263","2019-09-09",26.98
"264","2019-09-10",26.940001
"265","2019-09-11",26.92
"266","2019-09-12",26.940001
"267","2019-09-13",26.66
"268","2019-09-16",26.52
"269","2019-09-17",26.639999
"270","2019-09-18",26.9
"271","2019-09-19",26.889999
"272","2019-09-20",27.07
"273","2019-09-23",27.34
"274","2019-09-24",27.379999
"275","2019-09-25",27.530001
"276","2019-09-26",27.65
"277","2019-09-27",27.85
"278","2019-09-30",27.799999
"279","2019-10-01",27.74
"280","2019-10-02",27.690001
"281","2019-10-03",27.719999
"282","2019-10-04",27.870001
"283","2019-10-07",27.799999
"284","2019-10-08",27.74
"285","2019-10-09",27.790001
"286","2019-10-10",27.77
"287","2019-10-11",27.83
"288","2019-10-14",27.98
"289","2019-10-15",27.950001
"290","2019-10-16",27.709999
"291","2019-10-17",27.65
"292","2019-10-18",27.459999
"293","2019-10-21",27.440001
"294","2019-10-22",27.530001
"295","2019-10-23",27.68
"296","2019-10-24",27.629999
"297","2019-10-25",27.700001
"298","2019-10-28",27.65
"299","2019-10-29",27.6
"300","2019-10-30",27.43
"301","2019-10-31",27.139999
"302","2019-11-01",27.040001
"303","2019-11-04",27.01
"304","2019-11-05",26.84
"305","2019-11-06",26.610001
"306","2019-11-07",26.35
"307","2019-11-08",26.389999
"308","2019-11-11",26.35
"309","2019-11-12",26.35
"310","2019-11-13",26.549999
"311","2019-11-14",26.559999
"312","2019-11-15",26.629999
"313","2019-11-18",26.68
"314","2019-11-19",26.77
"315","2019-11-20",26.76
"316","2019-11-21",26.639999
"317","2019-11-22",26.639999
"318","2019-11-25",26.51
"319","2019-11-26",26.530001
"320","2019-11-27",26.43
"321","2019-11-29",26.389999
"322","2019-12-02",26.35
"323","2019-12-03",26.35
"324","2019-12-04",26.48
"325","2019-12-05",26.42
"326","2019-12-06",26.469999
"327","2019-12-09",26.389999
"328","2019-12-10",26.49
"329","2019-12-11",26.65
"330","2019-12-12",26.719999
"331","2019-12-13",26.99
"332","2019-12-16",27.049999
"333","2019-12-17",27.200001
"334","2019-12-18",27.23
"335","2019-12-19",27.33
"336","2019-12-20",27.17
"337","2019-12-23",27.34
"338","2019-12-24",27.34
"339","2019-12-26",27.43
"340","2019-12-27",27.309999
"341","2019-12-30",27.299999
"342","2019-12-31",27.27
"343","2020-01-02",27.58
"344","2020-01-03",27.620001
"345","2020-01-06",27.540001
"346","2020-01-07",27.530001
"347","2020-01-08",27.58
"348","2020-01-09",27.700001
"349","2020-01-10",27.799999
"350","2020-01-13",27.879999
"351","2020-01-14",27.860001
"352","2020-01-15",27.84
"353","2020-01-16",27.77
"354","2020-01-17",27.73
"355","2020-01-21",27.719999
"356","2020-01-22",27.77
"357","2020-01-23",27.77
"358","2020-01-24",27.85
"359","2020-01-27",27.809999
"360","2020-01-28",27.870001
"361","2020-01-29",27.84
"362","2020-01-30",27.52
"363","2020-01-31",27.51
"364","2020-02-03",27.629999
"365","2020-02-04",27.76
"366","2020-02-05",27.700001
"367","2020-02-06",27.68
"368","2020-02-07",27.82
"369","2020-02-10",27.780001
"370","2020-02-11",27.790001
"371","2020-02-12",27.65
"372","2020-02-13",27.58
"373","2020-02-14",27.610001
"374","2020-02-18",27.549999
"375","2020-02-19",27.469999
"376","2020-02-20",27.549999
"377","2020-02-21",27.5
"378","2020-02-24",27.24
"379","2020-02-25",26.690001
"380","2020-02-26",26.76
"381","2020-02-27",26.530001
"382","2020-02-28",26.02
"383","2020-03-02",26.370001
"384","2020-03-03",26.690001
"385","2020-03-04",27.16
"386","2020-03-05",27.040001
"387","2020-03-06",26.620001
"388","2020-03-09",25.85
"389","2020-03-10",26.120001
"390","2020-03-11",25.93
"391","2020-03-12",25.190001
"392","2020-03-13",25.65
"393","2020-03-16",24.01
"394","2020-03-17",23.719999
"395","2020-03-18",19.35
"396","2020-03-19",20.709999
"397","2020-03-20",22.290001
"398","2020-03-23",20.309999
"399","2020-03-24",23.17
"400","2020-03-25",24.57
"401","2020-03-26",25.4
"402","2020-03-27",24.92
"403","2020-03-30",25.120001
"404","2020-03-31",25.129999
"405","2020-04-01",24.33
"406","2020-04-02",24.42
"407","2020-04-03",24.27
"408","2020-04-06",25.129999
"409","2020-04-07",25.57
"410","2020-04-08",25.74
"411","2020-04-09",26.120001
"412","2020-04-13",25.610001
"413","2020-04-14",25.889999
"414","2020-04-15",25.860001
"415","2020-04-16",26.01
"416","2020-04-17",26.35
"417","2020-04-20",26.299999
"418","2020-04-21",26.08
"419","2020-04-22",26.219999
"420","2020-04-23",26.33
"421","2020-04-24",26.389999
"422","2020-04-27",26.540001
"423","2020-04-28",26.530001
"424","2020-04-29",26.700001
"425","2020-04-30",26.219999
"426","2020-05-01",26.27
"427","2020-05-04",26.370001
"428","2020-05-05",26.17
"429","2020-05-06",26.15
"430","2020-05-07",26.24
"431","2020-05-08",26.4
"432","2020-05-11",26.41
"433","2020-05-12",26.389999
"434","2020-05-13",26.309999
"435","2020-05-14",26.299999
"436","2020-05-15",26.27
"437","2020-05-18",26.309999
"438","2020-05-19",26.42
"439","2020-05-20",26.370001
"440","2020-05-21",26.469999
"441","2020-05-22",26.530001
"442","2020-05-26",26.75
"443","2020-05-27",26.83
"444","2020-05-28",26.76
"445","2020-05-29",26.790001
"446","2020-06-01",26.969999
"447","2020-06-02",27.040001
"448","2020-06-03",27.219999
"449","2020-06-04",27.209999
"450","2020-06-05",27.200001
"451","2020-06-08",27.299999
"452","2020-06-09",27.25
"453","2020-06-10",27.35
"454","2020-06-11",26.809999
"455","2020-06-12",26.700001
"456","2020-06-15",26.84
"457","2020-06-16",27
"458","2020-06-17",27
"459","2020-06-18",27.01
"460","2020-06-19",26.99
"461","2020-06-22",26.83
"462","2020-06-23",26.950001
"463","2020-06-24",26.85
"464","2020-06-25",26.870001
"465","2020-06-26",26.629999
"466","2020-06-29",26.75
"467","2020-06-30",26.4
"468","2020-07-01",26.559999
"469","2020-07-02",26.610001
"470","2020-07-06",26.860001
"471","2020-07-07",26.93
"472","2020-07-08",27.129999
"473","2020-07-09",27.1
"474","2020-07-10",27.15
"475","2020-07-13",27.059999
"476","2020-07-14",27.07
"477","2020-07-15",27.129999
"478","2020-07-16",27.389999
"479","2020-07-17",27.52
"480","2020-07-20",27.549999
"481","2020-07-21",27.59
"482","2020-07-22",27.639999
"483","2020-07-23",27.639999
"484","2020-07-24",27.73
"485","2020-07-27",27.65
"486","2020-07-28",27.700001
"487","2020-07-29",27.76
"488","2020-07-30",27.389999
"489","2020-07-31",27.51
"490","2020-08-03",27.530001
"491","2020-08-04",27.52
"492","2020-08-05",27.540001
"493","2020-08-06",27.52
"494","2020-08-07",27.52
"495","2020-08-10",27.559999
"496","2020-08-11",27.41
"497","2020-08-12",27.719999
"498","2020-08-13",27.700001
"499","2020-08-14",27.709999
"500","2020-08-17",27.74
"501","2020-08-18",27.73
"502","2020-08-19",27.6
"503","2020-08-20",27.49
"504","2020-08-21",27.370001
"505","2020-08-24",27.450001
"506","2020-08-25",27.43
"507","2020-08-26",27.559999
"508","2020-08-27",27.639999
"509","2020-08-28",27.639999
"510","2020-08-31",27.860001
"511","2020-09-01",27.700001
"512","2020-09-02",27.639999
"513","2020-09-03",27.52
"514","2020-09-04",27.440001
"515","2020-09-08",27.309999
"516","2020-09-09",27.370001
"517","2020-09-10",27.48
"518","2020-09-11",27.4
"519","2020-09-14",27.5
"520","2020-09-15",27.530001
"521","2020-09-16",27.709999
"522","2020-09-17",27.450001
"523","2020-09-18",27.4
"524","2020-09-21",27.469999
"525","2020-09-22",27.620001
"526","2020-09-23",27.389999
"527","2020-09-24",27.42
"528","2020-09-25",27.6
"529","2020-09-28",27.67
"530","2020-09-29",27.6
"531","2020-09-30",27.389999
"532","2020-10-01",27.84
"533","2020-10-02",27.92
"534","2020-10-05",27.84
"535","2020-10-06",28.120001
"536","2020-10-07",28.02
"537","2020-10-08",27.93
"538","2020-10-09",27.92
"539","2020-10-12",28.030001
"540","2020-10-13",28.129999
"541","2020-10-14",28.08
"542","2020-10-15",27.99
"543","2020-10-16",27.83
"544","2020-10-19",27.91
"545","2020-10-20",27.610001
"546","2020-10-21",27.51
"547","2020-10-22",27.540001
"548","2020-10-23",27.82
"549","2020-10-26",27.65
"550","2020-10-27",27.709999
"551","2020-10-28",27.51
"552","2020-10-29",27.049999
"553","2020-10-30",27.290001
"554","2020-11-02",27.209999
"555","2020-11-03",27.059999
"556","2020-11-04",27.379999
"557","2020-11-05",27.360001
"558","2020-11-06",27.32
"559","2020-11-09",27.450001
"560","2020-11-10",27.51
"561","2020-11-11",27.549999
"562","2020-11-12",27.51
"563","2020-11-13",27.620001
"564","2020-11-16",27.82
"565","2020-11-17",27.75
"566","2020-11-18",27.74
"567","2020-11-19",27.74
"568","2020-11-20",27.65
"569","2020-11-23",27.76
"570","2020-11-24",27.809999
"571","2020-11-25",27.860001
"572","2020-11-27",27.65
