"","date","CS"
"155","2007-08-14",64.140625
"156","2007-08-15",61.914063
"157","2007-08-16",63.769531
"158","2007-08-17",65.419922
"159","2007-08-20",64.257813
"160","2007-08-21",64.394531
"161","2007-08-22",65.029297
"162","2007-08-23",64.648438
"163","2007-08-24",65.634766
"164","2007-08-27",65.039063
"165","2007-08-28",62.96875
"166","2007-08-29",64.384766
"167","2007-08-30",63.134766
"168","2007-08-31",64.101563
"169","2007-09-04",65.771484
"170","2007-09-05",64.667969
"171","2007-09-06",64.453125
"172","2007-09-07",63.242188
"173","2007-09-10",62.871094
"174","2007-09-11",63.388672
"175","2007-09-12",63.427734
"176","2007-09-13",63.867188
"177","2007-09-14",62.900391
"178","2007-09-17",62.304688
"179","2007-09-18",64.814453
"180","2007-09-19",65.214844
"181","2007-09-20",65.546875
"182","2007-09-21",64.833984
"183","2007-09-24",64.404297
"184","2007-09-25",64.423828
"185","2007-09-26",63.994141
"186","2007-09-27",64.423828
"187","2007-09-28",64.775391
"188","2007-10-01",66.396484
"189","2007-10-02",67.363281
"190","2007-10-03",67.34375
"191","2007-10-04",67.802734
"192","2007-10-05",67.978516
"193","2007-10-08",67.333984
"194","2007-10-09",67.617188
"195","2007-10-10",67.578125
"196","2007-10-11",67.070313
"197","2007-10-12",67.265625
"198","2007-10-15",66.503906
"199","2007-10-16",65.625
"200","2007-10-17",65.800781
"201","2007-10-18",66.210938
"202","2007-10-19",64.257813
"203","2007-10-22",64.345703
"204","2007-10-23",64.511719
"205","2007-10-24",64.267578
"206","2007-10-25",62.890625
"207","2007-10-26",64.599609
"208","2007-10-29",64.394531
"209","2007-10-30",64.84375
"210","2007-10-31",66.113281
"211","2007-11-01",62.792969
"212","2007-11-02",61.533203
"213","2007-11-05",60.302734
"214","2007-11-06",61.181641
"215","2007-11-07",58.837891
"216","2007-11-08",59.541016
"217","2007-11-09",58.154297
"218","2007-11-12",57.382813
"219","2007-11-13",60.253906
"220","2007-11-14",59.589844
"221","2007-11-15",58.837891
"222","2007-11-16",58.867188
"223","2007-11-19",56.962891
"224","2007-11-20",56.064453
"225","2007-11-21",55.263672
"226","2007-11-23",55.830078
"227","2007-11-26",54.619141
"228","2007-11-27",56.582031
"229","2007-11-28",59.101563
"230","2007-11-29",58.867188
"231","2007-11-30",58.90625
"232","2007-12-03",58.818359
"233","2007-12-04",58.447266
"234","2007-12-05",59.072266
"235","2007-12-06",60.205078
"236","2007-12-07",60.449219
"237","2007-12-10",62.138672
"238","2007-12-11",60.3125
"239","2007-12-12",61.416016
"240","2007-12-13",60.234375
"241","2007-12-14",58.564453
"242","2007-12-17",57.392578
"243","2007-12-18",57.392578
"244","2007-12-19",56.806641
"245","2007-12-20",57.265625
"246","2007-12-21",58.037109
"247","2007-12-24",58.388672
"248","2007-12-26",58.632813
"249","2007-12-27",58.203125
"250","2007-12-28",58.759766
"251","2007-12-31",58.691406
"252","2008-01-02",58.28125
"253","2008-01-03",58.359375
"254","2008-01-04",57.246094
"255","2008-01-07",55.996094
"256","2008-01-08",53.935547
"257","2008-01-09",55.625
"258","2008-01-10",56.298828
"259","2008-01-11",55.664063
"260","2008-01-14",56.953125
"261","2008-01-15",55.46875
"262","2008-01-16",53.115234
"263","2008-01-17",51.074219
"264","2008-01-18",50.361328
"265","2008-01-22",49.365234
"266","2008-01-23",51.796875
"267","2008-01-24",53.964844
"268","2008-01-25",52.685547
"269","2008-01-28",54.121094
"270","2008-01-29",54.726563
"271","2008-01-30",55.634766
"272","2008-01-31",55.439453
"273","2008-02-01",56.962891
"274","2008-02-04",54.921875
"275","2008-02-05",51.5625
"276","2008-02-06",50.585938
"277","2008-02-07",50.957031
"278","2008-02-08",50.507813
"279","2008-02-11",49.638672
"280","2008-02-12",50.351563
"281","2008-02-13",50.947266
"282","2008-02-14",49.609375
"283","2008-02-15",49.6875
"284","2008-02-19",47.089844
"285","2008-02-20",48.125
"286","2008-02-21",46.601563
"287","2008-02-22",47.324219
"288","2008-02-25",48.115234
"289","2008-02-26",49.355469
"290","2008-02-27",49.902344
"291","2008-02-28",49.628906
"292","2008-02-29",47.773438
"293","2008-03-03",48.388672
"294","2008-03-04",48.183594
"295","2008-03-05",47.539063
"296","2008-03-06",46.601563
"297","2008-03-07",46.71875
"298","2008-03-10",45.458984
"299","2008-03-11",48.945313
"300","2008-03-12",49.990234
"301","2008-03-13",49.658203
"302","2008-03-14",47.646484
"303","2008-03-17",45.136719
"304","2008-03-18",50.410156
"305","2008-03-19",48.681641
"306","2008-03-20",48.320313
"307","2008-03-24",49.628906
"308","2008-03-25",50.068359
"309","2008-03-26",49.697266
"310","2008-03-27",49.121094
"311","2008-03-28",48.916016
"312","2008-03-31",49.6875
"313","2008-04-01",53.75
"314","2008-04-02",55.224609
"315","2008-04-03",54.755859
"316","2008-04-04",54.716797
"317","2008-04-07",55.693359
"318","2008-04-08",55.263672
"319","2008-04-09",53.652344
"320","2008-04-10",52.568359
"321","2008-04-11",52.392578
"322","2008-04-14",50.693359
"323","2008-04-15",50.888672
"324","2008-04-16",52.167969
"325","2008-04-17",51.669922
"326","2008-04-18",52.197266
"327","2008-04-21",52.5
"328","2008-04-22",51.621094
"329","2008-04-23",50.400391
"330","2008-04-24",52.792969
"331","2008-04-25",53.623047
"332","2008-04-28",54.599609
"333","2008-04-29",51.650391
"334","2008-04-30",52.099609
"335","2008-05-01",53.818359
"336","2008-05-02",54.189453
"337","2008-05-05",53.974609
"338","2008-05-06",53.28125
"339","2008-05-07",52.470703
"340","2008-05-08",52.861328
"341","2008-05-09",52.900391
"342","2008-05-12",53.232422
"343","2008-05-13",52.939453
"344","2008-05-14",52.509766
"345","2008-05-15",53.564453
"346","2008-05-16",53.046875
"347","2008-05-19",52.529297
"348","2008-05-20",52.353516
"349","2008-05-21",50.878906
"350","2008-05-22",50.976563
"351","2008-05-23",51.064453
"352","2008-05-27",49.775391
"353","2008-05-28",49.960938
"354","2008-05-29",49.521484
"355","2008-05-30",49.697266
"356","2008-06-02",49.140625
"357","2008-06-03",48.046875
"358","2008-06-04",47.880859
"359","2008-06-05",49.394531
"360","2008-06-06",47.841797
"361","2008-06-09",46.738281
"362","2008-06-10",45.878906
"363","2008-06-11",45.527344
"364","2008-06-12",45.537109
"365","2008-06-13",47.148438
"366","2008-06-16",46.865234
"367","2008-06-17",47.060547
"368","2008-06-18",46.71875
"369","2008-06-19",45.898438
"370","2008-06-20",44.755859
"371","2008-06-23",43.769531
"372","2008-06-24",44.179688
"373","2008-06-25",45.556641
"374","2008-06-26",44.189453
"375","2008-06-27",44.121094
"376","2008-06-30",44.248047
"377","2008-07-01",43.574219
"378","2008-07-02",42.353516
"379","2008-07-03",43.085938
"380","2008-07-07",40.683594
"381","2008-07-08",41.318359
"382","2008-07-09",39.892578
"383","2008-07-10",40.996094
"384","2008-07-11",40.341797
"385","2008-07-14",39.179688
"386","2008-07-15",38.203125
"387","2008-07-16",41.044922
"388","2008-07-17",42.666016
"389","2008-07-18",43.388672
"390","2008-07-21",43.779297
"391","2008-07-22",45.976563
"392","2008-07-23",46.845703
"393","2008-07-24",47.958984
"394","2008-07-25",47.705078
"395","2008-07-28",45.556641
"396","2008-07-29",48.984375
"397","2008-07-30",49.84375
"398","2008-07-31",48.710938
"399","2008-08-01",48.867188
"400","2008-08-04",48.681641
"401","2008-08-05",51.748047
"402","2008-08-06",51.386719
"403","2008-08-07",49.589844
"404","2008-08-08",50.380859
"405","2008-08-11",50
"406","2008-08-12",48.339844
"407","2008-08-13",46.875
"408","2008-08-14",45.898438
"409","2008-08-15",45.839844
"410","2008-08-18",44.775391
"411","2008-08-19",44.394531
"412","2008-08-20",44.443359
"413","2008-08-21",44.130859
"414","2008-08-22",44.951172
"415","2008-08-25",44.023438
"416","2008-08-26",43.779297
"417","2008-08-27",43.857422
"418","2008-08-28",45.605469
"419","2008-08-29",45.292969
"420","2008-09-02",45.78125
"421","2008-09-03",46.181641
"422","2008-09-04",43.876953
"423","2008-09-05",44.599609
"424","2008-09-08",46.582031
"425","2008-09-09",44.736328
"426","2008-09-10",44.6875
"427","2008-09-11",44.726563
"428","2008-09-12",45.302734
"429","2008-09-15",41.757813
"430","2008-09-16",42.832031
"431","2008-09-17",38.75
"432","2008-09-18",47.138672
"433","2008-09-19",48.994141
"434","2008-09-22",50.097656
"435","2008-09-23",47.783203
"436","2008-09-24",49.53125
"437","2008-09-25",50.712891
"438","2008-09-26",50.927734
"439","2008-09-29",43.808594
"440","2008-09-30",47.148438
"441","2008-10-01",48.828125
"442","2008-10-02",45.019531
"443","2008-10-03",45.898438
"444","2008-10-06",45.244141
"445","2008-10-07",40.009766
"446","2008-10-08",41.796875
"447","2008-10-09",33.056641
"448","2008-10-10",31.25
"449","2008-10-13",38.574219
"450","2008-10-14",42.558594
"451","2008-10-15",36.708984
"452","2008-10-16",41.503906
"453","2008-10-17",42.382813
"454","2008-10-20",43.798828
"455","2008-10-21",40.400391
"456","2008-10-22",36.494141
"457","2008-10-23",37.285156
"458","2008-10-24",35.976563
"459","2008-10-27",31.347656
"460","2008-10-28",32.900391
"461","2008-10-29",32.763672
"462","2008-10-30",35.927734
"463","2008-10-31",36.523438
"464","2008-11-03",36.035156
"465","2008-11-04",37.03125
"466","2008-11-05",32.714844
"467","2008-11-06",31.005859
"468","2008-11-07",32.65625
"469","2008-11-10",31.005859
"470","2008-11-11",29.394531
"471","2008-11-12",25.488281
"472","2008-11-13",27.714844
"473","2008-11-14",26.318359
"474","2008-11-17",24.667969
"475","2008-11-18",24.951172
"476","2008-11-19",21.015625
"477","2008-11-20",18.564453
"478","2008-11-21",20.507813
"479","2008-11-24",23.359375
"480","2008-11-25",26.240234
"481","2008-11-26",26.474609
"482","2008-11-28",28.916016
"483","2008-12-01",24.082031
"484","2008-12-02",24.882813
"485","2008-12-03",22.900391
"486","2008-12-04",24.179688
"487","2008-12-05",24.208984
"488","2008-12-08",27.451172
"489","2008-12-09",26.220703
"490","2008-12-10",26.640625
"491","2008-12-11",25.800781
"492","2008-12-12",24.84375
"493","2008-12-15",23.710938
"494","2008-12-16",26.367188
"495","2008-12-17",26.611328
"496","2008-12-18",26.777344
"497","2008-12-19",25.791016
"498","2008-12-22",24.433594
"499","2008-12-23",24.667969
"500","2008-12-24",25.087891
"501","2008-12-26",25.869141
"502","2008-12-29",26.09375
"503","2008-12-30",26.875
"504","2008-12-31",27.597656
"505","2009-01-02",27.666016
"506","2009-01-05",28.798828
"507","2009-01-06",28.4375
"508","2009-01-07",27.304688
"509","2009-01-08",26.943359
"510","2009-01-09",26.152344
"511","2009-01-12",25.712891
"512","2009-01-13",24.609375
"513","2009-01-14",22.412109
"514","2009-01-15",23.242188
"515","2009-01-16",23.662109
"516","2009-01-20",19.296875
"517","2009-01-21",21.582031
"518","2009-01-22",22.421875
"519","2009-01-23",23.291016
"520","2009-01-26",24.443359
"521","2009-01-27",25.058594
"522","2009-01-28",28.105469
"523","2009-01-29",25.917969
"524","2009-01-30",24.892578
"525","2009-02-02",25.263672
"526","2009-02-03",25.488281
"527","2009-02-04",26.572266
"528","2009-02-05",26.787109
"529","2009-02-06",28.193359
"530","2009-02-09",25.800781
"531","2009-02-10",25.371094
"532","2009-02-11",26.298828
"533","2009-02-12",27.080078
"534","2009-02-13",27.158203
"535","2009-02-17",23.759766
"536","2009-02-18",24.033203
"537","2009-02-19",23.496094
"538","2009-02-20",23.457031
"539","2009-02-23",21.044922
"540","2009-02-24",22.734375
"541","2009-02-25",21.269531
"542","2009-02-26",23.105469
"543","2009-02-27",23.59375
"544","2009-03-02",21.748047
"545","2009-03-03",21.240234
"546","2009-03-04",21.953125
"547","2009-03-05",20.214844
"548","2009-03-06",19.638672
"549","2009-03-09",18.59375
"550","2009-03-10",21.289063
"551","2009-03-11",23.251953
"552","2009-03-12",24.697266
"553","2009-03-13",25.488281
"554","2009-03-16",25.517578
"555","2009-03-17",27.529297
"556","2009-03-18",29.873047
"557","2009-03-19",28.027344
"558","2009-03-20",29.189453
"559","2009-03-23",33.212891
"560","2009-03-24",29.980469
"561","2009-03-25",31.40625
"562","2009-03-26",31.318359
"563","2009-03-27",28.388672
"564","2009-03-30",26.884766
"565","2009-03-31",29.775391
"566","2009-04-01",31.572266
"567","2009-04-02",33.203125
"568","2009-04-03",32.958984
"569","2009-04-06",30.703125
"570","2009-04-07",29.482422
"571","2009-04-08",30.644531
"572","2009-04-09",32.841797
"573","2009-04-13",33.974609
"574","2009-04-14",31.689453
"575","2009-04-15",32.910156
"576","2009-04-16",35.087891
"577","2009-04-17",33.300781
"578","2009-04-20",30.361328
"579","2009-04-21",33.193359
"580","2009-04-22",32.226563
"581","2009-04-23",37.587891
"582","2009-04-24",37.460938
"583","2009-04-27",36.308594
"584","2009-04-28",36.376953
"585","2009-04-29",37.792969
"586","2009-04-30",37.382813
"587","2009-05-01",37.744141
"588","2009-05-04",39.863281
"589","2009-05-05",38.369141
"590","2009-05-06",38.388672
"591","2009-05-07",36.708984
"592","2009-05-08",40.546875
"593","2009-05-11",40.097656
"594","2009-05-12",39.648438
"595","2009-05-13",36.914063
"596","2009-05-14",39.306641
"597","2009-05-15",38.105469
"598","2009-05-18",41.152344
"599","2009-05-19",41.210938
"600","2009-05-20",40.869141
"601","2009-05-21",40.830078
"602","2009-05-22",41.005859
"603","2009-05-26",42.636719
"604","2009-05-27",41.611328
"605","2009-05-28",42.568359
"606","2009-05-29",43.779297
"607","2009-06-01",44.541016
"608","2009-06-02",45.136719
"609","2009-06-03",43.564453
"610","2009-06-04",45.585938
"611","2009-06-05",44.599609
"612","2009-06-08",44.033203
"613","2009-06-09",45.214844
"614","2009-06-10",44.912109
"615","2009-06-11",45.888672
"616","2009-06-12",45.498047
"617","2009-06-15",42.8125
"618","2009-06-16",42.529297
"619","2009-06-17",41.689453
"620","2009-06-18",43.740234
"621","2009-06-19",43.671875
"622","2009-06-22",40.957031
"623","2009-06-23",41.992188
"624","2009-06-24",42.451172
"625","2009-06-25",42.490234
"626","2009-06-26",43.808594
"627","2009-06-29",44.580078
"628","2009-06-30",44.658203
"629","2009-07-01",44.628906
"630","2009-07-02",42.734375
"631","2009-07-06",43.193359
"632","2009-07-07",42.021484
"633","2009-07-08",41.972656
"634","2009-07-09",43.427734
"635","2009-07-10",42.96875
"636","2009-07-13",44.775391
"637","2009-07-14",44.267578
"638","2009-07-15",46.337891
"639","2009-07-16",46.552734
"640","2009-07-17",45.888672
"641","2009-07-20",47.207031
"642","2009-07-21",45.664063
"643","2009-07-22",45.117188
"644","2009-07-23",46.845703
"645","2009-07-24",47.197266
"646","2009-07-27",45.917969
"647","2009-07-28",44.326172
"648","2009-07-29",43.90625
"649","2009-07-30",44.677734
"650","2009-07-31",46.259766
"651","2009-08-03",47.724609
"652","2009-08-04",49.033203
"653","2009-08-05",48.798828
"654","2009-08-06",48.466797
"655","2009-08-07",47.958984
"656","2009-08-10",46.884766
"657","2009-08-11",46.572266
"658","2009-08-12",47.734375
"659","2009-08-13",49.609375
"660","2009-08-14",48.925781
"661","2009-08-17",46.25
"662","2009-08-18",48.310547
"663","2009-08-19",48.203125
"664","2009-08-20",48.730469
"665","2009-08-21",49.960938
"666","2009-08-24",50.410156
"667","2009-08-25",50.761719
"668","2009-08-26",49.580078
"669","2009-08-27",50.322266
"670","2009-08-28",50.15625
"671","2009-08-31",49.697266
"672","2009-09-01",46.816406
"673","2009-09-02",46.601563
"674","2009-09-03",47.714844
"675","2009-09-04",48.798828
"676","2009-09-08",50.097656
"677","2009-09-09",50.527344
"678","2009-09-10",51.943359
"679","2009-09-11",52.363281
"680","2009-09-14",53.798828
"681","2009-09-15",52.929688
"682","2009-09-16",54.746094
"683","2009-09-17",54.521484
"684","2009-09-18",54.052734
"685","2009-09-21",53.154297
"686","2009-09-22",55.527344
"687","2009-09-23",55.253906
"688","2009-09-24",54.267578
"689","2009-09-25",53.662109
"690","2009-09-28",54.443359
"691","2009-09-29",53.955078
"692","2009-09-30",54.345703
"693","2009-10-01",53.203125
"694","2009-10-02",52.880859
"695","2009-10-05",53.691406
"696","2009-10-06",55.224609
"697","2009-10-07",55.947266
"698","2009-10-08",55.917969
"699","2009-10-09",55.869141
"700","2009-10-12",56.083984
"701","2009-10-13",55.654297
"702","2009-10-14",58.4375
"703","2009-10-15",57.460938
"704","2009-10-16",57.138672
"705","2009-10-19",58.154297
"706","2009-10-20",57.324219
"707","2009-10-21",57.275391
"708","2009-10-22",56.982422
"709","2009-10-23",54.6875
"710","2009-10-26",52.431641
"711","2009-10-27",53.017578
"712","2009-10-28",50.986328
"713","2009-10-29",54.638672
"714","2009-10-30",52.050781
"715","2009-11-02",52.910156
"716","2009-11-03",52.695313
"717","2009-11-04",52.226563
"718","2009-11-05",52.919922
"719","2009-11-06",54.375
"720","2009-11-09",57.246094
"721","2009-11-10",55.449219
"722","2009-11-11",54.785156
"723","2009-11-12",53.984375
"724","2009-11-13",54.648438
"725","2009-11-16",55.488281
"726","2009-11-17",54.482422
"727","2009-11-18",53.652344
"728","2009-11-19",52.148438
"729","2009-11-20",51.982422
"730","2009-11-23",53.974609
"731","2009-11-24",53.496094
"732","2009-11-25",53.115234
"733","2009-11-27",51.025391
"734","2009-11-30",51.181641
"735","2009-12-01",52.265625
"736","2009-12-02",50.966797
"737","2009-12-03",51.269531
"738","2009-12-04",51.474609
"739","2009-12-07",50.146484
"740","2009-12-08",48.974609
"741","2009-12-09",48.417969
"742","2009-12-10",48.75
"743","2009-12-11",48.154297
"744","2009-12-14",48.769531
"745","2009-12-15",47.099609
"746","2009-12-16",49.335938
"747","2009-12-17",47.207031
"748","2009-12-18",47.246094
"749","2009-12-21",47.724609
"750","2009-12-22",48.095703
"751","2009-12-23",48.378906
"752","2009-12-24",48.730469
"753","2009-12-28",49.121094
"754","2009-12-29",49.072266
"755","2009-12-30",48.271484
"756","2009-12-31",48.007813
"757","2010-01-04",50.771484
"758","2010-01-05",51.191406
"759","2010-01-06",50.478516
"760","2010-01-07",52.519531
"761","2010-01-08",53.291016
"762","2010-01-11",52.8125
"763","2010-01-12",51.992188
"764","2010-01-13",52.080078
"765","2010-01-14",52.119141
"766","2010-01-15",49.453125
"767","2010-01-19",49.804688
"768","2010-01-20",48.154297
"769","2010-01-21",46.298828
"770","2010-01-22",43.359375
"771","2010-01-25",45.205078
"772","2010-01-26",43.876953
"773","2010-01-27",44.228516
"774","2010-01-28",43.417969
"775","2010-01-29",42.167969
"776","2010-02-01",43.789063
"777","2010-02-02",45.478516
"778","2010-02-03",44.570313
"779","2010-02-04",40.859375
"780","2010-02-05",40.488281
"781","2010-02-08",39.345703
"782","2010-02-09",41.445313
"783","2010-02-10",42.353516
"784","2010-02-11",42.207031
"785","2010-02-12",41.923828
"786","2010-02-16",44.179688
"787","2010-02-17",43.496094
"788","2010-02-18",43.378906
"789","2010-02-19",42.763672
"790","2010-02-22",43.789063
"791","2010-02-23",42.431641
"792","2010-02-24",43.027344
"793","2010-02-25",43.59375
"794","2010-02-26",43.554688
"795","2010-03-01",44.277344
"796","2010-03-02",44.658203
"797","2010-03-03",45.039063
"798","2010-03-04",45.253906
"799","2010-03-05",47.03125
"800","2010-03-08",47.167969
"801","2010-03-09",47.099609
"802","2010-03-10",47.802734
"803","2010-03-11",48.4375
"804","2010-03-12",48.662109
"805","2010-03-15",48.642578
"806","2010-03-16",49.863281
"807","2010-03-17",50.878906
"808","2010-03-18",50.683594
"809","2010-03-19",50.244141
"810","2010-03-22",49.541016
"811","2010-03-23",49.599609
"812","2010-03-24",48.642578
"813","2010-03-25",48.398438
"814","2010-03-26",48.955078
"815","2010-03-29",49.921875
"816","2010-03-30",50.048828
"817","2010-03-31",50.175781
"818","2010-04-01",50.371094
"819","2010-04-05",50.556641
"820","2010-04-06",50.175781
"821","2010-04-07",48.730469
"822","2010-04-08",48.4375
"823","2010-04-09",49.53125
"824","2010-04-12",50.107422
"825","2010-04-13",50.292969
"826","2010-04-14",51.669922
"827","2010-04-15",51.816406
"828","2010-04-16",50.507813
"829","2010-04-19",50.751953
"830","2010-04-20",49.892578
"831","2010-04-21",49.541016
"832","2010-04-22",47.529297
"833","2010-04-23",46.962891
"834","2010-04-26",46.484375
"835","2010-04-27",44.912109
"836","2010-04-28",45.429688
"837","2010-04-29",45.849609
"838","2010-04-30",44.628906
"839","2010-05-03",45.566406
"840","2010-05-04",41.816406
"841","2010-05-05",40.888672
"842","2010-05-06",38.554688
"843","2010-05-07",39.277344
"844","2010-05-10",42.275391
"845","2010-05-11",41.845703
"846","2010-05-12",43.066406
"847","2010-05-13",41.943359
"848","2010-05-14",40.205078
"849","2010-05-17",40.585938
"850","2010-05-18",39.472656
"851","2010-05-19",39.433594
"852","2010-05-20",37.744141
"853","2010-05-21",39.072266
"854","2010-05-24",37.753906
"855","2010-05-25",38.066406
"856","2010-05-26",36.923828
"857","2010-05-27",38.90625
"858","2010-05-28",37.783203
"859","2010-06-01",36.787109
"860","2010-06-02",37.988281
"861","2010-06-03",37.880859
"862","2010-06-04",35.683594
"863","2010-06-07",35.800781
"864","2010-06-08",36.552734
"865","2010-06-09",36.201172
"866","2010-06-10",37.529297
"867","2010-06-11",38.525391
"868","2010-06-14",38.417969
"869","2010-06-15",39.736328
"870","2010-06-16",39.53125
"871","2010-06-17",39.931641
"872","2010-06-18",40.117188
"873","2010-06-21",40.175781
"874","2010-06-22",38.994141
"875","2010-06-23",39.189453
"876","2010-06-24",37.490234
"877","2010-06-25",37.939453
"878","2010-06-28",38.203125
"879","2010-06-29",36.601563
"880","2010-06-30",36.552734
"881","2010-07-01",37.294922
"882","2010-07-02",37.207031
"883","2010-07-06",38.408203
"884","2010-07-07",40.458984
"885","2010-07-08",41.298828
"886","2010-07-09",41.337891
"887","2010-07-12",41.826172
"888","2010-07-13",42.363281
"889","2010-07-14",42.001953
"890","2010-07-15",41.835938
"891","2010-07-16",39.697266
"892","2010-07-19",40.351563
"893","2010-07-20",40.78125
"894","2010-07-21",41.005859
"895","2010-07-22",41.142578
"896","2010-07-23",41.689453
"897","2010-07-26",42.148438
"898","2010-07-27",44.003906
"899","2010-07-28",44.335938
"900","2010-07-29",44.726563
"901","2010-07-30",44.306641
"902","2010-08-02",46.279297
"903","2010-08-03",46.328125
"904","2010-08-04",46.044922
"905","2010-08-05",46.982422
"906","2010-08-06",47.070313
"907","2010-08-09",46.533203
"908","2010-08-10",45.878906
"909","2010-08-11",43.671875
"910","2010-08-12",43.535156
"911","2010-08-13",43.310547
"912","2010-08-16",43.320313
"913","2010-08-17",43.955078
"914","2010-08-18",44.023438
"915","2010-08-19",43.408203
"916","2010-08-20",42.96875
"917","2010-08-23",42.822266
"918","2010-08-24",42.373047
"919","2010-08-25",42.197266
"920","2010-08-26",42.402344
"921","2010-08-27",42.958984
"922","2010-08-30",42.451172
"923","2010-08-31",42.851563
"924","2010-09-01",44.023438
"925","2010-09-02",44.257813
"926","2010-09-03",45.507813
"927","2010-09-07",43.808594
"928","2010-09-08",43.417969
"929","2010-09-09",43.984375
"930","2010-09-10",44.091797
"931","2010-09-13",45.498047
"932","2010-09-14",45.742188
"933","2010-09-15",45.302734
