"","date","OXLC"
"157","2011-09-02",15.95
"158","2011-09-06",15.24
"159","2011-09-07",15.35
"160","2011-09-08",15.39
"161","2011-09-09",15.25
"162","2011-09-12",15.13
"163","2011-09-13",15.01
"164","2011-09-14",14.84
"165","2011-09-15",14.74
"166","2011-09-16",14.82
"167","2011-09-19",14.76
"168","2011-09-20",14.33
"169","2011-09-21",14.29
"170","2011-09-22",13.7
"171","2011-09-23",13.57
"172","2011-09-26",13.39
"173","2011-09-27",13.83
"174","2011-09-28",13.65
"175","2011-09-29",13.42
"176","2011-09-30",13.64
"177","2011-10-03",13.13
"178","2011-10-04",12.73
"179","2011-10-05",12.7
"180","2011-10-06",12.88
"181","2011-10-07",12.91
"182","2011-10-10",12.61
"183","2011-10-11",12.86
"184","2011-10-12",13.17
"185","2011-10-13",13.33
"186","2011-10-14",13.78
"187","2011-10-17",13.77
"188","2011-10-18",13.76
"189","2011-10-19",13.68
"190","2011-10-20",13.69
"191","2011-10-21",13.69
"192","2011-10-24",14
"193","2011-10-25",14.24
"194","2011-10-26",13.97
"195","2011-10-27",14.1
"196","2011-10-28",14
"197","2011-10-31",14.02
"198","2011-11-01",13.86
"199","2011-11-02",14.1
"200","2011-11-03",14.1
"201","2011-11-04",14.02
"202","2011-11-07",14.03
"203","2011-11-08",14
"204","2011-11-09",14
"205","2011-11-10",13.7
"206","2011-11-11",13.37
"207","2011-11-14",13.76
"208","2011-11-15",13.55
"209","2011-11-16",13.09
"210","2011-11-17",13
"211","2011-11-18",13.38
"212","2011-11-21",12.95
"213","2011-11-22",13.06
"214","2011-11-23",13.25
"215","2011-11-25",13.1
"216","2011-11-28",13.5
"217","2011-11-29",13.14
"218","2011-11-30",13.45
"219","2011-12-01",13.22
"220","2011-12-02",13.45
"221","2011-12-05",13.66
"222","2011-12-06",13.58
"223","2011-12-07",13.57
"224","2011-12-08",13.95
"225","2011-12-09",14.2
"226","2011-12-12",14.26
"227","2011-12-13",14.49
"228","2011-12-14",13.8
"229","2011-12-15",13.55
"230","2011-12-16",13.55
"231","2011-12-19",13.1
"232","2011-12-20",13.22
"233","2011-12-21",13.15
"234","2011-12-22",13.58
"235","2011-12-23",13.36
"236","2011-12-27",13.5
"237","2011-12-28",13.37
"238","2011-12-29",13.4
"239","2011-12-30",13.32
"240","2012-01-03",13.6
"241","2012-01-04",13.7
"242","2012-01-05",13.56
"243","2012-01-06",13.85
"244","2012-01-09",14
"245","2012-01-10",14.35
"246","2012-01-11",14.59
"247","2012-01-12",14.75
"248","2012-01-13",14.84
"249","2012-01-17",14.89
"250","2012-01-18",15.1
"251","2012-01-19",14.5
"252","2012-01-20",14.41
"253","2012-01-23",14.7
"254","2012-01-24",14.69
"255","2012-01-25",14.61
"256","2012-01-26",14.75
"257","2012-01-27",15
"258","2012-01-30",15.27
"259","2012-01-31",15.39
"260","2012-02-01",15.2
"261","2012-02-02",15.5
"262","2012-02-03",15.48
"263","2012-02-06",15.55
"264","2012-02-07",15.56
"265","2012-02-08",15.64
"266","2012-02-09",15.69
"267","2012-02-10",15.68
"268","2012-02-13",15.68
"269","2012-02-14",15.73
"270","2012-02-15",15.69
"271","2012-02-16",15.65
"272","2012-02-17",15.8
"273","2012-02-21",15.75
"274","2012-02-22",15.74
"275","2012-02-23",15.75
"276","2012-02-24",15.75
"277","2012-02-27",15.77
"278","2012-02-28",15.78
"279","2012-02-29",16
"280","2012-03-01",15.91
"281","2012-03-02",15.58
"282","2012-03-05",16
"283","2012-03-06",16.4
"284","2012-03-07",16.17
"285","2012-03-08",16.25
"286","2012-03-09",16.219999
"287","2012-03-12",15.91
"288","2012-03-13",16.1
"289","2012-03-14",15.75
"290","2012-03-15",15.46
"291","2012-03-16",15.89
"292","2012-03-19",16.09
"293","2012-03-20",16
"294","2012-03-21",16.040001
"295","2012-03-22",15.7
"296","2012-03-23",15.5
"297","2012-03-26",15.33
"298","2012-03-27",15.9
"299","2012-03-28",15.25
"300","2012-03-29",14.7
"301","2012-03-30",14.6
"302","2012-04-02",15
"303","2012-04-03",14.8
"304","2012-04-04",14.65
"305","2012-04-05",14.52
"306","2012-04-09",13.85
"307","2012-04-10",13.75
"308","2012-04-11",13.85
"309","2012-04-12",14
"310","2012-04-13",13.97
"311","2012-04-16",13.76
"312","2012-04-17",13.96
"313","2012-04-18",13.76
"314","2012-04-19",13.77
"315","2012-04-20",13.8
"316","2012-04-23",13.75
"317","2012-04-24",13.9
"318","2012-04-25",13.9
"319","2012-04-26",13.8
"320","2012-04-27",13.8
"321","2012-04-30",13.8
"322","2012-05-01",13.8
"323","2012-05-02",13.71
"324","2012-05-03",13.8
"325","2012-05-04",13.75
"326","2012-05-07",13.77
"327","2012-05-08",13.68
"328","2012-05-09",13.73
"329","2012-05-10",13.98
"330","2012-05-11",13.94
"331","2012-05-14",13.91
"332","2012-05-15",13.76
"333","2012-05-16",13.66
"334","2012-05-17",13.71
"335","2012-05-18",13.6
"336","2012-05-21",13.6
"337","2012-05-22",13.85
"338","2012-05-23",13.8
"339","2012-05-24",13.79
"340","2012-05-25",13.64
"341","2012-05-29",13.93
"342","2012-05-30",13.97
"343","2012-05-31",13.98
"344","2012-06-01",13.8
"345","2012-06-04",14.58
"346","2012-06-05",14.25
"347","2012-06-06",14.57
"348","2012-06-07",14.21
"349","2012-06-08",14.29
"350","2012-06-11",14.43
"351","2012-06-12",14.26
"352","2012-06-13",13.87
"353","2012-06-14",13.95
"354","2012-06-15",14
"355","2012-06-18",13.92
"356","2012-06-19",14.01
"357","2012-06-20",13.97
"358","2012-06-21",13.92
"359","2012-06-22",14
"360","2012-06-25",14.1
"361","2012-06-26",14.14
"362","2012-06-27",14.19
"363","2012-06-28",14.16
"364","2012-06-29",14.12
"365","2012-07-02",14.1
"366","2012-07-03",14.19
"367","2012-07-05",14.2
"368","2012-07-06",14.27
"369","2012-07-09",14.32
"370","2012-07-10",14.35
"371","2012-07-11",14.4
"372","2012-07-12",14.35
"373","2012-07-13",14.4
"374","2012-07-16",14.41
"375","2012-07-17",14.5
"376","2012-07-18",14.49
"377","2012-07-19",14.71
"378","2012-07-20",14.7
"379","2012-07-23",14.73
"380","2012-07-24",14.46
"381","2012-07-25",14.47
"382","2012-07-26",14.74
"383","2012-07-27",14.8
"384","2012-07-30",14.52
"385","2012-07-31",14.7
"386","2012-08-01",14.61
"387","2012-08-02",14.48
"388","2012-08-03",14.7
"389","2012-08-06",14.6
"390","2012-08-07",14.6
"391","2012-08-08",14.74
"392","2012-08-09",14.89
"393","2012-08-10",14.88
"394","2012-08-13",14.85
"395","2012-08-14",14.8
"396","2012-08-15",14.66
"397","2012-08-16",14.7
"398","2012-08-17",14.9
"399","2012-08-20",14.87
"400","2012-08-21",14.96
"401","2012-08-22",15.01
"402","2012-08-23",15.02
"403","2012-08-24",14.93
"404","2012-08-27",15.14
"405","2012-08-28",15.3
"406","2012-08-29",15.47
"407","2012-08-30",15.37
"408","2012-08-31",15.6
"409","2012-09-04",15.74
"410","2012-09-05",16
"411","2012-09-06",16.190001
"412","2012-09-07",16.360001
"413","2012-09-10",16.4
"414","2012-09-11",16.59
"415","2012-09-12",16.190001
"416","2012-09-13",16
"417","2012-09-14",16.08
"418","2012-09-17",15.94
"419","2012-09-18",15.72
"420","2012-09-19",15.5
"421","2012-09-20",15.06
"422","2012-09-21",15.47
"423","2012-09-24",15.56
"424","2012-09-25",15.56
"425","2012-09-26",15.68
"426","2012-09-27",15.57
"427","2012-09-28",15.3
"428","2012-10-01",15.6
"429","2012-10-02",15.85
"430","2012-10-03",15.69
"431","2012-10-04",15.84
"432","2012-10-05",15.67
"433","2012-10-08",15.75
"434","2012-10-09",15.76
"435","2012-10-10",15.79
"436","2012-10-11",15.91
"437","2012-10-12",15.94
"438","2012-10-15",15.82
"439","2012-10-16",16
"440","2012-10-17",15.98
"441","2012-10-18",15.77
"442","2012-10-19",15.9
"443","2012-10-22",15.97
"444","2012-10-23",15.81
"445","2012-10-24",15.88
"446","2012-10-25",15.75
"447","2012-10-26",15.72
"448","2012-10-31",15.78
"449","2012-11-01",15.95
"450","2012-11-02",15.99
"451","2012-11-05",16.16
"452","2012-11-06",16.459999
"453","2012-11-07",16.32
"454","2012-11-08",16.190001
"455","2012-11-09",16.49
"456","2012-11-12",16.42
"457","2012-11-13",16.49
"458","2012-11-14",16.01
"459","2012-11-15",15.29
"460","2012-11-16",15.65
"461","2012-11-19",15.59
"462","2012-11-20",15.76
"463","2012-11-21",15.71
"464","2012-11-23",15.79
"465","2012-11-26",15.74
"466","2012-11-27",15.86
"467","2012-11-28",15.97
"468","2012-11-29",16.059999
"469","2012-11-30",16.09
"470","2012-12-03",16.25
"471","2012-12-04",16.1
"472","2012-12-05",15.85
"473","2012-12-06",15.94
"474","2012-12-07",15.92
"475","2012-12-10",15.91
"476","2012-12-11",16.23
"477","2012-12-12",16.290001
"478","2012-12-13",15.79
"479","2012-12-14",15.44
"480","2012-12-17",15.57
"481","2012-12-18",15.7
"482","2012-12-19",15.69
"483","2012-12-20",15.68
"484","2012-12-21",15.69
"485","2012-12-24",15.5
"486","2012-12-26",15.4
"487","2012-12-27",15.3
"488","2012-12-28",14.81
"489","2012-12-31",15.39
"490","2013-01-02",15.7
"491","2013-01-03",15.67
"492","2013-01-04",15.83
"493","2013-01-07",15.86
"494","2013-01-08",15.18
"495","2013-01-09",15.25
"496","2013-01-10",15.46
"497","2013-01-11",15.49
"498","2013-01-14",15.61
"499","2013-01-15",15.75
"500","2013-01-16",15.14
"501","2013-01-17",15.16
"502","2013-01-18",15.23
"503","2013-01-22",15.37
"504","2013-01-23",15.5
"505","2013-01-24",15.32
"506","2013-01-25",15.44
"507","2013-01-28",15.29
"508","2013-01-29",15.26
"509","2013-01-30",15.16
"510","2013-01-31",15.3
"511","2013-02-01",15.24
"512","2013-02-04",15.08
"513","2013-02-05",15.05
"514","2013-02-06",15.08
"515","2013-02-07",15.2
"516","2013-02-08",15.36
"517","2013-02-11",15.38
"518","2013-02-12",15.72
"519","2013-02-13",15.52
"520","2013-02-14",15.43
"521","2013-02-15",15.4
"522","2013-02-19",15.79
"523","2013-02-20",15.8
"524","2013-02-21",15.5
"525","2013-02-22",15.65
"526","2013-02-25",15.11
"527","2013-02-26",15.12
"528","2013-02-27",15.51
"529","2013-02-28",15.48
"530","2013-03-01",15.65
"531","2013-03-04",15.87
"532","2013-03-05",16.15
"533","2013-03-06",16.16
"534","2013-03-07",16.190001
"535","2013-03-08",16.219999
"536","2013-03-11",16.299999
"537","2013-03-12",16.18
"538","2013-03-13",15.62
"539","2013-03-14",15.41
"540","2013-03-15",15.47
"541","2013-03-18",15.58
"542","2013-03-19",15.49
"543","2013-03-20",15.69
"544","2013-03-21",15.85
"545","2013-03-22",15.72
"546","2013-03-25",15.72
"547","2013-03-26",16
"548","2013-03-27",15.9
"549","2013-03-28",15.98
"550","2013-04-01",15.85
"551","2013-04-02",15.88
"552","2013-04-03",15.8
"553","2013-04-04",15.82
"554","2013-04-05",15.98
"555","2013-04-08",16.1
"556","2013-04-09",16.200001
"557","2013-04-10",16.190001
"558","2013-04-11",16.200001
"559","2013-04-12",16.09
"560","2013-04-15",15.88
"561","2013-04-16",16.08
"562","2013-04-17",16
"563","2013-04-18",16.030001
"564","2013-04-19",16.219999
"565","2013-04-22",16.18
"566","2013-04-23",16.33
"567","2013-04-24",16.49
"568","2013-04-25",16.67
"569","2013-04-26",16.58
"570","2013-04-29",16.639999
"571","2013-04-30",16.66
"572","2013-05-01",16.719999
"573","2013-05-02",16.75
"574","2013-05-03",16.84
"575","2013-05-06",17.01
"576","2013-05-07",17
"577","2013-05-08",17
"578","2013-05-09",16.99
"579","2013-05-10",16.9
"580","2013-05-13",17.1
"581","2013-05-14",17.110001
"582","2013-05-15",17.09
"583","2013-05-16",16.91
"584","2013-05-17",17.32
"585","2013-05-20",17.610001
"586","2013-05-21",17.700001
"587","2013-05-22",17.68
"588","2013-05-23",17.33
"589","2013-05-24",17.1
"590","2013-05-28",16.99
"591","2013-05-29",17.030001
"592","2013-05-30",17.139999
"593","2013-05-31",17.030001
"594","2013-06-03",16.9
"595","2013-06-04",17.139999
"596","2013-06-05",17.049999
"597","2013-06-06",16.969999
"598","2013-06-07",16.969999
"599","2013-06-10",17.120001
"600","2013-06-11",16.969999
"601","2013-06-12",16.08
"602","2013-06-13",15.77
"603","2013-06-14",15.91
"604","2013-06-17",16.17
"605","2013-06-18",16.4
"606","2013-06-19",16.48
"607","2013-06-20",15.78
"608","2013-06-21",15.69
"609","2013-06-24",15.55
"610","2013-06-25",16.42
"611","2013-06-26",16.26
"612","2013-06-27",16.370001
"613","2013-06-28",16.549999
"614","2013-07-01",16.639999
"615","2013-07-02",16.290001
"616","2013-07-03",16.299999
"617","2013-07-05",16.139999
"618","2013-07-08",16.24
"619","2013-07-09",16.299999
"620","2013-07-10",16.26
"621","2013-07-11",16.26
"622","2013-07-12",16.299999
"623","2013-07-15",16.209999
"624","2013-07-16",16.4
"625","2013-07-17",16.4
"626","2013-07-18",16.34
"627","2013-07-19",16.33
"628","2013-07-22",16.4
"629","2013-07-23",16.48
"630","2013-07-24",16.26
"631","2013-07-25",16.290001
"632","2013-07-26",16.24
"633","2013-07-29",16.08
"634","2013-07-30",16.26
"635","2013-07-31",16.030001
"636","2013-08-01",16.049999
"637","2013-08-02",16.1
"638","2013-08-05",16.15
"639","2013-08-06",16.049999
"640","2013-08-07",16.129999
"641","2013-08-08",16.219999
"642","2013-08-09",16.01
"643","2013-08-12",16.01
"644","2013-08-13",16.08
"645","2013-08-14",16
"646","2013-08-15",15.95
"647","2013-08-16",15.96
"648","2013-08-19",16.030001
"649","2013-08-20",15.95
"650","2013-08-21",16.07
"651","2013-08-22",16.030001
"652","2013-08-23",16.07
"653","2013-08-26",15.95
"654","2013-08-27",15.85
"655","2013-08-28",15.91
"656","2013-08-29",15.85
"657","2013-08-30",15.9
"658","2013-09-03",15.96
"659","2013-09-04",15.96
"660","2013-09-05",15.95
"661","2013-09-06",16.1
"662","2013-09-09",16.01
"663","2013-09-10",16.120001
"664","2013-09-11",16.08
"665","2013-09-12",15.79
"666","2013-09-13",15.8
"667","2013-09-16",15.82
"668","2013-09-17",15.6
"669","2013-09-18",15.53
"670","2013-09-19",15.38
"671","2013-09-20",15.3
"672","2013-09-23",15.05
"673","2013-09-24",15
"674","2013-09-25",15.29
"675","2013-09-26",15.32
"676","2013-09-27",15.44
"677","2013-09-30",15.34
"678","2013-10-01",15.34
"679","2013-10-02",15.38
"680","2013-10-03",15.17
"681","2013-10-04",15.05
"682","2013-10-07",14.95
"683","2013-10-08",15.05
"684","2013-10-09",15.25
"685","2013-10-10",15.24
"686","2013-10-11",15.29
"687","2013-10-14",15.31
"688","2013-10-15",15.26
"689","2013-10-16",15.43
"690","2013-10-17",15.53
"691","2013-10-18",15.6
"692","2013-10-21",15.68
"693","2013-10-22",15.69
"694","2013-10-23",15.52
"695","2013-10-24",15.61
"696","2013-10-25",15.59
"697","2013-10-28",15.63
"698","2013-10-29",15.56
"699","2013-10-30",15.52
"700","2013-10-31",15.5
"701","2013-11-01",15.5
"702","2013-11-04",15.76
"703","2013-11-05",15.77
"704","2013-11-06",15.9
"705","2013-11-07",15.69
"706","2013-11-08",15.82
"707","2013-11-11",15.99
"708","2013-11-12",15.69
"709","2013-11-13",15.79
"710","2013-11-14",15.94
"711","2013-11-15",16
"712","2013-11-18",15.97
"713","2013-11-19",15.84
"714","2013-11-20",15.86
"715","2013-11-21",15.93
"716","2013-11-22",15.96
"717","2013-11-25",15.95
"718","2013-11-26",16.1
"719","2013-11-27",16.799999
"720","2013-11-29",17.09
"721","2013-12-02",17
"722","2013-12-03",16.799999
"723","2013-12-04",16.959999
"724","2013-12-05",17.07
"725","2013-12-06",17.02
"726","2013-12-09",17
"727","2013-12-10",17.129999
"728","2013-12-11",17.450001
"729","2013-12-12",16.98
"730","2013-12-13",17.08
"731","2013-12-16",16.92
"732","2013-12-17",16.950001
"733","2013-12-18",16.98
"734","2013-12-19",17.01
"735","2013-12-20",17.030001
"736","2013-12-23",17.24
"737","2013-12-24",17.290001
"738","2013-12-26",17.41
"739","2013-12-27",17.33
"740","2013-12-30",17.379999
"741","2013-12-31",17.34
"742","2014-01-02",17.549999
"743","2014-01-03",17.530001
"744","2014-01-06",17.610001
"745","2014-01-07",17.98
"746","2014-01-08",17.84
"747","2014-01-09",17.5
"748","2014-01-10",17.469999
"749","2014-01-13",17.48
"750","2014-01-14",17.299999
"751","2014-01-15",17.549999
"752","2014-01-16",17.73
"753","2014-01-17",17.860001
"754","2014-01-21",17.73
"755","2014-01-22",17.76
"756","2014-01-23",17.65
"757","2014-01-24",17.73
"758","2014-01-27",17.65
"759","2014-01-28",17.799999
"760","2014-01-29",17.85
"761","2014-01-30",17.91
"762","2014-01-31",17.639999
"763","2014-02-03",17.559999
"764","2014-02-04",17.879999
"765","2014-02-05",17.77
"766","2014-02-06",17.73
"767","2014-02-07",17.57
"768","2014-02-10",17.690001
"769","2014-02-11",17.85
"770","2014-02-12",17.719999
"771","2014-02-13",17.65
"772","2014-02-14",17.639999
"773","2014-02-18",17.799999
"774","2014-02-19",18.83
"775","2014-02-20",18.469999
"776","2014-02-21",18.01
"777","2014-02-24",18
"778","2014-02-25",17.969999
"779","2014-02-26",17.66
"780","2014-02-27",17.700001
"781","2014-02-28",17.700001
"782","2014-03-03",17.780001
"783","2014-03-04",18.16
"784","2014-03-05",17.83
"785","2014-03-06",17.52
"786","2014-03-07",17.75
"787","2014-03-10",17.799999
"788","2014-03-11",16.75
"789","2014-03-12",16.950001
"790","2014-03-13",16
"791","2014-03-14",16.26
"792","2014-03-17",16.440001
"793","2014-03-18",16.610001
"794","2014-03-19",16.610001
"795","2014-03-20",16.66
"796","2014-03-21",16.67
"797","2014-03-24",16.4
"798","2014-03-25",16.49
"799","2014-03-26",16.5
"800","2014-03-27",16.51
"801","2014-03-28",16.76
"802","2014-03-31",16.700001
"803","2014-04-01",16.780001
"804","2014-04-02",16.74
"805","2014-04-03",16.690001
"806","2014-04-04",16.559999
"807","2014-04-07",16.639999
"808","2014-04-08",16.77
"809","2014-04-09",16.790001
"810","2014-04-10",16.77
"811","2014-04-11",16.75
"812","2014-04-14",16.66
"813","2014-04-15",16.639999
"814","2014-04-16",16.629999
"815","2014-04-17",16.790001
"816","2014-04-21",16.73
"817","2014-04-22",16.799999
"818","2014-04-23",16.889999
"819","2014-04-24",16.82
"820","2014-04-25",16.92
"821","2014-04-28",16.879999
"822","2014-04-29",16.91
"823","2014-04-30",16.959999
"824","2014-05-01",16.940001
"825","2014-05-02",16.870001
"826","2014-05-05",16.879999
"827","2014-05-06",16.889999
"828","2014-05-07",16.83
"829","2014-05-08",16.92
"830","2014-05-09",16.84
"831","2014-05-12",16.940001
"832","2014-05-13",16.870001
"833","2014-05-14",16.98
"834","2014-05-15",16.93
"835","2014-05-16",16.85
"836","2014-05-19",16.92
"837","2014-05-20",16.889999
"838","2014-05-21",16.860001
"839","2014-05-22",16.93
"840","2014-05-23",16.889999
"841","2014-05-27",17.07
"842","2014-05-28",17.370001
"843","2014-05-29",17.299999
"844","2014-05-30",17.6
"845","2014-06-02",17.68
"846","2014-06-03",17.690001
"847","2014-06-04",17.68
"848","2014-06-05",17.57
"849","2014-06-06",17.629999
"850","2014-06-09",17.639999
"851","2014-06-10",17.629999
"852","2014-06-11",17.540001
"853","2014-06-12",17.1
"854","2014-06-13",16.99
"855","2014-06-16",16.870001
"856","2014-06-17",16.799999
"857","2014-06-18",16.639999
"858","2014-06-19",16.73
"859","2014-06-20",16.85
"860","2014-06-23",16.84
"861","2014-06-24",16.85
"862","2014-06-25",17.040001
"863","2014-06-26",17.02
"864","2014-06-27",16.92
"865","2014-06-30",16.92
"866","2014-07-01",17.059999
"867","2014-07-02",16.98
"868","2014-07-03",16.93
"869","2014-07-07",16.950001
"870","2014-07-08",16.9
"871","2014-07-09",16.870001
"872","2014-07-10",16.809999
"873","2014-07-11",16.73
"874","2014-07-14",16.870001
"875","2014-07-15",16.889999
"876","2014-07-16",16.92
"877","2014-07-17",16.82
"878","2014-07-18",16.870001
"879","2014-07-21",16.940001
"880","2014-07-22",16.83
"881","2014-07-23",16.889999
"882","2014-07-24",16.459999
"883","2014-07-25",16.559999
"884","2014-07-28",16.360001
"885","2014-07-29",16.35
"886","2014-07-30",16.530001
"887","2014-07-31",16.360001
"888","2014-08-01",16.35
"889","2014-08-04",16.33
"890","2014-08-05",16.35
"891","2014-08-06",16.389999
"892","2014-08-07",16.629999
"893","2014-08-08",16.74
"894","2014-08-11",16.92
"895","2014-08-12",16.889999
"896","2014-08-13",16.9
"897","2014-08-14",17
"898","2014-08-15",17.17
"899","2014-08-18",16.68
"900","2014-08-19",16.76
"901","2014-08-20",16.77
"902","2014-08-21",16.76
"903","2014-08-22",16.709999
"904","2014-08-25",16.68
"905","2014-08-26",16.690001
"906","2014-08-27",16.709999
"907","2014-08-28",16.73
"908","2014-08-29",16.74
"909","2014-09-02",16.809999
"910","2014-09-03",16.84
"911","2014-09-04",16.700001
"912","2014-09-05",16.73
"913","2014-09-08",16.799999
"914","2014-09-09",16.77
"915","2014-09-10",16.68
"916","2014-09-11",16.700001
"917","2014-09-12",16.309999
"918","2014-09-15",16.01
"919","2014-09-16",16.139999
"920","2014-09-17",16.120001
"921","2014-09-18",16.02
"922","2014-09-19",15.69
"923","2014-09-22",15.34
"924","2014-09-23",15.43
"925","2014-09-24",15.45
"926","2014-09-25",15.6
"927","2014-09-26",15.46
"928","2014-09-29",15.5
"929","2014-09-30",15.33
"930","2014-10-01",15.11
"931","2014-10-02",14.97
"932","2014-10-03",15.35
"933","2014-10-06",15.57
"934","2014-10-07",15.34
"935","2014-10-08",15.23
"936","2014-10-09",14.99
"937","2014-10-10",15
"938","2014-10-13",15.01
"939","2014-10-14",15.33
"940","2014-10-15",14.9
"941","2014-10-16",15.67
"942","2014-10-17",15.57
"943","2014-10-20",15.22
"944","2014-10-21",15.56
"945","2014-10-22",15.71
"946","2014-10-23",15.72
"947","2014-10-24",15.7
"948","2014-10-27",15.67
"949","2014-10-28",15.69
"950","2014-10-29",15.75
"951","2014-10-30",15.87
"952","2014-10-31",15.85
"953","2014-11-03",15.85
"954","2014-11-04",15.89
"955","2014-11-05",16.129999
"956","2014-11-06",16
"957","2014-11-07",16.049999
"958","2014-11-10",16.23
"959","2014-11-11",16.389999
"960","2014-11-12",16.4
"961","2014-11-13",16.25
"962","2014-11-14",16.290001
"963","2014-11-17",16.41
"964","2014-11-18",16.450001
"965","2014-11-19",16.440001
"966","2014-11-20",16.440001
"967","2014-11-21",16.389999
"968","2014-11-24",16.4
"969","2014-11-25",16.370001
"970","2014-11-26",16.389999
"971","2014-11-28",16.309999
"972","2014-12-01",16.1
"973","2014-12-02",16.200001
"974","2014-12-03",16.299999
"975","2014-12-04",16.219999
"976","2014-12-05",16.24
"977","2014-12-08",16.129999
"978","2014-12-09",15.93
"979","2014-12-10",15.85
"980","2014-12-11",15.93
"981","2014-12-12",15.92
"982","2014-12-15",14.83
"983","2014-12-16",14.02
"984","2014-12-17",14.56
"985","2014-12-18",14.97
"986","2014-12-19",15.05
"987","2014-12-22",14.62
"988","2014-12-23",14.66
"989","2014-12-24",14.52
"990","2014-12-26",14.85
