"","date","TNP"
"1","2007-01-03",113.474998
"2","2007-01-04",112.5
"3","2007-01-05",112.400002
"4","2007-01-08",112.175003
"5","2007-01-09",111.25
"6","2007-01-10",110.099998
"7","2007-01-11",110
"8","2007-01-12",110.925003
"9","2007-01-16",110.75
"10","2007-01-17",110.75
"11","2007-01-18",110.425003
"12","2007-01-19",110.699997
"13","2007-01-22",110.5
"14","2007-01-23",110.449997
"15","2007-01-24",111.699997
"16","2007-01-25",112.300003
"17","2007-01-26",112.550003
"18","2007-01-29",112.5
"19","2007-01-30",113.074997
"20","2007-01-31",113.400002
"21","2007-02-01",113.824997
"22","2007-02-02",114.650002
"23","2007-02-05",114.900002
"24","2007-02-06",113.074997
"25","2007-02-07",112.949997
"26","2007-02-08",111.375
"27","2007-02-09",111.550003
"28","2007-02-12",110.275002
"29","2007-02-13",110.625
"30","2007-02-14",110.375
"31","2007-02-15",110.974998
"32","2007-02-16",112.324997
"33","2007-02-20",113.5
"34","2007-02-21",114.099998
"35","2007-02-22",118.574997
"36","2007-02-23",118
"37","2007-02-26",117.5
"38","2007-02-27",113.5
"39","2007-02-28",116.25
"40","2007-03-01",116.199997
"41","2007-03-02",115.224998
"42","2007-03-05",113.375
"43","2007-03-06",114.75
"44","2007-03-07",116
"45","2007-03-08",116.25
"46","2007-03-09",117.5
"47","2007-03-12",118.724998
"48","2007-03-13",119.099998
"49","2007-03-14",119.75
"50","2007-03-15",118.925003
"51","2007-03-16",122.800003
"52","2007-03-19",122.449997
"53","2007-03-20",123.699997
"54","2007-03-21",123.5
"55","2007-03-22",127.300003
"56","2007-03-23",129.824997
"57","2007-03-26",128.574997
"58","2007-03-27",127.675003
"59","2007-03-28",127.324997
"60","2007-03-29",128.75
"61","2007-03-30",130
"62","2007-04-02",132.425003
"63","2007-04-03",134.324997
"64","2007-04-04",133.725006
"65","2007-04-05",134.475006
"66","2007-04-09",136.75
"67","2007-04-10",134.800003
"68","2007-04-11",132.774994
"69","2007-04-12",129.475006
"70","2007-04-13",130.274994
"71","2007-04-16",132.199997
"72","2007-04-17",130.75
"73","2007-04-18",135.649994
"74","2007-04-19",134.675003
"75","2007-04-20",133.925003
"76","2007-04-23",136.274994
"77","2007-04-24",135.675003
"78","2007-04-25",139.350006
"79","2007-04-26",139.600006
"80","2007-04-27",140.125
"81","2007-04-30",142.875
"82","2007-05-01",141.875
"83","2007-05-02",141.375
"84","2007-05-03",141.774994
"85","2007-05-04",141.75
"86","2007-05-07",144.949997
"87","2007-05-08",145.074997
"88","2007-05-09",145.350006
"89","2007-05-10",142.925003
"90","2007-05-11",144.475006
"91","2007-05-14",146.024994
"92","2007-05-15",143.574997
"93","2007-05-16",145
"94","2007-05-17",147.5
"95","2007-05-18",147.850006
"96","2007-05-21",147.5
"97","2007-05-22",160.625
"98","2007-05-23",160.149994
"99","2007-05-24",157.625
"100","2007-05-25",159.024994
"101","2007-05-29",160.800003
"102","2007-05-30",160.25
"103","2007-05-31",160.699997
"104","2007-06-01",160.574997
"105","2007-06-04",161.225006
"106","2007-06-05",161.625
"107","2007-06-06",159.25
"108","2007-06-07",156.225006
"109","2007-06-08",158.675003
"110","2007-06-11",159.949997
"111","2007-06-12",159.949997
"112","2007-06-13",161.824997
"113","2007-06-14",165.949997
"114","2007-06-15",169.675003
"115","2007-06-18",174.875
"116","2007-06-19",175
"117","2007-06-20",171.800003
"118","2007-06-21",176.324997
"119","2007-06-22",174.125
"120","2007-06-25",174.375
"121","2007-06-26",170.649994
"122","2007-06-27",172.324997
"123","2007-06-28",174.625
"124","2007-06-29",174.774994
"125","2007-07-02",177.050003
"126","2007-07-03",179.574997
"127","2007-07-05",182.199997
"128","2007-07-06",180.675003
"129","2007-07-09",182.449997
"130","2007-07-10",182.425003
"131","2007-07-11",184.600006
"132","2007-07-12",184.875
"133","2007-07-13",185
"134","2007-07-16",178.449997
"135","2007-07-17",180.550003
"136","2007-07-18",183.699997
"137","2007-07-19",186.875
"138","2007-07-20",184.425003
"139","2007-07-23",184.975006
"140","2007-07-24",180.574997
"141","2007-07-25",185.175003
"142","2007-07-26",181.975006
"143","2007-07-27",179.199997
"144","2007-07-30",179.850006
"145","2007-07-31",181.725006
"146","2007-08-01",177.5
"147","2007-08-02",183.600006
"148","2007-08-03",177
"149","2007-08-06",174.5
"150","2007-08-07",170
"151","2007-08-08",162.75
"152","2007-08-09",163.449997
"153","2007-08-10",167.5
"154","2007-08-13",177.175003
"155","2007-08-14",165.975006
"156","2007-08-15",165.949997
"157","2007-08-16",158.774994
"158","2007-08-17",170.5
"159","2007-08-20",169.824997
"160","2007-08-21",170.050003
"161","2007-08-22",174.875
"162","2007-08-23",172
"163","2007-08-24",172.300003
"164","2007-08-27",171.550003
"165","2007-08-28",166.875
"166","2007-08-29",170
"167","2007-08-30",167.25
"168","2007-08-31",170.175003
"169","2007-09-04",166.725006
"170","2007-09-05",165.649994
"171","2007-09-06",163.375
"172","2007-09-07",162.975006
"173","2007-09-10",160.774994
"174","2007-09-11",166.625
"175","2007-09-12",164.399994
"176","2007-09-13",169.300003
"177","2007-09-14",167.949997
"178","2007-09-17",168.975006
"179","2007-09-18",177.475006
"180","2007-09-19",179.5
"181","2007-09-20",174.149994
"182","2007-09-21",178.274994
"183","2007-09-24",181.25
"184","2007-09-25",183.449997
"185","2007-09-26",175.949997
"186","2007-09-27",182.125
"187","2007-09-28",176.024994
"188","2007-10-01",181.925003
"189","2007-10-02",178.425003
"190","2007-10-03",180.225006
"191","2007-10-04",178.800003
"192","2007-10-05",176.875
"193","2007-10-08",178.574997
"194","2007-10-09",179.550003
"195","2007-10-10",175.725006
"196","2007-10-11",177.800003
"197","2007-10-12",180.399994
"198","2007-10-15",183.699997
"199","2007-10-16",183.024994
"200","2007-10-17",182.199997
"201","2007-10-18",180.675003
"202","2007-10-19",174.050003
"203","2007-10-22",168.949997
"204","2007-10-23",171.100006
"205","2007-10-24",170.850006
"206","2007-10-25",170.649994
"207","2007-10-26",174.774994
"208","2007-10-29",175.5
"209","2007-10-30",173.550003
"210","2007-10-31",173.975006
"211","2007-11-01",168.850006
"212","2007-11-02",164.949997
"213","2007-11-05",173.699997
"214","2007-11-06",179.800003
"215","2007-11-07",177.25
"216","2007-11-08",177.375
"217","2007-11-09",174.824997
"218","2007-11-12",171.550003
"219","2007-11-13",174.75
"220","2007-11-14",173.274994
"221","2007-11-15",172.600006
"222","2007-11-16",172.449997
"223","2007-11-19",171.5
"224","2007-11-20",172
"225","2007-11-21",168.800003
"226","2007-11-23",176.949997
"227","2007-11-26",175.449997
"228","2007-11-27",177.300003
"229","2007-11-28",178.949997
"230","2007-11-29",182.300003
"231","2007-11-30",180.5
"232","2007-12-03",179.100006
"233","2007-12-04",177.399994
"234","2007-12-05",179.600006
"235","2007-12-06",182.75
"236","2007-12-07",194.5
"237","2007-12-10",193.75
"238","2007-12-11",188.350006
"239","2007-12-12",194.050003
"240","2007-12-13",192.850006
"241","2007-12-14",192
"242","2007-12-17",190.550003
"243","2007-12-18",189.199997
"244","2007-12-19",186.399994
"245","2007-12-20",183.199997
"246","2007-12-21",180.100006
"247","2007-12-24",179
"248","2007-12-26",184.5
"249","2007-12-27",184
"250","2007-12-28",187.050003
"251","2007-12-31",185.149994
"252","2008-01-02",188.100006
"253","2008-01-03",192
"254","2008-01-04",184.899994
"255","2008-01-07",181.199997
"256","2008-01-08",180.300003
"257","2008-01-09",172
"258","2008-01-10",163
"259","2008-01-11",164.850006
"260","2008-01-14",165
"261","2008-01-15",161.75
"262","2008-01-16",153.350006
"263","2008-01-17",153.949997
"264","2008-01-18",151.550003
"265","2008-01-22",147.600006
"266","2008-01-23",151.899994
"267","2008-01-24",153.75
"268","2008-01-25",155
"269","2008-01-28",160.75
"270","2008-01-29",165.699997
"271","2008-01-30",174.050003
"272","2008-01-31",171.550003
"273","2008-02-01",169.699997
"274","2008-02-04",177.050003
"275","2008-02-05",172.899994
"276","2008-02-06",176.399994
"277","2008-02-07",178.699997
"278","2008-02-08",176.5
"279","2008-02-11",166.850006
"280","2008-02-12",167.399994
"281","2008-02-13",168.550003
"282","2008-02-14",172.899994
"283","2008-02-15",171.25
"284","2008-02-19",173.75
"285","2008-02-20",174
"286","2008-02-21",172
"287","2008-02-22",166.75
"288","2008-02-25",169.75
"289","2008-02-26",171.600006
"290","2008-02-27",169.050003
"291","2008-02-28",165
"292","2008-02-29",163.600006
"293","2008-03-03",163.050003
"294","2008-03-04",165.25
"295","2008-03-05",165.300003
"296","2008-03-06",162.949997
"297","2008-03-07",161.949997
"298","2008-03-10",157.449997
"299","2008-03-11",158.25
"300","2008-03-12",159.899994
"301","2008-03-13",161.149994
"302","2008-03-14",157.149994
"303","2008-03-17",152.350006
"304","2008-03-18",152.550003
"305","2008-03-19",147.149994
"306","2008-03-20",150
"307","2008-03-24",158.050003
"308","2008-03-25",156.550003
"309","2008-03-26",154.600006
"310","2008-03-27",155.350006
"311","2008-03-28",152.199997
"312","2008-03-31",153.800003
"313","2008-04-01",158.300003
"314","2008-04-02",157.75
"315","2008-04-03",157.5
"316","2008-04-04",157.25
"317","2008-04-07",157.050003
"318","2008-04-08",156.399994
"319","2008-04-09",154.899994
"320","2008-04-10",155
"321","2008-04-11",151.800003
"322","2008-04-14",154.800003
"323","2008-04-15",157.5
"324","2008-04-16",159.75
"325","2008-04-17",161.550003
"326","2008-04-18",162.399994
"327","2008-04-21",162.350006
"328","2008-04-22",157.399994
"329","2008-04-23",157.600006
"330","2008-04-24",154.550003
"331","2008-04-25",155.600006
"332","2008-04-28",162.850006
"333","2008-04-29",158.699997
"334","2008-04-30",162.5
"335","2008-05-01",167.449997
"336","2008-05-02",168.899994
"337","2008-05-05",168.699997
"338","2008-05-06",172
"339","2008-05-07",169.25
"340","2008-05-08",168.949997
"341","2008-05-09",171.75
"342","2008-05-12",174.949997
"343","2008-05-13",174.800003
"344","2008-05-14",174.600006
"345","2008-05-15",177.699997
"346","2008-05-16",181.449997
"347","2008-05-19",187.550003
"348","2008-05-20",183.75
"349","2008-05-21",189.5
"350","2008-05-22",183.600006
"351","2008-05-23",178.550003
"352","2008-05-27",178.5
"353","2008-05-28",179.899994
"354","2008-05-29",177.949997
"355","2008-05-30",180
"356","2008-06-02",178.899994
"357","2008-06-03",182.449997
"358","2008-06-04",184.699997
"359","2008-06-05",186.199997
"360","2008-06-06",187.050003
"361","2008-06-09",190.199997
"362","2008-06-10",183.350006
"363","2008-06-11",180.699997
"364","2008-06-12",178.600006
"365","2008-06-13",181.649994
"366","2008-06-16",182.300003
"367","2008-06-17",186.75
"368","2008-06-18",186
"369","2008-06-19",188.75
"370","2008-06-20",187.149994
"371","2008-06-23",192.949997
"372","2008-06-24",188.75
"373","2008-06-25",190.149994
"374","2008-06-26",188.300003
"375","2008-06-27",185
"376","2008-06-30",185.399994
"377","2008-07-01",188
"378","2008-07-02",180.050003
"379","2008-07-03",175
"380","2008-07-07",173.25
"381","2008-07-08",171.699997
"382","2008-07-09",172.75
"383","2008-07-10",179.300003
"384","2008-07-11",181
"385","2008-07-14",179.800003
"386","2008-07-15",178
"387","2008-07-16",176.100006
"388","2008-07-17",177.100006
"389","2008-07-18",176.649994
"390","2008-07-21",179.850006
"391","2008-07-22",178.899994
"392","2008-07-23",180.399994
"393","2008-07-24",175.050003
"394","2008-07-25",174.399994
"395","2008-07-28",175.350006
"396","2008-07-29",172.949997
"397","2008-07-30",178
"398","2008-07-31",172.899994
"399","2008-08-01",181.25
"400","2008-08-04",167.850006
"401","2008-08-05",168.949997
"402","2008-08-06",170.25
"403","2008-08-07",167.800003
"404","2008-08-08",164.300003
"405","2008-08-11",165.550003
"406","2008-08-12",165.699997
"407","2008-08-13",171.75
"408","2008-08-14",173.449997
"409","2008-08-15",170.300003
"410","2008-08-18",172.199997
"411","2008-08-19",170.600006
"412","2008-08-20",171.550003
"413","2008-08-21",173.100006
"414","2008-08-22",173.25
"415","2008-08-25",172.550003
"416","2008-08-26",172.649994
"417","2008-08-27",173.399994
"418","2008-08-28",174.949997
"419","2008-08-29",174
"420","2008-09-02",170.050003
"421","2008-09-03",169.550003
"422","2008-09-04",167.550003
"423","2008-09-05",165.300003
"424","2008-09-08",165.949997
"425","2008-09-09",157.149994
"426","2008-09-10",159.399994
"427","2008-09-11",158.399994
"428","2008-09-12",162.800003
"429","2008-09-15",158.25
"430","2008-09-16",157
"431","2008-09-17",148.949997
"432","2008-09-18",150.300003
"433","2008-09-19",156.300003
"434","2008-09-22",159.149994
"435","2008-09-23",153.850006
"436","2008-09-24",156
"437","2008-09-25",157.149994
"438","2008-09-26",154.649994
"439","2008-09-29",141.100006
"440","2008-09-30",148.300003
"441","2008-10-01",148.850006
"442","2008-10-02",138.850006
"443","2008-10-03",140.699997
"444","2008-10-06",129.149994
"445","2008-10-07",121.099998
"446","2008-10-08",121.699997
"447","2008-10-09",111.650002
"448","2008-10-10",106.150002
"449","2008-10-13",119.75
"450","2008-10-14",125.099998
"451","2008-10-15",114.449997
"452","2008-10-16",117.800003
"453","2008-10-17",122.300003
"454","2008-10-20",129.649994
"455","2008-10-21",123.900002
"456","2008-10-22",116.150002
"457","2008-10-23",114.900002
"458","2008-10-24",108.300003
"459","2008-10-27",104.400002
"460","2008-10-28",109.300003
"461","2008-10-29",115
"462","2008-10-30",118.75
"463","2008-10-31",123.699997
"464","2008-11-03",122.849998
"465","2008-11-04",129.149994
"466","2008-11-05",124.849998
"467","2008-11-06",116.5
"468","2008-11-07",120.150002
"469","2008-11-10",122
"470","2008-11-11",118.400002
"471","2008-11-12",109.25
"472","2008-11-13",111.699997
"473","2008-11-14",108.400002
"474","2008-11-17",111
"475","2008-11-18",109.25
"476","2008-11-19",99.400002
"477","2008-11-20",83.550003
"478","2008-11-21",89.849998
"479","2008-11-24",95.300003
"480","2008-11-25",95.699997
"481","2008-11-26",100.699997
"482","2008-11-28",100.650002
"483","2008-12-01",91.150002
"484","2008-12-02",97.550003
"485","2008-12-03",97.449997
"486","2008-12-04",91.949997
"487","2008-12-05",94.25
"488","2008-12-08",96.449997
"489","2008-12-09",97.099998
"490","2008-12-10",102.599998
"491","2008-12-11",99.550003
"492","2008-12-12",100.349998
"493","2008-12-15",97.5
"494","2008-12-16",102.349998
"495","2008-12-17",105.150002
"496","2008-12-18",101.699997
"497","2008-12-19",102.099998
"498","2008-12-22",95.099998
"499","2008-12-23",93.949997
"500","2008-12-24",96.199997
"501","2008-12-26",95.25
"502","2008-12-29",89.949997
"503","2008-12-30",89.349998
"504","2008-12-31",91.599998
"505","2009-01-02",100.199997
"506","2009-01-05",104.800003
"507","2009-01-06",110.699997
"508","2009-01-07",108.75
"509","2009-01-08",111
"510","2009-01-09",109.650002
"511","2009-01-12",105.699997
"512","2009-01-13",107.449997
"513","2009-01-14",104.5
"514","2009-01-15",107.349998
"515","2009-01-16",104.25
"516","2009-01-20",96.849998
"517","2009-01-21",100.349998
"518","2009-01-22",99.150002
"519","2009-01-23",98.900002
"520","2009-01-26",96.400002
"521","2009-01-27",93.550003
"522","2009-01-28",95.5
"523","2009-01-29",97.349998
"524","2009-01-30",96.300003
"525","2009-02-02",93.150002
"526","2009-02-03",93.75
"527","2009-02-04",95.099998
"528","2009-02-05",95.699997
"529","2009-02-06",97.099998
"530","2009-02-09",99.75
"531","2009-02-10",94.050003
"532","2009-02-11",93.300003
"533","2009-02-12",93.599998
"534","2009-02-13",92.75
"535","2009-02-17",86.300003
"536","2009-02-18",79.25
"537","2009-02-19",80.199997
"538","2009-02-20",76.800003
"539","2009-02-23",70.900002
"540","2009-02-24",72.900002
"541","2009-02-25",73.5
"542","2009-02-26",79.900002
"543","2009-02-27",83.599998
"544","2009-03-02",70.099998
"545","2009-03-03",67.400002
"546","2009-03-04",70.25
"547","2009-03-05",63.849998
"548","2009-03-06",63.900002
"549","2009-03-09",62.150002
"550","2009-03-10",66.150002
"551","2009-03-11",66.699997
"552","2009-03-12",71.550003
"553","2009-03-13",71
"554","2009-03-16",71.699997
"555","2009-03-17",77.199997
"556","2009-03-18",78
"557","2009-03-19",78.349998
"558","2009-03-20",71.800003
"559","2009-03-23",72.5
"560","2009-03-24",71.150002
"561","2009-03-25",76.650002
"562","2009-03-26",79.050003
"563","2009-03-27",76.050003
"564","2009-03-30",71.300003
"565","2009-03-31",70.449997
"566","2009-04-01",72.099998
"567","2009-04-02",76.650002
"568","2009-04-03",78.349998
"569","2009-04-06",77.550003
"570","2009-04-07",77.949997
"571","2009-04-08",82
"572","2009-04-09",87.699997
"573","2009-04-13",88.400002
"574","2009-04-14",87.300003
"575","2009-04-15",78.400002
"576","2009-04-16",81.949997
"577","2009-04-17",81.849998
"578","2009-04-20",79.349998
"579","2009-04-21",80.75
"580","2009-04-22",76.349998
"581","2009-04-23",75.949997
"582","2009-04-24",76.699997
"583","2009-04-27",72.900002
"584","2009-04-28",74.25
"585","2009-04-29",77.400002
"586","2009-04-30",78.300003
"587","2009-05-01",85.75
"588","2009-05-04",91.349998
"589","2009-05-05",91.25
"590","2009-05-06",96.25
"591","2009-05-07",97.5
"592","2009-05-08",101.75
"593","2009-05-11",98.800003
"594","2009-05-12",100
"595","2009-05-13",94.550003
"596","2009-05-14",95.050003
"597","2009-05-15",99.050003
"598","2009-05-18",100.25
"599","2009-05-19",105.5
"600","2009-05-20",104.349998
"601","2009-05-21",103.150002
"602","2009-05-22",101.75
"603","2009-05-26",104.550003
"604","2009-05-27",104.5
"605","2009-05-28",107.300003
"606","2009-05-29",112.699997
"607","2009-06-01",114.949997
"608","2009-06-02",112.5
"609","2009-06-03",106.099998
"610","2009-06-04",105.199997
"611","2009-06-05",104
"612","2009-06-08",102.300003
"613","2009-06-09",101.199997
"614","2009-06-10",103.849998
"615","2009-06-11",106.449997
"616","2009-06-12",102.5
"617","2009-06-15",95
"618","2009-06-16",90.050003
"619","2009-06-17",86.150002
"620","2009-06-18",85.150002
"621","2009-06-19",85.150002
"622","2009-06-22",79.449997
"623","2009-06-23",79.449997
"624","2009-06-24",83.400002
"625","2009-06-25",85.550003
"626","2009-06-26",85.849998
"627","2009-06-29",84.75
"628","2009-06-30",80.699997
"629","2009-07-01",83.25
"630","2009-07-02",82.5
"631","2009-07-06",78.550003
"632","2009-07-07",75.449997
"633","2009-07-08",76.449997
"634","2009-07-09",76.5
"635","2009-07-10",75.800003
"636","2009-07-13",78.25
"637","2009-07-14",77.050003
"638","2009-07-15",78.199997
"639","2009-07-16",80.599998
"640","2009-07-17",79.849998
"641","2009-07-20",79.699997
"642","2009-07-21",80.800003
"643","2009-07-22",79.75
"644","2009-07-23",79.650002
"645","2009-07-24",81.099998
"646","2009-07-27",84.949997
"647","2009-07-28",83.900002
"648","2009-07-29",83.900002
"649","2009-07-30",87.349998
"650","2009-07-31",88.949997
"651","2009-08-03",91.900002
"652","2009-08-04",92.199997
"653","2009-08-05",93.150002
"654","2009-08-06",89.949997
"655","2009-08-07",90.150002
"656","2009-08-10",90.300003
"657","2009-08-11",84.900002
"658","2009-08-12",84.400002
"659","2009-08-13",85.800003
"660","2009-08-14",83.699997
"661","2009-08-17",78.75
"662","2009-08-18",80.900002
"663","2009-08-19",80.550003
"664","2009-08-20",80.650002
"665","2009-08-21",81.5
"666","2009-08-24",83.300003
"667","2009-08-25",82.650002
"668","2009-08-26",82.599998
"669","2009-08-27",80.599998
"670","2009-08-28",81.099998
"671","2009-08-31",80.400002
"672","2009-09-01",78.599998
"673","2009-09-02",77.400002
"674","2009-09-03",78.5
"675","2009-09-04",80.75
"676","2009-09-08",79.949997
"677","2009-09-09",79.800003
"678","2009-09-10",80.5
"679","2009-09-11",79.800003
"680","2009-09-14",80
"681","2009-09-15",82
"682","2009-09-16",84.800003
"683","2009-09-17",84.650002
"684","2009-09-18",86.349998
"685","2009-09-21",85.400002
"686","2009-09-22",86.599998
"687","2009-09-23",86.050003
"688","2009-09-24",82.5
"689","2009-09-25",80.400002
"690","2009-09-28",80.550003
"691","2009-09-29",80
"692","2009-09-30",78.25
"693","2009-10-01",76.150002
"694","2009-10-02",74.699997
"695","2009-10-05",75.550003
"696","2009-10-06",78.400002
"697","2009-10-07",79.75
"698","2009-10-08",81.599998
"699","2009-10-09",80.349998
"700","2009-10-12",80.800003
"701","2009-10-13",80.150002
"702","2009-10-14",81.5
"703","2009-10-15",82.5
"704","2009-10-16",83.949997
"705","2009-10-19",85.599998
"706","2009-10-20",84
"707","2009-10-21",83.75
"708","2009-10-22",82.75
"709","2009-10-23",80.5
"710","2009-10-26",78.25
"711","2009-10-27",76.599998
"712","2009-10-28",73.800003
"713","2009-10-29",80.599998
"714","2009-10-30",77.599998
"715","2009-11-02",74.25
"716","2009-11-03",74.150002
"717","2009-11-04",74.599998
"718","2009-11-05",75.449997
"719","2009-11-06",76.75
"720","2009-11-09",78
"721","2009-11-10",76.5
"722","2009-11-11",76.949997
"723","2009-11-12",76.099998
"724","2009-11-13",77.699997
"725","2009-11-16",80.099998
"726","2009-11-17",80.900002
"727","2009-11-18",83.599998
"728","2009-11-19",85.400002
"729","2009-11-20",85.75
"730","2009-11-23",84.800003
"731","2009-11-24",85.150002
"732","2009-11-25",84.849998
"733","2009-11-27",83.050003
"734","2009-11-30",83.199997
"735","2009-12-01",85
"736","2009-12-02",84.800003
"737","2009-12-03",84.449997
"738","2009-12-04",82.900002
"739","2009-12-07",82.349998
"740","2009-12-08",79.199997
"741","2009-12-09",79
"742","2009-12-10",79.099998
"743","2009-12-11",79.349998
"744","2009-12-14",80
"745","2009-12-15",76.949997
"746","2009-12-16",76
"747","2009-12-17",75.900002
"748","2009-12-18",75.199997
"749","2009-12-21",75.849998
"750","2009-12-22",75.849998
"751","2009-12-23",74.949997
"752","2009-12-24",74.900002
"753","2009-12-28",74.699997
"754","2009-12-29",74.300003
"755","2009-12-30",74.150002
"756","2009-12-31",73.300003
"757","2010-01-04",74.150002
"758","2010-01-05",76.5
"759","2010-01-06",78.150002
"760","2010-01-07",78.550003
"761","2010-01-08",82.900002
"762","2010-01-11",88.150002
"763","2010-01-12",87.599998
"764","2010-01-13",88.349998
"765","2010-01-14",90.199997
"766","2010-01-15",89.699997
