"","date","PNFP"
"86","2007-05-07",30.120001
"87","2007-05-08",30.190001
"88","2007-05-09",29.99
"89","2007-05-10",29.25
"90","2007-05-11",29.57
"91","2007-05-14",29.16
"92","2007-05-15",29
"93","2007-05-16",28.84
"94","2007-05-17",28.68
"95","2007-05-18",28.58
"96","2007-05-21",28.74
"97","2007-05-22",29.08
"98","2007-05-23",28.950001
"99","2007-05-24",28.360001
"100","2007-05-25",28.4
"101","2007-05-29",28.889999
"102","2007-05-30",29.08
"103","2007-05-31",29.549999
"104","2007-06-01",29.860001
"105","2007-06-04",30.24
"106","2007-06-05",29.82
"107","2007-06-06",30.16
"108","2007-06-07",29.969999
"109","2007-06-08",30.040001
"110","2007-06-11",29.65
"111","2007-06-12",29.360001
"112","2007-06-13",29.57
"113","2007-06-14",29.459999
"114","2007-06-15",30.15
"115","2007-06-18",30.08
"116","2007-06-19",30.139999
"117","2007-06-20",29.9
"118","2007-06-21",29.98
"119","2007-06-22",29.74
"120","2007-06-25",29.09
"121","2007-06-26",29.07
"122","2007-06-27",29.370001
"123","2007-06-28",29.85
"124","2007-06-29",29.360001
"125","2007-07-02",29.76
"126","2007-07-03",29.5
"127","2007-07-05",29.290001
"128","2007-07-06",29.58
"129","2007-07-09",29.190001
"130","2007-07-10",28.01
"131","2007-07-11",28.129999
"132","2007-07-12",29
"133","2007-07-13",28.809999
"134","2007-07-16",28.35
"135","2007-07-17",28.559999
"136","2007-07-18",28.67
"137","2007-07-19",27.860001
"138","2007-07-20",27
"139","2007-07-23",26.370001
"140","2007-07-24",25.540001
"141","2007-07-25",25.790001
"142","2007-07-26",24.450001
"143","2007-07-27",23.690001
"144","2007-07-30",24.09
"145","2007-07-31",24.110001
"146","2007-08-01",23.940001
"147","2007-08-02",23.700001
"148","2007-08-03",22.15
"149","2007-08-06",23.120001
"150","2007-08-07",24.32
"151","2007-08-08",26.27
"152","2007-08-09",27.059999
"153","2007-08-10",27.780001
"154","2007-08-13",25.870001
"155","2007-08-14",25.49
"156","2007-08-15",25.09
"157","2007-08-16",26.4
"158","2007-08-17",28.450001
"159","2007-08-20",27.719999
"160","2007-08-21",28.99
"161","2007-08-22",29.620001
"162","2007-08-23",29.200001
"163","2007-08-24",29.450001
"164","2007-08-27",29.059999
"165","2007-08-28",28.5
"166","2007-08-29",28.469999
"167","2007-08-30",28.379999
"168","2007-08-31",28.6
"169","2007-09-04",28.639999
"170","2007-09-05",28.51
"171","2007-09-06",28.98
"172","2007-09-07",28.16
"173","2007-09-10",28.110001
"174","2007-09-11",28.82
"175","2007-09-12",28.190001
"176","2007-09-13",28.559999
"177","2007-09-14",28.709999
"178","2007-09-17",28.51
"179","2007-09-18",30.049999
"180","2007-09-19",31.209999
"181","2007-09-20",30.43
"182","2007-09-21",30.190001
"183","2007-09-24",30.25
"184","2007-09-25",29.809999
"185","2007-09-26",29.690001
"186","2007-09-27",29.85
"187","2007-09-28",28.82
"188","2007-10-01",30.02
"189","2007-10-02",30.08
"190","2007-10-03",29.540001
"191","2007-10-04",30.01
"192","2007-10-05",30.629999
"193","2007-10-08",30.450001
"194","2007-10-09",30.620001
"195","2007-10-10",30.790001
"196","2007-10-11",29.870001
"197","2007-10-12",30.52
"198","2007-10-15",28.860001
"199","2007-10-16",28.780001
"200","2007-10-17",28.59
"201","2007-10-18",28.35
"202","2007-10-19",26.65
"203","2007-10-22",27.940001
"204","2007-10-23",28.280001
"205","2007-10-24",27.83
"206","2007-10-25",27.950001
"207","2007-10-26",29.35
"208","2007-10-29",29.52
"209","2007-10-30",28.879999
"210","2007-10-31",29.190001
"211","2007-11-01",27.549999
"212","2007-11-02",26.99
"213","2007-11-05",26.379999
"214","2007-11-06",27.389999
"215","2007-11-07",26.040001
"216","2007-11-08",27.17
"217","2007-11-09",27.99
"218","2007-11-12",27.4
"219","2007-11-13",28.65
"220","2007-11-14",28.620001
"221","2007-11-15",28.34
"222","2007-11-16",28.17
"223","2007-11-19",27.299999
"224","2007-11-20",27.09
"225","2007-11-21",27.74
"226","2007-11-23",28.549999
"227","2007-11-26",27.32
"228","2007-11-27",27.92
"229","2007-11-28",29.75
"230","2007-11-29",29.73
"231","2007-11-30",29.129999
"232","2007-12-03",28.02
"233","2007-12-04",27.780001
"234","2007-12-05",28.4
"235","2007-12-06",29.5
"236","2007-12-07",28.969999
"237","2007-12-10",28.940001
"238","2007-12-11",27.190001
"239","2007-12-12",27.620001
"240","2007-12-13",27.67
"241","2007-12-14",26.68
"242","2007-12-17",26.51
"243","2007-12-18",27.450001
"244","2007-12-19",27.309999
"245","2007-12-20",25.5
"246","2007-12-21",27.02
"247","2007-12-24",26.950001
"248","2007-12-26",27.139999
"249","2007-12-27",25.51
"250","2007-12-28",25.440001
"251","2007-12-31",25.42
"252","2008-01-02",24.459999
"253","2008-01-03",24.18
"254","2008-01-04",23.02
"255","2008-01-07",22.93
"256","2008-01-08",22.030001
"257","2008-01-09",22.17
"258","2008-01-10",22.92
"259","2008-01-11",22.190001
"260","2008-01-14",22.41
"261","2008-01-15",22.08
"262","2008-01-16",22.549999
"263","2008-01-17",21.950001
"264","2008-01-18",21.51
"265","2008-01-22",21.389999
"266","2008-01-23",24.27
"267","2008-01-24",24.83
"268","2008-01-25",24.18
"269","2008-01-28",23.969999
"270","2008-01-29",23.700001
"271","2008-01-30",22.51
"272","2008-01-31",22.35
"273","2008-02-01",23.99
"274","2008-02-04",23.700001
"275","2008-02-05",23.15
"276","2008-02-06",23.120001
"277","2008-02-07",23.940001
"278","2008-02-08",23.389999
"279","2008-02-11",22.950001
"280","2008-02-12",23.24
"281","2008-02-13",24.190001
"282","2008-02-14",23.02
"283","2008-02-15",23.42
"284","2008-02-19",23.049999
"285","2008-02-20",23.48
"286","2008-02-21",23.07
"287","2008-02-22",23.299999
"288","2008-02-25",24.059999
"289","2008-02-26",24.58
"290","2008-02-27",23.610001
"291","2008-02-28",23.309999
"292","2008-02-29",22.940001
"293","2008-03-03",22.549999
"294","2008-03-04",22.110001
"295","2008-03-05",21.6
"296","2008-03-06",21
"297","2008-03-07",21.41
"298","2008-03-10",21.08
"299","2008-03-11",22.48
"300","2008-03-12",22.200001
"301","2008-03-13",23.26
"302","2008-03-14",23.059999
"303","2008-03-17",23.389999
"304","2008-03-18",25
"305","2008-03-19",24.33
"306","2008-03-20",25.809999
"307","2008-03-24",26.379999
"308","2008-03-25",26.620001
"309","2008-03-26",26.379999
"310","2008-03-27",25.76
"311","2008-03-28",25.41
"312","2008-03-31",25.6
"313","2008-04-01",27.059999
"314","2008-04-02",26.940001
"315","2008-04-03",26.58
"316","2008-04-04",25.790001
"317","2008-04-07",25.42
"318","2008-04-08",25.35
"319","2008-04-09",24.190001
"320","2008-04-10",24.4
"321","2008-04-11",24.07
"322","2008-04-14",23.02
"323","2008-04-15",23.790001
"324","2008-04-16",26.620001
"325","2008-04-17",27.52
"326","2008-04-18",27.809999
"327","2008-04-21",26.85
"328","2008-04-22",26.610001
"329","2008-04-23",26.49
"330","2008-04-24",27.34
"331","2008-04-25",27.639999
"332","2008-04-28",29.049999
"333","2008-04-29",27.809999
"334","2008-04-30",27.1
"335","2008-05-01",28.209999
"336","2008-05-02",28.25
"337","2008-05-05",27.870001
"338","2008-05-06",28.27
"339","2008-05-07",26.690001
"340","2008-05-08",26
"341","2008-05-09",26.299999
"342","2008-05-12",27.209999
"343","2008-05-13",27.110001
"344","2008-05-14",26.83
"345","2008-05-15",26.73
"346","2008-05-16",26.639999
"347","2008-05-19",26.15
"348","2008-05-20",26.07
"349","2008-05-21",26.25
"350","2008-05-22",26.76
"351","2008-05-23",26.799999
"352","2008-05-27",27.75
"353","2008-05-28",27
"354","2008-05-29",27.370001
"355","2008-05-30",26.889999
"356","2008-06-02",25.93
"357","2008-06-03",25.799999
"358","2008-06-04",25.309999
"359","2008-06-05",26.370001
"360","2008-06-06",25.040001
"361","2008-06-09",24.93
"362","2008-06-10",25.309999
"363","2008-06-11",24.5
"364","2008-06-12",24.74
"365","2008-06-13",24.32
"366","2008-06-16",24.950001
"367","2008-06-17",23.67
"368","2008-06-18",23.040001
"369","2008-06-19",23.379999
"370","2008-06-20",23.209999
"371","2008-06-23",22.76
"372","2008-06-24",22.870001
"373","2008-06-25",23.51
"374","2008-06-26",22.280001
"375","2008-06-27",21.5
"376","2008-06-30",20.09
"377","2008-07-01",20.09
"378","2008-07-02",19.629999
"379","2008-07-03",19.92
"380","2008-07-07",19.65
"381","2008-07-08",21.809999
"382","2008-07-09",20.17
"383","2008-07-10",20.34
"384","2008-07-11",20.440001
"385","2008-07-14",21.15
"386","2008-07-15",22.129999
"387","2008-07-16",24.35
"388","2008-07-17",24.450001
"389","2008-07-18",25.059999
"390","2008-07-21",23.5
"391","2008-07-22",25.049999
"392","2008-07-23",25.02
"393","2008-07-24",25.68
"394","2008-07-25",25.83
"395","2008-07-28",23.34
"396","2008-07-29",25.700001
"397","2008-07-30",25.610001
"398","2008-07-31",25.209999
"399","2008-08-01",25.889999
"400","2008-08-04",24.969999
"401","2008-08-05",25.559999
"402","2008-08-06",25.48
"403","2008-08-07",25.530001
"404","2008-08-08",25.85
"405","2008-08-11",27.15
"406","2008-08-12",26.24
"407","2008-08-13",26.16
"408","2008-08-14",26.92
"409","2008-08-15",27.200001
"410","2008-08-18",26.040001
"411","2008-08-19",24.700001
"412","2008-08-20",24.549999
"413","2008-08-21",23.76
"414","2008-08-22",24.969999
"415","2008-08-25",24.450001
"416","2008-08-26",24.959999
"417","2008-08-27",25.459999
"418","2008-08-28",25.389999
"419","2008-08-29",25.32
"420","2008-09-02",25.629999
"421","2008-09-03",26.66
"422","2008-09-04",26.040001
"423","2008-09-05",26.93
"424","2008-09-08",27.51
"425","2008-09-09",26.68
"426","2008-09-10",28.280001
"427","2008-09-11",28.17
"428","2008-09-12",27.190001
"429","2008-09-15",26.709999
"430","2008-09-16",28.309999
"431","2008-09-17",27.77
"432","2008-09-18",30.99
"433","2008-09-19",32.25
"434","2008-09-22",31.209999
"435","2008-09-23",29.35
"436","2008-09-24",30.450001
"437","2008-09-25",30.27
"438","2008-09-26",31.299999
"439","2008-09-29",29.75
"440","2008-09-30",30.799999
"441","2008-10-01",31.02
"442","2008-10-02",28.59
"443","2008-10-03",28.540001
"444","2008-10-06",27.629999
"445","2008-10-07",25.049999
"446","2008-10-08",25.700001
"447","2008-10-09",23.059999
"448","2008-10-10",24.959999
"449","2008-10-13",27.969999
"450","2008-10-14",26.950001
"451","2008-10-15",24.98
"452","2008-10-16",28
"453","2008-10-17",26.33
"454","2008-10-20",26.940001
"455","2008-10-21",25.98
"456","2008-10-22",24.889999
"457","2008-10-23",23.389999
"458","2008-10-24",24.52
"459","2008-10-27",24.370001
"460","2008-10-28",27.48
"461","2008-10-29",27.92
"462","2008-10-30",28.68
"463","2008-10-31",29.26
"464","2008-11-03",29.700001
"465","2008-11-04",29.290001
"466","2008-11-05",27.51
"467","2008-11-06",27.07
"468","2008-11-07",28.33
"469","2008-11-10",26.59
"470","2008-11-11",26.26
"471","2008-11-12",25.139999
"472","2008-11-13",27.49
"473","2008-11-14",25.709999
"474","2008-11-17",25.58
"475","2008-11-18",25.889999
"476","2008-11-19",23.780001
"477","2008-11-20",22.32
"478","2008-11-21",24.33
"479","2008-11-24",27.24
"480","2008-11-25",26.709999
"481","2008-11-26",27.610001
"482","2008-11-28",27.5
"483","2008-12-01",23.459999
"484","2008-12-02",25.709999
"485","2008-12-03",26.02
"486","2008-12-04",25.74
"487","2008-12-05",27.450001
"488","2008-12-08",27.790001
"489","2008-12-09",26.68
"490","2008-12-10",26.5
"491","2008-12-11",25.370001
"492","2008-12-12",26.370001
"493","2008-12-15",25.049999
"494","2008-12-16",26.77
"495","2008-12-17",26.75
"496","2008-12-18",27.209999
"497","2008-12-19",26.360001
"498","2008-12-22",26.209999
"499","2008-12-23",26.700001
"500","2008-12-24",26.43
"501","2008-12-26",26.92
"502","2008-12-29",27.17
"503","2008-12-30",29
"504","2008-12-31",29.809999
"505","2009-01-02",29.25
"506","2009-01-05",28.870001
"507","2009-01-06",29.02
"508","2009-01-07",27.09
"509","2009-01-08",26.85
"510","2009-01-09",25.02
"511","2009-01-12",24.76
"512","2009-01-13",24.91
"513","2009-01-14",23.389999
"514","2009-01-15",23.1
"515","2009-01-16",22.18
"516","2009-01-20",20.09
"517","2009-01-21",23.51
"518","2009-01-22",22.24
"519","2009-01-23",22.91
"520","2009-01-26",23.950001
"521","2009-01-27",24.27
"522","2009-01-28",25.15
"523","2009-01-29",24.309999
"524","2009-01-30",23.629999
"525","2009-02-02",24.049999
"526","2009-02-03",23.389999
"527","2009-02-04",23.370001
"528","2009-02-05",24.25
"529","2009-02-06",25.809999
"530","2009-02-09",25.540001
"531","2009-02-10",23.59
"532","2009-02-11",24.41
"533","2009-02-12",24.809999
"534","2009-02-13",23.99
"535","2009-02-17",22.969999
"536","2009-02-18",23.26
"537","2009-02-19",21.309999
"538","2009-02-20",19.41
"539","2009-02-23",18.75
"540","2009-02-24",19.41
"541","2009-02-25",19.1
"542","2009-02-26",20.01
"543","2009-02-27",19.84
"544","2009-03-02",18.08
"545","2009-03-03",17.48
"546","2009-03-04",17.67
"547","2009-03-05",14.76
"548","2009-03-06",13.76
"549","2009-03-09",13.7
"550","2009-03-10",15.38
"551","2009-03-11",15.93
"552","2009-03-12",17.559999
"553","2009-03-13",17.42
"554","2009-03-16",18.280001
"555","2009-03-17",19.780001
"556","2009-03-18",21.139999
"557","2009-03-19",20.780001
"558","2009-03-20",21.690001
"559","2009-03-23",23.17
"560","2009-03-24",21.870001
"561","2009-03-25",23.040001
"562","2009-03-26",25
"563","2009-03-27",23.75
"564","2009-03-30",23.16
"565","2009-03-31",23.709999
"566","2009-04-01",22.49
"567","2009-04-02",23.1
"568","2009-04-03",23.1
"569","2009-04-06",21.98
"570","2009-04-07",20.85
"571","2009-04-08",20.34
"572","2009-04-09",22
"573","2009-04-13",22.27
"574","2009-04-14",20.6
"575","2009-04-15",20.959999
"576","2009-04-16",21.379999
"577","2009-04-17",22.200001
"578","2009-04-20",20.389999
"579","2009-04-21",17.969999
"580","2009-04-22",18.27
"581","2009-04-23",18
"582","2009-04-24",18.73
"583","2009-04-27",17.639999
"584","2009-04-28",17.82
"585","2009-04-29",18.41
"586","2009-04-30",17.84
"587","2009-05-01",16.379999
"588","2009-05-04",17.92
"589","2009-05-05",17.57
"590","2009-05-06",18.92
"591","2009-05-07",18.370001
"592","2009-05-08",19.65
"593","2009-05-11",18.450001
"594","2009-05-12",18
"595","2009-05-13",17.1
"596","2009-05-14",17.41
"597","2009-05-15",16.940001
"598","2009-05-18",17.41
"599","2009-05-19",17.200001
"600","2009-05-20",15.96
"601","2009-05-21",15.82
"602","2009-05-22",14.93
"603","2009-05-26",15.3
"604","2009-05-27",14.45
"605","2009-05-28",14.25
"606","2009-05-29",14.5
"607","2009-06-01",14.27
"608","2009-06-02",13.76
"609","2009-06-03",14.11
"610","2009-06-04",14.9
"611","2009-06-05",14.76
"612","2009-06-08",14.7
"613","2009-06-09",14.69
"614","2009-06-10",14.36
"615","2009-06-11",14.26
"616","2009-06-12",14.43
"617","2009-06-15",14.13
"618","2009-06-16",14.19
"619","2009-06-17",13.63
"620","2009-06-18",14.25
"621","2009-06-19",14.31
"622","2009-06-22",13.43
"623","2009-06-23",13.11
"624","2009-06-24",13.3
"625","2009-06-25",13.94
"626","2009-06-26",14.01
"627","2009-06-29",13.87
"628","2009-06-30",13.32
"629","2009-07-01",13.22
"630","2009-07-02",12.6
"631","2009-07-06",12.64
"632","2009-07-07",12.65
"633","2009-07-08",12.68
"634","2009-07-09",12.56
"635","2009-07-10",12.57
"636","2009-07-13",13.22
"637","2009-07-14",13.15
"638","2009-07-15",13.5
"639","2009-07-16",13.19
"640","2009-07-17",12.65
"641","2009-07-20",12.86
"642","2009-07-21",12.4
"643","2009-07-22",12.15
"644","2009-07-23",13.05
"645","2009-07-24",13.32
"646","2009-07-27",13.99
"647","2009-07-28",14.49
"648","2009-07-29",14.83
"649","2009-07-30",15.44
"650","2009-07-31",15.6
"651","2009-08-03",15.73
"652","2009-08-04",16.129999
"653","2009-08-05",16.09
"654","2009-08-06",16.190001
"655","2009-08-07",16.799999
"656","2009-08-10",17.030001
"657","2009-08-11",15.84
"658","2009-08-12",15.92
"659","2009-08-13",15.87
"660","2009-08-14",15.6
"661","2009-08-17",14.97
"662","2009-08-18",15.03
"663","2009-08-19",15.16
"664","2009-08-20",14.89
"665","2009-08-21",15.91
"666","2009-08-24",15.15
"667","2009-08-25",15.19
"668","2009-08-26",15.63
"669","2009-08-27",15.45
"670","2009-08-28",15.12
"671","2009-08-31",15.07
"672","2009-09-01",14.24
"673","2009-09-02",13.84
"674","2009-09-03",14.06
"675","2009-09-04",14.09
"676","2009-09-08",14.52
"677","2009-09-09",14.67
"678","2009-09-10",14.13
"679","2009-09-11",14.09
"680","2009-09-14",13.8
"681","2009-09-15",13.88
"682","2009-09-16",14.86
"683","2009-09-17",14.75
"684","2009-09-18",14.71
"685","2009-09-21",14.19
"686","2009-09-22",13.85
"687","2009-09-23",13.68
"688","2009-09-24",12.98
"689","2009-09-25",13
"690","2009-09-28",12.96
"691","2009-09-29",12.73
"692","2009-09-30",12.71
"693","2009-10-01",12.17
"694","2009-10-02",11.85
"695","2009-10-05",11.87
"696","2009-10-06",12.32
"697","2009-10-07",12.05
"698","2009-10-08",12.01
"699","2009-10-09",12.08
"700","2009-10-12",11.97
"701","2009-10-13",12.04
"702","2009-10-14",12.1
"703","2009-10-15",11.99
"704","2009-10-16",11.93
"705","2009-10-19",11.97
"706","2009-10-20",11.88
"707","2009-10-21",12.5
"708","2009-10-22",12.61
"709","2009-10-23",12.46
"710","2009-10-26",12.64
"711","2009-10-27",12.97
"712","2009-10-28",13.1
"713","2009-10-29",13.39
"714","2009-10-30",12.7
"715","2009-11-02",12.58
"716","2009-11-03",12.35
"717","2009-11-04",12.14
"718","2009-11-05",12.08
"719","2009-11-06",12.05
"720","2009-11-09",12.1
"721","2009-11-10",11.82
"722","2009-11-11",11.98
"723","2009-11-12",11.73
"724","2009-11-13",11.63
"725","2009-11-16",12.22
"726","2009-11-17",12.56
"727","2009-11-18",12.4
"728","2009-11-19",12
"729","2009-11-20",12
"730","2009-11-23",12.1
"731","2009-11-24",12
"732","2009-11-25",11.76
"733","2009-11-27",11.45
"734","2009-11-30",11.81
"735","2009-12-01",11.71
"736","2009-12-02",11.92
"737","2009-12-03",11.54
"738","2009-12-04",11.98
"739","2009-12-07",11.98
"740","2009-12-08",12.08
"741","2009-12-09",12.37
"742","2009-12-10",12.19
"743","2009-12-11",12.07
"744","2009-12-14",12.64
"745","2009-12-15",12.47
"746","2009-12-16",12.62
"747","2009-12-17",12.58
"748","2009-12-18",13.29
"749","2009-12-21",13.41
"750","2009-12-22",13.66
"751","2009-12-23",14.3
"752","2009-12-24",14.39
"753","2009-12-28",14.35
"754","2009-12-29",14.47
"755","2009-12-30",14.34
"756","2009-12-31",14.22
"757","2010-01-04",14.47
"758","2010-01-05",13.58
"759","2010-01-06",13.3
"760","2010-01-07",14.41
"761","2010-01-08",14.5
"762","2010-01-11",14.13
"763","2010-01-12",14.22
"764","2010-01-13",14.31
"765","2010-01-14",14.46
"766","2010-01-15",14.21
"767","2010-01-19",14.53
"768","2010-01-20",14.46
"769","2010-01-21",14.81
"770","2010-01-22",14.57
"771","2010-01-25",14.72
"772","2010-01-26",14.72
"773","2010-01-27",15.37
"774","2010-01-28",15.56
"775","2010-01-29",15.12
"776","2010-02-01",15.19
"777","2010-02-02",15.38
"778","2010-02-03",14.25
"779","2010-02-04",13.48
"780","2010-02-05",13.67
"781","2010-02-08",13.1
"782","2010-02-09",13.29
"783","2010-02-10",13.67
"784","2010-02-11",13.97
"785","2010-02-12",14.27
"786","2010-02-16",14.57
"787","2010-02-17",14.23
"788","2010-02-18",14.31
"789","2010-02-19",14.5
"790","2010-02-22",14.92
"791","2010-02-23",14.67
"792","2010-02-24",15.1
"793","2010-02-25",15.14
"794","2010-02-26",15.11
"795","2010-03-01",15.1
"796","2010-03-02",15.1
"797","2010-03-03",15.42
"798","2010-03-04",15.43
"799","2010-03-05",15.97
"800","2010-03-08",16.110001
"801","2010-03-09",15.69
"802","2010-03-10",15.81
"803","2010-03-11",15.86
"804","2010-03-12",16.17
"805","2010-03-15",15.99
"806","2010-03-16",16.190001
"807","2010-03-17",16.719999
"808","2010-03-18",16.559999
"809","2010-03-19",16.620001
"810","2010-03-22",16.879999
"811","2010-03-23",16.75
"812","2010-03-24",16.559999
"813","2010-03-25",16.629999
"814","2010-03-26",15.46
"815","2010-03-29",15.14
"816","2010-03-30",15.28
"817","2010-03-31",15.11
"818","2010-04-01",15.58
"819","2010-04-05",16
"820","2010-04-06",17.07
"821","2010-04-07",17.040001
"822","2010-04-08",17.540001
"823","2010-04-09",17.639999
"824","2010-04-12",17.83
"825","2010-04-13",17.6
"826","2010-04-14",18.32
"827","2010-04-15",18.93
"828","2010-04-16",18.23
"829","2010-04-19",17.940001
"830","2010-04-20",16.74
"831","2010-04-21",15.92
"832","2010-04-22",16.26
"833","2010-04-23",16.549999
"834","2010-04-26",15.74
"835","2010-04-27",15.03
"836","2010-04-28",15.51
"837","2010-04-29",15.86
"838","2010-04-30",15.28
"839","2010-05-03",15.22
"840","2010-05-04",14.84
"841","2010-05-05",14.65
"842","2010-05-06",14.02
"843","2010-05-07",13.6
"844","2010-05-10",14.6
"845","2010-05-11",15.17
"846","2010-05-12",15.47
"847","2010-05-13",15.34
"848","2010-05-14",15.04
"849","2010-05-17",15.1
"850","2010-05-18",14.63
"851","2010-05-19",14.63
"852","2010-05-20",13.71
"853","2010-05-21",13.94
"854","2010-05-24",13.31
"855","2010-05-25",13.23
"856","2010-05-26",13.3
"857","2010-05-27",13.88
"858","2010-05-28",13.67
"859","2010-06-01",13.02
"860","2010-06-02",13.55
"861","2010-06-03",13.44
"862","2010-06-04",12.49
"863","2010-06-07",12.57
"864","2010-06-08",12.15
"865","2010-06-09",11.81
"866","2010-06-10",12.23
"867","2010-06-11",12.4
"868","2010-06-14",12.47
"869","2010-06-15",12.81
"870","2010-06-16",12.81
"871","2010-06-17",12.85
"872","2010-06-18",12.85
"873","2010-06-21",12.73
"874","2010-06-22",12.51
"875","2010-06-23",12.23
"876","2010-06-24",12
"877","2010-06-25",12.54
"878","2010-06-28",12.8
"879","2010-06-29",12.74
"880","2010-06-30",12.85
"881","2010-07-01",12.69
"882","2010-07-02",12.49
"883","2010-07-06",12.24
"884","2010-07-07",12.88
"885","2010-07-08",13.1
"886","2010-07-09",13.57
"887","2010-07-12",13.39
"888","2010-07-13",14.33
"889","2010-07-14",13.99
"890","2010-07-15",13.33
"891","2010-07-16",12.58
"892","2010-07-19",12.33
"893","2010-07-20",12.21
"894","2010-07-21",9.37
"895","2010-07-22",9.66
"896","2010-07-23",9.6
"897","2010-07-26",10.15
"898","2010-07-27",10.58
"899","2010-07-28",10.37
"900","2010-07-29",10.12
"901","2010-07-30",10.09
"902","2010-08-02",10.42
"903","2010-08-03",10.4
"904","2010-08-04",10.19
"905","2010-08-05",10
"906","2010-08-06",9.83
"907","2010-08-09",10.41
"908","2010-08-10",10.22
"909","2010-08-11",9.68
"910","2010-08-12",9.15
"911","2010-08-13",9.06
"912","2010-08-16",9.23
"913","2010-08-17",9.63
"914","2010-08-18",9.4
"915","2010-08-19",8.98
"916","2010-08-20",9.1
"917","2010-08-23",8.75
"918","2010-08-24",8.72
"919","2010-08-25",9.08
"920","2010-08-26",8.71
"921","2010-08-27",9.09
"922","2010-08-30",8.61
"923","2010-08-31",8.56
"924","2010-09-01",9.14
"925","2010-09-02",8.94
"926","2010-09-03",9.13
"927","2010-09-07",8.84
"928","2010-09-08",9.13
"929","2010-09-09",8.84
"930","2010-09-10",8.67
"931","2010-09-13",9.22
"932","2010-09-14",9.08
"933","2010-09-15",9.19
"934","2010-09-16",8.96
"935","2010-09-17",8.95
"936","2010-09-20",9.43
"937","2010-09-21",9.63
"938","2010-09-22",8.55
"939","2010-09-23",8.51
"940","2010-09-24",9.11
"941","2010-09-27",9.01
"942","2010-09-28",9.23
"943","2010-09-29",9.23
"944","2010-09-30",9.19
"945","2010-10-01",9.28
"946","2010-10-04",9.27
"947","2010-10-05",9.66
"948","2010-10-06",9.64
"949","2010-10-07",9.51
"950","2010-10-08",9.58
"951","2010-10-11",9.59
"952","2010-10-12",9.53
"953","2010-10-13",9.79
"954","2010-10-14",9.92
"955","2010-10-15",9.75
"956","2010-10-18",9.95
"957","2010-10-19",9.96
"958","2010-10-20",11
"959","2010-10-21",11.08
"960","2010-10-22",11.31
"961","2010-10-25",11.05
"962","2010-10-26",11.3
"963","2010-10-27",11.48
"964","2010-10-28",11.35
"965","2010-10-29",11.41
"966","2010-11-01",10.98
"967","2010-11-02",11.26
"968","2010-11-03",11.64
"969","2010-11-04",11.78
"970","2010-11-05",11.74
"971","2010-11-08",11.38
"972","2010-11-09",11.05
"973","2010-11-10",11.58
"974","2010-11-11",11.52
"975","2010-11-12",11.23
"976","2010-11-15",11.34
"977","2010-11-16",11.17
"978","2010-11-17",11.04
"979","2010-11-18",11.27
"980","2010-11-19",11.07
