"","date","USAC"
"327","2014-05-02",27.379999
"328","2014-05-05",26.85
"329","2014-05-06",26.49
"330","2014-05-07",27.23
"331","2014-05-08",26.98
"332","2014-05-09",27
"333","2014-05-12",26.950001
"334","2014-05-13",26.77
"335","2014-05-14",24.85
"336","2014-05-15",24.75
"337","2014-05-16",24.83
"338","2014-05-19",25.110001
"339","2014-05-20",25.25
"340","2014-05-21",25.200001
"341","2014-05-22",25.59
"342","2014-05-23",25.49
"343","2014-05-27",24.92
"344","2014-05-28",24.9
"345","2014-05-29",24.879999
"346","2014-05-30",25
"347","2014-06-02",25.309999
"348","2014-06-03",25.27
"349","2014-06-04",25.35
"350","2014-06-05",25.530001
"351","2014-06-06",25.52
"352","2014-06-09",25.440001
"353","2014-06-10",25.389999
"354","2014-06-11",25.459999
"355","2014-06-12",25.059999
"356","2014-06-13",24.959999
"357","2014-06-16",24.950001
"358","2014-06-17",25.110001
"359","2014-06-18",24.879999
"360","2014-06-19",24.879999
"361","2014-06-20",25.200001
"362","2014-06-23",25.469999
"363","2014-06-24",25.17
"364","2014-06-25",25.07
"365","2014-06-26",25.43
"366","2014-06-27",25.68
"367","2014-06-30",25.68
"368","2014-07-01",25.57
"369","2014-07-02",25.73
"370","2014-07-03",25.59
"371","2014-07-07",25.52
"372","2014-07-08",25.379999
"373","2014-07-09",25.52
"374","2014-07-10",25.309999
"375","2014-07-11",25.120001
"376","2014-07-14",25.139999
"377","2014-07-15",25.09
"378","2014-07-16",25.25
"379","2014-07-17",25.48
"380","2014-07-18",25.459999
"381","2014-07-21",25.35
"382","2014-07-22",25.34
"383","2014-07-23",25.25
"384","2014-07-24",25.139999
"385","2014-07-25",25.1
"386","2014-07-28",25.65
"387","2014-07-29",25.879999
"388","2014-07-30",25.82
"389","2014-07-31",24.6
"390","2014-08-01",23.629999
"391","2014-08-04",24.01
"392","2014-08-05",23.74
"393","2014-08-06",23.940001
"394","2014-08-07",23.809999
"395","2014-08-08",24.200001
"396","2014-08-11",24.540001
"397","2014-08-12",25.219999
"398","2014-08-13",25.190001
"399","2014-08-14",25.440001
"400","2014-08-15",25.25
"401","2014-08-18",25.459999
"402","2014-08-19",25.780001
"403","2014-08-20",26
"404","2014-08-21",26.02
"405","2014-08-22",25.74
"406","2014-08-25",25.719999
"407","2014-08-26",25.74
"408","2014-08-27",25.860001
"409","2014-08-28",26.030001
"410","2014-08-29",26.16
"411","2014-09-02",25.809999
"412","2014-09-03",25.73
"413","2014-09-04",25.33
"414","2014-09-05",25.09
"415","2014-09-08",24.83
"416","2014-09-09",25.01
"417","2014-09-10",25.01
"418","2014-09-11",24.76
"419","2014-09-12",24.690001
"420","2014-09-15",24.32
"421","2014-09-16",24.73
"422","2014-09-17",24.76
"423","2014-09-18",24.84
"424","2014-09-19",25.08
"425","2014-09-22",24.790001
"426","2014-09-23",24.43
"427","2014-09-24",24.57
"428","2014-09-25",24.26
"429","2014-09-26",24.26
"430","2014-09-29",24.379999
"431","2014-09-30",24.290001
"432","2014-10-01",24.120001
"433","2014-10-02",24.450001
"434","2014-10-03",24.360001
"435","2014-10-06",24.139999
"436","2014-10-07",23.91
"437","2014-10-08",23.82
"438","2014-10-09",23.35
"439","2014-10-10",22.51
"440","2014-10-13",21.110001
"441","2014-10-14",20.629999
"442","2014-10-15",20.280001
"443","2014-10-16",23.049999
"444","2014-10-17",23.5
"445","2014-10-20",23.5
"446","2014-10-21",24.459999
"447","2014-10-22",24.34
"448","2014-10-23",24.450001
"449","2014-10-24",24.34
"450","2014-10-27",24.16
"451","2014-10-28",24.66
"452","2014-10-29",24.82
"453","2014-10-30",23.719999
"454","2014-10-31",22.799999
"455","2014-11-03",23.34
"456","2014-11-04",23.16
"457","2014-11-05",23.18
"458","2014-11-06",23.33
"459","2014-11-07",22.870001
"460","2014-11-10",22.860001
"461","2014-11-11",22.6
"462","2014-11-12",22.18
"463","2014-11-13",20.629999
"464","2014-11-14",20.74
"465","2014-11-17",21.459999
"466","2014-11-18",21.620001
"467","2014-11-19",21.27
"468","2014-11-20",21.299999
"469","2014-11-21",21.26
"470","2014-11-24",21.07
"471","2014-11-25",20.77
"472","2014-11-26",20.440001
"473","2014-11-28",19
"474","2014-12-01",18.1
"475","2014-12-02",18.620001
"476","2014-12-03",19.139999
"477","2014-12-04",19.07
"478","2014-12-05",19.059999
"479","2014-12-08",17.27
"480","2014-12-09",18.01
"481","2014-12-10",18.17
"482","2014-12-11",17.1
"483","2014-12-12",17.059999
"484","2014-12-15",15.29
"485","2014-12-16",15
"486","2014-12-17",16.030001
"487","2014-12-18",16.129999
"488","2014-12-19",17.059999
"489","2014-12-22",15.96
"490","2014-12-23",17.059999
"491","2014-12-24",16.73
"492","2014-12-26",16.620001
"493","2014-12-29",16.48
"494","2014-12-30",16.48
"495","2014-12-31",16.59
"496","2015-01-02",17.370001
"497","2015-01-05",16.860001
"498","2015-01-06",16.85
"499","2015-01-07",17.25
"500","2015-01-08",17.75
"501","2015-01-09",18.07
"502","2015-01-12",17.34
"503","2015-01-13",16.610001
"504","2015-01-14",15.75
"505","2015-01-15",15.85
"506","2015-01-16",17.24
"507","2015-01-20",17.629999
"508","2015-01-21",18.01
"509","2015-01-22",17.98
"510","2015-01-23",18.43
"511","2015-01-26",18.549999
"512","2015-01-27",18.450001
"513","2015-01-28",17.690001
"514","2015-01-29",17.969999
"515","2015-01-30",17.27
"516","2015-02-02",17.299999
"517","2015-02-03",17.389999
"518","2015-02-04",17.030001
"519","2015-02-05",17.549999
"520","2015-02-06",18.459999
"521","2015-02-09",19.08
"522","2015-02-10",18.440001
"523","2015-02-11",18.43
"524","2015-02-12",18.459999
"525","2015-02-13",19.07
"526","2015-02-17",19.15
"527","2015-02-18",19.67
"528","2015-02-19",19.860001
"529","2015-02-20",19.440001
"530","2015-02-23",19.5
"531","2015-02-24",19.08
"532","2015-02-25",19.48
"533","2015-02-26",19.49
"534","2015-02-27",19.52
"535","2015-03-02",19.379999
"536","2015-03-03",19.48
"537","2015-03-04",19.48
"538","2015-03-05",19.75
"539","2015-03-06",19.559999
"540","2015-03-09",19.82
"541","2015-03-10",19.469999
"542","2015-03-11",19.57
"543","2015-03-12",19.58
"544","2015-03-13",19.76
"545","2015-03-16",19.16
"546","2015-03-17",19.620001
"547","2015-03-18",20.32
"548","2015-03-19",19.700001
"549","2015-03-20",20.450001
"550","2015-03-23",21.59
"551","2015-03-24",21.09
"552","2015-03-25",20.43
"553","2015-03-26",20.559999
"554","2015-03-27",20.18
"555","2015-03-30",20.07
"556","2015-03-31",20.469999
"557","2015-04-01",20.860001
"558","2015-04-02",20.540001
"559","2015-04-06",21.120001
"560","2015-04-07",20.75
"561","2015-04-08",20.969999
"562","2015-04-09",20.950001
"563","2015-04-10",20.34
"564","2015-04-13",21.129999
"565","2015-04-14",21.93
"566","2015-04-15",22.59
"567","2015-04-16",21.93
"568","2015-04-17",21.860001
"569","2015-04-20",22.309999
"570","2015-04-21",22
"571","2015-04-22",22
"572","2015-04-23",22.370001
"573","2015-04-24",22.940001
"574","2015-04-27",22.969999
"575","2015-04-28",22.82
"576","2015-04-29",22.68
"577","2015-04-30",23.110001
"578","2015-05-01",22.610001
"579","2015-05-04",22.940001
"580","2015-05-05",22.610001
"581","2015-05-06",22.290001
"582","2015-05-07",22.040001
"583","2015-05-08",22.120001
"584","2015-05-11",21.870001
"585","2015-05-12",22.01
"586","2015-05-13",22.200001
"587","2015-05-14",22.66
"588","2015-05-15",22.67
"589","2015-05-18",22.5
"590","2015-05-19",22.07
"591","2015-05-20",21.93
"592","2015-05-21",22.139999
"593","2015-05-22",22.209999
"594","2015-05-26",22.02
"595","2015-05-27",22.209999
"596","2015-05-28",22.200001
"597","2015-05-29",22.290001
"598","2015-06-01",21.42
"599","2015-06-02",21.799999
"600","2015-06-03",21.700001
"601","2015-06-04",21.02
"602","2015-06-05",21.32
"603","2015-06-08",21.030001
"604","2015-06-09",20.719999
"605","2015-06-10",20.870001
"606","2015-06-11",21.110001
"607","2015-06-12",21.17
"608","2015-06-15",21.190001
"609","2015-06-16",21.02
"610","2015-06-17",21.059999
"611","2015-06-18",20.639999
"612","2015-06-19",19.299999
"613","2015-06-22",19.440001
"614","2015-06-23",19.33
"615","2015-06-24",19.35
"616","2015-06-25",19.299999
"617","2015-06-26",19.27
"618","2015-06-29",18.91
"619","2015-06-30",19.16
"620","2015-07-01",18.719999
"621","2015-07-02",18.559999
"622","2015-07-06",18.700001
"623","2015-07-07",18.99
"624","2015-07-08",18.77
"625","2015-07-09",18.91
"626","2015-07-10",19.290001
"627","2015-07-13",19.709999
"628","2015-07-14",20.549999
"629","2015-07-15",20.389999
"630","2015-07-16",20.450001
"631","2015-07-17",20.34
"632","2015-07-20",20.040001
"633","2015-07-21",20
"634","2015-07-22",18.110001
"635","2015-07-23",18.24
"636","2015-07-24",18.360001
"637","2015-07-27",18.139999
"638","2015-07-28",18.450001
"639","2015-07-29",18.91
"640","2015-07-30",18.799999
"641","2015-07-31",17.93
"642","2015-08-03",17.43
"643","2015-08-04",17.219999
"644","2015-08-05",17.610001
"645","2015-08-06",17.969999
"646","2015-08-07",17.4
"647","2015-08-10",18.15
"648","2015-08-11",18.360001
"649","2015-08-12",18.360001
"650","2015-08-13",17.59
"651","2015-08-14",18.290001
"652","2015-08-17",19.25
"653","2015-08-18",19.98
"654","2015-08-19",19.879999
"655","2015-08-20",18.93
"656","2015-08-21",18.370001
"657","2015-08-24",17.5
"658","2015-08-25",18.32
"659","2015-08-26",19.48
"660","2015-08-27",19.940001
"661","2015-08-28",20.129999
"662","2015-08-31",20
"663","2015-09-01",19.91
"664","2015-09-02",20
"665","2015-09-03",20.16
"666","2015-09-04",20.23
"667","2015-09-08",20.27
"668","2015-09-09",20.25
"669","2015-09-10",17.809999
"670","2015-09-11",17.030001
"671","2015-09-14",17.01
"672","2015-09-15",17.25
"673","2015-09-16",16.940001
"674","2015-09-17",17.280001
"675","2015-09-18",17.32
"676","2015-09-21",17.42
"677","2015-09-22",16.809999
"678","2015-09-23",16.02
"679","2015-09-24",15.71
"680","2015-09-25",15.32
"681","2015-09-28",14.31
"682","2015-09-29",13.48
"683","2015-09-30",14.42
"684","2015-10-01",14.52
"685","2015-10-02",14.47
"686","2015-10-05",16.24
"687","2015-10-06",17.200001
"688","2015-10-07",17.809999
"689","2015-10-08",18.059999
"690","2015-10-09",18.25
"691","2015-10-12",17.290001
"692","2015-10-13",17.24
"693","2015-10-14",17.98
"694","2015-10-15",18.16
"695","2015-10-16",17.950001
"696","2015-10-19",17.889999
"697","2015-10-20",18.27
"698","2015-10-21",17.65
"699","2015-10-22",17.690001
"700","2015-10-23",17.540001
"701","2015-10-26",16.620001
"702","2015-10-27",16.09
"703","2015-10-28",16.4
"704","2015-10-29",16.299999
"705","2015-10-30",16.120001
"706","2015-11-02",15.75
"707","2015-11-03",15.91
"708","2015-11-04",15.84
"709","2015-11-05",16.01
"710","2015-11-06",15.85
"711","2015-11-09",15.56
"712","2015-11-10",15.78
"713","2015-11-11",15.73
"714","2015-11-12",15.45
"715","2015-11-13",15.32
"716","2015-11-16",16.34
"717","2015-11-17",16.25
"718","2015-11-18",15.86
"719","2015-11-19",16.17
"720","2015-11-20",15.38
"721","2015-11-23",15.33
"722","2015-11-24",15.28
"723","2015-11-25",15.03
"724","2015-11-27",14.75
"725","2015-11-30",15.22
"726","2015-12-01",14.96
"727","2015-12-02",14.18
"728","2015-12-03",13.92
"729","2015-12-04",13.47
"730","2015-12-07",12.12
"731","2015-12-08",12.28
"732","2015-12-09",13.37
"733","2015-12-10",12.46
"734","2015-12-11",11.6
"735","2015-12-14",11.01
"736","2015-12-15",11.29
"737","2015-12-16",11.47
"738","2015-12-17",10.99
"739","2015-12-18",11.03
"740","2015-12-21",10.98
"741","2015-12-22",11.76
"742","2015-12-23",11.97
"743","2015-12-24",11.72
"744","2015-12-28",10.63
"745","2015-12-29",10.74
"746","2015-12-30",10.9
"747","2015-12-31",11.49
"748","2016-01-04",11.76
"749","2016-01-05",11.85
"750","2016-01-06",10.89
"751","2016-01-07",10.57
"752","2016-01-08",11.09
"753","2016-01-11",10.19
"754","2016-01-12",9.89
"755","2016-01-13",8.98
"756","2016-01-14",9.83
"757","2016-01-15",9.33
"758","2016-01-19",8.66
"759","2016-01-20",8.2
"760","2016-01-21",8.58
"761","2016-01-22",10.76
"762","2016-01-25",10.02
"763","2016-01-26",10.62
"764","2016-01-27",11.1
"765","2016-01-28",11.71
"766","2016-01-29",11.14
"767","2016-02-01",10.84
"768","2016-02-02",10.39
"769","2016-02-03",9.67
"770","2016-02-04",9.51
"771","2016-02-05",9.25
"772","2016-02-08",8.67
"773","2016-02-09",8.25
"774","2016-02-10",7.82
"775","2016-02-11",7.23
"776","2016-02-12",7.25
"777","2016-02-16",7.57
"778","2016-02-17",7.99
"779","2016-02-18",7.81
"780","2016-02-19",7.7
"781","2016-02-22",8.1
"782","2016-02-23",7.82
"783","2016-02-24",7.76
"784","2016-02-25",7.76
"785","2016-02-26",8.52
"786","2016-02-29",9.02
"787","2016-03-01",9.06
"788","2016-03-02",9.74
"789","2016-03-03",10.31
"790","2016-03-04",10.7
"791","2016-03-07",10.6
"792","2016-03-08",9.68
"793","2016-03-09",9.87
"794","2016-03-10",9.92
"795","2016-03-11",10.26
"796","2016-03-14",10.39
"797","2016-03-15",10.73
"798","2016-03-16",11.27
"799","2016-03-17",11.66
"800","2016-03-18",11.66
"801","2016-03-21",11.35
"802","2016-03-22",11.25
"803","2016-03-23",10.75
"804","2016-03-24",10.67
"805","2016-03-28",10.57
"806","2016-03-29",10.92
"807","2016-03-30",11.16
"808","2016-03-31",11.75
"809","2016-04-01",11.14
"810","2016-04-04",10.62
"811","2016-04-05",10.79
"812","2016-04-06",11.21
"813","2016-04-07",11.13
"814","2016-04-08",11.58
"815","2016-04-11",11.83
"816","2016-04-12",12.6
"817","2016-04-13",12.92
"818","2016-04-14",12.94
"819","2016-04-15",12.93
"820","2016-04-18",13.07
"821","2016-04-19",13.68
"822","2016-04-20",14.01
"823","2016-04-21",13.97
"824","2016-04-22",14.78
"825","2016-04-25",14.31
"826","2016-04-26",14.63
"827","2016-04-27",14.83
"828","2016-04-28",14.67
"829","2016-04-29",13.47
"830","2016-05-02",13.44
"831","2016-05-03",12.98
"832","2016-05-04",12.94
"833","2016-05-05",13.62
"834","2016-05-06",14.33
"835","2016-05-09",13.87
"836","2016-05-10",14.09
"837","2016-05-11",14.2
"838","2016-05-12",14.28
"839","2016-05-13",13.83
"840","2016-05-16",14.33
"841","2016-05-17",14.47
"842","2016-05-18",14.22
"843","2016-05-19",14.35
"844","2016-05-20",14.45
"845","2016-05-23",14.52
"846","2016-05-24",14.24
"847","2016-05-25",14.49
"848","2016-05-26",14.23
"849","2016-05-27",14.43
"850","2016-05-31",15.22
"851","2016-06-01",15.79
"852","2016-06-02",15.78
"853","2016-06-03",15.73
"854","2016-06-06",15.98
"855","2016-06-07",16.1
"856","2016-06-08",16.219999
"857","2016-06-09",15.53
"858","2016-06-10",15.42
"859","2016-06-13",15.2
"860","2016-06-14",15.06
"861","2016-06-15",15.16
"862","2016-06-16",14.87
"863","2016-06-17",15.31
"864","2016-06-20",14.97
"865","2016-06-21",14.93
"866","2016-06-22",14.3
"867","2016-06-23",14.52
"868","2016-06-24",14.46
"869","2016-06-27",13.7
"870","2016-06-28",14.67
"871","2016-06-29",14.68
"872","2016-06-30",14.66
"873","2016-07-01",14.67
"874","2016-07-05",14.34
"875","2016-07-06",14.59
"876","2016-07-07",14.58
"877","2016-07-08",15.09
"878","2016-07-11",14.9
"879","2016-07-12",14.95
"880","2016-07-13",14.64
"881","2016-07-14",14.75
"882","2016-07-15",14.86
"883","2016-07-18",14.93
"884","2016-07-19",14.65
"885","2016-07-20",14.62
"886","2016-07-21",14.59
"887","2016-07-22",14.68
"888","2016-07-25",14.67
"889","2016-07-26",15.11
"890","2016-07-27",14.96
"891","2016-07-28",15.3
"892","2016-07-29",15
"893","2016-08-01",14.38
"894","2016-08-02",14.21
"895","2016-08-03",14.52
"896","2016-08-04",14.75
"897","2016-08-05",15.32
"898","2016-08-08",16.08
"899","2016-08-09",15.99
"900","2016-08-10",15.93
"901","2016-08-11",16.09
"902","2016-08-12",15.82
"903","2016-08-15",15.39
"904","2016-08-16",15.68
"905","2016-08-17",15.62
"906","2016-08-18",15.84
"907","2016-08-19",15.86
"908","2016-08-22",15.63
"909","2016-08-23",15.71
"910","2016-08-24",15.65
"911","2016-08-25",15.5
"912","2016-08-26",15.65
"913","2016-08-29",15.95
"914","2016-08-30",16.33
"915","2016-08-31",16.51
"916","2016-09-01",16.530001
"917","2016-09-02",16.860001
"918","2016-09-06",16.950001
"919","2016-09-07",17.040001
"920","2016-09-08",17.700001
"921","2016-09-09",16.91
"922","2016-09-12",16.98
"923","2016-09-13",16.540001
"924","2016-09-14",16.549999
"925","2016-09-15",16.549999
"926","2016-09-16",17.09
"927","2016-09-19",17.450001
"928","2016-09-20",17.52
"929","2016-09-21",17.969999
"930","2016-09-22",18.120001
"931","2016-09-23",17.98
"932","2016-09-26",17.950001
"933","2016-09-27",17.68
"934","2016-09-28",18.23
"935","2016-09-29",18.290001
"936","2016-09-30",18.780001
"937","2016-10-03",18.33
"938","2016-10-04",18.190001
"939","2016-10-05",18.290001
"940","2016-10-06",18.24
"941","2016-10-07",18.469999
"942","2016-10-10",18.879999
"943","2016-10-11",18.700001
"944","2016-10-12",18.700001
"945","2016-10-13",18.610001
"946","2016-10-14",18.299999
"947","2016-10-17",18.440001
"948","2016-10-18",18.370001
"949","2016-10-19",18.440001
"950","2016-10-20",18.389999
"951","2016-10-21",18.709999
"952","2016-10-24",19.139999
"953","2016-10-25",18.92
"954","2016-10-26",18.940001
"955","2016-10-27",19.01
"956","2016-10-28",19.049999
"957","2016-10-31",19.08
"958","2016-11-01",18.639999
"959","2016-11-02",18.280001
"960","2016-11-03",18.370001
"961","2016-11-04",17.870001
"962","2016-11-07",17.940001
"963","2016-11-08",17.43
"964","2016-11-09",18.01
"965","2016-11-10",18.129999
"966","2016-11-11",17.99
"967","2016-11-14",18.120001
"968","2016-11-15",18.23
"969","2016-11-16",18.18
"970","2016-11-17",18.16
"971","2016-11-18",18.440001
"972","2016-11-21",18.57
"973","2016-11-22",18.040001
"974","2016-11-23",18.15
"975","2016-11-25",17.959999
"976","2016-11-28",17.299999
