"","date","GBLI"
"301","2008-03-13",38.959999
"302","2008-03-14",37.48
"303","2008-03-17",37.82
"304","2008-03-18",39.619999
"305","2008-03-19",38.220001
"306","2008-03-20",39
"307","2008-03-24",40
"308","2008-03-25",40.099998
"309","2008-03-26",40.02
"310","2008-03-27",39.740002
"311","2008-03-28",39.299999
"312","2008-03-31",38.52
"313","2008-04-01",40
"314","2008-04-02",40.080002
"315","2008-04-03",39.540001
"316","2008-04-04",38.919998
"317","2008-04-07",39.060001
"318","2008-04-08",39.060001
"319","2008-04-09",38.119999
"320","2008-04-10",38.34
"321","2008-04-11",37.599998
"322","2008-04-14",37.799999
"323","2008-04-15",37.240002
"324","2008-04-16",38.119999
"325","2008-04-17",38.32
"326","2008-04-18",38.900002
"327","2008-04-21",38.599998
"328","2008-04-22",38.34
"329","2008-04-23",38.119999
"330","2008-04-24",39.360001
"331","2008-04-25",38.439999
"332","2008-04-28",39.139999
"333","2008-04-29",33.099998
"334","2008-04-30",30.92
"335","2008-05-01",30.280001
"336","2008-05-02",28.379999
"337","2008-05-05",28.24
"338","2008-05-06",28.120001
"339","2008-05-07",28.200001
"340","2008-05-08",27.98
"341","2008-05-09",27.98
"342","2008-05-12",28
"343","2008-05-13",27.98
"344","2008-05-14",28
"345","2008-05-15",27.58
"346","2008-05-16",28
"347","2008-05-19",28.200001
"348","2008-05-20",28.139999
"349","2008-05-21",27.84
"350","2008-05-22",28.360001
"351","2008-05-23",28.040001
"352","2008-05-27",28.26
"353","2008-05-28",28.040001
"354","2008-05-29",28.9
"355","2008-05-30",29.139999
"356","2008-06-02",28.459999
"357","2008-06-03",28.540001
"358","2008-06-04",29.18
"359","2008-06-05",29.5
"360","2008-06-06",28.92
"361","2008-06-09",27.719999
"362","2008-06-10",27.879999
"363","2008-06-11",27.02
"364","2008-06-12",28.059999
"365","2008-06-13",28.700001
"366","2008-06-16",28.52
"367","2008-06-17",27.959999
"368","2008-06-18",28.4
"369","2008-06-19",28.799999
"370","2008-06-20",28.219999
"371","2008-06-23",28.219999
"372","2008-06-24",28.34
"373","2008-06-25",28.299999
"374","2008-06-26",27.98
"375","2008-06-27",28
"376","2008-06-30",26.74
"377","2008-07-01",27.98
"378","2008-07-02",27.299999
"379","2008-07-03",27.68
"380","2008-07-07",27.1
"381","2008-07-08",28.9
"382","2008-07-09",27.98
"383","2008-07-10",28.08
"384","2008-07-11",28.200001
"385","2008-07-14",27.18
"386","2008-07-15",27.459999
"387","2008-07-16",28.139999
"388","2008-07-17",28.6
"389","2008-07-18",27.98
"390","2008-07-21",28.139999
"391","2008-07-22",28.219999
"392","2008-07-23",28.059999
"393","2008-07-24",28.1
"394","2008-07-25",28.559999
"395","2008-07-28",27.98
"396","2008-07-29",24.26
"397","2008-07-30",24.540001
"398","2008-07-31",26.059999
"399","2008-08-01",25.940001
"400","2008-08-04",26.18
"401","2008-08-05",27.120001
"402","2008-08-06",26.98
"403","2008-08-07",26.98
"404","2008-08-08",27.719999
"405","2008-08-11",28.18
"406","2008-08-12",28.34
"407","2008-08-13",28.799999
"408","2008-08-14",29.799999
"409","2008-08-15",30.379999
"410","2008-08-18",29.6
"411","2008-08-19",29.48
"412","2008-08-20",28.84
"413","2008-08-21",29.08
"414","2008-08-22",29.780001
"415","2008-08-25",29.26
"416","2008-08-26",29.58
"417","2008-08-27",30.459999
"418","2008-08-28",30.6
"419","2008-08-29",30.440001
"420","2008-09-02",29.719999
"421","2008-09-03",29.540001
"422","2008-09-04",29.379999
"423","2008-09-05",29.120001
"424","2008-09-08",29.879999
"425","2008-09-09",29.26
"426","2008-09-10",28.799999
"427","2008-09-11",29
"428","2008-09-12",28.76
"429","2008-09-15",27.34
"430","2008-09-16",29.4
"431","2008-09-17",28.860001
"432","2008-09-18",31.6
"433","2008-09-19",33.16
"434","2008-09-22",32.639999
"435","2008-09-23",31.66
"436","2008-09-24",29.98
"437","2008-09-25",31.700001
"438","2008-09-26",31.879999
"439","2008-09-29",27.440001
"440","2008-09-30",28.74
"441","2008-10-01",28.16
"442","2008-10-02",27.360001
"443","2008-10-03",28.48
"444","2008-10-06",27.120001
"445","2008-10-07",24.92
"446","2008-10-08",25.66
"447","2008-10-09",24.84
"448","2008-10-10",28.66
"449","2008-10-13",27.879999
"450","2008-10-14",26.68
"451","2008-10-15",23.26
"452","2008-10-16",25.66
"453","2008-10-17",22.76
"454","2008-10-20",22.299999
"455","2008-10-21",22.74
"456","2008-10-22",22.620001
"457","2008-10-23",23.32
"458","2008-10-24",22.42
"459","2008-10-27",19.559999
"460","2008-10-28",21.940001
"461","2008-10-29",22.139999
"462","2008-10-30",23.02
"463","2008-10-31",23.959999
"464","2008-11-03",25.879999
"465","2008-11-04",23.639999
"466","2008-11-05",23.26
"467","2008-11-06",23.66
"468","2008-11-07",25.200001
"469","2008-11-10",25.200001
"470","2008-11-11",25.4
"471","2008-11-12",24.040001
"472","2008-11-13",25.139999
"473","2008-11-14",23.42
"474","2008-11-17",23.1
"475","2008-11-18",23.879999
"476","2008-11-19",21.459999
"477","2008-11-20",20.120001
"478","2008-11-21",22.74
"479","2008-11-24",22.92
"480","2008-11-25",23.82
"481","2008-11-26",25.959999
"482","2008-11-28",25.799999
"483","2008-12-01",21.540001
"484","2008-12-02",23.040001
"485","2008-12-03",22.98
"486","2008-12-04",22.16
"487","2008-12-05",21
"488","2008-12-08",23
"489","2008-12-09",22.559999
"490","2008-12-10",22.959999
"491","2008-12-11",21.34
"492","2008-12-12",22.440001
"493","2008-12-15",22.120001
"494","2008-12-16",22.9
"495","2008-12-17",22.540001
"496","2008-12-18",22.360001
"497","2008-12-19",22.280001
"498","2008-12-22",22.799999
"499","2008-12-23",23.08
"500","2008-12-24",22.98
"501","2008-12-26",23.92
"502","2008-12-29",23.66
"503","2008-12-30",24
"504","2008-12-31",25.620001
"505","2009-01-02",24.58
"506","2009-01-05",24.799999
"507","2009-01-06",25.6
"508","2009-01-07",25.08
"509","2009-01-08",25.620001
"510","2009-01-09",24
"511","2009-01-12",23.540001
"512","2009-01-13",24
"513","2009-01-14",23.68
"514","2009-01-15",24.5
"515","2009-01-16",23.379999
"516","2009-01-20",20.639999
"517","2009-01-21",22.139999
"518","2009-01-22",20.42
"519","2009-01-23",19.52
"520","2009-01-26",20.559999
"521","2009-01-27",22.200001
"522","2009-01-28",23
"523","2009-01-29",22.26
"524","2009-01-30",21.16
"525","2009-02-02",22.360001
"526","2009-02-03",22.299999
"527","2009-02-04",21.9
"528","2009-02-05",22.200001
"529","2009-02-06",24.360001
"530","2009-02-09",24.52
"531","2009-02-10",21.82
"532","2009-02-11",21.66
"533","2009-02-12",23.219999
"534","2009-02-13",22.139999
"535","2009-02-17",21
"536","2009-02-18",20.379999
"537","2009-02-19",18.66
"538","2009-02-20",17.74
"539","2009-02-23",16.66
"540","2009-02-24",18.219999
"541","2009-02-25",17.74
"542","2009-02-26",17.459999
"543","2009-02-27",17.040001
"544","2009-03-02",15.6
"545","2009-03-03",14.74
"546","2009-03-04",13.06
"547","2009-03-05",10.02
"548","2009-03-06",8.58
"549","2009-03-09",8.52
"550","2009-03-10",9.08
"551","2009-03-11",9.56
"552","2009-03-12",9.78
"553","2009-03-13",9.46
"554","2009-03-16",9.66
"555","2009-03-17",10.12
"556","2009-03-18",11.24
"557","2009-03-19",10.7
"558","2009-03-20",10.74
"559","2009-03-23",11.38
"560","2009-03-24",9.92
"561","2009-03-25",8.58
"562","2009-03-26",8.32
"563","2009-03-27",7.56
"564","2009-03-30",7.5
"565","2009-03-31",8.04
"566","2009-04-01",8.2
"567","2009-04-02",8.28
"568","2009-04-03",8.18
"569","2009-04-06",8.62
"570","2009-04-07",8
"571","2009-04-08",8.26
"572","2009-04-09",8.54
"573","2009-04-13",8.98
"574","2009-04-14",8.92
"575","2009-04-15",9.4
"576","2009-04-16",10.5
"577","2009-04-17",10.34
"578","2009-04-20",9.64
"579","2009-04-21",10.88
"580","2009-04-22",10.64
"581","2009-04-23",10.6
"582","2009-04-24",10.72
"583","2009-04-27",10.6
"584","2009-04-28",10.6
"585","2009-04-29",10.8
"586","2009-04-30",10.14
"587","2009-05-01",10.64
"588","2009-05-04",10.98
"589","2009-05-05",11.2
"590","2009-05-06",11.68
"591","2009-05-07",10.82
"592","2009-05-08",11.22
"593","2009-05-11",10.72
"594","2009-05-12",10.26
"595","2009-05-13",8.8
"596","2009-05-14",9.12
"597","2009-05-15",8.5
"598","2009-05-18",8.96
"599","2009-05-19",8.92
"600","2009-05-20",9.68
"601","2009-05-21",8.74
"602","2009-05-22",9.02
"603","2009-05-26",9.84
"604","2009-05-27",9
"605","2009-05-28",8.86
"606","2009-05-29",9.56
"607","2009-06-01",10.14
"608","2009-06-02",9.98
"609","2009-06-03",9.82
"610","2009-06-04",9.9
"611","2009-06-05",9.72
"612","2009-06-08",9.06
"613","2009-06-09",8.62
"614","2009-06-10",8.9
"615","2009-06-11",8.82
"616","2009-06-12",9.06
"617","2009-06-15",9.24
"618","2009-06-16",8.88
"619","2009-06-17",10.34
"620","2009-06-18",10.3
"621","2009-06-19",9.96
"622","2009-06-22",8.7
"623","2009-06-23",8.98
"624","2009-06-24",9.58
"625","2009-06-25",10.18
"626","2009-06-26",10.2
"627","2009-06-29",10.32
"628","2009-06-30",9.58
"629","2009-07-01",10
"630","2009-07-02",9.2
"631","2009-07-06",9.8
"632","2009-07-07",10.34
"633","2009-07-08",9.56
"634","2009-07-09",9.04
"635","2009-07-10",8.8
"636","2009-07-13",9.72
"637","2009-07-14",9.6
"638","2009-07-15",10.04
"639","2009-07-16",10.08
"640","2009-07-17",9.7
"641","2009-07-20",9.94
"642","2009-07-21",9.76
"643","2009-07-22",9.98
"644","2009-07-23",10
"645","2009-07-24",10.38
"646","2009-07-27",11.24
"647","2009-07-28",11.78
"648","2009-07-29",10.44
"649","2009-07-30",10.98
"650","2009-07-31",10.82
"651","2009-08-03",11.1
"652","2009-08-04",10.7
"653","2009-08-05",11.1
"654","2009-08-06",11.1
"655","2009-08-07",12.94
"656","2009-08-10",13.74
"657","2009-08-11",12.58
"658","2009-08-12",12.62
"659","2009-08-13",12.7
"660","2009-08-14",12.38
"661","2009-08-17",11.54
"662","2009-08-18",11.5
"663","2009-08-19",11.54
"664","2009-08-20",12.12
"665","2009-08-21",12.7
"666","2009-08-24",12.94
"667","2009-08-25",13.32
"668","2009-08-26",13.06
"669","2009-08-27",13.04
"670","2009-08-28",12.52
"671","2009-08-31",12.46
"672","2009-09-01",11.96
"673","2009-09-02",12.2
"674","2009-09-03",12.72
"675","2009-09-04",12.52
"676","2009-09-08",12.5
"677","2009-09-09",12.94
"678","2009-09-10",13.04
"679","2009-09-11",12.96
"680","2009-09-14",13.34
"681","2009-09-15",13.4
"682","2009-09-16",13.92
"683","2009-09-17",14.18
"684","2009-09-18",14.6
"685","2009-09-21",14.24
"686","2009-09-22",14.96
"687","2009-09-23",14.16
"688","2009-09-24",13.7
"689","2009-09-25",14.06
"690","2009-09-28",14.94
"691","2009-09-29",14.96
"692","2009-09-30",14.78
"693","2009-10-01",14.06
"694","2009-10-02",14.42
"695","2009-10-05",15.1
"696","2009-10-06",15.06
"697","2009-10-07",15
"698","2009-10-08",15.26
"699","2009-10-09",15.26
"700","2009-10-12",15.56
"701","2009-10-13",15.4
"702","2009-10-14",15.8
"703","2009-10-15",15.26
"704","2009-10-16",15.18
"705","2009-10-19",15.16
"706","2009-10-20",14.84
"707","2009-10-21",14.36
"708","2009-10-22",14.54
"709","2009-10-23",14.96
"710","2009-10-26",14.64
"711","2009-10-27",14.7
"712","2009-10-28",14.72
"713","2009-10-29",14.7
"714","2009-10-30",14.02
"715","2009-11-02",14.26
"716","2009-11-03",14.34
"717","2009-11-04",13.64
"718","2009-11-05",14.24
"719","2009-11-06",14.28
"720","2009-11-09",14.58
"721","2009-11-10",14.04
"722","2009-11-11",14.16
"723","2009-11-12",13.56
"724","2009-11-13",13.7
"725","2009-11-16",14.54
"726","2009-11-17",14.9
"727","2009-11-18",14.04
"728","2009-11-19",13.6
"729","2009-11-20",14.02
"730","2009-11-23",14.94
"731","2009-11-24",14.98
"732","2009-11-25",13.9
"733","2009-11-27",13.58
"734","2009-11-30",13.76
"735","2009-12-01",14.1
"736","2009-12-02",14.2
"737","2009-12-03",13.88
"738","2009-12-04",15.2
"739","2009-12-07",16.02
"740","2009-12-08",15.8
"741","2009-12-09",15.78
"742","2009-12-10",15.1
"743","2009-12-11",15.6
"744","2009-12-14",15.9
"745","2009-12-15",15.38
"746","2009-12-16",15.28
"747","2009-12-17",14.94
"748","2009-12-18",16.299999
"749","2009-12-21",15.74
"750","2009-12-22",15.82
"751","2009-12-23",16.1
"752","2009-12-24",16.219999
"753","2009-12-28",16.18
"754","2009-12-29",16.200001
"755","2009-12-30",16.040001
"756","2009-12-31",15.84
"757","2010-01-04",16.16
"758","2010-01-05",15.34
"759","2010-01-06",14.5
"760","2010-01-07",14.98
"761","2010-01-08",15
"762","2010-01-11",15
"763","2010-01-12",14.98
"764","2010-01-13",15.22
"765","2010-01-14",15.5
"766","2010-01-15",14.76
"767","2010-01-19",15.42
"768","2010-01-20",15.02
"769","2010-01-21",14.56
"770","2010-01-22",13.92
"771","2010-01-25",14.34
"772","2010-01-26",14.12
"773","2010-01-27",14.88
"774","2010-01-28",14.2
"775","2010-01-29",14.18
"776","2010-02-01",14.2
"777","2010-02-02",14.06
"778","2010-02-03",13.96
"779","2010-02-04",13.52
"780","2010-02-05",14.06
"781","2010-02-08",13.58
"782","2010-02-09",13.68
"783","2010-02-10",13.7
"784","2010-02-11",14.3
"785","2010-02-12",14.68
"786","2010-02-16",15.1
"787","2010-02-17",14.42
"788","2010-02-18",14.72
"789","2010-02-19",16.040001
"790","2010-02-22",17
"791","2010-02-23",16.5
"792","2010-02-24",16.6
"793","2010-02-25",16.719999
"794","2010-02-26",16.18
"795","2010-03-01",16.48
"796","2010-03-02",16.82
"797","2010-03-03",16.84
"798","2010-03-04",17.299999
"799","2010-03-05",17.74
"800","2010-03-08",17.68
"801","2010-03-09",17.82
"802","2010-03-10",17.92
"803","2010-03-11",17.940001
"804","2010-03-12",17.5
"805","2010-03-15",17.42
"806","2010-03-16",17.879999
"807","2010-03-17",17.92
"808","2010-03-18",17.879999
"809","2010-03-19",18.68
"810","2010-03-22",18.559999
"811","2010-03-23",18.860001
"812","2010-03-24",19.34
"813","2010-03-25",19.26
"814","2010-03-26",19.280001
"815","2010-03-29",19.219999
"816","2010-03-30",19.219999
"817","2010-03-31",19.139999
"818","2010-04-01",19.379999
"819","2010-04-05",19.74
"820","2010-04-06",19.66
"821","2010-04-07",19.719999
"822","2010-04-08",19.700001
"823","2010-04-09",19.639999
"824","2010-04-12",19.719999
"825","2010-04-13",19.52
"826","2010-04-14",20.08
"827","2010-04-15",19.84
"828","2010-04-16",19.58
"829","2010-04-19",19.440001
"830","2010-04-20",19.6
"831","2010-04-21",19.459999
"832","2010-04-22",19.719999
"833","2010-04-23",20.1
"834","2010-04-26",19.559999
"835","2010-04-27",19.16
"836","2010-04-28",19.440001
"837","2010-04-29",20.18
"838","2010-04-30",19
"839","2010-05-03",19.940001
"840","2010-05-04",16.879999
"841","2010-05-05",16.48
"842","2010-05-06",15.9
"843","2010-05-07",15.64
"844","2010-05-10",16.92
"845","2010-05-11",17.200001
"846","2010-05-12",17.66
"847","2010-05-13",17.360001
"848","2010-05-14",17.219999
"849","2010-05-17",17.24
"850","2010-05-18",16.780001
"851","2010-05-19",16.799999
"852","2010-05-20",15.46
"853","2010-05-21",15.42
"854","2010-05-24",15.02
"855","2010-05-25",14.96
"856","2010-05-26",15.02
"857","2010-05-27",16.1
"858","2010-05-28",15.92
"859","2010-06-01",15.46
"860","2010-06-02",15.8
"861","2010-06-03",16.059999
"862","2010-06-04",15.04
"863","2010-06-07",15
"864","2010-06-08",15
"865","2010-06-09",14.64
"866","2010-06-10",15.54
"867","2010-06-11",16.059999
"868","2010-06-14",16.200001
"869","2010-06-15",17.16
"870","2010-06-16",16.42
"871","2010-06-17",16.639999
"872","2010-06-18",17.08
"873","2010-06-21",16.639999
"874","2010-06-22",16.540001
"875","2010-06-23",16
"876","2010-06-24",15.44
"877","2010-06-25",15.92
"878","2010-06-28",16.02
"879","2010-06-29",14.76
"880","2010-06-30",14.72
"881","2010-07-01",14.88
"882","2010-07-02",14.46
"883","2010-07-06",14.92
"884","2010-07-07",15.03
"885","2010-07-08",14.9
"886","2010-07-09",15.01
"887","2010-07-12",14.67
"888","2010-07-13",15.23
"889","2010-07-14",14.94
"890","2010-07-15",14.97
"891","2010-07-16",14.42
"892","2010-07-19",14.41
"893","2010-07-20",14.73
"894","2010-07-21",14.27
"895","2010-07-22",14.95
"896","2010-07-23",15.43
"897","2010-07-26",15.74
"898","2010-07-27",15.75
"899","2010-07-28",15.76
"900","2010-07-29",15.48
"901","2010-07-30",15.22
"902","2010-08-02",15.25
"903","2010-08-03",15.15
"904","2010-08-04",15.32
"905","2010-08-05",14.92
"906","2010-08-06",15.16
"907","2010-08-09",15.61
"908","2010-08-10",15.22
"909","2010-08-11",15
"910","2010-08-12",15.3
"911","2010-08-13",15.21
"912","2010-08-16",15.46
"913","2010-08-17",15.66
"914","2010-08-18",15.8
"915","2010-08-19",15.38
"916","2010-08-20",15.4
"917","2010-08-23",15.64
"918","2010-08-24",15.49
"919","2010-08-25",15.95
"920","2010-08-26",16.450001
"921","2010-08-27",17.01
"922","2010-08-30",16.42
"923","2010-08-31",16.52
"924","2010-09-01",17.09
"925","2010-09-02",16.9
"926","2010-09-03",17.110001
"927","2010-09-07",16.41
"928","2010-09-08",16.459999
"929","2010-09-09",16.33
"930","2010-09-10",16.559999
"931","2010-09-13",17.01
"932","2010-09-14",16.540001
"933","2010-09-15",16.73
"934","2010-09-16",16.530001
"935","2010-09-17",16.27
"936","2010-09-20",16.969999
"937","2010-09-21",16.85
"938","2010-09-22",16.559999
"939","2010-09-23",16.17
"940","2010-09-24",16.809999
"941","2010-09-27",16.190001
"942","2010-09-28",16.200001
"943","2010-09-29",15.88
"944","2010-09-30",16.049999
"945","2010-10-01",16.200001
"946","2010-10-04",15.76
"947","2010-10-05",16.35
"948","2010-10-06",16.26
"949","2010-10-07",16.18
"950","2010-10-08",16.709999
"951","2010-10-11",16.51
"952","2010-10-12",16.52
"953","2010-10-13",16.700001
"954","2010-10-14",16.9
"955","2010-10-15",16.74
"956","2010-10-18",16.65
"957","2010-10-19",16.18
"958","2010-10-20",16.5
"959","2010-10-21",16.25
"960","2010-10-22",15.51
"961","2010-10-25",15.74
"962","2010-10-26",16.559999
"963","2010-10-27",16.67
"964","2010-10-28",16.74
"965","2010-10-29",16.879999
"966","2010-11-01",17.09
"967","2010-11-02",17.5
"968","2010-11-03",17.65
"969","2010-11-04",19.209999
"970","2010-11-05",19.049999
"971","2010-11-08",18.879999
"972","2010-11-09",18.290001
"973","2010-11-10",19
"974","2010-11-11",19.110001
"975","2010-11-12",18.719999
