"","date","FCN"
"186","2007-09-27",50.639999
"187","2007-09-28",50.310001
"188","2007-10-01",51.549999
"189","2007-10-02",52.900002
"190","2007-10-03",51.490002
"191","2007-10-04",52.130001
"192","2007-10-05",51.630001
"193","2007-10-08",51
"194","2007-10-09",50.860001
"195","2007-10-10",52.580002
"196","2007-10-11",53.049999
"197","2007-10-12",55.040001
"198","2007-10-15",55.099998
"199","2007-10-16",55.490002
"200","2007-10-17",56.349998
"201","2007-10-18",55.049999
"202","2007-10-19",53.389999
"203","2007-10-22",54.869999
"204","2007-10-23",55.5
"205","2007-10-24",54.900002
"206","2007-10-25",55.959999
"207","2007-10-26",56.580002
"208","2007-10-29",55.630001
"209","2007-10-30",55.66
"210","2007-10-31",54.299999
"211","2007-11-01",53.869999
"212","2007-11-02",54.259998
"213","2007-11-05",53.790001
"214","2007-11-06",56.09
"215","2007-11-07",55.459999
"216","2007-11-08",55.439999
"217","2007-11-09",55.459999
"218","2007-11-12",55.639999
"219","2007-11-13",57.470001
"220","2007-11-14",56.810001
"221","2007-11-15",57.669998
"222","2007-11-16",59.84
"223","2007-11-19",59.25
"224","2007-11-20",58.73
"225","2007-11-21",59.330002
"226","2007-11-23",60.740002
"227","2007-11-26",59.59
"228","2007-11-27",58.639999
"229","2007-11-28",58.869999
"230","2007-11-29",58.130001
"231","2007-11-30",57
"232","2007-12-03",55.41
"233","2007-12-04",56.119999
"234","2007-12-05",56.669998
"235","2007-12-06",57.25
"236","2007-12-07",57.130001
"237","2007-12-10",57.799999
"238","2007-12-11",56.389999
"239","2007-12-12",56.52
"240","2007-12-13",56.080002
"241","2007-12-14",56.419998
"242","2007-12-17",55.830002
"243","2007-12-18",56.740002
"244","2007-12-19",56.950001
"245","2007-12-20",57.639999
"246","2007-12-21",59.830002
"247","2007-12-24",61.169998
"248","2007-12-26",62.779999
"249","2007-12-27",60.650002
"250","2007-12-28",62.509998
"251","2007-12-31",61.639999
"252","2008-01-02",60.369999
"253","2008-01-03",61.259998
"254","2008-01-04",62.400002
"255","2008-01-07",59.73
"256","2008-01-08",59.09
"257","2008-01-09",58.959999
"258","2008-01-10",60.299999
"259","2008-01-11",59.220001
"260","2008-01-14",58.470001
"261","2008-01-15",58.900002
"262","2008-01-16",59.290001
"263","2008-01-17",57.529999
"264","2008-01-18",56.610001
"265","2008-01-22",57
"266","2008-01-23",56.139999
"267","2008-01-24",56.91
"268","2008-01-25",57.529999
"269","2008-01-28",56.470001
"270","2008-01-29",55.549999
"271","2008-01-30",54.450001
"272","2008-01-31",55.310001
"273","2008-02-01",58.130001
"274","2008-02-04",57.110001
"275","2008-02-05",56.400002
"276","2008-02-06",56.27
"277","2008-02-07",55.400002
"278","2008-02-08",55.68
"279","2008-02-11",55.900002
"280","2008-02-12",55.5
"281","2008-02-13",56.59
"282","2008-02-14",56.669998
"283","2008-02-15",55.200001
"284","2008-02-19",53.139999
"285","2008-02-20",53.060001
"286","2008-02-21",52.200001
"287","2008-02-22",53.57
"288","2008-02-25",54.709999
"289","2008-02-26",56.119999
"290","2008-02-27",55.040001
"291","2008-02-28",55.880001
"292","2008-02-29",63.5
"293","2008-03-03",63.889999
"294","2008-03-04",63.869999
"295","2008-03-05",64.5
"296","2008-03-06",62.98
"297","2008-03-07",64.540001
"298","2008-03-10",61.540001
"299","2008-03-11",64.07
"300","2008-03-12",63.84
"301","2008-03-13",66.220001
"302","2008-03-14",65.370003
"303","2008-03-17",67.25
"304","2008-03-18",70.550003
"305","2008-03-19",67.110001
"306","2008-03-20",70.769997
"307","2008-03-24",71.790001
"308","2008-03-25",70.480003
"309","2008-03-26",69.709999
"310","2008-03-27",66.599998
"311","2008-03-28",69.589996
"312","2008-03-31",71.040001
"313","2008-04-01",68.970001
"314","2008-04-02",66.190002
"315","2008-04-03",65.709999
"316","2008-04-04",65.300003
"317","2008-04-07",63.59
"318","2008-04-08",64.860001
"319","2008-04-09",63.889999
"320","2008-04-10",64.580002
"321","2008-04-11",62.950001
"322","2008-04-14",62.860001
"323","2008-04-15",64.150002
"324","2008-04-16",66.379997
"325","2008-04-17",66.540001
"326","2008-04-18",66.889999
"327","2008-04-21",66.300003
"328","2008-04-22",66.370003
"329","2008-04-23",68.5
"330","2008-04-24",67.580002
"331","2008-04-25",67.690002
"332","2008-04-28",64.699997
"333","2008-04-29",64.400002
"334","2008-04-30",64
"335","2008-05-01",64.290001
"336","2008-05-02",64.150002
"337","2008-05-05",63.560001
"338","2008-05-06",63.049999
"339","2008-05-07",62.639999
"340","2008-05-08",61.740002
"341","2008-05-09",60.77
"342","2008-05-12",60.880001
"343","2008-05-13",61.369999
"344","2008-05-14",61.860001
"345","2008-05-15",63.919998
"346","2008-05-16",63.860001
"347","2008-05-19",63.560001
"348","2008-05-20",61.900002
"349","2008-05-21",60.889999
"350","2008-05-22",60.98
"351","2008-05-23",60.869999
"352","2008-05-27",61.66
"353","2008-05-28",59.41
"354","2008-05-29",61.07
"355","2008-05-30",60.060001
"356","2008-06-02",59.970001
"357","2008-06-03",59.110001
"358","2008-06-04",56.73
"359","2008-06-05",55.82
"360","2008-06-06",56.98
"361","2008-06-09",56.299999
"362","2008-06-10",55.470001
"363","2008-06-11",59.700001
"364","2008-06-12",60.490002
"365","2008-06-13",61.869999
"366","2008-06-16",62.040001
"367","2008-06-17",64.68
"368","2008-06-18",65.779999
"369","2008-06-19",65.800003
"370","2008-06-20",64.949997
"371","2008-06-23",65.290001
"372","2008-06-24",65.059998
"373","2008-06-25",67.629997
"374","2008-06-26",68.580002
"375","2008-06-27",70.989998
"376","2008-06-30",68.459999
"377","2008-07-01",71.300003
"378","2008-07-02",68.540001
"379","2008-07-03",70.059998
"380","2008-07-07",68.059998
"381","2008-07-08",69.129997
"382","2008-07-09",68.190002
"383","2008-07-10",67.379997
"384","2008-07-11",68.220001
"385","2008-07-14",68.379997
"386","2008-07-15",70.470001
"387","2008-07-16",70.029999
"388","2008-07-17",70.139999
"389","2008-07-18",71.459999
"390","2008-07-21",70.769997
"391","2008-07-22",73.209999
"392","2008-07-23",71.720001
"393","2008-07-24",70.300003
"394","2008-07-25",69.629997
"395","2008-07-28",69.699997
"396","2008-07-29",70.510002
"397","2008-07-30",71.199997
"398","2008-07-31",71.160004
"399","2008-08-01",70.309998
"400","2008-08-04",71.550003
"401","2008-08-05",72.230003
"402","2008-08-06",68.540001
"403","2008-08-07",69.440002
"404","2008-08-08",69.690002
"405","2008-08-11",74.050003
"406","2008-08-12",72.690002
"407","2008-08-13",72.110001
"408","2008-08-14",72.5
"409","2008-08-15",73.989998
"410","2008-08-18",73.489998
"411","2008-08-19",73.059998
"412","2008-08-20",73.239998
"413","2008-08-21",73.309998
"414","2008-08-22",74.190002
"415","2008-08-25",73.459999
"416","2008-08-26",72.760002
"417","2008-08-27",72.860001
"418","2008-08-28",73.25
"419","2008-08-29",73.400002
"420","2008-09-02",73.849998
"421","2008-09-03",70.330002
"422","2008-09-04",68.790001
"423","2008-09-05",68.529999
"424","2008-09-08",68.510002
"425","2008-09-09",64.860001
"426","2008-09-10",68.129997
"427","2008-09-11",66.57
"428","2008-09-12",66.910004
"429","2008-09-15",67.199997
"430","2008-09-16",70.550003
"431","2008-09-17",69.989998
"432","2008-09-18",70.169998
"433","2008-09-19",73.5
"434","2008-09-22",71.839996
"435","2008-09-23",71.93
"436","2008-09-24",70.559998
"437","2008-09-25",68.480003
"438","2008-09-26",69.529999
"439","2008-09-29",69.199997
"440","2008-09-30",72.239998
"441","2008-10-01",71.690002
"442","2008-10-02",68.25
"443","2008-10-03",68.32
"444","2008-10-06",67.839996
"445","2008-10-07",61.82
"446","2008-10-08",65.849998
"447","2008-10-09",64.300003
"448","2008-10-10",66.370003
"449","2008-10-13",68.620003
"450","2008-10-14",68.559998
"451","2008-10-15",61.470001
"452","2008-10-16",62.990002
"453","2008-10-17",61.169998
"454","2008-10-20",63.98
"455","2008-10-21",60.860001
"456","2008-10-22",57.18
"457","2008-10-23",56.02
"458","2008-10-24",56.73
"459","2008-10-27",53.709999
"460","2008-10-28",53.080002
"461","2008-10-29",53.310001
"462","2008-10-30",52.549999
"463","2008-10-31",58.25
"464","2008-11-03",57.299999
"465","2008-11-04",59.959999
"466","2008-11-05",58.080002
"467","2008-11-06",43.110001
"468","2008-11-07",45
"469","2008-11-10",44.77
"470","2008-11-11",43.779999
"471","2008-11-12",42.360001
"472","2008-11-13",42.860001
"473","2008-11-14",41.16
"474","2008-11-17",41.810001
"475","2008-11-18",45.040001
"476","2008-11-19",45.360001
"477","2008-11-20",45.099998
"478","2008-11-21",45.98
"479","2008-11-24",46.799999
"480","2008-11-25",48.32
"481","2008-11-26",52
"482","2008-11-28",54.84
"483","2008-12-01",51.599998
"484","2008-12-02",52.48
"485","2008-12-03",53.259998
"486","2008-12-04",53.150002
"487","2008-12-05",53.419998
"488","2008-12-08",53.84
"489","2008-12-09",50.43
"490","2008-12-10",46.16
"491","2008-12-11",45.279999
"492","2008-12-12",42.98
"493","2008-12-15",42.060001
"494","2008-12-16",42.209999
"495","2008-12-17",42.68
"496","2008-12-18",44.360001
"497","2008-12-19",45.110001
"498","2008-12-22",43.939999
"499","2008-12-23",43.740002
"500","2008-12-24",43.77
"501","2008-12-26",43.450001
"502","2008-12-29",43.720001
"503","2008-12-30",43.709999
"504","2008-12-31",44.68
"505","2009-01-02",44.52
"506","2009-01-05",44.439999
"507","2009-01-06",46.200001
"508","2009-01-07",46.07
"509","2009-01-08",45.599998
"510","2009-01-09",44.93
"511","2009-01-12",45.32
"512","2009-01-13",46.150002
"513","2009-01-14",44.639999
"514","2009-01-15",45.360001
"515","2009-01-16",45.419998
"516","2009-01-20",43.599998
"517","2009-01-21",44.5
"518","2009-01-22",43.720001
"519","2009-01-23",44.349998
"520","2009-01-26",44.759998
"521","2009-01-27",43.389999
"522","2009-01-28",42.209999
"523","2009-01-29",41.959999
"524","2009-01-30",41.009998
"525","2009-02-02",41.369999
"526","2009-02-03",40.490002
"527","2009-02-04",41.369999
"528","2009-02-05",41.259998
"529","2009-02-06",42.459999
"530","2009-02-09",40.560001
"531","2009-02-10",41.860001
"532","2009-02-11",43.560001
"533","2009-02-12",43.799999
"534","2009-02-13",44.689999
"535","2009-02-17",43.560001
"536","2009-02-18",43.150002
"537","2009-02-19",42.57
"538","2009-02-20",41.310001
"539","2009-02-23",39.830002
"540","2009-02-24",37.830002
"541","2009-02-25",37.810001
"542","2009-02-26",38.240002
"543","2009-02-27",36.540001
"544","2009-03-02",41.450001
"545","2009-03-03",45.470001
"546","2009-03-04",46.02
"547","2009-03-05",46.91
"548","2009-03-06",45.75
"549","2009-03-09",44.139999
"550","2009-03-10",45.939999
"551","2009-03-11",47.16
"552","2009-03-12",48.189999
"553","2009-03-13",47.459999
"554","2009-03-16",47.32
"555","2009-03-17",49.52
"556","2009-03-18",48.59
"557","2009-03-19",47.459999
"558","2009-03-20",47.18
"559","2009-03-23",47.77
"560","2009-03-24",48.07
"561","2009-03-25",48.240002
"562","2009-03-26",50.380001
"563","2009-03-27",48.919998
"564","2009-03-30",48.810001
"565","2009-03-31",49.48
"566","2009-04-01",47.700001
"567","2009-04-02",47.389999
"568","2009-04-03",47.5
"569","2009-04-06",47.02
"570","2009-04-07",47.189999
"571","2009-04-08",48.57
"572","2009-04-09",48.48
"573","2009-04-13",48.470001
"574","2009-04-14",46.990002
"575","2009-04-15",48.459999
"576","2009-04-16",49.950001
"577","2009-04-17",49.259998
"578","2009-04-20",48.889999
"579","2009-04-21",49.779999
"580","2009-04-22",49.849998
"581","2009-04-23",49.549999
"582","2009-04-24",49.049999
"583","2009-04-27",49.82
"584","2009-04-28",49.970001
"585","2009-04-29",54.34
"586","2009-04-30",54.880001
"587","2009-05-01",55.990002
"588","2009-05-04",50.91
"589","2009-05-05",52.900002
"590","2009-05-06",52.919998
"591","2009-05-07",50.599998
"592","2009-05-08",51.490002
"593","2009-05-11",51.130001
"594","2009-05-12",49.889999
"595","2009-05-13",48.82
"596","2009-05-14",51.400002
"597","2009-05-15",52.18
"598","2009-05-18",52.68
"599","2009-05-19",52.029999
"600","2009-05-20",52.959999
"601","2009-05-21",52.209999
"602","2009-05-22",51.209999
"603","2009-05-26",52.549999
"604","2009-05-27",51.560001
"605","2009-05-28",50.509998
"606","2009-05-29",50.220001
"607","2009-06-01",50.599998
"608","2009-06-02",50.98
"609","2009-06-03",50.619999
"610","2009-06-04",50.25
"611","2009-06-05",50.869999
"612","2009-06-08",51.07
"613","2009-06-09",51.759998
"614","2009-06-10",53.220001
"615","2009-06-11",53.560001
"616","2009-06-12",54.18
"617","2009-06-15",53.82
"618","2009-06-16",52.560001
"619","2009-06-17",53
"620","2009-06-18",52.32
"621","2009-06-19",51.759998
"622","2009-06-22",50.299999
"623","2009-06-23",49.57
"624","2009-06-24",50.220001
"625","2009-06-25",50.650002
"626","2009-06-26",51.060001
"627","2009-06-29",51.119999
"628","2009-06-30",50.720001
"629","2009-07-01",52.75
"630","2009-07-02",51.740002
"631","2009-07-06",51.540001
"632","2009-07-07",50.740002
"633","2009-07-08",51.099998
"634","2009-07-09",50.740002
"635","2009-07-10",51.970001
"636","2009-07-13",52.299999
"637","2009-07-14",52.34
"638","2009-07-15",53.830002
"639","2009-07-16",54.009998
"640","2009-07-17",53.18
"641","2009-07-20",53.98
"642","2009-07-21",55.07
"643","2009-07-22",53.799999
"644","2009-07-23",54.610001
"645","2009-07-24",55.09
"646","2009-07-27",54.709999
"647","2009-07-28",54.419998
"648","2009-07-29",54.34
"649","2009-07-30",54.07
"650","2009-07-31",54.43
"651","2009-08-03",56.130001
"652","2009-08-04",50.75
"653","2009-08-05",47.860001
"654","2009-08-06",45.599998
"655","2009-08-07",46.900002
"656","2009-08-10",45.830002
"657","2009-08-11",46.029999
"658","2009-08-12",46.560001
"659","2009-08-13",46.439999
"660","2009-08-14",46.66
"661","2009-08-17",46.009998
"662","2009-08-18",46.57
"663","2009-08-19",47.529999
"664","2009-08-20",47.09
"665","2009-08-21",47.349998
"666","2009-08-24",47.080002
"667","2009-08-25",46
"668","2009-08-26",44.759998
"669","2009-08-27",44.869999
"670","2009-08-28",44.060001
"671","2009-08-31",43.540001
"672","2009-09-01",43.700001
"673","2009-09-02",43.73
"674","2009-09-03",44.310001
"675","2009-09-04",44.130001
"676","2009-09-08",44.240002
"677","2009-09-09",44.369999
"678","2009-09-10",44.599998
"679","2009-09-11",44.98
"680","2009-09-14",45.650002
"681","2009-09-15",44.619999
"682","2009-09-16",45.799999
"683","2009-09-17",45.080002
"684","2009-09-18",45.650002
"685","2009-09-21",45.240002
"686","2009-09-22",44.43
"687","2009-09-23",44.380001
"688","2009-09-24",43.369999
"689","2009-09-25",43.689999
"690","2009-09-28",43.549999
"691","2009-09-29",44.349998
"692","2009-09-30",42.610001
"693","2009-10-01",42.150002
"694","2009-10-02",41.82
"695","2009-10-05",41.560001
"696","2009-10-06",41.650002
"697","2009-10-07",41.91
"698","2009-10-08",42.380001
"699","2009-10-09",42.349998
"700","2009-10-12",42.110001
"701","2009-10-13",42
"702","2009-10-14",42.110001
"703","2009-10-15",42.200001
"704","2009-10-16",41.93
"705","2009-10-19",42.66
"706","2009-10-20",42.380001
"707","2009-10-21",42.619999
"708","2009-10-22",42.57
"709","2009-10-23",41.810001
"710","2009-10-26",41.27
"711","2009-10-27",41.549999
"712","2009-10-28",41.27
"713","2009-10-29",41.419998
"714","2009-10-30",40.810001
"715","2009-11-02",41.080002
"716","2009-11-03",42.290001
"717","2009-11-04",42.57
"718","2009-11-05",45.860001
"719","2009-11-06",45.400002
"720","2009-11-09",47.34
"721","2009-11-10",46.970001
"722","2009-11-11",46.599998
"723","2009-11-12",46.599998
"724","2009-11-13",46.919998
"725","2009-11-16",47.650002
"726","2009-11-17",48
"727","2009-11-18",47.220001
"728","2009-11-19",46.849998
"729","2009-11-20",45.759998
"730","2009-11-23",46.240002
"731","2009-11-24",46.560001
"732","2009-11-25",46.57
"733","2009-11-27",46.360001
"734","2009-11-30",46.259998
"735","2009-12-01",46.869999
"736","2009-12-02",46.310001
"737","2009-12-03",45.619999
"738","2009-12-04",45.93
"739","2009-12-07",45.880001
"740","2009-12-08",45.419998
"741","2009-12-09",45.740002
"742","2009-12-10",45.84
"743","2009-12-11",46.200001
"744","2009-12-14",46.18
"745","2009-12-15",46.07
"746","2009-12-16",46.779999
"747","2009-12-17",45.830002
"748","2009-12-18",45.790001
"749","2009-12-21",46.299999
"750","2009-12-22",46.98
"751","2009-12-23",47.299999
"752","2009-12-24",47.639999
"753","2009-12-28",47.790001
"754","2009-12-29",47.75
"755","2009-12-30",47.540001
"756","2009-12-31",47.16
"757","2010-01-04",47.380001
"758","2010-01-05",47.990002
"759","2010-01-06",48.060001
"760","2010-01-07",48.049999
"761","2010-01-08",44.200001
"762","2010-01-11",44.130001
"763","2010-01-12",44.669998
"764","2010-01-13",44.889999
"765","2010-01-14",44.220001
"766","2010-01-15",43.27
"767","2010-01-19",43.25
"768","2010-01-20",41.830002
"769","2010-01-21",41.490002
"770","2010-01-22",41.130001
"771","2010-01-25",41.27
"772","2010-01-26",41.310001
"773","2010-01-27",41.66
"774","2010-01-28",42.169998
"775","2010-01-29",41.450001
"776","2010-02-01",42.48
"777","2010-02-02",42.5
"778","2010-02-03",42.639999
"779","2010-02-04",41.869999
"780","2010-02-05",41.5
"781","2010-02-08",41.200001
"782","2010-02-09",41.330002
"783","2010-02-10",40.77
"784","2010-02-11",41.900002
"785","2010-02-12",42.240002
"786","2010-02-16",42.130001
"787","2010-02-17",42.529999
"788","2010-02-18",42.16
"789","2010-02-19",41.970001
"790","2010-02-22",42.049999
"791","2010-02-23",41.610001
"792","2010-02-24",41.93
"793","2010-02-25",42.040001
"794","2010-02-26",36.740002
"795","2010-03-01",36.650002
"796","2010-03-02",36.900002
"797","2010-03-03",36.889999
"798","2010-03-04",37.049999
"799","2010-03-05",36.790001
"800","2010-03-08",36.389999
"801","2010-03-09",36.16
"802","2010-03-10",36.490002
"803","2010-03-11",38.080002
"804","2010-03-12",38.580002
"805","2010-03-15",38.669998
"806","2010-03-16",39.150002
"807","2010-03-17",39.740002
"808","2010-03-18",39.52
"809","2010-03-19",39.029999
"810","2010-03-22",39.860001
"811","2010-03-23",39.599998
"812","2010-03-24",39.43
"813","2010-03-25",39.5
"814","2010-03-26",38.900002
"815","2010-03-29",40.040001
"816","2010-03-30",39.82
"817","2010-03-31",39.32
"818","2010-04-01",38.970001
"819","2010-04-05",39.049999
"820","2010-04-06",39.68
"821","2010-04-07",39.560001
"822","2010-04-08",39.27
"823","2010-04-09",39.09
"824","2010-04-12",39.52
"825","2010-04-13",39.720001
"826","2010-04-14",39.650002
"827","2010-04-15",39.049999
"828","2010-04-16",39.080002
"829","2010-04-19",39.82
"830","2010-04-20",40.689999
"831","2010-04-21",40.77
"832","2010-04-22",41.369999
"833","2010-04-23",41.580002
"834","2010-04-26",41.25
"835","2010-04-27",40.830002
"836","2010-04-28",41.02
"837","2010-04-29",41.299999
"838","2010-04-30",41.130001
"839","2010-05-03",41.689999
"840","2010-05-04",41.060001
"841","2010-05-05",42.66
"842","2010-05-06",40.700001
"843","2010-05-07",39.419998
"844","2010-05-10",40.849998
"845","2010-05-11",40.43
"846","2010-05-12",40.599998
"847","2010-05-13",40.450001
"848","2010-05-14",39.66
"849","2010-05-17",40.48
"850","2010-05-18",40.720001
"851","2010-05-19",40.400002
"852","2010-05-20",38.799999
"853","2010-05-21",39.18
"854","2010-05-24",39.220001
"855","2010-05-25",38.869999
"856","2010-05-26",39.57
"857","2010-05-27",40.119999
"858","2010-05-28",42.759998
"859","2010-06-01",42.759998
"860","2010-06-02",42.52
"861","2010-06-03",42.48
"862","2010-06-04",41.400002
"863","2010-06-07",41.810001
"864","2010-06-08",41.68
"865","2010-06-09",43.759998
"866","2010-06-10",43.130001
"867","2010-06-11",43.939999
"868","2010-06-14",44.299999
"869","2010-06-15",44.700001
"870","2010-06-16",44.52
"871","2010-06-17",44.779999
"872","2010-06-18",44.939999
"873","2010-06-21",44.459999
"874","2010-06-22",44.139999
"875","2010-06-23",44.470001
"876","2010-06-24",44.48
"877","2010-06-25",45.189999
"878","2010-06-28",45.790001
"879","2010-06-29",44.779999
"880","2010-06-30",43.59
"881","2010-07-01",43.18
"882","2010-07-02",42.869999
"883","2010-07-06",43.27
"884","2010-07-07",32.139999
"885","2010-07-08",31.940001
"886","2010-07-09",32.860001
"887","2010-07-12",32.610001
"888","2010-07-13",33
"889","2010-07-14",32.91
"890","2010-07-15",33.290001
"891","2010-07-16",33.619999
"892","2010-07-19",33.779999
"893","2010-07-20",35.02
"894","2010-07-21",34.240002
"895","2010-07-22",35.240002
"896","2010-07-23",35.799999
"897","2010-07-26",36.049999
"898","2010-07-27",35.450001
"899","2010-07-28",35.380001
"900","2010-07-29",35.580002
"901","2010-07-30",35.349998
"902","2010-08-02",34.799999
"903","2010-08-03",35.18
"904","2010-08-04",34.950001
"905","2010-08-05",34.740002
"906","2010-08-06",36
"907","2010-08-09",35.689999
"908","2010-08-10",35.970001
"909","2010-08-11",34.709999
"910","2010-08-12",34.450001
"911","2010-08-13",34.630001
"912","2010-08-16",34.580002
"913","2010-08-17",34.189999
"914","2010-08-18",34.349998
"915","2010-08-19",34.16
"916","2010-08-20",33.650002
"917","2010-08-23",33.48
"918","2010-08-24",33
"919","2010-08-25",33.599998
"920","2010-08-26",33.25
"921","2010-08-27",33.369999
"922","2010-08-30",33
"923","2010-08-31",32.779999
"924","2010-09-01",33.529999
"925","2010-09-02",33.75
"926","2010-09-03",34.040001
"927","2010-09-07",33.400002
"928","2010-09-08",33.5
"929","2010-09-09",33.209999
"930","2010-09-10",33.299999
"931","2010-09-13",33.889999
"932","2010-09-14",33.709999
"933","2010-09-15",33.689999
"934","2010-09-16",33.68
"935","2010-09-17",33.650002
"936","2010-09-20",33.939999
"937","2010-09-21",33.669998
"938","2010-09-22",33.740002
"939","2010-09-23",33.549999
"940","2010-09-24",33.91
"941","2010-09-27",33.91
"942","2010-09-28",33.98
"943","2010-09-29",33.950001
"944","2010-09-30",34.689999
"945","2010-10-01",34.849998
"946","2010-10-04",34.860001
"947","2010-10-05",35.099998
"948","2010-10-06",34.459999
"949","2010-10-07",34.240002
"950","2010-10-08",34.720001
"951","2010-10-11",34.790001
