"","date","TTEK"
"145","2007-07-31",21.030001
"146","2007-08-01",21.43
"147","2007-08-02",21.6
"148","2007-08-03",20.1
"149","2007-08-06",20.110001
"150","2007-08-07",19.66
"151","2007-08-08",21.290001
"152","2007-08-09",21.940001
"153","2007-08-10",21.18
"154","2007-08-13",20.77
"155","2007-08-14",20.07
"156","2007-08-15",19.049999
"157","2007-08-16",18.799999
"158","2007-08-17",19.42
"159","2007-08-20",19.610001
"160","2007-08-21",19.6
"161","2007-08-22",19.860001
"162","2007-08-23",19.549999
"163","2007-08-24",19.66
"164","2007-08-27",19.23
"165","2007-08-28",18.879999
"166","2007-08-29",19.190001
"167","2007-08-30",18.98
"168","2007-08-31",19.6
"169","2007-09-04",19.469999
"170","2007-09-05",18.82
"171","2007-09-06",18.75
"172","2007-09-07",18.84
"173","2007-09-10",19.379999
"174","2007-09-11",19.530001
"175","2007-09-12",19.52
"176","2007-09-13",19.690001
"177","2007-09-14",20.040001
"178","2007-09-17",20.51
"179","2007-09-18",21.209999
"180","2007-09-19",21.9
"181","2007-09-20",22.07
"182","2007-09-21",22.07
"183","2007-09-24",21.65
"184","2007-09-25",21.610001
"185","2007-09-26",21.84
"186","2007-09-27",21.23
"187","2007-09-28",21.120001
"188","2007-10-01",22.33
"189","2007-10-02",21.940001
"190","2007-10-03",22.030001
"191","2007-10-04",21.9
"192","2007-10-05",21.860001
"193","2007-10-08",22.18
"194","2007-10-09",22.27
"195","2007-10-10",22.299999
"196","2007-10-11",21.9
"197","2007-10-12",22.209999
"198","2007-10-15",21.530001
"199","2007-10-16",21.129999
"200","2007-10-17",21.41
"201","2007-10-18",21.43
"202","2007-10-19",20.51
"203","2007-10-22",21.25
"204","2007-10-23",21.75
"205","2007-10-24",22.049999
"206","2007-10-25",22.26
"207","2007-10-26",22.389999
"208","2007-10-29",22.85
"209","2007-10-30",22.809999
"210","2007-10-31",23.35
"211","2007-11-01",22.9
"212","2007-11-02",23.190001
"213","2007-11-05",23.43
"214","2007-11-06",24.110001
"215","2007-11-07",23.25
"216","2007-11-08",23.540001
"217","2007-11-09",23.09
"218","2007-11-12",22.91
"219","2007-11-13",22.309999
"220","2007-11-14",22.73
"221","2007-11-15",23.26
"222","2007-11-16",23.68
"223","2007-11-19",22.43
"224","2007-11-20",22.360001
"225","2007-11-21",21.790001
"226","2007-11-23",22.02
"227","2007-11-26",21.540001
"228","2007-11-27",21.309999
"229","2007-11-28",21.74
"230","2007-11-29",21.389999
"231","2007-11-30",20.719999
"232","2007-12-03",20.65
"233","2007-12-04",20.26
"234","2007-12-05",20.799999
"235","2007-12-06",21.870001
"236","2007-12-07",21.58
"237","2007-12-10",21.91
"238","2007-12-11",21.26
"239","2007-12-12",21.82
"240","2007-12-13",22
"241","2007-12-14",20.950001
"242","2007-12-17",20.290001
"243","2007-12-18",20.77
"244","2007-12-19",20.58
"245","2007-12-20",21.59
"246","2007-12-21",22.299999
"247","2007-12-24",22.33
"248","2007-12-26",22.540001
"249","2007-12-27",22.139999
"250","2007-12-28",21.92
"251","2007-12-31",21.5
"252","2008-01-02",21.08
"253","2008-01-03",20.9
"254","2008-01-04",20.83
"255","2008-01-07",20.32
"256","2008-01-08",19.92
"257","2008-01-09",19.389999
"258","2008-01-10",19.889999
"259","2008-01-11",19.76
"260","2008-01-14",19.93
"261","2008-01-15",19.469999
"262","2008-01-16",19.75
"263","2008-01-17",18.879999
"264","2008-01-18",17.83
"265","2008-01-22",17.110001
"266","2008-01-23",16.75
"267","2008-01-24",17.35
"268","2008-01-25",17.870001
"269","2008-01-28",18.48
"270","2008-01-29",18.860001
"271","2008-01-30",18.889999
"272","2008-01-31",19.690001
"273","2008-02-01",19.82
"274","2008-02-04",18.870001
"275","2008-02-05",18.709999
"276","2008-02-06",18.309999
"277","2008-02-07",18.209999
"278","2008-02-08",18.1
"279","2008-02-11",17.73
"280","2008-02-12",18.32
"281","2008-02-13",19.01
"282","2008-02-14",18.559999
"283","2008-02-15",17.969999
"284","2008-02-19",17.719999
"285","2008-02-20",17.549999
"286","2008-02-21",17.129999
"287","2008-02-22",17.290001
"288","2008-02-25",17.57
"289","2008-02-26",17.950001
"290","2008-02-27",18.74
"291","2008-02-28",19.309999
"292","2008-02-29",18.870001
"293","2008-03-03",18.73
"294","2008-03-04",18.57
"295","2008-03-05",18.25
"296","2008-03-06",17.58
"297","2008-03-07",17.32
"298","2008-03-10",16.969999
"299","2008-03-11",17.809999
"300","2008-03-12",17.870001
"301","2008-03-13",18.57
"302","2008-03-14",18.08
"303","2008-03-17",17.700001
"304","2008-03-18",18.74
"305","2008-03-19",18.1
"306","2008-03-20",18.469999
"307","2008-03-24",19.4
"308","2008-03-25",19.389999
"309","2008-03-26",19.4
"310","2008-03-27",19.77
"311","2008-03-28",19.84
"312","2008-03-31",19.51
"313","2008-04-01",20.09
"314","2008-04-02",20.120001
"315","2008-04-03",19.91
"316","2008-04-04",20.02
"317","2008-04-07",19.92
"318","2008-04-08",20.040001
"319","2008-04-09",19.84
"320","2008-04-10",19.780001
"321","2008-04-11",19.17
"322","2008-04-14",19.209999
"323","2008-04-15",19.889999
"324","2008-04-16",20.549999
"325","2008-04-17",20.42
"326","2008-04-18",20.879999
"327","2008-04-21",20.99
"328","2008-04-22",21.280001
"329","2008-04-23",21.139999
"330","2008-04-24",21.389999
"331","2008-04-25",21.66
"332","2008-04-28",21.790001
"333","2008-04-29",21.549999
"334","2008-04-30",21.129999
"335","2008-05-01",25.15
"336","2008-05-02",24.24
"337","2008-05-05",23.59
"338","2008-05-06",23.16
"339","2008-05-07",22.969999
"340","2008-05-08",23.469999
"341","2008-05-09",23.25
"342","2008-05-12",23.620001
"343","2008-05-13",24.01
"344","2008-05-14",24.83
"345","2008-05-15",25.4
"346","2008-05-16",25.129999
"347","2008-05-19",24.73
"348","2008-05-20",24.959999
"349","2008-05-21",24.719999
"350","2008-05-22",25.709999
"351","2008-05-23",25.26
"352","2008-05-27",25.709999
"353","2008-05-28",25.9
"354","2008-05-29",26.5
"355","2008-05-30",26.440001
"356","2008-06-02",26.030001
"357","2008-06-03",25.610001
"358","2008-06-04",25.91
"359","2008-06-05",27.139999
"360","2008-06-06",26.209999
"361","2008-06-09",25.969999
"362","2008-06-10",26.129999
"363","2008-06-11",25
"364","2008-06-12",25.43
"365","2008-06-13",25.9
"366","2008-06-16",26.559999
"367","2008-06-17",26.85
"368","2008-06-18",26.75
"369","2008-06-19",25.73
"370","2008-06-20",24.549999
"371","2008-06-23",25
"372","2008-06-24",24.4
"373","2008-06-25",25.09
"374","2008-06-26",23.66
"375","2008-06-27",22.43
"376","2008-06-30",22.620001
"377","2008-07-01",22.540001
"378","2008-07-02",21.469999
"379","2008-07-03",20.93
"380","2008-07-07",20.41
"381","2008-07-08",21.139999
"382","2008-07-09",20.59
"383","2008-07-10",21.129999
"384","2008-07-11",21.690001
"385","2008-07-14",21.84
"386","2008-07-15",21.5
"387","2008-07-16",23.6
"388","2008-07-17",23.610001
"389","2008-07-18",23.549999
"390","2008-07-21",24.309999
"391","2008-07-22",25.02
"392","2008-07-23",24.9
"393","2008-07-24",23.98
"394","2008-07-25",24.73
"395","2008-07-28",24
"396","2008-07-29",24.75
"397","2008-07-30",24.200001
"398","2008-07-31",28.73
"399","2008-08-01",28.860001
"400","2008-08-04",28.91
"401","2008-08-05",28.940001
"402","2008-08-06",29.219999
"403","2008-08-07",29
"404","2008-08-08",28.74
"405","2008-08-11",29.67
"406","2008-08-12",28.860001
"407","2008-08-13",28.639999
"408","2008-08-14",28.09
"409","2008-08-15",28.82
"410","2008-08-18",28.52
"411","2008-08-19",28.389999
"412","2008-08-20",28.51
"413","2008-08-21",28.030001
"414","2008-08-22",28.57
"415","2008-08-25",28.059999
"416","2008-08-26",27.73
"417","2008-08-27",28
"418","2008-08-28",28.889999
"419","2008-08-29",28.58
"420","2008-09-02",28.370001
"421","2008-09-03",28.559999
"422","2008-09-04",27.200001
"423","2008-09-05",26.75
"424","2008-09-08",27.459999
"425","2008-09-09",26.35
"426","2008-09-10",27.209999
"427","2008-09-11",27.5
"428","2008-09-12",27.51
"429","2008-09-15",26.85
"430","2008-09-16",27.24
"431","2008-09-17",25.75
"432","2008-09-18",27.450001
"433","2008-09-19",28.33
"434","2008-09-22",27.950001
"435","2008-09-23",26.91
"436","2008-09-24",26.209999
"437","2008-09-25",26.610001
"438","2008-09-26",25.49
"439","2008-09-29",23.190001
"440","2008-09-30",24.059999
"441","2008-10-01",22.58
"442","2008-10-02",21.09
"443","2008-10-03",20.139999
"444","2008-10-06",18.85
"445","2008-10-07",17.209999
"446","2008-10-08",17.629999
"447","2008-10-09",16.66
"448","2008-10-10",17.02
"449","2008-10-13",19.41
"450","2008-10-14",20.200001
"451","2008-10-15",17.860001
"452","2008-10-16",19.190001
"453","2008-10-17",19.879999
"454","2008-10-20",21.379999
"455","2008-10-21",21.1
"456","2008-10-22",19.75
"457","2008-10-23",19.43
"458","2008-10-24",18.42
"459","2008-10-27",17.299999
"460","2008-10-28",18.65
"461","2008-10-29",19.6
"462","2008-10-30",21.52
"463","2008-10-31",21.99
"464","2008-11-03",22.18
"465","2008-11-04",22.450001
"466","2008-11-05",21.17
"467","2008-11-06",20.02
"468","2008-11-07",20.530001
"469","2008-11-10",20.16
"470","2008-11-11",19.98
"471","2008-11-12",16.549999
"472","2008-11-13",18.030001
"473","2008-11-14",16.98
"474","2008-11-17",17.08
"475","2008-11-18",17.35
"476","2008-11-19",16.059999
"477","2008-11-20",14.85
"478","2008-11-21",16
"479","2008-11-24",16.799999
"480","2008-11-25",17.43
"481","2008-11-26",19.219999
"482","2008-11-28",20.040001
"483","2008-12-01",17.65
"484","2008-12-02",18.719999
"485","2008-12-03",18.15
"486","2008-12-04",17.4
"487","2008-12-05",18.17
"488","2008-12-08",21.030001
"489","2008-12-09",20.42
"490","2008-12-10",21.43
"491","2008-12-11",19.92
"492","2008-12-12",21.59
"493","2008-12-15",21.139999
"494","2008-12-16",23.040001
"495","2008-12-17",23.040001
"496","2008-12-18",22.709999
"497","2008-12-19",23.459999
"498","2008-12-22",22.200001
"499","2008-12-23",21.68
"500","2008-12-24",22.379999
"501","2008-12-26",22.4
"502","2008-12-29",21.790001
"503","2008-12-30",22.9
"504","2008-12-31",24.15
"505","2009-01-02",23.98
"506","2009-01-05",23.65
"507","2009-01-06",24.26
"508","2009-01-07",23.360001
"509","2009-01-08",23.690001
"510","2009-01-09",22.16
"511","2009-01-12",21.52
"512","2009-01-13",21.27
"513","2009-01-14",21.309999
"514","2009-01-15",21.68
"515","2009-01-16",22.48
"516","2009-01-20",20.379999
"517","2009-01-21",21
"518","2009-01-22",20.66
"519","2009-01-23",20.34
"520","2009-01-26",21.200001
"521","2009-01-27",21.25
"522","2009-01-28",22.41
"523","2009-01-29",23.51
"524","2009-01-30",23.23
"525","2009-02-02",23.940001
"526","2009-02-03",24.959999
"527","2009-02-04",25.469999
"528","2009-02-05",24.709999
"529","2009-02-06",25
"530","2009-02-09",24.610001
"531","2009-02-10",23.41
"532","2009-02-11",23.719999
"533","2009-02-12",24.48
"534","2009-02-13",24.98
"535","2009-02-17",24.33
"536","2009-02-18",23.309999
"537","2009-02-19",23.24
"538","2009-02-20",22.84
"539","2009-02-23",21.299999
"540","2009-02-24",22.66
"541","2009-02-25",22.530001
"542","2009-02-26",22.15
"543","2009-02-27",22.4
"544","2009-03-02",21.459999
"545","2009-03-03",20.52
"546","2009-03-04",21.110001
"547","2009-03-05",20.42
"548","2009-03-06",21.17
"549","2009-03-09",20.35
"550","2009-03-10",21.030001
"551","2009-03-11",21.540001
"552","2009-03-12",22.58
"553","2009-03-13",22.219999
"554","2009-03-16",21.51
"555","2009-03-17",22.280001
"556","2009-03-18",21.82
"557","2009-03-19",21.41
"558","2009-03-20",21.07
"559","2009-03-23",22.42
"560","2009-03-24",22.09
"561","2009-03-25",22.129999
"562","2009-03-26",22.610001
"563","2009-03-27",20.75
"564","2009-03-30",20.209999
"565","2009-03-31",20.379999
"566","2009-04-01",20.91
"567","2009-04-02",21.77
"568","2009-04-03",22.120001
"569","2009-04-06",22.18
"570","2009-04-07",21.17
"571","2009-04-08",21.59
"572","2009-04-09",21.889999
"573","2009-04-13",22.360001
"574","2009-04-14",21.690001
"575","2009-04-15",21.9
"576","2009-04-16",22.34
"577","2009-04-17",22.6
"578","2009-04-20",21.57
"579","2009-04-21",21.52
"580","2009-04-22",21.83
"581","2009-04-23",21.610001
"582","2009-04-24",21.959999
"583","2009-04-27",22.6
"584","2009-04-28",22.780001
"585","2009-04-29",24.07
"586","2009-04-30",24.559999
"587","2009-05-01",24.790001
"588","2009-05-04",25.09
"589","2009-05-05",24.780001
"590","2009-05-06",24.889999
"591","2009-05-07",24.34
"592","2009-05-08",24.959999
"593","2009-05-11",24.67
"594","2009-05-12",24.280001
"595","2009-05-13",23.26
"596","2009-05-14",23.65
"597","2009-05-15",23.99
"598","2009-05-18",24.75
"599","2009-05-19",24.74
"600","2009-05-20",24.620001
"601","2009-05-21",24.5
"602","2009-05-22",24.280001
"603","2009-05-26",25.860001
"604","2009-05-27",25.65
"605","2009-05-28",25.27
"606","2009-05-29",25.67
"607","2009-06-01",27
"608","2009-06-02",27.469999
"609","2009-06-03",27.35
"610","2009-06-04",27.469999
"611","2009-06-05",27
"612","2009-06-08",27.25
"613","2009-06-09",27.25
"614","2009-06-10",26.870001
"615","2009-06-11",28.67
"616","2009-06-12",28.5
"617","2009-06-15",27.870001
"618","2009-06-16",27.610001
"619","2009-06-17",28.780001
"620","2009-06-18",29.209999
"621","2009-06-19",29.870001
"622","2009-06-22",28.290001
"623","2009-06-23",27.74
"624","2009-06-24",28.059999
"625","2009-06-25",29
"626","2009-06-26",29.74
"627","2009-06-29",29.139999
"628","2009-06-30",28.65
"629","2009-07-01",28.629999
"630","2009-07-02",27.620001
"631","2009-07-06",27.459999
"632","2009-07-07",26.83
"633","2009-07-08",26.440001
"634","2009-07-09",26.459999
"635","2009-07-10",26.48
"636","2009-07-13",28.09
"637","2009-07-14",28.02
"638","2009-07-15",29.040001
"639","2009-07-16",29.1
"640","2009-07-17",29.110001
"641","2009-07-20",29.559999
"642","2009-07-21",29.190001
"643","2009-07-22",28.959999
"644","2009-07-23",30.530001
"645","2009-07-24",30.639999
"646","2009-07-27",30.790001
"647","2009-07-28",30.610001
"648","2009-07-29",30.09
"649","2009-07-30",30.27
"650","2009-07-31",30.120001
"651","2009-08-03",29.799999
"652","2009-08-04",30.1
"653","2009-08-05",29.77
"654","2009-08-06",29.25
"655","2009-08-07",30.059999
"656","2009-08-10",29.9
"657","2009-08-11",29.629999
"658","2009-08-12",30.780001
"659","2009-08-13",31.139999
"660","2009-08-14",30.809999
"661","2009-08-17",30.450001
"662","2009-08-18",30.799999
"663","2009-08-19",30.99
"664","2009-08-20",31.959999
"665","2009-08-21",31.43
"666","2009-08-24",31.4
"667","2009-08-25",31.450001
"668","2009-08-26",31
"669","2009-08-27",30.66
"670","2009-08-28",29.950001
"671","2009-08-31",29.540001
"672","2009-09-01",28.84
"673","2009-09-02",28.58
"674","2009-09-03",28.91
"675","2009-09-04",29.16
"676","2009-09-08",29.24
"677","2009-09-09",29.02
"678","2009-09-10",28.52
"679","2009-09-11",27.889999
"680","2009-09-14",28.299999
"681","2009-09-15",28.309999
"682","2009-09-16",28.42
"683","2009-09-17",27.389999
"684","2009-09-18",27.440001
"685","2009-09-21",27.360001
"686","2009-09-22",27.18
"687","2009-09-23",26.5
"688","2009-09-24",25.450001
"689","2009-09-25",25.73
"690","2009-09-28",26.35
"691","2009-09-29",26.76
"692","2009-09-30",26.530001
"693","2009-10-01",26.040001
"694","2009-10-02",26.33
"695","2009-10-05",26.360001
"696","2009-10-06",26.809999
"697","2009-10-07",26.42
"698","2009-10-08",26.52
"699","2009-10-09",26.610001
"700","2009-10-12",26.299999
"701","2009-10-13",26.299999
"702","2009-10-14",26.75
"703","2009-10-15",27.07
"704","2009-10-16",27.18
"705","2009-10-19",27.139999
"706","2009-10-20",27.09
"707","2009-10-21",27.299999
"708","2009-10-22",27.15
"709","2009-10-23",26.77
"710","2009-10-26",27.059999
"711","2009-10-27",27.01
"712","2009-10-28",26.120001
"713","2009-10-29",26.309999
"714","2009-10-30",25.73
"715","2009-11-02",25.9
"716","2009-11-03",26.09
"717","2009-11-04",25.780001
"718","2009-11-05",26.15
"719","2009-11-06",26.049999
"720","2009-11-09",26.77
"721","2009-11-10",27.02
"722","2009-11-11",27.17
"723","2009-11-12",25.41
"724","2009-11-13",25.549999
"725","2009-11-16",26.799999
"726","2009-11-17",27.110001
"727","2009-11-18",27.16
"728","2009-11-19",26.209999
"729","2009-11-20",26.219999
"730","2009-11-23",27.190001
"731","2009-11-24",26.959999
"732","2009-11-25",26.9
"733","2009-11-27",26.75
"734","2009-11-30",26.34
"735","2009-12-01",26.530001
"736","2009-12-02",26.709999
"737","2009-12-03",26.540001
"738","2009-12-04",27.02
"739","2009-12-07",26.75
"740","2009-12-08",26.370001
"741","2009-12-09",26.25
"742","2009-12-10",26.01
"743","2009-12-11",26.209999
"744","2009-12-14",26.5
"745","2009-12-15",26.49
"746","2009-12-16",26.450001
"747","2009-12-17",26.299999
"748","2009-12-18",26.280001
"749","2009-12-21",26.290001
"750","2009-12-22",26.33
"751","2009-12-23",27.32
"752","2009-12-24",27.450001
"753","2009-12-28",27.280001
"754","2009-12-29",27.35
"755","2009-12-30",27.530001
"756","2009-12-31",27.17
"757","2010-01-04",27.75
"758","2010-01-05",27.450001
"759","2010-01-06",27.17
"760","2010-01-07",27.34
"761","2010-01-08",27.33
"762","2010-01-11",27.290001
"763","2010-01-12",27.23
"764","2010-01-13",27.26
"765","2010-01-14",27.18
"766","2010-01-15",26.77
"767","2010-01-19",27.280001
"768","2010-01-20",26.549999
"769","2010-01-21",25.879999
"770","2010-01-22",25.52
"771","2010-01-25",25.08
"772","2010-01-26",24.719999
"773","2010-01-27",25.07
"774","2010-01-28",20.75
"775","2010-01-29",22.639999
"776","2010-02-01",21.93
"777","2010-02-02",21.549999
"778","2010-02-03",21.24
"779","2010-02-04",20.860001
"780","2010-02-05",20.790001
"781","2010-02-08",20.290001
"782","2010-02-09",20.85
"783","2010-02-10",20.9
"784","2010-02-11",21.280001
"785","2010-02-12",21.16
"786","2010-02-16",21.58
"787","2010-02-17",21.450001
"788","2010-02-18",21.799999
"789","2010-02-19",21.98
"790","2010-02-22",21.49
"791","2010-02-23",21.290001
"792","2010-02-24",21.110001
"793","2010-02-25",21.16
"794","2010-02-26",20.92
"795","2010-03-01",20.280001
"796","2010-03-02",20.93
"797","2010-03-03",20.85
"798","2010-03-04",20.74
"799","2010-03-05",21.110001
"800","2010-03-08",20.959999
"801","2010-03-09",20.76
"802","2010-03-10",21.02
"803","2010-03-11",21.1
"804","2010-03-12",20.879999
"805","2010-03-15",20.809999
"806","2010-03-16",20.77
"807","2010-03-17",20.77
"808","2010-03-18",20.75
"809","2010-03-19",21.860001
"810","2010-03-22",22.629999
"811","2010-03-23",23.15
"812","2010-03-24",23.08
"813","2010-03-25",22.690001
"814","2010-03-26",22.950001
"815","2010-03-29",22.85
"816","2010-03-30",22.77
"817","2010-03-31",23.040001
"818","2010-04-01",23.43
"819","2010-04-05",23.610001
"820","2010-04-06",23.85
"821","2010-04-07",23.58
"822","2010-04-08",23.32
"823","2010-04-09",23.1
"824","2010-04-12",22.9
"825","2010-04-13",22.75
"826","2010-04-14",22.77
"827","2010-04-15",22.719999
"828","2010-04-16",22.41
"829","2010-04-19",22.190001
"830","2010-04-20",22.450001
"831","2010-04-21",22.43
"832","2010-04-22",22.709999
"833","2010-04-23",23.129999
"834","2010-04-26",23.129999
"835","2010-04-27",22.540001
"836","2010-04-28",22.639999
"837","2010-04-29",23.33
"838","2010-04-30",24.379999
"839","2010-05-03",24.950001
"840","2010-05-04",24.25
"841","2010-05-05",24.08
"842","2010-05-06",23.059999
"843","2010-05-07",22.450001
"844","2010-05-10",23.66
"845","2010-05-11",23.290001
"846","2010-05-12",24.27
"847","2010-05-13",24.440001
"848","2010-05-14",23.84
"849","2010-05-17",24.219999
"850","2010-05-18",23.639999
"851","2010-05-19",23.360001
"852","2010-05-20",22.120001
"853","2010-05-21",22.02
"854","2010-05-24",22
"855","2010-05-25",21.889999
"856","2010-05-26",21.77
"857","2010-05-27",22.6
"858","2010-05-28",22.67
"859","2010-06-01",21.75
"860","2010-06-02",22.16
"861","2010-06-03",22.49
"862","2010-06-04",21.200001
"863","2010-06-07",20.42
"864","2010-06-08",20.51
"865","2010-06-09",20.450001
"866","2010-06-10",21.08
"867","2010-06-11",21
"868","2010-06-14",21.41
"869","2010-06-15",21.84
"870","2010-06-16",21.719999
"871","2010-06-17",21.620001
"872","2010-06-18",21.4
"873","2010-06-21",21.4
"874","2010-06-22",21.1
"875","2010-06-23",21.01
"876","2010-06-24",20.84
"877","2010-06-25",20.98
"878","2010-06-28",20.58
"879","2010-06-29",19.860001
"880","2010-06-30",19.610001
"881","2010-07-01",19.16
"882","2010-07-02",19.07
"883","2010-07-06",18.85
"884","2010-07-07",18.91
"885","2010-07-08",19.4
"886","2010-07-09",19.530001
"887","2010-07-12",19.52
"888","2010-07-13",19.629999
"889","2010-07-14",19.35
"890","2010-07-15",18.9
"891","2010-07-16",18.4
"892","2010-07-19",18.219999
"893","2010-07-20",18.690001
"894","2010-07-21",18.530001
"895","2010-07-22",18.549999
"896","2010-07-23",18.92
"897","2010-07-26",19.43
"898","2010-07-27",19.42
"899","2010-07-28",18.959999
"900","2010-07-29",21.5
"901","2010-07-30",20.969999
"902","2010-08-02",21.41
"903","2010-08-03",21.25
"904","2010-08-04",20.92
"905","2010-08-05",20.870001
"906","2010-08-06",20.75
"907","2010-08-09",20.940001
"908","2010-08-10",20.25
"909","2010-08-11",19.360001
"910","2010-08-12",19.629999
"911","2010-08-13",20.209999
"912","2010-08-16",20.17
"913","2010-08-17",20.450001
"914","2010-08-18",20.440001
"915","2010-08-19",19.889999
"916","2010-08-20",19.42
"917","2010-08-23",19.35
"918","2010-08-24",18.629999
"919","2010-08-25",18.75
"920","2010-08-26",18.379999
"921","2010-08-27",18.690001
"922","2010-08-30",18.360001
"923","2010-08-31",18.15
"924","2010-09-01",18.77
"925","2010-09-02",18.639999
"926","2010-09-03",19.110001
"927","2010-09-07",18.719999
"928","2010-09-08",18.940001
"929","2010-09-09",19.200001
"930","2010-09-10",19.190001
"931","2010-09-13",19.6
"932","2010-09-14",19.83
"933","2010-09-15",20.01
"934","2010-09-16",19.809999
"935","2010-09-17",20.01
"936","2010-09-20",20.4
"937","2010-09-21",20.16
"938","2010-09-22",20.190001
"939","2010-09-23",19.799999
"940","2010-09-24",20.379999
"941","2010-09-27",20.41
"942","2010-09-28",20.75
"943","2010-09-29",20.99
"944","2010-09-30",20.969999
"945","2010-10-01",21.190001
"946","2010-10-04",20.68
"947","2010-10-05",21.09
"948","2010-10-06",20.99
"949","2010-10-07",21.219999
"950","2010-10-08",21.379999
"951","2010-10-11",21.389999
"952","2010-10-12",21.42
"953","2010-10-13",21.93
"954","2010-10-14",21.9
"955","2010-10-15",21.809999
"956","2010-10-18",21.940001
"957","2010-10-19",21.33
"958","2010-10-20",21.51
"959","2010-10-21",21.32
"960","2010-10-22",21.33
"961","2010-10-25",21.629999
"962","2010-10-26",21.440001
"963","2010-10-27",21.09
"964","2010-10-28",21.190001
"965","2010-10-29",21.059999
"966","2010-11-01",20.9
"967","2010-11-02",21.129999
"968","2010-11-03",21.41
"969","2010-11-04",21.76
"970","2010-11-05",21.68
