"","date","FIS"
"168","2007-08-31",47.400002
"169","2007-09-04",48.169998
"170","2007-09-05",48
"171","2007-09-06",47.02
"172","2007-09-07",44.919998
"173","2007-09-10",44.689999
"174","2007-09-11",44.98
"175","2007-09-12",45.650002
"176","2007-09-13",45.77
"177","2007-09-14",46.290001
"178","2007-09-17",44.459999
"179","2007-09-18",45.07
"180","2007-09-19",46.099998
"181","2007-09-20",45.990002
"182","2007-09-21",45.119999
"183","2007-09-24",44.279999
"184","2007-09-25",44.610001
"185","2007-09-26",44.849998
"186","2007-09-27",44.84
"187","2007-09-28",44.369999
"188","2007-10-01",44.290001
"189","2007-10-02",44.419998
"190","2007-10-03",44.240002
"191","2007-10-04",44.66
"192","2007-10-05",46.189999
"193","2007-10-08",46.16
"194","2007-10-09",47.57
"195","2007-10-10",47.049999
"196","2007-10-11",47.139999
"197","2007-10-12",47.860001
"198","2007-10-15",47.200001
"199","2007-10-16",47.130001
"200","2007-10-17",47.189999
"201","2007-10-18",47.139999
"202","2007-10-19",46.75
"203","2007-10-22",47.080002
"204","2007-10-23",47.099998
"205","2007-10-24",46.650002
"206","2007-10-25",46.220001
"207","2007-10-26",45.549999
"208","2007-10-29",45.509998
"209","2007-10-30",45.360001
"210","2007-10-31",46.080002
"211","2007-11-01",44.970001
"212","2007-11-02",43.68
"213","2007-11-05",43.639999
"214","2007-11-06",43.779999
"215","2007-11-07",42.23
"216","2007-11-08",41.5
"217","2007-11-09",41.779999
"218","2007-11-12",42.900002
"219","2007-11-13",43.73
"220","2007-11-14",43.360001
"221","2007-11-15",43.240002
"222","2007-11-16",42.970001
"223","2007-11-19",42.790001
"224","2007-11-20",42.5
"225","2007-11-21",42.48
"226","2007-11-23",42.889999
"227","2007-11-26",42.52
"228","2007-11-27",42.959999
"229","2007-11-28",43.720001
"230","2007-11-29",43.720001
"231","2007-11-30",43.220001
"232","2007-12-03",43.07
"233","2007-12-04",42.689999
"234","2007-12-05",44.189999
"235","2007-12-06",44.23
"236","2007-12-07",44.900002
"237","2007-12-10",45.299999
"238","2007-12-11",43.700001
"239","2007-12-12",43.630001
"240","2007-12-13",43.349998
"241","2007-12-14",43.509998
"242","2007-12-17",42.990002
"243","2007-12-18",42.59
"244","2007-12-19",42.139999
"245","2007-12-20",42.560001
"246","2007-12-21",42.27
"247","2007-12-24",42.790001
"248","2007-12-26",42.380001
"249","2007-12-27",41.52
"250","2007-12-28",42.009998
"251","2007-12-31",41.59
"252","2008-01-02",40.32
"253","2008-01-03",40.540001
"254","2008-01-04",39.869999
"255","2008-01-07",38.610001
"256","2008-01-08",38.060001
"257","2008-01-09",38.400002
"258","2008-01-10",37.759998
"259","2008-01-11",37.209999
"260","2008-01-14",38.490002
"261","2008-01-15",36.990002
"262","2008-01-16",37.450001
"263","2008-01-17",37.93
"264","2008-01-18",38.450001
"265","2008-01-22",38.119999
"266","2008-01-23",39.009998
"267","2008-01-24",40.310001
"268","2008-01-25",40.169998
"269","2008-01-28",41.360001
"270","2008-01-29",42.150002
"271","2008-01-30",41.599998
"272","2008-01-31",42.419998
"273","2008-02-01",43.48
"274","2008-02-04",43.5
"275","2008-02-05",42.330002
"276","2008-02-06",41.990002
"277","2008-02-07",41.950001
"278","2008-02-08",41.59
"279","2008-02-11",42.110001
"280","2008-02-12",42.580002
"281","2008-02-13",42.700001
"282","2008-02-14",40.599998
"283","2008-02-15",42.040001
"284","2008-02-19",40.650002
"285","2008-02-20",41.41
"286","2008-02-21",41.560001
"287","2008-02-22",41.52
"288","2008-02-25",42.299999
"289","2008-02-26",42.450001
"290","2008-02-27",42.599998
"291","2008-02-28",42.25
"292","2008-02-29",41.490002
"293","2008-03-03",41.009998
"294","2008-03-04",40.799999
"295","2008-03-05",41.110001
"296","2008-03-06",40.09
"297","2008-03-07",39
"298","2008-03-10",38.290001
"299","2008-03-11",39.41
"300","2008-03-12",39.080002
"301","2008-03-13",38.889999
"302","2008-03-14",37.669998
"303","2008-03-17",36.310001
"304","2008-03-18",37.25
"305","2008-03-19",37.950001
"306","2008-03-20",38.75
"307","2008-03-24",40.200001
"308","2008-03-25",40.139999
"309","2008-03-26",39
"310","2008-03-27",38.439999
"311","2008-03-28",37.849998
"312","2008-03-31",38.139999
"313","2008-04-01",38
"314","2008-04-02",37.84
"315","2008-04-03",37.73
"316","2008-04-04",38.150002
"317","2008-04-07",37.700001
"318","2008-04-08",37.130001
"319","2008-04-09",36.529999
"320","2008-04-10",36.119999
"321","2008-04-11",35.23
"322","2008-04-14",34.91
"323","2008-04-15",34.900002
"324","2008-04-16",35.93
"325","2008-04-17",35.919998
"326","2008-04-18",38.07
"327","2008-04-21",37.98
"328","2008-04-22",37.27
"329","2008-04-23",37.98
"330","2008-04-24",38.43
"331","2008-04-25",36.380001
"332","2008-04-28",37.009998
"333","2008-04-29",36.330002
"334","2008-04-30",36.060001
"335","2008-05-01",37.040001
"336","2008-05-02",37.490002
"337","2008-05-05",37.220001
"338","2008-05-06",37.959999
"339","2008-05-07",37.299999
"340","2008-05-08",37.34
"341","2008-05-09",37
"342","2008-05-12",37.529999
"343","2008-05-13",38.169998
"344","2008-05-14",39.110001
"345","2008-05-15",39.709999
"346","2008-05-16",39.220001
"347","2008-05-19",39.380001
"348","2008-05-20",38.799999
"349","2008-05-21",38.869999
"350","2008-05-22",38.880001
"351","2008-05-23",38.119999
"352","2008-05-27",38.950001
"353","2008-05-28",40.18
"354","2008-05-29",40.5
"355","2008-05-30",40.279999
"356","2008-06-02",40.34
"357","2008-06-03",40.25
"358","2008-06-04",41.150002
"359","2008-06-05",42.16
"360","2008-06-06",40.110001
"361","2008-06-09",38.639999
"362","2008-06-10",39.07
"363","2008-06-11",38.400002
"364","2008-06-12",39.130001
"365","2008-06-13",39.990002
"366","2008-06-16",39.810001
"367","2008-06-17",39.360001
"368","2008-06-18",38.799999
"369","2008-06-19",39.349998
"370","2008-06-20",38.5
"371","2008-06-23",37.93
"372","2008-06-24",37.650002
"373","2008-06-25",38.279999
"374","2008-06-26",37.139999
"375","2008-06-27",36.970001
"376","2008-06-30",36.91
"377","2008-07-01",37.110001
"378","2008-07-02",37.25
"379","2008-07-03",20.139999
"380","2008-07-07",19.74
"381","2008-07-08",21.049999
"382","2008-07-09",21.76
"383","2008-07-10",21
"384","2008-07-11",20.799999
"385","2008-07-14",20.370001
"386","2008-07-15",19.77
"387","2008-07-16",20
"388","2008-07-17",20.559999
"389","2008-07-18",20.84
"390","2008-07-21",19.84
"391","2008-07-22",20.4
"392","2008-07-23",20.51
"393","2008-07-24",20.120001
"394","2008-07-25",19.559999
"395","2008-07-28",19.43
"396","2008-07-29",20.110001
"397","2008-07-30",19.700001
"398","2008-07-31",18.950001
"399","2008-08-01",19.129999
"400","2008-08-04",18.969999
"401","2008-08-05",18.969999
"402","2008-08-06",22.5
"403","2008-08-07",22.4
"404","2008-08-08",23.209999
"405","2008-08-11",23.309999
"406","2008-08-12",22.940001
"407","2008-08-13",22.790001
"408","2008-08-14",22.940001
"409","2008-08-15",23.09
"410","2008-08-18",22.709999
"411","2008-08-19",22.41
"412","2008-08-20",22.23
"413","2008-08-21",22.16
"414","2008-08-22",22.33
"415","2008-08-25",21.969999
"416","2008-08-26",21.790001
"417","2008-08-27",21.98
"418","2008-08-28",22.469999
"419","2008-08-29",21.85
"420","2008-09-02",22.059999
"421","2008-09-03",21.700001
"422","2008-09-04",21.08
"423","2008-09-05",20.860001
"424","2008-09-08",21.42
"425","2008-09-09",21.139999
"426","2008-09-10",21.58
"427","2008-09-11",21.59
"428","2008-09-12",21.83
"429","2008-09-15",20.879999
"430","2008-09-16",21.120001
"431","2008-09-17",19.76
"432","2008-09-18",20.200001
"433","2008-09-19",20.360001
"434","2008-09-22",19.040001
"435","2008-09-23",19.4
"436","2008-09-24",19.48
"437","2008-09-25",19.91
"438","2008-09-26",19.74
"439","2008-09-29",18.09
"440","2008-09-30",18.459999
"441","2008-10-01",18.18
"442","2008-10-02",17.5
"443","2008-10-03",17.040001
"444","2008-10-06",16.15
"445","2008-10-07",15.27
"446","2008-10-08",15.3
"447","2008-10-09",14.68
"448","2008-10-10",15.14
"449","2008-10-13",16.74
"450","2008-10-14",16.99
"451","2008-10-15",15.2
"452","2008-10-16",15.22
"453","2008-10-17",15.56
"454","2008-10-20",16.190001
"455","2008-10-21",15.21
"456","2008-10-22",13.99
"457","2008-10-23",13.68
"458","2008-10-24",13.37
"459","2008-10-27",12.47
"460","2008-10-28",15.87
"461","2008-10-29",14.35
"462","2008-10-30",14.82
"463","2008-10-31",15.09
"464","2008-11-03",15.46
"465","2008-11-04",16.76
"466","2008-11-05",16.18
"467","2008-11-06",15.56
"468","2008-11-07",16.16
"469","2008-11-10",16.07
"470","2008-11-11",15.25
"471","2008-11-12",15.1
"472","2008-11-13",16.82
"473","2008-11-14",15.85
"474","2008-11-17",15.46
"475","2008-11-18",15.36
"476","2008-11-19",14.44
"477","2008-11-20",13.4
"478","2008-11-21",13.8
"479","2008-11-24",15.35
"480","2008-11-25",15.69
"481","2008-11-26",16.870001
"482","2008-11-28",17.18
"483","2008-12-01",15.96
"484","2008-12-02",16.58
"485","2008-12-03",16.950001
"486","2008-12-04",16.120001
"487","2008-12-05",17.049999
"488","2008-12-08",17
"489","2008-12-09",16.629999
"490","2008-12-10",16.58
"491","2008-12-11",15.98
"492","2008-12-12",16.48
"493","2008-12-15",15.5
"494","2008-12-16",16.110001
"495","2008-12-17",16.719999
"496","2008-12-18",16.559999
"497","2008-12-19",16.950001
"498","2008-12-22",16.33
"499","2008-12-23",16.059999
"500","2008-12-24",16.049999
"501","2008-12-26",16.09
"502","2008-12-29",15.72
"503","2008-12-30",15.86
"504","2008-12-31",16.27
"505","2009-01-02",17.049999
"506","2009-01-05",17.15
"507","2009-01-06",17.42
"508","2009-01-07",17.01
"509","2009-01-08",17.16
"510","2009-01-09",16.82
"511","2009-01-12",16.27
"512","2009-01-13",16.85
"513","2009-01-14",16.299999
"514","2009-01-15",16.440001
"515","2009-01-16",16.440001
"516","2009-01-20",15.91
"517","2009-01-21",16.18
"518","2009-01-22",15.86
"519","2009-01-23",15.79
"520","2009-01-26",16.030001
"521","2009-01-27",16.1
"522","2009-01-28",16.74
"523","2009-01-29",16.219999
"524","2009-01-30",15.91
"525","2009-02-02",16.15
"526","2009-02-03",16.41
"527","2009-02-04",16.68
"528","2009-02-05",17.059999
"529","2009-02-06",17.549999
"530","2009-02-09",17.66
"531","2009-02-10",16.540001
"532","2009-02-11",18.26
"533","2009-02-12",18.43
"534","2009-02-13",18.290001
"535","2009-02-17",17.700001
"536","2009-02-18",17.58
"537","2009-02-19",17.559999
"538","2009-02-20",17.629999
"539","2009-02-23",17.219999
"540","2009-02-24",17.6
"541","2009-02-25",17.52
"542","2009-02-26",17.469999
"543","2009-02-27",17.5
"544","2009-03-02",16.879999
"545","2009-03-03",16.690001
"546","2009-03-04",16.98
"547","2009-03-05",16.42
"548","2009-03-06",16.389999
"549","2009-03-09",15.52
"550","2009-03-10",16.42
"551","2009-03-11",16.530001
"552","2009-03-12",16.98
"553","2009-03-13",17.110001
"554","2009-03-16",17.030001
"555","2009-03-17",17.48
"556","2009-03-18",17.879999
"557","2009-03-19",17.629999
"558","2009-03-20",17.549999
"559","2009-03-23",18.549999
"560","2009-03-24",17.77
"561","2009-03-25",18.030001
"562","2009-03-26",18.42
"563","2009-03-27",17.799999
"564","2009-03-30",17.82
"565","2009-03-31",18.200001
"566","2009-04-01",16.879999
"567","2009-04-02",17.700001
"568","2009-04-03",17.84
"569","2009-04-06",18.58
"570","2009-04-07",19.049999
"571","2009-04-08",19.059999
"572","2009-04-09",19.559999
"573","2009-04-13",19.5
"574","2009-04-14",19.799999
"575","2009-04-15",19.459999
"576","2009-04-16",19.92
"577","2009-04-17",19.719999
"578","2009-04-20",18.98
"579","2009-04-21",19.17
"580","2009-04-22",19.09
"581","2009-04-23",19.209999
"582","2009-04-24",19.049999
"583","2009-04-27",18.85
"584","2009-04-28",18.719999
"585","2009-04-29",18.35
"586","2009-04-30",17.85
"587","2009-05-01",17.76
"588","2009-05-04",17.950001
"589","2009-05-05",18.450001
"590","2009-05-06",18.4
"591","2009-05-07",18.57
"592","2009-05-08",18.860001
"593","2009-05-11",18.68
"594","2009-05-12",18.4
"595","2009-05-13",18.02
"596","2009-05-14",18.24
"597","2009-05-15",18.33
"598","2009-05-18",18.76
"599","2009-05-19",18.809999
"600","2009-05-20",18.73
"601","2009-05-21",18.549999
"602","2009-05-22",18.610001
"603","2009-05-26",19.299999
"604","2009-05-27",19.09
"605","2009-05-28",19.129999
"606","2009-05-29",19.26
"607","2009-06-01",20.01
"608","2009-06-02",20.09
"609","2009-06-03",20.219999
"610","2009-06-04",20.25
"611","2009-06-05",20.200001
"612","2009-06-08",20.139999
"613","2009-06-09",20.26
"614","2009-06-10",20.49
"615","2009-06-11",20.299999
"616","2009-06-12",20.1
"617","2009-06-15",20.030001
"618","2009-06-16",19.790001
"619","2009-06-17",19.879999
"620","2009-06-18",19.889999
"621","2009-06-19",19.76
"622","2009-06-22",19.57
"623","2009-06-23",19.41
"624","2009-06-24",19.65
"625","2009-06-25",20.030001
"626","2009-06-26",19.959999
"627","2009-06-29",20.02
"628","2009-06-30",19.959999
"629","2009-07-01",20.35
"630","2009-07-02",20.01
"631","2009-07-06",20.15
"632","2009-07-07",19.540001
"633","2009-07-08",19.43
"634","2009-07-09",19.440001
"635","2009-07-10",19.48
"636","2009-07-13",19.9
"637","2009-07-14",19.84
"638","2009-07-15",20.049999
"639","2009-07-16",20.559999
"640","2009-07-17",20.620001
"641","2009-07-20",21
"642","2009-07-21",20.690001
"643","2009-07-22",20.389999
"644","2009-07-23",21.200001
"645","2009-07-24",21.41
"646","2009-07-27",21.549999
"647","2009-07-28",21.4
"648","2009-07-29",23.32
"649","2009-07-30",23.52
"650","2009-07-31",23.42
"651","2009-08-03",23.57
"652","2009-08-04",24.35
"653","2009-08-05",24.4
"654","2009-08-06",24.309999
"655","2009-08-07",24.450001
"656","2009-08-10",24.18
"657","2009-08-11",24.049999
"658","2009-08-12",24.450001
"659","2009-08-13",24.379999
"660","2009-08-14",24.24
"661","2009-08-17",24.280001
"662","2009-08-18",24.389999
"663","2009-08-19",24.77
"664","2009-08-20",24.43
"665","2009-08-21",24.85
"666","2009-08-24",25.01
"667","2009-08-25",24.98
"668","2009-08-26",25.059999
"669","2009-08-27",24.83
"670","2009-08-28",24.719999
"671","2009-08-31",24.559999
"672","2009-09-01",24.059999
"673","2009-09-02",23.92
"674","2009-09-03",24.33
"675","2009-09-04",24.18
"676","2009-09-08",23.98
"677","2009-09-09",24.48
"678","2009-09-10",24.35
"679","2009-09-11",24.82
"680","2009-09-14",24.85
"681","2009-09-15",24.84
"682","2009-09-16",25.120001
"683","2009-09-17",25.049999
"684","2009-09-18",24.93
"685","2009-09-21",24.93
"686","2009-09-22",24.73
"687","2009-09-23",25.16
"688","2009-09-24",25.299999
"689","2009-09-25",25.4
"690","2009-09-28",25.700001
"691","2009-09-29",25.4
"692","2009-09-30",25.51
"693","2009-10-01",24.85
"694","2009-10-02",23.99
"695","2009-10-05",23.91
"696","2009-10-06",24.280001
"697","2009-10-07",24.129999
"698","2009-10-08",24.299999
"699","2009-10-09",24.35
"700","2009-10-12",24.299999
"701","2009-10-13",24.139999
"702","2009-10-14",24.440001
"703","2009-10-15",24.530001
"704","2009-10-16",24.43
"705","2009-10-19",24.6
"706","2009-10-20",24.51
"707","2009-10-21",24.83
"708","2009-10-22",23.639999
"709","2009-10-23",22.82
"710","2009-10-26",22.610001
"711","2009-10-27",22.58
"712","2009-10-28",21.780001
"713","2009-10-29",22.280001
"714","2009-10-30",21.76
"715","2009-11-02",22.02
"716","2009-11-03",22.02
"717","2009-11-04",21.9
"718","2009-11-05",22.549999
"719","2009-11-06",22.459999
"720","2009-11-09",22.940001
"721","2009-11-10",22.9
"722","2009-11-11",22.940001
"723","2009-11-12",22.66
"724","2009-11-13",22.59
"725","2009-11-16",22.629999
"726","2009-11-17",22.58
"727","2009-11-18",23.469999
"728","2009-11-19",23.110001
"729","2009-11-20",22.73
"730","2009-11-23",22.969999
"731","2009-11-24",22.77
"732","2009-11-25",22.98
"733","2009-11-27",22.530001
"734","2009-11-30",22.6
"735","2009-12-01",23.42
"736","2009-12-02",23.32
"737","2009-12-03",23.17
"738","2009-12-04",23.459999
"739","2009-12-07",23.48
"740","2009-12-08",23.17
"741","2009-12-09",23.32
"742","2009-12-10",23.67
"743","2009-12-11",23.73
"744","2009-12-14",23.959999
"745","2009-12-15",23.76
"746","2009-12-16",23.52
"747","2009-12-17",23.17
"748","2009-12-18",23.530001
"749","2009-12-21",23.299999
"750","2009-12-22",23.59
"751","2009-12-23",23.75
"752","2009-12-24",23.98
"753","2009-12-28",23.719999
"754","2009-12-29",23.629999
"755","2009-12-30",23.610001
"756","2009-12-31",23.440001
"757","2010-01-04",23.82
"758","2010-01-05",24.84
"759","2010-01-06",24.700001
"760","2010-01-07",24.559999
"761","2010-01-08",24.049999
"762","2010-01-11",23.93
"763","2010-01-12",23.85
"764","2010-01-13",24.25
"765","2010-01-14",24.35
"766","2010-01-15",23.99
"767","2010-01-19",24.41
"768","2010-01-20",24.25
"769","2010-01-21",24.34
"770","2010-01-22",23.959999
"771","2010-01-25",24.07
"772","2010-01-26",24.01
"773","2010-01-27",24.219999
"774","2010-01-28",23.75
"775","2010-01-29",23.559999
"776","2010-02-01",23.76
"777","2010-02-02",23.950001
"778","2010-02-03",23.99
"779","2010-02-04",23.540001
"780","2010-02-05",23.040001
"781","2010-02-08",22.92
"782","2010-02-09",22.780001
"783","2010-02-10",22.280001
"784","2010-02-11",22.469999
"785","2010-02-12",22.360001
"786","2010-02-16",22.52
"787","2010-02-17",22.610001
"788","2010-02-18",22.610001
"789","2010-02-19",22.68
"790","2010-02-22",22.65
"791","2010-02-23",22.6
"792","2010-02-24",22.879999
"793","2010-02-25",22.799999
"794","2010-02-26",22.540001
"795","2010-03-01",23.07
"796","2010-03-02",22.98
"797","2010-03-03",22.93
"798","2010-03-04",23.030001
"799","2010-03-05",23.48
"800","2010-03-08",23.4
"801","2010-03-09",23.139999
"802","2010-03-10",23.18
"803","2010-03-11",23.200001
"804","2010-03-12",23.190001
"805","2010-03-15",23.35
"806","2010-03-16",23.52
"807","2010-03-17",23.83
"808","2010-03-18",23.57
"809","2010-03-19",23.629999
"810","2010-03-22",23.709999
"811","2010-03-23",23.77
"812","2010-03-24",23.59
"813","2010-03-25",23.389999
"814","2010-03-26",23.66
"815","2010-03-29",23.57
"816","2010-03-30",23.43
"817","2010-03-31",23.440001
"818","2010-04-01",23.690001
"819","2010-04-05",23.82
"820","2010-04-06",23.9
"821","2010-04-07",24.209999
"822","2010-04-08",24.32
"823","2010-04-09",24.52
"824","2010-04-12",24.790001
"825","2010-04-13",24.67
"826","2010-04-14",24.860001
"827","2010-04-15",25.35
"828","2010-04-16",25.190001
"829","2010-04-19",25.16
"830","2010-04-20",25.629999
"831","2010-04-21",25.57
"832","2010-04-22",25.75
"833","2010-04-23",25.76
"834","2010-04-26",25.65
"835","2010-04-27",25.040001
"836","2010-04-28",26.34
"837","2010-04-29",26.73
"838","2010-04-30",26.290001
"839","2010-05-03",26.299999
"840","2010-05-04",25.959999
"841","2010-05-05",26
"842","2010-05-06",28.68
"843","2010-05-07",28.76
"844","2010-05-10",29.629999
"845","2010-05-11",28.860001
"846","2010-05-12",29.700001
"847","2010-05-13",29.9
"848","2010-05-14",29.690001
"849","2010-05-17",28.879999
"850","2010-05-18",27.15
"851","2010-05-19",27.01
"852","2010-05-20",25.809999
"853","2010-05-21",26.17
"854","2010-05-24",26.120001
"855","2010-05-25",26.559999
"856","2010-05-26",27.469999
"857","2010-05-27",27.950001
"858","2010-05-28",27.52
"859","2010-06-01",27.299999
"860","2010-06-02",27.559999
"861","2010-06-03",27.48
"862","2010-06-04",27.139999
"863","2010-06-07",26.75
"864","2010-06-08",26.879999
"865","2010-06-09",26.74
"866","2010-06-10",27.299999
"867","2010-06-11",27.209999
"868","2010-06-14",27.040001
"869","2010-06-15",27.27
"870","2010-06-16",27.639999
"871","2010-06-17",27.790001
"872","2010-06-18",27.48
"873","2010-06-21",27.639999
"874","2010-06-22",27.27
"875","2010-06-23",27.26
"876","2010-06-24",27.139999
"877","2010-06-25",27.540001
"878","2010-06-28",27.4
"879","2010-06-29",27.049999
"880","2010-06-30",26.82
"881","2010-07-01",26.530001
"882","2010-07-02",26.41
"883","2010-07-06",27.17
"884","2010-07-07",27.549999
"885","2010-07-08",27.65
"886","2010-07-09",27.700001
"887","2010-07-12",27.75
"888","2010-07-13",27.77
"889","2010-07-14",27.93
"890","2010-07-15",27.969999
"891","2010-07-16",27.52
"892","2010-07-19",27.629999
"893","2010-07-20",27.9
"894","2010-07-21",27.709999
"895","2010-07-22",28.030001
"896","2010-07-23",28.1
"897","2010-07-26",28.200001
"898","2010-07-27",28.360001
"899","2010-07-28",28.5
"900","2010-07-29",28.65
"901","2010-07-30",28.67
"902","2010-08-02",28.719999
"903","2010-08-03",28.790001
"904","2010-08-04",27.5
"905","2010-08-05",27.66
"906","2010-08-06",27.700001
"907","2010-08-09",27.879999
"908","2010-08-10",27.1
"909","2010-08-11",26.360001
"910","2010-08-12",26.370001
"911","2010-08-13",26.5
"912","2010-08-16",26.34
"913","2010-08-17",26.84
"914","2010-08-18",26.82
"915","2010-08-19",26.43
"916","2010-08-20",26.49
"917","2010-08-23",26.25
"918","2010-08-24",25.83
"919","2010-08-25",25.66
"920","2010-08-26",25.66
"921","2010-08-27",26.59
"922","2010-08-30",26.129999
"923","2010-08-31",25.85
"924","2010-09-01",26.440001
"925","2010-09-02",27.25
"926","2010-09-03",27.5
"927","2010-09-07",27.23
"928","2010-09-08",27.360001
"929","2010-09-09",27.41
"930","2010-09-10",27.370001
"931","2010-09-13",27.67
"932","2010-09-14",27.5
"933","2010-09-15",27.49
"934","2010-09-16",27.49
"935","2010-09-17",27.4
"936","2010-09-20",27.639999
"937","2010-09-21",27.389999
"938","2010-09-22",27.32
"939","2010-09-23",27.08
"940","2010-09-24",27.540001
"941","2010-09-27",27.4
"942","2010-09-28",27.52
"943","2010-09-29",27.370001
"944","2010-09-30",27.129999
"945","2010-10-01",26.99
"946","2010-10-04",26.57
"947","2010-10-05",26.85
"948","2010-10-06",26.809999
"949","2010-10-07",26.68
"950","2010-10-08",26.799999
"951","2010-10-11",27.08
"952","2010-10-12",27.559999
"953","2010-10-13",27.889999
"954","2010-10-14",27.879999
"955","2010-10-15",28.07
"956","2010-10-18",28.440001
"957","2010-10-19",28.219999
"958","2010-10-20",28.719999
"959","2010-10-21",28.469999
"960","2010-10-22",28.6
"961","2010-10-25",28.82
"962","2010-10-26",28.219999
"963","2010-10-27",27.41
