"","date","APOP"
"169","2017-03-31",43
"170","2017-04-03",47.549999
"171","2017-04-04",45.5
"172","2017-04-05",46.299999
"173","2017-04-06",47.849998
"174","2017-04-07",43.450001
"175","2017-04-10",43.25
"176","2017-04-11",42.150002
"177","2017-04-12",41.349998
"178","2017-04-13",41.25
"179","2017-04-17",41.599998
"180","2017-04-18",40
"181","2017-04-19",40.049999
"182","2017-04-20",40.299999
"183","2017-04-21",39.700001
"184","2017-04-24",40.5
"185","2017-04-25",41.599998
"186","2017-04-26",40.25
"187","2017-04-27",45.665001
"188","2017-04-28",46.299999
"189","2017-05-01",44.450001
"190","2017-05-02",44.700001
"191","2017-05-03",46.849998
"192","2017-05-04",46.099998
"193","2017-05-05",47.200001
"194","2017-05-08",47.450001
"195","2017-05-09",50.25
"196","2017-05-10",50.700001
"197","2017-05-11",50.049999
"198","2017-05-12",50
"199","2017-05-15",51.599998
"200","2017-05-16",51.799999
"201","2017-05-17",47.400002
"202","2017-05-18",47.549999
"203","2017-05-19",47.849998
"204","2017-05-22",47.5
"205","2017-05-23",47.950001
"206","2017-05-24",46.099998
"207","2017-05-25",46.900002
"208","2017-05-26",46.200001
"209","2017-05-30",46.150002
"210","2017-05-31",45.650002
"211","2017-06-01",44.900002
"212","2017-06-02",44.049999
"213","2017-06-05",42.799999
"214","2017-06-06",42.450001
"215","2017-06-07",40
"216","2017-06-08",38.700001
"217","2017-06-09",38
"218","2017-06-12",40.950001
"219","2017-06-13",43.650002
"220","2017-06-14",41.450001
"221","2017-06-15",39.200001
"222","2017-06-16",40.25
"223","2017-06-19",41.099998
"224","2017-06-20",42.400002
"225","2017-06-21",40.049999
"226","2017-06-22",41.75
"227","2017-06-23",42.099998
"228","2017-06-26",42.650002
"229","2017-06-27",40.5
"230","2017-06-28",41.049999
"231","2017-06-29",43.200001
"232","2017-06-30",40.299999
"233","2017-07-03",39.099998
"234","2017-07-05",39.625
"235","2017-07-06",40.700001
"236","2017-07-07",39.5
"237","2017-07-10",38.650002
"238","2017-07-11",39
"239","2017-07-12",39.5
"240","2017-07-13",39
"241","2017-07-14",40.25
"242","2017-07-17",38.5
"243","2017-07-18",36.900002
"244","2017-07-19",38.849998
"245","2017-07-20",37.900002
"246","2017-07-21",37.599998
"247","2017-07-24",38.400002
"248","2017-07-25",38.049999
"249","2017-07-26",37.75
"250","2017-07-27",37.349998
"251","2017-07-28",37.450001
"252","2017-07-31",37.099998
"253","2017-08-01",38.825001
"254","2017-08-02",36.599998
"255","2017-08-03",35.349998
"256","2017-08-04",34.25
"257","2017-08-07",33.150002
"258","2017-08-08",33
"259","2017-08-09",33.189999
"260","2017-08-10",31.4
"261","2017-08-11",31.25
"262","2017-08-14",32.25
"263","2017-08-15",32.200001
"264","2017-08-16",31.549999
"265","2017-08-17",32.900002
"266","2017-08-18",35.299999
"267","2017-08-21",35.5
"268","2017-08-22",34.950001
"269","2017-08-23",36.299999
"270","2017-08-24",36.150002
"271","2017-08-25",36
"272","2017-08-28",36
"273","2017-08-29",37.400002
"274","2017-08-30",39.849998
"275","2017-08-31",43.900002
"276","2017-09-01",45.650002
"277","2017-09-05",50.299999
"278","2017-09-06",49.950001
"279","2017-09-07",42.299999
"280","2017-09-08",41.900002
"281","2017-09-11",40.049999
"282","2017-09-12",40.75
"283","2017-09-13",40.099998
"284","2017-09-14",41.549999
"285","2017-09-15",41.150002
"286","2017-09-18",39
"287","2017-09-19",40.299999
"288","2017-09-20",40.099998
"289","2017-09-21",40.450001
"290","2017-09-22",41.400002
"291","2017-09-25",41.799999
"292","2017-09-26",42.099998
"293","2017-09-27",40.549999
"294","2017-09-28",40.299999
"295","2017-09-29",39.75
"296","2017-10-02",40.650002
"297","2017-10-03",39.349998
"298","2017-10-04",39.384998
"299","2017-10-05",39.849998
"300","2017-10-06",40.700001
"301","2017-10-09",40.099998
"302","2017-10-10",39.5
"303","2017-10-11",39.5
"304","2017-10-12",39.099998
"305","2017-10-13",40.450001
"306","2017-10-16",39.150002
"307","2017-10-17",39.900002
"308","2017-10-18",39.299999
"309","2017-10-19",39.099998
"310","2017-10-20",39.599998
"311","2017-10-23",39.450001
"312","2017-10-24",39.799999
"313","2017-10-25",44.099998
"314","2017-10-26",44
"315","2017-10-27",45.25
"316","2017-10-30",43.5
"317","2017-10-31",46.5
"318","2017-11-01",45.099998
"319","2017-11-02",42.150002
"320","2017-11-03",43.450001
"321","2017-11-06",42.75
"322","2017-11-07",42.049999
"323","2017-11-08",41.049999
"324","2017-11-09",41.049999
"325","2017-11-10",41.200001
"326","2017-11-13",38.5
"327","2017-11-14",38.549999
"328","2017-11-15",39.950001
"329","2017-11-16",39.799999
"330","2017-11-17",39.900002
"331","2017-11-20",38.75
"332","2017-11-21",39
"333","2017-11-22",37.5
"334","2017-11-24",37.950001
"335","2017-11-27",36.849998
"336","2017-11-28",38.799999
"337","2017-11-29",41.5
"338","2017-11-30",41.799999
"339","2017-12-01",43.395
"340","2017-12-04",38.5
"341","2017-12-05",38.299999
"342","2017-12-06",35.650002
"343","2017-12-07",37.650002
"344","2017-12-08",39
"345","2017-12-11",37.650002
"346","2017-12-12",37.75
"347","2017-12-13",36.549999
"348","2017-12-14",36.549999
"349","2017-12-15",34.599998
"350","2017-12-18",34.849998
"351","2017-12-19",32.599998
"352","2017-12-20",33.549999
"353","2017-12-21",36.535
"354","2017-12-22",35.299999
"355","2017-12-26",35.650002
"356","2017-12-27",34.200001
"357","2017-12-28",34.82
"358","2017-12-29",35
"359","2018-01-02",38.75
"360","2018-01-03",35.599998
"361","2018-01-04",49.049999
"362","2018-01-05",49.950001
"363","2018-01-08",47.849998
"364","2018-01-09",43.25
"365","2018-01-10",44.549999
"366","2018-01-11",44.650002
"367","2018-01-12",43.799999
"368","2018-01-16",44.400002
"369","2018-01-17",43.900002
"370","2018-01-18",43.75
"371","2018-01-19",46.25
"372","2018-01-22",45.799999
"373","2018-01-23",45.400002
"374","2018-01-24",44.450001
"375","2018-01-25",44.799999
"376","2018-01-26",45.299999
"377","2018-01-29",42.950001
"378","2018-01-30",42
"379","2018-01-31",42
"380","2018-02-01",42
"381","2018-02-02",40.150002
"382","2018-02-05",38
"383","2018-02-06",39.549999
"384","2018-02-07",39.75
"385","2018-02-08",38.5
"386","2018-02-09",38.799999
"387","2018-02-12",37.400002
"388","2018-02-13",37.849998
"389","2018-02-14",39.349998
"390","2018-02-15",38.349998
"391","2018-02-16",37.150002
"392","2018-02-20",37.150002
"393","2018-02-21",37.049999
"394","2018-02-22",37.549999
"395","2018-02-23",36.900002
"396","2018-02-26",36.900002
"397","2018-02-27",36.5
"398","2018-02-28",36.049999
"399","2018-03-01",35.549999
"400","2018-03-02",37.650002
"401","2018-03-05",38
"402","2018-03-06",37.23
"403","2018-03-07",37.400002
"404","2018-03-08",36.75
"405","2018-03-09",36.799999
"406","2018-03-12",37.5
"407","2018-03-13",36.099998
"408","2018-03-14",36.799999
"409","2018-03-15",35.849998
"410","2018-03-16",36.049999
"411","2018-03-19",35.75
"412","2018-03-20",35.450001
"413","2018-03-21",35.450001
"414","2018-03-22",35.200001
"415","2018-03-23",35.25
"416","2018-03-26",34.049999
"417","2018-03-27",31.6
"418","2018-03-28",31
"419","2018-03-29",31.9
"420","2018-04-02",32.700001
"421","2018-04-03",32.599998
"422","2018-04-04",33.25
"423","2018-04-05",32.700001
"424","2018-04-06",32.700001
"425","2018-04-09",35.200001
"426","2018-04-10",34.700001
"427","2018-04-11",34.400002
"428","2018-04-12",34.75
"429","2018-04-13",34.950001
"430","2018-04-16",34.400002
"431","2018-04-17",34.200001
"432","2018-04-18",34.099998
"433","2018-04-19",34.349998
"434","2018-04-20",33.849998
"435","2018-04-23",33.25
"436","2018-04-24",32
"437","2018-04-25",34.049999
"438","2018-04-26",33.150002
"439","2018-04-27",32.700001
"440","2018-04-30",32.599998
"441","2018-05-01",32.5
"442","2018-05-02",33.400002
"443","2018-05-03",33.349998
"444","2018-05-04",33.799999
"445","2018-05-07",34
"446","2018-05-08",33.700001
"447","2018-05-09",34.950001
"448","2018-05-10",34.200001
"449","2018-05-11",33.889999
"450","2018-05-14",34.700001
"451","2018-05-15",35.549999
"452","2018-05-16",35.349998
"453","2018-05-17",35
"454","2018-05-18",36.150002
"455","2018-05-21",35.849998
"456","2018-05-22",34.5
"457","2018-05-23",34.799999
"458","2018-05-24",34.900002
"459","2018-05-25",34.599998
"460","2018-05-29",35.549999
"461","2018-05-30",36.400002
"462","2018-05-31",37
"463","2018-06-01",37.349998
"464","2018-06-04",36
"465","2018-06-05",36.294998
"466","2018-06-06",36.75
"467","2018-06-07",35.950001
"468","2018-06-08",35.75
"469","2018-06-11",36.474998
"470","2018-06-12",36.349998
"471","2018-06-13",35.400002
"472","2018-06-14",36.450001
"473","2018-06-15",36.5
"474","2018-06-18",36.564999
"475","2018-06-19",35.75
"476","2018-06-20",35.799999
"477","2018-06-21",35.849998
"478","2018-06-22",35.799999
"479","2018-06-25",35.75
"480","2018-06-26",35.849998
"481","2018-06-27",35.75
"482","2018-06-28",35.450001
"483","2018-06-29",35.75
"484","2018-07-02",35.400002
"485","2018-07-03",35.599998
"486","2018-07-05",36
"487","2018-07-06",36.049999
"488","2018-07-09",36.700001
"489","2018-07-10",36.5
"490","2018-07-11",36.650002
"491","2018-07-12",36.599998
"492","2018-07-13",36.75
"493","2018-07-16",36.200001
"494","2018-07-17",36.75
"495","2018-07-18",36.650002
"496","2018-07-19",36.75
"497","2018-07-20",36.325001
"498","2018-07-23",36.650002
"499","2018-07-24",35.799999
"500","2018-07-25",35.400002
"501","2018-07-26",33.494999
"502","2018-07-27",32.450001
"503","2018-07-30",30.41
"504","2018-07-31",31.15
"505","2018-08-01",30.309999
"506","2018-08-02",28.200001
"507","2018-08-03",29.25
"508","2018-08-06",28.4
"509","2018-08-07",27.75
"510","2018-08-08",27.195
"511","2018-08-09",26.6
"512","2018-08-10",25
"513","2018-08-13",24.299999
"514","2018-08-14",22.9
"515","2018-08-15",22.105
"516","2018-08-16",26.110001
"517","2018-08-17",24.85
"518","2018-08-20",23.75
"519","2018-08-21",24.15
"520","2018-08-22",23.85
"521","2018-08-23",24.1
"522","2018-08-24",23.950001
"523","2018-08-27",24.25
"524","2018-08-28",25
"525","2018-08-29",26.24
"526","2018-08-30",27.25
"527","2018-08-31",27.75
"528","2018-09-04",24.950001
"529","2018-09-05",25.235001
"530","2018-09-06",24.85
"531","2018-09-07",25.25
"532","2018-09-10",24.9
"533","2018-09-11",25
"534","2018-09-12",24.035
"535","2018-09-13",24.1
"536","2018-09-14",24.35
"537","2018-09-17",25.285
"538","2018-09-18",25.299999
"539","2018-09-19",24.15
"540","2018-09-20",25.1
"541","2018-09-21",25.1
"542","2018-09-24",24.415001
"543","2018-09-25",24.629999
"544","2018-09-26",24.950001
"545","2018-09-27",24
"546","2018-09-28",23.799999
"547","2018-10-01",22.799999
"548","2018-10-02",23.200001
"549","2018-10-03",22.950001
"550","2018-10-04",24.049999
"551","2018-10-05",23.049999
"552","2018-10-08",24.035
"553","2018-10-09",23.6
"554","2018-10-10",23.870001
"555","2018-10-11",24.75
"556","2018-10-12",24.35
"557","2018-10-15",25.5
"558","2018-10-16",24.549999
"559","2018-10-17",25.35
"560","2018-10-18",25.5
"561","2018-10-19",26.129999
"562","2018-10-22",26.65
"563","2018-10-23",24.4
"564","2018-10-24",24.5
"565","2018-10-25",23.700001
"566","2018-10-26",23.605
"567","2018-10-29",22.1
"568","2018-10-30",22.25
"569","2018-10-31",22
"570","2018-11-01",23.5
"571","2018-11-02",23.549999
"572","2018-11-05",24.450001
"573","2018-11-06",24.450001
"574","2018-11-07",24.200001
"575","2018-11-08",23.75
"576","2018-11-09",23.700001
"577","2018-11-12",22.834999
"578","2018-11-13",22.25
"579","2018-11-14",21.9
"580","2018-11-15",21.200001
"581","2018-11-16",21.1
"582","2018-11-19",19.549999
"583","2018-11-20",20.15
"584","2018-11-21",19.1
"585","2018-11-23",21.23
"586","2018-11-26",19.5
"587","2018-11-27",18.075001
"588","2018-11-28",17.5
"589","2018-11-29",15.55
"590","2018-11-30",16.700001
"591","2018-12-03",18
"592","2018-12-04",16.35
"593","2018-12-06",15.4
"594","2018-12-07",16.25
"595","2018-12-10",16
"596","2018-12-11",15.95
"597","2018-12-12",15.7
"598","2018-12-13",15.5
"599","2018-12-14",14.05
"600","2018-12-17",12.5
"601","2018-12-18",12.85
"602","2018-12-19",13.95
"603","2018-12-20",14
"604","2018-12-21",13.8
"605","2018-12-24",13.8
"606","2018-12-26",12.5
"607","2018-12-27",13.1
"608","2018-12-28",11.8
"609","2018-12-31",10.5
"610","2019-01-02",11.55
"611","2019-01-03",13.1
"612","2019-01-04",13.15
"613","2019-01-07",13.7
"614","2019-01-08",15.25
"615","2019-01-09",14.85
"616","2019-01-10",13.8
"617","2019-01-11",14.12
"618","2019-01-14",13.8
"619","2019-01-15",13.935
"620","2019-01-16",14.95
"621","2019-01-17",14.5
"622","2019-01-18",14.25
"623","2019-01-22",14.2
"624","2019-01-23",14.51
"625","2019-01-24",14.5
"626","2019-01-25",13.5
"627","2019-01-28",12.5
"628","2019-01-29",12
"629","2019-01-30",11.25
"630","2019-01-31",11.94
"631","2019-02-01",11.25
"632","2019-02-04",10.8
"633","2019-02-05",9.75
"634","2019-02-06",8.6
"635","2019-02-07",11.45
"636","2019-02-08",5.75
"637","2019-02-11",5.6
"638","2019-02-12",5.4
"639","2019-02-13",5.65
"640","2019-02-14",5.25
"641","2019-02-15",5.1
"642","2019-02-19",5.35
"643","2019-02-20",5.65
"644","2019-02-21",5.7
"645","2019-02-22",5.7
"646","2019-02-25",5.5
"647","2019-02-26",5.55
"648","2019-02-27",5.25
"649","2019-02-28",5.25
"650","2019-03-01",5.5
"651","2019-03-04",5.3
"652","2019-03-05",5
"653","2019-03-06",4.85
"654","2019-03-07",4.95
"655","2019-03-08",5.1
"656","2019-03-11",5.61
"657","2019-03-12",5.3
"658","2019-03-13",5.25
"659","2019-03-14",5.1
"660","2019-03-15",5.1
"661","2019-03-18",5.14
"662","2019-03-19",5.15
"663","2019-03-20",5.25
"664","2019-03-21",5.35
"665","2019-03-22",4.955
"666","2019-03-25",4.75
"667","2019-03-26",4.855
"668","2019-03-27",4.955
"669","2019-03-28",4.975
"670","2019-03-29",5.055
"671","2019-04-01",4.8
"672","2019-04-02",4.845
"673","2019-04-03",4.895
"674","2019-04-04",4.855
"675","2019-04-05",4.9
"676","2019-04-08",5
"677","2019-04-09",4.92
"678","2019-04-10",4.97
"679","2019-04-11",4.95
"680","2019-04-12",4.785
"681","2019-04-15",4.55
"682","2019-04-16",4.5
"683","2019-04-17",4.375
"684","2019-04-18",4.45
"685","2019-04-22",4.305
"686","2019-04-23",4.4
"687","2019-04-24",4.51
"688","2019-04-25",4.415
"689","2019-04-26",4.54
"690","2019-04-29",4.325
"691","2019-04-30",4.325
"692","2019-05-01",4.4
"693","2019-05-02",4.31
"694","2019-05-03",4.215
"695","2019-05-06",4.225
"696","2019-05-07",4.2
"697","2019-05-08",4.045
"698","2019-05-09",4
"699","2019-05-10",3.82
"700","2019-05-13",3.55
"701","2019-05-14",3.745
"702","2019-05-15",3.685
"703","2019-05-16",3.385
"704","2019-05-17",3.15
"705","2019-05-20",3.2
"706","2019-05-21",3.25
"707","2019-05-22",3.545
"708","2019-05-23",3.535
"709","2019-05-24",3.36
"710","2019-05-28",3.375
"711","2019-05-29",3.35
"712","2019-05-30",3.39
"713","2019-05-31",3.5
"714","2019-06-03",3.31
"715","2019-06-04",3.2
"716","2019-06-05",3.005
"717","2019-06-06",3.015
"718","2019-06-07",2.955
"719","2019-06-10",2.9
"720","2019-06-11",3
"721","2019-06-12",2.9
"722","2019-06-13",2.95
"723","2019-06-14",2.9
"724","2019-06-17",2.94
"725","2019-06-18",3
"726","2019-06-19",3
"727","2019-06-20",2.99
"728","2019-06-21",2.85
"729","2019-06-24",2.725
"730","2019-06-25",2.6
"731","2019-06-26",2.415
"732","2019-06-27",2.45
"733","2019-06-28",2.55
"734","2019-07-01",2.45
"735","2019-07-02",2.59
"736","2019-07-03",2.75
"737","2019-07-05",2.705
"738","2019-07-08",2.53
"739","2019-07-09",2.6
"740","2019-07-10",2.6
"741","2019-07-11",2.555
"742","2019-07-12",2.6
"743","2019-07-15",2.5
"744","2019-07-16",2.58
"745","2019-07-17",2.43
"746","2019-07-18",2.485
"747","2019-07-19",2.55
"748","2019-07-22",2.6
"749","2019-07-23",2.5
"750","2019-07-24",2.54
"751","2019-07-25",2.5
"752","2019-07-26",2.75
"753","2019-07-29",3.3
"754","2019-07-30",3.445
"755","2019-07-31",3
"756","2019-08-01",2.5
"757","2019-08-02",2.65
"758","2019-08-05",2.5
"759","2019-08-06",2.645
"760","2019-08-07",2.3
"761","2019-08-08",2.15
"762","2019-08-09",2.075
"763","2019-08-12",2.9
"764","2019-08-13",2.6
"765","2019-08-14",2.735
"766","2019-08-15",2.575
"767","2019-08-16",2.45
"768","2019-08-19",2.725
"769","2019-08-20",2.7
"770","2019-08-21",2.88
"771","2019-08-22",2.68
"772","2019-08-23",2.63
"773","2019-08-26",2.525
"774","2019-08-27",2.5
"775","2019-08-28",2.55
"776","2019-08-29",2.525
"777","2019-08-30",2.355
"778","2019-09-03",2.5
"779","2019-09-04",2.45
"780","2019-09-05",2.535
"781","2019-09-06",2.52
"782","2019-09-09",2.6
"783","2019-09-10",2.675
"784","2019-09-11",2.7
"785","2019-09-12",2.595
"786","2019-09-13",2.55
"787","2019-09-16",2.6
"788","2019-09-17",2.6
"789","2019-09-18",2.55
"790","2019-09-19",2.67
"791","2019-09-20",2.585
"792","2019-09-23",2.565
"793","2019-09-24",2.425
"794","2019-09-25",2.42
"795","2019-09-26",2.35
"796","2019-09-27",2.36
"797","2019-09-30",2.44
"798","2019-10-01",2.35
"799","2019-10-02",2.35
"800","2019-10-03",2.32
"801","2019-10-04",2.315
"802","2019-10-07",2.25
"803","2019-10-08",2.16
"804","2019-10-09",2.275
"805","2019-10-10",2.25
"806","2019-10-11",2.15
"807","2019-10-14",2.15
"808","2019-10-15",2.19
"809","2019-10-16",2.05
"810","2019-10-17",2.1
"811","2019-10-18",2.055
"812","2019-10-21",2.13
"813","2019-10-22",2.11
"814","2019-10-23",2.7
"815","2019-10-24",2.91
"816","2019-10-25",2.65
"817","2019-10-28",2.46
"818","2019-10-29",2.47
"819","2019-10-30",2.65
"820","2019-10-31",2.61
"821","2019-11-01",2.65
"822","2019-11-04",2.77
"823","2019-11-05",2.84
"824","2019-11-06",3.17
"825","2019-11-07",2.73
"826","2019-11-08",2.72
"827","2019-11-11",2.88
"828","2019-11-12",2.883
"829","2019-11-13",2.74
"830","2019-11-14",2.682
"831","2019-11-15",2.68
"832","2019-11-18",2.49
"833","2019-11-19",2.43
"834","2019-11-20",2.52
"835","2019-11-21",2.5
"836","2019-11-22",2.51
"837","2019-11-25",2.489
"838","2019-11-26",2.38
"839","2019-11-27",2.49
"840","2019-11-29",2.53
"841","2019-12-02",2.64
"842","2019-12-03",2.64
"843","2019-12-04",2.65
"844","2019-12-05",2.618
"845","2019-12-06",2.65
"846","2019-12-09",2.46
"847","2019-12-10",2.435
"848","2019-12-11",2.31
"849","2019-12-12",2.29
"850","2019-12-13",2.29
"851","2019-12-16",2.226
"852","2019-12-17",2.21
"853","2019-12-18",2.17
"854","2019-12-19",2.219
"855","2019-12-20",2.2
"856","2019-12-23",2.34
"857","2019-12-24",2.29
"858","2019-12-26",2.279
"859","2019-12-27",2.25
"860","2019-12-30",2.2
"861","2019-12-31",2.22
"862","2020-01-02",2.39
"863","2020-01-03",2.475
"864","2020-01-06",2.41
"865","2020-01-07",4.09
"866","2020-01-08",3.24
"867","2020-01-09",2.96
"868","2020-01-10",3.12
"869","2020-01-13",3.14
"870","2020-01-14",3.06
"871","2020-01-15",2.88
"872","2020-01-16",2.83
"873","2020-01-17",2.92
"874","2020-01-21",2.81
"875","2020-01-22",2.58
"876","2020-01-23",2.73
"877","2020-01-24",2.5
"878","2020-01-27",2.45
"879","2020-01-28",2.37
"880","2020-01-29",2.33
"881","2020-01-30",2.28
"882","2020-01-31",2.27
"883","2020-02-03",2.28
"884","2020-02-04",2.38
"885","2020-02-05",2.35
"886","2020-02-06",2.31
"887","2020-02-07",2.317
"888","2020-02-10",2.265
"889","2020-02-11",2.37
"890","2020-02-12",2.31
"891","2020-02-13",2.33
"892","2020-02-14",2.32
"893","2020-02-18",2.3
"894","2020-02-19",2.34
"895","2020-02-20",2.386
"896","2020-02-21",2.485
"897","2020-02-24",2.45
"898","2020-02-25",2.278
"899","2020-02-26",2.154
"900","2020-02-27",2.09
"901","2020-02-28",2.1
"902","2020-03-02",2.08
"903","2020-03-03",2.07
"904","2020-03-04",3.03
"905","2020-03-05",2.74
"906","2020-03-06",2.36
"907","2020-03-09",1.99
"908","2020-03-10",1.93
"909","2020-03-11",1.71
"910","2020-03-12",1.24
"911","2020-03-13",1.34
"912","2020-03-16",1.28
"913","2020-03-17",1.45
"914","2020-03-18",1.26
"915","2020-03-19",1.54
"916","2020-03-20",1.58
"917","2020-03-23",1.49
"918","2020-03-24",1.5
"919","2020-03-25",1.59
"920","2020-03-26",1.498
"921","2020-03-27",1.53
"922","2020-03-30",1.47
"923","2020-03-31",1.47
"924","2020-04-01",1.38
"925","2020-04-02",1.97
"926","2020-04-03",2.07
"927","2020-04-06",2.07
"928","2020-04-07",1.97
"929","2020-04-08",1.98
"930","2020-04-09",1.97
"931","2020-04-13",2
"932","2020-04-14",2.16
"933","2020-04-15",2.24
"934","2020-04-16",2.29
"935","2020-04-17",2.26
"936","2020-04-20",2.33
"937","2020-04-21",2.24
"938","2020-04-22",2.32
"939","2020-04-23",2.29
"940","2020-04-24",2.4
"941","2020-04-27",2.4
"942","2020-04-28",2.46
"943","2020-04-29",2.52
"944","2020-04-30",2.47
"945","2020-05-01",2.41
"946","2020-05-04",2.4
"947","2020-05-05",2.32
"948","2020-05-06",2.31
"949","2020-05-07",2.42
"950","2020-05-08",2.37
"951","2020-05-11",3.95
"952","2020-05-12",3.25
"953","2020-05-13",3.28
"954","2020-05-14",3.14
"955","2020-05-15",3.11
"956","2020-05-18",3
"957","2020-05-19",2.91
"958","2020-05-20",3.02
"959","2020-05-21",2.99
"960","2020-05-22",2.91
"961","2020-05-26",2.99
"962","2020-05-27",2.96
"963","2020-05-28",2.92
"964","2020-05-29",2.94
"965","2020-06-01",3.08
"966","2020-06-02",3.12
"967","2020-06-03",3.05
"968","2020-06-04",3.06
"969","2020-06-05",3.15
"970","2020-06-08",3.14
"971","2020-06-09",3.22
"972","2020-06-10",3.17
"973","2020-06-11",3.05
"974","2020-06-12",3.02
"975","2020-06-15",3.14
"976","2020-06-16",3.16
"977","2020-06-17",3.15
"978","2020-06-18",3.34
"979","2020-06-19",3.18
"980","2020-06-22",3.19
"981","2020-06-23",3.27
"982","2020-06-24",3.22
"983","2020-06-25",3.29
