"","date","TEN"
"84","2007-05-03",30.030001
"85","2007-05-04",30.360001
"86","2007-05-07",30.26
"87","2007-05-08",30.27
"88","2007-05-09",30.629999
"89","2007-05-10",30.5
"90","2007-05-11",30.889999
"91","2007-05-14",30.459999
"92","2007-05-15",30.27
"93","2007-05-16",30.48
"94","2007-05-17",30.76
"95","2007-05-18",31
"96","2007-05-21",31.549999
"97","2007-05-22",31.83
"98","2007-05-23",31.73
"99","2007-05-24",30.91
"100","2007-05-25",31.32
"101","2007-05-29",31.469999
"102","2007-05-30",32.02
"103","2007-05-31",32.610001
"104","2007-06-01",33.110001
"105","2007-06-04",33.419998
"106","2007-06-05",32.98
"107","2007-06-06",32.349998
"108","2007-06-07",31.549999
"109","2007-06-08",31.66
"110","2007-06-11",32.16
"111","2007-06-12",31.34
"112","2007-06-13",31.52
"113","2007-06-14",30.99
"114","2007-06-15",31
"115","2007-06-18",31.690001
"116","2007-06-19",32.049999
"117","2007-06-20",32.599998
"118","2007-06-21",32.799999
"119","2007-06-22",32.709999
"120","2007-06-25",32.07
"121","2007-06-26",32.799999
"122","2007-06-27",34.080002
"123","2007-06-28",34.84
"124","2007-06-29",35.040001
"125","2007-07-02",35.830002
"126","2007-07-03",36.200001
"127","2007-07-05",35.700001
"128","2007-07-06",35.919998
"129","2007-07-09",35.82
"130","2007-07-10",35.360001
"131","2007-07-11",35.599998
"132","2007-07-12",36.349998
"133","2007-07-13",36.200001
"134","2007-07-16",35.880001
"135","2007-07-17",36
"136","2007-07-18",36.400002
"137","2007-07-19",36.290001
"138","2007-07-20",35.639999
"139","2007-07-23",36.040001
"140","2007-07-24",34.290001
"141","2007-07-25",34.099998
"142","2007-07-26",34.25
"143","2007-07-27",34.139999
"144","2007-07-30",34.299999
"145","2007-07-31",35.299999
"146","2007-08-01",36.959999
"147","2007-08-02",37.16
"148","2007-08-03",35.490002
"149","2007-08-06",35.790001
"150","2007-08-07",35.830002
"151","2007-08-08",35.75
"152","2007-08-09",35.209999
"153","2007-08-10",34.709999
"154","2007-08-13",34.689999
"155","2007-08-14",33.740002
"156","2007-08-15",32.759998
"157","2007-08-16",31.77
"158","2007-08-17",31.66
"159","2007-08-20",32
"160","2007-08-21",31.790001
"161","2007-08-22",32.09
"162","2007-08-23",31.75
"163","2007-08-24",31.790001
"164","2007-08-27",31.4
"165","2007-08-28",29.940001
"166","2007-08-29",31.09
"167","2007-08-30",31.48
"168","2007-08-31",31.75
"169","2007-09-04",32.349998
"170","2007-09-05",32.779999
"171","2007-09-06",31.32
"172","2007-09-07",30.75
"173","2007-09-10",30.27
"174","2007-09-11",30.66
"175","2007-09-12",30.16
"176","2007-09-13",29.780001
"177","2007-09-14",30.030001
"178","2007-09-17",29.469999
"179","2007-09-18",30.6
"180","2007-09-19",32.200001
"181","2007-09-20",31.799999
"182","2007-09-21",32.349998
"183","2007-09-24",31.5
"184","2007-09-25",30.98
"185","2007-09-26",31.709999
"186","2007-09-27",32.049999
"187","2007-09-28",31.01
"188","2007-10-01",30.790001
"189","2007-10-02",30.92
"190","2007-10-03",30.440001
"191","2007-10-04",30.120001
"192","2007-10-05",31.77
"193","2007-10-08",32.290001
"194","2007-10-09",32.189999
"195","2007-10-10",31.799999
"196","2007-10-11",31.809999
"197","2007-10-12",32.400002
"198","2007-10-15",31.959999
"199","2007-10-16",31.280001
"200","2007-10-17",31.379999
"201","2007-10-18",31.9
"202","2007-10-19",30.24
"203","2007-10-22",30.75
"204","2007-10-23",31.610001
"205","2007-10-24",30.93
"206","2007-10-25",29.93
"207","2007-10-26",29.91
"208","2007-10-29",29.85
"209","2007-10-30",30.16
"210","2007-10-31",30.610001
"211","2007-11-01",29.950001
"212","2007-11-02",30.719999
"213","2007-11-05",29.889999
"214","2007-11-06",33.23
"215","2007-11-07",32.18
"216","2007-11-08",32.849998
"217","2007-11-09",33.009998
"218","2007-11-12",31.35
"219","2007-11-13",32.02
"220","2007-11-14",31.549999
"221","2007-11-15",30.66
"222","2007-11-16",30.24
"223","2007-11-19",29.040001
"224","2007-11-20",28.379999
"225","2007-11-21",28.33
"226","2007-11-23",28.809999
"227","2007-11-26",30.02
"228","2007-11-27",28.440001
"229","2007-11-28",29.74
"230","2007-11-29",29.360001
"231","2007-11-30",29.59
"232","2007-12-03",27.5
"233","2007-12-04",26.15
"234","2007-12-05",26.9
"235","2007-12-06",26.93
"236","2007-12-07",27.559999
"237","2007-12-10",27.99
"238","2007-12-11",26.25
"239","2007-12-12",26.459999
"240","2007-12-13",25.48
"241","2007-12-14",24.6
"242","2007-12-17",24.68
"243","2007-12-18",25.040001
"244","2007-12-19",24.82
"245","2007-12-20",25.120001
"246","2007-12-21",25.83
"247","2007-12-24",25.950001
"248","2007-12-26",26.17
"249","2007-12-27",25.799999
"250","2007-12-28",26.190001
"251","2007-12-31",26.07
"252","2008-01-02",25.879999
"253","2008-01-03",24.92
"254","2008-01-04",23.83
"255","2008-01-07",23.559999
"256","2008-01-08",24
"257","2008-01-09",23.879999
"258","2008-01-10",23.049999
"259","2008-01-11",23.370001
"260","2008-01-14",24.440001
"261","2008-01-15",23.74
"262","2008-01-16",22.49
"263","2008-01-17",21.780001
"264","2008-01-18",22.27
"265","2008-01-22",21.360001
"266","2008-01-23",22.42
"267","2008-01-24",24.67
"268","2008-01-25",26.139999
"269","2008-01-28",25.700001
"270","2008-01-29",26.76
"271","2008-01-30",26.02
"272","2008-01-31",26.469999
"273","2008-02-01",27.549999
"274","2008-02-04",27.059999
"275","2008-02-05",26.35
"276","2008-02-06",25.6
"277","2008-02-07",25.879999
"278","2008-02-08",25.969999
"279","2008-02-11",27.33
"280","2008-02-12",28.01
"281","2008-02-13",27.950001
"282","2008-02-14",27.25
"283","2008-02-15",27.26
"284","2008-02-19",27.049999
"285","2008-02-20",26.99
"286","2008-02-21",26.629999
"287","2008-02-22",26.629999
"288","2008-02-25",27.32
"289","2008-02-26",27.379999
"290","2008-02-27",27.76
"291","2008-02-28",26.5
"292","2008-02-29",25.25
"293","2008-03-03",26.1
"294","2008-03-04",25.66
"295","2008-03-05",25.940001
"296","2008-03-06",25.040001
"297","2008-03-07",24.940001
"298","2008-03-10",24.190001
"299","2008-03-11",25.93
"300","2008-03-12",25.540001
"301","2008-03-13",25.99
"302","2008-03-14",25.190001
"303","2008-03-17",24.360001
"304","2008-03-18",26.9
"305","2008-03-19",26.98
"306","2008-03-20",28.1
"307","2008-03-24",28.860001
"308","2008-03-25",28.940001
"309","2008-03-26",28.1
"310","2008-03-27",27.26
"311","2008-03-28",27.08
"312","2008-03-31",27.940001
"313","2008-04-01",29.450001
"314","2008-04-02",29.809999
"315","2008-04-03",28.59
"316","2008-04-04",29.440001
"317","2008-04-07",28.360001
"318","2008-04-08",28.780001
"319","2008-04-09",27.639999
"320","2008-04-10",28.280001
"321","2008-04-11",26.440001
"322","2008-04-14",25.629999
"323","2008-04-15",25.65
"324","2008-04-16",26.549999
"325","2008-04-17",26.34
"326","2008-04-18",27.030001
"327","2008-04-21",27.57
"328","2008-04-22",27.040001
"329","2008-04-23",27.24
"330","2008-04-24",26.280001
"331","2008-04-25",26
"332","2008-04-28",25.67
"333","2008-04-29",26.07
"334","2008-04-30",25.58
"335","2008-05-01",25.17
"336","2008-05-02",25.35
"337","2008-05-05",25.4
"338","2008-05-06",25.57
"339","2008-05-07",25.299999
"340","2008-05-08",25.18
"341","2008-05-09",25.59
"342","2008-05-12",26.01
"343","2008-05-13",26.08
"344","2008-05-14",26.809999
"345","2008-05-15",27.5
"346","2008-05-16",27.200001
"347","2008-05-19",26.959999
"348","2008-05-20",26.76
"349","2008-05-21",25.91
"350","2008-05-22",26.190001
"351","2008-05-23",25.23
"352","2008-05-27",25.49
"353","2008-05-28",24.57
"354","2008-05-29",24.35
"355","2008-05-30",23.98
"356","2008-06-02",23.700001
"357","2008-06-03",22.860001
"358","2008-06-04",23.08
"359","2008-06-05",23.15
"360","2008-06-06",22.08
"361","2008-06-09",21.52
"362","2008-06-10",20.51
"363","2008-06-11",19.860001
"364","2008-06-12",20.559999
"365","2008-06-13",20.68
"366","2008-06-16",20.58
"367","2008-06-17",19.459999
"368","2008-06-18",18.620001
"369","2008-06-19",18.639999
"370","2008-06-20",16.940001
"371","2008-06-23",16.51
"372","2008-06-24",15.95
"373","2008-06-25",16.24
"374","2008-06-26",14.6
"375","2008-06-27",14.3
"376","2008-06-30",13.53
"377","2008-07-01",13.95
"378","2008-07-02",12.68
"379","2008-07-03",12.84
"380","2008-07-07",13.09
"381","2008-07-08",14.33
"382","2008-07-09",13.68
"383","2008-07-10",13.83
"384","2008-07-11",14.04
"385","2008-07-14",13.22
"386","2008-07-15",12.76
"387","2008-07-16",13.33
"388","2008-07-17",14.45
"389","2008-07-18",13.83
"390","2008-07-21",13.6
"391","2008-07-22",14.59
"392","2008-07-23",14.83
"393","2008-07-24",13.16
"394","2008-07-25",13.21
"395","2008-07-28",12.09
"396","2008-07-29",13.26
"397","2008-07-30",13.34
"398","2008-07-31",14.42
"399","2008-08-01",13.46
"400","2008-08-04",13.19
"401","2008-08-05",14.17
"402","2008-08-06",13.86
"403","2008-08-07",13.06
"404","2008-08-08",14.04
"405","2008-08-11",14.81
"406","2008-08-12",15.32
"407","2008-08-13",15.52
"408","2008-08-14",15.98
"409","2008-08-15",16.25
"410","2008-08-18",15.75
"411","2008-08-19",14.9
"412","2008-08-20",14.96
"413","2008-08-21",14.44
"414","2008-08-22",14.9
"415","2008-08-25",14.56
"416","2008-08-26",14.53
"417","2008-08-27",14.74
"418","2008-08-28",14.91
"419","2008-08-29",14.61
"420","2008-09-02",14.58
"421","2008-09-03",14.7
"422","2008-09-04",14.42
"423","2008-09-05",14.21
"424","2008-09-08",14.59
"425","2008-09-09",14.07
"426","2008-09-10",14.46
"427","2008-09-11",14.48
"428","2008-09-12",15.56
"429","2008-09-15",14.8
"430","2008-09-16",15.89
"431","2008-09-17",15.11
"432","2008-09-18",15.22
"433","2008-09-19",16.049999
"434","2008-09-22",14.91
"435","2008-09-23",14.75
"436","2008-09-24",12.44
"437","2008-09-25",13.11
"438","2008-09-26",11.99
"439","2008-09-29",10.62
"440","2008-09-30",10.63
"441","2008-10-01",9.9
"442","2008-10-02",8.54
"443","2008-10-03",8.47
"444","2008-10-06",7.48
"445","2008-10-07",6.9
"446","2008-10-08",6.87
"447","2008-10-09",5.81
"448","2008-10-10",5.03
"449","2008-10-13",5.35
"450","2008-10-14",5.53
"451","2008-10-15",5
"452","2008-10-16",4.56
"453","2008-10-17",4.29
"454","2008-10-20",4.12
"455","2008-10-21",3.85
"456","2008-10-22",2.55
"457","2008-10-23",2.78
"458","2008-10-24",2.76
"459","2008-10-27",2.1
"460","2008-10-28",3.09
"461","2008-10-29",3.52
"462","2008-10-30",3.99
"463","2008-10-31",4.91
"464","2008-11-03",5.13
"465","2008-11-04",4.71
"466","2008-11-05",4.04
"467","2008-11-06",3.66
"468","2008-11-07",3.91
"469","2008-11-10",3.61
"470","2008-11-11",2.87
"471","2008-11-12",2.69
"472","2008-11-13",3.06
"473","2008-11-14",2.5
"474","2008-11-17",2.46
"475","2008-11-18",2.3
"476","2008-11-19",2.07
"477","2008-11-20",1.8
"478","2008-11-21",1.73
"479","2008-11-24",1.88
"480","2008-11-25",2.45
"481","2008-11-26",3.4
"482","2008-11-28",3.28
"483","2008-12-01",2.53
"484","2008-12-02",2.94
"485","2008-12-03",3.4
"486","2008-12-04",2.7
"487","2008-12-05",2.97
"488","2008-12-08",2.95
"489","2008-12-09",2.74
"490","2008-12-10",2.8
"491","2008-12-11",2.48
"492","2008-12-12",2.5
"493","2008-12-15",2.61
"494","2008-12-16",2.92
"495","2008-12-17",3.12
"496","2008-12-18",2.67
"497","2008-12-19",2.88
"498","2008-12-22",2.6
"499","2008-12-23",2.68
"500","2008-12-24",2.59
"501","2008-12-26",2.63
"502","2008-12-29",2.63
"503","2008-12-30",2.82
"504","2008-12-31",2.95
"505","2009-01-02",3.22
"506","2009-01-05",3.26
"507","2009-01-06",3.62
"508","2009-01-07",3.16
"509","2009-01-08",3.04
"510","2009-01-09",2.93
"511","2009-01-12",2.54
"512","2009-01-13",2.41
"513","2009-01-14",2.07
"514","2009-01-15",2.3
"515","2009-01-16",2.25
"516","2009-01-20",1.88
"517","2009-01-21",2.09
"518","2009-01-22",1.99
"519","2009-01-23",2.07
"520","2009-01-26",2.1
"521","2009-01-27",2.07
"522","2009-01-28",2.17
"523","2009-01-29",1.98
"524","2009-01-30",1.84
"525","2009-02-02",1.76
"526","2009-02-03",1.74
"527","2009-02-04",1.74
"528","2009-02-05",1.85
"529","2009-02-06",1.71
"530","2009-02-09",1.84
"531","2009-02-10",1.68
"532","2009-02-11",1.6
"533","2009-02-12",1.43
"534","2009-02-13",1.59
"535","2009-02-17",1.33
"536","2009-02-18",1.38
"537","2009-02-19",1.28
"538","2009-02-20",1.27
"539","2009-02-23",1.2
"540","2009-02-24",1.5
"541","2009-02-25",1.33
"542","2009-02-26",1.35
"543","2009-02-27",1.36
"544","2009-03-02",1.24
"545","2009-03-03",0.99
"546","2009-03-04",0.96
"547","2009-03-05",0.7
"548","2009-03-06",0.86
"549","2009-03-09",0.99
"550","2009-03-10",1.43
"551","2009-03-11",1.39
"552","2009-03-12",1.6
"553","2009-03-13",1.66
"554","2009-03-16",1.93
"555","2009-03-17",2
"556","2009-03-18",2.07
"557","2009-03-19",2.7
"558","2009-03-20",2.28
"559","2009-03-23",2.33
"560","2009-03-24",2.16
"561","2009-03-25",1.94
"562","2009-03-26",2.29
"563","2009-03-27",1.86
"564","2009-03-30",1.59
"565","2009-03-31",1.63
"566","2009-04-01",1.63
"567","2009-04-02",2.17
"568","2009-04-03",2.33
"569","2009-04-06",2.35
"570","2009-04-07",2.11
"571","2009-04-08",2.37
"572","2009-04-09",2.53
"573","2009-04-13",2.5
"574","2009-04-14",2.51
"575","2009-04-15",2.56
"576","2009-04-16",2.63
"577","2009-04-17",2.52
"578","2009-04-20",2.21
"579","2009-04-21",2.36
"580","2009-04-22",2.56
"581","2009-04-23",2.24
"582","2009-04-24",2.31
"583","2009-04-27",2.29
"584","2009-04-28",2.3
"585","2009-04-29",2.65
"586","2009-04-30",3.06
"587","2009-05-01",3.33
"588","2009-05-04",4.21
"589","2009-05-05",4.68
"590","2009-05-06",5.91
"591","2009-05-07",7.01
"592","2009-05-08",6.26
"593","2009-05-11",6.87
"594","2009-05-12",6.12
"595","2009-05-13",4.89
"596","2009-05-14",5
"597","2009-05-15",5.25
"598","2009-05-18",6.16
"599","2009-05-19",6.54
"600","2009-05-20",6.14
"601","2009-05-21",6.12
"602","2009-05-22",6.02
"603","2009-05-26",6.58
"604","2009-05-27",6.03
"605","2009-05-28",6.34
"606","2009-05-29",6.12
"607","2009-06-01",6.91
"608","2009-06-02",6.96
"609","2009-06-03",6.62
"610","2009-06-04",7.27
"611","2009-06-05",8.14
"612","2009-06-08",8
"613","2009-06-09",9.24
"614","2009-06-10",9.75
"615","2009-06-11",10.2
"616","2009-06-12",9.95
"617","2009-06-15",9.47
"618","2009-06-16",9.98
"619","2009-06-17",9.91
"620","2009-06-18",9.6
"621","2009-06-19",9.55
"622","2009-06-22",8.51
"623","2009-06-23",8.47
"624","2009-06-24",8.95
"625","2009-06-25",9.57
"626","2009-06-26",9.89
"627","2009-06-29",10.74
"628","2009-06-30",10.6
"629","2009-07-01",11.21
"630","2009-07-02",10.05
"631","2009-07-06",9.05
"632","2009-07-07",8.86
"633","2009-07-08",8.58
"634","2009-07-09",8.71
"635","2009-07-10",9.4
"636","2009-07-13",9.5
"637","2009-07-14",10.11
"638","2009-07-15",10.95
"639","2009-07-16",10.98
"640","2009-07-17",10.65
"641","2009-07-20",12.21
"642","2009-07-21",12.06
"643","2009-07-22",11.85
"644","2009-07-23",12.8
"645","2009-07-24",13.2
"646","2009-07-27",13.02
"647","2009-07-28",11.97
"648","2009-07-29",11.67
"649","2009-07-30",13.99
"650","2009-07-31",16.17
"651","2009-08-03",16.66
"652","2009-08-04",16.469999
"653","2009-08-05",16.48
"654","2009-08-06",16.379999
"655","2009-08-07",17.969999
"656","2009-08-10",17.32
"657","2009-08-11",16.25
"658","2009-08-12",16.32
"659","2009-08-13",15.95
"660","2009-08-14",15.8
"661","2009-08-17",14.7
"662","2009-08-18",16.09
"663","2009-08-19",16.6
"664","2009-08-20",17.469999
"665","2009-08-21",17.120001
"666","2009-08-24",16.41
"667","2009-08-25",16.860001
"668","2009-08-26",16.190001
"669","2009-08-27",16.48
"670","2009-08-28",15.71
"671","2009-08-31",15.7
"672","2009-09-01",14.61
"673","2009-09-02",14.23
"674","2009-09-03",15.11
"675","2009-09-04",15.55
"676","2009-09-08",15.31
"677","2009-09-09",15.38
"678","2009-09-10",16.049999
"679","2009-09-11",15.9
"680","2009-09-14",16.07
"681","2009-09-15",16.42
"682","2009-09-16",15.9
"683","2009-09-17",14.67
"684","2009-09-18",14.76
"685","2009-09-21",13.97
"686","2009-09-22",15.27
"687","2009-09-23",14.41
"688","2009-09-24",13.42
"689","2009-09-25",12.9
"690","2009-09-28",13.46
"691","2009-09-29",13.68
"692","2009-09-30",13.04
"693","2009-10-01",11.84
"694","2009-10-02",11.75
"695","2009-10-05",12.53
"696","2009-10-06",13.54
"697","2009-10-07",13.84
"698","2009-10-08",14.46
"699","2009-10-09",14.4
"700","2009-10-12",14.93
"701","2009-10-13",14.31
"702","2009-10-14",14.83
"703","2009-10-15",14.67
"704","2009-10-16",14.29
"705","2009-10-19",14.73
"706","2009-10-20",14.78
"707","2009-10-21",16
"708","2009-10-22",15.98
"709","2009-10-23",16.469999
"710","2009-10-26",16.559999
"711","2009-10-27",15.24
"712","2009-10-28",13.51
"713","2009-10-29",14.56
"714","2009-10-30",13.62
"715","2009-11-02",14.67
"716","2009-11-03",14.88
"717","2009-11-04",14.28
"718","2009-11-05",14.38
"719","2009-11-06",14.54
"720","2009-11-09",15.27
"721","2009-11-10",15.29
"722","2009-11-11",15.19
"723","2009-11-12",14.56
"724","2009-11-13",14.79
"725","2009-11-16",15.37
"726","2009-11-17",15.94
"727","2009-11-18",16.98
"728","2009-11-19",15.72
"729","2009-11-20",15.23
"730","2009-11-23",14.99
"731","2009-11-24",14.8
"732","2009-11-25",15.35
"733","2009-11-27",14.9
"734","2009-11-30",14.42
"735","2009-12-01",15.06
"736","2009-12-02",15.01
"737","2009-12-03",14.68
"738","2009-12-04",15.98
"739","2009-12-07",15.85
"740","2009-12-08",15.8
"741","2009-12-09",15.85
"742","2009-12-10",15.79
"743","2009-12-11",15.75
"744","2009-12-14",16.379999
"745","2009-12-15",16.58
"746","2009-12-16",16.84
"747","2009-12-17",16.440001
"748","2009-12-18",17.52
"749","2009-12-21",18.459999
"750","2009-12-22",18.4
"751","2009-12-23",18.879999
"752","2009-12-24",19.299999
"753","2009-12-28",19.15
"754","2009-12-29",18.559999
"755","2009-12-30",18.4
"756","2009-12-31",17.73
"757","2010-01-04",19.42
"758","2010-01-05",20.26
"759","2010-01-06",20.76
"760","2010-01-07",21.290001
"761","2010-01-08",20.969999
"762","2010-01-11",20.49
"763","2010-01-12",19.889999
"764","2010-01-13",20.299999
"765","2010-01-14",19.790001
"766","2010-01-15",19.27
"767","2010-01-19",19.209999
"768","2010-01-20",18.99
"769","2010-01-21",18.26
"770","2010-01-22",17.93
"771","2010-01-25",18.01
"772","2010-01-26",18.02
"773","2010-01-27",18.09
"774","2010-01-28",18.08
"775","2010-01-29",17.68
"776","2010-02-01",18.27
"777","2010-02-02",18.84
"778","2010-02-03",19.450001
"779","2010-02-04",18.059999
"780","2010-02-05",18.34
"781","2010-02-08",18.16
"782","2010-02-09",18.93
"783","2010-02-10",18.709999
"784","2010-02-11",18.9
"785","2010-02-12",19.51
"786","2010-02-16",20.33
"787","2010-02-17",19.73
"788","2010-02-18",19.950001
"789","2010-02-19",19.48
"790","2010-02-22",19.709999
"791","2010-02-23",19.58
"792","2010-02-24",19.73
"793","2010-02-25",20.25
"794","2010-02-26",20.16
"795","2010-03-01",21.85
"796","2010-03-02",21.129999
"797","2010-03-03",21.540001
"798","2010-03-04",22.059999
"799","2010-03-05",21.879999
"800","2010-03-08",21.889999
"801","2010-03-09",21.84
"802","2010-03-10",21.68
"803","2010-03-11",21.68
"804","2010-03-12",21.77
"805","2010-03-15",22.02
"806","2010-03-16",22.83
"807","2010-03-17",22.969999
"808","2010-03-18",22.82
"809","2010-03-19",21.93
"810","2010-03-22",23.309999
"811","2010-03-23",24.610001
"812","2010-03-24",24.309999
"813","2010-03-25",24.25
"814","2010-03-26",24.33
"815","2010-03-29",24.139999
"816","2010-03-30",24.059999
"817","2010-03-31",23.65
"818","2010-04-01",24.59
"819","2010-04-05",25.35
"820","2010-04-06",24.790001
"821","2010-04-07",24.32
"822","2010-04-08",24.27
"823","2010-04-09",24.33
"824","2010-04-12",24.389999
"825","2010-04-13",24.790001
"826","2010-04-14",25.799999
"827","2010-04-15",25.360001
"828","2010-04-16",24.299999
"829","2010-04-19",24.02
"830","2010-04-20",24.42
"831","2010-04-21",24.65
"832","2010-04-22",25.43
"833","2010-04-23",26.58
"834","2010-04-26",26.389999
"835","2010-04-27",24.379999
"836","2010-04-28",24.67
"837","2010-04-29",27
"838","2010-04-30",25.77
"839","2010-05-03",26
"840","2010-05-04",24.379999
"841","2010-05-05",23.049999
"842","2010-05-06",22.9
"843","2010-05-07",21.34
"844","2010-05-10",23.25
"845","2010-05-11",23.700001
"846","2010-05-12",24.9
"847","2010-05-13",24.459999
"848","2010-05-14",22.77
"849","2010-05-17",22.33
"850","2010-05-18",21.450001
"851","2010-05-19",20.99
"852","2010-05-20",19.969999
"853","2010-05-21",20.700001
"854","2010-05-24",21.16
"855","2010-05-25",21.530001
"856","2010-05-26",21.42
"857","2010-05-27",23.24
"858","2010-05-28",22.16
"859","2010-06-01",21.639999
"860","2010-06-02",23.120001
"861","2010-06-03",24.209999
"862","2010-06-04",21.780001
"863","2010-06-07",20.77
"864","2010-06-08",20.73
"865","2010-06-09",19.98
"866","2010-06-10",23.049999
"867","2010-06-11",23.120001
"868","2010-06-14",24.209999
"869","2010-06-15",25.15
"870","2010-06-16",24.870001
"871","2010-06-17",24.65
"872","2010-06-18",25.280001
"873","2010-06-21",25.52
"874","2010-06-22",24.219999
"875","2010-06-23",23.709999
"876","2010-06-24",23.49
"877","2010-06-25",23.5
"878","2010-06-28",23.24
"879","2010-06-29",21.43
"880","2010-06-30",21.059999
"881","2010-07-01",21.08
"882","2010-07-02",20.24
"883","2010-07-06",19.67
"884","2010-07-07",20.950001
"885","2010-07-08",21.290001
"886","2010-07-09",21.860001
"887","2010-07-12",21.48
"888","2010-07-13",23.1
"889","2010-07-14",23.139999
"890","2010-07-15",22.959999
"891","2010-07-16",21.91
"892","2010-07-19",22.379999
"893","2010-07-20",22.950001
"894","2010-07-21",22.639999
"895","2010-07-22",24.27
"896","2010-07-23",24.49
"897","2010-07-26",24.870001
"898","2010-07-27",24.27
"899","2010-07-28",24.129999
"900","2010-07-29",25.969999
"901","2010-07-30",27.6
"902","2010-08-02",29.559999
"903","2010-08-03",28.17
"904","2010-08-04",27.76
"905","2010-08-05",28.129999
"906","2010-08-06",28.43
"907","2010-08-09",29.440001
"908","2010-08-10",28.049999
"909","2010-08-11",26.459999
"910","2010-08-12",26.5
"911","2010-08-13",26.129999
"912","2010-08-16",26.620001
"913","2010-08-17",27.42
"914","2010-08-18",27.5
"915","2010-08-19",26.040001
"916","2010-08-20",26
"917","2010-08-23",25.690001
"918","2010-08-24",24.450001
"919","2010-08-25",24.74
"920","2010-08-26",24.42
"921","2010-08-27",25.299999
"922","2010-08-30",24.85
"923","2010-08-31",24.719999
"924","2010-09-01",27.01
"925","2010-09-02",27.48
"926","2010-09-03",27.6
"927","2010-09-07",26.76
"928","2010-09-08",25.58
"929","2010-09-09",25.49
"930","2010-09-10",25.15
"931","2010-09-13",26.42
"932","2010-09-14",25.9
"933","2010-09-15",25.879999
"934","2010-09-16",26.85
"935","2010-09-17",27.08
"936","2010-09-20",28.040001
"937","2010-09-21",28.52
"938","2010-09-22",28.379999
"939","2010-09-23",27.440001
"940","2010-09-24",28.889999
"941","2010-09-27",28.969999
"942","2010-09-28",29
"943","2010-09-29",30.299999
"944","2010-09-30",28.969999
"945","2010-10-01",29.309999
"946","2010-10-04",28.77
"947","2010-10-05",29.719999
"948","2010-10-06",29.440001
"949","2010-10-07",29.02
"950","2010-10-08",30.190001
"951","2010-10-11",30.799999
"952","2010-10-12",31.26
"953","2010-10-13",31.190001
"954","2010-10-14",31.58
"955","2010-10-15",32.549999
"956","2010-10-18",32.580002
"957","2010-10-19",31.709999
"958","2010-10-20",32.619999
"959","2010-10-21",32.880001
"960","2010-10-22",32.82
"961","2010-10-25",33.450001
"962","2010-10-26",33.549999
"963","2010-10-27",32.610001
"964","2010-10-28",32.23
"965","2010-10-29",32.619999
"966","2010-11-01",33.599998
"967","2010-11-02",33.950001
"968","2010-11-03",33.110001
"969","2010-11-04",34.599998
"970","2010-11-05",34.23
"971","2010-11-08",34.419998
"972","2010-11-09",34.240002
"973","2010-11-10",35.27
"974","2010-11-11",36.130001
"975","2010-11-12",34.950001
"976","2010-11-15",35.110001
"977","2010-11-16",34.389999
"978","2010-11-17",34.799999
