"","date","BRX"
"184","2014-07-24",23.73
"185","2014-07-25",23.58
"186","2014-07-28",23.59
"187","2014-07-29",23.27
"188","2014-07-30",22.91
"189","2014-07-31",22.65
"190","2014-08-01",22.709999
"191","2014-08-04",22.9
"192","2014-08-05",22.780001
"193","2014-08-06",22.889999
"194","2014-08-07",22.969999
"195","2014-08-08",22.92
"196","2014-08-11",23.26
"197","2014-08-12",22.959999
"198","2014-08-13",23.32
"199","2014-08-14",23.4
"200","2014-08-15",23.370001
"201","2014-08-18",23.700001
"202","2014-08-19",23.860001
"203","2014-08-20",23.99
"204","2014-08-21",23.98
"205","2014-08-22",23.75
"206","2014-08-25",23.719999
"207","2014-08-26",23.709999
"208","2014-08-27",23.66
"209","2014-08-28",23.67
"210","2014-08-29",23.67
"211","2014-09-02",23.889999
"212","2014-09-03",23.780001
"213","2014-09-04",23.49
"214","2014-09-05",23.639999
"215","2014-09-08",23.879999
"216","2014-09-09",23.780001
"217","2014-09-10",23.549999
"218","2014-09-11",23.58
"219","2014-09-12",23.18
"220","2014-09-15",22.91
"221","2014-09-16",23.08
"222","2014-09-17",23.030001
"223","2014-09-18",22.639999
"224","2014-09-19",22.98
"225","2014-09-22",22.719999
"226","2014-09-23",22.57
"227","2014-09-24",22.48
"228","2014-09-25",22.370001
"229","2014-09-26",22.32
"230","2014-09-29",22.4
"231","2014-09-30",22.26
"232","2014-10-01",22.059999
"233","2014-10-02",21.969999
"234","2014-10-03",22.030001
"235","2014-10-06",22.24
"236","2014-10-07",22.18
"237","2014-10-08",22.67
"238","2014-10-09",22.6
"239","2014-10-10",22.52
"240","2014-10-13",22.860001
"241","2014-10-14",23.540001
"242","2014-10-15",23.290001
"243","2014-10-16",23.200001
"244","2014-10-17",22.950001
"245","2014-10-20",23.41
"246","2014-10-21",23.620001
"247","2014-10-22",23.799999
"248","2014-10-23",23.98
"249","2014-10-24",23.940001
"250","2014-10-27",23.99
"251","2014-10-28",24.24
"252","2014-10-29",23.99
"253","2014-10-30",24.200001
"254","2014-10-31",24.360001
"255","2014-11-03",24.440001
"256","2014-11-04",24.379999
"257","2014-11-05",24.27
"258","2014-11-06",24.1
"259","2014-11-07",24.01
"260","2014-11-10",24.27
"261","2014-11-11",23.91
"262","2014-11-12",23.799999
"263","2014-11-13",23.75
"264","2014-11-14",23.76
"265","2014-11-17",23.68
"266","2014-11-18",23.75
"267","2014-11-19",23.639999
"268","2014-11-20",23.6
"269","2014-11-21",23.74
"270","2014-11-24",23.65
"271","2014-11-25",23.85
"272","2014-11-26",24.01
"273","2014-11-28",24.18
"274","2014-12-01",24.129999
"275","2014-12-02",24.049999
"276","2014-12-03",24.129999
"277","2014-12-04",24.200001
"278","2014-12-05",24.049999
"279","2014-12-08",24.15
"280","2014-12-09",24.34
"281","2014-12-10",24.389999
"282","2014-12-11",24.360001
"283","2014-12-12",24.15
"284","2014-12-15",23.860001
"285","2014-12-16",23.940001
"286","2014-12-17",24.32
"287","2014-12-18",24.65
"288","2014-12-19",25
"289","2014-12-22",25.219999
"290","2014-12-23",25.219999
"291","2014-12-24",24.9
"292","2014-12-26",25.07
"293","2014-12-29",25.17
"294","2014-12-30",25.24
"295","2014-12-31",24.84
"296","2015-01-02",25.1
"297","2015-01-05",25.17
"298","2015-01-06",25.629999
"299","2015-01-07",26.290001
"300","2015-01-08",26.200001
"301","2015-01-09",26.24
"302","2015-01-12",26.49
"303","2015-01-13",26.25
"304","2015-01-14",26.360001
"305","2015-01-15",26.33
"306","2015-01-16",26.299999
"307","2015-01-20",26.24
"308","2015-01-21",26.1
"309","2015-01-22",26.280001
"310","2015-01-23",26.5
"311","2015-01-26",26.969999
"312","2015-01-27",27.01
"313","2015-01-28",27.200001
"314","2015-01-29",27.389999
"315","2015-01-30",27.1
"316","2015-02-02",26.9
"317","2015-02-03",27.120001
"318","2015-02-04",27.07
"319","2015-02-05",27.23
"320","2015-02-06",26.389999
"321","2015-02-09",26.299999
"322","2015-02-10",26.299999
"323","2015-02-11",26.15
"324","2015-02-12",26.34
"325","2015-02-13",26.27
"326","2015-02-17",26.02
"327","2015-02-18",26.16
"328","2015-02-19",25.99
"329","2015-02-20",25.950001
"330","2015-02-23",26.02
"331","2015-02-24",25.440001
"332","2015-02-25",25.43
"333","2015-02-26",25.09
"334","2015-02-27",25.4
"335","2015-03-02",25.51
"336","2015-03-03",25.68
"337","2015-03-04",25.6
"338","2015-03-05",25.440001
"339","2015-03-06",24.73
"340","2015-03-09",25
"341","2015-03-10",25.24
"342","2015-03-11",25.139999
"343","2015-03-12",25.17
"344","2015-03-13",25.049999
"345","2015-03-16",25.51
"346","2015-03-17",25.73
"347","2015-03-18",26.33
"348","2015-03-19",26.370001
"349","2015-03-20",27.01
"350","2015-03-23",26.379999
"351","2015-03-24",26.370001
"352","2015-03-25",26.049999
"353","2015-03-26",26
"354","2015-03-27",26.120001
"355","2015-03-30",26.549999
"356","2015-03-31",26.549999
"357","2015-04-01",26.17
"358","2015-04-02",26.440001
"359","2015-04-06",26.559999
"360","2015-04-07",26.190001
"361","2015-04-08",25.92
"362","2015-04-09",25.15
"363","2015-04-10",25.219999
"364","2015-04-13",25.049999
"365","2015-04-14",25.219999
"366","2015-04-15",24.889999
"367","2015-04-16",24.74
"368","2015-04-17",24.780001
"369","2015-04-20",24.6
"370","2015-04-21",24.59
"371","2015-04-22",24.450001
"372","2015-04-23",24.639999
"373","2015-04-24",24.629999
"374","2015-04-27",24.41
"375","2015-04-28",24.25
"376","2015-04-29",23.719999
"377","2015-04-30",23.450001
"378","2015-05-01",23.68
"379","2015-05-04",24.07
"380","2015-05-05",23.68
"381","2015-05-06",23.620001
"382","2015-05-07",23.889999
"383","2015-05-08",24.25
"384","2015-05-11",23.99
"385","2015-05-12",23.969999
"386","2015-05-13",23.93
"387","2015-05-14",24.51
"388","2015-05-15",24.83
"389","2015-05-18",24.92
"390","2015-05-19",24.780001
"391","2015-05-20",25.120001
"392","2015-05-21",24.77
"393","2015-05-22",24.91
"394","2015-05-26",24.85
"395","2015-05-27",24.93
"396","2015-05-28",24.809999
"397","2015-05-29",24.780001
"398","2015-06-01",24.870001
"399","2015-06-02",24.34
"400","2015-06-03",24.1
"401","2015-06-04",24.110001
"402","2015-06-05",23.799999
"403","2015-06-08",23.85
"404","2015-06-09",23.610001
"405","2015-06-10",23.719999
"406","2015-06-11",23.780001
"407","2015-06-12",23.629999
"408","2015-06-15",23.52
"409","2015-06-16",23.639999
"410","2015-06-17",23.98
"411","2015-06-18",24.129999
"412","2015-06-19",24.08
"413","2015-06-22",23.93
"414","2015-06-23",23.6
"415","2015-06-24",23.379999
"416","2015-06-25",23.23
"417","2015-06-26",23.190001
"418","2015-06-29",23.08
"419","2015-06-30",23.129999
"420","2015-07-01",23.23
"421","2015-07-02",23.18
"422","2015-07-06",23.389999
"423","2015-07-07",23.67
"424","2015-07-08",23.610001
"425","2015-07-09",23.4
"426","2015-07-10",23.549999
"427","2015-07-13",23.65
"428","2015-07-14",23.75
"429","2015-07-15",23.809999
"430","2015-07-16",24.1
"431","2015-07-17",24.1
"432","2015-07-20",24.09
"433","2015-07-21",24.049999
"434","2015-07-22",24.139999
"435","2015-07-23",23.84
"436","2015-07-24",23.950001
"437","2015-07-27",23.780001
"438","2015-07-28",24.219999
"439","2015-07-29",24.540001
"440","2015-07-30",24.440001
"441","2015-07-31",24.469999
"442","2015-08-03",24.780001
"443","2015-08-04",24.629999
"444","2015-08-05",24.48
"445","2015-08-06",24.66
"446","2015-08-07",24.65
"447","2015-08-10",24.440001
"448","2015-08-11",24.51
"449","2015-08-12",24.639999
"450","2015-08-13",24.799999
"451","2015-08-14",24.870001
"452","2015-08-17",25.059999
"453","2015-08-18",25.24
"454","2015-08-19",25.25
"455","2015-08-20",25.09
"456","2015-08-21",24.75
"457","2015-08-24",23.370001
"458","2015-08-25",22.92
"459","2015-08-26",23.620001
"460","2015-08-27",23.68
"461","2015-08-28",23.43
"462","2015-08-31",22.82
"463","2015-09-01",22.540001
"464","2015-09-02",22.66
"465","2015-09-03",22.889999
"466","2015-09-04",22.23
"467","2015-09-08",22.52
"468","2015-09-09",22.290001
"469","2015-09-10",22.48
"470","2015-09-11",23.139999
"471","2015-09-14",23.139999
"472","2015-09-15",23.459999
"473","2015-09-16",23.68
"474","2015-09-17",23.959999
"475","2015-09-18",23.93
"476","2015-09-21",24.01
"477","2015-09-22",23.68
"478","2015-09-23",23.809999
"479","2015-09-24",23.6
"480","2015-09-25",23.389999
"481","2015-09-28",23.200001
"482","2015-09-29",23.34
"483","2015-09-30",23.48
"484","2015-10-01",23.23
"485","2015-10-02",23.51
"486","2015-10-05",23.99
"487","2015-10-06",24.07
"488","2015-10-07",24.35
"489","2015-10-08",24.620001
"490","2015-10-09",24.65
"491","2015-10-12",24.879999
"492","2015-10-13",24.73
"493","2015-10-14",24.469999
"494","2015-10-15",24.76
"495","2015-10-16",25.030001
"496","2015-10-19",25.27
"497","2015-10-20",25.25
"498","2015-10-21",25.209999
"499","2015-10-22",25.700001
"500","2015-10-23",25.77
"501","2015-10-26",25.76
"502","2015-10-27",26.07
"503","2015-10-28",25.57
"504","2015-10-29",25.52
"505","2015-10-30",25.620001
"506","2015-11-02",25.959999
"507","2015-11-03",25.74
"508","2015-11-04",25.82
"509","2015-11-05",26.08
"510","2015-11-06",24.950001
"511","2015-11-09",24.639999
"512","2015-11-10",25.110001
"513","2015-11-11",25.120001
"514","2015-11-12",24.9
"515","2015-11-13",24.57
"516","2015-11-16",24.709999
"517","2015-11-17",24.82
"518","2015-11-18",25.110001
"519","2015-11-19",24.940001
"520","2015-11-20",25.09
"521","2015-11-23",24.98
"522","2015-11-24",24.790001
"523","2015-11-25",25
"524","2015-11-27",25.27
"525","2015-11-30",25.110001
"526","2015-12-01",25.540001
"527","2015-12-02",24.9
"528","2015-12-03",24.51
"529","2015-12-04",24.9
"530","2015-12-07",24.99
"531","2015-12-08",24.93
"532","2015-12-09",24.77
"533","2015-12-10",24.48
"534","2015-12-11",24.5
"535","2015-12-14",24.83
"536","2015-12-15",25.040001
"537","2015-12-16",25.379999
"538","2015-12-17",25.16
"539","2015-12-18",25.059999
"540","2015-12-21",25.42
"541","2015-12-22",25.51
"542","2015-12-23",25.700001
"543","2015-12-24",25.6
"544","2015-12-28",25.719999
"545","2015-12-29",25.940001
"546","2015-12-30",26.040001
"547","2015-12-31",25.82
"548","2016-01-04",25.219999
"549","2016-01-05",25.93
"550","2016-01-06",26.049999
"551","2016-01-07",25.690001
"552","2016-01-08",25.26
"553","2016-01-11",25.469999
"554","2016-01-12",25.18
"555","2016-01-13",25.34
"556","2016-01-14",25.08
"557","2016-01-15",25.24
"558","2016-01-19",25.629999
"559","2016-01-20",25.110001
"560","2016-01-21",25.200001
"561","2016-01-22",25.76
"562","2016-01-25",25.52
"563","2016-01-26",26.129999
"564","2016-01-27",25.84
"565","2016-01-28",26.01
"566","2016-01-29",26.620001
"567","2016-02-01",26.700001
"568","2016-02-02",26.41
"569","2016-02-03",26.76
"570","2016-02-04",26.639999
"571","2016-02-05",26.42
"572","2016-02-08",21.1
"573","2016-02-09",22.15
"574","2016-02-10",22.139999
"575","2016-02-11",22.219999
"576","2016-02-12",22.66
"577","2016-02-16",23.219999
"578","2016-02-17",23.16
"579","2016-02-18",23.389999
"580","2016-02-19",23.33
"581","2016-02-22",23.469999
"582","2016-02-23",23.49
"583","2016-02-24",23.549999
"584","2016-02-25",23.940001
"585","2016-02-26",23.700001
"586","2016-02-29",23.43
"587","2016-03-01",23.799999
"588","2016-03-02",24.110001
"589","2016-03-03",24.15
"590","2016-03-04",24
"591","2016-03-07",24.040001
"592","2016-03-08",23.92
"593","2016-03-09",24.25
"594","2016-03-10",24.18
"595","2016-03-11",24.559999
"596","2016-03-14",24.27
"597","2016-03-15",24.35
"598","2016-03-16",24.450001
"599","2016-03-17",24.83
"600","2016-03-18",24.59
"601","2016-03-21",24.4
"602","2016-03-22",24.389999
"603","2016-03-23",24.26
"604","2016-03-24",24.280001
"605","2016-03-28",24.709999
"606","2016-03-29",25.41
"607","2016-03-30",25.48
"608","2016-03-31",25.620001
"609","2016-04-01",25.51
"610","2016-04-04",25.4
"611","2016-04-05",25.299999
"612","2016-04-06",25.129999
"613","2016-04-07",25
"614","2016-04-08",25.33
"615","2016-04-11",25.190001
"616","2016-04-12",25.77
"617","2016-04-13",25.66
"618","2016-04-14",25.5
"619","2016-04-15",25.49
"620","2016-04-18",25.5
"621","2016-04-19",25.68
"622","2016-04-20",25.24
"623","2016-04-21",24.860001
"624","2016-04-22",25.059999
"625","2016-04-25",25.469999
"626","2016-04-26",25.75
"627","2016-04-27",25.91
"628","2016-04-28",25.77
"629","2016-04-29",25.25
"630","2016-05-02",25.4
"631","2016-05-03",25.309999
"632","2016-05-04",25.74
"633","2016-05-05",26
"634","2016-05-06",26.450001
"635","2016-05-09",26.58
"636","2016-05-10",26.360001
"637","2016-05-11",26.09
"638","2016-05-12",26.24
"639","2016-05-13",25.83
"640","2016-05-16",25.879999
"641","2016-05-17",25.440001
"642","2016-05-18",24.92
"643","2016-05-19",24.700001
"644","2016-05-20",24.809999
"645","2016-05-23",24.610001
"646","2016-05-24",25.09
"647","2016-05-25",24.959999
"648","2016-05-26",25.1
"649","2016-05-27",25.219999
"650","2016-05-31",25.25
"651","2016-06-01",25.48
"652","2016-06-02",25.6
"653","2016-06-03",25.91
"654","2016-06-06",25.639999
"655","2016-06-07",25.639999
"656","2016-06-08",25.879999
"657","2016-06-09",26.08
"658","2016-06-10",25.879999
"659","2016-06-13",25.879999
"660","2016-06-14",25.75
"661","2016-06-15",25.870001
"662","2016-06-16",25.99
"663","2016-06-17",25.799999
"664","2016-06-20",25.85
"665","2016-06-21",25.9
"666","2016-06-22",25.719999
"667","2016-06-23",25.67
"668","2016-06-24",25.59
"669","2016-06-27",26.290001
"670","2016-06-28",26.99
"671","2016-06-29",26.93
"672","2016-06-30",26.459999
"673","2016-07-01",26.48
"674","2016-07-05",26.860001
"675","2016-07-06",26.93
"676","2016-07-07",26.67
"677","2016-07-08",27
"678","2016-07-11",27.32
"679","2016-07-12",26.98
"680","2016-07-13",27.09
"681","2016-07-14",26.93
"682","2016-07-15",26.959999
"683","2016-07-18",27.01
"684","2016-07-19",27.280001
"685","2016-07-20",27.389999
"686","2016-07-21",27.440001
"687","2016-07-22",27.559999
"688","2016-07-25",27.52
"689","2016-07-26",27.35
"690","2016-07-27",27.469999
"691","2016-07-28",28.059999
"692","2016-07-29",28.4
"693","2016-08-01",28.27
"694","2016-08-02",28.129999
"695","2016-08-03",28.15
"696","2016-08-04",28.200001
"697","2016-08-05",28.030001
"698","2016-08-08",28.02
"699","2016-08-09",27.99
"700","2016-08-10",28.1
"701","2016-08-11",27.41
"702","2016-08-12",28.08
"703","2016-08-15",27.75
"704","2016-08-16",27.549999
"705","2016-08-17",27.700001
"706","2016-08-18",27.690001
"707","2016-08-19",27.440001
"708","2016-08-22",27.92
"709","2016-08-23",28.18
"710","2016-08-24",28.15
"711","2016-08-25",28.32
"712","2016-08-26",28.25
"713","2016-08-29",28.4
"714","2016-08-30",28.440001
"715","2016-08-31",28.559999
"716","2016-09-01",28.5
"717","2016-09-02",28.719999
"718","2016-09-06",28.780001
"719","2016-09-07",28.9
"720","2016-09-08",28.700001
"721","2016-09-09",27.440001
"722","2016-09-12",27.700001
"723","2016-09-13",27.16
"724","2016-09-14",27.370001
"725","2016-09-15",27.469999
"726","2016-09-16",27.549999
"727","2016-09-19",27.620001
"728","2016-09-20",27.549999
"729","2016-09-21",27.879999
"730","2016-09-22",28.41
"731","2016-09-23",28.57
"732","2016-09-26",28.959999
"733","2016-09-27",28.5
"734","2016-09-28",28.57
"735","2016-09-29",28.16
"736","2016-09-30",27.790001
"737","2016-10-03",27.17
"738","2016-10-04",26.82
"739","2016-10-05",26.190001
"740","2016-10-06",26.18
"741","2016-10-07",26.02
"742","2016-10-10",26.200001
"743","2016-10-11",26.139999
"744","2016-10-12",26.42
"745","2016-10-13",26.84
"746","2016-10-14",26.91
"747","2016-10-17",26.809999
"748","2016-10-18",26.860001
"749","2016-10-19",26.719999
"750","2016-10-20",26.700001
"751","2016-10-21",26.6
"752","2016-10-24",26.639999
"753","2016-10-25",26.68
"754","2016-10-26",26.07
"755","2016-10-27",25.110001
"756","2016-10-28",24.940001
"757","2016-10-31",25.42
"758","2016-11-01",24.75
"759","2016-11-02",24.17
"760","2016-11-03",23.950001
"761","2016-11-04",24.030001
"762","2016-11-07",24.370001
"763","2016-11-08",24.469999
"764","2016-11-09",24.049999
"765","2016-11-10",23.57
"766","2016-11-11",23.540001
"767","2016-11-14",23.940001
"768","2016-11-15",24.07
"769","2016-11-16",24.09
"770","2016-11-17",23.870001
"771","2016-11-18",23.65
"772","2016-11-21",23.809999
"773","2016-11-22",24.450001
"774","2016-11-23",24.379999
"775","2016-11-25",24.59
"776","2016-11-28",24.84
"777","2016-11-29",25.07
"778","2016-11-30",24.35
"779","2016-12-01",23.940001
"780","2016-12-02",24.190001
"781","2016-12-05",24.24
"782","2016-12-06",24.23
"783","2016-12-07",24.52
"784","2016-12-08",24.629999
"785","2016-12-09",24.51
"786","2016-12-12",24.66
"787","2016-12-13",24.5
"788","2016-12-14",23.93
"789","2016-12-15",23.719999
"790","2016-12-16",24.41
"791","2016-12-19",24.68
"792","2016-12-20",24.879999
"793","2016-12-21",24.49
"794","2016-12-22",24.139999
"795","2016-12-23",24.110001
"796","2016-12-27",24.110001
"797","2016-12-28",23.98
"798","2016-12-29",24.200001
"799","2016-12-30",24.42
"800","2017-01-03",24.5
"801","2017-01-04",24.92
"802","2017-01-05",25.290001
"803","2017-01-06",25.27
"804","2017-01-09",24.6
"805","2017-01-10",24.440001
"806","2017-01-11",24.32
"807","2017-01-12",24.200001
"808","2017-01-13",24.219999
"809","2017-01-17",24.57
"810","2017-01-18",24.68
"811","2017-01-19",24.309999
"812","2017-01-20",24.65
"813","2017-01-23",24.870001
"814","2017-01-24",24.82
"815","2017-01-25",24.68
"816","2017-01-26",24.370001
"817","2017-01-27",23.98
"818","2017-01-30",24.040001
"819","2017-01-31",24.129999
"820","2017-02-01",23.91
"821","2017-02-02",23.99
"822","2017-02-03",24.02
"823","2017-02-06",23.98
"824","2017-02-07",23.860001
"825","2017-02-08",24.049999
"826","2017-02-09",24.33
"827","2017-02-10",24.4
"828","2017-02-13",24.48
"829","2017-02-14",23.9
"830","2017-02-15",23.639999
"831","2017-02-16",23.51
"832","2017-02-17",23.440001
"833","2017-02-21",23.690001
"834","2017-02-22",23.719999
"835","2017-02-23",23.719999
"836","2017-02-24",23.559999
"837","2017-02-27",23.719999
"838","2017-02-28",23.34
"839","2017-03-01",23.120001
"840","2017-03-02",22.530001
"841","2017-03-03",22.16
"842","2017-03-06",22.299999
"843","2017-03-07",21.809999
"844","2017-03-08",21.200001
"845","2017-03-09",20.799999
"846","2017-03-10",21.09
"847","2017-03-13",21.25
"848","2017-03-14",21.57
"849","2017-03-15",22.040001
"850","2017-03-16",21.809999
"851","2017-03-17",21.969999
"852","2017-03-20",21.67
"853","2017-03-21",21.73
"854","2017-03-22",21.25
"855","2017-03-23",21.5
"856","2017-03-24",21.65
"857","2017-03-27",21.030001
"858","2017-03-28",21.129999
"859","2017-03-29",21.16
"860","2017-03-30",21.219999
"861","2017-03-31",21.459999
"862","2017-04-03",21.41
"863","2017-04-04",21.139999
"864","2017-04-05",21.15
"865","2017-04-06",21.120001
"866","2017-04-07",20.799999
"867","2017-04-10",21
"868","2017-04-11",21.34
"869","2017-04-12",21.370001
"870","2017-04-13",21.370001
"871","2017-04-17",21.559999
"872","2017-04-18",21.66
"873","2017-04-19",21.84
"874","2017-04-20",21.84
"875","2017-04-21",21.620001
"876","2017-04-24",20.99
"877","2017-04-25",21.08
"878","2017-04-26",20.34
"879","2017-04-27",20.129999
"880","2017-04-28",19.75
"881","2017-05-01",20.030001
"882","2017-05-02",20.17
"883","2017-05-03",19.58
"884","2017-05-04",19.280001
"885","2017-05-05",19.34
"886","2017-05-08",18.82
"887","2017-05-09",19.120001
"888","2017-05-10",19.219999
"889","2017-05-11",18.83
"890","2017-05-12",18.5
"891","2017-05-15",18.6
"892","2017-05-16",17.76
"893","2017-05-17",17.879999
"894","2017-05-18",18.549999
"895","2017-05-19",18.65
"896","2017-05-22",18.610001
"897","2017-05-23",18.48
"898","2017-05-24",18.76
"899","2017-05-25",18.700001
"900","2017-05-26",18.530001
"901","2017-05-30",17.98
"902","2017-05-31",18.040001
"903","2017-06-01",18.15
"904","2017-06-02",18.139999
"905","2017-06-05",18.030001
"906","2017-06-06",18.290001
"907","2017-06-07",19.01
"908","2017-06-08",18.74
"909","2017-06-09",18.870001
"910","2017-06-12",19.42
"911","2017-06-13",19.459999
"912","2017-06-14",19.24
"913","2017-06-15",19.469999
"914","2017-06-16",18.459999
"915","2017-06-19",18.110001
"916","2017-06-20",17.969999
"917","2017-06-21",17.58
"918","2017-06-22",17.809999
"919","2017-06-23",17.889999
"920","2017-06-26",18.43
"921","2017-06-27",18.25
"922","2017-06-28",18.4
"923","2017-06-29",18.450001
"924","2017-06-30",17.879999
"925","2017-07-03",18.629999
"926","2017-07-05",17.700001
"927","2017-07-06",17.620001
"928","2017-07-07",17.889999
"929","2017-07-10",17.73
"930","2017-07-11",17.77
"931","2017-07-12",17.98
"932","2017-07-13",18.209999
"933","2017-07-14",18.57
"934","2017-07-17",18.75
"935","2017-07-18",18.940001
"936","2017-07-19",18.780001
"937","2017-07-20",18.76
"938","2017-07-21",18.75
"939","2017-07-24",18.93
"940","2017-07-25",19.42
"941","2017-07-26",19.51
"942","2017-07-27",20
"943","2017-07-28",19.5
"944","2017-07-31",19.59
"945","2017-08-01",19.799999
"946","2017-08-02",19.34
"947","2017-08-03",19.34
"948","2017-08-04",19.540001
"949","2017-08-07",19.690001
"950","2017-08-08",19.629999
"951","2017-08-09",19.76
"952","2017-08-10",19.629999
"953","2017-08-11",19.530001
"954","2017-08-14",19.9
"955","2017-08-15",19.440001
"956","2017-08-16",19.35
"957","2017-08-17",19.1
"958","2017-08-18",18.74
"959","2017-08-21",18.879999
"960","2017-08-22",18.75
"961","2017-08-23",19.139999
"962","2017-08-24",18.92
"963","2017-08-25",19.23
"964","2017-08-28",18.73
"965","2017-08-29",18.52
"966","2017-08-30",18.639999
"967","2017-08-31",18.719999
"968","2017-09-01",18.950001
"969","2017-09-05",18.860001
