"","date","GFED"
"155","2007-08-14",30.25
"156","2007-08-15",29.280001
"157","2007-08-16",29.280001
"158","2007-08-17",29
"159","2007-08-20",29.5
"160","2007-08-21",29.969999
"161","2007-08-22",30.09
"162","2007-08-23",29.389999
"163","2007-08-24",30.07
"164","2007-08-27",30
"165","2007-08-28",29.870001
"166","2007-08-29",30.08
"167","2007-08-30",30
"168","2007-08-31",30.110001
"169","2007-09-04",30.24
"170","2007-09-05",30
"171","2007-09-06",30
"172","2007-09-07",30.24
"173","2007-09-10",30.24
"174","2007-09-11",30.200001
"175","2007-09-12",30.200001
"176","2007-09-13",30.200001
"177","2007-09-14",30.200001
"178","2007-09-17",29.4
"179","2007-09-18",29.4
"180","2007-09-19",29.51
"181","2007-09-20",29.700001
"182","2007-09-21",29.5
"183","2007-09-24",29.5
"184","2007-09-25",29.48
"185","2007-09-26",29.969999
"186","2007-09-27",30.25
"187","2007-09-28",30.42
"188","2007-10-01",29.99
"189","2007-10-02",30
"190","2007-10-03",30.25
"191","2007-10-04",30.200001
"192","2007-10-05",30.25
"193","2007-10-08",30
"194","2007-10-09",30
"195","2007-10-10",29.5
"196","2007-10-11",29.82
"197","2007-10-12",30.18
"198","2007-10-15",30.139999
"199","2007-10-16",30.139999
"200","2007-10-17",30.049999
"201","2007-10-18",30.23
"202","2007-10-19",30.23
"203","2007-10-22",29.52
"204","2007-10-23",29.969999
"205","2007-10-24",29.950001
"206","2007-10-25",29.5
"207","2007-10-26",29.74
"208","2007-10-29",29.75
"209","2007-10-30",29.309999
"210","2007-10-31",29.309999
"211","2007-11-01",29.25
"212","2007-11-02",29.25
"213","2007-11-05",29.5
"214","2007-11-06",29.25
"215","2007-11-07",29.309999
"216","2007-11-08",29.25
"217","2007-11-09",29.5
"218","2007-11-12",29.5
"219","2007-11-13",29.450001
"220","2007-11-14",29.25
"221","2007-11-15",29.08
"222","2007-11-16",29.01
"223","2007-11-19",28.99
"224","2007-11-20",28.82
"225","2007-11-21",28.57
"226","2007-11-23",28.09
"227","2007-11-26",28.700001
"228","2007-11-27",28.700001
"229","2007-11-28",28.5
"230","2007-11-29",28.5
"231","2007-11-30",28.6
"232","2007-12-03",28.1
"233","2007-12-04",27.790001
"234","2007-12-05",28
"235","2007-12-06",28
"236","2007-12-07",29.190001
"237","2007-12-10",29.190001
"238","2007-12-11",29.209999
"239","2007-12-12",28.99
"240","2007-12-13",28.99
"241","2007-12-14",27.049999
"242","2007-12-17",28.5
"243","2007-12-18",28.5
"244","2007-12-19",29
"245","2007-12-20",29
"246","2007-12-21",28.75
"247","2007-12-24",28.75
"248","2007-12-26",28.75
"249","2007-12-27",28.75
"250","2007-12-28",28.65
"251","2007-12-31",28.719999
"252","2008-01-02",28.780001
"253","2008-01-03",27.5
"254","2008-01-04",28.120001
"255","2008-01-07",27.5
"256","2008-01-08",27.5
"257","2008-01-09",25.75
"258","2008-01-10",25.18
"259","2008-01-11",25.07
"260","2008-01-14",25.030001
"261","2008-01-15",24.959999
"262","2008-01-16",24.959999
"263","2008-01-17",25
"264","2008-01-18",24.940001
"265","2008-01-22",25.5
"266","2008-01-23",25.5
"267","2008-01-24",25.25
"268","2008-01-25",25.5
"269","2008-01-28",25.5
"270","2008-01-29",25.5
"271","2008-01-30",25.15
"272","2008-01-31",26.09
"273","2008-02-01",26.42
"274","2008-02-04",26.440001
"275","2008-02-05",26.440001
"276","2008-02-06",26.440001
"277","2008-02-07",27.389999
"278","2008-02-08",27.389999
"279","2008-02-11",25.799999
"280","2008-02-12",26.74
"281","2008-02-13",26.99
"282","2008-02-14",27.129999
"283","2008-02-15",26.879999
"284","2008-02-19",26.379999
"285","2008-02-20",26.93
"286","2008-02-21",26.889999
"287","2008-02-22",26.92
"288","2008-02-25",26.889999
"289","2008-02-26",26.889999
"290","2008-02-27",26.889999
"291","2008-02-28",26.73
"292","2008-02-29",26.74
"293","2008-03-03",25.879999
"294","2008-03-04",26.58
"295","2008-03-05",26.58
"296","2008-03-06",26.639999
"297","2008-03-07",26.59
"298","2008-03-10",26.49
"299","2008-03-11",26.1
"300","2008-03-12",26.219999
"301","2008-03-13",26.17
"302","2008-03-14",26.15
"303","2008-03-17",26.139999
"304","2008-03-18",26.129999
"305","2008-03-19",25.969999
"306","2008-03-20",25.969999
"307","2008-03-24",26.1
"308","2008-03-25",26.1
"309","2008-03-26",25.65
"310","2008-03-27",25.950001
"311","2008-03-28",25.950001
"312","2008-03-31",26.15
"313","2008-04-01",26.15
"314","2008-04-02",26.15
"315","2008-04-03",26.25
"316","2008-04-04",26.43
"317","2008-04-07",26
"318","2008-04-08",26
"319","2008-04-09",25.799999
"320","2008-04-10",25.98
"321","2008-04-11",25.98
"322","2008-04-14",25.83
"323","2008-04-15",25.02
"324","2008-04-16",25.83
"325","2008-04-17",25.889999
"326","2008-04-18",25.99
"327","2008-04-21",25.99
"328","2008-04-22",25.5
"329","2008-04-23",24.99
"330","2008-04-24",24.450001
"331","2008-04-25",24.450001
"332","2008-04-28",24.440001
"333","2008-04-29",24.440001
"334","2008-04-30",23.780001
"335","2008-05-01",23.940001
"336","2008-05-02",23.940001
"337","2008-05-05",23
"338","2008-05-06",23.309999
"339","2008-05-07",23
"340","2008-05-08",23.1
"341","2008-05-09",23.26
"342","2008-05-12",23.09
"343","2008-05-13",23.790001
"344","2008-05-14",23.85
"345","2008-05-15",24
"346","2008-05-16",23.99
"347","2008-05-19",23.700001
"348","2008-05-20",23.85
"349","2008-05-21",23.6
"350","2008-05-22",23.84
"351","2008-05-23",23.75
"352","2008-05-27",23.65
"353","2008-05-28",23.5
"354","2008-05-29",23
"355","2008-05-30",22.200001
"356","2008-06-02",22.35
"357","2008-06-03",23
"358","2008-06-04",22.959999
"359","2008-06-05",23
"360","2008-06-06",23.08
"361","2008-06-09",23.08
"362","2008-06-10",22.98
"363","2008-06-11",22.98
"364","2008-06-12",22.99
"365","2008-06-13",22.99
"366","2008-06-16",22.99
"367","2008-06-17",22.969999
"368","2008-06-18",22.15
"369","2008-06-19",22.5
"370","2008-06-20",22.5
"371","2008-06-23",22.5
"372","2008-06-24",21.98
"373","2008-06-25",21.459999
"374","2008-06-26",20.299999
"375","2008-06-27",20.48
"376","2008-06-30",20.25
"377","2008-07-01",19.75
"378","2008-07-02",17.969999
"379","2008-07-03",17.969999
"380","2008-07-07",16.709999
"381","2008-07-08",15
"382","2008-07-09",13.85
"383","2008-07-10",13.1
"384","2008-07-11",13.36
"385","2008-07-14",13.98
"386","2008-07-15",13.25
"387","2008-07-16",13
"388","2008-07-17",13.07
"389","2008-07-18",13.76
"390","2008-07-21",14.12
"391","2008-07-22",13.75
"392","2008-07-23",14.43
"393","2008-07-24",14.44
"394","2008-07-25",13.14
"395","2008-07-28",12.51
"396","2008-07-29",13.1
"397","2008-07-30",13.1
"398","2008-07-31",13.15
"399","2008-08-01",13.35
"400","2008-08-04",13.85
"401","2008-08-05",14.45
"402","2008-08-06",14.28
"403","2008-08-07",14.25
"404","2008-08-08",13.5
"405","2008-08-11",13.95
"406","2008-08-12",14.26
"407","2008-08-13",14.17
"408","2008-08-14",13.69
"409","2008-08-15",13.99
"410","2008-08-18",13.99
"411","2008-08-19",14.24
"412","2008-08-20",13.39
"413","2008-08-21",14.41
"414","2008-08-22",14.46
"415","2008-08-25",14.1
"416","2008-08-26",14.29
"417","2008-08-27",14.29
"418","2008-08-28",13.95
"419","2008-08-29",14.13
"420","2008-09-02",14.31
"421","2008-09-03",14.46
"422","2008-09-04",14.46
"423","2008-09-05",14
"424","2008-09-08",13.72
"425","2008-09-09",13.75
"426","2008-09-10",13.99
"427","2008-09-11",14.29
"428","2008-09-12",14.1
"429","2008-09-15",14.1
"430","2008-09-16",13.06
"431","2008-09-17",13.75
"432","2008-09-18",14.42
"433","2008-09-19",14.2
"434","2008-09-22",14.2
"435","2008-09-23",14.2
"436","2008-09-24",13.05
"437","2008-09-25",13.07
"438","2008-09-26",13.01
"439","2008-09-29",12
"440","2008-09-30",11.4
"441","2008-10-01",11.5
"442","2008-10-02",11.5
"443","2008-10-03",11.5
"444","2008-10-06",9.6
"445","2008-10-07",9
"446","2008-10-08",8.7
"447","2008-10-09",8.97
"448","2008-10-10",8.5
"449","2008-10-13",8.5
"450","2008-10-14",9.09
"451","2008-10-15",9.5
"452","2008-10-16",8.96
"453","2008-10-17",8.92
"454","2008-10-20",9
"455","2008-10-21",9
"456","2008-10-22",8.99
"457","2008-10-23",9
"458","2008-10-24",8.99
"459","2008-10-27",8.93
"460","2008-10-28",8.28
"461","2008-10-29",8.51
"462","2008-10-30",8.5
"463","2008-10-31",8.55
"464","2008-11-03",8.55
"465","2008-11-04",8.99
"466","2008-11-05",9.25
"467","2008-11-06",8.9
"468","2008-11-07",8.9
"469","2008-11-10",8.85
"470","2008-11-11",8.86
"471","2008-11-12",8.49
"472","2008-11-13",8.77
"473","2008-11-14",8.77
"474","2008-11-17",8.77
"475","2008-11-18",7.79
"476","2008-11-19",6.76
"477","2008-11-20",5
"478","2008-11-21",5.25
"479","2008-11-24",5
"480","2008-11-25",4.75
"481","2008-11-26",5.01
"482","2008-11-28",5.55
"483","2008-12-01",5.96
"484","2008-12-02",6
"485","2008-12-03",6
"486","2008-12-04",5.5
"487","2008-12-05",5.49
"488","2008-12-08",5.64
"489","2008-12-09",5.75
"490","2008-12-10",5.78
"491","2008-12-11",5.84
"492","2008-12-12",6.04
"493","2008-12-15",6
"494","2008-12-16",5.65
"495","2008-12-17",5.86
"496","2008-12-18",5.86
"497","2008-12-19",5.81
"498","2008-12-22",5.15
"499","2008-12-23",4.98
"500","2008-12-24",5.92
"501","2008-12-26",5.7
"502","2008-12-29",5.25
"503","2008-12-30",4.25
"504","2008-12-31",5.31
"505","2009-01-02",5.3
"506","2009-01-05",5.3
"507","2009-01-06",5.78
"508","2009-01-07",5.24
"509","2009-01-08",5.79
"510","2009-01-09",5.79
"511","2009-01-12",5
"512","2009-01-13",5
"513","2009-01-14",4.8
"514","2009-01-15",5.5
"515","2009-01-16",4.83
"516","2009-01-20",5.34
"517","2009-01-21",5.34
"518","2009-01-22",5.25
"519","2009-01-23",4.63
"520","2009-01-26",4.63
"521","2009-01-27",5.25
"522","2009-01-28",5.25
"523","2009-01-29",5.29
"524","2009-01-30",5.5
"525","2009-02-02",5.22
"526","2009-02-03",5.15
"527","2009-02-04",5.25
"528","2009-02-05",5.4
"529","2009-02-06",5.3
"530","2009-02-09",5.4
"531","2009-02-10",5.3
"532","2009-02-11",5.3
"533","2009-02-12",5.31
"534","2009-02-13",5.35
"535","2009-02-17",5.01
"536","2009-02-18",5.35
"537","2009-02-19",5.15
"538","2009-02-20",5
"539","2009-02-23",4.6
"540","2009-02-24",5
"541","2009-02-25",4.7
"542","2009-02-26",4.6
"543","2009-02-27",4.75
"544","2009-03-02",3.92
"545","2009-03-03",3.85
"546","2009-03-04",3.85
"547","2009-03-05",3.85
"548","2009-03-06",3.85
"549","2009-03-09",4
"550","2009-03-10",4.94
"551","2009-03-11",5
"552","2009-03-12",5
"553","2009-03-13",5
"554","2009-03-16",5.95
"555","2009-03-17",5.95
"556","2009-03-18",4.83
"557","2009-03-19",4.83
"558","2009-03-20",4.55
"559","2009-03-23",5.64
"560","2009-03-24",5.5
"561","2009-03-25",5.5
"562","2009-03-26",5.64
"563","2009-03-27",5.64
"564","2009-03-30",5.64
"565","2009-03-31",5.3
"566","2009-04-01",5.6
"567","2009-04-02",5.6
"568","2009-04-03",5.6
"569","2009-04-06",5.55
"570","2009-04-07",5.25
"571","2009-04-08",5.26
"572","2009-04-09",5.25
"573","2009-04-13",5.25
"574","2009-04-14",5.25
"575","2009-04-15",5.25
"576","2009-04-16",4.61
"577","2009-04-17",5.3
"578","2009-04-20",5.3
"579","2009-04-21",5.3
"580","2009-04-22",5.3
"581","2009-04-23",5.25
"582","2009-04-24",5.25
"583","2009-04-27",5.25
"584","2009-04-28",5.27
"585","2009-04-29",5.27
"586","2009-04-30",5
"587","2009-05-01",5.3
"588","2009-05-04",5.25
"589","2009-05-05",5.3
"590","2009-05-06",5.3
"591","2009-05-07",5.26
"592","2009-05-08",5.75
"593","2009-05-11",6.4
"594","2009-05-12",6.41
"595","2009-05-13",6.52
"596","2009-05-14",6.52
"597","2009-05-15",6.52
"598","2009-05-18",6.52
"599","2009-05-19",6.6
"600","2009-05-20",6.6
"601","2009-05-21",6.6
"602","2009-05-22",6.6
"603","2009-05-26",6.14
"604","2009-05-27",6.25
"605","2009-05-28",6.25
"606","2009-05-29",6.9
"607","2009-06-01",6.9
"608","2009-06-02",6.9
"609","2009-06-03",6.75
"610","2009-06-04",6.75
"611","2009-06-05",7.44
"612","2009-06-08",7.44
"613","2009-06-09",7.19
"614","2009-06-10",7.19
"615","2009-06-11",7.03
"616","2009-06-12",7.03
"617","2009-06-15",7.03
"618","2009-06-16",7
"619","2009-06-17",7.5
"620","2009-06-18",7.5
"621","2009-06-19",7.25
"622","2009-06-22",7.01
"623","2009-06-23",7.25
"624","2009-06-24",7.01
"625","2009-06-25",7
"626","2009-06-26",7
"627","2009-06-29",6.9
"628","2009-06-30",6.9
"629","2009-07-01",6.9
"630","2009-07-02",6.9
"631","2009-07-06",7
"632","2009-07-07",7
"633","2009-07-08",7
"634","2009-07-09",7
"635","2009-07-10",7
"636","2009-07-13",7
"637","2009-07-14",7
"638","2009-07-15",7
"639","2009-07-16",7
"640","2009-07-17",7
"641","2009-07-20",7
"642","2009-07-21",7
"643","2009-07-22",7
"644","2009-07-23",7
"645","2009-07-24",7
"646","2009-07-27",6.6
"647","2009-07-28",6.93
"648","2009-07-29",6.54
"649","2009-07-30",6.54
"650","2009-07-31",6.54
"651","2009-08-03",6.5
"652","2009-08-04",6.5
"653","2009-08-05",6.4
"654","2009-08-06",6.4
"655","2009-08-07",6
"656","2009-08-10",6.25
"657","2009-08-11",6.25
"658","2009-08-12",6
"659","2009-08-13",6
"660","2009-08-14",6.05
"661","2009-08-17",5.93
"662","2009-08-18",5.98
"663","2009-08-19",5.35
"664","2009-08-20",5.5
"665","2009-08-21",5.35
"666","2009-08-24",5.35
"667","2009-08-25",5.35
"668","2009-08-26",5.5
"669","2009-08-27",5.35
"670","2009-08-28",5.35
"671","2009-08-31",5.5
"672","2009-09-01",5.5
"673","2009-09-02",5.93
"674","2009-09-03",5.5
"675","2009-09-04",5.89
"676","2009-09-08",5.89
"677","2009-09-09",5.55
"678","2009-09-10",5.4
"679","2009-09-11",5.4
"680","2009-09-14",5.35
"681","2009-09-15",5.45
"682","2009-09-16",5.45
"683","2009-09-17",5.35
"684","2009-09-18",5.35
"685","2009-09-21",5.35
"686","2009-09-22",5.05
"687","2009-09-23",5.05
"688","2009-09-24",5.75
"689","2009-09-25",5.75
"690","2009-09-28",5.93
"691","2009-09-29",5.93
"692","2009-09-30",5.9
"693","2009-10-01",5.9
"694","2009-10-02",5.9
"695","2009-10-05",5.5
"696","2009-10-06",5.5
"697","2009-10-07",5.5
"698","2009-10-08",5.53
"699","2009-10-09",5.53
"700","2009-10-12",5.53
"701","2009-10-13",5.53
"702","2009-10-14",5.53
"703","2009-10-15",6.42
"704","2009-10-16",6.5
"705","2009-10-19",6.14
"706","2009-10-20",6.6
"707","2009-10-21",6.74
"708","2009-10-22",6.3
"709","2009-10-23",6.24
"710","2009-10-26",6.24
"711","2009-10-27",6.24
"712","2009-10-28",6
"713","2009-10-29",6
"714","2009-10-30",6
"715","2009-11-02",6
"716","2009-11-03",6
"717","2009-11-04",6
"718","2009-11-05",6
"719","2009-11-06",6
"720","2009-11-09",6
"721","2009-11-10",6.1
"722","2009-11-11",6.1
"723","2009-11-12",6.1
"724","2009-11-13",6.1
"725","2009-11-16",6.1
"726","2009-11-17",6
"727","2009-11-18",5.56
"728","2009-11-19",5.7
"729","2009-11-20",5.7
"730","2009-11-23",6
"731","2009-11-24",5.3
"732","2009-11-25",5.5
"733","2009-11-27",6.07
"734","2009-11-30",6.07
"735","2009-12-01",5.51
"736","2009-12-02",5.5
"737","2009-12-03",5.5
"738","2009-12-04",5.5
"739","2009-12-07",5.55
"740","2009-12-08",5.55
"741","2009-12-09",5.55
"742","2009-12-10",5.55
"743","2009-12-11",5.55
"744","2009-12-14",5.04
"745","2009-12-15",5.11
"746","2009-12-16",5.75
"747","2009-12-17",5.75
"748","2009-12-18",5.16
"749","2009-12-21",5.15
"750","2009-12-22",5.12
"751","2009-12-23",5.07
"752","2009-12-24",5.12
"753","2009-12-28",5.35
"754","2009-12-29",5.08
"755","2009-12-30",5.08
"756","2009-12-31",5.08
"757","2010-01-04",5.08
"758","2010-01-05",5.08
"759","2010-01-06",5.55
"760","2010-01-07",5.8
"761","2010-01-08",5.8
"762","2010-01-11",5.8
"763","2010-01-12",5.74
"764","2010-01-13",5.74
"765","2010-01-14",5.61
"766","2010-01-15",5.6
"767","2010-01-19",5.6
"768","2010-01-20",5.85
"769","2010-01-21",5.85
"770","2010-01-22",5.85
"771","2010-01-25",5.85
"772","2010-01-26",5.6
"773","2010-01-27",5.6
"774","2010-01-28",5.6
"775","2010-01-29",5.6
"776","2010-02-01",5.6
"777","2010-02-02",5.2
"778","2010-02-03",5.2
"779","2010-02-04",5.21
"780","2010-02-05",5.21
"781","2010-02-08",5.21
"782","2010-02-09",5.21
"783","2010-02-10",5.58
"784","2010-02-11",5.58
"785","2010-02-12",5.58
"786","2010-02-16",5.43
"787","2010-02-17",5.43
"788","2010-02-18",5.4
"789","2010-02-19",5.6
"790","2010-02-22",5.6
"791","2010-02-23",5.6
"792","2010-02-24",5.6
"793","2010-02-25",5.6
"794","2010-02-26",5.35
"795","2010-03-01",5.39
"796","2010-03-02",5.36
"797","2010-03-03",5.62
"798","2010-03-04",5.62
"799","2010-03-05",5.26
"800","2010-03-08",5.38
"801","2010-03-09",5.51
"802","2010-03-10",5.5
"803","2010-03-11",5.5
"804","2010-03-12",5.26
"805","2010-03-15",5.26
"806","2010-03-16",5.27
"807","2010-03-17",5.27
"808","2010-03-18",5.27
"809","2010-03-19",5.27
"810","2010-03-22",5.5
"811","2010-03-23",5.3
"812","2010-03-24",5.3
"813","2010-03-25",5.38
"814","2010-03-26",5.35
"815","2010-03-29",5.3
"816","2010-03-30",5.3
"817","2010-03-31",5.3
"818","2010-04-01",5.3
"819","2010-04-05",5.37
"820","2010-04-06",5.37
"821","2010-04-07",5.31
"822","2010-04-08",5.31
"823","2010-04-09",5.31
"824","2010-04-12",5.31
"825","2010-04-13",5.5
"826","2010-04-14",5.7
"827","2010-04-15",5.85
"828","2010-04-16",5.85
"829","2010-04-19",5.85
"830","2010-04-20",5.7
"831","2010-04-21",6
"832","2010-04-22",6.13
"833","2010-04-23",6.15
"834","2010-04-26",6.28
"835","2010-04-27",6.5
"836","2010-04-28",6.22
"837","2010-04-29",6.22
"838","2010-04-30",6.28
"839","2010-05-03",6.25
"840","2010-05-04",6.33
"841","2010-05-05",6.33
"842","2010-05-06",6.25
"843","2010-05-07",6.25
"844","2010-05-10",6.25
"845","2010-05-11",6.11
"846","2010-05-12",6.5
"847","2010-05-13",6.1
"848","2010-05-14",6.1
"849","2010-05-17",6.1
"850","2010-05-18",6.11
"851","2010-05-19",6.15
"852","2010-05-20",6.05
"853","2010-05-21",6.07
"854","2010-05-24",6.07
"855","2010-05-25",6.07
"856","2010-05-26",6.07
"857","2010-05-27",6.25
"858","2010-05-28",6.5
"859","2010-06-01",6.11
"860","2010-06-02",6.11
"861","2010-06-03",6.5
"862","2010-06-04",6.5
"863","2010-06-07",6.09
"864","2010-06-08",6.12
"865","2010-06-09",6.12
"866","2010-06-10",6.12
"867","2010-06-11",6.45
"868","2010-06-14",6.5
"869","2010-06-15",6.16
"870","2010-06-16",6.1
"871","2010-06-17",6.26
"872","2010-06-18",6.21
"873","2010-06-21",6.2
"874","2010-06-22",6.15
"875","2010-06-23",6.08
"876","2010-06-24",6.1
"877","2010-06-25",5.82
"878","2010-06-28",5.85
"879","2010-06-29",6.1
"880","2010-06-30",5.81
"881","2010-07-01",5.81
"882","2010-07-02",5.81
"883","2010-07-06",5.81
"884","2010-07-07",5.81
"885","2010-07-08",5.81
"886","2010-07-09",5.81
"887","2010-07-12",6.31
"888","2010-07-13",5.85
"889","2010-07-14",5.82
"890","2010-07-15",6.29
"891","2010-07-16",6.25
"892","2010-07-19",6.25
"893","2010-07-20",6.24
"894","2010-07-21",6.24
"895","2010-07-22",6.24
"896","2010-07-23",5.9
"897","2010-07-26",5.9
"898","2010-07-27",6.13
"899","2010-07-28",6.13
"900","2010-07-29",6.13
"901","2010-07-30",6.03
"902","2010-08-02",5.9
"903","2010-08-03",5.9
"904","2010-08-04",5.9
"905","2010-08-05",5.9
"906","2010-08-06",5.9
"907","2010-08-09",5.9
"908","2010-08-10",6
"909","2010-08-11",6
"910","2010-08-12",6
"911","2010-08-13",6
"912","2010-08-16",6
"913","2010-08-17",5.8
"914","2010-08-18",5.6
"915","2010-08-19",5.6
"916","2010-08-20",5.6
"917","2010-08-23",5.64
"918","2010-08-24",5.64
"919","2010-08-25",5.64
"920","2010-08-26",5.64
"921","2010-08-27",5.64
"922","2010-08-30",5.64
"923","2010-08-31",6.09
"924","2010-09-01",5.75
"925","2010-09-02",5.75
"926","2010-09-03",5.78
"927","2010-09-07",5.78
"928","2010-09-08",5.78
"929","2010-09-09",5.78
"930","2010-09-10",5.78
"931","2010-09-13",5.68
"932","2010-09-14",5.3
"933","2010-09-15",5.55
"934","2010-09-16",5.38
"935","2010-09-17",5.25
"936","2010-09-20",5.44
"937","2010-09-21",5.35
"938","2010-09-22",5.25
"939","2010-09-23",5.25
"940","2010-09-24",5.25
"941","2010-09-27",5.52
"942","2010-09-28",5.52
"943","2010-09-29",5.15
"944","2010-09-30",5.21
"945","2010-10-01",5
"946","2010-10-04",4.85
"947","2010-10-05",4.85
"948","2010-10-06",4.9
"949","2010-10-07",5
"950","2010-10-08",5
"951","2010-10-11",5
"952","2010-10-12",5.14
"953","2010-10-13",5
"954","2010-10-14",5
"955","2010-10-15",5.18
"956","2010-10-18",5.11
"957","2010-10-19",5.11
"958","2010-10-20",5.11
"959","2010-10-21",5.11
"960","2010-10-22",5
"961","2010-10-25",4.75
"962","2010-10-26",4.75
"963","2010-10-27",4.75
"964","2010-10-28",4.76
"965","2010-10-29",4.89
"966","2010-11-01",5
"967","2010-11-02",5
"968","2010-11-03",5
"969","2010-11-04",4.82
"970","2010-11-05",4.88
"971","2010-11-08",4.88
"972","2010-11-09",4.79
"973","2010-11-10",4.81
"974","2010-11-11",4.81
"975","2010-11-12",4.79
"976","2010-11-15",4.72
"977","2010-11-16",4.79
"978","2010-11-17",4.97
"979","2010-11-18",4.82
"980","2010-11-19",4.82
"981","2010-11-22",4.65
"982","2010-11-23",5
"983","2010-11-24",4.94
"984","2010-11-26",4.5
"985","2010-11-29",4.3
"986","2010-11-30",4.5
"987","2010-12-01",4.73
"988","2010-12-02",4.73
"989","2010-12-03",4.51
"990","2010-12-06",4.97
"991","2010-12-07",4.63
"992","2010-12-08",4.5
"993","2010-12-09",4.5
"994","2010-12-10",4.5
"995","2010-12-13",4.44
"996","2010-12-14",4.41
"997","2010-12-15",4.41
"998","2010-12-16",4.5
"999","2010-12-17",4.92
"1000","2010-12-20",4.75
"1001","2010-12-21",4.7
"1002","2010-12-22",4.97
"1003","2010-12-23",4.77
"1004","2010-12-27",4.77
