"","date","SALT"
"1","2013-12-12",1059.479614
"2","2013-12-13",1087.360596
"3","2013-12-16",1080.669189
"4","2013-12-17",1077.323364
"5","2013-12-18",1069.516724
"6","2013-12-19",1048.327148
"7","2013-12-20",1046.09668
"8","2013-12-23",1081.784424
"9","2013-12-24",1120.817871
"10","2013-12-26",1113.011108
"11","2013-12-27",1114.126343
"12","2013-12-30",1087.360596
"13","2013-12-31",1120.817871
"14","2014-01-02",1084.014893
"15","2014-01-03",1082.899658
"16","2014-01-06",1085.130127
"17","2014-01-07",1092.936768
"18","2014-01-08",1110.78064
"19","2014-01-09",1099.628296
"20","2014-01-10",1104.089233
"21","2014-01-13",1095.167236
"22","2014-01-14",1092.936768
"23","2014-01-15",1142.007446
"24","2014-01-16",1179.925659
"25","2014-01-17",1154.275146
"26","2014-01-21",1164.312256
"27","2014-01-22",1146.468384
"28","2014-01-23",1104.089233
"29","2014-01-24",1076.20813
"30","2014-01-27",1089.591064
"31","2014-01-28",1110.78064
"32","2014-01-29",1099.628296
"33","2014-01-30",1096.282471
"34","2014-01-31",1095.167236
"35","2014-02-03",1066.171021
"36","2014-02-04",1106.319702
"37","2014-02-05",1095.167236
"38","2014-02-06",1081.784424
"39","2014-02-07",1085.130127
"40","2014-02-10",1085.130127
"41","2014-02-11",1086.245361
"42","2014-02-12",1081.784424
"43","2014-02-13",1081.784424
"44","2014-02-14",1069.516724
"45","2014-02-18",1066.171021
"46","2014-02-19",1038.289917
"47","2014-02-20",1037.174683
"48","2014-02-21",1040.520386
"49","2014-02-24",1032.713745
"50","2014-02-25",1021.56134
"51","2014-02-26",1048.327148
"52","2014-02-27",1053.90332
"53","2014-02-28",1053.90332
"54","2014-03-03",1048.327148
"55","2014-03-04",1073.977661
"56","2014-03-05",1082.899658
"57","2014-03-06",1097.397827
"58","2014-03-07",1133.085449
"59","2014-03-10",1115.241577
"60","2014-03-11",1117.472168
"61","2014-03-12",1098.513062
"62","2014-03-13",1069.516724
"63","2014-03-14",1037.174683
"64","2014-03-17",1075.092896
"65","2014-03-18",1087.360596
"66","2014-03-19",1095.167236
"67","2014-03-20",1087.360596
"68","2014-03-21",1097.397827
"69","2014-03-24",1106.319702
"70","2014-03-25",1098.513062
"71","2014-03-26",1095.167236
"72","2014-03-27",1098.513062
"73","2014-03-28",1102.973999
"74","2014-03-31",1127.509277
"75","2014-04-01",1143.122681
"76","2014-04-02",1128.624512
"77","2014-04-03",1120.817871
"78","2014-04-04",1101.858765
"79","2014-04-07",1075.092896
"80","2014-04-08",1073.977661
"81","2014-04-09",1089.591064
"82","2014-04-10",1060.594849
"83","2014-04-11",1028.252808
"84","2014-04-14",1017.100342
"85","2014-04-15",1026.022339
"86","2014-04-16",1032.713745
"87","2014-04-17",1039.405151
"88","2014-04-21",1036.059448
"89","2014-04-22",1044.981445
"90","2014-04-23",1037.174683
"91","2014-04-24",1024.907104
"92","2014-04-25",1007.063171
"93","2014-04-28",981.412659
"94","2014-04-29",986.988831
"95","2014-04-30",998.141235
"96","2014-05-01",976.95166
"97","2014-05-02",995.910767
"98","2014-05-05",1004.832703
"99","2014-05-06",978.066895
"100","2014-05-07",946.840149
"101","2014-05-08",933.457275
"102","2014-05-09",949.070618
"103","2014-05-12",995.910767
"104","2014-05-13",982.527893
"105","2014-05-14",960.223022
"106","2014-05-15",970.260193
"107","2014-05-16",976.95166
"108","2014-05-19",976.95166
"109","2014-05-20",966.91449
"110","2014-05-21",976.95166
"111","2014-05-22",979.182129
"112","2014-05-23",989.21936
"113","2014-05-27",1027.137573
"114","2014-05-28",1033.828979
"115","2014-05-29",1027.137573
"116","2014-05-30",1024.907104
"117","2014-06-02",999.256531
"118","2014-06-03",1000.371765
"119","2014-06-04",1003.717468
"120","2014-06-05",1026.022339
"121","2014-06-06",1037.174683
"122","2014-06-09",1039.405151
"123","2014-06-10",1036.059448
"124","2014-06-11",1023.791809
"125","2014-06-12",1008.178467
"126","2014-06-13",1019.330872
"127","2014-06-16",1042.750977
"128","2014-06-17",1034.944214
"129","2014-06-18",1036.059448
"130","2014-06-19",1020.446106
"131","2014-06-20",1027.137573
"132","2014-06-23",1005.947937
"133","2014-06-24",964.684021
"134","2014-06-25",981.412659
"135","2014-06-26",973.605957
"136","2014-06-27",982.527893
"137","2014-06-30",992.565063
"138","2014-07-01",1002.602234
"139","2014-07-02",998.141235
"140","2014-07-03",1008.178467
"141","2014-07-07",982.527893
"142","2014-07-08",975.836426
"143","2014-07-09",978.066895
"144","2014-07-10",964.684021
"145","2014-07-11",959.107788
"146","2014-07-14",973.605957
"147","2014-07-15",961.338318
"148","2014-07-16",955.762085
"149","2014-07-17",946.840149
"150","2014-07-18",971.375488
"151","2014-07-21",952.416382
"152","2014-07-22",954.646851
"153","2014-07-23",942.379211
"154","2014-07-24",930.111511
"155","2014-07-25",924.535339
"156","2014-07-28",918.959106
"157","2014-07-29",906.691467
"158","2014-07-30",892.193298
"159","2014-07-31",857.620789
"160","2014-08-01",869.888489
"161","2014-08-04",878.810425
"162","2014-08-05",883.271362
"163","2014-08-06",879.925659
"164","2014-08-07",864.312256
"165","2014-08-08",871.003723
"166","2014-08-11",873.234192
"167","2014-08-12",858.736084
"168","2014-08-13",855.39032
"169","2014-08-14",886.617126
"170","2014-08-15",874.349426
"171","2014-08-18",921.189575
"172","2014-08-19",910.03717
"173","2014-08-20",908.921936
"174","2014-08-21",906.691467
"175","2014-08-22",892.193298
"176","2014-08-25",882.156128
"177","2014-08-26",895.539063
"178","2014-08-27",885.501831
"179","2014-08-28",881.040894
"180","2014-08-29",889.96283
"181","2014-09-02",887.732361
"182","2014-09-03",896.654297
"183","2014-09-04",910.03717
"184","2014-09-05",907.806702
"185","2014-09-08",903.345703
"186","2014-09-09",894.423767
"187","2014-09-10",911.152405
"188","2014-09-11",898.884766
"189","2014-09-12",856.505554
"190","2014-09-15",837.546448
"191","2014-09-16",842.007446
"192","2014-09-17",849.814148
"193","2014-09-18",845.353149
"194","2014-09-19",804.089233
"195","2014-09-22",760.594788
"196","2014-09-23",737.174744
"197","2014-09-24",723.791809
"198","2014-09-25",685.873596
"199","2014-09-26",681.412659
"200","2014-09-29",675.836426
"201","2014-09-30",649.070618
"202","2014-10-01",627.881042
"203","2014-10-02",647.955383
"204","2014-10-03",669.144958
"205","2014-10-06",642.379211
"206","2014-10-07",618.959106
"207","2014-10-08",588.847595
"208","2014-10-09",556.505554
"209","2014-10-10",531.970276
"210","2014-10-13",500.7435
"211","2014-10-14",497.397766
"212","2014-10-15",498.513
"213","2014-10-16",530.855042
"214","2014-10-17",540.892212
"215","2014-10-20",553.159851
"216","2014-10-21",578.810425
"217","2014-10-22",553.159851
"218","2014-10-23",526.394043
"219","2014-10-24",526.394043
"220","2014-10-27",521.933105
"221","2014-10-28",540.892212
"222","2014-10-29",545.353149
"223","2014-10-30",540.892212
"224","2014-10-31",545.353149
"225","2014-11-03",539.776978
"226","2014-11-04",523.04834
"227","2014-11-05",515.241638
"228","2014-11-06",500.7435
"229","2014-11-07",506.319702
"230","2014-11-10",508.550171
"231","2014-11-11",496.282532
"232","2014-11-12",490.706329
"233","2014-11-13",456.13382
"234","2014-11-14",447.211884
"235","2014-11-17",434.944244
"236","2014-11-18",432.713745
"237","2014-11-19",411.52417
"238","2014-11-20",403.717468
"239","2014-11-21",407.063202
"240","2014-11-24",399.2565
"241","2014-11-25",378.066925
"242","2014-11-26",379.182159
"243","2014-11-28",364.684021
"244","2014-12-01",330.111511
"245","2014-12-02",316.728638
"246","2014-12-03",337.918213
"247","2014-12-04",340.148712
"248","2014-12-05",315.613373
"249","2014-12-08",277.69516
"250","2014-12-09",267.65799
"251","2014-12-10",233.085495
"252","2014-12-11",225.278809
"253","2014-12-12",228.624542
"254","2014-12-15",216.356873
"255","2014-12-16",213.011154
"256","2014-12-17",217.472122
"257","2014-12-18",215.241638
"258","2014-12-19",224.163574
"259","2014-12-22",231.970261
"260","2014-12-23",236.431229
"261","2014-12-24",229.739777
"262","2014-12-26",218.587357
"263","2014-12-29",216.356873
"264","2014-12-30",214.126389
"265","2014-12-31",219.702606
"266","2015-01-02",217.472122
"267","2015-01-05",207.434952
"268","2015-01-06",217.472122
"269","2015-01-07",215.241638
"270","2015-01-08",246.468399
"271","2015-01-09",235.315979
"272","2015-01-12",238.661713
"273","2015-01-13",231.970261
"274","2015-01-14",225.278809
"275","2015-01-15",228.624542
"276","2015-01-16",229.739777
"277","2015-01-20",221.93309
"278","2015-01-21",215.241638
"279","2015-01-22",210.78067
"280","2015-01-23",202.973984
"281","2015-01-26",194.052048
"282","2015-01-27",185.130112
"283","2015-01-28",146.096649
"284","2015-01-29",159.479553
"285","2015-01-30",166.171005
"286","2015-02-02",185.130112
"287","2015-02-03",220.817841
"288","2015-02-04",236.431229
"289","2015-02-05",245.353165
"290","2015-02-06",233.085495
"291","2015-02-09",227.509293
"292","2015-02-10",223.048325
"293","2015-02-11",221.93309
"294","2015-02-12",221.93309
"295","2015-02-13",242.007431
"296","2015-02-17",224.163574
"297","2015-02-18",233.085495
"298","2015-02-19",242.007431
"299","2015-02-20",249.814133
"300","2015-02-23",245.353165
"301","2015-02-24",235.315979
"302","2015-02-25",255.390335
"303","2015-02-26",269.888489
"304","2015-02-27",284.386627
"305","2015-03-02",302.230469
"306","2015-03-03",301.115234
"307","2015-03-04",307.806702
"308","2015-03-05",286.617096
"309","2015-03-06",278.810394
"310","2015-03-09",263.197021
"311","2015-03-10",233.085495
"312","2015-03-11",240.892197
"313","2015-03-12",244.237915
"314","2015-03-13",256.505585
"315","2015-03-16",254.275085
"316","2015-03-17",255.390335
"317","2015-03-18",264.312256
"318","2015-03-19",268.773224
"319","2015-03-20",269.888489
"320","2015-03-23",278.810394
"321","2015-03-24",277.69516
"322","2015-03-25",264.312256
"323","2015-03-26",255.390335
"324","2015-03-27",256.505585
"325","2015-03-30",259.851288
"326","2015-03-31",264.312256
"327","2015-04-01",246.468399
"328","2015-04-02",248.698883
"329","2015-04-06",246.468399
"330","2015-04-07",249.814133
"331","2015-04-08",229.739777
"332","2015-04-09",225.278809
"333","2015-04-10",236.431229
"334","2015-04-13",225.278809
"335","2015-04-14",223.048325
"336","2015-04-15",233.085495
"337","2015-04-16",234.200745
"338","2015-04-17",225.278809
"339","2015-04-20",247.583649
"340","2015-04-21",234.200745
"341","2015-04-22",245.353165
"342","2015-04-23",260.966553
"343","2015-04-24",276.579926
"344","2015-04-27",286.617096
"345","2015-04-28",279.925659
"346","2015-04-29",274.349457
"347","2015-04-30",268.773224
"348","2015-05-01",274.349457
"349","2015-05-04",278.810394
"350","2015-05-05",282.156128
"351","2015-05-06",286.617096
"352","2015-05-07",287.73233
"353","2015-05-08",295.539032
"354","2015-05-11",295.539032
"355","2015-05-12",295.539032
"356","2015-05-13",298.884766
"357","2015-05-14",296.654266
"358","2015-05-15",288.847595
"359","2015-05-18",285.501862
"360","2015-05-19",275.464691
"361","2015-05-20",278.810394
"362","2015-05-21",278.810394
"363","2015-05-22",276.579926
"364","2015-05-26",255.390335
"365","2015-05-27",269.888489
"366","2015-05-28",269.888489
"367","2015-05-29",264.312256
"368","2015-06-01",267.65799
"369","2015-06-02",276.579926
"370","2015-06-03",279.925659
"371","2015-06-04",265.427521
"372","2015-06-05",274.349457
"373","2015-06-08",269.888489
"374","2015-06-09",242.007431
"375","2015-06-10",178.43866
"376","2015-06-11",177.323425
"377","2015-06-12",184.014877
"378","2015-06-15",182.899628
"379","2015-06-16",191.821564
"380","2015-06-17",194.052048
"381","2015-06-18",187.360596
"382","2015-06-19",194.052048
"383","2015-06-22",187.360596
"384","2015-06-23",197.397766
"385","2015-06-24",194.052048
"386","2015-06-25",189.59108
"387","2015-06-26",194.052048
"388","2015-06-29",186.245346
"389","2015-06-30",181.784393
"390","2015-07-01",181.784393
"391","2015-07-02",187.360596
"392","2015-07-06",177.323425
"393","2015-07-07",178.43866
"394","2015-07-08",172.862457
"395","2015-07-09",172.862457
"396","2015-07-10",175.092941
"397","2015-07-13",182.899628
"398","2015-07-14",178.43866
"399","2015-07-15",177.323425
"400","2015-07-16",180.669144
"401","2015-07-17",189.59108
"402","2015-07-20",197.397766
"403","2015-07-21",205.204468
"404","2015-07-22",202.973984
"405","2015-07-23",199.62825
"406","2015-07-24",190.706314
"407","2015-07-27",184.014877
"408","2015-07-28",199.62825
"409","2015-07-29",207.434952
"410","2015-07-30",199.62825
"411","2015-07-31",201.858734
"412","2015-08-03",205.204468
"413","2015-08-04",211.895905
"414","2015-08-05",201.858734
"415","2015-08-06",198.513016
"416","2015-08-07",200.7435
"417","2015-08-10",207.434952
"418","2015-08-11",199.62825
"419","2015-08-12",197.397766
"420","2015-08-13",192.936798
"421","2015-08-14",190.706314
"422","2015-08-17",196.282532
"423","2015-08-18",195.167282
"424","2015-08-19",196.282532
"425","2015-08-20",188.47583
"426","2015-08-21",184.014877
"427","2015-08-24",179.553909
"428","2015-08-25",186.245346
"429","2015-08-26",184.014877
"430","2015-08-27",184.014877
"431","2015-08-28",186.245346
"432","2015-08-31",182.899628
"433","2015-09-01",181.784393
"434","2015-09-02",184.014877
"435","2015-09-03",184.014877
"436","2015-09-04",180.669144
"437","2015-09-08",179.553909
"438","2015-09-09",179.553909
