"","date","COUP"
"79","2017-01-30",26.24
"80","2017-01-31",25.99
"81","2017-02-01",25.549999
"82","2017-02-02",25.67
"83","2017-02-03",26.02
"84","2017-02-06",26.030001
"85","2017-02-07",26
"86","2017-02-08",25.76
"87","2017-02-09",26
"88","2017-02-10",26.25
"89","2017-02-13",25.959999
"90","2017-02-14",25.92
"91","2017-02-15",26.219999
"92","2017-02-16",26.02
"93","2017-02-17",27.16
"94","2017-02-21",29.059999
"95","2017-02-22",28.17
"96","2017-02-23",27.120001
"97","2017-02-24",26.379999
"98","2017-02-27",26.23
"99","2017-02-28",26.450001
"100","2017-03-01",27.120001
"101","2017-03-02",27.040001
"102","2017-03-03",26.6
"103","2017-03-06",26.59
"104","2017-03-07",26.74
"105","2017-03-08",26.91
"106","2017-03-09",26.790001
"107","2017-03-10",26.200001
"108","2017-03-13",27.059999
"109","2017-03-14",23.889999
"110","2017-03-15",24.09
"111","2017-03-16",23.700001
"112","2017-03-17",23.959999
"113","2017-03-20",23.77
"114","2017-03-21",23.360001
"115","2017-03-22",23.690001
"116","2017-03-23",23.77
"117","2017-03-24",23.879999
"118","2017-03-27",24
"119","2017-03-28",24.49
"120","2017-03-29",24.57
"121","2017-03-30",24.99
"122","2017-03-31",25.4
"123","2017-04-03",25.07
"124","2017-04-04",24.51
"125","2017-04-05",24.08
"126","2017-04-06",24.629999
"127","2017-04-07",24.860001
"128","2017-04-10",24.5
"129","2017-04-11",25.469999
"130","2017-04-12",28.959999
"131","2017-04-13",28.98
"132","2017-04-17",29.629999
"133","2017-04-18",29.91
"134","2017-04-19",31.16
"135","2017-04-20",30.26
"136","2017-04-21",30.41
"137","2017-04-24",28.440001
"138","2017-04-25",28.5
"139","2017-04-26",28.040001
"140","2017-04-27",27.99
"141","2017-04-28",27.75
"142","2017-05-01",28.17
"143","2017-05-02",28.370001
"144","2017-05-03",27.969999
"145","2017-05-04",28.120001
"146","2017-05-05",28.65
"147","2017-05-08",28.620001
"148","2017-05-09",28.41
"149","2017-05-10",30.299999
"150","2017-05-11",32.900002
"151","2017-05-12",32.919998
"152","2017-05-15",33.450001
"153","2017-05-16",31.059999
"154","2017-05-17",30.264999
"155","2017-05-18",31.35
"156","2017-05-19",31.74
"157","2017-05-22",32.939999
"158","2017-05-23",32.790001
"159","2017-05-24",33.240002
"160","2017-05-25",34.049999
"161","2017-05-26",34.619999
"162","2017-05-30",34.810001
"163","2017-05-31",34.220001
"164","2017-06-01",35.34
"165","2017-06-02",36.540001
"166","2017-06-05",36.380001
"167","2017-06-06",33.279999
"168","2017-06-07",32.490002
"169","2017-06-08",32.349998
"170","2017-06-09",31
"171","2017-06-12",29.959999
"172","2017-06-13",30.889999
"173","2017-06-14",30.92
"174","2017-06-15",30.309999
"175","2017-06-16",31.219999
"176","2017-06-19",31.639999
"177","2017-06-20",30.700001
"178","2017-06-21",31.059999
"179","2017-06-22",30.57
"180","2017-06-23",30.889999
"181","2017-06-26",30.299999
"182","2017-06-27",29.98
"183","2017-06-28",30.25
"184","2017-06-29",29.65
"185","2017-06-30",28.98
"186","2017-07-03",29.030001
"187","2017-07-05",29.559999
"188","2017-07-06",29.469999
"189","2017-07-07",30.450001
"190","2017-07-10",29.549999
"191","2017-07-11",30.26
"192","2017-07-12",31.25
"193","2017-07-13",30.889999
"194","2017-07-14",30.629999
"195","2017-07-17",30.58
"196","2017-07-18",30.59
"197","2017-07-19",30.219999
"198","2017-07-20",30.82
"199","2017-07-21",29.5
"200","2017-07-24",30.01
"201","2017-07-25",30.610001
"202","2017-07-26",30.82
"203","2017-07-27",30.629999
"204","2017-07-28",30.860001
"205","2017-07-31",30.73
"206","2017-08-01",30.91
"207","2017-08-02",30.790001
"208","2017-08-03",30.65
"209","2017-08-04",30.780001
"210","2017-08-07",30.879999
"211","2017-08-08",30.879999
"212","2017-08-09",30.52
"213","2017-08-10",29.33
"214","2017-08-11",29.74
"215","2017-08-14",30.299999
"216","2017-08-15",29.809999
"217","2017-08-16",29.98
"218","2017-08-17",29.290001
"219","2017-08-18",29.84
"220","2017-08-21",29.57
"221","2017-08-22",29.620001
"222","2017-08-23",30.040001
"223","2017-08-24",30.209999
"224","2017-08-25",30.370001
"225","2017-08-28",30.879999
"226","2017-08-29",30.030001
"227","2017-08-30",30.35
"228","2017-08-31",30.459999
"229","2017-09-01",30.32
"230","2017-09-05",29.59
"231","2017-09-06",30.85
"232","2017-09-07",30.43
"233","2017-09-08",30.450001
"234","2017-09-11",30.870001
"235","2017-09-12",31.34
"236","2017-09-13",31.370001
"237","2017-09-14",32.110001
"238","2017-09-15",31.790001
"239","2017-09-18",31.4
"240","2017-09-19",31.42
"241","2017-09-20",31.1
"242","2017-09-21",31.370001
"243","2017-09-22",31.33
"244","2017-09-25",30.52
"245","2017-09-26",30.26
"246","2017-09-27",30.73
"247","2017-09-28",30.74
"248","2017-09-29",31.15
"249","2017-10-02",31.469999
"250","2017-10-03",31.99
"251","2017-10-04",31.799999
"252","2017-10-05",32.419998
"253","2017-10-06",34.200001
"254","2017-10-09",34.869999
"255","2017-10-10",35.220001
"256","2017-10-11",35.369999
"257","2017-10-12",35.029999
"258","2017-10-13",35.880001
"259","2017-10-16",35.790001
"260","2017-10-17",35.48
"261","2017-10-18",36
"262","2017-10-19",35.91
"263","2017-10-20",36.130001
"264","2017-10-23",36.119999
"265","2017-10-24",35.23
"266","2017-10-25",34.900002
"267","2017-10-26",34.880001
"268","2017-10-27",34.459999
"269","2017-10-30",34.259998
"270","2017-10-31",34.75
"271","2017-11-01",35.23
"272","2017-11-02",35.200001
"273","2017-11-03",35.029999
"274","2017-11-06",35.209999
"275","2017-11-07",34.200001
"276","2017-11-08",34.470001
"277","2017-11-09",33.330002
"278","2017-11-10",33.389999
"279","2017-11-13",33.279999
"280","2017-11-14",33.259998
"281","2017-11-15",32.849998
"282","2017-11-16",33.709999
"283","2017-11-17",33.950001
"284","2017-11-20",34.049999
"285","2017-11-21",34.52
"286","2017-11-22",34.400002
"287","2017-11-24",34.66
"288","2017-11-27",34.91
"289","2017-11-28",35.290001
"290","2017-11-29",34.630001
"291","2017-11-30",35.43
"292","2017-12-01",35.939999
"293","2017-12-04",33.619999
"294","2017-12-05",32.580002
"295","2017-12-06",32.080002
"296","2017-12-07",32.849998
"297","2017-12-08",32.639999
"298","2017-12-11",34
"299","2017-12-12",33.68
"300","2017-12-13",33.560001
"301","2017-12-14",33.610001
"302","2017-12-15",32.75
"303","2017-12-18",33.209999
"304","2017-12-19",31.9
"305","2017-12-20",32.5
"306","2017-12-21",32.049999
"307","2017-12-22",31.870001
"308","2017-12-26",31.85
"309","2017-12-27",31.74
"310","2017-12-28",31.540001
"311","2017-12-29",31.219999
"312","2018-01-02",32.029999
"313","2018-01-03",32.66
"314","2018-01-04",33.110001
"315","2018-01-05",33.130001
"316","2018-01-08",33.169998
"317","2018-01-09",32.150002
"318","2018-01-10",32
"319","2018-01-11",33.59
"320","2018-01-12",34
"321","2018-01-16",34.450001
"322","2018-01-17",36.009998
"323","2018-01-18",37.59
"324","2018-01-19",37.689999
"325","2018-01-22",38.27
"326","2018-01-23",37.59
"327","2018-01-24",37.380001
"328","2018-01-25",37.5
"329","2018-01-26",38.310001
"330","2018-01-29",38.169998
"331","2018-01-30",37.400002
"332","2018-01-31",38.23
"333","2018-02-01",38.93
"334","2018-02-02",37.869999
"335","2018-02-05",37.5
"336","2018-02-06",39.990002
"337","2018-02-07",39.919998
"338","2018-02-08",39.16
"339","2018-02-09",39.16
"340","2018-02-12",38.639999
"341","2018-02-13",39.490002
"342","2018-02-14",40.75
"343","2018-02-15",41.5
"344","2018-02-16",41.529999
"345","2018-02-20",41.849998
"346","2018-02-21",42.619999
"347","2018-02-22",42.700001
"348","2018-02-23",43.009998
"349","2018-02-26",44.349998
"350","2018-02-27",44.349998
"351","2018-02-28",44.599998
"352","2018-03-01",44.279999
"353","2018-03-02",45.560001
"354","2018-03-05",47.27
"355","2018-03-06",46.73
"356","2018-03-07",47.75
"357","2018-03-08",47.610001
"358","2018-03-09",48.389999
"359","2018-03-12",49.18
"360","2018-03-13",47.529999
"361","2018-03-14",47.959999
"362","2018-03-15",46.84
"363","2018-03-16",46.349998
"364","2018-03-19",46.439999
"365","2018-03-20",48.470001
"366","2018-03-21",47.259998
"367","2018-03-22",46.259998
"368","2018-03-23",46.619999
"369","2018-03-26",47.599998
"370","2018-03-27",45.68
"371","2018-03-28",44.93
"372","2018-03-29",45.619999
"373","2018-04-02",44.5
"374","2018-04-03",45.209999
"375","2018-04-04",45.849998
"376","2018-04-05",46.775002
"377","2018-04-06",45.48
"378","2018-04-09",44.810001
"379","2018-04-10",45.82
"380","2018-04-11",45.25
"381","2018-04-12",47.630001
"382","2018-04-13",47.23
"383","2018-04-16",47.23
"384","2018-04-17",48.470001
"385","2018-04-18",47.939999
"386","2018-04-19",47.310001
"387","2018-04-20",46.669998
"388","2018-04-23",49.700001
"389","2018-04-24",47.220001
"390","2018-04-25",47.02
"391","2018-04-26",49.23
"392","2018-04-27",47.509998
"393","2018-04-30",46.369999
"394","2018-05-01",47.009998
"395","2018-05-02",47.09
"396","2018-05-03",49.290001
"397","2018-05-04",50.459999
"398","2018-05-07",50.25
"399","2018-05-08",52.580002
"400","2018-05-09",53.880001
"401","2018-05-10",53.98
"402","2018-05-11",54.209999
"403","2018-05-14",53.740002
"404","2018-05-15",53.720001
"405","2018-05-16",53.900002
"406","2018-05-17",51.48
"407","2018-05-18",52.259998
"408","2018-05-21",51.029999
"409","2018-05-22",51.07
"410","2018-05-23",51.720001
"411","2018-05-24",52.119999
"412","2018-05-25",51.220001
"413","2018-05-29",51.669998
"414","2018-05-30",52.869999
"415","2018-05-31",53.380001
"416","2018-06-01",54.07
"417","2018-06-04",55.330002
"418","2018-06-05",60.16
"419","2018-06-06",60.73
"420","2018-06-07",59.029999
"421","2018-06-08",60.32
"422","2018-06-11",60.259998
"423","2018-06-12",62.07
"424","2018-06-13",62.209999
"425","2018-06-14",62.209999
"426","2018-06-15",63.380001
"427","2018-06-18",63.099998
"428","2018-06-19",62.990002
"429","2018-06-20",64.32
"430","2018-06-21",63.990002
"431","2018-06-22",62.970001
"432","2018-06-25",60.419998
"433","2018-06-26",61.18
"434","2018-06-27",59.23
"435","2018-06-28",61.57
"436","2018-06-29",62.240002
"437","2018-07-02",62.380001
"438","2018-07-03",61.709999
"439","2018-07-05",64.190002
"440","2018-07-06",65
"441","2018-07-09",66.010002
"442","2018-07-10",63.599998
"443","2018-07-11",64.120003
"444","2018-07-12",65.68
"445","2018-07-13",65.610001
"446","2018-07-16",65.699997
"447","2018-07-17",66.07
"448","2018-07-18",66.910004
"449","2018-07-19",65.730003
"450","2018-07-20",64.949997
"451","2018-07-23",65.639999
"452","2018-07-24",64.330002
"453","2018-07-25",65.309998
"454","2018-07-26",65.379997
"455","2018-07-27",63.209999
"456","2018-07-30",61.16
"457","2018-07-31",61.310001
"458","2018-08-01",62.110001
"459","2018-08-02",62.900002
"460","2018-08-03",62.099998
"461","2018-08-06",62.52
"462","2018-08-07",63.689999
"463","2018-08-08",63.93
"464","2018-08-09",66.519997
"465","2018-08-10",68.419998
"466","2018-08-13",65.559998
"467","2018-08-14",67.650002
"468","2018-08-15",66.239998
"469","2018-08-16",66.970001
"470","2018-08-17",67.169998
"471","2018-08-20",66.5
"472","2018-08-21",68.190002
"473","2018-08-22",69.139999
"474","2018-08-23",69.360001
"475","2018-08-24",71
"476","2018-08-27",70.620003
"477","2018-08-28",70.199997
"478","2018-08-29",71.300003
"479","2018-08-30",71.029999
"480","2018-08-31",71.709999
"481","2018-09-04",72
"482","2018-09-05",76.879997
"483","2018-09-06",76.779999
"484","2018-09-07",78.010002
"485","2018-09-10",78.019997
"486","2018-09-11",78.279999
"487","2018-09-12",78.800003
"488","2018-09-13",80.730003
"489","2018-09-14",79.099998
"490","2018-09-17",76.580002
"491","2018-09-18",77.129997
"492","2018-09-19",75.940002
"493","2018-09-20",78.080002
"494","2018-09-21",76.779999
"495","2018-09-24",76.860001
"496","2018-09-25",79.089996
"497","2018-09-26",79.129997
"498","2018-09-27",79.480003
"499","2018-09-28",79.099998
"500","2018-10-01",76.730003
"501","2018-10-02",73.870003
"502","2018-10-03",73.879997
"503","2018-10-04",71.459999
"504","2018-10-05",69.040001
"505","2018-10-08",67.370003
"506","2018-10-09",66.610001
"507","2018-10-10",62.16
"508","2018-10-11",60.880001
"509","2018-10-12",63.049999
"510","2018-10-15",62.73
"511","2018-10-16",67.480003
"512","2018-10-17",67.099998
"513","2018-10-18",64.540001
"514","2018-10-19",62.02
"515","2018-10-22",64.949997
"516","2018-10-23",64.25
"517","2018-10-24",59.599998
"518","2018-10-25",61.82
"519","2018-10-26",59.080002
"520","2018-10-29",58.119999
"521","2018-10-30",61.560001
"522","2018-10-31",64.830002
"523","2018-11-01",65.589996
"524","2018-11-02",66.080002
"525","2018-11-05",62.810001
"526","2018-11-06",61.48
"527","2018-11-07",68.760002
"528","2018-11-08",68.480003
"529","2018-11-09",63.73
"530","2018-11-12",60.360001
"531","2018-11-13",61.23
"532","2018-11-14",62.02
"533","2018-11-15",64.779999
"534","2018-11-16",63.939999
"535","2018-11-19",54.950001
"536","2018-11-20",54.860001
"537","2018-11-21",56.970001
"538","2018-11-23",56.869999
"539","2018-11-26",58.580002
"540","2018-11-27",57.849998
"541","2018-11-28",61.27
"542","2018-11-29",62.669998
"543","2018-11-30",64.43
"544","2018-12-03",68.800003
"545","2018-12-04",60.994999
"546","2018-12-06",66.129997
"547","2018-12-07",60.110001
"548","2018-12-10",64.57
"549","2018-12-11",64.559998
"550","2018-12-12",65.169998
"551","2018-12-13",65.690002
"552","2018-12-14",64.529999
"553","2018-12-17",60.139999
"554","2018-12-18",62.66
"555","2018-12-19",63.330002
"556","2018-12-20",59.939999
"557","2018-12-21",54.57
"558","2018-12-24",54.849998
"559","2018-12-26",60.900002
"560","2018-12-27",62.68
"561","2018-12-28",62.259998
"562","2018-12-31",62.860001
"563","2019-01-02",62.470001
"564","2019-01-03",58.759998
"565","2019-01-04",62.509998
"566","2019-01-07",65.150002
"567","2019-01-08",65.910004
"568","2019-01-09",65.639999
"569","2019-01-10",64.690002
"570","2019-01-11",64.989998
"571","2019-01-14",63.84
"572","2019-01-15",68.379997
"573","2019-01-16",68.830002
"574","2019-01-17",73.620003
"575","2019-01-18",76.660004
"576","2019-01-22",75.879997
"577","2019-01-23",75.43
"578","2019-01-24",78.089996
"579","2019-01-25",80.440002
"580","2019-01-28",79.910004
"581","2019-01-29",78.470001
"582","2019-01-30",80.389999
"583","2019-01-31",86.959999
"584","2019-02-01",92
"585","2019-02-04",92.964996
"586","2019-02-05",91.900002
"587","2019-02-06",92.629997
"588","2019-02-07",92.220001
"589","2019-02-08",94.139999
"590","2019-02-11",94.050003
"591","2019-02-12",95.959999
"592","2019-02-13",94.720001
"593","2019-02-14",95.220001
"594","2019-02-15",96.330002
"595","2019-02-19",95.029999
"596","2019-02-20",93.82
"597","2019-02-21",92.279999
"598","2019-02-22",94.739998
"599","2019-02-25",96.110001
"600","2019-02-26",94.400002
"601","2019-02-27",95.779999
"602","2019-02-28",94.190002
"603","2019-03-01",95.82
"604","2019-03-04",92.769997
"605","2019-03-05",93.639999
"606","2019-03-06",91.050003
"607","2019-03-07",91.089996
"608","2019-03-08",90.589996
"609","2019-03-11",93.57
"610","2019-03-12",90.529999
"611","2019-03-13",89.959999
"612","2019-03-14",94.839996
"613","2019-03-15",95.379997
"614","2019-03-18",93.239998
"615","2019-03-19",95.379997
"616","2019-03-20",94.470001
"617","2019-03-21",99.290001
"618","2019-03-22",90.400002
"619","2019-03-25",89.739998
"620","2019-03-26",91.400002
"621","2019-03-27",88.480003
"622","2019-03-28",89.519997
"623","2019-03-29",90.980003
"624","2019-04-01",89.949997
"625","2019-04-02",91.190002
"626","2019-04-03",92.599998
"627","2019-04-04",90.800003
"628","2019-04-05",90.260002
"629","2019-04-08",90.82
"630","2019-04-09",92.57
"631","2019-04-10",95.43
"632","2019-04-11",95.699997
"633","2019-04-12",96.589996
"634","2019-04-15",97.309998
"635","2019-04-16",93.830002
"636","2019-04-17",90.360001
"637","2019-04-18",90.050003
"638","2019-04-22",92.870003
"639","2019-04-23",94.739998
"640","2019-04-24",95.169998
"641","2019-04-25",97.839996
"642","2019-04-26",102.040001
"643","2019-04-29",102.599998
"644","2019-04-30",103.330002
"645","2019-05-01",102.07
"646","2019-05-02",102.559998
"647","2019-05-03",105.010002
"648","2019-05-06",104.949997
"649","2019-05-07",101.550003
"650","2019-05-08",101.470001
"651","2019-05-09",102.239998
"652","2019-05-10",104.050003
"653","2019-05-13",99.389999
"654","2019-05-14",103.580002
"655","2019-05-15",105.559998
"656","2019-05-16",111.330002
"657","2019-05-17",109.980003
"658","2019-05-20",109.449997
"659","2019-05-21",113.410004
"660","2019-05-22",112.910004
"661","2019-05-23",111.239998
"662","2019-05-24",112.330002
"663","2019-05-28",112.739998
"664","2019-05-29",109.779999
"665","2019-05-30",110.370003
"666","2019-05-31",109.209999
"667","2019-06-03",102.480003
"668","2019-06-04",112.419998
"669","2019-06-05",117.169998
"670","2019-06-06",118.220001
"671","2019-06-07",121.139999
"672","2019-06-10",123.779999
"673","2019-06-11",118.720001
"674","2019-06-12",119.290001
"675","2019-06-13",121.300003
"676","2019-06-14",120.699997
"677","2019-06-17",122.160004
"678","2019-06-18",123
"679","2019-06-19",126.949997
"680","2019-06-20",127.050003
"681","2019-06-21",126.720001
"682","2019-06-24",125.059998
"683","2019-06-25",120.389999
"684","2019-06-26",118.940002
"685","2019-06-27",126.5
"686","2019-06-28",126.610001
"687","2019-07-01",130.979996
"688","2019-07-02",133.470001
"689","2019-07-03",135.220001
"690","2019-07-05",137.460007
"691","2019-07-08",136.539993
"692","2019-07-09",137.020004
"693","2019-07-10",136.289993
"694","2019-07-11",135.139999
"695","2019-07-12",139.259995
"696","2019-07-15",140.179993
"697","2019-07-16",139.940002
"698","2019-07-17",143.220001
"699","2019-07-18",145.770004
"700","2019-07-19",143.910004
"701","2019-07-22",145.169998
"702","2019-07-23",141.029999
"703","2019-07-24",141.580002
"704","2019-07-25",142.770004
"705","2019-07-26",146.169998
"706","2019-07-29",139.550003
"707","2019-07-30",138.070007
"708","2019-07-31",135.710007
"709","2019-08-01",136.199997
"710","2019-08-02",137.449997
"711","2019-08-05",131.960007
"712","2019-08-06",133.669998
"713","2019-08-07",133.339996
"714","2019-08-08",138.070007
"715","2019-08-09",137.759995
"716","2019-08-12",134.380005
"717","2019-08-13",137.889999
"718","2019-08-14",131.169998
"719","2019-08-15",133.759995
"720","2019-08-16",138.25
"721","2019-08-19",136.339996
"722","2019-08-20",139.380005
"723","2019-08-21",142.910004
"724","2019-08-22",141.460007
"725","2019-08-23",140.179993
"726","2019-08-26",144.190002
"727","2019-08-27",143.279999
"728","2019-08-28",140.300003
"729","2019-08-29",141.839996
"730","2019-08-30",138.929993
"731","2019-09-03",134.399994
"732","2019-09-04",146.089996
"733","2019-09-05",153.410004
"734","2019-09-06",148.600006
"735","2019-09-09",136.880005
"736","2019-09-10",136.869995
"737","2019-09-11",134.479996
"738","2019-09-12",136.179993
"739","2019-09-13",131.720001
"740","2019-09-16",135.029999
"741","2019-09-17",137.990005
"742","2019-09-18",136.850006
"743","2019-09-19",138.039993
"744","2019-09-20",140.520004
"745","2019-09-23",143.300003
"746","2019-09-24",143.580002
"747","2019-09-25",136.710007
"748","2019-09-26",135.059998
"749","2019-09-27",127.889999
"750","2019-09-30",129.570007
"751","2019-10-01",133.339996
"752","2019-10-02",134.660004
"753","2019-10-03",143.130005
"754","2019-10-04",148.320007
"755","2019-10-07",150.190002
"756","2019-10-08",142.779999
"757","2019-10-09",150.134995
"758","2019-10-10",153.639999
"759","2019-10-11",157.300003
"760","2019-10-14",158.25
"761","2019-10-15",154.690002
"762","2019-10-16",140.309998
"763","2019-10-17",136.899994
"764","2019-10-18",127.889999
"765","2019-10-21",127.919998
"766","2019-10-22",120.809998
"767","2019-10-23",120.169998
"768","2019-10-24",131.630005
"769","2019-10-25",133.899994
"770","2019-10-28",134.929993
"771","2019-10-29",135.270004
"772","2019-10-30",140.850006
"773","2019-10-31",137.490005
"774","2019-11-01",142.460007
"775","2019-11-04",136.699997
"776","2019-11-05",130.369995
"777","2019-11-06",131.259995
"778","2019-11-07",128.740005
"779","2019-11-08",130.339996
"780","2019-11-11",132.869995
"781","2019-11-12",133.039993
"782","2019-11-13",136
"783","2019-11-14",137.570007
"784","2019-11-15",143.080002
"785","2019-11-18",144.649994
"786","2019-11-19",147.460007
"787","2019-11-20",150.300003
"788","2019-11-21",149.089996
"789","2019-11-22",148.619995
"790","2019-11-25",150.600006
"791","2019-11-26",153.559998
"792","2019-11-27",153.910004
"793","2019-11-29",153.490005
"794","2019-12-02",148.940002
"795","2019-12-03",149.949997
"796","2019-12-04",150.330002
"797","2019-12-05",152.990005
"798","2019-12-06",150.559998
"799","2019-12-09",150.520004
"800","2019-12-10",148.529999
"801","2019-12-11",144.160004
"802","2019-12-12",137.039993
"803","2019-12-13",140.460007
"804","2019-12-16",143.240005
"805","2019-12-17",140.490005
"806","2019-12-18",143.830002
"807","2019-12-19",146.479996
"808","2019-12-20",149.279999
"809","2019-12-23",148.75
"810","2019-12-24",148.130005
"811","2019-12-26",151.25
"812","2019-12-27",150.910004
"813","2019-12-30",146.710007
"814","2019-12-31",146.25
"815","2020-01-02",153.570007
"816","2020-01-03",159.580002
"817","2020-01-06",164.759995
"818","2020-01-07",165.759995
"819","2020-01-08",167.460007
"820","2020-01-09",171.460007
"821","2020-01-10",169.600006
"822","2020-01-13",173.639999
"823","2020-01-14",171.100006
"824","2020-01-15",169.869995
"825","2020-01-16",168.979996
"826","2020-01-17",169.429993
"827","2020-01-21",169.570007
"828","2020-01-22",167.509995
"829","2020-01-23",165.25
"830","2020-01-24",163.699997
"831","2020-01-27",161.309998
"832","2020-01-28",165.360001
"833","2020-01-29",165.259995
"834","2020-01-30",165.789993
"835","2020-01-31",161.149994
"836","2020-02-03",161.729996
"837","2020-02-04",169.070007
"838","2020-02-05",158.639999
"839","2020-02-06",158.550003
"840","2020-02-07",157.880005
"841","2020-02-10",161.240005
"842","2020-02-11",160.029999
"843","2020-02-12",165.360001
"844","2020-02-13",165.160004
"845","2020-02-14",167.470001
"846","2020-02-18",169.419998
"847","2020-02-19",173.039993
"848","2020-02-20",169.149994
"849","2020-02-21",163.309998
"850","2020-02-24",160.289993
"851","2020-02-25",159.899994
"852","2020-02-26",160.160004
"853","2020-02-27",153.690002
"854","2020-02-28",149.75
"855","2020-03-02",158.529999
"856","2020-03-03",150.5
"857","2020-03-04",153.380005
"858","2020-03-05",151.919998
"859","2020-03-06",141.330002
"860","2020-03-09",124.32
"861","2020-03-10",128.800003
"862","2020-03-11",120.870003
"863","2020-03-12",115.720001
"864","2020-03-13",120.839996
"865","2020-03-16",109.57
"866","2020-03-17",137.139999
"867","2020-03-18",134.889999
"868","2020-03-19",142.380005
"869","2020-03-20",141.419998
"870","2020-03-23",136.389999
"871","2020-03-24",139.759995
"872","2020-03-25",131.119995
"873","2020-03-26",142.720001
"874","2020-03-27",146.470001
"875","2020-03-30",150.520004
"876","2020-03-31",139.729996
"877","2020-04-01",131.589996
"878","2020-04-02",132.699997
"879","2020-04-03",126.220001
"880","2020-04-06",140.630005
"881","2020-04-07",130.759995
"882","2020-04-08",136.380005
"883","2020-04-09",135.550003
"884","2020-04-13",137.5
"885","2020-04-14",157
"886","2020-04-15",158.800003
"887","2020-04-16",163.699997
"888","2020-04-17",166.059998
"889","2020-04-20",166.520004
"890","2020-04-21",157.449997
"891","2020-04-22",161.940002
"892","2020-04-23",159.869995
"893","2020-04-24",163.270004
"894","2020-04-27",168.889999
"895","2020-04-28",160.990005
"896","2020-04-29",168.300003
"897","2020-04-30",176.089996
"898","2020-05-01",171.240005
"899","2020-05-04",177.210007
"900","2020-05-05",189.729996
"901","2020-05-06",190.990005
"902","2020-05-07",193.729996
"903","2020-05-08",193.884995
"904","2020-05-11",209.309998
"905","2020-05-12",209.710007
"906","2020-05-13",205.380005
"907","2020-05-14",210.25
"908","2020-05-15",212.610001
"909","2020-05-18",209.899994
"910","2020-05-19",212.740005
"911","2020-05-20",213.869995
"912","2020-05-21",212.550003
"913","2020-05-22",227.479996
"914","2020-05-26",217.779999
"915","2020-05-27",210.710007
"916","2020-05-28",217.020004
"917","2020-05-29",227.509995
"918","2020-06-01",233.960007
"919","2020-06-02",230.080002
"920","2020-06-03",224.210007
"921","2020-06-04",218.050003
"922","2020-06-05",216.940002
"923","2020-06-08",220.779999
"924","2020-06-09",224.589996
"925","2020-06-10",223.740005
"926","2020-06-11",217.970001
"927","2020-06-12",224.009995
"928","2020-06-15",238.389999
"929","2020-06-16",247.75
"930","2020-06-17",252.610001
"931","2020-06-18",259.809998
"932","2020-06-19",258.859985
"933","2020-06-22",262.200012
"934","2020-06-23",262.470001
"935","2020-06-24",257.910004
"936","2020-06-25",274.230011
"937","2020-06-26",275.700012
"938","2020-06-29",272.940002
"939","2020-06-30",277.040009
"940","2020-07-01",287.790009
"941","2020-07-02",290.790009
"942","2020-07-06",287.040009
"943","2020-07-07",290.380005
"944","2020-07-08",304.869995
"945","2020-07-09",312.220001
"946","2020-07-10",308.279999
"947","2020-07-13",283.01001
"948","2020-07-14",297.790009
"949","2020-07-15",297.179993
"950","2020-07-16",296.950012
