"","date","CONE"
"203","2013-11-06",18.15
"204","2013-11-07",19.459999
"205","2013-11-08",19.65
"206","2013-11-11",19.540001
"207","2013-11-12",19.450001
"208","2013-11-13",20.379999
"209","2013-11-14",21.15
"210","2013-11-15",20.92
"211","2013-11-18",21.43
"212","2013-11-19",21.200001
"213","2013-11-20",21.360001
"214","2013-11-21",21.379999
"215","2013-11-22",20.91
"216","2013-11-25",20.700001
"217","2013-11-26",20.110001
"218","2013-11-27",20.4
"219","2013-11-29",20.43
"220","2013-12-02",20.68
"221","2013-12-03",20.58
"222","2013-12-04",20.42
"223","2013-12-05",20.74
"224","2013-12-06",20.84
"225","2013-12-09",20.76
"226","2013-12-10",20.76
"227","2013-12-11",20.67
"228","2013-12-12",20.620001
"229","2013-12-13",21
"230","2013-12-16",21.33
"231","2013-12-17",21.889999
"232","2013-12-18",21.83
"233","2013-12-19",21.65
"234","2013-12-20",22.219999
"235","2013-12-23",22.26
"236","2013-12-24",22.26
"237","2013-12-26",22.41
"238","2013-12-27",22.25
"239","2013-12-30",22.299999
"240","2013-12-31",22.33
"241","2014-01-02",21.85
"242","2014-01-03",21.889999
"243","2014-01-06",21.85
"244","2014-01-07",22
"245","2014-01-08",21.950001
"246","2014-01-09",21.700001
"247","2014-01-10",21.67
"248","2014-01-13",21.469999
"249","2014-01-14",21.6
"250","2014-01-15",21.799999
"251","2014-01-16",21.91
"252","2014-01-17",21.799999
"253","2014-01-21",22
"254","2014-01-22",22.08
"255","2014-01-23",22.16
"256","2014-01-24",21.969999
"257","2014-01-27",21.860001
"258","2014-01-28",21.959999
"259","2014-01-29",21.48
"260","2014-01-30",21.5
"261","2014-01-31",21.610001
"262","2014-02-03",21.1
"263","2014-02-04",21.07
"264","2014-02-05",20.870001
"265","2014-02-06",20.440001
"266","2014-02-07",20.65
"267","2014-02-10",20.83
"268","2014-02-11",21.15
"269","2014-02-12",20.959999
"270","2014-02-13",21.280001
"271","2014-02-14",21.08
"272","2014-02-18",21.280001
"273","2014-02-19",21.85
"274","2014-02-20",22.02
"275","2014-02-21",21.879999
"276","2014-02-24",21.73
"277","2014-02-25",21.799999
"278","2014-02-26",21.58
"279","2014-02-27",21.43
"280","2014-02-28",22.219999
"281","2014-03-03",22.42
"282","2014-03-04",22.67
"283","2014-03-05",22.99
"284","2014-03-06",23.08
"285","2014-03-07",22.700001
"286","2014-03-10",22.67
"287","2014-03-11",22.610001
"288","2014-03-12",22.700001
"289","2014-03-13",22.629999
"290","2014-03-14",22.200001
"291","2014-03-17",22.450001
"292","2014-03-18",22.370001
"293","2014-03-19",21.92
"294","2014-03-20",21.860001
"295","2014-03-21",21.76
"296","2014-03-24",21.68
"297","2014-03-25",21.700001
"298","2014-03-26",21.32
"299","2014-03-27",21.030001
"300","2014-03-28",20.65
"301","2014-03-31",20.83
"302","2014-04-01",21.85
"303","2014-04-02",21.83
"304","2014-04-03",22.200001
"305","2014-04-04",22.25
"306","2014-04-07",21.559999
"307","2014-04-08",21.57
"308","2014-04-09",21.77
"309","2014-04-10",20.98
"310","2014-04-11",20.51
"311","2014-04-14",20.200001
"312","2014-04-15",19.84
"313","2014-04-16",20
"314","2014-04-17",20.040001
"315","2014-04-21",20.370001
"316","2014-04-22",20.52
"317","2014-04-23",20.219999
"318","2014-04-24",20.07
"319","2014-04-25",19.9
"320","2014-04-28",20
"321","2014-04-29",19.969999
"322","2014-04-30",20
"323","2014-05-01",20
"324","2014-05-02",20.1
"325","2014-05-05",20.059999
"326","2014-05-06",19.9
"327","2014-05-07",20.059999
"328","2014-05-08",21
"329","2014-05-09",21.58
"330","2014-05-12",21.83
"331","2014-05-13",21.93
"332","2014-05-14",21.889999
"333","2014-05-15",21.860001
"334","2014-05-16",22.08
"335","2014-05-19",21.950001
"336","2014-05-20",21.76
"337","2014-05-21",21.950001
"338","2014-05-22",21.85
"339","2014-05-23",21.9
"340","2014-05-27",22.700001
"341","2014-05-28",22.77
"342","2014-05-29",22.799999
"343","2014-05-30",22.879999
"344","2014-06-02",22.950001
"345","2014-06-03",22.73
"346","2014-06-04",22.65
"347","2014-06-05",23.02
"348","2014-06-06",22.950001
"349","2014-06-09",22.77
"350","2014-06-10",22.75
"351","2014-06-11",22.73
"352","2014-06-12",22.690001
"353","2014-06-13",22.51
"354","2014-06-16",22.870001
"355","2014-06-17",23.07
"356","2014-06-18",23.440001
"357","2014-06-19",23.5
"358","2014-06-20",24.1
"359","2014-06-23",24.65
"360","2014-06-24",24.66
"361","2014-06-25",24.540001
"362","2014-06-26",24.82
"363","2014-06-27",24.75
"364","2014-06-30",24.9
"365","2014-07-01",25.27
"366","2014-07-02",24.92
"367","2014-07-03",24.91
"368","2014-07-07",24.48
"369","2014-07-08",24.530001
"370","2014-07-09",24.43
"371","2014-07-10",24.780001
"372","2014-07-11",24.790001
"373","2014-07-14",25.02
"374","2014-07-15",25.389999
"375","2014-07-16",25.540001
"376","2014-07-17",25.35
"377","2014-07-18",25.73
"378","2014-07-21",25.799999
"379","2014-07-22",26.190001
"380","2014-07-23",26.469999
"381","2014-07-24",26.370001
"382","2014-07-25",26.16
"383","2014-07-28",26.02
"384","2014-07-29",25.83
"385","2014-07-30",25.77
"386","2014-07-31",24.85
"387","2014-08-01",24.719999
"388","2014-08-04",24.780001
"389","2014-08-05",25.290001
"390","2014-08-06",25.67
"391","2014-08-07",25.030001
"392","2014-08-08",25.190001
"393","2014-08-11",25.309999
"394","2014-08-12",25.33
"395","2014-08-13",25.469999
"396","2014-08-14",25.969999
"397","2014-08-15",25.92
"398","2014-08-18",26.120001
"399","2014-08-19",26.370001
"400","2014-08-20",26.309999
"401","2014-08-21",26.440001
"402","2014-08-22",26.35
"403","2014-08-25",26.25
"404","2014-08-26",26.030001
"405","2014-08-27",25.59
"406","2014-08-28",25.530001
"407","2014-08-29",26.040001
"408","2014-09-02",25.790001
"409","2014-09-03",26.1
"410","2014-09-04",26.059999
"411","2014-09-05",26.25
"412","2014-09-08",26.74
"413","2014-09-09",26.450001
"414","2014-09-10",26.07
"415","2014-09-11",26.15
"416","2014-09-12",25.440001
"417","2014-09-15",24.66
"418","2014-09-16",24.75
"419","2014-09-17",24.9
"420","2014-09-18",25
"421","2014-09-19",24.9
"422","2014-09-22",24.620001
"423","2014-09-23",24.09
"424","2014-09-24",24.370001
"425","2014-09-25",24.209999
"426","2014-09-26",24.42
"427","2014-09-29",24.370001
"428","2014-09-30",24.040001
"429","2014-10-01",24.219999
"430","2014-10-02",23.99
"431","2014-10-03",24.16
"432","2014-10-06",24.07
"433","2014-10-07",23.940001
"434","2014-10-08",24.549999
"435","2014-10-09",24.5
"436","2014-10-10",24.25
"437","2014-10-13",24.129999
"438","2014-10-14",24.42
"439","2014-10-15",24.68
"440","2014-10-16",24.700001
"441","2014-10-17",24.77
"442","2014-10-20",25.110001
"443","2014-10-21",25.17
"444","2014-10-22",25.040001
"445","2014-10-23",25.389999
"446","2014-10-24",25.799999
"447","2014-10-27",26.110001
"448","2014-10-28",26.67
"449","2014-10-29",26.129999
"450","2014-10-30",26.799999
"451","2014-10-31",27.309999
"452","2014-11-03",26.85
"453","2014-11-04",26.450001
"454","2014-11-05",26.27
"455","2014-11-06",26.41
"456","2014-11-07",26.98
"457","2014-11-10",27.23
"458","2014-11-11",27.01
"459","2014-11-12",26.870001
"460","2014-11-13",26.889999
"461","2014-11-14",26.629999
"462","2014-11-17",26.52
"463","2014-11-18",26.959999
"464","2014-11-19",26.799999
"465","2014-11-20",27.389999
"466","2014-11-21",27.389999
"467","2014-11-24",27.33
"468","2014-11-25",27.52
"469","2014-11-26",27.48
"470","2014-11-28",27.450001
"471","2014-12-01",26.879999
"472","2014-12-02",26.84
"473","2014-12-03",26.809999
"474","2014-12-04",26.690001
"475","2014-12-05",26.129999
"476","2014-12-08",26.209999
"477","2014-12-09",26.799999
"478","2014-12-10",26.34
"479","2014-12-11",26.17
"480","2014-12-12",26.23
"481","2014-12-15",26
"482","2014-12-16",26.09
"483","2014-12-17",26.5
"484","2014-12-18",26.58
"485","2014-12-19",26.83
"486","2014-12-22",27.290001
"487","2014-12-23",27.809999
"488","2014-12-24",27.48
"489","2014-12-26",27.870001
"490","2014-12-29",27.860001
"491","2014-12-30",28.16
"492","2014-12-31",27.549999
"493","2015-01-02",27.450001
"494","2015-01-05",27.49
"495","2015-01-06",27.290001
"496","2015-01-07",27.549999
"497","2015-01-08",28
"498","2015-01-09",28.299999
"499","2015-01-12",28.370001
"500","2015-01-13",28.309999
"501","2015-01-14",28.950001
"502","2015-01-15",28.700001
"503","2015-01-16",28.799999
"504","2015-01-20",28.639999
"505","2015-01-21",28.190001
"506","2015-01-22",28.719999
"507","2015-01-23",29.09
"508","2015-01-26",28.719999
"509","2015-01-27",28.860001
"510","2015-01-28",28.280001
"511","2015-01-29",28.74
"512","2015-01-30",28.049999
"513","2015-02-02",27.309999
"514","2015-02-03",27.52
"515","2015-02-04",28.440001
"516","2015-02-05",28.940001
"517","2015-02-06",28.23
"518","2015-02-09",27.969999
"519","2015-02-10",28.42
"520","2015-02-11",28.469999
"521","2015-02-12",29.030001
"522","2015-02-13",28.780001
"523","2015-02-17",28.219999
"524","2015-02-18",30.16
"525","2015-02-19",29.700001
"526","2015-02-20",30.08
"527","2015-02-23",30.5
"528","2015-02-24",30.209999
"529","2015-02-25",30.02
"530","2015-02-26",29.799999
"531","2015-02-27",29.719999
"532","2015-03-02",30.190001
"533","2015-03-03",30.08
"534","2015-03-04",29.879999
"535","2015-03-05",29.74
"536","2015-03-06",28.91
"537","2015-03-09",29.639999
"538","2015-03-10",29.52
"539","2015-03-11",30.08
"540","2015-03-12",30.879999
"541","2015-03-13",30.33
"542","2015-03-16",31.620001
"543","2015-03-17",31.610001
"544","2015-03-18",32.299999
"545","2015-03-19",32.48
"546","2015-03-20",32.599998
"547","2015-03-23",32.619999
"548","2015-03-24",32.299999
"549","2015-03-25",31.190001
"550","2015-03-26",31.33
"551","2015-03-27",31.639999
"552","2015-03-30",32.490002
"553","2015-03-31",31.120001
"554","2015-04-01",31.110001
"555","2015-04-02",31.610001
"556","2015-04-06",32.490002
"557","2015-04-07",31.77
"558","2015-04-08",32.009998
"559","2015-04-09",31.549999
"560","2015-04-10",31.620001
"561","2015-04-13",31.41
"562","2015-04-14",31.370001
"563","2015-04-15",31.059999
"564","2015-04-16",31.17
"565","2015-04-17",30.92
"566","2015-04-20",31.02
"567","2015-04-21",31.32
"568","2015-04-22",31.49
"569","2015-04-23",31.49
"570","2015-04-24",31.969999
"571","2015-04-27",32.18
"572","2015-04-28",32.310001
"573","2015-04-29",32.639999
"574","2015-04-30",32.48
"575","2015-05-01",32.380001
"576","2015-05-04",32.18
"577","2015-05-05",31.530001
"578","2015-05-06",31.030001
"579","2015-05-07",30.360001
"580","2015-05-08",31.26
"581","2015-05-11",30.540001
"582","2015-05-12",30.9
"583","2015-05-13",30.879999
"584","2015-05-14",30.74
"585","2015-05-15",31.290001
"586","2015-05-18",31.67
"587","2015-05-19",32
"588","2015-05-20",32.02
"589","2015-05-21",31.620001
"590","2015-05-22",31.52
"591","2015-05-26",31.24
"592","2015-05-27",32
"593","2015-05-28",32.509998
"594","2015-05-29",32.27
"595","2015-06-01",32.200001
"596","2015-06-02",31.84
"597","2015-06-03",31.440001
"598","2015-06-04",31.09
"599","2015-06-05",31.02
"600","2015-06-08",31.01
"601","2015-06-09",31.030001
"602","2015-06-10",30.9
"603","2015-06-11",31.02
"604","2015-06-12",30.65
"605","2015-06-15",30.52
"606","2015-06-16",30.49
"607","2015-06-17",30.18
"608","2015-06-18",30.52
"609","2015-06-19",29.92
"610","2015-06-22",30.549999
"611","2015-06-23",30.08
"612","2015-06-24",30.1
"613","2015-06-25",29.959999
"614","2015-06-26",30.049999
"615","2015-06-29",29.219999
"616","2015-06-30",29.450001
"617","2015-07-01",29.83
"618","2015-07-02",30.02
"619","2015-07-06",30.110001
"620","2015-07-07",30.24
"621","2015-07-08",29.99
"622","2015-07-09",29.57
"623","2015-07-10",29.82
"624","2015-07-13",30.040001
"625","2015-07-14",30.040001
"626","2015-07-15",30.08
"627","2015-07-16",30.18
"628","2015-07-17",30.219999
"629","2015-07-20",30.5
"630","2015-07-21",30.6
"631","2015-07-22",30.99
"632","2015-07-23",30.66
"633","2015-07-24",30.219999
"634","2015-07-27",29.799999
"635","2015-07-28",29.790001
"636","2015-07-29",30.42
"637","2015-07-30",30.33
"638","2015-07-31",30.74
"639","2015-08-03",30.84
"640","2015-08-04",31.139999
"641","2015-08-05",30.41
"642","2015-08-06",30.4
"643","2015-08-07",30.809999
"644","2015-08-10",31.879999
"645","2015-08-11",32.419998
"646","2015-08-12",33.880001
"647","2015-08-13",34.139999
"648","2015-08-14",34.610001
"649","2015-08-17",34.43
"650","2015-08-18",34.490002
"651","2015-08-19",34.360001
"652","2015-08-20",33.299999
"653","2015-08-21",32.98
"654","2015-08-24",31.219999
"655","2015-08-25",30.799999
"656","2015-08-26",31.42
"657","2015-08-27",32.18
"658","2015-08-28",32.299999
"659","2015-08-31",31.66
"660","2015-09-01",30.85
"661","2015-09-02",31.389999
"662","2015-09-03",32.110001
"663","2015-09-04",31.780001
"664","2015-09-08",32.580002
"665","2015-09-09",32.849998
"666","2015-09-10",33.009998
"667","2015-09-11",33.360001
"668","2015-09-14",33.380001
"669","2015-09-15",33.779999
"670","2015-09-16",34.380001
"671","2015-09-17",34.849998
"672","2015-09-18",34.110001
"673","2015-09-21",33.91
"674","2015-09-22",33.310001
"675","2015-09-23",33.09
"676","2015-09-24",32.740002
"677","2015-09-25",32.27
"678","2015-09-28",31.33
"679","2015-09-29",32.07
"680","2015-09-30",32.66
"681","2015-10-01",32.650002
"682","2015-10-02",32.580002
"683","2015-10-05",33.490002
"684","2015-10-06",33.169998
"685","2015-10-07",33.32
"686","2015-10-08",33.360001
"687","2015-10-09",33.849998
"688","2015-10-12",34.189999
"689","2015-10-13",34.049999
"690","2015-10-14",33.790001
"691","2015-10-15",33.950001
"692","2015-10-16",34.07
"693","2015-10-19",34.48
"694","2015-10-20",34.650002
"695","2015-10-21",34.700001
"696","2015-10-22",35.360001
"697","2015-10-23",36.389999
"698","2015-10-26",36.400002
"699","2015-10-27",36.189999
"700","2015-10-28",35.959999
"701","2015-10-29",35.290001
"702","2015-10-30",35.279999
"703","2015-11-02",36.77
"704","2015-11-03",36.619999
"705","2015-11-04",35.740002
"706","2015-11-05",35.139999
"707","2015-11-06",34.709999
"708","2015-11-09",34.189999
"709","2015-11-10",34.650002
"710","2015-11-11",35.049999
"711","2015-11-12",34.689999
"712","2015-11-13",34.380001
"713","2015-11-16",34.299999
"714","2015-11-17",34.189999
"715","2015-11-18",34.02
"716","2015-11-19",34.279999
"717","2015-11-20",35.189999
"718","2015-11-23",35.220001
"719","2015-11-24",35.25
"720","2015-11-25",35.650002
"721","2015-11-27",36.209999
"722","2015-11-30",36.16
"723","2015-12-01",36.580002
"724","2015-12-02",35.869999
"725","2015-12-03",35.959999
"726","2015-12-04",36.34
"727","2015-12-07",36.099998
"728","2015-12-08",36
"729","2015-12-09",35.869999
"730","2015-12-10",35.57
"731","2015-12-11",35.549999
"732","2015-12-14",35.209999
"733","2015-12-15",35.540001
"734","2015-12-16",36.130001
"735","2015-12-17",36.049999
"736","2015-12-18",36.099998
"737","2015-12-21",36.75
"738","2015-12-22",37.68
"739","2015-12-23",37.32
"740","2015-12-24",37.299999
"741","2015-12-28",37.549999
"742","2015-12-29",38.130001
"743","2015-12-30",37.68
"744","2015-12-31",37.450001
"745","2016-01-04",36.860001
"746","2016-01-05",37.950001
"747","2016-01-06",37.900002
"748","2016-01-07",36.900002
"749","2016-01-08",36.549999
"750","2016-01-11",37.189999
"751","2016-01-12",37.439999
"752","2016-01-13",35.919998
"753","2016-01-14",36.119999
"754","2016-01-15",35.25
"755","2016-01-19",34.740002
"756","2016-01-20",33.91
"757","2016-01-21",33.610001
"758","2016-01-22",35.639999
"759","2016-01-25",35.669998
"760","2016-01-26",36.669998
"761","2016-01-27",35.799999
"762","2016-01-28",35.849998
"763","2016-01-29",36.849998
"764","2016-02-01",36.990002
"765","2016-02-02",35.959999
"766","2016-02-03",35.119999
"767","2016-02-04",34.630001
"768","2016-02-05",34.389999
"769","2016-02-08",33.630001
"770","2016-02-09",33.93
"771","2016-02-10",34.389999
"772","2016-02-11",35.349998
"773","2016-02-12",35.759998
"774","2016-02-16",35.810001
"775","2016-02-17",36.630001
"776","2016-02-18",37.68
"777","2016-02-19",37.5
"778","2016-02-22",37.919998
"779","2016-02-23",37.139999
"780","2016-02-24",38.639999
"781","2016-02-25",39.650002
"782","2016-02-26",40.139999
"783","2016-02-29",39.639999
"784","2016-03-01",40.439999
"785","2016-03-02",40.66
"786","2016-03-03",40.330002
"787","2016-03-04",39.450001
"788","2016-03-07",39.830002
"789","2016-03-08",39.290001
"790","2016-03-09",39.93
"791","2016-03-10",39.279999
"792","2016-03-11",40.619999
"793","2016-03-14",40.259998
"794","2016-03-15",39.889999
"795","2016-03-16",40.610001
"796","2016-03-17",40.860001
"797","2016-03-18",41.540001
"798","2016-03-21",41.400002
"799","2016-03-22",42.200001
"800","2016-03-23",43.040001
"801","2016-03-24",43.959999
"802","2016-03-28",43.759998
"803","2016-03-29",44.580002
"804","2016-03-30",45.240002
"805","2016-03-31",45.650002
"806","2016-04-01",45.66
"807","2016-04-04",45.25
"808","2016-04-05",44.040001
"809","2016-04-06",44.52
"810","2016-04-07",44.049999
"811","2016-04-08",44.299999
"812","2016-04-11",43.82
"813","2016-04-12",43.709999
"814","2016-04-13",43.810001
"815","2016-04-14",43.549999
"816","2016-04-15",43.009998
"817","2016-04-18",43.810001
"818","2016-04-19",44.119999
"819","2016-04-20",43.599998
"820","2016-04-21",42.700001
"821","2016-04-22",42.830002
"822","2016-04-25",43.439999
"823","2016-04-26",43.779999
"824","2016-04-27",44.259998
"825","2016-04-28",44.139999
"826","2016-04-29",44.130001
"827","2016-05-02",45.360001
"828","2016-05-03",45.360001
"829","2016-05-04",46.259998
"830","2016-05-05",47.459999
"831","2016-05-06",48.970001
"832","2016-05-09",48.610001
"833","2016-05-10",48.689999
"834","2016-05-11",48.48
"835","2016-05-12",48.939999
"836","2016-05-13",48.93
"837","2016-05-16",49.650002
"838","2016-05-17",48.209999
"839","2016-05-18",48.16
"840","2016-05-19",48.23
"841","2016-05-20",48.799999
"842","2016-05-23",48.380001
"843","2016-05-24",48.990002
"844","2016-05-25",49.25
"845","2016-05-26",49.580002
"846","2016-05-27",49.799999
"847","2016-05-31",49.310001
"848","2016-06-01",49.610001
"849","2016-06-02",49.700001
"850","2016-06-03",50.330002
"851","2016-06-06",51.200001
"852","2016-06-07",52.349998
"853","2016-06-08",52.419998
"854","2016-06-09",52.950001
"855","2016-06-10",51.59
"856","2016-06-13",51.84
"857","2016-06-14",51.689999
"858","2016-06-15",51.959999
"859","2016-06-16",52.029999
"860","2016-06-17",51.509998
"861","2016-06-20",51.77
"862","2016-06-21",52.27
"863","2016-06-22",52.09
"864","2016-06-23",51.860001
"865","2016-06-24",52.080002
"866","2016-06-27",51.27
"867","2016-06-28",53.07
"868","2016-06-29",54.720001
"869","2016-06-30",55.66
"870","2016-07-01",54.959999
"871","2016-07-05",55.540001
"872","2016-07-06",55.34
"873","2016-07-07",54.939999
"874","2016-07-08",55.360001
"875","2016-07-11",54.959999
"876","2016-07-12",54.970001
"877","2016-07-13",54.93
"878","2016-07-14",53.82
"879","2016-07-15",53.59
"880","2016-07-18",53.619999
"881","2016-07-19",54.490002
"882","2016-07-20",54.139999
"883","2016-07-21",54.150002
"884","2016-07-22",54.549999
"885","2016-07-25",54.150002
"886","2016-07-26",54.029999
"887","2016-07-27",54.610001
"888","2016-07-28",55.119999
"889","2016-07-29",54.82
"890","2016-08-01",55.639999
"891","2016-08-02",53.650002
"892","2016-08-03",52.25
"893","2016-08-04",51.849998
"894","2016-08-05",51.290001
"895","2016-08-08",50.950001
"896","2016-08-09",51.630001
"897","2016-08-10",51.259998
"898","2016-08-11",51.93
"899","2016-08-12",52.279999
"900","2016-08-15",51.619999
"901","2016-08-16",50.860001
"902","2016-08-17",51.360001
"903","2016-08-18",50.799999
"904","2016-08-19",50.790001
"905","2016-08-22",50.98
"906","2016-08-23",50.799999
"907","2016-08-24",49.810001
"908","2016-08-25",50.220001
"909","2016-08-26",49.830002
"910","2016-08-29",50.689999
"911","2016-08-30",50.32
"912","2016-08-31",50.84
"913","2016-09-01",50.580002
"914","2016-09-02",50.830002
"915","2016-09-06",51.849998
"916","2016-09-07",51.959999
"917","2016-09-08",51.349998
"918","2016-09-09",49.490002
"919","2016-09-12",49.830002
"920","2016-09-13",48.349998
"921","2016-09-14",48.619999
"922","2016-09-15",48.759998
"923","2016-09-16",48.59
"924","2016-09-19",49.110001
"925","2016-09-20",48.07
"926","2016-09-21",48.099998
"927","2016-09-22",49.48
"928","2016-09-23",49.419998
"929","2016-09-26",49.490002
"930","2016-09-27",48.25
"931","2016-09-28",48.330002
"932","2016-09-29",47.689999
"933","2016-09-30",47.57
"934","2016-10-03",46.799999
"935","2016-10-04",46.200001
"936","2016-10-05",45.310001
"937","2016-10-06",45.25
"938","2016-10-07",45.939999
"939","2016-10-10",46.950001
"940","2016-10-11",47.139999
"941","2016-10-12",48.040001
"942","2016-10-13",48.240002
"943","2016-10-14",47.75
"944","2016-10-17",48.029999
"945","2016-10-18",48.549999
"946","2016-10-19",49.110001
"947","2016-10-20",48.73
"948","2016-10-21",49
"949","2016-10-24",48.860001
"950","2016-10-25",48.509998
"951","2016-10-26",47.639999
"952","2016-10-27",43.93
"953","2016-10-28",44.830002
"954","2016-10-31",44.610001
"955","2016-11-01",42.299999
"956","2016-11-02",41.639999
"957","2016-11-03",42.139999
"958","2016-11-04",42.540001
"959","2016-11-07",43.09
"960","2016-11-08",43.599998
"961","2016-11-09",41.919998
"962","2016-11-10",39.66
