"","date","EGOV"
"3134","2019-06-14",16.049999
"3135","2019-06-17",15.97
"3136","2019-06-18",15.98
"3137","2019-06-19",16
"3138","2019-06-20",16.08
"3139","2019-06-21",16.030001
"3140","2019-06-24",15.79
"3141","2019-06-25",15.8
"3142","2019-06-26",15.55
"3143","2019-06-27",15.92
"3144","2019-06-28",16.040001
"3145","2019-07-01",16.059999
"3146","2019-07-02",16.299999
"3147","2019-07-03",16.43
"3148","2019-07-05",16.469999
"3149","2019-07-08",16.52
"3150","2019-07-09",16.6
"3151","2019-07-10",16.65
"3152","2019-07-11",16.610001
"3153","2019-07-12",16.690001
"3154","2019-07-15",16.84
"3155","2019-07-16",16.860001
"3156","2019-07-17",17.040001
"3157","2019-07-18",17.129999
"3158","2019-07-19",17.01
"3159","2019-07-22",17.110001
"3160","2019-07-23",17.379999
"3161","2019-07-24",17.57
"3162","2019-07-25",17.559999
"3163","2019-07-26",18.440001
"3164","2019-07-29",18.379999
"3165","2019-07-30",18.34
"3166","2019-07-31",18.139999
"3167","2019-08-01",22.629999
"3168","2019-08-02",22.059999
"3169","2019-08-05",21.139999
"3170","2019-08-06",21
"3171","2019-08-07",20.940001
"3172","2019-08-08",21.17
"3173","2019-08-09",20.75
"3174","2019-08-12",20.65
"3175","2019-08-13",20.549999
"3176","2019-08-14",20.15
"3177","2019-08-15",20.049999
"3178","2019-08-16",20.52
"3179","2019-08-19",20.530001
"3180","2019-08-20",20.49
"3181","2019-08-21",20.559999
"3182","2019-08-22",20.33
"3183","2019-08-23",19.85
"3184","2019-08-26",20.18
"3185","2019-08-27",20.16
"3186","2019-08-28",20.65
"3187","2019-08-29",20.91
"3188","2019-08-30",20.82
"3189","2019-09-03",20.51
"3190","2019-09-04",20.940001
"3191","2019-09-05",21.25
"3192","2019-09-06",20.77
"3193","2019-09-09",20.77
"3194","2019-09-10",21.040001
"3195","2019-09-11",21.709999
"3196","2019-09-12",21.85
"3197","2019-09-13",21.719999
"3198","2019-09-16",21.790001
"3199","2019-09-17",21.32
"3200","2019-09-18",21.049999
"3201","2019-09-19",20.84
"3202","2019-09-20",20.309999
"3203","2019-09-23",20.379999
"3204","2019-09-24",20.68
"3205","2019-09-25",21.08
"3206","2019-09-26",20.68
"3207","2019-09-27",20.43
"3208","2019-09-30",20.65
"3209","2019-10-01",20.370001
"3210","2019-10-02",20.34
"3211","2019-10-03",20.23
"3212","2019-10-04",20.58
"3213","2019-10-07",20.4
"3214","2019-10-08",20.049999
"3215","2019-10-09",20.469999
"3216","2019-10-10",20.58
"3217","2019-10-11",20.549999
"3218","2019-10-14",20.35
"3219","2019-10-15",20.65
"3220","2019-10-16",20.99
"3221","2019-10-17",21.139999
"3222","2019-10-18",20.68
"3223","2019-10-21",21.07
"3224","2019-10-22",20.73
"3225","2019-10-23",20.32
"3226","2019-10-24",20.379999
"3227","2019-10-25",20.26
"3228","2019-10-28",20.360001
"3229","2019-10-29",20.870001
"3230","2019-10-30",20.719999
"3231","2019-10-31",23.52
"3232","2019-11-01",23.219999
"3233","2019-11-04",22.450001
"3234","2019-11-05",22.42
"3235","2019-11-06",22.68
"3236","2019-11-07",22.6
"3237","2019-11-08",22.91
"3238","2019-11-11",22.76
"3239","2019-11-12",22.9
"3240","2019-11-13",23.370001
"3241","2019-11-14",23.59
"3242","2019-11-15",23.51
"3243","2019-11-18",23.040001
"3244","2019-11-19",22.780001
"3245","2019-11-20",22.629999
"3246","2019-11-21",22.32
"3247","2019-11-22",22.25
"3248","2019-11-25",22.709999
"3249","2019-11-26",22.82
"3250","2019-11-27",23.049999
"3251","2019-11-29",22.690001
"3252","2019-12-02",22.43
"3253","2019-12-03",22.42
"3254","2019-12-04",22.51
"3255","2019-12-05",22.57
"3256","2019-12-06",22.67
"3257","2019-12-09",22.1
"3258","2019-12-10",22.25
"3259","2019-12-11",22.1
"3260","2019-12-12",21.85
"3261","2019-12-13",21.790001
"3262","2019-12-16",22.059999
"3263","2019-12-17",22.040001
"3264","2019-12-18",22.35
"3265","2019-12-19",22.040001
"3266","2019-12-20",22.1
"3267","2019-12-23",22.559999
"3268","2019-12-24",22.559999
"3269","2019-12-26",22.51
"3270","2019-12-27",22.65
"3271","2019-12-30",22.4
"3272","2019-12-31",22.35
"3273","2020-01-02",22.59
"3274","2020-01-03",22.67
"3275","2020-01-06",22.379999
"3276","2020-01-07",21.940001
"3277","2020-01-08",22.030001
"3278","2020-01-09",21.93
"3279","2020-01-10",21.959999
"3280","2020-01-13",22.26
"3281","2020-01-14",22.08
"3282","2020-01-15",22.18
"3283","2020-01-16",22.68
"3284","2020-01-17",22.57
"3285","2020-01-21",22.780001
"3286","2020-01-22",23.25
"3287","2020-01-23",22.940001
"3288","2020-01-24",22.709999
"3289","2020-01-27",22.129999
"3290","2020-01-28",22.610001
"3291","2020-01-29",22.370001
"3292","2020-01-30",20.4
"3293","2020-01-31",19.73
"3294","2020-02-03",20
"3295","2020-02-04",20.32
"3296","2020-02-05",20.450001
"3297","2020-02-06",20.51
"3298","2020-02-07",20.549999
"3299","2020-02-10",20.530001
"3300","2020-02-11",20.639999
"3301","2020-02-12",20.809999
"3302","2020-02-13",21.120001
"3303","2020-02-14",21.07
"3304","2020-02-18",20.65
"3305","2020-02-19",20.83
"3306","2020-02-20",20.549999
"3307","2020-02-21",20.33
"3308","2020-02-24",20.09
"3309","2020-02-25",19.309999
"3310","2020-02-26",19.389999
"3311","2020-02-27",18.6
"3312","2020-02-28",18.290001
"3313","2020-03-02",18.6
"3314","2020-03-03",18.110001
"3315","2020-03-04",18.68
"3316","2020-03-05",18.030001
"3317","2020-03-06",18.08
"3318","2020-03-09",16.93
"3319","2020-03-10",17.32
"3320","2020-03-11",17.09
"3321","2020-03-12",16.35
"3322","2020-03-13",17.309999
"3323","2020-03-16",16.08
"3324","2020-03-17",16.66
"3325","2020-03-18",17.5
"3326","2020-03-19",19.01
"3327","2020-03-20",19.74
"3328","2020-03-23",20.280001
"3329","2020-03-24",20.950001
"3330","2020-03-25",19.93
"3331","2020-03-26",21.440001
"3332","2020-03-27",21.219999
"3333","2020-03-30",23.139999
"3334","2020-03-31",23
"3335","2020-04-01",21.27
"3336","2020-04-02",22.42
"3337","2020-04-03",22.940001
"3338","2020-04-06",23.48
"3339","2020-04-07",23.690001
"3340","2020-04-08",24.200001
"3341","2020-04-09",23.549999
"3342","2020-04-13",23.9
"3343","2020-04-14",23.889999
"3344","2020-04-15",23.299999
"3345","2020-04-16",23.34
"3346","2020-04-17",24.43
"3347","2020-04-20",24.75
"3348","2020-04-21",24.559999
"3349","2020-04-22",25.01
"3350","2020-04-23",25.08
"3351","2020-04-24",25.67
"3352","2020-04-27",23.91
"3353","2020-04-28",24.5
"3354","2020-04-29",24.9
"3355","2020-04-30",24.23
"3356","2020-05-01",23.83
"3357","2020-05-04",23.209999
"3358","2020-05-05",23.91
"3359","2020-05-06",23.15
"3360","2020-05-07",23.6
"3361","2020-05-08",23.68
"3362","2020-05-11",23
"3363","2020-05-12",22.530001
"3364","2020-05-13",22.139999
"3365","2020-05-14",21.5
"3366","2020-05-15",22.42
"3367","2020-05-18",23.540001
"3368","2020-05-19",22.82
"3369","2020-05-20",22.93
"3370","2020-05-21",22.84
"3371","2020-05-22",23.790001
"3372","2020-05-26",23.450001
"3373","2020-05-27",23.6
"3374","2020-05-28",23.67
"3375","2020-05-29",24.059999
"3376","2020-06-01",24.35
"3377","2020-06-02",24.68
"3378","2020-06-03",24.389999
"3379","2020-06-04",24.639999
"3380","2020-06-05",25.73
"3381","2020-06-08",25.67
"3382","2020-06-09",25.370001
"3383","2020-06-10",25.4
"3384","2020-06-11",23.92
"3385","2020-06-12",23.65
"3386","2020-06-15",23.58
"3387","2020-06-16",23.93
"3388","2020-06-17",23.35
"3389","2020-06-18",23.290001
"3390","2020-06-19",22.790001
"3391","2020-06-22",22.73
"3392","2020-06-23",22.690001
"3393","2020-06-24",22.530001
"3394","2020-06-25",22.620001
"3395","2020-06-26",22.41
"3396","2020-06-29",22.91
"3397","2020-06-30",22.959999
"3398","2020-07-01",22.92
"3399","2020-07-02",23.1
"3400","2020-07-06",22.450001
"3401","2020-07-07",22.33
"3402","2020-07-08",22.549999
"3403","2020-07-09",22.299999
"3404","2020-07-10",22.34
"3405","2020-07-13",21.73
"3406","2020-07-14",21.690001
"3407","2020-07-15",22.16
"3408","2020-07-16",21.6
"3409","2020-07-17",21.719999
"3410","2020-07-20",21.92
"3411","2020-07-21",22.51
"3412","2020-07-22",22.17
"3413","2020-07-23",21.940001
"3414","2020-07-24",21.700001
"3415","2020-07-27",22.25
"3416","2020-07-28",21.93
"3417","2020-07-29",22.32
"3418","2020-07-30",21.629999
"3419","2020-07-31",21.92
"3420","2020-08-03",22.469999
"3421","2020-08-04",21.77
"3422","2020-08-05",21.83
"3423","2020-08-06",22.030001
"3424","2020-08-07",22.469999
"3425","2020-08-10",21.940001
"3426","2020-08-11",22.309999
"3427","2020-08-12",22.469999
"3428","2020-08-13",22.530001
"3429","2020-08-14",22.51
"3430","2020-08-17",22.42
"3431","2020-08-18",22.440001
"3432","2020-08-19",22.48
"3433","2020-08-20",22.51
"3434","2020-08-21",22.209999
"3435","2020-08-24",21.780001
"3436","2020-08-25",22.030001
"3437","2020-08-26",21.75
"3438","2020-08-27",21.719999
"3439","2020-08-28",21.74
"3440","2020-08-31",21.379999
"3441","2020-09-01",21.67
"3442","2020-09-02",22.23
"3443","2020-09-03",21.309999
"3444","2020-09-04",20.950001
"3445","2020-09-08",20.32
"3446","2020-09-09",20.559999
"3447","2020-09-10",20.360001
"3448","2020-09-11",20.530001
"3449","2020-09-14",20.85
"3450","2020-09-15",20.85
"3451","2020-09-16",20.66
"3452","2020-09-17",20.370001
"3453","2020-09-18",20.73
"3454","2020-09-21",20.559999
"3455","2020-09-22",20.280001
"3456","2020-09-23",19.42
"3457","2020-09-24",19.610001
"3458","2020-09-25",19.68
"3459","2020-09-28",20.07
"3460","2020-09-29",19.82
"3461","2020-09-30",19.700001
"3462","2020-10-01",19.870001
"3463","2020-10-02",20.18
"3464","2020-10-05",20.59
"3465","2020-10-06",20.690001
"3466","2020-10-07",20.620001
"3467","2020-10-08",20.92
"3468","2020-10-09",21.15
"3469","2020-10-12",21.41
"3470","2020-10-13",21.33
"3471","2020-10-14",21.18
"3472","2020-10-15",21.35
"3473","2020-10-16",21.469999
"3474","2020-10-19",21.09
"3475","2020-10-20",21.1
"3476","2020-10-21",21
"3477","2020-10-22",21.16
"3478","2020-10-23",21.01
"3479","2020-10-26",21.27
"3480","2020-10-27",20.99
"3481","2020-10-28",21.059999
"3482","2020-10-29",22.52
"3483","2020-10-30",22.42
"3484","2020-11-02",22.68
"3485","2020-11-03",22.969999
"3486","2020-11-04",22.83
"3487","2020-11-05",23.110001
"3488","2020-11-06",23.049999
"3489","2020-11-09",23.35
"3490","2020-11-10",24.09
"3491","2020-11-11",23.860001
"3492","2020-11-12",23.26
"3493","2020-11-13",24.15
"3494","2020-11-16",24.629999
"3495","2020-11-17",24.49
"3496","2020-11-18",24.290001
"3497","2020-11-19",23.77
"3498","2020-11-20",23.790001
"3499","2020-11-23",23.870001
"3500","2020-11-24",24.16
"3501","2020-11-25",23.83
"3502","2020-11-27",23.879999
