"","date","WBT"
"114","2016-08-17",16.75
"115","2016-08-18",16.700001
"116","2016-08-19",16.65
"117","2016-08-22",16.23
"118","2016-08-23",16.17
"119","2016-08-24",15.95
"120","2016-08-25",16
"121","2016-08-26",16.02
"122","2016-08-29",16.040001
"123","2016-08-30",16.030001
"124","2016-08-31",16.129999
"125","2016-09-01",16.17
"126","2016-09-02",16.42
"127","2016-09-06",16.450001
"128","2016-09-07",16.34
"129","2016-09-08",16.77
"130","2016-09-09",16.66
"131","2016-09-12",16.540001
"132","2016-09-13",15.98
"133","2016-09-14",15.57
"134","2016-09-15",16.1
"135","2016-09-16",15.93
"136","2016-09-19",16.629999
"137","2016-09-20",17.030001
"138","2016-09-21",16.92
"139","2016-09-22",17.02
"140","2016-09-23",16.6
"141","2016-09-26",16.49
"142","2016-09-27",16.32
"143","2016-09-28",16.450001
"144","2016-09-29",16.200001
"145","2016-09-30",16.219999
"146","2016-10-03",16.23
"147","2016-10-04",16.15
"148","2016-10-05",16.040001
"149","2016-10-06",16.700001
"150","2016-10-07",16.68
"151","2016-10-10",15.84
"152","2016-10-11",16.120001
"153","2016-10-12",16.4
"154","2016-10-13",16.25
"155","2016-10-14",16.559999
"156","2016-10-17",16.379999
"157","2016-10-18",16.360001
"158","2016-10-19",16.370001
"159","2016-10-20",16.16
"160","2016-10-21",16.059999
"161","2016-10-24",16.18
"162","2016-10-25",15.74
"163","2016-10-26",15.47
"164","2016-10-27",15.24
"165","2016-10-28",15.21
"166","2016-10-31",15.11
"167","2016-11-01",15.46
"168","2016-11-02",15.29
"169","2016-11-03",15.01
"170","2016-11-04",15.11
"171","2016-11-07",16.73
"172","2016-11-08",17.18
"173","2016-11-09",17.610001
"174","2016-11-10",17.73
"175","2016-11-11",17.74
"176","2016-11-14",17.57
"177","2016-11-15",17.549999
"178","2016-11-16",17.879999
"179","2016-11-17",17.85
"180","2016-11-18",17.5
"181","2016-11-21",17.459999
"182","2016-11-22",17.780001
"183","2016-11-23",17.790001
"184","2016-11-25",17.9
"185","2016-11-28",17.809999
"186","2016-11-29",17.440001
"187","2016-11-30",17.74
"188","2016-12-01",17.530001
"189","2016-12-02",17.530001
"190","2016-12-05",17.82
"191","2016-12-06",17.870001
"192","2016-12-07",18
"193","2016-12-08",18
"194","2016-12-09",17.889999
"195","2016-12-12",17.82
"196","2016-12-13",17.92
"197","2016-12-14",17.91
"198","2016-12-15",17.879999
"199","2016-12-16",17.879999
"200","2016-12-19",17.85
"201","2016-12-20",17.9
"202","2016-12-21",17.940001
"203","2016-12-22",18.01
"204","2016-12-23",18
"205","2016-12-27",18.040001
"206","2016-12-28",18.01
"207","2016-12-29",18.950001
"208","2016-12-30",19.33
"209","2017-01-03",19.530001
"210","2017-01-04",19.5
"211","2017-01-05",19.309999
"212","2017-01-06",19.27
"213","2017-01-09",19.290001
"214","2017-01-10",19.450001
"215","2017-01-11",19.6
"216","2017-01-12",19.309999
"217","2017-01-13",19.35
"218","2017-01-17",18.9
"219","2017-01-18",18.969999
"220","2017-01-19",18.879999
"221","2017-01-20",18.85
"222","2017-01-23",18.75
"223","2017-01-24",19.26
"224","2017-01-25",19.75
"225","2017-01-26",19.58
"226","2017-01-27",19.610001
"227","2017-01-30",19.33
"228","2017-01-31",19.18
"229","2017-02-01",19.309999
"230","2017-02-02",19.219999
"231","2017-02-03",19.360001
"232","2017-02-06",18.870001
"233","2017-02-07",18.870001
"234","2017-02-08",18.91
"235","2017-02-09",19.200001
"236","2017-02-10",19.25
"237","2017-02-13",19.01
"238","2017-02-14",19.219999
"239","2017-02-15",18.25
"240","2017-02-16",18.610001
"241","2017-02-17",18.51
"242","2017-02-21",19.4
"243","2017-02-22",18.83
"244","2017-02-23",18.6
"245","2017-02-24",18.370001
"246","2017-02-27",19.18
"247","2017-02-28",19.059999
"248","2017-03-01",19.139999
"249","2017-03-02",19.01
"250","2017-03-03",19.040001
"251","2017-03-06",19.27
"252","2017-03-07",19.1
"253","2017-03-08",19.049999
"254","2017-03-09",19.040001
"255","2017-03-10",18.940001
"256","2017-03-13",19.02
"257","2017-03-14",19.08
"258","2017-03-15",19.33
"259","2017-03-16",19.25
"260","2017-03-17",19.25
"261","2017-03-20",19.41
"262","2017-03-21",19.18
"263","2017-03-22",19.059999
"264","2017-03-23",19.24
"265","2017-03-24",19.049999
"266","2017-03-27",19.110001
"267","2017-03-28",19.219999
"268","2017-03-29",19.450001
"269","2017-03-30",19.59
"270","2017-03-31",19.629999
"271","2017-04-03",19.08
"272","2017-04-04",19.049999
"273","2017-04-05",19.02
"274","2017-04-06",19.16
"275","2017-04-07",19.32
"276","2017-04-10",19.389999
"277","2017-04-11",19.15
"278","2017-04-12",19
"279","2017-04-13",18.790001
"280","2017-04-17",19.049999
"281","2017-04-18",19.139999
"282","2017-04-19",19.23
"283","2017-04-20",19.75
"284","2017-04-21",19.879999
"285","2017-04-24",20.33
"286","2017-04-25",20.68
"287","2017-04-26",20.889999
"288","2017-04-27",20.67
"289","2017-04-28",20.5
"290","2017-05-01",20.440001
"291","2017-05-02",20.719999
"292","2017-05-03",20.52
"293","2017-05-04",20.67
"294","2017-05-05",21.02
"295","2017-05-08",20.26
"296","2017-05-09",20.059999
"297","2017-05-10",20.24
"298","2017-05-11",19.98
"299","2017-05-12",19.77
"300","2017-05-15",19.91
"301","2017-05-16",19.77
"302","2017-05-17",18.83
"303","2017-05-18",19.059999
"304","2017-05-19",19.540001
"305","2017-05-22",19.950001
"306","2017-05-23",19.83
"307","2017-05-24",19.889999
"308","2017-05-25",19.799999
"309","2017-05-26",19.790001
"310","2017-05-30",19.6
"311","2017-05-31",19.34
"312","2017-06-01",19.139999
"313","2017-06-02",19.459999
"314","2017-06-05",19.379999
"315","2017-06-06",19.25
"316","2017-06-07",19.360001
"317","2017-06-08",19.540001
"318","2017-06-09",19.559999
"319","2017-06-12",19.34
"320","2017-06-13",19.370001
"321","2017-06-14",19.24
"322","2017-06-15",19.110001
"323","2017-06-16",18.889999
"324","2017-06-19",19.139999
"325","2017-06-20",18.91
"326","2017-06-21",18.780001
"327","2017-06-22",18.879999
"328","2017-06-23",18.809999
"329","2017-06-26",18.9
"330","2017-06-27",18.549999
"331","2017-06-28",18.93
"332","2017-06-29",18.639999
"333","2017-06-30",18.85
"334","2017-07-03",18.68
"335","2017-07-05",19.23
"336","2017-07-06",19.02
"337","2017-07-07",19.15
"338","2017-07-10",19.299999
"339","2017-07-11",19.34
"340","2017-07-12",19.309999
"341","2017-07-13",19.23
"342","2017-07-14",19.389999
"343","2017-07-17",19.51
"344","2017-07-18",19.49
"345","2017-07-19",19.540001
"346","2017-07-20",19.43
"347","2017-07-21",19.51
"348","2017-07-24",19.4
"349","2017-07-25",19.440001
"350","2017-07-26",19.48
"351","2017-07-27",19.469999
"352","2017-07-28",19.48
"353","2017-07-31",19.49
"354","2017-08-01",19.25
"355","2017-08-02",19.43
"356","2017-08-03",19.450001
"357","2017-08-04",19.4
"358","2017-08-07",19.49
"359","2017-08-08",19.370001
"360","2017-08-09",19.51
"361","2017-08-10",19.41
"362","2017-08-11",19.540001
"363","2017-08-14",20.1
"364","2017-08-15",19.639999
"365","2017-08-16",19.889999
"366","2017-08-17",19.690001
"367","2017-08-18",19.67
"368","2017-08-21",19.48
"369","2017-08-22",19.68
"370","2017-08-23",19.67
"371","2017-08-24",19.49
"372","2017-08-25",19.459999
"373","2017-08-28",19.790001
"374","2017-08-29",19.860001
"375","2017-08-30",19.959999
"376","2017-08-31",19.9
"377","2017-09-01",20.110001
"378","2017-09-05",20
"379","2017-09-06",19.959999
"380","2017-09-07",19.92
"381","2017-09-08",20
"382","2017-09-11",20.34
"383","2017-09-12",20.93
"384","2017-09-13",22.360001
"385","2017-09-14",21.940001
"386","2017-09-15",22.450001
"387","2017-09-18",22.84
"388","2017-09-19",23.030001
"389","2017-09-20",22.77
"390","2017-09-21",22.5
"391","2017-09-22",22.51
"392","2017-09-25",22.65
"393","2017-09-26",22.74
"394","2017-09-27",22.99
"395","2017-09-28",23.09
"396","2017-09-29",23.049999
"397","2017-10-02",23
"398","2017-10-03",23
"399","2017-10-04",22.719999
"400","2017-10-05",22.67
"401","2017-10-06",22.58
"402","2017-10-09",22.299999
"403","2017-10-10",22.200001
"404","2017-10-11",22.139999
"405","2017-10-12",22.120001
"406","2017-10-13",22.280001
"407","2017-10-16",21.959999
"408","2017-10-17",22.040001
"409","2017-10-18",21.780001
"410","2017-10-19",21.540001
"411","2017-10-20",21.5
"412","2017-10-23",20.92
"413","2017-10-24",21.629999
"414","2017-10-25",21.35
"415","2017-10-26",21.92
"416","2017-10-27",21.91
"417","2017-10-30",21.73
"418","2017-10-31",22.059999
"419","2017-11-01",21.799999
"420","2017-11-02",21.690001
"421","2017-11-03",21.99
"422","2017-11-06",21
"423","2017-11-07",21.290001
"424","2017-11-08",21.02
"425","2017-11-09",20.9
"426","2017-11-10",21.040001
"427","2017-11-13",21.309999
"428","2017-11-14",21.360001
"429","2017-11-15",21.299999
"430","2017-11-16",21.370001
"431","2017-11-17",21.610001
"432","2017-11-20",21.809999
"433","2017-11-21",21.879999
"434","2017-11-22",22.219999
"435","2017-11-24",21.950001
"436","2017-11-27",21.950001
"437","2017-11-28",22.08
"438","2017-11-29",22.049999
"439","2017-11-30",22.440001
"440","2017-12-01",22.08
"441","2017-12-04",22.16
"442","2017-12-05",21.809999
"443","2017-12-06",21.99
"444","2017-12-07",22.25
"445","2017-12-08",22.25
"446","2017-12-11",22.290001
"447","2017-12-12",22.290001
"448","2017-12-13",22.190001
"449","2017-12-14",22.08
"450","2017-12-15",22.35
"451","2017-12-18",22.370001
"452","2017-12-19",22.6
"453","2017-12-20",22.450001
"454","2017-12-21",22.719999
"455","2017-12-22",22.91
"456","2017-12-26",23.110001
"457","2017-12-27",23.26
"458","2017-12-28",23.51
"459","2017-12-29",23.51
"460","2018-01-02",23.360001
"461","2018-01-03",23.4
"462","2018-01-04",23.6
"463","2018-01-05",23.209999
"464","2018-01-08",23.25
"465","2018-01-09",22.91
"466","2018-01-10",22.74
"467","2018-01-11",23.16
"468","2018-01-12",23.129999
"469","2018-01-16",22.870001
"470","2018-01-17",22.940001
"471","2018-01-18",22.73
"472","2018-01-19",22.93
"473","2018-01-22",22.76
"474","2018-01-23",22.91
"475","2018-01-24",22.84
"476","2018-01-25",22.92
"477","2018-01-26",22.92
"478","2018-01-29",22.82
"479","2018-01-30",22.66
"480","2018-01-31",22.299999
"481","2018-02-01",22.33
"482","2018-02-02",22.1
"483","2018-02-05",21.17
"484","2018-02-06",21.25
"485","2018-02-07",20.959999
"486","2018-02-08",20.68
"487","2018-02-09",20.75
"488","2018-02-12",21.01
"489","2018-02-13",20.76
"490","2018-02-14",21.26
"491","2018-02-15",21.58
"492","2018-02-16",21.940001
"493","2018-02-20",21.879999
"494","2018-02-21",21.77
"495","2018-02-22",21.780001
"496","2018-02-23",22.01
"497","2018-02-26",20.91
"498","2018-02-27",19.950001
"499","2018-02-28",19.809999
"500","2018-03-01",19.5
"501","2018-03-02",19.43
"502","2018-03-05",19.43
"503","2018-03-06",19.43
"504","2018-03-07",19.469999
"505","2018-03-08",19.719999
"506","2018-03-09",20.15
"507","2018-03-12",20.139999
"508","2018-03-13",20.17
"509","2018-03-14",20.219999
"510","2018-03-15",20.4
"511","2018-03-16",20.65
"512","2018-03-19",20.25
"513","2018-03-20",20.41
"514","2018-03-21",20.379999
"515","2018-03-22",19.67
"516","2018-03-23",19.35
"517","2018-03-26",19.639999
"518","2018-03-27",19.200001
"519","2018-03-28",19.25
"520","2018-03-29",19.450001
"521","2018-04-02",18.959999
"522","2018-04-03",19.01
"523","2018-04-04",19.24
"524","2018-04-05",19.67
"525","2018-04-06",19.1
"526","2018-04-09",18.9
"527","2018-04-10",19.09
"528","2018-04-11",18.870001
"529","2018-04-12",18.99
"530","2018-04-13",18.93
"531","2018-04-16",18.959999
"532","2018-04-17",19.059999
"533","2018-04-18",19.41
"534","2018-04-19",19.559999
"535","2018-04-20",19.4
"536","2018-04-23",18.98
"537","2018-04-24",18.870001
"538","2018-04-25",19.030001
"539","2018-04-26",19.24
"540","2018-04-27",19.4
"541","2018-04-30",19.16
"542","2018-05-01",19.23
"543","2018-05-02",18.780001
"544","2018-05-03",18.57
"545","2018-05-04",18.85
"546","2018-05-07",19.49
"547","2018-05-08",19.040001
"548","2018-05-09",19.01
"549","2018-05-10",19.030001
"550","2018-05-11",18.969999
"551","2018-05-14",19.139999
"552","2018-05-15",19.15
"553","2018-05-16",19.309999
"554","2018-05-17",19.49
"555","2018-05-18",19.57
"556","2018-05-21",19.610001
"557","2018-05-22",19.690001
"558","2018-05-23",19.82
"559","2018-05-24",20.15
"560","2018-05-25",20.299999
"561","2018-05-29",19.969999
"562","2018-05-30",19.92
"563","2018-05-31",19.469999
"564","2018-06-01",19.809999
"565","2018-06-04",19.91
"566","2018-06-05",20.299999
"567","2018-06-06",20.5
"568","2018-06-07",21.09
"569","2018-06-08",21.26
"570","2018-06-11",21.34
"571","2018-06-12",21.75
"572","2018-06-13",21.540001
"573","2018-06-14",21.77
"574","2018-06-15",21.91
"575","2018-06-18",21.91
"576","2018-06-19",21.549999
"577","2018-06-20",21.389999
"578","2018-06-21",21.65
"579","2018-06-22",22.299999
"580","2018-06-25",21.92
"581","2018-06-26",22.040001
"582","2018-06-27",22.139999
"583","2018-06-28",22.33
"584","2018-06-29",22.309999
"585","2018-07-02",22.18
"586","2018-07-03",22.18
"587","2018-07-05",22.74
"588","2018-07-06",22.9
"589","2018-07-09",22.74
"590","2018-07-10",22.530001
"591","2018-07-11",22.870001
"592","2018-07-12",23.59
"593","2018-07-13",23.450001
"594","2018-07-16",22.559999
"595","2018-07-17",22.67
"596","2018-07-18",22.540001
"597","2018-07-19",22.700001
"598","2018-07-20",23.299999
"599","2018-07-23",22.93
"600","2018-07-24",22.85
"601","2018-07-25",22.790001
"602","2018-07-26",22.879999
"603","2018-07-27",22.84
"604","2018-07-30",22.799999
"605","2018-07-31",22.799999
"606","2018-08-01",22.51
"607","2018-08-02",22.440001
"608","2018-08-03",22.379999
"609","2018-08-06",22.49
"610","2018-08-07",22.42
"611","2018-08-08",22.879999
"612","2018-08-09",20.77
"613","2018-08-10",20.370001
"614","2018-08-13",20.110001
"615","2018-08-14",20.34
"616","2018-08-15",20.76
"617","2018-08-16",21.16
"618","2018-08-17",21.5
"619","2018-08-20",21.860001
"620","2018-08-21",22.02
"621","2018-08-22",21.82
"622","2018-08-23",21.309999
"623","2018-08-24",21.5
"624","2018-08-27",21.709999
"625","2018-08-28",22.01
"626","2018-08-29",22.18
"627","2018-08-30",21.99
"628","2018-08-31",22.129999
"629","2018-09-04",21.870001
"630","2018-09-05",22.030001
"631","2018-09-06",21.83
"632","2018-09-07",21.73
"633","2018-09-10",21.42
"634","2018-09-11",21.129999
"635","2018-09-12",21.360001
"636","2018-09-13",21.530001
"637","2018-09-14",21.51
"638","2018-09-17",21.66
"639","2018-09-18",21.84
"640","2018-09-19",21.780001
"641","2018-09-20",21.91
"642","2018-09-21",22.02
"643","2018-09-24",21.76
"644","2018-09-25",21.59
"645","2018-09-26",21.42
"646","2018-09-27",21.1
"647","2018-09-28",20.879999
"648","2018-10-01",20.34
"649","2018-10-02",20.290001
"650","2018-10-03",20.49
"651","2018-10-04",19.860001
"652","2018-10-05",19.459999
"653","2018-10-08",19.290001
"654","2018-10-09",18.93
"655","2018-10-10",18.610001
"656","2018-10-11",19.02
"657","2018-10-12",18.549999
"658","2018-10-15",18.790001
"659","2018-10-16",19.49
"660","2018-10-17",19.98
"661","2018-10-18",19.639999
"662","2018-10-19",19.4
"663","2018-10-22",19.219999
"664","2018-10-23",18.65
"665","2018-10-24",18.49
"666","2018-10-25",19
"667","2018-10-26",19.02
"668","2018-10-29",18.58
"669","2018-10-30",18.620001
"670","2018-10-31",18.719999
"671","2018-11-01",19.02
"672","2018-11-02",19.32
"673","2018-11-05",14.26
"674","2018-11-06",14
"675","2018-11-07",14.62
"676","2018-11-08",14.28
"677","2018-11-09",14.18
"678","2018-11-12",13.39
"679","2018-11-13",13.54
"680","2018-11-14",13.17
"681","2018-11-15",13.29
"682","2018-11-16",13.26
"683","2018-11-19",13.15
"684","2018-11-20",13.05
"685","2018-11-21",13.34
"686","2018-11-23",13.74
"687","2018-11-26",14.11
"688","2018-11-27",13.83
"689","2018-11-28",13.99
"690","2018-11-29",13.93
"691","2018-11-30",13.82
"692","2018-12-03",13.66
"693","2018-12-04",13.01
"694","2018-12-06",13.15
"695","2018-12-07",12.98
"696","2018-12-10",13
"697","2018-12-11",12.95
"698","2018-12-12",12.44
"699","2018-12-13",12.39
"700","2018-12-14",12.26
"701","2018-12-17",11.86
"702","2018-12-18",11.94
"703","2018-12-19",11.89
"704","2018-12-20",11.53
"705","2018-12-21",11.31
"706","2018-12-24",10.82
"707","2018-12-26",11.41
"708","2018-12-27",11.4
"709","2018-12-28",11.19
"710","2018-12-31",11.11
"711","2019-01-02",11.25
"712","2019-01-03",10.99
"713","2019-01-04",11.59
"714","2019-01-07",12.05
"715","2019-01-08",12.48
"716","2019-01-09",12.77
"717","2019-01-10",12.71
"718","2019-01-11",12.39
"719","2019-01-14",12.62
"720","2019-01-15",12.57
"721","2019-01-16",12.74
"722","2019-01-17",12.94
"723","2019-01-18",13.28
"724","2019-01-22",13.21
"725","2019-01-23",13.16
"726","2019-01-24",13.31
"727","2019-01-25",13.65
"728","2019-01-28",13.56
"729","2019-01-29",13.7
"730","2019-01-30",13.82
"731","2019-01-31",14.02
"732","2019-02-01",14.15
"733","2019-02-04",14.34
"734","2019-02-05",14.56
"735","2019-02-06",14.7
"736","2019-02-07",14.49
"737","2019-02-08",14.71
"738","2019-02-11",14.44
"739","2019-02-12",14.95
"740","2019-02-13",14.81
"741","2019-02-14",14.99
"742","2019-02-15",15.23
"743","2019-02-19",15.85
"744","2019-02-20",16.07
"745","2019-02-21",15.85
"746","2019-02-22",15.98
"747","2019-02-25",15.9
"748","2019-02-26",16.049999
"749","2019-02-27",15.93
"750","2019-02-28",15.97
"751","2019-03-01",15.96
"752","2019-03-04",15.95
"753","2019-03-05",15.86
"754","2019-03-06",15.62
"755","2019-03-07",15.45
"756","2019-03-08",15.34
"757","2019-03-11",15.4
"758","2019-03-12",15.44
"759","2019-03-13",15.45
"760","2019-03-14",15.53
"761","2019-03-15",15.7
"762","2019-03-18",15.98
"763","2019-03-19",16.32
"764","2019-03-20",16.049999
"765","2019-03-21",16.32
"766","2019-03-22",15.7
"767","2019-03-25",15.61
"768","2019-03-26",16.01
"769","2019-03-27",16
"770","2019-03-28",16.200001
"771","2019-03-29",16.379999
"772","2019-04-01",16.549999
"773","2019-04-02",16.469999
"774","2019-04-03",16.48
"775","2019-04-04",16.870001
"776","2019-04-05",16.99
"777","2019-04-08",16.709999
"778","2019-04-09",16.4
"779","2019-04-10",16.559999
"780","2019-04-11",16.52
"781","2019-04-12",16.76
"782","2019-04-15",16.99
"783","2019-04-16",17.049999
"784","2019-04-17",17.200001
"785","2019-04-18",17.209999
"786","2019-04-22",17.040001
"787","2019-04-23",17.190001
"788","2019-04-24",17.24
"789","2019-04-25",16.6
"790","2019-04-26",16.9
"791","2019-04-29",16.85
"792","2019-04-30",16.83
"793","2019-05-01",16.549999
"794","2019-05-02",16.610001
"795","2019-05-03",17.110001
"796","2019-05-06",17.27
"797","2019-05-07",16.530001
"798","2019-05-08",16.360001
"799","2019-05-09",16.389999
"800","2019-05-10",16.059999
"801","2019-05-13",15.97
"802","2019-05-14",16.18
"803","2019-05-15",16.790001
"804","2019-05-16",16.719999
"805","2019-05-17",16.450001
"806","2019-05-20",16.440001
"807","2019-05-21",16.629999
"808","2019-05-22",16.48
"809","2019-05-23",15.93
"810","2019-05-24",16.01
"811","2019-05-28",15.6
"812","2019-05-29",15.77
"813","2019-05-30",15.8
"814","2019-05-31",15.43
"815","2019-06-03",15.27
"816","2019-06-04",15.8
"817","2019-06-05",15.87
"818","2019-06-06",15.7
"819","2019-06-07",15.93
"820","2019-06-10",15.67
"821","2019-06-11",15.8
"822","2019-06-12",15.69
"823","2019-06-13",16.129999
"824","2019-06-14",16
"825","2019-06-17",15.82
"826","2019-06-18",15.72
"827","2019-06-19",15.45
"828","2019-06-20",15.82
"829","2019-06-21",15.78
"830","2019-06-24",16
"831","2019-06-25",16.08
"832","2019-06-26",15.97
"833","2019-06-27",16.4
"834","2019-06-28",16.700001
"835","2019-07-01",17
"836","2019-07-02",16.27
"837","2019-07-03",16.299999
"838","2019-07-05",16.24
"839","2019-07-08",15.95
"840","2019-07-09",15.94
"841","2019-07-10",16
"842","2019-07-11",16.27
"843","2019-07-12",16.82
"844","2019-07-15",16.959999
"845","2019-07-16",16.959999
"846","2019-07-17",16.540001
"847","2019-07-18",16.52
"848","2019-07-19",16.709999
"849","2019-07-22",16.559999
"850","2019-07-23",16.52
"851","2019-07-24",16.51
"852","2019-07-25",15.99
"853","2019-07-26",15.9
"854","2019-07-29",16.02
"855","2019-07-30",16.51
"856","2019-07-31",16.42
"857","2019-08-01",16.040001
"858","2019-08-02",16.1
"859","2019-08-05",15.55
"860","2019-08-06",16.379999
"861","2019-08-07",16.33
"862","2019-08-08",16.35
"863","2019-08-09",16.15
"864","2019-08-12",15.9
"865","2019-08-13",15.97
"866","2019-08-14",15.27
"867","2019-08-15",15.45
"868","2019-08-16",15.8
"869","2019-08-19",15.78
"870","2019-08-20",15.7
"871","2019-08-21",15.75
"872","2019-08-22",15.52
"873","2019-08-23",15
"874","2019-08-26",14.72
"875","2019-08-27",14.73
"876","2019-08-28",14.79
"877","2019-08-29",15.14
"878","2019-08-30",15.74
"879","2019-09-03",15.32
"880","2019-09-04",15.72
"881","2019-09-05",16
"882","2019-09-06",15.9
"883","2019-09-09",16.040001
"884","2019-09-10",16.459999
"885","2019-09-11",16.99
"886","2019-09-12",16.92
"887","2019-09-13",17.17
"888","2019-09-16",17.200001
"889","2019-09-17",17.200001
"890","2019-09-18",17.309999
"891","2019-09-19",17.24
"892","2019-09-20",16.870001
"893","2019-09-23",17.08
"894","2019-09-24",17
"895","2019-09-25",16.940001
"896","2019-09-26",16.98
"897","2019-09-27",16.719999
"898","2019-09-30",16.860001
"899","2019-10-01",16.6
"900","2019-10-02",16.49
"901","2019-10-03",16.629999
"902","2019-10-04",16.66
"903","2019-10-07",16.6
"904","2019-10-08",16.309999
"905","2019-10-09",16.360001
"906","2019-10-10",16.51
"907","2019-10-11",17.040001
"908","2019-10-14",17.110001
"909","2019-10-15",17.4
"910","2019-10-16",17.639999
"911","2019-10-17",17.959999
"912","2019-10-18",18.02
"913","2019-10-21",18.18
"914","2019-10-22",18.280001
"915","2019-10-23",18.16
"916","2019-10-24",18
"917","2019-10-25",18.360001
"918","2019-10-28",18.639999
"919","2019-10-29",18.92
"920","2019-10-30",18.84
"921","2019-10-31",18.959999
"922","2019-11-01",19.35
"923","2019-11-04",19.790001
"924","2019-11-05",17.459999
"925","2019-11-06",18.379999
"926","2019-11-07",18.280001
"927","2019-11-08",18.16
"928","2019-11-11",18.440001
"929","2019-11-12",18.209999
"930","2019-11-13",17.860001
"931","2019-11-14",17.530001
"932","2019-11-15",17.549999
"933","2019-11-18",17.559999
"934","2019-11-19",17.200001
"935","2019-11-20",16.98
"936","2019-11-21",16.719999
"937","2019-11-22",16.790001
"938","2019-11-25",17.059999
"939","2019-11-26",17.25
"940","2019-11-27",16.950001
"941","2019-11-29",16.690001
"942","2019-12-02",16.66
"943","2019-12-03",16.42
"944","2019-12-04",16.07
"945","2019-12-05",16.43
"946","2019-12-06",16.52
"947","2019-12-09",16.440001
"948","2019-12-10",16.32
"949","2019-12-11",16.200001
"950","2019-12-12",16.02
"951","2019-12-13",16.030001
"952","2019-12-16",15.96
"953","2019-12-17",15.94
"954","2019-12-18",15.85
"955","2019-12-19",15.91
"956","2019-12-20",15.98
"957","2019-12-23",15.9
"958","2019-12-24",15.98
"959","2019-12-26",15.88
"960","2019-12-27",15.84
"961","2019-12-30",15.63
"962","2019-12-31",15.61
"963","2020-01-02",15.39
"964","2020-01-03",15.52
"965","2020-01-06",15.41
"966","2020-01-07",15.11
"967","2020-01-08",15.11
"968","2020-01-09",15.18
"969","2020-01-10",15.36
"970","2020-01-13",15.36
"971","2020-01-14",15.34
"972","2020-01-15",15.26
"973","2020-01-16",15.45
"974","2020-01-17",15.51
"975","2020-01-21",15.28
"976","2020-01-22",15.32
"977","2020-01-23",15.69
