"","date","CATB"
"244","2016-06-13",42
"245","2016-06-14",41.700001
"246","2016-06-15",40.5
"247","2016-06-16",41
"248","2016-06-17",40.700001
"249","2016-06-20",41.200001
"250","2016-06-21",40.599998
"251","2016-06-22",38.799999
"252","2016-06-23",40
"253","2016-06-24",40.799999
"254","2016-06-27",38.900002
"255","2016-06-28",40.799999
"256","2016-06-29",40.099998
"257","2016-06-30",37
"258","2016-07-01",37.900002
"259","2016-07-05",35.400002
"260","2016-07-06",34.799999
"261","2016-07-07",35.299999
"262","2016-07-08",36.900002
"263","2016-07-11",37.599998
"264","2016-07-12",37
"265","2016-07-13",34.700001
"266","2016-07-14",38.599998
"267","2016-07-15",37.099998
"268","2016-07-18",36.599998
"269","2016-07-19",35.5
"270","2016-07-20",34.599998
"271","2016-07-21",35
"272","2016-07-22",35.5
"273","2016-07-25",36.450001
"274","2016-07-26",34.799999
"275","2016-07-27",36.200001
"276","2016-07-28",37.5
"277","2016-07-29",38.700001
"278","2016-08-01",40.799999
"279","2016-08-02",40.599998
"280","2016-08-03",45.5
"281","2016-08-04",54.5
"282","2016-08-05",50.700001
"283","2016-08-08",47.400002
"284","2016-08-09",48.299999
"285","2016-08-10",51.900002
"286","2016-08-11",53.400002
"287","2016-08-12",50.5
"288","2016-08-15",50.599998
"289","2016-08-16",49.400002
"290","2016-08-17",50
"291","2016-08-18",50.900002
"292","2016-08-19",49.599998
"293","2016-08-22",50
"294","2016-08-23",49.799999
"295","2016-08-24",49.099998
"296","2016-08-25",49.700001
"297","2016-08-26",49.5
"298","2016-08-29",49.5
"299","2016-08-30",50
"300","2016-08-31",49.900002
"301","2016-09-01",47.5
"302","2016-09-02",48.200001
"303","2016-09-06",48.700001
"304","2016-09-07",43
"305","2016-09-08",43.07
"306","2016-09-09",42.400002
"307","2016-09-12",38.799999
"308","2016-09-13",39.400002
"309","2016-09-14",41
"310","2016-09-15",41.299999
"311","2016-09-16",39.900002
"312","2016-09-19",39.599998
"313","2016-09-20",41.400002
"314","2016-09-21",44.799999
"315","2016-09-22",50
"316","2016-09-23",43.599998
"317","2016-09-26",46.400002
"318","2016-09-27",44.799999
"319","2016-09-28",44.799999
"320","2016-09-29",62.5
"321","2016-09-30",61.599998
"322","2016-10-03",57.900002
"323","2016-10-04",54
"324","2016-10-05",54.299999
"325","2016-10-06",54.400002
"326","2016-10-07",50.900002
"327","2016-10-10",52.299999
"328","2016-10-11",49.900002
"329","2016-10-12",47.099998
"330","2016-10-13",48.599998
"331","2016-10-14",48.700001
"332","2016-10-17",47.599998
"333","2016-10-18",47.799999
"334","2016-10-19",47.5
"335","2016-10-20",48.400002
"336","2016-10-21",48.799999
"337","2016-10-24",47
"338","2016-10-25",43.5
"339","2016-10-26",41.299999
"340","2016-10-27",35.799999
"341","2016-10-28",35.700001
"342","2016-10-31",34.5
"343","2016-11-01",35.200001
"344","2016-11-02",34.200001
"345","2016-11-03",32.5
"346","2016-11-04",33.299999
"347","2016-11-07",35.099998
"348","2016-11-08",35
"349","2016-11-09",38.91
"350","2016-11-10",42.200001
"351","2016-11-11",44.5
"352","2016-11-14",44.599998
"353","2016-11-15",45.200001
"354","2016-11-16",43.799999
"355","2016-11-17",43.099998
"356","2016-11-18",44.799999
"357","2016-11-21",42
"358","2016-11-22",40
"359","2016-11-23",38
"360","2016-11-25",38.5
"361","2016-11-28",38.5
"362","2016-11-29",37.900002
"363","2016-11-30",35.700001
"364","2016-12-01",34.5
"365","2016-12-02",34.599998
"366","2016-12-05",34.099998
"367","2016-12-06",37.099998
"368","2016-12-07",35.599998
"369","2016-12-08",35.200001
"370","2016-12-09",36.099998
"371","2016-12-12",35
"372","2016-12-13",34.700001
"373","2016-12-14",33.799999
"374","2016-12-15",33.5
"375","2016-12-16",36.200001
"376","2016-12-19",37.200001
"377","2016-12-20",37.209999
"378","2016-12-21",35.900002
"379","2016-12-22",38.5
"380","2016-12-23",37.5
"381","2016-12-27",38
"382","2016-12-28",36.5
"383","2016-12-29",33.099998
"384","2016-12-30",36.099998
"385","2017-01-03",37
"386","2017-01-04",40.799999
"387","2017-01-05",44.5
"388","2017-01-06",42.400002
"389","2017-01-09",41.299999
"390","2017-01-10",44.099998
"391","2017-01-11",43.599998
"392","2017-01-12",42.400002
"393","2017-01-13",42.900002
"394","2017-01-17",42.900002
"395","2017-01-18",41.5
"396","2017-01-19",49.700001
"397","2017-01-20",45
"398","2017-01-23",41.599998
"399","2017-01-24",45.599998
"400","2017-01-25",45
"401","2017-01-26",42.700001
"402","2017-01-27",40.400002
"403","2017-01-30",39.299999
"404","2017-01-31",40.400002
"405","2017-02-01",11.8
"406","2017-02-02",12
"407","2017-02-03",12.4
"408","2017-02-06",12.3
"409","2017-02-07",12.2
"410","2017-02-08",12.4
"411","2017-02-09",12.3
"412","2017-02-10",12.2
"413","2017-02-13",12.5
"414","2017-02-14",12.4
"415","2017-02-15",12.3
"416","2017-02-16",12.5
"417","2017-02-17",12.5
"418","2017-02-21",12.3
"419","2017-02-22",12.1
"420","2017-02-23",11.9
"421","2017-02-24",12.2
"422","2017-02-27",12.4
"423","2017-02-28",12
"424","2017-03-01",11.9
"425","2017-03-02",11.7
"426","2017-03-03",11.3
"427","2017-03-06",11.8
"428","2017-03-07",11.5
"429","2017-03-08",11.6
"430","2017-03-09",13.3
"431","2017-03-10",20.4
"432","2017-03-13",16.700001
"433","2017-03-14",16.1
"434","2017-03-15",17.5
"435","2017-03-16",17
"436","2017-03-17",15.5
"437","2017-03-20",14.5
"438","2017-03-21",15.1
"439","2017-03-22",14.05
"440","2017-03-23",13.2
"441","2017-03-24",14.7
"442","2017-03-27",15.6
"443","2017-03-28",15.5
"444","2017-03-29",16.200001
"445","2017-03-30",15.9
"446","2017-03-31",16
"447","2017-04-03",15.3
"448","2017-04-04",14.1
"449","2017-04-05",13.9
"450","2017-04-06",13.5
"451","2017-04-07",14.3
"452","2017-04-10",14.3
"453","2017-04-11",14.3
"454","2017-04-12",14.7
"455","2017-04-13",14.5
"456","2017-04-17",14.7
"457","2017-04-18",16.200001
"458","2017-04-19",15.7
"459","2017-04-20",15.2
"460","2017-04-21",14.5
"461","2017-04-24",15
"462","2017-04-25",14.8
"463","2017-04-26",14.5
"464","2017-04-27",14.3
"465","2017-04-28",14.3
"466","2017-05-01",14.3
"467","2017-05-02",13.4
"468","2017-05-03",13.7
"469","2017-05-04",13.2
"470","2017-05-05",13.8
"471","2017-05-08",13.3
"472","2017-05-09",13.6
"473","2017-05-10",13.7
"474","2017-05-11",14
"475","2017-05-12",13.5
"476","2017-05-15",13.7
"477","2017-05-16",13.2
"478","2017-05-17",13.4
"479","2017-05-18",13.4
"480","2017-05-19",13.5
"481","2017-05-22",13.6
"482","2017-05-23",13.5
"483","2017-05-24",13.5
"484","2017-05-25",13.6
"485","2017-05-26",13.3
"486","2017-05-30",13.4
"487","2017-05-31",13.4
"488","2017-06-01",13.3
"489","2017-06-02",13.6
"490","2017-06-05",13.6
"491","2017-06-06",13.7
"492","2017-06-07",13.5
"493","2017-06-08",13.55
"494","2017-06-09",13.5
"495","2017-06-12",13.4
"496","2017-06-13",13.5
"497","2017-06-14",13.3
"498","2017-06-15",13.15
"499","2017-06-16",13
"500","2017-06-19",13.2
"501","2017-06-20",13.3
"502","2017-06-21",13.1
"503","2017-06-22",13
"504","2017-06-23",13.5
"505","2017-06-26",13.7
"506","2017-06-27",13.8
"507","2017-06-28",14.5
"508","2017-06-29",14.6
"509","2017-06-30",14.1
"510","2017-07-03",13.9
"511","2017-07-05",13.8
"512","2017-07-06",13.8
"513","2017-07-07",13.3
"514","2017-07-10",12.7
"515","2017-07-11",12.3
"516","2017-07-12",12.3
"517","2017-07-13",12.5
"518","2017-07-14",12.9
"519","2017-07-17",12.7
"520","2017-07-18",12.4
"521","2017-07-19",12.4
"522","2017-07-20",12.5
"523","2017-07-21",11.4
"524","2017-07-24",12.2
"525","2017-07-25",12.3
"526","2017-07-26",12.3
"527","2017-07-27",12.7
"528","2017-07-28",12.8
"529","2017-07-31",12.1
"530","2017-08-01",12.6
"531","2017-08-02",12.3
"532","2017-08-03",12.3
"533","2017-08-04",12.66
"534","2017-08-07",13
"535","2017-08-08",12.7
"536","2017-08-09",12.3
"537","2017-08-10",12
"538","2017-08-11",12.15
"539","2017-08-14",11.9
"540","2017-08-15",11.9
"541","2017-08-16",11.9
"542","2017-08-17",12.1
"543","2017-08-18",12.4
"544","2017-08-21",12.3
"545","2017-08-22",12.1
"546","2017-08-23",12.2
"547","2017-08-24",12.3
"548","2017-08-25",13.7
"549","2017-08-28",13.1
"550","2017-08-29",13.8
"551","2017-08-30",13.6
"552","2017-08-31",13.7
"553","2017-09-01",14
"554","2017-09-05",13.59
"555","2017-09-06",15
"556","2017-09-07",14.5
"557","2017-09-08",14.29
"558","2017-09-11",14.5
"559","2017-09-12",14.5
"560","2017-09-13",14.5
"561","2017-09-14",16.799999
"562","2017-09-15",16.9
"563","2017-09-18",16
"564","2017-09-19",16.6
"565","2017-09-20",18.299999
"566","2017-09-21",17.9
"567","2017-09-22",18.200001
"568","2017-09-25",18.299999
"569","2017-09-26",17.6
"570","2017-09-27",18.299999
"571","2017-09-28",22.299999
"572","2017-09-29",21.200001
"573","2017-10-02",26.4
"574","2017-10-03",28.299999
"575","2017-10-04",30.299999
"576","2017-10-05",28.4
"577","2017-10-06",24.9
"578","2017-10-09",25.5
"579","2017-10-10",22.5
"580","2017-10-11",25.6
"581","2017-10-12",24.700001
"582","2017-10-13",24.1
"583","2017-10-16",23.6
"584","2017-10-17",22.9
"585","2017-10-18",23.700001
"586","2017-10-19",23.700001
"587","2017-10-20",23.1
"588","2017-10-23",22.5
"589","2017-10-24",21.700001
"590","2017-10-25",21.299999
"591","2017-10-26",20.799999
"592","2017-10-27",21.200001
"593","2017-10-30",20.799999
"594","2017-10-31",20.4
"595","2017-11-01",19.6
"596","2017-11-02",18.4
"597","2017-11-03",19.9
"598","2017-11-06",19.799999
"599","2017-11-07",18.200001
"600","2017-11-08",18.200001
"601","2017-11-09",18.799999
"602","2017-11-10",18.200001
"603","2017-11-13",17
"604","2017-11-14",16
"605","2017-11-15",16.299999
"606","2017-11-16",16.5
"607","2017-11-17",16.200001
"608","2017-11-20",17.1
"609","2017-11-21",17.4
"610","2017-11-22",17.9
"611","2017-11-24",18.5
"612","2017-11-27",18.5
"613","2017-11-28",17.799999
"614","2017-11-29",17.799999
"615","2017-11-30",17.700001
"616","2017-12-01",17.5
"617","2017-12-04",16.799999
"618","2017-12-05",17.200001
"619","2017-12-06",17.1
"620","2017-12-07",17.6
"621","2017-12-08",17.9
"622","2017-12-11",17.4
"623","2017-12-12",17
"624","2017-12-13",17.4
"625","2017-12-14",17.200001
"626","2017-12-15",16.5
"627","2017-12-18",16.200001
"628","2017-12-19",16.700001
"629","2017-12-20",16.5
"630","2017-12-21",16.6
"631","2017-12-22",16.6
"632","2017-12-26",15.7
"633","2017-12-27",15.4
"634","2017-12-28",14.9
"635","2017-12-29",14.9
"636","2018-01-02",15.2
"637","2018-01-03",15.7
"638","2018-01-04",16.1
"639","2018-01-05",15.7
"640","2018-01-08",15.5
"641","2018-01-09",15.5
"642","2018-01-10",15.5
"643","2018-01-11",15.6
"644","2018-01-12",15.4
"645","2018-01-16",14.9
"646","2018-01-17",15
"647","2018-01-18",15.3
"648","2018-01-19",15.3
"649","2018-01-22",15.5
"650","2018-01-23",15.5
"651","2018-01-24",15
"652","2018-01-25",15
"653","2018-01-26",15
"654","2018-01-29",15.1
"655","2018-01-30",14.8
"656","2018-01-31",14.9
"657","2018-02-01",14.7
"658","2018-02-02",14.2
"659","2018-02-05",13.4
"660","2018-02-06",13.1
"661","2018-02-07",13.1
"662","2018-02-08",12.8
"663","2018-02-09",12.3
"664","2018-02-12",12.5
"665","2018-02-13",15.6
"666","2018-02-14",13.9
"667","2018-02-15",13.9
"668","2018-02-16",16
"669","2018-02-20",15.6
"670","2018-02-21",15.4
"671","2018-02-22",16.75
"672","2018-02-23",17.4
"673","2018-02-26",17.5
"674","2018-02-27",17
"675","2018-02-28",17.200001
"676","2018-03-01",19.9
"677","2018-03-02",19.5
"678","2018-03-05",19.6
"679","2018-03-06",20.299999
"680","2018-03-07",20.4
"681","2018-03-08",20.299999
"682","2018-03-09",20.5
"683","2018-03-12",20.5
"684","2018-03-13",19.799999
"685","2018-03-14",19.200001
"686","2018-03-15",19.4
"687","2018-03-16",19.6
"688","2018-03-19",19.4
"689","2018-03-20",20
"690","2018-03-21",20.5
"691","2018-03-22",20.299999
"692","2018-03-23",19.200001
"693","2018-03-26",19.5
"694","2018-03-27",18.6
"695","2018-03-28",18
"696","2018-03-29",18.1
"697","2018-04-02",17.6
"698","2018-04-03",17.6
"699","2018-04-04",18
"700","2018-04-05",17.6
"701","2018-04-06",17.700001
"702","2018-04-09",17.6
"703","2018-04-10",18.200001
"704","2018-04-11",17.9
"705","2018-04-12",18.5
"706","2018-04-13",18.200001
"707","2018-04-16",17.9
"708","2018-04-17",17.799999
"709","2018-04-18",18.1
"710","2018-04-19",17.200001
"711","2018-04-20",16.6
"712","2018-04-23",16.5
"713","2018-04-24",16.4
"714","2018-04-25",16.1
"715","2018-04-26",16.1
"716","2018-04-27",16.5
"717","2018-04-30",16.200001
"718","2018-05-01",16
"719","2018-05-02",16
"720","2018-05-03",16
"721","2018-05-04",16.299999
"722","2018-05-07",17
"723","2018-05-08",16.700001
"724","2018-05-09",17.9
"725","2018-05-10",16.299999
"726","2018-05-11",16.299999
"727","2018-05-14",16.4
"728","2018-05-15",16
"729","2018-05-16",16
"730","2018-05-17",15.9
"731","2018-05-18",16.200001
"732","2018-05-21",16.299999
"733","2018-05-22",15.9
"734","2018-05-23",15.8
"735","2018-05-24",16.059999
"736","2018-05-25",15.9
"737","2018-05-29",16.4
"738","2018-05-30",16.799999
"739","2018-05-31",17.4
"740","2018-06-01",17.299999
"741","2018-06-04",17.200001
"742","2018-06-05",15.8
"743","2018-06-06",15.6
"744","2018-06-07",14.8
"745","2018-06-08",14.8
"746","2018-06-11",14.8
"747","2018-06-12",14.4
"748","2018-06-13",13.5
"749","2018-06-14",13.8
"750","2018-06-15",13.4
"751","2018-06-18",10.6
"752","2018-06-19",10.2
"753","2018-06-20",8.7
"754","2018-06-21",8.7
"755","2018-06-22",9.1
"756","2018-06-25",9.5
"757","2018-06-26",9.4
"758","2018-06-27",9.29
"759","2018-06-28",9.2
"760","2018-06-29",9.59
"761","2018-07-02",8.9
"762","2018-07-03",9.1
"763","2018-07-05",8.74
"764","2018-07-06",8.5
"765","2018-07-09",8.79
"766","2018-07-10",8.55
"767","2018-07-11",8.2
"768","2018-07-12",8.79
"769","2018-07-13",8.5
"770","2018-07-16",8.2
"771","2018-07-17",7.88
"772","2018-07-18",7.74
"773","2018-07-19",7.52
"774","2018-07-20",7.46
"775","2018-07-23",7.27
"776","2018-07-24",6.68
"777","2018-07-25",7
"778","2018-07-26",7.42
"779","2018-07-27",6.95
"780","2018-07-30",6.7
"781","2018-07-31",6.9
"782","2018-08-01",6.45
"783","2018-08-02",6.2
"784","2018-08-03",6.3
"785","2018-08-06",6.3
"786","2018-08-07",6.45
"787","2018-08-08",7.04
"788","2018-08-09",6.94
"789","2018-08-10",6.72
"790","2018-08-13",6.53
"791","2018-08-14",6.52
"792","2018-08-15",6.52
"793","2018-08-16",6.52
"794","2018-08-17",6.5
"795","2018-08-20",6.4
"796","2018-08-21",6.45
"797","2018-08-22",6.56
"798","2018-08-23",7.03
"799","2018-08-24",7.12
"800","2018-08-27",7.23
"801","2018-08-28",7.2
"802","2018-08-29",7.76
"803","2018-08-30",7.97
"804","2018-08-31",7.1
"805","2018-09-04",7.2
"806","2018-09-05",7.58
"807","2018-09-06",7.42
"808","2018-09-07",7.07
"809","2018-09-10",7.4
"810","2018-09-11",7.79
"811","2018-09-12",8
"812","2018-09-13",8.21
"813","2018-09-14",7.61
"814","2018-09-17",7.61
"815","2018-09-18",7.7
"816","2018-09-19",8.14
"817","2018-09-20",8.3
"818","2018-09-21",8.44
"819","2018-09-24",8.5
"820","2018-09-25",8.72
"821","2018-09-26",8.24
"822","2018-09-27",8.23
"823","2018-09-28",8
"824","2018-10-01",8.37
"825","2018-10-02",8.5
"826","2018-10-03",7.77
"827","2018-10-04",7.59
"828","2018-10-05",7.4
"829","2018-10-08",7.7
"830","2018-10-09",7.6
"831","2018-10-10",7.26
"832","2018-10-11",7.24
"833","2018-10-12",7.2
"834","2018-10-15",6.76
"835","2018-10-16",6.62
"836","2018-10-17",6.38
"837","2018-10-18",6.92
"838","2018-10-19",7
"839","2018-10-22",6.8
"840","2018-10-23",6.7
"841","2018-10-24",6.8
"842","2018-10-25",6.49
"843","2018-10-26",6.5
"844","2018-10-29",6.35
"845","2018-10-30",6.31
"846","2018-10-31",6.43
"847","2018-11-01",6.85
"848","2018-11-02",6.6
"849","2018-11-05",6.6
"850","2018-11-06",6.73
"851","2018-11-07",6.8
"852","2018-11-08",7
"853","2018-11-09",6.9
"854","2018-11-12",6.45
"855","2018-11-13",6.58
"856","2018-11-14",6.4
"857","2018-11-15",6.42
"858","2018-11-16",6.24
"859","2018-11-19",6.01
"860","2018-11-20",5.8
"861","2018-11-21",5.88
"862","2018-11-23",5.7
"863","2018-11-26",5.8
"864","2018-11-27",6
"865","2018-11-28",6.27
"866","2018-11-29",6.59
"867","2018-11-30",6.23
"868","2018-12-03",6.5
"869","2018-12-04",6.25
"870","2018-12-06",5.95
"871","2018-12-07",6
"872","2018-12-10",6
"873","2018-12-11",6.15
"874","2018-12-12",6.11
"875","2018-12-13",6.25
"876","2018-12-14",5.92
"877","2018-12-17",5.3
"878","2018-12-18",5.34
"879","2018-12-19",5.2
"880","2018-12-20",5.01
"881","2018-12-21",4.5
"882","2018-12-24",4.17
"883","2018-12-26",3.97
"884","2018-12-27",4
"885","2018-12-28",4.08
"886","2018-12-31",4.37
"887","2019-01-02",4.43
"888","2019-01-03",4.6
"889","2019-01-04",4.97
"890","2019-01-07",5.11
"891","2019-01-08",4.98
"892","2019-01-09",5.22
"893","2019-01-10",5.41
"894","2019-01-11",5.36
"895","2019-01-14",5.41
"896","2019-01-15",5.5
"897","2019-01-16",6.24
"898","2019-01-17",6.69
"899","2019-01-18",6.62
"900","2019-01-22",6.25
"901","2019-01-23",5.93
"902","2019-01-24",6.08
"903","2019-01-25",6.18
"904","2019-01-28",5.82
"905","2019-01-29",5.88
"906","2019-01-30",6.16
"907","2019-01-31",6.37
"908","2019-02-01",6.16
"909","2019-02-04",6.15
"910","2019-02-05",6.05
"911","2019-02-06",4.62
"912","2019-02-07",4.5
"913","2019-02-08",4.35
"914","2019-02-11",4.46
"915","2019-02-12",4.45
"916","2019-02-13",4.39
"917","2019-02-14",4.43
"918","2019-02-15",4.28
"919","2019-02-19",4.55
"920","2019-02-20",4.56
"921","2019-02-21",4.8
"922","2019-02-22",4.9
"923","2019-02-25",4.96
"924","2019-02-26",4.97
"925","2019-02-27",4.93
"926","2019-02-28",4.82
"927","2019-03-01",4.9
"928","2019-03-04",4.97
"929","2019-03-05",4.86
"930","2019-03-06",4.82
"931","2019-03-07",5.02
"932","2019-03-08",5.41
"933","2019-03-11",5.61
"934","2019-03-12",5.64
"935","2019-03-13",5.6
"936","2019-03-14",5.8
"937","2019-03-15",6.71
"938","2019-03-18",7.35
"939","2019-03-19",7.11
"940","2019-03-20",7.45
"941","2019-03-21",7.46
"942","2019-03-22",7.3
"943","2019-03-25",7.25
"944","2019-03-26",7.13
"945","2019-03-27",7.29
"946","2019-03-28",7.56
"947","2019-03-29",7.92
"948","2019-04-01",7.68
"949","2019-04-02",7.74
"950","2019-04-03",8.12
"951","2019-04-04",8.37
"952","2019-04-05",8.54
"953","2019-04-08",8.85
"954","2019-04-09",8.71
"955","2019-04-10",9.64
"956","2019-04-11",8.99
"957","2019-04-12",9.01
"958","2019-04-15",8.51
"959","2019-04-16",8.32
"960","2019-04-17",8.2
"961","2019-04-18",8.1
"962","2019-04-22",8.28
"963","2019-04-23",8.18
"964","2019-04-24",8.12
"965","2019-04-25",7.86
"966","2019-04-26",7.88
"967","2019-04-29",7.82
"968","2019-04-30",7.51
"969","2019-05-01",7.58
"970","2019-05-02",7.55
"971","2019-05-03",7.77
"972","2019-05-06",7.9
"973","2019-05-07",7.69
"974","2019-05-08",7.68
"975","2019-05-09",7.67
"976","2019-05-10",7.51
"977","2019-05-13",7.54
"978","2019-05-14",7.91
"979","2019-05-15",8.5
"980","2019-05-16",8.25
"981","2019-05-17",7.96
"982","2019-05-20",7.77
"983","2019-05-21",8.22
"984","2019-05-22",8.01
"985","2019-05-23",7.39
"986","2019-05-24",7.29
"987","2019-05-28",6.91
