"","date","BP"
"138","2007-07-20",73.870003
"139","2007-07-23",74.419998
"140","2007-07-24",72.300003
"141","2007-07-25",72.589996
"142","2007-07-26",70.900002
"143","2007-07-27",69.449997
"144","2007-07-30",69.910004
"145","2007-07-31",69.400002
"146","2007-08-01",69.699997
"147","2007-08-02",68.980003
"148","2007-08-03",66.5
"149","2007-08-06",67.540001
"150","2007-08-07",68.019997
"151","2007-08-08",68.099998
"152","2007-08-09",65.639999
"153","2007-08-10",65.230003
"154","2007-08-13",65.470001
"155","2007-08-14",64.620003
"156","2007-08-15",63.689999
"157","2007-08-16",63
"158","2007-08-17",64.580002
"159","2007-08-20",64.599998
"160","2007-08-21",64.050003
"161","2007-08-22",65.269997
"162","2007-08-23",65.879997
"163","2007-08-24",67.040001
"164","2007-08-27",66.709999
"165","2007-08-28",64.82
"166","2007-08-29",66.25
"167","2007-08-30",66.410004
"168","2007-08-31",67.360001
"169","2007-09-04",68.129997
"170","2007-09-05",68.019997
"171","2007-09-06",68.360001
"172","2007-09-07",68.209999
"173","2007-09-10",68.339996
"174","2007-09-11",69.18
"175","2007-09-12",69.419998
"176","2007-09-13",69.550003
"177","2007-09-14",68.800003
"178","2007-09-17",68.32
"179","2007-09-18",69.949997
"180","2007-09-19",70.529999
"181","2007-09-20",71.050003
"182","2007-09-21",71.410004
"183","2007-09-24",71.239998
"184","2007-09-25",69.330002
"185","2007-09-26",68.599998
"186","2007-09-27",68.940002
"187","2007-09-28",69.349998
"188","2007-10-01",69.610001
"189","2007-10-02",68.739998
"190","2007-10-03",67.620003
"191","2007-10-04",69.199997
"192","2007-10-05",70.209999
"193","2007-10-08",69.660004
"194","2007-10-09",71.18
"195","2007-10-10",71.349998
"196","2007-10-11",71.82
"197","2007-10-12",75.43
"198","2007-10-15",75.919998
"199","2007-10-16",76.309998
"200","2007-10-17",75.650002
"201","2007-10-18",76.010002
"202","2007-10-19",74.849998
"203","2007-10-22",73.879997
"204","2007-10-23",75.440002
"205","2007-10-24",75.57
"206","2007-10-25",75.860001
"207","2007-10-26",77.779999
"208","2007-10-29",78.199997
"209","2007-10-30",76.629997
"210","2007-10-31",77.989998
"211","2007-11-01",76.400002
"212","2007-11-02",78.389999
"213","2007-11-05",78.790001
"214","2007-11-06",79.699997
"215","2007-11-07",77.650002
"216","2007-11-08",76.900002
"217","2007-11-09",75.129997
"218","2007-11-12",72.110001
"219","2007-11-13",73.650002
"220","2007-11-14",73.459999
"221","2007-11-15",71.339996
"222","2007-11-16",72.449997
"223","2007-11-19",70.309998
"224","2007-11-20",71.809998
"225","2007-11-21",71.110001
"226","2007-11-23",71.309998
"227","2007-11-26",70.5
"228","2007-11-27",70.779999
"229","2007-11-28",72.489998
"230","2007-11-29",72.32
"231","2007-11-30",72.739998
"232","2007-12-03",73.339996
"233","2007-12-04",72.349998
"234","2007-12-05",73.68
"235","2007-12-06",74.709999
"236","2007-12-07",75.410004
"237","2007-12-10",75.389999
"238","2007-12-11",74.5
"239","2007-12-12",76.099998
"240","2007-12-13",75.120003
"241","2007-12-14",74.18
"242","2007-12-17",73.269997
"243","2007-12-18",73.410004
"244","2007-12-19",72.529999
"245","2007-12-20",72.639999
"246","2007-12-21",73.379997
"247","2007-12-24",73.440002
"248","2007-12-26",73.660004
"249","2007-12-27",74.029999
"250","2007-12-28",73.949997
"251","2007-12-31",73.169998
"252","2008-01-02",73.360001
"253","2008-01-03",74.760002
"254","2008-01-04",73.669998
"255","2008-01-07",74.989998
"256","2008-01-08",73.790001
"257","2008-01-09",71.790001
"258","2008-01-10",71.470001
"259","2008-01-11",70.150002
"260","2008-01-14",70.230003
"261","2008-01-15",67.360001
"262","2008-01-16",65.919998
"263","2008-01-17",64.449997
"264","2008-01-18",65.019997
"265","2008-01-22",62.48
"266","2008-01-23",61.380001
"267","2008-01-24",63.549999
"268","2008-01-25",63.27
"269","2008-01-28",63.490002
"270","2008-01-29",63.650002
"271","2008-01-30",62.490002
"272","2008-01-31",63.950001
"273","2008-02-01",64.25
"274","2008-02-04",64.410004
"275","2008-02-05",63.48
"276","2008-02-06",63.709999
"277","2008-02-07",63.040001
"278","2008-02-08",64.300003
"279","2008-02-11",64.800003
"280","2008-02-12",65.559998
"281","2008-02-13",66.760002
"282","2008-02-14",66.43
"283","2008-02-15",65.68
"284","2008-02-19",66.989998
"285","2008-02-20",66.059998
"286","2008-02-21",64.419998
"287","2008-02-22",65.550003
"288","2008-02-25",66.790001
"289","2008-02-26",67.379997
"290","2008-02-27",66.449997
"291","2008-02-28",66.160004
"292","2008-02-29",64.870003
"293","2008-03-03",64.629997
"294","2008-03-04",64.099998
"295","2008-03-05",65.75
"296","2008-03-06",63.759998
"297","2008-03-07",63.860001
"298","2008-03-10",64.510002
"299","2008-03-11",65.779999
"300","2008-03-12",65.919998
"301","2008-03-13",65.510002
"302","2008-03-14",64.230003
"303","2008-03-17",62.029999
"304","2008-03-18",63.310001
"305","2008-03-19",60.07
"306","2008-03-20",59.889999
"307","2008-03-24",60.669998
"308","2008-03-25",61.75
"309","2008-03-26",61.959999
"310","2008-03-27",60.66
"311","2008-03-28",59.919998
"312","2008-03-31",60.650002
"313","2008-04-01",61.389999
"314","2008-04-02",62.360001
"315","2008-04-03",62.5
"316","2008-04-04",62.98
"317","2008-04-07",63.459999
"318","2008-04-08",63.849998
"319","2008-04-09",64.910004
"320","2008-04-10",64.940002
"321","2008-04-11",64.650002
"322","2008-04-14",65.610001
"323","2008-04-15",65.470001
"324","2008-04-16",67.290001
"325","2008-04-17",67.540001
"326","2008-04-18",68.199997
"327","2008-04-21",68.419998
"328","2008-04-22",68.830002
"329","2008-04-23",69.160004
"330","2008-04-24",67.809998
"331","2008-04-25",69.18
"332","2008-04-28",68.980003
"333","2008-04-29",72.18
"334","2008-04-30",72.790001
"335","2008-05-01",71.910004
"336","2008-05-02",72.220001
"337","2008-05-05",72.470001
"338","2008-05-06",72.839996
"339","2008-05-07",72.129997
"340","2008-05-08",72.699997
"341","2008-05-09",72.099998
"342","2008-05-12",73
"343","2008-05-13",72.440002
"344","2008-05-14",72.029999
"345","2008-05-15",73.260002
"346","2008-05-16",74.779999
"347","2008-05-19",74.809998
"348","2008-05-20",74.93
"349","2008-05-21",76.019997
"350","2008-05-22",76.120003
"351","2008-05-23",75.07
"352","2008-05-27",73.559998
"353","2008-05-28",72.709999
"354","2008-05-29",72.050003
"355","2008-05-30",72.510002
"356","2008-06-02",71.019997
"357","2008-06-03",70.199997
"358","2008-06-04",67.5
"359","2008-06-05",69.410004
"360","2008-06-06",68.889999
"361","2008-06-09",70.599998
"362","2008-06-10",68.5
"363","2008-06-11",69.879997
"364","2008-06-12",69.129997
"365","2008-06-13",68.400002
"366","2008-06-16",68.879997
"367","2008-06-17",69.699997
"368","2008-06-18",68.57
"369","2008-06-19",67.419998
"370","2008-06-20",67.349998
"371","2008-06-23",68.07
"372","2008-06-24",67.269997
"373","2008-06-25",68.830002
"374","2008-06-26",67.949997
"375","2008-06-27",67.779999
"376","2008-06-30",69.57
"377","2008-07-01",68.169998
"378","2008-07-02",65.540001
"379","2008-07-03",66.339996
"380","2008-07-07",66.449997
"381","2008-07-08",65.870003
"382","2008-07-09",64.449997
"383","2008-07-10",64.900002
"384","2008-07-11",64.529999
"385","2008-07-14",64.32
"386","2008-07-15",62.310001
"387","2008-07-16",61.619999
"388","2008-07-17",61.509998
"389","2008-07-18",62.400002
"390","2008-07-21",62.990002
"391","2008-07-22",62.959999
"392","2008-07-23",61.959999
"393","2008-07-24",60.919998
"394","2008-07-25",61.57
"395","2008-07-28",61.799999
"396","2008-07-29",60.240002
"397","2008-07-30",62.09
"398","2008-07-31",61.439999
"399","2008-08-01",61.200001
"400","2008-08-04",60.200001
"401","2008-08-05",60.23
"402","2008-08-06",61.59
"403","2008-08-07",61.34
"404","2008-08-08",60.02
"405","2008-08-11",60.240002
"406","2008-08-12",60.970001
"407","2008-08-13",59.57
"408","2008-08-14",58.830002
"409","2008-08-15",57.52
"410","2008-08-18",57.52
"411","2008-08-19",57.439999
"412","2008-08-20",57.450001
"413","2008-08-21",58.400002
"414","2008-08-22",57.139999
"415","2008-08-25",56.799999
"416","2008-08-26",56.900002
"417","2008-08-27",58.18
"418","2008-08-28",57.630001
"419","2008-08-29",57.630001
"420","2008-09-02",54.009998
"421","2008-09-03",54.439999
"422","2008-09-04",54.259998
"423","2008-09-05",54.029999
"424","2008-09-08",54.389999
"425","2008-09-09",52.400002
"426","2008-09-10",53.490002
"427","2008-09-11",53.419998
"428","2008-09-12",54.790001
"429","2008-09-15",51.93
"430","2008-09-16",52.32
"431","2008-09-17",51.41
"432","2008-09-18",51.459999
"433","2008-09-19",54.549999
"434","2008-09-22",55.16
"435","2008-09-23",54.099998
"436","2008-09-24",53.540001
"437","2008-09-25",55.34
"438","2008-09-26",54.549999
"439","2008-09-29",49.139999
"440","2008-09-30",50.169998
"441","2008-10-01",50.119999
"442","2008-10-02",47.040001
"443","2008-10-03",47.75
"444","2008-10-06",45.650002
"445","2008-10-07",44.419998
"446","2008-10-08",44.700001
"447","2008-10-09",40.700001
"448","2008-10-10",40.549999
"449","2008-10-13",46.5
"450","2008-10-14",46.709999
"451","2008-10-15",41.360001
"452","2008-10-16",44.439999
"453","2008-10-17",44.299999
"454","2008-10-20",50.93
"455","2008-10-21",47.27
"456","2008-10-22",43.25
"457","2008-10-23",45.060001
"458","2008-10-24",42.59
"459","2008-10-27",40.150002
"460","2008-10-28",46.52
"461","2008-10-29",49.200001
"462","2008-10-30",49.580002
"463","2008-10-31",49.700001
"464","2008-11-03",48.470001
"465","2008-11-04",51.259998
"466","2008-11-05",48.950001
"467","2008-11-06",46.98
"468","2008-11-07",49.490002
"469","2008-11-10",48.77
"470","2008-11-11",47.07
"471","2008-11-12",42.130001
"472","2008-11-13",44.610001
"473","2008-11-14",43.900002
"474","2008-11-17",43.790001
"475","2008-11-18",45.509998
"476","2008-11-19",43.380001
"477","2008-11-20",39.560001
"478","2008-11-21",43.34
"479","2008-11-24",46.139999
"480","2008-11-25",47.400002
"481","2008-11-26",48.369999
"482","2008-11-28",48.689999
"483","2008-12-01",43.57
"484","2008-12-02",45.880001
"485","2008-12-03",45.330002
"486","2008-12-04",43.330002
"487","2008-12-05",43.52
"488","2008-12-08",45.970001
"489","2008-12-09",45.82
"490","2008-12-10",46.169998
"491","2008-12-11",47.139999
"492","2008-12-12",47.040001
"493","2008-12-15",47.75
"494","2008-12-16",49.34
"495","2008-12-17",49.59
"496","2008-12-18",46.450001
"497","2008-12-19",45.130001
"498","2008-12-22",44.900002
"499","2008-12-23",44.77
"500","2008-12-24",44.169998
"501","2008-12-26",44.450001
"502","2008-12-29",45.32
"503","2008-12-30",45.82
"504","2008-12-31",46.740002
"505","2009-01-02",48.450001
"506","2009-01-05",49.029999
"507","2009-01-06",49.049999
"508","2009-01-07",47.459999
"509","2009-01-08",48.810001
"510","2009-01-09",47.130001
"511","2009-01-12",45.700001
"512","2009-01-13",45.220001
"513","2009-01-14",43.189999
"514","2009-01-15",43.5
"515","2009-01-16",44.209999
"516","2009-01-20",41.27
"517","2009-01-21",42.09
"518","2009-01-22",41.439999
"519","2009-01-23",40.779999
"520","2009-01-26",42.700001
"521","2009-01-27",43.060001
"522","2009-01-28",43.450001
"523","2009-01-29",42.439999
"524","2009-01-30",42.470001
"525","2009-02-02",41.57
"526","2009-02-03",42.290001
"527","2009-02-04",42.990002
"528","2009-02-05",44.25
"529","2009-02-06",45.540001
"530","2009-02-09",45.459999
"531","2009-02-10",43.470001
"532","2009-02-11",43.630001
"533","2009-02-12",44.34
"534","2009-02-13",43.849998
"535","2009-02-17",42.02
"536","2009-02-18",40.720001
"537","2009-02-19",41.049999
"538","2009-02-20",40.099998
"539","2009-02-23",38.650002
"540","2009-02-24",40.07
"541","2009-02-25",39.93
"542","2009-02-26",39
"543","2009-02-27",38.360001
"544","2009-03-02",35.150002
"545","2009-03-03",34.139999
"546","2009-03-04",35.82
"547","2009-03-05",34.540001
"548","2009-03-06",35.32
"549","2009-03-09",36.18
"550","2009-03-10",37.23
"551","2009-03-11",37.209999
"552","2009-03-12",38.240002
"553","2009-03-13",38.290001
"554","2009-03-16",38.419998
"555","2009-03-17",39.349998
"556","2009-03-18",39.950001
"557","2009-03-19",40.209999
"558","2009-03-20",39.400002
"559","2009-03-23",41.900002
"560","2009-03-24",41.290001
"561","2009-03-25",41.450001
"562","2009-03-26",41.720001
"563","2009-03-27",40.91
"564","2009-03-30",39.43
"565","2009-03-31",40.099998
"566","2009-04-01",40.419998
"567","2009-04-02",41.639999
"568","2009-04-03",41.330002
"569","2009-04-06",40.709999
"570","2009-04-07",39.639999
"571","2009-04-08",39.599998
"572","2009-04-09",40.009998
"573","2009-04-13",39.919998
"574","2009-04-14",39.189999
"575","2009-04-15",39.330002
"576","2009-04-16",40.009998
"577","2009-04-17",40.130001
"578","2009-04-20",38.900002
"579","2009-04-21",39.77
"580","2009-04-22",39.110001
"581","2009-04-23",40.849998
"582","2009-04-24",42.060001
"583","2009-04-27",41.919998
"584","2009-04-28",42.619999
"585","2009-04-29",43.110001
"586","2009-04-30",42.459999
"587","2009-05-01",43.869999
"588","2009-05-04",45.02
"589","2009-05-05",44.84
"590","2009-05-06",46.130001
"591","2009-05-07",46.169998
"592","2009-05-08",48.34
"593","2009-05-11",47
"594","2009-05-12",47.939999
"595","2009-05-13",46.040001
"596","2009-05-14",46.220001
"597","2009-05-15",45.619999
"598","2009-05-18",47.259998
"599","2009-05-19",47.099998
"600","2009-05-20",47.779999
"601","2009-05-21",47.41
"602","2009-05-22",47.599998
"603","2009-05-26",48.549999
"604","2009-05-27",48.080002
"605","2009-05-28",48.82
"606","2009-05-29",49.5
"607","2009-06-01",51.880001
"608","2009-06-02",52.32
"609","2009-06-03",50.75
"610","2009-06-04",50.91
"611","2009-06-05",50.360001
"612","2009-06-08",51.349998
"613","2009-06-09",51.959999
"614","2009-06-10",52.16
"615","2009-06-11",52.209999
"616","2009-06-12",51.200001
"617","2009-06-15",49.849998
"618","2009-06-16",49.299999
"619","2009-06-17",48.400002
"620","2009-06-18",47.720001
"621","2009-06-19",48.830002
"622","2009-06-22",46.849998
"623","2009-06-23",47.110001
"624","2009-06-24",46.970001
"625","2009-06-25",47.43
"626","2009-06-26",47.240002
"627","2009-06-29",47.959999
"628","2009-06-30",47.68
"629","2009-07-01",47.970001
"630","2009-07-02",47.060001
"631","2009-07-06",45.93
"632","2009-07-07",45.330002
"633","2009-07-08",45.310001
"634","2009-07-09",45.540001
"635","2009-07-10",45.220001
"636","2009-07-13",46.200001
"637","2009-07-14",46.400002
"638","2009-07-15",48.330002
"639","2009-07-16",48.939999
"640","2009-07-17",48.720001
"641","2009-07-20",50.150002
"642","2009-07-21",49.950001
"643","2009-07-22",49.66
"644","2009-07-23",50.700001
"645","2009-07-24",50.650002
"646","2009-07-27",51.34
"647","2009-07-28",50
"648","2009-07-29",49.669998
"649","2009-07-30",49.869999
"650","2009-07-31",50.040001
"651","2009-08-03",52.049999
"652","2009-08-04",51.720001
"653","2009-08-05",51.549999
"654","2009-08-06",50.509998
"655","2009-08-07",51.110001
"656","2009-08-10",51.200001
"657","2009-08-11",50.830002
"658","2009-08-12",50.299999
"659","2009-08-13",50.68
"660","2009-08-14",50.43
"661","2009-08-17",49.18
"662","2009-08-18",50.060001
"663","2009-08-19",50.639999
"664","2009-08-20",51.150002
"665","2009-08-21",52.25
"666","2009-08-24",51.880001
"667","2009-08-25",51.93
"668","2009-08-26",51.369999
"669","2009-08-27",51.880001
"670","2009-08-28",51.98
"671","2009-08-31",51.450001
"672","2009-09-01",50.470001
"673","2009-09-02",52.529999
"674","2009-09-03",52.799999
"675","2009-09-04",53.189999
"676","2009-09-08",54.16
"677","2009-09-09",54.950001
"678","2009-09-10",55.040001
"679","2009-09-11",54.580002
"680","2009-09-14",54.290001
"681","2009-09-15",54.119999
"682","2009-09-16",54.650002
"683","2009-09-17",54.799999
"684","2009-09-18",54.790001
"685","2009-09-21",54.41
"686","2009-09-22",55.389999
"687","2009-09-23",54.240002
"688","2009-09-24",53.189999
"689","2009-09-25",52.919998
"690","2009-09-28",53.560001
"691","2009-09-29",53.610001
"692","2009-09-30",53.23
"693","2009-10-01",51.779999
"694","2009-10-02",50.73
"695","2009-10-05",51.439999
"696","2009-10-06",52.5
"697","2009-10-07",52.23
"698","2009-10-08",52.759998
"699","2009-10-09",52.27
"700","2009-10-12",52.639999
"701","2009-10-13",52.68
"702","2009-10-14",53.66
"703","2009-10-15",54.759998
"704","2009-10-16",55.009998
"705","2009-10-19",56.400002
"706","2009-10-20",56.18
"707","2009-10-21",56.419998
"708","2009-10-22",56.639999
"709","2009-10-23",55.419998
"710","2009-10-26",55.48
"711","2009-10-27",57.82
"712","2009-10-28",56.82
"713","2009-10-29",58.299999
"714","2009-10-30",56.619999
"715","2009-11-02",57.27
"716","2009-11-03",57.549999
"717","2009-11-04",57.580002
"718","2009-11-05",58.529999
"719","2009-11-06",58.43
"720","2009-11-09",59.93
"721","2009-11-10",59.130001
"722","2009-11-11",58.330002
"723","2009-11-12",57.27
"724","2009-11-13",58.349998
"725","2009-11-16",59.259998
"726","2009-11-17",59.5
"727","2009-11-18",59.240002
"728","2009-11-19",58.630001
"729","2009-11-20",57.830002
"730","2009-11-23",58.639999
"731","2009-11-24",58.720001
"732","2009-11-25",59.220001
"733","2009-11-27",58.110001
"734","2009-11-30",57.18
"735","2009-12-01",58.580002
"736","2009-12-02",58.639999
"737","2009-12-03",57.619999
"738","2009-12-04",57.860001
"739","2009-12-07",58.169998
"740","2009-12-08",57.040001
"741","2009-12-09",56.700001
"742","2009-12-10",56.389999
"743","2009-12-11",56.450001
"744","2009-12-14",56.77
"745","2009-12-15",56.43
"746","2009-12-16",57.040001
"747","2009-12-17",55.900002
"748","2009-12-18",56.18
"749","2009-12-21",57.240002
"750","2009-12-22",57.48
"751","2009-12-23",57.91
"752","2009-12-24",58.240002
"753","2009-12-28",58.630001
"754","2009-12-29",58.049999
"755","2009-12-30",58.16
"756","2009-12-31",57.970001
"757","2010-01-04",59.150002
"758","2010-01-05",59.57
"759","2010-01-06",59.880001
"760","2010-01-07",59.860001
"761","2010-01-08",60
"762","2010-01-11",61.889999
"763","2010-01-12",61.5
"764","2010-01-13",61.799999
"765","2010-01-14",61.73
"766","2010-01-15",61.639999
"767","2010-01-19",62.32
"768","2010-01-20",61.060001
"769","2010-01-21",59.57
"770","2010-01-22",57.869999
"771","2010-01-25",58.549999
"772","2010-01-26",58.490002
"773","2010-01-27",58.060001
"774","2010-01-28",57.330002
"775","2010-01-29",56.119999
"776","2010-02-01",57.23
"777","2010-02-02",55.459999
"778","2010-02-03",55.169998
"779","2010-02-04",53.48
"780","2010-02-05",53.18
"781","2010-02-08",52.43
"782","2010-02-09",53.610001
"783","2010-02-10",53.650002
"784","2010-02-11",54.799999
"785","2010-02-12",54.669998
"786","2010-02-16",55.950001
"787","2010-02-17",54.240002
"788","2010-02-18",54.740002
"789","2010-02-19",54.299999
"790","2010-02-22",54.25
"791","2010-02-23",53.220001
"792","2010-02-24",53.580002
"793","2010-02-25",52.889999
"794","2010-02-26",53.209999
"795","2010-03-01",53.98
"796","2010-03-02",54
"797","2010-03-03",54.860001
"798","2010-03-04",55.09
"799","2010-03-05",55.779999
"800","2010-03-08",56.169998
"801","2010-03-09",56.040001
"802","2010-03-10",56.189999
"803","2010-03-11",56.599998
"804","2010-03-12",56.860001
"805","2010-03-15",56.580002
"806","2010-03-16",57.18
"807","2010-03-17",58.150002
"808","2010-03-18",58.150002
"809","2010-03-19",57.689999
"810","2010-03-22",57.349998
"811","2010-03-23",57.950001
"812","2010-03-24",57.23
"813","2010-03-25",56.529999
"814","2010-03-26",56.689999
"815","2010-03-29",56.889999
"816","2010-03-30",56.830002
"817","2010-03-31",57.07
"818","2010-04-01",57.740002
"819","2010-04-05",58.509998
"820","2010-04-06",59.360001
"821","2010-04-07",58.779999
"822","2010-04-08",58.970001
"823","2010-04-09",59.459999
"824","2010-04-12",59.34
"825","2010-04-13",59.290001
"826","2010-04-14",60
"827","2010-04-15",60.57
"828","2010-04-16",59.880001
"829","2010-04-19",59.48
"830","2010-04-20",60.48
"831","2010-04-21",60.09
"832","2010-04-22",59.549999
"833","2010-04-23",59.880001
"834","2010-04-26",57.91
"835","2010-04-27",56.330002
"836","2010-04-28",57.34
"837","2010-04-29",52.560001
"838","2010-04-30",52.150002
"839","2010-05-03",50.189999
"840","2010-05-04",51.200001
"841","2010-05-05",50.990002
"842","2010-05-06",50.330002
"843","2010-05-07",49.060001
"844","2010-05-10",48.75
"845","2010-05-11",48.740002
"846","2010-05-12",48.5
"847","2010-05-13",48.099998
"848","2010-05-14",46.869999
"849","2010-05-17",46.57
"850","2010-05-18",45.380001
"851","2010-05-19",45.27
"852","2010-05-20",44.580002
"853","2010-05-21",43.860001
"854","2010-05-24",41.860001
"855","2010-05-25",42.560001
"856","2010-05-26",42.41
"857","2010-05-27",45.380001
"858","2010-05-28",42.950001
"859","2010-06-01",36.52
"860","2010-06-02",37.66
"861","2010-06-03",39.27
"862","2010-06-04",37.16
"863","2010-06-07",36.759998
"864","2010-06-08",34.68
"865","2010-06-09",29.200001
"866","2010-06-10",32.779999
"867","2010-06-11",33.970001
"868","2010-06-14",30.67
"869","2010-06-15",31.4
"870","2010-06-16",31.85
"871","2010-06-17",31.709999
"872","2010-06-18",31.76
"873","2010-06-21",30.33
"874","2010-06-22",29.68
"875","2010-06-23",29.67
"876","2010-06-24",28.74
"877","2010-06-25",27.02
"878","2010-06-28",27.049999
"879","2010-06-29",27.67
"880","2010-06-30",28.879999
"881","2010-07-01",29.389999
"882","2010-07-02",29.35
"883","2010-07-06",31.91
"884","2010-07-07",33.189999
"885","2010-07-08",33.740002
"886","2010-07-09",34.049999
"887","2010-07-12",36.759998
"888","2010-07-13",36.880001
"889","2010-07-14",36.18
"890","2010-07-15",38.919998
"891","2010-07-16",37.099998
"892","2010-07-19",35.75
"893","2010-07-20",35.200001
"894","2010-07-21",36.130001
"895","2010-07-22",36.23
"896","2010-07-23",36.860001
"897","2010-07-26",38.650002
"898","2010-07-27",38
"899","2010-07-28",37.709999
"900","2010-07-29",38.470001
"901","2010-07-30",38.470001
"902","2010-08-02",39.419998
"903","2010-08-03",40
"904","2010-08-04",39.389999
"905","2010-08-05",40.68
"906","2010-08-06",41.330002
"907","2010-08-09",40.860001
"908","2010-08-10",40.110001
"909","2010-08-11",38.790001
"910","2010-08-12",38.380001
"911","2010-08-13",38.93
"912","2010-08-16",38.400002
"913","2010-08-17",38.049999
"914","2010-08-18",37.299999
"915","2010-08-19",36.240002
"916","2010-08-20",36.400002
"917","2010-08-23",36.119999
"918","2010-08-24",34.919998
"919","2010-08-25",35.25
"920","2010-08-26",35.419998
"921","2010-08-27",35.560001
"922","2010-08-30",35.259998
"923","2010-08-31",34.830002
"924","2010-09-01",36.16
"925","2010-09-02",36.57
"926","2010-09-03",37.43
"927","2010-09-07",37.189999
"928","2010-09-08",38.369999
"929","2010-09-09",38.02
"930","2010-09-10",38.220001
"931","2010-09-13",38.349998
"932","2010-09-14",38.52
"933","2010-09-15",38.18
"934","2010-09-16",38.27
"935","2010-09-17",38.029999
"936","2010-09-20",38.68
"937","2010-09-21",38.59
"938","2010-09-22",38.09
"939","2010-09-23",38.130001
"940","2010-09-24",38.459999
"941","2010-09-27",38.709999
"942","2010-09-28",39.290001
"943","2010-09-29",40
"944","2010-09-30",41.169998
"945","2010-10-01",41.950001
"946","2010-10-04",40.82
"947","2010-10-05",41.330002
"948","2010-10-06",41.610001
"949","2010-10-07",41.52
"950","2010-10-08",41.919998
