"","date","ABR"
"103","2007-05-31",28.49
"104","2007-06-01",28.85
"105","2007-06-04",29.049999
"106","2007-06-05",28.43
"107","2007-06-06",28.690001
"108","2007-06-07",27.549999
"109","2007-06-08",27.700001
"110","2007-06-11",27.610001
"111","2007-06-12",27.139999
"112","2007-06-13",27.280001
"113","2007-06-14",27.200001
"114","2007-06-15",27.629999
"115","2007-06-18",27.549999
"116","2007-06-19",27.68
"117","2007-06-20",26.84
"118","2007-06-21",25.99
"119","2007-06-22",26.139999
"120","2007-06-25",25.76
"121","2007-06-26",25.889999
"122","2007-06-27",26.26
"123","2007-06-28",26.25
"124","2007-06-29",25.809999
"125","2007-07-02",26.4
"126","2007-07-03",26.25
"127","2007-07-05",26.059999
"128","2007-07-06",26.07
"129","2007-07-09",25.940001
"130","2007-07-10",25.25
"131","2007-07-11",24.950001
"132","2007-07-12",25.4
"133","2007-07-13",25.25
"134","2007-07-16",25.23
"135","2007-07-17",25.200001
"136","2007-07-18",24.959999
"137","2007-07-19",24.9
"138","2007-07-20",24.280001
"139","2007-07-23",24.02
"140","2007-07-24",23.459999
"141","2007-07-25",22.620001
"142","2007-07-26",22.08
"143","2007-07-27",21.76
"144","2007-07-30",21
"145","2007-07-31",19.75
"146","2007-08-01",18.52
"147","2007-08-02",19.82
"148","2007-08-03",19.190001
"149","2007-08-06",19.200001
"150","2007-08-07",18.83
"151","2007-08-08",19.860001
"152","2007-08-09",19.120001
"153","2007-08-10",18.469999
"154","2007-08-13",18.209999
"155","2007-08-14",17.440001
"156","2007-08-15",16.85
"157","2007-08-16",18.379999
"158","2007-08-17",19.07
"159","2007-08-20",19.110001
"160","2007-08-21",18.75
"161","2007-08-22",19.76
"162","2007-08-23",19.92
"163","2007-08-24",19.559999
"164","2007-08-27",19.48
"165","2007-08-28",18.610001
"166","2007-08-29",18.959999
"167","2007-08-30",19.049999
"168","2007-08-31",20.02
"169","2007-09-04",20.379999
"170","2007-09-05",19.639999
"171","2007-09-06",19.17
"172","2007-09-07",18.709999
"173","2007-09-10",18.139999
"174","2007-09-11",18.75
"175","2007-09-12",18.77
"176","2007-09-13",19.18
"177","2007-09-14",19.93
"178","2007-09-17",19.51
"179","2007-09-18",20.530001
"180","2007-09-19",21.360001
"181","2007-09-20",20.6
"182","2007-09-21",20
"183","2007-09-24",19.690001
"184","2007-09-25",19.26
"185","2007-09-26",19.290001
"186","2007-09-27",19.5
"187","2007-09-28",18.889999
"188","2007-10-01",20.07
"189","2007-10-02",20.639999
"190","2007-10-03",20.74
"191","2007-10-04",20.530001
"192","2007-10-05",20.290001
"193","2007-10-08",20.129999
"194","2007-10-09",19.9
"195","2007-10-10",20.07
"196","2007-10-11",19.76
"197","2007-10-12",19.08
"198","2007-10-15",18.610001
"199","2007-10-16",18.5
"200","2007-10-17",18.540001
"201","2007-10-18",18.129999
"202","2007-10-19",18.059999
"203","2007-10-22",18.75
"204","2007-10-23",18.559999
"205","2007-10-24",18.24
"206","2007-10-25",18.389999
"207","2007-10-26",18.73
"208","2007-10-29",18.75
"209","2007-10-30",18.26
"210","2007-10-31",18.879999
"211","2007-11-01",18.110001
"212","2007-11-02",16.58
"213","2007-11-05",16.370001
"214","2007-11-06",17.85
"215","2007-11-07",16.51
"216","2007-11-08",16.76
"217","2007-11-09",17.83
"218","2007-11-12",18.65
"219","2007-11-13",18.58
"220","2007-11-14",17.9
"221","2007-11-15",17.66
"222","2007-11-16",17.52
"223","2007-11-19",17.33
"224","2007-11-20",16.92
"225","2007-11-21",16.360001
"226","2007-11-23",17.129999
"227","2007-11-26",16.82
"228","2007-11-27",16.25
"229","2007-11-28",16.67
"230","2007-11-29",17.200001
"231","2007-11-30",17.1
"232","2007-12-03",17.32
"233","2007-12-04",16.9
"234","2007-12-05",17.280001
"235","2007-12-06",17.780001
"236","2007-12-07",17.76
"237","2007-12-10",18.74
"238","2007-12-11",18.09
"239","2007-12-12",18.01
"240","2007-12-13",17.959999
"241","2007-12-14",17.32
"242","2007-12-17",16.459999
"243","2007-12-18",17
"244","2007-12-19",16.940001
"245","2007-12-20",16.950001
"246","2007-12-21",17.190001
"247","2007-12-24",17.969999
"248","2007-12-26",17.889999
"249","2007-12-27",16.879999
"250","2007-12-28",16.440001
"251","2007-12-31",16.110001
"252","2008-01-02",16.25
"253","2008-01-03",16.190001
"254","2008-01-04",16.059999
"255","2008-01-07",15.71
"256","2008-01-08",14.76
"257","2008-01-09",14.59
"258","2008-01-10",14.99
"259","2008-01-11",15.13
"260","2008-01-14",15.95
"261","2008-01-15",15.94
"262","2008-01-16",16.07
"263","2008-01-17",15.6
"264","2008-01-18",15.03
"265","2008-01-22",15
"266","2008-01-23",16.799999
"267","2008-01-24",16.799999
"268","2008-01-25",17.17
"269","2008-01-28",17.93
"270","2008-01-29",17.34
"271","2008-01-30",17.33
"272","2008-01-31",17.68
"273","2008-02-01",18.6
"274","2008-02-04",18.690001
"275","2008-02-05",18
"276","2008-02-06",17.540001
"277","2008-02-07",17.84
"278","2008-02-08",17.309999
"279","2008-02-11",16.950001
"280","2008-02-12",17.440001
"281","2008-02-13",16.5
"282","2008-02-14",15.76
"283","2008-02-15",15.9
"284","2008-02-19",15.8
"285","2008-02-20",16
"286","2008-02-21",15.97
"287","2008-02-22",16.08
"288","2008-02-25",16.25
"289","2008-02-26",16.700001
"290","2008-02-27",16.700001
"291","2008-02-28",16.01
"292","2008-02-29",16.08
"293","2008-03-03",15.92
"294","2008-03-04",15.19
"295","2008-03-05",14.99
"296","2008-03-06",13.99
"297","2008-03-07",13.78
"298","2008-03-10",14.03
"299","2008-03-11",14.46
"300","2008-03-12",15.1
"301","2008-03-13",14.92
"302","2008-03-14",15.03
"303","2008-03-17",14.23
"304","2008-03-18",15.26
"305","2008-03-19",15.6
"306","2008-03-20",16.76
"307","2008-03-24",16.629999
"308","2008-03-25",16.309999
"309","2008-03-26",15.7
"310","2008-03-27",15.56
"311","2008-03-28",15.07
"312","2008-03-31",15.08
"313","2008-04-01",15.78
"314","2008-04-02",16.440001
"315","2008-04-03",16.120001
"316","2008-04-04",16.450001
"317","2008-04-07",17.549999
"318","2008-04-08",17.76
"319","2008-04-09",16.629999
"320","2008-04-10",16.99
"321","2008-04-11",15.82
"322","2008-04-14",15.93
"323","2008-04-15",16.469999
"324","2008-04-16",17.23
"325","2008-04-17",17.110001
"326","2008-04-18",17.25
"327","2008-04-21",17.110001
"328","2008-04-22",16.73
"329","2008-04-23",17.15
"330","2008-04-24",17.4
"331","2008-04-25",17.26
"332","2008-04-28",17.639999
"333","2008-04-29",17.24
"334","2008-04-30",17.27
"335","2008-05-01",17.5
"336","2008-05-02",17.18
"337","2008-05-05",16.950001
"338","2008-05-06",16.75
"339","2008-05-07",16.469999
"340","2008-05-08",16.34
"341","2008-05-09",16.690001
"342","2008-05-12",17.27
"343","2008-05-13",16.49
"344","2008-05-14",16
"345","2008-05-15",15.98
"346","2008-05-16",15.7
"347","2008-05-19",15.5
"348","2008-05-20",15.47
"349","2008-05-21",15.13
"350","2008-05-22",14.5
"351","2008-05-23",14.55
"352","2008-05-27",14.3
"353","2008-05-28",14.1
"354","2008-05-29",14.08
"355","2008-05-30",14.05
"356","2008-06-02",13.95
"357","2008-06-03",13.88
"358","2008-06-04",13.82
"359","2008-06-05",13.97
"360","2008-06-06",13.71
"361","2008-06-09",13.5
"362","2008-06-10",12.73
"363","2008-06-11",10.95
"364","2008-06-12",11.96
"365","2008-06-13",11.82
"366","2008-06-16",12.04
"367","2008-06-17",12.01
"368","2008-06-18",11.1
"369","2008-06-19",10.66
"370","2008-06-20",10.3
"371","2008-06-23",10.07
"372","2008-06-24",9.69
"373","2008-06-25",9.76
"374","2008-06-26",9.61
"375","2008-06-27",9.78
"376","2008-06-30",8.97
"377","2008-07-01",9.02
"378","2008-07-02",8.47
"379","2008-07-03",7.95
"380","2008-07-07",8.26
"381","2008-07-08",9.53
"382","2008-07-09",8.69
"383","2008-07-10",8.45
"384","2008-07-11",8.44
"385","2008-07-14",8.18
"386","2008-07-15",8.36
"387","2008-07-16",8.62
"388","2008-07-17",9.01
"389","2008-07-18",9.28
"390","2008-07-21",10.05
"391","2008-07-22",11.07
"392","2008-07-23",10.74
"393","2008-07-24",10.37
"394","2008-07-25",10.79
"395","2008-07-28",11.34
"396","2008-07-29",11.85
"397","2008-07-30",10.95
"398","2008-07-31",10.96
"399","2008-08-01",10.93
"400","2008-08-04",10.61
"401","2008-08-05",11.05
"402","2008-08-06",11.09
"403","2008-08-07",10.8
"404","2008-08-08",11.08
"405","2008-08-11",11.84
"406","2008-08-12",11.77
"407","2008-08-13",10.92
"408","2008-08-14",10.9
"409","2008-08-15",9.91
"410","2008-08-18",10.46
"411","2008-08-19",10.05
"412","2008-08-20",10.04
"413","2008-08-21",9.78
"414","2008-08-22",9.59
"415","2008-08-25",8.78
"416","2008-08-26",8.79
"417","2008-08-27",8.66
"418","2008-08-28",8.79
"419","2008-08-29",8.81
"420","2008-09-02",8.9
"421","2008-09-03",9.45
"422","2008-09-04",9.22
"423","2008-09-05",9.1
"424","2008-09-08",9.54
"425","2008-09-09",8.89
"426","2008-09-10",9.03
"427","2008-09-11",8.63
"428","2008-09-12",8.54
"429","2008-09-15",8.25
"430","2008-09-16",8.1
"431","2008-09-17",7.64
"432","2008-09-18",10.2
"433","2008-09-19",10.41
"434","2008-09-22",9.63
"435","2008-09-23",9.23
"436","2008-09-24",9.47
"437","2008-09-25",9.7
"438","2008-09-26",10.14
"439","2008-09-29",10.4
"440","2008-09-30",10
"441","2008-10-01",9.89
"442","2008-10-02",9.4
"443","2008-10-03",9.6
"444","2008-10-06",8.68
"445","2008-10-07",6.75
"446","2008-10-08",6.12
"447","2008-10-09",4.65
"448","2008-10-10",5.25
"449","2008-10-13",5.76
"450","2008-10-14",5.54
"451","2008-10-15",4.7
"452","2008-10-16",5.41
"453","2008-10-17",5.24
"454","2008-10-20",5.27
"455","2008-10-21",4.99
"456","2008-10-22",4.71
"457","2008-10-23",4.43
"458","2008-10-24",4.22
"459","2008-10-27",3.85
"460","2008-10-28",3.99
"461","2008-10-29",3.39
"462","2008-10-30",3.47
"463","2008-10-31",3.6
"464","2008-11-03",4.51
"465","2008-11-04",4.9
"466","2008-11-05",4.76
"467","2008-11-06",4.44
"468","2008-11-07",4.4
"469","2008-11-10",4.11
"470","2008-11-11",4.2
"471","2008-11-12",4.15
"472","2008-11-13",4.39
"473","2008-11-14",3.9
"474","2008-11-17",3.6
"475","2008-11-18",3.97
"476","2008-11-19",2.84
"477","2008-11-20",2.2
"478","2008-11-21",1.86
"479","2008-11-24",1.94
"480","2008-11-25",2.65
"481","2008-11-26",2.49
"482","2008-11-28",2.73
"483","2008-12-01",2.36
"484","2008-12-02",2.73
"485","2008-12-03",2.89
"486","2008-12-04",2.67
"487","2008-12-05",2.5
"488","2008-12-08",2.68
"489","2008-12-09",2.54
"490","2008-12-10",2.52
"491","2008-12-11",2.25
"492","2008-12-12",2.47
"493","2008-12-15",2.37
"494","2008-12-16",2.73
"495","2008-12-17",2.72
"496","2008-12-18",2.72
"497","2008-12-19",3.03
"498","2008-12-22",3.12
"499","2008-12-23",3.14
"500","2008-12-24",3.15
"501","2008-12-26",2.96
"502","2008-12-29",2.45
"503","2008-12-30",2.67
"504","2008-12-31",2.95
"505","2009-01-02",3.17
"506","2009-01-05",3.42
"507","2009-01-06",3.36
"508","2009-01-07",3.01
"509","2009-01-08",3.01
"510","2009-01-09",2.87
"511","2009-01-12",2.75
"512","2009-01-13",2.87
"513","2009-01-14",2.77
"514","2009-01-15",2.95
"515","2009-01-16",2.66
"516","2009-01-20",2.38
"517","2009-01-21",2.4
"518","2009-01-22",2.24
"519","2009-01-23",2.15
"520","2009-01-26",2.24
"521","2009-01-27",1.89
"522","2009-01-28",2.02
"523","2009-01-29",2.03
"524","2009-01-30",1.78
"525","2009-02-02",1.74
"526","2009-02-03",1.85
"527","2009-02-04",1.63
"528","2009-02-05",1.51
"529","2009-02-06",1.58
"530","2009-02-09",1.73
"531","2009-02-10",1.54
"532","2009-02-11",1.52
"533","2009-02-12",1.54
"534","2009-02-13",1.51
"535","2009-02-17",1.42
"536","2009-02-18",1.25
"537","2009-02-19",0.95
"538","2009-02-20",0.89
"539","2009-02-23",0.87
"540","2009-02-24",0.87
"541","2009-02-25",0.75
"542","2009-02-26",0.68
"543","2009-02-27",0.58
"544","2009-03-02",0.58
"545","2009-03-03",0.64
"546","2009-03-04",0.69
"547","2009-03-05",0.67
"548","2009-03-06",0.65
"549","2009-03-09",0.62
"550","2009-03-10",0.68
"551","2009-03-11",0.84
"552","2009-03-12",1.13
"553","2009-03-13",1.22
"554","2009-03-16",1.07
"555","2009-03-17",0.99
"556","2009-03-18",1.11
"557","2009-03-19",1.11
"558","2009-03-20",1.01
"559","2009-03-23",1.15
"560","2009-03-24",1.11
"561","2009-03-25",1.1
"562","2009-03-26",1.06
"563","2009-03-27",0.9
"564","2009-03-30",0.75
"565","2009-03-31",0.72
"566","2009-04-01",0.73
"567","2009-04-02",0.84
"568","2009-04-03",0.88
"569","2009-04-06",0.8
"570","2009-04-07",0.78
"571","2009-04-08",0.81
"572","2009-04-09",1
"573","2009-04-13",1.03
"574","2009-04-14",1.16
"575","2009-04-15",1.2
"576","2009-04-16",1.19
"577","2009-04-17",1.31
"578","2009-04-20",1.36
"579","2009-04-21",1.31
"580","2009-04-22",1.34
"581","2009-04-23",1.35
"582","2009-04-24",1.48
"583","2009-04-27",1.66
"584","2009-04-28",1.9
"585","2009-04-29",2.54
"586","2009-04-30",2.81
"587","2009-05-01",3.24
"588","2009-05-04",3.94
"589","2009-05-05",3.57
"590","2009-05-06",3.2
"591","2009-05-07",3.1
"592","2009-05-08",2.4
"593","2009-05-11",2.49
"594","2009-05-12",2.18
"595","2009-05-13",1.77
"596","2009-05-14",1.9
"597","2009-05-15",1.73
"598","2009-05-18",1.93
"599","2009-05-19",1.93
"600","2009-05-20",1.96
"601","2009-05-21",1.81
"602","2009-05-22",1.81
"603","2009-05-26",1.88
"604","2009-05-27",1.83
"605","2009-05-28",1.82
"606","2009-05-29",1.56
"607","2009-06-01",1.71
"608","2009-06-02",1.68
"609","2009-06-03",1.63
"610","2009-06-04",1.77
"611","2009-06-05",1.74
"612","2009-06-08",1.7
"613","2009-06-09",1.68
"614","2009-06-10",1.61
"615","2009-06-11",2.06
"616","2009-06-12",2.25
"617","2009-06-15",2.01
"618","2009-06-16",2.01
"619","2009-06-17",2.05
"620","2009-06-18",1.97
"621","2009-06-19",2
"622","2009-06-22",1.79
"623","2009-06-23",1.8
"624","2009-06-24",1.77
"625","2009-06-25",2.02
"626","2009-06-26",1.68
"627","2009-06-29",1.68
"628","2009-06-30",1.75
"629","2009-07-01",1.91
"630","2009-07-02",1.73
"631","2009-07-06",1.68
"632","2009-07-07",1.61
"633","2009-07-08",1.54
"634","2009-07-09",1.53
"635","2009-07-10",1.5
"636","2009-07-13",1.52
"637","2009-07-14",1.56
"638","2009-07-15",1.57
"639","2009-07-16",1.72
"640","2009-07-17",1.72
"641","2009-07-20",1.59
"642","2009-07-21",1.57
"643","2009-07-22",1.55
"644","2009-07-23",1.59
"645","2009-07-24",1.64
"646","2009-07-27",1.78
"647","2009-07-28",1.98
"648","2009-07-29",1.79
"649","2009-07-30",1.88
"650","2009-07-31",1.81
"651","2009-08-03",1.76
"652","2009-08-04",1.92
"653","2009-08-05",2.12
"654","2009-08-06",2.09
"655","2009-08-07",2.05
"656","2009-08-10",2.09
"657","2009-08-11",2.2
"658","2009-08-12",2.11
"659","2009-08-13",2.11
"660","2009-08-14",1.94
"661","2009-08-17",1.8
"662","2009-08-18",1.96
"663","2009-08-19",1.85
"664","2009-08-20",1.85
"665","2009-08-21",1.8
"666","2009-08-24",1.9
"667","2009-08-25",2.02
"668","2009-08-26",1.97
"669","2009-08-27",1.98
"670","2009-08-28",2.06
"671","2009-08-31",1.94
"672","2009-09-01",1.88
"673","2009-09-02",1.83
"674","2009-09-03",1.88
"675","2009-09-04",1.88
"676","2009-09-08",1.92
"677","2009-09-09",1.91
"678","2009-09-10",1.9
"679","2009-09-11",1.88
"680","2009-09-14",1.88
"681","2009-09-15",2.04
"682","2009-09-16",2.13
"683","2009-09-17",2.65
"684","2009-09-18",2.69
"685","2009-09-21",2.54
"686","2009-09-22",3.24
"687","2009-09-23",3.14
"688","2009-09-24",2.78
"689","2009-09-25",2.77
"690","2009-09-28",2.96
"691","2009-09-29",2.93
"692","2009-09-30",2.84
"693","2009-10-01",2.89
"694","2009-10-02",2.76
"695","2009-10-05",2.68
"696","2009-10-06",2.63
"697","2009-10-07",2.56
"698","2009-10-08",2.71
"699","2009-10-09",2.8
"700","2009-10-12",2.7
"701","2009-10-13",2.69
"702","2009-10-14",2.67
"703","2009-10-15",2.77
"704","2009-10-16",2.64
"705","2009-10-19",2.65
"706","2009-10-20",2.62
"707","2009-10-21",2.43
"708","2009-10-22",2.54
"709","2009-10-23",2.44
"710","2009-10-26",2.28
"711","2009-10-27",2.02
"712","2009-10-28",1.84
"713","2009-10-29",2.12
"714","2009-10-30",2
"715","2009-11-02",1.92
"716","2009-11-03",2.12
"717","2009-11-04",2
"718","2009-11-05",2.11
"719","2009-11-06",1.86
"720","2009-11-09",1.98
"721","2009-11-10",2.07
"722","2009-11-11",1.97
"723","2009-11-12",1.94
"724","2009-11-13",1.94
"725","2009-11-16",1.89
"726","2009-11-17",1.76
"727","2009-11-18",1.81
"728","2009-11-19",1.82
"729","2009-11-20",1.84
"730","2009-11-23",1.86
"731","2009-11-24",1.83
"732","2009-11-25",1.8
"733","2009-11-27",1.78
"734","2009-11-30",1.78
"735","2009-12-01",1.74
"736","2009-12-02",1.77
"737","2009-12-03",1.74
"738","2009-12-04",1.7
"739","2009-12-07",1.72
"740","2009-12-08",1.77
"741","2009-12-09",1.91
"742","2009-12-10",1.84
"743","2009-12-11",1.77
"744","2009-12-14",1.8
"745","2009-12-15",1.76
"746","2009-12-16",1.76
"747","2009-12-17",1.72
"748","2009-12-18",1.68
"749","2009-12-21",1.68
"750","2009-12-22",1.68
"751","2009-12-23",1.97
"752","2009-12-24",1.97
"753","2009-12-28",1.95
"754","2009-12-29",1.95
"755","2009-12-30",1.95
"756","2009-12-31",1.99
"757","2010-01-04",1.97
"758","2010-01-05",1.92
"759","2010-01-06",2.14
"760","2010-01-07",2.25
"761","2010-01-08",2.3
"762","2010-01-11",2.35
"763","2010-01-12",2.32
"764","2010-01-13",2.38
"765","2010-01-14",2.35
"766","2010-01-15",2.44
"767","2010-01-19",2.42
"768","2010-01-20",2.44
"769","2010-01-21",2.39
"770","2010-01-22",2.23
"771","2010-01-25",2.25
"772","2010-01-26",2.17
"773","2010-01-27",2.05
"774","2010-01-28",2.01
"775","2010-01-29",2
"776","2010-02-01",2.01
"777","2010-02-02",2.14
"778","2010-02-03",2.31
"779","2010-02-04",2.14
"780","2010-02-05",2.17
"781","2010-02-08",2.17
"782","2010-02-09",2.25
"783","2010-02-10",2.21
"784","2010-02-11",2.3
"785","2010-02-12",2.3
"786","2010-02-16",2.33
"787","2010-02-17",2.42
"788","2010-02-18",2.47
"789","2010-02-19",2.43
"790","2010-02-22",2.48
"791","2010-02-23",2.41
"792","2010-02-24",2.4
"793","2010-02-25",2.47
"794","2010-02-26",2.28
"795","2010-03-01",2.3
"796","2010-03-02",2.35
"797","2010-03-03",2.46
"798","2010-03-04",2.45
"799","2010-03-05",2.54
"800","2010-03-08",2.84
"801","2010-03-09",2.83
"802","2010-03-10",2.96
"803","2010-03-11",2.86
"804","2010-03-12",2.97
"805","2010-03-15",2.96
"806","2010-03-16",3.01
"807","2010-03-17",3
"808","2010-03-18",3.04
"809","2010-03-19",2.61
"810","2010-03-22",2.69
"811","2010-03-23",2.89
"812","2010-03-24",3.16
"813","2010-03-25",3.27
"814","2010-03-26",3.31
"815","2010-03-29",3.27
"816","2010-03-30",3.26
"817","2010-03-31",3.24
"818","2010-04-01",3.45
"819","2010-04-05",3.7
"820","2010-04-06",3.92
"821","2010-04-07",4
"822","2010-04-08",4.28
"823","2010-04-09",4.4
"824","2010-04-12",4.39
"825","2010-04-13",4.24
"826","2010-04-14",4.2
"827","2010-04-15",4.11
"828","2010-04-16",3.85
"829","2010-04-19",3.72
"830","2010-04-20",3.91
"831","2010-04-21",3.98
"832","2010-04-22",4.44
"833","2010-04-23",4.37
"834","2010-04-26",4.49
"835","2010-04-27",4.16
"836","2010-04-28",3.99
"837","2010-04-29",4.21
"838","2010-04-30",4.08
"839","2010-05-03",4.24
"840","2010-05-04",4.01
"841","2010-05-05",4.03
"842","2010-05-06",3.83
"843","2010-05-07",3.79
"844","2010-05-10",4.08
"845","2010-05-11",4.15
"846","2010-05-12",4.36
"847","2010-05-13",4.27
"848","2010-05-14",4.02
"849","2010-05-17",4.04
"850","2010-05-18",3.95
"851","2010-05-19",3.81
"852","2010-05-20",3.37
"853","2010-05-21",3.23
"854","2010-05-24",3.29
"855","2010-05-25",3.15
"856","2010-05-26",3.37
"857","2010-05-27",3.62
"858","2010-05-28",3.72
"859","2010-06-01",3.49
"860","2010-06-02",3.57
"861","2010-06-03",3.84
"862","2010-06-04",4.03
"863","2010-06-07",4.3
"864","2010-06-08",4.14
"865","2010-06-09",4.14
"866","2010-06-10",4.46
"867","2010-06-11",4.59
"868","2010-06-14",4.62
"869","2010-06-15",4.93
"870","2010-06-16",5
"871","2010-06-17",5.25
"872","2010-06-18",5.26
"873","2010-06-21",5.48
"874","2010-06-22",5.26
"875","2010-06-23",5.16
"876","2010-06-24",5.2
"877","2010-06-25",5.29
"878","2010-06-28",5.22
"879","2010-06-29",4.95
"880","2010-06-30",5.13
"881","2010-07-01",4.94
"882","2010-07-02",4.62
"883","2010-07-06",4.45
"884","2010-07-07",4.97
"885","2010-07-08",5.03
"886","2010-07-09",5.25
"887","2010-07-12",5.95
"888","2010-07-13",5.77
"889","2010-07-14",5.97
"890","2010-07-15",5.84
"891","2010-07-16",5.66
"892","2010-07-19",5.87
"893","2010-07-20",5.96
"894","2010-07-21",6.1
"895","2010-07-22",6.05
"896","2010-07-23",6.15
"897","2010-07-26",6.2
"898","2010-07-27",6.1
"899","2010-07-28",6.07
"900","2010-07-29",6
"901","2010-07-30",6.19
"902","2010-08-02",5.98
"903","2010-08-03",5.94
"904","2010-08-04",6
"905","2010-08-05",5.78
"906","2010-08-06",5.83
"907","2010-08-09",5.74
"908","2010-08-10",5.36
"909","2010-08-11",5.04
"910","2010-08-12",5.06
"911","2010-08-13",5.03
"912","2010-08-16",5.03
"913","2010-08-17",5.01
"914","2010-08-18",5.02
"915","2010-08-19",4.84
"916","2010-08-20",4.94
"917","2010-08-23",4.9
"918","2010-08-24",4.74
"919","2010-08-25",4.62
"920","2010-08-26",4.54
"921","2010-08-27",4.79
"922","2010-08-30",4.68
"923","2010-08-31",4.55
"924","2010-09-01",4.8
"925","2010-09-02",4.75
"926","2010-09-03",4.73
"927","2010-09-07",4.57
"928","2010-09-08",4.54
"929","2010-09-09",4.6
"930","2010-09-10",4.59
"931","2010-09-13",4.63
"932","2010-09-14",4.57
"933","2010-09-15",4.75
"934","2010-09-16",4.83
"935","2010-09-17",4.82
"936","2010-09-20",5.11
"937","2010-09-21",5.05
"938","2010-09-22",4.92
"939","2010-09-23",4.88
"940","2010-09-24",4.98
"941","2010-09-27",4.96
"942","2010-09-28",4.9
"943","2010-09-29",4.9
"944","2010-09-30",5.04
"945","2010-10-01",5.01
"946","2010-10-04",5.1
"947","2010-10-05",5.2
"948","2010-10-06",5.16
"949","2010-10-07",5.12
"950","2010-10-08",5.42
"951","2010-10-11",5.31
"952","2010-10-12",5.41
"953","2010-10-13",5.57
"954","2010-10-14",5.51
"955","2010-10-15",5.38
"956","2010-10-18",5.45
"957","2010-10-19",5.37
"958","2010-10-20",5.24
"959","2010-10-21",5.35
"960","2010-10-22",5.28
"961","2010-10-25",5.28
"962","2010-10-26",5.25
"963","2010-10-27",5.26
"964","2010-10-28",5.28
"965","2010-10-29",5.3
"966","2010-11-01",5.27
"967","2010-11-02",5.28
"968","2010-11-03",5.29
"969","2010-11-04",5.45
"970","2010-11-05",5.41
"971","2010-11-08",5.52
"972","2010-11-09",5.54
"973","2010-11-10",5.61
"974","2010-11-11",5.51
"975","2010-11-12",5.41
"976","2010-11-15",5.43
"977","2010-11-16",5.42
"978","2010-11-17",5.49
"979","2010-11-18",5.46
"980","2010-11-19",5.43
"981","2010-11-22",5.43
"982","2010-11-23",5.38
"983","2010-11-24",5.35
"984","2010-11-26",5.31
"985","2010-11-29",5.37
"986","2010-11-30",5.28
"987","2010-12-01",5.29
"988","2010-12-02",5.39
"989","2010-12-03",5.33
"990","2010-12-06",5.3
