"","date","MOR"
"294","2019-06-19",25.09
"295","2019-06-20",24.860001
"296","2019-06-21",25.059999
"297","2019-06-24",26.18
"298","2019-06-25",24.790001
"299","2019-06-26",23.73
"300","2019-06-27",23.870001
"301","2019-06-28",24.139999
"302","2019-07-01",24.559999
"303","2019-07-02",24.18
"304","2019-07-03",24.530001
"305","2019-07-05",25.32
"306","2019-07-08",24.299999
"307","2019-07-09",24.4
"308","2019-07-10",25.110001
"309","2019-07-11",25.42
"310","2019-07-12",25.530001
"311","2019-07-15",26.040001
"312","2019-07-16",26.27
"313","2019-07-17",27.299999
"314","2019-07-18",27.84
"315","2019-07-19",27.950001
"316","2019-07-22",27.91
"317","2019-07-23",28.879999
"318","2019-07-24",29.799999
"319","2019-07-25",29.389999
"320","2019-07-26",29.75
"321","2019-07-29",30.58
"322","2019-07-30",30.02
"323","2019-07-31",30.030001
"324","2019-08-01",29.93
"325","2019-08-02",29.559999
"326","2019-08-05",28.879999
"327","2019-08-06",29.049999
"328","2019-08-07",30.41
"329","2019-08-08",31.58
"330","2019-08-09",31.059999
"331","2019-08-12",30.07
"332","2019-08-13",30.610001
"333","2019-08-14",29.52
"334","2019-08-15",29.92
"335","2019-08-16",30.049999
"336","2019-08-19",30.690001
"337","2019-08-20",30.870001
"338","2019-08-21",31.4
"339","2019-08-22",30.43
"340","2019-08-23",29.639999
"341","2019-08-26",29.77
"342","2019-08-27",29.58
"343","2019-08-28",29.700001
"344","2019-08-29",30.09
"345","2019-08-30",29.48
"346","2019-09-03",28.9
"347","2019-09-04",29.09
"348","2019-09-05",29.059999
"349","2019-09-06",29.42
"350","2019-09-09",29.01
"351","2019-09-10",28.84
"352","2019-09-11",29.24
"353","2019-09-12",29.25
"354","2019-09-13",29.51
"355","2019-09-16",29.07
"356","2019-09-17",29.200001
"357","2019-09-18",29.209999
"358","2019-09-19",29.299999
"359","2019-09-20",29.25
"360","2019-09-23",29.030001
"361","2019-09-24",28.790001
"362","2019-09-25",27.99
"363","2019-09-26",27.889999
"364","2019-09-27",27.469999
"365","2019-09-30",27.469999
"366","2019-10-01",26.780001
"367","2019-10-02",26.27
"368","2019-10-03",26.309999
"369","2019-10-04",26.83
"370","2019-10-07",26.65
"371","2019-10-08",26.65
"372","2019-10-09",27.27
"373","2019-10-10",26.700001
"374","2019-10-11",26.68
"375","2019-10-14",26.93
"376","2019-10-15",27.299999
"377","2019-10-16",27.48
"378","2019-10-17",27.559999
"379","2019-10-18",27.76
"380","2019-10-21",27.209999
"381","2019-10-22",28.76
"382","2019-10-23",28.299999
"383","2019-10-24",28.049999
"384","2019-10-25",28.110001
"385","2019-10-28",26.91
"386","2019-10-29",27.41
"387","2019-10-30",27.639999
"388","2019-10-31",27.219999
"389","2019-11-01",27.860001
"390","2019-11-04",28.08
"391","2019-11-05",27.23
"392","2019-11-06",26.67
"393","2019-11-07",26.6
"394","2019-11-08",26.99
"395","2019-11-11",26.74
"396","2019-11-12",26.17
"397","2019-11-13",26.33
"398","2019-11-14",26.07
"399","2019-11-15",26.110001
"400","2019-11-18",28.200001
"401","2019-11-19",28.98
"402","2019-11-20",28.940001
"403","2019-11-21",28.74
"404","2019-11-22",28.74
"405","2019-11-25",29.700001
"406","2019-11-26",30.34
"407","2019-11-27",30.559999
"408","2019-11-29",30.620001
"409","2019-12-02",30.549999
"410","2019-12-03",31.540001
"411","2019-12-04",32.150002
"412","2019-12-05",32.41
"413","2019-12-06",32.869999
"414","2019-12-09",33.82
"415","2019-12-10",34.310001
"416","2019-12-11",34.669998
"417","2019-12-12",35.900002
"418","2019-12-13",35.5
"419","2019-12-16",36.32
"420","2019-12-17",35.490002
"421","2019-12-18",34.52
"422","2019-12-19",35.200001
"423","2019-12-20",34.900002
"424","2019-12-23",35.560001
"425","2019-12-24",35.84
"426","2019-12-26",36.075001
"427","2019-12-27",36.209999
"428","2019-12-30",35.84
"429","2019-12-31",35.669998
"430","2020-01-02",36.02
"431","2020-01-03",35
"432","2020-01-06",34.57
"433","2020-01-07",35.279999
"434","2020-01-08",35.77
"435","2020-01-09",37.360001
"436","2020-01-10",37.290001
"437","2020-01-13",34.310001
"438","2020-01-14",33.970001
"439","2020-01-15",32.98
"440","2020-01-16",33.560001
"441","2020-01-17",32.880001
"442","2020-01-21",33.040001
"443","2020-01-22",33.110001
"444","2020-01-23",33.200001
"445","2020-01-24",32.810001
"446","2020-01-27",32.169998
"447","2020-01-28",32.400002
"448","2020-01-29",32.32
"449","2020-01-30",31.450001
"450","2020-01-31",31.690001
"451","2020-02-03",31.32
"452","2020-02-04",31.41
"453","2020-02-05",32.040001
"454","2020-02-06",32.509998
"455","2020-02-07",31.379999
"456","2020-02-10",30.42
"457","2020-02-11",31.01
"458","2020-02-12",30.68
"459","2020-02-13",31.48
"460","2020-02-14",30.76
"461","2020-02-18",30.629999
"462","2020-02-19",31.09
"463","2020-02-20",30.75
"464","2020-02-21",30.91
"465","2020-02-24",29.52
"466","2020-02-25",28.5
"467","2020-02-26",27.98
"468","2020-02-27",27
"469","2020-02-28",26.690001
"470","2020-03-02",27.9
"471","2020-03-03",27.65
"472","2020-03-04",30
"473","2020-03-05",28.860001
"474","2020-03-06",28.01
"475","2020-03-09",26.57
"476","2020-03-10",27.42
"477","2020-03-11",25.26
"478","2020-03-12",22.555
"479","2020-03-13",23.110001
"480","2020-03-16",20.59
"481","2020-03-17",20.51
"482","2020-03-18",18.860001
"483","2020-03-19",19.67
"484","2020-03-20",20.809999
"485","2020-03-23",20.809999
"486","2020-03-24",22.75
"487","2020-03-25",24.459999
"488","2020-03-26",26.940001
"489","2020-03-27",25.57
"490","2020-03-30",25.52
"491","2020-03-31",24.57
"492","2020-04-01",24.459999
"493","2020-04-02",24.219999
"494","2020-04-03",24.08
"495","2020-04-06",25.389999
"496","2020-04-07",24.57
"497","2020-04-08",24.709999
"498","2020-04-09",24.93
"499","2020-04-13",25.700001
"500","2020-04-14",26.370001
"501","2020-04-15",25.209999
"502","2020-04-16",25.07
"503","2020-04-17",25.809999
"504","2020-04-20",26.15
"505","2020-04-21",25.83
"506","2020-04-22",25.74
"507","2020-04-23",25.309999
"508","2020-04-24",24.469999
"509","2020-04-27",25.66
"510","2020-04-28",25.32
"511","2020-04-29",26.969999
"512","2020-04-30",26.09
"513","2020-05-01",24.73
"514","2020-05-04",25.629999
"515","2020-05-05",25.93
"516","2020-05-06",27.33
"517","2020-05-07",30.15
"518","2020-05-08",30.41
"519","2020-05-11",32.189999
"520","2020-05-12",31.58
"521","2020-05-13",30.610001
"522","2020-05-14",31.41
"523","2020-05-15",32.459999
"524","2020-05-18",33.349998
"525","2020-05-19",32.5
"526","2020-05-20",32.470001
"527","2020-05-21",32.75
"528","2020-05-22",32.619999
"529","2020-05-26",32.040001
"530","2020-05-27",32.18
"531","2020-05-28",32.18
"532","2020-05-29",32.369999
"533","2020-06-01",32.369999
"534","2020-06-02",32.560001
"535","2020-06-03",32.419998
"536","2020-06-04",31.92
"537","2020-06-05",31.639999
"538","2020-06-08",31.120001
"539","2020-06-09",30.059999
"540","2020-06-10",30.23
"541","2020-06-11",28.639999
"542","2020-06-12",29.629999
"543","2020-06-15",30.48
"544","2020-06-16",30.879999
"545","2020-06-17",31.040001
"546","2020-06-18",30.709999
"547","2020-06-19",30.450001
"548","2020-06-22",31.780001
"549","2020-06-23",32.790001
"550","2020-06-24",32.389999
"551","2020-06-25",33.02
"552","2020-06-26",32.080002
"553","2020-06-29",31.52
"554","2020-06-30",31.67
"555","2020-07-01",32.380001
"556","2020-07-02",32.709999
"557","2020-07-06",33
"558","2020-07-07",33
"559","2020-07-08",33.389999
"560","2020-07-09",32.990002
"561","2020-07-10",32.43
"562","2020-07-13",32.27
"563","2020-07-14",31.940001
"564","2020-07-15",34.419998
"565","2020-07-16",33.490002
"566","2020-07-17",34.790001
"567","2020-07-20",35.720001
"568","2020-07-21",34.805
"569","2020-07-22",34.98
"570","2020-07-23",34.110001
"571","2020-07-24",32.740002
"572","2020-07-27",33.080002
"573","2020-07-28",32.57
"574","2020-07-29",32.830002
"575","2020-07-30",32.869999
"576","2020-07-31",32.16
"577","2020-08-03",34.459999
"578","2020-08-04",34.330002
"579","2020-08-05",34.740002
"580","2020-08-06",32.669998
"581","2020-08-07",31.200001
"582","2020-08-10",30.809999
"583","2020-08-11",32.060001
"584","2020-08-12",32.549999
"585","2020-08-13",32.66
"586","2020-08-14",31.780001
"587","2020-08-17",32.599998
"588","2020-08-18",31.969999
"589","2020-08-19",32.560001
"590","2020-08-20",31.950001
"591","2020-08-21",32.060001
"592","2020-08-24",31.450001
"593","2020-08-25",31.540001
"594","2020-08-26",30.870001
"595","2020-08-27",30.65
"596","2020-08-28",30.75
"597","2020-08-31",31.32
"598","2020-09-01",30.76
"599","2020-09-02",31.07
"600","2020-09-03",30.559999
"601","2020-09-04",30.280001
"602","2020-09-08",30.450001
"603","2020-09-09",30.549999
"604","2020-09-10",30.42
"605","2020-09-11",31.43
"606","2020-09-14",32.439999
"607","2020-09-15",32.310001
"608","2020-09-16",33.16
"609","2020-09-17",33.740002
"610","2020-09-18",34.23
"611","2020-09-21",32.799999
"612","2020-09-22",32.400002
"613","2020-09-23",31.65
"614","2020-09-24",30.709999
"615","2020-09-25",31.639999
"616","2020-09-28",31.68
"617","2020-09-29",31.889999
"618","2020-09-30",31.389999
"619","2020-10-01",30.18
"620","2020-10-02",28.459999
"621","2020-10-05",28.92
"622","2020-10-06",28.27
"623","2020-10-07",28.74
"624","2020-10-08",28.889999
"625","2020-10-09",29.73
"626","2020-10-12",30.33
"627","2020-10-13",28.4
"628","2020-10-14",28.74
"629","2020-10-15",27.6
"630","2020-10-16",28.030001
"631","2020-10-19",27.559999
"632","2020-10-20",26.889999
"633","2020-10-21",26.09
"634","2020-10-22",26.4
"635","2020-10-23",26.23
"636","2020-10-26",25.43
"637","2020-10-27",25.700001
"638","2020-10-28",24.809999
"639","2020-10-29",25.219999
"640","2020-10-30",25.129999
"641","2020-11-02",25.549999
"642","2020-11-03",26.280001
"643","2020-11-04",28.139999
"644","2020-11-05",27.9
"645","2020-11-06",26.690001
"646","2020-11-09",25.860001
"647","2020-11-10",25.950001
"648","2020-11-11",26.469999
"649","2020-11-12",25.780001
"650","2020-11-13",25.940001
"651","2020-11-16",26.049999
"652","2020-11-17",25.65
"653","2020-11-18",25.870001
"654","2020-11-19",26.4
"655","2020-11-20",26.68
"656","2020-11-23",26.860001
"657","2020-11-24",26.84
"658","2020-11-25",26.85
"659","2020-11-27",28.17
