"","date","HOLX"
"73","2007-04-18",29.084999
"74","2007-04-19",28.815001
"75","2007-04-20",29.450001
"76","2007-04-23",29.389999
"77","2007-04-24",29.030001
"78","2007-04-25",29.045
"79","2007-04-26",29.485001
"80","2007-04-27",29.190001
"81","2007-04-30",28.775
"82","2007-05-01",29.370001
"83","2007-05-02",31.129999
"84","2007-05-03",30.934999
"85","2007-05-04",30.790001
"86","2007-05-07",30.834999
"87","2007-05-08",30.254999
"88","2007-05-09",30.360001
"89","2007-05-10",30.245001
"90","2007-05-11",29.945
"91","2007-05-14",29.620001
"92","2007-05-15",29.07
"93","2007-05-16",28.92
"94","2007-05-17",28.275
"95","2007-05-18",28.805
"96","2007-05-21",27
"97","2007-05-22",26.834999
"98","2007-05-23",27
"99","2007-05-24",26.35
"100","2007-05-25",26.129999
"101","2007-05-29",25.950001
"102","2007-05-30",25.959999
"103","2007-05-31",27.01
"104","2007-06-01",27.084999
"105","2007-06-04",26.790001
"106","2007-06-05",27.764999
"107","2007-06-06",27.924999
"108","2007-06-07",27.18
"109","2007-06-08",28.165001
"110","2007-06-11",28.17
"111","2007-06-12",27.315001
"112","2007-06-13",27.205
"113","2007-06-14",27.174999
"114","2007-06-15",27.775
"115","2007-06-18",27.555
"116","2007-06-19",28.110001
"117","2007-06-20",27.655001
"118","2007-06-21",28.155001
"119","2007-06-22",27.895
"120","2007-06-25",27.02
"121","2007-06-26",27.280001
"122","2007-06-27",27.725
"123","2007-06-28",27.559999
"124","2007-06-29",27.655001
"125","2007-07-02",28.434999
"126","2007-07-03",28.105
"127","2007-07-05",28.27
"128","2007-07-06",28.23
"129","2007-07-09",28.455
"130","2007-07-10",28.33
"131","2007-07-11",28.77
"132","2007-07-12",28.985001
"133","2007-07-13",29.145
"134","2007-07-16",28.725
"135","2007-07-17",28.225
"136","2007-07-18",27.995001
"137","2007-07-19",27.825001
"138","2007-07-20",27.705
"139","2007-07-23",27.895
"140","2007-07-24",27.445
"141","2007-07-25",27.059999
"142","2007-07-26",26.709999
"143","2007-07-27",26.360001
"144","2007-07-30",26.855
"145","2007-07-31",25.9
"146","2007-08-01",25.860001
"147","2007-08-02",26.48
"148","2007-08-03",25.91
"149","2007-08-06",26.49
"150","2007-08-07",26.26
"151","2007-08-08",26.120001
"152","2007-08-09",25.215
"153","2007-08-10",25.129999
"154","2007-08-13",25.215
"155","2007-08-14",25.594999
"156","2007-08-15",24.995001
"157","2007-08-16",24.139999
"158","2007-08-17",25.004999
"159","2007-08-20",24.690001
"160","2007-08-21",24.690001
"161","2007-08-22",25.66
"162","2007-08-23",26.285
"163","2007-08-24",26.559999
"164","2007-08-27",26.42
"165","2007-08-28",25.85
"166","2007-08-29",26.245001
"167","2007-08-30",26.325001
"168","2007-08-31",26.575001
"169","2007-09-04",27.08
"170","2007-09-05",26.99
"171","2007-09-06",27.125
"172","2007-09-07",27.105
"173","2007-09-10",26.785
"174","2007-09-11",26.870001
"175","2007-09-12",27.110001
"176","2007-09-13",27.34
"177","2007-09-14",27.450001
"178","2007-09-17",27.200001
"179","2007-09-18",27.5
"180","2007-09-19",27.15
"181","2007-09-20",27.42
"182","2007-09-21",27.514999
"183","2007-09-24",28.059999
"184","2007-09-25",28.93
"185","2007-09-26",29.01
"186","2007-09-27",29.450001
"187","2007-09-28",30.5
"188","2007-10-01",31.299999
"189","2007-10-02",31.995001
"190","2007-10-03",32.195
"191","2007-10-04",32.275002
"192","2007-10-05",32.700001
"193","2007-10-08",32.459999
"194","2007-10-09",32.75
"195","2007-10-10",32.685001
"196","2007-10-11",33.174999
"197","2007-10-12",34.07
"198","2007-10-15",33.619999
"199","2007-10-16",33.755001
"200","2007-10-17",33.950001
"201","2007-10-18",33.865002
"202","2007-10-19",32.919998
"203","2007-10-22",32.814999
"204","2007-10-23",33.400002
"205","2007-10-24",33.705002
"206","2007-10-25",33.110001
"207","2007-10-26",32.919998
"208","2007-10-29",33.575001
"209","2007-10-30",33.465
"210","2007-10-31",33.965
"211","2007-11-01",32.955002
"212","2007-11-02",33.055
"213","2007-11-05",33.34
"214","2007-11-06",32.209999
"215","2007-11-07",31.99
"216","2007-11-08",31.045
"217","2007-11-09",31.145
"218","2007-11-12",30.514999
"219","2007-11-13",31.725
"220","2007-11-14",32.02
"221","2007-11-15",32.564999
"222","2007-11-16",32.605
"223","2007-11-19",32.535
"224","2007-11-20",32.700001
"225","2007-11-21",31.59
"226","2007-11-23",31.905001
"227","2007-11-26",31.32
"228","2007-11-27",31.674999
"229","2007-11-28",32.384998
"230","2007-11-29",32.889999
"231","2007-11-30",33.195
"232","2007-12-03",32.400002
"233","2007-12-04",30.875
"234","2007-12-05",31.01
"235","2007-12-06",32.009998
"236","2007-12-07",32.014999
"237","2007-12-10",32.474998
"238","2007-12-11",31.745001
"239","2007-12-12",32.325001
"240","2007-12-13",32.27
"241","2007-12-14",32.599998
"242","2007-12-17",32.540001
"243","2007-12-18",33.110001
"244","2007-12-19",33.759998
"245","2007-12-20",34.75
"246","2007-12-21",34.744999
"247","2007-12-24",35.525002
"248","2007-12-26",35.639999
"249","2007-12-27",34.91
"250","2007-12-28",34.825001
"251","2007-12-31",34.32
"252","2008-01-02",33.755001
"253","2008-01-03",35.165001
"254","2008-01-04",35.560001
"255","2008-01-07",35.255001
"256","2008-01-08",34.055
"257","2008-01-09",34.165001
"258","2008-01-10",34.869999
"259","2008-01-11",35.18
"260","2008-01-14",34.5
"261","2008-01-15",33.555
"262","2008-01-16",33.310001
"263","2008-01-17",32.689999
"264","2008-01-18",32.09
"265","2008-01-22",31.504999
"266","2008-01-23",32.139999
"267","2008-01-24",31.635
"268","2008-01-25",31.035
"269","2008-01-28",30.674999
"270","2008-01-29",31.799999
"271","2008-01-30",30.9
"272","2008-01-31",32.18
"273","2008-02-01",33.720001
"274","2008-02-04",33.544998
"275","2008-02-05",31.875
"276","2008-02-06",31.045
"277","2008-02-07",31.200001
"278","2008-02-08",31.885
"279","2008-02-11",31.6
"280","2008-02-12",30.965
"281","2008-02-13",31.195
"282","2008-02-14",31.125
"283","2008-02-15",31.195
"284","2008-02-19",30.709999
"285","2008-02-20",30.940001
"286","2008-02-21",29.780001
"287","2008-02-22",29.365
"288","2008-02-25",29.905001
"289","2008-02-26",30.75
"290","2008-02-27",31.025
"291","2008-02-28",30.715
"292","2008-02-29",30.155001
"293","2008-03-03",29.035
"294","2008-03-04",28.73
"295","2008-03-05",29.155001
"296","2008-03-06",28.15
"297","2008-03-07",27.25
"298","2008-03-10",25.809999
"299","2008-03-11",27.1
"300","2008-03-12",26.834999
"301","2008-03-13",27.809999
"302","2008-03-14",27.375
"303","2008-03-17",26.695
"304","2008-03-18",27.950001
"305","2008-03-19",27.584999
"306","2008-03-20",28.655001
"307","2008-03-24",29.184999
"308","2008-03-25",29.285
"309","2008-03-26",28.870001
"310","2008-03-27",28.639999
"311","2008-03-28",27.799999
"312","2008-03-31",27.799999
"313","2008-04-01",29.684999
"314","2008-04-02",29.495001
"315","2008-04-03",30.030001
"316","2008-04-04",30.27
"317","2008-04-07",30.370001
"318","2008-04-08",30.42
"319","2008-04-09",29.469999
"320","2008-04-10",29.629999
"321","2008-04-11",27.959999
"322","2008-04-14",27.049999
"323","2008-04-15",26.379999
"324","2008-04-16",27.969999
"325","2008-04-17",27.870001
"326","2008-04-18",27.57
"327","2008-04-21",27.67
"328","2008-04-22",27.15
"329","2008-04-23",28.290001
"330","2008-04-24",28.98
"331","2008-04-25",29.139999
"332","2008-04-28",29.23
"333","2008-04-29",29.959999
"334","2008-04-30",29.190001
"335","2008-05-01",23.75
"336","2008-05-02",22.85
"337","2008-05-05",21.969999
"338","2008-05-06",22.1
"339","2008-05-07",22.620001
"340","2008-05-08",22.690001
"341","2008-05-09",22.18
"342","2008-05-12",22.059999
"343","2008-05-13",21.58
"344","2008-05-14",21.25
"345","2008-05-15",21
"346","2008-05-16",20.93
"347","2008-05-19",21.77
"348","2008-05-20",22.09
"349","2008-05-21",22.4
"350","2008-05-22",22.74
"351","2008-05-23",23.610001
"352","2008-05-27",23.68
"353","2008-05-28",24.15
"354","2008-05-29",24.25
"355","2008-05-30",24.030001
"356","2008-06-02",23.59
"357","2008-06-03",24.040001
"358","2008-06-04",24.5
"359","2008-06-05",24.17
"360","2008-06-06",23.41
"361","2008-06-09",23.190001
"362","2008-06-10",23.790001
"363","2008-06-11",23.219999
"364","2008-06-12",23.299999
"365","2008-06-13",23.719999
"366","2008-06-16",23.5
"367","2008-06-17",23.540001
"368","2008-06-18",23.08
"369","2008-06-19",23.299999
"370","2008-06-20",22.959999
"371","2008-06-23",22.620001
"372","2008-06-24",22.110001
"373","2008-06-25",22.74
"374","2008-06-26",22.07
"375","2008-06-27",22.02
"376","2008-06-30",21.799999
"377","2008-07-01",22.58
"378","2008-07-02",22.02
"379","2008-07-03",21.6
"380","2008-07-07",21.559999
"381","2008-07-08",22.620001
"382","2008-07-09",22.540001
"383","2008-07-10",22.469999
"384","2008-07-11",22.57
"385","2008-07-14",22.549999
"386","2008-07-15",23.299999
"387","2008-07-16",23.82
"388","2008-07-17",23.969999
"389","2008-07-18",23.969999
"390","2008-07-21",23.790001
"391","2008-07-22",23.82
"392","2008-07-23",23.68
"393","2008-07-24",23.120001
"394","2008-07-25",23.610001
"395","2008-07-28",22.93
"396","2008-07-29",23.440001
"397","2008-07-30",22.85
"398","2008-07-31",18.469999
"399","2008-08-01",18.629999
"400","2008-08-04",18.17
"401","2008-08-05",18.799999
"402","2008-08-06",19.559999
"403","2008-08-07",19.879999
"404","2008-08-08",20.700001
"405","2008-08-11",21.08
"406","2008-08-12",20.950001
"407","2008-08-13",20.360001
"408","2008-08-14",20.18
"409","2008-08-15",20.110001
"410","2008-08-18",20.129999
"411","2008-08-19",20.41
"412","2008-08-20",20.209999
"413","2008-08-21",20.25
"414","2008-08-22",20.67
"415","2008-08-25",20.299999
"416","2008-08-26",20.559999
"417","2008-08-27",20.940001
"418","2008-08-28",21.42
"419","2008-08-29",21.219999
"420","2008-09-02",20.49
"421","2008-09-03",20
"422","2008-09-04",19.18
"423","2008-09-05",19.809999
"424","2008-09-08",19.379999
"425","2008-09-09",18.620001
"426","2008-09-10",18.299999
"427","2008-09-11",18.82
"428","2008-09-12",19.809999
"429","2008-09-15",19.32
"430","2008-09-16",19.57
"431","2008-09-17",18.959999
"432","2008-09-18",20.129999
"433","2008-09-19",19.66
"434","2008-09-22",19.120001
"435","2008-09-23",19.48
"436","2008-09-24",19.709999
"437","2008-09-25",19.99
"438","2008-09-26",20
"439","2008-09-29",18.77
"440","2008-09-30",19.33
"441","2008-10-01",18.459999
"442","2008-10-02",17.75
"443","2008-10-03",16.76
"444","2008-10-06",16.129999
"445","2008-10-07",15.37
"446","2008-10-08",16.190001
"447","2008-10-09",14.69
"448","2008-10-10",14.59
"449","2008-10-13",16.200001
"450","2008-10-14",15.42
"451","2008-10-15",14.41
"452","2008-10-16",14.63
"453","2008-10-17",14.1
"454","2008-10-20",14.7
"455","2008-10-21",14.34
"456","2008-10-22",13.81
"457","2008-10-23",13.06
"458","2008-10-24",12.72
"459","2008-10-27",11.42
"460","2008-10-28",11.49
"461","2008-10-29",11.33
"462","2008-10-30",11.9
"463","2008-10-31",12.24
"464","2008-11-03",12.59
"465","2008-11-04",13.64
"466","2008-11-05",13.12
"467","2008-11-06",12.39
"468","2008-11-07",12.79
"469","2008-11-10",12.49
"470","2008-11-11",12.53
"471","2008-11-12",12.99
"472","2008-11-13",14.5
"473","2008-11-14",14.14
"474","2008-11-17",13.28
"475","2008-11-18",13.58
"476","2008-11-19",12.89
"477","2008-11-20",11.73
"478","2008-11-21",11.84
"479","2008-11-24",13.51
"480","2008-11-25",13.95
"481","2008-11-26",14.61
"482","2008-11-28",14.06
"483","2008-12-01",12.21
"484","2008-12-02",12.53
"485","2008-12-03",12.92
"486","2008-12-04",11.81
"487","2008-12-05",12.8
"488","2008-12-08",13.07
"489","2008-12-09",13.01
"490","2008-12-10",13.08
"491","2008-12-11",12.79
"492","2008-12-12",13.1
"493","2008-12-15",12.82
"494","2008-12-16",13.29
"495","2008-12-17",13.52
"496","2008-12-18",13.39
"497","2008-12-19",13.01
"498","2008-12-22",12.55
"499","2008-12-23",12.46
"500","2008-12-24",12.52
"501","2008-12-26",12.39
"502","2008-12-29",11.78
"503","2008-12-30",12.42
"504","2008-12-31",13.07
"505","2009-01-02",13
"506","2009-01-05",12.48
"507","2009-01-06",12.49
"508","2009-01-07",12.14
"509","2009-01-08",11.43
"510","2009-01-09",10.9
"511","2009-01-12",12.33
"512","2009-01-13",12.94
"513","2009-01-14",12.31
"514","2009-01-15",12.23
"515","2009-01-16",12.27
"516","2009-01-20",11.26
"517","2009-01-21",11.69
"518","2009-01-22",11.73
"519","2009-01-23",11.41
"520","2009-01-26",11.54
"521","2009-01-27",11.99
"522","2009-01-28",12.19
"523","2009-01-29",11.79
"524","2009-01-30",11.79
"525","2009-02-02",11.97
"526","2009-02-03",12.8
"527","2009-02-04",13.02
"528","2009-02-05",13.82
"529","2009-02-06",14.14
"530","2009-02-09",14.29
"531","2009-02-10",13.37
"532","2009-02-11",13.7
"533","2009-02-12",14.19
"534","2009-02-13",14.18
"535","2009-02-17",13.49
"536","2009-02-18",13.42
"537","2009-02-19",13
"538","2009-02-20",12.27
"539","2009-02-23",12.09
"540","2009-02-24",12.39
"541","2009-02-25",12.13
"542","2009-02-26",11.69
"543","2009-02-27",11.32
"544","2009-03-02",10.09
"545","2009-03-03",10.17
"546","2009-03-04",10.63
"547","2009-03-05",9.62
"548","2009-03-06",9.7
"549","2009-03-09",9.39
"550","2009-03-10",10.28
"551","2009-03-11",9.95
"552","2009-03-12",10.58
"553","2009-03-13",11.84
"554","2009-03-16",11.34
"555","2009-03-17",11.83
"556","2009-03-18",12.39
"557","2009-03-19",12.12
"558","2009-03-20",11.92
"559","2009-03-23",13.07
"560","2009-03-24",13.03
"561","2009-03-25",13.33
"562","2009-03-26",13.97
"563","2009-03-27",13.49
"564","2009-03-30",12.97
"565","2009-03-31",13.09
"566","2009-04-01",12.68
"567","2009-04-02",13.66
"568","2009-04-03",13.52
"569","2009-04-06",13.57
"570","2009-04-07",13.46
"571","2009-04-08",13.63
"572","2009-04-09",14.05
"573","2009-04-13",13.83
"574","2009-04-14",13.91
"575","2009-04-15",14.03
"576","2009-04-16",14.42
"577","2009-04-17",14.91
"578","2009-04-20",14.23
"579","2009-04-21",14.08
"580","2009-04-22",14.1
"581","2009-04-23",13.8
"582","2009-04-24",14.3
"583","2009-04-27",14.24
"584","2009-04-28",14.28
"585","2009-04-29",14.98
"586","2009-04-30",14.86
"587","2009-05-01",15.09
"588","2009-05-04",15.6
"589","2009-05-05",12.45
"590","2009-05-06",12.21
"591","2009-05-07",12.1
"592","2009-05-08",12.14
"593","2009-05-11",12.44
"594","2009-05-12",11.99
"595","2009-05-13",11.9
"596","2009-05-14",12.06
"597","2009-05-15",11.71
"598","2009-05-18",11.7
"599","2009-05-19",11.9
"600","2009-05-20",11.93
"601","2009-05-21",11.72
"602","2009-05-22",11.73
"603","2009-05-26",12.11
"604","2009-05-27",12.28
"605","2009-05-28",12.39
"606","2009-05-29",12.67
"607","2009-06-01",13.33
"608","2009-06-02",13.75
"609","2009-06-03",13.75
"610","2009-06-04",13.56
"611","2009-06-05",13.66
"612","2009-06-08",13.49
"613","2009-06-09",13.77
"614","2009-06-10",13.63
"615","2009-06-11",14.36
"616","2009-06-12",14.03
"617","2009-06-15",13.44
"618","2009-06-16",13.33
"619","2009-06-17",13.69
"620","2009-06-18",13.9
"621","2009-06-19",14.19
"622","2009-06-22",13.63
"623","2009-06-23",13.79
"624","2009-06-24",14.03
"625","2009-06-25",14.29
"626","2009-06-26",14.42
"627","2009-06-29",14.2
"628","2009-06-30",14.25
"629","2009-07-01",13.92
"630","2009-07-02",13.65
"631","2009-07-06",13.65
"632","2009-07-07",13.18
"633","2009-07-08",13.04
"634","2009-07-09",12.83
"635","2009-07-10",12.74
"636","2009-07-13",13.06
"637","2009-07-14",13
"638","2009-07-15",13.51
"639","2009-07-16",13.68
"640","2009-07-17",13.56
"641","2009-07-20",13.64
"642","2009-07-21",14.03
"643","2009-07-22",13.76
"644","2009-07-23",14.22
"645","2009-07-24",14.64
"646","2009-07-27",14.7
"647","2009-07-28",14.67
"648","2009-07-29",14.85
"649","2009-07-30",14.73
"650","2009-07-31",14.69
"651","2009-08-03",14.83
"652","2009-08-04",14.86
"653","2009-08-05",14.75
"654","2009-08-06",14.32
"655","2009-08-07",14.31
"656","2009-08-10",14.47
"657","2009-08-11",14.27
"658","2009-08-12",14.8
"659","2009-08-13",14.85
"660","2009-08-14",15.14
"661","2009-08-17",14.84
"662","2009-08-18",15.18
"663","2009-08-19",15.66
"664","2009-08-20",15.71
"665","2009-08-21",15.87
"666","2009-08-24",16.02
"667","2009-08-25",16.33
"668","2009-08-26",16.219999
"669","2009-08-27",16.469999
"670","2009-08-28",16.43
"671","2009-08-31",16.459999
"672","2009-09-01",16.200001
"673","2009-09-02",16.01
"674","2009-09-03",15.99
"675","2009-09-04",16.43
"676","2009-09-08",16.440001
"677","2009-09-09",16.879999
"678","2009-09-10",17.09
"679","2009-09-11",17.07
"680","2009-09-14",17.459999
"681","2009-09-15",17.23
"682","2009-09-16",16.76
"683","2009-09-17",16.99
"684","2009-09-18",16.469999
"685","2009-09-21",16.690001
"686","2009-09-22",16.33
"687","2009-09-23",16.110001
"688","2009-09-24",16.139999
"689","2009-09-25",16.280001
"690","2009-09-28",16.58
"691","2009-09-29",16.610001
"692","2009-09-30",16.34
"693","2009-10-01",15.94
"694","2009-10-02",16.23
"695","2009-10-05",16.129999
"696","2009-10-06",16.540001
"697","2009-10-07",16.58
"698","2009-10-08",16.719999
"699","2009-10-09",16.690001
"700","2009-10-12",16.690001
"701","2009-10-13",16.65
"702","2009-10-14",16.85
"703","2009-10-15",16.92
"704","2009-10-16",16.42
"705","2009-10-19",16.65
"706","2009-10-20",15.69
"707","2009-10-21",15.63
"708","2009-10-22",16.049999
"709","2009-10-23",15.59
"710","2009-10-26",15.54
"711","2009-10-27",15.25
"712","2009-10-28",14.82
"713","2009-10-29",15.33
"714","2009-10-30",14.78
"715","2009-11-02",14.86
"716","2009-11-03",14.64
"717","2009-11-04",14.97
"718","2009-11-05",15.3
"719","2009-11-06",15.13
"720","2009-11-09",15.32
"721","2009-11-10",15.77
"722","2009-11-11",15.75
"723","2009-11-12",15.4
"724","2009-11-13",15.64
"725","2009-11-16",15.67
"726","2009-11-17",15.12
"727","2009-11-18",15.37
"728","2009-11-19",15.07
"729","2009-11-20",14.39
"730","2009-11-23",14.28
"731","2009-11-24",14.56
"732","2009-11-25",14.7
"733","2009-11-27",14.42
"734","2009-11-30",14.47
"735","2009-12-01",14.6
"736","2009-12-02",14.41
"737","2009-12-03",14.24
"738","2009-12-04",14.33
"739","2009-12-07",14.34
"740","2009-12-08",14.08
"741","2009-12-09",14.09
"742","2009-12-10",14.29
"743","2009-12-11",14.35
"744","2009-12-14",14.1
"745","2009-12-15",13.99
"746","2009-12-16",13.94
"747","2009-12-17",13.48
"748","2009-12-18",13.66
"749","2009-12-21",14.07
"750","2009-12-22",14.73
"751","2009-12-23",14.7
"752","2009-12-24",14.88
"753","2009-12-28",14.71
"754","2009-12-29",14.63
"755","2009-12-30",14.59
"756","2009-12-31",14.5
"757","2010-01-04",14.94
"758","2010-01-05",14.94
"759","2010-01-06",15.01
"760","2010-01-07",14.99
"761","2010-01-08",14.97
"762","2010-01-11",14.94
"763","2010-01-12",14.92
"764","2010-01-13",15.17
"765","2010-01-14",15.31
"766","2010-01-15",15.38
"767","2010-01-19",15.94
"768","2010-01-20",15.63
"769","2010-01-21",15.8
"770","2010-01-22",15.79
"771","2010-01-25",15.83
"772","2010-01-26",15.63
"773","2010-01-27",15.35
"774","2010-01-28",15.08
"775","2010-01-29",15.07
"776","2010-02-01",15.25
"777","2010-02-02",16.58
"778","2010-02-03",16.450001
"779","2010-02-04",16.200001
"780","2010-02-05",15.99
"781","2010-02-08",16
"782","2010-02-09",16.030001
"783","2010-02-10",16.030001
"784","2010-02-11",16.110001
"785","2010-02-12",16
"786","2010-02-16",16.09
"787","2010-02-17",16.07
"788","2010-02-18",16.24
"789","2010-02-19",16.110001
"790","2010-02-22",16.190001
"791","2010-02-23",16.16
"792","2010-02-24",16.57
"793","2010-02-25",16.93
"794","2010-02-26",17.25
"795","2010-03-01",17.35
"796","2010-03-02",17.370001
"797","2010-03-03",17.15
"798","2010-03-04",17.110001
"799","2010-03-05",17.41
"800","2010-03-08",17.52
"801","2010-03-09",17.42
"802","2010-03-10",17.549999
"803","2010-03-11",19.280001
"804","2010-03-12",18.639999
"805","2010-03-15",19.379999
"806","2010-03-16",19.18
"807","2010-03-17",19.07
"808","2010-03-18",19.559999
"809","2010-03-19",18.67
"810","2010-03-22",18.77
"811","2010-03-23",18.83
"812","2010-03-24",18.67
"813","2010-03-25",18.52
"814","2010-03-26",18.26
"815","2010-03-29",18.41
"816","2010-03-30",18.34
"817","2010-03-31",18.540001
"818","2010-04-01",18.530001
"819","2010-04-05",18.34
"820","2010-04-06",18.030001
"821","2010-04-07",17.57
"822","2010-04-08",17.559999
"823","2010-04-09",17.75
"824","2010-04-12",17.559999
"825","2010-04-13",17.780001
"826","2010-04-14",18.33
"827","2010-04-15",18.27
"828","2010-04-16",18.139999
"829","2010-04-19",18.110001
"830","2010-04-20",18.219999
"831","2010-04-21",18.16
"832","2010-04-22",18.190001
"833","2010-04-23",18.280001
"834","2010-04-26",18.02
"835","2010-04-27",17.940001
"836","2010-04-28",18.02
"837","2010-04-29",17.76
"838","2010-04-30",17.879999
"839","2010-05-03",18.110001
"840","2010-05-04",16.01
"841","2010-05-05",16.25
"842","2010-05-06",16.01
"843","2010-05-07",15.82
"844","2010-05-10",16.209999
"845","2010-05-11",16.17
"846","2010-05-12",16.4
"847","2010-05-13",16.23
"848","2010-05-14",15.78
"849","2010-05-17",15.78
"850","2010-05-18",15.63
"851","2010-05-19",15.61
"852","2010-05-20",14.84
"853","2010-05-21",15.08
"854","2010-05-24",15
"855","2010-05-25",14.91
"856","2010-05-26",14.92
"857","2010-05-27",14.96
"858","2010-05-28",14.9
"859","2010-06-01",14.63
"860","2010-06-02",14.72
"861","2010-06-03",15.27
"862","2010-06-04",14.78
"863","2010-06-07",14.41
"864","2010-06-08",14
"865","2010-06-09",14.01
"866","2010-06-10",14.2
"867","2010-06-11",14.57
"868","2010-06-14",14.67
"869","2010-06-15",14.8
"870","2010-06-16",14.98
"871","2010-06-17",14.99
"872","2010-06-18",14.98
"873","2010-06-21",15.01
"874","2010-06-22",14.89
"875","2010-06-23",14.63
"876","2010-06-24",14.16
"877","2010-06-25",14.24
"878","2010-06-28",14.06
"879","2010-06-29",13.63
"880","2010-06-30",13.93
"881","2010-07-01",13.73
"882","2010-07-02",13.64
"883","2010-07-06",13.58
"884","2010-07-07",14.02
"885","2010-07-08",14.23
"886","2010-07-09",13.99
"887","2010-07-12",14.12
"888","2010-07-13",14.31
"889","2010-07-14",14.43
"890","2010-07-15",14.57
"891","2010-07-16",14.12
"892","2010-07-19",14.25
"893","2010-07-20",13.84
"894","2010-07-21",13.31
"895","2010-07-22",13.44
"896","2010-07-23",13.37
"897","2010-07-26",13.83
"898","2010-07-27",15.04
"899","2010-07-28",14.06
"900","2010-07-29",13.98
"901","2010-07-30",14.14
"902","2010-08-02",14.58
"903","2010-08-03",15.44
"904","2010-08-04",15.9
"905","2010-08-05",16.059999
"906","2010-08-06",16.09
"907","2010-08-09",15.57
"908","2010-08-10",15.54
"909","2010-08-11",15.02
"910","2010-08-12",14.93
"911","2010-08-13",14.76
"912","2010-08-16",14.6
"913","2010-08-17",14.9
"914","2010-08-18",15.1
"915","2010-08-19",14.76
"916","2010-08-20",14.68
"917","2010-08-23",14.67
"918","2010-08-24",14.04
"919","2010-08-25",14.38
"920","2010-08-26",14.06
"921","2010-08-27",14.17
"922","2010-08-30",14.1
"923","2010-08-31",14.18
"924","2010-09-01",14.57
"925","2010-09-02",14.8
"926","2010-09-03",15.12
"927","2010-09-07",14.73
"928","2010-09-08",14.99
"929","2010-09-09",15.22
"930","2010-09-10",15.26
"931","2010-09-13",15.61
"932","2010-09-14",16.34
"933","2010-09-15",16.34
"934","2010-09-16",16.33
"935","2010-09-17",16.540001
"936","2010-09-20",16.42
"937","2010-09-21",16.040001
"938","2010-09-22",15.42
"939","2010-09-23",16.26
"940","2010-09-24",16.66
"941","2010-09-27",16.450001
"942","2010-09-28",16.26
"943","2010-09-29",16.07
"944","2010-09-30",16.01
"945","2010-10-01",16.120001
"946","2010-10-04",15.8
"947","2010-10-05",16.040001
"948","2010-10-06",16.1
"949","2010-10-07",16.18
"950","2010-10-08",16.07
"951","2010-10-11",16.02
"952","2010-10-12",15.92
"953","2010-10-13",16.02
"954","2010-10-14",16.15
"955","2010-10-15",16.17
"956","2010-10-18",16.5
"957","2010-10-19",16.15
"958","2010-10-20",16.309999
"959","2010-10-21",16.110001
"960","2010-10-22",16.18
"961","2010-10-25",16.219999
"962","2010-10-26",16.25
"963","2010-10-27",16.209999
"964","2010-10-28",16.049999
"965","2010-10-29",16.030001
"966","2010-11-01",16.120001
"967","2010-11-02",16.049999
"968","2010-11-03",16.02
"969","2010-11-04",16.01
"970","2010-11-05",15.83
"971","2010-11-08",16.280001
"972","2010-11-09",16.73
"973","2010-11-10",16.82
"974","2010-11-11",16.969999
"975","2010-11-12",16.76
"976","2010-11-15",16.709999
"977","2010-11-16",16.41
"978","2010-11-17",16.450001
