"","date","PTSI"
"117","2007-06-20",18.709999
"118","2007-06-21",19.450001
"119","2007-06-22",19.309999
"120","2007-06-25",18.120001
"121","2007-06-26",18.57
"122","2007-06-27",18.450001
"123","2007-06-28",18.42
"124","2007-06-29",18.280001
"125","2007-07-02",18.049999
"126","2007-07-03",18.110001
"127","2007-07-05",18.1
"128","2007-07-06",18.15
"129","2007-07-09",18.549999
"130","2007-07-10",18.120001
"131","2007-07-11",18.120001
"132","2007-07-12",18.5
"133","2007-07-13",18.540001
"134","2007-07-16",18.32
"135","2007-07-17",18.440001
"136","2007-07-18",18.379999
"137","2007-07-19",18.51
"138","2007-07-20",18.49
"139","2007-07-23",18.65
"140","2007-07-24",18.530001
"141","2007-07-25",18.51
"142","2007-07-26",18.469999
"143","2007-07-27",18.58
"144","2007-07-30",18.5
"145","2007-07-31",18.58
"146","2007-08-01",18.370001
"147","2007-08-02",18.139999
"148","2007-08-03",17.879999
"149","2007-08-06",18.17
"150","2007-08-07",18.33
"151","2007-08-08",19.09
"152","2007-08-09",18.9
"153","2007-08-10",18.549999
"154","2007-08-13",18.469999
"155","2007-08-14",18.35
"156","2007-08-15",18.09
"157","2007-08-16",18.32
"158","2007-08-17",18.459999
"159","2007-08-20",18.26
"160","2007-08-21",18.27
"161","2007-08-22",18.34
"162","2007-08-23",17.780001
"163","2007-08-24",18.129999
"164","2007-08-27",18.5
"165","2007-08-28",17.459999
"166","2007-08-29",17.92
"167","2007-08-30",17.51
"168","2007-08-31",18.709999
"169","2007-09-04",18.530001
"170","2007-09-05",18.09
"171","2007-09-06",18
"172","2007-09-07",18.02
"173","2007-09-10",17.82
"174","2007-09-11",17.98
"175","2007-09-12",17.950001
"176","2007-09-13",18.15
"177","2007-09-14",18.370001
"178","2007-09-17",17.799999
"179","2007-09-18",18.49
"180","2007-09-19",18.5
"181","2007-09-20",18.370001
"182","2007-09-21",17.98
"183","2007-09-24",17.99
"184","2007-09-25",17.98
"185","2007-09-26",17.799999
"186","2007-09-27",17.9
"187","2007-09-28",18
"188","2007-10-01",17.969999
"189","2007-10-02",17.950001
"190","2007-10-03",17.84
"191","2007-10-04",17.99
"192","2007-10-05",17.93
"193","2007-10-08",17.99
"194","2007-10-09",17.959999
"195","2007-10-10",18.18
"196","2007-10-11",18.25
"197","2007-10-12",18.219999
"198","2007-10-15",18.290001
"199","2007-10-16",18.17
"200","2007-10-17",18.23
"201","2007-10-18",17.860001
"202","2007-10-19",17.610001
"203","2007-10-22",17.530001
"204","2007-10-23",17.91
"205","2007-10-24",18.24
"206","2007-10-25",17.58
"207","2007-10-26",17.6
"208","2007-10-29",16.620001
"209","2007-10-30",16.219999
"210","2007-10-31",16.66
"211","2007-11-01",15.61
"212","2007-11-02",15.85
"213","2007-11-05",15.94
"214","2007-11-06",15.72
"215","2007-11-07",15.23
"216","2007-11-08",14.65
"217","2007-11-09",14.85
"218","2007-11-12",14.68
"219","2007-11-13",14.88
"220","2007-11-14",14.94
"221","2007-11-15",14.71
"222","2007-11-16",14.77
"223","2007-11-19",14.55
"224","2007-11-20",14.17
"225","2007-11-21",14.05
"226","2007-11-23",14.47
"227","2007-11-26",14.5
"228","2007-11-27",14.92
"229","2007-11-28",14.39
"230","2007-11-29",15.19
"231","2007-11-30",15
"232","2007-12-03",14.9
"233","2007-12-04",15
"234","2007-12-05",15.35
"235","2007-12-06",15.55
"236","2007-12-07",15.71
"237","2007-12-10",16.209999
"238","2007-12-11",16.299999
"239","2007-12-12",15.96
"240","2007-12-13",16.26
"241","2007-12-14",16.41
"242","2007-12-17",15.5
"243","2007-12-18",15.48
"244","2007-12-19",15.44
"245","2007-12-20",15.7
"246","2007-12-21",15.9
"247","2007-12-24",15.83
"248","2007-12-26",15.79
"249","2007-12-27",15.9
"250","2007-12-28",15.81
"251","2007-12-31",15.54
"252","2008-01-02",15.02
"253","2008-01-03",14.49
"254","2008-01-04",13.99
"255","2008-01-07",15.1
"256","2008-01-08",15.18
"257","2008-01-09",15.63
"258","2008-01-10",15.58
"259","2008-01-11",14.81
"260","2008-01-14",15.31
"261","2008-01-15",15.58
"262","2008-01-16",16.549999
"263","2008-01-17",16
"264","2008-01-18",15.83
"265","2008-01-22",15.48
"266","2008-01-23",15.64
"267","2008-01-24",15.26
"268","2008-01-25",15.17
"269","2008-01-28",15.54
"270","2008-01-29",15.23
"271","2008-01-30",15.51
"272","2008-01-31",15.52
"273","2008-02-01",16.32
"274","2008-02-04",15.75
"275","2008-02-05",16
"276","2008-02-06",15.43
"277","2008-02-07",15.36
"278","2008-02-08",15.01
"279","2008-02-11",14.82
"280","2008-02-12",14.64
"281","2008-02-13",14.62
"282","2008-02-14",14.75
"283","2008-02-15",14.68
"284","2008-02-19",14.74
"285","2008-02-20",14.85
"286","2008-02-21",15.15
"287","2008-02-22",14.52
"288","2008-02-25",15.03
"289","2008-02-26",15.39
"290","2008-02-27",15.16
"291","2008-02-28",15.33
"292","2008-02-29",14.5
"293","2008-03-03",14.27
"294","2008-03-04",14.44
"295","2008-03-05",14.5
"296","2008-03-06",14.7
"297","2008-03-07",14.72
"298","2008-03-10",14.01
"299","2008-03-11",14.74
"300","2008-03-12",14.85
"301","2008-03-13",14.23
"302","2008-03-14",14.38
"303","2008-03-17",14.42
"304","2008-03-18",14.2
"305","2008-03-19",14.79
"306","2008-03-20",15.6
"307","2008-03-24",14.8
"308","2008-03-25",15.63
"309","2008-03-26",15.98
"310","2008-03-27",15.76
"311","2008-03-28",15.75
"312","2008-03-31",15.69
"313","2008-04-01",16.459999
"314","2008-04-02",16.43
"315","2008-04-03",15
"316","2008-04-04",15.31
"317","2008-04-07",15.93
"318","2008-04-08",15.58
"319","2008-04-09",14.88
"320","2008-04-10",14.87
"321","2008-04-11",14.75
"322","2008-04-14",15.02
"323","2008-04-15",15.25
"324","2008-04-16",15.03
"325","2008-04-17",15.46
"326","2008-04-18",15.76
"327","2008-04-21",15.37
"328","2008-04-22",15.48
"329","2008-04-23",15.14
"330","2008-04-24",14.83
"331","2008-04-25",14.89
"332","2008-04-28",15
"333","2008-04-29",14.89
"334","2008-04-30",14.25
"335","2008-05-01",14.55
"336","2008-05-02",14.6
"337","2008-05-05",14.76
"338","2008-05-06",15.2
"339","2008-05-07",14.9
"340","2008-05-08",15.03
"341","2008-05-09",14.52
"342","2008-05-12",14.95
"343","2008-05-13",15.05
"344","2008-05-14",15
"345","2008-05-15",15.75
"346","2008-05-16",16.16
"347","2008-05-19",15.4
"348","2008-05-20",15.17
"349","2008-05-21",14.9
"350","2008-05-22",14.92
"351","2008-05-23",14.81
"352","2008-05-27",14.97
"353","2008-05-28",15.4
"354","2008-05-29",15
"355","2008-05-30",14.66
"356","2008-06-02",14.52
"357","2008-06-03",14.44
"358","2008-06-04",13.87
"359","2008-06-05",14.06
"360","2008-06-06",12.54
"361","2008-06-09",11.75
"362","2008-06-10",11
"363","2008-06-11",10.75
"364","2008-06-12",10.86
"365","2008-06-13",10.88
"366","2008-06-16",10.06
"367","2008-06-17",10.25
"368","2008-06-18",11.27
"369","2008-06-19",11.5
"370","2008-06-20",11.62
"371","2008-06-23",10.5
"372","2008-06-24",10.74
"373","2008-06-25",10.53
"374","2008-06-26",10.19
"375","2008-06-27",9.47
"376","2008-06-30",10.65
"377","2008-07-01",10.59
"378","2008-07-02",10.04
"379","2008-07-03",10.52
"380","2008-07-07",10.5
"381","2008-07-08",10.56
"382","2008-07-09",10.82
"383","2008-07-10",11.17
"384","2008-07-11",11.25
"385","2008-07-14",11.5
"386","2008-07-15",11.39
"387","2008-07-16",12.1
"388","2008-07-17",12
"389","2008-07-18",12.11
"390","2008-07-21",12
"391","2008-07-22",12
"392","2008-07-23",12.34
"393","2008-07-24",12.06
"394","2008-07-25",12.25
"395","2008-07-28",12.33
"396","2008-07-29",12.38
"397","2008-07-30",12.94
"398","2008-07-31",13.34
"399","2008-08-01",13.68
"400","2008-08-04",13.31
"401","2008-08-05",13.29
"402","2008-08-06",13.43
"403","2008-08-07",13.41
"404","2008-08-08",13.95
"405","2008-08-11",14.5
"406","2008-08-12",14.17
"407","2008-08-13",14.01
"408","2008-08-14",14.12
"409","2008-08-15",14.83
"410","2008-08-18",15.21
"411","2008-08-19",15.53
"412","2008-08-20",15.51
"413","2008-08-21",15.07
"414","2008-08-22",14.68
"415","2008-08-25",14.83
"416","2008-08-26",15.14
"417","2008-08-27",14.69
"418","2008-08-28",14.96
"419","2008-08-29",14.73
"420","2008-09-02",14.87
"421","2008-09-03",15.57
"422","2008-09-04",14.89
"423","2008-09-05",15.41
"424","2008-09-08",15.51
"425","2008-09-09",15.01
"426","2008-09-10",14.6
"427","2008-09-11",14.16
"428","2008-09-12",13.93
"429","2008-09-15",12.87
"430","2008-09-16",12.84
"431","2008-09-17",12.31
"432","2008-09-18",11.72
"433","2008-09-19",12.5
"434","2008-09-22",12.04
"435","2008-09-23",12
"436","2008-09-24",11.76
"437","2008-09-25",11.3
"438","2008-09-26",11.06
"439","2008-09-29",11.01
"440","2008-09-30",10.89
"441","2008-10-01",10.69
"442","2008-10-02",10.07
"443","2008-10-03",10.21
"444","2008-10-06",9.9
"445","2008-10-07",10.18
"446","2008-10-08",10.08
"447","2008-10-09",10.02
"448","2008-10-10",9.01
"449","2008-10-13",9.83
"450","2008-10-14",10.07
"451","2008-10-15",10
"452","2008-10-16",9.97
"453","2008-10-17",9.98
"454","2008-10-20",10
"455","2008-10-21",9.93
"456","2008-10-22",9.8
"457","2008-10-23",8.76
"458","2008-10-24",9
"459","2008-10-27",8.64
"460","2008-10-28",8.75
"461","2008-10-29",8.61
"462","2008-10-30",8.35
"463","2008-10-31",8.68
"464","2008-11-03",8.53
"465","2008-11-04",9.36
"466","2008-11-05",9.41
"467","2008-11-06",9.71
"468","2008-11-07",9.69
"469","2008-11-10",9.71
"470","2008-11-11",9.74
"471","2008-11-12",10
"472","2008-11-13",9.55
"473","2008-11-14",7.12
"474","2008-11-17",6.38
"475","2008-11-18",5.7
"476","2008-11-19",5.01
"477","2008-11-20",3.85
"478","2008-11-21",3.49
"479","2008-11-24",3.83
"480","2008-11-25",3.5
"481","2008-11-26",5.18
"482","2008-11-28",5
"483","2008-12-01",4.5
"484","2008-12-02",4.95
"485","2008-12-03",5.75
"486","2008-12-04",6.51
"487","2008-12-05",7.44
"488","2008-12-08",6.22
"489","2008-12-09",5.51
"490","2008-12-10",6.39
"491","2008-12-11",6.3
"492","2008-12-12",5.75
"493","2008-12-15",6.65
"494","2008-12-16",6.33
"495","2008-12-17",7.3
"496","2008-12-18",5.77
"497","2008-12-19",5.59
"498","2008-12-22",6.22
"499","2008-12-23",6.81
"500","2008-12-24",6.83
"501","2008-12-26",6.89
"502","2008-12-29",6.89
"503","2008-12-30",6.75
"504","2008-12-31",7
"505","2009-01-02",6.9
"506","2009-01-05",6.67
"507","2009-01-06",6.98
"508","2009-01-07",6.77
"509","2009-01-08",6.93
"510","2009-01-09",6.84
"511","2009-01-12",6.14
"512","2009-01-13",5.86
"513","2009-01-14",5.91
"514","2009-01-15",5.89
"515","2009-01-16",5.81
"516","2009-01-20",5.9
"517","2009-01-21",5.62
"518","2009-01-22",5.4
"519","2009-01-23",5.2
"520","2009-01-26",5.46
"521","2009-01-27",5.1
"522","2009-01-28",5.23
"523","2009-01-29",5.43
"524","2009-01-30",4.74
"525","2009-02-02",5.2
"526","2009-02-03",4.86
"527","2009-02-04",4.85
"528","2009-02-05",4.5
"529","2009-02-06",4.96
"530","2009-02-09",4.75
"531","2009-02-10",4.67
"532","2009-02-11",4.41
"533","2009-02-12",4.43
"534","2009-02-13",4.12
"535","2009-02-17",4.15
"536","2009-02-18",4
"537","2009-02-19",3.81
"538","2009-02-20",4.05
"539","2009-02-23",3.77
"540","2009-02-24",3.79
"541","2009-02-25",4.02
"542","2009-02-26",3.66
"543","2009-02-27",3.95
"544","2009-03-02",3.61
"545","2009-03-03",3.5
"546","2009-03-04",3.17
"547","2009-03-05",3
"548","2009-03-06",2.97
"549","2009-03-09",2.89
"550","2009-03-10",3.03
"551","2009-03-11",3.64
"552","2009-03-12",3.99
"553","2009-03-13",4.09
"554","2009-03-16",5.23
"555","2009-03-17",5.66
"556","2009-03-18",5.75
"557","2009-03-19",5.81
"558","2009-03-20",6
"559","2009-03-23",5.9
"560","2009-03-24",5.84
"561","2009-03-25",5.5
"562","2009-03-26",5.23
"563","2009-03-27",4.95
"564","2009-03-30",5.3
"565","2009-03-31",5.49
"566","2009-04-01",5.76
"567","2009-04-02",5.64
"568","2009-04-03",5.59
"569","2009-04-06",5.55
"570","2009-04-07",5.52
"571","2009-04-08",5.36
"572","2009-04-09",5.35
"573","2009-04-13",5.16
"574","2009-04-14",5.23
"575","2009-04-15",5.05
"576","2009-04-16",5.01
"577","2009-04-17",5.01
"578","2009-04-20",5.01
"579","2009-04-21",5.01
"580","2009-04-22",5.08
"581","2009-04-23",5.04
"582","2009-04-24",5.09
"583","2009-04-27",5.01
"584","2009-04-28",5.01
"585","2009-04-29",5.38
"586","2009-04-30",5.32
"587","2009-05-01",5.31
"588","2009-05-04",5.41
"589","2009-05-05",5.31
"590","2009-05-06",5.29
"591","2009-05-07",5.13
"592","2009-05-08",5.45
"593","2009-05-11",5.5
"594","2009-05-12",5.35
"595","2009-05-13",5.01
"596","2009-05-14",5.05
"597","2009-05-15",5.01
"598","2009-05-18",5.02
"599","2009-05-19",5.05
"600","2009-05-20",5.01
"601","2009-05-21",5.19
"602","2009-05-22",5.15
"603","2009-05-26",5.01
"604","2009-05-27",5.2
"605","2009-05-28",5.12
"606","2009-05-29",5.08
"607","2009-06-01",5.25
"608","2009-06-02",5.6
"609","2009-06-03",5.23
"610","2009-06-04",5.51
"611","2009-06-05",5.16
"612","2009-06-08",5.15
"613","2009-06-09",5.16
"614","2009-06-10",5.35
"615","2009-06-11",5.22
"616","2009-06-12",5.1
"617","2009-06-15",5.06
"618","2009-06-16",5.06
"619","2009-06-17",5.15
"620","2009-06-18",5.01
"621","2009-06-19",5.47
"622","2009-06-22",5.47
"623","2009-06-23",5.35
"624","2009-06-24",5.23
"625","2009-06-25",5.31
"626","2009-06-26",5.13
"627","2009-06-29",5.13
"628","2009-06-30",5.47
"629","2009-07-01",6
"630","2009-07-02",5.95
"631","2009-07-06",6
"632","2009-07-07",6.41
"633","2009-07-08",6.31
"634","2009-07-09",6.45
"635","2009-07-10",6.1
"636","2009-07-13",6.25
"637","2009-07-14",6.25
"638","2009-07-15",6.4
"639","2009-07-16",6.88
"640","2009-07-17",6.7
"641","2009-07-20",7
"642","2009-07-21",7
"643","2009-07-22",7
"644","2009-07-23",7.06
"645","2009-07-24",7.11
"646","2009-07-27",7.34
"647","2009-07-28",7.35
"648","2009-07-29",7.35
"649","2009-07-30",6.79
"650","2009-07-31",6.92
"651","2009-08-03",7.15
"652","2009-08-04",7.38
"653","2009-08-05",7.19
"654","2009-08-06",7.42
"655","2009-08-07",7.06
"656","2009-08-10",7.48
"657","2009-08-11",7.6
"658","2009-08-12",7.34
"659","2009-08-13",7.44
"660","2009-08-14",7.64
"661","2009-08-17",7.5
"662","2009-08-18",7.85
"663","2009-08-19",7.51
"664","2009-08-20",7.7
"665","2009-08-21",7.6
"666","2009-08-24",7.62
"667","2009-08-25",7.65
"668","2009-08-26",7.62
"669","2009-08-27",8.23
"670","2009-08-28",8.61
"671","2009-08-31",8.63
"672","2009-09-01",8.31
"673","2009-09-02",7.65
"674","2009-09-03",7.79
"675","2009-09-04",7.92
"676","2009-09-08",7.71
"677","2009-09-09",7.9
"678","2009-09-10",7.82
"679","2009-09-11",8
"680","2009-09-14",8.49
"681","2009-09-15",8.4
"682","2009-09-16",8.44
"683","2009-09-17",8.58
"684","2009-09-18",8.24
"685","2009-09-21",8.03
"686","2009-09-22",7.47
"687","2009-09-23",7.7
"688","2009-09-24",8.01
"689","2009-09-25",8.29
"690","2009-09-28",8.14
"691","2009-09-29",8.3
"692","2009-09-30",8.06
"693","2009-10-01",7.8
"694","2009-10-02",7.85
"695","2009-10-05",8.15
"696","2009-10-06",8.01
"697","2009-10-07",8.03
"698","2009-10-08",7.91
"699","2009-10-09",7.95
"700","2009-10-12",7.75
"701","2009-10-13",8
"702","2009-10-14",8.06
"703","2009-10-15",7.92
"704","2009-10-16",8
"705","2009-10-19",7.65
"706","2009-10-20",8.24
"707","2009-10-21",8.23
"708","2009-10-22",8.09
"709","2009-10-23",8.08
"710","2009-10-26",7.78
"711","2009-10-27",7.76
"712","2009-10-28",7.78
"713","2009-10-29",7.88
"714","2009-10-30",7.76
"715","2009-11-02",8.23
"716","2009-11-03",7.99
"717","2009-11-04",8.06
"718","2009-11-05",8.1
"719","2009-11-06",7.97
"720","2009-11-09",7.77
"721","2009-11-10",8.12
"722","2009-11-11",8.3
"723","2009-11-12",8.5
"724","2009-11-13",8.86
"725","2009-11-16",8.87
"726","2009-11-17",10.54
"727","2009-11-18",10.56
"728","2009-11-19",10.54
"729","2009-11-20",10.5
"730","2009-11-23",10.24
"731","2009-11-24",10.25
"732","2009-11-25",10.06
"733","2009-11-27",10.25
"734","2009-11-30",10.31
"735","2009-12-01",9.87
"736","2009-12-02",10.04
"737","2009-12-03",9.79
"738","2009-12-04",9.62
"739","2009-12-07",9.07
"740","2009-12-08",8.62
"741","2009-12-09",8.45
"742","2009-12-10",9.17
"743","2009-12-11",9.05
"744","2009-12-14",9.04
"745","2009-12-15",9.4
"746","2009-12-16",9.47
"747","2009-12-17",9.46
"748","2009-12-18",9.46
"749","2009-12-21",9.64
"750","2009-12-22",9.63
"751","2009-12-23",9.99
"752","2009-12-24",9.75
"753","2009-12-28",10.02
"754","2009-12-29",10
"755","2009-12-30",9.93
"756","2009-12-31",10.33
"757","2010-01-04",10.54
"758","2010-01-05",10.35
"759","2010-01-06",10.29
"760","2010-01-07",10.31
"761","2010-01-08",10.36
"762","2010-01-11",10.5
"763","2010-01-12",10.39
"764","2010-01-13",11.02
"765","2010-01-14",11.13
"766","2010-01-15",11.19
"767","2010-01-19",10.5
"768","2010-01-20",10.76
"769","2010-01-21",10.41
"770","2010-01-22",10.35
"771","2010-01-25",10.1
"772","2010-01-26",10.1
"773","2010-01-27",10.11
"774","2010-01-28",10.25
"775","2010-01-29",10.14
"776","2010-02-01",10.13
"777","2010-02-02",10.25
"778","2010-02-03",10.16
"779","2010-02-04",10
"780","2010-02-05",9.97
"781","2010-02-08",9.77
"782","2010-02-09",9.88
"783","2010-02-10",9.69
"784","2010-02-11",9.93
"785","2010-02-12",10
"786","2010-02-16",9.8
"787","2010-02-17",9.9
"788","2010-02-18",10.35
"789","2010-02-19",11.33
"790","2010-02-22",11.66
"791","2010-02-23",12.31
"792","2010-02-24",13.27
"793","2010-02-25",13.67
"794","2010-02-26",14.98
"795","2010-03-01",14.35
"796","2010-03-02",13.73
"797","2010-03-03",13.99
"798","2010-03-04",14.18
"799","2010-03-05",14.33
"800","2010-03-08",14.52
"801","2010-03-09",14.67
"802","2010-03-10",15.16
"803","2010-03-11",15.11
"804","2010-03-12",15.05
"805","2010-03-15",14.93
"806","2010-03-16",14.76
"807","2010-03-17",14.42
"808","2010-03-18",14.73
"809","2010-03-19",13.08
"810","2010-03-22",13.57
"811","2010-03-23",14
"812","2010-03-24",13.95
"813","2010-03-25",13.61
"814","2010-03-26",13.37
"815","2010-03-29",13.73
"816","2010-03-30",13.52
"817","2010-03-31",13.8
"818","2010-04-01",13.87
"819","2010-04-05",13.31
"820","2010-04-06",13.61
"821","2010-04-07",13.39
"822","2010-04-08",13.84
"823","2010-04-09",13.93
"824","2010-04-12",13.85
"825","2010-04-13",13.83
"826","2010-04-14",13.94
"827","2010-04-15",14.54
"828","2010-04-16",14.71
"829","2010-04-19",14.62
"830","2010-04-20",14.51
"831","2010-04-21",14.64
"832","2010-04-22",14.91
"833","2010-04-23",15.16
"834","2010-04-26",14.93
"835","2010-04-27",14.62
"836","2010-04-28",15.25
"837","2010-04-29",16.35
"838","2010-04-30",15.84
"839","2010-05-03",15.91
"840","2010-05-04",16
"841","2010-05-05",16.15
"842","2010-05-06",16.15
"843","2010-05-07",15.85
"844","2010-05-10",15.7
"845","2010-05-11",15.98
"846","2010-05-12",17.42
"847","2010-05-13",17.83
"848","2010-05-14",17.219999
"849","2010-05-17",17.17
"850","2010-05-18",17.25
"851","2010-05-19",16.870001
"852","2010-05-20",15.37
"853","2010-05-21",14.42
"854","2010-05-24",14.7
"855","2010-05-25",14.26
"856","2010-05-26",14.83
"857","2010-05-27",15
"858","2010-05-28",15.05
"859","2010-06-01",14.39
"860","2010-06-02",14.5
"861","2010-06-03",14.24
"862","2010-06-04",14.53
"863","2010-06-07",14.61
"864","2010-06-08",14.52
"865","2010-06-09",14.21
"866","2010-06-10",15.13
"867","2010-06-11",15.42
"868","2010-06-14",15.85
"869","2010-06-15",15.97
"870","2010-06-16",16.040001
"871","2010-06-17",15.99
"872","2010-06-18",15.82
"873","2010-06-21",15.84
"874","2010-06-22",15.66
"875","2010-06-23",15.59
"876","2010-06-24",16.16
"877","2010-06-25",15.9
"878","2010-06-28",15.71
"879","2010-06-29",15.55
"880","2010-06-30",15.03
"881","2010-07-01",14.42
"882","2010-07-02",14.24
"883","2010-07-06",14.26
"884","2010-07-07",14.78
"885","2010-07-08",15.16
"886","2010-07-09",15.08
"887","2010-07-12",14.92
"888","2010-07-13",16.32
"889","2010-07-14",16.23
"890","2010-07-15",15.35
"891","2010-07-16",14.36
"892","2010-07-19",14.23
"893","2010-07-20",14.24
"894","2010-07-21",13.99
"895","2010-07-22",13.75
"896","2010-07-23",14.76
"897","2010-07-26",14.95
"898","2010-07-27",14.85
"899","2010-07-28",14.95
"900","2010-07-29",14.59
"901","2010-07-30",14.62
"902","2010-08-02",14.96
"903","2010-08-03",14.67
"904","2010-08-04",14.75
"905","2010-08-05",14.71
"906","2010-08-06",14.09
"907","2010-08-09",14.02
"908","2010-08-10",13
"909","2010-08-11",12.49
"910","2010-08-12",12.1
"911","2010-08-13",12.15
"912","2010-08-16",11.65
"913","2010-08-17",11.55
"914","2010-08-18",11.52
"915","2010-08-19",11.42
"916","2010-08-20",11.29
"917","2010-08-23",11.32
"918","2010-08-24",11.31
"919","2010-08-25",11.5
"920","2010-08-26",11.35
"921","2010-08-27",12.21
"922","2010-08-30",11.32
"923","2010-08-31",11.21
"924","2010-09-01",11.9
"925","2010-09-02",12.23
"926","2010-09-03",12.9
"927","2010-09-07",12.5
"928","2010-09-08",12.68
"929","2010-09-09",12.87
"930","2010-09-10",12.57
"931","2010-09-13",12.68
"932","2010-09-14",12.49
"933","2010-09-15",12.56
"934","2010-09-16",12.33
"935","2010-09-17",12.54
"936","2010-09-20",13.33
"937","2010-09-21",13
"938","2010-09-22",12.7
"939","2010-09-23",12.56
"940","2010-09-24",12.86
"941","2010-09-27",12.83
"942","2010-09-28",12.44
"943","2010-09-29",12.5
"944","2010-09-30",12.58
"945","2010-10-01",12.37
"946","2010-10-04",11.42
"947","2010-10-05",12.18
"948","2010-10-06",12.25
"949","2010-10-07",12.1
"950","2010-10-08",12.34
"951","2010-10-11",12.48
"952","2010-10-12",12.31
"953","2010-10-13",12.63
"954","2010-10-14",12.77
"955","2010-10-15",13.1
"956","2010-10-18",13.5
"957","2010-10-19",13.24
"958","2010-10-20",12.89
"959","2010-10-21",12.58
"960","2010-10-22",12.45
"961","2010-10-25",12.36
"962","2010-10-26",12.43
"963","2010-10-27",12.01
"964","2010-10-28",11.06
"965","2010-10-29",10.98
"966","2010-11-01",10.9
"967","2010-11-02",10.95
"968","2010-11-03",10.98
"969","2010-11-04",11.39
"970","2010-11-05",11.29
"971","2010-11-08",11.22
"972","2010-11-09",10.9
"973","2010-11-10",10.99
"974","2010-11-11",10.91
"975","2010-11-12",10.85
"976","2010-11-15",10.91
"977","2010-11-16",10.92
"978","2010-11-17",10.98
"979","2010-11-18",10.92
"980","2010-11-19",10.99
"981","2010-11-22",11.13
"982","2010-11-23",11.01
"983","2010-11-24",11.71
"984","2010-11-26",11.75
"985","2010-11-29",11.69
"986","2010-11-30",10.83
"987","2010-12-01",11.15
"988","2010-12-02",11.52
"989","2010-12-03",11.25
"990","2010-12-06",11.26
"991","2010-12-07",11.36
"992","2010-12-08",11.2
"993","2010-12-09",12.4
"994","2010-12-10",12.3
"995","2010-12-13",12.14
"996","2010-12-14",12.09
"997","2010-12-15",11.99
