"","date","LC"
"153","2015-07-22",74.5
"154","2015-07-23",74.150002
"155","2015-07-24",73
"156","2015-07-27",71.75
"157","2015-07-28",74.050003
"158","2015-07-29",72.900002
"159","2015-07-30",72.650002
"160","2015-07-31",72.550003
"161","2015-08-03",71.699997
"162","2015-08-04",69.150002
"163","2015-08-05",72
"164","2015-08-06",70.150002
"165","2015-08-07",69.599998
"166","2015-08-10",71.849998
"167","2015-08-11",70.050003
"168","2015-08-12",70.150002
"169","2015-08-13",69.800003
"170","2015-08-14",68.5
"171","2015-08-17",68.25
"172","2015-08-18",66.5
"173","2015-08-19",63.700001
"174","2015-08-20",61.450001
"175","2015-08-21",60.700001
"176","2015-08-24",58.349998
"177","2015-08-25",60
"178","2015-08-26",60.849998
"179","2015-08-27",61.900002
"180","2015-08-28",63.849998
"181","2015-08-31",62.75
"182","2015-09-01",60.700001
"183","2015-09-02",61.049999
"184","2015-09-03",61.950001
"185","2015-09-04",60.049999
"186","2015-09-08",62
"187","2015-09-09",61.75
"188","2015-09-10",62.349998
"189","2015-09-11",62.900002
"190","2015-09-14",64.5
"191","2015-09-15",65.699997
"192","2015-09-16",65.25
"193","2015-09-17",68
"194","2015-09-18",68.5
"195","2015-09-21",68.800003
"196","2015-09-22",68.400002
"197","2015-09-23",65.949997
"198","2015-09-24",66.849998
"199","2015-09-25",66.300003
"200","2015-09-28",65.300003
"201","2015-09-29",67.300003
"202","2015-09-30",66.150002
"203","2015-10-01",65.800003
"204","2015-10-02",66.25
"205","2015-10-05",69.099998
"206","2015-10-06",70.5
"207","2015-10-07",71.900002
"208","2015-10-08",74.300003
"209","2015-10-09",73.5
"210","2015-10-12",71.5
"211","2015-10-13",71.400002
"212","2015-10-14",72.300003
"213","2015-10-15",74.75
"214","2015-10-16",71.800003
"215","2015-10-19",71.75
"216","2015-10-20",71.650002
"217","2015-10-21",71.949997
"218","2015-10-22",71.900002
"219","2015-10-23",71.849998
"220","2015-10-26",71.400002
"221","2015-10-27",67.349998
"222","2015-10-28",70
"223","2015-10-29",68.099998
"224","2015-10-30",70.900002
"225","2015-11-02",73.050003
"226","2015-11-03",73.949997
"227","2015-11-04",73.099998
"228","2015-11-05",70.949997
"229","2015-11-06",73.5
"230","2015-11-09",72.849998
"231","2015-11-10",70.949997
"232","2015-11-11",68.199997
"233","2015-11-12",66.599998
"234","2015-11-13",63.599998
"235","2015-11-16",63.049999
"236","2015-11-17",64.050003
"237","2015-11-18",63.950001
"238","2015-11-19",64.199997
"239","2015-11-20",63.150002
"240","2015-11-23",61.799999
"241","2015-11-24",61
"242","2015-11-25",62.900002
"243","2015-11-27",62.349998
"244","2015-11-30",60.099998
"245","2015-12-01",60.450001
"246","2015-12-02",62.799999
"247","2015-12-03",64.099998
"248","2015-12-04",64.349998
"249","2015-12-07",67.25
"250","2015-12-08",68.650002
"251","2015-12-09",70.199997
"252","2015-12-10",70.800003
"253","2015-12-11",68.25
"254","2015-12-14",64.199997
"255","2015-12-15",62.299999
"256","2015-12-16",62.049999
"257","2015-12-17",60.799999
"258","2015-12-18",57.400002
"259","2015-12-21",57.25
"260","2015-12-22",56.799999
"261","2015-12-23",57.5
"262","2015-12-24",57
"263","2015-12-28",55.099998
"264","2015-12-29",55
"265","2015-12-30",54.150002
"266","2015-12-31",55.25
"267","2016-01-04",55.400002
"268","2016-01-05",53.599998
"269","2016-01-06",50.599998
"270","2016-01-07",47.549999
"271","2016-01-08",47.450001
"272","2016-01-11",46.200001
"273","2016-01-12",47.349998
"274","2016-01-13",44.299999
"275","2016-01-14",40.099998
"276","2016-01-15",38.650002
"277","2016-01-19",36.700001
"278","2016-01-20",39.599998
"279","2016-01-21",41.099998
"280","2016-01-22",42.299999
"281","2016-01-25",39.950001
"282","2016-01-26",40.349998
"283","2016-01-27",38.549999
"284","2016-01-28",36.950001
"285","2016-01-29",36.900002
"286","2016-02-01",38.049999
"287","2016-02-02",35.200001
"288","2016-02-03",38.400002
"289","2016-02-04",37.950001
"290","2016-02-05",35
"291","2016-02-08",33.049999
"292","2016-02-09",32.849998
"293","2016-02-10",32.549999
"294","2016-02-11",34.400002
"295","2016-02-12",35.200001
"296","2016-02-16",39.349998
"297","2016-02-17",41.25
"298","2016-02-18",43.5
"299","2016-02-19",44.400002
"300","2016-02-22",46.400002
"301","2016-02-23",44.200001
"302","2016-02-24",42.299999
"303","2016-02-25",42.25
"304","2016-02-26",42.049999
"305","2016-02-29",43.650002
"306","2016-03-01",43.75
"307","2016-03-02",45.799999
"308","2016-03-03",47.799999
"309","2016-03-04",44.900002
"310","2016-03-07",47
"311","2016-03-08",45
"312","2016-03-09",44.549999
"313","2016-03-10",45.049999
"314","2016-03-11",45.849998
"315","2016-03-14",45.25
"316","2016-03-15",42.650002
"317","2016-03-16",42.049999
"318","2016-03-17",42
"319","2016-03-18",43.5
"320","2016-03-21",44
"321","2016-03-22",42.25
"322","2016-03-23",41.150002
"323","2016-03-24",41.599998
"324","2016-03-28",38.650002
"325","2016-03-29",40.349998
"326","2016-03-30",40.549999
"327","2016-03-31",41.5
"328","2016-04-01",40.200001
"329","2016-04-04",40.849998
"330","2016-04-05",40
"331","2016-04-06",41.200001
"332","2016-04-07",39.299999
"333","2016-04-08",39.700001
"334","2016-04-11",38.450001
"335","2016-04-12",38.049999
"336","2016-04-13",37.799999
"337","2016-04-14",37.200001
"338","2016-04-15",36.549999
"339","2016-04-18",37.650002
"340","2016-04-19",40.150002
"341","2016-04-20",41.400002
"342","2016-04-21",38.700001
"343","2016-04-22",38.200001
"344","2016-04-25",36.950001
"345","2016-04-26",37.599998
"346","2016-04-27",40.599998
"347","2016-04-28",40.450001
"348","2016-04-29",39.5
"349","2016-05-02",39.650002
"350","2016-05-03",35.549999
"351","2016-05-04",34.599998
"352","2016-05-05",34.25
"353","2016-05-06",35.5
"354","2016-05-09",23.1
"355","2016-05-10",20.5
"356","2016-05-11",20.4
"357","2016-05-12",18.799999
"358","2016-05-13",17.549999
"359","2016-05-16",19.700001
"360","2016-05-17",18
"361","2016-05-18",19.950001
"362","2016-05-19",18.5
"363","2016-05-20",19.950001
"364","2016-05-23",21.6
"365","2016-05-24",22.15
"366","2016-05-25",22.25
"367","2016-05-26",21.85
"368","2016-05-27",24.049999
"369","2016-05-31",23.799999
"370","2016-06-01",24.9
"371","2016-06-02",25.299999
"372","2016-06-03",23.1
"373","2016-06-06",23.700001
"374","2016-06-07",21.950001
"375","2016-06-08",22.1
"376","2016-06-09",22.35
"377","2016-06-10",21.299999
"378","2016-06-13",22.200001
"379","2016-06-14",22.1
"380","2016-06-15",23.25
"381","2016-06-16",24.799999
"382","2016-06-17",24.35
"383","2016-06-20",25
"384","2016-06-21",24.6
"385","2016-06-22",24.200001
"386","2016-06-23",24.9
"387","2016-06-24",23.450001
"388","2016-06-27",21.5
"389","2016-06-28",23.049999
"390","2016-06-29",22.700001
"391","2016-06-30",21.5
"392","2016-07-01",21.9
"393","2016-07-05",20.85
"394","2016-07-06",21
"395","2016-07-07",21.25
"396","2016-07-08",21.6
"397","2016-07-11",21.85
"398","2016-07-12",20.5
"399","2016-07-13",21.25
"400","2016-07-14",22.549999
"401","2016-07-15",22.450001
"402","2016-07-18",23
"403","2016-07-19",23
"404","2016-07-20",23.049999
"405","2016-07-21",22.950001
"406","2016-07-22",22.049999
"407","2016-07-25",21.700001
"408","2016-07-26",23.200001
"409","2016-07-27",23.25
"410","2016-07-28",23
"411","2016-07-29",23.1
"412","2016-08-01",22.950001
"413","2016-08-02",22.35
"414","2016-08-03",23.200001
"415","2016-08-04",23
"416","2016-08-05",23.75
"417","2016-08-08",23.950001
"418","2016-08-09",23.950001
"419","2016-08-10",24.549999
"420","2016-08-11",27.299999
"421","2016-08-12",27
"422","2016-08-15",29.1
"423","2016-08-16",28.15
"424","2016-08-17",27.65
"425","2016-08-18",27.950001
"426","2016-08-19",27.450001
"427","2016-08-22",26.950001
"428","2016-08-23",26.200001
"429","2016-08-24",27.200001
"430","2016-08-25",27.6
"431","2016-08-26",27
"432","2016-08-29",27.799999
"433","2016-08-30",27.5
"434","2016-08-31",27.049999
"435","2016-09-01",26.5
"436","2016-09-02",27
"437","2016-09-06",26.75
"438","2016-09-07",27.049999
"439","2016-09-08",27.35
"440","2016-09-09",26.799999
"441","2016-09-12",27.950001
"442","2016-09-13",28.75
"443","2016-09-14",28.75
"444","2016-09-15",30.85
"445","2016-09-16",32.150002
"446","2016-09-19",30.950001
"447","2016-09-20",30.5
"448","2016-09-21",30.549999
"449","2016-09-22",30.549999
"450","2016-09-23",31.4
"451","2016-09-26",30.549999
"452","2016-09-27",31.15
"453","2016-09-28",31.200001
"454","2016-09-29",30.4
"455","2016-09-30",30.9
"456","2016-10-03",30.799999
"457","2016-10-04",30.799999
"458","2016-10-05",30.85
"459","2016-10-06",30.25
"460","2016-10-07",29.75
"461","2016-10-10",30.200001
"462","2016-10-11",28.950001
"463","2016-10-12",27.700001
"464","2016-10-13",27.5
"465","2016-10-14",26.9
"466","2016-10-17",24.950001
"467","2016-10-18",24.549999
"468","2016-10-19",25.35
"469","2016-10-20",24.299999
"470","2016-10-21",24.25
"471","2016-10-24",24.35
"472","2016-10-25",24.5
"473","2016-10-26",23.799999
"474","2016-10-27",23.75
"475","2016-10-28",23.5
"476","2016-10-31",24.65
"477","2016-11-01",24.299999
"478","2016-11-02",24.049999
"479","2016-11-03",25.450001
"480","2016-11-04",25.65
"481","2016-11-07",29.549999
"482","2016-11-08",28.799999
"483","2016-11-09",28.049999
"484","2016-11-10",29.450001
"485","2016-11-11",30.700001
"486","2016-11-14",31.549999
"487","2016-11-15",32.599998
"488","2016-11-16",31.9
"489","2016-11-17",30.299999
"490","2016-11-18",29.9
"491","2016-11-21",30.700001
"492","2016-11-22",29.799999
"493","2016-11-23",29.700001
"494","2016-11-25",29.700001
"495","2016-11-28",28.950001
"496","2016-11-29",28.1
"497","2016-11-30",28.299999
"498","2016-12-01",26.65
"499","2016-12-02",25.75
"500","2016-12-05",26.4
"501","2016-12-06",28.4
"502","2016-12-07",29.299999
"503","2016-12-08",28.15
"504","2016-12-09",27.65
"505","2016-12-12",26.700001
"506","2016-12-13",27.049999
"507","2016-12-14",26
"508","2016-12-15",25.6
"509","2016-12-16",26.65
"510","2016-12-19",25.85
"511","2016-12-20",26.049999
"512","2016-12-21",26
"513","2016-12-22",26.299999
"514","2016-12-23",26.049999
"515","2016-12-27",27.35
"516","2016-12-28",26.049999
"517","2016-12-29",25.85
"518","2016-12-30",26.25
"519","2017-01-03",27.1
"520","2017-01-04",28.700001
"521","2017-01-05",28.25
"522","2017-01-06",28.15
"523","2017-01-09",28.299999
"524","2017-01-10",28.75
"525","2017-01-11",28.4
"526","2017-01-12",28
"527","2017-01-13",28.049999
"528","2017-01-17",27.450001
"529","2017-01-18",27.450001
"530","2017-01-19",28.9
"531","2017-01-20",28.75
"532","2017-01-23",29.450001
"533","2017-01-24",29.5
"534","2017-01-25",30.5
"535","2017-01-26",30.6
"536","2017-01-27",30.700001
"537","2017-01-30",30.25
"538","2017-01-31",30.85
"539","2017-02-01",31.6
"540","2017-02-02",31.15
"541","2017-02-03",31.700001
"542","2017-02-06",31.200001
"543","2017-02-07",31.549999
"544","2017-02-08",31
"545","2017-02-09",32.25
"546","2017-02-10",33.400002
"547","2017-02-13",33.400002
"548","2017-02-14",33
"549","2017-02-15",31.450001
"550","2017-02-16",28.9
"551","2017-02-17",28.15
"552","2017-02-21",28.4
"553","2017-02-22",28.200001
"554","2017-02-23",27.799999
"555","2017-02-24",27.25
"556","2017-02-27",27.9
"557","2017-02-28",26.700001
"558","2017-03-01",26.450001
"559","2017-03-02",26.25
"560","2017-03-03",25.65
"561","2017-03-06",25.25
"562","2017-03-07",25.299999
"563","2017-03-08",26.549999
"564","2017-03-09",26.85
"565","2017-03-10",26.549999
"566","2017-03-13",26.299999
"567","2017-03-14",26.299999
"568","2017-03-15",26.75
"569","2017-03-16",27.450001
"570","2017-03-17",26.799999
"571","2017-03-20",26.950001
"572","2017-03-21",26.1
"573","2017-03-22",26.049999
"574","2017-03-23",26
"575","2017-03-24",26
"576","2017-03-27",26.299999
"577","2017-03-28",27.25
"578","2017-03-29",27.25
"579","2017-03-30",27.35
"580","2017-03-31",27.450001
"581","2017-04-03",26.450001
"582","2017-04-04",26.15
"583","2017-04-05",26.200001
"584","2017-04-06",26.700001
"585","2017-04-07",26.75
"586","2017-04-10",26.85
"587","2017-04-11",27.75
"588","2017-04-12",27.6
"589","2017-04-13",27.299999
"590","2017-04-17",27.299999
"591","2017-04-18",28.25
"592","2017-04-19",28.6
"593","2017-04-20",29
"594","2017-04-21",28.6
"595","2017-04-24",29.25
"596","2017-04-25",29.5
"597","2017-04-26",30.15
"598","2017-04-27",29.950001
"599","2017-04-28",29.25
"600","2017-05-01",29.950001
"601","2017-05-02",29.25
"602","2017-05-03",30.200001
"603","2017-05-04",30.450001
"604","2017-05-05",28.75
"605","2017-05-08",28
"606","2017-05-09",29.450001
"607","2017-05-10",29.700001
"608","2017-05-11",29.549999
"609","2017-05-12",29.15
"610","2017-05-15",29.200001
"611","2017-05-16",29.25
"612","2017-05-17",28
"613","2017-05-18",27.75
"614","2017-05-19",28.299999
"615","2017-05-22",29.5
"616","2017-05-23",29.450001
"617","2017-05-24",29.25
"618","2017-05-25",28.6
"619","2017-05-26",27.950001
"620","2017-05-30",27.4
"621","2017-05-31",27.5
"622","2017-06-01",28.5
"623","2017-06-02",28
"624","2017-06-05",28.549999
"625","2017-06-06",28.299999
"626","2017-06-07",28.450001
"627","2017-06-08",28.85
"628","2017-06-09",28.9
"629","2017-06-12",28.1
"630","2017-06-13",29
"631","2017-06-14",28.5
"632","2017-06-15",28.25
"633","2017-06-16",28.049999
"634","2017-06-19",28.9
"635","2017-06-20",28.25
"636","2017-06-21",27.65
"637","2017-06-22",28.5
"638","2017-06-23",28.35
"639","2017-06-26",28.6
"640","2017-06-27",27.799999
"641","2017-06-28",28.1
"642","2017-06-29",28
"643","2017-06-30",27.549999
"644","2017-07-03",28
"645","2017-07-05",27.85
"646","2017-07-06",26.85
"647","2017-07-07",27.15
"648","2017-07-10",26.700001
"649","2017-07-11",26.85
"650","2017-07-12",26.950001
"651","2017-07-13",27.049999
"652","2017-07-14",26.950001
"653","2017-07-17",26.5
"654","2017-07-18",26.450001
"655","2017-07-19",26
"656","2017-07-20",26
"657","2017-07-21",25.950001
"658","2017-07-24",25.4
"659","2017-07-25",25.700001
"660","2017-07-26",26.049999
"661","2017-07-27",25.950001
"662","2017-07-28",26.1
"663","2017-07-31",25.35
"664","2017-08-01",25.450001
"665","2017-08-02",24.799999
"666","2017-08-03",25.450001
"667","2017-08-04",26.049999
"668","2017-08-07",27.299999
"669","2017-08-08",32.25
"670","2017-08-09",30.4
"671","2017-08-10",29.5
"672","2017-08-11",29
"673","2017-08-14",29.049999
"674","2017-08-15",29.15
"675","2017-08-16",29.65
"676","2017-08-17",29.15
"677","2017-08-18",29.799999
"678","2017-08-21",30.25
"679","2017-08-22",30
"680","2017-08-23",30.200001
"681","2017-08-24",31
"682","2017-08-25",30.75
"683","2017-08-28",30.5
"684","2017-08-29",30.65
"685","2017-08-30",30.700001
"686","2017-08-31",30.950001
"687","2017-09-01",31.549999
"688","2017-09-05",30.85
"689","2017-09-06",30.700001
"690","2017-09-07",29.950001
"691","2017-09-08",29.299999
"692","2017-09-11",31
"693","2017-09-12",31.450001
"694","2017-09-13",31.4
"695","2017-09-14",30.35
"696","2017-09-15",30.9
"697","2017-09-18",30.700001
"698","2017-09-19",29.950001
"699","2017-09-20",30.299999
"700","2017-09-21",30.5
"701","2017-09-22",30.299999
"702","2017-09-25",29.85
"703","2017-09-26",29.85
"704","2017-09-27",30.950001
"705","2017-09-28",31.200001
"706","2017-09-29",30.450001
"707","2017-10-02",31.35
"708","2017-10-03",32.099998
"709","2017-10-04",32.049999
"710","2017-10-05",32.099998
"711","2017-10-06",31.950001
"712","2017-10-09",32
"713","2017-10-10",31.950001
"714","2017-10-11",32
"715","2017-10-12",31.75
"716","2017-10-13",32.299999
"717","2017-10-16",31.6
"718","2017-10-17",31.200001
"719","2017-10-18",30.549999
"720","2017-10-19",29.9
"721","2017-10-20",30
"722","2017-10-23",28.450001
"723","2017-10-24",27.9
"724","2017-10-25",28.700001
"725","2017-10-26",28.75
"726","2017-10-27",29.049999
"727","2017-10-30",28.450001
"728","2017-10-31",28.450001
"729","2017-11-01",28.200001
"730","2017-11-02",28.1
"731","2017-11-03",28.15
"732","2017-11-06",29.25
"733","2017-11-07",27.299999
"734","2017-11-08",22.950001
"735","2017-11-09",21.450001
"736","2017-11-10",21.5
"737","2017-11-13",21.25
"738","2017-11-14",20.85
"739","2017-11-15",20.6
"740","2017-11-16",21.35
"741","2017-11-17",21.5
"742","2017-11-20",21.299999
"743","2017-11-21",21.549999
"744","2017-11-22",21.4
"745","2017-11-24",21.299999
"746","2017-11-27",21.1
"747","2017-11-28",21.799999
"748","2017-11-29",22.549999
"749","2017-11-30",21.85
"750","2017-12-01",21.5
"751","2017-12-04",21.85
"752","2017-12-05",21.25
"753","2017-12-06",21.25
"754","2017-12-07",17.950001
"755","2017-12-08",17.549999
"756","2017-12-11",19.450001
"757","2017-12-12",21.049999
"758","2017-12-13",20.1
"759","2017-12-14",19.950001
"760","2017-12-15",20.15
"761","2017-12-18",20.700001
"762","2017-12-19",20.25
"763","2017-12-20",20.450001
"764","2017-12-21",20.549999
"765","2017-12-22",20.549999
"766","2017-12-26",21.049999
"767","2017-12-27",20.6
"768","2017-12-28",20.9
"769","2017-12-29",20.65
"770","2018-01-02",21.450001
"771","2018-01-03",20.950001
"772","2018-01-04",20.5
"773","2018-01-05",20.35
"774","2018-01-08",20.5
"775","2018-01-09",19.950001
"776","2018-01-10",20.9
"777","2018-01-11",21.65
"778","2018-01-12",21.35
"779","2018-01-16",20.6
"780","2018-01-17",20.700001
"781","2018-01-18",20.75
"782","2018-01-19",20.1
"783","2018-01-22",20.299999
"784","2018-01-23",21.049999
"785","2018-01-24",20.5
"786","2018-01-25",20.4
"787","2018-01-26",20.4
"788","2018-01-29",20.049999
"789","2018-01-30",19.200001
"790","2018-01-31",18.299999
"791","2018-02-01",19.1
"792","2018-02-02",18.299999
"793","2018-02-05",18.1
"794","2018-02-06",18.35
"795","2018-02-07",19
"796","2018-02-08",18.5
"797","2018-02-09",18.5
"798","2018-02-12",18.75
"799","2018-02-13",18.75
"800","2018-02-14",19.700001
"801","2018-02-15",19.700001
"802","2018-02-16",19.75
"803","2018-02-20",20.65
"804","2018-02-21",19.5
"805","2018-02-22",18.75
"806","2018-02-23",16.75
"807","2018-02-26",16.35
"808","2018-02-27",16
"809","2018-02-28",15.75
"810","2018-03-01",18.25
"811","2018-03-02",18.950001
"812","2018-03-05",19.15
"813","2018-03-06",19.549999
"814","2018-03-07",19.35
"815","2018-03-08",19.5
"816","2018-03-09",19.75
"817","2018-03-12",19.950001
"818","2018-03-13",19
"819","2018-03-14",18.9
"820","2018-03-15",18.9
"821","2018-03-16",19.5
"822","2018-03-19",19.5
"823","2018-03-20",18.85
"824","2018-03-21",18.4
"825","2018-03-22",18.1
"826","2018-03-23",17.799999
"827","2018-03-26",18.25
"828","2018-03-27",18.049999
"829","2018-03-28",17.549999
"830","2018-03-29",17.5
"831","2018-04-02",16.75
"832","2018-04-03",16.799999
"833","2018-04-04",17.35
"834","2018-04-05",17.25
"835","2018-04-06",17.049999
"836","2018-04-09",16.700001
"837","2018-04-10",16.5
"838","2018-04-11",16.200001
"839","2018-04-12",16.549999
"840","2018-04-13",16.549999
"841","2018-04-16",16.75
"842","2018-04-17",16.950001
"843","2018-04-18",17.15
"844","2018-04-19",17
"845","2018-04-20",16.549999
"846","2018-04-23",16.35
"847","2018-04-24",16.299999
"848","2018-04-25",13.85
"849","2018-04-26",14.3
"850","2018-04-27",13.5
"851","2018-04-30",13.45
"852","2018-05-01",13.35
"853","2018-05-02",13.25
"854","2018-05-03",13.55
"855","2018-05-04",13.25
"856","2018-05-07",13.65
"857","2018-05-08",14.1
"858","2018-05-09",17
"859","2018-05-10",17.4
"860","2018-05-11",16.6
"861","2018-05-14",16.6
"862","2018-05-15",16.6
"863","2018-05-16",17.1
"864","2018-05-17",17.049999
"865","2018-05-18",17.049999
"866","2018-05-21",17.25
"867","2018-05-22",16.950001
"868","2018-05-23",16.4
"869","2018-05-24",16.299999
"870","2018-05-25",16.85
"871","2018-05-29",16.6
"872","2018-05-30",16.65
"873","2018-05-31",16.450001
"874","2018-06-01",16.5
"875","2018-06-04",17.1
"876","2018-06-05",17.6
"877","2018-06-06",17.65
"878","2018-06-07",17.549999
"879","2018-06-08",18.35
"880","2018-06-11",18.6
"881","2018-06-12",18.700001
"882","2018-06-13",18.950001
"883","2018-06-14",19.1
"884","2018-06-15",19.549999
"885","2018-06-18",19.9
"886","2018-06-19",20
"887","2018-06-20",19.950001
"888","2018-06-21",19.85
"889","2018-06-22",19.6
"890","2018-06-25",19.25
"891","2018-06-26",19.549999
"892","2018-06-27",18.9
"893","2018-06-28",18.799999
"894","2018-06-29",18.950001
"895","2018-07-02",18.75
"896","2018-07-03",18.700001
"897","2018-07-05",19.85
"898","2018-07-06",20.6
"899","2018-07-09",22.200001
"900","2018-07-10",22.299999
"901","2018-07-11",22.299999
"902","2018-07-12",22.299999
"903","2018-07-13",22.299999
"904","2018-07-16",22.25
"905","2018-07-17",21.799999
"906","2018-07-18",22
"907","2018-07-19",21.700001
"908","2018-07-20",21.5
"909","2018-07-23",22.4
"910","2018-07-24",21.799999
"911","2018-07-25",21.35
"912","2018-07-26",21.35
"913","2018-07-27",20.200001
"914","2018-07-30",19.700001
"915","2018-07-31",20.6
"916","2018-08-01",19.65
"917","2018-08-02",19.6
"918","2018-08-03",19.65
"919","2018-08-06",19.799999
"920","2018-08-07",20.450001
"921","2018-08-08",18.4
"922","2018-08-09",18.4
"923","2018-08-10",18.450001
"924","2018-08-13",18.799999
"925","2018-08-14",19.049999
"926","2018-08-15",19.049999
"927","2018-08-16",19.15
"928","2018-08-17",18.950001
"929","2018-08-20",19.299999
"930","2018-08-21",19.5
"931","2018-08-22",19.549999
"932","2018-08-23",19.5
"933","2018-08-24",19.200001
"934","2018-08-27",19.549999
"935","2018-08-28",19.15
"936","2018-08-29",18.35
"937","2018-08-30",18.15
"938","2018-08-31",18.049999
"939","2018-09-04",18.6
"940","2018-09-05",18.65
"941","2018-09-06",18.200001
"942","2018-09-07",18
"943","2018-09-10",17.35
"944","2018-09-11",16.950001
"945","2018-09-12",16.9
"946","2018-09-13",16.950001
"947","2018-09-14",16.9
"948","2018-09-17",16.9
"949","2018-09-18",17.049999
"950","2018-09-19",18.049999
"951","2018-09-20",18.049999
"952","2018-09-21",17.85
"953","2018-09-24",18.15
"954","2018-09-25",18.35
"955","2018-09-26",18.15
"956","2018-09-27",19.200001
"957","2018-09-28",19.4
"958","2018-10-01",19.65
"959","2018-10-02",19.450001
"960","2018-10-03",19.85
"961","2018-10-04",19.549999
"962","2018-10-05",19.35
"963","2018-10-08",18.950001
"964","2018-10-09",19.049999
"965","2018-10-10",18.5
"966","2018-10-11",17
"967","2018-10-12",16.950001
"968","2018-10-15",17.049999
"969","2018-10-16",18
"970","2018-10-17",18
