"","date","TPL"
"558","2009-03-20",23.5
"559","2009-03-23",24.25
"560","2009-03-24",26
"561","2009-03-25",26.25
"562","2009-03-26",26.68
"563","2009-03-27",26.5
"564","2009-03-30",24.6
"565","2009-03-31",25.99
"566","2009-04-01",26.389999
"567","2009-04-02",28.559999
"568","2009-04-03",27.98
"569","2009-04-06",27.450001
"570","2009-04-07",26.450001
"571","2009-04-08",26.530001
"572","2009-04-09",26.969999
"573","2009-04-13",26.799999
"574","2009-04-14",28.25
"575","2009-04-15",27.209999
"576","2009-04-16",26.860001
"577","2009-04-17",26.73
"578","2009-04-20",25.43
"579","2009-04-21",26.35
"580","2009-04-22",25.1
"581","2009-04-23",26.139999
"582","2009-04-24",25.59
"583","2009-04-27",25.01
"584","2009-04-28",25.620001
"585","2009-04-29",26.35
"586","2009-04-30",27
"587","2009-05-01",27.42
"588","2009-05-04",27.58
"589","2009-05-05",26.67
"590","2009-05-06",28.209999
"591","2009-05-07",27.73
"592","2009-05-08",29.02
"593","2009-05-11",29
"594","2009-05-12",29.75
"595","2009-05-13",30
"596","2009-05-14",30.49
"597","2009-05-15",29.85
"598","2009-05-18",30.299999
"599","2009-05-19",30.780001
"600","2009-05-20",30.549999
"601","2009-05-21",30.809999
"602","2009-05-22",31.91
"603","2009-05-26",32.029999
"604","2009-05-27",32.400002
"605","2009-05-28",33.43
"606","2009-05-29",33.400002
"607","2009-06-01",32.919998
"608","2009-06-02",32.849998
"609","2009-06-03",31.75
"610","2009-06-04",32.52
"611","2009-06-05",31.51
"612","2009-06-08",32.099998
"613","2009-06-09",32.23
"614","2009-06-10",33.240002
"615","2009-06-11",33.439999
"616","2009-06-12",33.689999
"617","2009-06-15",35.299999
"618","2009-06-16",36.5
"619","2009-06-17",37.049999
"620","2009-06-18",36
"621","2009-06-19",34.299999
"622","2009-06-22",34.610001
"623","2009-06-23",33.099998
"624","2009-06-24",32.98
"625","2009-06-25",33.400002
"626","2009-06-26",33
"627","2009-06-29",32.98
"628","2009-06-30",33
"629","2009-07-01",33.560001
"630","2009-07-02",31.76
"631","2009-07-06",32.369999
"632","2009-07-07",32.07
"633","2009-07-08",32.02
"634","2009-07-09",32.5
"635","2009-07-10",32.450001
"636","2009-07-13",32.57
"637","2009-07-14",33.029999
"638","2009-07-15",33.349998
"639","2009-07-16",33.150002
"640","2009-07-17",34.389999
"641","2009-07-20",34.610001
"642","2009-07-21",35.080002
"643","2009-07-22",34.75
"644","2009-07-23",35.529999
"645","2009-07-24",36.389999
"646","2009-07-27",36.5
"647","2009-07-28",35.869999
"648","2009-07-29",34.75
"649","2009-07-30",33.23
"650","2009-07-31",34.5
"651","2009-08-03",36
"652","2009-08-04",34.720001
"653","2009-08-05",34.439999
"654","2009-08-06",35.450001
"655","2009-08-07",34.82
"656","2009-08-10",34.5
"657","2009-08-11",34
"658","2009-08-12",34.700001
"659","2009-08-13",33.919998
"660","2009-08-14",33.110001
"661","2009-08-17",32.25
"662","2009-08-18",32.900002
"663","2009-08-19",34.139999
"664","2009-08-20",33.610001
"665","2009-08-21",34.09
"666","2009-08-24",33.939999
"667","2009-08-25",32.599998
"668","2009-08-26",32.599998
"669","2009-08-27",33.040001
"670","2009-08-28",31.809999
"671","2009-08-31",30.5
"672","2009-09-01",29
"673","2009-09-02",27.950001
"674","2009-09-03",27.799999
"675","2009-09-04",29.4
"676","2009-09-08",30.139999
"677","2009-09-09",30.360001
"678","2009-09-10",31.27
"679","2009-09-11",30.77
"680","2009-09-14",31.49
"681","2009-09-15",31.67
"682","2009-09-16",31.299999
"683","2009-09-17",31.33
"684","2009-09-18",31.360001
"685","2009-09-21",31.1
"686","2009-09-22",31.299999
"687","2009-09-23",31.26
"688","2009-09-24",30.209999
"689","2009-09-25",30.01
"690","2009-09-28",30
"691","2009-09-29",30.309999
"692","2009-09-30",31.5
"693","2009-10-01",29.25
"694","2009-10-02",30.25
"695","2009-10-05",30.219999
"696","2009-10-06",30.709999
"697","2009-10-07",30.67
"698","2009-10-08",30.799999
"699","2009-10-09",30.67
"700","2009-10-12",31
"701","2009-10-13",31.17
"702","2009-10-14",31.75
"703","2009-10-15",32.23
"704","2009-10-16",32.049999
"705","2009-10-19",32.549999
"706","2009-10-20",32.310001
"707","2009-10-21",30.870001
"708","2009-10-22",29.6
"709","2009-10-23",29.35
"710","2009-10-26",29.65
"711","2009-10-27",29.559999
"712","2009-10-28",28.1
"713","2009-10-29",29.879999
"714","2009-10-30",28.34
"715","2009-11-02",28.1
"716","2009-11-03",28.25
"717","2009-11-04",27.93
"718","2009-11-05",29.01
"719","2009-11-06",28.450001
"720","2009-11-09",28
"721","2009-11-10",28.15
"722","2009-11-11",28.51
"723","2009-11-12",27.809999
"724","2009-11-13",27.950001
"725","2009-11-16",29.209999
"726","2009-11-17",29.299999
"727","2009-11-18",28.790001
"728","2009-11-19",28.139999
"729","2009-11-20",28
"730","2009-11-23",28
"731","2009-11-24",27.299999
"732","2009-11-25",28.15
"733","2009-11-27",27.700001
"734","2009-11-30",28.01
"735","2009-12-01",28.719999
"736","2009-12-02",28.48
"737","2009-12-03",28
"738","2009-12-04",27.9
"739","2009-12-07",27.67
"740","2009-12-08",27.6
"741","2009-12-09",27.440001
"742","2009-12-10",27.530001
"743","2009-12-11",28.48
"744","2009-12-14",29
"745","2009-12-15",29.68
"746","2009-12-16",29.209999
"747","2009-12-17",29.129999
"748","2009-12-18",29.42
"749","2009-12-21",28.15
"750","2009-12-22",28.85
"751","2009-12-23",29.35
"752","2009-12-24",29.33
"753","2009-12-28",29.82
"754","2009-12-29",28.879999
"755","2009-12-30",29.6
"756","2009-12-31",30.049999
"757","2010-01-04",29.129999
"758","2010-01-05",30.780001
"759","2010-01-06",30
"760","2010-01-07",29.75
"761","2010-01-08",29
"762","2010-01-11",28.92
"763","2010-01-12",28.75
"764","2010-01-13",29.190001
"765","2010-01-14",28
"766","2010-01-15",27.870001
"767","2010-01-19",27.700001
"768","2010-01-20",27.25
"769","2010-01-21",26.85
"770","2010-01-22",26.790001
"771","2010-01-25",27.16
"772","2010-01-26",26.950001
"773","2010-01-27",26.1
"774","2010-01-28",26.299999
"775","2010-01-29",26.23
"776","2010-02-01",27
"777","2010-02-02",26.969999
"778","2010-02-03",26.469999
"779","2010-02-04",26.5
"780","2010-02-05",26.780001
"781","2010-02-08",25.6
"782","2010-02-09",26.18
"783","2010-02-10",26.5
"784","2010-02-11",26.51
"785","2010-02-12",26.4
"786","2010-02-16",27.66
"787","2010-02-17",27
"788","2010-02-18",27.530001
"789","2010-02-19",27.98
"790","2010-02-22",28
"791","2010-02-23",27.23
"792","2010-02-24",27.450001
"793","2010-02-25",26.76
"794","2010-02-26",27
"795","2010-03-01",27.6
"796","2010-03-02",27.73
"797","2010-03-03",28.25
"798","2010-03-04",28.040001
"799","2010-03-05",29.190001
"800","2010-03-08",29.65
"801","2010-03-09",29.24
"802","2010-03-10",28.299999
"803","2010-03-11",27.98
"804","2010-03-12",28.200001
"805","2010-03-15",27.85
"806","2010-03-16",28.07
"807","2010-03-17",27.549999
"808","2010-03-18",27.5
"809","2010-03-19",27.5
"810","2010-03-22",27.07
"811","2010-03-23",26.860001
"812","2010-03-24",27.59
"813","2010-03-25",27.5
"814","2010-03-26",27.459999
"815","2010-03-29",27.5
"816","2010-03-30",27.57
"817","2010-03-31",28
"818","2010-04-01",28.950001
"819","2010-04-05",29.49
"820","2010-04-06",29.209999
"821","2010-04-07",29
"822","2010-04-08",28.98
"823","2010-04-09",28.85
"824","2010-04-12",28.85
"825","2010-04-13",28.610001
"826","2010-04-14",28.809999
"827","2010-04-15",28.610001
"828","2010-04-16",28.4
"829","2010-04-19",28
"830","2010-04-20",28.379999
"831","2010-04-21",28.83
"832","2010-04-22",28.6
"833","2010-04-23",29.5
"834","2010-04-26",29.530001
"835","2010-04-27",29.5
"836","2010-04-28",29.370001
"837","2010-04-29",29.85
"838","2010-04-30",29.82
"839","2010-05-03",30.280001
"840","2010-05-04",29.620001
"841","2010-05-05",29.15
"842","2010-05-06",28.83
"843","2010-05-07",27.860001
"844","2010-05-10",28.02
"845","2010-05-11",28.16
"846","2010-05-12",28.280001
"847","2010-05-13",28.799999
"848","2010-05-14",27.67
"849","2010-05-17",27.48
"850","2010-05-18",27.35
"851","2010-05-19",27.73
"852","2010-05-20",27.17
"853","2010-05-21",27.15
"854","2010-05-24",26.700001
"855","2010-05-25",26
"856","2010-05-26",25.66
"857","2010-05-27",27.040001
"858","2010-05-28",26.84
"859","2010-06-01",26.790001
"860","2010-06-02",27.1
"861","2010-06-03",27.17
"862","2010-06-04",26.4
"863","2010-06-07",26.129999
"864","2010-06-08",26.290001
"865","2010-06-09",26.58
"866","2010-06-10",27.59
"867","2010-06-11",26.82
"868","2010-06-14",27.370001
"869","2010-06-15",27.83
"870","2010-06-16",27.99
"871","2010-06-17",27.639999
"872","2010-06-18",27.040001
"873","2010-06-21",27.629999
"874","2010-06-22",27.610001
"875","2010-06-23",28.27
"876","2010-06-24",27
"877","2010-06-25",26.950001
"878","2010-06-28",26.74
"879","2010-06-29",26.35
"880","2010-06-30",26.309999
"881","2010-07-01",25.719999
"882","2010-07-02",26.1
"883","2010-07-06",25.83
"884","2010-07-07",25.700001
"885","2010-07-08",25.950001
"886","2010-07-09",26.65
"887","2010-07-12",27.1
"888","2010-07-13",27.120001
"889","2010-07-14",26.530001
"890","2010-07-15",26.709999
"891","2010-07-16",26.209999
"892","2010-07-19",26.18
"893","2010-07-20",26.959999
"894","2010-07-21",26.530001
"895","2010-07-22",27.01
"896","2010-07-23",27.360001
"897","2010-07-26",27
"898","2010-07-27",26.959999
"899","2010-07-28",26.49
"900","2010-07-29",26.540001
"901","2010-07-30",26.42
"902","2010-08-02",27.370001
"903","2010-08-03",27.34
"904","2010-08-04",27.77
"905","2010-08-05",27.780001
"906","2010-08-06",27.49
"907","2010-08-09",27.469999
"908","2010-08-10",27.15
"909","2010-08-11",26.83
"910","2010-08-12",26.35
"911","2010-08-13",26.17
"912","2010-08-16",26.379999
"913","2010-08-17",27.16
"914","2010-08-18",26.99
"915","2010-08-19",27.040001
"916","2010-08-20",26.67
"917","2010-08-23",29.860001
"918","2010-08-24",29.940001
"919","2010-08-25",28.98
"920","2010-08-26",29.549999
"921","2010-08-27",29.110001
"922","2010-08-30",29.34
"923","2010-08-31",29.98
"924","2010-09-01",30
"925","2010-09-02",31.35
"926","2010-09-03",31.35
"927","2010-09-07",31.85
"928","2010-09-08",34.950001
"929","2010-09-09",33.77
"930","2010-09-10",34.689999
"931","2010-09-13",34.57
"932","2010-09-14",34.889999
"933","2010-09-15",34.400002
"934","2010-09-16",33.5
"935","2010-09-17",33.68
"936","2010-09-20",34.880001
"937","2010-09-21",35.18
"938","2010-09-22",35.400002
"939","2010-09-23",35.459999
"940","2010-09-24",35.84
"941","2010-09-27",36.75
"942","2010-09-28",39.5
"943","2010-09-29",39.529999
"944","2010-09-30",40.029999
"945","2010-10-01",43.82
"946","2010-10-04",40.75
"947","2010-10-05",38.779999
"948","2010-10-06",38
"949","2010-10-07",38.009998
"950","2010-10-08",38.209999
"951","2010-10-11",39.080002
"952","2010-10-12",39.16
"953","2010-10-13",39.380001
"954","2010-10-14",39.009998
"955","2010-10-15",38.91
"956","2010-10-18",38.630001
"957","2010-10-19",38.009998
"958","2010-10-20",38.200001
"959","2010-10-21",38.080002
"960","2010-10-22",37.73
"961","2010-10-25",38.099998
"962","2010-10-26",37.779999
"963","2010-10-27",37.529999
"964","2010-10-28",36.84
"965","2010-10-29",36.150002
"966","2010-11-01",36.450001
"967","2010-11-02",37.150002
"968","2010-11-03",36.75
"969","2010-11-04",37.799999
"970","2010-11-05",37.310001
"971","2010-11-08",37.400002
"972","2010-11-09",38.75
"973","2010-11-10",38.66
"974","2010-11-11",39.580002
"975","2010-11-12",39.220001
"976","2010-11-15",39.75
"977","2010-11-16",39.900002
"978","2010-11-17",39.639999
"979","2010-11-18",39.799999
