"","date","AT"
"1527","2015-12-28",1.73
"1528","2015-12-29",1.8
"1529","2015-12-30",1.78
"1530","2015-12-31",1.97
"1531","2016-01-04",1.91
"1532","2016-01-05",1.97
"1533","2016-01-06",1.96
"1534","2016-01-07",1.82
"1535","2016-01-08",1.75
"1536","2016-01-11",1.68
"1537","2016-01-12",1.69
"1538","2016-01-13",1.68
"1539","2016-01-14",1.71
"1540","2016-01-15",1.72
"1541","2016-01-19",1.67
"1542","2016-01-20",1.7
"1543","2016-01-21",1.69
"1544","2016-01-22",1.79
"1545","2016-01-25",1.71
"1546","2016-01-26",1.75
"1547","2016-01-27",1.75
"1548","2016-01-28",1.83
"1549","2016-01-29",1.87
"1550","2016-02-01",1.79
"1551","2016-02-02",1.75
"1552","2016-02-03",1.79
"1553","2016-02-04",1.82
"1554","2016-02-05",1.75
"1555","2016-02-08",1.69
"1556","2016-02-09",1.68
"1557","2016-02-10",1.7
"1558","2016-02-11",1.65
"1559","2016-02-12",1.65
"1560","2016-02-16",1.72
"1561","2016-02-17",1.8
"1562","2016-02-18",1.81
"1563","2016-02-19",1.77
"1564","2016-02-22",1.8
"1565","2016-02-23",1.77
"1566","2016-02-24",1.79
"1567","2016-02-25",1.81
"1568","2016-02-26",1.75
"1569","2016-02-29",1.72
"1570","2016-03-01",1.74
"1571","2016-03-02",1.81
"1572","2016-03-03",1.87
"1573","2016-03-04",1.9
"1574","2016-03-07",1.79
"1575","2016-03-08",1.91
"1576","2016-03-09",2.02
"1577","2016-03-10",2.14
"1578","2016-03-11",2.12
"1579","2016-03-14",2.14
"1580","2016-03-15",2.11
"1581","2016-03-16",2.14
"1582","2016-03-17",2.05
"1583","2016-03-18",2.21
"1584","2016-03-21",2.32
"1585","2016-03-22",2.39
"1586","2016-03-23",2.37
"1587","2016-03-24",2.43
"1588","2016-03-28",2.4
"1589","2016-03-29",2.53
"1590","2016-03-30",2.5
"1591","2016-03-31",2.46
"1592","2016-04-01",2.49
"1593","2016-04-04",2.47
"1594","2016-04-05",2.38
"1595","2016-04-06",2.5
"1596","2016-04-07",2.38
"1597","2016-04-08",2.45
"1598","2016-04-11",2.39
"1599","2016-04-12",2.41
"1600","2016-04-13",2.5
"1601","2016-04-14",2.45
"1602","2016-04-15",2.43
"1603","2016-04-18",2.59
"1604","2016-04-19",2.56
"1605","2016-04-20",2.59
"1606","2016-04-21",2.53
"1607","2016-04-22",2.61
"1608","2016-04-25",2.54
"1609","2016-04-26",2.58
"1610","2016-04-27",2.61
"1611","2016-04-28",2.65
"1612","2016-04-29",2.66
"1613","2016-05-02",2.74
"1614","2016-05-03",2.66
"1615","2016-05-04",2.59
"1616","2016-05-05",2.57
"1617","2016-05-06",2.39
"1618","2016-05-09",2.29
"1619","2016-05-10",2.32
"1620","2016-05-11",2.31
"1621","2016-05-12",2.29
"1622","2016-05-13",2.29
"1623","2016-05-16",2.34
"1624","2016-05-17",2.32
"1625","2016-05-18",2.36
"1626","2016-05-19",2.36
"1627","2016-05-20",2.38
"1628","2016-05-23",2.39
"1629","2016-05-24",2.35
"1630","2016-05-25",2.38
"1631","2016-05-26",2.34
"1632","2016-05-27",2.34
"1633","2016-05-31",2.35
"1634","2016-06-01",2.36
"1635","2016-06-02",2.36
"1636","2016-06-03",2.35
"1637","2016-06-06",2.38
"1638","2016-06-07",2.42
"1639","2016-06-08",2.46
"1640","2016-06-09",2.46
"1641","2016-06-10",2.32
"1642","2016-06-13",2.28
"1643","2016-06-14",2.27
"1644","2016-06-15",2.24
"1645","2016-06-16",2.29
"1646","2016-06-17",2.35
"1647","2016-06-20",2.39
"1648","2016-06-21",2.43
"1649","2016-06-22",2.44
"1650","2016-06-23",2.47
"1651","2016-06-24",2.47
"1652","2016-06-27",2.34
"1653","2016-06-28",2.43
"1654","2016-06-29",2.46
"1655","2016-06-30",2.48
"1656","2016-07-01",2.52
"1657","2016-07-05",2.52
"1658","2016-07-06",2.52
"1659","2016-07-07",2.4
"1660","2016-07-08",2.57
"1661","2016-07-11",2.5
"1662","2016-07-12",2.56
"1663","2016-07-13",2.5
"1664","2016-07-14",2.51
"1665","2016-07-15",2.51
"1666","2016-07-18",2.48
"1667","2016-07-19",2.46
"1668","2016-07-20",2.53
"1669","2016-07-21",2.54
"1670","2016-07-22",2.53
"1671","2016-07-25",2.53
"1672","2016-07-26",2.54
"1673","2016-07-27",2.54
"1674","2016-07-28",2.53
"1675","2016-07-29",2.52
"1676","2016-08-01",2.5
"1677","2016-08-02",2.47
"1678","2016-08-03",2.51
"1679","2016-08-04",2.5
"1680","2016-08-05",2.52
"1681","2016-08-08",2.5
"1682","2016-08-09",2.35
"1683","2016-08-10",2.35
"1684","2016-08-11",2.5
"1685","2016-08-12",2.5
"1686","2016-08-15",2.51
"1687","2016-08-16",2.5
"1688","2016-08-17",2.51
"1689","2016-08-18",2.54
"1690","2016-08-19",2.47
"1691","2016-08-22",2.52
"1692","2016-08-23",2.53
"1693","2016-08-24",2.56
"1694","2016-08-25",2.57
"1695","2016-08-26",2.53
"1696","2016-08-29",2.59
"1697","2016-08-30",2.57
"1698","2016-08-31",2.58
"1699","2016-09-01",2.58
"1700","2016-09-02",2.57
"1701","2016-09-06",2.59
"1702","2016-09-07",2.61
"1703","2016-09-08",2.58
"1704","2016-09-09",2.43
"1705","2016-09-12",2.51
"1706","2016-09-13",2.39
"1707","2016-09-14",2.45
"1708","2016-09-15",2.5
"1709","2016-09-16",2.51
"1710","2016-09-19",2.56
"1711","2016-09-20",2.58
"1712","2016-09-21",2.61
"1713","2016-09-22",2.65
"1714","2016-09-23",2.59
"1715","2016-09-26",2.5
"1716","2016-09-27",2.51
"1717","2016-09-28",2.51
"1718","2016-09-29",2.47
"1719","2016-09-30",2.47
"1720","2016-10-03",2.44
"1721","2016-10-04",2.38
"1722","2016-10-05",2.42
"1723","2016-10-06",2.4
"1724","2016-10-07",2.4
"1725","2016-10-10",2.53
"1726","2016-10-11",2.45
"1727","2016-10-12",2.42
"1728","2016-10-13",2.42
"1729","2016-10-14",2.46
"1730","2016-10-17",2.43
"1731","2016-10-18",2.42
"1732","2016-10-19",2.42
"1733","2016-10-20",2.42
"1734","2016-10-21",2.38
"1735","2016-10-24",2.4
"1736","2016-10-25",2.38
"1737","2016-10-26",2.35
"1738","2016-10-27",2.34
"1739","2016-10-28",2.33
"1740","2016-10-31",2.3
"1741","2016-11-01",2.3
"1742","2016-11-02",2.3
"1743","2016-11-03",2.2
"1744","2016-11-04",2.15
"1745","2016-11-07",2.2
"1746","2016-11-08",2.2
"1747","2016-11-09",2.25
"1748","2016-11-10",2.45
"1749","2016-11-11",2.4
"1750","2016-11-14",2.4
"1751","2016-11-15",2.5
"1752","2016-11-16",2.5
"1753","2016-11-17",2.55
"1754","2016-11-18",2.6
"1755","2016-11-21",2.75
"1756","2016-11-22",2.7
"1757","2016-11-23",2.65
"1758","2016-11-25",2.7
"1759","2016-11-28",2.65
"1760","2016-11-29",2.7
"1761","2016-11-30",2.65
"1762","2016-12-01",2.6
"1763","2016-12-02",2.6
"1764","2016-12-05",2.6
"1765","2016-12-06",2.65
"1766","2016-12-07",2.6
"1767","2016-12-08",2.6
"1768","2016-12-09",2.6
"1769","2016-12-12",2.55
"1770","2016-12-13",2.6
"1771","2016-12-14",2.5
"1772","2016-12-15",2.55
"1773","2016-12-16",2.65
"1774","2016-12-19",2.55
"1775","2016-12-20",2.65
"1776","2016-12-21",2.55
"1777","2016-12-22",2.55
"1778","2016-12-23",2.55
"1779","2016-12-27",2.6
"1780","2016-12-28",2.5
"1781","2016-12-29",2.5
"1782","2016-12-30",2.5
"1783","2017-01-03",2.55
"1784","2017-01-04",2.65
"1785","2017-01-05",2.6
"1786","2017-01-06",2.6
"1787","2017-01-09",2.6
"1788","2017-01-10",2.65
"1789","2017-01-11",2.65
"1790","2017-01-12",2.55
"1791","2017-01-13",2.5
"1792","2017-01-17",2.45
"1793","2017-01-18",2.4
"1794","2017-01-19",2.4
"1795","2017-01-20",2.35
"1796","2017-01-23",2.35
"1797","2017-01-24",2.35
"1798","2017-01-25",2.35
"1799","2017-01-26",2.3
"1800","2017-01-27",2.3
"1801","2017-01-30",2.3
"1802","2017-01-31",2.35
"1803","2017-02-01",2.3
"1804","2017-02-02",2.35
"1805","2017-02-03",2.35
"1806","2017-02-06",2.3
"1807","2017-02-07",2.25
"1808","2017-02-08",2.25
"1809","2017-02-09",2.3
"1810","2017-02-10",2.35
"1811","2017-02-13",2.35
"1812","2017-02-14",2.35
"1813","2017-02-15",2.3
"1814","2017-02-16",2.3
"1815","2017-02-17",2.35
"1816","2017-02-21",2.35
"1817","2017-02-22",2.35
"1818","2017-02-23",2.4
"1819","2017-02-24",2.35
"1820","2017-02-27",2.35
"1821","2017-02-28",2.35
"1822","2017-03-01",2.4
"1823","2017-03-02",2.3
"1824","2017-03-03",2.4
"1825","2017-03-06",2.45
"1826","2017-03-07",2.45
"1827","2017-03-08",2.45
"1828","2017-03-09",2.5
"1829","2017-03-10",2.55
"1830","2017-03-13",2.55
"1831","2017-03-14",2.55
"1832","2017-03-15",2.6
"1833","2017-03-16",2.65
"1834","2017-03-17",2.7
"1835","2017-03-20",2.7
"1836","2017-03-21",2.6
"1837","2017-03-22",2.6
"1838","2017-03-23",2.6
"1839","2017-03-24",2.55
"1840","2017-03-27",2.55
"1841","2017-03-28",2.6
"1842","2017-03-29",2.6
"1843","2017-03-30",2.6
"1844","2017-03-31",2.65
"1845","2017-04-03",2.65
"1846","2017-04-04",2.7
"1847","2017-04-05",2.65
"1848","2017-04-06",2.65
"1849","2017-04-07",2.65
"1850","2017-04-10",2.7
"1851","2017-04-11",2.65
"1852","2017-04-12",2.6
"1853","2017-04-13",2.5
"1854","2017-04-17",2.65
"1855","2017-04-18",2.6
"1856","2017-04-19",2.55
"1857","2017-04-20",2.55
"1858","2017-04-21",2.5
"1859","2017-04-24",2.6
"1860","2017-04-25",2.55
"1861","2017-04-26",2.5
"1862","2017-04-27",2.45
"1863","2017-04-28",2.5
"1864","2017-05-01",2.45
"1865","2017-05-02",2.5
"1866","2017-05-03",2.45
"1867","2017-05-04",2.4
"1868","2017-05-05",2.4
"1869","2017-05-08",2.4
"1870","2017-05-09",2.4
"1871","2017-05-10",2.4
"1872","2017-05-11",2.4
"1873","2017-05-12",2.4
"1874","2017-05-15",2.45
"1875","2017-05-16",2.45
"1876","2017-05-17",2.45
"1877","2017-05-18",2.45
"1878","2017-05-19",2.4
"1879","2017-05-22",2.4
"1880","2017-05-23",2.4
"1881","2017-05-24",2.45
"1882","2017-05-25",2.45
"1883","2017-05-26",2.45
"1884","2017-05-30",2.35
"1885","2017-05-31",2.35
"1886","2017-06-01",2.4
"1887","2017-06-02",2.55
"1888","2017-06-05",2.5
"1889","2017-06-06",2.5
"1890","2017-06-07",2.5
"1891","2017-06-08",2.5
"1892","2017-06-09",2.55
"1893","2017-06-12",2.5
"1894","2017-06-13",2.55
"1895","2017-06-14",2.5
"1896","2017-06-15",2.45
"1897","2017-06-16",2.45
"1898","2017-06-19",2.55
"1899","2017-06-20",2.45
"1900","2017-06-21",2.45
"1901","2017-06-22",2.5
"1902","2017-06-23",2.35
"1903","2017-06-26",2.4
"1904","2017-06-27",2.35
"1905","2017-06-28",2.45
"1906","2017-06-29",2.4
"1907","2017-06-30",2.4
"1908","2017-07-03",2.4
"1909","2017-07-05",2.4
"1910","2017-07-06",2.35
"1911","2017-07-07",2.4
"1912","2017-07-10",2.35
"1913","2017-07-11",2.3
"1914","2017-07-12",2.35
"1915","2017-07-13",2.35
"1916","2017-07-14",2.4
"1917","2017-07-17",2.4
"1918","2017-07-18",2.3
"1919","2017-07-19",2.4
"1920","2017-07-20",2.3
"1921","2017-07-21",2.35
"1922","2017-07-24",2.35
"1923","2017-07-25",2.4
"1924","2017-07-26",2.35
"1925","2017-07-27",2.35
"1926","2017-07-28",2.35
"1927","2017-07-31",2.3
"1928","2017-08-01",2.35
"1929","2017-08-02",2.35
"1930","2017-08-03",2.35
"1931","2017-08-04",2.35
"1932","2017-08-07",2.35
"1933","2017-08-08",2.4
"1934","2017-08-09",2.4
"1935","2017-08-10",2.4
"1936","2017-08-11",2.4
"1937","2017-08-14",2.45
"1938","2017-08-15",2.45
"1939","2017-08-16",2.45
"1940","2017-08-17",2.45
"1941","2017-08-18",2.5
"1942","2017-08-21",2.45
"1943","2017-08-22",2.45
"1944","2017-08-23",2.45
"1945","2017-08-24",2.4
"1946","2017-08-25",2.4
"1947","2017-08-28",2.4
"1948","2017-08-29",2.35
"1949","2017-08-30",2.3
"1950","2017-08-31",2.45
"1951","2017-09-01",2.4
"1952","2017-09-05",2.4
"1953","2017-09-06",2.35
"1954","2017-09-07",2.45
"1955","2017-09-08",2.45
"1956","2017-09-11",2.4
"1957","2017-09-12",2.4
"1958","2017-09-13",2.4
"1959","2017-09-14",2.45
"1960","2017-09-15",2.45
"1961","2017-09-18",2.5
"1962","2017-09-19",2.5
"1963","2017-09-20",2.4
"1964","2017-09-21",2.45
"1965","2017-09-22",2.5
"1966","2017-09-25",2.4
"1967","2017-09-26",2.5
"1968","2017-09-27",2.5
"1969","2017-09-28",2.5
"1970","2017-09-29",2.45
"1971","2017-10-02",2.5
"1972","2017-10-03",2.45
"1973","2017-10-04",2.45
"1974","2017-10-05",2.5
"1975","2017-10-06",2.45
"1976","2017-10-09",2.5
"1977","2017-10-10",2.5
"1978","2017-10-11",2.5
"1979","2017-10-12",2.55
"1980","2017-10-13",2.55
"1981","2017-10-16",2.55
"1982","2017-10-17",2.55
"1983","2017-10-18",2.5
"1984","2017-10-19",2.55
"1985","2017-10-20",2.5
"1986","2017-10-23",2.5
"1987","2017-10-24",2.5
"1988","2017-10-25",2.55
"1989","2017-10-26",2.55
"1990","2017-10-27",2.5
"1991","2017-10-30",2.45
"1992","2017-10-31",2.45
"1993","2017-11-01",2.45
"1994","2017-11-02",2.45
"1995","2017-11-03",2.45
"1996","2017-11-06",2.45
"1997","2017-11-07",2.4
"1998","2017-11-08",2.45
"1999","2017-11-09",2.35
"2000","2017-11-10",2.4
"2001","2017-11-13",2.4
"2002","2017-11-14",2.45
"2003","2017-11-15",2.35
"2004","2017-11-16",2.4
"2005","2017-11-17",2.35
"2006","2017-11-20",2.4
"2007","2017-11-21",2.45
"2008","2017-11-22",2.45
"2009","2017-11-24",2.5
"2010","2017-11-27",2.5
"2011","2017-11-28",2.5
"2012","2017-11-29",2.5
"2013","2017-11-30",2.55
"2014","2017-12-01",2.5
"2015","2017-12-04",2.55
"2016","2017-12-05",2.45
"2017","2017-12-06",2.5
"2018","2017-12-07",2.5
"2019","2017-12-08",2.45
"2020","2017-12-11",2.45
"2021","2017-12-12",2.45
"2022","2017-12-13",2.4
"2023","2017-12-14",2.4
"2024","2017-12-15",2.35
"2025","2017-12-18",2.35
"2026","2017-12-19",2.35
"2027","2017-12-20",2.35
"2028","2017-12-21",2.4
"2029","2017-12-22",2.35
"2030","2017-12-26",2.35
"2031","2017-12-27",2.35
"2032","2017-12-28",2.4
"2033","2017-12-29",2.35
"2034","2018-01-02",2.4
"2035","2018-01-03",2.35
"2036","2018-01-04",2.3
"2037","2018-01-05",2.3
"2038","2018-01-08",2.3
"2039","2018-01-09",2.25
"2040","2018-01-10",2.3
"2041","2018-01-11",2.3
"2042","2018-01-12",2.4
"2043","2018-01-16",2.35
"2044","2018-01-17",2.45
"2045","2018-01-18",2.4
"2046","2018-01-19",2.4
"2047","2018-01-22",2.4
"2048","2018-01-23",2.3
"2049","2018-01-24",2.3
"2050","2018-01-25",2.25
"2051","2018-01-26",2.2
"2052","2018-01-29",2.2
"2053","2018-01-30",2.15
"2054","2018-01-31",2.1
"2055","2018-02-01",2.1
"2056","2018-02-02",2
"2057","2018-02-05",1.95
"2058","2018-02-06",1.95
"2059","2018-02-07",1.95
"2060","2018-02-08",1.95
"2061","2018-02-09",1.95
"2062","2018-02-12",1.9
"2063","2018-02-13",1.85
"2064","2018-02-14",1.85
"2065","2018-02-15",1.85
"2066","2018-02-16",1.95
"2067","2018-02-20",2
"2068","2018-02-21",2
"2069","2018-02-22",2
"2070","2018-02-23",2
"2071","2018-02-26",2
"2072","2018-02-27",2.15
"2073","2018-02-28",2.1
"2074","2018-03-01",2.1
"2075","2018-03-02",2.15
"2076","2018-03-05",2.15
"2077","2018-03-06",2.15
"2078","2018-03-07",2.05
"2079","2018-03-08",2.05
"2080","2018-03-09",2.2
"2081","2018-03-12",2.2
"2082","2018-03-13",2.1
"2083","2018-03-14",2.1
"2084","2018-03-15",2.1
"2085","2018-03-16",2.1
"2086","2018-03-19",2.1
"2087","2018-03-20",2.05
"2088","2018-03-21",2.15
"2089","2018-03-22",2.1
"2090","2018-03-23",2.1
"2091","2018-03-26",2.1
"2092","2018-03-27",2.15
"2093","2018-03-28",2.15
"2094","2018-03-29",2.1
"2095","2018-04-02",2.1
"2096","2018-04-03",2.15
"2097","2018-04-04",2.15
"2098","2018-04-05",2.2
"2099","2018-04-06",2.25
"2100","2018-04-09",2.15
"2101","2018-04-10",2.2
"2102","2018-04-11",2.2
"2103","2018-04-12",2.2
"2104","2018-04-13",2.2
"2105","2018-04-16",2.15
"2106","2018-04-17",2.2
"2107","2018-04-18",2.2
"2108","2018-04-19",2.1
"2109","2018-04-20",2.2
"2110","2018-04-23",2.2
"2111","2018-04-24",2.15
"2112","2018-04-25",2.15
"2113","2018-04-26",2.15
"2114","2018-04-27",2.15
"2115","2018-04-30",2.2
"2116","2018-05-01",2.2
"2117","2018-05-02",2.2
"2118","2018-05-03",2.25
"2119","2018-05-04",2.25
"2120","2018-05-07",2.25
"2121","2018-05-08",2.2
"2122","2018-05-09",2.25
"2123","2018-05-10",2.3
"2124","2018-05-11",2.3
"2125","2018-05-14",2.25
"2126","2018-05-15",2.25
"2127","2018-05-16",2.3
"2128","2018-05-17",2.2
"2129","2018-05-18",2.2
"2130","2018-05-21",2.25
"2131","2018-05-22",2.15
"2132","2018-05-23",2.2
"2133","2018-05-24",2.2
"2134","2018-05-25",2.25
"2135","2018-05-29",2.2
"2136","2018-05-30",2.2
"2137","2018-05-31",2.05
"2138","2018-06-01",2.2
"2139","2018-06-04",2.15
"2140","2018-06-05",2.15
"2141","2018-06-06",2.2
"2142","2018-06-07",2.2
"2143","2018-06-08",2.15
"2144","2018-06-11",2.15
"2145","2018-06-12",2.15
"2146","2018-06-13",2.15
"2147","2018-06-14",2.15
"2148","2018-06-15",2.1
"2149","2018-06-18",2.05
"2150","2018-06-19",2.2
"2151","2018-06-20",2.25
"2152","2018-06-21",2.25
"2153","2018-06-22",2.3
"2154","2018-06-25",2.25
"2155","2018-06-26",2.3
"2156","2018-06-27",2.25
"2157","2018-06-28",2.25
"2158","2018-06-29",2.2
"2159","2018-07-02",2.2
"2160","2018-07-03",2.2
"2161","2018-07-05",2.2
"2162","2018-07-06",2.25
"2163","2018-07-09",2.2
"2164","2018-07-10",2.25
"2165","2018-07-11",2.2
"2166","2018-07-12",2.2
"2167","2018-07-13",2.25
"2168","2018-07-16",2.25
"2169","2018-07-17",2.15
"2170","2018-07-18",2.1
"2171","2018-07-19",2.15
"2172","2018-07-20",2.15
"2173","2018-07-23",2.15
"2174","2018-07-24",2.15
"2175","2018-07-25",2.1
"2176","2018-07-26",2.1
"2177","2018-07-27",2.1
"2178","2018-07-30",2.15
"2179","2018-07-31",2.2
"2180","2018-08-01",2.15
"2181","2018-08-02",2.2
"2182","2018-08-03",2.15
"2183","2018-08-06",2.15
"2184","2018-08-07",2.1
"2185","2018-08-08",2.15
"2186","2018-08-09",2.2
"2187","2018-08-10",2.15
"2188","2018-08-13",2.15
"2189","2018-08-14",2.1
"2190","2018-08-15",2.1
"2191","2018-08-16",2.1
"2192","2018-08-17",2.2
"2193","2018-08-20",2.2
"2194","2018-08-21",2.15
"2195","2018-08-22",2.2
"2196","2018-08-23",2.25
"2197","2018-08-24",2.25
"2198","2018-08-27",2.25
"2199","2018-08-28",2.2
"2200","2018-08-29",2.25
"2201","2018-08-30",2.25
"2202","2018-08-31",2.2
"2203","2018-09-04",2.25
"2204","2018-09-05",2.15
"2205","2018-09-06",2.15
"2206","2018-09-07",2.1
"2207","2018-09-10",2.15
"2208","2018-09-11",2.1
"2209","2018-09-12",2.15
"2210","2018-09-13",2.2
"2211","2018-09-14",2.15
"2212","2018-09-17",2.15
"2213","2018-09-18",2.15
"2214","2018-09-19",2.15
"2215","2018-09-20",2.2
"2216","2018-09-21",2.15
"2217","2018-09-24",2.2
"2218","2018-09-25",2.15
"2219","2018-09-26",2.1
"2220","2018-09-27",2.15
"2221","2018-09-28",2.2
"2222","2018-10-01",2.16
"2223","2018-10-02",2.15
"2224","2018-10-03",2.17
"2225","2018-10-04",2.15
"2226","2018-10-05",2.18
"2227","2018-10-08",2.19
"2228","2018-10-09",2.2
"2229","2018-10-10",2.15
"2230","2018-10-11",2.15
"2231","2018-10-12",2.16
"2232","2018-10-15",2.17
"2233","2018-10-16",2.2
"2234","2018-10-17",2.21
"2235","2018-10-18",2.2
"2236","2018-10-19",2.19
"2237","2018-10-22",2.2
"2238","2018-10-23",2.17
"2239","2018-10-24",2.16
"2240","2018-10-25",2.22
"2241","2018-10-26",2.16
"2242","2018-10-29",2.16
"2243","2018-10-30",2.17
"2244","2018-10-31",2.2
"2245","2018-11-01",2.2
"2246","2018-11-02",2.15
"2247","2018-11-05",2.17
"2248","2018-11-06",2.16
"2249","2018-11-07",2.16
"2250","2018-11-08",2.16
"2251","2018-11-09",2.14
"2252","2018-11-12",2.14
"2253","2018-11-13",2.15
"2254","2018-11-14",2.16
"2255","2018-11-15",2.15
"2256","2018-11-16",2.2
"2257","2018-11-19",2.2
"2258","2018-11-20",2.15
"2259","2018-11-21",2.16
"2260","2018-11-23",2.16
"2261","2018-11-26",2.15
"2262","2018-11-27",2.16
"2263","2018-11-28",2.18
"2264","2018-11-29",2.16
"2265","2018-11-30",2.19
"2266","2018-12-03",2.2
"2267","2018-12-04",2.15
"2268","2018-12-06",2.16
"2269","2018-12-07",2.16
"2270","2018-12-10",2.16
"2271","2018-12-11",2.16
"2272","2018-12-12",2.16
"2273","2018-12-13",2.17
"2274","2018-12-14",2.15
"2275","2018-12-17",2.16
"2276","2018-12-18",2.13
"2277","2018-12-19",2.13
"2278","2018-12-20",2.14
"2279","2018-12-21",2.11
"2280","2018-12-24",2.1
"2281","2018-12-26",2.16
"2282","2018-12-27",2.15
"2283","2018-12-28",2.15
"2284","2018-12-31",2.17
"2285","2019-01-02",2.18
"2286","2019-01-03",2.17
"2287","2019-01-04",2.23
"2288","2019-01-07",2.29
"2289","2019-01-08",2.3
"2290","2019-01-09",2.38
"2291","2019-01-10",2.39
"2292","2019-01-11",2.43
"2293","2019-01-14",2.45
"2294","2019-01-15",2.43
"2295","2019-01-16",2.49
"2296","2019-01-17",2.51
"2297","2019-01-18",2.54
"2298","2019-01-22",2.6
"2299","2019-01-23",2.58
"2300","2019-01-24",2.5
"2301","2019-01-25",2.56
"2302","2019-01-28",2.49
"2303","2019-01-29",2.47
"2304","2019-01-30",2.49
"2305","2019-01-31",2.51
"2306","2019-02-01",2.52
"2307","2019-02-04",2.48
"2308","2019-02-05",2.5
"2309","2019-02-06",2.5
"2310","2019-02-07",2.53
"2311","2019-02-08",2.51
"2312","2019-02-11",2.53
"2313","2019-02-12",2.56
"2314","2019-02-13",2.58
"2315","2019-02-14",2.57
"2316","2019-02-15",2.58
"2317","2019-02-19",2.56
"2318","2019-02-20",2.54
"2319","2019-02-21",2.6
"2320","2019-02-22",2.78
"2321","2019-02-25",2.75
"2322","2019-02-26",2.74
"2323","2019-02-27",2.7
"2324","2019-02-28",2.69
"2325","2019-03-01",2.84
"2326","2019-03-04",2.83
"2327","2019-03-05",2.74
"2328","2019-03-06",2.7
"2329","2019-03-07",2.68
"2330","2019-03-08",2.67
"2331","2019-03-11",2.7
"2332","2019-03-12",2.71
"2333","2019-03-13",2.7
"2334","2019-03-14",2.65
"2335","2019-03-15",2.62
"2336","2019-03-18",2.6
"2337","2019-03-19",2.56
"2338","2019-03-20",2.62
"2339","2019-03-21",2.55
"2340","2019-03-22",2.53
"2341","2019-03-25",2.53
"2342","2019-03-26",2.56
"2343","2019-03-27",2.54
"2344","2019-03-28",2.54
"2345","2019-03-29",2.52
"2346","2019-04-01",2.54
"2347","2019-04-02",2.53
"2348","2019-04-03",2.54
"2349","2019-04-04",2.55
"2350","2019-04-05",2.54
"2351","2019-04-08",2.51
"2352","2019-04-09",2.47
"2353","2019-04-10",2.43
"2354","2019-04-11",2.45
"2355","2019-04-12",2.4
"2356","2019-04-15",2.39
"2357","2019-04-16",2.38
"2358","2019-04-17",2.33
"2359","2019-04-18",2.35
"2360","2019-04-22",2.25
"2361","2019-04-23",2.28
"2362","2019-04-24",2.29
"2363","2019-04-25",2.26
"2364","2019-04-26",2.27
"2365","2019-04-29",2.29
"2366","2019-04-30",2.31
"2367","2019-05-01",2.27
"2368","2019-05-02",2.32
"2369","2019-05-03",2.48
"2370","2019-05-06",2.42
"2371","2019-05-07",2.35
"2372","2019-05-08",2.32
"2373","2019-05-09",2.32
"2374","2019-05-10",2.39
"2375","2019-05-13",2.3
"2376","2019-05-14",2.32
"2377","2019-05-15",2.44
"2378","2019-05-16",2.43
"2379","2019-05-17",2.42
"2380","2019-05-20",2.47
"2381","2019-05-21",2.49
"2382","2019-05-22",2.52
"2383","2019-05-23",2.54
"2384","2019-05-24",2.62
"2385","2019-05-28",2.61
"2386","2019-05-29",2.31
"2387","2019-05-30",2.36
"2388","2019-05-31",2.33
"2389","2019-06-03",2.26
"2390","2019-06-04",2.28
"2391","2019-06-05",2.28
"2392","2019-06-06",2.29
"2393","2019-06-07",2.3
"2394","2019-06-10",2.29
"2395","2019-06-11",2.29
"2396","2019-06-12",2.28
"2397","2019-06-13",2.33
"2398","2019-06-14",2.33
"2399","2019-06-17",2.36
"2400","2019-06-18",2.36
"2401","2019-06-19",2.39
"2402","2019-06-20",2.47
"2403","2019-06-21",2.41
"2404","2019-06-24",2.35
"2405","2019-06-25",2.33
"2406","2019-06-26",2.34
"2407","2019-06-27",2.38
"2408","2019-06-28",2.42
"2409","2019-07-01",2.43
"2410","2019-07-02",2.4
"2411","2019-07-03",2.41
"2412","2019-07-05",2.44
"2413","2019-07-08",2.44
"2414","2019-07-09",2.44
"2415","2019-07-10",2.46
"2416","2019-07-11",2.59
"2417","2019-07-12",2.62
"2418","2019-07-15",2.55
"2419","2019-07-16",2.54
"2420","2019-07-17",2.46
"2421","2019-07-18",2.5
"2422","2019-07-19",2.48
"2423","2019-07-22",2.45
"2424","2019-07-23",2.42
"2425","2019-07-24",2.48
"2426","2019-07-25",2.45
"2427","2019-07-26",2.39
"2428","2019-07-29",2.4
"2429","2019-07-30",2.37
"2430","2019-07-31",2.39
"2431","2019-08-01",2.38
"2432","2019-08-02",2.38
"2433","2019-08-05",2.3
"2434","2019-08-06",2.34
"2435","2019-08-07",2.34
"2436","2019-08-08",2.39
"2437","2019-08-09",2.32
"2438","2019-08-12",2.34
"2439","2019-08-13",2.4
"2440","2019-08-14",2.32
"2441","2019-08-15",2.3
"2442","2019-08-16",2.33
"2443","2019-08-19",2.35
"2444","2019-08-20",2.34
"2445","2019-08-21",2.37
"2446","2019-08-22",2.37
"2447","2019-08-23",2.35
"2448","2019-08-26",2.33
"2449","2019-08-27",2.27
"2450","2019-08-28",2.32
"2451","2019-08-29",2.3
"2452","2019-08-30",2.29
"2453","2019-09-03",2.3
"2454","2019-09-04",2.34
"2455","2019-09-05",2.37
"2456","2019-09-06",2.31
"2457","2019-09-09",2.35
"2458","2019-09-10",2.38
"2459","2019-09-11",2.45
