"","date","BANF"
"296","2008-03-06",20.025
"297","2008-03-07",20.264999
"298","2008-03-10",19.985001
"299","2008-03-11",21.860001
"300","2008-03-12",21.725
"301","2008-03-13",21.945
"302","2008-03-14",21.445
"303","2008-03-17",21.045
"304","2008-03-18",22.25
"305","2008-03-19",21.905001
"306","2008-03-20",23.219999
"307","2008-03-24",23.745001
"308","2008-03-25",23.275
"309","2008-03-26",23.295
"310","2008-03-27",22.715
"311","2008-03-28",22.495001
"312","2008-03-31",22.889999
"313","2008-04-01",23.705
"314","2008-04-02",23.85
"315","2008-04-03",23.440001
"316","2008-04-04",23.370001
"317","2008-04-07",23.23
"318","2008-04-08",23.17
"319","2008-04-09",22.33
"320","2008-04-10",22.99
"321","2008-04-11",22.645
"322","2008-04-14",22.09
"323","2008-04-15",22.360001
"324","2008-04-16",23.395
"325","2008-04-17",23.23
"326","2008-04-18",23.129999
"327","2008-04-21",22.355
"328","2008-04-22",21.655001
"329","2008-04-23",21.205
"330","2008-04-24",22.004999
"331","2008-04-25",22.055
"332","2008-04-28",22.02
"333","2008-04-29",22.075001
"334","2008-04-30",21.865
"335","2008-05-01",22.559999
"336","2008-05-02",22.715
"337","2008-05-05",22.934999
"338","2008-05-06",22.98
"339","2008-05-07",22.055
"340","2008-05-08",21.915001
"341","2008-05-09",21.975
"342","2008-05-12",22.365
"343","2008-05-13",22.105
"344","2008-05-14",22.440001
"345","2008-05-15",22.440001
"346","2008-05-16",22.129999
"347","2008-05-19",21.915001
"348","2008-05-20",22.035
"349","2008-05-21",21.915001
"350","2008-05-22",22.305
"351","2008-05-23",22.139999
"352","2008-05-27",22.18
"353","2008-05-28",21.860001
"354","2008-05-29",21.98
"355","2008-05-30",21.715
"356","2008-06-02",21.334999
"357","2008-06-03",21.684999
"358","2008-06-04",21.559999
"359","2008-06-05",22.17
"360","2008-06-06",21.855
"361","2008-06-09",21.485001
"362","2008-06-10",21.695
"363","2008-06-11",22.075001
"364","2008-06-12",22.26
"365","2008-06-13",22.445
"366","2008-06-16",23.014999
"367","2008-06-17",22.459999
"368","2008-06-18",22.434999
"369","2008-06-19",22.6
"370","2008-06-20",22.275
"371","2008-06-23",21.934999
"372","2008-06-24",21.795
"373","2008-06-25",22.129999
"374","2008-06-26",21.9
"375","2008-06-27",21.514999
"376","2008-06-30",21.4
"377","2008-07-01",22.094999
"378","2008-07-02",21.34
"379","2008-07-03",21.290001
"380","2008-07-07",20.790001
"381","2008-07-08",21.975
"382","2008-07-09",21.110001
"383","2008-07-10",21.915001
"384","2008-07-11",22.355
"385","2008-07-14",21.219999
"386","2008-07-15",21.035
"387","2008-07-16",22.195
"388","2008-07-17",23.5
"389","2008-07-18",23.4
"390","2008-07-21",22.315001
"391","2008-07-22",23.225
"392","2008-07-23",23.33
"393","2008-07-24",23.254999
"394","2008-07-25",23.025
"395","2008-07-28",22.295
"396","2008-07-29",23.52
"397","2008-07-30",23.85
"398","2008-07-31",23.625
"399","2008-08-01",23.860001
"400","2008-08-04",23.344999
"401","2008-08-05",24.450001
"402","2008-08-06",24.030001
"403","2008-08-07",23.42
"404","2008-08-08",24.045
"405","2008-08-11",24.045
"406","2008-08-12",23.945
"407","2008-08-13",24.030001
"408","2008-08-14",24.065001
"409","2008-08-15",24.42
"410","2008-08-18",24.059999
"411","2008-08-19",23.92
"412","2008-08-20",23.205
"413","2008-08-21",22.565001
"414","2008-08-22",23.165001
"415","2008-08-25",22.105
"416","2008-08-26",22.764999
"417","2008-08-27",23.195
"418","2008-08-28",24.120001
"419","2008-08-29",24.07
"420","2008-09-02",24.924999
"421","2008-09-03",24.945
"422","2008-09-04",24.455
"423","2008-09-05",24.495001
"424","2008-09-08",25.01
"425","2008-09-09",24.209999
"426","2008-09-10",24.99
"427","2008-09-11",24.77
"428","2008-09-12",25.4
"429","2008-09-15",24.77
"430","2008-09-16",26.389999
"431","2008-09-17",25.905001
"432","2008-09-18",29.555
"433","2008-09-19",36.549999
"434","2008-09-22",28.5
"435","2008-09-23",26.690001
"436","2008-09-24",25.629999
"437","2008-09-25",25.200001
"438","2008-09-26",24.785
"439","2008-09-29",23.625
"440","2008-09-30",24.165001
"441","2008-10-01",24.075001
"442","2008-10-02",23.625
"443","2008-10-03",22.76
"444","2008-10-06",22.645
"445","2008-10-07",22.030001
"446","2008-10-08",21.945
"447","2008-10-09",20.254999
"448","2008-10-10",23.184999
"449","2008-10-13",25.23
"450","2008-10-14",24.700001
"451","2008-10-15",23.565001
"452","2008-10-16",26.09
"453","2008-10-17",23.57
"454","2008-10-20",23.77
"455","2008-10-21",23.35
"456","2008-10-22",22.735001
"457","2008-10-23",22.450001
"458","2008-10-24",22.049999
"459","2008-10-27",22.035
"460","2008-10-28",24
"461","2008-10-29",24.02
"462","2008-10-30",24.65
"463","2008-10-31",25.200001
"464","2008-11-03",24.6
"465","2008-11-04",24.445
"466","2008-11-05",23.469999
"467","2008-11-06",23.58
"468","2008-11-07",23.32
"469","2008-11-10",23.370001
"470","2008-11-11",23.125
"471","2008-11-12",22.575001
"472","2008-11-13",23.5
"473","2008-11-14",21.955
"474","2008-11-17",21.594999
"475","2008-11-18",21.6
"476","2008-11-19",20.895
"477","2008-11-20",19.855
"478","2008-11-21",20.719999
"479","2008-11-24",21.5
"480","2008-11-25",21.254999
"481","2008-11-26",22.475
"482","2008-11-28",21.795
"483","2008-12-01",19.549999
"484","2008-12-02",19.615
"485","2008-12-03",20.825001
"486","2008-12-04",20.615
"487","2008-12-05",22.5
"488","2008-12-08",22.5
"489","2008-12-09",21.905001
"490","2008-12-10",21.905001
"491","2008-12-11",20.855
"492","2008-12-12",22.23
"493","2008-12-15",21.25
"494","2008-12-16",22.77
"495","2008-12-17",22.790001
"496","2008-12-18",22.525
"497","2008-12-19",23.16
"498","2008-12-22",23.209999
"499","2008-12-23",23.025
"500","2008-12-24",23.02
"501","2008-12-26",23.285
"502","2008-12-29",23.934999
"503","2008-12-30",25.370001
"504","2008-12-31",26.459999
"505","2009-01-02",26.615
"506","2009-01-05",25.4
"507","2009-01-06",25.225
"508","2009-01-07",23.325001
"509","2009-01-08",23.18
"510","2009-01-09",21.834999
"511","2009-01-12",21.6
"512","2009-01-13",21.889999
"513","2009-01-14",21.125
"514","2009-01-15",21.26
"515","2009-01-16",21.145
"516","2009-01-20",18.030001
"517","2009-01-21",19.084999
"518","2009-01-22",17.73
"519","2009-01-23",18.045
"520","2009-01-26",17.91
"521","2009-01-27",17.68
"522","2009-01-28",18.725
"523","2009-01-29",18
"524","2009-01-30",17.809999
"525","2009-02-02",18.014999
"526","2009-02-03",17.549999
"527","2009-02-04",17.59
"528","2009-02-05",18.07
"529","2009-02-06",19.370001
"530","2009-02-09",19.315001
"531","2009-02-10",18.275
"532","2009-02-11",18.690001
"533","2009-02-12",18.705
"534","2009-02-13",17.809999
"535","2009-02-17",17.245001
"536","2009-02-18",16.889999
"537","2009-02-19",16.34
"538","2009-02-20",16.469999
"539","2009-02-23",16.299999
"540","2009-02-24",17.65
"541","2009-02-25",17.700001
"542","2009-02-26",17.674999
"543","2009-02-27",17.445
"544","2009-03-02",16.629999
"545","2009-03-03",15.585
"546","2009-03-04",15.635
"547","2009-03-05",14.71
"548","2009-03-06",14.95
"549","2009-03-09",14.71
"550","2009-03-10",15.63
"551","2009-03-11",15.53
"552","2009-03-12",16.82
"553","2009-03-13",16.73
"554","2009-03-16",16.684999
"555","2009-03-17",17.184999
"556","2009-03-18",18.09
"557","2009-03-19",17.57
"558","2009-03-20",16.684999
"559","2009-03-23",19.555
"560","2009-03-24",18.98
"561","2009-03-25",19.375
"562","2009-03-26",19.68
"563","2009-03-27",18.799999
"564","2009-03-30",17.905001
"565","2009-03-31",18.200001
"566","2009-04-01",19.35
"567","2009-04-02",20.315001
"568","2009-04-03",20.575001
"569","2009-04-06",19.98
"570","2009-04-07",19.02
"571","2009-04-08",18.934999
"572","2009-04-09",20.865
"573","2009-04-13",21.315001
"574","2009-04-14",19.215
"575","2009-04-15",19.834999
"576","2009-04-16",20.559999
"577","2009-04-17",21.305
"578","2009-04-20",19.805
"579","2009-04-21",21.700001
"580","2009-04-22",21.594999
"581","2009-04-23",20.995001
"582","2009-04-24",21.67
"583","2009-04-27",20.790001
"584","2009-04-28",20.809999
"585","2009-04-29",21.844999
"586","2009-04-30",21.35
"587","2009-05-01",20.459999
"588","2009-05-04",21.445
"589","2009-05-05",20.905001
"590","2009-05-06",21.565001
"591","2009-05-07",20.815001
"592","2009-05-08",21.865
"593","2009-05-11",20.975
"594","2009-05-12",20.34
"595","2009-05-13",19.254999
"596","2009-05-14",19.344999
"597","2009-05-15",19.094999
"598","2009-05-18",20.26
"599","2009-05-19",19.809999
"600","2009-05-20",19.145
"601","2009-05-21",18.754999
"602","2009-05-22",18.4
"603","2009-05-26",19.51
"604","2009-05-27",18.615
"605","2009-05-28",18.370001
"606","2009-05-29",19.290001
"607","2009-06-01",20.165001
"608","2009-06-02",20.415001
"609","2009-06-03",20.475
"610","2009-06-04",21.165001
"611","2009-06-05",20.594999
"612","2009-06-08",20.43
"613","2009-06-09",20.52
"614","2009-06-10",19.98
"615","2009-06-11",20.25
"616","2009-06-12",19.9
"617","2009-06-15",18.995001
"618","2009-06-16",17.875
"619","2009-06-17",17.780001
"620","2009-06-18",18.135
"621","2009-06-19",18.025
"622","2009-06-22",17.629999
"623","2009-06-23",17.615
"624","2009-06-24",17.674999
"625","2009-06-25",18.235001
"626","2009-06-26",17.77
"627","2009-06-29",17.83
"628","2009-06-30",17.290001
"629","2009-07-01",17.434999
"630","2009-07-02",17.17
"631","2009-07-06",17.295
"632","2009-07-07",17.35
"633","2009-07-08",16.455
"634","2009-07-09",16.32
"635","2009-07-10",16.27
"636","2009-07-13",16.889999
"637","2009-07-14",16.775
"638","2009-07-15",17.52
"639","2009-07-16",17.299999
"640","2009-07-17",16.715
"641","2009-07-20",16.27
"642","2009-07-21",15.95
"643","2009-07-22",16.775
"644","2009-07-23",17.805
"645","2009-07-24",17.790001
"646","2009-07-27",17.795
"647","2009-07-28",17.965
"648","2009-07-29",17.780001
"649","2009-07-30",18.389999
"650","2009-07-31",17.915001
"651","2009-08-03",17.66
"652","2009-08-04",17.525
"653","2009-08-05",17.235001
"654","2009-08-06",17.674999
"655","2009-08-07",17.895
"656","2009-08-10",18.035
"657","2009-08-11",17.5
"658","2009-08-12",17.855
"659","2009-08-13",17.879999
"660","2009-08-14",17.535
"661","2009-08-17",17.254999
"662","2009-08-18",17.379999
"663","2009-08-19",17.67
"664","2009-08-20",17.995001
"665","2009-08-21",18.620001
"666","2009-08-24",18.299999
"667","2009-08-25",18.355
"668","2009-08-26",18.645
"669","2009-08-27",18.23
"670","2009-08-28",18.174999
"671","2009-08-31",18.290001
"672","2009-09-01",17.754999
"673","2009-09-02",17.475
"674","2009-09-03",17.674999
"675","2009-09-04",17.879999
"676","2009-09-08",18.205
"677","2009-09-09",18.559999
"678","2009-09-10",18.695
"679","2009-09-11",18.795
"680","2009-09-14",18.735001
"681","2009-09-15",18.525
"682","2009-09-16",18.709999
"683","2009-09-17",19.045
"684","2009-09-18",19.535
"685","2009-09-21",19.445
"686","2009-09-22",19.525
"687","2009-09-23",19.084999
"688","2009-09-24",18.815001
"689","2009-09-25",18.780001
"690","2009-09-28",18.945
"691","2009-09-29",18.834999
"692","2009-09-30",18.465
"693","2009-10-01",17.940001
"694","2009-10-02",17.950001
"695","2009-10-05",17.965
"696","2009-10-06",18.325001
"697","2009-10-07",18.42
"698","2009-10-08",18.355
"699","2009-10-09",18.575001
"700","2009-10-12",18.315001
"701","2009-10-13",18.23
"702","2009-10-14",18.615
"703","2009-10-15",18.615
"704","2009-10-16",18.465
"705","2009-10-19",18.584999
"706","2009-10-20",18.33
"707","2009-10-21",18.25
"708","2009-10-22",18.495001
"709","2009-10-23",18.24
"710","2009-10-26",18.125
"711","2009-10-27",18.33
"712","2009-10-28",18.110001
"713","2009-10-29",18.355
"714","2009-10-30",18.055
"715","2009-11-02",18.02
"716","2009-11-03",18.125
"717","2009-11-04",17.834999
"718","2009-11-05",18.415001
"719","2009-11-06",18.59
"720","2009-11-09",18.875
"721","2009-11-10",18.799999
"722","2009-11-11",19.065001
"723","2009-11-12",18.4
"724","2009-11-13",18.745001
"725","2009-11-16",19.165001
"726","2009-11-17",19.049999
"727","2009-11-18",18.809999
"728","2009-11-19",18.5
"729","2009-11-20",18.6
"730","2009-11-23",19.1
"731","2009-11-24",19.32
"732","2009-11-25",18.985001
"733","2009-11-27",18.48
"734","2009-11-30",18.775
"735","2009-12-01",18.514999
"736","2009-12-02",18.719999
"737","2009-12-03",18.440001
"738","2009-12-04",18.934999
"739","2009-12-07",18.889999
"740","2009-12-08",18.584999
"741","2009-12-09",18.764999
"742","2009-12-10",18.6
"743","2009-12-11",18.735001
"744","2009-12-14",18.785
"745","2009-12-15",18.639999
"746","2009-12-16",18.695
"747","2009-12-17",18.655001
"748","2009-12-18",18.785
"749","2009-12-21",18.879999
"750","2009-12-22",18.92
"751","2009-12-23",18.98
"752","2009-12-24",19.18
"753","2009-12-28",19.200001
"754","2009-12-29",19
"755","2009-12-30",18.565001
"756","2009-12-31",18.52
"757","2010-01-04",18.700001
"758","2010-01-05",18.110001
"759","2010-01-06",18.219999
"760","2010-01-07",18.35
"761","2010-01-08",18.375
"762","2010-01-11",18.389999
"763","2010-01-12",18.43
"764","2010-01-13",18.405001
"765","2010-01-14",18.52
"766","2010-01-15",18.315001
"767","2010-01-19",18.530001
"768","2010-01-20",19.245001
"769","2010-01-21",19.594999
"770","2010-01-22",19.59
"771","2010-01-25",19.705
"772","2010-01-26",19.860001
"773","2010-01-27",20.370001
"774","2010-01-28",20.030001
"775","2010-01-29",20.15
"776","2010-02-01",19.775
"777","2010-02-02",19.5
"778","2010-02-03",19.120001
"779","2010-02-04",19.040001
"780","2010-02-05",19.459999
"781","2010-02-08",19.035
"782","2010-02-09",19.120001
"783","2010-02-10",19.219999
"784","2010-02-11",19.559999
"785","2010-02-12",19.795
"786","2010-02-16",20.065001
"787","2010-02-17",19.905001
"788","2010-02-18",20.395
"789","2010-02-19",20.344999
"790","2010-02-22",20.405001
"791","2010-02-23",20.285
"792","2010-02-24",20.195
"793","2010-02-25",19.975
"794","2010-02-26",19.950001
"795","2010-03-01",20.42
"796","2010-03-02",20.885
"797","2010-03-03",20.690001
"798","2010-03-04",20.834999
"799","2010-03-05",21.120001
"800","2010-03-08",21.035
"801","2010-03-09",20.945
"802","2010-03-10",21.014999
"803","2010-03-11",21.07
"804","2010-03-12",21.15
"805","2010-03-15",20.889999
"806","2010-03-16",21.004999
"807","2010-03-17",21.135
"808","2010-03-18",21.025
"809","2010-03-19",21.48
"810","2010-03-22",21.85
"811","2010-03-23",21.889999
"812","2010-03-24",21.610001
"813","2010-03-25",21.42
"814","2010-03-26",21.139999
"815","2010-03-29",21.030001
"816","2010-03-30",21.33
"817","2010-03-31",20.955
"818","2010-04-01",20.940001
"819","2010-04-05",21.155001
"820","2010-04-06",21.594999
"821","2010-04-07",21.795
"822","2010-04-08",21.799999
"823","2010-04-09",21.815001
"824","2010-04-12",21.895
"825","2010-04-13",21.76
"826","2010-04-14",22.25
"827","2010-04-15",22.33
"828","2010-04-16",22.055
"829","2010-04-19",22.315001
"830","2010-04-20",22.93
"831","2010-04-21",23.195
"832","2010-04-22",23.555
"833","2010-04-23",23.290001
"834","2010-04-26",22.799999
"835","2010-04-27",22.4
"836","2010-04-28",22.43
"837","2010-04-29",23
"838","2010-04-30",22.07
"839","2010-05-03",22.32
"840","2010-05-04",21.865
"841","2010-05-05",21.43
"842","2010-05-06",20.665001
"843","2010-05-07",20.26
"844","2010-05-10",20.93
"845","2010-05-11",21.135
"846","2010-05-12",22.094999
"847","2010-05-13",21.709999
"848","2010-05-14",20.764999
"849","2010-05-17",20.975
"850","2010-05-18",20.565001
"851","2010-05-19",20.27
"852","2010-05-20",19.305
"853","2010-05-21",19.9
"854","2010-05-24",19.450001
"855","2010-05-25",19.355
"856","2010-05-26",19.389999
"857","2010-05-27",20.125
"858","2010-05-28",19.844999
"859","2010-06-01",19.200001
"860","2010-06-02",19.455
"861","2010-06-03",19.540001
"862","2010-06-04",18.584999
"863","2010-06-07",18.440001
"864","2010-06-08",18.57
"865","2010-06-09",18.645
"866","2010-06-10",18.870001
"867","2010-06-11",18.965
"868","2010-06-14",18.940001
"869","2010-06-15",19.084999
"870","2010-06-16",19.07
"871","2010-06-17",18.775
"872","2010-06-18",19.084999
"873","2010-06-21",18.93
"874","2010-06-22",18.620001
"875","2010-06-23",18.610001
"876","2010-06-24",18.52
"877","2010-06-25",18.955
"878","2010-06-28",18.805
"879","2010-06-29",18.42
"880","2010-06-30",18.245001
"881","2010-07-01",18.290001
"882","2010-07-02",18.08
"883","2010-07-06",17.875
"884","2010-07-07",18.33
"885","2010-07-08",18.440001
"886","2010-07-09",18.75
"887","2010-07-12",18.379999
"888","2010-07-13",18.924999
"889","2010-07-14",18.790001
"890","2010-07-15",18.405001
"891","2010-07-16",17.85
"892","2010-07-19",18.209999
"893","2010-07-20",19.1
"894","2010-07-21",18.76
"895","2010-07-22",19.385
"896","2010-07-23",19.965
"897","2010-07-26",20.635
"898","2010-07-27",20.16
"899","2010-07-28",20.025
"900","2010-07-29",20.115
"901","2010-07-30",20.59
"902","2010-08-02",20.565001
"903","2010-08-03",20.055
"904","2010-08-04",20.145
"905","2010-08-05",19.82
"906","2010-08-06",19.514999
"907","2010-08-09",19.6
"908","2010-08-10",19.219999
"909","2010-08-11",18.405001
"910","2010-08-12",18.25
"911","2010-08-13",18.290001
"912","2010-08-16",18.395
"913","2010-08-17",18.690001
"914","2010-08-18",18.785
"915","2010-08-19",18.125
"916","2010-08-20",18.209999
"917","2010-08-23",17.745001
"918","2010-08-24",17.549999
"919","2010-08-25",17.985001
"920","2010-08-26",17.645
"921","2010-08-27",18.245001
"922","2010-08-30",18.225
"923","2010-08-31",18.6
"924","2010-09-01",19.15
"925","2010-09-02",19.18
"926","2010-09-03",19.315001
"927","2010-09-07",18.860001
"928","2010-09-08",18.985001
"929","2010-09-09",19.045
"930","2010-09-10",18.945
"931","2010-09-13",19.48
"932","2010-09-14",19.195
"933","2010-09-15",19.285
"934","2010-09-16",18.84
"935","2010-09-17",19.25
"936","2010-09-20",20.34
"937","2010-09-21",20.155001
"938","2010-09-22",19.85
"939","2010-09-23",20.07
"940","2010-09-24",20.5
"941","2010-09-27",20.27
"942","2010-09-28",20.34
"943","2010-09-29",20.275
"944","2010-09-30",20.23
"945","2010-10-01",20.245001
"946","2010-10-04",19.85
"947","2010-10-05",20.35
"948","2010-10-06",20.1
"949","2010-10-07",20.045
"950","2010-10-08",20.225
"951","2010-10-11",20.07
"952","2010-10-12",20.035
"953","2010-10-13",20.225
"954","2010-10-14",20.225
"955","2010-10-15",20.264999
"956","2010-10-18",20.495001
"957","2010-10-19",20.195
"958","2010-10-20",20.365
"959","2010-10-21",20.459999
"960","2010-10-22",20.754999
"961","2010-10-25",20.73
"962","2010-10-26",20.77
"963","2010-10-27",20.620001
"964","2010-10-28",20.58
"965","2010-10-29",20.549999
"966","2010-11-01",20.424999
"967","2010-11-02",20.825001
"968","2010-11-03",20.870001
