"","date","AEO"
"258","2008-01-10",18.969999
"259","2008-01-11",17.700001
"260","2008-01-14",19.190001
"261","2008-01-15",18.879999
"262","2008-01-16",18.77
"263","2008-01-17",19.1
"264","2008-01-18",19.690001
"265","2008-01-22",21.82
"266","2008-01-23",22.639999
"267","2008-01-24",21.780001
"268","2008-01-25",21.459999
"269","2008-01-28",23.110001
"270","2008-01-29",23.16
"271","2008-01-30",22.59
"272","2008-01-31",22.98
"273","2008-02-01",23.52
"274","2008-02-04",21.879999
"275","2008-02-05",21.379999
"276","2008-02-06",20.620001
"277","2008-02-07",21.59
"278","2008-02-08",21.65
"279","2008-02-11",22.200001
"280","2008-02-12",21.940001
"281","2008-02-13",22.290001
"282","2008-02-14",21.209999
"283","2008-02-15",21.280001
"284","2008-02-19",20.969999
"285","2008-02-20",21.780001
"286","2008-02-21",21.379999
"287","2008-02-22",22.120001
"288","2008-02-25",22.76
"289","2008-02-26",23.27
"290","2008-02-27",23.450001
"291","2008-02-28",22.549999
"292","2008-02-29",21.370001
"293","2008-03-03",21.049999
"294","2008-03-04",21.450001
"295","2008-03-05",21.280001
"296","2008-03-06",17.559999
"297","2008-03-07",16.940001
"298","2008-03-10",16.469999
"299","2008-03-11",17.25
"300","2008-03-12",17.940001
"301","2008-03-13",17.290001
"302","2008-03-14",17.219999
"303","2008-03-17",17
"304","2008-03-18",17.34
"305","2008-03-19",16.870001
"306","2008-03-20",18.030001
"307","2008-03-24",18.48
"308","2008-03-25",18.67
"309","2008-03-26",18.209999
"310","2008-03-27",17.940001
"311","2008-03-28",17.09
"312","2008-03-31",17.51
"313","2008-04-01",18.42
"314","2008-04-02",18.870001
"315","2008-04-03",18.6
"316","2008-04-04",18.5
"317","2008-04-07",17.75
"318","2008-04-08",17.200001
"319","2008-04-09",16.93
"320","2008-04-10",16.620001
"321","2008-04-11",16.23
"322","2008-04-14",15.8
"323","2008-04-15",15.79
"324","2008-04-16",16.26
"325","2008-04-17",15.89
"326","2008-04-18",16.690001
"327","2008-04-21",16.43
"328","2008-04-22",16.120001
"329","2008-04-23",16.75
"330","2008-04-24",17.209999
"331","2008-04-25",17.959999
"332","2008-04-28",18.02
"333","2008-04-29",18.52
"334","2008-04-30",18.370001
"335","2008-05-01",18.99
"336","2008-05-02",18.67
"337","2008-05-05",18.200001
"338","2008-05-06",18.370001
"339","2008-05-07",18.360001
"340","2008-05-08",17.969999
"341","2008-05-09",17.93
"342","2008-05-12",18.629999
"343","2008-05-13",18.33
"344","2008-05-14",18.67
"345","2008-05-15",18.790001
"346","2008-05-16",18.299999
"347","2008-05-19",17.629999
"348","2008-05-20",17.799999
"349","2008-05-21",17.290001
"350","2008-05-22",17.629999
"351","2008-05-23",17.23
"352","2008-05-27",17.219999
"353","2008-05-28",18.610001
"354","2008-05-29",19.049999
"355","2008-05-30",18.219999
"356","2008-06-02",17.799999
"357","2008-06-03",17.549999
"358","2008-06-04",17.129999
"359","2008-06-05",17.280001
"360","2008-06-06",16.67
"361","2008-06-09",16.370001
"362","2008-06-10",16.49
"363","2008-06-11",15.95
"364","2008-06-12",15.95
"365","2008-06-13",16.559999
"366","2008-06-16",16.5
"367","2008-06-17",16.9
"368","2008-06-18",16.200001
"369","2008-06-19",16.82
"370","2008-06-20",16.120001
"371","2008-06-23",15.89
"372","2008-06-24",15.93
"373","2008-06-25",16.32
"374","2008-06-26",15.8
"375","2008-06-27",13.53
"376","2008-06-30",13.63
"377","2008-07-01",13.48
"378","2008-07-02",13.24
"379","2008-07-03",13.37
"380","2008-07-07",13.42
"381","2008-07-08",13.65
"382","2008-07-09",12.99
"383","2008-07-10",12.55
"384","2008-07-11",12.13
"385","2008-07-14",12.41
"386","2008-07-15",12.7
"387","2008-07-16",13.96
"388","2008-07-17",14.49
"389","2008-07-18",14.44
"390","2008-07-21",14.03
"391","2008-07-22",14.42
"392","2008-07-23",14.94
"393","2008-07-24",14.05
"394","2008-07-25",14.29
"395","2008-07-28",14.1
"396","2008-07-29",14.27
"397","2008-07-30",14.12
"398","2008-07-31",14
"399","2008-08-01",13.87
"400","2008-08-04",13.46
"401","2008-08-05",14.23
"402","2008-08-06",14.4
"403","2008-08-07",13.4
"404","2008-08-08",14.22
"405","2008-08-11",14.51
"406","2008-08-12",14.02
"407","2008-08-13",13.58
"408","2008-08-14",13.82
"409","2008-08-15",14.25
"410","2008-08-18",14.42
"411","2008-08-19",13.94
"412","2008-08-20",14.12
"413","2008-08-21",13.9
"414","2008-08-22",14.13
"415","2008-08-25",13.74
"416","2008-08-26",14.29
"417","2008-08-27",14.35
"418","2008-08-28",14.79
"419","2008-08-29",15.05
"420","2008-09-02",15.72
"421","2008-09-03",15.25
"422","2008-09-04",15.71
"423","2008-09-05",16.01
"424","2008-09-08",16.559999
"425","2008-09-09",16.02
"426","2008-09-10",16.690001
"427","2008-09-11",16.629999
"428","2008-09-12",16.6
"429","2008-09-15",15.99
"430","2008-09-16",16.58
"431","2008-09-17",15.58
"432","2008-09-18",16.08
"433","2008-09-19",16.370001
"434","2008-09-22",15.51
"435","2008-09-23",15.26
"436","2008-09-24",15
"437","2008-09-25",15.66
"438","2008-09-26",15.9
"439","2008-09-29",14.25
"440","2008-09-30",15.25
"441","2008-10-01",15.49
"442","2008-10-02",14.86
"443","2008-10-03",13.63
"444","2008-10-06",13.33
"445","2008-10-07",12.51
"446","2008-10-08",11.27
"447","2008-10-09",10.63
"448","2008-10-10",10.47
"449","2008-10-13",11.15
"450","2008-10-14",10.62
"451","2008-10-15",9.4
"452","2008-10-16",10.05
"453","2008-10-17",10.04
"454","2008-10-20",10.5
"455","2008-10-21",11.06
"456","2008-10-22",10.26
"457","2008-10-23",10.08
"458","2008-10-24",9.9
"459","2008-10-27",9.75
"460","2008-10-28",10.79
"461","2008-10-29",11.17
"462","2008-10-30",11.02
"463","2008-10-31",11.12
"464","2008-11-03",10.91
"465","2008-11-04",10.57
"466","2008-11-05",10.17
"467","2008-11-06",10.02
"468","2008-11-07",10.15
"469","2008-11-10",9.67
"470","2008-11-11",9.63
"471","2008-11-12",8.79
"472","2008-11-13",9.78
"473","2008-11-14",8.88
"474","2008-11-17",8.56
"475","2008-11-18",8.37
"476","2008-11-19",7.5
"477","2008-11-20",7.11
"478","2008-11-21",7.52
"479","2008-11-24",8.35
"480","2008-11-25",9.06
"481","2008-11-26",9.88
"482","2008-11-28",9.6
"483","2008-12-01",8.86
"484","2008-12-02",8.49
"485","2008-12-03",9.38
"486","2008-12-04",8.99
"487","2008-12-05",9.73
"488","2008-12-08",10.17
"489","2008-12-09",9.93
"490","2008-12-10",10.38
"491","2008-12-11",9.56
"492","2008-12-12",9.99
"493","2008-12-15",9.56
"494","2008-12-16",9.96
"495","2008-12-17",10.2
"496","2008-12-18",10.25
"497","2008-12-19",9.81
"498","2008-12-22",9.42
"499","2008-12-23",9.3
"500","2008-12-24",9.2
"501","2008-12-26",9.12
"502","2008-12-29",9.11
"503","2008-12-30",9.13
"504","2008-12-31",9.36
"505","2009-01-02",9.91
"506","2009-01-05",10.42
"507","2009-01-06",10.82
"508","2009-01-07",10.62
"509","2009-01-08",10.58
"510","2009-01-09",10.13
"511","2009-01-12",9.76
"512","2009-01-13",9.7
"513","2009-01-14",9.27
"514","2009-01-15",10.26
"515","2009-01-16",10.06
"516","2009-01-20",9.14
"517","2009-01-21",9.57
"518","2009-01-22",9.28
"519","2009-01-23",9.21
"520","2009-01-26",9.34
"521","2009-01-27",9.36
"522","2009-01-28",9.93
"523","2009-01-29",9.49
"524","2009-01-30",9.01
"525","2009-02-02",8.93
"526","2009-02-03",8.69
"527","2009-02-04",8.44
"528","2009-02-05",8.73
"529","2009-02-06",9.64
"530","2009-02-09",9.47
"531","2009-02-10",9
"532","2009-02-11",9.07
"533","2009-02-12",9.07
"534","2009-02-13",9.06
"535","2009-02-17",9.26
"536","2009-02-18",9.5
"537","2009-02-19",9.65
"538","2009-02-20",9.58
"539","2009-02-23",9.25
"540","2009-02-24",9.85
"541","2009-02-25",9.74
"542","2009-02-26",9.27
"543","2009-02-27",9.76
"544","2009-03-02",9.31
"545","2009-03-03",9.66
"546","2009-03-04",9.94
"547","2009-03-05",9.13
"548","2009-03-06",8.91
"549","2009-03-09",8.77
"550","2009-03-10",9.57
"551","2009-03-11",9.69
"552","2009-03-12",9.99
"553","2009-03-13",10.34
"554","2009-03-16",10.36
"555","2009-03-17",10.74
"556","2009-03-18",11.35
"557","2009-03-19",11.42
"558","2009-03-20",10.99
"559","2009-03-23",11.87
"560","2009-03-24",11.84
"561","2009-03-25",11.96
"562","2009-03-26",12.83
"563","2009-03-27",12.84
"564","2009-03-30",12.32
"565","2009-03-31",12.24
"566","2009-04-01",12.61
"567","2009-04-02",13.26
"568","2009-04-03",13.08
"569","2009-04-06",12.71
"570","2009-04-07",12
"571","2009-04-08",12.51
"572","2009-04-09",13.98
"573","2009-04-13",14.06
"574","2009-04-14",13.65
"575","2009-04-15",13.73
"576","2009-04-16",14.6
"577","2009-04-17",15.36
"578","2009-04-20",14.43
"579","2009-04-21",15.07
"580","2009-04-22",15.26
"581","2009-04-23",15.01
"582","2009-04-24",15.6
"583","2009-04-27",15.17
"584","2009-04-28",14.95
"585","2009-04-29",14.6
"586","2009-04-30",14.82
"587","2009-05-01",14.47
"588","2009-05-04",14.95
"589","2009-05-05",15.5
"590","2009-05-06",15.53
"591","2009-05-07",13.94
"592","2009-05-08",14.13
"593","2009-05-11",14.85
"594","2009-05-12",14.61
"595","2009-05-13",13.86
"596","2009-05-14",13.99
"597","2009-05-15",13.85
"598","2009-05-18",14.26
"599","2009-05-19",14.2
"600","2009-05-20",13.99
"601","2009-05-21",13.59
"602","2009-05-22",13.59
"603","2009-05-26",14.48
"604","2009-05-27",14.33
"605","2009-05-28",14.51
"606","2009-05-29",14.81
"607","2009-06-01",15.4
"608","2009-06-02",15.34
"609","2009-06-03",15.19
"610","2009-06-04",14.97
"611","2009-06-05",14.85
"612","2009-06-08",14.56
"613","2009-06-09",14.61
"614","2009-06-10",14.71
"615","2009-06-11",14.33
"616","2009-06-12",14.56
"617","2009-06-15",14.17
"618","2009-06-16",13.55
"619","2009-06-17",13.88
"620","2009-06-18",13.85
"621","2009-06-19",13.98
"622","2009-06-22",13.55
"623","2009-06-23",13.07
"624","2009-06-24",13.38
"625","2009-06-25",14.3
"626","2009-06-26",14.22
"627","2009-06-29",14.32
"628","2009-06-30",14.17
"629","2009-07-01",14.26
"630","2009-07-02",13.71
"631","2009-07-06",13.33
"632","2009-07-07",12.91
"633","2009-07-08",13.1
"634","2009-07-09",12.89
"635","2009-07-10",12.8
"636","2009-07-13",13.28
"637","2009-07-14",13.42
"638","2009-07-15",13.83
"639","2009-07-16",13.97
"640","2009-07-17",14.13
"641","2009-07-20",14.59
"642","2009-07-21",14.28
"643","2009-07-22",14.62
"644","2009-07-23",14.8
"645","2009-07-24",14.88
"646","2009-07-27",14.72
"647","2009-07-28",14.5
"648","2009-07-29",14.34
"649","2009-07-30",14.5
"650","2009-07-31",14.39
"651","2009-08-03",14.53
"652","2009-08-04",14
"653","2009-08-05",13.96
"654","2009-08-06",14.9
"655","2009-08-07",15.59
"656","2009-08-10",15.28
"657","2009-08-11",15.19
"658","2009-08-12",15.12
"659","2009-08-13",15.17
"660","2009-08-14",14.69
"661","2009-08-17",14.1
"662","2009-08-18",14.43
"663","2009-08-19",14.37
"664","2009-08-20",14.17
"665","2009-08-21",14.67
"666","2009-08-24",14.26
"667","2009-08-25",14.34
"668","2009-08-26",14.58
"669","2009-08-27",14
"670","2009-08-28",13.89
"671","2009-08-31",13.5
"672","2009-09-01",13.37
"673","2009-09-02",13.57
"674","2009-09-03",14.64
"675","2009-09-04",14.83
"676","2009-09-08",14.89
"677","2009-09-09",15.31
"678","2009-09-10",15.36
"679","2009-09-11",16.26
"680","2009-09-14",16.299999
"681","2009-09-15",16.17
"682","2009-09-16",16.540001
"683","2009-09-17",16.67
"684","2009-09-18",16.9
"685","2009-09-21",16.9
"686","2009-09-22",17.110001
"687","2009-09-23",16.879999
"688","2009-09-24",16.889999
"689","2009-09-25",16.709999
"690","2009-09-28",17.059999
"691","2009-09-29",16.959999
"692","2009-09-30",16.860001
"693","2009-10-01",16.139999
"694","2009-10-02",16.07
"695","2009-10-05",16.51
"696","2009-10-06",16.82
"697","2009-10-07",16.66
"698","2009-10-08",18.139999
"699","2009-10-09",18.360001
"700","2009-10-12",18.790001
"701","2009-10-13",18.879999
"702","2009-10-14",19.219999
"703","2009-10-15",19.35
"704","2009-10-16",19.450001
"705","2009-10-19",19.620001
"706","2009-10-20",19.32
"707","2009-10-21",19
"708","2009-10-22",19.51
"709","2009-10-23",19.030001
"710","2009-10-26",18.82
"711","2009-10-27",18.370001
"712","2009-10-28",17.58
"713","2009-10-29",18.219999
"714","2009-10-30",17.49
"715","2009-11-02",17.58
"716","2009-11-03",18.059999
"717","2009-11-04",17.860001
"718","2009-11-05",15.79
"719","2009-11-06",15.84
"720","2009-11-09",16.16
"721","2009-11-10",16.25
"722","2009-11-11",16.129999
"723","2009-11-12",15.66
"724","2009-11-13",15.86
"725","2009-11-16",16.139999
"726","2009-11-17",15.42
"727","2009-11-18",15.27
"728","2009-11-19",14.84
"729","2009-11-20",14.62
"730","2009-11-23",14.54
"731","2009-11-24",15.01
"732","2009-11-25",15.39
"733","2009-11-27",15.03
"734","2009-11-30",15.38
"735","2009-12-01",15.27
"736","2009-12-02",15.25
"737","2009-12-03",15.56
"738","2009-12-04",15.9
"739","2009-12-07",15.86
"740","2009-12-08",15.82
"741","2009-12-09",15.58
"742","2009-12-10",15.79
"743","2009-12-11",16.219999
"744","2009-12-14",16.469999
"745","2009-12-15",16.389999
"746","2009-12-16",16.540001
"747","2009-12-17",16.42
"748","2009-12-18",16.27
"749","2009-12-21",16.639999
"750","2009-12-22",16.51
"751","2009-12-23",16.389999
"752","2009-12-24",16.32
"753","2009-12-28",16.799999
"754","2009-12-29",17.02
"755","2009-12-30",16.91
"756","2009-12-31",16.98
"757","2010-01-04",17.049999
"758","2010-01-05",17.59
"759","2010-01-06",17.559999
"760","2010-01-07",17.02
"761","2010-01-08",17.360001
"762","2010-01-11",16.879999
"763","2010-01-12",16.780001
"764","2010-01-13",16.99
"765","2010-01-14",17.41
"766","2010-01-15",17.17
"767","2010-01-19",17.110001
"768","2010-01-20",16.76
"769","2010-01-21",16.51
"770","2010-01-22",16.120001
"771","2010-01-25",16.25
"772","2010-01-26",16.02
"773","2010-01-27",16.059999
"774","2010-01-28",15.97
"775","2010-01-29",15.89
"776","2010-02-01",16.18
"777","2010-02-02",16.700001
"778","2010-02-03",16.43
"779","2010-02-04",15.81
"780","2010-02-05",15.73
"781","2010-02-08",15.74
"782","2010-02-09",16.059999
"783","2010-02-10",16.02
"784","2010-02-11",15.98
"785","2010-02-12",15.93
"786","2010-02-16",16.200001
"787","2010-02-17",16.200001
"788","2010-02-18",16.700001
"789","2010-02-19",16.85
"790","2010-02-22",16.620001
"791","2010-02-23",16.43
"792","2010-02-24",16.9
"793","2010-02-25",17.040001
"794","2010-02-26",16.870001
"795","2010-03-01",17.549999
"796","2010-03-02",17.450001
"797","2010-03-03",17.459999
"798","2010-03-04",16.73
"799","2010-03-05",16.74
"800","2010-03-08",16.799999
"801","2010-03-09",17.15
"802","2010-03-10",18.200001
"803","2010-03-11",18.709999
"804","2010-03-12",18.74
"805","2010-03-15",19
"806","2010-03-16",19.02
"807","2010-03-17",19
"808","2010-03-18",19.08
"809","2010-03-19",18.879999
"810","2010-03-22",19.190001
"811","2010-03-23",19.33
"812","2010-03-24",18.98
"813","2010-03-25",19.34
"814","2010-03-26",19.26
"815","2010-03-29",18.780001
"816","2010-03-30",18.82
"817","2010-03-31",18.52
"818","2010-04-01",18.459999
"819","2010-04-05",18.98
"820","2010-04-06",18.700001
"821","2010-04-07",18.639999
"822","2010-04-08",17.450001
"823","2010-04-09",17.77
"824","2010-04-12",18.02
"825","2010-04-13",18.35
"826","2010-04-14",18.299999
"827","2010-04-15",18.190001
"828","2010-04-16",17.83
"829","2010-04-19",17.74
"830","2010-04-20",17.66
"831","2010-04-21",17.99
"832","2010-04-22",18.370001
"833","2010-04-23",18.139999
"834","2010-04-26",18.01
"835","2010-04-27",17.27
"836","2010-04-28",17.110001
"837","2010-04-29",16.98
"838","2010-04-30",16.809999
"839","2010-05-03",17.129999
"840","2010-05-04",16.700001
"841","2010-05-05",16.48
"842","2010-05-06",16.129999
"843","2010-05-07",15.81
"844","2010-05-10",16.35
"845","2010-05-11",16.1
"846","2010-05-12",16.030001
"847","2010-05-13",15.77
"848","2010-05-14",15.53
"849","2010-05-17",15.5
"850","2010-05-18",15.29
"851","2010-05-19",15.2
"852","2010-05-20",14.92
"853","2010-05-21",15.1
"854","2010-05-24",15.23
"855","2010-05-25",15.38
"856","2010-05-26",12.82
"857","2010-05-27",12.84
"858","2010-05-28",13.1
"859","2010-06-01",12.69
"860","2010-06-02",12.76
"861","2010-06-03",12.62
"862","2010-06-04",12.14
"863","2010-06-07",11.96
"864","2010-06-08",12.07
"865","2010-06-09",12.21
"866","2010-06-10",12.68
"867","2010-06-11",13.26
"868","2010-06-14",13.58
"869","2010-06-15",13.58
"870","2010-06-16",13.4
"871","2010-06-17",13.25
"872","2010-06-18",13.01
"873","2010-06-21",12.62
"874","2010-06-22",12.76
"875","2010-06-23",12.71
"876","2010-06-24",12.13
"877","2010-06-25",12.18
"878","2010-06-28",12.09
"879","2010-06-29",11.6
"880","2010-06-30",11.75
"881","2010-07-01",11.91
"882","2010-07-02",11.79
"883","2010-07-06",11.81
"884","2010-07-07",12.26
"885","2010-07-08",11.8
"886","2010-07-09",12.07
"887","2010-07-12",12.04
"888","2010-07-13",12.02
"889","2010-07-14",11.99
"890","2010-07-15",12.05
"891","2010-07-16",11.84
"892","2010-07-19",11.91
"893","2010-07-20",12.18
"894","2010-07-21",12.04
"895","2010-07-22",12.53
"896","2010-07-23",12.87
"897","2010-07-26",12.89
"898","2010-07-27",12.65
"899","2010-07-28",12.6
"900","2010-07-29",12.46
"901","2010-07-30",12.31
"902","2010-08-02",12.7
"903","2010-08-03",12.11
"904","2010-08-04",12.63
"905","2010-08-05",12.84
"906","2010-08-06",12.46
"907","2010-08-09",12.79
"908","2010-08-10",12.59
"909","2010-08-11",12.29
"910","2010-08-12",12.4
"911","2010-08-13",12.04
"912","2010-08-16",12.21
"913","2010-08-17",12.32
"914","2010-08-18",12.84
"915","2010-08-19",13.1
"916","2010-08-20",13.05
"917","2010-08-23",12.98
"918","2010-08-24",12.49
"919","2010-08-25",13.48
"920","2010-08-26",13.18
"921","2010-08-27",13.47
"922","2010-08-30",13.05
"923","2010-08-31",12.64
"924","2010-09-01",13.04
"925","2010-09-02",13.76
"926","2010-09-03",13.92
"927","2010-09-07",13.39
"928","2010-09-08",13.51
"929","2010-09-09",13.45
"930","2010-09-10",14.34
"931","2010-09-13",14.67
"932","2010-09-14",14.7
"933","2010-09-15",14.43
"934","2010-09-16",14.66
"935","2010-09-17",14.93
"936","2010-09-20",14.89
"937","2010-09-21",14.47
"938","2010-09-22",14.35
"939","2010-09-23",14.47
"940","2010-09-24",14.82
"941","2010-09-27",14.72
"942","2010-09-28",14.86
"943","2010-09-29",14.91
"944","2010-09-30",14.96
"945","2010-10-01",15.05
"946","2010-10-04",15.21
"947","2010-10-05",15.06
"948","2010-10-06",15.01
"949","2010-10-07",16.23
"950","2010-10-08",16.77
"951","2010-10-11",17.110001
"952","2010-10-12",17.360001
"953","2010-10-13",17.01
"954","2010-10-14",16.700001
"955","2010-10-15",16.719999
"956","2010-10-18",16.700001
"957","2010-10-19",16.290001
"958","2010-10-20",16.57
"959","2010-10-21",16.549999
"960","2010-10-22",16.59
"961","2010-10-25",16.719999
"962","2010-10-26",17.01
"963","2010-10-27",16.58
"964","2010-10-28",16.040001
"965","2010-10-29",16.02
"966","2010-11-01",15.62
"967","2010-11-02",15.91
"968","2010-11-03",15.97
"969","2010-11-04",16.26
"970","2010-11-05",16.48
"971","2010-11-08",16.52
"972","2010-11-09",16
"973","2010-11-10",15.89
"974","2010-11-11",15.7
"975","2010-11-12",15.41
"976","2010-11-15",15.28
"977","2010-11-16",15.29
"978","2010-11-17",15.85
"979","2010-11-18",16.290001
"980","2010-11-19",16.25
