"","date","TYME"
"350","2016-07-29",7
"351","2016-08-01",6.7
"352","2016-08-02",6.8
"353","2016-08-03",6.8
"354","2016-08-04",6.35
"355","2016-08-05",6.45
"356","2016-08-08",5.5
"357","2016-08-09",5.15
"358","2016-08-10",4.85
"359","2016-08-11",4.25
"360","2016-08-12",4.5
"361","2016-08-15",4.693
"362","2016-08-16",5
"363","2016-08-17",4.95
"364","2016-08-18",4.95
"365","2016-08-19",4.95
"366","2016-08-22",5.2
"367","2016-08-23",5.2
"368","2016-08-24",5
"369","2016-08-25",5
"370","2016-08-26",4.72
"371","2016-08-29",3.95
"372","2016-08-30",4
"373","2016-08-31",4.5
"374","2016-09-01",4.25
"375","2016-09-02",4.25
"376","2016-09-06",4.5
"377","2016-09-07",4.5
"378","2016-09-08",4.5
"379","2016-09-09",4.5
"380","2016-09-12",4.5
"381","2016-09-13",3.95
"382","2016-09-14",3.75
"383","2016-09-15",3.25
"384","2016-09-16",3.75
"385","2016-09-19",3.6
"386","2016-09-20",3.6
"387","2016-09-21",3.25
"388","2016-09-22",3.35
"389","2016-09-23",3.4
"390","2016-09-26",3.5
"391","2016-09-27",3.5
"392","2016-09-28",3.55
"393","2016-09-29",3.85
"394","2016-09-30",3.5
"395","2016-10-03",3.5
"396","2016-10-04",3.59
"397","2016-10-05",3.59
"398","2016-10-06",3.7
"399","2016-10-07",3.7
"400","2016-10-10",3.7
"401","2016-10-11",3.65
"402","2016-10-12",3.7
"403","2016-10-13",3.7
"404","2016-10-14",3.5
"405","2016-10-17",3.5
"406","2016-10-18",3.6
"407","2016-10-19",3.6
"408","2016-10-20",3.7
"409","2016-10-21",3.577
"410","2016-10-24",3.7
"411","2016-10-25",3.69
"412","2016-10-26",3.65
"413","2016-10-27",3.5
"414","2016-10-28",3.5
"415","2016-10-31",3.5
"416","2016-11-01",3.35
"417","2016-11-02",3.25
"418","2016-11-03",3.35
"419","2016-11-04",3.25
"420","2016-11-07",3.75
"421","2016-11-08",3.05
"422","2016-11-09",3.05
"423","2016-11-10",3
"424","2016-11-11",3.1
"425","2016-11-14",3.1
"426","2016-11-15",3.35
"427","2016-11-16",3.4
"428","2016-11-17",3.75
"429","2016-11-18",3.75
"430","2016-11-21",3.79
"431","2016-11-22",3.79
"432","2016-11-23",3.74
"433","2016-11-25",3.74
"434","2016-11-28",3.74
"435","2016-11-29",3.5
"436","2016-11-30",3.5
"437","2016-12-01",3.5
"438","2016-12-02",3.5
"439","2016-12-05",3.5
"440","2016-12-06",3.5
"441","2016-12-07",3
"442","2016-12-08",2.95
"443","2016-12-09",3.05
"444","2016-12-12",3.1
"445","2016-12-13",3.04
"446","2016-12-14",3.04
"447","2016-12-15",3.1
"448","2016-12-16",3.1
"449","2016-12-19",3.043
"450","2016-12-20",3.25
"451","2016-12-21",2.01
"452","2016-12-22",2.5
"453","2016-12-23",2.75
"454","2016-12-27",1.22
"455","2016-12-28",1.7
"456","2016-12-29",3.05
"457","2016-12-30",3.75
"458","2017-01-03",3.61
"459","2017-01-04",3.01
"460","2017-01-05",3.01
"461","2017-01-06",3.25
"462","2017-01-09",3.25
"463","2017-01-10",3.01
"464","2017-01-11",2.01
"465","2017-01-12",2.01
"466","2017-01-13",2.01
"467","2017-01-17",2.05
"468","2017-01-18",2.03
"469","2017-01-19",2.03
"470","2017-01-20",2.06
"471","2017-01-23",2.01
"472","2017-01-24",2.15
"473","2017-01-25",2.15
"474","2017-01-26",2.15
"475","2017-01-27",2.24
"476","2017-01-30",2.5
"477","2017-01-31",2.5
"478","2017-02-01",2.35
"479","2017-02-02",2.4
"480","2017-02-03",2.4
"481","2017-02-06",2.4
"482","2017-02-07",2.31
"483","2017-02-08",2.31
"484","2017-02-09",2.45
"485","2017-02-10",2.5
"486","2017-02-13",2.5
"487","2017-02-14",2.5
"488","2017-02-15",3.45
"489","2017-02-16",3.2
"490","2017-02-17",3
"491","2017-02-21",2.9
"492","2017-02-22",2.9
"493","2017-02-23",2.9
"494","2017-02-24",2.9
"495","2017-02-27",3
"496","2017-02-28",3
"497","2017-03-01",2.95
"498","2017-03-02",2.9
"499","2017-03-03",2.9
"500","2017-03-06",3
"501","2017-03-07",2.95
"502","2017-03-08",2.95
"503","2017-03-09",2.75
"504","2017-03-10",2.75
"505","2017-03-13",2.94
"506","2017-03-14",2.94
"507","2017-03-15",2.75
"508","2017-03-16",2.75
"509","2017-03-17",2.75
"510","2017-03-20",2.65
"511","2017-03-21",2.205
"512","2017-03-22",2.75
"513","2017-03-23",2.8
"514","2017-03-24",2.95
"515","2017-03-27",2.95
"516","2017-03-28",2.95
"517","2017-03-29",3.25
"518","2017-03-30",3.25
"519","2017-03-31",2.88
"520","2017-04-03",3.01
"521","2017-04-04",3.02
"522","2017-04-05",2.91
"523","2017-04-06",2.85
"524","2017-04-07",3.01
"525","2017-04-10",3.01
"526","2017-04-11",3.2
"527","2017-04-12",3.25
"528","2017-04-13",3.25
"529","2017-04-17",3.25
"530","2017-04-18",3.25
"531","2017-04-19",3.25
"532","2017-04-20",3.5
"533","2017-04-21",3.5
"534","2017-04-24",3.5
"535","2017-04-25",3.05
"536","2017-04-26",3.1
"537","2017-04-27",3.1
"538","2017-04-28",3.1
"539","2017-05-01",3.19
"540","2017-05-02",3.19
"541","2017-05-03",3.19
"542","2017-05-04",3.19
"543","2017-05-05",3.19
"544","2017-05-08",3.25
"545","2017-05-09",3.25
"546","2017-05-10",3.49
"547","2017-05-11",3.4
"548","2017-05-12",3.3
"549","2017-05-15",3.3
"550","2017-05-16",3.3
"551","2017-05-17",3.3
"552","2017-05-18",3
"553","2017-05-19",2.95
"554","2017-05-22",3
"555","2017-05-23",2.91
"556","2017-05-24",2.9
"557","2017-05-25",2.8
"558","2017-05-26",2.8
"559","2017-05-30",2.8
"560","2017-05-31",2.8
"561","2017-06-01",2.8
"562","2017-06-02",3
"563","2017-06-05",2.63
"564","2017-06-06",2.63
"565","2017-06-07",2.65
"566","2017-06-08",3
"567","2017-06-09",3.5
"568","2017-06-12",3.5
"569","2017-06-13",3.4
"570","2017-06-14",3.35
"571","2017-06-15",2.66
"572","2017-06-16",3
"573","2017-06-19",3
"574","2017-06-20",2.67
"575","2017-06-21",2.67
"576","2017-06-22",2.65
"577","2017-06-23",3
"578","2017-06-26",3
"579","2017-06-27",2.95
"580","2017-06-28",2.95
"581","2017-06-29",3
"582","2017-06-30",3
"583","2017-07-03",3
"584","2017-07-05",3
"585","2017-07-06",3
"586","2017-07-07",3
"587","2017-07-10",2.75
"588","2017-07-11",2.75
"589","2017-07-12",2.75
"590","2017-07-13",2.65
"591","2017-07-14",2.65
"592","2017-07-17",2.7
"593","2017-07-18",2.7
"594","2017-07-19",2.7
"595","2017-07-20",2.7
"596","2017-07-21",2.7
"597","2017-07-24",2.7
"598","2017-07-25",2.7
"599","2017-07-26",2.7
"600","2017-07-27",3.9
"601","2017-07-28",4
"602","2017-07-31",4.25
"603","2017-08-01",4.312
"604","2017-08-02",4.47
"605","2017-08-03",4.47
"606","2017-08-04",4.47
"607","2017-08-07",4.08
"608","2017-08-08",4.25
"609","2017-08-09",4.35
"610","2017-08-10",4.51
"611","2017-08-11",4.4
"612","2017-08-14",4.4
"613","2017-08-15",5.15
"614","2017-08-16",6.11
"615","2017-08-17",6.23
"616","2017-08-18",6.45
"617","2017-08-21",6.5
"618","2017-08-22",6.5
"619","2017-08-23",6.39
"620","2017-08-24",6.35
"621","2017-08-25",5.84
"622","2017-08-28",5.49
"623","2017-08-29",5.08
"624","2017-08-30",5.16
"625","2017-08-31",6.43
"626","2017-09-01",5.68
"627","2017-09-05",7.5
"628","2017-09-06",8.95
"629","2017-09-07",9.475
"630","2017-09-08",8.85
"631","2017-09-11",8.45
"632","2017-09-12",8.03
"633","2017-09-13",6.89
"634","2017-09-14",6.9
"635","2017-09-15",6.21
"636","2017-09-18",6.2
"637","2017-09-19",5.7
"638","2017-09-20",5.5
"639","2017-09-21",5.4
"640","2017-09-22",5.32
"641","2017-09-25",5.18
"642","2017-09-26",5.14
"643","2017-09-27",5.16
"644","2017-09-28",5
"645","2017-09-29",5.28
"646","2017-10-02",5.9
"647","2017-10-03",6.5
"648","2017-10-04",5.93
"649","2017-10-05",5.68
"650","2017-10-06",5.205
"651","2017-10-09",4.99
"652","2017-10-10",4.94
"653","2017-10-11",4.94
"654","2017-10-12",4.61
"655","2017-10-13",4.39
"656","2017-10-16",4.19
"657","2017-10-17",4.17
"658","2017-10-18",3.91
"659","2017-10-19",4.28
"660","2017-10-20",4
"661","2017-10-23",4.02
"662","2017-10-24",3.98
"663","2017-10-25",4.15
"664","2017-10-26",3.98
"665","2017-10-27",4.05
"666","2017-10-30",4.1
"667","2017-10-31",4.06
"668","2017-11-01",3.81
"669","2017-11-02",3.61
"670","2017-11-03",4.05
"671","2017-11-06",4.25
"672","2017-11-07",4.025
"673","2017-11-08",3.91
"674","2017-11-09",4
"675","2017-11-10",4
"676","2017-11-13",3.99
"677","2017-11-14",3.68
"678","2017-11-15",3.65
"679","2017-11-16",3.72
"680","2017-11-17",4
"681","2017-11-20",3.99
"682","2017-11-21",4.02
"683","2017-11-22",4.1
"684","2017-11-24",4.01
"685","2017-11-27",4.03
"686","2017-11-28",4.08
"687","2017-11-29",3.88
"688","2017-11-30",4
"689","2017-12-01",3.9
"690","2017-12-04",3.78
"691","2017-12-05",3.6
"692","2017-12-06",3.89
"693","2017-12-07",3.89
"694","2017-12-08",3.84
"695","2017-12-11",3.65
"696","2017-12-12",3.49
"697","2017-12-13",3.25
"698","2017-12-14",3.3
"699","2017-12-15",3.64
"700","2017-12-18",4.23
"701","2017-12-19",5.1
"702","2017-12-20",7
"703","2017-12-21",7.3
"704","2017-12-22",6.8
"705","2017-12-26",6.55
"706","2017-12-27",6.64
"707","2017-12-28",6.16
"708","2017-12-29",6.38
"709","2018-01-02",6.53
"710","2018-01-03",6.71
"711","2018-01-04",6.91
"712","2018-01-05",6.93
"713","2018-01-08",6.34
"714","2018-01-09",6.74
"715","2018-01-10",6.74
"716","2018-01-11",6.91
"717","2018-01-12",6.69
"718","2018-01-16",6.81
"719","2018-01-17",7
"720","2018-01-18",6.15
"721","2018-01-19",6.09
"722","2018-01-22",6.08
"723","2018-01-23",5.15
"724","2018-01-24",5.32
"725","2018-01-25",5.16
"726","2018-01-26",5.01
"727","2018-01-29",4.82
"728","2018-01-30",4.48
"729","2018-01-31",4.36
"730","2018-02-01",4.22
"731","2018-02-02",4.42
"732","2018-02-05",4.21
"733","2018-02-06",4.07
"734","2018-02-07",4.24
"735","2018-02-08",4.09
"736","2018-02-09",3.99
"737","2018-02-12",3.66
"738","2018-02-13",3.65
"739","2018-02-14",3.41
"740","2018-02-15",3.56
"741","2018-02-16",3.5
"742","2018-02-20",3.43
"743","2018-02-21",3.37
"744","2018-02-22",3.52
"745","2018-02-23",3.66
"746","2018-02-26",3.88
"747","2018-02-27",3.48
"748","2018-02-28",3.08
"749","2018-03-01",2.77
"750","2018-03-02",2.29
"751","2018-03-05",2.5
"752","2018-03-06",2.71
"753","2018-03-07",2.71
"754","2018-03-08",2.63
"755","2018-03-09",2.68
"756","2018-03-12",2.53
"757","2018-03-13",2.42
"758","2018-03-14",2.41
"759","2018-03-15",2.32
"760","2018-03-16",2.31
"761","2018-03-19",2.25
"762","2018-03-20",2.15
"763","2018-03-21",2.12
"764","2018-03-22",2.25
"765","2018-03-23",2.29
"766","2018-03-26",2.28
"767","2018-03-27",2.29
"768","2018-03-28",2.28
"769","2018-03-29",2.23
"770","2018-04-02",2.2
"771","2018-04-03",2.05
"772","2018-04-04",2.18
"773","2018-04-05",2.13
"774","2018-04-06",2.11
"775","2018-04-09",2.1
"776","2018-04-10",2.11
"777","2018-04-11",2.12
"778","2018-04-12",2.15
"779","2018-04-13",2.18
"780","2018-04-16",2.19
"781","2018-04-17",2.12
"782","2018-04-18",2.19
"783","2018-04-19",2.14
"784","2018-04-20",2.2
"785","2018-04-23",2.17
"786","2018-04-24",2.13
"787","2018-04-25",2.19
"788","2018-04-26",2.29
"789","2018-04-27",2.5
"790","2018-04-30",2.29
"791","2018-05-01",2.27
"792","2018-05-02",2.3
"793","2018-05-03",2.41
"794","2018-05-04",2.34
"795","2018-05-07",2.32
"796","2018-05-08",2.39
"797","2018-05-09",2.42
"798","2018-05-10",2.6
"799","2018-05-11",2.52
"800","2018-05-14",2.95
"801","2018-05-15",3.42
"802","2018-05-16",3.02
"803","2018-05-17",3.29
"804","2018-05-18",3.075
"805","2018-05-21",2.83
"806","2018-05-22",2.9
"807","2018-05-23",2.9
"808","2018-05-24",3.87
"809","2018-05-25",3.61
"810","2018-05-29",3.52
"811","2018-05-30",3.58
"812","2018-05-31",3.34
"813","2018-06-01",3.3
"814","2018-06-04",3.08
"815","2018-06-05",3.4
"816","2018-06-06",3.33
"817","2018-06-07",3.21
"818","2018-06-08",3.16
"819","2018-06-11",3.01
"820","2018-06-12",3.35
"821","2018-06-13",3.38
"822","2018-06-14",3.52
"823","2018-06-15",3.81
"824","2018-06-18",3.45
"825","2018-06-19",3.72
"826","2018-06-20",3.55
"827","2018-06-21",3.7
"828","2018-06-22",4.09
"829","2018-06-25",3.74
"830","2018-06-26",3.7
"831","2018-06-27",3.6
"832","2018-06-28",3.44
"833","2018-06-29",3.16
"834","2018-07-02",3.32
"835","2018-07-03",3.41
"836","2018-07-05",3.44
"837","2018-07-06",3.15
"838","2018-07-09",3.09
"839","2018-07-10",2.94
"840","2018-07-11",2.91
"841","2018-07-12",2.95
"842","2018-07-13",2.95
"843","2018-07-16",2.88
"844","2018-07-17",2.88
"845","2018-07-18",2.98
"846","2018-07-19",2.98
"847","2018-07-20",2.91
"848","2018-07-23",2.9
"849","2018-07-24",2.78
"850","2018-07-25",2.81
"851","2018-07-26",3.1
"852","2018-07-27",2.9
"853","2018-07-30",2.87
"854","2018-07-31",2.9
"855","2018-08-01",2.87
"856","2018-08-02",2.83
"857","2018-08-03",2.79
"858","2018-08-06",2.71
"859","2018-08-07",2.6
"860","2018-08-08",2.51
"861","2018-08-09",2.45
"862","2018-08-10",2.4
"863","2018-08-13",2.32
"864","2018-08-14",2.29
"865","2018-08-15",2.25
"866","2018-08-16",2.36
"867","2018-08-17",2.34
"868","2018-08-20",2.23
"869","2018-08-21",2.28
"870","2018-08-22",2.33
"871","2018-08-23",2.31
"872","2018-08-24",2.33
"873","2018-08-27",2.28
"874","2018-08-28",2.24
"875","2018-08-29",2.22
"876","2018-08-30",2.22
"877","2018-08-31",2.23
"878","2018-09-04",2.19
"879","2018-09-05",2.21
"880","2018-09-06",2.23
"881","2018-09-07",2.21
"882","2018-09-10",2.33
"883","2018-09-11",2.32
"884","2018-09-12",2.29
"885","2018-09-13",2.42
"886","2018-09-14",2.21
"887","2018-09-17",2.18
"888","2018-09-18",2.25
"889","2018-09-19",2.68
"890","2018-09-20",2.65
"891","2018-09-21",2.39
"892","2018-09-24",2.47
"893","2018-09-25",2.63
"894","2018-09-26",2.69
"895","2018-09-27",2.72
"896","2018-09-28",2.78
"897","2018-10-01",2.71
"898","2018-10-02",2.55
"899","2018-10-03",2.56
"900","2018-10-04",2.49
"901","2018-10-05",2.39
"902","2018-10-08",2.35
"903","2018-10-09",2.33
"904","2018-10-10",2.57
"905","2018-10-11",2.63
"906","2018-10-12",2.53
"907","2018-10-15",2.6
"908","2018-10-16",2.63
"909","2018-10-17",2.61
"910","2018-10-18",2.5
"911","2018-10-19",2.38
"912","2018-10-22",2.33
"913","2018-10-23",2.29
"914","2018-10-24",2.2
"915","2018-10-25",2.18
"916","2018-10-26",2.23
"917","2018-10-29",2.16
"918","2018-10-30",2.14
"919","2018-10-31",2.24
"920","2018-11-01",2.36
"921","2018-11-02",2.36
"922","2018-11-05",2.25
"923","2018-11-06",2.21
"924","2018-11-07",2.23
"925","2018-11-08",2.13
"926","2018-11-09",2.02
"927","2018-11-12",2.06
"928","2018-11-13",2.08
"929","2018-11-14",2.01
"930","2018-11-15",2.12
"931","2018-11-16",2.25
"932","2018-11-19",2.2
"933","2018-11-20",2.15
"934","2018-11-21",2.18
"935","2018-11-23",2.15
"936","2018-11-26",2.8
"937","2018-11-27",2.71
"938","2018-11-28",3.2
"939","2018-11-29",3.49
"940","2018-11-30",3.92
"941","2018-12-03",4.13
"942","2018-12-04",4.06
"943","2018-12-06",3.87
"944","2018-12-07",3.78
"945","2018-12-10",3.95
"946","2018-12-11",4.13
"947","2018-12-12",4.21
"948","2018-12-13",4.18
"949","2018-12-14",3.86
"950","2018-12-17",3.24
"951","2018-12-18",3.39
"952","2018-12-19",3.38
"953","2018-12-20",3.15
"954","2018-12-21",3.28
"955","2018-12-24",3.32
"956","2018-12-26",3.76
"957","2018-12-27",3.43
"958","2018-12-28",3.78
"959","2018-12-31",3.69
"960","2019-01-02",3.38
"961","2019-01-03",3.24
"962","2019-01-04",3.22
"963","2019-01-07",3.35
"964","2019-01-08",3.2
"965","2019-01-09",2.94
"966","2019-01-10",2.7
"967","2019-01-11",2.61
"968","2019-01-14",2.46
"969","2019-01-15",3.6
"970","2019-01-16",3.5
"971","2019-01-17",3.73
"972","2019-01-18",2.41
"973","2019-01-22",2.18
"974","2019-01-23",2.13
"975","2019-01-24",2.23
"976","2019-01-25",2.33
"977","2019-01-28",2.54
"978","2019-01-29",2.62
"979","2019-01-30",2.78
"980","2019-01-31",2.69
"981","2019-02-01",2.5
"982","2019-02-04",2.63
"983","2019-02-05",2.66
"984","2019-02-06",2.7
"985","2019-02-07",2.67
"986","2019-02-08",2.8
"987","2019-02-11",3.11
"988","2019-02-12",3.08
"989","2019-02-13",3.18
"990","2019-02-14",3.13
"991","2019-02-15",3.19
"992","2019-02-19",3.18
"993","2019-02-20",3.19
"994","2019-02-21",2.95
"995","2019-02-22",2.99
"996","2019-02-25",2.62
"997","2019-02-26",2.66
"998","2019-02-27",2.5
"999","2019-02-28",2.43
"1000","2019-03-01",2.51
"1001","2019-03-04",2.35
"1002","2019-03-05",2.36
"1003","2019-03-06",2.13
"1004","2019-03-07",2.18
"1005","2019-03-08",2.08
"1006","2019-03-11",2.11
"1007","2019-03-12",2.16
"1008","2019-03-13",2.3
"1009","2019-03-14",2.27
"1010","2019-03-15",2.31
"1011","2019-03-18",2.34
"1012","2019-03-19",2.29
"1013","2019-03-20",2.28
"1014","2019-03-21",2.26
