"","date","MDT"
"71","2007-04-16",51.400002
"72","2007-04-17",52.049999
"73","2007-04-18",51.919998
"74","2007-04-19",51.740002
"75","2007-04-20",52.34
"76","2007-04-23",52.560001
"77","2007-04-24",53.299999
"78","2007-04-25",53.580002
"79","2007-04-26",54.07
"80","2007-04-27",53.599998
"81","2007-04-30",52.93
"82","2007-05-01",53.799999
"83","2007-05-02",54.049999
"84","2007-05-03",54.02
"85","2007-05-04",53.689999
"86","2007-05-07",53.66
"87","2007-05-08",53.43
"88","2007-05-09",53.599998
"89","2007-05-10",52.73
"90","2007-05-11",53.419998
"91","2007-05-14",53.5
"92","2007-05-15",52.91
"93","2007-05-16",52.27
"94","2007-05-17",51.459999
"95","2007-05-18",51.25
"96","2007-05-21",50.57
"97","2007-05-22",50.799999
"98","2007-05-23",52.98
"99","2007-05-24",53.07
"100","2007-05-25",53.110001
"101","2007-05-29",53
"102","2007-05-30",53
"103","2007-05-31",53.169998
"104","2007-06-01",53.369999
"105","2007-06-04",53.220001
"106","2007-06-05",52.59
"107","2007-06-06",52.549999
"108","2007-06-07",51.66
"109","2007-06-08",52.150002
"110","2007-06-11",51.689999
"111","2007-06-12",51.709999
"112","2007-06-13",51.93
"113","2007-06-14",51.970001
"114","2007-06-15",52.41
"115","2007-06-18",52.369999
"116","2007-06-19",52.630001
"117","2007-06-20",51.549999
"118","2007-06-21",51.790001
"119","2007-06-22",51.610001
"120","2007-06-25",51.119999
"121","2007-06-26",51.669998
"122","2007-06-27",51.68
"123","2007-06-28",51.799999
"124","2007-06-29",51.860001
"125","2007-07-02",53.369999
"126","2007-07-03",52.830002
"127","2007-07-05",52.91
"128","2007-07-06",53.349998
"129","2007-07-09",53.16
"130","2007-07-10",52.619999
"131","2007-07-11",52.869999
"132","2007-07-12",53.200001
"133","2007-07-13",52.740002
"134","2007-07-16",52.459999
"135","2007-07-17",52.139999
"136","2007-07-18",51.93
"137","2007-07-19",52.080002
"138","2007-07-20",51.91
"139","2007-07-23",52.18
"140","2007-07-24",51.709999
"141","2007-07-25",51.619999
"142","2007-07-26",50.919998
"143","2007-07-27",50.810001
"144","2007-07-30",51.130001
"145","2007-07-31",50.669998
"146","2007-08-01",52.419998
"147","2007-08-02",52.919998
"148","2007-08-03",51.66
"149","2007-08-06",53.310001
"150","2007-08-07",53.720001
"151","2007-08-08",53.959999
"152","2007-08-09",53.439999
"153","2007-08-10",53.060001
"154","2007-08-13",52.759998
"155","2007-08-14",52.790001
"156","2007-08-15",52.650002
"157","2007-08-16",52.41
"158","2007-08-17",53.049999
"159","2007-08-20",53.02
"160","2007-08-21",52.860001
"161","2007-08-22",52.639999
"162","2007-08-23",53.560001
"163","2007-08-24",53.939999
"164","2007-08-27",53.689999
"165","2007-08-28",52.970001
"166","2007-08-29",53.139999
"167","2007-08-30",52.580002
"168","2007-08-31",52.84
"169","2007-09-04",53.450001
"170","2007-09-05",53.650002
"171","2007-09-06",54.060001
"172","2007-09-07",53.84
"173","2007-09-10",53.919998
"174","2007-09-11",54.490002
"175","2007-09-12",54.330002
"176","2007-09-13",54.450001
"177","2007-09-14",54.490002
"178","2007-09-17",54.209999
"179","2007-09-18",55.360001
"180","2007-09-19",56.220001
"181","2007-09-20",56.599998
"182","2007-09-21",56.57
"183","2007-09-24",56.939999
"184","2007-09-25",56.259998
"185","2007-09-26",56.939999
"186","2007-09-27",57.040001
"187","2007-09-28",56.41
"188","2007-10-01",57.860001
"189","2007-10-02",57.34
"190","2007-10-03",56.84
"191","2007-10-04",57
"192","2007-10-05",55.900002
"193","2007-10-08",56.400002
"194","2007-10-09",56.66
"195","2007-10-10",56.849998
"196","2007-10-11",56.439999
"197","2007-10-12",56.330002
"198","2007-10-15",50
"199","2007-10-16",50.299999
"200","2007-10-17",49.720001
"201","2007-10-18",48.939999
"202","2007-10-19",47.48
"203","2007-10-22",47
"204","2007-10-23",48.029999
"205","2007-10-24",47.299999
"206","2007-10-25",47.689999
"207","2007-10-26",47.82
"208","2007-10-29",47.77
"209","2007-10-30",46.939999
"210","2007-10-31",47.439999
"211","2007-11-01",46.799999
"212","2007-11-02",46.880001
"213","2007-11-05",46.759998
"214","2007-11-06",46.650002
"215","2007-11-07",45.560001
"216","2007-11-08",45.990002
"217","2007-11-09",46.040001
"218","2007-11-12",46.360001
"219","2007-11-13",46.849998
"220","2007-11-14",46.66
"221","2007-11-15",46.25
"222","2007-11-16",45.77
"223","2007-11-19",45.25
"224","2007-11-20",48.419998
"225","2007-11-21",48.290001
"226","2007-11-23",48.32
"227","2007-11-26",48.869999
"228","2007-11-27",49.91
"229","2007-11-28",50.349998
"230","2007-11-29",50.290001
"231","2007-11-30",50.849998
"232","2007-12-03",50.580002
"233","2007-12-04",50.540001
"234","2007-12-05",51.209999
"235","2007-12-06",50.77
"236","2007-12-07",50.540001
"237","2007-12-10",50.610001
"238","2007-12-11",49.740002
"239","2007-12-12",49.990002
"240","2007-12-13",50.099998
"241","2007-12-14",49.400002
"242","2007-12-17",49.150002
"243","2007-12-18",49.52
"244","2007-12-19",49.59
"245","2007-12-20",49.889999
"246","2007-12-21",50.43
"247","2007-12-24",50.299999
"248","2007-12-26",50.66
"249","2007-12-27",50.259998
"250","2007-12-28",50.220001
"251","2007-12-31",50.27
"252","2008-01-02",49.5
"253","2008-01-03",49.75
"254","2008-01-04",49.18
"255","2008-01-07",49.77
"256","2008-01-08",49.400002
"257","2008-01-09",50.759998
"258","2008-01-10",50.810001
"259","2008-01-11",50.080002
"260","2008-01-14",49.650002
"261","2008-01-15",48.41
"262","2008-01-16",48.419998
"263","2008-01-17",47.82
"264","2008-01-18",46.990002
"265","2008-01-22",46.419998
"266","2008-01-23",47.349998
"267","2008-01-24",46.77
"268","2008-01-25",46.119999
"269","2008-01-28",46.48
"270","2008-01-29",46.709999
"271","2008-01-30",46.189999
"272","2008-01-31",46.5
"273","2008-02-01",47.849998
"274","2008-02-04",47.549999
"275","2008-02-05",47.009998
"276","2008-02-06",46.919998
"277","2008-02-07",47.25
"278","2008-02-08",46.73
"279","2008-02-11",47.330002
"280","2008-02-12",48.299999
"281","2008-02-13",48.720001
"282","2008-02-14",48.099998
"283","2008-02-15",49.119999
"284","2008-02-19",49.150002
"285","2008-02-20",49.41
"286","2008-02-21",48.950001
"287","2008-02-22",48.540001
"288","2008-02-25",49.669998
"289","2008-02-26",49.990002
"290","2008-02-27",50.32
"291","2008-02-28",49.759998
"292","2008-02-29",49.360001
"293","2008-03-03",49.43
"294","2008-03-04",49.470001
"295","2008-03-05",49.900002
"296","2008-03-06",48.360001
"297","2008-03-07",47.599998
"298","2008-03-10",47.18
"299","2008-03-11",47.990002
"300","2008-03-12",48.200001
"301","2008-03-13",48.040001
"302","2008-03-14",47.18
"303","2008-03-17",47.389999
"304","2008-03-18",48.34
"305","2008-03-19",48.09
"306","2008-03-20",48.529999
"307","2008-03-24",48.540001
"308","2008-03-25",48.560001
"309","2008-03-26",48.299999
"310","2008-03-27",48.060001
"311","2008-03-28",47.860001
"312","2008-03-31",48.369999
"313","2008-04-01",48.459999
"314","2008-04-02",49.349998
"315","2008-04-03",49.02
"316","2008-04-04",49.650002
"317","2008-04-07",49.98
"318","2008-04-08",50.439999
"319","2008-04-09",49.77
"320","2008-04-10",50.060001
"321","2008-04-11",49.799999
"322","2008-04-14",49.450001
"323","2008-04-15",49.029999
"324","2008-04-16",49.619999
"325","2008-04-17",49.549999
"326","2008-04-18",49.990002
"327","2008-04-21",49.549999
"328","2008-04-22",49.25
"329","2008-04-23",49.509998
"330","2008-04-24",49.459999
"331","2008-04-25",49.419998
"332","2008-04-28",50.34
"333","2008-04-29",49.720001
"334","2008-04-30",48.68
"335","2008-05-01",49.860001
"336","2008-05-02",49.25
"337","2008-05-05",49.040001
"338","2008-05-06",49.009998
"339","2008-05-07",47.810001
"340","2008-05-08",47.869999
"341","2008-05-09",47.790001
"342","2008-05-12",48.150002
"343","2008-05-13",47.419998
"344","2008-05-14",47.700001
"345","2008-05-15",47.07
"346","2008-05-16",46.98
"347","2008-05-19",47.880001
"348","2008-05-20",48.959999
"349","2008-05-21",50.43
"350","2008-05-22",50.740002
"351","2008-05-23",50.130001
"352","2008-05-27",50.23
"353","2008-05-28",49.84
"354","2008-05-29",50.700001
"355","2008-05-30",50.669998
"356","2008-06-02",50.32
"357","2008-06-03",51.43
"358","2008-06-04",51.650002
"359","2008-06-05",51.630001
"360","2008-06-06",50.369999
"361","2008-06-09",50.330002
"362","2008-06-10",50.369999
"363","2008-06-11",49.84
"364","2008-06-12",50.830002
"365","2008-06-13",51.540001
"366","2008-06-16",51.27
"367","2008-06-17",51.259998
"368","2008-06-18",51.119999
"369","2008-06-19",51.389999
"370","2008-06-20",50.869999
"371","2008-06-23",51.200001
"372","2008-06-24",51.59
"373","2008-06-25",51.75
"374","2008-06-26",51.080002
"375","2008-06-27",51.240002
"376","2008-06-30",51.75
"377","2008-07-01",51.459999
"378","2008-07-02",50.939999
"379","2008-07-03",51.060001
"380","2008-07-07",51.360001
"381","2008-07-08",52.59
"382","2008-07-09",52.700001
"383","2008-07-10",53.119999
"384","2008-07-11",52.360001
"385","2008-07-14",51.860001
"386","2008-07-15",52.529999
"387","2008-07-16",54.099998
"388","2008-07-17",54.099998
"389","2008-07-18",53.43
"390","2008-07-21",53.299999
"391","2008-07-22",54.41
"392","2008-07-23",53.740002
"393","2008-07-24",53.380001
"394","2008-07-25",53.59
"395","2008-07-28",52.860001
"396","2008-07-29",52.650002
"397","2008-07-30",52.849998
"398","2008-07-31",52.830002
"399","2008-08-01",52.18
"400","2008-08-04",52.84
"401","2008-08-05",53.98
"402","2008-08-06",53.889999
"403","2008-08-07",52.5
"404","2008-08-08",53.740002
"405","2008-08-11",53.540001
"406","2008-08-12",53.099998
"407","2008-08-13",53.48
"408","2008-08-14",53.689999
"409","2008-08-15",54.07
"410","2008-08-18",53.439999
"411","2008-08-19",54.48
"412","2008-08-20",56.009998
"413","2008-08-21",56.549999
"414","2008-08-22",56.5
"415","2008-08-25",55.43
"416","2008-08-26",55.310001
"417","2008-08-27",55.060001
"418","2008-08-28",55.209999
"419","2008-08-29",54.599998
"420","2008-09-02",54.740002
"421","2008-09-03",55.139999
"422","2008-09-04",53.779999
"423","2008-09-05",53.279999
"424","2008-09-08",54.240002
"425","2008-09-09",53.93
"426","2008-09-10",53.84
"427","2008-09-11",54.279999
"428","2008-09-12",53.959999
"429","2008-09-15",53.23
"430","2008-09-16",52.849998
"431","2008-09-17",51.869999
"432","2008-09-18",52.759998
"433","2008-09-19",52.470001
"434","2008-09-22",51.779999
"435","2008-09-23",52.049999
"436","2008-09-24",52.139999
"437","2008-09-25",51.880001
"438","2008-09-26",51.130001
"439","2008-09-29",49.360001
"440","2008-09-30",50.099998
"441","2008-10-01",49.830002
"442","2008-10-02",48.990002
"443","2008-10-03",49.610001
"444","2008-10-06",47.450001
"445","2008-10-07",45.799999
"446","2008-10-08",44.619999
"447","2008-10-09",41.950001
"448","2008-10-10",40
"449","2008-10-13",44.119999
"450","2008-10-14",43.540001
"451","2008-10-15",40.84
"452","2008-10-16",40.009998
"453","2008-10-17",38.900002
"454","2008-10-20",41.529999
"455","2008-10-21",41.099998
"456","2008-10-22",39.630001
"457","2008-10-23",38.98
"458","2008-10-24",37.810001
"459","2008-10-27",36.240002
"460","2008-10-28",39.720001
"461","2008-10-29",38.490002
"462","2008-10-30",39.439999
"463","2008-10-31",40.330002
"464","2008-11-03",40.689999
"465","2008-11-04",40.349998
"466","2008-11-05",39.139999
"467","2008-11-06",38.41
"468","2008-11-07",39.810001
"469","2008-11-10",40.150002
"470","2008-11-11",40.080002
"471","2008-11-12",37.720001
"472","2008-11-13",39.93
"473","2008-11-14",37.450001
"474","2008-11-17",36.419998
"475","2008-11-18",31.6
"476","2008-11-19",31.200001
"477","2008-11-20",29.040001
"478","2008-11-21",30.98
"479","2008-11-24",30.870001
"480","2008-11-25",29.450001
"481","2008-11-26",29.48
"482","2008-11-28",30.52
"483","2008-12-01",28.67
"484","2008-12-02",29.299999
"485","2008-12-03",30.290001
"486","2008-12-04",30.450001
"487","2008-12-05",31.67
"488","2008-12-08",31.799999
"489","2008-12-09",30.85
"490","2008-12-10",30.85
"491","2008-12-11",30.620001
"492","2008-12-12",29.91
"493","2008-12-15",30.18
"494","2008-12-16",31.48
"495","2008-12-17",31.360001
"496","2008-12-18",32.27
"497","2008-12-19",32.169998
"498","2008-12-22",31.16
"499","2008-12-23",30.57
"500","2008-12-24",30.92
"501","2008-12-26",30.780001
"502","2008-12-29",30.25
"503","2008-12-30",30.540001
"504","2008-12-31",31.42
"505","2009-01-02",32.610001
"506","2009-01-05",32.580002
"507","2009-01-06",31.23
"508","2009-01-07",31.719999
"509","2009-01-08",32.220001
"510","2009-01-09",32.57
"511","2009-01-12",32.450001
"512","2009-01-13",32.450001
"513","2009-01-14",32.41
"514","2009-01-15",32.02
"515","2009-01-16",32.720001
"516","2009-01-20",31.85
"517","2009-01-21",32.950001
"518","2009-01-22",33.029999
"519","2009-01-23",32.330002
"520","2009-01-26",33.02
"521","2009-01-27",34.07
"522","2009-01-28",34.529999
"523","2009-01-29",33.43
"524","2009-01-30",33.490002
"525","2009-02-02",33.740002
"526","2009-02-03",33.970001
"527","2009-02-04",33.849998
"528","2009-02-05",34.139999
"529","2009-02-06",33.389999
"530","2009-02-09",33.130001
"531","2009-02-10",32.139999
"532","2009-02-11",32.5
"533","2009-02-12",32.799999
"534","2009-02-13",32.810001
"535","2009-02-17",34.560001
"536","2009-02-18",34.330002
"537","2009-02-19",34.130001
"538","2009-02-20",34
"539","2009-02-23",34.02
"540","2009-02-24",34.52
"541","2009-02-25",33.860001
"542","2009-02-26",31.799999
"543","2009-02-27",29.59
"544","2009-03-02",27.219999
"545","2009-03-03",26.879999
"546","2009-03-04",26.459999
"547","2009-03-05",25.76
"548","2009-03-06",24.92
"549","2009-03-09",24.379999
"550","2009-03-10",24.93
"551","2009-03-11",25.799999
"552","2009-03-12",27.16
"553","2009-03-13",28.58
"554","2009-03-16",28.32
"555","2009-03-17",28.469999
"556","2009-03-18",29.23
"557","2009-03-19",27.870001
"558","2009-03-20",27.76
"559","2009-03-23",29.690001
"560","2009-03-24",29.41
"561","2009-03-25",28.42
"562","2009-03-26",29.23
"563","2009-03-27",28.780001
"564","2009-03-30",29.030001
"565","2009-03-31",29.469999
"566","2009-04-01",29.58
"567","2009-04-02",29.76
"568","2009-04-03",29.83
"569","2009-04-06",29.809999
"570","2009-04-07",29.309999
"571","2009-04-08",30.219999
"572","2009-04-09",31.040001
"573","2009-04-13",30.98
"574","2009-04-14",31.360001
"575","2009-04-15",31.440001
"576","2009-04-16",31.709999
"577","2009-04-17",32.299999
"578","2009-04-20",31.18
"579","2009-04-21",30.559999
"580","2009-04-22",29.98
"581","2009-04-23",29.719999
"582","2009-04-24",29.58
"583","2009-04-27",29.959999
"584","2009-04-28",30.639999
"585","2009-04-29",31.700001
"586","2009-04-30",32
"587","2009-05-01",32.16
"588","2009-05-04",33.099998
"589","2009-05-05",32.380001
"590","2009-05-06",32.169998
"591","2009-05-07",33.84
"592","2009-05-08",34.220001
"593","2009-05-11",33.490002
"594","2009-05-12",34.049999
"595","2009-05-13",33.25
"596","2009-05-14",33.59
"597","2009-05-15",33.400002
"598","2009-05-18",33.959999
"599","2009-05-19",31.76
"600","2009-05-20",32.189999
"601","2009-05-21",31.99
"602","2009-05-22",32.139999
"603","2009-05-26",33.549999
"604","2009-05-27",33.759998
"605","2009-05-28",34
"606","2009-05-29",34.349998
"607","2009-06-01",34.900002
"608","2009-06-02",35.830002
"609","2009-06-03",35.189999
"610","2009-06-04",34.119999
"611","2009-06-05",33.950001
"612","2009-06-08",33.720001
"613","2009-06-09",34.080002
"614","2009-06-10",33.650002
"615","2009-06-11",33.740002
"616","2009-06-12",33.619999
"617","2009-06-15",32.169998
"618","2009-06-16",32.389999
"619","2009-06-17",32.93
"620","2009-06-18",33.349998
"621","2009-06-19",33.959999
"622","2009-06-22",33.189999
"623","2009-06-23",33.369999
"624","2009-06-24",33.610001
"625","2009-06-25",34.720001
"626","2009-06-26",34.970001
"627","2009-06-29",34.790001
"628","2009-06-30",34.889999
"629","2009-07-01",34.709999
"630","2009-07-02",34.259998
"631","2009-07-06",33.959999
"632","2009-07-07",33.349998
"633","2009-07-08",32.82
"634","2009-07-09",32.73
"635","2009-07-10",32.799999
"636","2009-07-13",33.439999
"637","2009-07-14",33.75
"638","2009-07-15",34.540001
"639","2009-07-16",34.639999
"640","2009-07-17",34.669998
"641","2009-07-20",34.75
"642","2009-07-21",35.009998
"643","2009-07-22",34.09
"644","2009-07-23",34.380001
"645","2009-07-24",35.049999
"646","2009-07-27",34.810001
"647","2009-07-28",34.82
"648","2009-07-29",34.98
"649","2009-07-30",35.360001
"650","2009-07-31",35.419998
"651","2009-08-03",35.919998
"652","2009-08-04",36.200001
"653","2009-08-05",36.02
"654","2009-08-06",35.580002
"655","2009-08-07",35.73
"656","2009-08-10",36.630001
"657","2009-08-11",36.549999
"658","2009-08-12",36.939999
"659","2009-08-13",36.540001
"660","2009-08-14",37.009998
"661","2009-08-17",37.02
"662","2009-08-18",36.560001
"663","2009-08-19",37.040001
"664","2009-08-20",37.630001
"665","2009-08-21",37.799999
"666","2009-08-24",38
"667","2009-08-25",37.860001
"668","2009-08-26",38.169998
"669","2009-08-27",38.98
"670","2009-08-28",38.669998
"671","2009-08-31",38.299999
"672","2009-09-01",37.849998
"673","2009-09-02",38.139999
"674","2009-09-03",38.07
"675","2009-09-04",38.709999
"676","2009-09-08",38.52
"677","2009-09-09",39.060001
"678","2009-09-10",39.009998
"679","2009-09-11",37.900002
"680","2009-09-14",38.639999
"681","2009-09-15",38.16
"682","2009-09-16",37.849998
"683","2009-09-17",37.869999
"684","2009-09-18",37.459999
"685","2009-09-21",37.48
"686","2009-09-22",37.349998
"687","2009-09-23",36.860001
"688","2009-09-24",36.82
"689","2009-09-25",36.790001
"690","2009-09-28",37.48
"691","2009-09-29",37.139999
"692","2009-09-30",36.799999
"693","2009-10-01",36.720001
"694","2009-10-02",36.459999
"695","2009-10-05",36.450001
"696","2009-10-06",36.189999
"697","2009-10-07",36.84
"698","2009-10-08",36.91
"699","2009-10-09",37.200001
"700","2009-10-12",36.93
"701","2009-10-13",37
"702","2009-10-14",36.970001
"703","2009-10-15",37.040001
"704","2009-10-16",37.419998
"705","2009-10-19",37.990002
"706","2009-10-20",36.650002
"707","2009-10-21",36.599998
"708","2009-10-22",37.23
"709","2009-10-23",36.369999
"710","2009-10-26",36.27
"711","2009-10-27",36.360001
"712","2009-10-28",36.029999
"713","2009-10-29",36.27
"714","2009-10-30",35.700001
"715","2009-11-02",36.119999
"716","2009-11-03",35.990002
"717","2009-11-04",36.549999
"718","2009-11-05",38.419998
"719","2009-11-06",37.970001
"720","2009-11-09",39.279999
"721","2009-11-10",39.549999
"722","2009-11-11",40.099998
"723","2009-11-12",39.830002
"724","2009-11-13",39.459999
"725","2009-11-16",40.080002
"726","2009-11-17",40.200001
"727","2009-11-18",39.709999
"728","2009-11-19",39.610001
"729","2009-11-20",39.619999
"730","2009-11-23",40.310001
"731","2009-11-24",43.25
"732","2009-11-25",43.18
"733","2009-11-27",42.990002
"734","2009-11-30",42.439999
"735","2009-12-01",42.689999
"736","2009-12-02",43.619999
"737","2009-12-03",43.119999
"738","2009-12-04",43.060001
"739","2009-12-07",43.060001
"740","2009-12-08",42.790001
"741","2009-12-09",42.84
"742","2009-12-10",43.32
"743","2009-12-11",43.48
"744","2009-12-14",43.869999
"745","2009-12-15",43.869999
"746","2009-12-16",43.599998
"747","2009-12-17",42.869999
"748","2009-12-18",43.220001
"749","2009-12-21",43.560001
"750","2009-12-22",43.549999
"751","2009-12-23",44.400002
"752","2009-12-24",44.119999
"753","2009-12-28",44.400002
"754","2009-12-29",44.900002
"755","2009-12-30",44.5
"756","2009-12-31",43.98
"757","2010-01-04",43.900002
"758","2010-01-05",44.799999
"759","2010-01-06",45.330002
"760","2010-01-07",45.75
"761","2010-01-08",45.990002
"762","2010-01-11",45.810001
"763","2010-01-12",45.32
"764","2010-01-13",45.580002
"765","2010-01-14",45.98
"766","2010-01-15",45.610001
"767","2010-01-19",46.029999
"768","2010-01-20",45.610001
"769","2010-01-21",44.09
"770","2010-01-22",43.299999
"771","2010-01-25",44.049999
"772","2010-01-26",43.759998
"773","2010-01-27",43.59
"774","2010-01-28",43.169998
"775","2010-01-29",42.889999
"776","2010-02-01",43.150002
"777","2010-02-02",44.27
"778","2010-02-03",44
"779","2010-02-04",42.259998
"780","2010-02-05",41.669998
"781","2010-02-08",41.790001
"782","2010-02-09",42.360001
"783","2010-02-10",42.150002
"784","2010-02-11",42.299999
"785","2010-02-12",42.439999
"786","2010-02-16",42.970001
"787","2010-02-17",43.470001
"788","2010-02-18",43.810001
"789","2010-02-19",43.700001
"790","2010-02-22",43.66
"791","2010-02-23",42.869999
"792","2010-02-24",43.59
"793","2010-02-25",43.439999
"794","2010-02-26",43.400002
"795","2010-03-01",43.919998
"796","2010-03-02",44.75
"797","2010-03-03",44.669998
"798","2010-03-04",44.82
"799","2010-03-05",45.5
"800","2010-03-08",44.810001
"801","2010-03-09",44.740002
"802","2010-03-10",44.630001
"803","2010-03-11",44.34
"804","2010-03-12",43.939999
"805","2010-03-15",45.810001
"806","2010-03-16",45.119999
"807","2010-03-17",44.950001
"808","2010-03-18",45.169998
"809","2010-03-19",44.790001
"810","2010-03-22",45.799999
"811","2010-03-23",45.720001
"812","2010-03-24",45.310001
"813","2010-03-25",44.98
"814","2010-03-26",44.490002
"815","2010-03-29",45.07
"816","2010-03-30",45.049999
"817","2010-03-31",45.029999
"818","2010-04-01",45.669998
"819","2010-04-05",45.740002
"820","2010-04-06",45.439999
"821","2010-04-07",44.779999
"822","2010-04-08",44.880001
"823","2010-04-09",45.43
"824","2010-04-12",45.43
"825","2010-04-13",45.450001
"826","2010-04-14",45.709999
"827","2010-04-15",45.790001
"828","2010-04-16",44.900002
"829","2010-04-19",44.830002
"830","2010-04-20",45.169998
"831","2010-04-21",44.669998
"832","2010-04-22",44.150002
"833","2010-04-23",44.209999
"834","2010-04-26",44.060001
"835","2010-04-27",43.419998
"836","2010-04-28",43.34
"837","2010-04-29",43.84
"838","2010-04-30",43.689999
"839","2010-05-03",44.130001
"840","2010-05-04",43.389999
"841","2010-05-05",43
"842","2010-05-06",41.860001
"843","2010-05-07",41.25
"844","2010-05-10",42.73
"845","2010-05-11",42.669998
"846","2010-05-12",43.299999
"847","2010-05-13",43.09
"848","2010-05-14",42.389999
"849","2010-05-17",42.529999
"850","2010-05-18",42.349998
"851","2010-05-19",41.759998
"852","2010-05-20",40.32
"853","2010-05-21",40.330002
"854","2010-05-24",40.639999
"855","2010-05-25",39.950001
"856","2010-05-26",39.139999
"857","2010-05-27",39.41
"858","2010-05-28",39.18
"859","2010-06-01",38.299999
"860","2010-06-02",39.080002
"861","2010-06-03",39.23
"862","2010-06-04",38
"863","2010-06-07",37.709999
"864","2010-06-08",37.639999
"865","2010-06-09",37.52
"866","2010-06-10",38.169998
"867","2010-06-11",38.130001
"868","2010-06-14",38.82
"869","2010-06-15",38.799999
"870","2010-06-16",39.119999
"871","2010-06-17",38.970001
"872","2010-06-18",38.869999
"873","2010-06-21",38.68
"874","2010-06-22",38.080002
"875","2010-06-23",37.509998
"876","2010-06-24",36.849998
"877","2010-06-25",36.860001
"878","2010-06-28",36.869999
"879","2010-06-29",36.209999
"880","2010-06-30",36.27
"881","2010-07-01",36.040001
"882","2010-07-02",36.029999
"883","2010-07-06",36.200001
"884","2010-07-07",37.049999
"885","2010-07-08",36.990002
"886","2010-07-09",37.23
"887","2010-07-12",37.68
"888","2010-07-13",37.959999
"889","2010-07-14",38.060001
"890","2010-07-15",38.009998
"891","2010-07-16",37.27
"892","2010-07-19",37.09
"893","2010-07-20",37.419998
"894","2010-07-21",36.220001
"895","2010-07-22",36.77
"896","2010-07-23",36.580002
"897","2010-07-26",36.98
"898","2010-07-27",37.389999
"899","2010-07-28",36.450001
"900","2010-07-29",36.099998
"901","2010-07-30",36.970001
"902","2010-08-02",37.529999
"903","2010-08-03",37.59
"904","2010-08-04",37.900002
"905","2010-08-05",37.830002
"906","2010-08-06",37.810001
"907","2010-08-09",37.43
"908","2010-08-10",37.25
"909","2010-08-11",36.279999
"910","2010-08-12",35.990002
"911","2010-08-13",35.57
"912","2010-08-16",35.18
"913","2010-08-17",35.84
"914","2010-08-18",36.419998
"915","2010-08-19",35.48
"916","2010-08-20",34.77
"917","2010-08-23",34.990002
"918","2010-08-24",31.209999
"919","2010-08-25",31.870001
"920","2010-08-26",32.279999
"921","2010-08-27",32.52
"922","2010-08-30",31.950001
"923","2010-08-31",31.450001
"924","2010-09-01",32.200001
"925","2010-09-02",32.380001
"926","2010-09-03",32.98
"927","2010-09-07",32.450001
"928","2010-09-08",32.43
"929","2010-09-09",32.709999
"930","2010-09-10",33.34
"931","2010-09-13",33.529999
"932","2010-09-14",33.290001
"933","2010-09-15",33.59
"934","2010-09-16",33.610001
"935","2010-09-17",33.299999
"936","2010-09-20",33.5
"937","2010-09-21",33.310001
"938","2010-09-22",33.57
"939","2010-09-23",33.25
"940","2010-09-24",33.84
"941","2010-09-27",33.400002
"942","2010-09-28",33.470001
"943","2010-09-29",33.290001
"944","2010-09-30",33.580002
"945","2010-10-01",33.630001
"946","2010-10-04",33.209999
"947","2010-10-05",33.880001
"948","2010-10-06",33.650002
"949","2010-10-07",33.380001
"950","2010-10-08",33.450001
"951","2010-10-11",33.369999
