"","date","HMSY"
"398","2008-07-31",8.293333
"399","2008-08-01",8.453333
"400","2008-08-04",8.516666
"401","2008-08-05",8.663333
"402","2008-08-06",8.403334
"403","2008-08-07",8.553333
"404","2008-08-08",8.813334
"405","2008-08-11",8.996667
"406","2008-08-12",8.9
"407","2008-08-13",8.94
"408","2008-08-14",9.01
"409","2008-08-15",8.883333
"410","2008-08-18",8.433333
"411","2008-08-19",8.376667
"412","2008-08-20",8.4
"413","2008-08-21",8.32
"414","2008-08-22",8.633333
"415","2008-08-25",8.34
"416","2008-08-26",8.316667
"417","2008-08-27",8.196667
"418","2008-08-28",8.16
"419","2008-08-29",8.263333
"420","2008-09-02",8.333333
"421","2008-09-03",8.516666
"422","2008-09-04",8.223333
"423","2008-09-05",8.113334
"424","2008-09-08",8.173333
"425","2008-09-09",8.08
"426","2008-09-10",8.166667
"427","2008-09-11",8.276667
"428","2008-09-12",8.153334
"429","2008-09-15",8.113334
"430","2008-09-16",8.84
"431","2008-09-17",8.666667
"432","2008-09-18",8.71
"433","2008-09-19",8.766666
"434","2008-09-22",8.616667
"435","2008-09-23",8.62
"436","2008-09-24",8.516666
"437","2008-09-25",8.346666
"438","2008-09-26",8.32
"439","2008-09-29",8.343333
"440","2008-09-30",7.986667
"441","2008-10-01",8
"442","2008-10-02",7.97
"443","2008-10-03",8
"444","2008-10-06",7.42
"445","2008-10-07",7.496666
"446","2008-10-08",7.073333
"447","2008-10-09",6.526667
"448","2008-10-10",6.703333
"449","2008-10-13",7.64
"450","2008-10-14",7.44
"451","2008-10-15",6.933333
"452","2008-10-16",7.576667
"453","2008-10-17",7.33
"454","2008-10-20",7.703333
"455","2008-10-21",7.52
"456","2008-10-22",7.293334
"457","2008-10-23",7.28
"458","2008-10-24",6.973333
"459","2008-10-27",6.523334
"460","2008-10-28",7.09
"461","2008-10-29",7.106667
"462","2008-10-30",7.573333
"463","2008-10-31",8.256667
"464","2008-11-03",8.573334
"465","2008-11-04",8.463333
"466","2008-11-05",8.203333
"467","2008-11-06",8.266666
"468","2008-11-07",8.366667
"469","2008-11-10",8.283334
"470","2008-11-11",8.34
"471","2008-11-12",8.433333
"472","2008-11-13",8.5
"473","2008-11-14",8.17
"474","2008-11-17",8.486667
"475","2008-11-18",8.51
"476","2008-11-19",8.116667
"477","2008-11-20",8.666667
"478","2008-11-21",8.983334
"479","2008-11-24",9.323334
"480","2008-11-25",9.32
"481","2008-11-26",9.623333
"482","2008-11-28",9.833333
"483","2008-12-01",9.333333
"484","2008-12-02",9.406667
"485","2008-12-03",9.496667
"486","2008-12-04",9.506667
"487","2008-12-05",9.996667
"488","2008-12-08",9.953333
"489","2008-12-09",9.476666
"490","2008-12-10",9.38
"491","2008-12-11",9.026667
"492","2008-12-12",9.09
"493","2008-12-15",9.166667
"494","2008-12-16",9.516666
"495","2008-12-17",9.53
"496","2008-12-18",9.776667
"497","2008-12-19",9.746667
"498","2008-12-22",9.666667
"499","2008-12-23",9.656667
"500","2008-12-24",9.716666
"501","2008-12-26",10.116667
"502","2008-12-29",9.933333
"503","2008-12-30",10.353333
"504","2008-12-31",10.506667
"505","2009-01-02",10.523334
"506","2009-01-05",10.39
"507","2009-01-06",10.233334
"508","2009-01-07",10.15
"509","2009-01-08",10.13
"510","2009-01-09",9.71
"511","2009-01-12",9.73
"512","2009-01-13",9.966666
"513","2009-01-14",9.816667
"514","2009-01-15",10.35
"515","2009-01-16",10.556666
"516","2009-01-20",10.41
"517","2009-01-21",10.46
"518","2009-01-22",10.53
"519","2009-01-23",10.29
"520","2009-01-26",10.56
"521","2009-01-27",10.426666
"522","2009-01-28",10.666667
"523","2009-01-29",10.703333
"524","2009-01-30",10.316667
"525","2009-02-02",10.653334
"526","2009-02-03",10.673333
"527","2009-02-04",11.043333
"528","2009-02-05",11.373333
"529","2009-02-06",11.43
"530","2009-02-09",11.133333
"531","2009-02-10",10.696667
"532","2009-02-11",10.776667
"533","2009-02-12",10.893333
"534","2009-02-13",10.83
"535","2009-02-17",10.666667
"536","2009-02-18",10.25
"537","2009-02-19",10.473333
"538","2009-02-20",11.56
"539","2009-02-23",10.933333
"540","2009-02-24",10.67
"541","2009-02-25",10.58
"542","2009-02-26",10.11
"543","2009-02-27",10.126667
"544","2009-03-02",10.11
"545","2009-03-03",10.376667
"546","2009-03-04",10.316667
"547","2009-03-05",10.306666
"548","2009-03-06",10.553333
"549","2009-03-09",10.616667
"550","2009-03-10",10.946667
"551","2009-03-11",10.793333
"552","2009-03-12",11.293333
"553","2009-03-13",11.776667
"554","2009-03-16",11.696667
"555","2009-03-17",11.696667
"556","2009-03-18",11.316667
"557","2009-03-19",10.83
"558","2009-03-20",10.653334
"559","2009-03-23",9.986667
"560","2009-03-24",10.03
"561","2009-03-25",10.163333
"562","2009-03-26",10.306666
"563","2009-03-27",10.323334
"564","2009-03-30",10.84
"565","2009-03-31",10.966666
"566","2009-04-01",10.536667
"567","2009-04-02",9.873333
"568","2009-04-03",9.7
"569","2009-04-06",10.056666
"570","2009-04-07",10.01
"571","2009-04-08",9.903334
"572","2009-04-09",10.506667
"573","2009-04-13",10.536667
"574","2009-04-14",10.206667
"575","2009-04-15",10.13
"576","2009-04-16",10.35
"577","2009-04-17",10.306666
"578","2009-04-20",10.13
"579","2009-04-21",10.17
"580","2009-04-22",10.063334
"581","2009-04-23",9.96
"582","2009-04-24",9.74
"583","2009-04-27",10.173333
"584","2009-04-28",10.48
"585","2009-04-29",10.613334
"586","2009-04-30",9.993333
"587","2009-05-01",11.086667
"588","2009-05-04",11.466666
"589","2009-05-05",11.123333
"590","2009-05-06",11.193334
"591","2009-05-07",11.54
"592","2009-05-08",11.81
"593","2009-05-11",12.276667
"594","2009-05-12",12.333333
"595","2009-05-13",11.833333
"596","2009-05-14",11.83
"597","2009-05-15",11.73
"598","2009-05-18",11.923333
"599","2009-05-19",11.96
"600","2009-05-20",11.96
"601","2009-05-21",11.773334
"602","2009-05-22",11.54
"603","2009-05-26",11.74
"604","2009-05-27",11.49
"605","2009-05-28",11.43
"606","2009-05-29",11.716666
"607","2009-06-01",12.256667
"608","2009-06-02",12.386666
"609","2009-06-03",12.383333
"610","2009-06-04",12.303333
"611","2009-06-05",12.303333
"612","2009-06-08",12.113334
"613","2009-06-09",12
"614","2009-06-10",11.853333
"615","2009-06-11",12.433333
"616","2009-06-12",12.273334
"617","2009-06-15",12.433333
"618","2009-06-16",12.826667
"619","2009-06-17",12.956667
"620","2009-06-18",13.053333
"621","2009-06-19",13.353333
"622","2009-06-22",13.28
"623","2009-06-23",12.89
"624","2009-06-24",13.08
"625","2009-06-25",13.413333
"626","2009-06-26",13.583333
"627","2009-06-29",13.633333
"628","2009-06-30",13.573334
"629","2009-07-01",13.83
"630","2009-07-02",13.533334
"631","2009-07-06",13.383333
"632","2009-07-07",13.483334
"633","2009-07-08",13.256667
"634","2009-07-09",12.906667
"635","2009-07-10",13.096666
"636","2009-07-13",13.426666
"637","2009-07-14",13.5
"638","2009-07-15",13.793333
"639","2009-07-16",13.786667
"640","2009-07-17",14.086667
"641","2009-07-20",13.873333
"642","2009-07-21",13.973333
"643","2009-07-22",13.53
"644","2009-07-23",13.273334
"645","2009-07-24",13.523334
"646","2009-07-27",13.543333
"647","2009-07-28",13.75
"648","2009-07-29",13.553333
"649","2009-07-30",13.673333
"650","2009-07-31",12.8
"651","2009-08-03",12.99
"652","2009-08-04",12.666667
"653","2009-08-05",12.303333
"654","2009-08-06",12.016666
"655","2009-08-07",11.996667
"656","2009-08-10",11.956667
"657","2009-08-11",12.03
"658","2009-08-12",11.97
"659","2009-08-13",11.963333
"660","2009-08-14",11.956667
"661","2009-08-17",12.03
"662","2009-08-18",12.033334
"663","2009-08-19",12.563334
"664","2009-08-20",12.69
"665","2009-08-21",12.893333
"666","2009-08-24",12.666667
"667","2009-08-25",12.953333
"668","2009-08-26",12.88
"669","2009-08-27",12.833333
"670","2009-08-28",12.526667
"671","2009-08-31",12.536667
"672","2009-09-01",12.46
"673","2009-09-02",12.413333
"674","2009-09-03",12.446667
"675","2009-09-04",12.566667
"676","2009-09-08",12.533334
"677","2009-09-09",12.76
"678","2009-09-10",12.823334
"679","2009-09-11",12.826667
"680","2009-09-14",12.756667
"681","2009-09-15",12.64
"682","2009-09-16",12.583333
"683","2009-09-17",12.416667
"684","2009-09-18",12.573334
"685","2009-09-21",12.753333
"686","2009-09-22",12.716666
"687","2009-09-23",12.803333
"688","2009-09-24",12.503333
"689","2009-09-25",12.476666
"690","2009-09-28",12.6
"691","2009-09-29",12.53
"692","2009-09-30",12.743333
"693","2009-10-01",12.606667
"694","2009-10-02",12.676666
"695","2009-10-05",12.796667
"696","2009-10-06",12.806666
"697","2009-10-07",12.866667
"698","2009-10-08",13.493333
"699","2009-10-09",13.733334
"700","2009-10-12",13.59
"701","2009-10-13",13.253333
"702","2009-10-14",13.4
"703","2009-10-15",13.39
"704","2009-10-16",13.766666
"705","2009-10-19",14.13
"706","2009-10-20",14.023334
"707","2009-10-21",13.733334
"708","2009-10-22",13.76
"709","2009-10-23",13.613334
"710","2009-10-26",13.746667
"711","2009-10-27",13.666667
"712","2009-10-28",13.45
"713","2009-10-29",13.663333
"714","2009-10-30",14.31
"715","2009-11-02",14.466666
"716","2009-11-03",14.37
"717","2009-11-04",13.813334
"718","2009-11-05",14.183333
"719","2009-11-06",14.363334
"720","2009-11-09",14.663333
"721","2009-11-10",14.726666
"722","2009-11-11",14.79
"723","2009-11-12",14.61
"724","2009-11-13",14.916667
"725","2009-11-16",15.133333
"726","2009-11-17",15.206667
"727","2009-11-18",15.006667
"728","2009-11-19",14.846666
"729","2009-11-20",14.78
"730","2009-11-23",15.11
"731","2009-11-24",15
"732","2009-11-25",14.95
"733","2009-11-27",14.906667
"734","2009-11-30",14.736667
"735","2009-12-01",14.803333
"736","2009-12-02",15.153334
"737","2009-12-03",14.95
"738","2009-12-04",15.24
"739","2009-12-07",15.083333
"740","2009-12-08",14.89
"741","2009-12-09",15.12
"742","2009-12-10",15.376667
"743","2009-12-11",15.213333
"744","2009-12-14",15.596666
"745","2009-12-15",15.8
"746","2009-12-16",15.703333
"747","2009-12-17",15.43
"748","2009-12-18",15.506667
"749","2009-12-21",15.826667
"750","2009-12-22",16.223333
"751","2009-12-23",16.41
"752","2009-12-24",16.576666
"753","2009-12-28",16.346666
"754","2009-12-29",16.290001
"755","2009-12-30",16.440001
"756","2009-12-31",16.23
"757","2010-01-04",17.353333
"758","2010-01-05",16.996666
"759","2010-01-06",16.75
"760","2010-01-07",16.666666
"761","2010-01-08",16.576666
"762","2010-01-11",16.523333
"763","2010-01-12",16.1
"764","2010-01-13",16.58
"765","2010-01-14",16.780001
"766","2010-01-15",16.233334
"767","2010-01-19",15.8
"768","2010-01-20",14.546667
"769","2010-01-21",15.013333
"770","2010-01-22",15.296667
"771","2010-01-25",15.393333
"772","2010-01-26",15.473333
"773","2010-01-27",15.663333
"774","2010-01-28",15.343333
"775","2010-01-29",15.03
"776","2010-02-01",15.203333
"777","2010-02-02",15.276667
"778","2010-02-03",14.996667
"779","2010-02-04",14.683333
"780","2010-02-05",14.766666
"781","2010-02-08",14.666667
"782","2010-02-09",14.866667
"783","2010-02-10",14.956667
"784","2010-02-11",15.236667
"785","2010-02-12",15.503333
"786","2010-02-16",15.463333
"787","2010-02-17",15.5
"788","2010-02-18",16.07
"789","2010-02-19",15.53
"790","2010-02-22",15.426666
"791","2010-02-23",15.423333
"792","2010-02-24",15.706667
"793","2010-02-25",15.536667
"794","2010-02-26",15.343333
"795","2010-03-01",15.44
"796","2010-03-02",15.5
"797","2010-03-03",15.333333
"798","2010-03-04",15.266666
"799","2010-03-05",15.496667
"800","2010-03-08",15.2
"801","2010-03-09",15.006667
"802","2010-03-10",15.07
"803","2010-03-11",15.123333
"804","2010-03-12",15.116667
"805","2010-03-15",15.746667
"806","2010-03-16",15.963333
"807","2010-03-17",16.376667
"808","2010-03-18",16.379999
"809","2010-03-19",16.293333
"810","2010-03-22",17.76
"811","2010-03-23",17.299999
"812","2010-03-24",16.726667
"813","2010-03-25",17.103333
"814","2010-03-26",17.35
"815","2010-03-29",17.303333
"816","2010-03-30",17.353333
"817","2010-03-31",16.996666
"818","2010-04-01",16.966667
"819","2010-04-05",17.203333
"820","2010-04-06",17.506666
"821","2010-04-07",17.196667
"822","2010-04-08",17.346666
"823","2010-04-09",17.263334
"824","2010-04-12",17.263334
"825","2010-04-13",17.209999
"826","2010-04-14",16.746666
"827","2010-04-15",16.65
"828","2010-04-16",17.193333
"829","2010-04-19",17.403334
"830","2010-04-20",17.6
"831","2010-04-21",17.68
"832","2010-04-22",18.033333
"833","2010-04-23",18.273333
"834","2010-04-26",18.18
"835","2010-04-27",18.146667
"836","2010-04-28",18.200001
"837","2010-04-29",18.309999
"838","2010-04-30",17.833334
"839","2010-05-03",18.363333
"840","2010-05-04",18.003334
"841","2010-05-05",18.043333
"842","2010-05-06",17.663334
"843","2010-05-07",17.200001
"844","2010-05-10",17.973333
"845","2010-05-11",18.453333
"846","2010-05-12",18.75
"847","2010-05-13",18.676666
"848","2010-05-14",18.309999
"849","2010-05-17",18.34
"850","2010-05-18",18.356667
"851","2010-05-19",18.063334
"852","2010-05-20",17.436666
"853","2010-05-21",16.91
"854","2010-05-24",17.360001
"855","2010-05-25",17.243334
"856","2010-05-26",17.386667
"857","2010-05-27",18.01
"858","2010-05-28",18.086666
"859","2010-06-01",18.040001
"860","2010-06-02",18.093334
"861","2010-06-03",18.549999
"862","2010-06-04",18.093334
"863","2010-06-07",17.593334
"864","2010-06-08",17.35
"865","2010-06-09",17.65
"866","2010-06-10",17.959999
"867","2010-06-11",18.629999
"868","2010-06-14",18.846666
"869","2010-06-15",18.773333
"870","2010-06-16",18.49
"871","2010-06-17",18.423334
"872","2010-06-18",17.863333
"873","2010-06-21",17.633333
"874","2010-06-22",17.690001
"875","2010-06-23",17.816668
"876","2010-06-24",17.803333
"877","2010-06-25",18.373333
"878","2010-06-28",18.543333
"879","2010-06-29",18.103333
"880","2010-06-30",18.073334
"881","2010-07-01",17.683332
"882","2010-07-02",17.923334
"883","2010-07-06",17.946667
"884","2010-07-07",18.483334
"885","2010-07-08",18.636667
"886","2010-07-09",18.803333
"887","2010-07-12",18.673334
"888","2010-07-13",19.356667
"889","2010-07-14",19.193333
"890","2010-07-15",19.129999
"891","2010-07-16",18.726667
"892","2010-07-19",18.603333
"893","2010-07-20",18.933332
"894","2010-07-21",18.416666
"895","2010-07-22",18.793333
"896","2010-07-23",18.940001
"897","2010-07-26",19.110001
"898","2010-07-27",19.096666
"899","2010-07-28",18.870001
"900","2010-07-29",18.246666
"901","2010-07-30",18.773333
"902","2010-08-02",18.643333
"903","2010-08-03",17.916666
"904","2010-08-04",18.379999
"905","2010-08-05",18.09
"906","2010-08-06",17.98
"907","2010-08-09",18.106667
"908","2010-08-10",17.889999
"909","2010-08-11",17.6
"910","2010-08-12",17.443333
"911","2010-08-13",17.34
"912","2010-08-16",17.516666
"913","2010-08-17",17.556667
"914","2010-08-18",17.566668
"915","2010-08-19",17.35
"916","2010-08-20",17.643333
"917","2010-08-23",17.389999
"918","2010-08-24",17.416666
"919","2010-08-25",17.566668
"920","2010-08-26",17.413334
"921","2010-08-27",17.790001
"922","2010-08-30",17.453333
"923","2010-08-31",17.393333
"924","2010-09-01",18.166666
"925","2010-09-02",18.299999
"926","2010-09-03",18.446667
"927","2010-09-07",18.163334
"928","2010-09-08",18.563334
"929","2010-09-09",18.663334
"930","2010-09-10",18.816668
"931","2010-09-13",18.743334
"932","2010-09-14",18.52
"933","2010-09-15",18.58
"934","2010-09-16",18.473333
"935","2010-09-17",18.753334
"936","2010-09-20",18.996666
"937","2010-09-21",18.943333
"938","2010-09-22",18.833334
"939","2010-09-23",18.99
"940","2010-09-24",19.393333
"941","2010-09-27",19.42
"942","2010-09-28",19.596666
"943","2010-09-29",19.719999
"944","2010-09-30",19.646667
"945","2010-10-01",19.773333
"946","2010-10-04",19.853333
"947","2010-10-05",20.136667
"948","2010-10-06",20.129999
"949","2010-10-07",20.123333
"950","2010-10-08",20.370001
"951","2010-10-11",20.253334
"952","2010-10-12",20.27
"953","2010-10-13",20.606667
