"","date","UPS"
"83","2007-05-02",70.739998
"84","2007-05-03",70.889999
"85","2007-05-04",71.089996
"86","2007-05-07",70.779999
"87","2007-05-08",70.839996
"88","2007-05-09",70.900002
"89","2007-05-10",69.830002
"90","2007-05-11",71.269997
"91","2007-05-14",70.68
"92","2007-05-15",70.480003
"93","2007-05-16",71.339996
"94","2007-05-17",70.150002
"95","2007-05-18",70.050003
"96","2007-05-21",70.309998
"97","2007-05-22",70.099998
"98","2007-05-23",69.980003
"99","2007-05-24",70.650002
"100","2007-05-25",71.080002
"101","2007-05-29",71.339996
"102","2007-05-30",71.559998
"103","2007-05-31",71.970001
"104","2007-06-01",72.360001
"105","2007-06-04",72.269997
"106","2007-06-05",71.720001
"107","2007-06-06",71.620003
"108","2007-06-07",71.25
"109","2007-06-08",72.32
"110","2007-06-11",72.480003
"111","2007-06-12",71.25
"112","2007-06-13",72.139999
"113","2007-06-14",73.949997
"114","2007-06-15",74.050003
"115","2007-06-18",73.32
"116","2007-06-19",73
"117","2007-06-20",72.910004
"118","2007-06-21",73.370003
"119","2007-06-22",72.849998
"120","2007-06-25",73.290001
"121","2007-06-26",73.150002
"122","2007-06-27",73.559998
"123","2007-06-28",73.620003
"124","2007-06-29",73
"125","2007-07-02",73.330002
"126","2007-07-03",73.199997
"127","2007-07-05",73.75
"128","2007-07-06",73.699997
"129","2007-07-09",74.400002
"130","2007-07-10",74.040001
"131","2007-07-11",74.330002
"132","2007-07-12",74.760002
"133","2007-07-13",75.150002
"134","2007-07-16",75.529999
"135","2007-07-17",75.519997
"136","2007-07-18",75.199997
"137","2007-07-19",75.839996
"138","2007-07-20",75.010002
"139","2007-07-23",74.540001
"140","2007-07-24",74.68
"141","2007-07-25",76.209999
"142","2007-07-26",75.699997
"143","2007-07-27",75.669998
"144","2007-07-30",76.82
"145","2007-07-31",75.720001
"146","2007-08-01",76.93
"147","2007-08-02",76.580002
"148","2007-08-03",75.169998
"149","2007-08-06",77.830002
"150","2007-08-07",77.739998
"151","2007-08-08",78.370003
"152","2007-08-09",78.099998
"153","2007-08-10",76.75
"154","2007-08-13",76.709999
"155","2007-08-14",75.709999
"156","2007-08-15",74.230003
"157","2007-08-16",74.82
"158","2007-08-17",76.32
"159","2007-08-20",75.940002
"160","2007-08-21",75.519997
"161","2007-08-22",76.040001
"162","2007-08-23",76.419998
"163","2007-08-24",77.029999
"164","2007-08-27",76.419998
"165","2007-08-28",75.339996
"166","2007-08-29",76.080002
"167","2007-08-30",75.480003
"168","2007-08-31",75.860001
"169","2007-09-04",76.150002
"170","2007-09-05",75.360001
"171","2007-09-06",75.089996
"172","2007-09-07",74.129997
"173","2007-09-10",73.790001
"174","2007-09-11",74.150002
"175","2007-09-12",74.169998
"176","2007-09-13",74.379997
"177","2007-09-14",74.379997
"178","2007-09-17",74.330002
"179","2007-09-18",75.779999
"180","2007-09-19",75.970001
"181","2007-09-20",75.269997
"182","2007-09-21",75.75
"183","2007-09-24",75.459999
"184","2007-09-25",75.400002
"185","2007-09-26",74.839996
"186","2007-09-27",74.82
"187","2007-09-28",75.099998
"188","2007-10-01",75.900002
"189","2007-10-02",75.650002
"190","2007-10-03",75.589996
"191","2007-10-04",75.599998
"192","2007-10-05",76.410004
"193","2007-10-08",76.449997
"194","2007-10-09",76.879997
"195","2007-10-10",76.330002
"196","2007-10-11",76.510002
"197","2007-10-12",76.620003
"198","2007-10-15",76.540001
"199","2007-10-16",75.809998
"200","2007-10-17",76
"201","2007-10-18",76.019997
"202","2007-10-19",75.029999
"203","2007-10-22",75.089996
"204","2007-10-23",75.639999
"205","2007-10-24",75.459999
"206","2007-10-25",74.970001
"207","2007-10-26",74.970001
"208","2007-10-29",75.099998
"209","2007-10-30",74.75
"210","2007-10-31",75.099998
"211","2007-11-01",73.589996
"212","2007-11-02",74.029999
"213","2007-11-05",74.480003
"214","2007-11-06",74.230003
"215","2007-11-07",71.68
"216","2007-11-08",72.059998
"217","2007-11-09",70.709999
"218","2007-11-12",72.650002
"219","2007-11-13",74
"220","2007-11-14",73.330002
"221","2007-11-15",73.099998
"222","2007-11-16",72.010002
"223","2007-11-19",71.959999
"224","2007-11-20",71.650002
"225","2007-11-21",70.139999
"226","2007-11-23",70.919998
"227","2007-11-26",70.360001
"228","2007-11-27",71.440002
"229","2007-11-28",73.57
"230","2007-11-29",73.300003
"231","2007-11-30",73.68
"232","2007-12-03",72.900002
"233","2007-12-04",72.629997
"234","2007-12-05",73.339996
"235","2007-12-06",73.830002
"236","2007-12-07",74.169998
"237","2007-12-10",75.139999
"238","2007-12-11",74.029999
"239","2007-12-12",74.040001
"240","2007-12-13",73.919998
"241","2007-12-14",72.610001
"242","2007-12-17",72.019997
"243","2007-12-18",72.480003
"244","2007-12-19",71.300003
"245","2007-12-20",71.599998
"246","2007-12-21",72.400002
"247","2007-12-24",73.459999
"248","2007-12-26",73.199997
"249","2007-12-27",71.900002
"250","2007-12-28",71.559998
"251","2007-12-31",70.720001
"252","2008-01-02",69.160004
"253","2008-01-03",69.230003
"254","2008-01-04",68.010002
"255","2008-01-07",67.839996
"256","2008-01-08",66.669998
"257","2008-01-09",66.709999
"258","2008-01-10",69.660004
"259","2008-01-11",69.589996
"260","2008-01-14",69.919998
"261","2008-01-15",68.959999
"262","2008-01-16",68.629997
"263","2008-01-17",67.169998
"264","2008-01-18",67.160004
"265","2008-01-22",67.540001
"266","2008-01-23",71.629997
"267","2008-01-24",71.220001
"268","2008-01-25",69.970001
"269","2008-01-28",71.050003
"270","2008-01-29",70.919998
"271","2008-01-30",72.019997
"272","2008-01-31",72.970001
"273","2008-02-01",73.779999
"274","2008-02-04",72.720001
"275","2008-02-05",71.75
"276","2008-02-06",71.760002
"277","2008-02-07",71.739998
"278","2008-02-08",70.580002
"279","2008-02-11",71.410004
"280","2008-02-12",72.470001
"281","2008-02-13",73.510002
"282","2008-02-14",72.339996
"283","2008-02-15",72.419998
"284","2008-02-19",72.230003
"285","2008-02-20",72.639999
"286","2008-02-21",71.900002
"287","2008-02-22",71.889999
"288","2008-02-25",72.480003
"289","2008-02-26",72.529999
"290","2008-02-27",72.309998
"291","2008-02-28",71.75
"292","2008-02-29",70.239998
"293","2008-03-03",70.610001
"294","2008-03-04",71.050003
"295","2008-03-05",72.300003
"296","2008-03-06",72.040001
"297","2008-03-07",71.959999
"298","2008-03-10",71.190002
"299","2008-03-11",72.790001
"300","2008-03-12",71.940002
"301","2008-03-13",70.730003
"302","2008-03-14",69.610001
"303","2008-03-17",69.610001
"304","2008-03-18",71.900002
"305","2008-03-19",70.639999
"306","2008-03-20",71.660004
"307","2008-03-24",73.360001
"308","2008-03-25",73.339996
"309","2008-03-26",72.730003
"310","2008-03-27",72.830002
"311","2008-03-28",72.260002
"312","2008-03-31",73.019997
"313","2008-04-01",74.730003
"314","2008-04-02",74.510002
"315","2008-04-03",74.580002
"316","2008-04-04",74.410004
"317","2008-04-07",73.779999
"318","2008-04-08",73.309998
"319","2008-04-09",70.57
"320","2008-04-10",71.330002
"321","2008-04-11",70.889999
"322","2008-04-14",70.25
"323","2008-04-15",71.029999
"324","2008-04-16",72.790001
"325","2008-04-17",72.199997
"326","2008-04-18",73.190002
"327","2008-04-21",72.519997
"328","2008-04-22",71.900002
"329","2008-04-23",71.669998
"330","2008-04-24",72.769997
"331","2008-04-25",72.720001
"332","2008-04-28",72.760002
"333","2008-04-29",73.190002
"334","2008-04-30",72.410004
"335","2008-05-01",73.580002
"336","2008-05-02",73.279999
"337","2008-05-05",72.739998
"338","2008-05-06",73.330002
"339","2008-05-07",71.580002
"340","2008-05-08",71.07
"341","2008-05-09",70.290001
"342","2008-05-12",70.419998
"343","2008-05-13",70.800003
"344","2008-05-14",71.599998
"345","2008-05-15",71.360001
"346","2008-05-16",70.769997
"347","2008-05-19",70.919998
"348","2008-05-20",70.199997
"349","2008-05-21",69.379997
"350","2008-05-22",69.349998
"351","2008-05-23",67.019997
"352","2008-05-27",68.400002
"353","2008-05-28",70.540001
"354","2008-05-29",71.599998
"355","2008-05-30",71.019997
"356","2008-06-02",70.989998
"357","2008-06-03",70.830002
"358","2008-06-04",70.739998
"359","2008-06-05",71.050003
"360","2008-06-06",68.589996
"361","2008-06-09",69.470001
"362","2008-06-10",69.989998
"363","2008-06-11",68.059998
"364","2008-06-12",68.290001
"365","2008-06-13",68.309998
"366","2008-06-16",68.080002
"367","2008-06-17",67.339996
"368","2008-06-18",65.800003
"369","2008-06-19",66.839996
"370","2008-06-20",66.370003
"371","2008-06-23",66.260002
"372","2008-06-24",62.259998
"373","2008-06-25",61.400002
"374","2008-06-26",59.880001
"375","2008-06-27",60.360001
"376","2008-06-30",61.470001
"377","2008-07-01",60.5
"378","2008-07-02",58.540001
"379","2008-07-03",59.470001
"380","2008-07-07",57.900002
"381","2008-07-08",60.400002
"382","2008-07-09",59.290001
"383","2008-07-10",59.299999
"384","2008-07-11",57.990002
"385","2008-07-14",57.189999
"386","2008-07-15",56.439999
"387","2008-07-16",59.139999
"388","2008-07-17",59.77
"389","2008-07-18",60.810001
"390","2008-07-21",59.459999
"391","2008-07-22",62.110001
"392","2008-07-23",63.400002
"393","2008-07-24",62.509998
"394","2008-07-25",62.549999
"395","2008-07-28",61.59
"396","2008-07-29",63.610001
"397","2008-07-30",62.939999
"398","2008-07-31",63.080002
"399","2008-08-01",62.259998
"400","2008-08-04",62.57
"401","2008-08-05",65.25
"402","2008-08-06",64.300003
"403","2008-08-07",63.259998
"404","2008-08-08",65.699997
"405","2008-08-11",65.510002
"406","2008-08-12",64.93
"407","2008-08-13",64.599998
"408","2008-08-14",65.589996
"409","2008-08-15",66.139999
"410","2008-08-18",65.300003
"411","2008-08-19",64
"412","2008-08-20",63.07
"413","2008-08-21",62.189999
"414","2008-08-22",63.52
"415","2008-08-25",62.869999
"416","2008-08-26",62.799999
"417","2008-08-27",63.52
"418","2008-08-28",64.699997
"419","2008-08-29",64.120003
"420","2008-09-02",65.010002
"421","2008-09-03",65.650002
"422","2008-09-04",64.160004
"423","2008-09-05",63.889999
"424","2008-09-08",65.989998
"425","2008-09-09",65.160004
"426","2008-09-10",66.690002
"427","2008-09-11",68.120003
"428","2008-09-12",68.599998
"429","2008-09-15",67.650002
"430","2008-09-16",68.82
"431","2008-09-17",65.559998
"432","2008-09-18",66.480003
"433","2008-09-19",67.699997
"434","2008-09-22",65.879997
"435","2008-09-23",64.790001
"436","2008-09-24",63.389999
"437","2008-09-25",63.77
"438","2008-09-26",64.389999
"439","2008-09-29",63.560001
"440","2008-09-30",62.889999
"441","2008-10-01",63.799999
"442","2008-10-02",61.080002
"443","2008-10-03",60.759998
"444","2008-10-06",60
"445","2008-10-07",59.189999
"446","2008-10-08",57.900002
"447","2008-10-09",53
"448","2008-10-10",51.700001
"449","2008-10-13",55.650002
"450","2008-10-14",54.900002
"451","2008-10-15",51.299999
"452","2008-10-16",51.639999
"453","2008-10-17",50.540001
"454","2008-10-20",52.169998
"455","2008-10-21",50.700001
"456","2008-10-22",46.389999
"457","2008-10-23",48.130001
"458","2008-10-24",46.549999
"459","2008-10-27",44.68
"460","2008-10-28",48.860001
"461","2008-10-29",47.700001
"462","2008-10-30",51.130001
"463","2008-10-31",52.779999
"464","2008-11-03",53.02
"465","2008-11-04",55.18
"466","2008-11-05",52.439999
"467","2008-11-06",49.869999
"468","2008-11-07",51.919998
"469","2008-11-10",53.599998
"470","2008-11-11",53.380001
"471","2008-11-12",51.200001
"472","2008-11-13",55.09
"473","2008-11-14",53.139999
"474","2008-11-17",53.279999
"475","2008-11-18",54.310001
"476","2008-11-19",51.360001
"477","2008-11-20",49.209999
"478","2008-11-21",52.310001
"479","2008-11-24",54.610001
"480","2008-11-25",56.43
"481","2008-11-26",57.389999
"482","2008-11-28",57.599998
"483","2008-12-01",53.720001
"484","2008-12-02",55.189999
"485","2008-12-03",56.73
"486","2008-12-04",56.830002
"487","2008-12-05",57.830002
"488","2008-12-08",58.619999
"489","2008-12-09",54.509998
"490","2008-12-10",54.16
"491","2008-12-11",51.830002
"492","2008-12-12",52.029999
"493","2008-12-15",51.849998
"494","2008-12-16",52.639999
"495","2008-12-17",52.459999
"496","2008-12-18",52.779999
"497","2008-12-19",53.330002
"498","2008-12-22",53.189999
"499","2008-12-23",52.66
"500","2008-12-24",52.889999
"501","2008-12-26",53.16
"502","2008-12-29",53.119999
"503","2008-12-30",54.18
"504","2008-12-31",55.16
"505","2009-01-02",56.110001
"506","2009-01-05",55.18
"507","2009-01-06",55.419998
"508","2009-01-07",53.41
"509","2009-01-08",52.209999
"510","2009-01-09",50.93
"511","2009-01-12",50.650002
"512","2009-01-13",49.740002
"513","2009-01-14",48.150002
"514","2009-01-15",48.299999
"515","2009-01-16",48.200001
"516","2009-01-20",45.93
"517","2009-01-21",47.720001
"518","2009-01-22",47.630001
"519","2009-01-23",46.919998
"520","2009-01-26",46.970001
"521","2009-01-27",47.110001
"522","2009-01-28",46.849998
"523","2009-01-29",44.84
"524","2009-01-30",42.490002
"525","2009-02-02",42.419998
"526","2009-02-03",45
"527","2009-02-04",45.029999
"528","2009-02-05",45.91
"529","2009-02-06",47.07
"530","2009-02-09",47.259998
"531","2009-02-10",44.720001
"532","2009-02-11",45.299999
"533","2009-02-12",44.900002
"534","2009-02-13",44.84
"535","2009-02-17",42.950001
"536","2009-02-18",42.73
"537","2009-02-19",42.93
"538","2009-02-20",42.799999
"539","2009-02-23",40.919998
"540","2009-02-24",43.169998
"541","2009-02-25",42.029999
"542","2009-02-26",41.189999
"543","2009-02-27",41.18
"544","2009-03-02",38.919998
"545","2009-03-03",38.490002
"546","2009-03-04",40.700001
"547","2009-03-05",39.970001
"548","2009-03-06",39.380001
"549","2009-03-09",38.299999
"550","2009-03-10",41.220001
"551","2009-03-11",42.709999
"552","2009-03-12",43.27
"553","2009-03-13",43.09
"554","2009-03-16",44.73
"555","2009-03-17",46.240002
"556","2009-03-18",46.52
"557","2009-03-19",45.990002
"558","2009-03-20",44.709999
"559","2009-03-23",47.540001
"560","2009-03-24",47.240002
"561","2009-03-25",48.07
"562","2009-03-26",50.459999
"563","2009-03-27",50.110001
"564","2009-03-30",48.610001
"565","2009-03-31",49.220001
"566","2009-04-01",50.07
"567","2009-04-02",52.369999
"568","2009-04-03",52.75
"569","2009-04-06",52.580002
"570","2009-04-07",51.279999
"571","2009-04-08",52.200001
"572","2009-04-09",53.490002
"573","2009-04-13",53.43
"574","2009-04-14",53.43
"575","2009-04-15",54.25
"576","2009-04-16",55.919998
"577","2009-04-17",54.650002
"578","2009-04-20",53.16
"579","2009-04-21",55.349998
"580","2009-04-22",54.75
"581","2009-04-23",53.330002
"582","2009-04-24",53.279999
"583","2009-04-27",51.209999
"584","2009-04-28",51.040001
"585","2009-04-29",51.790001
"586","2009-04-30",52.34
"587","2009-05-01",51.66
"588","2009-05-04",54.119999
"589","2009-05-05",55.150002
"590","2009-05-06",55.830002
"591","2009-05-07",55.830002
"592","2009-05-08",57.619999
"593","2009-05-11",55.830002
"594","2009-05-12",54.639999
"595","2009-05-13",52.41
"596","2009-05-14",52.259998
"597","2009-05-15",51.990002
"598","2009-05-18",52.799999
"599","2009-05-19",51.82
"600","2009-05-20",51.860001
"601","2009-05-21",49.490002
"602","2009-05-22",49.650002
"603","2009-05-26",51.139999
"604","2009-05-27",49.75
"605","2009-05-28",49.009998
"606","2009-05-29",51.139999
"607","2009-06-01",52.560001
"608","2009-06-02",52.560001
"609","2009-06-03",51.02
"610","2009-06-04",51
"611","2009-06-05",51.52
"612","2009-06-08",51.43
"613","2009-06-09",51.880001
"614","2009-06-10",51.650002
"615","2009-06-11",51.779999
"616","2009-06-12",50.529999
"617","2009-06-15",49
"618","2009-06-16",48.439999
"619","2009-06-17",48.119999
"620","2009-06-18",48.299999
"621","2009-06-19",48.139999
"622","2009-06-22",46.84
"623","2009-06-23",47.200001
"624","2009-06-24",47.639999
"625","2009-06-25",49.369999
"626","2009-06-26",49.860001
"627","2009-06-29",50.32
"628","2009-06-30",49.990002
"629","2009-07-01",50.849998
"630","2009-07-02",48.599998
"631","2009-07-06",49.139999
"632","2009-07-07",47.720001
"633","2009-07-08",47.880001
"634","2009-07-09",48.02
"635","2009-07-10",48.57
"636","2009-07-13",49.419998
"637","2009-07-14",49.580002
"638","2009-07-15",50.529999
"639","2009-07-16",52.93
"640","2009-07-17",52.169998
"641","2009-07-20",52.75
"642","2009-07-21",52.290001
"643","2009-07-22",52.299999
"644","2009-07-23",53.509998
"645","2009-07-24",53.400002
"646","2009-07-27",54.200001
"647","2009-07-28",53.48
"648","2009-07-29",52.939999
"649","2009-07-30",53.619999
"650","2009-07-31",53.73
"651","2009-08-03",54.380001
"652","2009-08-04",54.080002
"653","2009-08-05",53.68
"654","2009-08-06",53.240002
"655","2009-08-07",54.110001
"656","2009-08-10",53.720001
"657","2009-08-11",53.66
"658","2009-08-12",54.529999
"659","2009-08-13",54.119999
"660","2009-08-14",53.529999
"661","2009-08-17",52.110001
"662","2009-08-18",52.59
"663","2009-08-19",52.779999
"664","2009-08-20",52.77
"665","2009-08-21",53.619999
"666","2009-08-24",53.52
"667","2009-08-25",54.369999
"668","2009-08-26",54.009998
"669","2009-08-27",53.950001
"670","2009-08-28",53.709999
"671","2009-08-31",53.459999
"672","2009-09-01",52.580002
"673","2009-09-02",52.75
"674","2009-09-03",52.830002
"675","2009-09-04",53.810001
"676","2009-09-08",54.099998
"677","2009-09-09",55.43
"678","2009-09-10",56.299999
"679","2009-09-11",58.799999
"680","2009-09-14",59.189999
"681","2009-09-15",59.290001
"682","2009-09-16",59.200001
"683","2009-09-17",58.84
"684","2009-09-18",58.77
"685","2009-09-21",58.52
"686","2009-09-22",58.630001
"687","2009-09-23",58.240002
"688","2009-09-24",58.049999
"689","2009-09-25",56.810001
"690","2009-09-28",57.630001
"691","2009-09-29",56.779999
"692","2009-09-30",56.470001
"693","2009-10-01",55.200001
"694","2009-10-02",54.939999
"695","2009-10-05",55.610001
"696","2009-10-06",55.59
"697","2009-10-07",55.630001
"698","2009-10-08",56.330002
"699","2009-10-09",55.970001
"700","2009-10-12",55.93
"701","2009-10-13",55.73
"702","2009-10-14",57.209999
"703","2009-10-15",57.709999
"704","2009-10-16",57.119999
"705","2009-10-19",57.619999
"706","2009-10-20",57.73
"707","2009-10-21",57.099998
"708","2009-10-22",57.099998
"709","2009-10-23",55.700001
"710","2009-10-26",54.52
"711","2009-10-27",54.5
"712","2009-10-28",54.369999
"713","2009-10-29",54.939999
"714","2009-10-30",53.68
"715","2009-11-02",54.009998
"716","2009-11-03",54.200001
"717","2009-11-04",53.5
"718","2009-11-05",54.459999
"719","2009-11-06",54.860001
"720","2009-11-09",56.200001
"721","2009-11-10",56.849998
"722","2009-11-11",58.07
"723","2009-11-12",56.830002
"724","2009-11-13",56.689999
"725","2009-11-16",57.740002
"726","2009-11-17",57.07
"727","2009-11-18",57.369999
"728","2009-11-19",57.16
"729","2009-11-20",57.509998
"730","2009-11-23",58.16
"731","2009-11-24",57.919998
"732","2009-11-25",58.200001
"733","2009-11-27",57.43
"734","2009-11-30",57.470001
"735","2009-12-01",57.880001
"736","2009-12-02",57.900002
"737","2009-12-03",57.57
"738","2009-12-04",57.869999
"739","2009-12-07",57.869999
"740","2009-12-08",57.740002
"741","2009-12-09",57.759998
"742","2009-12-10",57.630001
"743","2009-12-11",58.009998
"744","2009-12-14",58.990002
"745","2009-12-15",59.25
"746","2009-12-16",59
"747","2009-12-17",58.23
"748","2009-12-18",57.98
"749","2009-12-21",58.619999
"750","2009-12-22",58.580002
"751","2009-12-23",58
"752","2009-12-24",58.119999
"753","2009-12-28",57.959999
"754","2009-12-29",58.549999
"755","2009-12-30",58.18
"756","2009-12-31",57.369999
"757","2010-01-04",58.18
"758","2010-01-05",58.279999
"759","2010-01-06",57.849998
"760","2010-01-07",57.41
"761","2010-01-08",60.169998
"762","2010-01-11",62.82
"763","2010-01-12",62.400002
"764","2010-01-13",62.07
"765","2010-01-14",62.200001
"766","2010-01-15",61.93
"767","2010-01-19",62.25
"768","2010-01-20",61.16
"769","2010-01-21",59.700001
"770","2010-01-22",58.75
"771","2010-01-25",58.75
"772","2010-01-26",58.639999
"773","2010-01-27",59.34
"774","2010-01-28",58.959999
"775","2010-01-29",57.77
"776","2010-02-01",58.389999
"777","2010-02-02",58.619999
"778","2010-02-03",58.869999
"779","2010-02-04",57.290001
"780","2010-02-05",57.200001
"781","2010-02-08",56.619999
"782","2010-02-09",57.41
"783","2010-02-10",57.07
"784","2010-02-11",56.720001
"785","2010-02-12",56.150002
"786","2010-02-16",57.330002
"787","2010-02-17",57.509998
"788","2010-02-18",57.169998
"789","2010-02-19",57.810001
"790","2010-02-22",57.950001
"791","2010-02-23",58.400002
"792","2010-02-24",58.759998
"793","2010-02-25",58.419998
"794","2010-02-26",58.740002
"795","2010-03-01",58.849998
"796","2010-03-02",59.16
"797","2010-03-03",59.18
"798","2010-03-04",59.200001
"799","2010-03-05",59.490002
"800","2010-03-08",59.799999
"801","2010-03-09",60.290001
"802","2010-03-10",60.73
"803","2010-03-11",62.470001
"804","2010-03-12",62.32
"805","2010-03-15",62.700001
"806","2010-03-16",62.48
"807","2010-03-17",62.880001
"808","2010-03-18",64.419998
"809","2010-03-19",64.330002
"810","2010-03-22",63.959999
"811","2010-03-23",64.620003
"812","2010-03-24",63.77
"813","2010-03-25",63.650002
"814","2010-03-26",63.669998
"815","2010-03-29",64.129997
"816","2010-03-30",64.529999
"817","2010-03-31",64.410004
"818","2010-04-01",64.150002
"819","2010-04-05",64.18
"820","2010-04-06",64.220001
"821","2010-04-07",63.669998
"822","2010-04-08",64.269997
"823","2010-04-09",64.440002
"824","2010-04-12",64.760002
"825","2010-04-13",64.879997
"826","2010-04-14",65.449997
"827","2010-04-15",68.889999
"828","2010-04-16",68.209999
"829","2010-04-19",68.290001
"830","2010-04-20",68.059998
"831","2010-04-21",68.120003
"832","2010-04-22",68.260002
"833","2010-04-23",68.860001
"834","2010-04-26",68.519997
"835","2010-04-27",66.220001
"836","2010-04-28",68.309998
"837","2010-04-29",69.699997
"838","2010-04-30",69.139999
"839","2010-05-03",70.699997
"840","2010-05-04",68.940002
"841","2010-05-05",67.18
"842","2010-05-06",65
"843","2010-05-07",63.93
"844","2010-05-10",67.480003
"845","2010-05-11",66.989998
"846","2010-05-12",68.230003
"847","2010-05-13",66.790001
"848","2010-05-14",65.75
"849","2010-05-17",65.550003
"850","2010-05-18",65.290001
"851","2010-05-19",65.129997
"852","2010-05-20",63.43
"853","2010-05-21",62.380001
"854","2010-05-24",61.650002
"855","2010-05-25",61.970001
"856","2010-05-26",61.959999
"857","2010-05-27",63.57
"858","2010-05-28",62.759998
"859","2010-06-01",61.169998
"860","2010-06-02",62.59
"861","2010-06-03",63.009998
"862","2010-06-04",60.560001
"863","2010-06-07",58.450001
"864","2010-06-08",58.970001
"865","2010-06-09",58.619999
"866","2010-06-10",60.84
"867","2010-06-11",61.200001
"868","2010-06-14",61.080002
"869","2010-06-15",62.66
"870","2010-06-16",62.41
"871","2010-06-17",62.200001
"872","2010-06-18",62.5
"873","2010-06-21",62.169998
"874","2010-06-22",60.400002
"875","2010-06-23",60.380001
"876","2010-06-24",60.09
"877","2010-06-25",60.349998
"878","2010-06-28",59.630001
"879","2010-06-29",57.540001
"880","2010-06-30",56.889999
"881","2010-07-01",58
"882","2010-07-02",56.759998
"883","2010-07-06",57.200001
"884","2010-07-07",59.470001
"885","2010-07-08",59.959999
"886","2010-07-09",60.060001
"887","2010-07-12",60.02
"888","2010-07-13",61.299999
"889","2010-07-14",61.759998
"890","2010-07-15",61.34
"891","2010-07-16",59.68
"892","2010-07-19",60.459999
"893","2010-07-20",60.880001
"894","2010-07-21",60.009998
"895","2010-07-22",63.150002
"896","2010-07-23",63.669998
"897","2010-07-26",64.879997
"898","2010-07-27",64.660004
"899","2010-07-28",64.800003
"900","2010-07-29",64.389999
"901","2010-07-30",65
"902","2010-08-02",66.599998
"903","2010-08-03",66.599998
"904","2010-08-04",67.379997
"905","2010-08-05",67.419998
"906","2010-08-06",66.699997
"907","2010-08-09",67.419998
"908","2010-08-10",67.209999
"909","2010-08-11",65.209999
"910","2010-08-12",64.480003
"911","2010-08-13",64.440002
"912","2010-08-16",64.650002
"913","2010-08-17",66.019997
"914","2010-08-18",66.169998
"915","2010-08-19",65.419998
"916","2010-08-20",65.099998
"917","2010-08-23",65.220001
"918","2010-08-24",63.849998
"919","2010-08-25",63.349998
"920","2010-08-26",63.43
"921","2010-08-27",64.470001
"922","2010-08-30",63.939999
"923","2010-08-31",63.799999
"924","2010-09-01",66.190002
"925","2010-09-02",67.120003
"926","2010-09-03",67.639999
"927","2010-09-07",67.080002
"928","2010-09-08",67.559998
"929","2010-09-09",67.650002
"930","2010-09-10",67.760002
"931","2010-09-13",67.529999
"932","2010-09-14",67.449997
"933","2010-09-15",67.660004
"934","2010-09-16",66.720001
"935","2010-09-17",66.68
"936","2010-09-20",66.900002
"937","2010-09-21",66.989998
"938","2010-09-22",67.519997
"939","2010-09-23",66.389999
"940","2010-09-24",67.269997
"941","2010-09-27",67.080002
"942","2010-09-28",67.18
"943","2010-09-29",66.739998
"944","2010-09-30",66.690002
"945","2010-10-01",66.440002
"946","2010-10-04",66.120003
