"","date","CMRX"
"198","2014-01-22",19.370001
"199","2014-01-23",19.299999
"200","2014-01-24",19.030001
"201","2014-01-27",18.16
"202","2014-01-28",18.75
"203","2014-01-29",18.459999
"204","2014-01-30",19.940001
"205","2014-01-31",19.450001
"206","2014-02-03",19.33
"207","2014-02-04",19.299999
"208","2014-02-05",18.08
"209","2014-02-06",17.43
"210","2014-02-07",17.790001
"211","2014-02-10",17.99
"212","2014-02-11",18.209999
"213","2014-02-12",18.799999
"214","2014-02-13",19.540001
"215","2014-02-14",19.280001
"216","2014-02-18",19.799999
"217","2014-02-19",19.83
"218","2014-02-20",19.860001
"219","2014-02-21",19.799999
"220","2014-02-24",19.51
"221","2014-02-25",19.209999
"222","2014-02-26",20.540001
"223","2014-02-27",20.68
"224","2014-02-28",20
"225","2014-03-03",18.969999
"226","2014-03-04",19.42
"227","2014-03-05",19.190001
"228","2014-03-06",18.9
"229","2014-03-07",18.73
"230","2014-03-10",19.6
"231","2014-03-11",20.799999
"232","2014-03-12",24.58
"233","2014-03-13",26.4
"234","2014-03-14",27.139999
"235","2014-03-17",26.059999
"236","2014-03-18",26.790001
"237","2014-03-19",26.66
"238","2014-03-20",27.02
"239","2014-03-21",25.82
"240","2014-03-24",25.35
"241","2014-03-25",25.15
"242","2014-03-26",24.17
"243","2014-03-27",24.059999
"244","2014-03-28",22.290001
"245","2014-03-31",22.84
"246","2014-04-01",22.450001
"247","2014-04-02",23.219999
"248","2014-04-03",22.73
"249","2014-04-04",22.41
"250","2014-04-07",21.950001
"251","2014-04-08",21.639999
"252","2014-04-09",21.92
"253","2014-04-10",20.719999
"254","2014-04-11",19.85
"255","2014-04-14",19.309999
"256","2014-04-15",19.450001
"257","2014-04-16",19.24
"258","2014-04-17",20.49
"259","2014-04-21",20.549999
"260","2014-04-22",21.370001
"261","2014-04-23",20.040001
"262","2014-04-24",19.719999
"263","2014-04-25",18.799999
"264","2014-04-28",18.68
"265","2014-04-29",18.58
"266","2014-04-30",19.32
"267","2014-05-01",19.030001
"268","2014-05-02",18.200001
"269","2014-05-05",18.15
"270","2014-05-06",17.85
"271","2014-05-07",17.360001
"272","2014-05-08",16.17
"273","2014-05-09",15.4
"274","2014-05-12",16.24
"275","2014-05-13",16.870001
"276","2014-05-14",16.65
"277","2014-05-15",16.16
"278","2014-05-16",16.379999
"279","2014-05-19",16.82
"280","2014-05-20",14.22
"281","2014-05-21",16.200001
"282","2014-05-22",17.08
"283","2014-05-23",17.24
"284","2014-05-27",17.860001
"285","2014-05-28",19.51
"286","2014-05-29",19.219999
"287","2014-05-30",18.450001
"288","2014-06-02",19.110001
"289","2014-06-03",19.85
"290","2014-06-04",20.99
"291","2014-06-05",20.9
"292","2014-06-06",21.59
"293","2014-06-09",21.620001
"294","2014-06-10",21.52
"295","2014-06-11",21.15
"296","2014-06-12",20.85
"297","2014-06-13",21.309999
"298","2014-06-16",22.68
"299","2014-06-17",22.139999
"300","2014-06-18",22.549999
"301","2014-06-19",22.040001
"302","2014-06-20",23.26
"303","2014-06-23",22.780001
"304","2014-06-24",23.209999
"305","2014-06-25",22.889999
"306","2014-06-26",22.67
"307","2014-06-27",22.34
"308","2014-06-30",21.940001
"309","2014-07-01",23.389999
"310","2014-07-02",23.040001
"311","2014-07-03",22.98
"312","2014-07-07",21.559999
"313","2014-07-08",20.43
"314","2014-07-09",20.6
"315","2014-07-10",20.49
"316","2014-07-11",20.43
"317","2014-07-14",20.73
"318","2014-07-15",20.24
"319","2014-07-16",20.299999
"320","2014-07-17",19.35
"321","2014-07-18",20.59
"322","2014-07-21",20.799999
"323","2014-07-22",21.58
"324","2014-07-23",22.870001
"325","2014-07-24",22.42
"326","2014-07-25",22.459999
"327","2014-07-28",22.26
"328","2014-07-29",23.309999
"329","2014-07-30",23.5
"330","2014-07-31",22.719999
"331","2014-08-01",22.709999
"332","2014-08-04",23.040001
"333","2014-08-05",22.75
"334","2014-08-06",22.889999
"335","2014-08-07",23.110001
"336","2014-08-08",23.870001
"337","2014-08-11",23.709999
"338","2014-08-12",23.969999
"339","2014-08-13",25.290001
"340","2014-08-14",25.24
"341","2014-08-15",24.98
"342","2014-08-18",25.200001
"343","2014-08-19",24.32
"344","2014-08-20",23.809999
"345","2014-08-21",23.09
"346","2014-08-22",23.93
"347","2014-08-25",25.4
"348","2014-08-26",25.75
"349","2014-08-27",25.24
"350","2014-08-28",25.48
"351","2014-08-29",25.540001
"352","2014-09-02",24.74
"353","2014-09-03",24.059999
"354","2014-09-04",24.299999
"355","2014-09-05",23.35
"356","2014-09-08",25.530001
"357","2014-09-09",28.540001
"358","2014-09-10",30.030001
"359","2014-09-11",29.9
"360","2014-09-12",28.27
"361","2014-09-15",26.26
"362","2014-09-16",25.75
"363","2014-09-17",27.67
"364","2014-09-18",27.209999
"365","2014-09-19",27.280001
"366","2014-09-22",26.360001
"367","2014-09-23",27.25
"368","2014-09-24",28.01
"369","2014-09-25",28.5
"370","2014-09-26",29.049999
"371","2014-09-29",28.860001
"372","2014-09-30",27.620001
"373","2014-10-01",29.09
"374","2014-10-02",29.959999
"375","2014-10-03",30.059999
"376","2014-10-06",31.469999
"377","2014-10-07",33.23
"378","2014-10-08",32.91
"379","2014-10-09",31.809999
"380","2014-10-10",31.059999
"381","2014-10-13",30.780001
"382","2014-10-14",29.049999
"383","2014-10-15",32.18
"384","2014-10-16",35.400002
"385","2014-10-17",34.150002
"386","2014-10-20",30.66
"387","2014-10-21",30.24
"388","2014-10-22",30.610001
"389","2014-10-23",32.060001
"390","2014-10-24",32.900002
"391","2014-10-27",31.959999
"392","2014-10-28",31.440001
"393","2014-10-29",29.790001
"394","2014-10-30",29.889999
"395","2014-10-31",31.040001
"396","2014-11-03",31.41
"397","2014-11-04",31.48
"398","2014-11-05",29.1
"399","2014-11-06",29.76
"400","2014-11-07",30.75
"401","2014-11-10",31.82
"402","2014-11-11",32.790001
"403","2014-11-12",33.880001
"404","2014-11-13",32.919998
"405","2014-11-14",32.240002
"406","2014-11-17",33.66
"407","2014-11-18",34.810001
"408","2014-11-19",34.029999
"409","2014-11-20",33.82
"410","2014-11-21",34.77
"411","2014-11-24",35.279999
"412","2014-11-25",35
"413","2014-11-26",35
"414","2014-11-28",35.240002
"415","2014-12-01",35.279999
"416","2014-12-02",36.220001
"417","2014-12-03",36.580002
"418","2014-12-04",36.75
"419","2014-12-05",38.029999
"420","2014-12-08",37.369999
"421","2014-12-09",37.720001
"422","2014-12-10",36.860001
"423","2014-12-11",34.619999
"424","2014-12-12",35.450001
"425","2014-12-15",35.040001
"426","2014-12-16",34.77
"427","2014-12-17",36.59
"428","2014-12-18",38.619999
"429","2014-12-19",40.860001
"430","2014-12-22",39.34
"431","2014-12-23",36.099998
"432","2014-12-24",36.799999
"433","2014-12-26",38.740002
"434","2014-12-29",38.240002
"435","2014-12-30",37.869999
"436","2014-12-31",40.259998
"437","2015-01-02",41.779999
"438","2015-01-05",41.540001
"439","2015-01-06",39.599998
"440","2015-01-07",39.310001
"441","2015-01-08",38.07
"442","2015-01-09",38.91
"443","2015-01-12",40
"444","2015-01-13",39.970001
"445","2015-01-14",40.450001
"446","2015-01-15",37.02
"447","2015-01-16",39.169998
"448","2015-01-20",39.799999
"449","2015-01-21",38.290001
"450","2015-01-22",38.889999
"451","2015-01-23",38.259998
"452","2015-01-26",40.150002
"453","2015-01-27",39.66
"454","2015-01-28",39.41
"455","2015-01-29",40.43
"456","2015-01-30",40.110001
"457","2015-02-02",38.169998
"458","2015-02-03",37.77
"459","2015-02-04",36.91
"460","2015-02-05",37.790001
"461","2015-02-06",37.09
"462","2015-02-09",36.279999
"463","2015-02-10",37.91
"464","2015-02-11",38.52
"465","2015-02-12",40.080002
"466","2015-02-13",40.16
"467","2015-02-17",40.950001
"468","2015-02-18",40.98
"469","2015-02-19",40.84
"470","2015-02-20",41.75
"471","2015-02-23",43.099998
"472","2015-02-24",41.41
"473","2015-02-25",42.779999
"474","2015-02-26",41.080002
"475","2015-02-27",40.48
"476","2015-03-02",40.48
"477","2015-03-03",40.490002
"478","2015-03-04",40.740002
"479","2015-03-05",40.790001
"480","2015-03-06",39.330002
"481","2015-03-09",41.259998
"482","2015-03-10",40.560001
"483","2015-03-11",41.07
"484","2015-03-12",40.860001
"485","2015-03-13",41.630001
"486","2015-03-16",41.98
"487","2015-03-17",41.98
"488","2015-03-18",40.360001
"489","2015-03-19",42.110001
"490","2015-03-20",40.610001
"491","2015-03-23",38.639999
"492","2015-03-24",38.939999
"493","2015-03-25",35.52
"494","2015-03-26",36.549999
"495","2015-03-27",37.049999
"496","2015-03-30",37.900002
"497","2015-03-31",37.689999
"498","2015-04-01",37.32
"499","2015-04-02",37.099998
"500","2015-04-06",37.16
"501","2015-04-07",37.259998
"502","2015-04-08",38.139999
"503","2015-04-09",37.18
"504","2015-04-10",37.540001
"505","2015-04-13",38.380001
"506","2015-04-14",38.650002
"507","2015-04-15",38.259998
"508","2015-04-16",39.700001
"509","2015-04-17",38.459999
"510","2015-04-20",38.369999
"511","2015-04-21",39.080002
"512","2015-04-22",39.73
"513","2015-04-23",40.009998
"514","2015-04-24",39.48
"515","2015-04-27",37.529999
"516","2015-04-28",35.900002
"517","2015-04-29",34.959999
"518","2015-04-30",34
"519","2015-05-01",35.34
"520","2015-05-04",36.419998
"521","2015-05-05",34.91
"522","2015-05-06",35.040001
"523","2015-05-07",35.669998
"524","2015-05-08",36.459999
"525","2015-05-11",37.689999
"526","2015-05-12",38.32
"527","2015-05-13",38.700001
"528","2015-05-14",39.84
"529","2015-05-15",40.150002
"530","2015-05-18",41.040001
"531","2015-05-19",41.810001
"532","2015-05-20",42.07
"533","2015-05-21",42.240002
"534","2015-05-22",42.889999
"535","2015-05-26",42.470001
"536","2015-05-27",42.450001
"537","2015-05-28",41.610001
"538","2015-05-29",41.849998
"539","2015-06-01",41.389999
"540","2015-06-02",41.610001
"541","2015-06-03",42.200001
"542","2015-06-04",41.599998
"543","2015-06-05",42.049999
"544","2015-06-08",42.529999
"545","2015-06-09",41.66
"546","2015-06-10",40.18
"547","2015-06-11",40.43
"548","2015-06-12",40.610001
"549","2015-06-15",40.919998
"550","2015-06-16",41.759998
"551","2015-06-17",42.400002
"552","2015-06-18",42.419998
"553","2015-06-19",42.84
"554","2015-06-22",45.150002
"555","2015-06-23",46.18
"556","2015-06-24",44.959999
"557","2015-06-25",45.860001
"558","2015-06-26",46.27
"559","2015-06-29",44.77
"560","2015-06-30",46.200001
"561","2015-07-01",45.799999
"562","2015-07-02",46.080002
"563","2015-07-06",47.02
"564","2015-07-07",46.849998
"565","2015-07-08",44.16
"566","2015-07-09",45.82
"567","2015-07-10",46.900002
"568","2015-07-13",48.209999
"569","2015-07-14",48.310001
"570","2015-07-15",48.939999
"571","2015-07-16",49.509998
"572","2015-07-17",53.200001
"573","2015-07-20",53.43
"574","2015-07-21",51.459999
"575","2015-07-22",52.939999
"576","2015-07-23",52.349998
"577","2015-07-24",51.630001
"578","2015-07-27",51.450001
"579","2015-07-28",53.709999
"580","2015-07-29",52.689999
"581","2015-07-30",53.009998
"582","2015-07-31",53.740002
"583","2015-08-03",55.720001
"584","2015-08-04",56.240002
"585","2015-08-05",57.43
"586","2015-08-06",53.16
"587","2015-08-07",52.830002
"588","2015-08-10",53.599998
"589","2015-08-11",52.369999
"590","2015-08-12",51.779999
"591","2015-08-13",50.950001
"592","2015-08-14",49.98
"593","2015-08-17",53.130001
"594","2015-08-18",52.509998
"595","2015-08-19",51.330002
"596","2015-08-20",46.91
"597","2015-08-21",46.439999
"598","2015-08-24",45.07
"599","2015-08-25",46.27
"600","2015-08-26",50.419998
"601","2015-08-27",50.5
"602","2015-08-28",50.48
"603","2015-08-31",48.939999
"604","2015-09-01",47.540001
"605","2015-09-02",51.139999
"606","2015-09-03",49.029999
"607","2015-09-04",49.259998
"608","2015-09-08",52.23
"609","2015-09-09",47.919998
"610","2015-09-10",49.049999
"611","2015-09-11",52.220001
"612","2015-09-14",51.139999
"613","2015-09-15",51
"614","2015-09-16",48.52
"615","2015-09-17",50.970001
"616","2015-09-18",51.41
"617","2015-09-21",46.240002
"618","2015-09-22",45.330002
"619","2015-09-23",44.419998
"620","2015-09-24",45.299999
"621","2015-09-25",42.740002
"622","2015-09-28",38.66
"623","2015-09-29",36.419998
"624","2015-09-30",38.200001
"625","2015-10-01",39.240002
"626","2015-10-02",41.369999
"627","2015-10-05",38.509998
"628","2015-10-06",37.110001
"629","2015-10-07",38.369999
"630","2015-10-08",37.59
"631","2015-10-09",37.400002
"632","2015-10-12",37.02
"633","2015-10-13",34.77
"634","2015-10-14",34.5
"635","2015-10-15",36.259998
"636","2015-10-16",35.869999
"637","2015-10-19",35.290001
"638","2015-10-20",34.27
"639","2015-10-21",34.75
"640","2015-10-22",34.490002
"641","2015-10-23",35.09
"642","2015-10-26",35.919998
"643","2015-10-27",37.810001
"644","2015-10-28",41.34
"645","2015-10-29",40.48
"646","2015-10-30",39.18
"647","2015-11-02",42.060001
"648","2015-11-03",42.209999
"649","2015-11-04",43.049999
"650","2015-11-05",40.220001
"651","2015-11-06",39.41
"652","2015-11-09",39.66
"653","2015-11-10",39.919998
"654","2015-11-11",39.380001
"655","2015-11-12",39.099998
"656","2015-11-13",38.779999
"657","2015-11-16",38.869999
"658","2015-11-17",39.439999
"659","2015-11-18",41.540001
"660","2015-11-19",40.66
"661","2015-11-20",40.950001
"662","2015-11-23",40.59
"663","2015-11-24",40.18
"664","2015-11-25",41.299999
"665","2015-11-27",41.919998
"666","2015-11-30",40.400002
"667","2015-12-01",37.959999
"668","2015-12-02",37.619999
"669","2015-12-03",35.810001
"670","2015-12-04",36.860001
"671","2015-12-07",35.380001
"672","2015-12-08",35.869999
"673","2015-12-09",35.380001
"674","2015-12-10",35.93
"675","2015-12-11",35.27
"676","2015-12-14",35.189999
"677","2015-12-15",35.099998
"678","2015-12-16",35.209999
"679","2015-12-17",35.77
"680","2015-12-18",35.91
"681","2015-12-21",36.439999
"682","2015-12-22",35.490002
"683","2015-12-23",35.779999
"684","2015-12-24",35.57
"685","2015-12-28",6.62
"686","2015-12-29",7.37
"687","2015-12-30",8.35
"688","2015-12-31",8.95
"689","2016-01-04",8.63
"690","2016-01-05",9.3
"691","2016-01-06",9.01
"692","2016-01-07",8.3
"693","2016-01-08",8.06
"694","2016-01-11",8.06
"695","2016-01-12",7.86
"696","2016-01-13",7.1
"697","2016-01-14",7.28
"698","2016-01-15",7.17
"699","2016-01-19",7.75
"700","2016-01-20",8.92
"701","2016-01-21",8.54
"702","2016-01-22",8.97
"703","2016-01-25",8.6
"704","2016-01-26",8.82
"705","2016-01-27",8.5
"706","2016-01-28",7.95
"707","2016-01-29",7.7
"708","2016-02-01",7.56
"709","2016-02-02",7.34
"710","2016-02-03",7.21
"711","2016-02-04",7.3
"712","2016-02-05",6.93
"713","2016-02-08",6.42
"714","2016-02-09",6.72
"715","2016-02-10",7.01
"716","2016-02-11",7.11
"717","2016-02-12",7.27
"718","2016-02-16",7.45
"719","2016-02-17",7.83
"720","2016-02-18",7.1
"721","2016-02-19",7.63
"722","2016-02-22",4.55
"723","2016-02-23",4.46
"724","2016-02-24",5.03
"725","2016-02-25",5.05
"726","2016-02-26",4.72
"727","2016-02-29",4.61
"728","2016-03-01",4.95
"729","2016-03-02",5.16
"730","2016-03-03",5.16
"731","2016-03-04",5.17
"732","2016-03-07",5.45
"733","2016-03-08",5.36
"734","2016-03-09",5.13
"735","2016-03-10",5.15
"736","2016-03-11",5.39
"737","2016-03-14",5.49
"738","2016-03-15",5.08
"739","2016-03-16",4.93
"740","2016-03-17",5.09
"741","2016-03-18",5.21
"742","2016-03-21",5.15
"743","2016-03-22",5.16
"744","2016-03-23",4.76
"745","2016-03-24",4.86
"746","2016-03-28",4.71
"747","2016-03-29",4.96
"748","2016-03-30",4.97
"749","2016-03-31",5.11
"750","2016-04-01",5.23
"751","2016-04-04",5.27
"752","2016-04-05",5.13
"753","2016-04-06",5.5
"754","2016-04-07",5.63
"755","2016-04-08",5.54
"756","2016-04-11",5.61
"757","2016-04-12",5.46
"758","2016-04-13",5.67
"759","2016-04-14",5.68
"760","2016-04-15",5.9
"761","2016-04-18",6.3
"762","2016-04-19",6.3
"763","2016-04-20",6.01
"764","2016-04-21",6.21
"765","2016-04-22",6.27
"766","2016-04-25",6.17
"767","2016-04-26",6.03
"768","2016-04-27",5.99
"769","2016-04-28",6.02
"770","2016-04-29",5.98
"771","2016-05-02",5.89
"772","2016-05-03",5.64
"773","2016-05-04",5.43
"774","2016-05-05",5.24
"775","2016-05-06",5.12
"776","2016-05-09",4.91
"777","2016-05-10",4.9
"778","2016-05-11",4.75
"779","2016-05-12",4.57
"780","2016-05-13",4.55
"781","2016-05-16",4.73
"782","2016-05-17",4.63
"783","2016-05-18",4.65
"784","2016-05-19",4.52
"785","2016-05-20",4.71
"786","2016-05-23",4.73
"787","2016-05-24",4.74
"788","2016-05-25",4.82
"789","2016-05-26",4.79
"790","2016-05-27",4.79
"791","2016-05-31",4.9
"792","2016-06-01",4.92
"793","2016-06-02",4.99
"794","2016-06-03",4.78
"795","2016-06-06",4.98
"796","2016-06-07",4.74
"797","2016-06-08",4.79
"798","2016-06-09",4.58
"799","2016-06-10",4.14
"800","2016-06-13",3.94
"801","2016-06-14",3.9
"802","2016-06-15",3.93
"803","2016-06-16",3.86
"804","2016-06-17",3.72
"805","2016-06-20",3.78
"806","2016-06-21",3.69
"807","2016-06-22",3.73
"808","2016-06-23",3.79
"809","2016-06-24",3.73
"810","2016-06-27",3.56
"811","2016-06-28",3.81
"812","2016-06-29",4.02
"813","2016-06-30",3.93
"814","2016-07-01",4.06
"815","2016-07-05",3.84
"816","2016-07-06",3.95
"817","2016-07-07",4.03
"818","2016-07-08",3.99
"819","2016-07-11",3.93
"820","2016-07-12",3.86
"821","2016-07-13",3.8
"822","2016-07-14",3.81
"823","2016-07-15",4.02
"824","2016-07-18",4.05
"825","2016-07-19",3.92
"826","2016-07-20",4.1
"827","2016-07-21",4.12
"828","2016-07-22",4.12
"829","2016-07-25",4.06
"830","2016-07-26",4.02
"831","2016-07-27",4.18
"832","2016-07-28",4.02
"833","2016-07-29",3.99
"834","2016-08-01",4.08
"835","2016-08-02",3.96
"836","2016-08-03",4.23
"837","2016-08-04",4.16
"838","2016-08-05",4.21
"839","2016-08-08",4.27
"840","2016-08-09",4.45
"841","2016-08-10",4.29
"842","2016-08-11",4.47
"843","2016-08-12",4.54
"844","2016-08-15",4.66
"845","2016-08-16",4.51
"846","2016-08-17",4.28
"847","2016-08-18",4.36
"848","2016-08-19",4.31
"849","2016-08-22",4.71
"850","2016-08-23",4.76
"851","2016-08-24",4.78
"852","2016-08-25",4.49
"853","2016-08-26",4.46
"854","2016-08-29",4.5
"855","2016-08-30",4.58
"856","2016-08-31",4.81
"857","2016-09-01",4.62
"858","2016-09-02",4.62
"859","2016-09-06",4.91
"860","2016-09-07",4.93
"861","2016-09-08",5.01
"862","2016-09-09",4.76
"863","2016-09-12",4.82
"864","2016-09-13",4.84
"865","2016-09-14",4.89
"866","2016-09-15",5.22
"867","2016-09-16",5.56
"868","2016-09-19",5.54
"869","2016-09-20",5.86
"870","2016-09-21",5.84
"871","2016-09-22",5.75
"872","2016-09-23",5.72
"873","2016-09-26",5.6
"874","2016-09-27",5.77
"875","2016-09-28",5.89
"876","2016-09-29",5.55
"877","2016-09-30",5.54
"878","2016-10-03",5.52
"879","2016-10-04",5.46
"880","2016-10-05",5.54
"881","2016-10-06",5.25
"882","2016-10-07",5.12
"883","2016-10-10",5.17
"884","2016-10-11",4.99
"885","2016-10-12",4.72
"886","2016-10-13",4.69
"887","2016-10-14",4.52
"888","2016-10-17",4.61
"889","2016-10-18",4.84
"890","2016-10-19",4.65
"891","2016-10-20",4.76
"892","2016-10-21",4.58
"893","2016-10-24",4.49
"894","2016-10-25",4.45
"895","2016-10-26",4.31
"896","2016-10-27",4.33
"897","2016-10-28",4.18
"898","2016-10-31",4.05
"899","2016-11-01",4.13
"900","2016-11-02",3.86
"901","2016-11-03",3.68
"902","2016-11-04",3.75
"903","2016-11-07",3.9
"904","2016-11-08",4.1
"905","2016-11-09",4.55
"906","2016-11-10",4.62
"907","2016-11-11",4.77
"908","2016-11-14",4.95
"909","2016-11-15",4.89
"910","2016-11-16",4.79
"911","2016-11-17",5.27
"912","2016-11-18",5.26
"913","2016-11-21",5.16
"914","2016-11-22",5.1
"915","2016-11-23",5.24
"916","2016-11-25",5.21
"917","2016-11-28",4.99
"918","2016-11-29",5.09
"919","2016-11-30",4.89
"920","2016-12-01",4.77
"921","2016-12-02",4.7
"922","2016-12-05",4.87
"923","2016-12-06",4.95
"924","2016-12-07",4.84
"925","2016-12-08",4.94
"926","2016-12-09",5.17
"927","2016-12-12",4.71
"928","2016-12-13",4.6
"929","2016-12-14",4.53
"930","2016-12-15",4.51
"931","2016-12-16",4.75
"932","2016-12-19",4.75
"933","2016-12-20",4.72
"934","2016-12-21",4.66
"935","2016-12-22",4.55
"936","2016-12-23",4.75
"937","2016-12-27",4.64
"938","2016-12-28",4.51
"939","2016-12-29",4.47
"940","2016-12-30",4.6
"941","2017-01-03",4.54
"942","2017-01-04",4.85
"943","2017-01-05",5.03
"944","2017-01-06",5.23
"945","2017-01-09",5.23
"946","2017-01-10",4.8
"947","2017-01-11",4.64
"948","2017-01-12",4.8
"949","2017-01-13",4.85
"950","2017-01-17",4.77
"951","2017-01-18",4.85
"952","2017-01-19",4.8
"953","2017-01-20",4.9
"954","2017-01-23",5.54
"955","2017-01-24",5.14
"956","2017-01-25",5.33
"957","2017-01-26",5.18
"958","2017-01-27",5.32
"959","2017-01-30",5.12
"960","2017-01-31",5.44
"961","2017-02-01",5.41
"962","2017-02-02",5.37
"963","2017-02-03",5.49
"964","2017-02-06",5.59
"965","2017-02-07",5.5
"966","2017-02-08",5.52
"967","2017-02-09",5.71
"968","2017-02-10",5.82
"969","2017-02-13",5.81
"970","2017-02-14",5.98
"971","2017-02-15",5.97
"972","2017-02-16",5.97
"973","2017-02-17",5.95
"974","2017-02-21",5.68
