"","date","AEE"
"122","2007-06-27",49.18
"123","2007-06-28",48.709999
"124","2007-06-29",49.009998
"125","2007-07-02",50.130001
"126","2007-07-03",50.150002
"127","2007-07-05",49.849998
"128","2007-07-06",49.580002
"129","2007-07-09",49.810001
"130","2007-07-10",49.209999
"131","2007-07-11",49.459999
"132","2007-07-12",50.16
"133","2007-07-13",50.889999
"134","2007-07-16",50.040001
"135","2007-07-17",50.509998
"136","2007-07-18",51.82
"137","2007-07-19",52.549999
"138","2007-07-20",51.5
"139","2007-07-23",51.73
"140","2007-07-24",50.189999
"141","2007-07-25",50.560001
"142","2007-07-26",49.040001
"143","2007-07-27",48.759998
"144","2007-07-30",48.490002
"145","2007-07-31",47.98
"146","2007-08-01",49.799999
"147","2007-08-02",49.009998
"148","2007-08-03",47.540001
"149","2007-08-06",48.470001
"150","2007-08-07",49.889999
"151","2007-08-08",51.25
"152","2007-08-09",51.220001
"153","2007-08-10",51.360001
"154","2007-08-13",49.799999
"155","2007-08-14",48.439999
"156","2007-08-15",48.330002
"157","2007-08-16",49.200001
"158","2007-08-17",50.360001
"159","2007-08-20",50.25
"160","2007-08-21",50.450001
"161","2007-08-22",50.650002
"162","2007-08-23",51.200001
"163","2007-08-24",51.049999
"164","2007-08-27",50.139999
"165","2007-08-28",49.540001
"166","2007-08-29",50.740002
"167","2007-08-30",50.57
"168","2007-08-31",50.779999
"169","2007-09-04",51.169998
"170","2007-09-05",50.689999
"171","2007-09-06",51.02
"172","2007-09-07",50.619999
"173","2007-09-10",50.400002
"174","2007-09-11",50.759998
"175","2007-09-12",51.389999
"176","2007-09-13",51.68
"177","2007-09-14",52.040001
"178","2007-09-17",52.02
"179","2007-09-18",53.189999
"180","2007-09-19",53.509998
"181","2007-09-20",53
"182","2007-09-21",53.310001
"183","2007-09-24",53.02
"184","2007-09-25",52.779999
"185","2007-09-26",53.080002
"186","2007-09-27",53.02
"187","2007-09-28",52.5
"188","2007-10-01",53.34
"189","2007-10-02",53.400002
"190","2007-10-03",53.549999
"191","2007-10-04",53.860001
"192","2007-10-05",53.709999
"193","2007-10-08",53.740002
"194","2007-10-09",54.139999
"195","2007-10-10",53.889999
"196","2007-10-11",53.830002
"197","2007-10-12",54
"198","2007-10-15",53.810001
"199","2007-10-16",53.950001
"200","2007-10-17",54.09
"201","2007-10-18",53.700001
"202","2007-10-19",52.459999
"203","2007-10-22",52.740002
"204","2007-10-23",52.41
"205","2007-10-24",52.509998
"206","2007-10-25",53
"207","2007-10-26",53.43
"208","2007-10-29",53.639999
"209","2007-10-30",53.580002
"210","2007-10-31",54.060001
"211","2007-11-01",52.959999
"212","2007-11-02",53.139999
"213","2007-11-05",53.5
"214","2007-11-06",53.91
"215","2007-11-07",52.919998
"216","2007-11-08",53.68
"217","2007-11-09",52.799999
"218","2007-11-12",52.23
"219","2007-11-13",52.919998
"220","2007-11-14",52.349998
"221","2007-11-15",52.400002
"222","2007-11-16",53.009998
"223","2007-11-19",52.939999
"224","2007-11-20",53.52
"225","2007-11-21",53.529999
"226","2007-11-23",53.59
"227","2007-11-26",52.959999
"228","2007-11-27",53.639999
"229","2007-11-28",53.900002
"230","2007-11-29",53.610001
"231","2007-11-30",53.849998
"232","2007-12-03",53.25
"233","2007-12-04",53.540001
"234","2007-12-05",54.029999
"235","2007-12-06",53.779999
"236","2007-12-07",53.689999
"237","2007-12-10",54.16
"238","2007-12-11",53.380001
"239","2007-12-12",53.549999
"240","2007-12-13",54.330002
"241","2007-12-14",53.77
"242","2007-12-17",53.400002
"243","2007-12-18",53.799999
"244","2007-12-19",53.689999
"245","2007-12-20",53.93
"246","2007-12-21",54.349998
"247","2007-12-24",54.459999
"248","2007-12-26",54.259998
"249","2007-12-27",53.869999
"250","2007-12-28",54.43
"251","2007-12-31",54.209999
"252","2008-01-02",53.349998
"253","2008-01-03",53.310001
"254","2008-01-04",52.919998
"255","2008-01-07",53.610001
"256","2008-01-08",53.310001
"257","2008-01-09",53.25
"258","2008-01-10",52.450001
"259","2008-01-11",51.860001
"260","2008-01-14",51.599998
"261","2008-01-15",51
"262","2008-01-16",50.560001
"263","2008-01-17",48.290001
"264","2008-01-18",47.099998
"265","2008-01-22",45.779999
"266","2008-01-23",47.369999
"267","2008-01-24",45.450001
"268","2008-01-25",44.18
"269","2008-01-28",44.830002
"270","2008-01-29",44.169998
"271","2008-01-30",44.130001
"272","2008-01-31",44.740002
"273","2008-02-01",45.540001
"274","2008-02-04",46.349998
"275","2008-02-05",45.009998
"276","2008-02-06",45
"277","2008-02-07",44.5
"278","2008-02-08",44.299999
"279","2008-02-11",44.16
"280","2008-02-12",44.32
"281","2008-02-13",44.459999
"282","2008-02-14",44
"283","2008-02-15",44.09
"284","2008-02-19",44.209999
"285","2008-02-20",43.959999
"286","2008-02-21",43.060001
"287","2008-02-22",43.650002
"288","2008-02-25",43.869999
"289","2008-02-26",44.099998
"290","2008-02-27",43.48
"291","2008-02-28",43.330002
"292","2008-02-29",42.700001
"293","2008-03-03",41.77
"294","2008-03-04",42.419998
"295","2008-03-05",42.400002
"296","2008-03-06",41.66
"297","2008-03-07",41.490002
"298","2008-03-10",41.540001
"299","2008-03-11",42.490002
"300","2008-03-12",42.040001
"301","2008-03-13",41.830002
"302","2008-03-14",41.549999
"303","2008-03-17",42.360001
"304","2008-03-18",43.5
"305","2008-03-19",42.860001
"306","2008-03-20",43.560001
"307","2008-03-24",43.34
"308","2008-03-25",43
"309","2008-03-26",43.5
"310","2008-03-27",43.91
"311","2008-03-28",43.439999
"312","2008-03-31",44.040001
"313","2008-04-01",44.93
"314","2008-04-02",45.259998
"315","2008-04-03",45.029999
"316","2008-04-04",45.09
"317","2008-04-07",45.32
"318","2008-04-08",45.169998
"319","2008-04-09",45.080002
"320","2008-04-10",44.599998
"321","2008-04-11",44.509998
"322","2008-04-14",44.549999
"323","2008-04-15",45.139999
"324","2008-04-16",45.439999
"325","2008-04-17",45.860001
"326","2008-04-18",45.880001
"327","2008-04-21",45.580002
"328","2008-04-22",45.310001
"329","2008-04-23",45.639999
"330","2008-04-24",45.400002
"331","2008-04-25",45.59
"332","2008-04-28",45.490002
"333","2008-04-29",45.48
"334","2008-04-30",45.360001
"335","2008-05-01",46.32
"336","2008-05-02",47.75
"337","2008-05-05",46.689999
"338","2008-05-06",46.689999
"339","2008-05-07",45.73
"340","2008-05-08",45.990002
"341","2008-05-09",45.91
"342","2008-05-12",46.25
"343","2008-05-13",45.529999
"344","2008-05-14",46.080002
"345","2008-05-15",46.07
"346","2008-05-16",46.07
"347","2008-05-19",45.939999
"348","2008-05-20",45.650002
"349","2008-05-21",45.560001
"350","2008-05-22",45.860001
"351","2008-05-23",44.91
"352","2008-05-27",45.549999
"353","2008-05-28",45.59
"354","2008-05-29",45.790001
"355","2008-05-30",45.450001
"356","2008-06-02",45.040001
"357","2008-06-03",44.490002
"358","2008-06-04",44.5
"359","2008-06-05",44.68
"360","2008-06-06",43.650002
"361","2008-06-09",43.759998
"362","2008-06-10",44.299999
"363","2008-06-11",43.75
"364","2008-06-12",43.220001
"365","2008-06-13",43.490002
"366","2008-06-16",43.540001
"367","2008-06-17",43.389999
"368","2008-06-18",42.950001
"369","2008-06-19",43.389999
"370","2008-06-20",42.700001
"371","2008-06-23",43.009998
"372","2008-06-24",42.799999
"373","2008-06-25",43.040001
"374","2008-06-26",41.959999
"375","2008-06-27",41.360001
"376","2008-06-30",42.23
"377","2008-07-01",42.639999
"378","2008-07-02",42.43
"379","2008-07-03",41.98
"380","2008-07-07",41.59
"381","2008-07-08",42.150002
"382","2008-07-09",41.639999
"383","2008-07-10",41.619999
"384","2008-07-11",41.02
"385","2008-07-14",40.830002
"386","2008-07-15",40.880001
"387","2008-07-16",40.619999
"388","2008-07-17",40.259998
"389","2008-07-18",40.450001
"390","2008-07-21",40.689999
"391","2008-07-22",40.549999
"392","2008-07-23",40.459999
"393","2008-07-24",40.209999
"394","2008-07-25",40.099998
"395","2008-07-28",40.07
"396","2008-07-29",40.27
"397","2008-07-30",40.860001
"398","2008-07-31",41.09
"399","2008-08-01",39.189999
"400","2008-08-04",39.040001
"401","2008-08-05",40.360001
"402","2008-08-06",40.040001
"403","2008-08-07",39.599998
"404","2008-08-08",40.419998
"405","2008-08-11",41.349998
"406","2008-08-12",41.900002
"407","2008-08-13",41.869999
"408","2008-08-14",41.279999
"409","2008-08-15",42
"410","2008-08-18",42.169998
"411","2008-08-19",42.040001
"412","2008-08-20",42.02
"413","2008-08-21",42.040001
"414","2008-08-22",42.509998
"415","2008-08-25",42.029999
"416","2008-08-26",42.200001
"417","2008-08-27",42.599998
"418","2008-08-28",42.91
"419","2008-08-29",41.860001
"420","2008-09-02",41.279999
"421","2008-09-03",40.549999
"422","2008-09-04",40.259998
"423","2008-09-05",39.950001
"424","2008-09-08",40.279999
"425","2008-09-09",39.57
"426","2008-09-10",39.450001
"427","2008-09-11",39.689999
"428","2008-09-12",40.209999
"429","2008-09-15",39.990002
"430","2008-09-16",40.419998
"431","2008-09-17",39.290001
"432","2008-09-18",41.349998
"433","2008-09-19",41.540001
"434","2008-09-22",39.650002
"435","2008-09-23",39.349998
"436","2008-09-24",39.57
"437","2008-09-25",39.950001
"438","2008-09-26",40.18
"439","2008-09-29",39.139999
"440","2008-09-30",39.029999
"441","2008-10-01",38.849998
"442","2008-10-02",37.98
"443","2008-10-03",37
"444","2008-10-06",35.369999
"445","2008-10-07",33.759998
"446","2008-10-08",33.119999
"447","2008-10-09",30.25
"448","2008-10-10",27.540001
"449","2008-10-13",31.889999
"450","2008-10-14",32.450001
"451","2008-10-15",30
"452","2008-10-16",30.370001
"453","2008-10-17",30.280001
"454","2008-10-20",32.380001
"455","2008-10-21",31.530001
"456","2008-10-22",29.68
"457","2008-10-23",30.65
"458","2008-10-24",29.530001
"459","2008-10-27",28.83
"460","2008-10-28",31.950001
"461","2008-10-29",30.65
"462","2008-10-30",32.599998
"463","2008-10-31",32.450001
"464","2008-11-03",32.139999
"465","2008-11-04",33.57
"466","2008-11-05",32.27
"467","2008-11-06",30.58
"468","2008-11-07",32.279999
"469","2008-11-10",31.889999
"470","2008-11-11",32.029999
"471","2008-11-12",31.459999
"472","2008-11-13",33.689999
"473","2008-11-14",33.669998
"474","2008-11-17",33.889999
"475","2008-11-18",33.540001
"476","2008-11-19",32.349998
"477","2008-11-20",29.66
"478","2008-11-21",32.66
"479","2008-11-24",34
"480","2008-11-25",34.349998
"481","2008-11-26",34.5
"482","2008-11-28",35.580002
"483","2008-12-01",33.080002
"484","2008-12-02",33.990002
"485","2008-12-03",34.59
"486","2008-12-04",32.82
"487","2008-12-05",33.700001
"488","2008-12-08",33.200001
"489","2008-12-09",32.950001
"490","2008-12-10",33.34
"491","2008-12-11",32.98
"492","2008-12-12",32.75
"493","2008-12-15",31.68
"494","2008-12-16",33.049999
"495","2008-12-17",32.619999
"496","2008-12-18",32.700001
"497","2008-12-19",32.689999
"498","2008-12-22",32.549999
"499","2008-12-23",31.68
"500","2008-12-24",31.889999
"501","2008-12-26",32.189999
"502","2008-12-29",32.049999
"503","2008-12-30",32.450001
"504","2008-12-31",33.259998
"505","2009-01-02",34.119999
"506","2009-01-05",34.049999
"507","2009-01-06",33.310001
"508","2009-01-07",32.759998
"509","2009-01-08",32.84
"510","2009-01-09",32.66
"511","2009-01-12",32.580002
"512","2009-01-13",32.189999
"513","2009-01-14",31.59
"514","2009-01-15",31.790001
"515","2009-01-16",32.470001
"516","2009-01-20",31.73
"517","2009-01-21",32.599998
"518","2009-01-22",32.450001
"519","2009-01-23",33.09
"520","2009-01-26",33.709999
"521","2009-01-27",34.25
"522","2009-01-28",34.919998
"523","2009-01-29",34.650002
"524","2009-01-30",33.25
"525","2009-02-02",33.130001
"526","2009-02-03",33.25
"527","2009-02-04",33.549999
"528","2009-02-05",33.810001
"529","2009-02-06",33.700001
"530","2009-02-09",33.619999
"531","2009-02-10",32.900002
"532","2009-02-11",32.330002
"533","2009-02-12",32.290001
"534","2009-02-13",32
"535","2009-02-17",26.440001
"536","2009-02-18",26.6
"537","2009-02-19",26.620001
"538","2009-02-20",25.73
"539","2009-02-23",24.99
"540","2009-02-24",25.49
"541","2009-02-25",25.129999
"542","2009-02-26",24.450001
"543","2009-02-27",23.780001
"544","2009-03-02",22.200001
"545","2009-03-03",21.190001
"546","2009-03-04",21.610001
"547","2009-03-05",20.58
"548","2009-03-06",20.969999
"549","2009-03-09",19.76
"550","2009-03-10",20.059999
"551","2009-03-11",19.780001
"552","2009-03-12",20.01
"553","2009-03-13",20.16
"554","2009-03-16",20.65
"555","2009-03-17",21.42
"556","2009-03-18",22.110001
"557","2009-03-19",21.99
"558","2009-03-20",21.99
"559","2009-03-23",23.15
"560","2009-03-24",23.110001
"561","2009-03-25",23.24
"562","2009-03-26",23.84
"563","2009-03-27",23.309999
"564","2009-03-30",22.76
"565","2009-03-31",23.190001
"566","2009-04-01",23.42
"567","2009-04-02",23.52
"568","2009-04-03",23.27
"569","2009-04-06",23.17
"570","2009-04-07",22.75
"571","2009-04-08",22.68
"572","2009-04-09",22.91
"573","2009-04-13",22.639999
"574","2009-04-14",22.27
"575","2009-04-15",22.139999
"576","2009-04-16",22.200001
"577","2009-04-17",22.49
"578","2009-04-20",22.200001
"579","2009-04-21",22.4
"580","2009-04-22",22.08
"581","2009-04-23",22.07
"582","2009-04-24",22.15
"583","2009-04-27",22.5
"584","2009-04-28",22.42
"585","2009-04-29",22.860001
"586","2009-04-30",23.02
"587","2009-05-01",23.950001
"588","2009-05-04",24.18
"589","2009-05-05",23.940001
"590","2009-05-06",24.09
"591","2009-05-07",24.26
"592","2009-05-08",24.65
"593","2009-05-11",24.27
"594","2009-05-12",24.459999
"595","2009-05-13",24.049999
"596","2009-05-14",24.02
"597","2009-05-15",23.209999
"598","2009-05-18",23.190001
"599","2009-05-19",23.35
"600","2009-05-20",23.09
"601","2009-05-21",22.639999
"602","2009-05-22",22.790001
"603","2009-05-26",23.5
"604","2009-05-27",22.85
"605","2009-05-28",23.42
"606","2009-05-29",23.26
"607","2009-06-01",24.35
"608","2009-06-02",24.290001
"609","2009-06-03",24.030001
"610","2009-06-04",24.17
"611","2009-06-05",24.08
"612","2009-06-08",23.68
"613","2009-06-09",23.48
"614","2009-06-10",23.639999
"615","2009-06-11",24.219999
"616","2009-06-12",24.41
"617","2009-06-15",24.09
"618","2009-06-16",24.030001
"619","2009-06-17",23.950001
"620","2009-06-18",24.48
"621","2009-06-19",24.07
"622","2009-06-22",24.1
"623","2009-06-23",23.91
"624","2009-06-24",24.17
"625","2009-06-25",24.84
"626","2009-06-26",24.530001
"627","2009-06-29",24.940001
"628","2009-06-30",24.889999
"629","2009-07-01",25.389999
"630","2009-07-02",24.23
"631","2009-07-06",24.370001
"632","2009-07-07",23.639999
"633","2009-07-08",23.440001
"634","2009-07-09",23.43
"635","2009-07-10",23.360001
"636","2009-07-13",23.700001
"637","2009-07-14",23.959999
"638","2009-07-15",24.559999
"639","2009-07-16",24.610001
"640","2009-07-17",24.17
"641","2009-07-20",24.49
"642","2009-07-21",24.77
"643","2009-07-22",24.6
"644","2009-07-23",25.219999
"645","2009-07-24",25.76
"646","2009-07-27",25.83
"647","2009-07-28",25.620001
"648","2009-07-29",25.459999
"649","2009-07-30",25.73
"650","2009-07-31",25.43
"651","2009-08-03",25.51
"652","2009-08-04",25.629999
"653","2009-08-05",25.76
"654","2009-08-06",26.23
"655","2009-08-07",26.41
"656","2009-08-10",26.49
"657","2009-08-11",26.370001
"658","2009-08-12",26.27
"659","2009-08-13",26.35
"660","2009-08-14",26.41
"661","2009-08-17",26.07
"662","2009-08-18",26.209999
"663","2009-08-19",26.309999
"664","2009-08-20",26.459999
"665","2009-08-21",27.049999
"666","2009-08-24",27.200001
"667","2009-08-25",27.290001
"668","2009-08-26",27.459999
"669","2009-08-27",27.530001
"670","2009-08-28",27.57
"671","2009-08-31",26.969999
"672","2009-09-01",26.99
"673","2009-09-02",26.610001
"674","2009-09-03",26.85
"675","2009-09-04",26.889999
"676","2009-09-08",26.33
"677","2009-09-09",26.1
"678","2009-09-10",25.35
"679","2009-09-11",25.450001
"680","2009-09-14",25.65
"681","2009-09-15",26
"682","2009-09-16",26.15
"683","2009-09-17",25.950001
"684","2009-09-18",26.049999
"685","2009-09-21",25.799999
"686","2009-09-22",25.58
"687","2009-09-23",25.549999
"688","2009-09-24",25.34
"689","2009-09-25",25.48
"690","2009-09-28",25.74
"691","2009-09-29",25.82
"692","2009-09-30",25.280001
"693","2009-10-01",24.799999
"694","2009-10-02",24.52
"695","2009-10-05",24.780001
"696","2009-10-06",25.18
"697","2009-10-07",25.200001
"698","2009-10-08",25.25
"699","2009-10-09",25.27
"700","2009-10-12",25.27
"701","2009-10-13",25.280001
"702","2009-10-14",25.290001
"703","2009-10-15",25.559999
"704","2009-10-16",25.610001
"705","2009-10-19",25.99
"706","2009-10-20",25.73
"707","2009-10-21",25.67
"708","2009-10-22",25.610001
"709","2009-10-23",25.200001
"710","2009-10-26",25.01
"711","2009-10-27",25.030001
"712","2009-10-28",24.99
"713","2009-10-29",25.33
"714","2009-10-30",24.34
"715","2009-11-02",24.08
"716","2009-11-03",23.93
"717","2009-11-04",24.190001
"718","2009-11-05",24.75
"719","2009-11-06",24.68
"720","2009-11-09",25.379999
"721","2009-11-10",25.530001
"722","2009-11-11",25.629999
"723","2009-11-12",25.4
"724","2009-11-13",25.719999
"725","2009-11-16",25.790001
"726","2009-11-17",25.889999
"727","2009-11-18",25.879999
"728","2009-11-19",25.35
"729","2009-11-20",25.280001
"730","2009-11-23",25.6
"731","2009-11-24",25.77
"732","2009-11-25",26
"733","2009-11-27",25.58
"734","2009-11-30",25.99
"735","2009-12-01",26.58
"736","2009-12-02",26.889999
"737","2009-12-03",27.09
"738","2009-12-04",27.01
"739","2009-12-07",26.940001
"740","2009-12-08",26.719999
"741","2009-12-09",26.780001
"742","2009-12-10",26.98
"743","2009-12-11",27.82
"744","2009-12-14",28.16
"745","2009-12-15",28.1
"746","2009-12-16",27.75
"747","2009-12-17",27.76
"748","2009-12-18",28
"749","2009-12-21",28.120001
"750","2009-12-22",28
"751","2009-12-23",28.219999
"752","2009-12-24",28.530001
"753","2009-12-28",28.59
"754","2009-12-29",28.450001
"755","2009-12-30",28.41
"756","2009-12-31",27.950001
"757","2010-01-04",27.76
"758","2010-01-05",27.65
"759","2010-01-06",27.459999
"760","2010-01-07",27.200001
"761","2010-01-08",27.01
"762","2010-01-11",27.23
"763","2010-01-12",27.200001
"764","2010-01-13",27.379999
"765","2010-01-14",27.48
"766","2010-01-15",27.34
"767","2010-01-19",27.690001
"768","2010-01-20",27.17
"769","2010-01-21",26.52
"770","2010-01-22",25.780001
"771","2010-01-25",25.91
"772","2010-01-26",25.98
"773","2010-01-27",25.99
"774","2010-01-28",25.73
"775","2010-01-29",25.549999
"776","2010-02-01",25.49
"777","2010-02-02",25.77
"778","2010-02-03",25.610001
"779","2010-02-04",24.98
"780","2010-02-05",24.860001
"781","2010-02-08",24.42
"782","2010-02-09",24.629999
"783","2010-02-10",24.41
"784","2010-02-11",24.629999
"785","2010-02-12",24.559999
"786","2010-02-16",25.09
"787","2010-02-17",25.4
"788","2010-02-18",25.639999
"789","2010-02-19",25.65
"790","2010-02-22",25.41
"791","2010-02-23",25.290001
"792","2010-02-24",25.139999
"793","2010-02-25",25.07
"794","2010-02-26",24.709999
"795","2010-03-01",25.040001
"796","2010-03-02",25.33
"797","2010-03-03",25.43
"798","2010-03-04",25.59
"799","2010-03-05",25.940001
"800","2010-03-08",25.5
"801","2010-03-09",25.57
"802","2010-03-10",25.57
"803","2010-03-11",25.76
"804","2010-03-12",25.51
"805","2010-03-15",25.49
"806","2010-03-16",25.5
"807","2010-03-17",25.67
"808","2010-03-18",26
"809","2010-03-19",26.040001
"810","2010-03-22",25.82
"811","2010-03-23",25.879999
"812","2010-03-24",25.5
"813","2010-03-25",25.290001
"814","2010-03-26",25.629999
"815","2010-03-29",25.93
"816","2010-03-30",26.09
"817","2010-03-31",26.08
"818","2010-04-01",26.450001
"819","2010-04-05",26.48
"820","2010-04-06",26.65
"821","2010-04-07",26.459999
"822","2010-04-08",26.27
"823","2010-04-09",26.51
"824","2010-04-12",26.73
"825","2010-04-13",26.59
"826","2010-04-14",26.65
"827","2010-04-15",26.65
"828","2010-04-16",26.35
"829","2010-04-19",26.299999
"830","2010-04-20",26.700001
"831","2010-04-21",26.91
"832","2010-04-22",26.639999
"833","2010-04-23",26.82
"834","2010-04-26",26.68
"835","2010-04-27",26.16
"836","2010-04-28",26.469999
"837","2010-04-29",26.360001
"838","2010-04-30",25.959999
"839","2010-05-03",25.77
"840","2010-05-04",25.639999
"841","2010-05-05",25.49
"842","2010-05-06",24.66
"843","2010-05-07",24.200001
"844","2010-05-10",25.200001
"845","2010-05-11",25.24
"846","2010-05-12",25.5
"847","2010-05-13",25.27
"848","2010-05-14",25.09
"849","2010-05-17",25.16
"850","2010-05-18",25.030001
"851","2010-05-19",24.700001
"852","2010-05-20",24.139999
"853","2010-05-21",24.139999
"854","2010-05-24",23.959999
"855","2010-05-25",23.74
"856","2010-05-26",23.91
"857","2010-05-27",24.41
"858","2010-05-28",24.66
"859","2010-06-01",23.969999
"860","2010-06-02",24.559999
"861","2010-06-03",24.860001
"862","2010-06-04",24.09
"863","2010-06-07",23.889999
"864","2010-06-08",23.99
"865","2010-06-09",23.799999
"866","2010-06-10",24.25
"867","2010-06-11",24.120001
"868","2010-06-14",24.16
"869","2010-06-15",24.870001
"870","2010-06-16",25.219999
"871","2010-06-17",25.559999
"872","2010-06-18",25.540001
"873","2010-06-21",25.32
"874","2010-06-22",24.639999
"875","2010-06-23",24.32
"876","2010-06-24",24.219999
"877","2010-06-25",24.26
"878","2010-06-28",24.450001
"879","2010-06-29",23.93
"880","2010-06-30",23.77
"881","2010-07-01",23.59
"882","2010-07-02",23.68
"883","2010-07-06",23.959999
"884","2010-07-07",24.690001
"885","2010-07-08",24.799999
"886","2010-07-09",24.9
"887","2010-07-12",24.93
"888","2010-07-13",25.07
"889","2010-07-14",25.040001
"890","2010-07-15",25.08
"891","2010-07-16",24.6
"892","2010-07-19",25.139999
"893","2010-07-20",25.02
"894","2010-07-21",24.68
"895","2010-07-22",25.07
"896","2010-07-23",25.290001
"897","2010-07-26",25.65
"898","2010-07-27",26.120001
"899","2010-07-28",26.200001
"900","2010-07-29",25.799999
"901","2010-07-30",25.370001
"902","2010-08-02",25.91
"903","2010-08-03",26.110001
"904","2010-08-04",26.16
"905","2010-08-05",27.040001
"906","2010-08-06",27.200001
"907","2010-08-09",27.309999
"908","2010-08-10",27.620001
"909","2010-08-11",27.02
"910","2010-08-12",26.719999
"911","2010-08-13",27.58
"912","2010-08-16",28.09
"913","2010-08-17",27.969999
"914","2010-08-18",27.59
"915","2010-08-19",27.110001
"916","2010-08-20",27.139999
"917","2010-08-23",27.66
"918","2010-08-24",28.040001
"919","2010-08-25",27.940001
"920","2010-08-26",27.75
"921","2010-08-27",28.27
"922","2010-08-30",27.610001
"923","2010-08-31",28.07
"924","2010-09-01",28.889999
"925","2010-09-02",28.459999
"926","2010-09-03",28.65
"927","2010-09-07",28.110001
"928","2010-09-08",27.709999
"929","2010-09-09",27.74
"930","2010-09-10",27.790001
"931","2010-09-13",28.08
"932","2010-09-14",28.15
"933","2010-09-15",27.799999
"934","2010-09-16",27.559999
"935","2010-09-17",27.42
"936","2010-09-20",27.610001
"937","2010-09-21",27.540001
"938","2010-09-22",27.809999
"939","2010-09-23",27.41
"940","2010-09-24",27.959999
"941","2010-09-27",28.25
"942","2010-09-28",28.370001
"943","2010-09-29",28.440001
"944","2010-09-30",28.4
"945","2010-10-01",28.790001
"946","2010-10-04",28.66
"947","2010-10-05",29.040001
"948","2010-10-06",28.93
"949","2010-10-07",29.16
"950","2010-10-08",29.18
"951","2010-10-11",29.18
"952","2010-10-12",28.91
"953","2010-10-13",28.9
"954","2010-10-14",28.77
"955","2010-10-15",28.879999
"956","2010-10-18",29.24
"957","2010-10-19",28.940001
"958","2010-10-20",29.18
"959","2010-10-21",28.940001
"960","2010-10-22",28.83
