"","date","IEA"
"149","2017-05-10",9.85
"150","2017-05-11",9.85
"151","2017-05-12",9.85
"152","2017-05-15",9.83
"153","2017-05-16",9.83
"154","2017-05-17",9.83
"155","2017-05-18",9.83
"156","2017-05-19",9.83
"157","2017-05-22",9.82
"158","2017-05-23",9.81
"159","2017-05-24",9.83
"160","2017-05-25",9.82
"161","2017-05-26",9.82
"162","2017-05-30",9.8
"163","2017-05-31",9.8
"164","2017-06-01",9.8
"165","2017-06-02",9.82
"166","2017-06-05",9.79
"167","2017-06-06",9.79
"168","2017-06-07",9.8
"169","2017-06-08",9.8
"170","2017-06-09",9.8
"171","2017-06-12",9.76
"172","2017-06-13",9.785
"173","2017-06-14",9.76
"174","2017-06-15",9.8
"175","2017-06-16",9.75
"176","2017-06-19",9.81
"177","2017-06-20",9.85
"178","2017-06-21",9.87
"179","2017-06-22",9.85
"180","2017-06-23",9.85
"181","2017-06-26",9.85
"182","2017-06-27",9.85
"183","2017-06-28",9.84
"184","2017-06-29",9.84
"185","2017-06-30",9.8
"186","2017-07-03",9.822
"187","2017-07-05",9.82
"188","2017-07-06",9.85
"189","2017-07-07",9.85
"190","2017-07-10",9.85
"191","2017-07-11",9.85
"192","2017-07-12",9.84
"193","2017-07-13",9.83
"194","2017-07-14",9.84
"195","2017-07-17",9.84
"196","2017-07-18",9.84
"197","2017-07-19",9.84
"198","2017-07-20",9.84
"199","2017-07-21",9.84
"200","2017-07-24",9.85
"201","2017-07-25",9.85
"202","2017-07-26",9.83
"203","2017-07-27",9.84
"204","2017-07-28",9.83
"205","2017-07-31",9.84
"206","2017-08-01",9.84
"207","2017-08-02",9.84
"208","2017-08-03",9.84
"209","2017-08-04",9.87
"210","2017-08-07",9.84
"211","2017-08-08",9.79
"212","2017-08-09",9.78
"213","2017-08-10",9.85
"214","2017-08-11",9.83
"215","2017-08-14",9.86
"216","2017-08-15",9.86
"217","2017-08-16",9.83
"218","2017-08-17",9.83
"219","2017-08-18",9.831
"220","2017-08-21",9.83
"221","2017-08-22",9.83
"222","2017-08-23",9.83
"223","2017-08-24",9.83
"224","2017-08-25",9.81
"225","2017-08-28",9.82
"226","2017-08-29",9.8
"227","2017-08-30",9.85
"228","2017-08-31",9.85
"229","2017-09-01",9.85
"230","2017-09-05",9.85
"231","2017-09-06",9.85
"232","2017-09-07",9.87
"233","2017-09-08",9.86
"234","2017-09-11",9.84
"235","2017-09-12",9.819
"236","2017-09-13",9.83
"237","2017-09-14",9.83
"238","2017-09-15",9.83
"239","2017-09-18",9.83
"240","2017-09-19",9.83
"241","2017-09-20",9.83
"242","2017-09-21",9.82
"243","2017-09-22",9.85
"244","2017-09-25",9.85
"245","2017-09-26",9.86
"246","2017-09-27",9.83
"247","2017-09-28",9.85
"248","2017-09-29",9.8
"249","2017-10-02",9.83
"250","2017-10-03",9.85
"251","2017-10-04",9.821
"252","2017-10-05",9.83
"253","2017-10-06",9.82
"254","2017-10-09",9.85
"255","2017-10-10",9.84
"256","2017-10-11",9.83
"257","2017-10-12",9.82
"258","2017-10-13",9.79
"259","2017-10-16",9.85
"260","2017-10-17",9.84
"261","2017-10-18",9.83
"262","2017-10-19",9.83
"263","2017-10-20",9.83
"264","2017-10-23",9.83
"265","2017-10-24",9.81
"266","2017-10-25",9.81
"267","2017-10-26",9.8
"268","2017-10-27",9.82
"269","2017-10-30",9.8
"270","2017-10-31",9.84
"271","2017-11-01",9.839
"272","2017-11-02",9.839
"273","2017-11-03",9.9
"274","2017-11-06",9.91
"275","2017-11-07",9.91
"276","2017-11-08",9.91
"277","2017-11-09",9.91
"278","2017-11-10",9.92
"279","2017-11-13",9.93
"280","2017-11-14",9.91
"281","2017-11-15",9.91
"282","2017-11-16",9.91
"283","2017-11-17",9.89
"284","2017-11-20",9.88
"285","2017-11-21",9.877
"286","2017-11-22",9.86
"287","2017-11-24",9.88
"288","2017-11-27",9.88
"289","2017-11-28",9.83
"290","2017-11-29",9.83
"291","2017-11-30",9.83
"292","2017-12-01",9.83
"293","2017-12-04",9.83
"294","2017-12-05",9.86
"295","2017-12-06",9.85
"296","2017-12-07",9.85
"297","2017-12-08",9.85
"298","2017-12-11",9.86
"299","2017-12-12",9.89
"300","2017-12-13",9.87
"301","2017-12-14",9.89
"302","2017-12-15",9.869
"303","2017-12-18",9.89
"304","2017-12-19",9.9
"305","2017-12-20",9.861
"306","2017-12-21",9.862
"307","2017-12-22",9.862
"308","2017-12-26",9.862
"309","2017-12-27",9.88
"310","2017-12-28",9.88
"311","2017-12-29",9.919
"312","2018-01-02",9.9
"313","2018-01-03",9.91
"314","2018-01-04",9.901
"315","2018-01-05",9.9
"316","2018-01-08",9.93
"317","2018-01-09",9.93
"318","2018-01-10",9.92
"319","2018-01-11",9.93
"320","2018-01-12",9.96
"321","2018-01-16",9.95
"322","2018-01-17",9.97
"323","2018-01-18",9.94
"324","2018-01-19",9.95
"325","2018-01-22",9.96
"326","2018-01-23",9.96
"327","2018-01-24",9.96
"328","2018-01-25",9.95
"329","2018-01-26",9.98
"330","2018-01-29",9.965
"331","2018-01-30",9.95
"332","2018-01-31",9.95
"333","2018-02-01",9.96
"334","2018-02-02",9.96
"335","2018-02-05",9.96
"336","2018-02-06",9.95
"337","2018-02-07",10
"338","2018-02-08",10
"339","2018-02-09",9.99
"340","2018-02-12",9.995
"341","2018-02-13",10
"342","2018-02-14",10
"343","2018-02-15",9.99
"344","2018-02-16",10.01
"345","2018-02-20",10.04
"346","2018-02-21",10.05
"347","2018-02-22",10.06
"348","2018-02-23",10.06
"349","2018-02-26",10.06
"350","2018-02-27",10.05
"351","2018-02-28",10.08
"352","2018-03-01",10.07
"353","2018-03-02",10.06
"354","2018-03-05",10.1
"355","2018-03-06",10.09
"356","2018-03-07",10.06
"357","2018-03-08",10.15
"358","2018-03-09",10.25
"359","2018-03-12",10.06
"360","2018-03-13",10.13
"361","2018-03-14",10.12
"362","2018-03-15",10.03
"363","2018-03-16",10.08
"364","2018-03-19",10.04
"365","2018-03-20",9.67
"366","2018-03-21",9.41
"367","2018-03-22",8.97
"368","2018-03-23",8.96
"369","2018-03-26",8.71
"370","2018-03-27",8.25
"371","2018-03-28",8.5
"372","2018-03-29",8.838
"373","2018-04-02",8.836
"374","2018-04-03",8.88
"375","2018-04-04",8.7
"376","2018-04-05",8.95
"377","2018-04-06",8.96
"378","2018-04-09",9.13
"379","2018-04-10",9.4
"380","2018-04-11",9.43
"381","2018-04-12",9.44
"382","2018-04-13",9.4
"383","2018-04-16",9.49
"384","2018-04-17",9.35
"385","2018-04-18",9.31
"386","2018-04-19",9.3
"387","2018-04-20",9.35
"388","2018-04-23",9.38
"389","2018-04-24",9.4
"390","2018-04-25",9.3
"391","2018-04-26",9.34
"392","2018-04-27",9.3
"393","2018-04-30",9.4
"394","2018-05-01",9.25
"395","2018-05-02",9.2
"396","2018-05-03",9.225
"397","2018-05-04",9.26
"398","2018-05-07",9.5
"399","2018-05-08",9.45
"400","2018-05-09",9.44
"401","2018-05-10",9.3
"402","2018-05-11",9.6
"403","2018-05-14",9.58
"404","2018-05-15",9.505
"405","2018-05-16",9.35
"406","2018-05-17",9.19
"407","2018-05-18",9.24
"408","2018-05-21",9.35
"409","2018-05-22",9.3
"410","2018-05-23",9.275
"411","2018-05-24",9.18
"412","2018-05-25",9.18
"413","2018-05-29",9.33
"414","2018-05-30",9.05
"415","2018-05-31",9
"416","2018-06-01",9.43
"417","2018-06-04",9.4
"418","2018-06-05",9.08
"419","2018-06-06",9.13
"420","2018-06-07",9.49
"421","2018-06-08",9.03
"422","2018-06-11",9.24
"423","2018-06-12",9.06
"424","2018-06-13",9.06
"425","2018-06-14",9.03
"426","2018-06-15",8.97
"427","2018-06-18",8.89
"428","2018-06-19",9.1
"429","2018-06-20",9.16
"430","2018-06-21",9.13
"431","2018-06-22",9.12
"432","2018-06-25",9.37
"433","2018-06-26",9.45
"434","2018-06-27",9.14
"435","2018-06-28",9.32
"436","2018-06-29",9.31
"437","2018-07-02",9.4
"438","2018-07-03",9.71
"439","2018-07-05",9.6
"440","2018-07-06",9.69
"441","2018-07-09",10.03
"442","2018-07-10",10.02
"443","2018-07-11",10.1
"444","2018-07-12",10.06
"445","2018-07-13",10.09
"446","2018-07-16",10.07
"447","2018-07-17",9.92
"448","2018-07-18",9.99
"449","2018-07-19",9.95
"450","2018-07-20",9.76
"451","2018-07-23",9.87
"452","2018-07-24",10
"453","2018-07-25",10.08
"454","2018-07-26",10.11
"455","2018-07-27",10.24
"456","2018-07-30",10.16
"457","2018-07-31",10.2
"458","2018-08-01",10.01
"459","2018-08-02",10.315
"460","2018-08-03",10.24
"461","2018-08-06",10.25
"462","2018-08-07",10.28
"463","2018-08-08",10.28
"464","2018-08-09",9.89
"465","2018-08-10",9.96
"466","2018-08-13",10.11
"467","2018-08-14",10.01
"468","2018-08-15",9.72
"469","2018-08-16",9.71
"470","2018-08-17",10.01
"471","2018-08-20",9.98
"472","2018-08-21",10.44
"473","2018-08-22",10.8
"474","2018-08-23",10.41
"475","2018-08-24",10.48
"476","2018-08-27",10.17
"477","2018-08-28",10.1
"478","2018-08-29",10.16
"479","2018-08-30",10.39
"480","2018-08-31",10.6
"481","2018-09-04",10.25
"482","2018-09-05",10.46
"483","2018-09-06",10.43
"484","2018-09-07",10.42
"485","2018-09-10",10.41
"486","2018-09-11",10.39
"487","2018-09-12",10.5
"488","2018-09-13",10.5
"489","2018-09-14",10.37
"490","2018-09-17",10.44
"491","2018-09-18",10.42
"492","2018-09-19",10.5
"493","2018-09-20",10.49
"494","2018-09-21",10.5
"495","2018-09-24",10.49
"496","2018-09-25",10.5
"497","2018-09-26",10.49
"498","2018-09-27",10.5
"499","2018-09-28",10.5
"500","2018-10-01",10.5
"501","2018-10-02",10.48
"502","2018-10-03",10.5
"503","2018-10-04",10.45
"504","2018-10-05",10.47
"505","2018-10-08",10.44
"506","2018-10-09",10.48
"507","2018-10-10",10.47
"508","2018-10-11",10.43
"509","2018-10-12",10.2
"510","2018-10-15",10.47
"511","2018-10-16",10.6
"512","2018-10-17",10.75
"513","2018-10-18",10.71
"514","2018-10-19",10.57
"515","2018-10-22",10.7
"516","2018-10-23",10.69
"517","2018-10-24",10.23
"518","2018-10-25",10.66
"519","2018-10-26",10.13
"520","2018-10-29",9.88
"521","2018-10-30",10
"522","2018-10-31",10
"523","2018-11-01",9.95
"524","2018-11-02",9.45
"525","2018-11-05",9.6
"526","2018-11-06",9.81
"527","2018-11-07",9.74
"528","2018-11-08",9.03
"529","2018-11-09",8.66
"530","2018-11-12",8.81
"531","2018-11-13",8.47
"532","2018-11-14",8.6
"533","2018-11-15",8.16
"534","2018-11-16",7.99
"535","2018-11-19",7.45
"536","2018-11-20",7.38
"537","2018-11-21",7.96
"538","2018-11-23",8.05
"539","2018-11-26",8.02
"540","2018-11-27",8.16
"541","2018-11-28",8.58
"542","2018-11-29",8.72
"543","2018-11-30",8.72
"544","2018-12-03",8.76
"545","2018-12-04",8.33
"546","2018-12-06",8.46
"547","2018-12-07",8.61
"548","2018-12-10",8.67
"549","2018-12-11",8.65
"550","2018-12-12",8.65
"551","2018-12-13",8.49
"552","2018-12-14",8.58
"553","2018-12-17",7.98
"554","2018-12-18",7.87
"555","2018-12-19",7.375
"556","2018-12-20",7.12
"557","2018-12-21",7.27
"558","2018-12-24",7.465
"559","2018-12-26",8.79
"560","2018-12-27",8.58
"561","2018-12-28",8.49
"562","2018-12-31",8.19
"563","2019-01-02",8.6
"564","2019-01-03",8.7
"565","2019-01-04",9.06
"566","2019-01-07",8.79
"567","2019-01-08",8.74
"568","2019-01-09",9
"569","2019-01-10",8.96
"570","2019-01-11",8.84
"571","2019-01-14",8.62
"572","2019-01-15",8.82
"573","2019-01-16",8.68
"574","2019-01-17",8.23
"575","2019-01-18",8.66
"576","2019-01-22",8.21
"577","2019-01-23",7.98
"578","2019-01-24",8.68
"579","2019-01-25",8.8
"580","2019-01-28",8.07
"581","2019-01-29",8.34
"582","2019-01-30",8.22
"583","2019-01-31",8.29
"584","2019-02-01",8.32
"585","2019-02-04",8.1
"586","2019-02-05",8.06
"587","2019-02-06",8.08
"588","2019-02-07",8.12
"589","2019-02-08",8.76
"590","2019-02-11",8.57
"591","2019-02-12",8.79
"592","2019-02-13",8.64
"593","2019-02-14",8.56
"594","2019-02-15",8.41
"595","2019-02-19",6.23
"596","2019-02-20",6.5
"597","2019-02-21",6.49
"598","2019-02-22",6.53
"599","2019-02-25",6.21
"600","2019-02-26",6.35
"601","2019-02-27",6.27
"602","2019-02-28",6.23
"603","2019-03-01",6.17
"604","2019-03-04",6.03
"605","2019-03-05",5.81
"606","2019-03-06",5.82
"607","2019-03-07",5.6
"608","2019-03-08",5.79
"609","2019-03-11",5.75
"610","2019-03-12",6.42
"611","2019-03-13",6.4
"612","2019-03-14",6.34
"613","2019-03-15",5.96
"614","2019-03-18",5.83
"615","2019-03-19",5.77
"616","2019-03-20",5.82
"617","2019-03-21",5.85
"618","2019-03-22",5.6
"619","2019-03-25",5.47
"620","2019-03-26",5.54
"621","2019-03-27",5.4
"622","2019-03-28",5.44
"623","2019-03-29",5.24
"624","2019-04-01",5.16
"625","2019-04-02",5.13
"626","2019-04-03",5.17
"627","2019-04-04",5.01
"628","2019-04-05",4.74
"629","2019-04-08",4.68
"630","2019-04-09",4.48
"631","2019-04-10",4.56
"632","2019-04-11",4.9
"633","2019-04-12",4.84
"634","2019-04-15",5.04
"635","2019-04-16",4.96
"636","2019-04-17",4.79
"637","2019-04-18",4.59
"638","2019-04-22",4.56
"639","2019-04-23",4.62
"640","2019-04-24",4.62
"641","2019-04-25",4.63
"642","2019-04-26",4.64
"643","2019-04-29",4.72
"644","2019-04-30",4.54
"645","2019-05-01",4.51
"646","2019-05-02",4.28
"647","2019-05-03",4.48
"648","2019-05-06",4.51
"649","2019-05-07",4.44
"650","2019-05-08",4.48
"651","2019-05-09",4.52
"652","2019-05-10",4.9
"653","2019-05-13",4.58
"654","2019-05-14",4.41
"655","2019-05-15",4.57
"656","2019-05-16",4.24
"657","2019-05-17",3.84
"658","2019-05-20",4.21
"659","2019-05-21",3.75
"660","2019-05-22",3.45
"661","2019-05-23",3
"662","2019-05-24",3.06
"663","2019-05-28",2.87
"664","2019-05-29",2.89
"665","2019-05-30",2.91
"666","2019-05-31",2.78
"667","2019-06-03",2.8
"668","2019-06-04",2.7
"669","2019-06-05",2.59
"670","2019-06-06",2.55
"671","2019-06-07",2.76
"672","2019-06-10",2.82
"673","2019-06-11",3.01
"674","2019-06-12",2.95
"675","2019-06-13",3.02
"676","2019-06-14",3.01
"677","2019-06-17",2.71
"678","2019-06-18",2.76
"679","2019-06-19",2.59
"680","2019-06-20",2.5
"681","2019-06-21",2.28
"682","2019-06-24",1.83
"683","2019-06-25",2
"684","2019-06-26",2.01
"685","2019-06-27",2
"686","2019-06-28",2.04
"687","2019-07-01",2.68
"688","2019-07-02",2.59
"689","2019-07-03",2.65
"690","2019-07-05",2.81
"691","2019-07-08",2.99
"692","2019-07-09",2.97
"693","2019-07-10",2.84
"694","2019-07-11",2.81
"695","2019-07-12",2.75
"696","2019-07-15",2.59
"697","2019-07-16",2.74
"698","2019-07-17",2.62
"699","2019-07-18",2.56
"700","2019-07-19",2.42
"701","2019-07-22",2.66
"702","2019-07-23",2.7
"703","2019-07-24",2.49
"704","2019-07-25",2.38
"705","2019-07-26",2.52
"706","2019-07-29",2.37
"707","2019-07-30",2.56
"708","2019-07-31",2.56
"709","2019-08-01",2.68
"710","2019-08-02",2.57
"711","2019-08-05",2.65
"712","2019-08-06",2.37
"713","2019-08-07",2.63
"714","2019-08-08",2.64
"715","2019-08-09",2.64
"716","2019-08-12",2.56
"717","2019-08-13",2.39
"718","2019-08-14",3.68
"719","2019-08-15",3.56
"720","2019-08-16",3.69
"721","2019-08-19",3.83
"722","2019-08-20",3.81
"723","2019-08-21",3.98
"724","2019-08-22",3.91
"725","2019-08-23",3.82
"726","2019-08-26",3.79
"727","2019-08-27",3.67
"728","2019-08-28",3.68
"729","2019-08-29",3.71
"730","2019-08-30",3.75
"731","2019-09-03",3.83
"732","2019-09-04",3.88
"733","2019-09-05",3.99
"734","2019-09-06",3.91
"735","2019-09-09",3.91
"736","2019-09-10",4.07
"737","2019-09-11",4.25
"738","2019-09-12",4.55
"739","2019-09-13",4.7
"740","2019-09-16",4.72
"741","2019-09-17",4.7
"742","2019-09-18",4.58
"743","2019-09-19",4.66
"744","2019-09-20",4.49
"745","2019-09-23",4.68
"746","2019-09-24",4.33
"747","2019-09-25",4.54
"748","2019-09-26",4.57
"749","2019-09-27",4.48
"750","2019-09-30",4.66
"751","2019-10-01",4.32
"752","2019-10-02",4.32
"753","2019-10-03",4.35
"754","2019-10-04",4.12
"755","2019-10-07",4.2
"756","2019-10-08",4.27
"757","2019-10-09",4.31
"758","2019-10-10",2.91
"759","2019-10-11",2.7
"760","2019-10-14",2.6
"761","2019-10-15",2.475
"762","2019-10-16",2.85
"763","2019-10-17",2.92
"764","2019-10-18",2.84
"765","2019-10-21",2.79
"766","2019-10-22",2.82
"767","2019-10-23",2.89
"768","2019-10-24",2.9
"769","2019-10-25",2.93
"770","2019-10-28",2.88
"771","2019-10-29",2.83
"772","2019-10-30",2.47
"773","2019-10-31",2.54
"774","2019-11-01",2.58
"775","2019-11-04",2.7
"776","2019-11-05",2.68
"777","2019-11-06",2.54
"778","2019-11-07",2.35
"779","2019-11-08",2.23
"780","2019-11-11",2.65
"781","2019-11-12",2.42
"782","2019-11-13",2.27
"783","2019-11-14",2.2
"784","2019-11-15",2.18
"785","2019-11-18",2.29
"786","2019-11-19",2.38
"787","2019-11-20",2.47
"788","2019-11-21",2.55
"789","2019-11-22",2.68
"790","2019-11-25",2.9
"791","2019-11-26",2.78
"792","2019-11-27",2.97
"793","2019-11-29",3.02
"794","2019-12-02",2.96
"795","2019-12-03",3.25
"796","2019-12-04",3.61
"797","2019-12-05",3.92
"798","2019-12-06",3.69
"799","2019-12-09",3.72
"800","2019-12-10",3.77
"801","2019-12-11",3.73
"802","2019-12-12",3.75
"803","2019-12-13",3.75
"804","2019-12-16",3.595
"805","2019-12-17",3.65
"806","2019-12-18",3.6
"807","2019-12-19",3.55
"808","2019-12-20",3.33
"809","2019-12-23",3.13
"810","2019-12-24",3.24
"811","2019-12-26",3.48
"812","2019-12-27",3.27
"813","2019-12-30",3.15
"814","2019-12-31",3.22
"815","2020-01-02",3.34
"816","2020-01-03",3.43
"817","2020-01-06",3.35
"818","2020-01-07",3.3
"819","2020-01-08",3.3
"820","2020-01-09",3.33
"821","2020-01-10",3.47
"822","2020-01-13",3.58
"823","2020-01-14",3.49
"824","2020-01-15",3.46
"825","2020-01-16",3.39
"826","2020-01-17",3.69
"827","2020-01-21",3.69
"828","2020-01-22",3.75
"829","2020-01-23",3.72
"830","2020-01-24",3.78
"831","2020-01-27",3.56
"832","2020-01-28",3.6
"833","2020-01-29",3.56
"834","2020-01-30",3.57
"835","2020-01-31",3.53
"836","2020-02-03",3.63
"837","2020-02-04",3.655
"838","2020-02-05",3.57
"839","2020-02-06",3.63
"840","2020-02-07",3.46
"841","2020-02-10",3.39
"842","2020-02-11",3.31
"843","2020-02-12",2.98
"844","2020-02-13",3.18
"845","2020-02-14",3.1
"846","2020-02-18",3.22
"847","2020-02-19",3.14
"848","2020-02-20",3.25
"849","2020-02-21",3.12
"850","2020-02-24",3.02
"851","2020-02-25",2.77
"852","2020-02-26",2.81
"853","2020-02-27",2.76
"854","2020-02-28",2.82
"855","2020-03-02",2.85
"856","2020-03-03",3.19
"857","2020-03-04",3.07
"858","2020-03-05",3
"859","2020-03-06",2.95
"860","2020-03-09",2.52
"861","2020-03-10",2.54
"862","2020-03-11",2.04
"863","2020-03-12",1.975
"864","2020-03-13",2.16
"865","2020-03-16",2.04
"866","2020-03-17",2.15
"867","2020-03-18",1.94
"868","2020-03-19",2.1
"869","2020-03-20",2.08
"870","2020-03-23",1.9
"871","2020-03-24",1.9
"872","2020-03-25",2.03
"873","2020-03-26",2.243
"874","2020-03-27",2.15
"875","2020-03-30",2.04
"876","2020-03-31",2.01
"877","2020-04-01",1.75
"878","2020-04-02",1.78
"879","2020-04-03",1.72
"880","2020-04-06",1.76
"881","2020-04-07",1.89
"882","2020-04-08",2.03
"883","2020-04-09",2.08
"884","2020-04-13",2.04
"885","2020-04-14",1.94
"886","2020-04-15",2.15
"887","2020-04-16",1.991
"888","2020-04-17",2.007
"889","2020-04-20",1.96
"890","2020-04-21",1.821
"891","2020-04-22",1.95
"892","2020-04-23",1.95
"893","2020-04-24",1.8
"894","2020-04-27",1.96
"895","2020-04-28",2.02
"896","2020-04-29",2.16
"897","2020-04-30",2.09
"898","2020-05-01",1.9
"899","2020-05-04",2.01
"900","2020-05-05",1.99
"901","2020-05-06",2.04
"902","2020-05-07",2.15
"903","2020-05-08",2
"904","2020-05-11",1.87
"905","2020-05-12",1.82
"906","2020-05-13",1.68
"907","2020-05-14",1.88
"908","2020-05-15",1.85
"909","2020-05-18",1.94
"910","2020-05-19",1.81
"911","2020-05-20",1.89
"912","2020-05-21",1.84
"913","2020-05-22",1.88
"914","2020-05-26",1.9
"915","2020-05-27",1.87
"916","2020-05-28",1.92
"917","2020-05-29",1.89
"918","2020-06-01",1.86
"919","2020-06-02",1.84
"920","2020-06-03",1.81
"921","2020-06-04",1.85
"922","2020-06-05",1.96
"923","2020-06-08",2.39
"924","2020-06-09",2.2
"925","2020-06-10",2.39
"926","2020-06-11",2.14
"927","2020-06-12",2.23
"928","2020-06-15",2.22
"929","2020-06-16",2.55
"930","2020-06-17",3.13
"931","2020-06-18",3.4
"932","2020-06-19",3.14
"933","2020-06-22",2.87
"934","2020-06-23",3.61
"935","2020-06-24",3.49
"936","2020-06-25",3.8
"937","2020-06-26",3.83
"938","2020-06-29",3.94
"939","2020-06-30",4
"940","2020-07-01",3.92
"941","2020-07-02",3.85
"942","2020-07-06",3.88
"943","2020-07-07",3.7
"944","2020-07-08",3.87
"945","2020-07-09",3.72
"946","2020-07-10",3.8
"947","2020-07-13",3.78
"948","2020-07-14",3.97
"949","2020-07-15",3.92
"950","2020-07-16",3.83
"951","2020-07-17",3.8
"952","2020-07-20",3.51
"953","2020-07-21",3.7
"954","2020-07-22",3.71
"955","2020-07-23",3.63
"956","2020-07-24",3.59
"957","2020-07-27",3.7
"958","2020-07-28",3.525
"959","2020-07-29",3.51
"960","2020-07-30",3.53
"961","2020-07-31",3.45
"962","2020-08-03",3.43
"963","2020-08-04",3.56
"964","2020-08-05",4.06
"965","2020-08-06",3.45
"966","2020-08-07",3.34
"967","2020-08-10",3.27
"968","2020-08-11",3.55
"969","2020-08-12",3.7
"970","2020-08-13",4
"971","2020-08-14",3.93
"972","2020-08-17",4.03
"973","2020-08-18",3.95
"974","2020-08-19",3.97
"975","2020-08-20",3.97
"976","2020-08-21",4.08
"977","2020-08-24",4.6
"978","2020-08-25",4.98
"979","2020-08-26",5.24
"980","2020-08-27",5.44
"981","2020-08-28",5.35
"982","2020-08-31",5.32
"983","2020-09-01",5.7
"984","2020-09-02",5.66
"985","2020-09-03",5.29
"986","2020-09-04",5.9
"987","2020-09-08",6.05
"988","2020-09-09",5.81
"989","2020-09-10",4.9
"990","2020-09-11",4.63
"991","2020-09-14",4.57
"992","2020-09-15",4.49
"993","2020-09-16",4.55
"994","2020-09-17",4.57
"995","2020-09-18",4.77
"996","2020-09-21",4.36
"997","2020-09-22",4.36
"998","2020-09-23",4.07
"999","2020-09-24",3.84
"1000","2020-09-25",5.13
