"","date","TPCO"
"256","2015-07-29",15.06
"257","2015-07-30",15.08
"258","2015-07-31",14.89
"259","2015-08-03",14.77
"260","2015-08-04",14.73
"261","2015-08-05",14.37
"262","2015-08-06",13.5
"263","2015-08-07",13.69
"264","2015-08-10",13.67
"265","2015-08-11",12.09
"266","2015-08-12",12.16
"267","2015-08-13",11.36
"268","2015-08-14",10.77
"269","2015-08-17",10.73
"270","2015-08-18",11.31
"271","2015-08-19",11.99
"272","2015-08-20",11.68
"273","2015-08-21",11.65
"274","2015-08-24",11.1
"275","2015-08-25",11.4
"276","2015-08-26",11.58
"277","2015-08-27",11.52
"278","2015-08-28",11.8
"279","2015-08-31",11.79
"280","2015-09-01",11.21
"281","2015-09-02",11.14
"282","2015-09-03",11.5
"283","2015-09-04",10.99
"284","2015-09-08",11.07
"285","2015-09-09",10.73
"286","2015-09-10",10.86
"287","2015-09-11",10.66
"288","2015-09-14",10.27
"289","2015-09-15",10.28
"290","2015-09-16",10.81
"291","2015-09-17",10.82
"292","2015-09-18",10.59
"293","2015-09-21",8.75
"294","2015-09-22",8.27
"295","2015-09-23",8.14
"296","2015-09-24",8.13
"297","2015-09-25",8.15
"298","2015-09-28",8.07
"299","2015-09-29",7.72
"300","2015-09-30",7.84
"301","2015-10-01",7.98
"302","2015-10-02",8.08
"303","2015-10-05",8.15
"304","2015-10-06",8.23
"305","2015-10-07",8.72
"306","2015-10-08",9.47
"307","2015-10-09",9.89
"308","2015-10-12",9.39
"309","2015-10-13",9.2
"310","2015-10-14",9.31
"311","2015-10-15",9.65
"312","2015-10-16",9.49
"313","2015-10-19",9.28
"314","2015-10-20",9.6
"315","2015-10-21",9.3
"316","2015-10-22",9.76
"317","2015-10-23",9.48
"318","2015-10-26",9.28
"319","2015-10-27",9.2
"320","2015-10-28",9.7
"321","2015-10-29",9.8
"322","2015-10-30",9.44
"323","2015-11-02",10.13
"324","2015-11-03",9.9
"325","2015-11-04",9.05
"326","2015-11-05",9.13
"327","2015-11-06",9.35
"328","2015-11-09",9.78
"329","2015-11-10",9.19
"330","2015-11-11",9.2
"331","2015-11-12",8.99
"332","2015-11-13",9.47
"333","2015-11-16",8.77
"334","2015-11-17",8.72
"335","2015-11-18",8.82
"336","2015-11-19",8.48
"337","2015-11-20",8.25
"338","2015-11-23",7.95
"339","2015-11-24",8.28
"340","2015-11-25",9.44
"341","2015-11-27",9.29
"342","2015-11-30",10.18
"343","2015-12-01",10.95
"344","2015-12-02",10.4
"345","2015-12-03",10.2
"346","2015-12-04",10.66
"347","2015-12-07",9.68
"348","2015-12-08",9.71
"349","2015-12-09",9.56
"350","2015-12-10",9.88
"351","2015-12-11",8.97
"352","2015-12-14",9.31
"353","2015-12-15",9.37
"354","2015-12-16",9.73
"355","2015-12-17",10.14
"356","2015-12-18",10.23
"357","2015-12-21",10
"358","2015-12-22",9.42
"359","2015-12-23",9.73
"360","2015-12-24",9.71
"361","2015-12-28",9.25
"362","2015-12-29",9.43
"363","2015-12-30",9.48
"364","2015-12-31",9.22
"365","2016-01-04",9.02
"366","2016-01-05",9.09
"367","2016-01-06",9.05
"368","2016-01-07",8.68
"369","2016-01-08",8.47
"370","2016-01-11",8.45
"371","2016-01-12",7.91
"372","2016-01-13",7.69
"373","2016-01-14",8.31
"374","2016-01-15",7.76
"375","2016-01-19",7.55
"376","2016-01-20",7.75
"377","2016-01-21",8.09
"378","2016-01-22",8.61
"379","2016-01-25",8.13
"380","2016-01-26",8.68
"381","2016-01-27",8.55
"382","2016-01-28",8.69
"383","2016-01-29",9.34
"384","2016-02-01",8.97
"385","2016-02-02",8.65
"386","2016-02-03",9
"387","2016-02-04",7.98
"388","2016-02-05",7.77
"389","2016-02-08",7.27
"390","2016-02-09",6.18
"391","2016-02-10",5.68
"392","2016-02-11",5.95
"393","2016-02-12",7
"394","2016-02-16",7.12
"395","2016-02-17",7.14
"396","2016-02-18",7.01
"397","2016-02-19",7.46
"398","2016-02-22",7.34
"399","2016-02-23",7.21
"400","2016-02-24",7.6
"401","2016-02-25",7.32
"402","2016-02-26",7.58
"403","2016-02-29",8.39
"404","2016-03-01",8.5
"405","2016-03-02",9.19
"406","2016-03-03",9.24
"407","2016-03-04",9.12
"408","2016-03-07",9.14
"409","2016-03-08",8.87
"410","2016-03-09",8.75
"411","2016-03-10",8.5
"412","2016-03-11",8.55
"413","2016-03-14",8.8
"414","2016-03-15",8.04
"415","2016-03-16",8.22
"416","2016-03-17",8.29
"417","2016-03-18",8.03
"418","2016-03-21",8.13
"419","2016-03-22",7.93
"420","2016-03-23",7.93
"421","2016-03-24",8.06
"422","2016-03-28",8.02
"423","2016-03-29",7.82
"424","2016-03-30",7.74
"425","2016-03-31",7.72
"426","2016-04-01",7.91
"427","2016-04-04",7.65
"428","2016-04-05",7.1
"429","2016-04-06",7.11
"430","2016-04-07",7.09
"431","2016-04-08",6.83
"432","2016-04-11",6.86
"433","2016-04-12",7.43
"434","2016-04-13",7.54
"435","2016-04-14",7.37
"436","2016-04-15",7.46
"437","2016-04-18",7.49
"438","2016-04-19",7.56
"439","2016-04-20",7.43
"440","2016-04-21",7.33
"441","2016-04-22",7.52
"442","2016-04-25",11.5
"443","2016-04-26",11.55
"444","2016-04-27",11.21
"445","2016-04-28",10.9
"446","2016-04-29",11.33
"447","2016-05-02",11.21
"448","2016-05-03",11.18
"449","2016-05-04",11.02
"450","2016-05-05",11.03
"451","2016-05-06",11.61
"452","2016-05-09",11.5
"453","2016-05-10",11.59
"454","2016-05-11",11.63
"455","2016-05-12",11.65
"456","2016-05-13",11.47
"457","2016-05-16",14.08
"458","2016-05-17",14.12
"459","2016-05-18",14.06
"460","2016-05-19",13.96
"461","2016-05-20",14.23
"462","2016-05-23",12.09
"463","2016-05-24",12
"464","2016-05-25",12.04
"465","2016-05-26",11.2
"466","2016-05-27",11.26
"467","2016-05-31",11.72
"468","2016-06-01",11.59
"469","2016-06-02",11.38
"470","2016-06-03",11.05
"471","2016-06-06",13.01
"472","2016-06-07",13.16
"473","2016-06-08",13.46
"474","2016-06-09",13.02
"475","2016-06-10",13.05
"476","2016-06-13",13.04
"477","2016-06-14",13.21
"478","2016-06-15",13.48
"479","2016-06-16",13.79
"480","2016-06-17",13.96
"481","2016-06-20",14.02
"482","2016-06-21",13.9
"483","2016-06-22",13.95
"484","2016-06-23",13.89
"485","2016-06-24",13.64
"486","2016-06-27",13.34
"487","2016-06-28",13.23
"488","2016-06-29",13.39
"489","2016-06-30",13.8
"490","2016-07-01",13.61
"491","2016-07-05",13.18
"492","2016-07-06",13.37
"493","2016-07-07",13.38
"494","2016-07-08",13.71
"495","2016-07-11",13.95
"496","2016-07-12",14.23
"497","2016-07-13",14.21
"498","2016-07-14",14.18
"499","2016-07-15",14.47
"500","2016-07-18",14.53
"501","2016-07-19",14.51
"502","2016-07-20",14.7
"503","2016-07-21",14.78
"504","2016-07-22",15.16
"505","2016-07-25",15.15
"506","2016-07-26",15.2
"507","2016-07-27",15.16
"508","2016-07-28",15.07
"509","2016-07-29",14.99
"510","2016-08-01",14.92
"511","2016-08-02",14.87
"512","2016-08-03",15
"513","2016-08-04",14.91
"514","2016-08-05",15.26
"515","2016-08-08",15.4
"516","2016-08-09",14.98
"517","2016-08-10",15.05
"518","2016-08-11",15.17
"519","2016-08-12",15.51
"520","2016-08-15",15.56
"521","2016-08-16",15.38
"522","2016-08-17",15.28
"523","2016-08-18",15.95
"524","2016-08-19",15.82
"525","2016-08-22",15.95
"526","2016-08-23",16.18
"527","2016-08-24",15.97
"528","2016-08-25",16.34
"529","2016-08-26",16.84
"530","2016-08-29",16.940001
"531","2016-08-30",17.02
"532","2016-08-31",16.950001
"533","2016-09-01",17.17
"534","2016-09-02",17.389999
"535","2016-09-06",16.99
"536","2016-09-07",17.08
"537","2016-09-08",16.85
"538","2016-09-09",16.889999
"539","2016-09-12",17.18
"540","2016-09-13",16.950001
"541","2016-09-14",16.780001
"542","2016-09-15",16.83
"543","2016-09-16",17.299999
"544","2016-09-19",17.16
"545","2016-09-20",17.07
"546","2016-09-21",17.09
"547","2016-09-22",17.1
"548","2016-09-23",17
"549","2016-09-26",16.950001
"550","2016-09-27",16.940001
"551","2016-09-28",17
"552","2016-09-29",16.41
"553","2016-09-30",16.879999
"554","2016-10-03",17.5
"555","2016-10-04",17.389999
"556","2016-10-05",17.200001
"557","2016-10-06",17.049999
"558","2016-10-07",17.280001
"559","2016-10-10",17.309999
"560","2016-10-11",17.24
"561","2016-10-12",17.120001
"562","2016-10-13",17.1
"563","2016-10-14",17
"564","2016-10-17",17.030001
"565","2016-10-18",17.07
"566","2016-10-19",16.700001
"567","2016-10-20",16.629999
"568","2016-10-21",16.73
"569","2016-10-24",16.35
"570","2016-10-25",16.950001
"571","2016-10-26",17
"572","2016-10-27",12.27
"573","2016-10-28",11.56
"574","2016-10-31",12.03
"575","2016-11-01",10.54
"576","2016-11-02",9.61
"577","2016-11-03",9.52
"578","2016-11-04",9.56
"579","2016-11-07",10.23
"580","2016-11-08",11.4
"581","2016-11-09",11.7
"582","2016-11-10",11.58
"583","2016-11-11",12.35
"584","2016-11-14",12.51
"585","2016-11-15",12.68
"586","2016-11-16",12.9
"587","2016-11-17",12.86
"588","2016-11-18",12.8
"589","2016-11-21",12.69
"590","2016-11-22",12.8
"591","2016-11-23",12.98
"592","2016-11-25",12.88
"593","2016-11-28",12.88
"594","2016-11-29",12.93
"595","2016-11-30",13.02
"596","2016-12-01",12.78
"597","2016-12-02",12.94
"598","2016-12-05",13.39
"599","2016-12-06",13.33
"600","2016-12-07",13.43
"601","2016-12-08",13.67
"602","2016-12-09",13.59
"603","2016-12-12",13.44
"604","2016-12-13",13.29
"605","2016-12-14",12.8
"606","2016-12-15",13.14
"607","2016-12-16",13.57
"608","2016-12-19",13.6
"609","2016-12-20",13.86
"610","2016-12-21",14.03
"611","2016-12-22",13.67
"612","2016-12-23",13.75
"613","2016-12-27",13.81
"614","2016-12-28",13.75
"615","2016-12-29",13.9
"616","2016-12-30",13.87
"617","2017-01-03",13.68
"618","2017-01-04",13.96
"619","2017-01-05",13.73
"620","2017-01-06",13.51
"621","2017-01-09",13.31
"622","2017-01-10",13.47
"623","2017-01-11",13.59
"624","2017-01-12",13.46
"625","2017-01-13",13.65
"626","2017-01-17",13.52
"627","2017-01-18",13.36
"628","2017-01-19",12.97
"629","2017-01-20",13.03
"630","2017-01-23",13.04
"631","2017-01-24",13.21
"632","2017-01-25",13.46
"633","2017-01-26",13.6
"634","2017-01-27",13.33
"635","2017-01-30",13.12
"636","2017-01-31",13.26
"637","2017-02-01",13.45
"638","2017-02-02",13.94
"639","2017-02-03",14.08
"640","2017-02-06",13.74
"641","2017-02-07",13.48
"642","2017-02-08",13.52
"643","2017-02-09",13.96
"644","2017-02-10",13.95
"645","2017-02-13",13.97
"646","2017-02-14",13.94
"647","2017-02-15",13.85
"648","2017-02-16",13.96
"649","2017-02-17",13.97
"650","2017-02-21",14.11
"651","2017-02-22",14.6
"652","2017-02-23",14.89
"653","2017-02-24",14.61
"654","2017-02-27",14.63
"655","2017-02-28",14.6
"656","2017-03-01",14.85
"657","2017-03-02",14.04
"658","2017-03-03",13.68
"659","2017-03-06",13.7
"660","2017-03-07",13.6
"661","2017-03-08",13.42
"662","2017-03-09",13.3
"663","2017-03-10",13.3
"664","2017-03-13",13.11
"665","2017-03-14",13.1
"666","2017-03-15",13.4
"667","2017-03-16",13.39
"668","2017-03-17",14.12
"669","2017-03-20",13.71
"670","2017-03-21",13.11
"671","2017-03-22",13.39
"672","2017-03-23",13.16
"673","2017-03-24",13.71
"674","2017-03-27",13.88
"675","2017-03-28",13.96
"676","2017-03-29",14.39
"677","2017-03-30",14.42
"678","2017-03-31",13.92
"679","2017-04-03",14.54
"680","2017-04-04",14.42
"681","2017-04-05",14.25
"682","2017-04-06",14.31
"683","2017-04-07",14.42
"684","2017-04-10",14.04
"685","2017-04-11",14.48
"686","2017-04-12",14.27
"687","2017-04-13",13.97
"688","2017-04-17",14.37
"689","2017-04-18",14.64
"690","2017-04-19",14.59
"691","2017-04-20",14.98
"692","2017-04-21",15
"693","2017-04-24",15.11
"694","2017-04-25",15.21
"695","2017-04-26",15.47
"696","2017-04-27",15.21
"697","2017-04-28",14.34
"698","2017-05-01",13.89
"699","2017-05-02",13.92
"700","2017-05-03",13.88
"701","2017-05-04",13
"702","2017-05-05",13.13
"703","2017-05-08",13.28
"704","2017-05-09",13.51
"705","2017-05-10",12.77
"706","2017-05-11",12.55
"707","2017-05-12",12.07
"708","2017-05-15",12.19
"709","2017-05-16",11.49
"710","2017-05-17",11.06
"711","2017-05-18",11.15
"712","2017-05-19",10.95
"713","2017-05-22",11.15
"714","2017-05-23",11.11
"715","2017-05-24",11.09
"716","2017-05-25",10.91
"717","2017-05-26",11.39
"718","2017-05-30",11.15
"719","2017-05-31",11.22
"720","2017-06-01",11.41
"721","2017-06-02",11.36
"722","2017-06-05",11.29
"723","2017-06-06",11.29
"724","2017-06-07",11.23
"725","2017-06-08",11.62
"726","2017-06-09",11.81
"727","2017-06-12",12.12
"728","2017-06-13",12.02
"729","2017-06-14",12.4
"730","2017-06-15",12.51
"731","2017-06-16",12.88
"732","2017-06-19",12.95
"733","2017-06-20",12.67
"734","2017-06-21",12.55
"735","2017-06-22",12.8
"736","2017-06-23",13.38
"737","2017-06-26",13.18
"738","2017-06-27",12.77
"739","2017-06-28",12.96
"740","2017-06-29",12.76
"741","2017-06-30",12.89
"742","2017-07-03",13.09
"743","2017-07-05",12.91
"744","2017-07-06",12.58
"745","2017-07-07",12.79
"746","2017-07-10",12.37
"747","2017-07-11",12.37
"748","2017-07-12",12.55
"749","2017-07-13",12.61
"750","2017-07-14",12.98
"751","2017-07-17",12.75
"752","2017-07-18",12.58
"753","2017-07-19",12.67
"754","2017-07-20",12.74
"755","2017-07-21",12.44
"756","2017-07-24",12.72
"757","2017-07-25",12.79
"758","2017-07-26",13.09
"759","2017-07-27",13.16
"760","2017-07-28",13.03
"761","2017-07-31",12.77
"762","2017-08-01",12.94
"763","2017-08-02",12.18
"764","2017-08-03",12.41
"765","2017-08-04",12.58
"766","2017-08-07",13.25
"767","2017-08-08",13.59
"768","2017-08-09",13.51
"769","2017-08-10",13.41
"770","2017-08-11",13.32
"771","2017-08-14",13.26
"772","2017-08-15",13.17
"773","2017-08-16",13.14
"774","2017-08-17",13.14
"775","2017-08-18",12.85
"776","2017-08-21",13.38
"777","2017-08-22",14.09
"778","2017-08-23",13.38
"779","2017-08-24",14.28
"780","2017-08-25",13.92
"781","2017-08-28",14.18
"782","2017-08-29",14.15
"783","2017-08-30",14.34
"784","2017-08-31",14.51
"785","2017-09-01",14.66
"786","2017-09-05",14.76
"787","2017-09-06",14.7
"788","2017-09-07",14.62
"789","2017-09-08",14.05
"790","2017-09-11",14.12
"791","2017-09-12",14.02
"792","2017-09-13",13.78
"793","2017-09-14",13.67
"794","2017-09-15",13.21
"795","2017-09-18",13.23
"796","2017-09-19",13.31
"797","2017-09-20",13.36
"798","2017-09-21",13.22
"799","2017-09-22",13.24
"800","2017-09-25",13.22
"801","2017-09-26",13.64
"802","2017-09-27",14.35
"803","2017-09-28",14.51
"804","2017-09-29",14.53
"805","2017-10-02",14.76
"806","2017-10-03",15.18
"807","2017-10-04",14.96
"808","2017-10-05",15.46
"809","2017-10-06",15.2
"810","2017-10-09",15.31
"811","2017-10-10",15.38
"812","2017-10-11",15.22
"813","2017-10-12",15.22
"814","2017-10-13",15.11
"815","2017-10-16",14.99
"816","2017-10-17",14.81
"817","2017-10-18",15.27
"818","2017-10-19",15.19
"819","2017-10-20",15.3
"820","2017-10-23",15.06
"821","2017-10-24",14.93
"822","2017-10-25",14.85
"823","2017-10-26",14.83
"824","2017-10-27",14.72
"825","2017-10-30",14.65
"826","2017-10-31",14.785
"827","2017-11-01",14.75
"828","2017-11-02",14.86
"829","2017-11-03",14.65
"830","2017-11-06",14.62
"831","2017-11-07",14.57
"832","2017-11-08",14.65
"833","2017-11-09",15.05
"834","2017-11-10",15.46
"835","2017-11-13",15.71
"836","2017-11-14",15.38
"837","2017-11-15",15.64
"838","2017-11-16",16.139999
"839","2017-11-17",16.17
"840","2017-11-20",16.76
"841","2017-11-21",17
"842","2017-11-22",17.209999
"843","2017-11-24",17.299999
"844","2017-11-27",17.48
"845","2017-11-28",17.66
"846","2017-11-29",17.969999
"847","2017-11-30",17.709999
"848","2017-12-01",17.76
"849","2017-12-04",17.74
"850","2017-12-05",17.65
"851","2017-12-06",17.66
"852","2017-12-07",17.6
"853","2017-12-08",17.299999
"854","2017-12-11",17.620001
"855","2017-12-12",17.23
"856","2017-12-13",17.49
"857","2017-12-14",17.33
"858","2017-12-15",17.299999
"859","2017-12-18",17.57
"860","2017-12-19",17.85
"861","2017-12-20",17.84
"862","2017-12-21",17.790001
"863","2017-12-22",17.959999
"864","2017-12-26",17.700001
"865","2017-12-27",17.9
"866","2017-12-28",17.91
"867","2017-12-29",17.59
"868","2018-01-02",18.23
"869","2018-01-03",17.860001
"870","2018-01-04",17.879999
"871","2018-01-05",17.889999
"872","2018-01-08",17.91
"873","2018-01-09",17.969999
"874","2018-01-10",17.780001
"875","2018-01-11",18.360001
"876","2018-01-12",18.32
"877","2018-01-16",17.969999
"878","2018-01-17",19.01
"879","2018-01-18",19.23
"880","2018-01-19",19.530001
"881","2018-01-22",21
"882","2018-01-23",20.92
"883","2018-01-24",21.27
"884","2018-01-25",20.719999
"885","2018-01-26",20.9
"886","2018-01-29",20.870001
"887","2018-01-30",20.74
"888","2018-01-31",20.4
"889","2018-02-01",20.26
"890","2018-02-02",19.58
"891","2018-02-05",18.08
"892","2018-02-06",18.1
"893","2018-02-07",21.549999
"894","2018-02-08",20.35
"895","2018-02-09",20.809999
"896","2018-02-12",20.09
"897","2018-02-13",20.280001
"898","2018-02-14",20.4
"899","2018-02-15",20.52
"900","2018-02-16",20.24
"901","2018-02-20",20.01
"902","2018-02-21",19.75
"903","2018-02-22",19.75
"904","2018-02-23",19.73
"905","2018-02-26",19.469999
"906","2018-02-27",19.48
"907","2018-02-28",19.129999
"908","2018-03-01",19.32
"909","2018-03-02",19.549999
"910","2018-03-05",19.34
"911","2018-03-06",19.51
"912","2018-03-07",19.82
"913","2018-03-08",15.05
"914","2018-03-09",14.76
"915","2018-03-12",15.51
"916","2018-03-13",15.49
"917","2018-03-14",15.37
"918","2018-03-15",15.59
"919","2018-03-16",16
"920","2018-03-19",16
"921","2018-03-20",16
"922","2018-03-21",16.15
"923","2018-03-22",16.040001
"924","2018-03-23",16.219999
"925","2018-03-26",16.26
"926","2018-03-27",16.42
"927","2018-03-28",16.41
"928","2018-03-29",16.42
"929","2018-04-02",16.49
"930","2018-04-03",16.68
"931","2018-04-04",16.58
"932","2018-04-05",16.42
"933","2018-04-06",15.95
"934","2018-04-09",15.91
"935","2018-04-10",16.27
"936","2018-04-11",16.25
"937","2018-04-12",16.459999
"938","2018-04-13",17.15
"939","2018-04-16",19
"940","2018-04-17",19.620001
"941","2018-04-18",19.59
"942","2018-04-19",19.469999
"943","2018-04-20",19.040001
"944","2018-04-23",18.870001
"945","2018-04-24",18.51
"946","2018-04-25",18.790001
"947","2018-04-26",18.629999
"948","2018-04-27",18.360001
"949","2018-04-30",18.360001
"950","2018-05-01",18.27
"951","2018-05-02",18.34
"952","2018-05-03",18.16
"953","2018-05-04",18.4
"954","2018-05-07",18.4
"955","2018-05-08",18.360001
"956","2018-05-09",18.83
"957","2018-05-10",17.719999
"958","2018-05-11",16.959999
"959","2018-05-14",16.77
"960","2018-05-15",16.51
"961","2018-05-16",17.09
"962","2018-05-17",17.51
"963","2018-05-18",17.219999
"964","2018-05-21",16.870001
"965","2018-05-22",16.66
"966","2018-05-23",16.67
"967","2018-05-24",16.08
"968","2018-05-25",16.33
"969","2018-05-29",16.389999
"970","2018-05-30",16.290001
"971","2018-05-31",16.040001
"972","2018-06-01",16.190001
"973","2018-06-04",16.74
"974","2018-06-05",17.01
"975","2018-06-06",17.110001
"976","2018-06-07",16.75
"977","2018-06-08",16.77
"978","2018-06-11",17.620001
"979","2018-06-12",17.33
"980","2018-06-13",17.42
"981","2018-06-14",17.15
"982","2018-06-15",17.32
"983","2018-06-18",17.99
"984","2018-06-19",18.1
"985","2018-06-20",18.040001
"986","2018-06-21",17.66
"987","2018-06-22",17.59
"988","2018-06-25",17.299999
"989","2018-06-26",17.469999
"990","2018-06-27",17.23
"991","2018-06-28",17.469999
