"","date","TPIC"
"230","2017-06-20",17.290001
"231","2017-06-21",17.66
"232","2017-06-22",18.07
"233","2017-06-23",18.6
"234","2017-06-26",18.620001
"235","2017-06-27",18.18
"236","2017-06-28",18.559999
"237","2017-06-29",18.65
"238","2017-06-30",18.48
"239","2017-07-03",18.77
"240","2017-07-05",18.75
"241","2017-07-06",18.219999
"242","2017-07-07",18.4
"243","2017-07-10",18.52
"244","2017-07-11",18.67
"245","2017-07-12",18.68
"246","2017-07-13",18.790001
"247","2017-07-14",18.719999
"248","2017-07-17",18.93
"249","2017-07-18",19.120001
"250","2017-07-19",19.059999
"251","2017-07-20",18.91
"252","2017-07-21",18.299999
"253","2017-07-24",18.370001
"254","2017-07-25",18.82
"255","2017-07-26",18.879999
"256","2017-07-27",19
"257","2017-07-28",18.969999
"258","2017-07-31",18.84
"259","2017-08-01",18.93
"260","2017-08-02",19.059999
"261","2017-08-03",19.02
"262","2017-08-04",19.040001
"263","2017-08-07",19.23
"264","2017-08-08",19.09
"265","2017-08-09",21.4
"266","2017-08-10",21.799999
"267","2017-08-11",21.07
"268","2017-08-14",21.290001
"269","2017-08-15",21.43
"270","2017-08-16",21
"271","2017-08-17",20.030001
"272","2017-08-18",20.780001
"273","2017-08-21",20.67
"274","2017-08-22",19.98
"275","2017-08-23",19.940001
"276","2017-08-24",20.049999
"277","2017-08-25",19.809999
"278","2017-08-28",20.09
"279","2017-08-29",20.66
"280","2017-08-30",20.42
"281","2017-08-31",20.34
"282","2017-09-01",20.440001
"283","2017-09-05",19.959999
"284","2017-09-06",20.01
"285","2017-09-07",19.905001
"286","2017-09-08",19.83
"287","2017-09-11",20.280001
"288","2017-09-12",20.26
"289","2017-09-13",20.01
"290","2017-09-14",20.32
"291","2017-09-15",21.030001
"292","2017-09-18",20.98
"293","2017-09-19",20.99
"294","2017-09-20",21.129999
"295","2017-09-21",21.610001
"296","2017-09-22",21.799999
"297","2017-09-25",21.530001
"298","2017-09-26",21.77
"299","2017-09-27",22.559999
"300","2017-09-28",22.42
"301","2017-09-29",22.34
"302","2017-10-02",22.469999
"303","2017-10-03",22.59
"304","2017-10-04",22.59
"305","2017-10-05",23
"306","2017-10-06",22.860001
"307","2017-10-09",22.68
"308","2017-10-10",22.700001
"309","2017-10-11",22.91
"310","2017-10-12",22.82
"311","2017-10-13",22.790001
"312","2017-10-16",22.73
"313","2017-10-17",22.84
"314","2017-10-18",22.879999
"315","2017-10-19",23.02
"316","2017-10-20",23.440001
"317","2017-10-23",23.290001
"318","2017-10-24",23.190001
"319","2017-10-25",22.91
"320","2017-10-26",22.950001
"321","2017-10-27",23.6
"322","2017-10-30",23.870001
"323","2017-10-31",25.049999
"324","2017-11-01",24.23
"325","2017-11-02",23.73
"326","2017-11-03",23.23
"327","2017-11-06",24.360001
"328","2017-11-07",23.440001
"329","2017-11-08",24.08
"330","2017-11-09",21.26
"331","2017-11-10",19.66
"332","2017-11-13",19.290001
"333","2017-11-14",20.32
"334","2017-11-15",19.950001
"335","2017-11-16",20.030001
"336","2017-11-17",19.059999
"337","2017-11-20",18.780001
"338","2017-11-21",18.629999
"339","2017-11-22",18.77
"340","2017-11-24",18.549999
"341","2017-11-27",17.93
"342","2017-11-28",18.51
"343","2017-11-29",18.379999
"344","2017-11-30",18.940001
"345","2017-12-01",18.93
"346","2017-12-04",17.65
"347","2017-12-05",17.65
"348","2017-12-06",17.290001
"349","2017-12-07",17.690001
"350","2017-12-08",17.879999
"351","2017-12-11",18.02
"352","2017-12-12",18.67
"353","2017-12-13",18.799999
"354","2017-12-14",18.59
"355","2017-12-15",18.99
"356","2017-12-18",19.610001
"357","2017-12-19",19.450001
"358","2017-12-20",20.110001
"359","2017-12-21",20.459999
"360","2017-12-22",20.110001
"361","2017-12-26",19.959999
"362","2017-12-27",20.02
"363","2017-12-28",20.360001
"364","2017-12-29",20.459999
"365","2018-01-02",20.860001
"366","2018-01-03",20.870001
"367","2018-01-04",20.59
"368","2018-01-05",20.450001
"369","2018-01-08",20.49
"370","2018-01-09",20.33
"371","2018-01-10",20.360001
"372","2018-01-11",20.700001
"373","2018-01-12",20.98
"374","2018-01-16",20.110001
"375","2018-01-17",20.049999
"376","2018-01-18",19.9
"377","2018-01-19",19.75
"378","2018-01-22",20.01
"379","2018-01-23",20.309999
"380","2018-01-24",20.139999
"381","2018-01-25",20.26
"382","2018-01-26",20.209999
"383","2018-01-29",19.700001
"384","2018-01-30",20.01
"385","2018-01-31",20.08
"386","2018-02-01",19.950001
"387","2018-02-02",19.5
"388","2018-02-05",18.26
"389","2018-02-06",18.35
"390","2018-02-07",18.559999
"391","2018-02-08",18.23
"392","2018-02-09",18.84
"393","2018-02-12",18.48
"394","2018-02-13",18.860001
"395","2018-02-14",19.129999
"396","2018-02-15",19.26
"397","2018-02-16",19.48
"398","2018-02-20",19.32
"399","2018-02-21",20.25
"400","2018-02-22",20.09
"401","2018-02-23",20.18
"402","2018-02-26",20.450001
"403","2018-02-27",19.98
"404","2018-02-28",19.82
"405","2018-03-01",19.959999
"406","2018-03-02",20.389999
"407","2018-03-05",20.290001
"408","2018-03-06",20.32
"409","2018-03-07",20.27
"410","2018-03-08",20.379999
"411","2018-03-09",23.1
"412","2018-03-12",22.549999
"413","2018-03-13",22.889999
"414","2018-03-14",22.67
"415","2018-03-15",22.17
"416","2018-03-16",21.799999
"417","2018-03-19",22.040001
"418","2018-03-20",22.1
"419","2018-03-21",22.41
"420","2018-03-22",22.370001
"421","2018-03-23",22.33
"422","2018-03-26",22.4
"423","2018-03-27",22.860001
"424","2018-03-28",22.66
"425","2018-03-29",22.450001
"426","2018-04-02",22.25
"427","2018-04-03",22.360001
"428","2018-04-04",22.75
"429","2018-04-05",22.75
"430","2018-04-06",22.5
"431","2018-04-09",22.59
"432","2018-04-10",23.049999
"433","2018-04-11",23.16
"434","2018-04-12",22.98
"435","2018-04-13",22.65
"436","2018-04-16",21.99
"437","2018-04-17",22.08
"438","2018-04-18",22.15
"439","2018-04-19",22.200001
"440","2018-04-20",22.209999
"441","2018-04-23",22.709999
"442","2018-04-24",22.35
"443","2018-04-25",21.9
"444","2018-04-26",22.280001
"445","2018-04-27",22.82
"446","2018-04-30",22.65
"447","2018-05-01",22.860001
"448","2018-05-02",22.98
"449","2018-05-03",22.959999
"450","2018-05-04",26.02
"451","2018-05-07",26.76
"452","2018-05-08",27.540001
"453","2018-05-09",27.82
"454","2018-05-10",27.620001
"455","2018-05-11",26.440001
"456","2018-05-14",26.48
"457","2018-05-15",26.49
"458","2018-05-16",26.370001
"459","2018-05-17",26.469999
"460","2018-05-18",26.360001
"461","2018-05-21",27.049999
"462","2018-05-22",26.76
"463","2018-05-23",26.059999
"464","2018-05-24",26
"465","2018-05-25",26.290001
"466","2018-05-29",26.77
"467","2018-05-30",26.76
"468","2018-05-31",26.299999
"469","2018-06-01",25.85
"470","2018-06-04",26.18
"471","2018-06-05",26.360001
"472","2018-06-06",26.440001
"473","2018-06-07",26.02
"474","2018-06-08",25.84
"475","2018-06-11",26.02
"476","2018-06-12",25.92
"477","2018-06-13",25.82
"478","2018-06-14",25.9
"479","2018-06-15",26.08
"480","2018-06-18",26
"481","2018-06-19",25.809999
"482","2018-06-20",29.24
"483","2018-06-21",28.459999
"484","2018-06-22",28.92
"485","2018-06-25",28.52
"486","2018-06-26",27.940001
"487","2018-06-27",28.32
"488","2018-06-28",29.51
"489","2018-06-29",29.24
"490","2018-07-02",29.26
"491","2018-07-03",28.9
"492","2018-07-05",30.059999
"493","2018-07-06",29.940001
"494","2018-07-09",29.690001
"495","2018-07-10",31.92
"496","2018-07-11",31.700001
"497","2018-07-12",31.23
"498","2018-07-13",31.030001
"499","2018-07-16",31.25
"500","2018-07-17",29.85
"501","2018-07-18",29.959999
"502","2018-07-19",30.01
"503","2018-07-20",29.559999
"504","2018-07-23",29.709999
"505","2018-07-24",30.1
"506","2018-07-25",30.809999
"507","2018-07-26",32.009998
"508","2018-07-27",30.83
"509","2018-07-30",30.049999
"510","2018-07-31",30.82
"511","2018-08-01",31.129999
"512","2018-08-02",31.629999
"513","2018-08-03",31.379999
"514","2018-08-06",30.66
"515","2018-08-07",30.51
"516","2018-08-08",29.004999
"517","2018-08-09",28.719999
"518","2018-08-10",27.51
"519","2018-08-13",26.25
"520","2018-08-14",26.139999
"521","2018-08-15",26.709999
"522","2018-08-16",26.41
"523","2018-08-17",26.860001
"524","2018-08-20",26.969999
"525","2018-08-21",28.219999
"526","2018-08-22",28.129999
"527","2018-08-23",27.92
"528","2018-08-24",28.82
"529","2018-08-27",28.799999
"530","2018-08-28",28.719999
"531","2018-08-29",28.27
"532","2018-08-30",28.43
"533","2018-08-31",28.030001
"534","2018-09-04",27.309999
"535","2018-09-05",27.42
"536","2018-09-06",27.450001
"537","2018-09-07",27.299999
"538","2018-09-10",27.459999
"539","2018-09-11",27.23
"540","2018-09-12",27.33
"541","2018-09-13",27.959999
"542","2018-09-14",27.469999
"543","2018-09-17",27.41
"544","2018-09-18",27.799999
"545","2018-09-19",27.959999
"546","2018-09-20",28.07
"547","2018-09-21",28.26
"548","2018-09-24",28.709999
"549","2018-09-25",28.860001
"550","2018-09-26",28.530001
"551","2018-09-27",28.879999
"552","2018-09-28",28.549999
"553","2018-10-01",28.58
"554","2018-10-02",28.559999
"555","2018-10-03",28.610001
"556","2018-10-04",27.799999
"557","2018-10-05",26.610001
"558","2018-10-08",26.129999
"559","2018-10-09",25.620001
"560","2018-10-10",25.129999
"561","2018-10-11",24.57
"562","2018-10-12",25.049999
"563","2018-10-15",25.639999
"564","2018-10-16",26.440001
"565","2018-10-17",25.82
"566","2018-10-18",25.059999
"567","2018-10-19",25.1
"568","2018-10-22",24.58
"569","2018-10-23",24.709999
"570","2018-10-24",24.209999
"571","2018-10-25",24.370001
"572","2018-10-26",23.879999
"573","2018-10-29",24.709999
"574","2018-10-30",25.34
"575","2018-10-31",25.26
"576","2018-11-01",26.17
"577","2018-11-02",26.049999
"578","2018-11-05",26.370001
"579","2018-11-06",26.93
"580","2018-11-07",27.48
"581","2018-11-08",25.334999
"582","2018-11-09",25.59
"583","2018-11-12",24.040001
"584","2018-11-13",23.440001
"585","2018-11-14",23.709999
"586","2018-11-15",24.57
"587","2018-11-16",24.91
"588","2018-11-19",24.09
"589","2018-11-20",23.83
"590","2018-11-21",25
"591","2018-11-23",25.530001
"592","2018-11-26",25.67
"593","2018-11-27",25.879999
"594","2018-11-28",26.799999
"595","2018-11-29",27.030001
"596","2018-11-30",27.190001
"597","2018-12-03",27.74
"598","2018-12-04",26.48
"599","2018-12-06",26.73
"600","2018-12-07",25.879999
"601","2018-12-10",26.24
"602","2018-12-11",25.84
"603","2018-12-12",25.85
"604","2018-12-13",25.799999
"605","2018-12-14",24.77
"606","2018-12-17",24.280001
"607","2018-12-18",23.959999
"608","2018-12-19",23.93
"609","2018-12-20",23.24
"610","2018-12-21",23.5
"611","2018-12-24",23.139999
"612","2018-12-26",24.110001
"613","2018-12-27",24.33
"614","2018-12-28",24.450001
"615","2018-12-31",24.58
"616","2019-01-02",25.48
"617","2019-01-03",25
"618","2019-01-04",26.24
"619","2019-01-07",26.719999
"620","2019-01-08",26.92
"621","2019-01-09",27.57
"622","2019-01-10",27.77
"623","2019-01-11",29.969999
"624","2019-01-14",29.4
"625","2019-01-15",29.530001
"626","2019-01-16",28.959999
"627","2019-01-17",29.129999
"628","2019-01-18",29.42
"629","2019-01-22",28.959999
"630","2019-01-23",28.540001
"631","2019-01-24",29.290001
"632","2019-01-25",29.32
"633","2019-01-28",29.059999
"634","2019-01-29",29.17
"635","2019-01-30",29.620001
"636","2019-01-31",30.27
"637","2019-02-01",30.74
"638","2019-02-04",31.049999
"639","2019-02-05",30.93
"640","2019-02-06",31.02
"641","2019-02-07",31.049999
"642","2019-02-08",30.620001
"643","2019-02-11",30.4
"644","2019-02-12",31.08
"645","2019-02-13",31.49
"646","2019-02-14",31.610001
"647","2019-02-15",32.630001
"648","2019-02-19",31.41
"649","2019-02-20",31.190001
"650","2019-02-21",30.93
"651","2019-02-22",31.76
"652","2019-02-25",31.41
"653","2019-02-26",31.16
"654","2019-02-27",30.85
"655","2019-02-28",30.209999
"656","2019-03-01",28.68
"657","2019-03-04",27.5
"658","2019-03-05",28.6
"659","2019-03-06",29.26
"660","2019-03-07",29.549999
"661","2019-03-08",29.209999
"662","2019-03-11",30.07
"663","2019-03-12",30.49
"664","2019-03-13",30.98
"665","2019-03-14",30.969999
"666","2019-03-15",31.139999
"667","2019-03-18",30.940001
"668","2019-03-19",29.959999
"669","2019-03-20",30.049999
"670","2019-03-21",29.280001
"671","2019-03-22",29.129999
"672","2019-03-25",28.77
"673","2019-03-26",28.719999
"674","2019-03-27",28.530001
"675","2019-03-28",28.469999
"676","2019-03-29",28.620001
"677","2019-04-01",28.709999
"678","2019-04-02",28.48
"679","2019-04-03",28.23
"680","2019-04-04",28.07
"681","2019-04-05",28.709999
"682","2019-04-08",28.889999
"683","2019-04-09",28.639999
"684","2019-04-10",29.129999
"685","2019-04-11",29.1
"686","2019-04-12",29.190001
"687","2019-04-15",29.77
"688","2019-04-16",30.059999
"689","2019-04-17",30.629999
"690","2019-04-18",30.780001
"691","2019-04-22",30.98
"692","2019-04-23",30.59
"693","2019-04-24",30.969999
"694","2019-04-25",30.459999
"695","2019-04-26",30.940001
"696","2019-04-29",30.93
"697","2019-04-30",30.950001
"698","2019-05-01",30.700001
"699","2019-05-02",25.74
"700","2019-05-03",25.34
"701","2019-05-06",25.02
"702","2019-05-07",24.860001
"703","2019-05-08",25.02
"704","2019-05-09",24.52
"705","2019-05-10",24.370001
"706","2019-05-13",23.110001
"707","2019-05-14",22.01
"708","2019-05-15",22.540001
"709","2019-05-16",23.01
"710","2019-05-17",22.540001
"711","2019-05-20",22.52
"712","2019-05-21",23.459999
"713","2019-05-22",23.219999
"714","2019-05-23",22.559999
"715","2019-05-24",21.860001
"716","2019-05-28",21.98
"717","2019-05-29",21.92
"718","2019-05-30",21.459999
"719","2019-05-31",20.85
"720","2019-06-03",21.66
"721","2019-06-04",21.889999
"722","2019-06-05",21.889999
"723","2019-06-06",21.389999
"724","2019-06-07",22.190001
"725","2019-06-10",22.42
"726","2019-06-11",22.93
"727","2019-06-12",22.440001
"728","2019-06-13",23.700001
"729","2019-06-14",23.24
"730","2019-06-17",23.709999
"731","2019-06-18",24.360001
"732","2019-06-19",24.92
"733","2019-06-20",25.030001
"734","2019-06-21",24.969999
"735","2019-06-24",24.59
"736","2019-06-25",24.18
"737","2019-06-26",23.940001
"738","2019-06-27",24.43
"739","2019-06-28",24.719999
"740","2019-07-01",25.139999
"741","2019-07-02",24.780001
"742","2019-07-03",24.48
"743","2019-07-05",24.52
"744","2019-07-08",24.860001
"745","2019-07-09",25.049999
"746","2019-07-10",25.120001
"747","2019-07-11",25.51
"748","2019-07-12",25.66
"749","2019-07-15",25.790001
"750","2019-07-16",25.639999
"751","2019-07-17",25.58
"752","2019-07-18",25.870001
"753","2019-07-19",26.219999
"754","2019-07-22",25.950001
"755","2019-07-23",26.049999
"756","2019-07-24",26.49
"757","2019-07-25",26.059999
"758","2019-07-26",26.389999
"759","2019-07-29",26
"760","2019-07-30",26.1
"761","2019-07-31",25.57
"762","2019-08-01",24.99
"763","2019-08-02",25.24
"764","2019-08-05",24.85
"765","2019-08-06",25.059999
"766","2019-08-07",25.24
"767","2019-08-08",21.01
"768","2019-08-09",19.74
"769","2019-08-12",18.799999
"770","2019-08-13",18.65
"771","2019-08-14",18.120001
"772","2019-08-15",17.360001
"773","2019-08-16",17.690001
"774","2019-08-19",17.5
"775","2019-08-20",18.190001
"776","2019-08-21",18.299999
"777","2019-08-22",18.18
"778","2019-08-23",17.280001
"779","2019-08-26",17.690001
"780","2019-08-27",17.370001
"781","2019-08-28",17.620001
"782","2019-08-29",17.799999
"783","2019-08-30",17.639999
"784","2019-09-03",17.16
"785","2019-09-04",17.18
"786","2019-09-05",17.49
"787","2019-09-06",16.959999
"788","2019-09-09",17.6
"789","2019-09-10",17.33
"790","2019-09-11",17.76
"791","2019-09-12",17.879999
"792","2019-09-13",18.309999
"793","2019-09-16",18.77
"794","2019-09-17",19.15
"795","2019-09-18",19.290001
"796","2019-09-19",19.32
"797","2019-09-20",19.73
"798","2019-09-23",19.73
"799","2019-09-24",19.25
"800","2019-09-25",19.379999
"801","2019-09-26",19.440001
"802","2019-09-27",18.785
"803","2019-09-30",18.75
"804","2019-10-01",18.219999
"805","2019-10-02",18.135
"806","2019-10-03",18.43
"807","2019-10-04",19.375
"808","2019-10-07",18.549999
"809","2019-10-08",18.43
"810","2019-10-09",18.76
"811","2019-10-10",19.18
"812","2019-10-11",18.530001
"813","2019-10-14",18.83
"814","2019-10-15",18.959999
"815","2019-10-16",18.985001
"816","2019-10-17",19.389999
"817","2019-10-18",19.43
"818","2019-10-21",19.129999
"819","2019-10-22",19.58
"820","2019-10-23",19.790001
"821","2019-10-24",19.74
"822","2019-10-25",20.120001
"823","2019-10-28",20.57
"824","2019-10-29",20.66
"825","2019-10-30",20.620001
"826","2019-10-31",20.530001
"827","2019-11-01",20.799999
"828","2019-11-04",21.18
"829","2019-11-05",21.67
"830","2019-11-06",21.629999
"831","2019-11-07",16.120001
"832","2019-11-08",16.26
"833","2019-11-11",17.629999
"834","2019-11-12",17.43
"835","2019-11-13",16.76
"836","2019-11-14",16.780001
"837","2019-11-15",16.780001
"838","2019-11-18",16.360001
"839","2019-11-19",16.25
"840","2019-11-20",16.25
"841","2019-11-21",16.299999
"842","2019-11-22",16.950001
"843","2019-11-25",17.790001
"844","2019-11-26",17.639999
"845","2019-11-27",17.799999
"846","2019-11-29",18.049999
"847","2019-12-02",17.610001
"848","2019-12-03",17.35
"849","2019-12-04",17.690001
"850","2019-12-05",17.33
"851","2019-12-06",17.25
"852","2019-12-09",16.945
"853","2019-12-10",16.530001
"854","2019-12-11",16.540001
"855","2019-12-12",16.690001
"856","2019-12-13",17.129999
"857","2019-12-16",17.639999
"858","2019-12-17",18.615
"859","2019-12-18",18.09
"860","2019-12-19",18.280001
"861","2019-12-20",18.620001
"862","2019-12-23",18.860001
"863","2019-12-24",18.65
"864","2019-12-26",18.969999
"865","2019-12-27",18.48
"866","2019-12-30",18.42
"867","2019-12-31",18.51
"868","2020-01-02",18.459999
"869","2020-01-03",18.76
"870","2020-01-06",18.860001
"871","2020-01-07",19.040001
"872","2020-01-08",18.959999
"873","2020-01-09",18.535
"874","2020-01-10",18.530001
"875","2020-01-13",19.440001
"876","2020-01-14",19.674999
"877","2020-01-15",20.190001
"878","2020-01-16",20.35
"879","2020-01-17",20.559999
"880","2020-01-21",20.959999
"881","2020-01-22",20.85
"882","2020-01-23",21.18
"883","2020-01-24",20.74
"884","2020-01-27",19.559999
"885","2020-01-28",20.549999
"886","2020-01-29",20.73
"887","2020-01-30",20.465
"888","2020-01-31",20.75
"889","2020-02-03",20.924999
"890","2020-02-04",21.440001
"891","2020-02-05",22.01
"892","2020-02-06",21.290001
"893","2020-02-07",22.459999
"894","2020-02-10",24
"895","2020-02-11",23.57
"896","2020-02-12",24.74
"897","2020-02-13",24.610001
"898","2020-02-14",24.59
"899","2020-02-18",24.4
"900","2020-02-19",26
"901","2020-02-20",27.26
"902","2020-02-21",25.969999
"903","2020-02-24",25.040001
"904","2020-02-25",24.129999
"905","2020-02-26",24.02
"906","2020-02-27",23.370001
"907","2020-02-28",23.74
"908","2020-03-02",23.190001
"909","2020-03-03",23.26
"910","2020-03-04",24.299999
"911","2020-03-05",22.85
"912","2020-03-06",21.559999
"913","2020-03-09",17.610001
"914","2020-03-10",18.41
"915","2020-03-11",17.059999
"916","2020-03-12",14.65
"917","2020-03-13",13.99
"918","2020-03-16",11.26
"919","2020-03-17",11.47
"920","2020-03-18",9.63
"921","2020-03-19",11.27
"922","2020-03-20",11.01
"923","2020-03-23",11.01
"924","2020-03-24",14.76
"925","2020-03-25",14.58
"926","2020-03-26",14.28
"927","2020-03-27",14.08
"928","2020-03-30",14.52
"929","2020-03-31",14.78
"930","2020-04-01",12.98
"931","2020-04-02",12.87
"932","2020-04-03",13.31
"933","2020-04-06",14.46
"934","2020-04-07",15.04
"935","2020-04-08",15.84
"936","2020-04-09",16.41
"937","2020-04-13",14.29
"938","2020-04-14",13.92
"939","2020-04-15",13.44
"940","2020-04-16",13.45
"941","2020-04-17",14.88
"942","2020-04-20",15.01
"943","2020-04-21",15
"944","2020-04-22",15.66
"945","2020-04-23",15.97
"946","2020-04-24",15.86
"947","2020-04-27",16.110001
"948","2020-04-28",17.09
"949","2020-04-29",18.040001
"950","2020-04-30",17.530001
"951","2020-05-01",16.23
"952","2020-05-04",16.700001
"953","2020-05-05",16.74
"954","2020-05-06",16.68
"955","2020-05-07",16.780001
"956","2020-05-08",18.73
"957","2020-05-11",19.219999
"958","2020-05-12",18.1
"959","2020-05-13",17.6
"960","2020-05-14",17.870001
"961","2020-05-15",17.959999
"962","2020-05-18",19.969999
"963","2020-05-19",20.530001
"964","2020-05-20",20.629999
"965","2020-05-21",20.74
"966","2020-05-22",20.51
"967","2020-05-26",21.040001
"968","2020-05-27",21.35
"969","2020-05-28",20.77
