"","date","IPWR"
"75","2014-03-13",97.699997
"76","2014-03-14",102.800003
"77","2014-03-17",109.400002
"78","2014-03-18",110.800003
"79","2014-03-19",100.199997
"80","2014-03-20",107.699997
"81","2014-03-21",110.199997
"82","2014-03-24",110.199997
"83","2014-03-25",102.199997
"84","2014-03-26",92.5
"85","2014-03-27",93.900002
"86","2014-03-28",88.699997
"87","2014-03-31",80.5
"88","2014-04-01",80.699997
"89","2014-04-02",82.599998
"90","2014-04-03",88.900002
"91","2014-04-04",84.800003
"92","2014-04-07",81.099998
"93","2014-04-08",88.099998
"94","2014-04-09",89.25
"95","2014-04-10",85
"96","2014-04-11",81.599998
"97","2014-04-14",82.599998
"98","2014-04-15",82.300003
"99","2014-04-16",82.199997
"100","2014-04-17",83.57
"101","2014-04-21",86.900002
"102","2014-04-22",86.800003
"103","2014-04-23",86.599998
"104","2014-04-24",84.809998
"105","2014-04-25",83.010002
"106","2014-04-28",81.989998
"107","2014-04-29",83.790001
"108","2014-04-30",82
"109","2014-05-01",81.800003
"110","2014-05-02",82.699997
"111","2014-05-05",81.099998
"112","2014-05-06",81.699997
"113","2014-05-07",84
"114","2014-05-08",86.599998
"115","2014-05-09",86.5
"116","2014-05-12",85.599998
"117","2014-05-13",85.120003
"118","2014-05-14",81.199997
"119","2014-05-15",79.099998
"120","2014-05-16",71.5
"121","2014-05-19",70.099998
"122","2014-05-20",72.199997
"123","2014-05-21",75.449997
"124","2014-05-22",79
"125","2014-05-23",81.300003
"126","2014-05-27",78
"127","2014-05-28",75.150002
"128","2014-05-29",75.300003
"129","2014-05-30",75.199997
"130","2014-06-02",74.5
"131","2014-06-03",76.900002
"132","2014-06-04",75.400002
"133","2014-06-05",77.5
"134","2014-06-06",78.900002
"135","2014-06-09",80
"136","2014-06-10",79.900002
"137","2014-06-11",80
"138","2014-06-12",79.300003
"139","2014-06-13",80
"140","2014-06-16",80.5
"141","2014-06-17",79.900002
"142","2014-06-18",79.900002
"143","2014-06-19",81.099998
"144","2014-06-20",80
"145","2014-06-23",84.400002
"146","2014-06-24",92.199997
"147","2014-06-25",89.900002
"148","2014-06-26",95.300003
"149","2014-06-27",93.099998
"150","2014-06-30",92.300003
"151","2014-07-01",85.400002
"152","2014-07-02",85.440002
"153","2014-07-03",86
"154","2014-07-07",85.5
"155","2014-07-08",85
"156","2014-07-09",83.400002
"157","2014-07-10",81.800003
"158","2014-07-11",81.199997
"159","2014-07-14",80.900002
"160","2014-07-15",80.300003
"161","2014-07-16",77.900002
"162","2014-07-17",79.800003
"163","2014-07-18",77.5
"164","2014-07-21",76.5
"165","2014-07-22",76.5
"166","2014-07-23",79.099998
"167","2014-07-24",75.099998
"168","2014-07-25",74.5
"169","2014-07-28",70.099998
"170","2014-07-29",67.5
"171","2014-07-30",77.400002
"172","2014-07-31",75.5
"173","2014-08-01",74.099998
"174","2014-08-04",78.300003
"175","2014-08-05",75.5
"176","2014-08-06",81.5
"177","2014-08-07",84
"178","2014-08-08",85.300003
"179","2014-08-11",83
"180","2014-08-12",83.300003
"181","2014-08-13",82
"182","2014-08-14",85.599998
"183","2014-08-15",85.599998
"184","2014-08-18",82.400002
"185","2014-08-19",82.230003
"186","2014-08-20",81
"187","2014-08-21",80
"188","2014-08-22",78.5
"189","2014-08-25",76.300003
"190","2014-08-26",77.800003
"191","2014-08-27",79.5
"192","2014-08-28",80.199997
"193","2014-08-29",80.400002
"194","2014-09-02",81.400002
"195","2014-09-03",78.800003
"196","2014-09-04",78.800003
"197","2014-09-05",78.5
"198","2014-09-08",79
"199","2014-09-09",80.400002
"200","2014-09-10",81.5
"201","2014-09-11",79.300003
"202","2014-09-12",81.599998
"203","2014-09-15",78.699997
"204","2014-09-16",78.400002
"205","2014-09-17",79
"206","2014-09-18",76.300003
"207","2014-09-19",81.300003
"208","2014-09-22",77
"209","2014-09-23",77.599998
"210","2014-09-24",76.5
"211","2014-09-25",74.5
"212","2014-09-26",74.900002
"213","2014-09-29",74.900002
"214","2014-09-30",75.5
"215","2014-10-01",73.099998
"216","2014-10-02",73.300003
"217","2014-10-03",77
"218","2014-10-06",73.599998
"219","2014-10-07",74.599998
"220","2014-10-08",73.900002
"221","2014-10-09",73.599998
"222","2014-10-10",72.300003
"223","2014-10-13",68.699997
"224","2014-10-14",68.5
"225","2014-10-15",65.199997
"226","2014-10-16",67.800003
"227","2014-10-17",67.300003
"228","2014-10-20",64
"229","2014-10-21",65.900002
"230","2014-10-22",73
"231","2014-10-23",69.5
"232","2014-10-24",70.400002
"233","2014-10-27",69.199997
"234","2014-10-28",73
"235","2014-10-29",71.400002
"236","2014-10-30",73.800003
"237","2014-10-31",77.400002
"238","2014-11-03",76.900002
"239","2014-11-04",76.900002
"240","2014-11-05",77.199997
"241","2014-11-06",77.400002
"242","2014-11-07",77.400002
"243","2014-11-10",77.300003
"244","2014-11-11",79.699997
"245","2014-11-12",74.5
"246","2014-11-13",73
"247","2014-11-14",72.699997
"248","2014-11-17",70.800003
"249","2014-11-18",70.150002
"250","2014-11-19",70
"251","2014-11-20",70
"252","2014-11-21",69.699997
"253","2014-11-24",70.300003
"254","2014-11-25",73.199997
"255","2014-11-26",73.400002
"256","2014-11-28",74.400002
"257","2014-12-01",74.099998
"258","2014-12-02",72.199997
"259","2014-12-03",72
"260","2014-12-04",71.300003
"261","2014-12-05",73.599998
"262","2014-12-08",72.800003
"263","2014-12-09",72.900002
"264","2014-12-10",72.099998
"265","2014-12-11",71.900002
"266","2014-12-12",70.099998
"267","2014-12-15",70.330002
"268","2014-12-16",68.900002
"269","2014-12-17",68.300003
"270","2014-12-18",69.699997
"271","2014-12-19",68.199997
"272","2014-12-22",67.599998
"273","2014-12-23",68.099998
"274","2014-12-24",69.699997
"275","2014-12-26",69.699997
"276","2014-12-29",68.800003
"277","2014-12-30",71.599998
"278","2014-12-31",72.599998
"279","2015-01-02",73.199997
"280","2015-01-05",70.5
"281","2015-01-06",70.900002
"282","2015-01-07",69.800003
"283","2015-01-08",69
"284","2015-01-09",69.900002
"285","2015-01-12",69.300003
"286","2015-01-13",67.099998
"287","2015-01-14",66.5
"288","2015-01-15",65.199997
"289","2015-01-16",65
"290","2015-01-20",65
"291","2015-01-21",65.699997
"292","2015-01-22",65.989998
"293","2015-01-23",65.900002
"294","2015-01-26",64.5
"295","2015-01-27",64.5
"296","2015-01-28",65.5
"297","2015-01-29",64
"298","2015-01-30",65
"299","2015-02-02",64.099998
"300","2015-02-03",64.400002
"301","2015-02-04",62.900002
"302","2015-02-05",65
"303","2015-02-06",65
"304","2015-02-09",69.5
"305","2015-02-10",71.599998
"306","2015-02-11",77
"307","2015-02-12",79.900002
"308","2015-02-13",82.400002
"309","2015-02-17",79.360001
"310","2015-02-18",79
"311","2015-02-19",78.360001
"312","2015-02-20",78.199997
"313","2015-02-23",76.800003
"314","2015-02-24",78.400002
"315","2015-02-25",76.400002
"316","2015-02-26",76.699997
"317","2015-02-27",77.199997
"318","2015-03-02",79.900002
"319","2015-03-03",80.099998
"320","2015-03-04",81.800003
"321","2015-03-05",84.5
"322","2015-03-06",84.199997
"323","2015-03-09",85.900002
"324","2015-03-10",91.800003
"325","2015-03-11",93
"326","2015-03-12",93.199997
"327","2015-03-13",93
"328","2015-03-16",93.5
"329","2015-03-17",93.5
"330","2015-03-18",94.599998
"331","2015-03-19",98.300003
"332","2015-03-20",98.800003
"333","2015-03-23",98.300003
"334","2015-03-24",98.099998
"335","2015-03-25",88.099998
"336","2015-03-26",88.699997
"337","2015-03-27",92.800003
"338","2015-03-30",95.199997
"339","2015-03-31",94.400002
"340","2015-04-01",93
"341","2015-04-02",94.699997
"342","2015-04-06",91.400002
"343","2015-04-07",98.699997
"344","2015-04-08",94.699997
"345","2015-04-09",100.400002
"346","2015-04-10",102.199997
"347","2015-04-13",100.900002
"348","2015-04-14",99.400002
"349","2015-04-15",101.5
"350","2015-04-16",98.5
"351","2015-04-17",97
"352","2015-04-20",100.800003
"353","2015-04-21",101.199997
"354","2015-04-22",99.599998
"355","2015-04-23",97.900002
"356","2015-04-24",97.400002
"357","2015-04-27",103
"358","2015-04-28",109.300003
"359","2015-04-29",112.300003
"360","2015-04-30",107.400002
"361","2015-05-01",104.5
"362","2015-05-04",105.099998
"363","2015-05-05",107
"364","2015-05-06",103.800003
"365","2015-05-07",98.800003
"366","2015-05-08",97.199997
"367","2015-05-11",94.410004
"368","2015-05-12",90.389999
"369","2015-05-13",84.5
"370","2015-05-14",80.5
"371","2015-05-15",87
"372","2015-05-18",93.400002
"373","2015-05-19",87.599998
"374","2015-05-20",85.400002
"375","2015-05-21",84.800003
"376","2015-05-22",84.699997
"377","2015-05-26",82.199997
"378","2015-05-27",85.199997
"379","2015-05-28",84.400002
"380","2015-05-29",83.699997
"381","2015-06-01",82.699997
"382","2015-06-02",82.900002
"383","2015-06-03",82.400002
"384","2015-06-04",82.900002
"385","2015-06-05",82.5
"386","2015-06-08",81.800003
"387","2015-06-09",82
"388","2015-06-10",81.300003
"389","2015-06-11",81.300003
"390","2015-06-12",82
"391","2015-06-15",82
"392","2015-06-16",82.400002
"393","2015-06-17",84
"394","2015-06-18",82.900002
"395","2015-06-19",82.900002
"396","2015-06-22",85
"397","2015-06-23",84.25
"398","2015-06-24",83.5
"399","2015-06-25",83.199997
"400","2015-06-26",84.599998
"401","2015-06-29",82.900002
"402","2015-06-30",83.900002
"403","2015-07-01",81.199997
"404","2015-07-02",84.900002
"405","2015-07-06",83.599998
"406","2015-07-07",85
"407","2015-07-08",80.800003
"408","2015-07-09",80.699997
"409","2015-07-10",82.800003
"410","2015-07-13",83
"411","2015-07-14",83.599998
"412","2015-07-15",84.400002
"413","2015-07-16",84.599998
"414","2015-07-17",83.900002
"415","2015-07-20",81.5
"416","2015-07-21",81
"417","2015-07-22",76.800003
"418","2015-07-23",71.400002
"419","2015-07-24",66.900002
"420","2015-07-27",65.699997
"421","2015-07-28",73.5
"422","2015-07-29",73.199997
"423","2015-07-30",74.5
"424","2015-07-31",76.099998
"425","2015-08-03",76
"426","2015-08-04",75.989998
"427","2015-08-05",82.099998
"428","2015-08-06",80.25
"429","2015-08-07",79.599998
"430","2015-08-10",79.199997
"431","2015-08-11",79.599998
"432","2015-08-12",77.300003
"433","2015-08-13",78.900002
"434","2015-08-14",77.699997
"435","2015-08-17",76.699997
"436","2015-08-18",76.800003
"437","2015-08-19",77.300003
"438","2015-08-20",75
"439","2015-08-21",73.599998
"440","2015-08-24",70.300003
"441","2015-08-25",70.199997
"442","2015-08-26",71.599998
"443","2015-08-27",72.699997
"444","2015-08-28",72.800003
"445","2015-08-31",74
"446","2015-09-01",73
"447","2015-09-02",73.400002
"448","2015-09-03",73.199997
"449","2015-09-04",74.5
"450","2015-09-08",79.199997
"451","2015-09-09",79
"452","2015-09-10",79.980003
"453","2015-09-11",80
"454","2015-09-14",78.599998
"455","2015-09-15",76.800003
"456","2015-09-16",78
"457","2015-09-17",78.400002
"458","2015-09-18",74.199997
"459","2015-09-21",73.5
"460","2015-09-22",70.199997
"461","2015-09-23",68.099998
"462","2015-09-24",68.800003
"463","2015-09-25",68.879997
"464","2015-09-28",64.699997
"465","2015-09-29",64
"466","2015-09-30",66.099998
"467","2015-10-01",67.5
"468","2015-10-02",68.599998
"469","2015-10-05",70.199997
"470","2015-10-06",68.900002
"471","2015-10-07",70.400002
"472","2015-10-08",73.800003
"473","2015-10-09",74.900002
"474","2015-10-12",77.5
"475","2015-10-13",78.699997
"476","2015-10-14",79.599998
"477","2015-10-15",80
"478","2015-10-16",79.900002
"479","2015-10-19",80.599998
"480","2015-10-20",81.900002
"481","2015-10-21",80.599998
"482","2015-10-22",80.599998
"483","2015-10-23",81
"484","2015-10-26",80.300003
"485","2015-10-27",80.199997
"486","2015-10-28",79.699997
"487","2015-10-29",79.800003
"488","2015-10-30",82.900002
"489","2015-11-02",81
"490","2015-11-03",81
"491","2015-11-04",91.300003
"492","2015-11-05",88.5
"493","2015-11-06",88.400002
"494","2015-11-09",87
"495","2015-11-10",83.5
"496","2015-11-11",82.699997
"497","2015-11-12",80.5
"498","2015-11-13",72.699997
"499","2015-11-16",76.300003
"500","2015-11-17",75.989998
"501","2015-11-18",74.400002
"502","2015-11-19",73.400002
"503","2015-11-20",76
"504","2015-11-23",75.800003
"505","2015-11-24",75.900002
"506","2015-11-25",75.699997
"507","2015-11-27",78.32
"508","2015-11-30",80.599998
"509","2015-12-01",82.199997
"510","2015-12-02",84.599998
"511","2015-12-03",80
"512","2015-12-04",79.800003
"513","2015-12-07",79.5
"514","2015-12-08",77.900002
"515","2015-12-09",76.199997
"516","2015-12-10",76.699997
"517","2015-12-11",79
"518","2015-12-14",76.800003
"519","2015-12-15",79.5
"520","2015-12-16",80
"521","2015-12-17",79.800003
"522","2015-12-18",78.5
"523","2015-12-21",77.900002
"524","2015-12-22",78.5
"525","2015-12-23",80
"526","2015-12-24",80
"527","2015-12-28",79.699997
"528","2015-12-29",79.699997
"529","2015-12-30",80.5
"530","2015-12-31",80
"531","2016-01-04",79.400002
"532","2016-01-05",79.199997
"533","2016-01-06",80
"534","2016-01-07",76.699997
"535","2016-01-08",75.800003
"536","2016-01-11",71
"537","2016-01-12",70.800003
"538","2016-01-13",64.099998
"539","2016-01-14",64
"540","2016-01-15",59.400002
"541","2016-01-19",53.900002
"542","2016-01-20",52.200001
"543","2016-01-21",56.099998
"544","2016-01-22",60
"545","2016-01-25",54.400002
"546","2016-01-26",55.099998
"547","2016-01-27",53.599998
"548","2016-01-28",52.799999
"549","2016-01-29",55.799999
"550","2016-02-01",57
"551","2016-02-02",54.700001
"552","2016-02-03",56.200001
"553","2016-02-04",56.099998
"554","2016-02-05",54.299999
"555","2016-02-08",51
"556","2016-02-09",51.5
"557","2016-02-10",51.849998
"558","2016-02-11",50.990002
"559","2016-02-12",50.5
"560","2016-02-16",49.400002
"561","2016-02-17",49.799999
"562","2016-02-18",46.599998
"563","2016-02-19",44.799999
"564","2016-02-22",46.599998
"565","2016-02-23",45
"566","2016-02-24",45.799999
"567","2016-02-25",46.900002
"568","2016-02-26",49.599998
"569","2016-02-29",49.5
"570","2016-03-01",49.799999
"571","2016-03-02",47.5
"572","2016-03-03",47.299999
"573","2016-03-04",46
"574","2016-03-07",44
"575","2016-03-08",43.700001
"576","2016-03-09",43.599998
"577","2016-03-10",40.700001
"578","2016-03-11",42.900002
"579","2016-03-14",41.599998
"580","2016-03-15",41
"581","2016-03-16",41
"582","2016-03-17",40.099998
"583","2016-03-18",40
"584","2016-03-21",39.900002
"585","2016-03-22",39.799999
"586","2016-03-23",42.700001
"587","2016-03-24",41.200001
"588","2016-03-28",45.200001
"589","2016-03-29",43.700001
"590","2016-03-30",45.099998
"591","2016-03-31",45.200001
"592","2016-04-01",44.099998
"593","2016-04-04",43.5
"594","2016-04-05",42.900002
"595","2016-04-06",42
"596","2016-04-07",42
"597","2016-04-08",42.400002
"598","2016-04-11",42.599998
"599","2016-04-12",42.900002
"600","2016-04-13",44.400002
"601","2016-04-14",44.799999
"602","2016-04-15",46.200001
"603","2016-04-18",61.099998
"604","2016-04-19",49.099998
"605","2016-04-20",56.5
"606","2016-04-21",52.900002
"607","2016-04-22",52.900002
"608","2016-04-25",51.799999
"609","2016-04-26",53.5
"610","2016-04-27",54.099998
"611","2016-04-28",52.599998
"612","2016-04-29",54.099998
"613","2016-05-02",53.799999
"614","2016-05-03",55.900002
"615","2016-05-04",53.099998
"616","2016-05-05",52.200001
"617","2016-05-06",51.900002
"618","2016-05-09",47.599998
"619","2016-05-10",46.700001
"620","2016-05-11",47.400002
"621","2016-05-12",47.900002
"622","2016-05-13",42.099998
"623","2016-05-16",42.599998
"624","2016-05-17",41.200001
"625","2016-05-18",39
"626","2016-05-19",40.299999
"627","2016-05-20",39.5
"628","2016-05-23",40.200001
"629","2016-05-24",41.599998
"630","2016-05-25",41.400002
"631","2016-05-26",40.599998
"632","2016-05-27",43.400002
"633","2016-05-31",47.700001
"634","2016-06-01",49.299999
"635","2016-06-02",49.5
"636","2016-06-03",49.200001
"637","2016-06-06",49.299999
"638","2016-06-07",48.299999
"639","2016-06-08",48.700001
"640","2016-06-09",47.299999
"641","2016-06-10",49.599998
"642","2016-06-13",48
"643","2016-06-14",49
"644","2016-06-15",46.900002
"645","2016-06-16",48.200001
"646","2016-06-17",46.099998
"647","2016-06-20",48.450001
"648","2016-06-21",46.900002
"649","2016-06-22",48.200001
"650","2016-06-23",48.5
"651","2016-06-24",48.599998
"652","2016-06-27",47.5
"653","2016-06-28",48.799999
"654","2016-06-29",48.400002
"655","2016-06-30",49.299999
"656","2016-07-01",49.200001
"657","2016-07-05",45.5
"658","2016-07-06",47.599998
"659","2016-07-07",49.200001
"660","2016-07-08",51.299999
"661","2016-07-11",51
"662","2016-07-12",53.799999
"663","2016-07-13",55
"664","2016-07-14",54.900002
"665","2016-07-15",55.400002
"666","2016-07-18",54.200001
"667","2016-07-19",52.799999
"668","2016-07-20",53.700001
"669","2016-07-21",53.799999
"670","2016-07-22",53.599998
"671","2016-07-25",50.400002
"672","2016-07-26",52.099998
"673","2016-07-27",53.25
"674","2016-07-28",53.599998
"675","2016-07-29",54.400002
"676","2016-08-01",53.5
"677","2016-08-02",53.299999
"678","2016-08-03",53.400002
"679","2016-08-04",53.599998
"680","2016-08-05",51.799999
"681","2016-08-08",50.299999
"682","2016-08-09",51.400002
"683","2016-08-10",51.299999
"684","2016-08-11",50.200001
"685","2016-08-12",48.5
"686","2016-08-15",47.700001
"687","2016-08-16",48.900002
"688","2016-08-17",48.5
"689","2016-08-18",49.900002
"690","2016-08-19",48.700001
"691","2016-08-22",49.900002
"692","2016-08-23",50.900002
"693","2016-08-24",50.400002
"694","2016-08-25",49.299999
"695","2016-08-26",49.799999
"696","2016-08-29",52.799999
"697","2016-08-30",52.799999
"698","2016-08-31",52.799999
"699","2016-09-01",53.099998
"700","2016-09-02",51
"701","2016-09-06",48.799999
"702","2016-09-07",49
"703","2016-09-08",50.700001
"704","2016-09-09",48.599998
"705","2016-09-12",49.599998
"706","2016-09-13",50.099998
"707","2016-09-14",51
"708","2016-09-15",50.599998
"709","2016-09-16",51.200001
"710","2016-09-19",52
"711","2016-09-20",51.950001
"712","2016-09-21",52.700001
"713","2016-09-22",52.5
"714","2016-09-23",52.900002
"715","2016-09-26",51.900002
"716","2016-09-27",51.299999
"717","2016-09-28",51.299999
"718","2016-09-29",51.200001
"719","2016-09-30",51.700001
"720","2016-10-03",50.700001
"721","2016-10-04",50.400002
"722","2016-10-05",50
"723","2016-10-06",49
"724","2016-10-07",49.599998
"725","2016-10-10",50.299999
"726","2016-10-11",50
"727","2016-10-12",49.599998
"728","2016-10-13",49.900002
"729","2016-10-14",50
"730","2016-10-17",49.5
"731","2016-10-18",49.299999
"732","2016-10-19",48.5
"733","2016-10-20",49.200001
"734","2016-10-21",50
"735","2016-10-24",52.700001
"736","2016-10-25",55.5
"737","2016-10-26",55.099998
"738","2016-10-27",52.5
"739","2016-10-28",51.700001
"740","2016-10-31",52
"741","2016-11-01",50
"742","2016-11-02",49
"743","2016-11-03",48.400002
"744","2016-11-04",47.5
"745","2016-11-07",47.599998
"746","2016-11-08",47.5
"747","2016-11-09",45.599998
"748","2016-11-10",43.599998
"749","2016-11-11",44
"750","2016-11-14",44.900002
"751","2016-11-15",41.799999
"752","2016-11-16",40.799999
"753","2016-11-17",40.200001
"754","2016-11-18",42.700001
"755","2016-11-21",42.599998
"756","2016-11-22",44.099998
"757","2016-11-23",44.099998
"758","2016-11-25",43.599998
"759","2016-11-28",44.900002
"760","2016-11-29",44.099998
"761","2016-11-30",46.5
"762","2016-12-01",46.5
"763","2016-12-02",41
"764","2016-12-05",39.5
"765","2016-12-06",39.299999
"766","2016-12-07",40
"767","2016-12-08",39.599998
"768","2016-12-09",39
"769","2016-12-12",37.599998
"770","2016-12-13",36.700001
"771","2016-12-14",36.400002
"772","2016-12-15",35.299999
"773","2016-12-16",34.299999
"774","2016-12-19",34.5
"775","2016-12-20",34.700001
"776","2016-12-21",35.099998
"777","2016-12-22",34.299999
"778","2016-12-23",34.799999
"779","2016-12-27",34.900002
"780","2016-12-28",32.700001
"781","2016-12-29",31.299999
"782","2016-12-30",33
"783","2017-01-03",31.5
"784","2017-01-04",34.5
"785","2017-01-05",34.200001
"786","2017-01-06",35.900002
"787","2017-01-09",36.400002
"788","2017-01-10",35.400002
"789","2017-01-11",33.799999
"790","2017-01-12",31.799999
"791","2017-01-13",30.1
"792","2017-01-17",28.299999
"793","2017-01-18",26.860001
"794","2017-01-19",25.6
"795","2017-01-20",23.9
"796","2017-01-23",21.9
"797","2017-01-24",21.1
"798","2017-01-25",21.700001
"799","2017-01-26",23.4
"800","2017-01-27",22.5
"801","2017-01-30",20.799999
"802","2017-01-31",20
"803","2017-02-01",20.700001
"804","2017-02-02",20.799999
"805","2017-02-03",22.700001
"806","2017-02-06",22.299999
"807","2017-02-07",22.1
"808","2017-02-08",22.9
"809","2017-02-09",23
"810","2017-02-10",22.9
"811","2017-02-13",22.200001
"812","2017-02-14",23.4
"813","2017-02-15",24
"814","2017-02-16",23.1
"815","2017-02-17",24.799999
"816","2017-02-21",23.9
"817","2017-02-22",23.4
"818","2017-02-23",24.299999
"819","2017-02-24",24.299999
"820","2017-02-27",24
"821","2017-02-28",28.5
"822","2017-03-01",24.9
"823","2017-03-02",25.799999
"824","2017-03-03",25.799999
"825","2017-03-06",25
"826","2017-03-07",25.5
"827","2017-03-08",27.4
"828","2017-03-09",29.5
"829","2017-03-10",29.700001
"830","2017-03-13",31.9
"831","2017-03-14",31.5
"832","2017-03-15",31.1
"833","2017-03-16",30.6
"834","2017-03-17",34.900002
"835","2017-03-20",35.200001
"836","2017-03-21",35.099998
"837","2017-03-22",33.400002
"838","2017-03-23",32.900002
"839","2017-03-24",34.200001
"840","2017-03-27",33.900002
"841","2017-03-28",32.200001
"842","2017-03-29",32.299999
"843","2017-03-30",31.799999
"844","2017-03-31",32.5
"845","2017-04-03",27.5
"846","2017-04-04",26.700001
"847","2017-04-05",26.75
"848","2017-04-06",29
"849","2017-04-07",27.700001
"850","2017-04-10",28.1
"851","2017-04-11",27.299999
"852","2017-04-12",26.4
"853","2017-04-13",27.299999
"854","2017-04-17",24.4
"855","2017-04-18",23.6
"856","2017-04-19",22.5
"857","2017-04-20",23.450001
"858","2017-04-21",23.6
"859","2017-04-24",23.299999
"860","2017-04-25",23.5
"861","2017-04-26",23.799999
"862","2017-04-27",23.6
"863","2017-04-28",26.5
"864","2017-05-01",26.799999
"865","2017-05-02",26
"866","2017-05-03",23.799999
"867","2017-05-04",24.299999
"868","2017-05-05",24
"869","2017-05-08",23
"870","2017-05-09",23.450001
"871","2017-05-10",23.4
"872","2017-05-11",21.799999
"873","2017-05-12",23.4
"874","2017-05-15",25.4
"875","2017-05-16",26
"876","2017-05-17",23.6
"877","2017-05-18",23.299999
"878","2017-05-19",23.299999
"879","2017-05-22",24.200001
"880","2017-05-23",22.299999
"881","2017-05-24",23.700001
"882","2017-05-25",23.9
"883","2017-05-26",25.4
"884","2017-05-30",24.1
"885","2017-05-31",25.700001
"886","2017-06-01",24.799999
"887","2017-06-02",25
"888","2017-06-05",26.200001
"889","2017-06-06",26.4
"890","2017-06-07",26
"891","2017-06-08",25.9
"892","2017-06-09",23
"893","2017-06-12",22.6
"894","2017-06-13",22.9
"895","2017-06-14",22.9
"896","2017-06-15",22.200001
"897","2017-06-16",21.4
"898","2017-06-19",22.6
"899","2017-06-20",21.5
"900","2017-06-21",21.1
"901","2017-06-22",21.6
"902","2017-06-23",21.4
"903","2017-06-26",21.799999
"904","2017-06-27",21.200001
"905","2017-06-28",20.700001
"906","2017-06-29",21
"907","2017-06-30",21
"908","2017-07-03",21.299999
"909","2017-07-05",20.799999
"910","2017-07-06",20.799999
"911","2017-07-07",21.200001
"912","2017-07-10",22.9
"913","2017-07-11",22.700001
"914","2017-07-12",22.6
"915","2017-07-13",22.9
"916","2017-07-14",23.9
"917","2017-07-17",23.5
"918","2017-07-18",22.700001
"919","2017-07-19",23
"920","2017-07-20",23.200001
"921","2017-07-21",26.200001
"922","2017-07-24",27.700001
"923","2017-07-25",27.9
"924","2017-07-26",28.5
"925","2017-07-27",30.299999
"926","2017-07-28",29.799999
"927","2017-07-31",29.5
"928","2017-08-01",26.799999
"929","2017-08-02",24.799999
"930","2017-08-03",24.6
"931","2017-08-04",23.6
"932","2017-08-07",22.200001
"933","2017-08-08",21.4
"934","2017-08-09",20.4
"935","2017-08-10",21.6
"936","2017-08-11",22.299999
"937","2017-08-14",23.1
"938","2017-08-15",23.799999
"939","2017-08-16",23.6
"940","2017-08-17",24.200001
"941","2017-08-18",23.1
"942","2017-08-21",23.5
"943","2017-08-22",23.4
"944","2017-08-23",23.5
"945","2017-08-24",24.799999
"946","2017-08-25",23.799999
"947","2017-08-28",25.1
"948","2017-08-29",25.5
"949","2017-08-30",24.6
"950","2017-08-31",24.299999
"951","2017-09-01",26.41
"952","2017-09-05",27.5
"953","2017-09-06",27.9
"954","2017-09-07",27.299999
"955","2017-09-08",27.4
"956","2017-09-11",27.1
"957","2017-09-12",26.9
"958","2017-09-13",26.5
"959","2017-09-14",25.4
"960","2017-09-15",24.200001
"961","2017-09-18",25.6
"962","2017-09-19",25.9
"963","2017-09-20",26.299999
"964","2017-09-21",26.9
"965","2017-09-22",27.5
"966","2017-09-25",27.299999
"967","2017-09-26",27.200001
"968","2017-09-27",27.799999
"969","2017-09-28",26.799999
"970","2017-09-29",25.9
"971","2017-10-02",25.1
"972","2017-10-03",23.5
"973","2017-10-04",24
