"","date","NX"
"288","2008-02-25",52.650002
"289","2008-02-26",53.5
"290","2008-02-27",53.970001
"291","2008-02-28",52.849998
"292","2008-02-29",51.450001
"293","2008-03-03",52.330002
"294","2008-03-04",52.080002
"295","2008-03-05",51.880001
"296","2008-03-06",51.689999
"297","2008-03-07",52.099998
"298","2008-03-10",51
"299","2008-03-11",52.259998
"300","2008-03-12",51.91
"301","2008-03-13",51.34
"302","2008-03-14",50.869999
"303","2008-03-17",50.040001
"304","2008-03-18",49.939999
"305","2008-03-19",49.040001
"306","2008-03-20",51.369999
"307","2008-03-24",51.599998
"308","2008-03-25",52.099998
"309","2008-03-26",51.919998
"310","2008-03-27",51.599998
"311","2008-03-28",51.599998
"312","2008-03-31",51.740002
"313","2008-04-01",52.459999
"314","2008-04-02",52.970001
"315","2008-04-03",53.200001
"316","2008-04-04",52.439999
"317","2008-04-07",52.470001
"318","2008-04-08",52.400002
"319","2008-04-09",52.060001
"320","2008-04-10",52.200001
"321","2008-04-11",51.970001
"322","2008-04-14",52.139999
"323","2008-04-15",53.299999
"324","2008-04-16",54.560001
"325","2008-04-17",54.700001
"326","2008-04-18",55.009998
"327","2008-04-21",54.619999
"328","2008-04-22",55.27
"329","2008-04-23",54.169998
"330","2008-04-24",16.370001
"331","2008-04-25",16.93
"332","2008-04-28",17.75
"333","2008-04-29",17.08
"334","2008-04-30",17
"335","2008-05-01",17.23
"336","2008-05-02",17.16
"337","2008-05-05",17.48
"338","2008-05-06",17.120001
"339","2008-05-07",16.9
"340","2008-05-08",16.58
"341","2008-05-09",17.32
"342","2008-05-12",16.959999
"343","2008-05-13",16.65
"344","2008-05-14",17.17
"345","2008-05-15",17.02
"346","2008-05-16",17.209999
"347","2008-05-19",16.77
"348","2008-05-20",16.530001
"349","2008-05-21",16.389999
"350","2008-05-22",16.5
"351","2008-05-23",15.96
"352","2008-05-27",16
"353","2008-05-28",16.82
"354","2008-05-29",17
"355","2008-05-30",17.6
"356","2008-06-02",17.280001
"357","2008-06-03",16.98
"358","2008-06-04",16.98
"359","2008-06-05",17
"360","2008-06-06",16.75
"361","2008-06-09",16.48
"362","2008-06-10",16.469999
"363","2008-06-11",16.18
"364","2008-06-12",16.200001
"365","2008-06-13",16.459999
"366","2008-06-16",16.32
"367","2008-06-17",16.01
"368","2008-06-18",16.77
"369","2008-06-19",16.75
"370","2008-06-20",16.1
"371","2008-06-23",15.93
"372","2008-06-24",15.56
"373","2008-06-25",16.73
"374","2008-06-26",15.6
"375","2008-06-27",15.39
"376","2008-06-30",14.86
"377","2008-07-01",15.55
"378","2008-07-02",15.25
"379","2008-07-03",16.059999
"380","2008-07-07",15.2
"381","2008-07-08",15.32
"382","2008-07-09",15.02
"383","2008-07-10",15.11
"384","2008-07-11",15.21
"385","2008-07-14",15
"386","2008-07-15",14.98
"387","2008-07-16",15.15
"388","2008-07-17",15.2
"389","2008-07-18",14.97
"390","2008-07-21",15.06
"391","2008-07-22",15.1
"392","2008-07-23",15.09
"393","2008-07-24",14.54
"394","2008-07-25",15.01
"395","2008-07-28",15.35
"396","2008-07-29",15.31
"397","2008-07-30",15.46
"398","2008-07-31",15.4
"399","2008-08-01",15.32
"400","2008-08-04",15.28
"401","2008-08-05",15.59
"402","2008-08-06",15.16
"403","2008-08-07",14.98
"404","2008-08-08",15
"405","2008-08-11",15.05
"406","2008-08-12",14.92
"407","2008-08-13",15.48
"408","2008-08-14",15.34
"409","2008-08-15",16
"410","2008-08-18",16.049999
"411","2008-08-19",16.08
"412","2008-08-20",16.73
"413","2008-08-21",16.610001
"414","2008-08-22",16.68
"415","2008-08-25",16.49
"416","2008-08-26",16.15
"417","2008-08-27",16.299999
"418","2008-08-28",16.4
"419","2008-08-29",16.459999
"420","2008-09-02",17.219999
"421","2008-09-03",17.57
"422","2008-09-04",16.799999
"423","2008-09-05",16.43
"424","2008-09-08",17.120001
"425","2008-09-09",16.280001
"426","2008-09-10",16.200001
"427","2008-09-11",17.120001
"428","2008-09-12",16.9
"429","2008-09-15",15.83
"430","2008-09-16",17.15
"431","2008-09-17",16.049999
"432","2008-09-18",16.459999
"433","2008-09-19",18.030001
"434","2008-09-22",16.77
"435","2008-09-23",15.7
"436","2008-09-24",15.87
"437","2008-09-25",15.65
"438","2008-09-26",15.41
"439","2008-09-29",14.51
"440","2008-09-30",15.24
"441","2008-10-01",15.27
"442","2008-10-02",14.83
"443","2008-10-03",14.58
"444","2008-10-06",14.62
"445","2008-10-07",13.56
"446","2008-10-08",12.89
"447","2008-10-09",11.51
"448","2008-10-10",12.81
"449","2008-10-13",14.75
"450","2008-10-14",13.91
"451","2008-10-15",12.21
"452","2008-10-16",13.98
"453","2008-10-17",13.65
"454","2008-10-20",13.84
"455","2008-10-21",12.92
"456","2008-10-22",11.93
"457","2008-10-23",11.23
"458","2008-10-24",10.34
"459","2008-10-27",8.84
"460","2008-10-28",8.23
"461","2008-10-29",8.54
"462","2008-10-30",8.56
"463","2008-10-31",9.16
"464","2008-11-03",9.32
"465","2008-11-04",9.88
"466","2008-11-05",9.67
"467","2008-11-06",9.61
"468","2008-11-07",9.89
"469","2008-11-10",10.13
"470","2008-11-11",10.07
"471","2008-11-12",9.02
"472","2008-11-13",9.57
"473","2008-11-14",8.52
"474","2008-11-17",8.34
"475","2008-11-18",8.2
"476","2008-11-19",7.4
"477","2008-11-20",6.78
"478","2008-11-21",7.3
"479","2008-11-24",7.74
"480","2008-11-25",8.11
"481","2008-11-26",8.69
"482","2008-11-28",9.26
"483","2008-12-01",7.49
"484","2008-12-02",7.43
"485","2008-12-03",7.83
"486","2008-12-04",7.36
"487","2008-12-05",7.28
"488","2008-12-08",8.25
"489","2008-12-09",9.08
"490","2008-12-10",9.13
"491","2008-12-11",8.54
"492","2008-12-12",8.83
"493","2008-12-15",8.3
"494","2008-12-16",9
"495","2008-12-17",9.6
"496","2008-12-18",9.63
"497","2008-12-19",9.98
"498","2008-12-22",9.92
"499","2008-12-23",8.96
"500","2008-12-24",8.73
"501","2008-12-26",8.24
"502","2008-12-29",7.56
"503","2008-12-30",8.66
"504","2008-12-31",9.37
"505","2009-01-02",9.25
"506","2009-01-05",8.96
"507","2009-01-06",9.93
"508","2009-01-07",9.69
"509","2009-01-08",9.65
"510","2009-01-09",8.79
"511","2009-01-12",8.47
"512","2009-01-13",8.73
"513","2009-01-14",9.26
"514","2009-01-15",9.18
"515","2009-01-16",9.24
"516","2009-01-20",8.17
"517","2009-01-21",9
"518","2009-01-22",8.34
"519","2009-01-23",8
"520","2009-01-26",8.34
"521","2009-01-27",8.75
"522","2009-01-28",8.75
"523","2009-01-29",8.47
"524","2009-01-30",8.49
"525","2009-02-02",8.59
"526","2009-02-03",8.8
"527","2009-02-04",8.91
"528","2009-02-05",8.46
"529","2009-02-06",9
"530","2009-02-09",8.87
"531","2009-02-10",8.44
"532","2009-02-11",8.24
"533","2009-02-12",8.64
"534","2009-02-13",8.36
"535","2009-02-17",8.29
"536","2009-02-18",8
"537","2009-02-19",8.04
"538","2009-02-20",8.03
"539","2009-02-23",7.9
"540","2009-02-24",7.91
"541","2009-02-25",7.71
"542","2009-02-26",7.27
"543","2009-02-27",7.01
"544","2009-03-02",6.2
"545","2009-03-03",6.05
"546","2009-03-04",6.01
"547","2009-03-05",5.95
"548","2009-03-06",5.48
"549","2009-03-09",5.24
"550","2009-03-10",6.15
"551","2009-03-11",5.81
"552","2009-03-12",6.15
"553","2009-03-13",5.99
"554","2009-03-16",5.56
"555","2009-03-17",6.13
"556","2009-03-18",6.61
"557","2009-03-19",7.29
"558","2009-03-20",7.15
"559","2009-03-23",9.35
"560","2009-03-24",8.07
"561","2009-03-25",7.93
"562","2009-03-26",8.86
"563","2009-03-27",8.34
"564","2009-03-30",7.5
"565","2009-03-31",7.6
"566","2009-04-01",8.39
"567","2009-04-02",9.11
"568","2009-04-03",9.44
"569","2009-04-06",9.46
"570","2009-04-07",8.64
"571","2009-04-08",9.25
"572","2009-04-09",9.89
"573","2009-04-13",9.64
"574","2009-04-14",9.14
"575","2009-04-15",9.91
"576","2009-04-16",10.07
"577","2009-04-17",10.31
"578","2009-04-20",9.05
"579","2009-04-21",10.42
"580","2009-04-22",10.32
"581","2009-04-23",10.18
"582","2009-04-24",10.62
"583","2009-04-27",9.6
"584","2009-04-28",9.94
"585","2009-04-29",10.52
"586","2009-04-30",10.25
"587","2009-05-01",10.35
"588","2009-05-04",11.39
"589","2009-05-05",11.24
"590","2009-05-06",11.17
"591","2009-05-07",10.08
"592","2009-05-08",10.62
"593","2009-05-11",10.01
"594","2009-05-12",9.9
"595","2009-05-13",9.12
"596","2009-05-14",9.48
"597","2009-05-15",9.57
"598","2009-05-18",10.11
"599","2009-05-19",10.1
"600","2009-05-20",10.06
"601","2009-05-21",10.6
"602","2009-05-22",10.82
"603","2009-05-26",11.84
"604","2009-05-27",11.6
"605","2009-05-28",11.03
"606","2009-05-29",11.04
"607","2009-06-01",12.3
"608","2009-06-02",12.29
"609","2009-06-03",12.37
"610","2009-06-04",12.3
"611","2009-06-05",12.1
"612","2009-06-08",11.81
"613","2009-06-09",11.97
"614","2009-06-10",11.58
"615","2009-06-11",11.52
"616","2009-06-12",11.25
"617","2009-06-15",10.89
"618","2009-06-16",10.6
"619","2009-06-17",10.72
"620","2009-06-18",11.02
"621","2009-06-19",11.09
"622","2009-06-22",10.39
"623","2009-06-23",10.57
"624","2009-06-24",10.96
"625","2009-06-25",11.41
"626","2009-06-26",11.51
"627","2009-06-29",11.22
"628","2009-06-30",11.22
"629","2009-07-01",11.98
"630","2009-07-02",11.15
"631","2009-07-06",10.44
"632","2009-07-07",10.64
"633","2009-07-08",10.34
"634","2009-07-09",10.09
"635","2009-07-10",10.22
"636","2009-07-13",10.82
"637","2009-07-14",11.03
"638","2009-07-15",11.98
"639","2009-07-16",11.97
"640","2009-07-17",12.03
"641","2009-07-20",11.91
"642","2009-07-21",12.12
"643","2009-07-22",11.87
"644","2009-07-23",12
"645","2009-07-24",11.84
"646","2009-07-27",11.72
"647","2009-07-28",11.71
"648","2009-07-29",12
"649","2009-07-30",11.88
"650","2009-07-31",11.89
"651","2009-08-03",11.9
"652","2009-08-04",12.02
"653","2009-08-05",11.76
"654","2009-08-06",11.9
"655","2009-08-07",13.41
"656","2009-08-10",13.07
"657","2009-08-11",12.84
"658","2009-08-12",13.52
"659","2009-08-13",13.54
"660","2009-08-14",13.44
"661","2009-08-17",13.25
"662","2009-08-18",13.32
"663","2009-08-19",13.38
"664","2009-08-20",14.3
"665","2009-08-21",14.58
"666","2009-08-24",14.4
"667","2009-08-25",13.92
"668","2009-08-26",13.8
"669","2009-08-27",13.83
"670","2009-08-28",13.69
"671","2009-08-31",13.47
"672","2009-09-01",13.3
"673","2009-09-02",13.37
"674","2009-09-03",14.12
"675","2009-09-04",14.22
"676","2009-09-08",14.4
"677","2009-09-09",14.33
"678","2009-09-10",14.38
"679","2009-09-11",14.39
"680","2009-09-14",14.43
"681","2009-09-15",14.28
"682","2009-09-16",14.58
"683","2009-09-17",14.92
"684","2009-09-18",14.81
"685","2009-09-21",14.15
"686","2009-09-22",14.36
"687","2009-09-23",14.58
"688","2009-09-24",14.42
"689","2009-09-25",14.35
"690","2009-09-28",14.53
"691","2009-09-29",14.34
"692","2009-09-30",14.36
"693","2009-10-01",14.08
"694","2009-10-02",14.18
"695","2009-10-05",14.68
"696","2009-10-06",15.36
"697","2009-10-07",15.24
"698","2009-10-08",15.78
"699","2009-10-09",15.68
"700","2009-10-12",15.48
"701","2009-10-13",15.58
"702","2009-10-14",16.450001
"703","2009-10-15",16
"704","2009-10-16",15.98
"705","2009-10-19",16.040001
"706","2009-10-20",16.030001
"707","2009-10-21",16.110001
"708","2009-10-22",16.59
"709","2009-10-23",16.299999
"710","2009-10-26",16.309999
"711","2009-10-27",16.129999
"712","2009-10-28",15.21
"713","2009-10-29",15.52
"714","2009-10-30",14.87
"715","2009-11-02",14.47
"716","2009-11-03",14.62
"717","2009-11-04",14.29
"718","2009-11-05",14.98
"719","2009-11-06",14.94
"720","2009-11-09",15.44
"721","2009-11-10",15.52
"722","2009-11-11",15.66
"723","2009-11-12",15.06
"724","2009-11-13",15.38
"725","2009-11-16",16.17
"726","2009-11-17",15.95
"727","2009-11-18",15.86
"728","2009-11-19",15.58
"729","2009-11-20",15.65
"730","2009-11-23",16.24
"731","2009-11-24",16.379999
"732","2009-11-25",16.33
"733","2009-11-27",15.64
"734","2009-11-30",16.209999
"735","2009-12-01",16.48
"736","2009-12-02",16.209999
"737","2009-12-03",15.75
"738","2009-12-04",16.469999
"739","2009-12-07",16.440001
"740","2009-12-08",16.27
"741","2009-12-09",16.620001
"742","2009-12-10",16.049999
"743","2009-12-11",17.23
"744","2009-12-14",17.5
"745","2009-12-15",16.959999
"746","2009-12-16",17.280001
"747","2009-12-17",17.790001
"748","2009-12-18",16.790001
"749","2009-12-21",17.110001
"750","2009-12-22",17.52
"751","2009-12-23",17.309999
"752","2009-12-24",17.209999
"753","2009-12-28",16.91
"754","2009-12-29",16.950001
"755","2009-12-30",17.139999
"756","2009-12-31",16.969999
"757","2010-01-04",17.440001
"758","2010-01-05",17.120001
"759","2010-01-06",17.27
"760","2010-01-07",17.530001
"761","2010-01-08",17.59
"762","2010-01-11",17.6
"763","2010-01-12",16.74
"764","2010-01-13",16.67
"765","2010-01-14",16.290001
"766","2010-01-15",15.97
"767","2010-01-19",16.32
"768","2010-01-20",16.120001
"769","2010-01-21",15.65
"770","2010-01-22",15.53
"771","2010-01-25",16.040001
"772","2010-01-26",15.39
"773","2010-01-27",15.72
"774","2010-01-28",15.84
"775","2010-01-29",16.08
"776","2010-02-01",16.5
"777","2010-02-02",16.709999
"778","2010-02-03",16.4
"779","2010-02-04",15
"780","2010-02-05",15.36
"781","2010-02-08",15.01
"782","2010-02-09",15.68
"783","2010-02-10",15.64
"784","2010-02-11",16.440001
"785","2010-02-12",16.43
"786","2010-02-16",16.940001
"787","2010-02-17",16.889999
"788","2010-02-18",17.01
"789","2010-02-19",17
"790","2010-02-22",17.09
"791","2010-02-23",16.219999
"792","2010-02-24",15.96
"793","2010-02-25",15.52
"794","2010-02-26",15.58
"795","2010-03-01",17.450001
"796","2010-03-02",17.5
"797","2010-03-03",17.190001
"798","2010-03-04",17.030001
"799","2010-03-05",17.23
"800","2010-03-08",17.5
"801","2010-03-09",17.360001
"802","2010-03-10",16.82
"803","2010-03-11",16.92
"804","2010-03-12",16.66
"805","2010-03-15",16.52
"806","2010-03-16",16.23
"807","2010-03-17",16.030001
"808","2010-03-18",15.89
"809","2010-03-19",15.21
"810","2010-03-22",15.9
"811","2010-03-23",16.700001
"812","2010-03-24",16.32
"813","2010-03-25",16.41
"814","2010-03-26",16.24
"815","2010-03-29",16.719999
"816","2010-03-30",16.68
"817","2010-03-31",16.530001
"818","2010-04-01",16.860001
"819","2010-04-05",17.27
"820","2010-04-06",17.49
"821","2010-04-07",17.219999
"822","2010-04-08",17.389999
"823","2010-04-09",17.65
"824","2010-04-12",17.700001
"825","2010-04-13",17.639999
"826","2010-04-14",17.9
"827","2010-04-15",17.84
"828","2010-04-16",17.65
"829","2010-04-19",17.6
"830","2010-04-20",17.6
"831","2010-04-21",17.57
"832","2010-04-22",19.07
"833","2010-04-23",19.379999
"834","2010-04-26",19.35
"835","2010-04-27",18.82
"836","2010-04-28",18.58
"837","2010-04-29",19.280001
"838","2010-04-30",19
"839","2010-05-03",19.4
"840","2010-05-04",19.049999
"841","2010-05-05",19.049999
"842","2010-05-06",18.549999
"843","2010-05-07",18
"844","2010-05-10",18.709999
"845","2010-05-11",19.110001
"846","2010-05-12",19.99
"847","2010-05-13",19.57
"848","2010-05-14",19.17
"849","2010-05-17",19.059999
"850","2010-05-18",18.459999
"851","2010-05-19",17.84
"852","2010-05-20",17.18
"853","2010-05-21",17.549999
"854","2010-05-24",17.6
"855","2010-05-25",17.57
"856","2010-05-26",17.6
"857","2010-05-27",18.35
"858","2010-05-28",19.93
"859","2010-06-01",19.959999
"860","2010-06-02",20.299999
"861","2010-06-03",20.4
"862","2010-06-04",19.51
"863","2010-06-07",18.77
"864","2010-06-08",18.75
"865","2010-06-09",18.870001
"866","2010-06-10",19.950001
"867","2010-06-11",20.49
"868","2010-06-14",20.26
"869","2010-06-15",20.549999
"870","2010-06-16",20.6
"871","2010-06-17",20.43
"872","2010-06-18",19.4
"873","2010-06-21",18.879999
"874","2010-06-22",18.639999
"875","2010-06-23",18.93
"876","2010-06-24",18.790001
"877","2010-06-25",18.9
"878","2010-06-28",18.82
"879","2010-06-29",17.82
"880","2010-06-30",17.290001
"881","2010-07-01",17.33
"882","2010-07-02",17.280001
"883","2010-07-06",16.57
"884","2010-07-07",17.52
"885","2010-07-08",17.950001
"886","2010-07-09",18.389999
"887","2010-07-12",17.549999
"888","2010-07-13",18.32
"889","2010-07-14",18.02
"890","2010-07-15",17.879999
"891","2010-07-16",17.049999
"892","2010-07-19",16.43
"893","2010-07-20",17.360001
"894","2010-07-21",17.440001
"895","2010-07-22",18.23
"896","2010-07-23",18.98
"897","2010-07-26",19.48
"898","2010-07-27",18.469999
"899","2010-07-28",17.66
"900","2010-07-29",17.48
"901","2010-07-30",17.59
"902","2010-08-02",17.92
"903","2010-08-03",17.34
"904","2010-08-04",17.129999
"905","2010-08-05",16.66
"906","2010-08-06",16.93
"907","2010-08-09",17.49
"908","2010-08-10",17.030001
"909","2010-08-11",16.42
"910","2010-08-12",16.309999
"911","2010-08-13",15.76
"912","2010-08-16",15.82
"913","2010-08-17",16.209999
"914","2010-08-18",16.57
"915","2010-08-19",15.87
"916","2010-08-20",15.88
"917","2010-08-23",15.15
"918","2010-08-24",15.2
"919","2010-08-25",15.85
"920","2010-08-26",15.61
"921","2010-08-27",17.059999
"922","2010-08-30",16.530001
"923","2010-08-31",15.8
"924","2010-09-01",16.299999
"925","2010-09-02",17.139999
"926","2010-09-03",16.959999
"927","2010-09-07",15.95
"928","2010-09-08",16.41
"929","2010-09-09",16.540001
"930","2010-09-10",16.52
"931","2010-09-13",17.24
"932","2010-09-14",16.940001
"933","2010-09-15",16.870001
"934","2010-09-16",16.77
"935","2010-09-17",17.35
"936","2010-09-20",17.620001
"937","2010-09-21",17.59
"938","2010-09-22",17.059999
"939","2010-09-23",16.59
"940","2010-09-24",17.559999
"941","2010-09-27",17.530001
"942","2010-09-28",17.65
"943","2010-09-29",17.65
"944","2010-09-30",17.27
"945","2010-10-01",17.209999
"946","2010-10-04",16.549999
"947","2010-10-05",17.32
"948","2010-10-06",17.469999
"949","2010-10-07",17.52
"950","2010-10-08",17.9
"951","2010-10-11",17.76
"952","2010-10-12",17.950001
"953","2010-10-13",18.48
"954","2010-10-14",18.120001
"955","2010-10-15",17.459999
"956","2010-10-18",17.25
"957","2010-10-19",17.540001
"958","2010-10-20",17.74
"959","2010-10-21",18.17
"960","2010-10-22",17.950001
"961","2010-10-25",18.139999
"962","2010-10-26",17.799999
"963","2010-10-27",18.18
"964","2010-10-28",18.02
"965","2010-10-29",18.02
"966","2010-11-01",17.709999
"967","2010-11-02",18.379999
"968","2010-11-03",18.65
"969","2010-11-04",20.360001
"970","2010-11-05",20.09
"971","2010-11-08",20.02
"972","2010-11-09",19.110001
"973","2010-11-10",19.25
"974","2010-11-11",19
"975","2010-11-12",18.5
"976","2010-11-15",18.23
