"","date","CSTR"
"283","2017-11-03",19.65
"284","2017-11-06",19.969999
"285","2017-11-07",19.360001
"286","2017-11-08",18.98
"287","2017-11-09",19.450001
"288","2017-11-10",19.32
"289","2017-11-13",19.42
"290","2017-11-14",20.139999
"291","2017-11-15",19.93
"292","2017-11-16",20.290001
"293","2017-11-17",20.33
"294","2017-11-20",20.860001
"295","2017-11-21",20.790001
"296","2017-11-22",21.040001
"297","2017-11-24",20.92
"298","2017-11-27",20.860001
"299","2017-11-28",21.08
"300","2017-11-29",21.5
"301","2017-11-30",21.940001
"302","2017-12-01",21.4
"303","2017-12-04",21.35
"304","2017-12-05",21.16
"305","2017-12-06",21.32
"306","2017-12-07",21.68
"307","2017-12-08",21.309999
"308","2017-12-11",21.48
"309","2017-12-12",21.27
"310","2017-12-13",21.530001
"311","2017-12-14",21.129999
"312","2017-12-15",21.540001
"313","2017-12-18",21.92
"314","2017-12-19",21.83
"315","2017-12-20",21.82
"316","2017-12-21",21.700001
"317","2017-12-22",21.75
"318","2017-12-26",21.76
"319","2017-12-27",21.639999
"320","2017-12-28",21.34
"321","2017-12-29",20.77
"322","2018-01-02",20.370001
"323","2018-01-03",20.530001
"324","2018-01-04",20.49
"325","2018-01-05",20.709999
"326","2018-01-08",20.67
"327","2018-01-09",20.690001
"328","2018-01-10",21.09
"329","2018-01-11",21.42
"330","2018-01-12",21.440001
"331","2018-01-16",21.309999
"332","2018-01-17",21.629999
"333","2018-01-18",21.59
"334","2018-01-19",21.74
"335","2018-01-22",21.610001
"336","2018-01-23",21.120001
"337","2018-01-24",20.93
"338","2018-01-25",19.49
"339","2018-01-26",19.780001
"340","2018-01-29",19.700001
"341","2018-01-30",19.540001
"342","2018-01-31",19.559999
"343","2018-02-01",19.25
"344","2018-02-02",18.959999
"345","2018-02-05",18.120001
"346","2018-02-06",17.870001
"347","2018-02-07",18.17
"348","2018-02-08",17.629999
"349","2018-02-09",17.9
"350","2018-02-12",18.02
"351","2018-02-13",17.82
"352","2018-02-14",17.940001
"353","2018-02-15",18.18
"354","2018-02-16",18.540001
"355","2018-02-20",18.07
"356","2018-02-21",18.26
"357","2018-02-22",18.43
"358","2018-02-23",18.719999
"359","2018-02-26",19.65
"360","2018-02-27",19.389999
"361","2018-02-28",19.02
"362","2018-03-01",17.92
"363","2018-03-02",18.07
"364","2018-03-05",18.690001
"365","2018-03-06",19.02
"366","2018-03-07",19.18
"367","2018-03-08",19.200001
"368","2018-03-09",19.6
"369","2018-03-12",19.59
"370","2018-03-13",19.540001
"371","2018-03-14",19.610001
"372","2018-03-15",19.51
"373","2018-03-16",19.389999
"374","2018-03-19",19.530001
"375","2018-03-20",19.879999
"376","2018-03-21",19.780001
"377","2018-03-22",18.65
"378","2018-03-23",18.07
"379","2018-03-26",18.639999
"380","2018-03-27",17.99
"381","2018-03-28",18.83
"382","2018-03-29",18.83
"383","2018-04-02",17.950001
"384","2018-04-03",18.17
"385","2018-04-04",18.6
"386","2018-04-05",18.610001
"387","2018-04-06",17.940001
"388","2018-04-09",18.040001
"389","2018-04-10",18.08
"390","2018-04-11",18
"391","2018-04-12",17.610001
"392","2018-04-13",17.530001
"393","2018-04-16",17.610001
"394","2018-04-17",18.59
"395","2018-04-18",18.389999
"396","2018-04-19",18.9
"397","2018-04-20",19.25
"398","2018-04-23",19.190001
"399","2018-04-24",19.299999
"400","2018-04-25",19.190001
"401","2018-04-26",19.1
"402","2018-04-27",18.610001
"403","2018-04-30",19.09
"404","2018-05-01",18.959999
"405","2018-05-02",19.360001
"406","2018-05-03",19.360001
"407","2018-05-04",19.77
"408","2018-05-07",19.98
"409","2018-05-08",19.690001
"410","2018-05-09",19.629999
"411","2018-05-10",19.690001
"412","2018-05-11",19.5
"413","2018-05-14",19.32
"414","2018-05-15",19.139999
"415","2018-05-16",19.48
"416","2018-05-17",19.76
"417","2018-05-18",19.959999
"418","2018-05-21",20.1
"419","2018-05-22",19.93
"420","2018-05-23",20.1
"421","2018-05-24",20.25
"422","2018-05-25",20.870001
"423","2018-05-29",20.08
"424","2018-05-30",20.370001
"425","2018-05-31",20.25
"426","2018-06-01",20.66
"427","2018-06-04",20.08
"428","2018-06-05",19.959999
"429","2018-06-06",20.190001
"430","2018-06-07",20.25
"431","2018-06-08",20.049999
"432","2018-06-11",20.09
"433","2018-06-12",19.879999
"434","2018-06-13",19.809999
"435","2018-06-14",19.790001
"436","2018-06-15",19.43
"437","2018-06-18",19.370001
"438","2018-06-19",19.190001
"439","2018-06-20",19.059999
"440","2018-06-21",18.959999
"441","2018-06-22",19.57
"442","2018-06-25",19.129999
"443","2018-06-26",19.129999
"444","2018-06-27",18.84
"445","2018-06-28",18.690001
"446","2018-06-29",18.530001
"447","2018-07-02",18.84
"448","2018-07-03",18.99
"449","2018-07-05",19.219999
"450","2018-07-06",19.190001
"451","2018-07-09",19.42
"452","2018-07-10",19.6
"453","2018-07-11",19.809999
"454","2018-07-12",19.42
"455","2018-07-13",19.43
"456","2018-07-16",19.200001
"457","2018-07-17",19.610001
"458","2018-07-18",19.440001
"459","2018-07-19",19.41
"460","2018-07-20",19.51
"461","2018-07-23",19.530001
"462","2018-07-24",19.049999
"463","2018-07-25",18.84
"464","2018-07-26",19.24
"465","2018-07-27",18.549999
"466","2018-07-30",18.200001
"467","2018-07-31",17.9
"468","2018-08-01",17.969999
"469","2018-08-02",18.059999
"470","2018-08-03",18.040001
"471","2018-08-06",18
"472","2018-08-07",18.040001
"473","2018-08-08",18.139999
"474","2018-08-09",18.01
"475","2018-08-10",17.879999
"476","2018-08-13",17.889999
"477","2018-08-14",17.93
"478","2018-08-15",17.57
"479","2018-08-16",17.74
"480","2018-08-17",17.66
"481","2018-08-20",17.82
"482","2018-08-21",17.860001
"483","2018-08-22",17.870001
"484","2018-08-23",17.76
"485","2018-08-24",17.68
"486","2018-08-27",17.459999
"487","2018-08-28",17.35
"488","2018-08-29",17.440001
"489","2018-08-30",17.4
"490","2018-08-31",17.469999
"491","2018-09-04",17.48
"492","2018-09-05",17.389999
"493","2018-09-06",17.35
"494","2018-09-07",17.299999
"495","2018-09-10",16.940001
"496","2018-09-11",17
"497","2018-09-12",16.85
"498","2018-09-13",16.870001
"499","2018-09-14",16.98
"500","2018-09-17",16.690001
"501","2018-09-18",16.6
"502","2018-09-19",16.73
"503","2018-09-20",17.040001
"504","2018-09-21",17.709999
"505","2018-09-24",17.379999
"506","2018-09-25",17.35
"507","2018-09-26",17.15
"508","2018-09-27",16.75
"509","2018-09-28",16.700001
"510","2018-10-01",16.459999
"511","2018-10-02",16.51
"512","2018-10-03",17.32
"513","2018-10-04",16.92
"514","2018-10-05",16.709999
"515","2018-10-08",16.68
"516","2018-10-09",16.65
"517","2018-10-10",16.5
"518","2018-10-11",16.25
"519","2018-10-12",15.6
"520","2018-10-15",15.34
"521","2018-10-16",15.21
"522","2018-10-17",15.6
"523","2018-10-18",15.47
"524","2018-10-19",15.24
"525","2018-10-22",15.07
"526","2018-10-23",15
"527","2018-10-24",13.99
"528","2018-10-25",14.27
"529","2018-10-26",14.41
"530","2018-10-29",14.8
"531","2018-10-30",14.73
"532","2018-10-31",14.78
"533","2018-11-01",14.9
"534","2018-11-02",14.92
"535","2018-11-05",15.02
"536","2018-11-06",15.16
"537","2018-11-07",15.05
"538","2018-11-08",15.17
"539","2018-11-09",15.5
"540","2018-11-12",16.030001
"541","2018-11-13",16.25
"542","2018-11-14",15.31
"543","2018-11-15",15.47
"544","2018-11-16",15.45
"545","2018-11-19",15.42
"546","2018-11-20",15.31
"547","2018-11-21",15.45
"548","2018-11-23",15.58
"549","2018-11-26",15.7
"550","2018-11-27",15.63
"551","2018-11-28",16.129999
"552","2018-11-29",16.299999
"553","2018-11-30",16.379999
"554","2018-12-03",16.18
"555","2018-12-04",15.88
"556","2018-12-06",15.65
"557","2018-12-07",15.58
"558","2018-12-10",16.07
"559","2018-12-11",15.55
"560","2018-12-12",15.55
"561","2018-12-13",15.51
"562","2018-12-14",15.34
"563","2018-12-17",15.04
"564","2018-12-18",14.75
"565","2018-12-19",14.28
"566","2018-12-20",13.99
"567","2018-12-21",14.13
"568","2018-12-24",13.52
"569","2018-12-26",14.67
"570","2018-12-27",14.79
"571","2018-12-28",14.57
"572","2018-12-31",14.73
"573","2019-01-02",15
"574","2019-01-03",14.93
"575","2019-01-04",15
"576","2019-01-07",15
"577","2019-01-08",15.2
"578","2019-01-09",15.12
"579","2019-01-10",15.07
"580","2019-01-11",14.84
"581","2019-01-14",15.05
"582","2019-01-15",14.88
"583","2019-01-16",14.98
"584","2019-01-17",15.02
"585","2019-01-18",15.04
"586","2019-01-22",15.04
"587","2019-01-23",15.08
"588","2019-01-24",15.07
"589","2019-01-25",15.54
"590","2019-01-28",15.92
"591","2019-01-29",16
"592","2019-01-30",16
"593","2019-01-31",15.95
"594","2019-02-01",16
"595","2019-02-04",16.24
"596","2019-02-05",16.459999
"597","2019-02-06",16.49
"598","2019-02-07",16.440001
"599","2019-02-08",16.290001
"600","2019-02-11",16.15
"601","2019-02-12",16.27
"602","2019-02-13",16.5
"603","2019-02-14",16.43
"604","2019-02-15",15.99
"605","2019-02-19",16.59
"606","2019-02-20",16.780001
"607","2019-02-21",16.92
"608","2019-02-22",16.940001
"609","2019-02-25",16.950001
"610","2019-02-26",16.67
"611","2019-02-27",16.82
"612","2019-02-28",16.76
"613","2019-03-01",16.76
"614","2019-03-04",16.73
"615","2019-03-05",16.51
"616","2019-03-06",16.290001
"617","2019-03-07",16.1
"618","2019-03-08",16.030001
"619","2019-03-11",15.85
"620","2019-03-12",15.94
"621","2019-03-13",15.88
"622","2019-03-14",15.94
"623","2019-03-15",15.53
"624","2019-03-18",15.94
"625","2019-03-19",15.84
"626","2019-03-20",15.21
"627","2019-03-21",15.03
"628","2019-03-22",14.27
"629","2019-03-25",14.2
"630","2019-03-26",14.54
"631","2019-03-27",14.74
"632","2019-03-28",14.74
"633","2019-03-29",14.44
"634","2019-04-01",15.7
"635","2019-04-02",15.84
"636","2019-04-03",15.56
"637","2019-04-04",15.59
"638","2019-04-05",15.93
"639","2019-04-08",15.95
"640","2019-04-09",15.56
"641","2019-04-10",15.52
"642","2019-04-11",15.63
"643","2019-04-12",15.82
"644","2019-04-15",15.63
"645","2019-04-16",15.85
"646","2019-04-17",15.78
"647","2019-04-18",15.57
"648","2019-04-22",15.34
"649","2019-04-23",15.58
"650","2019-04-24",15.63
"651","2019-04-25",15.44
"652","2019-04-26",15.29
"653","2019-04-29",15.67
"654","2019-04-30",15.49
"655","2019-05-01",15.35
"656","2019-05-02",15.16
"657","2019-05-03",15.37
"658","2019-05-06",15.41
"659","2019-05-07",15.1
"660","2019-05-08",15.01
"661","2019-05-09",14.95
"662","2019-05-10",15.21
"663","2019-05-13",14.77
"664","2019-05-14",15.08
"665","2019-05-15",14.86
"666","2019-05-16",15.01
"667","2019-05-17",14.8
"668","2019-05-20",15.09
"669","2019-05-21",15.12
"670","2019-05-22",14.86
"671","2019-05-23",14.61
"672","2019-05-24",14.8
"673","2019-05-28",14.54
"674","2019-05-29",14.95
"675","2019-05-30",14.99
"676","2019-05-31",14.83
"677","2019-06-03",14.94
"678","2019-06-04",15.18
"679","2019-06-05",14.64
"680","2019-06-06",14.65
"681","2019-06-07",14.99
"682","2019-06-10",15.24
"683","2019-06-11",15.69
"684","2019-06-12",15.92
"685","2019-06-13",15.96
"686","2019-06-14",15.97
"687","2019-06-17",15.83
"688","2019-06-18",15.92
"689","2019-06-19",15.97
"690","2019-06-20",16
"691","2019-06-21",15.93
"692","2019-06-24",14.96
"693","2019-06-25",15.07
"694","2019-06-26",14.5
"695","2019-06-27",14.85
"696","2019-06-28",15.15
"697","2019-07-01",15.12
"698","2019-07-02",14.94
"699","2019-07-03",15.1
"700","2019-07-05",15.25
"701","2019-07-08",15
"702","2019-07-09",15.12
"703","2019-07-10",15.06
"704","2019-07-11",15.18
"705","2019-07-12",15.18
"706","2019-07-15",15.03
"707","2019-07-16",15.07
"708","2019-07-17",14.86
"709","2019-07-18",14.84
"710","2019-07-19",14.93
"711","2019-07-22",14.75
"712","2019-07-23",14.74
"713","2019-07-24",15.1
"714","2019-07-25",15.23
"715","2019-07-26",15.84
"716","2019-07-29",15.97
"717","2019-07-30",16.07
"718","2019-07-31",16.200001
"719","2019-08-01",15.97
"720","2019-08-02",15.74
"721","2019-08-05",15.16
"722","2019-08-06",15
"723","2019-08-07",15.19
"724","2019-08-08",15.44
"725","2019-08-09",15.39
"726","2019-08-12",15.3
"727","2019-08-13",15.49
"728","2019-08-14",15.05
"729","2019-08-15",15.06
"730","2019-08-16",15.26
"731","2019-08-19",15.42
"732","2019-08-20",15.28
"733","2019-08-21",15.58
"734","2019-08-22",15.5
"735","2019-08-23",15.1
"736","2019-08-26",15.45
"737","2019-08-27",15.15
"738","2019-08-28",15.31
"739","2019-08-29",15.58
"740","2019-08-30",15.46
"741","2019-09-03",15.23
"742","2019-09-04",15.09
"743","2019-09-05",15.41
"744","2019-09-06",15.43
"745","2019-09-09",15.6
"746","2019-09-10",15.94
"747","2019-09-11",15.42
"748","2019-09-12",15.75
"749","2019-09-13",15.9
"750","2019-09-16",16.43
"751","2019-09-17",16.860001
"752","2019-09-18",16.75
"753","2019-09-19",16.809999
"754","2019-09-20",16.82
"755","2019-09-23",16.969999
"756","2019-09-24",16.530001
"757","2019-09-25",16.92
"758","2019-09-26",16.57
"759","2019-09-27",16.66
"760","2019-09-30",16.58
"761","2019-10-01",16.27
"762","2019-10-02",16.24
"763","2019-10-03",16.299999
"764","2019-10-04",16.48
"765","2019-10-07",16.41
"766","2019-10-08",16.26
"767","2019-10-09",16.110001
"768","2019-10-10",16.049999
"769","2019-10-11",16.120001
"770","2019-10-14",16.190001
"771","2019-10-15",16.219999
"772","2019-10-16",16.129999
"773","2019-10-17",15.85
"774","2019-10-18",15.89
"775","2019-10-21",16.42
"776","2019-10-22",16.41
"777","2019-10-23",16.370001
"778","2019-10-24",16.42
"779","2019-10-25",16.76
"780","2019-10-28",16.969999
"781","2019-10-29",17.139999
"782","2019-10-30",17.004999
"783","2019-10-31",16.91
"784","2019-11-01",16.98
"785","2019-11-04",17.049999
"786","2019-11-05",17.09
"787","2019-11-06",17.059999
"788","2019-11-07",16.98
"789","2019-11-08",16.889999
"790","2019-11-11",16.870001
"791","2019-11-12",16.91
"792","2019-11-13",16.77
"793","2019-11-14",16.66
"794","2019-11-15",16.809999
"795","2019-11-18",16.969999
"796","2019-11-19",17
"797","2019-11-20",16.9
"798","2019-11-21",16.870001
"799","2019-11-22",16.940001
"800","2019-11-25",17
"801","2019-11-26",16.92
"802","2019-11-27",16.950001
"803","2019-11-29",16.799999
"804","2019-12-02",16.65
"805","2019-12-03",16.309999
"806","2019-12-04",16.450001
"807","2019-12-05",16.48
"808","2019-12-06",16.889999
"809","2019-12-09",16.84
"810","2019-12-10",16.85
"811","2019-12-11",16.959999
"812","2019-12-12",17.139999
"813","2019-12-13",17.059999
"814","2019-12-16",17.389999
"815","2019-12-17",17.309999
"816","2019-12-18",17.16
"817","2019-12-19",17.139999
"818","2019-12-20",17.030001
"819","2019-12-23",16.66
"820","2019-12-24",16.68
"821","2019-12-26",16.719999
"822","2019-12-27",16.620001
"823","2019-12-30",16.68
"824","2019-12-31",16.65
"825","2020-01-02",16.639999
"826","2020-01-03",16.450001
"827","2020-01-06",16.42
"828","2020-01-07",16.33
"829","2020-01-08",16.35
"830","2020-01-09",16.190001
"831","2020-01-10",16.16
"832","2020-01-13",16.290001
"833","2020-01-14",16.17
"834","2020-01-15",16.15
"835","2020-01-16",16.379999
"836","2020-01-17",16.26
"837","2020-01-21",16.26
"838","2020-01-22",16.15
"839","2020-01-23",16.23
"840","2020-01-24",15.32
"841","2020-01-27",15.34
"842","2020-01-28",15.19
"843","2020-01-29",15.03
"844","2020-01-30",15.14
"845","2020-01-31",14.97
"846","2020-02-03",15.15
"847","2020-02-04",15.17
"848","2020-02-05",15.54
"849","2020-02-06",15.42
"850","2020-02-07",15.29
"851","2020-02-10",15.4
"852","2020-02-11",15.31
"853","2020-02-12",15.33
"854","2020-02-13",15.44
"855","2020-02-14",15.22
"856","2020-02-18",15.09
"857","2020-02-19",15.28
"858","2020-02-20",15.31
"859","2020-02-21",15.35
"860","2020-02-24",15.06
"861","2020-02-25",15.12
"862","2020-02-26",15.12
"863","2020-02-27",14.1
"864","2020-02-28",13.44
"865","2020-03-02",13.73
"866","2020-03-03",13.11
"867","2020-03-04",13.62
"868","2020-03-05",13.3
"869","2020-03-06",13.17
"870","2020-03-09",11.58
"871","2020-03-10",11.67
"872","2020-03-11",11.42
"873","2020-03-12",10.21
"874","2020-03-13",10.96
"875","2020-03-16",9.63
"876","2020-03-17",10.29
"877","2020-03-18",7.48
"878","2020-03-19",8.77
"879","2020-03-20",8.32
"880","2020-03-23",8.82
"881","2020-03-24",9.37
"882","2020-03-25",9
"883","2020-03-26",9.46
"884","2020-03-27",9
"885","2020-03-30",9.5
"886","2020-03-31",9.89
"887","2020-04-01",9.26
"888","2020-04-02",9.25
"889","2020-04-03",8.95
"890","2020-04-06",9.23
"891","2020-04-07",9.56
"892","2020-04-08",9.94
"893","2020-04-09",11.02
"894","2020-04-13",10.02
"895","2020-04-14",10.04
"896","2020-04-15",9.5
"897","2020-04-16",9.08
"898","2020-04-17",9.54
"899","2020-04-20",9.34
"900","2020-04-21",9.42
"901","2020-04-22",9.43
"902","2020-04-23",9.38
"903","2020-04-24",9.57
"904","2020-04-27",10.02
"905","2020-04-28",10.62
"906","2020-04-29",11.77
"907","2020-04-30",11.41
"908","2020-05-01",10.99
"909","2020-05-04",10.8
"910","2020-05-05",10.52
"911","2020-05-06",10.23
"912","2020-05-07",10.24
"913","2020-05-08",10.9
"914","2020-05-11",10.59
"915","2020-05-12",10.23
"916","2020-05-13",9.98
"917","2020-05-14",9.52
"918","2020-05-15",9.95
"919","2020-05-18",11.09
"920","2020-05-19",10.78
"921","2020-05-20",11.14
"922","2020-05-21",11.13
"923","2020-05-22",11.07
"924","2020-05-26",11.68
"925","2020-05-27",12.18
"926","2020-05-28",11.8
"927","2020-05-29",11.52
"928","2020-06-01",11.31
"929","2020-06-02",11.58
"930","2020-06-03",12
"931","2020-06-04",12.02
"932","2020-06-05",12.47
"933","2020-06-08",12.83
"934","2020-06-09",12.4
"935","2020-06-10",12.01
"936","2020-06-11",11.03
"937","2020-06-12",11.47
"938","2020-06-15",11.64
"939","2020-06-16",12.05
"940","2020-06-17",11.55
"941","2020-06-18",11.47
"942","2020-06-19",11.5
"943","2020-06-22",11.5
"944","2020-06-23",11.45
"945","2020-06-24",11.06
"946","2020-06-25",11.51
"947","2020-06-26",11.05
"948","2020-06-29",11.42
"949","2020-06-30",12
"950","2020-07-01",11.3
"951","2020-07-02",11.3
"952","2020-07-06",11.37
"953","2020-07-07",10.96
"954","2020-07-08",11.15
"955","2020-07-09",10.52
"956","2020-07-10",11.05
"957","2020-07-13",11.03
"958","2020-07-14",11.04
"959","2020-07-15",11.7
"960","2020-07-16",11.5
"961","2020-07-17",11.12
"962","2020-07-20",10.91
"963","2020-07-21",11.08
"964","2020-07-22",10.88
"965","2020-07-23",10.9
"966","2020-07-24",11.1
"967","2020-07-27",11.01
"968","2020-07-28",10.4
"969","2020-07-29",10.71
"970","2020-07-30",10.24
"971","2020-07-31",10.15
"972","2020-08-03",10.15
"973","2020-08-04",10.33
"974","2020-08-05",10.54
"975","2020-08-06",10.48
"976","2020-08-07",11.12
"977","2020-08-10",10.99
"978","2020-08-11",11.29
"979","2020-08-12",11.47
"980","2020-08-13",11.26
"981","2020-08-14",11.38
"982","2020-08-17",10.81
"983","2020-08-18",10.54
