"","date","MLI"
"112","2007-06-13",16.975
"113","2007-06-14",17.440001
"114","2007-06-15",17.495001
"115","2007-06-18",17.465
"116","2007-06-19",17.375
"117","2007-06-20",17.129999
"118","2007-06-21",17.235001
"119","2007-06-22",17.174999
"120","2007-06-25",16.934999
"121","2007-06-26",16.950001
"122","2007-06-27",17.055
"123","2007-06-28",17.309999
"124","2007-06-29",17.219999
"125","2007-07-02",17.549999
"126","2007-07-03",17.584999
"127","2007-07-05",17.684999
"128","2007-07-06",17.52
"129","2007-07-09",17.594999
"130","2007-07-10",17.219999
"131","2007-07-11",17.325001
"132","2007-07-12",18.049999
"133","2007-07-13",17.93
"134","2007-07-16",17.610001
"135","2007-07-17",17.790001
"136","2007-07-18",17.610001
"137","2007-07-19",17.719999
"138","2007-07-20",17.32
"139","2007-07-23",17.33
"140","2007-07-24",18.605
"141","2007-07-25",19.450001
"142","2007-07-26",18.139999
"143","2007-07-27",18.040001
"144","2007-07-30",18.105
"145","2007-07-31",18.440001
"146","2007-08-01",18.68
"147","2007-08-02",19.030001
"148","2007-08-03",18.48
"149","2007-08-06",19.125
"150","2007-08-07",18.805
"151","2007-08-08",17.129999
"152","2007-08-09",14.93
"153","2007-08-10",17.959999
"154","2007-08-13",17.91
"155","2007-08-14",16.934999
"156","2007-08-15",16.184999
"157","2007-08-16",16.365
"158","2007-08-17",16.309999
"159","2007-08-20",16.615
"160","2007-08-21",16.629999
"161","2007-08-22",17.105
"162","2007-08-23",16.92
"163","2007-08-24",17.605
"164","2007-08-27",16.985001
"165","2007-08-28",16.844999
"166","2007-08-29",17.215
"167","2007-08-30",17.094999
"168","2007-08-31",17.32
"169","2007-09-04",17.67
"170","2007-09-05",17.205
"171","2007-09-06",17.245001
"172","2007-09-07",16.834999
"173","2007-09-10",16.67
"174","2007-09-11",16.965
"175","2007-09-12",16.825001
"176","2007-09-13",16.85
"177","2007-09-14",16.809999
"178","2007-09-17",17.049999
"179","2007-09-18",18.059999
"180","2007-09-19",18.174999
"181","2007-09-20",18.1
"182","2007-09-21",18.110001
"183","2007-09-24",18.125
"184","2007-09-25",18.08
"185","2007-09-26",18.445
"186","2007-09-27",18.530001
"187","2007-09-28",18.07
"188","2007-10-01",18.785
"189","2007-10-02",18.584999
"190","2007-10-03",18.360001
"191","2007-10-04",18.51
"192","2007-10-05",18.945
"193","2007-10-08",18.875
"194","2007-10-09",18.555
"195","2007-10-10",18.120001
"196","2007-10-11",17.674999
"197","2007-10-12",17.65
"198","2007-10-15",17.305
"199","2007-10-16",17.235001
"200","2007-10-17",16.985001
"201","2007-10-18",17.120001
"202","2007-10-19",15.975
"203","2007-10-22",16.540001
"204","2007-10-23",16.254999
"205","2007-10-24",16.190001
"206","2007-10-25",16.15
"207","2007-10-26",17.135
"208","2007-10-29",17.844999
"209","2007-10-30",17.43
"210","2007-10-31",17.98
"211","2007-11-01",16.434999
"212","2007-11-02",16.514999
"213","2007-11-05",16.575001
"214","2007-11-06",16.83
"215","2007-11-07",15.945
"216","2007-11-08",16.155001
"217","2007-11-09",15.71
"218","2007-11-12",15.275
"219","2007-11-13",16.07
"220","2007-11-14",15.6
"221","2007-11-15",15.27
"222","2007-11-16",15.59
"223","2007-11-19",14.5
"224","2007-11-20",14.955
"225","2007-11-21",14.44
"226","2007-11-23",15.025
"227","2007-11-26",14.565
"228","2007-11-27",14.72
"229","2007-11-28",15.5
"230","2007-11-29",15.39
"231","2007-11-30",15.115
"232","2007-12-03",14.695
"233","2007-12-04",14.705
"234","2007-12-05",14.725
"235","2007-12-06",14.995
"236","2007-12-07",14.96
"237","2007-12-10",14.84
"238","2007-12-11",14.405
"239","2007-12-12",14.51
"240","2007-12-13",14.565
"241","2007-12-14",14.26
"242","2007-12-17",13.93
"243","2007-12-18",13.955
"244","2007-12-19",13.9
"245","2007-12-20",14.075
"246","2007-12-21",14.775
"247","2007-12-24",15.12
"248","2007-12-26",15.005
"249","2007-12-27",14.805
"250","2007-12-28",14.785
"251","2007-12-31",14.495
"252","2008-01-02",13.94
"253","2008-01-03",13.9
"254","2008-01-04",13.27
"255","2008-01-07",13.2
"256","2008-01-08",12.855
"257","2008-01-09",13.285
"258","2008-01-10",13.32
"259","2008-01-11",12.88
"260","2008-01-14",13.32
"261","2008-01-15",13.01
"262","2008-01-16",13.06
"263","2008-01-17",12.525
"264","2008-01-18",12.295
"265","2008-01-22",12.485
"266","2008-01-23",13.15
"267","2008-01-24",13.315
"268","2008-01-25",13.39
"269","2008-01-28",13.61
"270","2008-01-29",14.05
"271","2008-01-30",13.675
"272","2008-01-31",14
"273","2008-02-01",14.44
"274","2008-02-04",14.29
"275","2008-02-05",13.935
"276","2008-02-06",14.165
"277","2008-02-07",14.325
"278","2008-02-08",14.28
"279","2008-02-11",14.575
"280","2008-02-12",14.435
"281","2008-02-13",15.105
"282","2008-02-14",14.605
"283","2008-02-15",14.805
"284","2008-02-19",14.57
"285","2008-02-20",15.19
"286","2008-02-21",14.695
"287","2008-02-22",14.715
"288","2008-02-25",15.495
"289","2008-02-26",15.305
"290","2008-02-27",15.12
"291","2008-02-28",15.295
"292","2008-02-29",14.365
"293","2008-03-03",14.5
"294","2008-03-04",14.56
"295","2008-03-05",14.525
"296","2008-03-06",14.11
"297","2008-03-07",13.775
"298","2008-03-10",13.305
"299","2008-03-11",14.025
"300","2008-03-12",14.025
"301","2008-03-13",14.44
"302","2008-03-14",13.885
"303","2008-03-17",13.6
"304","2008-03-18",14.26
"305","2008-03-19",13.74
"306","2008-03-20",13.705
"307","2008-03-24",14.285
"308","2008-03-25",14.635
"309","2008-03-26",14.975
"310","2008-03-27",14.61
"311","2008-03-28",14.715
"312","2008-03-31",14.425
"313","2008-04-01",15.085
"314","2008-04-02",15.47
"315","2008-04-03",15.4
"316","2008-04-04",15.495
"317","2008-04-07",15.45
"318","2008-04-08",15.395
"319","2008-04-09",14.9
"320","2008-04-10",15.375
"321","2008-04-11",14.65
"322","2008-04-14",14.565
"323","2008-04-15",15.035
"324","2008-04-16",15.665
"325","2008-04-17",15.205
"326","2008-04-18",15.435
"327","2008-04-21",15.415
"328","2008-04-22",15.905
"329","2008-04-23",15.54
"330","2008-04-24",16.030001
"331","2008-04-25",16.174999
"332","2008-04-28",15.97
"333","2008-04-29",16.030001
"334","2008-04-30",16.184999
"335","2008-05-01",16.475
"336","2008-05-02",16.504999
"337","2008-05-05",16.809999
"338","2008-05-06",16.879999
"339","2008-05-07",17.059999
"340","2008-05-08",17.25
"341","2008-05-09",17.315001
"342","2008-05-12",17.695
"343","2008-05-13",18.030001
"344","2008-05-14",18.030001
"345","2008-05-15",17.975
"346","2008-05-16",18.035
"347","2008-05-19",17.889999
"348","2008-05-20",17.895
"349","2008-05-21",17.790001
"350","2008-05-22",17.93
"351","2008-05-23",17.299999
"352","2008-05-27",17.555
"353","2008-05-28",17.895
"354","2008-05-29",17.844999
"355","2008-05-30",17.895
"356","2008-06-02",17.655001
"357","2008-06-03",17.405001
"358","2008-06-04",17.245001
"359","2008-06-05",17.99
"360","2008-06-06",17.41
"361","2008-06-09",17.77
"362","2008-06-10",17.690001
"363","2008-06-11",17.18
"364","2008-06-12",17.1
"365","2008-06-13",17.385
"366","2008-06-16",17.535
"367","2008-06-17",17.344999
"368","2008-06-18",17.334999
"369","2008-06-19",17.549999
"370","2008-06-20",17.52
"371","2008-06-23",17.6
"372","2008-06-24",16.809999
"373","2008-06-25",16.700001
"374","2008-06-26",16.325001
"375","2008-06-27",16.145
"376","2008-06-30",16.1
"377","2008-07-01",15.89
"378","2008-07-02",15.03
"379","2008-07-03",15.095
"380","2008-07-07",14.985
"381","2008-07-08",15.385
"382","2008-07-09",15.11
"383","2008-07-10",15.665
"384","2008-07-11",15.955
"385","2008-07-14",15.865
"386","2008-07-15",15.7
"387","2008-07-16",15.985
"388","2008-07-17",16.174999
"389","2008-07-18",15.785
"390","2008-07-21",16.405001
"391","2008-07-22",15.725
"392","2008-07-23",13.56
"393","2008-07-24",13.005
"394","2008-07-25",13.195
"395","2008-07-28",13.005
"396","2008-07-29",12.84
"397","2008-07-30",13.225
"398","2008-07-31",12.835
"399","2008-08-01",12.755
"400","2008-08-04",12.485
"401","2008-08-05",12.7
"402","2008-08-06",12.76
"403","2008-08-07",12.63
"404","2008-08-08",13.065
"405","2008-08-11",13.385
"406","2008-08-12",13.5
"407","2008-08-13",13.575
"408","2008-08-14",13.92
"409","2008-08-15",13.685
"410","2008-08-18",13.8
"411","2008-08-19",13.555
"412","2008-08-20",13.83
"413","2008-08-21",13.75
"414","2008-08-22",13.815
"415","2008-08-25",13.37
"416","2008-08-26",13.43
"417","2008-08-27",13.895
"418","2008-08-28",13.975
"419","2008-08-29",14.025
"420","2008-09-02",14.145
"421","2008-09-03",13.955
"422","2008-09-04",13.63
"423","2008-09-05",13.56
"424","2008-09-08",13.865
"425","2008-09-09",13.49
"426","2008-09-10",14.185
"427","2008-09-11",14.36
"428","2008-09-12",14.175
"429","2008-09-15",13.5
"430","2008-09-16",13.89
"431","2008-09-17",12.785
"432","2008-09-18",14.3
"433","2008-09-19",14.53
"434","2008-09-22",13.96
"435","2008-09-23",13.325
"436","2008-09-24",12.98
"437","2008-09-25",13.25
"438","2008-09-26",13.415
"439","2008-09-29",11.535
"440","2008-09-30",11.505
"441","2008-10-01",12.04
"442","2008-10-02",11.475
"443","2008-10-03",11.315
"444","2008-10-06",11.275
"445","2008-10-07",10.36
"446","2008-10-08",9.93
"447","2008-10-09",9.125
"448","2008-10-10",9.23
"449","2008-10-13",10.525
"450","2008-10-14",10.12
"451","2008-10-15",9.115
"452","2008-10-16",10
"453","2008-10-17",9.625
"454","2008-10-20",10.41
"455","2008-10-21",9.995
"456","2008-10-22",9.335
"457","2008-10-23",9.21
"458","2008-10-24",8.83
"459","2008-10-27",8.445
"460","2008-10-28",9.69
"461","2008-10-29",10.56
"462","2008-10-30",10.89
"463","2008-10-31",11.435
"464","2008-11-03",11.655
"465","2008-11-04",12.06
"466","2008-11-05",11.88
"467","2008-11-06",11.14
"468","2008-11-07",11.7
"469","2008-11-10",11.44
"470","2008-11-11",11.445
"471","2008-11-12",10.43
"472","2008-11-13",11.515
"473","2008-11-14",10.31
"474","2008-11-17",10.235
"475","2008-11-18",10.255
"476","2008-11-19",9.15
"477","2008-11-20",8.15
"478","2008-11-21",8.86
"479","2008-11-24",9.6
"480","2008-11-25",10.06
"481","2008-11-26",11.175
"482","2008-11-28",11.65
"483","2008-12-01",10.255
"484","2008-12-02",10.27
"485","2008-12-03",10.255
"486","2008-12-04",9.665
"487","2008-12-05",10.365
"488","2008-12-08",10.94
"489","2008-12-09",10.61
"490","2008-12-10",11.27
"491","2008-12-11",10.21
"492","2008-12-12",10.765
"493","2008-12-15",10.39
"494","2008-12-16",11.14
"495","2008-12-17",11.395
"496","2008-12-18",10.795
"497","2008-12-19",10.86
"498","2008-12-22",10.67
"499","2008-12-23",10.94
"500","2008-12-24",11.05
"501","2008-12-26",11.405
"502","2008-12-29",11.36
"503","2008-12-30",11.695
"504","2008-12-31",12.54
"505","2009-01-02",12.555
"506","2009-01-05",12.56
"507","2009-01-06",12.64
"508","2009-01-07",12.09
"509","2009-01-08",12.39
"510","2009-01-09",11.495
"511","2009-01-12",11.285
"512","2009-01-13",11.5
"513","2009-01-14",11.29
"514","2009-01-15",11.64
"515","2009-01-16",11.6
"516","2009-01-20",10.43
"517","2009-01-21",10.825
"518","2009-01-22",10.475
"519","2009-01-23",10.49
"520","2009-01-26",10.445
"521","2009-01-27",10.65
"522","2009-01-28",11.045
"523","2009-01-29",10.48
"524","2009-01-30",10.06
"525","2009-02-02",10.23
"526","2009-02-03",10.59
"527","2009-02-04",10.465
"528","2009-02-05",10.325
"529","2009-02-06",11.945
"530","2009-02-09",11.965
"531","2009-02-10",10.72
"532","2009-02-11",10.77
"533","2009-02-12",10.92
"534","2009-02-13",10.7
"535","2009-02-17",10.46
"536","2009-02-18",10.18
"537","2009-02-19",10.375
"538","2009-02-20",10.07
"539","2009-02-23",9.195
"540","2009-02-24",9.615
"541","2009-02-25",9.11
"542","2009-02-26",8.96
"543","2009-02-27",9.035
"544","2009-03-02",8.66
"545","2009-03-03",8.575
"546","2009-03-04",9.05
"547","2009-03-05",8.315
"548","2009-03-06",8.31
"549","2009-03-09",8.075
"550","2009-03-10",8.775
"551","2009-03-11",8.96
"552","2009-03-12",9.255
"553","2009-03-13",9.61
"554","2009-03-16",9.55
"555","2009-03-17",9.81
"556","2009-03-18",10.26
"557","2009-03-19",10.42
"558","2009-03-20",10.075
"559","2009-03-23",11.04
"560","2009-03-24",10.715
"561","2009-03-25",10.78
"562","2009-03-26",11.625
"563","2009-03-27",11.055
"564","2009-03-30",10.41
"565","2009-03-31",10.845
"566","2009-04-01",11.145
"567","2009-04-02",12.105
"568","2009-04-03",11.995
"569","2009-04-06",11.695
"570","2009-04-07",11.015
"571","2009-04-08",11.315
"572","2009-04-09",12.19
"573","2009-04-13",11.71
"574","2009-04-14",11.09
"575","2009-04-15",11.545
"576","2009-04-16",12.075
"577","2009-04-17",12.135
"578","2009-04-20",11.46
"579","2009-04-21",11.335
"580","2009-04-22",11.315
"581","2009-04-23",10.805
"582","2009-04-24",10.98
"583","2009-04-27",10.5
"584","2009-04-28",10.56
"585","2009-04-29",11.14
"586","2009-04-30",10.985
"587","2009-05-01",11.26
"588","2009-05-04",11.885
"589","2009-05-05",11.625
"590","2009-05-06",11.835
"591","2009-05-07",11.695
"592","2009-05-08",12.025
"593","2009-05-11",11.705
"594","2009-05-12",11.755
"595","2009-05-13",10.88
"596","2009-05-14",10.925
"597","2009-05-15",11.045
"598","2009-05-18",11.715
"599","2009-05-19",11.525
"600","2009-05-20",11.28
"601","2009-05-21",10.875
"602","2009-05-22",10.65
"603","2009-05-26",11.055
"604","2009-05-27",10.845
"605","2009-05-28",11
"606","2009-05-29",10.985
"607","2009-06-01",11.65
"608","2009-06-02",11.95
"609","2009-06-03",11.93
"610","2009-06-04",12.145
"611","2009-06-05",12.09
"612","2009-06-08",12.03
"613","2009-06-09",11.735
"614","2009-06-10",11.62
"615","2009-06-11",11.755
"616","2009-06-12",11.645
"617","2009-06-15",10.785
"618","2009-06-16",10.42
"619","2009-06-17",10.45
"620","2009-06-18",10.54
"621","2009-06-19",10.62
"622","2009-06-22",10.055
"623","2009-06-23",10.015
"624","2009-06-24",10.18
"625","2009-06-25",10.65
"626","2009-06-26",10.76
"627","2009-06-29",10.64
"628","2009-06-30",10.4
"629","2009-07-01",10.68
"630","2009-07-02",10.3
"631","2009-07-06",10.095
"632","2009-07-07",9.855
"633","2009-07-08",9.98
"634","2009-07-09",9.88
"635","2009-07-10",9.995
"636","2009-07-13",10.25
"637","2009-07-14",10.35
"638","2009-07-15",10.875
"639","2009-07-16",11.165
"640","2009-07-17",10.75
"641","2009-07-20",10.735
"642","2009-07-21",10.82
"643","2009-07-22",11.105
"644","2009-07-23",11.925
"645","2009-07-24",11.82
"646","2009-07-27",11.9
"647","2009-07-28",11.965
"648","2009-07-29",11.865
"649","2009-07-30",12.125
"650","2009-07-31",11.88
"651","2009-08-03",12.35
"652","2009-08-04",12.51
"653","2009-08-05",12.27
"654","2009-08-06",12.27
"655","2009-08-07",12.485
"656","2009-08-10",12.4
"657","2009-08-11",12.19
"658","2009-08-12",12.285
"659","2009-08-13",12.47
"660","2009-08-14",11.965
"661","2009-08-17",11.43
"662","2009-08-18",11.74
"663","2009-08-19",11.85
"664","2009-08-20",12.1
"665","2009-08-21",12.27
"666","2009-08-24",12.235
"667","2009-08-25",12.265
"668","2009-08-26",12.24
"669","2009-08-27",12.245
"670","2009-08-28",12.15
"671","2009-08-31",12.095
"672","2009-09-01",11.85
"673","2009-09-02",11.815
"674","2009-09-03",12.025
"675","2009-09-04",12.135
"676","2009-09-08",12.02
"677","2009-09-09",12.17
"678","2009-09-10",12.38
"679","2009-09-11",12.405
"680","2009-09-14",12.3
"681","2009-09-15",12.475
"682","2009-09-16",12.675
"683","2009-09-17",12.78
"684","2009-09-18",12.56
"685","2009-09-21",12.53
"686","2009-09-22",12.675
"687","2009-09-23",12.64
"688","2009-09-24",12.43
"689","2009-09-25",12.235
"690","2009-09-28",12.46
"691","2009-09-29",12.29
"692","2009-09-30",11.935
"693","2009-10-01",11.74
"694","2009-10-02",11.655
"695","2009-10-05",11.835
"696","2009-10-06",11.99
"697","2009-10-07",11.895
"698","2009-10-08",12.01
"699","2009-10-09",12.4
"700","2009-10-12",12.51
"701","2009-10-13",12.48
"702","2009-10-14",12.87
"703","2009-10-15",12.95
"704","2009-10-16",12.875
"705","2009-10-19",12.98
"706","2009-10-20",13.1
"707","2009-10-21",12.86
"708","2009-10-22",13.34
"709","2009-10-23",12.86
"710","2009-10-26",12.695
"711","2009-10-27",12.475
"712","2009-10-28",12.155
"713","2009-10-29",12.275
"714","2009-10-30",11.83
"715","2009-11-02",11.93
"716","2009-11-03",12.09
"717","2009-11-04",11.59
"718","2009-11-05",12.1
"719","2009-11-06",12.145
"720","2009-11-09",12.375
"721","2009-11-10",12.13
"722","2009-11-11",12.375
"723","2009-11-12",12.08
"724","2009-11-13",12.04
"725","2009-11-16",12.745
"726","2009-11-17",12.72
"727","2009-11-18",12.685
"728","2009-11-19",12.265
"729","2009-11-20",12.285
"730","2009-11-23",12.455
"731","2009-11-24",12.245
"732","2009-11-25",12.08
"733","2009-11-27",11.645
"734","2009-11-30",11.755
"735","2009-12-01",11.865
"736","2009-12-02",11.965
"737","2009-12-03",11.755
"738","2009-12-04",12.07
"739","2009-12-07",12.21
"740","2009-12-08",12.04
"741","2009-12-09",12.16
"742","2009-12-10",12.045
"743","2009-12-11",12.13
"744","2009-12-14",12.53
"745","2009-12-15",12.265
"746","2009-12-16",12.255
"747","2009-12-17",12.07
"748","2009-12-18",12.37
"749","2009-12-21",12.415
"750","2009-12-22",12.515
"751","2009-12-23",12.63
"752","2009-12-24",12.745
"753","2009-12-28",12.58
"754","2009-12-29",12.575
"755","2009-12-30",12.6
"756","2009-12-31",12.42
"757","2010-01-04",12.715
"758","2010-01-05",12.955
"759","2010-01-06",12.97
"760","2010-01-07",13.14
"761","2010-01-08",13.24
"762","2010-01-11",13.165
"763","2010-01-12",12.85
"764","2010-01-13",12.975
"765","2010-01-14",12.985
"766","2010-01-15",12.75
"767","2010-01-19",12.88
"768","2010-01-20",12.63
"769","2010-01-21",12.42
"770","2010-01-22",12.21
"771","2010-01-25",12.275
"772","2010-01-26",12.165
"773","2010-01-27",12.3
"774","2010-01-28",12.15
"775","2010-01-29",12.295
"776","2010-02-01",12.45
"777","2010-02-02",12.345
"778","2010-02-03",11.92
"779","2010-02-04",11.495
"780","2010-02-05",11.34
"781","2010-02-08",11.085
"782","2010-02-09",11.205
"783","2010-02-10",11.11
"784","2010-02-11",11.33
"785","2010-02-12",11.565
"786","2010-02-16",11.685
"787","2010-02-17",11.59
"788","2010-02-18",11.645
"789","2010-02-19",11.71
"790","2010-02-22",11.715
"791","2010-02-23",11.54
"792","2010-02-24",11.625
"793","2010-02-25",11.38
"794","2010-02-26",11.19
"795","2010-03-01",11.665
"796","2010-03-02",11.925
"797","2010-03-03",11.97
"798","2010-03-04",12.025
"799","2010-03-05",12.405
"800","2010-03-08",12.45
"801","2010-03-09",12.505
"802","2010-03-10",12.61
"803","2010-03-11",12.605
"804","2010-03-12",12.56
"805","2010-03-15",12.52
"806","2010-03-16",12.5
"807","2010-03-17",12.535
"808","2010-03-18",12.445
"809","2010-03-19",12.49
"810","2010-03-22",12.495
"811","2010-03-23",13.05
"812","2010-03-24",12.945
"813","2010-03-25",12.775
"814","2010-03-26",12.98
"815","2010-03-29",13.23
"816","2010-03-30",13.415
"817","2010-03-31",13.395
"818","2010-04-01",13.63
"819","2010-04-05",13.91
"820","2010-04-06",14.045
"821","2010-04-07",13.905
"822","2010-04-08",13.72
"823","2010-04-09",13.82
"824","2010-04-12",14.095
"825","2010-04-13",14.06
"826","2010-04-14",14.25
"827","2010-04-15",14.155
"828","2010-04-16",14.04
"829","2010-04-19",13.91
"830","2010-04-20",14.34
"831","2010-04-21",14.415
"832","2010-04-22",14.865
"833","2010-04-23",15.105
"834","2010-04-26",15.345
"835","2010-04-27",14.65
"836","2010-04-28",14.875
"837","2010-04-29",15.465
"838","2010-04-30",14.825
"839","2010-05-03",15.245
"840","2010-05-04",14.85
"841","2010-05-05",14.73
"842","2010-05-06",13.855
"843","2010-05-07",13.5
"844","2010-05-10",14.165
"845","2010-05-11",14.31
"846","2010-05-12",14.84
"847","2010-05-13",14.905
"848","2010-05-14",14.5
"849","2010-05-17",14.475
"850","2010-05-18",14.15
"851","2010-05-19",13.925
"852","2010-05-20",12.995
"853","2010-05-21",13.165
"854","2010-05-24",12.865
"855","2010-05-25",12.88
"856","2010-05-26",12.825
"857","2010-05-27",13.785
"858","2010-05-28",13.255
"859","2010-06-01",12.695
"860","2010-06-02",13.235
"861","2010-06-03",13.665
"862","2010-06-04",12.535
"863","2010-06-07",12.28
"864","2010-06-08",12.215
"865","2010-06-09",12.24
"866","2010-06-10",12.815
"867","2010-06-11",12.885
"868","2010-06-14",12.795
"869","2010-06-15",13.06
"870","2010-06-16",13.025
"871","2010-06-17",12.98
"872","2010-06-18",12.775
"873","2010-06-21",12.77
"874","2010-06-22",12.58
"875","2010-06-23",12.43
"876","2010-06-24",11.99
"877","2010-06-25",12.375
"878","2010-06-28",12.385
"879","2010-06-29",12.08
"880","2010-06-30",12.3
"881","2010-07-01",12.235
"882","2010-07-02",12.02
"883","2010-07-06",11.75
"884","2010-07-07",11.93
"885","2010-07-08",12.2
"886","2010-07-09",12.275
"887","2010-07-12",12.19
"888","2010-07-13",12.735
"889","2010-07-14",12.71
"890","2010-07-15",12.69
"891","2010-07-16",12.325
"892","2010-07-19",12.31
"893","2010-07-20",12.22
"894","2010-07-21",11.905
"895","2010-07-22",12.195
"896","2010-07-23",12.3
"897","2010-07-26",12.53
"898","2010-07-27",12.54
"899","2010-07-28",12.38
"900","2010-07-29",12.435
"901","2010-07-30",12.36
"902","2010-08-02",12.83
"903","2010-08-03",12.76
"904","2010-08-04",13.035
"905","2010-08-05",12.88
"906","2010-08-06",12.73
"907","2010-08-09",12.89
"908","2010-08-10",12.645
"909","2010-08-11",11.975
"910","2010-08-12",12.04
"911","2010-08-13",11.905
"912","2010-08-16",11.87
"913","2010-08-17",12.145
"914","2010-08-18",12.17
"915","2010-08-19",11.835
"916","2010-08-20",11.81
"917","2010-08-23",11.76
"918","2010-08-24",11.71
"919","2010-08-25",11.94
"920","2010-08-26",11.865
"921","2010-08-27",12.075
"922","2010-08-30",11.715
"923","2010-08-31",11.79
"924","2010-09-01",12.33
"925","2010-09-02",12.515
"926","2010-09-03",12.8
"927","2010-09-07",12.665
"928","2010-09-08",12.715
"929","2010-09-09",12.64
"930","2010-09-10",12.64
"931","2010-09-13",12.99
"932","2010-09-14",12.795
"933","2010-09-15",12.665
"934","2010-09-16",12.54
"935","2010-09-17",12.64
"936","2010-09-20",13.01
"937","2010-09-21",12.845
"938","2010-09-22",12.735
"939","2010-09-23",12.32
"940","2010-09-24",12.95
"941","2010-09-27",12.93
"942","2010-09-28",13.05
"943","2010-09-29",13.115
"944","2010-09-30",13.245
"945","2010-10-01",13.445
"946","2010-10-04",12.98
"947","2010-10-05",13.28
"948","2010-10-06",13.325
"949","2010-10-07",13.47
"950","2010-10-08",13.535
"951","2010-10-11",13.51
"952","2010-10-12",13.485
"953","2010-10-13",13.645
"954","2010-10-14",13.73
"955","2010-10-15",13.755
"956","2010-10-18",13.935
"957","2010-10-19",14.125
"958","2010-10-20",14.52
"959","2010-10-21",14.575
"960","2010-10-22",14.695
"961","2010-10-25",14.79
"962","2010-10-26",14.755
"963","2010-10-27",14.68
"964","2010-10-28",14.665
"965","2010-10-29",14.7
"966","2010-11-01",14.62
"967","2010-11-02",14.99
"968","2010-11-03",15.09
"969","2010-11-04",15.44
"970","2010-11-05",15.38
"971","2010-11-08",15.335
"972","2010-11-09",15.195
"973","2010-11-10",15.45
"974","2010-11-11",15.185
"975","2010-11-12",14.94
"976","2010-11-15",15.18
"977","2010-11-16",14.84
"978","2010-11-17",14.8
"979","2010-11-18",15.15
"980","2010-11-19",15.345
"981","2010-11-22",15.38
"982","2010-11-23",15.22
"983","2010-11-24",15.52
"984","2010-11-26",15.425
"985","2010-11-29",15.405
"986","2010-11-30",15.245
"987","2010-12-01",15.59
"988","2010-12-02",15.77
"989","2010-12-03",15.875
"990","2010-12-06",16.065001
"991","2010-12-07",16.084999
