"","date","SMLP"
"173","2013-06-10",487.950012
"174","2013-06-11",494.25
"175","2013-06-12",507.299988
"176","2013-06-13",509.100006
"177","2013-06-14",508.200012
"178","2013-06-17",509.25
"179","2013-06-18",506.399994
"180","2013-06-19",504.299988
"181","2013-06-20",501.299988
"182","2013-06-21",516.299988
"183","2013-06-24",497.25
"184","2013-06-25",493.200012
"185","2013-06-26",513.299988
"186","2013-06-27",517.349976
"187","2013-06-28",512.25
"188","2013-07-01",521.700012
"189","2013-07-02",517.650024
"190","2013-07-03",514.5
"191","2013-07-05",517.349976
"192","2013-07-08",522.450012
"193","2013-07-09",516.900024
"194","2013-07-10",513.599976
"195","2013-07-11",515.700012
"196","2013-07-12",510
"197","2013-07-15",521.25
"198","2013-07-16",514.799988
"199","2013-07-17",506.25
"200","2013-07-18",506.549988
"201","2013-07-19",505.649994
"202","2013-07-22",507.299988
"203","2013-07-23",507.600006
"204","2013-07-24",508.649994
"205","2013-07-25",502.5
"206","2013-07-26",515.25
"207","2013-07-29",514.950012
"208","2013-07-30",509.850006
"209","2013-07-31",512.400024
"210","2013-08-01",523.200012
"211","2013-08-02",517.349976
"212","2013-08-05",510.75
"213","2013-08-06",513
"214","2013-08-07",513
"215","2013-08-08",514.049988
"216","2013-08-09",513.599976
"217","2013-08-12",515.849976
"218","2013-08-13",509.25
"219","2013-08-14",515.849976
"220","2013-08-15",504.149994
"221","2013-08-16",489.899994
"222","2013-08-19",495.75
"223","2013-08-20",490.049988
"224","2013-08-21",489
"225","2013-08-22",490.799988
"226","2013-08-23",482.850006
"227","2013-08-26",496.799988
"228","2013-08-27",511.200012
"229","2013-08-28",494.850006
"230","2013-08-29",494.850006
"231","2013-08-30",494.700012
"232","2013-09-03",494.100006
"233","2013-09-04",488.25
"234","2013-09-05",479.399994
"235","2013-09-06",484.5
"236","2013-09-09",483
"237","2013-09-10",482.850006
"238","2013-09-11",486.75
"239","2013-09-12",485.700012
"240","2013-09-13",490.049988
"241","2013-09-16",495.299988
"242","2013-09-17",493.5
"243","2013-09-18",491.549988
"244","2013-09-19",492.149994
"245","2013-09-20",497.25
"246","2013-09-23",502.049988
"247","2013-09-24",502.5
"248","2013-09-25",516.900024
"249","2013-09-26",517.349976
"250","2013-09-27",519
"251","2013-09-30",509.25
"252","2013-10-01",509.850006
"253","2013-10-02",512.25
"254","2013-10-03",510
"255","2013-10-04",509.850006
"256","2013-10-07",502.350006
"257","2013-10-08",496.5
"258","2013-10-09",494.25
"259","2013-10-10",491.850006
"260","2013-10-11",495
"261","2013-10-14",492.75
"262","2013-10-15",487.950012
"263","2013-10-16",497.700012
"264","2013-10-17",506.700012
"265","2013-10-18",501.149994
"266","2013-10-21",500.399994
"267","2013-10-22",509.850006
"268","2013-10-23",506.25
"269","2013-10-24",508.5
"270","2013-10-25",501.299988
"271","2013-10-28",486.75
"272","2013-10-29",500.700012
"273","2013-10-30",499.649994
"274","2013-10-31",498.75
"275","2013-11-01",504.75
"276","2013-11-04",506.25
"277","2013-11-05",501.299988
"278","2013-11-06",499.5
"279","2013-11-07",494.25
"280","2013-11-08",491.850006
"281","2013-11-11",489.450012
"282","2013-11-12",486
"283","2013-11-13",483.149994
"284","2013-11-14",487.5
"285","2013-11-15",499.950012
"286","2013-11-18",486.899994
"287","2013-11-19",485.700012
"288","2013-11-20",481.200012
"289","2013-11-21",492.450012
"290","2013-11-22",490.5
"291","2013-11-25",488.850006
"292","2013-11-26",494.25
"293","2013-11-27",497.700012
"294","2013-11-29",503.700012
"295","2013-12-02",505.200012
"296","2013-12-03",506.850006
"297","2013-12-04",506.850006
"298","2013-12-05",506.25
"299","2013-12-06",507
"300","2013-12-09",510
"301","2013-12-10",512.849976
"302","2013-12-11",507.299988
"303","2013-12-12",510
"304","2013-12-13",510
"305","2013-12-16",510
"306","2013-12-17",513
"307","2013-12-18",524.849976
"308","2013-12-19",514.5
"309","2013-12-20",523.650024
"310","2013-12-23",525.450012
"311","2013-12-24",538.200012
"312","2013-12-26",544.200012
"313","2013-12-27",555.75
"314","2013-12-30",556.5
"315","2013-12-31",549.75
"316","2014-01-02",537
"317","2014-01-03",537
"318","2014-01-06",543.150024
"319","2014-01-07",539.25
"320","2014-01-08",537
"321","2014-01-09",539.700012
"322","2014-01-10",535.950012
"323","2014-01-13",534
"324","2014-01-14",548.25
"325","2014-01-15",549.900024
"326","2014-01-16",555.150024
"327","2014-01-17",558.450012
"328","2014-01-21",568.5
"329","2014-01-22",576.75
"330","2014-01-23",583.349976
"331","2014-01-24",572.849976
"332","2014-01-27",571.5
"333","2014-01-28",569.849976
"334","2014-01-29",572.400024
"335","2014-01-30",587.25
"336","2014-01-31",570.150024
"337","2014-02-03",569.25
"338","2014-02-04",567
"339","2014-02-05",560.25
"340","2014-02-06",559.5
"341","2014-02-07",563.700012
"342","2014-02-10",580.5
"343","2014-02-11",579.299988
"344","2014-02-12",582.900024
"345","2014-02-13",595.950012
"346","2014-02-14",589.200012
"347","2014-02-18",590.549988
"348","2014-02-19",583.349976
"349","2014-02-20",599.700012
"350","2014-02-21",589.799988
"351","2014-02-24",604.200012
"352","2014-02-25",596.549988
"353","2014-02-26",594
"354","2014-02-27",602.25
"355","2014-02-28",608.700012
"356","2014-03-03",625.650024
"357","2014-03-04",621.75
"358","2014-03-05",626.099976
"359","2014-03-06",613.349976
"360","2014-03-07",601.799988
"361","2014-03-10",600
"362","2014-03-11",581.25
"363","2014-03-12",627.900024
"364","2014-03-13",620.849976
"365","2014-03-14",634.5
"366","2014-03-17",621.150024
"367","2014-03-18",627.299988
"368","2014-03-19",623.400024
"369","2014-03-20",625.950012
"370","2014-03-21",638.099976
"371","2014-03-24",631.349976
"372","2014-03-25",628.950012
"373","2014-03-26",630.450012
"374","2014-03-27",626.400024
"375","2014-03-28",631.950012
"376","2014-03-31",642.75
"377","2014-04-01",644.849976
"378","2014-04-02",644.099976
"379","2014-04-03",645.299988
"380","2014-04-04",641.700012
"381","2014-04-07",627.299988
"382","2014-04-08",625.950012
"383","2014-04-09",627.150024
"384","2014-04-10",623.25
"385","2014-04-11",619.5
"386","2014-04-14",621.150024
"387","2014-04-15",623.700012
"388","2014-04-16",630.450012
"389","2014-04-17",640.950012
"390","2014-04-21",634.349976
"391","2014-04-22",644.099976
"392","2014-04-23",664.799988
"393","2014-04-24",673.5
"394","2014-04-25",667.200012
"395","2014-04-28",676.200012
"396","2014-04-29",669.450012
"397","2014-04-30",678
"398","2014-05-01",676.349976
"399","2014-05-02",671.099976
"400","2014-05-05",678
"401","2014-05-06",670.049988
"402","2014-05-07",682.200012
"403","2014-05-08",660.150024
"404","2014-05-09",668.099976
"405","2014-05-12",680.849976
"406","2014-05-13",674.400024
"407","2014-05-14",673.799988
"408","2014-05-15",666.299988
"409","2014-05-16",672
"410","2014-05-19",677.849976
"411","2014-05-20",678.450012
"412","2014-05-21",675.75
"413","2014-05-22",673.650024
"414","2014-05-23",679.650024
"415","2014-05-27",677.25
"416","2014-05-28",673.349976
"417","2014-05-29",678.150024
"418","2014-05-30",675.150024
"419","2014-06-02",669.299988
"420","2014-06-03",667.5
"421","2014-06-04",676.5
"422","2014-06-05",681.450012
"423","2014-06-06",685.950012
"424","2014-06-09",692.700012
"425","2014-06-10",712.5
"426","2014-06-11",701.700012
"427","2014-06-12",706.799988
"428","2014-06-13",706.049988
"429","2014-06-16",710.099976
"430","2014-06-17",724.5
"431","2014-06-18",723.75
"432","2014-06-19",733.650024
"433","2014-06-20",736.799988
"434","2014-06-23",738.299988
"435","2014-06-24",759.599976
"436","2014-06-25",754.5
"437","2014-06-26",762.75
"438","2014-06-27",763.650024
"439","2014-06-30",762.75
"440","2014-07-01",772.5
"441","2014-07-02",762.299988
"442","2014-07-03",763.349976
"443","2014-07-07",776.25
"444","2014-07-08",773.549988
"445","2014-07-09",768.150024
"446","2014-07-10",769.200012
"447","2014-07-11",770.099976
"448","2014-07-14",775.049988
"449","2014-07-15",774.599976
"450","2014-07-16",777.75
"451","2014-07-17",789.150024
"452","2014-07-18",787.5
"453","2014-07-21",790.799988
"454","2014-07-22",778.799988
"455","2014-07-23",777.75
"456","2014-07-24",777.900024
"457","2014-07-25",759
"458","2014-07-28",756.75
"459","2014-07-29",748.950012
"460","2014-07-30",736.5
"461","2014-07-31",736.049988
"462","2014-08-01",720
"463","2014-08-04",744.75
"464","2014-08-05",726.299988
"465","2014-08-06",723.900024
"466","2014-08-07",720.299988
"467","2014-08-08",729.75
"468","2014-08-11",738.150024
"469","2014-08-12",732.75
"470","2014-08-13",747
"471","2014-08-14",769.200012
"472","2014-08-15",759.150024
"473","2014-08-18",755.25
"474","2014-08-19",773.849976
"475","2014-08-20",781.200012
"476","2014-08-21",810.900024
"477","2014-08-22",812.099976
"478","2014-08-25",793.650024
"479","2014-08-26",782.25
"480","2014-08-27",787.5
"481","2014-08-28",807.75
"482","2014-08-29",829.200012
"483","2014-09-02",824.700012
"484","2014-09-03",841.799988
"485","2014-09-04",794.25
"486","2014-09-05",795.450012
"487","2014-09-08",788.400024
"488","2014-09-09",789.900024
"489","2014-09-10",797.25
"490","2014-09-11",797.099976
"491","2014-09-12",767.25
"492","2014-09-15",758.25
"493","2014-09-16",755.549988
"494","2014-09-17",756.75
"495","2014-09-18",761.099976
"496","2014-09-19",754.5
"497","2014-09-22",735.75
"498","2014-09-23",721.5
"499","2014-09-24",710.849976
"500","2014-09-25",732
"501","2014-09-26",737.099976
"502","2014-09-29",746.25
"503","2014-09-30",762.900024
"504","2014-10-01",752.849976
"505","2014-10-02",742.5
"506","2014-10-03",739.950012
"507","2014-10-06",723.150024
"508","2014-10-07",730.200012
"509","2014-10-08",728.700012
"510","2014-10-09",712.650024
"511","2014-10-10",679.950012
"512","2014-10-13",622.799988
"513","2014-10-14",611.400024
"514","2014-10-15",632.099976
"515","2014-10-16",662.549988
"516","2014-10-17",705
"517","2014-10-20",717
"518","2014-10-21",729
"519","2014-10-22",720.150024
"520","2014-10-23",725.549988
"521","2014-10-24",705.900024
"522","2014-10-27",692.849976
"523","2014-10-28",710.400024
"524","2014-10-29",722.549988
"525","2014-10-30",702.450012
"526","2014-10-31",704.849976
"527","2014-11-03",713.549988
"528","2014-11-04",678.900024
"529","2014-11-05",678.900024
"530","2014-11-06",693.75
"531","2014-11-07",678.299988
"532","2014-11-10",692.849976
"533","2014-11-11",690.299988
"534","2014-11-12",691.650024
"535","2014-11-13",676.650024
"536","2014-11-14",695.700012
"537","2014-11-17",696.900024
"538","2014-11-18",723
"539","2014-11-19",704.549988
"540","2014-11-20",697.049988
"541","2014-11-21",694.349976
"542","2014-11-24",698.099976
"543","2014-11-25",699.599976
"544","2014-11-26",721.5
"545","2014-11-28",681
"546","2014-12-01",626.25
"547","2014-12-02",629.849976
"548","2014-12-03",642.299988
"549","2014-12-04",647.099976
"550","2014-12-05",625.5
"551","2014-12-08",588.450012
"552","2014-12-09",576.450012
"553","2014-12-10",531.450012
"554","2014-12-11",514.5
"555","2014-12-12",498.149994
"556","2014-12-15",507.600006
"557","2014-12-16",540.75
"558","2014-12-17",581.700012
"559","2014-12-18",600.150024
"560","2014-12-19",611.700012
"561","2014-12-22",577.650024
"562","2014-12-23",564.150024
"563","2014-12-24",563.25
"564","2014-12-26",557.700012
"565","2014-12-29",552.599976
"566","2014-12-30",554.849976
"567","2014-12-31",570
"568","2015-01-02",586.200012
"569","2015-01-05",546.150024
"570","2015-01-06",520.049988
"571","2015-01-07",510
"572","2015-01-08",523.650024
"573","2015-01-09",527.700012
"574","2015-01-12",557.700012
"575","2015-01-13",535.5
"576","2015-01-14",516.150024
"577","2015-01-15",505.200012
"578","2015-01-16",513.599976
"579","2015-01-20",511.200012
"580","2015-01-21",510.450012
"581","2015-01-22",509.850006
"582","2015-01-23",536.549988
"583","2015-01-26",550.049988
"584","2015-01-27",571.5
"585","2015-01-28",560.099976
"586","2015-01-29",555
"587","2015-01-30",569.25
"588","2015-02-02",596.099976
"589","2015-02-03",598.049988
"590","2015-02-04",586.200012
"591","2015-02-05",582.599976
"592","2015-02-06",581.700012
"593","2015-02-09",563.549988
"594","2015-02-10",550.5
"595","2015-02-11",547.049988
"596","2015-02-12",547.650024
"597","2015-02-13",567.150024
"598","2015-02-17",594.75
"599","2015-02-18",603.75
"600","2015-02-19",580.349976
"601","2015-02-20",586.5
"602","2015-02-23",587.700012
"603","2015-02-24",559.650024
"604","2015-02-25",558.900024
"605","2015-02-26",555.75
"606","2015-02-27",541.049988
"607","2015-03-02",504.299988
"608","2015-03-03",516.75
"609","2015-03-04",517.799988
"610","2015-03-05",522.900024
"611","2015-03-06",508.200012
"612","2015-03-09",490.049988
"613","2015-03-10",497.399994
"614","2015-03-11",503.100006
"615","2015-03-12",513.150024
"616","2015-03-13",509.100006
"617","2015-03-16",472.200012
"618","2015-03-17",470.700012
"619","2015-03-18",473.100006
"620","2015-03-19",467.100006
"621","2015-03-20",472.649994
"622","2015-03-23",498.450012
"623","2015-03-24",492.899994
"624","2015-03-25",490.350006
"625","2015-03-26",485.25
"626","2015-03-27",471.149994
"627","2015-03-30",482.25
"628","2015-03-31",482.549988
"629","2015-04-01",480.149994
"630","2015-04-02",488.850006
"631","2015-04-06",495.600006
"632","2015-04-07",493.049988
"633","2015-04-08",481.200012
"634","2015-04-09",484.049988
"635","2015-04-10",501.600006
"636","2015-04-13",513.900024
"637","2015-04-14",528
"638","2015-04-15",529.950012
"639","2015-04-16",522
"640","2015-04-17",520.049988
"641","2015-04-20",511.350006
"642","2015-04-21",505.049988
"643","2015-04-22",501.75
"644","2015-04-23",509.25
"645","2015-04-24",516.150024
"646","2015-04-27",518.549988
"647","2015-04-28",529.349976
"648","2015-04-29",546.75
"649","2015-04-30",531.75
"650","2015-05-01",512.700012
"651","2015-05-04",499.799988
"652","2015-05-05",504.299988
"653","2015-05-06",488.700012
"654","2015-05-07",461.25
"655","2015-05-08",460.799988
"656","2015-05-11",458.399994
"657","2015-05-12",456
"658","2015-05-13",458.100006
"659","2015-05-14",460.5
"660","2015-05-15",467.700012
"661","2015-05-18",474
"662","2015-05-19",479.399994
"663","2015-05-20",480.899994
"664","2015-05-21",487.5
"665","2015-05-22",487.649994
"666","2015-05-26",491.549988
"667","2015-05-27",493.350006
"668","2015-05-28",495
"669","2015-05-29",504.450012
"670","2015-06-01",513.450012
"671","2015-06-02",517.349976
"672","2015-06-03",497.700012
"673","2015-06-04",486.75
"674","2015-06-05",474.450012
"675","2015-06-08",463.350006
"676","2015-06-09",465.75
"677","2015-06-10",467.700012
"678","2015-06-11",467.700012
"679","2015-06-12",502.5
"680","2015-06-15",494.25
"681","2015-06-16",508.649994
"682","2015-06-17",504.450012
"683","2015-06-18",501.899994
"684","2015-06-19",482.850006
"685","2015-06-22",492
"686","2015-06-23",509.850006
"687","2015-06-24",513.75
"688","2015-06-25",513
"689","2015-06-26",525
"690","2015-06-29",508.950012
"691","2015-06-30",495.600006
"692","2015-07-01",487.5
"693","2015-07-02",500.549988
"694","2015-07-06",476.850006
"695","2015-07-07",483.600006
"696","2015-07-08",477.149994
"697","2015-07-09",481.950012
"698","2015-07-10",481.200012
"699","2015-07-13",479.850006
"700","2015-07-14",480.299988
"701","2015-07-15",472.799988
"702","2015-07-16",478.799988
"703","2015-07-17",471
"704","2015-07-20",469.049988
"705","2015-07-21",463.5
"706","2015-07-22",446.25
"707","2015-07-23",435.450012
"708","2015-07-24",427.200012
"709","2015-07-27",425.25
"710","2015-07-28",444.600006
"711","2015-07-29",460.649994
"712","2015-07-30",450
"713","2015-07-31",449.399994
"714","2015-08-03",438.899994
"715","2015-08-04",428.700012
"716","2015-08-05",406.350006
"717","2015-08-06",388.5
"718","2015-08-07",363.149994
"719","2015-08-10",366.299988
"720","2015-08-11",360.600006
"721","2015-08-12",363.450012
"722","2015-08-13",359.399994
"723","2015-08-14",375.450012
"724","2015-08-17",375.299988
"725","2015-08-18",367.950012
"726","2015-08-19",351.450012
"727","2015-08-20",333.299988
"728","2015-08-21",330.899994
"729","2015-08-24",333.899994
"730","2015-08-25",337.799988
"731","2015-08-26",315.149994
"732","2015-08-27",327.899994
"733","2015-08-28",335.549988
"734","2015-08-31",330.600006
"735","2015-09-01",329.700012
"736","2015-09-02",333.600006
"737","2015-09-03",339.75
"738","2015-09-04",345.299988
"739","2015-09-08",347.399994
"740","2015-09-09",348.75
"741","2015-09-10",338.399994
"742","2015-09-11",333.899994
"743","2015-09-14",334.5
"744","2015-09-15",333.75
"745","2015-09-16",337.799988
"746","2015-09-17",344.25
"747","2015-09-18",333.75
"748","2015-09-21",323.549988
"749","2015-09-22",321.149994
"750","2015-09-23",262.799988
"751","2015-09-24",230.100006
"752","2015-09-25",251.399994
"753","2015-09-28",239.399994
"754","2015-09-29",222.600006
"755","2015-09-30",264.450012
"756","2015-10-01",260.700012
"757","2015-10-02",259.5
"758","2015-10-05",267.899994
"759","2015-10-06",274.350006
"760","2015-10-07",285.149994
"761","2015-10-08",292.5
"762","2015-10-09",307.5
"763","2015-10-12",298.5
"764","2015-10-13",298.049988
"765","2015-10-14",300.450012
"766","2015-10-15",303.75
"767","2015-10-16",307.5
"768","2015-10-19",303.149994
"769","2015-10-20",300
"770","2015-10-21",300
"771","2015-10-22",291.299988
"772","2015-10-23",292.5
"773","2015-10-26",277.950012
"774","2015-10-27",273.299988
"775","2015-10-28",275.549988
"776","2015-10-29",287.25
"777","2015-10-30",280.649994
"778","2015-11-02",290.850006
"779","2015-11-03",312.600006
"780","2015-11-04",286.200012
"781","2015-11-05",284.399994
"782","2015-11-06",280.5
"783","2015-11-09",278.100006
"784","2015-11-10",270.600006
"785","2015-11-11",275.850006
"786","2015-11-12",269.850006
"787","2015-11-13",271.5
"788","2015-11-16",284.700012
"789","2015-11-17",284.100006
"790","2015-11-18",285
"791","2015-11-19",279
"792","2015-11-20",280.200012
"793","2015-11-23",276.899994
"794","2015-11-24",265.5
"795","2015-11-25",266.399994
"796","2015-11-27",275.25
"797","2015-11-30",279.149994
"798","2015-12-01",268.5
"799","2015-12-02",243.600006
"800","2015-12-03",247.949997
"801","2015-12-04",247.199997
"802","2015-12-07",199.350006
"803","2015-12-08",202.649994
"804","2015-12-09",219.899994
"805","2015-12-10",204.600006
"806","2015-12-11",244.199997
"807","2015-12-14",238.050003
"808","2015-12-15",237
"809","2015-12-16",237.75
"810","2015-12-17",233.850006
"811","2015-12-18",228.75
"812","2015-12-21",233.699997
"813","2015-12-22",262.799988
"814","2015-12-23",271.5
"815","2015-12-24",275.25
"816","2015-12-28",266.700012
"817","2015-12-29",262.799988
"818","2015-12-30",277.5
"819","2015-12-31",280.950012
"820","2016-01-04",289.200012
"821","2016-01-05",289.200012
"822","2016-01-06",270.600006
"823","2016-01-07",266.549988
"824","2016-01-08",269.850006
"825","2016-01-11",256.350006
"826","2016-01-12",256.200012
"827","2016-01-13",247.649994
"828","2016-01-14",255.899994
"829","2016-01-15",249.600006
"830","2016-01-19",227.550003
"831","2016-01-20",219.449997
"832","2016-01-21",213.75
"833","2016-01-22",249.75
"834","2016-01-25",244.5
"835","2016-01-26",259.200012
"836","2016-01-27",266.549988
"837","2016-01-28",281.25
"838","2016-01-29",282.299988
"839","2016-02-01",270.450012
"840","2016-02-02",277.5
"841","2016-02-03",248.25
"842","2016-02-04",258
"843","2016-02-05",249.899994
"844","2016-02-08",229.949997
"845","2016-02-09",218.100006
"846","2016-02-10",217.5
"847","2016-02-11",208.800003
"848","2016-02-12",225.75
"849","2016-02-16",238.649994
"850","2016-02-17",235.949997
"851","2016-02-18",237.899994
"852","2016-02-19",232.949997
"853","2016-02-22",249.75
"854","2016-02-23",245.100006
"855","2016-02-24",239.699997
"856","2016-02-25",185.550003
"857","2016-02-26",189.149994
"858","2016-02-29",189.300003
"859","2016-03-01",208.800003
"860","2016-03-02",211.649994
"861","2016-03-03",209.850006
"862","2016-03-04",224.100006
"863","2016-03-07",229.050003
"864","2016-03-08",224.100006
"865","2016-03-09",226.350006
"866","2016-03-10",223.199997
"867","2016-03-11",223.5
"868","2016-03-14",222.300003
"869","2016-03-15",224.399994
"870","2016-03-16",226.5
"871","2016-03-17",239.850006
"872","2016-03-18",245.699997
"873","2016-03-21",240
"874","2016-03-22",249.300003
"875","2016-03-23",229.800003
"876","2016-03-24",234
"877","2016-03-28",231.300003
"878","2016-03-29",235.350006
"879","2016-03-30",246
"880","2016-03-31",254.699997
"881","2016-04-01",246
"882","2016-04-04",235.949997
"883","2016-04-05",239.850006
"884","2016-04-06",250.949997
"885","2016-04-07",248.399994
"886","2016-04-08",264
"887","2016-04-11",261.899994
"888","2016-04-12",277.200012
"889","2016-04-13",276.75
"890","2016-04-14",277.350006
"891","2016-04-15",267.75
"892","2016-04-18",278.850006
"893","2016-04-19",291.75
"894","2016-04-20",294.600006
"895","2016-04-21",303.600006
"896","2016-04-22",301.649994
"897","2016-04-25",300.299988
"898","2016-04-26",301.649994
"899","2016-04-27",303.75
"900","2016-04-28",302.850006
"901","2016-04-29",317.549988
"902","2016-05-02",321
"903","2016-05-03",309.75
"904","2016-05-04",304.649994
"905","2016-05-05",301.5
"906","2016-05-06",313.799988
"907","2016-05-09",312.899994
"908","2016-05-10",329.549988
"909","2016-05-11",330.75
"910","2016-05-12",328.200012
"911","2016-05-13",323.25
"912","2016-05-16",330.299988
"913","2016-05-17",337.350006
"914","2016-05-18",328.950012
"915","2016-05-19",335.25
"916","2016-05-20",337.5
"917","2016-05-23",337.799988
"918","2016-05-24",342
"919","2016-05-25",330.899994
"920","2016-05-26",312.149994
"921","2016-05-27",312
"922","2016-05-31",314.100006
"923","2016-06-01",316.649994
"924","2016-06-02",316.5
"925","2016-06-03",316.5
"926","2016-06-06",336.450012
"927","2016-06-07",343.200012
"928","2016-06-08",344.850006
"929","2016-06-09",330.450012
"930","2016-06-10",322.950012
"931","2016-06-13",320.25
"932","2016-06-14",316.799988
"933","2016-06-15",321.450012
"934","2016-06-16",321.299988
"935","2016-06-17",324
"936","2016-06-20",326.850006
"937","2016-06-21",346.950012
"938","2016-06-22",340.799988
"939","2016-06-23",351.600006
"940","2016-06-24",342.450012
"941","2016-06-27",322.350006
"942","2016-06-28",338.399994
"943","2016-06-29",343.200012
"944","2016-06-30",342.75
"945","2016-07-01",346.950012
"946","2016-07-05",332.850006
"947","2016-07-06",335.399994
"948","2016-07-07",336.299988
"949","2016-07-08",334.350006
"950","2016-07-11",329.850006
"951","2016-07-12",364.200012
"952","2016-07-13",347.700012
"953","2016-07-14",342.899994
"954","2016-07-15",340.649994
"955","2016-07-18",338.850006
"956","2016-07-19",342
"957","2016-07-20",334.200012
"958","2016-07-21",331.350006
"959","2016-07-22",340.5
"960","2016-07-25",337.200012
"961","2016-07-26",336.149994
