"","date","WWE"
"2014","2014-12-31",12.34
"2015","2015-01-02",12.03
"2016","2015-01-05",11.81
"2017","2015-01-06",11.84
"2018","2015-01-07",11.35
"2019","2015-01-08",11.22
"2020","2015-01-09",10.93
"2021","2015-01-12",10.87
"2022","2015-01-13",10.84
"2023","2015-01-14",10.72
"2024","2015-01-15",10.3
"2025","2015-01-16",10.29
"2026","2015-01-20",10.05
"2027","2015-01-21",10.13
"2028","2015-01-22",10.36
"2029","2015-01-23",10.52
"2030","2015-01-26",10.48
"2031","2015-01-27",12.5
"2032","2015-01-28",12.09
"2033","2015-01-29",12.47
"2034","2015-01-30",12.11
"2035","2015-02-02",12.31
"2036","2015-02-03",12.41
"2037","2015-02-04",12.5
"2038","2015-02-05",12.76
"2039","2015-02-06",13.23
"2040","2015-02-09",13.09
"2041","2015-02-10",13.13
"2042","2015-02-11",13.37
"2043","2015-02-12",14.36
"2044","2015-02-13",16.59
"2045","2015-02-17",17.35
"2046","2015-02-18",15.98
"2047","2015-02-19",16.52
"2048","2015-02-20",16.17
"2049","2015-02-23",16.280001
"2050","2015-02-24",16.620001
"2051","2015-02-25",16.77
"2052","2015-02-26",16.76
"2053","2015-02-27",16.440001
"2054","2015-03-02",17.25
"2055","2015-03-03",17.26
"2056","2015-03-04",17.16
"2057","2015-03-05",17.09
"2058","2015-03-06",17.17
"2059","2015-03-09",16.889999
"2060","2015-03-10",16.709999
"2061","2015-03-11",16.35
"2062","2015-03-12",17.110001
"2063","2015-03-13",16.68
"2064","2015-03-16",16.530001
"2065","2015-03-17",16.07
"2066","2015-03-18",15.85
"2067","2015-03-19",16.32
"2068","2015-03-20",16.49
"2069","2015-03-23",16.57
"2070","2015-03-24",16.549999
"2071","2015-03-25",16.09
"2072","2015-03-26",16.35
"2073","2015-03-27",16.52
"2074","2015-03-30",14.09
"2075","2015-03-31",14.01
"2076","2015-04-01",13.6
"2077","2015-04-02",13.73
"2078","2015-04-06",13.38
"2079","2015-04-07",13.4
"2080","2015-04-08",13.8
"2081","2015-04-09",13.72
"2082","2015-04-10",13.42
"2083","2015-04-13",13.64
"2084","2015-04-14",13.55
"2085","2015-04-15",13.61
"2086","2015-04-16",14.05
"2087","2015-04-17",13.84
"2088","2015-04-20",14.03
"2089","2015-04-21",14.15
"2090","2015-04-22",14.19
"2091","2015-04-23",14.66
"2092","2015-04-24",14.48
"2093","2015-04-27",14.34
"2094","2015-04-28",13.93
"2095","2015-04-29",14.36
"2096","2015-04-30",13.42
"2097","2015-05-01",13.5
"2098","2015-05-04",13.66
"2099","2015-05-05",13.66
"2100","2015-05-06",13.44
"2101","2015-05-07",13.53
"2102","2015-05-08",13.38
"2103","2015-05-11",13.44
"2104","2015-05-12",13.57
"2105","2015-05-13",13.66
"2106","2015-05-14",13.69
"2107","2015-05-15",13.67
"2108","2015-05-18",13.91
"2109","2015-05-19",13.83
"2110","2015-05-20",13.71
"2111","2015-05-21",13.66
"2112","2015-05-22",13.5
"2113","2015-05-26",13.79
"2114","2015-05-27",14.04
"2115","2015-05-28",14.3
"2116","2015-05-29",14.3
"2117","2015-06-01",13.86
"2118","2015-06-02",13.77
"2119","2015-06-03",14.42
"2120","2015-06-04",14.8
"2121","2015-06-05",14.88
"2122","2015-06-08",15.56
"2123","2015-06-09",15.71
"2124","2015-06-10",15.97
"2125","2015-06-11",15.37
"2126","2015-06-12",15.56
"2127","2015-06-15",15.63
"2128","2015-06-16",15.81
"2129","2015-06-17",16.450001
"2130","2015-06-18",16.41
"2131","2015-06-19",16.32
"2132","2015-06-22",16.25
"2133","2015-06-23",16.77
"2134","2015-06-24",17.32
"2135","2015-06-25",17.530001
"2136","2015-06-26",17.49
"2137","2015-06-29",16.440001
"2138","2015-06-30",16.5
"2139","2015-07-01",16.65
"2140","2015-07-02",16.530001
"2141","2015-07-06",16.309999
"2142","2015-07-07",15.57
"2143","2015-07-08",15.49
"2144","2015-07-09",16.629999
"2145","2015-07-10",16.459999
"2146","2015-07-13",16.219999
"2147","2015-07-14",16.85
"2148","2015-07-15",16.959999
"2149","2015-07-16",17.059999
"2150","2015-07-17",16.93
"2151","2015-07-20",16.889999
"2152","2015-07-21",17.23
"2153","2015-07-22",17.610001
"2154","2015-07-23",17.23
"2155","2015-07-24",16.6
"2156","2015-07-27",16.01
"2157","2015-07-28",16.43
"2158","2015-07-29",16.48
"2159","2015-07-30",19.360001
"2160","2015-07-31",19.57
"2161","2015-08-03",20.17
"2162","2015-08-04",22.23
"2163","2015-08-05",23.01
"2164","2015-08-06",21.92
"2165","2015-08-07",21.969999
"2166","2015-08-10",21.26
"2167","2015-08-11",20.799999
"2168","2015-08-12",20.809999
"2169","2015-08-13",21.01
"2170","2015-08-14",21.370001
"2171","2015-08-17",21.49
"2172","2015-08-18",21.190001
"2173","2015-08-19",21.690001
"2174","2015-08-20",20.75
"2175","2015-08-21",20.540001
"2176","2015-08-24",19.110001
"2177","2015-08-25",19.34
"2178","2015-08-26",19.870001
"2179","2015-08-27",20
"2180","2015-08-28",19.49
"2181","2015-08-31",20.059999
"2182","2015-09-01",18.219999
"2183","2015-09-02",18.860001
"2184","2015-09-03",19.440001
"2185","2015-09-04",18.83
"2186","2015-09-08",19.59
"2187","2015-09-09",19.48
"2188","2015-09-10",19.549999
"2189","2015-09-11",19.82
"2190","2015-09-14",19.93
"2191","2015-09-15",19.139999
"2192","2015-09-16",19.049999
"2193","2015-09-17",19.049999
"2194","2015-09-18",18.209999
"2195","2015-09-21",18.16
"2196","2015-09-22",17.879999
"2197","2015-09-23",17.6
"2198","2015-09-24",17.65
"2199","2015-09-25",17.129999
"2200","2015-09-28",16.530001
"2201","2015-09-29",16.610001
"2202","2015-09-30",16.9
"2203","2015-10-01",17.18
"2204","2015-10-02",17.299999
"2205","2015-10-05",17.950001
"2206","2015-10-06",17.969999
"2207","2015-10-07",18.77
"2208","2015-10-08",19.549999
"2209","2015-10-09",19.690001
"2210","2015-10-12",19.940001
"2211","2015-10-13",20.15
"2212","2015-10-14",19.360001
"2213","2015-10-15",19.790001
"2214","2015-10-16",19.6
"2215","2015-10-19",19.780001
"2216","2015-10-20",20.309999
"2217","2015-10-21",18.950001
"2218","2015-10-22",19.24
"2219","2015-10-23",20.82
"2220","2015-10-26",20.809999
"2221","2015-10-27",20.32
"2222","2015-10-28",19.950001
"2223","2015-10-29",17.389999
"2224","2015-10-30",17.83
"2225","2015-11-02",17.129999
"2226","2015-11-03",16.959999
"2227","2015-11-04",17.549999
"2228","2015-11-05",17.450001
"2229","2015-11-06",17.530001
"2230","2015-11-09",17.1
"2231","2015-11-10",17
"2232","2015-11-11",17.049999
"2233","2015-11-12",16.379999
"2234","2015-11-13",16.379999
"2235","2015-11-16",16.74
"2236","2015-11-17",16.700001
"2237","2015-11-18",17.440001
"2238","2015-11-19",17.120001
"2239","2015-11-20",17.25
"2240","2015-11-23",17.219999
"2241","2015-11-24",16.85
"2242","2015-11-25",17.1
"2243","2015-11-27",17.379999
"2244","2015-11-30",16.99
"2245","2015-12-01",17.049999
"2246","2015-12-02",17.43
"2247","2015-12-03",17.32
"2248","2015-12-04",17.18
"2249","2015-12-07",16.76
"2250","2015-12-08",16.85
"2251","2015-12-09",16.709999
"2252","2015-12-10",16.16
"2253","2015-12-11",15.87
"2254","2015-12-14",16.09
"2255","2015-12-15",16.709999
"2256","2015-12-16",17.469999
"2257","2015-12-17",17.450001
"2258","2015-12-18",17.200001
"2259","2015-12-21",17.26
"2260","2015-12-22",17.83
"2261","2015-12-23",18.52
"2262","2015-12-24",18.77
"2263","2015-12-28",18.65
"2264","2015-12-29",18.709999
"2265","2015-12-30",18.540001
"2266","2015-12-31",17.84
"2267","2016-01-04",17.610001
"2268","2016-01-05",17.23
"2269","2016-01-06",16.67
"2270","2016-01-07",16.32
"2271","2016-01-08",16.299999
"2272","2016-01-11",16.43
"2273","2016-01-12",16.780001
"2274","2016-01-13",16.1
"2275","2016-01-14",16.83
"2276","2016-01-15",16.799999
"2277","2016-01-19",16.59
"2278","2016-01-20",16.530001
"2279","2016-01-21",15.95
"2280","2016-01-22",16.74
"2281","2016-01-25",17.290001
"2282","2016-01-26",18
"2283","2016-01-27",17.57
"2284","2016-01-28",17.82
"2285","2016-01-29",17.9
"2286","2016-02-01",17.799999
"2287","2016-02-02",17.08
"2288","2016-02-03",16.629999
"2289","2016-02-04",17.01
"2290","2016-02-05",16.57
"2291","2016-02-08",16.49
"2292","2016-02-09",16.469999
"2293","2016-02-10",15.75
"2294","2016-02-11",14.94
"2295","2016-02-12",14.65
"2296","2016-02-16",15.36
"2297","2016-02-17",15.47
"2298","2016-02-18",15.24
"2299","2016-02-19",15.35
"2300","2016-02-22",16.35
"2301","2016-02-23",16.43
"2302","2016-02-24",16.33
"2303","2016-02-25",16.629999
"2304","2016-02-26",16.82
"2305","2016-02-29",16.719999
"2306","2016-03-01",16.85
"2307","2016-03-02",17.309999
"2308","2016-03-03",17.690001
"2309","2016-03-04",17.59
"2310","2016-03-07",18.030001
"2311","2016-03-08",18
"2312","2016-03-09",17.85
"2313","2016-03-10",17.48
"2314","2016-03-11",17.75
"2315","2016-03-14",17.93
"2316","2016-03-15",17.77
"2317","2016-03-16",17.870001
"2318","2016-03-17",18.74
"2319","2016-03-18",18
"2320","2016-03-21",17.85
"2321","2016-03-22",17.620001
"2322","2016-03-23",17.35
"2323","2016-03-24",17.120001
"2324","2016-03-28",17.889999
"2325","2016-03-29",18.34
"2326","2016-03-30",17.790001
"2327","2016-03-31",17.66
"2328","2016-04-01",17.309999
"2329","2016-04-04",16.559999
"2330","2016-04-05",16.77
"2331","2016-04-06",16.450001
"2332","2016-04-07",16
"2333","2016-04-08",16.209999
"2334","2016-04-11",15.66
"2335","2016-04-12",16.16
"2336","2016-04-13",16.280001
"2337","2016-04-14",16.209999
"2338","2016-04-15",16.34
"2339","2016-04-18",16.440001
"2340","2016-04-19",16.360001
"2341","2016-04-20",16.790001
"2342","2016-04-21",16.549999
"2343","2016-04-22",16.85
"2344","2016-04-25",16.75
"2345","2016-04-26",17.07
"2346","2016-04-27",16.870001
"2347","2016-04-28",17.059999
"2348","2016-04-29",16.639999
"2349","2016-05-02",17.610001
"2350","2016-05-03",16.889999
"2351","2016-05-04",16.66
"2352","2016-05-05",16.799999
"2353","2016-05-06",17.129999
"2354","2016-05-09",17.059999
"2355","2016-05-10",17.43
"2356","2016-05-11",18.08
"2357","2016-05-12",17.790001
"2358","2016-05-13",17.93
"2359","2016-05-16",17.91
"2360","2016-05-17",17.07
"2361","2016-05-18",17.17
"2362","2016-05-19",16.959999
"2363","2016-05-20",17.030001
"2364","2016-05-23",16.639999
"2365","2016-05-24",17.120001
"2366","2016-05-25",17.299999
"2367","2016-05-26",17.43
"2368","2016-05-27",17.51
"2369","2016-05-31",17.57
"2370","2016-06-01",17.719999
"2371","2016-06-02",17.790001
"2372","2016-06-03",17.68
"2373","2016-06-06",17.799999
"2374","2016-06-07",17.959999
"2375","2016-06-08",18.040001
"2376","2016-06-09",17.91
"2377","2016-06-10",17.59
"2378","2016-06-13",17.440001
"2379","2016-06-14",17.6
"2380","2016-06-15",17.809999
"2381","2016-06-16",18.549999
"2382","2016-06-17",18.559999
"2383","2016-06-20",18.879999
"2384","2016-06-21",18.66
"2385","2016-06-22",18.51
"2386","2016-06-23",19.07
"2387","2016-06-24",18.18
"2388","2016-06-27",17.74
"2389","2016-06-28",17.75
"2390","2016-06-29",18.07
"2391","2016-06-30",18.41
"2392","2016-07-01",18.120001
"2393","2016-07-05",17.959999
"2394","2016-07-06",18.91
"2395","2016-07-07",19.18
"2396","2016-07-08",19.51
"2397","2016-07-11",20.459999
"2398","2016-07-12",20.09
"2399","2016-07-13",20.08
"2400","2016-07-14",20
"2401","2016-07-15",20.059999
"2402","2016-07-18",20.17
"2403","2016-07-19",19.68
"2404","2016-07-20",20.07
"2405","2016-07-21",20.1
"2406","2016-07-22",19.860001
"2407","2016-07-25",19.870001
"2408","2016-07-26",19.809999
"2409","2016-07-27",19.74
"2410","2016-07-28",19.75
"2411","2016-07-29",19.75
"2412","2016-08-01",19.4
"2413","2016-08-02",19.200001
"2414","2016-08-03",19.549999
"2415","2016-08-04",19.65
"2416","2016-08-05",19.860001
"2417","2016-08-08",19.99
"2418","2016-08-09",20.33
"2419","2016-08-10",20.370001
"2420","2016-08-11",20.9
"2421","2016-08-12",20.690001
"2422","2016-08-15",21.02
"2423","2016-08-16",20.83
"2424","2016-08-17",20.969999
"2425","2016-08-18",20.870001
"2426","2016-08-19",20.93
"2427","2016-08-22",21.030001
"2428","2016-08-23",21.25
"2429","2016-08-24",21.15
"2430","2016-08-25",21.23
"2431","2016-08-26",21.040001
"2432","2016-08-29",20.959999
"2433","2016-08-30",21.02
"2434","2016-08-31",20.77
"2435","2016-09-01",20.92
"2436","2016-09-02",21.190001
"2437","2016-09-06",20.959999
"2438","2016-09-07",21.18
"2439","2016-09-08",20.75
"2440","2016-09-09",20.129999
"2441","2016-09-12",20.02
"2442","2016-09-13",19.450001
"2443","2016-09-14",19.4
"2444","2016-09-15",19.48
"2445","2016-09-16",19.32
"2446","2016-09-19",19.389999
"2447","2016-09-20",19.360001
"2448","2016-09-21",20.23
"2449","2016-09-22",20.540001
"2450","2016-09-23",20.58
"2451","2016-09-26",20.57
"2452","2016-09-27",20.68
"2453","2016-09-28",21.040001
"2454","2016-09-29",20.85
"2455","2016-09-30",21.299999
"2456","2016-10-03",21.049999
"2457","2016-10-04",20.860001
"2458","2016-10-05",20.780001
"2459","2016-10-06",20.799999
"2460","2016-10-07",20.34
"2461","2016-10-10",20.469999
"2462","2016-10-11",20.030001
"2463","2016-10-12",19.889999
"2464","2016-10-13",19.959999
"2465","2016-10-14",19.940001
"2466","2016-10-17",19.98
"2467","2016-10-18",19.82
"2468","2016-10-19",19.790001
"2469","2016-10-20",19.73
"2470","2016-10-21",19.75
"2471","2016-10-24",19.99
"2472","2016-10-25",19.459999
"2473","2016-10-26",19.129999
"2474","2016-10-27",19.17
"2475","2016-10-28",18.07
"2476","2016-10-31",17.68
"2477","2016-11-01",17.700001
"2478","2016-11-02",17.360001
"2479","2016-11-03",17.48
"2480","2016-11-04",17.52
"2481","2016-11-07",17.809999
"2482","2016-11-08",17.01
"2483","2016-11-09",17.75
"2484","2016-11-10",17.57
"2485","2016-11-11",18.1
"2486","2016-11-14",18.1
"2487","2016-11-15",17.809999
"2488","2016-11-16",18.08
"2489","2016-11-17",18.530001
"2490","2016-11-18",18.6
"2491","2016-11-21",18.379999
"2492","2016-11-22",18.24
"2493","2016-11-23",18.66
"2494","2016-11-25",18.790001
"2495","2016-11-28",18.700001
"2496","2016-11-29",18.91
"2497","2016-11-30",18.780001
"2498","2016-12-01",18.450001
"2499","2016-12-02",18.190001
"2500","2016-12-05",18.92
"2501","2016-12-06",18.950001
"2502","2016-12-07",19.43
"2503","2016-12-08",19.950001
"2504","2016-12-09",20.27
"2505","2016-12-12",19.93
"2506","2016-12-13",18.98
"2507","2016-12-14",18.559999
"2508","2016-12-15",18.540001
"2509","2016-12-16",18.540001
"2510","2016-12-19",18.93
"2511","2016-12-20",18.93
"2512","2016-12-21",18.870001
"2513","2016-12-22",18.610001
"2514","2016-12-23",18.6
"2515","2016-12-27",18.610001
"2516","2016-12-28",18.42
"2517","2016-12-29",18.549999
"2518","2016-12-30",18.4
"2519","2017-01-03",18.24
"2520","2017-01-04",18.92
"2521","2017-01-05",18.629999
"2522","2017-01-06",18.459999
"2523","2017-01-09",18.76
"2524","2017-01-10",18.98
"2525","2017-01-11",18.99
"2526","2017-01-12",19.139999
"2527","2017-01-13",19.48
"2528","2017-01-17",19.290001
"2529","2017-01-18",19.59
"2530","2017-01-19",19.41
"2531","2017-01-20",19.43
"2532","2017-01-23",19.290001
"2533","2017-01-24",19.530001
"2534","2017-01-25",19.690001
"2535","2017-01-26",19.629999
"2536","2017-01-27",19.5
"2537","2017-01-30",19.57
"2538","2017-01-31",19.58
"2539","2017-02-01",19.610001
"2540","2017-02-02",19.459999
"2541","2017-02-03",19.700001
"2542","2017-02-06",19.66
"2543","2017-02-07",19.57
"2544","2017-02-08",19.280001
"2545","2017-02-09",20.959999
"2546","2017-02-10",21.969999
"2547","2017-02-13",22.66
"2548","2017-02-14",22.5
"2549","2017-02-15",22.620001
"2550","2017-02-16",22.110001
"2551","2017-02-17",22.139999
"2552","2017-02-21",22.26
"2553","2017-02-22",21.639999
"2554","2017-02-23",21.360001
"2555","2017-02-24",21.450001
"2556","2017-02-27",21.459999
"2557","2017-02-28",20.98
"2558","2017-03-01",20.870001
"2559","2017-03-02",20.52
"2560","2017-03-03",20.969999
"2561","2017-03-06",20.91
"2562","2017-03-07",20.559999
"2563","2017-03-08",20.51
"2564","2017-03-09",20.299999
"2565","2017-03-10",20.26
"2566","2017-03-13",20.27
"2567","2017-03-14",20.26
"2568","2017-03-15",20.530001
"2569","2017-03-16",20.799999
"2570","2017-03-17",21.09
"2571","2017-03-20",21.24
"2572","2017-03-21",21.1
"2573","2017-03-22",21.08
"2574","2017-03-23",21.74
"2575","2017-03-24",21.950001
"2576","2017-03-27",22.17
"2577","2017-03-28",22.5
"2578","2017-03-29",22.43
"2579","2017-03-30",22.469999
"2580","2017-03-31",22.219999
"2581","2017-04-03",21.85
"2582","2017-04-04",22.01
"2583","2017-04-05",22.02
"2584","2017-04-06",22.34
"2585","2017-04-07",22.110001
"2586","2017-04-10",21.99
"2587","2017-04-11",21.83
"2588","2017-04-12",21.629999
"2589","2017-04-13",21.379999
"2590","2017-04-17",21.75
"2591","2017-04-18",20.870001
"2592","2017-04-19",21.129999
"2593","2017-04-20",21.27
"2594","2017-04-21",21.07
"2595","2017-04-24",21.200001
"2596","2017-04-25",21.27
"2597","2017-04-26",21.549999
"2598","2017-04-27",21.530001
"2599","2017-04-28",21.43
"2600","2017-05-01",21.4
"2601","2017-05-02",21.280001
"2602","2017-05-03",20.790001
"2603","2017-05-04",19.790001
"2604","2017-05-05",20.25
"2605","2017-05-08",20.030001
"2606","2017-05-09",20.16
"2607","2017-05-10",20.25
"2608","2017-05-11",20.129999
"2609","2017-05-12",19.940001
"2610","2017-05-15",19.639999
"2611","2017-05-16",19.5
"2612","2017-05-17",19.18
"2613","2017-05-18",19.52
"2614","2017-05-19",19.66
"2615","2017-05-22",19.799999
"2616","2017-05-23",19.76
"2617","2017-05-24",19.75
"2618","2017-05-25",19.91
"2619","2017-05-26",19.91
"2620","2017-05-30",20.030001
"2621","2017-05-31",20.41
"2622","2017-06-01",20.91
"2623","2017-06-02",20.700001
"2624","2017-06-05",20.59
"2625","2017-06-06",20.450001
"2626","2017-06-07",20.43
"2627","2017-06-08",20.559999
"2628","2017-06-09",20.4
"2629","2017-06-12",20.77
"2630","2017-06-13",20.92
"2631","2017-06-14",20.709999
"2632","2017-06-15",20.85
"2633","2017-06-16",20.91
"2634","2017-06-19",20.700001
"2635","2017-06-20",20.15
"2636","2017-06-21",20.379999
"2637","2017-06-22",20.209999
"2638","2017-06-23",20.41
"2639","2017-06-26",20.639999
"2640","2017-06-27",20.379999
"2641","2017-06-28",20.690001
"2642","2017-06-29",20.540001
"2643","2017-06-30",20.370001
"2644","2017-07-03",20.33
"2645","2017-07-05",20.49
"2646","2017-07-06",20.51
"2647","2017-07-07",20.559999
"2648","2017-07-10",20.59
"2649","2017-07-11",20.530001
"2650","2017-07-12",20.6
"2651","2017-07-13",20.68
"2652","2017-07-14",20.889999
"2653","2017-07-17",20.68
"2654","2017-07-18",20.809999
"2655","2017-07-19",21.290001
"2656","2017-07-20",21.290001
"2657","2017-07-21",21.209999
"2658","2017-07-24",21.77
"2659","2017-07-25",21.74
"2660","2017-07-26",21.68
"2661","2017-07-27",21.889999
"2662","2017-07-28",21.379999
"2663","2017-07-31",21.16
"2664","2017-08-01",21.290001
"2665","2017-08-02",21.049999
"2666","2017-08-03",21.23
"2667","2017-08-04",20.99
"2668","2017-08-07",21.01
"2669","2017-08-08",20.9
"2670","2017-08-09",20.84
"2671","2017-08-10",21.290001
"2672","2017-08-11",21.059999
"2673","2017-08-14",21.040001
"2674","2017-08-15",21.129999
"2675","2017-08-16",21.549999
"2676","2017-08-17",21.1
"2677","2017-08-18",20.9
"2678","2017-08-21",20.790001
"2679","2017-08-22",20.98
"2680","2017-08-23",20.75
"2681","2017-08-24",20.959999
"2682","2017-08-25",20.889999
"2683","2017-08-28",21.49
"2684","2017-08-29",21.27
"2685","2017-08-30",21.6
"2686","2017-08-31",21.799999
"2687","2017-09-01",22.15
"2688","2017-09-05",21.940001
"2689","2017-09-06",22.1
"2690","2017-09-07",22.030001
"2691","2017-09-08",21.610001
"2692","2017-09-11",21.559999
"2693","2017-09-12",21.879999
"2694","2017-09-13",22.059999
"2695","2017-09-14",22.059999
"2696","2017-09-15",22.440001
"2697","2017-09-18",22.83
"2698","2017-09-19",22.52
"2699","2017-09-20",22.52
"2700","2017-09-21",22.5
"2701","2017-09-22",22.6
"2702","2017-09-25",22.540001
"2703","2017-09-26",22.65
"2704","2017-09-27",23.059999
"2705","2017-09-28",23.059999
"2706","2017-09-29",23.549999
"2707","2017-10-02",23.719999
"2708","2017-10-03",23.629999
"2709","2017-10-04",23.639999
"2710","2017-10-05",23.42
"2711","2017-10-06",23.51
"2712","2017-10-09",23.459999
"2713","2017-10-10",23.290001
"2714","2017-10-11",23.09
"2715","2017-10-12",22.299999
"2716","2017-10-13",22.540001
"2717","2017-10-16",22.59
"2718","2017-10-17",22.540001
"2719","2017-10-18",22.540001
"2720","2017-10-19",22.620001
"2721","2017-10-20",22.620001
"2722","2017-10-23",22.48
"2723","2017-10-24",22.059999
"2724","2017-10-25",21.549999
"2725","2017-10-26",24.4
"2726","2017-10-27",26.09
"2727","2017-10-30",25.309999
"2728","2017-10-31",26.530001
"2729","2017-11-01",26.5
"2730","2017-11-02",26.26
"2731","2017-11-03",26.379999
"2732","2017-11-06",26.74
"2733","2017-11-07",27.110001
"2734","2017-11-08",27.26
"2735","2017-11-09",27.1
"2736","2017-11-10",27.299999
"2737","2017-11-13",27.639999
"2738","2017-11-14",27.459999
"2739","2017-11-15",27.379999
"2740","2017-11-16",27.389999
"2741","2017-11-17",27.540001
"2742","2017-11-20",27.59
"2743","2017-11-21",27.74
"2744","2017-11-22",27.559999
"2745","2017-11-24",28.120001
"2746","2017-11-27",27.540001
"2747","2017-11-28",28.01
"2748","2017-11-29",28.02
"2749","2017-11-30",28.49
"2750","2017-12-01",28.76
"2751","2017-12-04",29.1
"2752","2017-12-05",28.77
"2753","2017-12-06",29.530001
"2754","2017-12-07",30.15
"2755","2017-12-08",30.33
"2756","2017-12-11",30.700001
"2757","2017-12-12",30.540001
"2758","2017-12-13",31.879999
"2759","2017-12-14",32.009998
"2760","2017-12-15",32.41
"2761","2017-12-18",32.919998
"2762","2017-12-19",32.720001
"2763","2017-12-20",32.07
"2764","2017-12-21",31.870001
"2765","2017-12-22",29.549999
"2766","2017-12-26",29.59
"2767","2017-12-27",30.290001
"2768","2017-12-28",30.34
"2769","2017-12-29",30.58
"2770","2018-01-02",31.41
"2771","2018-01-03",30.77
"2772","2018-01-04",30.879999
"2773","2018-01-05",31.049999
"2774","2018-01-08",31.299999
"2775","2018-01-09",31.59
"2776","2018-01-10",31.870001
"2777","2018-01-11",31.799999
"2778","2018-01-12",32.18
"2779","2018-01-16",31.889999
"2780","2018-01-17",32.82
"2781","2018-01-18",33.200001
"2782","2018-01-19",33.849998
"2783","2018-01-22",33.470001
"2784","2018-01-23",33.349998
"2785","2018-01-24",33.490002
"2786","2018-01-25",34.130001
"2787","2018-01-26",34.349998
"2788","2018-01-29",34.23
"2789","2018-01-30",35.16
"2790","2018-01-31",35.349998
"2791","2018-02-01",35.439999
"2792","2018-02-02",34.52
"2793","2018-02-05",34.119999
"2794","2018-02-06",34.560001
"2795","2018-02-07",33.990002
"2796","2018-02-08",33.84
"2797","2018-02-09",34.84
"2798","2018-02-12",35.360001
"2799","2018-02-13",35.419998
"2800","2018-02-14",36.07
"2801","2018-02-15",36.41
"2802","2018-02-16",36.48
"2803","2018-02-20",36.389999
"2804","2018-02-21",35.529999
"2805","2018-02-22",35.959999
"2806","2018-02-23",37
"2807","2018-02-26",38.279999
"2808","2018-02-27",36.82
"2809","2018-02-28",38.150002
"2810","2018-03-01",37.860001
"2811","2018-03-02",38.189999
"2812","2018-03-05",38.34
"2813","2018-03-06",38.41
"2814","2018-03-07",38.5
"2815","2018-03-08",37.91
"2816","2018-03-09",38.220001
"2817","2018-03-12",37.830002
"2818","2018-03-13",37.360001
"2819","2018-03-14",37.34
"2820","2018-03-15",37.099998
"2821","2018-03-16",36.98
"2822","2018-03-19",36.48
"2823","2018-03-20",36.490002
"2824","2018-03-21",36.299999
"2825","2018-03-22",35.900002
"2826","2018-03-23",35.82
"2827","2018-03-26",36.900002
"2828","2018-03-27",36.18
"2829","2018-03-28",36.119999
"2830","2018-03-29",36.009998
"2831","2018-04-02",34.939999
"2832","2018-04-03",35.5
"2833","2018-04-04",36.099998
"2834","2018-04-05",37.060001
"2835","2018-04-06",37.52
"2836","2018-04-09",37.029999
"2837","2018-04-10",38.68
"2838","2018-04-11",38.509998
"2839","2018-04-12",38.52
"2840","2018-04-13",38.689999
"2841","2018-04-16",39.48
"2842","2018-04-17",38.959999
"2843","2018-04-18",38.900002
"2844","2018-04-19",38.900002
"2845","2018-04-20",39.330002
"2846","2018-04-23",39.150002
"2847","2018-04-24",38.43
"2848","2018-04-25",39.529999
"2849","2018-04-26",40.310001
"2850","2018-04-27",40.299999
"2851","2018-04-30",39.790001
"2852","2018-05-01",39.77
"2853","2018-05-02",39.779999
"2854","2018-05-03",41.389999
"2855","2018-05-04",41.009998
"2856","2018-05-07",42.07
"2857","2018-05-08",42.060001
"2858","2018-05-09",42.59
"2859","2018-05-10",43.080002
"2860","2018-05-11",43.509998
"2861","2018-05-14",43.57
"2862","2018-05-15",43.650002
"2863","2018-05-16",43.59
"2864","2018-05-17",50.310001
"2865","2018-05-18",51.419998
"2866","2018-05-21",57.860001
"2867","2018-05-22",56.869999
"2868","2018-05-23",57.209999
"2869","2018-05-24",58.779999
"2870","2018-05-25",58.080002
"2871","2018-05-29",59.189999
"2872","2018-05-30",58.959999
"2873","2018-05-31",57.889999
"2874","2018-06-01",58.950001
"2875","2018-06-04",61.240002
"2876","2018-06-05",61.5
"2877","2018-06-06",62.66
"2878","2018-06-07",62
"2879","2018-06-08",61.779999
"2880","2018-06-11",62.080002
"2881","2018-06-12",62
"2882","2018-06-13",61.700001
"2883","2018-06-14",61.990002
"2884","2018-06-15",62.669998
"2885","2018-06-18",63.93
"2886","2018-06-19",66.139999
"2887","2018-06-20",67.699997
"2888","2018-06-21",66.540001
"2889","2018-06-22",67.139999
"2890","2018-06-25",66.459999
"2891","2018-06-26",66.620003
"2892","2018-06-27",70.849998
"2893","2018-06-28",74.349998
"2894","2018-06-29",72.82
"2895","2018-07-02",74.779999
"2896","2018-07-03",74.040001
"2897","2018-07-05",75.370003
"2898","2018-07-06",76.68
"2899","2018-07-09",75.07
"2900","2018-07-10",74.970001
"2901","2018-07-11",74.610001
"2902","2018-07-12",74.540001
"2903","2018-07-13",76.900002
"2904","2018-07-16",79.389999
"2905","2018-07-17",80.529999
"2906","2018-07-18",80.519997
"2907","2018-07-19",82.120003
"2908","2018-07-20",82.919998
"2909","2018-07-23",82.519997
"2910","2018-07-24",81.029999
"2911","2018-07-25",81.279999
"2912","2018-07-26",83.839996
"2913","2018-07-27",81.75
"2914","2018-07-30",78.5
"2915","2018-07-31",79.110001
"2916","2018-08-01",77.599998
"2917","2018-08-02",78.800003
"2918","2018-08-03",78.540001
"2919","2018-08-06",80.269997
