"","date","WEC"
"251","2007-12-31",24.355
"252","2008-01-02",23.9
"253","2008-01-03",23.635
"254","2008-01-04",23.745001
"255","2008-01-07",24.445
"256","2008-01-08",24.52
"257","2008-01-09",24.42
"258","2008-01-10",24.059999
"259","2008-01-11",23.965
"260","2008-01-14",23.815001
"261","2008-01-15",23.92
"262","2008-01-16",24.09
"263","2008-01-17",23.24
"264","2008-01-18",23.15
"265","2008-01-22",22.605
"266","2008-01-23",22.785
"267","2008-01-24",22.365
"268","2008-01-25",22.004999
"269","2008-01-28",22.43
"270","2008-01-29",22.584999
"271","2008-01-30",22.514999
"272","2008-01-31",22.764999
"273","2008-02-01",22.985001
"274","2008-02-04",23.33
"275","2008-02-05",23.025
"276","2008-02-06",23.110001
"277","2008-02-07",23.040001
"278","2008-02-08",22.99
"279","2008-02-11",22.92
"280","2008-02-12",22.940001
"281","2008-02-13",22.73
"282","2008-02-14",22.469999
"283","2008-02-15",22.424999
"284","2008-02-19",22.445
"285","2008-02-20",22.365
"286","2008-02-21",22.055
"287","2008-02-22",22.42
"288","2008-02-25",22.424999
"289","2008-02-26",22.450001
"290","2008-02-27",21.995001
"291","2008-02-28",22
"292","2008-02-29",21.809999
"293","2008-03-03",22.02
"294","2008-03-04",22.049999
"295","2008-03-05",22.040001
"296","2008-03-06",21.735001
"297","2008-03-07",21.700001
"298","2008-03-10",21.66
"299","2008-03-11",21.795
"300","2008-03-12",21.605
"301","2008-03-13",21.6
"302","2008-03-14",21.525
"303","2008-03-17",21.525
"304","2008-03-18",21.905001
"305","2008-03-19",21.625
"306","2008-03-20",21.76
"307","2008-03-24",21.450001
"308","2008-03-25",21.605
"309","2008-03-26",21.625
"310","2008-03-27",21.945
"311","2008-03-28",21.799999
"312","2008-03-31",21.995001
"313","2008-04-01",22.424999
"314","2008-04-02",22.705
"315","2008-04-03",22.43
"316","2008-04-04",22.309999
"317","2008-04-07",22.575001
"318","2008-04-08",22.59
"319","2008-04-09",22.625
"320","2008-04-10",22.459999
"321","2008-04-11",22.719999
"322","2008-04-14",22.615
"323","2008-04-15",22.83
"324","2008-04-16",23.334999
"325","2008-04-17",23.290001
"326","2008-04-18",23.305
"327","2008-04-21",23.184999
"328","2008-04-22",22.965
"329","2008-04-23",23.195
"330","2008-04-24",23.275
"331","2008-04-25",23.299999
"332","2008-04-28",23.365
"333","2008-04-29",23.155001
"334","2008-04-30",23.73
"335","2008-05-01",23.825001
"336","2008-05-02",23.915001
"337","2008-05-05",23.75
"338","2008-05-06",23.815001
"339","2008-05-07",23.424999
"340","2008-05-08",24.040001
"341","2008-05-09",24.004999
"342","2008-05-12",24.040001
"343","2008-05-13",24.075001
"344","2008-05-14",24.09
"345","2008-05-15",24.014999
"346","2008-05-16",24.1
"347","2008-05-19",24.23
"348","2008-05-20",24.190001
"349","2008-05-21",24.045
"350","2008-05-22",24.315001
"351","2008-05-23",23.875
"352","2008-05-27",24.08
"353","2008-05-28",24.025
"354","2008-05-29",24.125
"355","2008-05-30",24.02
"356","2008-06-02",23.934999
"357","2008-06-03",23.809999
"358","2008-06-04",23.92
"359","2008-06-05",24.09
"360","2008-06-06",23.700001
"361","2008-06-09",23.879999
"362","2008-06-10",23.85
"363","2008-06-11",23.66
"364","2008-06-12",23.615
"365","2008-06-13",23.684999
"366","2008-06-16",23.795
"367","2008-06-17",23.865
"368","2008-06-18",23.795
"369","2008-06-19",23.785
"370","2008-06-20",23.42
"371","2008-06-23",23.465
"372","2008-06-24",23.285
"373","2008-06-25",23.549999
"374","2008-06-26",22.84
"375","2008-06-27",22.485001
"376","2008-06-30",22.610001
"377","2008-07-01",22.59
"378","2008-07-02",22.559999
"379","2008-07-03",22.58
"380","2008-07-07",22.635
"381","2008-07-08",22.775
"382","2008-07-09",23.16
"383","2008-07-10",23.110001
"384","2008-07-11",22.959999
"385","2008-07-14",22.459999
"386","2008-07-15",22.264999
"387","2008-07-16",21.940001
"388","2008-07-17",21.834999
"389","2008-07-18",21.77
"390","2008-07-21",21.99
"391","2008-07-22",21.870001
"392","2008-07-23",21.504999
"393","2008-07-24",21.85
"394","2008-07-25",21.57
"395","2008-07-28",21.809999
"396","2008-07-29",21.74
"397","2008-07-30",22.225
"398","2008-07-31",22.559999
"399","2008-08-01",22.200001
"400","2008-08-04",22.120001
"401","2008-08-05",22.799999
"402","2008-08-06",22.6
"403","2008-08-07",22.290001
"404","2008-08-08",22.99
"405","2008-08-11",23.445
"406","2008-08-12",23.040001
"407","2008-08-13",23.125
"408","2008-08-14",22.889999
"409","2008-08-15",23.285
"410","2008-08-18",23.26
"411","2008-08-19",23.219999
"412","2008-08-20",23.129999
"413","2008-08-21",23.110001
"414","2008-08-22",23.219999
"415","2008-08-25",22.969999
"416","2008-08-26",23.120001
"417","2008-08-27",23.225
"418","2008-08-28",23.469999
"419","2008-08-29",23.385
"420","2008-09-02",23.16
"421","2008-09-03",22.84
"422","2008-09-04",22.66
"423","2008-09-05",22.605
"424","2008-09-08",23.075001
"425","2008-09-09",22.52
"426","2008-09-10",22.27
"427","2008-09-11",22.445
"428","2008-09-12",22.895
"429","2008-09-15",22.35
"430","2008-09-16",22.65
"431","2008-09-17",22.120001
"432","2008-09-18",22.35
"433","2008-09-19",22.405001
"434","2008-09-22",22.440001
"435","2008-09-23",21.955
"436","2008-09-24",22.035
"437","2008-09-25",22.775
"438","2008-09-26",22.844999
"439","2008-09-29",22.66
"440","2008-09-30",22.450001
"441","2008-10-01",22.754999
"442","2008-10-02",22.684999
"443","2008-10-03",22.309999
"444","2008-10-06",21.66
"445","2008-10-07",21.1
"446","2008-10-08",20.860001
"447","2008-10-09",19.74
"448","2008-10-10",19.01
"449","2008-10-13",20.68
"450","2008-10-14",19.795
"451","2008-10-15",18.799999
"452","2008-10-16",19.165001
"453","2008-10-17",19.35
"454","2008-10-20",20.51
"455","2008-10-21",20.139999
"456","2008-10-22",19.745001
"457","2008-10-23",20.184999
"458","2008-10-24",19.725
"459","2008-10-27",19.075001
"460","2008-10-28",20.785
"461","2008-10-29",21.025
"462","2008-10-30",21.9
"463","2008-10-31",21.75
"464","2008-11-03",21.42
"465","2008-11-04",21.34
"466","2008-11-05",20.959999
"467","2008-11-06",19.99
"468","2008-11-07",21.469999
"469","2008-11-10",20.559999
"470","2008-11-11",20.655001
"471","2008-11-12",19.91
"472","2008-11-13",21.110001
"473","2008-11-14",21.084999
"474","2008-11-17",21.195
"475","2008-11-18",21.155001
"476","2008-11-19",20.695
"477","2008-11-20",19.825001
"478","2008-11-21",20.635
"479","2008-11-24",21.355
"480","2008-11-25",21.485001
"481","2008-11-26",21.375
"482","2008-11-28",21.73
"483","2008-12-01",20.715
"484","2008-12-02",20.809999
"485","2008-12-03",21.525
"486","2008-12-04",20.68
"487","2008-12-05",20.940001
"488","2008-12-08",20.424999
"489","2008-12-09",20.49
"490","2008-12-10",20.815001
"491","2008-12-11",20.594999
"492","2008-12-12",20.91
"493","2008-12-15",21.1
"494","2008-12-16",21.48
"495","2008-12-17",20.445
"496","2008-12-18",20.549999
"497","2008-12-19",20.725
"498","2008-12-22",20.809999
"499","2008-12-23",20.584999
"500","2008-12-24",20.635
"501","2008-12-26",20.85
"502","2008-12-29",20.834999
"503","2008-12-30",20.75
"504","2008-12-31",20.99
"505","2009-01-02",21.27
"506","2009-01-05",21.059999
"507","2009-01-06",20.969999
"508","2009-01-07",21.09
"509","2009-01-08",21.584999
"510","2009-01-09",21.389999
"511","2009-01-12",21.51
"512","2009-01-13",21.155001
"513","2009-01-14",20.745001
"514","2009-01-15",20.934999
"515","2009-01-16",21.405001
"516","2009-01-20",20.969999
"517","2009-01-21",21.33
"518","2009-01-22",21.555
"519","2009-01-23",21.985001
"520","2009-01-26",22.565001
"521","2009-01-27",22.965
"522","2009-01-28",22.775
"523","2009-01-29",22.705
"524","2009-01-30",22.290001
"525","2009-02-02",22.530001
"526","2009-02-03",22.6
"527","2009-02-04",22.690001
"528","2009-02-05",22.49
"529","2009-02-06",22.434999
"530","2009-02-09",22.184999
"531","2009-02-10",21.610001
"532","2009-02-11",21.639999
"533","2009-02-12",21.365
"534","2009-02-13",21.799999
"535","2009-02-17",21.195
"536","2009-02-18",21.075001
"537","2009-02-19",21.135
"538","2009-02-20",21.110001
"539","2009-02-23",20.795
"540","2009-02-24",20.860001
"541","2009-02-25",20.725
"542","2009-02-26",20.475
"543","2009-02-27",19.91
"544","2009-03-02",19.305
"545","2009-03-03",18.674999
"546","2009-03-04",18.940001
"547","2009-03-05",18.440001
"548","2009-03-06",18.785
"549","2009-03-09",18.275
"550","2009-03-10",18.375
"551","2009-03-11",18.42
"552","2009-03-12",18.535
"553","2009-03-13",19.02
"554","2009-03-16",19.110001
"555","2009-03-17",19.155001
"556","2009-03-18",19.82
"557","2009-03-19",19.889999
"558","2009-03-20",19.969999
"559","2009-03-23",20.715
"560","2009-03-24",20.18
"561","2009-03-25",20.075001
"562","2009-03-26",20.18
"563","2009-03-27",20.43
"564","2009-03-30",20.34
"565","2009-03-31",20.584999
"566","2009-04-01",20.68
"567","2009-04-02",20.584999
"568","2009-04-03",20.67
"569","2009-04-06",20.514999
"570","2009-04-07",20.594999
"571","2009-04-08",20.764999
"572","2009-04-09",20.344999
"573","2009-04-13",20.235001
"574","2009-04-14",19.775
"575","2009-04-15",20.059999
"576","2009-04-16",20.08
"577","2009-04-17",19.965
"578","2009-04-20",19.825001
"579","2009-04-21",20.075001
"580","2009-04-22",19.870001
"581","2009-04-23",19.91
"582","2009-04-24",19.725
"583","2009-04-27",19.940001
"584","2009-04-28",19.799999
"585","2009-04-29",20.1
"586","2009-04-30",19.98
"587","2009-05-01",20.129999
"588","2009-05-04",20.205
"589","2009-05-05",20.23
"590","2009-05-06",19.700001
"591","2009-05-07",19.709999
"592","2009-05-08",19.445
"593","2009-05-11",19.530001
"594","2009-05-12",19.344999
"595","2009-05-13",19.1
"596","2009-05-14",18.950001
"597","2009-05-15",18.639999
"598","2009-05-18",18.565001
"599","2009-05-19",18.945
"600","2009-05-20",18.575001
"601","2009-05-21",18.475
"602","2009-05-22",18.565001
"603","2009-05-26",18.934999
"604","2009-05-27",18.934999
"605","2009-05-28",19.5
"606","2009-05-29",19.73
"607","2009-06-01",20.295
"608","2009-06-02",20.219999
"609","2009-06-03",20.18
"610","2009-06-04",20.27
"611","2009-06-05",20.35
"612","2009-06-08",20.195
"613","2009-06-09",19.715
"614","2009-06-10",19.815001
"615","2009-06-11",20.219999
"616","2009-06-12",20.549999
"617","2009-06-15",20.1
"618","2009-06-16",20.014999
"619","2009-06-17",20.15
"620","2009-06-18",20.264999
"621","2009-06-19",20.115
"622","2009-06-22",20.23
"623","2009-06-23",19.844999
"624","2009-06-24",20.065001
"625","2009-06-25",20.395
"626","2009-06-26",20.344999
"627","2009-06-29",20.59
"628","2009-06-30",20.355
"629","2009-07-01",20.745001
"630","2009-07-02",20.174999
"631","2009-07-06",20.684999
"632","2009-07-07",20.434999
"633","2009-07-08",20.49
"634","2009-07-09",20.434999
"635","2009-07-10",20.344999
"636","2009-07-13",20.459999
"637","2009-07-14",20.59
"638","2009-07-15",20.82
"639","2009-07-16",20.719999
"640","2009-07-17",20.555
"641","2009-07-20",20.65
"642","2009-07-21",20.85
"643","2009-07-22",20.83
"644","2009-07-23",21.424999
"645","2009-07-24",21.65
"646","2009-07-27",21.67
"647","2009-07-28",21.370001
"648","2009-07-29",21.379999
"649","2009-07-30",21.674999
"650","2009-07-31",21.485001
"651","2009-08-03",21.754999
"652","2009-08-04",21.715
"653","2009-08-05",21.655001
"654","2009-08-06",22.049999
"655","2009-08-07",22.25
"656","2009-08-10",22.445
"657","2009-08-11",22.450001
"658","2009-08-12",22.405001
"659","2009-08-13",22.4
"660","2009-08-14",22.42
"661","2009-08-17",22.379999
"662","2009-08-18",22.18
"663","2009-08-19",22.41
"664","2009-08-20",22.540001
"665","2009-08-21",22.940001
"666","2009-08-24",22.82
"667","2009-08-25",22.889999
"668","2009-08-26",23.115
"669","2009-08-27",23.129999
"670","2009-08-28",22.955
"671","2009-08-31",22.735001
"672","2009-09-01",22.549999
"673","2009-09-02",22.42
"674","2009-09-03",22.395
"675","2009-09-04",22.43
"676","2009-09-08",22.555
"677","2009-09-09",22.525
"678","2009-09-10",22.4
"679","2009-09-11",22.315001
"680","2009-09-14",22.535
"681","2009-09-15",22.76
"682","2009-09-16",22.82
"683","2009-09-17",22.764999
"684","2009-09-18",22.629999
"685","2009-09-21",22.52
"686","2009-09-22",22.405001
"687","2009-09-23",22.41
"688","2009-09-24",22.4
"689","2009-09-25",22.245001
"690","2009-09-28",22.58
"691","2009-09-29",22.790001
"692","2009-09-30",22.584999
"693","2009-10-01",22.375
"694","2009-10-02",22.139999
"695","2009-10-05",22
"696","2009-10-06",22.26
"697","2009-10-07",22.280001
"698","2009-10-08",22.219999
"699","2009-10-09",22.235001
"700","2009-10-12",22.295
"701","2009-10-13",22.025
"702","2009-10-14",22.34
"703","2009-10-15",22.334999
"704","2009-10-16",22.514999
"705","2009-10-19",22.66
"706","2009-10-20",22.4
"707","2009-10-21",22.325001
"708","2009-10-22",22.459999
"709","2009-10-23",22.225
"710","2009-10-26",22.045
"711","2009-10-27",21.975
"712","2009-10-28",22.01
"713","2009-10-29",22.205
"714","2009-10-30",21.834999
"715","2009-11-02",21.625
"716","2009-11-03",21.59
"717","2009-11-04",21.895
"718","2009-11-05",22.35
"719","2009-11-06",22.305
"720","2009-11-09",22.615
"721","2009-11-10",22.615
"722","2009-11-11",22.575001
"723","2009-11-12",22.225
"724","2009-11-13",22.25
"725","2009-11-16",22.455
"726","2009-11-17",22.42
"727","2009-11-18",22.379999
"728","2009-11-19",22.219999
"729","2009-11-20",22.549999
"730","2009-11-23",22.85
"731","2009-11-24",22.855
"732","2009-11-25",22.82
"733","2009-11-27",22.51
"734","2009-11-30",22.549999
"735","2009-12-01",22.9
"736","2009-12-02",23.08
"737","2009-12-03",23.065001
"738","2009-12-04",23.155001
"739","2009-12-07",23.24
"740","2009-12-08",23.139999
"741","2009-12-09",23.205
"742","2009-12-10",23.5
"743","2009-12-11",24.115
"744","2009-12-14",24.15
"745","2009-12-15",23.934999
"746","2009-12-16",24.040001
"747","2009-12-17",23.985001
"748","2009-12-18",24.290001
"749","2009-12-21",24.43
"750","2009-12-22",24.5
"751","2009-12-23",24.75
"752","2009-12-24",24.985001
"753","2009-12-28",24.969999
"754","2009-12-29",25.135
"755","2009-12-30",25.209999
"756","2009-12-31",24.915001
"757","2010-01-04",24.865
"758","2010-01-05",24.540001
"759","2010-01-06",24.790001
"760","2010-01-07",24.74
"761","2010-01-08",24.885
"762","2010-01-11",25.254999
"763","2010-01-12",25.15
"764","2010-01-13",25.32
"765","2010-01-14",25.26
"766","2010-01-15",25.139999
"767","2010-01-19",25.355
"768","2010-01-20",25.264999
"769","2010-01-21",25.084999
"770","2010-01-22",24.51
"771","2010-01-25",24.66
"772","2010-01-26",24.5
"773","2010-01-27",24.475
"774","2010-01-28",24.450001
"775","2010-01-29",24.469999
"776","2010-02-01",24.565001
"777","2010-02-02",24.799999
"778","2010-02-03",24.535
"779","2010-02-04",24.09
"780","2010-02-05",24.33
"781","2010-02-08",24.055
"782","2010-02-09",24.049999
"783","2010-02-10",23.870001
"784","2010-02-11",24.135
"785","2010-02-12",23.934999
"786","2010-02-16",24.395
"787","2010-02-17",24.33
"788","2010-02-18",24.450001
"789","2010-02-19",24.9
"790","2010-02-22",24.83
"791","2010-02-23",24.549999
"792","2010-02-24",24.440001
"793","2010-02-25",24.325001
"794","2010-02-26",24.215
"795","2010-03-01",24.655001
"796","2010-03-02",24.965
"797","2010-03-03",24.924999
"798","2010-03-04",24.865
"799","2010-03-05",24.969999
"800","2010-03-08",25.030001
"801","2010-03-09",24.93
"802","2010-03-10",24.940001
"803","2010-03-11",25.07
"804","2010-03-12",24.995001
"805","2010-03-15",25.105
"806","2010-03-16",25.375
"807","2010-03-17",25.594999
"808","2010-03-18",25.514999
"809","2010-03-19",25.280001
"810","2010-03-22",25.110001
"811","2010-03-23",25.17
"812","2010-03-24",24.945
"813","2010-03-25",24.799999
"814","2010-03-26",24.790001
"815","2010-03-29",24.855
"816","2010-03-30",24.73
"817","2010-03-31",24.705
"818","2010-04-01",24.955
"819","2010-04-05",25.209999
"820","2010-04-06",25.455
"821","2010-04-07",25.254999
"822","2010-04-08",25.09
"823","2010-04-09",25.24
"824","2010-04-12",25.42
"825","2010-04-13",25.48
"826","2010-04-14",25.684999
"827","2010-04-15",25.469999
"828","2010-04-16",25.280001
"829","2010-04-19",25.385
"830","2010-04-20",25.690001
"831","2010-04-21",25.83
"832","2010-04-22",25.91
"833","2010-04-23",25.99
"834","2010-04-26",25.924999
"835","2010-04-27",25.440001
"836","2010-04-28",25.5
"837","2010-04-29",26.094999
"838","2010-04-30",26.254999
"839","2010-05-03",26.719999
"840","2010-05-04",26.485001
"841","2010-05-05",26.295
"842","2010-05-06",25.235001
"843","2010-05-07",25.09
"844","2010-05-10",25.915001
"845","2010-05-11",26.084999
"846","2010-05-12",25.950001
"847","2010-05-13",25.635
"848","2010-05-14",25.434999
"849","2010-05-17",25.575001
"850","2010-05-18",25.344999
"851","2010-05-19",25.305
"852","2010-05-20",24.41
"853","2010-05-21",24.355
"854","2010-05-24",24.215
"855","2010-05-25",24.105
"856","2010-05-26",24.165001
"857","2010-05-27",24.495001
"858","2010-05-28",24.5
"859","2010-06-01",24.155001
"860","2010-06-02",24.59
"861","2010-06-03",24.625
"862","2010-06-04",24.045
"863","2010-06-07",23.83
"864","2010-06-08",24.27
"865","2010-06-09",24
"866","2010-06-10",24.715
"867","2010-06-11",24.85
"868","2010-06-14",24.82
"869","2010-06-15",25.305
"870","2010-06-16",25.605
"871","2010-06-17",25.985001
"872","2010-06-18",25.885
"873","2010-06-21",25.635
"874","2010-06-22",25.165001
"875","2010-06-23",24.879999
"876","2010-06-24",25.365
"877","2010-06-25",25.65
"878","2010-06-28",25.885
"879","2010-06-29",25.719999
"880","2010-06-30",25.370001
"881","2010-07-01",24.959999
"882","2010-07-02",25.27
"883","2010-07-06",25.684999
"884","2010-07-07",26.379999
"885","2010-07-08",26.49
"886","2010-07-09",26.545
"887","2010-07-12",26.620001
"888","2010-07-13",26.825001
"889","2010-07-14",26.875
"890","2010-07-15",26.950001
"891","2010-07-16",26.43
"892","2010-07-19",26.889999
"893","2010-07-20",27.165001
"894","2010-07-21",26.700001
"895","2010-07-22",27.25
"896","2010-07-23",27.514999
"897","2010-07-26",27.625
"898","2010-07-27",27.84
"899","2010-07-28",27.68
"900","2010-07-29",27.415001
"901","2010-07-30",27.139999
"902","2010-08-02",27.684999
"903","2010-08-03",27.555
"904","2010-08-04",27.605
"905","2010-08-05",27.73
"906","2010-08-06",27.92
"907","2010-08-09",27.975
"908","2010-08-10",28.059999
"909","2010-08-11",27.594999
"910","2010-08-12",27.525
"911","2010-08-13",27.610001
"912","2010-08-16",27.68
"913","2010-08-17",28.035
"914","2010-08-18",28.09
"915","2010-08-19",27.780001
"916","2010-08-20",27.815001
"917","2010-08-23",27.85
"918","2010-08-24",27.924999
"919","2010-08-25",27.934999
"920","2010-08-26",27.700001
"921","2010-08-27",28.26
"922","2010-08-30",27.825001
"923","2010-08-31",27.870001
"924","2010-09-01",28.49
"925","2010-09-02",28.504999
"926","2010-09-03",28.690001
"927","2010-09-07",28.52
"928","2010-09-08",28.32
"929","2010-09-09",28.535
"930","2010-09-10",28.57
"931","2010-09-13",28.84
"932","2010-09-14",28.889999
"933","2010-09-15",28.665001
"934","2010-09-16",28.49
"935","2010-09-17",28.325001
"936","2010-09-20",29.059999
"937","2010-09-21",28.865
"938","2010-09-22",28.924999
"939","2010-09-23",28.514999
"940","2010-09-24",29.040001
"941","2010-09-27",29.030001
"942","2010-09-28",29.23
"943","2010-09-29",28.965
"944","2010-09-30",28.9
"945","2010-10-01",29.129999
"946","2010-10-04",28.945
"947","2010-10-05",29.285
"948","2010-10-06",29.09
"949","2010-10-07",29.075001
"950","2010-10-08",29.110001
"951","2010-10-11",29.1
"952","2010-10-12",28.985001
"953","2010-10-13",29.059999
"954","2010-10-14",29.025
"955","2010-10-15",29.285
"956","2010-10-18",29.365
"957","2010-10-19",29.334999
"958","2010-10-20",29.780001
"959","2010-10-21",29.780001
"960","2010-10-22",29.745001
"961","2010-10-25",29.780001
"962","2010-10-26",29.799999
"963","2010-10-27",29.625
"964","2010-10-28",29.844999
"965","2010-10-29",29.77
"966","2010-11-01",29.815001
"967","2010-11-02",29.940001
