"","date","ANDE"
"1","2007-01-03",26.806667
"2","2007-01-04",26.76
"3","2007-01-05",25.686666
"4","2007-01-08",25.933332
"5","2007-01-09",25.146667
"6","2007-01-10",25.459999
"7","2007-01-11",25.9
"8","2007-01-12",25.333334
"9","2007-01-16",25.200001
"10","2007-01-17",26.433332
"11","2007-01-18",26.066668
"12","2007-01-19",26.033333
"13","2007-01-22",27.02
"14","2007-01-23",27.559999
"15","2007-01-24",26.459999
"16","2007-01-25",25.200001
"17","2007-01-26",25.226667
"18","2007-01-29",26.146667
"19","2007-01-30",25.613333
"20","2007-01-31",26.506666
"21","2007-02-01",27.053333
"22","2007-02-02",27.273333
"23","2007-02-05",27.873333
"24","2007-02-06",27.9
"25","2007-02-07",29.786667
"26","2007-02-08",29.733334
"27","2007-02-09",27.08
"28","2007-02-12",26.546667
"29","2007-02-13",26.540001
"30","2007-02-14",26.166666
"31","2007-02-15",26.553333
"32","2007-02-16",26.639999
"33","2007-02-20",27.093334
"34","2007-02-21",27.540001
"35","2007-02-22",28.006666
"36","2007-02-23",28.073334
"37","2007-02-26",28.833334
"38","2007-02-27",28.146667
"39","2007-02-28",28.053333
"40","2007-03-01",28.200001
"41","2007-03-02",27.673334
"42","2007-03-05",27.120001
"43","2007-03-06",27.773333
"44","2007-03-07",27.92
"45","2007-03-08",28.1
"46","2007-03-09",28.133333
"47","2007-03-12",28.32
"48","2007-03-13",27.066668
"49","2007-03-14",27.266666
"50","2007-03-15",26.799999
"51","2007-03-16",26.639999
"52","2007-03-19",26.986666
"53","2007-03-20",27.433332
"54","2007-03-21",28.360001
"55","2007-03-22",28.200001
"56","2007-03-23",28.473333
"57","2007-03-26",29.433332
"58","2007-03-27",29.559999
"59","2007-03-28",29.486666
"60","2007-03-29",28.940001
"61","2007-03-30",29.6
"62","2007-04-02",29.053333
"63","2007-04-03",29.5
"64","2007-04-04",29.726667
"65","2007-04-05",29.379999
"66","2007-04-09",29.459999
"67","2007-04-10",28.84
"68","2007-04-11",28.066668
"69","2007-04-12",28.193333
"70","2007-04-13",28.473333
"71","2007-04-16",28.733334
"72","2007-04-17",29.1
"73","2007-04-18",28.9
"74","2007-04-19",28.313334
"75","2007-04-20",28.906666
"76","2007-04-23",29.52
"77","2007-04-24",29.026667
"78","2007-04-25",29.793333
"79","2007-04-26",31.18
"80","2007-04-27",31.346666
"81","2007-04-30",30.966667
"82","2007-05-01",30.393333
"83","2007-05-02",30.82
"84","2007-05-03",28.280001
"85","2007-05-04",28.666666
"86","2007-05-07",27.766666
"87","2007-05-08",27.333334
"88","2007-05-09",27.16
"89","2007-05-10",26.666666
"90","2007-05-11",26.446667
"91","2007-05-14",26.120001
"92","2007-05-15",26.213333
"93","2007-05-16",26.073334
"94","2007-05-17",25.526667
"95","2007-05-18",26.173334
"96","2007-05-21",27.1
"97","2007-05-22",27.233334
"98","2007-05-23",26.833334
"99","2007-05-24",26.306667
"100","2007-05-25",26.366667
"101","2007-05-29",26.113333
"102","2007-05-30",26.706667
"103","2007-05-31",26.066668
"104","2007-06-01",26.82
"105","2007-06-04",26.793333
"106","2007-06-05",26.733334
"107","2007-06-06",26.166666
"108","2007-06-07",26.073334
"109","2007-06-08",26.286667
"110","2007-06-11",26.666666
"111","2007-06-12",26.58
"112","2007-06-13",26.84
"113","2007-06-14",27.233334
"114","2007-06-15",27.953333
"115","2007-06-18",27.586666
"116","2007-06-19",27.446667
"117","2007-06-20",26.933332
"118","2007-06-21",30.333334
"119","2007-06-22",30.4
"120","2007-06-25",30.653334
"121","2007-06-26",29.593334
"122","2007-06-27",29.9
"123","2007-06-28",31.1
"124","2007-06-29",30.219999
"125","2007-07-02",30.813334
"126","2007-07-03",31.266666
"127","2007-07-05",31.533333
"128","2007-07-06",31.620001
"129","2007-07-09",31.620001
"130","2007-07-10",31.066668
"131","2007-07-11",31.986666
"132","2007-07-12",31.959999
"133","2007-07-13",31.92
"134","2007-07-16",31.766666
"135","2007-07-17",31.946667
"136","2007-07-18",31.733334
"137","2007-07-19",31.706667
"138","2007-07-20",31.033333
"139","2007-07-23",31.073334
"140","2007-07-24",29.866667
"141","2007-07-25",29.953333
"142","2007-07-26",28.66
"143","2007-07-27",28.266666
"144","2007-07-30",28.533333
"145","2007-07-31",28.58
"146","2007-08-01",29.139999
"147","2007-08-02",31.24
"148","2007-08-03",30.120001
"149","2007-08-06",30.613333
"150","2007-08-07",31.286667
"151","2007-08-08",32.186668
"152","2007-08-09",33.82
"153","2007-08-10",32.693333
"154","2007-08-13",33.240002
"155","2007-08-14",31.413334
"156","2007-08-15",30.620001
"157","2007-08-16",29.633333
"158","2007-08-17",30.746666
"159","2007-08-20",30.42
"160","2007-08-21",29.846666
"161","2007-08-22",31.34
"162","2007-08-23",30.753334
"163","2007-08-24",30.98
"164","2007-08-27",31.393333
"165","2007-08-28",30.093334
"166","2007-08-29",31.393333
"167","2007-08-30",31.086666
"168","2007-08-31",31.506666
"169","2007-09-04",32.466667
"170","2007-09-05",32.060001
"171","2007-09-06",32.246666
"172","2007-09-07",31.466667
"173","2007-09-10",31.186666
"174","2007-09-11",31.866667
"175","2007-09-12",31.613333
"176","2007-09-13",31.780001
"177","2007-09-14",31.386667
"178","2007-09-17",31.233334
"179","2007-09-18",32.026669
"180","2007-09-19",32.5
"181","2007-09-20",32.040001
"182","2007-09-21",32.133335
"183","2007-09-24",31.559999
"184","2007-09-25",31.379999
"185","2007-09-26",31.573334
"186","2007-09-27",32.193333
"187","2007-09-28",32.013332
"188","2007-10-01",32.526669
"189","2007-10-02",31.966667
"190","2007-10-03",31.566668
"191","2007-10-04",31.466667
"192","2007-10-05",31.686666
"193","2007-10-08",31.513334
"194","2007-10-09",31.860001
"195","2007-10-10",31.593334
"196","2007-10-11",30.9
"197","2007-10-12",31.593334
"198","2007-10-15",31.1
"199","2007-10-16",31.306667
"200","2007-10-17",31.353333
"201","2007-10-18",32.806667
"202","2007-10-19",32.613335
"203","2007-10-22",33.333332
"204","2007-10-23",33.880001
"205","2007-10-24",33.233334
"206","2007-10-25",32.619999
"207","2007-10-26",33.313332
"208","2007-10-29",33.466667
"209","2007-10-30",32.713333
"210","2007-10-31",33.099998
"211","2007-11-01",31.026667
"212","2007-11-02",30.693333
"213","2007-11-05",29.74
"214","2007-11-06",28.66
"215","2007-11-07",28.059999
"216","2007-11-08",28.473333
"217","2007-11-09",27.32
"218","2007-11-12",26.653334
"219","2007-11-13",27.08
"220","2007-11-14",28.946667
"221","2007-11-15",28.833334
"222","2007-11-16",29.333334
"223","2007-11-19",29.073334
"224","2007-11-20",28.633333
"225","2007-11-21",27.74
"226","2007-11-23",28
"227","2007-11-26",27.046667
"228","2007-11-27",27.466667
"229","2007-11-28",27.226667
"230","2007-11-29",27.226667
"231","2007-11-30",28.280001
"232","2007-12-03",27.826666
"233","2007-12-04",27.213333
"234","2007-12-05",26.833334
"235","2007-12-06",27.360001
"236","2007-12-07",27.073334
"237","2007-12-10",27.313334
"238","2007-12-11",26.693333
"239","2007-12-12",28.026667
"240","2007-12-13",28.373333
"241","2007-12-14",28.553333
"242","2007-12-17",28.073334
"243","2007-12-18",28.266666
"244","2007-12-19",28.866667
"245","2007-12-20",29.559999
"246","2007-12-21",29.98
"247","2007-12-24",30.693333
"248","2007-12-26",30.313334
"249","2007-12-27",30.4
"250","2007-12-28",30.360001
"251","2007-12-31",29.866667
"252","2008-01-02",29.82
"253","2008-01-03",30.733334
"254","2008-01-04",31.173334
"255","2008-01-07",30.82
"256","2008-01-08",30.440001
"257","2008-01-09",31.326666
"258","2008-01-10",30.860001
"259","2008-01-11",30.773333
"260","2008-01-14",30.773333
"261","2008-01-15",30.453333
"262","2008-01-16",30.360001
"263","2008-01-17",29.566668
"264","2008-01-18",29.366667
"265","2008-01-22",28.626667
"266","2008-01-23",28.713333
"267","2008-01-24",29.18
"268","2008-01-25",29.573334
"269","2008-01-28",30.493334
"270","2008-01-29",30.68
"271","2008-01-30",30.013334
"272","2008-01-31",30.366667
"273","2008-02-01",31.233334
"274","2008-02-04",30.846666
"275","2008-02-05",30.58
"276","2008-02-06",30.433332
"277","2008-02-07",31.26
"278","2008-02-08",31.413334
"279","2008-02-11",31.34
"280","2008-02-12",30.26
"281","2008-02-13",30.713333
"282","2008-02-14",30.193333
"283","2008-02-15",29.926666
"284","2008-02-19",29.84
"285","2008-02-20",29.52
"286","2008-02-21",29.219999
"287","2008-02-22",28.946667
"288","2008-02-25",30.026667
"289","2008-02-26",31.373333
"290","2008-02-27",30.846666
"291","2008-02-28",31.540001
"292","2008-02-29",30.84
"293","2008-03-03",30.886667
"294","2008-03-04",29.133333
"295","2008-03-05",29.073334
"296","2008-03-06",29.18
"297","2008-03-07",29.32
"298","2008-03-10",28.086666
"299","2008-03-11",29.113333
"300","2008-03-12",28.546667
"301","2008-03-13",29.453333
"302","2008-03-14",28.113333
"303","2008-03-17",27.646667
"304","2008-03-18",29.093334
"305","2008-03-19",27.806667
"306","2008-03-20",28.186666
"307","2008-03-24",29.006666
"308","2008-03-25",29.473333
"309","2008-03-26",29.493334
"310","2008-03-27",28.446667
"311","2008-03-28",28.746666
"312","2008-03-31",29.74
"313","2008-04-01",30.113333
"314","2008-04-02",29.966667
"315","2008-04-03",29.02
"316","2008-04-04",28.959999
"317","2008-04-07",29.026667
"318","2008-04-08",29.559999
"319","2008-04-09",29.059999
"320","2008-04-10",28.426666
"321","2008-04-11",28.013334
"322","2008-04-14",27.986666
"323","2008-04-15",28.526667
"324","2008-04-16",29.486666
"325","2008-04-17",28.959999
"326","2008-04-18",29.08
"327","2008-04-21",28.406666
"328","2008-04-22",28.806667
"329","2008-04-23",29.313334
"330","2008-04-24",29.186666
"331","2008-04-25",30.42
"332","2008-04-28",30.833334
"333","2008-04-29",30.286667
"334","2008-04-30",30.299999
"335","2008-05-01",30.606667
"336","2008-05-02",30.66
"337","2008-05-05",30.633333
"338","2008-05-06",30
"339","2008-05-07",30.540001
"340","2008-05-08",29.586666
"341","2008-05-09",28.540001
"342","2008-05-12",28.966667
"343","2008-05-13",28.746666
"344","2008-05-14",27.713333
"345","2008-05-15",27.433332
"346","2008-05-16",27.02
"347","2008-05-19",26.233334
"348","2008-05-20",27.306667
"349","2008-05-21",27.08
"350","2008-05-22",27.633333
"351","2008-05-23",27.5
"352","2008-05-27",27.753334
"353","2008-05-28",28.393333
"354","2008-05-29",28.780001
"355","2008-05-30",28.24
"356","2008-06-02",27.413334
"357","2008-06-03",27.34
"358","2008-06-04",27.426666
"359","2008-06-05",27.48
"360","2008-06-06",26.826666
"361","2008-06-09",26.913334
"362","2008-06-10",26.946667
"363","2008-06-11",25.046667
"364","2008-06-12",24.133333
"365","2008-06-13",24.860001
"366","2008-06-16",24.16
"367","2008-06-17",23.826666
"368","2008-06-18",22.666666
"369","2008-06-19",22.940001
"370","2008-06-20",23.466667
"371","2008-06-23",22.92
"372","2008-06-24",22.059999
"373","2008-06-25",22.120001
"374","2008-06-26",21.953333
"375","2008-06-27",27.746666
"376","2008-06-30",27.139999
"377","2008-07-01",26.940001
"378","2008-07-02",26.146667
"379","2008-07-03",24.993334
"380","2008-07-07",25.200001
"381","2008-07-08",25.873333
"382","2008-07-09",25.486666
"383","2008-07-10",26.02
"384","2008-07-11",26.366667
"385","2008-07-14",25.953333
"386","2008-07-15",25.533333
"387","2008-07-16",26.126667
"388","2008-07-17",26.433332
"389","2008-07-18",26.860001
"390","2008-07-21",27.246666
"391","2008-07-22",27.24
"392","2008-07-23",27.253334
"393","2008-07-24",27.166666
"394","2008-07-25",27.286667
"395","2008-07-28",27.293333
"396","2008-07-29",27.766666
"397","2008-07-30",28.106667
"398","2008-07-31",30.26
"399","2008-08-01",30.74
"400","2008-08-04",30.733334
"401","2008-08-05",30.646667
"402","2008-08-06",31.26
"403","2008-08-07",29.773333
"404","2008-08-08",31.146667
"405","2008-08-11",30.813334
"406","2008-08-12",30.046667
"407","2008-08-13",30.120001
"408","2008-08-14",30.52
"409","2008-08-15",29.4
"410","2008-08-18",29.893333
"411","2008-08-19",29.719999
"412","2008-08-20",30.006666
"413","2008-08-21",29.533333
"414","2008-08-22",29.780001
"415","2008-08-25",29.666666
"416","2008-08-26",29.26
"417","2008-08-27",29.973333
"418","2008-08-28",30.313334
"419","2008-08-29",29.973333
"420","2008-09-02",30.453333
"421","2008-09-03",30.593334
"422","2008-09-04",30.066668
"423","2008-09-05",29.973333
"424","2008-09-08",30.466667
"425","2008-09-09",27.826666
"426","2008-09-10",27.58
"427","2008-09-11",27.466667
"428","2008-09-12",28
"429","2008-09-15",26.68
"430","2008-09-16",28.473333
"431","2008-09-17",27.879999
"432","2008-09-18",30.273333
"433","2008-09-19",28.186666
"434","2008-09-22",27.073334
"435","2008-09-23",27.066668
"436","2008-09-24",26.9
"437","2008-09-25",25.973333
"438","2008-09-26",25.586666
"439","2008-09-29",23.833334
"440","2008-09-30",23.48
"441","2008-10-01",23.32
"442","2008-10-02",21.486666
"443","2008-10-03",21.219999
"444","2008-10-06",20.633333
"445","2008-10-07",20.126667
"446","2008-10-08",20.066668
"447","2008-10-09",19.1
"448","2008-10-10",19.193333
"449","2008-10-13",22.173334
"450","2008-10-14",22.113333
"451","2008-10-15",19.940001
"452","2008-10-16",21.086666
"453","2008-10-17",20.846666
"454","2008-10-20",22.040001
"455","2008-10-21",22.186666
"456","2008-10-22",21.16
"457","2008-10-23",20.18
"458","2008-10-24",19.1
"459","2008-10-27",18.32
"460","2008-10-28",19.860001
"461","2008-10-29",16.76
"462","2008-10-30",16.68
"463","2008-10-31",17.753334
"464","2008-11-03",17.106667
"465","2008-11-04",15.526667
"466","2008-11-05",15.893333
"467","2008-11-06",15.16
"468","2008-11-07",14.986667
"469","2008-11-10",14.26
"470","2008-11-11",13.52
"471","2008-11-12",12.393333
"472","2008-11-13",12.653334
"473","2008-11-14",11.72
"474","2008-11-17",11.086667
"475","2008-11-18",11.133333
"476","2008-11-19",10.34
"477","2008-11-20",9.146667
"478","2008-11-21",9.373333
"479","2008-11-24",10.193334
"480","2008-11-25",10.586667
"481","2008-11-26",8.633333
"482","2008-11-28",8.44
"483","2008-12-01",7.446667
"484","2008-12-02",8.053333
"485","2008-12-03",8
"486","2008-12-04",7.946667
"487","2008-12-05",8.16
"488","2008-12-08",8.913333
"489","2008-12-09",8.906667
"490","2008-12-10",9.82
"491","2008-12-11",9.393333
"492","2008-12-12",11.093333
"493","2008-12-15",10.666667
"494","2008-12-16",11.253333
"495","2008-12-17",11.98
"496","2008-12-18",12.506667
"497","2008-12-19",12.66
"498","2008-12-22",11.386666
"499","2008-12-23",10.833333
"500","2008-12-24",11.28
"501","2008-12-26",10.993333
"502","2008-12-29",10.746667
"503","2008-12-30",10.74
"504","2008-12-31",10.986667
"505","2009-01-02",11.473333
"506","2009-01-05",11.32
"507","2009-01-06",11.966666
"508","2009-01-07",11.946667
"509","2009-01-08",11.8
"510","2009-01-09",11.24
"511","2009-01-12",10.473333
"512","2009-01-13",10.26
"513","2009-01-14",9.666667
"514","2009-01-15",10.133333
"515","2009-01-16",10.373333
"516","2009-01-20",9.593333
"517","2009-01-21",10.386666
"518","2009-01-22",10.04
"519","2009-01-23",10.106667
"520","2009-01-26",10.32
"521","2009-01-27",10.953333
"522","2009-01-28",11.6
"523","2009-01-29",10.893333
"524","2009-01-30",10.926666
"525","2009-02-02",11.526667
"526","2009-02-03",11.146667
"527","2009-02-04",11.1
"528","2009-02-05",11.393333
"529","2009-02-06",11.326667
"530","2009-02-09",10.993333
"531","2009-02-10",10.56
"532","2009-02-11",10.313334
"533","2009-02-12",10.38
"534","2009-02-13",10.373333
"535","2009-02-17",9.613334
"536","2009-02-18",9.146667
"537","2009-02-19",9.286667
"538","2009-02-20",8.993333
"539","2009-02-23",8.546667
"540","2009-02-24",8.973333
"541","2009-02-25",8.506667
"542","2009-02-26",8.28
"543","2009-02-27",8.24
"544","2009-03-02",7.346667
"545","2009-03-03",7.606667
"546","2009-03-04",7.94
"547","2009-03-05",7.38
"548","2009-03-06",7.7
"549","2009-03-09",7.8
"550","2009-03-10",8.22
"551","2009-03-11",7.886667
"552","2009-03-12",8.333333
"553","2009-03-13",8.44
"554","2009-03-16",8.52
"555","2009-03-17",8.746667
"556","2009-03-18",8.92
"557","2009-03-19",8.893333
"558","2009-03-20",8.593333
"559","2009-03-23",9.14
"560","2009-03-24",9.173333
"561","2009-03-25",9.526667
"562","2009-03-26",9.626667
"563","2009-03-27",9.32
"564","2009-03-30",8.933333
"565","2009-03-31",9.426666
"566","2009-04-01",9.34
"567","2009-04-02",10.013333
"568","2009-04-03",9.746667
"569","2009-04-06",9.786667
"570","2009-04-07",9.946667
"571","2009-04-08",9.72
"572","2009-04-09",10.7
"573","2009-04-13",10.78
"574","2009-04-14",10.386666
"575","2009-04-15",10.166667
"576","2009-04-16",9.766666
"577","2009-04-17",9.453333
"578","2009-04-20",8.973333
