"","date","CSU"
"2936","2018-08-29",8.68
"2937","2018-08-30",8.6
"2938","2018-08-31",8.87
"2939","2018-09-04",8.67
"2940","2018-09-05",8.61
"2941","2018-09-06",8.7
"2942","2018-09-07",8.88
"2943","2018-09-10",8.4
"2944","2018-09-11",8.74
"2945","2018-09-12",9
"2946","2018-09-13",9.01
"2947","2018-09-14",8.95
"2948","2018-09-17",9.1
"2949","2018-09-18",8.95
"2950","2018-09-19",8.84
"2951","2018-09-20",8.95
"2952","2018-09-21",9.22
"2953","2018-09-24",9.29
"2954","2018-09-25",9.36
"2955","2018-09-26",8.96
"2956","2018-09-27",8.95
"2957","2018-09-28",9.44
"2958","2018-10-01",9.33
"2959","2018-10-02",9.09
"2960","2018-10-03",8.91
"2961","2018-10-04",8.73
"2962","2018-10-05",8.66
"2963","2018-10-08",8.79
"2964","2018-10-09",9.17
"2965","2018-10-10",8.94
"2966","2018-10-11",8.69
"2967","2018-10-12",8.43
"2968","2018-10-15",8.5
"2969","2018-10-16",8.84
"2970","2018-10-17",8.82
"2971","2018-10-18",8.73
"2972","2018-10-19",8.78
"2973","2018-10-22",8.72
"2974","2018-10-23",8.78
"2975","2018-10-24",8.33
"2976","2018-10-25",8.52
"2977","2018-10-26",8.29
"2978","2018-10-29",8.63
"2979","2018-10-30",8.73
"2980","2018-10-31",9
"2981","2018-11-01",9.37
"2982","2018-11-02",9.42
"2983","2018-11-05",9.56
"2984","2018-11-06",9.34
"2985","2018-11-07",8.13
"2986","2018-11-08",8.55
"2987","2018-11-09",8.22
"2988","2018-11-12",7.81
"2989","2018-11-13",7.51
"2990","2018-11-14",7.91
"2991","2018-11-15",8.17
"2992","2018-11-16",8.12
"2993","2018-11-19",7.82
"2994","2018-11-20",7.76
"2995","2018-11-21",8.14
"2996","2018-11-23",8.17
"2997","2018-11-26",8.36
"2998","2018-11-27",8.14
"2999","2018-11-28",8.34
"3000","2018-11-29",9.2
"3001","2018-11-30",9
"3002","2018-12-03",9.3
"3003","2018-12-04",8.78
"3004","2018-12-06",8.46
"3005","2018-12-07",8.6
"3006","2018-12-10",8.5
"3007","2018-12-11",8.44
"3008","2018-12-12",8.28
"3009","2018-12-13",8.08
"3010","2018-12-14",7.85
"3011","2018-12-17",7.46
"3012","2018-12-18",7.45
"3013","2018-12-19",7.12
"3014","2018-12-20",6.94
"3015","2018-12-21",6.67
"3016","2018-12-24",6.49
"3017","2018-12-26",7
"3018","2018-12-27",6.54
"3019","2018-12-28",6.76
"3020","2018-12-31",6.8
"3021","2019-01-02",7.11
"3022","2019-01-03",6.96
"3023","2019-01-04",7.2
"3024","2019-01-07",7.46
"3025","2019-01-08",7.57
"3026","2019-01-09",7.74
"3027","2019-01-10",7.63
"3028","2019-01-11",7.64
"3029","2019-01-14",7.49
"3030","2019-01-15",7.85
"3031","2019-01-16",7.89
"3032","2019-01-17",7.88
"3033","2019-01-18",8.04
"3034","2019-01-22",7.38
"3035","2019-01-23",7.33
"3036","2019-01-24",7.27
"3037","2019-01-25",7.35
"3038","2019-01-28",7.2
"3039","2019-01-29",7.12
"3040","2019-01-30",7.07
"3041","2019-01-31",6.97
"3042","2019-02-01",6.9
"3043","2019-02-04",6.96
"3044","2019-02-05",7.05
"3045","2019-02-06",6.98
"3046","2019-02-07",6.71
"3047","2019-02-08",6.61
"3048","2019-02-11",6.63
"3049","2019-02-12",6.72
"3050","2019-02-13",6.81
"3051","2019-02-14",6.29
"3052","2019-02-15",6.56
"3053","2019-02-19",6.4
"3054","2019-02-20",6.33
"3055","2019-02-21",5.98
"3056","2019-02-22",6.04
"3057","2019-02-25",5.85
"3058","2019-02-26",5.77
"3059","2019-02-27",5.54
"3060","2019-02-28",5
"3061","2019-03-01",5.06
"3062","2019-03-04",4.57
"3063","2019-03-05",4.53
"3064","2019-03-06",3.89
"3065","2019-03-07",4.06
"3066","2019-03-08",4.26
"3067","2019-03-11",4.31
"3068","2019-03-12",4.67
"3069","2019-03-13",4.5
"3070","2019-03-14",4.45
"3071","2019-03-15",4.45
"3072","2019-03-18",4.65
"3073","2019-03-19",4.95
"3074","2019-03-20",4.49
"3075","2019-03-21",4.29
"3076","2019-03-22",4.09
"3077","2019-03-25",3.92
"3078","2019-03-26",4.04
"3079","2019-03-27",4.04
"3080","2019-03-28",4
"3081","2019-03-29",3.99
"3082","2019-04-01",4.07
"3083","2019-04-02",4.12
"3084","2019-04-03",3.92
"3085","2019-04-04",3.95
"3086","2019-04-05",3.96
"3087","2019-04-08",3.96
"3088","2019-04-09",3.92
"3089","2019-04-10",4.09
"3090","2019-04-11",4.05
"3091","2019-04-12",4.06
"3092","2019-04-15",4.03
"3093","2019-04-16",3.95
"3094","2019-04-17",3.95
"3095","2019-04-18",3.96
"3096","2019-04-22",3.93
"3097","2019-04-23",4.04
"3098","2019-04-24",4.02
"3099","2019-04-25",4.27
"3100","2019-04-26",4.25
"3101","2019-04-29",4.34
"3102","2019-04-30",4.2
"3103","2019-05-01",3.95
"3104","2019-05-02",3.91
"3105","2019-05-03",4.12
"3106","2019-05-06",4.24
"3107","2019-05-07",4.29
"3108","2019-05-08",4.33
"3109","2019-05-09",4.23
"3110","2019-05-10",4.04
"3111","2019-05-13",3.86
"3112","2019-05-14",3.76
"3113","2019-05-15",3.86
"3114","2019-05-16",4.04
"3115","2019-05-17",4.08
"3116","2019-05-20",4.01
"3117","2019-05-21",4.22
"3118","2019-05-22",4.04
"3119","2019-05-23",3.81
"3120","2019-05-24",3.77
"3121","2019-05-28",3.63
"3122","2019-05-29",3.57
"3123","2019-05-30",3.6
"3124","2019-05-31",4.19
"3125","2019-06-03",4.53
"3126","2019-06-04",4.8
"3127","2019-06-05",5
"3128","2019-06-06",4.66
"3129","2019-06-07",4.6
"3130","2019-06-10",4.71
"3131","2019-06-11",4.66
"3132","2019-06-12",4.41
"3133","2019-06-13",4.56
"3134","2019-06-14",4.41
"3135","2019-06-17",4.75
"3136","2019-06-18",4.53
"3137","2019-06-19",4.42
"3138","2019-06-20",4.26
"3139","2019-06-21",4.31
"3140","2019-06-24",4.35
"3141","2019-06-25",4.86
"3142","2019-06-26",4.42
"3143","2019-06-27",4.51
"3144","2019-06-28",5.03
"3145","2019-07-01",5.01
"3146","2019-07-02",5.01
"3147","2019-07-03",5.1
"3148","2019-07-05",5.3
"3149","2019-07-08",5.46
"3150","2019-07-09",5.28
"3151","2019-07-10",5.12
"3152","2019-07-11",5.38
"3153","2019-07-12",5.34
"3154","2019-07-15",5.38
"3155","2019-07-16",5.34
"3156","2019-07-17",5.33
"3157","2019-07-18",4.93
"3158","2019-07-19",4.73
"3159","2019-07-22",4.65
"3160","2019-07-23",4.75
"3161","2019-07-24",5
"3162","2019-07-25",5.16
"3163","2019-07-26",5.39
"3164","2019-07-29",5.35
"3165","2019-07-30",5.58
"3166","2019-07-31",5.34
"3167","2019-08-01",5.25
"3168","2019-08-02",5.27
"3169","2019-08-05",4.94
"3170","2019-08-06",4.9
"3171","2019-08-07",5.36
"3172","2019-08-08",4.95
"3173","2019-08-09",4.4
"3174","2019-08-12",4.39
"3175","2019-08-13",4.39
"3176","2019-08-14",4.29
"3177","2019-08-15",4.19
"3178","2019-08-16",4.07
"3179","2019-08-19",3.97
"3180","2019-08-20",3.98
"3181","2019-08-21",4.01
"3182","2019-08-22",4.02
"3183","2019-08-23",3.95
"3184","2019-08-26",4.55
"3185","2019-08-27",4.36
"3186","2019-08-28",4.34
"3187","2019-08-29",4.44
"3188","2019-08-30",4.61
"3189","2019-09-03",4.2
"3190","2019-09-04",4.03
"3191","2019-09-05",4.12
"3192","2019-09-06",4.28
"3193","2019-09-09",4.52
"3194","2019-09-10",4.7
"3195","2019-09-11",4.77
"3196","2019-09-12",4.53
"3197","2019-09-13",4.38
"3198","2019-09-16",4.29
"3199","2019-09-17",4.2
"3200","2019-09-18",4.39
"3201","2019-09-19",4.39
"3202","2019-09-20",4.42
"3203","2019-09-23",4.14
"3204","2019-09-24",4.05
"3205","2019-09-25",4.06
"3206","2019-09-26",4
"3207","2019-09-27",4.08
"3208","2019-09-30",4.38
"3209","2019-10-01",4.26
"3210","2019-10-02",4.27
"3211","2019-10-03",4.25
"3212","2019-10-04",4.42
"3213","2019-10-07",4.39
"3214","2019-10-08",4.34
"3215","2019-10-09",4.26
"3216","2019-10-10",4.32
"3217","2019-10-11",4.5
"3218","2019-10-14",4.58
"3219","2019-10-15",4.53
"3220","2019-10-16",4.58
"3221","2019-10-17",4.62
"3222","2019-10-18",4.6
"3223","2019-10-21",4.45
"3224","2019-10-22",4.45
"3225","2019-10-23",4.48
"3226","2019-10-24",4.56
"3227","2019-10-25",4.49
"3228","2019-10-28",4.1
"3229","2019-10-29",3.98
"3230","2019-10-30",4.09
"3231","2019-10-31",4.11
"3232","2019-11-01",4.02
"3233","2019-11-04",4.09
"3234","2019-11-05",4.06
"3235","2019-11-06",3.98
"3236","2019-11-07",3.99
"3237","2019-11-08",4.18
"3238","2019-11-11",3.96
"3239","2019-11-12",3.99
"3240","2019-11-13",3.98
"3241","2019-11-14",3.78
"3242","2019-11-15",3.9
"3243","2019-11-18",3.63
"3244","2019-11-19",3.47
"3245","2019-11-20",3.5
"3246","2019-11-21",3.46
"3247","2019-11-22",3.59
"3248","2019-11-25",3.69
"3249","2019-11-26",3.74
"3250","2019-11-27",3.74
"3251","2019-11-29",3.82
"3252","2019-12-02",3.83
"3253","2019-12-03",3.82
"3254","2019-12-04",3.84
"3255","2019-12-05",3.64
"3256","2019-12-06",3.73
"3257","2019-12-09",3.62
"3258","2019-12-10",3.72
"3259","2019-12-11",3.68
"3260","2019-12-12",3.59
"3261","2019-12-13",3.52
"3262","2019-12-16",3.24
"3263","2019-12-17",3.3
"3264","2019-12-18",3.29
"3265","2019-12-19",3.19
"3266","2019-12-20",3.12
"3267","2019-12-23",3.17
"3268","2019-12-24",3.29
"3269","2019-12-26",3.15
"3270","2019-12-27",3.17
"3271","2019-12-30",3.1
"3272","2019-12-31",3.09
"3273","2020-01-02",3.1
"3274","2020-01-03",3.1
"3275","2020-01-06",3.12
"3276","2020-01-07",3.14
"3277","2020-01-08",3.16
"3278","2020-01-09",3.16
"3279","2020-01-10",3.3
"3280","2020-01-13",3.02
"3281","2020-01-14",3.06
"3282","2020-01-15",3.02
"3283","2020-01-16",3.06
"3284","2020-01-17",2.99
"3285","2020-01-21",3.01
"3286","2020-01-22",3.03
"3287","2020-01-23",3.03
"3288","2020-01-24",2.91
"3289","2020-01-27",2.9
"3290","2020-01-28",2.97
"3291","2020-01-29",2.88
"3292","2020-01-30",2.82
"3293","2020-01-31",2.79
"3294","2020-02-03",2.72
"3295","2020-02-04",2.88
"3296","2020-02-05",3.03
"3297","2020-02-06",3
"3298","2020-02-07",2.93
"3299","2020-02-10",2.68
"3300","2020-02-11",2.85
"3301","2020-02-12",2.9
"3302","2020-02-13",2.79
"3303","2020-02-14",2.75
"3304","2020-02-18",2.89
"3305","2020-02-19",2.97
"3306","2020-02-20",2.97
"3307","2020-02-21",3.01
"3308","2020-02-24",3.06
"3309","2020-02-25",2.84
"3310","2020-02-26",2.97
"3311","2020-02-27",2.66
"3312","2020-02-28",2.56
"3313","2020-03-02",2.62
"3314","2020-03-03",2.36
"3315","2020-03-04",2.41
"3316","2020-03-05",1.87
"3317","2020-03-06",1.78
"3318","2020-03-09",1.42
"3319","2020-03-10",1.2
"3320","2020-03-11",1.05
"3321","2020-03-12",0.65
"3322","2020-03-13",0.67
"3323","2020-03-16",0.7
"3324","2020-03-17",0.7
"3325","2020-03-18",0.5
"3326","2020-03-19",0.6
"3327","2020-03-20",0.5
"3328","2020-03-23",0.55
"3329","2020-03-24",0.59
"3330","2020-03-25",0.57
"3331","2020-03-26",0.66
"3332","2020-03-27",0.6
"3333","2020-03-30",0.59
"3334","2020-03-31",0.58
"3335","2020-04-01",0.55
"3336","2020-04-02",0.5
"3337","2020-04-03",0.46
"3338","2020-04-06",0.61
"3339","2020-04-07",0.62
"3340","2020-04-08",0.64
"3341","2020-04-09",0.82
"3342","2020-04-13",0.77
"3343","2020-04-14",0.9
"3344","2020-04-15",0.89
"3345","2020-04-16",0.86
"3346","2020-04-17",0.96
"3347","2020-04-20",0.97
"3348","2020-04-21",0.91
"3349","2020-04-22",0.93
"3350","2020-04-23",0.89
"3351","2020-04-24",0.89
"3352","2020-04-27",0.83
"3353","2020-04-28",0.67
"3354","2020-04-29",0.84
"3355","2020-04-30",0.78
"3356","2020-05-01",0.74
"3357","2020-05-04",0.74
"3358","2020-05-05",0.7
"3359","2020-05-06",0.69
"3360","2020-05-07",0.65
"3361","2020-05-08",0.67
"3362","2020-05-11",0.62
"3363","2020-05-12",0.64
"3364","2020-05-13",0.64
"3365","2020-05-14",0.6
"3366","2020-05-15",0.61
"3367","2020-05-18",0.58
"3368","2020-05-19",0.63
"3369","2020-05-20",0.63
"3370","2020-05-21",0.55
"3371","2020-05-22",0.61
"3372","2020-05-26",0.68
"3373","2020-05-27",0.72
"3374","2020-05-28",0.73
"3375","2020-05-29",0.66
"3376","2020-06-01",0.65
"3377","2020-06-02",0.62
"3378","2020-06-03",0.59
"3379","2020-06-04",0.64
"3380","2020-06-05",0.7
"3381","2020-06-08",1.48
"3382","2020-06-09",1.09
"3383","2020-06-10",1.06
"3384","2020-06-11",0.8
"3385","2020-06-12",0.94
"3386","2020-06-15",0.95
"3387","2020-06-16",1
"3388","2020-06-17",0.95
"3389","2020-06-18",0.88
"3390","2020-06-19",0.85
"3391","2020-06-22",0.8
"3392","2020-06-23",0.77
"3393","2020-06-24",0.77
"3394","2020-06-25",0.74
"3395","2020-06-26",0.74
"3396","2020-06-29",0.73
"3397","2020-06-30",0.71
"3398","2020-07-01",0.71
"3399","2020-07-02",0.72
"3400","2020-07-06",0.67
"3401","2020-07-07",0.64
"3402","2020-07-08",0.64
"3403","2020-07-09",0.6
"3404","2020-07-10",0.61
"3405","2020-07-13",0.63
"3406","2020-07-14",0.61
"3407","2020-07-15",0.61
"3408","2020-07-16",0.62
"3409","2020-07-17",0.61
"3410","2020-07-20",0.57
"3411","2020-07-21",0.61
"3412","2020-07-22",0.61
"3413","2020-07-23",0.61
"3414","2020-07-24",0.59
"3415","2020-07-27",0.59
"3416","2020-07-28",0.67
"3417","2020-07-29",0.68
"3418","2020-07-30",0.68
"3419","2020-07-31",0.65
"3420","2020-08-03",0.68
"3421","2020-08-04",0.68
"3422","2020-08-05",0.71
"3423","2020-08-06",0.68
"3424","2020-08-07",0.67
"3425","2020-08-10",0.69
"3426","2020-08-11",0.7
"3427","2020-08-12",0.65
"3428","2020-08-13",0.63
"3429","2020-08-14",0.63
"3430","2020-08-17",0.63
"3431","2020-08-18",0.61
"3432","2020-08-19",0.62
"3433","2020-08-20",0.62
"3434","2020-08-21",0.63
"3435","2020-08-24",0.65
"3436","2020-08-25",0.64
"3437","2020-08-26",0.65
"3438","2020-08-27",0.68
"3439","2020-08-28",0.69
"3440","2020-08-31",0.7
"3441","2020-09-01",0.67
"3442","2020-09-02",0.68
"3443","2020-09-03",0.63
"3444","2020-09-04",0.64
"3445","2020-09-08",0.64
"3446","2020-09-09",0.64
"3447","2020-09-10",0.61
"3448","2020-09-11",0.61
"3449","2020-09-14",0.64
"3450","2020-09-15",0.66
"3451","2020-09-16",0.66
"3452","2020-09-17",0.67
"3453","2020-09-18",0.66
"3454","2020-09-21",0.63
"3455","2020-09-22",0.65
"3456","2020-09-23",0.65
"3457","2020-09-24",0.63
"3458","2020-09-25",0.62
"3459","2020-09-28",0.63
"3460","2020-09-29",0.65
"3461","2020-09-30",0.63
"3462","2020-10-01",0.64
"3463","2020-10-02",0.64
"3464","2020-10-05",0.64
"3465","2020-10-06",0.62
"3466","2020-10-07",0.64
"3467","2020-10-08",0.65
"3468","2020-10-09",0.64
"3469","2020-10-12",0.62
"3470","2020-10-13",0.62
"3471","2020-10-14",0.65
"3472","2020-10-15",0.63
"3473","2020-10-16",0.61
"3474","2020-10-19",0.62
"3475","2020-10-20",0.6
"3476","2020-10-21",0.59
"3477","2020-10-22",0.61
"3478","2020-10-23",0.61
"3479","2020-10-26",0.57
"3480","2020-10-27",0.56
"3481","2020-10-28",0.53
"3482","2020-10-29",0.52
"3483","2020-10-30",0.5
"3484","2020-11-02",0.54
"3485","2020-11-03",0.57
"3486","2020-11-04",0.59
"3487","2020-11-05",0.59
"3488","2020-11-06",0.57
"3489","2020-11-09",0.62
"3490","2020-11-10",0.6
"3491","2020-11-11",0.58
"3492","2020-11-12",0.6
"3493","2020-11-13",0.66
"3494","2020-11-16",0.7
"3495","2020-11-17",0.81
"3496","2020-11-18",0.8
"3497","2020-11-19",0.74
"3498","2020-11-20",0.73
"3499","2020-11-23",0.81
"3500","2020-11-24",0.82
"3501","2020-11-25",0.9
"3502","2020-11-27",0.94
