"","date","NTUS"
"242","2007-12-17",17.67
"243","2007-12-18",17.59
"244","2007-12-19",17.65
"245","2007-12-20",18.77
"246","2007-12-21",19.549999
"247","2007-12-24",19.41
"248","2007-12-26",19.32
"249","2007-12-27",19.190001
"250","2007-12-28",18.809999
"251","2007-12-31",19.35
"252","2008-01-02",18.889999
"253","2008-01-03",18.74
"254","2008-01-04",18.67
"255","2008-01-07",18.780001
"256","2008-01-08",19.370001
"257","2008-01-09",19.49
"258","2008-01-10",19.41
"259","2008-01-11",19.48
"260","2008-01-14",18.83
"261","2008-01-15",18.639999
"262","2008-01-16",18.76
"263","2008-01-17",18.77
"264","2008-01-18",18.200001
"265","2008-01-22",17.59
"266","2008-01-23",18.01
"267","2008-01-24",17.629999
"268","2008-01-25",17.719999
"269","2008-01-28",17.870001
"270","2008-01-29",17.889999
"271","2008-01-30",17.75
"272","2008-01-31",17.200001
"273","2008-02-01",17.4
"274","2008-02-04",17.530001
"275","2008-02-05",17.280001
"276","2008-02-06",16.9
"277","2008-02-07",17.16
"278","2008-02-08",16.98
"279","2008-02-11",17.17
"280","2008-02-12",18.51
"281","2008-02-13",18.33
"282","2008-02-14",18.1
"283","2008-02-15",18.030001
"284","2008-02-19",18.41
"285","2008-02-20",18.49
"286","2008-02-21",19.07
"287","2008-02-22",18.950001
"288","2008-02-25",19.18
"289","2008-02-26",18.59
"290","2008-02-27",19.559999
"291","2008-02-28",19.32
"292","2008-02-29",18.99
"293","2008-03-03",19.190001
"294","2008-03-04",19.030001
"295","2008-03-05",19.59
"296","2008-03-06",19.01
"297","2008-03-07",18.940001
"298","2008-03-10",18.110001
"299","2008-03-11",18.639999
"300","2008-03-12",16.76
"301","2008-03-13",16.85
"302","2008-03-14",17.5
"303","2008-03-17",17.35
"304","2008-03-18",17.860001
"305","2008-03-19",17.780001
"306","2008-03-20",17.74
"307","2008-03-24",18.040001
"308","2008-03-25",17.92
"309","2008-03-26",18.1
"310","2008-03-27",18.139999
"311","2008-03-28",18.110001
"312","2008-03-31",18.15
"313","2008-04-01",18.370001
"314","2008-04-02",18.42
"315","2008-04-03",18.27
"316","2008-04-04",18.85
"317","2008-04-07",19.280001
"318","2008-04-08",19.469999
"319","2008-04-09",19.33
"320","2008-04-10",19.540001
"321","2008-04-11",19.219999
"322","2008-04-14",19.02
"323","2008-04-15",19.459999
"324","2008-04-16",19.5
"325","2008-04-17",19.15
"326","2008-04-18",19.360001
"327","2008-04-21",19.780001
"328","2008-04-22",18.92
"329","2008-04-23",19.42
"330","2008-04-24",19.4
"331","2008-04-25",19.129999
"332","2008-04-28",19.120001
"333","2008-04-29",19.129999
"334","2008-04-30",19.67
"335","2008-05-01",20.98
"336","2008-05-02",21.24
"337","2008-05-05",21.67
"338","2008-05-06",20.76
"339","2008-05-07",20.700001
"340","2008-05-08",20.77
"341","2008-05-09",20.92
"342","2008-05-12",21.1
"343","2008-05-13",21.52
"344","2008-05-14",20.09
"345","2008-05-15",20.629999
"346","2008-05-16",20.469999
"347","2008-05-19",20.27
"348","2008-05-20",19.98
"349","2008-05-21",19.780001
"350","2008-05-22",19.67
"351","2008-05-23",21.02
"352","2008-05-27",21.26
"353","2008-05-28",20.790001
"354","2008-05-29",21.41
"355","2008-05-30",21.559999
"356","2008-06-02",21.809999
"357","2008-06-03",21.1
"358","2008-06-04",20.889999
"359","2008-06-05",21.120001
"360","2008-06-06",20.25
"361","2008-06-09",20.09
"362","2008-06-10",20.09
"363","2008-06-11",19.66
"364","2008-06-12",20
"365","2008-06-13",19.77
"366","2008-06-16",20.040001
"367","2008-06-17",20.01
"368","2008-06-18",20.059999
"369","2008-06-19",21.049999
"370","2008-06-20",20.389999
"371","2008-06-23",20.030001
"372","2008-06-24",20.139999
"373","2008-06-25",20.41
"374","2008-06-26",20.25
"375","2008-06-27",21.43
"376","2008-06-30",20.940001
"377","2008-07-01",21.48
"378","2008-07-02",21.969999
"379","2008-07-03",21.85
"380","2008-07-07",21.559999
"381","2008-07-08",21.870001
"382","2008-07-09",22.16
"383","2008-07-10",21.950001
"384","2008-07-11",22.950001
"385","2008-07-14",21.65
"386","2008-07-15",21.26
"387","2008-07-16",22.52
"388","2008-07-17",23.059999
"389","2008-07-18",22.65
"390","2008-07-21",22.67
"391","2008-07-22",22.93
"392","2008-07-23",23.559999
"393","2008-07-24",23.73
"394","2008-07-25",23.57
"395","2008-07-28",23.42
"396","2008-07-29",23
"397","2008-07-30",22.9
"398","2008-07-31",23.209999
"399","2008-08-01",24.110001
"400","2008-08-04",24.01
"401","2008-08-05",24.26
"402","2008-08-06",24.6
"403","2008-08-07",24.360001
"404","2008-08-08",24.73
"405","2008-08-11",25.139999
"406","2008-08-12",25.6
"407","2008-08-13",24.99
"408","2008-08-14",25
"409","2008-08-15",23.950001
"410","2008-08-18",24
"411","2008-08-19",23.790001
"412","2008-08-20",23.030001
"413","2008-08-21",23.24
"414","2008-08-22",24.02
"415","2008-08-25",23.469999
"416","2008-08-26",23.52
"417","2008-08-27",24.26
"418","2008-08-28",24.700001
"419","2008-08-29",24.6
"420","2008-09-02",24.620001
"421","2008-09-03",24.91
"422","2008-09-04",24.610001
"423","2008-09-05",24.32
"424","2008-09-08",24.389999
"425","2008-09-09",23.690001
"426","2008-09-10",23.940001
"427","2008-09-11",23.93
"428","2008-09-12",23.049999
"429","2008-09-15",22.24
"430","2008-09-16",23.450001
"431","2008-09-17",23
"432","2008-09-18",24.35
"433","2008-09-19",25.92
"434","2008-09-22",25.639999
"435","2008-09-23",25.309999
"436","2008-09-24",23.209999
"437","2008-09-25",22.030001
"438","2008-09-26",22.040001
"439","2008-09-29",22.280001
"440","2008-09-30",22.66
"441","2008-10-01",22.190001
"442","2008-10-02",21.32
"443","2008-10-03",20.76
"444","2008-10-06",19.700001
"445","2008-10-07",18.959999
"446","2008-10-08",19.83
"447","2008-10-09",18.950001
"448","2008-10-10",18.459999
"449","2008-10-13",20.5
"450","2008-10-14",19.700001
"451","2008-10-15",18.07
"452","2008-10-16",18.049999
"453","2008-10-17",18.17
"454","2008-10-20",18.83
"455","2008-10-21",18.059999
"456","2008-10-22",17.09
"457","2008-10-23",16.360001
"458","2008-10-24",15.72
"459","2008-10-27",14.59
"460","2008-10-28",14.89
"461","2008-10-29",16.120001
"462","2008-10-30",14.23
"463","2008-10-31",15.3
"464","2008-11-03",16.059999
"465","2008-11-04",16.23
"466","2008-11-05",16.450001
"467","2008-11-06",16.120001
"468","2008-11-07",16.17
"469","2008-11-10",15.79
"470","2008-11-11",15.19
"471","2008-11-12",13.82
"472","2008-11-13",14.46
"473","2008-11-14",13.74
"474","2008-11-17",13.66
"475","2008-11-18",13.43
"476","2008-11-19",12.65
"477","2008-11-20",10.33
"478","2008-11-21",10.1
"479","2008-11-24",11.01
"480","2008-11-25",12.39
"481","2008-11-26",12.86
"482","2008-11-28",12.71
"483","2008-12-01",11.22
"484","2008-12-02",12.63
"485","2008-12-03",13.06
"486","2008-12-04",12.77
"487","2008-12-05",13.44
"488","2008-12-08",14
"489","2008-12-09",13.76
"490","2008-12-10",14.04
"491","2008-12-11",13.71
"492","2008-12-12",13.78
"493","2008-12-15",12.87
"494","2008-12-16",13.29
"495","2008-12-17",12.98
"496","2008-12-18",13.37
"497","2008-12-19",13.22
"498","2008-12-22",12.44
"499","2008-12-23",12.18
"500","2008-12-24",12.45
"501","2008-12-26",12.51
"502","2008-12-29",11.43
"503","2008-12-30",11.74
"504","2008-12-31",12.95
"505","2009-01-02",12.48
"506","2009-01-05",10.61
"507","2009-01-06",9.95
"508","2009-01-07",9.41
"509","2009-01-08",9.32
"510","2009-01-09",9.36
"511","2009-01-12",9.8
"512","2009-01-13",10.02
"513","2009-01-14",9.59
"514","2009-01-15",9.84
"515","2009-01-16",9.91
"516","2009-01-20",7.36
"517","2009-01-21",7.83
"518","2009-01-22",7.6
"519","2009-01-23",7.43
"520","2009-01-26",7.46
"521","2009-01-27",7.4
"522","2009-01-28",7.86
"523","2009-01-29",7.66
"524","2009-01-30",7.74
"525","2009-02-02",7.86
"526","2009-02-03",7.99
"527","2009-02-04",8.21
"528","2009-02-05",8.49
"529","2009-02-06",8.53
"530","2009-02-09",8.56
"531","2009-02-10",8.19
"532","2009-02-11",8.5
"533","2009-02-12",8.71
"534","2009-02-13",8.76
"535","2009-02-17",8.64
"536","2009-02-18",8.5
"537","2009-02-19",8.53
"538","2009-02-20",8.51
"539","2009-02-23",8.22
"540","2009-02-24",8.31
"541","2009-02-25",8.08
"542","2009-02-26",8.1
"543","2009-02-27",7.83
"544","2009-03-02",7.05
"545","2009-03-03",7.03
"546","2009-03-04",7.18
"547","2009-03-05",6.69
"548","2009-03-06",6.69
"549","2009-03-09",6.76
"550","2009-03-10",7.26
"551","2009-03-11",7.02
"552","2009-03-12",7.59
"553","2009-03-13",7.76
"554","2009-03-16",7.52
"555","2009-03-17",7.79
"556","2009-03-18",8.23
"557","2009-03-19",8.2
"558","2009-03-20",8.06
"559","2009-03-23",8.82
"560","2009-03-24",8.49
"561","2009-03-25",8.78
"562","2009-03-26",9.19
"563","2009-03-27",8.99
"564","2009-03-30",8.28
"565","2009-03-31",8.51
"566","2009-04-01",8.33
"567","2009-04-02",8.4
"568","2009-04-03",8.01
"569","2009-04-06",7.92
"570","2009-04-07",8
"571","2009-04-08",8.34
"572","2009-04-09",8.75
"573","2009-04-13",8.6
"574","2009-04-14",8.53
"575","2009-04-15",8.45
"576","2009-04-16",8.55
"577","2009-04-17",8.6
"578","2009-04-20",8.25
"579","2009-04-21",8.55
"580","2009-04-22",8.6
"581","2009-04-23",8.15
"582","2009-04-24",8.04
"583","2009-04-27",7.92
"584","2009-04-28",8.11
"585","2009-04-29",8.5
"586","2009-04-30",8.78
"587","2009-05-01",10.04
"588","2009-05-04",10.04
"589","2009-05-05",10.1
"590","2009-05-06",10.23
"591","2009-05-07",10.38
"592","2009-05-08",10.96
"593","2009-05-11",10.22
"594","2009-05-12",10.02
"595","2009-05-13",9.64
"596","2009-05-14",9.67
"597","2009-05-15",9.43
"598","2009-05-18",9.55
"599","2009-05-19",9.37
"600","2009-05-20",9.38
"601","2009-05-21",9.46
"602","2009-05-22",9.19
"603","2009-05-26",9.68
"604","2009-05-27",9.76
"605","2009-05-28",9.78
"606","2009-05-29",10.22
"607","2009-06-01",10.58
"608","2009-06-02",11.1
"609","2009-06-03",11.19
"610","2009-06-04",11.12
"611","2009-06-05",11.16
"612","2009-06-08",10.86
"613","2009-06-09",10.84
"614","2009-06-10",10.99
"615","2009-06-11",11.06
"616","2009-06-12",11.14
"617","2009-06-15",10.73
"618","2009-06-16",10.41
"619","2009-06-17",10.83
"620","2009-06-18",11.27
"621","2009-06-19",11.29
"622","2009-06-22",10.78
"623","2009-06-23",10.62
"624","2009-06-24",10.78
"625","2009-06-25",11.06
"626","2009-06-26",11.43
"627","2009-06-29",11.42
"628","2009-06-30",11.54
"629","2009-07-01",11.52
"630","2009-07-02",11.22
"631","2009-07-06",11.1
"632","2009-07-07",10.91
"633","2009-07-08",10.67
"634","2009-07-09",10.44
"635","2009-07-10",10.19
"636","2009-07-13",10.31
"637","2009-07-14",10.31
"638","2009-07-15",10.97
"639","2009-07-16",11.13
"640","2009-07-17",10.95
"641","2009-07-20",10.8
"642","2009-07-21",10.74
"643","2009-07-22",10.7
"644","2009-07-23",11.28
"645","2009-07-24",11.48
"646","2009-07-27",11.92
"647","2009-07-28",11.98
"648","2009-07-29",12.01
"649","2009-07-30",13.5
"650","2009-07-31",13.6
"651","2009-08-03",14.32
"652","2009-08-04",14.56
"653","2009-08-05",14.37
"654","2009-08-06",13.89
"655","2009-08-07",14.12
"656","2009-08-10",14.3
"657","2009-08-11",13.9
"658","2009-08-12",14.05
"659","2009-08-13",14.32
"660","2009-08-14",14.15
"661","2009-08-17",13.89
"662","2009-08-18",13.8
"663","2009-08-19",13.89
"664","2009-08-20",14.17
"665","2009-08-21",14.65
"666","2009-08-24",15.07
"667","2009-08-25",14.74
"668","2009-08-26",14.68
"669","2009-08-27",14.59
"670","2009-08-28",14.44
"671","2009-08-31",14.25
"672","2009-09-01",14.01
"673","2009-09-02",13.97
"674","2009-09-03",13.99
"675","2009-09-04",14.2
"676","2009-09-08",14.21
"677","2009-09-09",14.31
"678","2009-09-10",14.59
"679","2009-09-11",14.68
"680","2009-09-14",15.8
"681","2009-09-15",16.91
"682","2009-09-16",16.77
"683","2009-09-17",16.82
"684","2009-09-18",16.799999
"685","2009-09-21",16.870001
"686","2009-09-22",16.5
"687","2009-09-23",16.33
"688","2009-09-24",15.58
"689","2009-09-25",15.19
"690","2009-09-28",15.6
"691","2009-09-29",15.5
"692","2009-09-30",15.43
"693","2009-10-01",15.35
"694","2009-10-02",15.09
"695","2009-10-05",15.27
"696","2009-10-06",15.37
"697","2009-10-07",15.35
"698","2009-10-08",15.41
"699","2009-10-09",15.5
"700","2009-10-12",15.46
"701","2009-10-13",15.46
"702","2009-10-14",16.049999
"703","2009-10-15",16.09
"704","2009-10-16",15.87
"705","2009-10-19",15.94
"706","2009-10-20",15.41
"707","2009-10-21",14.98
"708","2009-10-22",15.33
"709","2009-10-23",15.43
"710","2009-10-26",15.29
"711","2009-10-27",15.05
"712","2009-10-28",14.61
"713","2009-10-29",14.7
"714","2009-10-30",13.89
"715","2009-11-02",14.93
"716","2009-11-03",14.55
"717","2009-11-04",14.5
"718","2009-11-05",14.78
"719","2009-11-06",14.69
"720","2009-11-09",14.86
"721","2009-11-10",14.76
"722","2009-11-11",14.44
"723","2009-11-12",14.05
"724","2009-11-13",14.04
"725","2009-11-16",14.58
"726","2009-11-17",14.58
"727","2009-11-18",14.33
"728","2009-11-19",13.64
"729","2009-11-20",13.51
"730","2009-11-23",13.74
"731","2009-11-24",14.1
"732","2009-11-25",13.98
"733","2009-11-27",13.51
"734","2009-11-30",13.32
"735","2009-12-01",13.04
"736","2009-12-02",12.94
"737","2009-12-03",12.78
"738","2009-12-04",13.28
"739","2009-12-07",13.78
"740","2009-12-08",13.78
"741","2009-12-09",13.75
"742","2009-12-10",13.65
"743","2009-12-11",13.61
"744","2009-12-14",13.88
"745","2009-12-15",13.88
"746","2009-12-16",13.89
"747","2009-12-17",13.69
"748","2009-12-18",14.25
"749","2009-12-21",14.43
"750","2009-12-22",14.74
"751","2009-12-23",14.94
"752","2009-12-24",15.06
"753","2009-12-28",14.8
"754","2009-12-29",14.94
"755","2009-12-30",14.98
"756","2009-12-31",14.79
"757","2010-01-04",15
"758","2010-01-05",14.78
"759","2010-01-06",14.3
"760","2010-01-07",13.91
"761","2010-01-08",14.16
"762","2010-01-11",14.13
"763","2010-01-12",13.96
"764","2010-01-13",14.37
"765","2010-01-14",14.58
"766","2010-01-15",14.47
"767","2010-01-19",14.6
"768","2010-01-20",14.57
"769","2010-01-21",14.5
"770","2010-01-22",14.34
"771","2010-01-25",14.37
"772","2010-01-26",13.96
"773","2010-01-27",13.97
"774","2010-01-28",13.61
"775","2010-01-29",13.57
"776","2010-02-01",13.54
"777","2010-02-02",13.46
"778","2010-02-03",13.49
"779","2010-02-04",13.22
"780","2010-02-05",13.05
"781","2010-02-08",12.82
"782","2010-02-09",13.12
"783","2010-02-10",13.25
"784","2010-02-11",13.25
"785","2010-02-12",13.26
"786","2010-02-16",13.38
"787","2010-02-17",13.54
"788","2010-02-18",13.92
"789","2010-02-19",14.17
"790","2010-02-22",14.1
"791","2010-02-23",13.87
"792","2010-02-24",13.85
"793","2010-02-25",13.62
"794","2010-02-26",13.48
"795","2010-03-01",14
"796","2010-03-02",14.25
"797","2010-03-03",14.18
"798","2010-03-04",13.6
"799","2010-03-05",14.38
"800","2010-03-08",14.39
"801","2010-03-09",14.36
"802","2010-03-10",14.35
"803","2010-03-11",14.41
"804","2010-03-12",14.38
"805","2010-03-15",14.25
"806","2010-03-16",14.29
"807","2010-03-17",14.4
"808","2010-03-18",14.42
"809","2010-03-19",14.5
"810","2010-03-22",15.31
"811","2010-03-23",15.48
"812","2010-03-24",15.42
"813","2010-03-25",15.3
"814","2010-03-26",15.31
"815","2010-03-29",15.5
"816","2010-03-30",15.76
"817","2010-03-31",15.91
"818","2010-04-01",15.95
"819","2010-04-05",16.309999
"820","2010-04-06",16.209999
"821","2010-04-07",16.030001
"822","2010-04-08",15.78
"823","2010-04-09",15.95
"824","2010-04-12",16.129999
"825","2010-04-13",16.16
"826","2010-04-14",16.469999
"827","2010-04-15",16.34
"828","2010-04-16",16.299999
"829","2010-04-19",16
"830","2010-04-20",16.15
"831","2010-04-21",15.81
"832","2010-04-22",15.51
"833","2010-04-23",15.52
"834","2010-04-26",15.78
"835","2010-04-27",15.68
"836","2010-04-28",15.7
"837","2010-04-29",17.290001
"838","2010-04-30",17.040001
"839","2010-05-03",17.26
"840","2010-05-04",16.66
"841","2010-05-05",16.440001
"842","2010-05-06",16.18
"843","2010-05-07",16
"844","2010-05-10",16.610001
"845","2010-05-11",16.870001
"846","2010-05-12",17.77
"847","2010-05-13",17.860001
"848","2010-05-14",17.74
"849","2010-05-17",17.93
"850","2010-05-18",17.190001
"851","2010-05-19",16.84
"852","2010-05-20",15.95
"853","2010-05-21",16.030001
"854","2010-05-24",15.75
"855","2010-05-25",15.59
"856","2010-05-26",16.110001
"857","2010-05-27",16.809999
"858","2010-05-28",16.549999
"859","2010-06-01",16.07
"860","2010-06-02",16.780001
"861","2010-06-03",17.66
"862","2010-06-04",16.889999
"863","2010-06-07",16.280001
"864","2010-06-08",15.41
"865","2010-06-09",15.99
"866","2010-06-10",16.42
"867","2010-06-11",16.700001
"868","2010-06-14",17
"869","2010-06-15",17.360001
"870","2010-06-16",17.49
"871","2010-06-17",17.4
"872","2010-06-18",17.09
"873","2010-06-21",17.1
"874","2010-06-22",17
"875","2010-06-23",16.610001
"876","2010-06-24",16.4
"877","2010-06-25",16.59
"878","2010-06-28",16.709999
"879","2010-06-29",16.299999
"880","2010-06-30",16.290001
"881","2010-07-01",15.82
"882","2010-07-02",16.040001
"883","2010-07-06",15.97
"884","2010-07-07",16.23
"885","2010-07-08",16.4
"886","2010-07-09",16.58
"887","2010-07-12",16.440001
"888","2010-07-13",16.24
"889","2010-07-14",16
"890","2010-07-15",15.85
"891","2010-07-16",15.1
"892","2010-07-19",15.09
"893","2010-07-20",15.2
"894","2010-07-21",15.04
"895","2010-07-22",14.85
"896","2010-07-23",14.82
"897","2010-07-26",14.88
"898","2010-07-27",15.21
"899","2010-07-28",14.71
"900","2010-07-29",14.3
"901","2010-07-30",14.68
"902","2010-08-02",14.48
"903","2010-08-03",14.13
"904","2010-08-04",14.32
"905","2010-08-05",14.26
"906","2010-08-06",14.11
"907","2010-08-09",13.97
"908","2010-08-10",13.95
"909","2010-08-11",13.11
"910","2010-08-12",12.94
"911","2010-08-13",12.75
"912","2010-08-16",13.01
"913","2010-08-17",13.46
"914","2010-08-18",13.43
"915","2010-08-19",13.05
"916","2010-08-20",12.99
"917","2010-08-23",12.47
"918","2010-08-24",12.1
"919","2010-08-25",12.07
"920","2010-08-26",11.75
"921","2010-08-27",12.32
"922","2010-08-30",11.98
"923","2010-08-31",12.07
"924","2010-09-01",12.5
"925","2010-09-02",12.48
"926","2010-09-03",12.71
"927","2010-09-07",12.38
"928","2010-09-08",12.72
"929","2010-09-09",12.68
"930","2010-09-10",12.89
"931","2010-09-13",13.81
"932","2010-09-14",13.77
"933","2010-09-15",14.26
"934","2010-09-16",14.24
"935","2010-09-17",14.1
"936","2010-09-20",14.56
"937","2010-09-21",14.04
"938","2010-09-22",14.18
"939","2010-09-23",13.96
"940","2010-09-24",14.45
"941","2010-09-27",14.35
"942","2010-09-28",14.73
"943","2010-09-29",14.69
"944","2010-09-30",14.58
"945","2010-10-01",14.63
"946","2010-10-04",14.32
"947","2010-10-05",14.69
"948","2010-10-06",14.68
"949","2010-10-07",14.84
"950","2010-10-08",15.18
"951","2010-10-11",14.8
"952","2010-10-12",14.81
"953","2010-10-13",14.74
"954","2010-10-14",14.63
"955","2010-10-15",14.3
"956","2010-10-18",14.4
"957","2010-10-19",14.12
"958","2010-10-20",14
"959","2010-10-21",14.02
"960","2010-10-22",14.18
"961","2010-10-25",14.77
"962","2010-10-26",14.45
"963","2010-10-27",14.33
"964","2010-10-28",13.02
"965","2010-10-29",13.12
"966","2010-11-01",13.08
"967","2010-11-02",13.16
"968","2010-11-03",13.06
"969","2010-11-04",13.45
"970","2010-11-05",13.6
"971","2010-11-08",13.58
"972","2010-11-09",13.75
"973","2010-11-10",14.19
"974","2010-11-11",14.16
"975","2010-11-12",13.86
"976","2010-11-15",13.83
"977","2010-11-16",13.29
"978","2010-11-17",13.25
"979","2010-11-18",13.19
"980","2010-11-19",12.98
"981","2010-11-22",12.94
"982","2010-11-23",12.91
"983","2010-11-24",13.28
"984","2010-11-26",13.38
"985","2010-11-29",13.12
"986","2010-11-30",12.87
"987","2010-12-01",13.17
"988","2010-12-02",13.47
