"","date","APLE"
"248","2016-05-10",19.49
"249","2016-05-11",19.110001
"250","2016-05-12",18.950001
"251","2016-05-13",18.9
"252","2016-05-16",19.02
"253","2016-05-17",18.629999
"254","2016-05-18",18.6
"255","2016-05-19",18.110001
"256","2016-05-20",18.200001
"257","2016-05-23",18.190001
"258","2016-05-24",18.49
"259","2016-05-25",18.700001
"260","2016-05-26",18.290001
"261","2016-05-27",18.440001
"262","2016-05-31",18.23
"263","2016-06-01",18.450001
"264","2016-06-02",18.73
"265","2016-06-03",18.73
"266","2016-06-06",18.540001
"267","2016-06-07",18.530001
"268","2016-06-08",18.52
"269","2016-06-09",18.450001
"270","2016-06-10",18
"271","2016-06-13",17.99
"272","2016-06-14",17.950001
"273","2016-06-15",18.17
"274","2016-06-16",18.24
"275","2016-06-17",18.389999
"276","2016-06-20",18.559999
"277","2016-06-21",18.6
"278","2016-06-22",18.610001
"279","2016-06-23",18.73
"280","2016-06-24",18.49
"281","2016-06-27",17.9
"282","2016-06-28",18.33
"283","2016-06-29",18.639999
"284","2016-06-30",18.809999
"285","2016-07-01",18.91
"286","2016-07-05",19.01
"287","2016-07-06",19.040001
"288","2016-07-07",19.110001
"289","2016-07-08",19.34
"290","2016-07-11",19.49
"291","2016-07-12",19.559999
"292","2016-07-13",19.700001
"293","2016-07-14",19.719999
"294","2016-07-15",19.879999
"295","2016-07-18",19.870001
"296","2016-07-19",20.040001
"297","2016-07-20",20.09
"298","2016-07-21",20.26
"299","2016-07-22",20.360001
"300","2016-07-25",20.33
"301","2016-07-26",20.1
"302","2016-07-27",20.33
"303","2016-07-28",20.59
"304","2016-07-29",20.370001
"305","2016-08-01",20.469999
"306","2016-08-02",20.209999
"307","2016-08-03",19.99
"308","2016-08-04",20.120001
"309","2016-08-05",20.1
"310","2016-08-08",20.110001
"311","2016-08-09",20
"312","2016-08-10",19.92
"313","2016-08-11",19.58
"314","2016-08-12",19.68
"315","2016-08-15",19.77
"316","2016-08-16",19.790001
"317","2016-08-17",19.77
"318","2016-08-18",19.879999
"319","2016-08-19",19.98
"320","2016-08-22",19.959999
"321","2016-08-23",19.780001
"322","2016-08-24",19.66
"323","2016-08-25",19.700001
"324","2016-08-26",19.68
"325","2016-08-29",19.620001
"326","2016-08-30",19.610001
"327","2016-08-31",19.620001
"328","2016-09-01",18.940001
"329","2016-09-02",18.74
"330","2016-09-06",18.709999
"331","2016-09-07",18.6
"332","2016-09-08",18.58
"333","2016-09-09",18.24
"334","2016-09-12",18.57
"335","2016-09-13",18.200001
"336","2016-09-14",18.280001
"337","2016-09-15",18.459999
"338","2016-09-16",18.360001
"339","2016-09-19",18.49
"340","2016-09-20",18.51
"341","2016-09-21",18.700001
"342","2016-09-22",18.799999
"343","2016-09-23",18.870001
"344","2016-09-26",18.65
"345","2016-09-27",18.52
"346","2016-09-28",18.629999
"347","2016-09-29",18.57
"348","2016-09-30",18.51
"349","2016-10-03",18.440001
"350","2016-10-04",18.27
"351","2016-10-05",18.17
"352","2016-10-06",18.299999
"353","2016-10-07",18.219999
"354","2016-10-10",18.43
"355","2016-10-11",18.280001
"356","2016-10-12",18.360001
"357","2016-10-13",18.5
"358","2016-10-14",18.389999
"359","2016-10-17",18.299999
"360","2016-10-18",18.41
"361","2016-10-19",18.43
"362","2016-10-20",18.23
"363","2016-10-21",18.200001
"364","2016-10-24",18.290001
"365","2016-10-25",18.139999
"366","2016-10-26",17.98
"367","2016-10-27",17.82
"368","2016-10-28",17.83
"369","2016-10-31",18.030001
"370","2016-11-01",17.780001
"371","2016-11-02",17.67
"372","2016-11-03",17.48
"373","2016-11-04",17.700001
"374","2016-11-07",17.91
"375","2016-11-08",17.809999
"376","2016-11-09",17.620001
"377","2016-11-10",17.450001
"378","2016-11-11",17.530001
"379","2016-11-14",18.16
"380","2016-11-15",17.790001
"381","2016-11-16",17.719999
"382","2016-11-17",17.77
"383","2016-11-18",17.790001
"384","2016-11-21",17.82
"385","2016-11-22",18.139999
"386","2016-11-23",18.200001
"387","2016-11-25",18.35
"388","2016-11-28",18.26
"389","2016-11-29",18.790001
"390","2016-11-30",18.440001
"391","2016-12-01",18.950001
"392","2016-12-02",19.15
"393","2016-12-05",19.43
"394","2016-12-06",19.57
"395","2016-12-07",19.74
"396","2016-12-08",19.67
"397","2016-12-09",19.73
"398","2016-12-12",19.73
"399","2016-12-13",19.690001
"400","2016-12-14",19.540001
"401","2016-12-15",19.450001
"402","2016-12-16",19.549999
"403","2016-12-19",19.700001
"404","2016-12-20",19.68
"405","2016-12-21",19.66
"406","2016-12-22",19.68
"407","2016-12-23",19.790001
"408","2016-12-27",19.84
"409","2016-12-28",19.790001
"410","2016-12-29",19.889999
"411","2016-12-30",19.98
"412","2017-01-03",20.209999
"413","2017-01-04",20.360001
"414","2017-01-05",20.120001
"415","2017-01-06",20.07
"416","2017-01-09",20.07
"417","2017-01-10",20.26
"418","2017-01-11",20.200001
"419","2017-01-12",20.139999
"420","2017-01-13",20.129999
"421","2017-01-17",20.129999
"422","2017-01-18",20.200001
"423","2017-01-19",20.049999
"424","2017-01-20",20.209999
"425","2017-01-23",20.32
"426","2017-01-24",20.280001
"427","2017-01-25",20.41
"428","2017-01-26",20.639999
"429","2017-01-27",20.42
"430","2017-01-30",20.16
"431","2017-01-31",20.02
"432","2017-02-01",19.690001
"433","2017-02-02",19.790001
"434","2017-02-03",19.940001
"435","2017-02-06",19.85
"436","2017-02-07",19.950001
"437","2017-02-08",20.01
"438","2017-02-09",20.129999
"439","2017-02-10",20.34
"440","2017-02-13",20.41
"441","2017-02-14",20.469999
"442","2017-02-15",20.48
"443","2017-02-16",20.41
"444","2017-02-17",20.24
"445","2017-02-21",20.459999
"446","2017-02-22",20.379999
"447","2017-02-23",20.16
"448","2017-02-24",20.190001
"449","2017-02-27",20.219999
"450","2017-02-28",19.639999
"451","2017-03-01",19.790001
"452","2017-03-02",19.65
"453","2017-03-03",19.059999
"454","2017-03-06",19.01
"455","2017-03-07",19.139999
"456","2017-03-08",18.84
"457","2017-03-09",18.73
"458","2017-03-10",18.690001
"459","2017-03-13",18.76
"460","2017-03-14",18.77
"461","2017-03-15",19.049999
"462","2017-03-16",19.059999
"463","2017-03-17",19.059999
"464","2017-03-20",18.950001
"465","2017-03-21",18.700001
"466","2017-03-22",18.629999
"467","2017-03-23",18.629999
"468","2017-03-24",18.629999
"469","2017-03-27",18.549999
"470","2017-03-28",18.6
"471","2017-03-29",18.780001
"472","2017-03-30",19.08
"473","2017-03-31",19.1
"474","2017-04-03",19.01
"475","2017-04-04",18.940001
"476","2017-04-05",18.870001
"477","2017-04-06",19.07
"478","2017-04-07",18.9
"479","2017-04-10",19.059999
"480","2017-04-11",19.139999
"481","2017-04-12",19.07
"482","2017-04-13",19.030001
"483","2017-04-17",19.129999
"484","2017-04-18",19.02
"485","2017-04-19",19.16
"486","2017-04-20",19.18
"487","2017-04-21",19.129999
"488","2017-04-24",19.190001
"489","2017-04-25",19.32
"490","2017-04-26",19.360001
"491","2017-04-27",19.309999
"492","2017-04-28",18.73
"493","2017-05-01",18.9
"494","2017-05-02",19
"495","2017-05-03",18.99
"496","2017-05-04",18.99
"497","2017-05-05",19.16
"498","2017-05-08",18.780001
"499","2017-05-09",18.6
"500","2017-05-10",18.610001
"501","2017-05-11",18.620001
"502","2017-05-12",18.459999
"503","2017-05-15",18.629999
"504","2017-05-16",18.52
"505","2017-05-17",18.309999
"506","2017-05-18",18.690001
"507","2017-05-19",18.780001
"508","2017-05-22",18.82
"509","2017-05-23",18.809999
"510","2017-05-24",19.049999
"511","2017-05-25",18.799999
"512","2017-05-26",18.84
"513","2017-05-30",18.790001
"514","2017-05-31",18.719999
"515","2017-06-01",18.860001
"516","2017-06-02",18.85
"517","2017-06-05",18.809999
"518","2017-06-06",18.709999
"519","2017-06-07",18.690001
"520","2017-06-08",18.91
"521","2017-06-09",19.040001
"522","2017-06-12",19.120001
"523","2017-06-13",19.389999
"524","2017-06-14",19.4
"525","2017-06-15",19.34
"526","2017-06-16",19.370001
"527","2017-06-19",19.59
"528","2017-06-20",19.469999
"529","2017-06-21",19.24
"530","2017-06-22",19.120001
"531","2017-06-23",19.09
"532","2017-06-26",19.209999
"533","2017-06-27",19.02
"534","2017-06-28",19.26
"535","2017-06-29",18.84
"536","2017-06-30",18.709999
"537","2017-07-03",19.030001
"538","2017-07-05",18.719999
"539","2017-07-06",18.540001
"540","2017-07-07",18.59
"541","2017-07-10",18.32
"542","2017-07-11",18.41
"543","2017-07-12",18.42
"544","2017-07-13",18.530001
"545","2017-07-14",18.68
"546","2017-07-17",18.870001
"547","2017-07-18",18.610001
"548","2017-07-19",18.6
"549","2017-07-20",18.209999
"550","2017-07-21",18.280001
"551","2017-07-24",18.15
"552","2017-07-25",18.24
"553","2017-07-26",18.02
"554","2017-07-27",18.26
"555","2017-07-28",18.35
"556","2017-07-31",18.459999
"557","2017-08-01",18.469999
"558","2017-08-02",18.27
"559","2017-08-03",18.1
"560","2017-08-04",18.18
"561","2017-08-07",18.23
"562","2017-08-08",17.91
"563","2017-08-09",17.76
"564","2017-08-10",17.59
"565","2017-08-11",17.879999
"566","2017-08-14",17.969999
"567","2017-08-15",18.1
"568","2017-08-16",18.190001
"569","2017-08-17",18.030001
"570","2017-08-18",17.92
"571","2017-08-21",17.92
"572","2017-08-22",18.01
"573","2017-08-23",17.93
"574","2017-08-24",17.9
"575","2017-08-25",17.889999
"576","2017-08-28",17.75
"577","2017-08-29",17.809999
"578","2017-08-30",17.99
"579","2017-08-31",18.18
"580","2017-09-01",18.200001
"581","2017-09-05",18.049999
"582","2017-09-06",18.25
"583","2017-09-07",18.190001
"584","2017-09-08",18.34
"585","2017-09-11",18.59
"586","2017-09-12",18.58
"587","2017-09-13",18.82
"588","2017-09-14",18.74
"589","2017-09-15",18.76
"590","2017-09-18",18.690001
"591","2017-09-19",18.59
"592","2017-09-20",18.719999
"593","2017-09-21",18.639999
"594","2017-09-22",18.65
"595","2017-09-25",18.65
"596","2017-09-26",18.75
"597","2017-09-27",18.780001
"598","2017-09-28",18.9
"599","2017-09-29",18.91
"600","2017-10-02",18.959999
"601","2017-10-03",18.77
"602","2017-10-04",18.860001
"603","2017-10-05",18.92
"604","2017-10-06",18.870001
"605","2017-10-09",18.870001
"606","2017-10-10",18.950001
"607","2017-10-11",18.99
"608","2017-10-12",19.24
"609","2017-10-13",19.219999
"610","2017-10-16",19.120001
"611","2017-10-17",19.049999
"612","2017-10-18",19.190001
"613","2017-10-19",19.209999
"614","2017-10-20",19.049999
"615","2017-10-23",18.889999
"616","2017-10-24",19.040001
"617","2017-10-25",18.91
"618","2017-10-26",18.889999
"619","2017-10-27",18.9
"620","2017-10-30",18.77
"621","2017-10-31",18.940001
"622","2017-11-01",19.030001
"623","2017-11-02",18.92
"624","2017-11-03",18.870001
"625","2017-11-06",18.91
"626","2017-11-07",19.059999
"627","2017-11-08",19.27
"628","2017-11-09",19.23
"629","2017-11-10",19.129999
"630","2017-11-13",19.24
"631","2017-11-14",19.219999
"632","2017-11-15",19.17
"633","2017-11-16",19.26
"634","2017-11-17",19.32
"635","2017-11-20",19.360001
"636","2017-11-21",19.5
"637","2017-11-22",19.42
"638","2017-11-24",19.469999
"639","2017-11-27",19.43
"640","2017-11-28",19.360001
"641","2017-11-29",19.389999
"642","2017-11-30",19.48
"643","2017-12-01",19.360001
"644","2017-12-04",19.48
"645","2017-12-05",19.389999
"646","2017-12-06",19.459999
"647","2017-12-07",19.68
"648","2017-12-08",19.74
"649","2017-12-11",19.559999
"650","2017-12-12",19.65
"651","2017-12-13",19.610001
"652","2017-12-14",19.73
"653","2017-12-15",19.85
"654","2017-12-18",20.030001
"655","2017-12-19",19.610001
"656","2017-12-20",19.540001
"657","2017-12-21",19.549999
"658","2017-12-22",19.65
"659","2017-12-26",19.65
"660","2017-12-27",19.700001
"661","2017-12-28",19.799999
"662","2017-12-29",19.610001
"663","2018-01-02",19.6
"664","2018-01-03",19.540001
"665","2018-01-04",19.299999
"666","2018-01-05",19.27
"667","2018-01-08",19.48
"668","2018-01-09",19.48
"669","2018-01-10",19.48
"670","2018-01-11",19.67
"671","2018-01-12",19.549999
"672","2018-01-16",19.620001
"673","2018-01-17",19.91
"674","2018-01-18",19.639999
"675","2018-01-19",19.780001
"676","2018-01-22",19.77
"677","2018-01-23",19.950001
"678","2018-01-24",20.120001
"679","2018-01-25",20
"680","2018-01-26",19.91
"681","2018-01-29",19.74
"682","2018-01-30",19.5
"683","2018-01-31",19.49
"684","2018-02-01",19.139999
"685","2018-02-02",18.73
"686","2018-02-05",18.17
"687","2018-02-06",18.33
"688","2018-02-07",18.110001
"689","2018-02-08",17.690001
"690","2018-02-09",18.01
"691","2018-02-12",18.030001
"692","2018-02-13",18.16
"693","2018-02-14",18.219999
"694","2018-02-15",18.309999
"695","2018-02-16",18.370001
"696","2018-02-20",18.16
"697","2018-02-21",17.969999
"698","2018-02-22",17.92
"699","2018-02-23",17.780001
"700","2018-02-26",17.530001
"701","2018-02-27",17.09
"702","2018-02-28",16.99
"703","2018-03-01",16.92
"704","2018-03-02",16.99
"705","2018-03-05",16.92
"706","2018-03-06",17.01
"707","2018-03-07",17.219999
"708","2018-03-08",17.200001
"709","2018-03-09",17.379999
"710","2018-03-12",17.309999
"711","2018-03-13",17.379999
"712","2018-03-14",17.389999
"713","2018-03-15",17.41
"714","2018-03-16",17.540001
"715","2018-03-19",17.52
"716","2018-03-20",17.33
"717","2018-03-21",17.34
"718","2018-03-22",17.120001
"719","2018-03-23",16.85
"720","2018-03-26",17.09
"721","2018-03-27",17.16
"722","2018-03-28",17.379999
"723","2018-03-29",17.57
"724","2018-04-02",17.34
"725","2018-04-03",17.67
"726","2018-04-04",17.629999
"727","2018-04-05",17.629999
"728","2018-04-06",17.51
"729","2018-04-09",17.26
"730","2018-04-10",17.129999
"731","2018-04-11",17.299999
"732","2018-04-12",17.690001
"733","2018-04-13",17.65
"734","2018-04-16",17.74
"735","2018-04-17",17.780001
"736","2018-04-18",17.98
"737","2018-04-19",17.870001
"738","2018-04-20",17.860001
"739","2018-04-23",17.85
"740","2018-04-24",17.91
"741","2018-04-25",17.959999
"742","2018-04-26",17.98
"743","2018-04-27",18.049999
"744","2018-04-30",17.99
"745","2018-05-01",17.950001
"746","2018-05-02",17.889999
"747","2018-05-03",18.07
"748","2018-05-04",18.280001
"749","2018-05-07",18.6
"750","2018-05-08",18.370001
"751","2018-05-09",18.530001
"752","2018-05-10",18.559999
"753","2018-05-11",18.459999
"754","2018-05-14",18.370001
"755","2018-05-15",18.25
"756","2018-05-16",18.389999
"757","2018-05-17",18.280001
"758","2018-05-18",18.389999
"759","2018-05-21",18.620001
"760","2018-05-22",18.65
"761","2018-05-23",18.969999
"762","2018-05-24",19.049999
"763","2018-05-25",19.059999
"764","2018-05-29",19.1
"765","2018-05-30",19.209999
"766","2018-05-31",19.030001
"767","2018-06-01",18.950001
"768","2018-06-04",19
"769","2018-06-05",18.93
"770","2018-06-06",18.99
"771","2018-06-07",18.98
"772","2018-06-08",18.780001
"773","2018-06-11",18.73
"774","2018-06-12",18.719999
"775","2018-06-13",18.57
"776","2018-06-14",18.74
"777","2018-06-15",18.549999
"778","2018-06-18",18.440001
"779","2018-06-19",18.17
"780","2018-06-20",18.280001
"781","2018-06-21",18.389999
"782","2018-06-22",18.450001
"783","2018-06-25",18.4
"784","2018-06-26",18.34
"785","2018-06-27",18.23
"786","2018-06-28",18.16
"787","2018-06-29",17.879999
"788","2018-07-02",17.860001
"789","2018-07-03",18.129999
"790","2018-07-05",18.23
"791","2018-07-06",18.360001
"792","2018-07-09",18.24
"793","2018-07-10",18.209999
"794","2018-07-11",17.99
"795","2018-07-12",18.059999
"796","2018-07-13",18.129999
"797","2018-07-16",18.059999
"798","2018-07-17",17.959999
"799","2018-07-18",18
"800","2018-07-19",18.200001
"801","2018-07-20",18.1
"802","2018-07-23",18.219999
"803","2018-07-24",18.02
"804","2018-07-25",17.99
"805","2018-07-26",17.950001
"806","2018-07-27",17.83
"807","2018-07-30",17.9
"808","2018-07-31",17.99
"809","2018-08-01",18.09
"810","2018-08-02",18.02
"811","2018-08-03",17.860001
"812","2018-08-06",17.870001
"813","2018-08-07",17.82
"814","2018-08-08",17.540001
"815","2018-08-09",17.360001
"816","2018-08-10",17.24
"817","2018-08-13",17.200001
"818","2018-08-14",17.440001
"819","2018-08-15",17.610001
"820","2018-08-16",17.690001
"821","2018-08-17",17.65
"822","2018-08-20",17.67
"823","2018-08-21",17.77
"824","2018-08-22",17.690001
"825","2018-08-23",17.59
"826","2018-08-24",17.700001
"827","2018-08-27",17.73
"828","2018-08-28",17.870001
"829","2018-08-29",17.940001
"830","2018-08-30",17.9
"831","2018-08-31",17.65
"832","2018-09-04",17.469999
"833","2018-09-05",17.629999
"834","2018-09-06",17.530001
"835","2018-09-07",17.5
"836","2018-09-10",17.51
"837","2018-09-11",17.42
"838","2018-09-12",17.549999
"839","2018-09-13",17.709999
"840","2018-09-14",17.610001
"841","2018-09-17",17.540001
"842","2018-09-18",17.51
"843","2018-09-19",17.32
"844","2018-09-20",17.42
"845","2018-09-21",17.43
"846","2018-09-24",17.309999
"847","2018-09-25",17.360001
"848","2018-09-26",17.219999
"849","2018-09-27",17.34
"850","2018-09-28",17.49
"851","2018-10-01",17.389999
"852","2018-10-02",17.24
"853","2018-10-03",17.370001
"854","2018-10-04",17.01
"855","2018-10-05",16.98
"856","2018-10-08",17.27
"857","2018-10-09",17.08
"858","2018-10-10",16.879999
"859","2018-10-11",16.469999
"860","2018-10-12",16.459999
"861","2018-10-15",16.42
"862","2018-10-16",16.57
"863","2018-10-17",16.59
"864","2018-10-18",16.4
"865","2018-10-19",16.370001
"866","2018-10-22",16.25
"867","2018-10-23",16.18
"868","2018-10-24",16
"869","2018-10-25",16.26
"870","2018-10-26",16.219999
"871","2018-10-29",16.200001
"872","2018-10-30",16.280001
"873","2018-10-31",16.17
"874","2018-11-01",16.26
"875","2018-11-02",16.129999
"876","2018-11-05",16.27
"877","2018-11-06",15.78
"878","2018-11-07",16.15
"879","2018-11-08",16.209999
"880","2018-11-09",16.190001
"881","2018-11-12",16.049999
"882","2018-11-13",15.94
"883","2018-11-14",15.91
"884","2018-11-15",15.72
"885","2018-11-16",15.68
"886","2018-11-19",15.67
"887","2018-11-20",15.76
"888","2018-11-21",15.7
"889","2018-11-23",15.62
"890","2018-11-26",15.83
"891","2018-11-27",15.76
"892","2018-11-28",15.87
"893","2018-11-29",15.92
"894","2018-11-30",15.87
"895","2018-12-03",15.95
"896","2018-12-04",15.66
"897","2018-12-06",15.88
"898","2018-12-07",15.64
"899","2018-12-10",15.46
"900","2018-12-11",15.53
"901","2018-12-12",15.57
"902","2018-12-13",15.69
"903","2018-12-14",15.7
"904","2018-12-17",15.12
"905","2018-12-18",15.15
"906","2018-12-19",14.67
"907","2018-12-20",14.07
"908","2018-12-21",14.05
"909","2018-12-24",13.85
"910","2018-12-26",14.26
"911","2018-12-27",14.41
"912","2018-12-28",14.35
"913","2018-12-31",14.26
"914","2019-01-02",14.2
"915","2019-01-03",14.26
"916","2019-01-04",14.61
"917","2019-01-07",14.8
"918","2019-01-08",15.18
"919","2019-01-09",15.34
"920","2019-01-10",15.5
"921","2019-01-11",15.51
"922","2019-01-14",15.46
"923","2019-01-15",15.5
"924","2019-01-16",15.7
"925","2019-01-17",15.72
"926","2019-01-18",15.77
"927","2019-01-22",15.49
"928","2019-01-23",15.41
"929","2019-01-24",15.32
"930","2019-01-25",15.69
"931","2019-01-28",15.71
"932","2019-01-29",15.93
"933","2019-01-30",16.129999
"934","2019-01-31",16.41
"935","2019-02-01",16.129999
"936","2019-02-04",16.209999
"937","2019-02-05",16.209999
"938","2019-02-06",16.129999
"939","2019-02-07",16.17
"940","2019-02-08",15.85
"941","2019-02-11",16.049999
"942","2019-02-12",16.02
"943","2019-02-13",16.290001
"944","2019-02-14",16.129999
"945","2019-02-15",16.360001
"946","2019-02-19",16.360001
"947","2019-02-20",16.700001
"948","2019-02-21",16.76
"949","2019-02-22",16.790001
"950","2019-02-25",16.58
"951","2019-02-26",16.75
"952","2019-02-27",16.48
"953","2019-02-28",16.48
"954","2019-03-01",16.52
"955","2019-03-04",16.379999
"956","2019-03-05",16.48
"957","2019-03-06",16.469999
"958","2019-03-07",16.290001
"959","2019-03-08",16.25
"960","2019-03-11",16.42
"961","2019-03-12",16.440001
"962","2019-03-13",16.440001
"963","2019-03-14",16.48
"964","2019-03-15",16.450001
"965","2019-03-18",16.42
"966","2019-03-19",16.370001
"967","2019-03-20",16.33
