"","date","BNSO"
"1003","2010-12-23",1.47
"1004","2010-12-27",1.45
"1005","2010-12-28",1.45
"1006","2010-12-29",1.31
"1007","2010-12-30",1.34
"1008","2010-12-31",1.38
"1009","2011-01-03",1.4
"1010","2011-01-04",1.41
"1011","2011-01-05",1.41
"1012","2011-01-06",1.41
"1013","2011-01-07",1.5
"1014","2011-01-10",1.59
"1015","2011-01-11",1.62
"1016","2011-01-12",1.69
"1017","2011-01-13",1.69
"1018","2011-01-14",1.64
"1019","2011-01-18",1.82
"1020","2011-01-19",1.77
"1021","2011-01-20",1.75
"1022","2011-01-21",1.79
"1023","2011-01-24",1.61
"1024","2011-01-25",1.8
"1025","2011-01-26",1.85
"1026","2011-01-27",1.88
"1027","2011-01-28",1.9
"1028","2011-01-31",1.81
"1029","2011-02-01",1.68
"1030","2011-02-02",1.8
"1031","2011-02-03",1.94
"1032","2011-02-04",2.01
"1033","2011-02-07",2.04
"1034","2011-02-08",2.01
"1035","2011-02-09",2.1
"1036","2011-02-10",2.11
"1037","2011-02-11",2.15
"1038","2011-02-14",2.1
"1039","2011-02-15",2.34
"1040","2011-02-16",2.23
"1041","2011-02-17",2.3
"1042","2011-02-18",2.3
"1043","2011-02-22",2.22
"1044","2011-02-23",2.2
"1045","2011-02-24",2.3
"1046","2011-02-25",2.31
"1047","2011-02-28",2.19
"1048","2011-03-01",2.32
"1049","2011-03-02",2.22
"1050","2011-03-03",2.3
"1051","2011-03-04",2.36
"1052","2011-03-07",2.31
"1053","2011-03-08",2.32
"1054","2011-03-09",2.19
"1055","2011-03-10",2.25
"1056","2011-03-11",2.19
"1057","2011-03-14",2.06
"1058","2011-03-15",1.91
"1059","2011-03-16",1.96
"1060","2011-03-17",1.97
"1061","2011-03-18",1.97
"1062","2011-03-21",2.12
"1063","2011-03-22",2.36
"1064","2011-03-23",2.24
"1065","2011-03-24",2.24
"1066","2011-03-25",2.1
"1067","2011-03-28",2.04
"1068","2011-03-29",1.92
"1069","2011-03-30",2.2
"1070","2011-03-31",2.24
"1071","2011-04-01",2.01
"1072","2011-04-04",2.08
"1073","2011-04-05",2.1
"1074","2011-04-06",2.1
"1075","2011-04-07",2.08
"1076","2011-04-08",2.37
"1077","2011-04-11",2.15
"1078","2011-04-12",2.23
"1079","2011-04-13",2.23
"1080","2011-04-14",2.09
"1081","2011-04-15",2.21
"1082","2011-04-18",2.1
"1083","2011-04-19",2
"1084","2011-04-20",2.1
"1085","2011-04-21",2.17
"1086","2011-04-25",2
"1087","2011-04-26",1.97
"1088","2011-04-27",1.95
"1089","2011-04-28",1.95
"1090","2011-04-29",1.95
"1091","2011-05-02",2.19
"1092","2011-05-03",2.14
"1093","2011-05-04",2.04
"1094","2011-05-05",1.89
"1095","2011-05-06",2.17
"1096","2011-05-09",2.05
"1097","2011-05-10",2.15
"1098","2011-05-11",2.09
"1099","2011-05-12",2.14
"1100","2011-05-13",2.14
"1101","2011-05-16",2.1
"1102","2011-05-17",2.1
"1103","2011-05-18",2.18
"1104","2011-05-19",2.13
"1105","2011-05-20",2.03
"1106","2011-05-23",1.94
"1107","2011-05-24",2.15
"1108","2011-05-25",2.12
"1109","2011-05-26",2.2
"1110","2011-05-27",2.18
"1111","2011-05-31",2.25
"1112","2011-06-01",2.18
"1113","2011-06-02",2.24
"1114","2011-06-03",2.24
"1115","2011-06-06",2.22
"1116","2011-06-07",2.12
"1117","2011-06-08",2.12
"1118","2011-06-09",2.12
"1119","2011-06-10",2.12
"1120","2011-06-13",2.12
"1121","2011-06-14",2.06
"1122","2011-06-15",1.96
"1123","2011-06-16",1.8
"1124","2011-06-17",1.83
"1125","2011-06-20",1.85
"1126","2011-06-21",2
"1127","2011-06-22",2.07
"1128","2011-06-23",2.08
"1129","2011-06-24",2.08
"1130","2011-06-27",1.88
"1131","2011-06-28",2.02
"1132","2011-06-29",2
"1133","2011-06-30",2
"1134","2011-07-01",2.44
"1135","2011-07-05",2.32
"1136","2011-07-06",2.49
"1137","2011-07-07",2.4
"1138","2011-07-08",2.48
"1139","2011-07-11",2.28
"1140","2011-07-12",2.14
"1141","2011-07-13",2.2
"1142","2011-07-14",2.05
"1143","2011-07-15",2.07
"1144","2011-07-18",2.05
"1145","2011-07-19",2.11
"1146","2011-07-20",2.09
"1147","2011-07-21",2.11
"1148","2011-07-22",2.05
"1149","2011-07-25",2.04
"1150","2011-07-26",2.01
"1151","2011-07-27",2.01
"1152","2011-07-28",2.03
"1153","2011-07-29",2.09
"1154","2011-08-01",2.08
"1155","2011-08-02",2.04
"1156","2011-08-03",2.04
"1157","2011-08-04",1.92
"1158","2011-08-05",1.99
"1159","2011-08-08",1.8
"1160","2011-08-09",1.83
"1161","2011-08-10",1.89
"1162","2011-08-11",2
"1163","2011-08-12",1.99
"1164","2011-08-15",1.94
"1165","2011-08-16",1.83
"1166","2011-08-17",1.83
"1167","2011-08-18",1.65
"1168","2011-08-19",1.74
"1169","2011-08-22",1.7
"1170","2011-08-23",1.56
"1171","2011-08-24",1.48
"1172","2011-08-25",1.52
"1173","2011-08-26",1.55
"1174","2011-08-29",1.6
"1175","2011-08-30",1.7
"1176","2011-08-31",1.65
"1177","2011-09-01",1.65
"1178","2011-09-02",1.46
"1179","2011-09-06",1.44
"1180","2011-09-07",1.52
"1181","2011-09-08",1.52
"1182","2011-09-09",1.52
"1183","2011-09-12",1.5
"1184","2011-09-13",1.49
"1185","2011-09-14",1.6
"1186","2011-09-15",1.6
"1187","2011-09-16",1.69
"1188","2011-09-19",1.58
"1189","2011-09-20",1.46
"1190","2011-09-21",1.52
"1191","2011-09-22",1.5
"1192","2011-09-23",1.5
"1193","2011-09-26",1.51
"1194","2011-09-27",1.51
"1195","2011-09-28",1.51
"1196","2011-09-29",1.51
"1197","2011-09-30",1.51
"1198","2011-10-03",1.45
"1199","2011-10-04",1.45
"1200","2011-10-05",1.31
"1201","2011-10-06",1.21
"1202","2011-10-07",1.36
"1203","2011-10-10",1.29
"1204","2011-10-11",1.38
"1205","2011-10-12",1.3
"1206","2011-10-13",1.3
"1207","2011-10-14",1.38
"1208","2011-10-17",1.38
"1209","2011-10-18",1.44
"1210","2011-10-19",1.41
"1211","2011-10-20",1.41
"1212","2011-10-21",1.41
"1213","2011-10-24",1.41
"1214","2011-10-25",1.41
"1215","2011-10-26",1.32
"1216","2011-10-27",1.29
"1217","2011-10-28",1.37
"1218","2011-10-31",1.37
"1219","2011-11-01",1.28
"1220","2011-11-02",1.22
"1221","2011-11-03",1.22
"1222","2011-11-04",1.22
"1223","2011-11-07",1.22
"1224","2011-11-08",1.3
"1225","2011-11-09",1.27
"1226","2011-11-10",1.25
"1227","2011-11-11",1.21
"1228","2011-11-14",1.21
"1229","2011-11-15",1.21
"1230","2011-11-16",1.33
"1231","2011-11-17",1.24
"1232","2011-11-18",1.24
"1233","2011-11-21",1.26
"1234","2011-11-22",1.26
"1235","2011-11-23",1.26
"1236","2011-11-25",1.26
"1237","2011-11-28",1.26
"1238","2011-11-29",1.24
"1239","2011-11-30",1.2
"1240","2011-12-01",1.4
"1241","2011-12-02",1.28
"1242","2011-12-05",1.2
"1243","2011-12-06",1.2
"1244","2011-12-07",1.2
"1245","2011-12-08",1.22
"1246","2011-12-09",1.22
"1247","2011-12-12",1.22
"1248","2011-12-13",1.22
"1249","2011-12-14",1.16
"1250","2011-12-15",1.2
"1251","2011-12-16",1.17
"1252","2011-12-19",1.21
"1253","2011-12-20",1.36
"1254","2011-12-21",1.18
"1255","2011-12-22",1.19
"1256","2011-12-23",1.18
"1257","2011-12-27",1.18
"1258","2011-12-28",1.2
"1259","2011-12-29",1.2
"1260","2011-12-30",1.2
"1261","2012-01-03",1.25
"1262","2012-01-04",1.25
"1263","2012-01-05",1.25
"1264","2012-01-06",1.15
"1265","2012-01-09",1.2
"1266","2012-01-10",1.2
"1267","2012-01-11",1.2
"1268","2012-01-12",1.17
"1269","2012-01-13",1.17
"1270","2012-01-17",1.15
"1271","2012-01-18",1.15
"1272","2012-01-19",1.15
"1273","2012-01-20",1.23
"1274","2012-01-23",1.19
"1275","2012-01-24",1.19
"1276","2012-01-25",1.35
"1277","2012-01-26",1.28
"1278","2012-01-27",1.21
"1279","2012-01-30",1.21
"1280","2012-01-31",1.29
"1281","2012-02-01",1.22
"1282","2012-02-02",1.22
"1283","2012-02-03",1.22
"1284","2012-02-06",1.22
"1285","2012-02-07",1.23
"1286","2012-02-08",1.25
"1287","2012-02-09",1.28
"1288","2012-02-10",1.28
"1289","2012-02-13",1.29
"1290","2012-02-14",1.29
"1291","2012-02-15",1.23
"1292","2012-02-16",1.23
"1293","2012-02-17",1.23
"1294","2012-02-21",1.23
"1295","2012-02-22",1.3
"1296","2012-02-23",1.3
"1297","2012-02-24",1.21
"1298","2012-02-27",1.19
"1299","2012-02-28",1.19
"1300","2012-02-29",1.18
"1301","2012-03-01",1.18
"1302","2012-03-02",1.18
"1303","2012-03-05",1.18
"1304","2012-03-06",1.18
"1305","2012-03-07",1.22
"1306","2012-03-08",1.2
"1307","2012-03-09",1.33
"1308","2012-03-12",1.33
"1309","2012-03-13",1.2
"1310","2012-03-14",1.22
"1311","2012-03-15",1.22
"1312","2012-03-16",1.22
"1313","2012-03-19",1.2
"1314","2012-03-20",1.26
"1315","2012-03-21",1.22
"1316","2012-03-22",1.22
"1317","2012-03-23",1.22
"1318","2012-03-26",1.2
"1319","2012-03-27",1.2
"1320","2012-03-28",1.2
"1321","2012-03-29",1.2
"1322","2012-03-30",1.2
"1323","2012-04-02",1.18
"1324","2012-04-03",1.18
"1325","2012-04-04",1.27
"1326","2012-04-05",1.29
"1327","2012-04-09",1.29
"1328","2012-04-10",1.2
"1329","2012-04-11",1.2
"1330","2012-04-12",1.55
"1331","2012-04-13",1.4
"1332","2012-04-16",1.4
"1333","2012-04-17",1.34
"1334","2012-04-18",1.23
"1335","2012-04-19",1.22
"1336","2012-04-20",1.35
"1337","2012-04-23",1.35
"1338","2012-04-24",1.24
"1339","2012-04-25",1.34
"1340","2012-04-26",1.34
"1341","2012-04-27",1.34
"1342","2012-04-30",1.24
"1343","2012-05-01",1.24
"1344","2012-05-02",1.24
"1345","2012-05-03",1.24
"1346","2012-05-04",1.25
"1347","2012-05-07",1.25
"1348","2012-05-08",1.25
"1349","2012-05-09",1.25
"1350","2012-05-10",1.24
"1351","2012-05-11",1.28
"1352","2012-05-14",1.16
"1353","2012-05-15",1.14
"1354","2012-05-16",1.13
"1355","2012-05-17",1.08
"1356","2012-05-18",1.05
"1357","2012-05-21",1
"1358","2012-05-22",1.03
"1359","2012-05-23",1.03
"1360","2012-05-24",1.03
"1361","2012-05-25",1.03
"1362","2012-05-29",1.25
"1363","2012-05-30",1.25
"1364","2012-05-31",1.18
"1365","2012-06-01",1.18
"1366","2012-06-04",1.16
"1367","2012-06-05",1.15
"1368","2012-06-06",1.12
"1369","2012-06-07",1
"1370","2012-06-08",1
"1371","2012-06-11",1
"1372","2012-06-12",1.03
"1373","2012-06-13",0.95
"1374","2012-06-14",0.95
"1375","2012-06-15",0.95
"1376","2012-06-18",1.04
"1377","2012-06-19",1.08
"1378","2012-06-20",1.08
"1379","2012-06-21",1.08
"1380","2012-06-22",1.08
"1381","2012-06-25",1.01
"1382","2012-06-26",0.99
"1383","2012-06-27",0.99
"1384","2012-06-28",0.96
"1385","2012-06-29",0.96
"1386","2012-07-02",0.96
"1387","2012-07-03",1.01
"1388","2012-07-05",0.99
"1389","2012-07-06",0.99
"1390","2012-07-09",0.99
"1391","2012-07-10",1.06
"1392","2012-07-11",1.06
"1393","2012-07-12",1.06
"1394","2012-07-13",0.99
"1395","2012-07-16",0.99
"1396","2012-07-17",0.99
"1397","2012-07-18",1
"1398","2012-07-19",1
"1399","2012-07-20",1.08
"1400","2012-07-23",1.08
"1401","2012-07-24",1.04
"1402","2012-07-25",1.08
"1403","2012-07-26",1.08
"1404","2012-07-27",1.06
"1405","2012-07-30",0.99
"1406","2012-07-31",1
"1407","2012-08-01",1
"1408","2012-08-02",1
"1409","2012-08-03",1
"1410","2012-08-06",1
"1411","2012-08-07",1
"1412","2012-08-08",1
"1413","2012-08-09",1
"1414","2012-08-10",0.92
"1415","2012-08-13",1
"1416","2012-08-14",1.05
"1417","2012-08-15",1.05
"1418","2012-08-16",1.05
"1419","2012-08-17",1.05
"1420","2012-08-20",0.99
"1421","2012-08-21",1.05
"1422","2012-08-22",1.05
"1423","2012-08-23",1.05
"1424","2012-08-24",0.96
"1425","2012-08-27",0.97
"1426","2012-08-28",0.97
"1427","2012-08-29",0.97
"1428","2012-08-30",1
"1429","2012-08-31",1.01
"1430","2012-09-04",1.01
"1431","2012-09-05",1.01
"1432","2012-09-06",0.99
"1433","2012-09-07",1.05
"1434","2012-09-10",1.01
"1435","2012-09-11",0.99
"1436","2012-09-12",1.02
"1437","2012-09-13",1.02
"1438","2012-09-14",0.98
"1439","2012-09-17",1.03
"1440","2012-09-18",1.09
"1441","2012-09-19",1.06
"1442","2012-09-20",1
"1443","2012-09-21",1
"1444","2012-09-24",1
"1445","2012-09-25",1
"1446","2012-09-26",1
"1447","2012-09-27",1
"1448","2012-09-28",0.97
"1449","2012-10-01",0.97
"1450","2012-10-02",1.01
"1451","2012-10-03",1.01
"1452","2012-10-04",1.01
"1453","2012-10-05",1.01
"1454","2012-10-08",1.01
"1455","2012-10-09",1.01
"1456","2012-10-10",0.97
"1457","2012-10-11",0.97
"1458","2012-10-12",0.97
"1459","2012-10-15",0.97
"1460","2012-10-16",0.97
"1461","2012-10-17",1.02
"1462","2012-10-18",1.02
"1463","2012-10-19",1.05
"1464","2012-10-22",1.09
"1465","2012-10-23",1.06
"1466","2012-10-24",1.06
"1467","2012-10-25",1.1
"1468","2012-10-26",1.14
"1469","2012-10-31",1.14
"1470","2012-11-01",1.05
"1471","2012-11-02",1.05
"1472","2012-11-05",1.14
"1473","2012-11-06",1.13
"1474","2012-11-07",1.13
"1475","2012-11-08",1.13
"1476","2012-11-09",1.11
"1477","2012-11-12",1.11
"1478","2012-11-13",1.14
"1479","2012-11-14",1.14
"1480","2012-11-15",1.14
"1481","2012-11-16",1.14
"1482","2012-11-19",1.14
"1483","2012-11-20",1.14
"1484","2012-11-21",1.14
"1485","2012-11-23",1.14
"1486","2012-11-26",1.1
"1487","2012-11-27",1.1
"1488","2012-11-28",1.14
"1489","2012-11-29",1.1
"1490","2012-11-30",1.11
"1491","2012-12-03",1.06
"1492","2012-12-04",1.14
"1493","2012-12-05",1.07
"1494","2012-12-06",1.13
"1495","2012-12-07",1.21
"1496","2012-12-10",1.19
"1497","2012-12-11",1.19
"1498","2012-12-12",1.2
"1499","2012-12-13",1.22
"1500","2012-12-14",1.3
"1501","2012-12-17",1.27
"1502","2012-12-18",1.18
"1503","2012-12-19",1.18
"1504","2012-12-20",1.51
"1505","2012-12-21",1.45
"1506","2012-12-24",1.44
"1507","2012-12-26",1.31
"1508","2012-12-27",1.37
"1509","2012-12-28",1.4
"1510","2012-12-31",1.27
"1511","2013-01-02",1.33
"1512","2013-01-03",1.28
"1513","2013-01-04",1.46
"1514","2013-01-07",1.36
"1515","2013-01-08",1.3
"1516","2013-01-09",1.34
"1517","2013-01-10",1.34
"1518","2013-01-11",1.29
"1519","2013-01-14",1.29
"1520","2013-01-15",1.31
"1521","2013-01-16",1.37
"1522","2013-01-17",1.33
"1523","2013-01-18",1.37
"1524","2013-01-22",1.34
"1525","2013-01-23",1.37
"1526","2013-01-24",1.4
"1527","2013-01-25",1.41
"1528","2013-01-28",1.47
"1529","2013-01-29",1.41
"1530","2013-01-30",1.51
"1531","2013-01-31",1.51
"1532","2013-02-01",1.41
"1533","2013-02-04",1.46
"1534","2013-02-05",1.34
"1535","2013-02-06",1.36
"1536","2013-02-07",1.57
"1537","2013-02-08",1.53
"1538","2013-02-11",1.6
"1539","2013-02-12",1.45
"1540","2013-02-13",1.51
"1541","2013-02-14",1.52
"1542","2013-02-15",1.5
"1543","2013-02-19",1.5
"1544","2013-02-20",1.44
"1545","2013-02-21",1.4
"1546","2013-02-22",1.54
"1547","2013-02-25",1.48
"1548","2013-02-26",1.48
"1549","2013-02-27",1.53
"1550","2013-02-28",1.5
"1551","2013-03-01",1.5
"1552","2013-03-04",1.5
"1553","2013-03-05",1.5
"1554","2013-03-06",1.37
"1555","2013-03-07",1.49
"1556","2013-03-08",1.46
"1557","2013-03-11",1.55
"1558","2013-03-12",1.57
"1559","2013-03-13",1.44
"1560","2013-03-14",1.44
"1561","2013-03-15",1.49
"1562","2013-03-18",1.49
"1563","2013-03-19",1.49
"1564","2013-03-20",1.42
"1565","2013-03-21",1.49
"1566","2013-03-22",1.38
"1567","2013-03-25",1.4
"1568","2013-03-26",1.4
"1569","2013-03-27",1.45
"1570","2013-03-28",1.48
"1571","2013-04-01",1.39
"1572","2013-04-02",1.39
"1573","2013-04-03",1.37
"1574","2013-04-04",1.37
"1575","2013-04-05",1.37
"1576","2013-04-08",1.37
"1577","2013-04-09",1.35
"1578","2013-04-10",1.35
"1579","2013-04-11",1.35
"1580","2013-04-12",1.35
"1581","2013-04-15",1.4
"1582","2013-04-16",1.4
"1583","2013-04-17",1.39
"1584","2013-04-18",1.39
"1585","2013-04-19",1.41
"1586","2013-04-22",1.41
"1587","2013-04-23",1.38
"1588","2013-04-24",1.39
"1589","2013-04-25",1.34
"1590","2013-04-26",1.34
"1591","2013-04-29",1.39
"1592","2013-04-30",1.36
"1593","2013-05-01",1.36
"1594","2013-05-02",1.36
"1595","2013-05-03",1.36
"1596","2013-05-06",1.36
"1597","2013-05-07",1.36
"1598","2013-05-08",1.48
"1599","2013-05-09",1.35
"1600","2013-05-10",1.35
"1601","2013-05-13",1.35
"1602","2013-05-14",1.37
"1603","2013-05-15",1.43
"1604","2013-05-16",1.43
"1605","2013-05-17",1.43
"1606","2013-05-20",1.43
"1607","2013-05-21",1.48
"1608","2013-05-22",1.49
"1609","2013-05-23",1.49
"1610","2013-05-24",1.47
"1611","2013-05-28",1.33
"1612","2013-05-29",1.42
"1613","2013-05-30",1.44
"1614","2013-05-31",1.44
"1615","2013-06-03",1.46
"1616","2013-06-04",1.46
"1617","2013-06-05",1.47
"1618","2013-06-06",1.44
"1619","2013-06-07",1.43
"1620","2013-06-10",1.38
"1621","2013-06-11",1.4
"1622","2013-06-12",1.4
"1623","2013-06-13",1.4
"1624","2013-06-14",1.49
"1625","2013-06-17",1.5
"1626","2013-06-18",1.51
"1627","2013-06-19",1.51
"1628","2013-06-20",1.51
"1629","2013-06-21",1.51
"1630","2013-06-24",1.51
"1631","2013-06-25",1.38
"1632","2013-06-26",1.38
"1633","2013-06-27",1.41
"1634","2013-06-28",1.41
"1635","2013-07-01",1.41
"1636","2013-07-02",1.41
"1637","2013-07-03",1.41
"1638","2013-07-05",1.41
"1639","2013-07-08",1.42
"1640","2013-07-09",1.42
"1641","2013-07-10",1.42
"1642","2013-07-11",1.42
"1643","2013-07-12",1.41
"1644","2013-07-15",1.55
"1645","2013-07-16",1.62
"1646","2013-07-17",1.62
"1647","2013-07-18",1.5
"1648","2013-07-19",1.55
"1649","2013-07-22",1.55
"1650","2013-07-23",1.55
"1651","2013-07-24",1.55
"1652","2013-07-25",1.57
"1653","2013-07-26",1.57
"1654","2013-07-29",1.58
"1655","2013-07-30",1.64
"1656","2013-07-31",1.72
"1657","2013-08-01",1.89
"1658","2013-08-02",1.93
"1659","2013-08-05",1.73
"1660","2013-08-06",1.59
"1661","2013-08-07",1.65
"1662","2013-08-08",1.64
"1663","2013-08-09",1.55
"1664","2013-08-12",1.5
"1665","2013-08-13",1.5
"1666","2013-08-14",1.5
"1667","2013-08-15",1.58
"1668","2013-08-16",1.58
"1669","2013-08-19",1.5
"1670","2013-08-20",1.5
"1671","2013-08-21",1.5
"1672","2013-08-22",1.59
"1673","2013-08-23",1.59
"1674","2013-08-26",1.59
"1675","2013-08-27",1.59
"1676","2013-08-28",1.5
"1677","2013-08-29",1.5
"1678","2013-08-30",1.5
"1679","2013-09-03",1.49
"1680","2013-09-04",1.49
"1681","2013-09-05",1.49
"1682","2013-09-06",1.55
"1683","2013-09-09",1.45
"1684","2013-09-10",1.45
"1685","2013-09-11",1.54
"1686","2013-09-12",1.54
"1687","2013-09-13",1.54
"1688","2013-09-16",1.41
"1689","2013-09-17",1.43
"1690","2013-09-18",1.43
"1691","2013-09-19",1.43
"1692","2013-09-20",1.43
"1693","2013-09-23",1.42
"1694","2013-09-24",1.36
"1695","2013-09-25",1.36
"1696","2013-09-26",1.36
"1697","2013-09-27",1.35
"1698","2013-09-30",1.35
"1699","2013-10-01",1.37
"1700","2013-10-02",1.38
"1701","2013-10-03",1.39
"1702","2013-10-04",1.39
"1703","2013-10-07",1.4
"1704","2013-10-08",1.4
"1705","2013-10-09",1.4
"1706","2013-10-10",1.4
"1707","2013-10-11",1.45
"1708","2013-10-14",1.51
"1709","2013-10-15",1.53
"1710","2013-10-16",1.61
"1711","2013-10-17",2
"1712","2013-10-18",1.9
"1713","2013-10-21",1.67
"1714","2013-10-22",1.59
"1715","2013-10-23",1.51
"1716","2013-10-24",1.46
"1717","2013-10-25",1.41
"1718","2013-10-28",1.45
"1719","2013-10-29",1.44
"1720","2013-10-30",1.5
"1721","2013-10-31",1.56
"1722","2013-11-01",1.46
"1723","2013-11-04",1.46
"1724","2013-11-05",1.46
"1725","2013-11-06",1.55
"1726","2013-11-07",1.53
"1727","2013-11-08",1.45
"1728","2013-11-11",1.56
"1729","2013-11-12",1.56
"1730","2013-11-13",1.61
"1731","2013-11-14",1.41
"1732","2013-11-15",1.47
"1733","2013-11-18",1.44
"1734","2013-11-19",1.48
"1735","2013-11-20",1.48
"1736","2013-11-21",1.48
"1737","2013-11-22",1.46
"1738","2013-11-25",1.55
"1739","2013-11-26",1.55
"1740","2013-11-27",1.61
"1741","2013-11-29",1.55
"1742","2013-12-02",1.62
"1743","2013-12-03",1.6
"1744","2013-12-04",1.52
"1745","2013-12-05",1.55
"1746","2013-12-06",1.52
"1747","2013-12-09",1.5
"1748","2013-12-10",1.5
"1749","2013-12-11",1.48
"1750","2013-12-12",1.48
"1751","2013-12-13",1.49
"1752","2013-12-16",1.51
"1753","2013-12-17",1.48
"1754","2013-12-18",1.45
"1755","2013-12-19",1.45
"1756","2013-12-20",1.42
"1757","2013-12-23",1.41
"1758","2013-12-24",1.4
"1759","2013-12-26",1.57
"1760","2013-12-27",1.5
"1761","2013-12-30",1.5
"1762","2013-12-31",1.57
"1763","2014-01-02",1.57
"1764","2014-01-03",1.51
"1765","2014-01-06",1.55
"1766","2014-01-07",1.55
"1767","2014-01-08",1.5
"1768","2014-01-09",1.5
"1769","2014-01-10",1.52
"1770","2014-01-13",1.6
"1771","2014-01-14",1.54
"1772","2014-01-15",1.54
"1773","2014-01-16",1.54
"1774","2014-01-17",1.46
"1775","2014-01-21",1.58
"1776","2014-01-22",1.63
"1777","2014-01-23",2.45
"1778","2014-01-24",2.06
"1779","2014-01-27",2.06
"1780","2014-01-28",2
"1781","2014-01-29",2.01
"1782","2014-01-30",2
"1783","2014-01-31",2
"1784","2014-02-03",1.92
"1785","2014-02-04",1.92
"1786","2014-02-05",1.73
"1787","2014-02-06",1.79
"1788","2014-02-07",1.85
"1789","2014-02-10",1.74
"1790","2014-02-11",1.78
"1791","2014-02-12",1.77
"1792","2014-02-13",1.84
"1793","2014-02-14",1.75
"1794","2014-02-18",1.75
"1795","2014-02-19",1.85
"1796","2014-02-20",1.95
"1797","2014-02-21",1.85
"1798","2014-02-24",2.04
"1799","2014-02-25",1.95
"1800","2014-02-26",1.86
"1801","2014-02-27",2.04
"1802","2014-02-28",1.91
"1803","2014-03-03",1.87
"1804","2014-03-04",1.93
"1805","2014-03-05",1.95
"1806","2014-03-06",2.05
"1807","2014-03-07",2.18
"1808","2014-03-10",2.07
"1809","2014-03-11",2
"1810","2014-03-12",2.02
"1811","2014-03-13",1.96
"1812","2014-03-14",1.99
"1813","2014-03-17",1.99
"1814","2014-03-18",2.09
"1815","2014-03-19",2.03
"1816","2014-03-20",1.93
"1817","2014-03-21",1.92
"1818","2014-03-24",1.91
"1819","2014-03-25",1.89
"1820","2014-03-26",1.77
"1821","2014-03-27",1.68
"1822","2014-03-28",1.73
"1823","2014-03-31",1.7
"1824","2014-04-01",1.73
"1825","2014-04-02",1.73
"1826","2014-04-03",1.73
"1827","2014-04-04",1.73
"1828","2014-04-07",1.66
"1829","2014-04-08",1.73
"1830","2014-04-09",1.71
"1831","2014-04-10",1.64
"1832","2014-04-11",1.64
"1833","2014-04-14",1.57
"1834","2014-04-15",1.55
"1835","2014-04-16",1.55
"1836","2014-04-17",1.55
"1837","2014-04-21",1.55
"1838","2014-04-22",1.58
"1839","2014-04-23",1.61
"1840","2014-04-24",1.61
"1841","2014-04-25",1.61
"1842","2014-04-28",1.55
"1843","2014-04-29",1.55
"1844","2014-04-30",1.55
"1845","2014-05-01",1.59
"1846","2014-05-02",1.56
"1847","2014-05-05",1.55
"1848","2014-05-06",1.55
"1849","2014-05-07",1.42
"1850","2014-05-08",1.48
"1851","2014-05-09",1.37
"1852","2014-05-12",1.38
"1853","2014-05-13",1.46
"1854","2014-05-14",1.45
"1855","2014-05-15",1.45
"1856","2014-05-16",1.39
"1857","2014-05-19",1.45
"1858","2014-05-20",1.45
"1859","2014-05-21",1.4
"1860","2014-05-22",1.4
"1861","2014-05-23",1.4
"1862","2014-05-27",1.41
"1863","2014-05-28",1.44
"1864","2014-05-29",1.49
"1865","2014-05-30",1.47
"1866","2014-06-02",1.48
"1867","2014-06-03",1.49
"1868","2014-06-04",1.44
"1869","2014-06-05",1.44
"1870","2014-06-06",1.45
"1871","2014-06-09",1.45
"1872","2014-06-10",1.48
"1873","2014-06-11",1.49
"1874","2014-06-12",1.49
"1875","2014-06-13",1.49
"1876","2014-06-16",1.6
"1877","2014-06-17",1.65
"1878","2014-06-18",1.65
"1879","2014-06-19",1.77
"1880","2014-06-20",1.89
"1881","2014-06-23",1.84
"1882","2014-06-24",1.99
"1883","2014-06-25",1.99
"1884","2014-06-26",2.05
"1885","2014-06-27",1.94
"1886","2014-06-30",2.06
"1887","2014-07-01",2.02
"1888","2014-07-02",1.99
"1889","2014-07-03",1.99
"1890","2014-07-07",1.96
"1891","2014-07-08",1.95
"1892","2014-07-09",1.87
"1893","2014-07-10",1.94
"1894","2014-07-11",1.95
"1895","2014-07-14",1.92
"1896","2014-07-15",1.94
"1897","2014-07-16",1.89
"1898","2014-07-17",1.81
"1899","2014-07-18",1.92
"1900","2014-07-21",1.84
"1901","2014-07-22",1.91
"1902","2014-07-23",1.87
"1903","2014-07-24",1.85
"1904","2014-07-25",1.85
"1905","2014-07-28",1.79
"1906","2014-07-29",1.76
"1907","2014-07-30",1.75
"1908","2014-07-31",1.64
"1909","2014-08-01",1.71
"1910","2014-08-04",1.64
"1911","2014-08-05",1.7
"1912","2014-08-06",1.7
"1913","2014-08-07",1.68
"1914","2014-08-08",1.63
"1915","2014-08-11",1.66
"1916","2014-08-12",1.68
"1917","2014-08-13",1.66
"1918","2014-08-14",1.68
"1919","2014-08-15",1.7
"1920","2014-08-18",1.78
"1921","2014-08-19",1.8
"1922","2014-08-20",1.71
"1923","2014-08-21",1.78
"1924","2014-08-22",1.76
"1925","2014-08-25",1.79
"1926","2014-08-26",1.66
"1927","2014-08-27",1.73
"1928","2014-08-28",1.63
"1929","2014-08-29",1.58
"1930","2014-09-02",1.66
"1931","2014-09-03",1.73
"1932","2014-09-04",1.65
"1933","2014-09-05",1.64
"1934","2014-09-08",1.64
"1935","2014-09-09",1.55
"1936","2014-09-10",1.58
"1937","2014-09-11",1.64
"1938","2014-09-12",1.57
"1939","2014-09-15",1.65
