"","date","MGRC"
"83","2007-05-02",31.4
"84","2007-05-03",30.799999
"85","2007-05-04",31.879999
"86","2007-05-07",31.5
"87","2007-05-08",31.42
"88","2007-05-09",31.68
"89","2007-05-10",30.879999
"90","2007-05-11",31.780001
"91","2007-05-14",31.129999
"92","2007-05-15",30.5
"93","2007-05-16",31.41
"94","2007-05-17",30.26
"95","2007-05-18",30.870001
"96","2007-05-21",30.84
"97","2007-05-22",31.41
"98","2007-05-23",30.93
"99","2007-05-24",30.18
"100","2007-05-25",29.9
"101","2007-05-29",30.1
"102","2007-05-30",30.9
"103","2007-05-31",31.129999
"104","2007-06-01",31.549999
"105","2007-06-04",31.65
"106","2007-06-05",31.51
"107","2007-06-06",31.67
"108","2007-06-07",31.6
"109","2007-06-08",32
"110","2007-06-11",31.85
"111","2007-06-12",31.9
"112","2007-06-13",32.099998
"113","2007-06-14",32.060001
"114","2007-06-15",31.700001
"115","2007-06-18",31.66
"116","2007-06-19",31.58
"117","2007-06-20",30.450001
"118","2007-06-21",31.549999
"119","2007-06-22",31.51
"120","2007-06-25",31.09
"121","2007-06-26",31.6
"122","2007-06-27",32.299999
"123","2007-06-28",33.049999
"124","2007-06-29",33.689999
"125","2007-07-02",34.139999
"126","2007-07-03",34.040001
"127","2007-07-05",34.099998
"128","2007-07-06",34.529999
"129","2007-07-09",34.040001
"130","2007-07-10",33.759998
"131","2007-07-11",32.93
"132","2007-07-12",33.360001
"133","2007-07-13",33.099998
"134","2007-07-16",33.080002
"135","2007-07-17",33.110001
"136","2007-07-18",33.259998
"137","2007-07-19",33.580002
"138","2007-07-20",32.349998
"139","2007-07-23",32.060001
"140","2007-07-24",31.16
"141","2007-07-25",31.799999
"142","2007-07-26",31.49
"143","2007-07-27",30.700001
"144","2007-07-30",30.110001
"145","2007-07-31",29.92
"146","2007-08-01",29.77
"147","2007-08-02",29.98
"148","2007-08-03",30.02
"149","2007-08-06",31.65
"150","2007-08-07",32.73
"151","2007-08-08",34.5
"152","2007-08-09",35.330002
"153","2007-08-10",33.369999
"154","2007-08-13",32.459999
"155","2007-08-14",31.379999
"156","2007-08-15",30.67
"157","2007-08-16",31.959999
"158","2007-08-17",32.959999
"159","2007-08-20",33.599998
"160","2007-08-21",33.48
"161","2007-08-22",33.790001
"162","2007-08-23",33.029999
"163","2007-08-24",33.110001
"164","2007-08-27",32.98
"165","2007-08-28",31.809999
"166","2007-08-29",33.009998
"167","2007-08-30",32.450001
"168","2007-08-31",32.029999
"169","2007-09-04",32.799999
"170","2007-09-05",31.879999
"171","2007-09-06",31.92
"172","2007-09-07",30.370001
"173","2007-09-10",29.91
"174","2007-09-11",30.139999
"175","2007-09-12",29.870001
"176","2007-09-13",30.23
"177","2007-09-14",29.49
"178","2007-09-17",29.700001
"179","2007-09-18",32.029999
"180","2007-09-19",32.709999
"181","2007-09-20",32.630001
"182","2007-09-21",32.709999
"183","2007-09-24",32.34
"184","2007-09-25",31.83
"185","2007-09-26",32.59
"186","2007-09-27",33.290001
"187","2007-09-28",33.240002
"188","2007-10-01",34.93
"189","2007-10-02",35.209999
"190","2007-10-03",34.470001
"191","2007-10-04",34.560001
"192","2007-10-05",35.5
"193","2007-10-08",35.450001
"194","2007-10-09",35.880001
"195","2007-10-10",35.5
"196","2007-10-11",35.150002
"197","2007-10-12",35.57
"198","2007-10-15",34.75
"199","2007-10-16",35.5
"200","2007-10-17",34.950001
"201","2007-10-18",35.669998
"202","2007-10-19",33.810001
"203","2007-10-22",35.029999
"204","2007-10-23",34.5
"205","2007-10-24",34.639999
"206","2007-10-25",33.900002
"207","2007-10-26",34.02
"208","2007-10-29",33.360001
"209","2007-10-30",32.950001
"210","2007-10-31",34.279999
"211","2007-11-01",31.719999
"212","2007-11-02",30.32
"213","2007-11-05",27.07
"214","2007-11-06",27.92
"215","2007-11-07",27.09
"216","2007-11-08",27.59
"217","2007-11-09",27.73
"218","2007-11-12",28.120001
"219","2007-11-13",28.950001
"220","2007-11-14",28.780001
"221","2007-11-15",28.01
"222","2007-11-16",28.5
"223","2007-11-19",27.66
"224","2007-11-20",28.110001
"225","2007-11-21",27.51
"226","2007-11-23",27.85
"227","2007-11-26",27.09
"228","2007-11-27",26.6
"229","2007-11-28",26.809999
"230","2007-11-29",27
"231","2007-11-30",26.59
"232","2007-12-03",25.66
"233","2007-12-04",24.68
"234","2007-12-05",25.200001
"235","2007-12-06",25.309999
"236","2007-12-07",25.32
"237","2007-12-10",25.440001
"238","2007-12-11",24.26
"239","2007-12-12",25
"240","2007-12-13",24.57
"241","2007-12-14",24.309999
"242","2007-12-17",23.66
"243","2007-12-18",24.620001
"244","2007-12-19",24.200001
"245","2007-12-20",24.610001
"246","2007-12-21",24.6
"247","2007-12-24",25.49
"248","2007-12-26",26.24
"249","2007-12-27",25.129999
"250","2007-12-28",25.42
"251","2007-12-31",25.75
"252","2008-01-02",24.6
"253","2008-01-03",24.07
"254","2008-01-04",23.950001
"255","2008-01-07",24.219999
"256","2008-01-08",23.389999
"257","2008-01-09",23.93
"258","2008-01-10",24
"259","2008-01-11",23.379999
"260","2008-01-14",23.52
"261","2008-01-15",22.959999
"262","2008-01-16",23.190001
"263","2008-01-17",23.01
"264","2008-01-18",22.83
"265","2008-01-22",22.969999
"266","2008-01-23",23.959999
"267","2008-01-24",24.48
"268","2008-01-25",24.35
"269","2008-01-28",24.200001
"270","2008-01-29",23.67
"271","2008-01-30",22.92
"272","2008-01-31",23.290001
"273","2008-02-01",23.99
"274","2008-02-04",23.9
"275","2008-02-05",23.4
"276","2008-02-06",22.83
"277","2008-02-07",23.309999
"278","2008-02-08",23.08
"279","2008-02-11",21.92
"280","2008-02-12",22.02
"281","2008-02-13",21.92
"282","2008-02-14",21.26
"283","2008-02-15",20.49
"284","2008-02-19",20.559999
"285","2008-02-20",21.01
"286","2008-02-21",19.969999
"287","2008-02-22",18.799999
"288","2008-02-25",20.709999
"289","2008-02-26",21.389999
"290","2008-02-27",21.65
"291","2008-02-28",21.040001
"292","2008-02-29",20.940001
"293","2008-03-03",21.389999
"294","2008-03-04",21.59
"295","2008-03-05",21.610001
"296","2008-03-06",21.620001
"297","2008-03-07",21.379999
"298","2008-03-10",21.129999
"299","2008-03-11",22.07
"300","2008-03-12",21.68
"301","2008-03-13",22.68
"302","2008-03-14",21.459999
"303","2008-03-17",21.540001
"304","2008-03-18",22.9
"305","2008-03-19",23.01
"306","2008-03-20",23.549999
"307","2008-03-24",24.610001
"308","2008-03-25",24.66
"309","2008-03-26",24.93
"310","2008-03-27",24.040001
"311","2008-03-28",24.24
"312","2008-03-31",24.110001
"313","2008-04-01",25.65
"314","2008-04-02",25.35
"315","2008-04-03",25.610001
"316","2008-04-04",25.67
"317","2008-04-07",25.91
"318","2008-04-08",25.74
"319","2008-04-09",26.030001
"320","2008-04-10",26.040001
"321","2008-04-11",25.639999
"322","2008-04-14",25.360001
"323","2008-04-15",25.940001
"324","2008-04-16",26.07
"325","2008-04-17",24.959999
"326","2008-04-18",25.940001
"327","2008-04-21",25.9
"328","2008-04-22",25.049999
"329","2008-04-23",25.139999
"330","2008-04-24",25.629999
"331","2008-04-25",25.209999
"332","2008-04-28",25.68
"333","2008-04-29",26.120001
"334","2008-04-30",25.83
"335","2008-05-01",26.68
"336","2008-05-02",26.01
"337","2008-05-05",25.200001
"338","2008-05-06",24.98
"339","2008-05-07",23.99
"340","2008-05-08",23.120001
"341","2008-05-09",26.690001
"342","2008-05-12",25.969999
"343","2008-05-13",26.620001
"344","2008-05-14",26.85
"345","2008-05-15",27.17
"346","2008-05-16",26.75
"347","2008-05-19",26.43
"348","2008-05-20",26.049999
"349","2008-05-21",25.91
"350","2008-05-22",26.27
"351","2008-05-23",26.07
"352","2008-05-27",26.83
"353","2008-05-28",27.059999
"354","2008-05-29",27.73
"355","2008-05-30",27.629999
"356","2008-06-02",27.059999
"357","2008-06-03",27.440001
"358","2008-06-04",27.65
"359","2008-06-05",28.280001
"360","2008-06-06",26.959999
"361","2008-06-09",26.66
"362","2008-06-10",26.9
"363","2008-06-11",26.219999
"364","2008-06-12",26.690001
"365","2008-06-13",26.9
"366","2008-06-16",26.6
"367","2008-06-17",25.74
"368","2008-06-18",25.9
"369","2008-06-19",25.6
"370","2008-06-20",24.57
"371","2008-06-23",24.92
"372","2008-06-24",24.469999
"373","2008-06-25",25.25
"374","2008-06-26",25.43
"375","2008-06-27",25.549999
"376","2008-06-30",24.59
"377","2008-07-01",24.6
"378","2008-07-02",24.02
"379","2008-07-03",23.969999
"380","2008-07-07",24
"381","2008-07-08",25.6
"382","2008-07-09",24.610001
"383","2008-07-10",25.41
"384","2008-07-11",26.620001
"385","2008-07-14",25.959999
"386","2008-07-15",26.01
"387","2008-07-16",27.77
"388","2008-07-17",27.43
"389","2008-07-18",27.18
"390","2008-07-21",27.559999
"391","2008-07-22",28.42
"392","2008-07-23",28.219999
"393","2008-07-24",28.299999
"394","2008-07-25",28.530001
"395","2008-07-28",27.940001
"396","2008-07-29",28.76
"397","2008-07-30",29.07
"398","2008-07-31",28.780001
"399","2008-08-01",28.690001
"400","2008-08-04",27.940001
"401","2008-08-05",29.370001
"402","2008-08-06",28.17
"403","2008-08-07",27.17
"404","2008-08-08",29.68
"405","2008-08-11",29.93
"406","2008-08-12",28.93
"407","2008-08-13",28.889999
"408","2008-08-14",28.49
"409","2008-08-15",28.58
"410","2008-08-18",28.610001
"411","2008-08-19",28.360001
"412","2008-08-20",28.469999
"413","2008-08-21",28.139999
"414","2008-08-22",28.379999
"415","2008-08-25",27.969999
"416","2008-08-26",28.040001
"417","2008-08-27",28.52
"418","2008-08-28",28.719999
"419","2008-08-29",28.5
"420","2008-09-02",28.540001
"421","2008-09-03",28.360001
"422","2008-09-04",27.049999
"423","2008-09-05",26.59
"424","2008-09-08",27.58
"425","2008-09-09",26.700001
"426","2008-09-10",27.610001
"427","2008-09-11",27.73
"428","2008-09-12",27.5
"429","2008-09-15",27.139999
"430","2008-09-16",28.450001
"431","2008-09-17",26.799999
"432","2008-09-18",29.32
"433","2008-09-19",31.280001
"434","2008-09-22",30.32
"435","2008-09-23",30.049999
"436","2008-09-24",28.66
"437","2008-09-25",29.09
"438","2008-09-26",29.450001
"439","2008-09-29",27.68
"440","2008-09-30",28.82
"441","2008-10-01",27.620001
"442","2008-10-02",26.5
"443","2008-10-03",25.950001
"444","2008-10-06",25.42
"445","2008-10-07",23.18
"446","2008-10-08",21.65
"447","2008-10-09",18.91
"448","2008-10-10",19
"449","2008-10-13",21.290001
"450","2008-10-14",22.07
"451","2008-10-15",20.1
"452","2008-10-16",21.51
"453","2008-10-17",20.33
"454","2008-10-20",20.469999
"455","2008-10-21",19.73
"456","2008-10-22",19.030001
"457","2008-10-23",18.73
"458","2008-10-24",18.040001
"459","2008-10-27",16.77
"460","2008-10-28",18.01
"461","2008-10-29",19.040001
"462","2008-10-30",20.58
"463","2008-10-31",22.74
"464","2008-11-03",23.52
"465","2008-11-04",23.5
"466","2008-11-05",22.879999
"467","2008-11-06",22.08
"468","2008-11-07",21.41
"469","2008-11-10",19.82
"470","2008-11-11",19.139999
"471","2008-11-12",18.09
"472","2008-11-13",20.51
"473","2008-11-14",17.799999
"474","2008-11-17",17.59
"475","2008-11-18",17.83
"476","2008-11-19",16.43
"477","2008-11-20",15.35
"478","2008-11-21",16.16
"479","2008-11-24",16.24
"480","2008-11-25",16.66
"481","2008-11-26",18.059999
"482","2008-11-28",17.98
"483","2008-12-01",15.33
"484","2008-12-02",17.309999
"485","2008-12-03",18.450001
"486","2008-12-04",18.6
"487","2008-12-05",19.27
"488","2008-12-08",20.27
"489","2008-12-09",19.879999
"490","2008-12-10",20.74
"491","2008-12-11",19.219999
"492","2008-12-12",20.129999
"493","2008-12-15",19.530001
"494","2008-12-16",20.65
"495","2008-12-17",20.5
"496","2008-12-18",19.790001
"497","2008-12-19",20.26
"498","2008-12-22",19.639999
"499","2008-12-23",19.25
"500","2008-12-24",19.42
"501","2008-12-26",19.950001
"502","2008-12-29",19.110001
"503","2008-12-30",20.09
"504","2008-12-31",21.360001
"505","2009-01-02",21.639999
"506","2009-01-05",22.280001
"507","2009-01-06",23.469999
"508","2009-01-07",22.77
"509","2009-01-08",23.969999
"510","2009-01-09",21.950001
"511","2009-01-12",21.65
"512","2009-01-13",21.690001
"513","2009-01-14",20.48
"514","2009-01-15",22.219999
"515","2009-01-16",21.91
"516","2009-01-20",20.389999
"517","2009-01-21",21.99
"518","2009-01-22",21.059999
"519","2009-01-23",20.68
"520","2009-01-26",20.790001
"521","2009-01-27",21.52
"522","2009-01-28",22.629999
"523","2009-01-29",21.6
"524","2009-01-30",20.969999
"525","2009-02-02",22.889999
"526","2009-02-03",23.08
"527","2009-02-04",22.450001
"528","2009-02-05",23.200001
"529","2009-02-06",24.049999
"530","2009-02-09",23.889999
"531","2009-02-10",22.76
"532","2009-02-11",22.66
"533","2009-02-12",23.16
"534","2009-02-13",22.75
"535","2009-02-17",21.610001
"536","2009-02-18",21.5
"537","2009-02-19",20.83
"538","2009-02-20",19.93
"539","2009-02-23",19.66
"540","2009-02-24",20.26
"541","2009-02-25",19.41
"542","2009-02-26",17.76
"543","2009-02-27",15.62
"544","2009-03-02",14.52
"545","2009-03-03",13.57
"546","2009-03-04",13.94
"547","2009-03-05",13.4
"548","2009-03-06",13.21
"549","2009-03-09",12.04
"550","2009-03-10",15.39
"551","2009-03-11",14.18
"552","2009-03-12",16.030001
"553","2009-03-13",16.299999
"554","2009-03-16",16.049999
"555","2009-03-17",15.93
"556","2009-03-18",17.309999
"557","2009-03-19",16.85
"558","2009-03-20",16.540001
"559","2009-03-23",18.860001
"560","2009-03-24",17.6
"561","2009-03-25",18.25
"562","2009-03-26",19.52
"563","2009-03-27",16.639999
"564","2009-03-30",16.02
"565","2009-03-31",15.76
"566","2009-04-01",16.360001
"567","2009-04-02",17.77
"568","2009-04-03",18.23
"569","2009-04-06",17.549999
"570","2009-04-07",17.030001
"571","2009-04-08",16.969999
"572","2009-04-09",18.18
"573","2009-04-13",17.76
"574","2009-04-14",16.440001
"575","2009-04-15",16.34
"576","2009-04-16",17.67
"577","2009-04-17",17.799999
"578","2009-04-20",16.799999
"579","2009-04-21",19.32
"580","2009-04-22",20.049999
"581","2009-04-23",19.92
"582","2009-04-24",19.92
"583","2009-04-27",18.889999
"584","2009-04-28",19.360001
"585","2009-04-29",21.1
"586","2009-04-30",21.139999
"587","2009-05-01",20.82
"588","2009-05-04",21.41
"589","2009-05-05",20.969999
"590","2009-05-06",20.73
"591","2009-05-07",19.83
"592","2009-05-08",24.040001
"593","2009-05-11",22.67
"594","2009-05-12",23.120001
"595","2009-05-13",21.440001
"596","2009-05-14",21.4
"597","2009-05-15",21.26
"598","2009-05-18",21.25
"599","2009-05-19",20.68
"600","2009-05-20",20.139999
"601","2009-05-21",18.959999
"602","2009-05-22",18.5
"603","2009-05-26",18.860001
"604","2009-05-27",18.469999
"605","2009-05-28",18.15
"606","2009-05-29",18.16
"607","2009-06-01",18.24
"608","2009-06-02",18.799999
"609","2009-06-03",18.719999
"610","2009-06-04",18.59
"611","2009-06-05",18.58
"612","2009-06-08",18.33
"613","2009-06-09",18.049999
"614","2009-06-10",17.700001
"615","2009-06-11",17.870001
"616","2009-06-12",17.940001
"617","2009-06-15",17.540001
"618","2009-06-16",17.83
"619","2009-06-17",18.4
"620","2009-06-18",18.469999
"621","2009-06-19",18.85
"622","2009-06-22",18.33
"623","2009-06-23",18.17
"624","2009-06-24",18.41
"625","2009-06-25",19.040001
"626","2009-06-26",19.41
"627","2009-06-29",19.219999
"628","2009-06-30",19.059999
"629","2009-07-01",19.629999
"630","2009-07-02",18.719999
"631","2009-07-06",18.780001
"632","2009-07-07",18.469999
"633","2009-07-08",18.15
"634","2009-07-09",17.84
"635","2009-07-10",17.57
"636","2009-07-13",17.690001
"637","2009-07-14",17.290001
"638","2009-07-15",18.549999
"639","2009-07-16",19.07
"640","2009-07-17",17.85
"641","2009-07-20",18.42
"642","2009-07-21",18.26
"643","2009-07-22",18.25
"644","2009-07-23",18.76
"645","2009-07-24",19.110001
"646","2009-07-27",18.77
"647","2009-07-28",19.24
"648","2009-07-29",19.440001
"649","2009-07-30",19.48
"650","2009-07-31",19.219999
"651","2009-08-03",19.49
"652","2009-08-04",19.49
"653","2009-08-05",19.16
"654","2009-08-06",18.42
"655","2009-08-07",20.98
"656","2009-08-10",21.280001
"657","2009-08-11",20.77
"658","2009-08-12",21.120001
"659","2009-08-13",21.049999
"660","2009-08-14",20.23
"661","2009-08-17",20.280001
"662","2009-08-18",20.799999
"663","2009-08-19",21.09
"664","2009-08-20",21.4
"665","2009-08-21",21.469999
"666","2009-08-24",21.290001
"667","2009-08-25",21
"668","2009-08-26",20.9
"669","2009-08-27",21.07
"670","2009-08-28",20.360001
"671","2009-08-31",19.67
"672","2009-09-01",19.440001
"673","2009-09-02",19.6
"674","2009-09-03",19.629999
"675","2009-09-04",19.66
"676","2009-09-08",19.459999
"677","2009-09-09",19.610001
"678","2009-09-10",19.48
"679","2009-09-11",19.27
"680","2009-09-14",19.65
"681","2009-09-15",19.16
"682","2009-09-16",19.389999
"683","2009-09-17",19.629999
"684","2009-09-18",19.91
"685","2009-09-21",19.92
"686","2009-09-22",20.5
"687","2009-09-23",20.99
"688","2009-09-24",21.4
"689","2009-09-25",21.26
"690","2009-09-28",21.889999
"691","2009-09-29",21.51
"692","2009-09-30",21.27
"693","2009-10-01",20.75
"694","2009-10-02",20.790001
"695","2009-10-05",21.18
"696","2009-10-06",21.68
"697","2009-10-07",21.84
"698","2009-10-08",21.719999
"699","2009-10-09",22.219999
"700","2009-10-12",22.059999
"701","2009-10-13",22.040001
"702","2009-10-14",22.27
"703","2009-10-15",22.57
"704","2009-10-16",22.120001
"705","2009-10-19",22.51
"706","2009-10-20",22
"707","2009-10-21",22.02
"708","2009-10-22",22.77
"709","2009-10-23",21.690001
"710","2009-10-26",21.379999
"711","2009-10-27",21.17
"712","2009-10-28",20.219999
"713","2009-10-29",20.35
"714","2009-10-30",19.75
"715","2009-11-02",19.940001
"716","2009-11-03",19.98
"717","2009-11-04",19.85
"718","2009-11-05",20.41
"719","2009-11-06",20.110001
"720","2009-11-09",20.93
"721","2009-11-10",20.67
"722","2009-11-11",20.83
"723","2009-11-12",20.059999
"724","2009-11-13",20.17
"725","2009-11-16",21.52
"726","2009-11-17",21.450001
"727","2009-11-18",21.25
"728","2009-11-19",20.33
"729","2009-11-20",20.299999
"730","2009-11-23",21.32
"731","2009-11-24",21.5
"732","2009-11-25",21.219999
"733","2009-11-27",20.41
"734","2009-11-30",20.67
"735","2009-12-01",20.5
"736","2009-12-02",20.92
"737","2009-12-03",20.41
"738","2009-12-04",21.639999
"739","2009-12-07",22.209999
"740","2009-12-08",22.299999
"741","2009-12-09",21.9
"742","2009-12-10",21.41
"743","2009-12-11",21.83
"744","2009-12-14",22.1
"745","2009-12-15",22.309999
"746","2009-12-16",22.59
"747","2009-12-17",21.34
"748","2009-12-18",21.639999
"749","2009-12-21",21.58
"750","2009-12-22",21.639999
"751","2009-12-23",21.950001
"752","2009-12-24",22.290001
"753","2009-12-28",22.34
"754","2009-12-29",22.84
"755","2009-12-30",22.879999
"756","2009-12-31",22.360001
"757","2010-01-04",23.459999
"758","2010-01-05",22.889999
"759","2010-01-06",22.120001
"760","2010-01-07",22.23
"761","2010-01-08",22.68
"762","2010-01-11",22.559999
"763","2010-01-12",22.190001
"764","2010-01-13",22.370001
"765","2010-01-14",22.540001
"766","2010-01-15",22.15
"767","2010-01-19",22.34
"768","2010-01-20",21.969999
"769","2010-01-21",21.15
"770","2010-01-22",20.790001
"771","2010-01-25",20.92
"772","2010-01-26",20.73
"773","2010-01-27",21.77
"774","2010-01-28",20.790001
"775","2010-01-29",21.07
"776","2010-02-01",21.059999
"777","2010-02-02",20.950001
"778","2010-02-03",20.9
"779","2010-02-04",20.65
"780","2010-02-05",20.959999
"781","2010-02-08",20.790001
"782","2010-02-09",21.280001
"783","2010-02-10",21.43
"784","2010-02-11",21.98
"785","2010-02-12",22.08
"786","2010-02-16",22.84
"787","2010-02-17",23.959999
"788","2010-02-18",24.4
"789","2010-02-19",24.190001
"790","2010-02-22",24.02
"791","2010-02-23",23.66
"792","2010-02-24",23.549999
"793","2010-02-25",24.360001
"794","2010-02-26",23.92
"795","2010-03-01",23.879999
"796","2010-03-02",23.91
"797","2010-03-03",23.809999
"798","2010-03-04",23.9
"799","2010-03-05",24.299999
"800","2010-03-08",24.299999
"801","2010-03-09",24.280001
"802","2010-03-10",24.43
"803","2010-03-11",24.73
"804","2010-03-12",24.379999
"805","2010-03-15",24.66
"806","2010-03-16",24.84
"807","2010-03-17",24.870001
"808","2010-03-18",24.780001
"809","2010-03-19",24.209999
"810","2010-03-22",24.67
"811","2010-03-23",25.25
"812","2010-03-24",24.84
"813","2010-03-25",24.690001
"814","2010-03-26",24.540001
"815","2010-03-29",24.59
"816","2010-03-30",24.75
"817","2010-03-31",24.23
"818","2010-04-01",24.040001
"819","2010-04-05",24.66
"820","2010-04-06",24.73
"821","2010-04-07",24.809999
"822","2010-04-08",24.77
"823","2010-04-09",24.59
"824","2010-04-12",24.790001
"825","2010-04-13",24.860001
"826","2010-04-14",25.5
"827","2010-04-15",26.040001
"828","2010-04-16",26.030001
"829","2010-04-19",26.030001
"830","2010-04-20",26.040001
"831","2010-04-21",26.120001
"832","2010-04-22",26.5
"833","2010-04-23",26.9
"834","2010-04-26",26.82
"835","2010-04-27",26.02
"836","2010-04-28",26.559999
"837","2010-04-29",27.27
"838","2010-04-30",25.9
"839","2010-05-03",26.58
"840","2010-05-04",25.16
"841","2010-05-05",24.639999
"842","2010-05-06",23.379999
"843","2010-05-07",22.379999
"844","2010-05-10",25.15
"845","2010-05-11",25.42
"846","2010-05-12",26.700001
"847","2010-05-13",26.370001
"848","2010-05-14",25.559999
"849","2010-05-17",26.440001
"850","2010-05-18",25.690001
"851","2010-05-19",25.74
"852","2010-05-20",23.719999
"853","2010-05-21",23.67
"854","2010-05-24",22.879999
"855","2010-05-25",22.82
"856","2010-05-26",23.1
"857","2010-05-27",24.25
"858","2010-05-28",23.360001
"859","2010-06-01",22.67
"860","2010-06-02",23.040001
"861","2010-06-03",23.389999
"862","2010-06-04",21.610001
"863","2010-06-07",21.6
"864","2010-06-08",21.5
"865","2010-06-09",21.15
"866","2010-06-10",21.91
"867","2010-06-11",22.379999
"868","2010-06-14",22.459999
"869","2010-06-15",23.200001
"870","2010-06-16",23.209999
"871","2010-06-17",23.32
"872","2010-06-18",23.32
"873","2010-06-21",23.030001
"874","2010-06-22",22.51
"875","2010-06-23",22.629999
"876","2010-06-24",22.309999
"877","2010-06-25",22.42
"878","2010-06-28",22.940001
"879","2010-06-29",22.85
"880","2010-06-30",22.780001
"881","2010-07-01",22.629999
"882","2010-07-02",22.209999
"883","2010-07-06",21.42
"884","2010-07-07",22.219999
"885","2010-07-08",22.780001
"886","2010-07-09",23.27
"887","2010-07-12",23.01
"888","2010-07-13",24.309999
"889","2010-07-14",23.5
"890","2010-07-15",22.99
"891","2010-07-16",22.65
"892","2010-07-19",22.74
"893","2010-07-20",22.85
"894","2010-07-21",22.370001
"895","2010-07-22",23.23
"896","2010-07-23",23.889999
"897","2010-07-26",24.57
"898","2010-07-27",24.49
"899","2010-07-28",24.209999
"900","2010-07-29",24.139999
"901","2010-07-30",23.32
"902","2010-08-02",24.18
"903","2010-08-03",23.969999
"904","2010-08-04",24.42
"905","2010-08-05",23.959999
"906","2010-08-06",23.02
"907","2010-08-09",23.540001
"908","2010-08-10",22.809999
"909","2010-08-11",21.57
"910","2010-08-12",21.17
"911","2010-08-13",20.74
"912","2010-08-16",21.059999
"913","2010-08-17",21.629999
"914","2010-08-18",21.65
"915","2010-08-19",20.459999
"916","2010-08-20",20.629999
"917","2010-08-23",20.559999
"918","2010-08-24",20.379999
"919","2010-08-25",20.969999
"920","2010-08-26",20.58
"921","2010-08-27",21.51
"922","2010-08-30",20.370001
"923","2010-08-31",20.09
"924","2010-09-01",21.33
"925","2010-09-02",21.25
"926","2010-09-03",21.629999
"927","2010-09-07",20.84
"928","2010-09-08",20.969999
"929","2010-09-09",21.040001
"930","2010-09-10",21.540001
"931","2010-09-13",22.18
"932","2010-09-14",22
"933","2010-09-15",22.280001
"934","2010-09-16",22.1
"935","2010-09-17",22.139999
"936","2010-09-20",23.15
"937","2010-09-21",22.58
"938","2010-09-22",22.540001
"939","2010-09-23",21.559999
"940","2010-09-24",22.83
"941","2010-09-27",22.549999
"942","2010-09-28",23.360001
"943","2010-09-29",23.68
"944","2010-09-30",23.959999
"945","2010-10-01",24.41
"946","2010-10-04",23.5
"947","2010-10-05",24.860001
"948","2010-10-06",25.18
"949","2010-10-07",25.290001
"950","2010-10-08",26.209999
"951","2010-10-11",25.870001
"952","2010-10-12",25.540001
"953","2010-10-13",25.389999
"954","2010-10-14",25.4
"955","2010-10-15",25.76
"956","2010-10-18",26.49
"957","2010-10-19",25.540001
"958","2010-10-20",26
"959","2010-10-21",25.469999
"960","2010-10-22",25.459999
"961","2010-10-25",25.33
"962","2010-10-26",25.52
"963","2010-10-27",25.469999
"964","2010-10-28",25.41
"965","2010-10-29",25.309999
"966","2010-11-01",25.35
"967","2010-11-02",26.24
"968","2010-11-03",26.120001
