"","date","UIS"
"128","2007-07-06",94.5
"129","2007-07-09",94.199997
"130","2007-07-10",90.900002
"131","2007-07-11",91.699997
"132","2007-07-12",93.199997
"133","2007-07-13",92.599998
"134","2007-07-16",92
"135","2007-07-17",91.599998
"136","2007-07-18",91.099998
"137","2007-07-19",92
"138","2007-07-20",91.300003
"139","2007-07-23",92.599998
"140","2007-07-24",87.199997
"141","2007-07-25",87.400002
"142","2007-07-26",83
"143","2007-07-27",82.400002
"144","2007-07-30",83
"145","2007-07-31",80.900002
"146","2007-08-01",79.599998
"147","2007-08-02",79.5
"148","2007-08-03",76.400002
"149","2007-08-06",75.900002
"150","2007-08-07",76.300003
"151","2007-08-08",74.900002
"152","2007-08-09",74.300003
"153","2007-08-10",77.900002
"154","2007-08-13",77.5
"155","2007-08-14",75.699997
"156","2007-08-15",73.5
"157","2007-08-16",73
"158","2007-08-17",72.900002
"159","2007-08-20",72.300003
"160","2007-08-21",72.400002
"161","2007-08-22",75.199997
"162","2007-08-23",76.199997
"163","2007-08-24",76.800003
"164","2007-08-27",72.699997
"165","2007-08-28",71.199997
"166","2007-08-29",73.900002
"167","2007-08-30",73.400002
"168","2007-08-31",73.699997
"169","2007-09-04",74.199997
"170","2007-09-05",72.199997
"171","2007-09-06",71.900002
"172","2007-09-07",69.5
"173","2007-09-10",68.199997
"174","2007-09-11",68.599998
"175","2007-09-12",67.599998
"176","2007-09-13",65.800003
"177","2007-09-14",66.400002
"178","2007-09-17",66.599998
"179","2007-09-18",69.099998
"180","2007-09-19",70.199997
"181","2007-09-20",70.800003
"182","2007-09-21",71.400002
"183","2007-09-24",68.5
"184","2007-09-25",67.5
"185","2007-09-26",68.300003
"186","2007-09-27",66.5
"187","2007-09-28",66.199997
"188","2007-10-01",68.900002
"189","2007-10-02",69.800003
"190","2007-10-03",70.800003
"191","2007-10-04",70
"192","2007-10-05",70.599998
"193","2007-10-08",70.800003
"194","2007-10-09",72.900002
"195","2007-10-10",75.5
"196","2007-10-11",76.400002
"197","2007-10-12",77
"198","2007-10-15",76.300003
"199","2007-10-16",75.199997
"200","2007-10-17",73.599998
"201","2007-10-18",73.599998
"202","2007-10-19",72.5
"203","2007-10-22",74.599998
"204","2007-10-23",61.299999
"205","2007-10-24",59.5
"206","2007-10-25",60.599998
"207","2007-10-26",64.099998
"208","2007-10-29",61.200001
"209","2007-10-30",59.900002
"210","2007-10-31",60.799999
"211","2007-11-01",58.200001
"212","2007-11-02",58.5
"213","2007-11-05",58.799999
"214","2007-11-06",58.299999
"215","2007-11-07",57
"216","2007-11-08",60
"217","2007-11-09",58.400002
"218","2007-11-12",58.700001
"219","2007-11-13",60.700001
"220","2007-11-14",57.400002
"221","2007-11-15",56.900002
"222","2007-11-16",56.700001
"223","2007-11-19",51.5
"224","2007-11-20",50.700001
"225","2007-11-21",49.900002
"226","2007-11-23",51.400002
"227","2007-11-26",49.799999
"228","2007-11-27",48.299999
"229","2007-11-28",48.200001
"230","2007-11-29",48.5
"231","2007-11-30",49.599998
"232","2007-12-03",49.400002
"233","2007-12-04",49.5
"234","2007-12-05",50.299999
"235","2007-12-06",51
"236","2007-12-07",51.5
"237","2007-12-10",52
"238","2007-12-11",49.5
"239","2007-12-12",49.599998
"240","2007-12-13",49.5
"241","2007-12-14",47.5
"242","2007-12-17",45.700001
"243","2007-12-18",45.400002
"244","2007-12-19",44.700001
"245","2007-12-20",46.200001
"246","2007-12-21",50.900002
"247","2007-12-24",51
"248","2007-12-26",51.599998
"249","2007-12-27",49.5
"250","2007-12-28",50
"251","2007-12-31",47.299999
"252","2008-01-02",45.799999
"253","2008-01-03",44.099998
"254","2008-01-04",39.700001
"255","2008-01-07",38.799999
"256","2008-01-08",37.5
"257","2008-01-09",32.299999
"258","2008-01-10",36
"259","2008-01-11",36
"260","2008-01-14",35.700001
"261","2008-01-15",34.099998
"262","2008-01-16",35.400002
"263","2008-01-17",35.400002
"264","2008-01-18",35
"265","2008-01-22",34
"266","2008-01-23",34.599998
"267","2008-01-24",33.900002
"268","2008-01-25",35.099998
"269","2008-01-28",34.400002
"270","2008-01-29",39.599998
"271","2008-01-30",42
"272","2008-01-31",41.200001
"273","2008-02-01",43.099998
"274","2008-02-04",41.099998
"275","2008-02-05",41.599998
"276","2008-02-06",40.799999
"277","2008-02-07",41.200001
"278","2008-02-08",40.099998
"279","2008-02-11",41.099998
"280","2008-02-12",40.400002
"281","2008-02-13",42.099998
"282","2008-02-14",41
"283","2008-02-15",40.599998
"284","2008-02-19",42.900002
"285","2008-02-20",41.599998
"286","2008-02-21",42
"287","2008-02-22",41.599998
"288","2008-02-25",43.599998
"289","2008-02-26",43.900002
"290","2008-02-27",45.099998
"291","2008-02-28",42.700001
"292","2008-02-29",41.299999
"293","2008-03-03",41.400002
"294","2008-03-04",40.900002
"295","2008-03-05",42.299999
"296","2008-03-06",40.400002
"297","2008-03-07",39.599998
"298","2008-03-10",39.799999
"299","2008-03-11",42.5
"300","2008-03-12",43.099998
"301","2008-03-13",42.799999
"302","2008-03-14",41.200001
"303","2008-03-17",38.700001
"304","2008-03-18",43
"305","2008-03-19",41.400002
"306","2008-03-20",42.5
"307","2008-03-24",46.099998
"308","2008-03-25",47
"309","2008-03-26",45.599998
"310","2008-03-27",43.099998
"311","2008-03-28",43.400002
"312","2008-03-31",44.299999
"313","2008-04-01",47.200001
"314","2008-04-02",44.799999
"315","2008-04-03",46.200001
"316","2008-04-04",46.599998
"317","2008-04-07",46.200001
"318","2008-04-08",46
"319","2008-04-09",44.799999
"320","2008-04-10",46.299999
"321","2008-04-11",43.599998
"322","2008-04-14",45
"323","2008-04-15",44
"324","2008-04-16",45.099998
"325","2008-04-17",44.299999
"326","2008-04-18",46.200001
"327","2008-04-21",48.799999
"328","2008-04-22",47.900002
"329","2008-04-23",47.299999
"330","2008-04-24",48.099998
"331","2008-04-25",50.400002
"332","2008-04-28",49.700001
"333","2008-04-29",47.5
"334","2008-04-30",41.599998
"335","2008-05-01",42.099998
"336","2008-05-02",40.900002
"337","2008-05-05",41.099998
"338","2008-05-06",41.700001
"339","2008-05-07",41.400002
"340","2008-05-08",40
"341","2008-05-09",40.400002
"342","2008-05-12",42.099998
"343","2008-05-13",42.5
"344","2008-05-14",42.5
"345","2008-05-15",42.900002
"346","2008-05-16",43.099998
"347","2008-05-19",43.5
"348","2008-05-20",44.5
"349","2008-05-21",45.5
"350","2008-05-22",46.700001
"351","2008-05-23",45.799999
"352","2008-05-27",46.400002
"353","2008-05-28",47.5
"354","2008-05-29",49.200001
"355","2008-05-30",50.599998
"356","2008-06-02",48.200001
"357","2008-06-03",47.599998
"358","2008-06-04",48.5
"359","2008-06-05",49.5
"360","2008-06-06",47.099998
"361","2008-06-09",46.400002
"362","2008-06-10",45.200001
"363","2008-06-11",43.900002
"364","2008-06-12",44.5
"365","2008-06-13",46
"366","2008-06-16",46.599998
"367","2008-06-17",45.299999
"368","2008-06-18",44.5
"369","2008-06-19",44.700001
"370","2008-06-20",42.5
"371","2008-06-23",42.200001
"372","2008-06-24",42.299999
"373","2008-06-25",42
"374","2008-06-26",40.299999
"375","2008-06-27",40.200001
"376","2008-06-30",39.5
"377","2008-07-01",38.5
"378","2008-07-02",35.400002
"379","2008-07-03",36.5
"380","2008-07-07",36.299999
"381","2008-07-08",37.599998
"382","2008-07-09",36.799999
"383","2008-07-10",36.599998
"384","2008-07-11",35
"385","2008-07-14",34
"386","2008-07-15",33.799999
"387","2008-07-16",37.900002
"388","2008-07-17",38.700001
"389","2008-07-18",40.799999
"390","2008-07-21",41.599998
"391","2008-07-22",41.799999
"392","2008-07-23",38.099998
"393","2008-07-24",34.700001
"394","2008-07-25",34.599998
"395","2008-07-28",33.900002
"396","2008-07-29",36
"397","2008-07-30",36.700001
"398","2008-07-31",36.900002
"399","2008-08-01",36.599998
"400","2008-08-04",36.900002
"401","2008-08-05",38.200001
"402","2008-08-06",39.200001
"403","2008-08-07",39.299999
"404","2008-08-08",41.299999
"405","2008-08-11",41.799999
"406","2008-08-12",41.200001
"407","2008-08-13",40
"408","2008-08-14",41.200001
"409","2008-08-15",42.099998
"410","2008-08-18",39.400002
"411","2008-08-19",39.299999
"412","2008-08-20",38.700001
"413","2008-08-21",38.799999
"414","2008-08-22",39.299999
"415","2008-08-25",38.5
"416","2008-08-26",38.700001
"417","2008-08-27",40
"418","2008-08-28",41.900002
"419","2008-08-29",40.900002
"420","2008-09-02",41.799999
"421","2008-09-03",41.900002
"422","2008-09-04",40.700001
"423","2008-09-05",40.599998
"424","2008-09-08",41.900002
"425","2008-09-09",40
"426","2008-09-10",38.400002
"427","2008-09-11",39
"428","2008-09-12",38.5
"429","2008-09-15",35.400002
"430","2008-09-16",35.5
"431","2008-09-17",30.299999
"432","2008-09-18",32.299999
"433","2008-09-19",33.5
"434","2008-09-22",31.5
"435","2008-09-23",31.299999
"436","2008-09-24",30.9
"437","2008-09-25",31.1
"438","2008-09-26",30.6
"439","2008-09-29",27.200001
"440","2008-09-30",27.5
"441","2008-10-01",27.299999
"442","2008-10-02",24.799999
"443","2008-10-03",23.200001
"444","2008-10-06",20.5
"445","2008-10-07",19.4
"446","2008-10-08",18.700001
"447","2008-10-09",17.9
"448","2008-10-10",16.200001
"449","2008-10-13",18
"450","2008-10-14",17.9
"451","2008-10-15",15.6
"452","2008-10-16",15.6
"453","2008-10-17",15.5
"454","2008-10-20",16.299999
"455","2008-10-21",15.7
"456","2008-10-22",14
"457","2008-10-23",13.9
"458","2008-10-24",12.6
"459","2008-10-27",12.6
"460","2008-10-28",13.2
"461","2008-10-29",13
"462","2008-10-30",14.4
"463","2008-10-31",15.2
"464","2008-11-03",14.3
"465","2008-11-04",13.5
"466","2008-11-05",13.3
"467","2008-11-06",13
"468","2008-11-07",9.1
"469","2008-11-10",6.1
"470","2008-11-11",7.2
"471","2008-11-12",7.5
"472","2008-11-13",6.7
"473","2008-11-14",6.4
"474","2008-11-17",5.3
"475","2008-11-18",5.3
"476","2008-11-19",4
"477","2008-11-20",3.8
"478","2008-11-21",4.9
"479","2008-11-24",4.8
"480","2008-11-25",6.3
"481","2008-11-26",6.2
"482","2008-11-28",6.7
"483","2008-12-01",5.1
"484","2008-12-02",5.7
"485","2008-12-03",5.5
"486","2008-12-04",4.7
"487","2008-12-05",5.9
"488","2008-12-08",5.2
"489","2008-12-09",6
"490","2008-12-10",5.8
"491","2008-12-11",5.6
"492","2008-12-12",6
"493","2008-12-15",5.5
"494","2008-12-16",5.8
"495","2008-12-17",5.8
"496","2008-12-18",5.8
"497","2008-12-19",5.4
"498","2008-12-22",5.3
"499","2008-12-23",7.7
"500","2008-12-24",7.4
"501","2008-12-26",7.2
"502","2008-12-29",8
"503","2008-12-30",9
"504","2008-12-31",8.5
"505","2009-01-02",10.3
"506","2009-01-05",11.8
"507","2009-01-06",13
"508","2009-01-07",12.1
"509","2009-01-08",11.4
"510","2009-01-09",10.7
"511","2009-01-12",9.7
"512","2009-01-13",9.8
"513","2009-01-14",9.1
"514","2009-01-15",8.9
"515","2009-01-16",9.4
"516","2009-01-20",9
"517","2009-01-21",10
"518","2009-01-22",9.2
"519","2009-01-23",8.6
"520","2009-01-26",8.7
"521","2009-01-27",9.1
"522","2009-01-28",9.6
"523","2009-01-29",8.6
"524","2009-01-30",7.5
"525","2009-02-02",7.9
"526","2009-02-03",8.2
"527","2009-02-04",8
"528","2009-02-05",8.4
"529","2009-02-06",8.5
"530","2009-02-09",8.1
"531","2009-02-10",7.1
"532","2009-02-11",6.2
"533","2009-02-12",6.4
"534","2009-02-13",6.9
"535","2009-02-17",5.9
"536","2009-02-18",5.9
"537","2009-02-19",5.6
"538","2009-02-20",5.9
"539","2009-02-23",5.2
"540","2009-02-24",5.5
"541","2009-02-25",4.6
"542","2009-02-26",3.7
"543","2009-02-27",3.6
"544","2009-03-02",3.6
"545","2009-03-03",4.1
"546","2009-03-04",4
"547","2009-03-05",3.5
"548","2009-03-06",3.3
"549","2009-03-09",3.3
"550","2009-03-10",3.6
"551","2009-03-11",3.5
"552","2009-03-12",3.4
"553","2009-03-13",3.5
"554","2009-03-16",3.9
"555","2009-03-17",4
"556","2009-03-18",5.3
"557","2009-03-19",5.6
"558","2009-03-20",4.9
"559","2009-03-23",4.7
"560","2009-03-24",4.2
"561","2009-03-25",4.5
"562","2009-03-26",4.8
"563","2009-03-27",5.4
"564","2009-03-30",5
"565","2009-03-31",5.3
"566","2009-04-01",5.3
"567","2009-04-02",6.4
"568","2009-04-03",7
"569","2009-04-06",8.4
"570","2009-04-07",7.2
"571","2009-04-08",6.9
"572","2009-04-09",7.8
"573","2009-04-13",7.5
"574","2009-04-14",7.2
"575","2009-04-15",7.1
"576","2009-04-16",12
"577","2009-04-17",15.9
"578","2009-04-20",11.7
"579","2009-04-21",13.2
"580","2009-04-22",12.5
"581","2009-04-23",12
"582","2009-04-24",13.3
"583","2009-04-27",12.1
"584","2009-04-28",10.9
"585","2009-04-29",11.7
"586","2009-04-30",12.2
"587","2009-05-01",12.7
"588","2009-05-04",15
"589","2009-05-05",15.4
"590","2009-05-06",14.9
"591","2009-05-07",15.1
"592","2009-05-08",14.8
"593","2009-05-11",14
"594","2009-05-12",14
"595","2009-05-13",12.1
"596","2009-05-14",12.7
"597","2009-05-15",12.9
"598","2009-05-18",12.9
"599","2009-05-19",13.4
"600","2009-05-20",13.8
"601","2009-05-21",13.2
"602","2009-05-22",13.4
"603","2009-05-26",13.1
"604","2009-05-27",12.6
"605","2009-05-28",13.5
"606","2009-05-29",13.9
"607","2009-06-01",14.5
"608","2009-06-02",15.3
"609","2009-06-03",14.3
"610","2009-06-04",16.1
"611","2009-06-05",15
"612","2009-06-08",14.9
"613","2009-06-09",14.2
"614","2009-06-10",14.5
"615","2009-06-11",14.4
"616","2009-06-12",14.8
"617","2009-06-15",13.6
"618","2009-06-16",13.1
"619","2009-06-17",12.5
"620","2009-06-18",12.8
"621","2009-06-19",13.1
"622","2009-06-22",13.1
"623","2009-06-23",13.9
"624","2009-06-24",15.1
"625","2009-06-25",13.8
"626","2009-06-26",14.7
"627","2009-06-29",14.2
"628","2009-06-30",15.1
"629","2009-07-01",18.700001
"630","2009-07-02",17.799999
"631","2009-07-06",16.5
"632","2009-07-07",14.8
"633","2009-07-08",14.4
"634","2009-07-09",14.6
"635","2009-07-10",15.3
"636","2009-07-13",16.299999
"637","2009-07-14",17.1
"638","2009-07-15",18
"639","2009-07-16",17.1
"640","2009-07-17",15.3
"641","2009-07-20",16
"642","2009-07-21",16.1
"643","2009-07-22",16.4
"644","2009-07-23",17.299999
"645","2009-07-24",16.9
"646","2009-07-27",17.200001
"647","2009-07-28",17.9
"648","2009-07-29",17.6
"649","2009-07-30",17.5
"650","2009-07-31",17.9
"651","2009-08-03",20
"652","2009-08-04",20.299999
"653","2009-08-05",21.1
"654","2009-08-06",21
"655","2009-08-07",21.799999
"656","2009-08-10",22.700001
"657","2009-08-11",21.5
"658","2009-08-12",21.799999
"659","2009-08-13",22
"660","2009-08-14",21.1
"661","2009-08-17",20.6
"662","2009-08-18",21.5
"663","2009-08-19",21.5
"664","2009-08-20",21.700001
"665","2009-08-21",22.5
"666","2009-08-24",23.799999
"667","2009-08-25",24.5
"668","2009-08-26",24.5
"669","2009-08-27",24.299999
"670","2009-08-28",24.200001
"671","2009-08-31",24.4
"672","2009-09-01",23.299999
"673","2009-09-02",22.6
"674","2009-09-03",23.1
"675","2009-09-04",22.9
"676","2009-09-08",23.799999
"677","2009-09-09",25.4
"678","2009-09-10",28.1
"679","2009-09-11",29.5
"680","2009-09-14",29.1
"681","2009-09-15",29.6
"682","2009-09-16",30.799999
"683","2009-09-17",30.6
"684","2009-09-18",30.200001
"685","2009-09-21",28.299999
"686","2009-09-22",27
"687","2009-09-23",26.200001
"688","2009-09-24",25.4
"689","2009-09-25",24
"690","2009-09-28",27.5
"691","2009-09-29",27.4
"692","2009-09-30",26.700001
"693","2009-10-01",25.700001
"694","2009-10-02",26
"695","2009-10-05",27.700001
"696","2009-10-06",27.4
"697","2009-10-07",27.1
"698","2009-10-08",28.4
"699","2009-10-09",28.799999
"700","2009-10-12",28.9
"701","2009-10-13",29.6
"702","2009-10-14",29.4
"703","2009-10-15",27.700001
"704","2009-10-16",27.9
"705","2009-10-19",29.200001
"706","2009-10-20",27.9
"707","2009-10-21",27.1
"708","2009-10-22",27.9
"709","2009-10-23",26.200001
"710","2009-10-26",27.17
"711","2009-10-27",24.07
"712","2009-10-28",28.17
"713","2009-10-29",29.18
"714","2009-10-30",29.139999
"715","2009-11-02",30.24
"716","2009-11-03",29.940001
"717","2009-11-04",29.34
"718","2009-11-05",29.93
"719","2009-11-06",30.99
"720","2009-11-09",33.889999
"721","2009-11-10",32.939999
"722","2009-11-11",32.580002
"723","2009-11-12",32.41
"724","2009-11-13",32.84
"725","2009-11-16",34
"726","2009-11-17",33.82
"727","2009-11-18",33.220001
"728","2009-11-19",32.720001
"729","2009-11-20",32.889999
"730","2009-11-23",33.650002
"731","2009-11-24",32.990002
"732","2009-11-25",33.110001
"733","2009-11-27",31.9
"734","2009-11-30",32.09
"735","2009-12-01",32.580002
"736","2009-12-02",32.669998
"737","2009-12-03",32.310001
"738","2009-12-04",33.27
"739","2009-12-07",33.360001
"740","2009-12-08",33.169998
"741","2009-12-09",33.25
"742","2009-12-10",33.139999
"743","2009-12-11",33.299999
"744","2009-12-14",34.77
"745","2009-12-15",35.07
"746","2009-12-16",36.240002
"747","2009-12-17",37.040001
"748","2009-12-18",38.41
"749","2009-12-21",37.970001
"750","2009-12-22",38.529999
"751","2009-12-23",39.139999
"752","2009-12-24",39.509998
"753","2009-12-28",39.419998
"754","2009-12-29",39.869999
"755","2009-12-30",39.360001
"756","2009-12-31",38.560001
"757","2010-01-04",38.27
"758","2010-01-05",38.709999
"759","2010-01-06",38.790001
"760","2010-01-07",38.080002
"761","2010-01-08",37.549999
"762","2010-01-11",36.009998
"763","2010-01-12",35.540001
"764","2010-01-13",35.77
"765","2010-01-14",35.509998
"766","2010-01-15",34.970001
"767","2010-01-19",35.740002
"768","2010-01-20",35.080002
"769","2010-01-21",33.82
"770","2010-01-22",33.41
"771","2010-01-25",32.450001
"772","2010-01-26",31.610001
"773","2010-01-27",30.91
"774","2010-01-28",29.65
"775","2010-01-29",28.889999
"776","2010-02-01",30.540001
"777","2010-02-02",30.389999
"778","2010-02-03",31.280001
"779","2010-02-04",34
"780","2010-02-05",34.25
"781","2010-02-08",34.77
"782","2010-02-09",34.810001
"783","2010-02-10",34.259998
"784","2010-02-11",34.919998
"785","2010-02-12",34.869999
"786","2010-02-16",35.759998
"787","2010-02-17",35.509998
"788","2010-02-18",35.77
"789","2010-02-19",35.889999
"790","2010-02-22",36.25
"791","2010-02-23",35.470001
"792","2010-02-24",35.560001
"793","2010-02-25",35.560001
"794","2010-02-26",34.91
"795","2010-03-01",36.59
"796","2010-03-02",37.43
"797","2010-03-03",37.43
"798","2010-03-04",37.880001
"799","2010-03-05",38.93
"800","2010-03-08",38.740002
"801","2010-03-09",39.34
"802","2010-03-10",39.52
"803","2010-03-11",39.84
"804","2010-03-12",39.959999
"805","2010-03-15",39.470001
"806","2010-03-16",39.91
"807","2010-03-17",39.830002
"808","2010-03-18",39.060001
"809","2010-03-19",36.689999
"810","2010-03-22",37.41
"811","2010-03-23",37.279999
"812","2010-03-24",36.57
"813","2010-03-25",36.220001
"814","2010-03-26",35.689999
"815","2010-03-29",35.790001
"816","2010-03-30",35.599998
"817","2010-03-31",34.889999
"818","2010-04-01",35.209999
"819","2010-04-05",36.630001
"820","2010-04-06",37.43
"821","2010-04-07",36.959999
"822","2010-04-08",37.150002
"823","2010-04-09",37.389999
"824","2010-04-12",37.57
"825","2010-04-13",37.610001
"826","2010-04-14",38.029999
"827","2010-04-15",38.169998
"828","2010-04-16",36.599998
"829","2010-04-19",36.5
"830","2010-04-20",36.84
"831","2010-04-21",37.52
"832","2010-04-22",37.849998
"833","2010-04-23",38.669998
"834","2010-04-26",38.639999
"835","2010-04-27",30.809999
"836","2010-04-28",27.99
"837","2010-04-29",30.02
"838","2010-04-30",28.02
"839","2010-05-03",28.75
"840","2010-05-04",26.969999
"841","2010-05-05",26.049999
"842","2010-05-06",24.82
"843","2010-05-07",23.58
"844","2010-05-10",24.76
"845","2010-05-11",25.059999
"846","2010-05-12",25.860001
"847","2010-05-13",25.76
"848","2010-05-14",25.200001
"849","2010-05-17",24.690001
"850","2010-05-18",24.25
"851","2010-05-19",23.879999
"852","2010-05-20",22.139999
"853","2010-05-21",22.059999
"854","2010-05-24",22.030001
"855","2010-05-25",21.809999
"856","2010-05-26",22.190001
"857","2010-05-27",23.700001
"858","2010-05-28",23.200001
"859","2010-06-01",21.43
"860","2010-06-02",21.91
"861","2010-06-03",22.48
"862","2010-06-04",21.120001
"863","2010-06-07",19.950001
"864","2010-06-08",19.75
"865","2010-06-09",20.02
"866","2010-06-10",20.91
"867","2010-06-11",21.209999
"868","2010-06-14",21.790001
"869","2010-06-15",22.809999
"870","2010-06-16",22.709999
"871","2010-06-17",22.620001
"872","2010-06-18",22.790001
"873","2010-06-21",22.040001
"874","2010-06-22",21.33
"875","2010-06-23",21.25
"876","2010-06-24",20.23
"877","2010-06-25",20.219999
"878","2010-06-28",20.700001
"879","2010-06-29",19.049999
"880","2010-06-30",18.49
"881","2010-07-01",18.110001
"882","2010-07-02",17.780001
"883","2010-07-06",17.1
"884","2010-07-07",18.299999
"885","2010-07-08",19.139999
"886","2010-07-09",20.040001
"887","2010-07-12",20.379999
"888","2010-07-13",21.93
"889","2010-07-14",22.030001
"890","2010-07-15",21.74
"891","2010-07-16",20.51
"892","2010-07-19",20.780001
"893","2010-07-20",20.99
"894","2010-07-21",20.83
"895","2010-07-22",22.290001
"896","2010-07-23",23.790001
"897","2010-07-26",23.950001
"898","2010-07-27",26.860001
"899","2010-07-28",26.799999
"900","2010-07-29",26.950001
"901","2010-07-30",27.01
"902","2010-08-02",27.42
"903","2010-08-03",26.59
"904","2010-08-04",26.299999
"905","2010-08-05",25.469999
"906","2010-08-06",24.82
"907","2010-08-09",25.530001
"908","2010-08-10",24.34
"909","2010-08-11",23.459999
"910","2010-08-12",22.93
"911","2010-08-13",23.030001
"912","2010-08-16",23.24
"913","2010-08-17",23.879999
"914","2010-08-18",24.16
"915","2010-08-19",23.48
"916","2010-08-20",22.709999
"917","2010-08-23",22.49
"918","2010-08-24",22.4
"919","2010-08-25",22.16
"920","2010-08-26",21.940001
"921","2010-08-27",22.91
"922","2010-08-30",22.290001
"923","2010-08-31",22.360001
"924","2010-09-01",23.98
"925","2010-09-02",24.92
"926","2010-09-03",25.5
"927","2010-09-07",24.530001
"928","2010-09-08",24.33
"929","2010-09-09",24.75
"930","2010-09-10",25.35
"931","2010-09-13",26.129999
"932","2010-09-14",25.969999
"933","2010-09-15",25.870001
"934","2010-09-16",25.41
"935","2010-09-17",25.85
"936","2010-09-20",26.73
"937","2010-09-21",27.290001
"938","2010-09-22",27.110001
"939","2010-09-23",26.65
"940","2010-09-24",27.879999
"941","2010-09-27",27.879999
"942","2010-09-28",28.059999
"943","2010-09-29",28.309999
"944","2010-09-30",27.9
"945","2010-10-01",28.360001
"946","2010-10-04",27.6
"947","2010-10-05",28.459999
"948","2010-10-06",28.16
"949","2010-10-07",28.190001
"950","2010-10-08",28.48
"951","2010-10-11",28.709999
"952","2010-10-12",28.299999
"953","2010-10-13",30.209999
"954","2010-10-14",29.879999
"955","2010-10-15",30.34
"956","2010-10-18",30.790001
"957","2010-10-19",29.709999
"958","2010-10-20",30.440001
"959","2010-10-21",30.389999
"960","2010-10-22",30.780001
"961","2010-10-25",31.200001
"962","2010-10-26",24.26
"963","2010-10-27",23.6
"964","2010-10-28",23.16
"965","2010-10-29",23.049999
"966","2010-11-01",22.799999
"967","2010-11-02",23.18
"968","2010-11-03",23.450001
"969","2010-11-04",23.98
"970","2010-11-05",24.200001
"971","2010-11-08",24.120001
"972","2010-11-09",23.709999
"973","2010-11-10",23.74
