"","date","WTTR"
"202","2018-04-13",13.78
"203","2018-04-16",14.16
"204","2018-04-17",14.48
"205","2018-04-18",15.19
"206","2018-04-19",15.8
"207","2018-04-20",15.42
"208","2018-04-23",15.15
"209","2018-04-24",15.49
"210","2018-04-25",15.39
"211","2018-04-26",15.48
"212","2018-04-27",15.3
"213","2018-04-30",15.05
"214","2018-05-01",14.76
"215","2018-05-02",15.12
"216","2018-05-03",14.69
"217","2018-05-04",15.01
"218","2018-05-07",15.19
"219","2018-05-08",15.44
"220","2018-05-09",15.8
"221","2018-05-10",16.08
"222","2018-05-11",16.889999
"223","2018-05-14",16.950001
"224","2018-05-15",17.639999
"225","2018-05-16",17.15
"226","2018-05-17",17.07
"227","2018-05-18",17.58
"228","2018-05-21",17.02
"229","2018-05-22",16.68
"230","2018-05-23",16.48
"231","2018-05-24",15.97
"232","2018-05-25",15.03
"233","2018-05-29",14.7
"234","2018-05-30",14.98
"235","2018-05-31",14.27
"236","2018-06-01",13.45
"237","2018-06-04",13.83
"238","2018-06-05",13.53
"239","2018-06-06",14.04
"240","2018-06-07",14.98
"241","2018-06-08",14.28
"242","2018-06-11",13.81
"243","2018-06-12",13.89
"244","2018-06-13",14.26
"245","2018-06-14",13.93
"246","2018-06-15",13.72
"247","2018-06-18",13.75
"248","2018-06-19",13.75
"249","2018-06-20",13.75
"250","2018-06-21",13.67
"251","2018-06-22",14.34
"252","2018-06-25",14.21
"253","2018-06-26",15.04
"254","2018-06-27",15.35
"255","2018-06-28",14.97
"256","2018-06-29",14.53
"257","2018-07-02",14.18
"258","2018-07-03",14.55
"259","2018-07-05",14.61
"260","2018-07-06",14.94
"261","2018-07-09",15.09
"262","2018-07-10",15.02
"263","2018-07-11",14.78
"264","2018-07-12",15.12
"265","2018-07-13",15.44
"266","2018-07-16",15.08
"267","2018-07-17",15.26
"268","2018-07-18",15.12
"269","2018-07-19",15.24
"270","2018-07-20",15.1
"271","2018-07-23",15.02
"272","2018-07-24",14.81
"273","2018-07-25",14.87
"274","2018-07-26",15.01
"275","2018-07-27",15.06
"276","2018-07-30",15.4
"277","2018-07-31",15.28
"278","2018-08-01",14.95
"279","2018-08-02",14.97
"280","2018-08-03",14.86
"281","2018-08-06",15.06
"282","2018-08-07",15.19
"283","2018-08-08",15.47
"284","2018-08-09",15.6
"285","2018-08-10",14.7
"286","2018-08-13",13.73
"287","2018-08-14",13.17
"288","2018-08-15",12.39
"289","2018-08-16",13.01
"290","2018-08-17",12.95
"291","2018-08-20",13.15
"292","2018-08-21",13.14
"293","2018-08-22",13.24
"294","2018-08-23",13.07
"295","2018-08-24",12.83
"296","2018-08-27",13.54
"297","2018-08-28",13.34
"298","2018-08-29",13.77
"299","2018-08-30",13.5
"300","2018-08-31",13.65
"301","2018-09-04",13.14
"302","2018-09-05",12.84
"303","2018-09-06",11.86
"304","2018-09-07",11.83
"305","2018-09-10",11.77
"306","2018-09-11",12.16
"307","2018-09-12",12.71
"308","2018-09-13",12.36
"309","2018-09-14",12.25
"310","2018-09-17",11.99
"311","2018-09-18",12.12
"312","2018-09-19",12.17
"313","2018-09-20",12.2
"314","2018-09-21",12.29
"315","2018-09-24",12.23
"316","2018-09-25",12.18
"317","2018-09-26",12.02
"318","2018-09-27",12.09
"319","2018-09-28",11.84
"320","2018-10-01",11.7
"321","2018-10-02",12.08
"322","2018-10-03",12.41
"323","2018-10-04",12.5
"324","2018-10-05",12.75
"325","2018-10-08",12.44
"326","2018-10-09",12.86
"327","2018-10-10",12.28
"328","2018-10-11",12.02
"329","2018-10-12",11.99
"330","2018-10-15",11.7
"331","2018-10-16",11.94
"332","2018-10-17",11.6
"333","2018-10-18",10.94
"334","2018-10-19",10.9
"335","2018-10-22",10.72
"336","2018-10-23",10.25
"337","2018-10-24",9.77
"338","2018-10-25",10.13
"339","2018-10-26",10.12
"340","2018-10-29",9.45
"341","2018-10-30",9.58
"342","2018-10-31",9.56
"343","2018-11-01",9.72
"344","2018-11-02",10.1
"345","2018-11-05",10.06
"346","2018-11-06",9.99
"347","2018-11-07",11.25
"348","2018-11-08",10.93
"349","2018-11-09",10.55
"350","2018-11-12",10.19
"351","2018-11-13",9.91
"352","2018-11-14",9.76
"353","2018-11-15",10.13
"354","2018-11-16",9.84
"355","2018-11-19",10.65
"356","2018-11-20",10.43
"357","2018-11-21",10.68
"358","2018-11-23",9.99
"359","2018-11-26",10.04
"360","2018-11-27",9.76
"361","2018-11-28",10.09
"362","2018-11-29",9.94
"363","2018-11-30",9.68
"364","2018-12-03",10.3
"365","2018-12-04",9.6
"366","2018-12-06",8.98
"367","2018-12-07",9.16
"368","2018-12-10",8.86
"369","2018-12-11",8.39
"370","2018-12-12",8.43
"371","2018-12-13",8.19
"372","2018-12-14",8.06
"373","2018-12-17",8.01
"374","2018-12-18",7.71
"375","2018-12-19",7.37
"376","2018-12-20",7.17
"377","2018-12-21",6.94
"378","2018-12-24",6.68
"379","2018-12-26",6.34
"380","2018-12-27",6.31
"381","2018-12-28",6.45
"382","2018-12-31",6.32
"383","2019-01-02",6.8
"384","2019-01-03",6.98
"385","2019-01-04",7.08
"386","2019-01-07",7.17
"387","2019-01-08",7.31
"388","2019-01-09",7.78
"389","2019-01-10",7.97
"390","2019-01-11",7.85
"391","2019-01-14",7.9
"392","2019-01-15",8.11
"393","2019-01-16",8.37
"394","2019-01-17",8.52
"395","2019-01-18",8.71
"396","2019-01-22",8.49
"397","2019-01-23",8.15
"398","2019-01-24",8.38
"399","2019-01-25",8.79
"400","2019-01-28",8.53
"401","2019-01-29",8.46
"402","2019-01-30",8.7
"403","2019-01-31",8.5
"404","2019-02-01",8.7
"405","2019-02-04",9.07
"406","2019-02-05",8.92
"407","2019-02-06",8.9
"408","2019-02-07",8.33
"409","2019-02-08",8.17
"410","2019-02-11",8.48
"411","2019-02-12",8.89
"412","2019-02-13",9.13
"413","2019-02-14",9.36
"414","2019-02-15",9.35
"415","2019-02-19",9.59
"416","2019-02-20",9.83
"417","2019-02-21",9.63
"418","2019-02-22",9.6
"419","2019-02-25",9.62
"420","2019-02-26",9.35
"421","2019-02-27",10.09
"422","2019-02-28",10.08
"423","2019-03-01",10.09
"424","2019-03-04",10.55
"425","2019-03-05",10.41
"426","2019-03-06",10.11
"427","2019-03-07",10.15
"428","2019-03-08",9.99
"429","2019-03-11",10.29
"430","2019-03-12",10.77
"431","2019-03-13",11
"432","2019-03-14",11.1
"433","2019-03-15",11.13
"434","2019-03-18",11.29
"435","2019-03-19",11.44
"436","2019-03-20",11.61
"437","2019-03-21",11.61
"438","2019-03-22",11.07
"439","2019-03-25",11.24
"440","2019-03-26",11.47
"441","2019-03-27",11.48
"442","2019-03-28",11.87
"443","2019-03-29",12.02
"444","2019-04-01",12.11
"445","2019-04-02",11.82
"446","2019-04-03",11.81
"447","2019-04-04",11.75
"448","2019-04-05",12.17
"449","2019-04-08",12.25
"450","2019-04-09",11.8
"451","2019-04-10",12.01
"452","2019-04-11",12.02
"453","2019-04-12",12.1
"454","2019-04-15",12.09
"455","2019-04-16",12.3
"456","2019-04-17",12.17
"457","2019-04-18",11.94
"458","2019-04-22",12.22
"459","2019-04-23",12.52
"460","2019-04-24",11.95
"461","2019-04-25",11.88
"462","2019-04-26",11.89
"463","2019-04-29",11.99
"464","2019-04-30",11.52
"465","2019-05-01",10.97
"466","2019-05-02",10.99
"467","2019-05-03",11.3
"468","2019-05-06",11.45
"469","2019-05-07",11.03
"470","2019-05-08",11.02
"471","2019-05-09",11.56
"472","2019-05-10",11.35
"473","2019-05-13",11.15
"474","2019-05-14",11.54
"475","2019-05-15",11.65
"476","2019-05-16",11.85
"477","2019-05-17",12.49
"478","2019-05-20",12.56
"479","2019-05-21",12.18
"480","2019-05-22",11.55
"481","2019-05-23",10.98
"482","2019-05-24",10.94
"483","2019-05-28",11.08
"484","2019-05-29",11.08
"485","2019-05-30",10.86
"486","2019-05-31",10.7
"487","2019-06-03",10.92
"488","2019-06-04",11.21
"489","2019-06-05",10.93
"490","2019-06-06",11
"491","2019-06-07",11.11
"492","2019-06-10",11.48
"493","2019-06-11",11.5
"494","2019-06-12",11.27
"495","2019-06-13",11.75
"496","2019-06-14",11.45
"497","2019-06-17",11.64
"498","2019-06-18",12.01
"499","2019-06-19",11.99
"500","2019-06-20",12.34
"501","2019-06-21",12.11
"502","2019-06-24",11.69
"503","2019-06-25",11.73
"504","2019-06-26",12.18
"505","2019-06-27",11.75
"506","2019-06-28",11.61
"507","2019-07-01",11.89
"508","2019-07-02",10.6
"509","2019-07-03",10.65
"510","2019-07-05",10.65
"511","2019-07-08",10.88
"512","2019-07-09",10.62
"513","2019-07-10",10.91
"514","2019-07-11",10.87
"515","2019-07-12",11.01
"516","2019-07-15",10.87
"517","2019-07-16",10.41
"518","2019-07-17",9.85
"519","2019-07-18",9.52
"520","2019-07-19",9.73
"521","2019-07-22",9.99
"522","2019-07-23",10.02
"523","2019-07-24",10.29
"524","2019-07-25",9.88
"525","2019-07-26",9.78
"526","2019-07-29",9.46
"527","2019-07-30",10.03
"528","2019-07-31",10.17
"529","2019-08-01",9.14
"530","2019-08-02",9.15
"531","2019-08-05",8.75
"532","2019-08-06",8.59
"533","2019-08-07",8.39
"534","2019-08-08",8.52
"535","2019-08-09",8.47
"536","2019-08-12",8.46
"537","2019-08-13",8.55
"538","2019-08-14",8.05
"539","2019-08-15",8.03
"540","2019-08-16",8.42
"541","2019-08-19",8.6
"542","2019-08-20",8.64
"543","2019-08-21",8.61
"544","2019-08-22",8.52
"545","2019-08-23",7.92
"546","2019-08-26",7.86
"547","2019-08-27",7.84
"548","2019-08-28",8.05
"549","2019-08-29",8.17
"550","2019-08-30",8.16
"551","2019-09-03",8.14
"552","2019-09-04",8.18
"553","2019-09-05",8.45
"554","2019-09-06",8.25
"555","2019-09-09",8.52
"556","2019-09-10",8.51
"557","2019-09-11",8.32
"558","2019-09-12",8.17
"559","2019-09-13",8.49
"560","2019-09-16",9.38
"561","2019-09-17",9.09
"562","2019-09-18",8.99
"563","2019-09-19",8.91
"564","2019-09-20",9.02
"565","2019-09-23",9.13
"566","2019-09-24",8.85
"567","2019-09-25",9.1
"568","2019-09-26",8.83
"569","2019-09-27",8.71
"570","2019-09-30",8.66
"571","2019-10-01",8.51
"572","2019-10-02",8.32
"573","2019-10-03",8.35
"574","2019-10-04",8.19
"575","2019-10-07",8.04
"576","2019-10-08",7.72
"577","2019-10-09",7.78
"578","2019-10-10",7.82
"579","2019-10-11",8.1
"580","2019-10-14",7.84
"581","2019-10-15",7.62
"582","2019-10-16",7.42
"583","2019-10-17",7.46
"584","2019-10-18",7.27
"585","2019-10-21",7.5
"586","2019-10-22",7.66
"587","2019-10-23",7.72
"588","2019-10-24",7.57
"589","2019-10-25",7.47
"590","2019-10-28",7.58
"591","2019-10-29",7.67
"592","2019-10-30",7.46
"593","2019-10-31",7.6
"594","2019-11-01",7.73
"595","2019-11-04",8.11
"596","2019-11-05",8.1
"597","2019-11-06",7.95
"598","2019-11-07",8.01
"599","2019-11-08",7.91
"600","2019-11-11",8.08
"601","2019-11-12",8.02
"602","2019-11-13",7.82
"603","2019-11-14",7.72
"604","2019-11-15",7.57
"605","2019-11-18",7.22
"606","2019-11-19",7.26
"607","2019-11-20",7.28
"608","2019-11-21",7.41
"609","2019-11-22",7.49
"610","2019-11-25",7.74
"611","2019-11-26",7.66
"612","2019-11-27",7.79
"613","2019-11-29",7.68
"614","2019-12-02",7.69
"615","2019-12-03",7.54
"616","2019-12-04",7.83
"617","2019-12-05",7.84
"618","2019-12-06",8.1
"619","2019-12-09",8.17
"620","2019-12-10",8.2
"621","2019-12-11",8.47
"622","2019-12-12",8.77
"623","2019-12-13",8.9
"624","2019-12-16",8.92
"625","2019-12-17",9.09
"626","2019-12-18",9.31
"627","2019-12-19",9.32
"628","2019-12-20",9.25
"629","2019-12-23",9.3
"630","2019-12-24",9.43
"631","2019-12-26",9.58
"632","2019-12-27",9.28
"633","2019-12-30",9.27
"634","2019-12-31",9.28
"635","2020-01-02",9.1
"636","2020-01-03",9.25
"637","2020-01-06",9.37
"638","2020-01-07",9.47
"639","2020-01-08",9.27
"640","2020-01-09",9.39
"641","2020-01-10",9.38
"642","2020-01-13",9.22
"643","2020-01-14",9.01
"644","2020-01-15",8.81
"645","2020-01-16",8.98
"646","2020-01-17",8.85
"647","2020-01-21",8.23
"648","2020-01-22",8.1
"649","2020-01-23",7.55
"650","2020-01-24",7.45
"651","2020-01-27",7.35
"652","2020-01-28",7.33
"653","2020-01-29",7.09
"654","2020-01-30",7.09
"655","2020-01-31",6.96
"656","2020-02-03",6.77
"657","2020-02-04",6.82
"658","2020-02-05",7.12
"659","2020-02-06",7.01
"660","2020-02-07",7.11
"661","2020-02-10",6.86
"662","2020-02-11",7.09
"663","2020-02-12",7.19
"664","2020-02-13",7.23
"665","2020-02-14",7.18
"666","2020-02-18",7.15
"667","2020-02-19",7.28
"668","2020-02-20",7.44
"669","2020-02-21",7.26
"670","2020-02-24",6.69
"671","2020-02-25",7.18
"672","2020-02-26",6.51
"673","2020-02-27",6.24
"674","2020-02-28",6.5
"675","2020-03-02",6.45
"676","2020-03-03",6.03
"677","2020-03-04",6.11
"678","2020-03-05",5.89
"679","2020-03-06",5.37
"680","2020-03-09",4.19
"681","2020-03-10",3.65
"682","2020-03-11",3.56
"683","2020-03-12",3.03
"684","2020-03-13",3.39
"685","2020-03-16",3.38
"686","2020-03-17",3.27
"687","2020-03-18",2.28
"688","2020-03-19",3
"689","2020-03-20",2.86
"690","2020-03-23",2.55
"691","2020-03-24",2.67
"692","2020-03-25",3.04
"693","2020-03-26",3.33
"694","2020-03-27",3.58
"695","2020-03-30",2.92
"696","2020-03-31",3.23
"697","2020-04-01",2.94
"698","2020-04-02",3.03
"699","2020-04-03",2.7
"700","2020-04-06",2.67
"701","2020-04-07",2.7
"702","2020-04-08",2.83
"703","2020-04-09",3.18
"704","2020-04-13",3.37
"705","2020-04-14",3.5
"706","2020-04-15",3.49
"707","2020-04-16",3.06
"708","2020-04-17",3.26
"709","2020-04-20",3.07
"710","2020-04-21",2.92
"711","2020-04-22",3.07
"712","2020-04-23",4.04
"713","2020-04-24",4
"714","2020-04-27",4
"715","2020-04-28",4.06
"716","2020-04-29",4.96
"717","2020-04-30",4.8
"718","2020-05-01",4.46
"719","2020-05-04",4.29
"720","2020-05-05",4.46
"721","2020-05-06",4.47
"722","2020-05-07",4.43
"723","2020-05-08",5.26
"724","2020-05-11",5.23
"725","2020-05-12",4.85
"726","2020-05-13",4.59
"727","2020-05-14",4.3
"728","2020-05-15",4.19
"729","2020-05-18",4.83
"730","2020-05-19",4.54
"731","2020-05-20",5
"732","2020-05-21",5.17
"733","2020-05-22",4.99
"734","2020-05-26",5.4
"735","2020-05-27",5.59
"736","2020-05-28",5.45
"737","2020-05-29",5.94
"738","2020-06-01",5.33
"739","2020-06-02",5.56
"740","2020-06-03",5.55
"741","2020-06-04",5.63
"742","2020-06-05",6.58
"743","2020-06-08",6.71
"744","2020-06-09",6.73
"745","2020-06-10",6.42
"746","2020-06-11",5.19
"747","2020-06-12",5.26
"748","2020-06-15",5.52
"749","2020-06-16",5.21
"750","2020-06-17",5.28
"751","2020-06-18",5.22
"752","2020-06-19",5.2
"753","2020-06-22",5.12
"754","2020-06-23",5.12
"755","2020-06-24",4.62
"756","2020-06-25",4.94
"757","2020-06-26",4.59
"758","2020-06-29",4.86
"759","2020-06-30",4.9
"760","2020-07-01",4.68
"761","2020-07-02",4.74
"762","2020-07-06",4.85
"763","2020-07-07",4.41
"764","2020-07-08",4.49
"765","2020-07-09",4.11
"766","2020-07-10",4.27
"767","2020-07-13",4.11
"768","2020-07-14",4.4
"769","2020-07-15",4.76
"770","2020-07-16",4.65
"771","2020-07-17",4.63
"772","2020-07-20",4.51
"773","2020-07-21",4.73
"774","2020-07-22",4.59
"775","2020-07-23",4.79
"776","2020-07-24",4.7
"777","2020-07-27",4.61
"778","2020-07-28",4.57
"779","2020-07-29",4.71
"780","2020-07-30",4.8
"781","2020-07-31",4.44
"782","2020-08-03",4.61
"783","2020-08-04",4.74
"784","2020-08-05",5.01
"785","2020-08-06",5
"786","2020-08-07",5.01
"787","2020-08-10",5.38
"788","2020-08-11",5.86
"789","2020-08-12",5.62
"790","2020-08-13",5.53
"791","2020-08-14",5.67
"792","2020-08-17",5.57
"793","2020-08-18",5.4
"794","2020-08-19",5.37
"795","2020-08-20",5.26
"796","2020-08-21",4.85
"797","2020-08-24",5.01
"798","2020-08-25",5
"799","2020-08-26",4.86
"800","2020-08-27",4.71
"801","2020-08-28",4.92
"802","2020-08-31",4.77
"803","2020-09-01",4.49
"804","2020-09-02",4.65
"805","2020-09-03",4.55
"806","2020-09-04",4.47
"807","2020-09-08",4.24
"808","2020-09-09",4.31
"809","2020-09-10",4.06
"810","2020-09-11",4.03
"811","2020-09-14",5.06
"812","2020-09-15",5.19
"813","2020-09-16",5.67
"814","2020-09-17",5.48
"815","2020-09-18",4.96
"816","2020-09-21",4.31
"817","2020-09-22",4.08
"818","2020-09-23",3.94
"819","2020-09-24",3.6
"820","2020-09-25",3.76
"821","2020-09-28",4.12
"822","2020-09-29",4.11
"823","2020-09-30",3.84
"824","2020-10-01",3.91
"825","2020-10-02",3.9
"826","2020-10-05",4.09
"827","2020-10-06",4.04
"828","2020-10-07",3.94
"829","2020-10-08",3.96
"830","2020-10-09",3.78
"831","2020-10-12",3.82
"832","2020-10-13",3.64
"833","2020-10-14",3.67
"834","2020-10-15",3.75
"835","2020-10-16",3.62
"836","2020-10-19",3.44
"837","2020-10-20",3.48
"838","2020-10-21",3.43
"839","2020-10-22",3.41
"840","2020-10-23",3.44
"841","2020-10-26",3.21
"842","2020-10-27",3.14
"843","2020-10-28",2.96
"844","2020-10-29",3.04
"845","2020-10-30",3.02
"846","2020-11-02",3.26
"847","2020-11-03",3.42
"848","2020-11-04",3.09
"849","2020-11-05",3.27
"850","2020-11-06",3.29
"851","2020-11-09",3.88
"852","2020-11-10",3.97
"853","2020-11-11",3.89
"854","2020-11-12",3.82
"855","2020-11-13",3.82
"856","2020-11-16",4.34
"857","2020-11-17",4.34
"858","2020-11-18",4.33
"859","2020-11-19",4.3
"860","2020-11-20",4.02
"861","2020-11-23",4.62
"862","2020-11-24",5.16
"863","2020-11-25",4.96
"864","2020-11-27",4.86
