"","date","FBIZ"
"125","2007-07-02",10.23
"126","2007-07-03",10.075
"127","2007-07-05",10.1
"128","2007-07-06",10.1
"129","2007-07-09",10.1
"130","2007-07-10",10.1
"131","2007-07-11",10.1
"132","2007-07-12",9.995
"133","2007-07-13",9.995
"134","2007-07-16",10.025
"135","2007-07-17",9.995
"136","2007-07-18",10.015
"137","2007-07-19",10.015
"138","2007-07-20",10.465
"139","2007-07-23",9.95
"140","2007-07-24",10
"141","2007-07-25",10
"142","2007-07-26",9.5
"143","2007-07-27",9.48
"144","2007-07-30",9.535
"145","2007-07-31",9.535
"146","2007-08-01",9.535
"147","2007-08-02",9.545
"148","2007-08-03",9.545
"149","2007-08-06",9.495
"150","2007-08-07",9.5
"151","2007-08-08",9.475
"152","2007-08-09",9.45
"153","2007-08-10",9.45
"154","2007-08-13",9.25
"155","2007-08-14",9.25
"156","2007-08-15",9.385
"157","2007-08-16",9.385
"158","2007-08-17",9.385
"159","2007-08-20",8.85
"160","2007-08-21",9.175
"161","2007-08-22",9.25
"162","2007-08-23",9.125
"163","2007-08-24",9.3
"164","2007-08-27",9.3
"165","2007-08-28",9.3
"166","2007-08-29",9.625
"167","2007-08-30",9.325
"168","2007-08-31",9.2
"169","2007-09-04",9.325
"170","2007-09-05",9.375
"171","2007-09-06",9.25
"172","2007-09-07",9.25
"173","2007-09-10",9.24
"174","2007-09-11",9.665
"175","2007-09-12",9.665
"176","2007-09-13",9.575
"177","2007-09-14",9.4
"178","2007-09-17",9.365
"179","2007-09-18",9.37
"180","2007-09-19",9.5
"181","2007-09-20",9.48
"182","2007-09-21",9.5
"183","2007-09-24",9.63
"184","2007-09-25",9.5
"185","2007-09-26",9.5
"186","2007-09-27",9.5
"187","2007-09-28",9.625
"188","2007-10-01",9.395
"189","2007-10-02",9.4
"190","2007-10-03",9.3
"191","2007-10-04",9.35
"192","2007-10-05",9.25
"193","2007-10-08",9
"194","2007-10-09",8.965
"195","2007-10-10",9
"196","2007-10-11",8.995
"197","2007-10-12",8.96
"198","2007-10-15",8.96
"199","2007-10-16",9
"200","2007-10-17",8.96
"201","2007-10-18",8.96
"202","2007-10-19",8.96
"203","2007-10-22",8.83
"204","2007-10-23",8.83
"205","2007-10-24",8.83
"206","2007-10-25",8.83
"207","2007-10-26",8.83
"208","2007-10-29",8.96
"209","2007-10-30",8.96
"210","2007-10-31",8.96
"211","2007-11-01",9.125
"212","2007-11-02",9.525
"213","2007-11-05",9.525
"214","2007-11-06",9.375
"215","2007-11-07",9.375
"216","2007-11-08",9.375
"217","2007-11-09",9.375
"218","2007-11-12",9.375
"219","2007-11-13",9.375
"220","2007-11-14",9.375
"221","2007-11-15",9.25
"222","2007-11-16",9.15
"223","2007-11-19",9
"224","2007-11-20",8.95
"225","2007-11-21",8.95
"226","2007-11-23",8.95
"227","2007-11-26",9.225
"228","2007-11-27",9.5
"229","2007-11-28",9
"230","2007-11-29",9.125
"231","2007-11-30",9.075
"232","2007-12-03",9.05
"233","2007-12-04",9.05
"234","2007-12-05",9.125
"235","2007-12-06",9.125
"236","2007-12-07",9.125
"237","2007-12-10",9.125
"238","2007-12-11",9.125
"239","2007-12-12",9.075
"240","2007-12-13",9.125
"241","2007-12-14",9
"242","2007-12-17",9
"243","2007-12-18",9.125
"244","2007-12-19",9.24
"245","2007-12-20",8.925
"246","2007-12-21",9.17
"247","2007-12-24",9
"248","2007-12-26",9
"249","2007-12-27",8.95
"250","2007-12-28",8.87
"251","2007-12-31",8.75
"252","2008-01-02",8.75
"253","2008-01-03",8.74
"254","2008-01-04",8.575
"255","2008-01-07",8.67
"256","2008-01-08",8.405
"257","2008-01-09",8.545
"258","2008-01-10",8.425
"259","2008-01-11",8.17
"260","2008-01-14",8.17
"261","2008-01-15",7.95
"262","2008-01-16",8.17
"263","2008-01-17",8
"264","2008-01-18",8
"265","2008-01-22",8
"266","2008-01-23",8
"267","2008-01-24",8
"268","2008-01-25",8.395
"269","2008-01-28",8.395
"270","2008-01-29",8.395
"271","2008-01-30",8.395
"272","2008-01-31",8.395
"273","2008-02-01",8.345
"274","2008-02-04",8.345
"275","2008-02-05",8.345
"276","2008-02-06",7.95
"277","2008-02-07",8.25
"278","2008-02-08",8.25
"279","2008-02-11",8.25
"280","2008-02-12",8.97
"281","2008-02-13",8.97
"282","2008-02-14",8.57
"283","2008-02-15",8.57
"284","2008-02-19",8.57
"285","2008-02-20",8.375
"286","2008-02-21",8.375
"287","2008-02-22",8.375
"288","2008-02-25",8.375
"289","2008-02-26",8.5
"290","2008-02-27",8.625
"291","2008-02-28",8.625
"292","2008-02-29",8.75
"293","2008-03-03",8.6
"294","2008-03-04",8.5
"295","2008-03-05",8.5
"296","2008-03-06",8.5
"297","2008-03-07",8.5
"298","2008-03-10",8.525
"299","2008-03-11",8.525
"300","2008-03-12",8.625
"301","2008-03-13",8.75
"302","2008-03-14",8.9
"303","2008-03-17",8.9
"304","2008-03-18",8.75
"305","2008-03-19",8.75
"306","2008-03-20",8.75
"307","2008-03-24",8.75
"308","2008-03-25",8.75
"309","2008-03-26",8.75
"310","2008-03-27",8.75
"311","2008-03-28",8.75
"312","2008-03-31",8.75
"313","2008-04-01",8.75
"314","2008-04-02",8.75
"315","2008-04-03",8.75
"316","2008-04-04",8.975
"317","2008-04-07",8.975
"318","2008-04-08",8.975
"319","2008-04-09",8.975
"320","2008-04-10",8.975
"321","2008-04-11",8.975
"322","2008-04-14",8.975
"323","2008-04-15",8.25
"324","2008-04-16",8.525
"325","2008-04-17",8.525
"326","2008-04-18",8.525
"327","2008-04-21",8.525
"328","2008-04-22",8.525
"329","2008-04-23",8.525
"330","2008-04-24",8.525
"331","2008-04-25",8.525
"332","2008-04-28",8.525
"333","2008-04-29",8.525
"334","2008-04-30",8.525
"335","2008-05-01",8.525
"336","2008-05-02",8.875
"337","2008-05-05",8.875
"338","2008-05-06",8.875
"339","2008-05-07",8.875
"340","2008-05-08",9.125
"341","2008-05-09",9.125
"342","2008-05-12",9.125
"343","2008-05-13",8.775
"344","2008-05-14",9
"345","2008-05-15",9
"346","2008-05-16",9
"347","2008-05-19",9
"348","2008-05-20",8.765
"349","2008-05-21",9.125
"350","2008-05-22",9.25
"351","2008-05-23",9.82
"352","2008-05-27",9.7
"353","2008-05-28",9.7
"354","2008-05-29",9.7
"355","2008-05-30",9.505
"356","2008-06-02",9.575
"357","2008-06-03",8.75
"358","2008-06-04",9.61
"359","2008-06-05",8.75
"360","2008-06-06",8.75
"361","2008-06-09",8.75
"362","2008-06-10",8.73
"363","2008-06-11",8.625
"364","2008-06-12",8.375
"365","2008-06-13",8.125
"366","2008-06-16",7.765
"367","2008-06-17",8.465
"368","2008-06-18",8.5
"369","2008-06-19",8.5
"370","2008-06-20",8.5
"371","2008-06-23",9
"372","2008-06-24",9
"373","2008-06-25",9
"374","2008-06-26",9
"375","2008-06-27",8.29
"376","2008-06-30",7.975
"377","2008-07-01",7.005
"378","2008-07-02",7.275
"379","2008-07-03",7.275
"380","2008-07-07",7.275
"381","2008-07-08",7.75
"382","2008-07-09",7.75
"383","2008-07-10",7.75
"384","2008-07-11",7.75
"385","2008-07-14",7.98
"386","2008-07-15",7.625
"387","2008-07-16",7.75
"388","2008-07-17",7.995
"389","2008-07-18",8
"390","2008-07-21",8.25
"391","2008-07-22",7.785
"392","2008-07-23",7.925
"393","2008-07-24",7.925
"394","2008-07-25",8.74
"395","2008-07-28",8.74
"396","2008-07-29",7.625
"397","2008-07-30",7.625
"398","2008-07-31",7.625
"399","2008-08-01",7.625
"400","2008-08-04",7.625
"401","2008-08-05",7.625
"402","2008-08-06",7.625
"403","2008-08-07",7.625
"404","2008-08-08",7.625
"405","2008-08-11",7.625
"406","2008-08-12",7.625
"407","2008-08-13",7.625
"408","2008-08-14",7.625
"409","2008-08-15",8.375
"410","2008-08-18",8.175
"411","2008-08-19",8.175
"412","2008-08-20",8.175
"413","2008-08-21",8.175
"414","2008-08-22",8.175
"415","2008-08-25",7.975
"416","2008-08-26",8.235
"417","2008-08-27",8.235
"418","2008-08-28",8.235
"419","2008-08-29",8.295
"420","2008-09-02",8.295
"421","2008-09-03",8.295
"422","2008-09-04",8.295
"423","2008-09-05",8.295
"424","2008-09-08",8.295
"425","2008-09-09",8.3
"426","2008-09-10",8.3
"427","2008-09-11",8.3
"428","2008-09-12",8.3
"429","2008-09-15",8.5
"430","2008-09-16",8.5
"431","2008-09-17",7.7
"432","2008-09-18",7.7
"433","2008-09-19",8
"434","2008-09-22",8.5
"435","2008-09-23",8.5
"436","2008-09-24",8
"437","2008-09-25",8
"438","2008-09-26",8
"439","2008-09-29",8
"440","2008-09-30",8
"441","2008-10-01",7.575
"442","2008-10-02",7.59
"443","2008-10-03",8.15
"444","2008-10-06",6.715
"445","2008-10-07",6.715
"446","2008-10-08",7
"447","2008-10-09",7.45
"448","2008-10-10",7.45
"449","2008-10-13",7.45
"450","2008-10-14",7.45
"451","2008-10-15",7.525
"452","2008-10-16",7.525
"453","2008-10-17",7.525
"454","2008-10-20",7.525
"455","2008-10-21",7.5
"456","2008-10-22",7.5
"457","2008-10-23",7.5
"458","2008-10-24",7.5
"459","2008-10-27",7.5
"460","2008-10-28",7.5
"461","2008-10-29",8.49
"462","2008-10-30",8.49
"463","2008-10-31",8.625
"464","2008-11-03",8.625
"465","2008-11-04",8.25
"466","2008-11-05",8.125
"467","2008-11-06",8.125
"468","2008-11-07",8.125
"469","2008-11-10",7.625
"470","2008-11-11",7.8
"471","2008-11-12",7.8
"472","2008-11-13",7.8
"473","2008-11-14",7.8
"474","2008-11-17",7.625
"475","2008-11-18",7.65
"476","2008-11-19",8.21
"477","2008-11-20",8.21
"478","2008-11-21",7.05
"479","2008-11-24",7
"480","2008-11-25",7
"481","2008-11-26",7.25
"482","2008-11-28",7.25
"483","2008-12-01",7.25
"484","2008-12-02",7.25
"485","2008-12-03",7.25
"486","2008-12-04",7
"487","2008-12-05",7
"488","2008-12-08",7
"489","2008-12-09",7
"490","2008-12-10",7.25
"491","2008-12-11",7.25
"492","2008-12-12",7.35
"493","2008-12-15",7.35
"494","2008-12-16",7.35
"495","2008-12-17",7.35
"496","2008-12-18",7.375
"497","2008-12-19",7.055
"498","2008-12-22",7.055
"499","2008-12-23",7.055
"500","2008-12-24",7.055
"501","2008-12-26",7.1
"502","2008-12-29",7.1
"503","2008-12-30",7.1
"504","2008-12-31",6.5
"505","2009-01-02",6.5
"506","2009-01-05",6.5
"507","2009-01-06",7.54
"508","2009-01-07",7.54
"509","2009-01-08",6.525
"510","2009-01-09",6.225
"511","2009-01-12",6.225
"512","2009-01-13",6.225
"513","2009-01-14",6.5
"514","2009-01-15",6.5
"515","2009-01-16",5.5
"516","2009-01-20",6.3
"517","2009-01-21",6.3
"518","2009-01-22",6.3
"519","2009-01-23",6.5
"520","2009-01-26",6.5
"521","2009-01-27",6.5
"522","2009-01-28",6.5
"523","2009-01-29",5.775
"524","2009-01-30",6.3
"525","2009-02-02",6.2
"526","2009-02-03",6.2
"527","2009-02-04",6.245
"528","2009-02-05",7.05
"529","2009-02-06",7.05
"530","2009-02-09",7.05
"531","2009-02-10",7.05
"532","2009-02-11",7.025
"533","2009-02-12",7
"534","2009-02-13",7
"535","2009-02-17",6.19
"536","2009-02-18",6.19
"537","2009-02-19",6.19
"538","2009-02-20",6.19
"539","2009-02-23",6.19
"540","2009-02-24",6.19
"541","2009-02-25",6.19
"542","2009-02-26",6.19
"543","2009-02-27",6.19
"544","2009-03-02",6.19
"545","2009-03-03",6.19
"546","2009-03-04",6.15
"547","2009-03-05",6.15
"548","2009-03-06",5.92
"549","2009-03-09",5.92
"550","2009-03-10",5.92
"551","2009-03-11",5.92
"552","2009-03-12",5.92
"553","2009-03-13",5.92
"554","2009-03-16",5.92
"555","2009-03-17",5.92
"556","2009-03-18",5.5
"557","2009-03-19",5.5
"558","2009-03-20",5.62
"559","2009-03-23",5.62
"560","2009-03-24",5.62
"561","2009-03-25",5.62
"562","2009-03-26",5.525
"563","2009-03-27",5.525
"564","2009-03-30",5.25
"565","2009-03-31",5.55
"566","2009-04-01",5.55
"567","2009-04-02",5.625
"568","2009-04-03",5.3
"569","2009-04-06",5.3
"570","2009-04-07",5.3
"571","2009-04-08",5.3
"572","2009-04-09",5.3
"573","2009-04-13",5.5
"574","2009-04-14",5.42
"575","2009-04-15",5.42
"576","2009-04-16",5.4
"577","2009-04-17",5.735
"578","2009-04-20",5.735
"579","2009-04-21",5.735
"580","2009-04-22",5.735
"581","2009-04-23",6.05
"582","2009-04-24",6.05
"583","2009-04-27",5.625
"584","2009-04-28",5.315
"585","2009-04-29",5.325
"586","2009-04-30",6.285
"587","2009-05-01",5.25
"588","2009-05-04",5.25
"589","2009-05-05",5.275
"590","2009-05-06",5.275
"591","2009-05-07",5.225
"592","2009-05-08",5.225
"593","2009-05-11",6.24
"594","2009-05-12",5.6
"595","2009-05-13",5.6
"596","2009-05-14",5.6
"597","2009-05-15",5.5
"598","2009-05-18",5.5
"599","2009-05-19",5.495
"600","2009-05-20",5.5
"601","2009-05-21",5.5
"602","2009-05-22",5.5
"603","2009-05-26",6.32
"604","2009-05-27",6.615
"605","2009-05-28",5.5
"606","2009-05-29",5.5
"607","2009-06-01",5.51
"608","2009-06-02",5.51
"609","2009-06-03",5.51
"610","2009-06-04",5.51
"611","2009-06-05",5.5
"612","2009-06-08",5.65
"613","2009-06-09",5.55
"614","2009-06-10",5.55
"615","2009-06-11",5.64
"616","2009-06-12",5.58
"617","2009-06-15",5.58
"618","2009-06-16",5.58
"619","2009-06-17",5.58
"620","2009-06-18",6.975
"621","2009-06-19",5.515
"622","2009-06-22",5.55
"623","2009-06-23",5.455
"624","2009-06-24",5.55
"625","2009-06-25",5.5
"626","2009-06-26",5.5
"627","2009-06-29",5.465
"628","2009-06-30",5.465
"629","2009-07-01",4.965
"630","2009-07-02",4.95
"631","2009-07-06",4.95
"632","2009-07-07",4.95
"633","2009-07-08",4.765
"634","2009-07-09",4.765
"635","2009-07-10",4.765
"636","2009-07-13",4.765
"637","2009-07-14",4.75
"638","2009-07-15",4.895
"639","2009-07-16",4.895
"640","2009-07-17",4.895
"641","2009-07-20",4.895
"642","2009-07-21",5.325
"643","2009-07-22",4.76
"644","2009-07-23",5.86
"645","2009-07-24",4.9
"646","2009-07-27",4.9
"647","2009-07-28",4.695
"648","2009-07-29",4.695
"649","2009-07-30",4.695
"650","2009-07-31",4.65
"651","2009-08-03",5.7
"652","2009-08-04",5.21
"653","2009-08-05",5.21
"654","2009-08-06",4.64
"655","2009-08-07",4.64
"656","2009-08-10",4.75
"657","2009-08-11",4.75
"658","2009-08-12",4.75
"659","2009-08-13",4.75
"660","2009-08-14",4.625
"661","2009-08-17",4.625
"662","2009-08-18",4.625
"663","2009-08-19",4.34
"664","2009-08-20",4.34
"665","2009-08-21",4.25
"666","2009-08-24",4.025
"667","2009-08-25",3.85
"668","2009-08-26",4.155
"669","2009-08-27",4.25
"670","2009-08-28",4.25
"671","2009-08-31",4.25
"672","2009-09-01",4.5
"673","2009-09-02",4.5
"674","2009-09-03",4.6
"675","2009-09-04",4.6
"676","2009-09-08",4.6
"677","2009-09-09",4.575
"678","2009-09-10",5
"679","2009-09-11",4.63
"680","2009-09-14",4.69
"681","2009-09-15",4.625
"682","2009-09-16",4.965
"683","2009-09-17",4.965
"684","2009-09-18",4.95
"685","2009-09-21",4.95
"686","2009-09-22",4.69
"687","2009-09-23",5.15
"688","2009-09-24",4.755
"689","2009-09-25",5.21
"690","2009-09-28",4.88
"691","2009-09-29",4.88
"692","2009-09-30",5.21
"693","2009-10-01",5.21
"694","2009-10-02",5.21
"695","2009-10-05",5.21
"696","2009-10-06",5.21
"697","2009-10-07",5.21
"698","2009-10-08",5.21
"699","2009-10-09",5.21
"700","2009-10-12",5.21
"701","2009-10-13",5.21
"702","2009-10-14",5.21
"703","2009-10-15",5.21
"704","2009-10-16",5.21
"705","2009-10-19",5.21
"706","2009-10-20",5.21
"707","2009-10-21",5.21
"708","2009-10-22",4.555
"709","2009-10-23",4.575
"710","2009-10-26",4.995
"711","2009-10-27",4.995
"712","2009-10-28",4.995
"713","2009-10-29",4.995
"714","2009-10-30",4.995
"715","2009-11-02",5.125
"716","2009-11-03",5.125
"717","2009-11-04",5.125
"718","2009-11-05",5.12
"719","2009-11-06",5.12
"720","2009-11-09",5.12
"721","2009-11-10",5.12
"722","2009-11-11",5.12
"723","2009-11-12",5.12
"724","2009-11-13",5.1
"725","2009-11-16",5.1
"726","2009-11-17",5.1
"727","2009-11-18",4.95
"728","2009-11-19",4.95
"729","2009-11-20",4.95
"730","2009-11-23",4.95
"731","2009-11-24",4.95
"732","2009-11-25",4.95
"733","2009-11-27",4.95
"734","2009-11-30",5.1
"735","2009-12-01",5.1
"736","2009-12-02",4.75
"737","2009-12-03",4.75
"738","2009-12-04",4.75
"739","2009-12-07",4.55
"740","2009-12-08",4.55
"741","2009-12-09",4.65
"742","2009-12-10",4.65
"743","2009-12-11",4.75
"744","2009-12-14",4.75
"745","2009-12-15",4.75
"746","2009-12-16",4.625
"747","2009-12-17",4.625
"748","2009-12-18",4.75
"749","2009-12-21",4.75
"750","2009-12-22",4.65
"751","2009-12-23",4.8
"752","2009-12-24",4.8
"753","2009-12-28",4.825
"754","2009-12-29",4.81
"755","2009-12-30",4.81
"756","2009-12-31",4.81
"757","2010-01-04",4.85
"758","2010-01-05",4.8
"759","2010-01-06",4.825
"760","2010-01-07",4.9
"761","2010-01-08",5
"762","2010-01-11",5
"763","2010-01-12",5
"764","2010-01-13",5
"765","2010-01-14",5.075
"766","2010-01-15",5.075
"767","2010-01-19",5.075
"768","2010-01-20",5.075
"769","2010-01-21",5.075
"770","2010-01-22",5.075
"771","2010-01-25",5.075
"772","2010-01-26",5.075
"773","2010-01-27",5.075
"774","2010-01-28",5.075
"775","2010-01-29",5.075
"776","2010-02-01",5.075
"777","2010-02-02",5.075
"778","2010-02-03",5.075
"779","2010-02-04",5.075
"780","2010-02-05",4.9
"781","2010-02-08",4.9
"782","2010-02-09",5.125
"783","2010-02-10",5.125
"784","2010-02-11",5.175
"785","2010-02-12",5.175
"786","2010-02-16",4.945
"787","2010-02-17",4.945
"788","2010-02-18",4.945
"789","2010-02-19",4.945
"790","2010-02-22",4.945
"791","2010-02-23",4.825
"792","2010-02-24",4.825
"793","2010-02-25",4.825
"794","2010-02-26",4.825
"795","2010-03-01",4.825
"796","2010-03-02",4.825
"797","2010-03-03",4.825
"798","2010-03-04",4.825
"799","2010-03-05",4.825
"800","2010-03-08",4.825
"801","2010-03-09",4.825
"802","2010-03-10",4.825
"803","2010-03-11",4.825
"804","2010-03-12",4.935
"805","2010-03-15",4.935
"806","2010-03-16",4.935
"807","2010-03-17",4.875
"808","2010-03-18",4.8
"809","2010-03-19",4.95
"810","2010-03-22",4.95
"811","2010-03-23",4.95
"812","2010-03-24",4.95
"813","2010-03-25",4.8
"814","2010-03-26",5.09
"815","2010-03-29",4.955
"816","2010-03-30",4.825
"817","2010-03-31",4.85
"818","2010-04-01",4.85
"819","2010-04-05",4.85
"820","2010-04-06",4.85
"821","2010-04-07",4.85
"822","2010-04-08",4.85
"823","2010-04-09",4.85
"824","2010-04-12",4.85
"825","2010-04-13",4.85
"826","2010-04-14",4.905
"827","2010-04-15",4.905
"828","2010-04-16",4.95
"829","2010-04-19",4.95
"830","2010-04-20",4.95
"831","2010-04-21",5
"832","2010-04-22",5
"833","2010-04-23",5
"834","2010-04-26",5.05
"835","2010-04-27",5.245
"836","2010-04-28",5.245
"837","2010-04-29",5.085
"838","2010-04-30",5
"839","2010-05-03",5
"840","2010-05-04",5
"841","2010-05-05",5.055
"842","2010-05-06",5.055
"843","2010-05-07",4.85
"844","2010-05-10",4.85
"845","2010-05-11",4.85
"846","2010-05-12",5.245
"847","2010-05-13",5.245
"848","2010-05-14",5.245
"849","2010-05-17",4.85
"850","2010-05-18",5.25
"851","2010-05-19",5.25
"852","2010-05-20",5.25
"853","2010-05-21",5.25
"854","2010-05-24",5.25
"855","2010-05-25",5.25
"856","2010-05-26",5.5
"857","2010-05-27",5.35
"858","2010-05-28",5.005
"859","2010-06-01",5.005
"860","2010-06-02",5.125
"861","2010-06-03",5
"862","2010-06-04",5
"863","2010-06-07",5
"864","2010-06-08",5
"865","2010-06-09",5.155
"866","2010-06-10",4.905
"867","2010-06-11",5.05
"868","2010-06-14",5.05
"869","2010-06-15",5.05
"870","2010-06-16",5.05
"871","2010-06-17",5.05
"872","2010-06-18",5.05
"873","2010-06-21",5.05
"874","2010-06-22",5.05
"875","2010-06-23",5.05
"876","2010-06-24",5.05
"877","2010-06-25",5.05
"878","2010-06-28",4.855
"879","2010-06-29",4.85
"880","2010-06-30",4.85
"881","2010-07-01",4.85
"882","2010-07-02",4.85
"883","2010-07-06",4.85
"884","2010-07-07",4.85
"885","2010-07-08",4.85
"886","2010-07-09",4.85
"887","2010-07-12",4.85
"888","2010-07-13",4.85
"889","2010-07-14",4.475
"890","2010-07-15",4.475
"891","2010-07-16",4.55
"892","2010-07-19",4.55
"893","2010-07-20",4.55
"894","2010-07-21",4.55
"895","2010-07-22",4.55
"896","2010-07-23",4.85
"897","2010-07-26",4.85
"898","2010-07-27",4.85
"899","2010-07-28",4.85
"900","2010-07-29",4.85
"901","2010-07-30",4.85
"902","2010-08-02",4.455
"903","2010-08-03",4.455
"904","2010-08-04",4.455
"905","2010-08-05",4.615
"906","2010-08-06",4.59
"907","2010-08-09",4.59
"908","2010-08-10",4.59
"909","2010-08-11",4.59
"910","2010-08-12",4.59
"911","2010-08-13",4.59
"912","2010-08-16",4.59
"913","2010-08-17",4.59
"914","2010-08-18",4.75
"915","2010-08-19",4.7
"916","2010-08-20",4.595
"917","2010-08-23",4.85
"918","2010-08-24",4.85
"919","2010-08-25",4.74
"920","2010-08-26",4.655
"921","2010-08-27",4.65
"922","2010-08-30",4.65
"923","2010-08-31",4.65
"924","2010-09-01",4.635
"925","2010-09-02",4.635
"926","2010-09-03",4.75
"927","2010-09-07",4.45
"928","2010-09-08",4.7
"929","2010-09-09",4.7
"930","2010-09-10",4.55
"931","2010-09-13",4.45
"932","2010-09-14",4.335
"933","2010-09-15",4.38
"934","2010-09-16",4.375
"935","2010-09-17",4.85
"936","2010-09-20",4.525
"937","2010-09-21",4.525
"938","2010-09-22",4.625
"939","2010-09-23",4.75
"940","2010-09-24",4.75
"941","2010-09-27",4.75
"942","2010-09-28",4.5
"943","2010-09-29",4.525
"944","2010-09-30",4.625
"945","2010-10-01",4.5
"946","2010-10-04",4.4
"947","2010-10-05",4.52
"948","2010-10-06",4.435
"949","2010-10-07",4.435
"950","2010-10-08",4.48
"951","2010-10-11",4.575
"952","2010-10-12",4.65
"953","2010-10-13",4.65
"954","2010-10-14",4.57
"955","2010-10-15",4.5
"956","2010-10-18",4.62
"957","2010-10-19",4.545
"958","2010-10-20",4.6
"959","2010-10-21",4.525
"960","2010-10-22",4.575
"961","2010-10-25",4.575
"962","2010-10-26",4.62
"963","2010-10-27",4.65
"964","2010-10-28",5
"965","2010-10-29",5.125
"966","2010-11-01",5.125
"967","2010-11-02",5.125
"968","2010-11-03",5.125
"969","2010-11-04",5.45
"970","2010-11-05",5.6
"971","2010-11-08",6.065
"972","2010-11-09",6.17
"973","2010-11-10",6.17
"974","2010-11-11",6.15
"975","2010-11-12",6.325
"976","2010-11-15",6.5
"977","2010-11-16",7.045
"978","2010-11-17",7.18
"979","2010-11-18",7.2
"980","2010-11-19",7.2
"981","2010-11-22",7.1
"982","2010-11-23",7.17
"983","2010-11-24",7.3
"984","2010-11-26",7.385
"985","2010-11-29",7.45
"986","2010-11-30",7.45
"987","2010-12-01",7.45
"988","2010-12-02",7
"989","2010-12-03",7
"990","2010-12-06",7
"991","2010-12-07",7
"992","2010-12-08",7
"993","2010-12-09",6.785
"994","2010-12-10",7
"995","2010-12-13",6.75
"996","2010-12-14",6.75
"997","2010-12-15",6.73
"998","2010-12-16",6.73
"999","2010-12-17",6.145
"1000","2010-12-20",6.145
"1001","2010-12-21",6.505
"1002","2010-12-22",6.71
"1003","2010-12-23",6.71
"1004","2010-12-27",6.71
"1005","2010-12-28",6.71
"1006","2010-12-29",6.71
"1007","2010-12-30",6.71
"1008","2010-12-31",6.71
"1009","2011-01-03",6.75
