"","date","ATRI"
"119","2007-06-22",95.019997
"120","2007-06-25",96.879997
"121","2007-06-26",97.190002
"122","2007-06-27",97.940002
"123","2007-06-28",97.82
"124","2007-06-29",98.790001
"125","2007-07-02",100
"126","2007-07-03",99.959999
"127","2007-07-05",101.290001
"128","2007-07-06",101.489998
"129","2007-07-09",102.690002
"130","2007-07-10",104
"131","2007-07-11",102.559998
"132","2007-07-12",103.989998
"133","2007-07-13",103.599998
"134","2007-07-16",105
"135","2007-07-17",109.949997
"136","2007-07-18",110.489998
"137","2007-07-19",109.529999
"138","2007-07-20",108
"139","2007-07-23",110.330002
"140","2007-07-24",107.629997
"141","2007-07-25",103.279999
"142","2007-07-26",97.57
"143","2007-07-27",102.889999
"144","2007-07-30",101.199997
"145","2007-07-31",104.419998
"146","2007-08-01",104.339996
"147","2007-08-02",104.440002
"148","2007-08-03",100
"149","2007-08-06",96.300003
"150","2007-08-07",99.900002
"151","2007-08-08",105.260002
"152","2007-08-09",105.870003
"153","2007-08-10",100.540001
"154","2007-08-13",103.93
"155","2007-08-14",100.230003
"156","2007-08-15",101
"157","2007-08-16",98.93
"158","2007-08-17",102.470001
"159","2007-08-20",101.449997
"160","2007-08-21",99.260002
"161","2007-08-22",103
"162","2007-08-23",104.580002
"163","2007-08-24",107.489998
"164","2007-08-27",108.519997
"165","2007-08-28",111.480003
"166","2007-08-29",112.5
"167","2007-08-30",111.900002
"168","2007-08-31",114
"169","2007-09-04",114.209999
"170","2007-09-05",116.75
"171","2007-09-06",116
"172","2007-09-07",113.510002
"173","2007-09-10",116.370003
"174","2007-09-11",114.209999
"175","2007-09-12",114.650002
"176","2007-09-13",114.980003
"177","2007-09-14",117
"178","2007-09-17",118
"179","2007-09-18",117
"180","2007-09-19",116.5
"181","2007-09-20",117.989998
"182","2007-09-21",118.5
"183","2007-09-24",121
"184","2007-09-25",121
"185","2007-09-26",121.940002
"186","2007-09-27",123
"187","2007-09-28",125
"188","2007-10-01",124.379997
"189","2007-10-02",122
"190","2007-10-03",121
"191","2007-10-04",119.160004
"192","2007-10-05",118
"193","2007-10-08",118.650002
"194","2007-10-09",122.309998
"195","2007-10-10",118.589996
"196","2007-10-11",121.980003
"197","2007-10-12",119.650002
"198","2007-10-15",119.309998
"199","2007-10-16",120.57
"200","2007-10-17",121.650002
"201","2007-10-18",122.980003
"202","2007-10-19",120.360001
"203","2007-10-22",119.529999
"204","2007-10-23",117.959999
"205","2007-10-24",120.040001
"206","2007-10-25",121.660004
"207","2007-10-26",121.769997
"208","2007-10-29",123.959999
"209","2007-10-30",123.489998
"210","2007-10-31",124.239998
"211","2007-11-01",125.980003
"212","2007-11-02",125.489998
"213","2007-11-05",126
"214","2007-11-06",126
"215","2007-11-07",122.360001
"216","2007-11-08",119.239998
"217","2007-11-09",120
"218","2007-11-12",119.5
"219","2007-11-13",123.330002
"220","2007-11-14",124
"221","2007-11-15",122.82
"222","2007-11-16",119.32
"223","2007-11-19",120
"224","2007-11-20",119.769997
"225","2007-11-21",119.989998
"226","2007-11-23",121.07
"227","2007-11-26",119.669998
"228","2007-11-27",119.879997
"229","2007-11-28",116.800003
"230","2007-11-29",118.25
"231","2007-11-30",118.769997
"232","2007-12-03",119.510002
"233","2007-12-04",117.769997
"234","2007-12-05",118.139999
"235","2007-12-06",117
"236","2007-12-07",116
"237","2007-12-10",115.540001
"238","2007-12-11",117
"239","2007-12-12",115
"240","2007-12-13",109.860001
"241","2007-12-14",109
"242","2007-12-17",107.650002
"243","2007-12-18",109
"244","2007-12-19",111.440002
"245","2007-12-20",118.529999
"246","2007-12-21",122.510002
"247","2007-12-24",123.050003
"248","2007-12-26",123
"249","2007-12-27",124.370003
"250","2007-12-28",124.690002
"251","2007-12-31",125
"252","2008-01-02",124.809998
"253","2008-01-03",122.550003
"254","2008-01-04",125.489998
"255","2008-01-07",122.339996
"256","2008-01-08",126.5
"257","2008-01-09",126.349998
"258","2008-01-10",129.440002
"259","2008-01-11",129.259995
"260","2008-01-14",132.009995
"261","2008-01-15",132.25
"262","2008-01-16",132
"263","2008-01-17",131.25
"264","2008-01-18",128.210007
"265","2008-01-22",123.709999
"266","2008-01-23",120
"267","2008-01-24",125.029999
"268","2008-01-25",126.5
"269","2008-01-28",126.5
"270","2008-01-29",126.32
"271","2008-01-30",126
"272","2008-01-31",122.580002
"273","2008-02-01",125.489998
"274","2008-02-04",125.489998
"275","2008-02-05",125.5
"276","2008-02-06",122.129997
"277","2008-02-07",125.300003
"278","2008-02-08",125.029999
"279","2008-02-11",128
"280","2008-02-12",126.970001
"281","2008-02-13",125.550003
"282","2008-02-14",129.300003
"283","2008-02-15",127.75
"284","2008-02-19",126.419998
"285","2008-02-20",126.199997
"286","2008-02-21",125.139999
"287","2008-02-22",129.619995
"288","2008-02-25",108
"289","2008-02-26",99.949997
"290","2008-02-27",100.879997
"291","2008-02-28",103.220001
"292","2008-02-29",102
"293","2008-03-03",100.980003
"294","2008-03-04",102
"295","2008-03-05",103.830002
"296","2008-03-06",100.209999
"297","2008-03-07",99.989998
"298","2008-03-10",98.529999
"299","2008-03-11",101.489998
"300","2008-03-12",103
"301","2008-03-13",100
"302","2008-03-14",102
"303","2008-03-17",96.230003
"304","2008-03-18",100
"305","2008-03-19",100
"306","2008-03-20",101
"307","2008-03-24",99.989998
"308","2008-03-25",101
"309","2008-03-26",102.900002
"310","2008-03-27",98.760002
"311","2008-03-28",99.989998
"312","2008-03-31",99.989998
"313","2008-04-01",102
"314","2008-04-02",102
"315","2008-04-03",100
"316","2008-04-04",100
"317","2008-04-07",100
"318","2008-04-08",100.629997
"319","2008-04-09",100
"320","2008-04-10",103.32
"321","2008-04-11",103
"322","2008-04-14",101.43
"323","2008-04-15",101.010002
"324","2008-04-16",101.5
"325","2008-04-17",105.650002
"326","2008-04-18",110
"327","2008-04-21",108.870003
"328","2008-04-22",107
"329","2008-04-23",109.900002
"330","2008-04-24",111
"331","2008-04-25",110.010002
"332","2008-04-28",112
"333","2008-04-29",111.970001
"334","2008-04-30",111.900002
"335","2008-05-01",110.550003
"336","2008-05-02",108.599998
"337","2008-05-05",107.059998
"338","2008-05-06",111.160004
"339","2008-05-07",109.959999
"340","2008-05-08",114.849998
"341","2008-05-09",111.059998
"342","2008-05-12",109.510002
"343","2008-05-13",114.400002
"344","2008-05-14",114.370003
"345","2008-05-15",115.5
"346","2008-05-16",112.720001
"347","2008-05-19",112.970001
"348","2008-05-20",110.010002
"349","2008-05-21",111
"350","2008-05-22",107.25
"351","2008-05-23",109.989998
"352","2008-05-27",109.629997
"353","2008-05-28",107.879997
"354","2008-05-29",106.610001
"355","2008-05-30",108.5
"356","2008-06-02",106.18
"357","2008-06-03",105.75
"358","2008-06-04",105.589996
"359","2008-06-05",111.5
"360","2008-06-06",107.809998
"361","2008-06-09",108.510002
"362","2008-06-10",109.970001
"363","2008-06-11",110
"364","2008-06-12",109.019997
"365","2008-06-13",107.489998
"366","2008-06-16",107.43
"367","2008-06-17",104.040001
"368","2008-06-18",98.339996
"369","2008-06-19",100.5
"370","2008-06-20",101
"371","2008-06-23",99.5
"372","2008-06-24",99.199997
"373","2008-06-25",98.5
"374","2008-06-26",97.010002
"375","2008-06-27",93.879997
"376","2008-06-30",95.82
"377","2008-07-01",89.769997
"378","2008-07-02",86.510002
"379","2008-07-03",87.190002
"380","2008-07-07",83.5
"381","2008-07-08",86.709999
"382","2008-07-09",84.5
"383","2008-07-10",85.529999
"384","2008-07-11",85
"385","2008-07-14",86.260002
"386","2008-07-15",85.970001
"387","2008-07-16",99.43
"388","2008-07-17",98.5
"389","2008-07-18",99.589996
"390","2008-07-21",100.199997
"391","2008-07-22",104.489998
"392","2008-07-23",100.629997
"393","2008-07-24",103.989998
"394","2008-07-25",109.970001
"395","2008-07-28",107.169998
"396","2008-07-29",111.559998
"397","2008-07-30",110.919998
"398","2008-07-31",110.419998
"399","2008-08-01",111
"400","2008-08-04",109.32
"401","2008-08-05",110.099998
"402","2008-08-06",107.5
"403","2008-08-07",107.620003
"404","2008-08-08",114
"405","2008-08-11",115.349998
"406","2008-08-12",115
"407","2008-08-13",110.230003
"408","2008-08-14",113.269997
"409","2008-08-15",112.370003
"410","2008-08-18",109.800003
"411","2008-08-19",112.489998
"412","2008-08-20",111.290001
"413","2008-08-21",108.800003
"414","2008-08-22",112
"415","2008-08-25",107.010002
"416","2008-08-26",111
"417","2008-08-27",113
"418","2008-08-28",116.800003
"419","2008-08-29",115.279999
"420","2008-09-02",114.269997
"421","2008-09-03",114.459999
"422","2008-09-04",112.599998
"423","2008-09-05",110.370003
"424","2008-09-08",112.5
"425","2008-09-09",106.919998
"426","2008-09-10",114.82
"427","2008-09-11",115.970001
"428","2008-09-12",115.650002
"429","2008-09-15",111.089996
"430","2008-09-16",114.480003
"431","2008-09-17",107.699997
"432","2008-09-18",100.5
"433","2008-09-19",113.330002
"434","2008-09-22",108
"435","2008-09-23",105.68
"436","2008-09-24",107.169998
"437","2008-09-25",106.389999
"438","2008-09-26",107.339996
"439","2008-09-29",104
"440","2008-09-30",103.029999
"441","2008-10-01",103.07
"442","2008-10-02",106.830002
"443","2008-10-03",104.260002
"444","2008-10-06",91.050003
"445","2008-10-07",90.349998
"446","2008-10-08",98.379997
"447","2008-10-09",88.989998
"448","2008-10-10",93.110001
"449","2008-10-13",93.75
"450","2008-10-14",90.010002
"451","2008-10-15",86.970001
"452","2008-10-16",97.349998
"453","2008-10-17",102.300003
"454","2008-10-20",102.699997
"455","2008-10-21",97.099998
"456","2008-10-22",89.360001
"457","2008-10-23",96.25
"458","2008-10-24",96.029999
"459","2008-10-27",87.099998
"460","2008-10-28",91.989998
"461","2008-10-29",91.279999
"462","2008-10-30",93.940002
"463","2008-10-31",98.959999
"464","2008-11-03",103.57
"465","2008-11-04",103.389999
"466","2008-11-05",96.690002
"467","2008-11-06",95.889999
"468","2008-11-07",103.440002
"469","2008-11-10",94.5
"470","2008-11-11",85.860001
"471","2008-11-12",84.110001
"472","2008-11-13",88.910004
"473","2008-11-14",86.269997
"474","2008-11-17",90.529999
"475","2008-11-18",82.110001
"476","2008-11-19",75.989998
"477","2008-11-20",75.470001
"478","2008-11-21",82
"479","2008-11-24",91.230003
"480","2008-11-25",91.5
"481","2008-11-26",96.25
"482","2008-11-28",96.199997
"483","2008-12-01",87.010002
"484","2008-12-02",95.290001
"485","2008-12-03",92.010002
"486","2008-12-04",90.150002
"487","2008-12-05",97.389999
"488","2008-12-08",105.260002
"489","2008-12-09",101.919998
"490","2008-12-10",105
"491","2008-12-11",104.019997
"492","2008-12-12",104.419998
"493","2008-12-15",103.589996
"494","2008-12-16",105.449997
"495","2008-12-17",105.480003
"496","2008-12-18",106.290001
"497","2008-12-19",107.879997
"498","2008-12-22",107.860001
"499","2008-12-23",105.050003
"500","2008-12-24",102.800003
"501","2008-12-26",101.5
"502","2008-12-29",99.300003
"503","2008-12-30",98.800003
"504","2008-12-31",97.099998
"505","2009-01-02",97.059998
"506","2009-01-05",96.889999
"507","2009-01-06",97.589996
"508","2009-01-07",95.559998
"509","2009-01-08",97
"510","2009-01-09",94.449997
"511","2009-01-12",89.510002
"512","2009-01-13",90
"513","2009-01-14",87.019997
"514","2009-01-15",82
"515","2009-01-16",84.470001
"516","2009-01-20",80.059998
"517","2009-01-21",86.239998
"518","2009-01-22",83.120003
"519","2009-01-23",78.989998
"520","2009-01-26",78.970001
"521","2009-01-27",82.669998
"522","2009-01-28",84.870003
"523","2009-01-29",80.510002
"524","2009-01-30",81.800003
"525","2009-02-02",85.019997
"526","2009-02-03",87.370003
"527","2009-02-04",82.050003
"528","2009-02-05",84.660004
"529","2009-02-06",90.849998
"530","2009-02-09",88.980003
"531","2009-02-10",82.470001
"532","2009-02-11",82.050003
"533","2009-02-12",80.440002
"534","2009-02-13",82.150002
"535","2009-02-17",79.209999
"536","2009-02-18",78.379997
"537","2009-02-19",77.510002
"538","2009-02-20",78.580002
"539","2009-02-23",78.059998
"540","2009-02-24",80.209999
"541","2009-02-25",79.019997
"542","2009-02-26",78.699997
"543","2009-02-27",75.160004
"544","2009-03-02",72.459999
"545","2009-03-03",66.610001
"546","2009-03-04",70.010002
"547","2009-03-05",66.360001
"548","2009-03-06",65.349998
"549","2009-03-09",65
"550","2009-03-10",75.839996
"551","2009-03-11",74.989998
"552","2009-03-12",77.980003
"553","2009-03-13",82.32
"554","2009-03-16",85.580002
"555","2009-03-17",85
"556","2009-03-18",88.760002
"557","2009-03-19",87.150002
"558","2009-03-20",81.440002
"559","2009-03-23",90.230003
"560","2009-03-24",83.75
"561","2009-03-25",85.300003
"562","2009-03-26",87.410004
"563","2009-03-27",81.349998
"564","2009-03-30",78.410004
"565","2009-03-31",88.239998
"566","2009-04-01",86.199997
"567","2009-04-02",88.389999
"568","2009-04-03",86.629997
"569","2009-04-06",86.550003
"570","2009-04-07",85.980003
"571","2009-04-08",90.669998
"572","2009-04-09",94.239998
"573","2009-04-13",93.25
"574","2009-04-14",90.080002
"575","2009-04-15",91.419998
"576","2009-04-16",94.129997
"577","2009-04-17",93.879997
"578","2009-04-20",88.790001
"579","2009-04-21",92.199997
"580","2009-04-22",94.599998
"581","2009-04-23",93.220001
"582","2009-04-24",94.190002
"583","2009-04-27",88.150002
"584","2009-04-28",88.68
"585","2009-04-29",92.620003
"586","2009-04-30",89.559998
"587","2009-05-01",87.489998
"588","2009-05-04",90.080002
"589","2009-05-05",85.639999
"590","2009-05-06",84.010002
"591","2009-05-07",86.489998
"592","2009-05-08",92.309998
"593","2009-05-11",91.529999
"594","2009-05-12",96.970001
"595","2009-05-13",93.870003
"596","2009-05-14",99.18
"597","2009-05-15",99
"598","2009-05-18",99.699997
"599","2009-05-19",99.400002
"600","2009-05-20",98.43
"601","2009-05-21",98.760002
"602","2009-05-22",102.099998
"603","2009-05-26",105.480003
"604","2009-05-27",111.279999
"605","2009-05-28",106.800003
"606","2009-05-29",110.199997
"607","2009-06-01",115.529999
"608","2009-06-02",115.550003
"609","2009-06-03",116.160004
"610","2009-06-04",119.989998
"611","2009-06-05",120.900002
"612","2009-06-08",123.360001
"613","2009-06-09",124.300003
"614","2009-06-10",122.75
"615","2009-06-11",122.779999
"616","2009-06-12",122.07
"617","2009-06-15",122.839996
"618","2009-06-16",121.370003
"619","2009-06-17",117.699997
"620","2009-06-18",124.379997
"621","2009-06-19",128.949997
"622","2009-06-22",125.260002
"623","2009-06-23",127.129997
"624","2009-06-24",129.419998
"625","2009-06-25",133.899994
"626","2009-06-26",135.25
"627","2009-06-29",134.789993
"628","2009-06-30",134.089996
"629","2009-07-01",132.690002
"630","2009-07-02",126.370003
"631","2009-07-06",132.259995
"632","2009-07-07",126.360001
"633","2009-07-08",117.949997
"634","2009-07-09",118.739998
"635","2009-07-10",118.07
"636","2009-07-13",120.019997
"637","2009-07-14",123.940002
"638","2009-07-15",133.5
"639","2009-07-16",129.240005
"640","2009-07-17",131.580002
"641","2009-07-20",132.130005
"642","2009-07-21",125.290001
"643","2009-07-22",127.870003
"644","2009-07-23",131.009995
"645","2009-07-24",127.949997
"646","2009-07-27",129.380005
"647","2009-07-28",131.309998
"648","2009-07-29",131.130005
"649","2009-07-30",134.990005
"650","2009-07-31",130.190002
"651","2009-08-03",131.919998
"652","2009-08-04",134
"653","2009-08-05",132.919998
"654","2009-08-06",128.399994
"655","2009-08-07",131.559998
"656","2009-08-10",131.029999
"657","2009-08-11",128.050003
"658","2009-08-12",130.410004
"659","2009-08-13",133.630005
"660","2009-08-14",128.309998
"661","2009-08-17",125.790001
"662","2009-08-18",131.929993
"663","2009-08-19",134.940002
"664","2009-08-20",134.369995
"665","2009-08-21",136.800003
"666","2009-08-24",135.320007
"667","2009-08-25",136.899994
"668","2009-08-26",136.970001
"669","2009-08-27",136.589996
"670","2009-08-28",137.940002
"671","2009-08-31",137
"672","2009-09-01",134.270004
"673","2009-09-02",134.289993
"674","2009-09-03",129.5
"675","2009-09-04",128.789993
"676","2009-09-08",132.330002
"677","2009-09-09",133.119995
"678","2009-09-10",135.300003
"679","2009-09-11",137.119995
"680","2009-09-14",136.899994
"681","2009-09-15",136.399994
"682","2009-09-16",136.240005
"683","2009-09-17",142.240005
"684","2009-09-18",143.800003
"685","2009-09-21",141.610001
"686","2009-09-22",142.020004
"687","2009-09-23",139.059998
"688","2009-09-24",138.009995
"689","2009-09-25",143.600006
"690","2009-09-28",145.119995
"691","2009-09-29",144.190002
"692","2009-09-30",144.399994
"693","2009-10-01",136.949997
"694","2009-10-02",138.960007
"695","2009-10-05",140
"696","2009-10-06",139.169998
"697","2009-10-07",137.309998
"698","2009-10-08",137.110001
"699","2009-10-09",139.509995
"700","2009-10-12",139.800003
"701","2009-10-13",141.509995
"702","2009-10-14",144.75
"703","2009-10-15",142.149994
"704","2009-10-16",140
"705","2009-10-19",138.729996
"706","2009-10-20",131.850006
"707","2009-10-21",130.729996
"708","2009-10-22",132.479996
"709","2009-10-23",128.539993
"710","2009-10-26",128.389999
"711","2009-10-27",120.980003
"712","2009-10-28",121.639999
"713","2009-10-29",123.279999
"714","2009-10-30",118.410004
"715","2009-11-02",121.610001
"716","2009-11-03",121.540001
"717","2009-11-04",120.949997
"718","2009-11-05",131.300003
"719","2009-11-06",130.889999
"720","2009-11-09",133.580002
"721","2009-11-10",131.300003
"722","2009-11-11",132.479996
"723","2009-11-12",127.160004
"724","2009-11-13",129.690002
"725","2009-11-16",130.25
"726","2009-11-17",136.149994
"727","2009-11-18",137.889999
"728","2009-11-19",137.369995
"729","2009-11-20",138.100006
"730","2009-11-23",142.220001
"731","2009-11-24",140.410004
"732","2009-11-25",141.759995
"733","2009-11-27",136.800003
"734","2009-11-30",135.509995
"735","2009-12-01",137.570007
"736","2009-12-02",140
"737","2009-12-03",138.479996
"738","2009-12-04",143
"739","2009-12-07",142.5
"740","2009-12-08",139.869995
"741","2009-12-09",139.139999
"742","2009-12-10",141.070007
"743","2009-12-11",142.5
"744","2009-12-14",144.529999
"745","2009-12-15",144.100006
"746","2009-12-16",143.960007
"747","2009-12-17",145.970001
"748","2009-12-18",146.949997
"749","2009-12-21",149.419998
"750","2009-12-22",148.619995
"751","2009-12-23",149.910004
"752","2009-12-24",152.050003
"753","2009-12-28",154.009995
"754","2009-12-29",153.800003
"755","2009-12-30",155
"756","2009-12-31",155.720001
"757","2010-01-04",155.850006
"758","2010-01-05",155.720001
"759","2010-01-06",158.990005
"760","2010-01-07",164.5
"761","2010-01-08",163.539993
"762","2010-01-11",160
"763","2010-01-12",157.5
"764","2010-01-13",162.210007
"765","2010-01-14",158.5
"766","2010-01-15",157.929993
"767","2010-01-19",159.869995
"768","2010-01-20",155.630005
"769","2010-01-21",152.289993
"770","2010-01-22",150.949997
"771","2010-01-25",146.710007
"772","2010-01-26",146.559998
"773","2010-01-27",147.639999
"774","2010-01-28",142.429993
"775","2010-01-29",141.169998
"776","2010-02-01",141.210007
"777","2010-02-02",140.229996
"778","2010-02-03",137.899994
"779","2010-02-04",131.360001
"780","2010-02-05",133.360001
"781","2010-02-08",130.429993
"782","2010-02-09",133.839996
"783","2010-02-10",130.639999
"784","2010-02-11",131.979996
"785","2010-02-12",137.5
"786","2010-02-16",139.990005
"787","2010-02-17",144.970001
"788","2010-02-18",146.339996
"789","2010-02-19",152.740005
"790","2010-02-22",155.690002
"791","2010-02-23",159.949997
"792","2010-02-24",157.979996
"793","2010-02-25",157.490005
"794","2010-02-26",155.619995
"795","2010-03-01",150.399994
"796","2010-03-02",150
"797","2010-03-03",155.899994
"798","2010-03-04",153.75
"799","2010-03-05",158.979996
"800","2010-03-08",158.869995
"801","2010-03-09",159
"802","2010-03-10",161.699997
"803","2010-03-11",162.850006
"804","2010-03-12",161.850006
"805","2010-03-15",159.279999
"806","2010-03-16",155.690002
"807","2010-03-17",152.149994
"808","2010-03-18",145.710007
"809","2010-03-19",149.490005
"810","2010-03-22",147.070007
"811","2010-03-23",148.550003
"812","2010-03-24",149.110001
"813","2010-03-25",146.050003
"814","2010-03-26",146.190002
"815","2010-03-29",144.710007
"816","2010-03-30",143.979996
"817","2010-03-31",143.039993
"818","2010-04-01",143.759995
"819","2010-04-05",143.960007
"820","2010-04-06",148.880005
"821","2010-04-07",146
"822","2010-04-08",146.460007
"823","2010-04-09",144.899994
"824","2010-04-12",143.839996
"825","2010-04-13",143.339996
"826","2010-04-14",148.179993
"827","2010-04-15",152.610001
"828","2010-04-16",147.949997
"829","2010-04-19",148.520004
"830","2010-04-20",153.850006
"831","2010-04-21",152.240005
"832","2010-04-22",151.869995
"833","2010-04-23",148.949997
"834","2010-04-26",145
"835","2010-04-27",143.619995
"836","2010-04-28",146.820007
"837","2010-04-29",146.919998
"838","2010-04-30",141.779999
"839","2010-05-03",147.199997
"840","2010-05-04",142.470001
"841","2010-05-05",146.949997
"842","2010-05-06",145.020004
"843","2010-05-07",142.009995
"844","2010-05-10",148.369995
"845","2010-05-11",146.990005
"846","2010-05-12",150.449997
"847","2010-05-13",150.130005
"848","2010-05-14",148.710007
"849","2010-05-17",150.229996
"850","2010-05-18",148
"851","2010-05-19",146.860001
"852","2010-05-20",140.240005
"853","2010-05-21",141.509995
"854","2010-05-24",140.229996
"855","2010-05-25",136.880005
"856","2010-05-26",136.020004
"857","2010-05-27",140.179993
"858","2010-05-28",136.350006
"859","2010-06-01",135.589996
"860","2010-06-02",142.179993
"861","2010-06-03",144
"862","2010-06-04",138.440002
"863","2010-06-07",133.649994
"864","2010-06-08",134.110001
"865","2010-06-09",128.589996
"866","2010-06-10",134.600006
"867","2010-06-11",135
"868","2010-06-14",135
"869","2010-06-15",138.850006
"870","2010-06-16",134.979996
"871","2010-06-17",134.479996
"872","2010-06-18",134.080002
"873","2010-06-21",133.960007
"874","2010-06-22",132.600006
"875","2010-06-23",130.160004
"876","2010-06-24",133.059998
"877","2010-06-25",147.100006
"878","2010-06-28",141
"879","2010-06-29",134.610001
"880","2010-06-30",135.050003
"881","2010-07-01",134.770004
"882","2010-07-02",134.960007
"883","2010-07-06",132.339996
"884","2010-07-07",136.460007
"885","2010-07-08",139.339996
"886","2010-07-09",143.660004
"887","2010-07-12",140.639999
"888","2010-07-13",144.75
"889","2010-07-14",141.889999
"890","2010-07-15",136.440002
"891","2010-07-16",131.5
"892","2010-07-19",131.770004
"893","2010-07-20",132.509995
"894","2010-07-21",132.429993
"895","2010-07-22",137.490005
"896","2010-07-23",142.220001
"897","2010-07-26",146.509995
"898","2010-07-27",148
"899","2010-07-28",146.559998
"900","2010-07-29",143.309998
"901","2010-07-30",144.410004
"902","2010-08-02",146.559998
"903","2010-08-03",146
"904","2010-08-04",148.699997
"905","2010-08-05",147.699997
"906","2010-08-06",145.600006
"907","2010-08-09",147.289993
"908","2010-08-10",145
"909","2010-08-11",139.25
"910","2010-08-12",138.25
"911","2010-08-13",137.360001
"912","2010-08-16",138.809998
"913","2010-08-17",140.119995
"914","2010-08-18",141.949997
"915","2010-08-19",139
"916","2010-08-20",137.850006
"917","2010-08-23",138.410004
"918","2010-08-24",133.089996
"919","2010-08-25",139
"920","2010-08-26",136.300003
"921","2010-08-27",139.460007
"922","2010-08-30",137
"923","2010-08-31",139.240005
"924","2010-09-01",141.289993
"925","2010-09-02",140.820007
"926","2010-09-03",142
"927","2010-09-07",140.009995
"928","2010-09-08",141.009995
"929","2010-09-09",143.470001
"930","2010-09-10",143.429993
"931","2010-09-13",145.289993
"932","2010-09-14",146
"933","2010-09-15",148.289993
"934","2010-09-16",147
"935","2010-09-17",153.25
"936","2010-09-20",157
"937","2010-09-21",151.5
"938","2010-09-22",150.529999
"939","2010-09-23",151.110001
"940","2010-09-24",155.130005
"941","2010-09-27",156.619995
"942","2010-09-28",155.830002
"943","2010-09-29",156.550003
"944","2010-09-30",157.509995
"945","2010-10-01",157.539993
"946","2010-10-04",155.179993
"947","2010-10-05",157.949997
"948","2010-10-06",156.710007
"949","2010-10-07",155.380005
"950","2010-10-08",158.509995
"951","2010-10-11",159.449997
"952","2010-10-12",157.779999
"953","2010-10-13",160.789993
"954","2010-10-14",157.070007
"955","2010-10-15",158.759995
"956","2010-10-18",160.910004
"957","2010-10-19",160.910004
"958","2010-10-20",162.5
"959","2010-10-21",161.029999
"960","2010-10-22",162.309998
"961","2010-10-25",163.589996
"962","2010-10-26",162.710007
"963","2010-10-27",162.059998
