"","date","WOR"
"103","2007-05-31",21.110001
"104","2007-06-01",21.440001
"105","2007-06-04",21.34
"106","2007-06-05",20.98
"107","2007-06-06",20.59
"108","2007-06-07",20.120001
"109","2007-06-08",20.59
"110","2007-06-11",20.219999
"111","2007-06-12",19.6
"112","2007-06-13",20.23
"113","2007-06-14",20.440001
"114","2007-06-15",20.85
"115","2007-06-18",20.84
"116","2007-06-19",20.76
"117","2007-06-20",20.49
"118","2007-06-21",21.1
"119","2007-06-22",20.83
"120","2007-06-25",20.5
"121","2007-06-26",20.34
"122","2007-06-27",20.57
"123","2007-06-28",21.959999
"124","2007-06-29",21.65
"125","2007-07-02",22.73
"126","2007-07-03",22.6
"127","2007-07-05",22.799999
"128","2007-07-06",22.969999
"129","2007-07-09",22.99
"130","2007-07-10",22.68
"131","2007-07-11",22.83
"132","2007-07-12",23
"133","2007-07-13",22.860001
"134","2007-07-16",22.42
"135","2007-07-17",22.15
"136","2007-07-18",22.25
"137","2007-07-19",21.98
"138","2007-07-20",21.389999
"139","2007-07-23",21.41
"140","2007-07-24",20.860001
"141","2007-07-25",20.940001
"142","2007-07-26",20.530001
"143","2007-07-27",20.51
"144","2007-07-30",21.16
"145","2007-07-31",20.700001
"146","2007-08-01",20.98
"147","2007-08-02",21.49
"148","2007-08-03",20.959999
"149","2007-08-06",21.24
"150","2007-08-07",21.51
"151","2007-08-08",22.639999
"152","2007-08-09",22.690001
"153","2007-08-10",22.42
"154","2007-08-13",21.41
"155","2007-08-14",20.92
"156","2007-08-15",20.5
"157","2007-08-16",20.5
"158","2007-08-17",20.700001
"159","2007-08-20",20.450001
"160","2007-08-21",20.66
"161","2007-08-22",20.780001
"162","2007-08-23",20.6
"163","2007-08-24",21.07
"164","2007-08-27",20.549999
"165","2007-08-28",20.42
"166","2007-08-29",21.190001
"167","2007-08-30",20.950001
"168","2007-08-31",21.16
"169","2007-09-04",21.549999
"170","2007-09-05",21.049999
"171","2007-09-06",20.870001
"172","2007-09-07",20.540001
"173","2007-09-10",20.65
"174","2007-09-11",20.959999
"175","2007-09-12",20.450001
"176","2007-09-13",20.75
"177","2007-09-14",20.690001
"178","2007-09-17",20.42
"179","2007-09-18",21.25
"180","2007-09-19",21.74
"181","2007-09-20",21.75
"182","2007-09-21",21.67
"183","2007-09-24",21.459999
"184","2007-09-25",21.33
"185","2007-09-26",22.950001
"186","2007-09-27",23.1
"187","2007-09-28",23.559999
"188","2007-10-01",24.540001
"189","2007-10-02",24.32
"190","2007-10-03",24.030001
"191","2007-10-04",24.280001
"192","2007-10-05",24.620001
"193","2007-10-08",24.58
"194","2007-10-09",25.01
"195","2007-10-10",24.700001
"196","2007-10-11",24.41
"197","2007-10-12",24.389999
"198","2007-10-15",24.120001
"199","2007-10-16",23.719999
"200","2007-10-17",23.780001
"201","2007-10-18",24.6
"202","2007-10-19",23.5
"203","2007-10-22",23.719999
"204","2007-10-23",24.58
"205","2007-10-24",24.59
"206","2007-10-25",24.299999
"207","2007-10-26",25.51
"208","2007-10-29",25.860001
"209","2007-10-30",24.9
"210","2007-10-31",25
"211","2007-11-01",23.549999
"212","2007-11-02",24.049999
"213","2007-11-05",23.74
"214","2007-11-06",24.049999
"215","2007-11-07",22.98
"216","2007-11-08",23.41
"217","2007-11-09",22.049999
"218","2007-11-12",21.360001
"219","2007-11-13",21.549999
"220","2007-11-14",21.6
"221","2007-11-15",21.059999
"222","2007-11-16",20.9
"223","2007-11-19",20.620001
"224","2007-11-20",21.02
"225","2007-11-21",20.530001
"226","2007-11-23",20.59
"227","2007-11-26",20.379999
"228","2007-11-27",20.51
"229","2007-11-28",21
"230","2007-11-29",20.99
"231","2007-11-30",21.190001
"232","2007-12-03",20.799999
"233","2007-12-04",21.200001
"234","2007-12-05",21.77
"235","2007-12-06",22.219999
"236","2007-12-07",22.5
"237","2007-12-10",22.870001
"238","2007-12-11",21.51
"239","2007-12-12",21.610001
"240","2007-12-13",21
"241","2007-12-14",20.5
"242","2007-12-17",19.559999
"243","2007-12-18",19.889999
"244","2007-12-19",19.809999
"245","2007-12-20",18.379999
"246","2007-12-21",18.43
"247","2007-12-24",18.190001
"248","2007-12-26",18
"249","2007-12-27",18.16
"250","2007-12-28",18.02
"251","2007-12-31",17.879999
"252","2008-01-02",17.790001
"253","2008-01-03",17.790001
"254","2008-01-04",17.360001
"255","2008-01-07",17.360001
"256","2008-01-08",16.379999
"257","2008-01-09",15.85
"258","2008-01-10",16.23
"259","2008-01-11",16.17
"260","2008-01-14",16.299999
"261","2008-01-15",16.209999
"262","2008-01-16",15.54
"263","2008-01-17",14.78
"264","2008-01-18",14.58
"265","2008-01-22",14.65
"266","2008-01-23",15.16
"267","2008-01-24",15.27
"268","2008-01-25",15.26
"269","2008-01-28",15.78
"270","2008-01-29",16.190001
"271","2008-01-30",16.34
"272","2008-01-31",16.440001
"273","2008-02-01",17.07
"274","2008-02-04",17.4
"275","2008-02-05",16.75
"276","2008-02-06",16.4
"277","2008-02-07",16.58
"278","2008-02-08",16.5
"279","2008-02-11",16.57
"280","2008-02-12",16.690001
"281","2008-02-13",17.309999
"282","2008-02-14",17.35
"283","2008-02-15",17.16
"284","2008-02-19",17.75
"285","2008-02-20",19.09
"286","2008-02-21",18.5
"287","2008-02-22",18.719999
"288","2008-02-25",18.969999
"289","2008-02-26",18.77
"290","2008-02-27",18.92
"291","2008-02-28",18.5
"292","2008-02-29",17.59
"293","2008-03-03",17.6
"294","2008-03-04",17.93
"295","2008-03-05",18.18
"296","2008-03-06",17.73
"297","2008-03-07",17.07
"298","2008-03-10",16
"299","2008-03-11",16.559999
"300","2008-03-12",16.290001
"301","2008-03-13",17.01
"302","2008-03-14",16.690001
"303","2008-03-17",16.75
"304","2008-03-18",17.02
"305","2008-03-19",16.120001
"306","2008-03-20",16.959999
"307","2008-03-24",17.23
"308","2008-03-25",17.35
"309","2008-03-26",17.459999
"310","2008-03-27",17.24
"311","2008-03-28",17.23
"312","2008-03-31",16.870001
"313","2008-04-01",17.309999
"314","2008-04-02",17.299999
"315","2008-04-03",17.280001
"316","2008-04-04",17.309999
"317","2008-04-07",17.76
"318","2008-04-08",17.889999
"319","2008-04-09",17.48
"320","2008-04-10",17.370001
"321","2008-04-11",16.76
"322","2008-04-14",16.690001
"323","2008-04-15",16.700001
"324","2008-04-16",17.43
"325","2008-04-17",17.24
"326","2008-04-18",17.450001
"327","2008-04-21",17.540001
"328","2008-04-22",17.07
"329","2008-04-23",17.23
"330","2008-04-24",17.280001
"331","2008-04-25",17.76
"332","2008-04-28",18.08
"333","2008-04-29",17.950001
"334","2008-04-30",18.01
"335","2008-05-01",18.049999
"336","2008-05-02",17.83
"337","2008-05-05",17.950001
"338","2008-05-06",18.219999
"339","2008-05-07",18.299999
"340","2008-05-08",18.67
"341","2008-05-09",18.379999
"342","2008-05-12",18.68
"343","2008-05-13",18.879999
"344","2008-05-14",18.85
"345","2008-05-15",19.040001
"346","2008-05-16",18.92
"347","2008-05-19",18.889999
"348","2008-05-20",19.219999
"349","2008-05-21",19.02
"350","2008-05-22",19.530001
"351","2008-05-23",19.16
"352","2008-05-27",18.93
"353","2008-05-28",19.440001
"354","2008-05-29",19.33
"355","2008-05-30",19.940001
"356","2008-06-02",19.719999
"357","2008-06-03",19.32
"358","2008-06-04",18.93
"359","2008-06-05",19.450001
"360","2008-06-06",19.07
"361","2008-06-09",19.5
"362","2008-06-10",18.870001
"363","2008-06-11",18.629999
"364","2008-06-12",18.57
"365","2008-06-13",20.01
"366","2008-06-16",20.5
"367","2008-06-17",21.950001
"368","2008-06-18",22.25
"369","2008-06-19",22.73
"370","2008-06-20",22.290001
"371","2008-06-23",22.719999
"372","2008-06-24",23.709999
"373","2008-06-25",23.93
"374","2008-06-26",24.110001
"375","2008-06-27",21.49
"376","2008-06-30",20.5
"377","2008-07-01",20.209999
"378","2008-07-02",18.58
"379","2008-07-03",18.360001
"380","2008-07-07",18.110001
"381","2008-07-08",18.99
"382","2008-07-09",18.879999
"383","2008-07-10",19.27
"384","2008-07-11",19.719999
"385","2008-07-14",19.290001
"386","2008-07-15",16.98
"387","2008-07-16",17.59
"388","2008-07-17",17.190001
"389","2008-07-18",17.18
"390","2008-07-21",17.74
"391","2008-07-22",17.59
"392","2008-07-23",17.190001
"393","2008-07-24",16.950001
"394","2008-07-25",17.49
"395","2008-07-28",17.190001
"396","2008-07-29",17.82
"397","2008-07-30",18.25
"398","2008-07-31",17.74
"399","2008-08-01",17.48
"400","2008-08-04",16.65
"401","2008-08-05",17.190001
"402","2008-08-06",17.540001
"403","2008-08-07",16.74
"404","2008-08-08",17.26
"405","2008-08-11",17.43
"406","2008-08-12",17.9
"407","2008-08-13",18.15
"408","2008-08-14",18.620001
"409","2008-08-15",18.01
"410","2008-08-18",17.9
"411","2008-08-19",17.700001
"412","2008-08-20",17.84
"413","2008-08-21",17.700001
"414","2008-08-22",17.709999
"415","2008-08-25",16.969999
"416","2008-08-26",16.879999
"417","2008-08-27",17.33
"418","2008-08-28",17.82
"419","2008-08-29",17.6
"420","2008-09-02",16.84
"421","2008-09-03",16.52
"422","2008-09-04",16.110001
"423","2008-09-05",16.459999
"424","2008-09-08",16.68
"425","2008-09-09",16.209999
"426","2008-09-10",16.76
"427","2008-09-11",17.08
"428","2008-09-12",17.57
"429","2008-09-15",16.6
"430","2008-09-16",17.35
"431","2008-09-17",15.73
"432","2008-09-18",17.120001
"433","2008-09-19",18.99
"434","2008-09-22",17.629999
"435","2008-09-23",16.58
"436","2008-09-24",17.110001
"437","2008-09-25",17.209999
"438","2008-09-26",17.27
"439","2008-09-29",14.5
"440","2008-09-30",14.94
"441","2008-10-01",14.41
"442","2008-10-02",13.78
"443","2008-10-03",13.45
"444","2008-10-06",13.3
"445","2008-10-07",11.96
"446","2008-10-08",12.52
"447","2008-10-09",10.94
"448","2008-10-10",10.99
"449","2008-10-13",12.73
"450","2008-10-14",11.27
"451","2008-10-15",9.99
"452","2008-10-16",11.11
"453","2008-10-17",10.9
"454","2008-10-20",11.83
"455","2008-10-21",11.81
"456","2008-10-22",11.18
"457","2008-10-23",11.14
"458","2008-10-24",10.9
"459","2008-10-27",10.05
"460","2008-10-28",11.17
"461","2008-10-29",11.38
"462","2008-10-30",11.49
"463","2008-10-31",12.07
"464","2008-11-03",12.85
"465","2008-11-04",13.45
"466","2008-11-05",12.22
"467","2008-11-06",11.47
"468","2008-11-07",11.45
"469","2008-11-10",11.84
"470","2008-11-11",11.18
"471","2008-11-12",10.23
"472","2008-11-13",11.93
"473","2008-11-14",11.3
"474","2008-11-17",11.5
"475","2008-11-18",11.01
"476","2008-11-19",10.23
"477","2008-11-20",8.83
"478","2008-11-21",10.12
"479","2008-11-24",10.62
"480","2008-11-25",11.6
"481","2008-11-26",13
"482","2008-11-28",13.28
"483","2008-12-01",11.81
"484","2008-12-02",13.37
"485","2008-12-03",12.9
"486","2008-12-04",12.61
"487","2008-12-05",12.45
"488","2008-12-08",13.47
"489","2008-12-09",13.12
"490","2008-12-10",13.89
"491","2008-12-11",12.86
"492","2008-12-12",13.2
"493","2008-12-15",12.91
"494","2008-12-16",13.68
"495","2008-12-17",13.44
"496","2008-12-18",12.21
"497","2008-12-19",12.32
"498","2008-12-22",10.63
"499","2008-12-23",10.36
"500","2008-12-24",10.9
"501","2008-12-26",10.42
"502","2008-12-29",10.2
"503","2008-12-30",10.7
"504","2008-12-31",11.02
"505","2009-01-02",11.41
"506","2009-01-05",11.62
"507","2009-01-06",11.96
"508","2009-01-07",11.52
"509","2009-01-08",11.75
"510","2009-01-09",11.01
"511","2009-01-12",10.25
"512","2009-01-13",10.36
"513","2009-01-14",9.84
"514","2009-01-15",10.8
"515","2009-01-16",10.84
"516","2009-01-20",10.03
"517","2009-01-21",10.76
"518","2009-01-22",10.41
"519","2009-01-23",10.51
"520","2009-01-26",10.15
"521","2009-01-27",10.31
"522","2009-01-28",11.18
"523","2009-01-29",10.85
"524","2009-01-30",10.06
"525","2009-02-02",10.09
"526","2009-02-03",10.25
"527","2009-02-04",10.56
"528","2009-02-05",10.62
"529","2009-02-06",11.32
"530","2009-02-09",11.17
"531","2009-02-10",10.29
"532","2009-02-11",10.45
"533","2009-02-12",10.66
"534","2009-02-13",10.75
"535","2009-02-17",10.11
"536","2009-02-18",9.85
"537","2009-02-19",9.61
"538","2009-02-20",9.57
"539","2009-02-23",8.75
"540","2009-02-24",9.12
"541","2009-02-25",8.72
"542","2009-02-26",8.31
"543","2009-02-27",8.2
"544","2009-03-02",7.46
"545","2009-03-03",7.34
"546","2009-03-04",8.06
"547","2009-03-05",7.59
"548","2009-03-06",7.27
"549","2009-03-09",7.15
"550","2009-03-10",8.05
"551","2009-03-11",7.64
"552","2009-03-12",7.75
"553","2009-03-13",7.9
"554","2009-03-16",7.71
"555","2009-03-17",7.54
"556","2009-03-18",8.21
"557","2009-03-19",8.67
"558","2009-03-20",8.07
"559","2009-03-23",9.12
"560","2009-03-24",8.99
"561","2009-03-25",9.46
"562","2009-03-26",10.17
"563","2009-03-27",9.94
"564","2009-03-30",8.89
"565","2009-03-31",8.71
"566","2009-04-01",9.57
"567","2009-04-02",11.13
"568","2009-04-03",11.61
"569","2009-04-06",11.69
"570","2009-04-07",11
"571","2009-04-08",12.01
"572","2009-04-09",13.17
"573","2009-04-13",13.03
"574","2009-04-14",12.29
"575","2009-04-15",12.66
"576","2009-04-16",13.1
"577","2009-04-17",13.49
"578","2009-04-20",12.78
"579","2009-04-21",13.78
"580","2009-04-22",13.84
"581","2009-04-23",13.63
"582","2009-04-24",14.33
"583","2009-04-27",13.85
"584","2009-04-28",13.9
"585","2009-04-29",14.46
"586","2009-04-30",14.9
"587","2009-05-01",14.75
"588","2009-05-04",15.88
"589","2009-05-05",15.54
"590","2009-05-06",15.53
"591","2009-05-07",14.76
"592","2009-05-08",15.18
"593","2009-05-11",14.66
"594","2009-05-12",14.42
"595","2009-05-13",13.13
"596","2009-05-14",13.31
"597","2009-05-15",13.12
"598","2009-05-18",13.95
"599","2009-05-19",13.4
"600","2009-05-20",13.51
"601","2009-05-21",13.04
"602","2009-05-22",13.13
"603","2009-05-26",13.64
"604","2009-05-27",13.62
"605","2009-05-28",13.89
"606","2009-05-29",13.99
"607","2009-06-01",15.37
"608","2009-06-02",15.49
"609","2009-06-03",14.88
"610","2009-06-04",15.14
"611","2009-06-05",15.25
"612","2009-06-08",14.18
"613","2009-06-09",14.59
"614","2009-06-10",15.05
"615","2009-06-11",15.18
"616","2009-06-12",14.85
"617","2009-06-15",13.77
"618","2009-06-16",13.33
"619","2009-06-17",13.39
"620","2009-06-18",13.47
"621","2009-06-19",13.72
"622","2009-06-22",12.63
"623","2009-06-23",12.63
"624","2009-06-24",12.67
"625","2009-06-25",13.19
"626","2009-06-26",13.08
"627","2009-06-29",13.29
"628","2009-06-30",12.79
"629","2009-07-01",13.27
"630","2009-07-02",12.47
"631","2009-07-06",12.23
"632","2009-07-07",11.53
"633","2009-07-08",11.21
"634","2009-07-09",11.19
"635","2009-07-10",11.3
"636","2009-07-13",11.48
"637","2009-07-14",12.02
"638","2009-07-15",12.48
"639","2009-07-16",13.25
"640","2009-07-17",13.03
"641","2009-07-20",13.6
"642","2009-07-21",13.2
"643","2009-07-22",12.9
"644","2009-07-23",13.06
"645","2009-07-24",13.13
"646","2009-07-27",13.16
"647","2009-07-28",12.92
"648","2009-07-29",12.27
"649","2009-07-30",12.76
"650","2009-07-31",13.22
"651","2009-08-03",13.97
"652","2009-08-04",13.67
"653","2009-08-05",13.63
"654","2009-08-06",13.41
"655","2009-08-07",14.27
"656","2009-08-10",13.66
"657","2009-08-11",13.18
"658","2009-08-12",13.17
"659","2009-08-13",13.38
"660","2009-08-14",13.11
"661","2009-08-17",12.26
"662","2009-08-18",12.31
"663","2009-08-19",12.64
"664","2009-08-20",12.68
"665","2009-08-21",13.43
"666","2009-08-24",13.23
"667","2009-08-25",13.28
"668","2009-08-26",13.23
"669","2009-08-27",13.53
"670","2009-08-28",13.67
"671","2009-08-31",13.17
"672","2009-09-01",12.92
"673","2009-09-02",12.83
"674","2009-09-03",13.43
"675","2009-09-04",13.54
"676","2009-09-08",13.87
"677","2009-09-09",13.95
"678","2009-09-10",14.67
"679","2009-09-11",14.49
"680","2009-09-14",14.78
"681","2009-09-15",15.2
"682","2009-09-16",15.79
"683","2009-09-17",15.52
"684","2009-09-18",15.69
"685","2009-09-21",15.55
"686","2009-09-22",15.95
"687","2009-09-23",15.54
"688","2009-09-24",15.2
"689","2009-09-25",15.21
"690","2009-09-28",15.77
"691","2009-09-29",15.84
"692","2009-09-30",13.9
"693","2009-10-01",13.31
"694","2009-10-02",13.45
"695","2009-10-05",13.8
"696","2009-10-06",13.92
"697","2009-10-07",13.69
"698","2009-10-08",13.68
"699","2009-10-09",13.65
"700","2009-10-12",13.52
"701","2009-10-13",13.39
"702","2009-10-14",13.8
"703","2009-10-15",13.84
"704","2009-10-16",13.39
"705","2009-10-19",13.45
"706","2009-10-20",13.22
"707","2009-10-21",12.83
"708","2009-10-22",12.87
"709","2009-10-23",12.44
"710","2009-10-26",11.79
"711","2009-10-27",11.59
"712","2009-10-28",11.37
"713","2009-10-29",11.92
"714","2009-10-30",11.05
"715","2009-11-02",11.09
"716","2009-11-03",11.4
"717","2009-11-04",11.27
"718","2009-11-05",11.92
"719","2009-11-06",11.79
"720","2009-11-09",12.06
"721","2009-11-10",12.07
"722","2009-11-11",12.18
"723","2009-11-12",11.75
"724","2009-11-13",11.66
"725","2009-11-16",12.09
"726","2009-11-17",12.25
"727","2009-11-18",11.95
"728","2009-11-19",11.87
"729","2009-11-20",11.96
"730","2009-11-23",12.18
"731","2009-11-24",12.11
"732","2009-11-25",12.16
"733","2009-11-27",11.9
"734","2009-11-30",11.71
"735","2009-12-01",11.84
"736","2009-12-02",12.09
"737","2009-12-03",11.57
"738","2009-12-04",11.81
"739","2009-12-07",12.1
"740","2009-12-08",11.5
"741","2009-12-09",11.82
"742","2009-12-10",11.9
"743","2009-12-11",11.99
"744","2009-12-14",12.22
"745","2009-12-15",12.25
"746","2009-12-16",12.03
"747","2009-12-17",11.47
"748","2009-12-18",11.87
"749","2009-12-21",12.55
"750","2009-12-22",12.66
"751","2009-12-23",13.05
"752","2009-12-24",13.39
"753","2009-12-28",13.51
"754","2009-12-29",13.38
"755","2009-12-30",13.51
"756","2009-12-31",13.07
"757","2010-01-04",13.67
"758","2010-01-05",13.88
"759","2010-01-06",16.73
"760","2010-01-07",16.07
"761","2010-01-08",17.35
"762","2010-01-11",16.85
"763","2010-01-12",16.17
"764","2010-01-13",16.370001
"765","2010-01-14",16.450001
"766","2010-01-15",16.25
"767","2010-01-19",16.49
"768","2010-01-20",16.25
"769","2010-01-21",15.61
"770","2010-01-22",15.09
"771","2010-01-25",15.38
"772","2010-01-26",14.9
"773","2010-01-27",14.98
"774","2010-01-28",14.63
"775","2010-01-29",14.47
"776","2010-02-01",15.25
"777","2010-02-02",15.68
"778","2010-02-03",15.17
"779","2010-02-04",14.18
"780","2010-02-05",14.46
"781","2010-02-08",14.04
"782","2010-02-09",14.54
"783","2010-02-10",14.34
"784","2010-02-11",14.91
"785","2010-02-12",15.12
"786","2010-02-16",15.73
"787","2010-02-17",15.74
"788","2010-02-18",15.98
"789","2010-02-19",16.15
"790","2010-02-22",16.030001
"791","2010-02-23",15.73
"792","2010-02-24",15.92
"793","2010-02-25",15.85
"794","2010-02-26",15.84
"795","2010-03-01",16.17
"796","2010-03-02",16.290001
"797","2010-03-03",16.540001
"798","2010-03-04",16.690001
"799","2010-03-05",17.059999
"800","2010-03-08",17.129999
"801","2010-03-09",17.67
"802","2010-03-10",17.59
"803","2010-03-11",17.219999
"804","2010-03-12",17.16
"805","2010-03-15",16.9
"806","2010-03-16",17.27
"807","2010-03-17",17.129999
"808","2010-03-18",16.92
"809","2010-03-19",16.66
"810","2010-03-22",16.9
"811","2010-03-23",17.58
"812","2010-03-24",17.290001
"813","2010-03-25",16.950001
"814","2010-03-26",17.059999
"815","2010-03-29",17.450001
"816","2010-03-30",17.15
"817","2010-03-31",17.290001
"818","2010-04-01",16.139999
"819","2010-04-05",16.219999
"820","2010-04-06",16.4
"821","2010-04-07",16.48
"822","2010-04-08",16.07
"823","2010-04-09",15.78
"824","2010-04-12",15.71
"825","2010-04-13",15.86
"826","2010-04-14",16.059999
"827","2010-04-15",16.09
"828","2010-04-16",15.79
"829","2010-04-19",15.5
"830","2010-04-20",15.54
"831","2010-04-21",15.87
"832","2010-04-22",16
"833","2010-04-23",16.309999
"834","2010-04-26",16.43
"835","2010-04-27",15.95
"836","2010-04-28",16.02
"837","2010-04-29",16.23
"838","2010-04-30",15.97
"839","2010-05-03",16.110001
"840","2010-05-04",15.82
"841","2010-05-05",15.59
"842","2010-05-06",15.13
"843","2010-05-07",14.81
"844","2010-05-10",15.64
"845","2010-05-11",15.45
"846","2010-05-12",16.1
"847","2010-05-13",15.82
"848","2010-05-14",15.47
"849","2010-05-17",15.25
"850","2010-05-18",15
"851","2010-05-19",14.93
"852","2010-05-20",13.95
"853","2010-05-21",14.49
"854","2010-05-24",14.15
"855","2010-05-25",14.43
"856","2010-05-26",14.38
"857","2010-05-27",15.18
"858","2010-05-28",14.72
"859","2010-06-01",13.86
"860","2010-06-02",14.31
"861","2010-06-03",14.08
"862","2010-06-04",13.28
"863","2010-06-07",12.94
"864","2010-06-08",13.07
"865","2010-06-09",13.12
"866","2010-06-10",13.64
"867","2010-06-11",13.79
"868","2010-06-14",13.73
"869","2010-06-15",14.22
"870","2010-06-16",13.99
"871","2010-06-17",13.64
"872","2010-06-18",13.57
"873","2010-06-21",13.77
"874","2010-06-22",13.38
"875","2010-06-23",13.64
"876","2010-06-24",13.04
"877","2010-06-25",13.17
"878","2010-06-28",13.08
"879","2010-06-29",13.35
"880","2010-06-30",12.86
"881","2010-07-01",12.47
"882","2010-07-02",12.05
"883","2010-07-06",12.27
"884","2010-07-07",13.13
"885","2010-07-08",13.42
"886","2010-07-09",13.79
"887","2010-07-12",13.42
"888","2010-07-13",13.74
"889","2010-07-14",13.76
"890","2010-07-15",13.71
"891","2010-07-16",13.01
"892","2010-07-19",13.18
"893","2010-07-20",13.89
"894","2010-07-21",13.27
"895","2010-07-22",13.86
"896","2010-07-23",14.38
"897","2010-07-26",14.7
"898","2010-07-27",14.55
"899","2010-07-28",14.24
"900","2010-07-29",14.22
"901","2010-07-30",14.33
"902","2010-08-02",14.93
"903","2010-08-03",14.76
"904","2010-08-04",15.35
"905","2010-08-05",15.35
"906","2010-08-06",15.16
"907","2010-08-09",15.36
"908","2010-08-10",14.96
"909","2010-08-11",14.16
"910","2010-08-12",14.04
"911","2010-08-13",13.99
"912","2010-08-16",14.18
"913","2010-08-17",14.99
"914","2010-08-18",15.1
"915","2010-08-19",14.65
"916","2010-08-20",14.59
"917","2010-08-23",14.26
"918","2010-08-24",13.96
"919","2010-08-25",14.25
"920","2010-08-26",14.08
"921","2010-08-27",14.49
"922","2010-08-30",14.16
"923","2010-08-31",14.22
"924","2010-09-01",14.96
"925","2010-09-02",15.16
"926","2010-09-03",15.64
"927","2010-09-07",15.6
"928","2010-09-08",15.79
"929","2010-09-09",15.55
"930","2010-09-10",15.39
"931","2010-09-13",15.89
"932","2010-09-14",15.58
"933","2010-09-15",15.14
"934","2010-09-16",15.22
"935","2010-09-17",15.14
"936","2010-09-20",15.43
"937","2010-09-21",15.11
"938","2010-09-22",14.98
"939","2010-09-23",14.63
"940","2010-09-24",15.2
"941","2010-09-27",15.11
"942","2010-09-28",15.52
"943","2010-09-29",15.52
"944","2010-09-30",15.03
"945","2010-10-01",15.11
"946","2010-10-04",14.72
"947","2010-10-05",14.8
"948","2010-10-06",14.91
"949","2010-10-07",14.85
"950","2010-10-08",15
"951","2010-10-11",14.93
"952","2010-10-12",14.83
"953","2010-10-13",14.86
"954","2010-10-14",15
"955","2010-10-15",15.07
"956","2010-10-18",15.37
"957","2010-10-19",15.2
"958","2010-10-20",15.53
"959","2010-10-21",15.36
"960","2010-10-22",15.25
"961","2010-10-25",15.26
"962","2010-10-26",15.25
"963","2010-10-27",15.16
"964","2010-10-28",15.15
"965","2010-10-29",15.4
"966","2010-11-01",15.51
"967","2010-11-02",15.82
"968","2010-11-03",15.92
"969","2010-11-04",16.27
"970","2010-11-05",16.43
"971","2010-11-08",16.389999
"972","2010-11-09",16.299999
"973","2010-11-10",16.59
"974","2010-11-11",16.440001
"975","2010-11-12",16.07
"976","2010-11-15",16.209999
"977","2010-11-16",15.6
"978","2010-11-17",15.8
"979","2010-11-18",15.97
"980","2010-11-19",16.030001
"981","2010-11-22",15.99
"982","2010-11-23",15.68
"983","2010-11-24",16.09
"984","2010-11-26",15.97
"985","2010-11-29",15.88
